Date,APPN,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-12-10,1.0,-0.7608,-2.0576000000000003,-0.007466666666666667,-1.7564000000000002,-1.0843333333333334,0.0
2018-12-11,1.0,-0.7786463553150265,-2.051847397608071,-0.01984365604329525,-1.7648159283757598,-1.0661455201443175,0.0
2018-12-12,1.0,-0.7777109239203103,-2.053616793688996,-0.018451664661050943,-1.7657440834336144,-1.0699291349110844,0.0
2018-12-13,1.0,-0.774047126360056,-2.04238702356318,-0.024230692210132836,-1.770375809358521,-1.0640144182631333,0.0
2018-12-14,1.0,-0.7765741367637102,-2.110765064319567,-0.0,-1.7861882193635747,-1.0969532836831415,0.0
2018-12-17,1.0,-0.7330313683071931,-2.119794483504597,-0.0,-1.7637912385073014,-1.1437939426717145,0.0
2018-12-18,1.0,-0.7125668449197861,-2.0948529411764705,-0.0,-1.7461898395721924,-1.1308155080213902,0.0
2018-12-19,1.0,-0.7286566963986318,-2.0967071289651935,-0.0,-1.7465629401113272,-1.134464489303199,0.0
2018-12-20,1.0,-0.722129450270523,-2.0656602765346337,-0.0,-1.7654799278605302,-1.1263108676775098,0.0
2018-12-21,1.0,-0.7125720723706012,-2.0644177877924315,-0.0,-1.7654582808668569,-1.0848962820597787,0.0
2018-12-24,1.0,-0.6675211989745613,-2.019917176099389,-0.0,-1.7594820219549072,-1.1264050483139423,0.0
2018-12-26,1.0,-0.6718884262013352,-2.0908189569700575,-0.0,-1.7287989953070262,-1.1182497190825567,0.0
2018-12-27,1.0,-0.5720524017467249,-1.988646288209607,-0.0,-1.5686837180286963,-1.1088583905177791,0.0
2018-12-28,1.0,-0.5642768079800499,-1.9973815461346636,-0.0,-1.5682044887780549,-1.1046134663341647,0.0
2018-12-31,1.0,-0.5664401072519798,-1.9943879778013343,-0.0,-1.5687472719336535,-1.1059425079503646,0.0
2019-01-02,1.0,-0.5535288955747776,-2.0070201830262,-0.0,-1.5790397392503448,-1.1284317412561113,0.0
2019-01-03,1.0,-0.5685733976567884,-2.0014410124678905,-0.0,-1.589499404799198,-1.1057577845999624,0.0
2019-01-04,1.0,-0.5121754255186979,-2.017579823580569,-0.0,-1.5673996769785064,-1.114796869176295,0.0
2019-01-07,1.0,-0.47338850963571555,-1.9530598683018183,-0.0035643085845466077,-1.5476348698121187,-1.0636138464326708,0.0
2019-01-08,1.0,-0.47377622377622375,-1.9426693995659512,-0.006751868820834337,-1.5470219435736678,-1.0582348685796963,0.0
2019-01-09,1.0,-0.470563473449997,-1.9274159600697578,-0.00667508569366769,-1.5450117265018943,-1.0639244693006193,0.0
2019-01-10,1.0,-0.4719168618970385,-1.921487355078993,-0.007869285757193489,-1.5457439778939148,-1.060130954526341,0.0
2019-01-11,1.0,-0.47414464617412666,-1.874647971717898,-0.024686919527832706,-1.5393372880340344,-1.0790940140212115,0.0
2019-01-14,1.0,-0.47490254872563714,-1.8693853073463267,-0.031844077961019485,-1.5354722638680658,-1.0853973013493254,0.0
2019-01-15,1.0,-0.46529114533205007,-1.8680822906641001,-0.044634263715110686,-1.533866698748797,-1.1035250240615977,0.0
2019-01-16,1.0,-0.46269464317922204,-1.8791558949077136,-0.029579751097216375,-1.5316539409607406,-1.1090603018096554,0.0
2019-01-17,1.0,-0.4535224756090262,-1.8759801280900221,-0.040521936912671336,-1.5210989405638358,-1.0943915723948046,0.0
2019-01-18,1.0,-0.4508904316329611,-1.86048898279505,-0.05843646242076667,-1.5259885300332026,-1.1410202233625115,0.0
2019-01-22,1.0,-0.0,-2.2317405926772005,-0.0,-2.037946570213846,-1.0758296846246589,0.0
2019-01-23,1.0,-0.0,-2.2057410136477222,-0.0,-2.0899596334977897,-1.1116806561158454,0.0
2019-01-24,1.0,-0.0,-2.211275699144426,-0.0,-2.060273272889797,-1.113331630698506,0.0
2019-01-25,1.0,-0.0,-2.1607771547789802,-0.0,-2.322075889946538,-1.0368366149432782,0.0
2019-01-28,1.0,-0.0,-2.1255058086411696,-0.0,-2.3667275812557107,-1.0343297219684116,0.0
2019-01-29,1.0,-0.0,-2.1276817737202482,-0.0,-2.353635474404956,-1.0396478643625693,0.0
2019-01-30,1.0,-0.0,-2.1273627949419893,-0.0,-2.352887498370486,-1.037739538521705,0.0
2019-01-31,1.0,-0.0,-2.168008309529992,-0.0,-2.2387042326668394,-1.0851726824201506,0.0
2019-02-01,1.0,-0.0,-2.166623325965414,-0.0,-2.255168378624366,-1.0793134832921596,0.0
2019-02-04,1.0,-0.0,-2.172640343459312,-0.0,-2.262147921680869,-1.0701229428218304,0.0
2019-02-05,1.0,-0.0,-2.1536009368290934,-0.0,-2.253334200767679,-1.0987574002992648,0.0
2019-02-06,1.0,-0.0,-2.1177156932650547,-0.0,-2.251377455111169,-1.112983729824334,0.0
2019-02-07,1.0,-0.0,-2.119359439834025,-0.0,-2.256353734439834,-1.107624481327801,0.0
2019-02-08,1.0,-0.0,-2.1161344646674007,-0.0,-2.30669084785284,-1.054213355787292,0.0
2019-02-11,1.0,-0.0,-2.09245948771563,-0.0,-2.372778358599059,-1.0689362258233142,0.0
2019-02-12,1.0,-0.0,-2.081864807995792,-0.0,-2.411493950552341,-1.082127827459232,0.0
2019-02-13,1.0,-0.0,-2.104291253203654,-0.0,-2.3966616284418745,-1.0706446737201814,0.0
2019-02-14,1.0,-0.0,-1.962482990993326,-0.0,-2.4493617572733752,-1.067712045616536,0.0
2019-02-15,1.0,-0.0,-2.0378778051627964,-0.0,-2.412504864444156,-1.035478012712414,0.0
2019-02-19,1.0,-0.0,-2.0012307293690896,-0.0,-2.4446819536209357,-1.0316750874465606,0.0
2019-02-20,1.0,-0.0,-2.0324439839399044,-0.0,-2.4308379743556534,-1.0125631394897034,0.0
2019-02-21,1.0,-0.0,-2.02285825293013,-0.0,-2.434954348248397,-1.0176131580651429,0.0
2019-02-22,1.0,-0.0,-2.0122345934748833,-0.0,-2.4552045572242363,-1.0058907301916105,0.0
2019-02-25,1.0,-0.0,-1.994487979811396,-0.0,-2.544826670208527,-1.1016735290211184,0.0
2019-02-26,1.0,-0.0,-1.9852677682659765,-0.0,-2.548410644369235,-1.1024620080960914,0.0
2019-02-27,1.0,-0.0,-1.964009773492703,-0.0,-2.5252591956679655,-1.1144423165819188,0.0
2019-02-28,1.0,-0.0,-1.9581300276935252,-0.0,-2.515495186601609,-1.1200712119214031,0.0
2019-03-01,1.0,-0.0,-1.930674326000392,-0.0,-2.5068215940988314,-1.0902800443893206,0.0
2019-03-04,1.0,-0.0,-1.9179557470139024,-0.0,-2.5021865413484754,-1.1067815416748252,0.0
2019-03-05,1.0,-0.0,-1.901172309908966,-0.0,-2.5268190451241077,-1.1212260134913878,0.0
2019-03-06,1.0,-0.0,-1.897242284963887,-0.0,-2.552002626395273,-1.1168089297439265,0.0
2019-03-07,1.0,-0.0,-1.8428225119570205,-0.0,-2.611347703596934,-1.097621699534823,0.0
2019-03-08,1.0,-0.0,-1.8253179650238474,-0.0,-2.706942236354001,-1.0920111287758345,0.0
2019-03-11,1.0,-0.0,-1.8166666666666664,-0.0,-2.702342704149933,-1.1744310575635877,0.0
2019-03-12,1.0,-0.0,-1.6883073196986007,-0.07696447793326158,-2.6916038751345535,-1.2708557588805167,0.0
2019-03-13,1.0,-0.0,-1.698105575406189,-0.16335198543787502,-2.6301489921121823,-1.2501853974246613,0.0
2019-03-14,1.0,-0.0,-1.7091055600322322,-0.16122750470051034,-2.600993822186409,-1.2437550362610799,0.0
2019-03-15,1.0,-0.0,-1.6793800539083557,-0.18598382749326145,-2.602830188679245,-1.2704177897574125,0.0
2019-03-18,1.0,-0.0,-1.6667549142894964,-0.36984578727910516,-2.4064464888477066,-1.1755245218081938,0.0
2019-03-19,1.0,-0.0,-1.6695173693980376,-0.36250331477061787,-2.397308406258287,-1.2001458499071864,0.0
2019-03-20,1.0,-0.0,-1.6699474629247855,-0.3623063110992884,-2.402673405599521,-1.215335505752477,0.0
2019-03-21,1.0,-0.0,-1.665404795111908,-0.3736468087932523,-2.4245865710300856,-1.1777910606362487,0.0
2019-03-22,1.0,-0.0,-1.6486739887489954,-0.41421109027591746,-2.4606214840610767,-1.1735199571390302,0.0
2019-03-25,1.0,-0.0,-1.457838440842575,-0.5577137607454558,-2.4117068049084587,-1.1348513682000132,0.0
2019-03-26,1.0,-0.0,-1.4610411031206703,-0.5949066437949462,-2.374876294781289,-1.1667876228805172,0.0
2019-03-27,1.0,-0.0,-1.4370428938525401,-0.6083547473150162,-2.3819595440469135,-1.1616261448244056,0.0
2019-03-28,1.0,-0.0,-1.4052811350499212,-0.6608644245927484,-2.3286258539148714,-1.1738702049395693,0.0
2019-03-29,1.0,-0.0,-1.3845098935544964,-0.6469013256709986,-2.3303075817932477,-1.1686802063606088,0.0
2019-04-01,1.0,-0.0,-1.3907782864617397,-0.6417920209287115,-2.3335513407455855,-1.1741007194244604,0.0
2019-04-02,1.0,-0.0,-1.3987486150035846,-0.7440526624519324,-2.301375219970019,-1.0734536922375024,0.0
2019-04-03,1.0,-0.0,-1.3976147028154329,-0.742114181438999,-2.3118482794577684,-1.0655630865484882,0.0
2019-04-04,1.0,-0.0,-1.390382995269263,-0.7194608256107834,-2.2890933834489013,-1.0815242045233622,0.0
2019-04-05,1.0,-0.0,-1.3779963522668057,-0.7444632621156854,-2.309666492965086,-1.0817483064095883,0.0
2019-04-08,1.0,-0.0,-1.350012946659762,-0.746504401864319,-2.2950543759709996,-1.08175815639565,0.0
2019-04-09,1.0,-0.0,-1.310440805230112,-0.7924784775713639,-2.32455175092239,-1.045504563402162,0.0
2019-04-10,1.0,-0.0,-1.277057115198451,-0.8143917392707325,-2.3204259438528556,-1.0418199419167473,0.0
2019-04-11,1.0,-0.0,-1.2278931366841321,-0.8483084287470082,-2.356750113202665,-1.0357720421760788,0.0
2019-04-12,1.0,-0.0,-1.229101966873706,-0.8440087991718427,-2.356560559006211,-1.0403079710144927,0.0
2019-04-15,1.0,-0.0,-1.2335856135584449,-0.8433921987191927,-2.3445889126075423,-1.047221683161912,0.0
2019-04-16,1.0,-0.0,-1.2264614588722194,-0.8470641489912053,-2.3460294878427317,-1.0470124159337817,0.0
2019-04-17,1.0,-0.0,-1.1733126855078073,-0.8897922312556458,-2.3581107239643826,-1.0312298361078849,0.0
2019-04-18,1.0,-0.0,-1.1627440837967153,-0.8569119358593044,-2.3709427130479765,-1.0751972067761542,0.0
2019-04-22,1.0,-0.0,-1.1437230519277635,-0.8425920139973754,-2.2756983065675187,-0.9868149721927139,0.0
2019-04-23,1.0,-0.0,-1.1548979209589811,-0.8534681900480738,-2.2706499344446525,-0.9643503777236685,0.0
2019-04-24,1.0,-0.0,-1.1334080717488788,-0.8652217239661185,-2.255854509217738,-0.973716990533134,0.0
2019-04-25,1.0,-0.0,-1.1349834777729284,-0.8751169025500344,-2.256562129808591,-0.9681401583639878,0.0
2019-04-26,1.0,-0.0,-1.126805581166636,-0.9199704960354047,-2.2059745528305363,-0.8939086606429406,0.0
2019-04-29,1.0,-0.0,-1.1239412589117055,-0.9356529157272561,-2.166961184571324,-0.8669185302540979,0.0
2019-04-30,1.0,-0.0,-1.1170808966861598,-0.9378654970760235,-2.1667884990253414,-0.8698830409356726,0.0
2019-05-01,1.0,-0.0,-1.1046213876356543,-0.9514693330081697,-2.159187903914157,-0.8815998049018413,0.0
2019-05-02,1.0,-0.0,-1.1053530057310084,-0.9460431654676259,-2.147055237166199,-0.8983660529203756,0.0
2019-05-03,1.0,-0.0,-1.0975906546605014,-0.9557069846678024,-2.138780725237284,-0.8920661961547821,0.0
2019-05-06,1.0,-0.0,-0.9590316573556797,-1.0042381044114814,-2.3579913953637703,-1.1001091632954472,0.0
2019-05-07,1.0,-0.0,-0.9670336704647293,-1.0335424401485085,-2.314748431698886,-1.0858404813724236,0.0
2019-05-08,1.0,-0.0,-0.9399707174231333,-1.0770259087147496,-2.2359157171048443,-1.1128015787128396,0.0
2019-05-09,1.0,-0.0,-0.936167504614014,-1.0805065869025647,-2.239801438299497,-1.1076815375803477,0.0
2019-05-10,1.0,-0.0,-0.9329857578840285,-1.0842446592065105,-2.2431332655137335,-1.0977238046795523,0.0
2019-05-13,1.0,-0.0,-0.9267795746848337,-1.0888195594040493,-2.2511142238634916,-1.1003438176493059,0.0
2019-05-14,1.0,-0.0,-0.8109877775006236,-1.1978049388875032,-2.1623846345722124,-1.0647917186330755,0.0
2019-05-15,1.0,-0.0,-0.8277666999002992,-1.206630109670987,-2.166687437686939,-1.0302218344965104,0.0
2019-05-16,1.0,-0.0,-0.8315409958351463,-1.224342636911792,-2.141791508671598,-1.018586436252875,0.0
2019-05-17,1.0,-0.0,-0.8183177570093458,-1.2400623052959503,-2.1354517133956383,-1.0366978193146419,0.0
2019-05-20,1.0,-0.0,-0.8008835791176654,-1.2527534067575137,-2.1330346587020097,-1.0357787318772946,0.0
2019-05-21,1.0,-0.0,-0.7955323253064526,-1.2481488395246096,-2.142741584220024,-1.035903179640346,0.0
2019-05-22,1.0,-0.0,-0.7751321106621076,-1.2703761268262357,-2.144047248989742,-1.0273546782716818,0.0
2019-05-23,1.0,-0.0,-0.7458036543821617,-1.2816971198513472,-2.1630845462991637,-1.0032827500774233,0.0
2019-05-24,1.0,-0.0,-0.710699969164354,-1.3052112241751466,-2.1549182855380824,-0.9963613937711996,0.0
2019-05-28,1.0,-0.0,-0.7138186304750154,-1.3042566317088218,-2.1553979025293026,-0.9954966070326959,0.0
2019-05-29,1.0,-0.0,-0.7218054359857337,-1.3092485549132948,-2.157237732136269,-0.9610748985364655,0.0
2019-05-30,1.0,-0.0,-0.716006679389313,-1.2823234732824427,-2.068821564885496,-0.8965887404580153,0.0
2019-05-31,1.0,-0.0,-0.7011542122798666,-1.2871846739647785,-2.0625297477391715,-0.8987386958591147,0.0
2019-06-03,1.0,-0.0,-0.6926584054243627,-1.3420621931260228,-2.010989010989011,-0.7995090016366613,0.0
2019-06-04,1.0,-0.0,-0.6683443865466603,-1.3862505921364283,-2.126954050213169,-0.7398744670772146,0.0
2019-06-05,1.0,-0.0,-0.6679254052169872,-1.4116075059548017,-2.103700691337942,-0.6263870330564109,0.0
2019-06-06,1.0,-0.0,-0.7128107515717829,-1.393378323816116,-2.0406644748226337,-0.6211570629289958,0.0
2019-06-07,1.0,-0.0,-0.7414149534857012,-1.3777994716894453,-2.0101068106121516,-0.6131847938440336,0.0
2019-06-10,1.0,-0.0,-0.7470618884964974,-1.3217738667284202,-2.055520175997221,-0.6650263416893417,0.0
2019-06-11,1.0,-0.0,-0.7445718609930729,-1.359101228243786,-2.0619942953606145,-0.655451423249316,0.0
2019-06-12,1.0,-0.0,-0.7421906811703799,-1.3627479495084638,-2.0609621313477984,-0.651038334011983,0.0
2019-06-13,1.0,-0.0,-0.7596226634833751,-1.3765795143539277,-2.0478658359052,-0.6390263786175975,0.0
2019-06-14,1.0,-0.0,-0.7581411519295399,-1.362324718970912,-2.0345926526828135,-0.6394136052845057,0.0
2019-06-17,1.0,-0.0,-0.752169887744474,-1.3614743663927786,-2.0296840643444045,-0.6430390001157273,0.0
2019-06-18,1.0,-0.0,-0.8355826106931602,-1.3555389651409866,-1.969735255269052,-0.5819215528628037,0.0
2019-06-19,1.0,-0.0,-0.8212412839278511,-1.3608597936956146,-1.9774102460669627,-0.6032386330893794,0.0
2019-06-20,1.0,-0.0,-0.8515323496027243,-1.3412599318955734,-1.9169125993189557,-0.5656640181611805,0.0
2019-06-21,1.0,-0.0,-0.8540617039343334,-1.3392584206057176,-1.9004811774695727,-0.5671101047268611,0.0
2019-06-24,1.0,-0.0,-0.813397129186603,-1.3367509683299157,-1.9213374344953293,-0.6245727956254272,0.0
2019-06-25,1.0,-0.0,-0.8332759016770044,-1.3217321387548817,-1.9419365954514127,-0.6462209970135538,0.0
2019-06-26,1.0,-0.0,-0.8245038826574633,-1.3099223468507333,-1.9384526890997988,-0.6792062122519413,0.0
2019-06-27,1.0,-0.0,-0.8289761603132557,-1.3212599332028099,-1.9438558102038463,-0.6642289531267994,0.0
2019-06-28,1.0,-0.0,-0.8500173190162799,-1.313705114882808,-1.9412308047569564,-0.6681099180233229,0.0
2019-07-01,1.0,-0.0,-0.8333429444668704,-1.324260423274321,-1.9568652326855427,-0.6522115218268842,0.0
2019-07-02,1.0,-0.0,-0.850536889504676,-1.310991802332294,-1.9472347304006463,-0.664242004387484,0.0
2019-07-03,1.0,-0.0,-0.8550724637681159,-1.3070616086379119,-1.945377908655234,-0.6664934465038397,0.0
2019-07-05,1.0,-0.0,-0.8608836082593148,-1.303091475372015,-1.938574230014996,-0.6651286192179029,0.0
2019-07-08,1.0,-0.0,-0.859359676954139,-1.304297663686184,-1.93960196134987,-0.6654167868474185,0.0
2019-07-09,1.0,-0.0,-0.8408052293631053,-1.310175276219124,-1.9514664198530687,-0.682246775033262,0.0
2019-07-10,1.0,-0.0,-0.7933760313888409,-1.3026368934279615,-1.9892100859731119,-0.6847844902198372,0.0
2019-07-11,1.0,-0.0,-0.78981406628941,-1.3096777918928284,-1.992493359510336,-0.6824113638988335,0.0
2019-07-12,1.0,-0.0,-0.7829144569979248,-1.3155406963338714,-2.0005187917915612,-0.6653216509107678,0.0
2019-07-15,1.0,-0.0,-0.7828992855496658,-1.3251325190135976,-2.0066259506798803,-0.646980871168472,0.0
2019-07-16,1.0,-0.0,-0.7852863233091368,-1.3225602027883396,-2.0024196335983406,-0.6507086069823712,0.0
2019-07-17,1.0,-0.0,-0.7932487016733988,-1.3207732256203115,-2.00934795152914,-0.6470282746682053,0.0
2019-07-18,1.0,-0.0,-0.7921412955931424,-1.3162466919802094,-2.010873317224715,-0.6338165918766541,0.0
2019-07-19,1.0,-0.0,-0.7938825964468464,-1.3115621226930374,-2.0159834416144427,-0.6280112689012821,0.0
2019-07-22,1.0,-0.0,-0.7213772827500424,-1.2781138689432918,-1.9852999378074292,-0.6690789845649348,0.0
2019-07-23,1.0,-0.0,-0.7168555799921053,-1.2753059268031355,-1.9772176168724978,-0.6698246207635482,0.0
2019-07-24,1.0,-0.0,-0.7162169774122684,-1.2832760660170113,-1.9721173886103756,-0.6612403537430294,0.0
2019-07-25,1.0,-0.0,-0.7611570713039565,-1.2491417637458495,-1.946310991051832,-0.6711688896392595,0.0
2019-07-26,1.0,-0.0,-0.7157758231844836,-1.2603179972936402,-1.9742895805142087,-0.6878664862426703,0.0
2019-07-29,1.0,-0.0,-0.6320638820638821,-1.2524011614920707,-1.9583426401608222,-0.7412888094706277,0.0
2019-07-30,1.0,-0.0,-0.6331462859047725,-1.2511806211456191,-1.938663259069948,-0.7328740485582532,0.0
2019-07-31,1.0,-0.0,-0.6451290035587188,-1.2503892348754448,-1.9333296263345197,-0.7315947508896796,0.0
2019-08-01,1.0,-0.0,-0.6813442768411712,-1.2490572315882875,-1.9115461401952085,-0.7037488908606921,0.0
2019-08-02,1.0,-0.0,-0.6696957943148446,-1.2567185681830775,-1.9035296725217488,-0.7110877154097635,0.0
2019-08-05,1.0,-0.0,-0.6627133673243184,-1.2452338727554866,-1.9222456218133452,-0.7118155619596542,0.0
2019-08-06,1.0,-0.0,-0.6599143610013175,-1.2337505489679403,-1.8564997804128238,-0.7395147123407994,0.0
2019-08-07,1.0,-0.0,-0.7468859789204726,-1.1987118066645375,-1.706696476099223,-0.6708186947727031,0.0
2019-08-08,1.0,-0.0,-0.7431114427330384,-1.1992218728348345,-1.7124660235570004,-0.6748920748281192,0.0
2019-08-09,1.0,-0.0,-0.7316762944512162,-1.1924850283533839,-1.6966982881975727,-0.6788383062165457,0.0
2019-08-12,1.0,-0.0,-0.7158713200379867,-1.34241452991453,-2.0341286799620133,-0.8430080721747388,0.0
2019-08-13,1.0,-0.0,-0.701950195019502,-1.346834683468347,-2.0774077407740776,-0.8743474347434744,0.0
2019-08-14,1.0,-0.0,-0.7146688919353877,-1.343744411992609,-2.0445252428920546,-0.8576026703224653,0.0
2019-08-15,1.0,-0.0,-0.7717906205589768,-1.3846518237801988,-2.0277711984841305,-0.7371506395073425,0.0
2019-08-16,1.0,-0.0,-0.7707802594940458,-1.3835535280526097,-2.023046389004088,-0.747082173114521,0.0
2019-08-19,1.0,-0.0,-0.7613234253361643,-1.38688369898561,-2.0194621372965322,-0.7299481009672093,0.0
2019-08-20,1.0,-0.0,-0.7754227336777829,-1.3834546735556599,-2.011096759041804,-0.7013856270549553,0.0
2019-08-21,1.0,-0.0,-0.7773480986699479,-1.3541923009316226,-2.020448819358997,-0.7072713423565946,0.0
2019-08-22,1.0,-0.0,-0.7829720095833577,-1.3375796178343948,-2.013965990767253,-0.7089931630923858,0.0
2019-08-23,1.0,-0.0,-0.7753979400749064,-1.3378979400749063,-2.016327247191011,-0.7224953183520599,0.0
2019-08-26,1.0,-0.0,-0.7359579749466028,-1.3389713098193154,-2.0091785487502167,-0.6885643364313341,0.0
2019-08-27,1.0,-0.0,-0.7321860250949694,-1.3301484977552664,-1.9999424427305168,-0.6934499827328191,0.0
