Date,HCCI,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-26,1.0,-0.3212191546542878,-2.0720131932567796,-0.0,-1.3553017346689469,-1.3594551673589053,0.0
2018-10-29,1.0,-0.275370235494052,-2.0918305413935423,-0.0,-1.3346079145423648,-1.3676256372906046,0.0
2018-10-30,1.0,-0.2773966365126586,-2.092040556128954,-0.0,-1.3350130532450974,-1.366887256390019,0.0
2018-10-31,1.0,-0.2846047323740141,-2.0487085315190563,-0.0,-1.3312059726654224,-1.3562526341140346,0.0
2018-11-01,1.0,-0.2691037877423615,-2.055105348460292,-0.0,-1.3260699921964103,-1.3524821417852213,0.0
2018-11-02,1.0,-0.27831059748615,-1.996366235777685,-0.0,-1.340918567939477,-1.3413951271817477,0.0
2018-11-05,1.0,-0.2727435103596094,-2.0110145272683972,-0.0,-1.341093117408907,-1.3290069064062873,0.0
2018-11-06,1.0,-0.2850325120801766,-2.0230865596850203,-0.0,-1.3371114955556882,-1.3202290759410606,0.0
2018-11-07,1.0,-0.28392334785982926,-2.0269237657453285,-0.0,-1.3369351083517402,-1.3220703241597516,0.0
2018-11-08,1.0,-0.2456222822893407,-2.0119285462451524,-0.0,-1.3085556469620403,-1.3100246797508521,0.0
2018-11-09,1.0,-0.24566762615285206,-2.010867649650473,-0.0,-1.308465017916936,-1.3093461786994067,0.0
2018-11-12,1.0,-0.24732321449582306,-1.9829391693140372,-0.0,-1.3380397693846335,-1.3147429109306978,0.0
2018-11-13,1.0,-0.18795279270857676,-1.9892498247254031,-0.0,-1.3502570694087404,-1.3149684505725636,0.0
2018-11-14,1.0,-0.18923813975227857,-1.9883150268754382,-0.0,-1.3504907688712315,-1.3144426267819584,0.0
2018-11-15,1.0,-0.18875102423036402,-1.9985368137656558,-0.0,-1.364274844902259,-1.3012407819267235,0.0
2018-11-16,1.0,-0.18715735448501108,-1.987577277499125,-0.0,-1.3582759827364983,-1.2992534701971306,0.0
2018-11-19,1.0,-0.18256967406707603,-2.0134034010392066,-0.0,-1.386750118091639,-1.321858762399622,0.0
2018-11-20,1.0,-0.0976782363977486,-2.00234521575985,-0.0,-1.3976313320825517,-1.3653259849906192,0.0
2018-11-21,1.0,-0.09294668130090693,-1.982669978626307,-0.0,-1.3775633989948586,-1.3234359655710242,0.0
2018-11-23,1.0,-0.09811866859623734,-1.957973950795948,-0.0,-1.3986685962373373,-1.3339507959479018,0.0
2018-11-26,1.0,-0.09747772764086543,-1.9590419993057964,-0.0,-1.3965636931620964,-1.3318870762466735,0.0
2018-11-27,1.0,-0.08208099116668578,-1.954399449351841,-0.0,-1.3817827234140185,-1.3176551565905703,0.0
2018-11-28,1.0,-0.08427514198841145,-1.9491136480982159,-0.0,-1.3842005622167404,-1.3193161608628308,0.0
2018-11-29,1.0,-0.04686093609360936,-1.9133663366336633,-0.0,-1.3589671467146716,-1.3063681368136815,0.0
2018-11-30,1.0,-0.04740990990990991,-1.9164977477477476,-0.0,-1.3635135135135135,-1.3032094594594594,0.0
2018-12-03,1.0,-0.04392575928008999,-1.9164229471316083,-0.0,-1.3622609673790775,-1.3016872890888638,0.0
2018-12-04,1.0,-0.02410386677956534,-1.9420829805249789,-0.0,-1.3678238780694327,-1.3109229466553767,0.0
2018-12-06,1.0,-0.0,-1.8277976771952673,-0.0,-1.3512970802127429,-1.2480191034407901,0.0
2018-12-07,1.0,-0.0,-1.8292232482346549,-0.0,-1.3517653449212383,-1.2508419337316676,0.0
2018-12-10,1.0,-0.0,-1.8228458201681572,-0.0,-1.3268355379424839,-1.2056980667273602,0.0
2018-12-11,1.0,-0.0,-1.8276065714592504,-0.0,-1.3234188768388273,-1.2178674970471384,0.0
2018-12-12,1.0,-0.0,-1.8305631757301921,-0.0,-1.3249421763218763,-1.223441450164058,0.0
2018-12-13,1.0,-0.0,-1.8232293400633626,-0.0,-1.3272297696396929,-1.219298716640713,0.0
2018-12-14,1.0,-0.0,-1.798391449854259,-0.0,-1.3660801036381303,-1.2332937493252725,0.0
2018-12-17,1.0,-0.0,-1.7894058927708905,-0.0,-1.3329039875489723,-1.244512424193635,0.0
2018-12-18,1.0,-0.0,-1.7651761445397858,-0.0,-1.3191387304802005,-1.2453232425518308,0.0
2018-12-19,1.0,-0.0,-1.7705592984707517,-0.0,-1.3261683242433964,-1.25029408619399,0.0
2018-12-20,1.0,-0.0,-1.7470837751855781,-0.0,-1.3191940615058324,-1.235949098621421,0.0
2018-12-21,1.0,-0.0,-1.7413774973711882,-0.0,-1.3104626708727654,-1.2058359621451102,0.0
2018-12-24,1.0,-0.0,-1.7219583485568137,-0.0,-1.2941698418497833,-1.203403100370583,0.0
2018-12-26,1.0,-0.0,-1.7688127090301002,-0.0,-1.2649979096989967,-1.191941889632107,0.0
2018-12-27,1.0,-0.0,-1.6875375375375377,-0.0,-1.1225725725725726,-1.194894894894895,0.0
2018-12-28,1.0,-0.0,-1.694929676159968,-0.0,-1.120026027328695,-1.190299814805546,0.0
2018-12-31,1.0,-0.0,-1.7004760711601103,-0.0,-1.120420947131045,-1.1903282385367076,0.0
2019-01-02,1.0,-0.0,-1.6997846662326606,-0.0,-1.1184836496569683,-1.1894937152586509,0.0
2019-01-03,1.0,-0.0,-1.699173967459324,-0.0,-1.1194493116395494,-1.1876846057571964,0.0
2019-01-04,1.0,-0.0,-1.7036429600914467,-0.0,-1.078326126932061,-1.1879628249092986,0.0
2019-01-07,1.0,-0.0,-1.6461985472154965,-0.0,-1.0524455205811138,-1.1439709443099273,0.0
2019-01-08,1.0,-0.0,-1.6252353139933389,-0.0,-1.0627986677607761,-1.1389197277598109,0.0
2019-01-09,1.0,-0.0,-1.6161071239343,-0.0,-1.0600645440971053,-1.140551996531959,0.0
2019-01-10,1.0,-0.0,-1.6114965789727282,-0.0,-1.067167774886769,-1.139635732870772,0.0
2019-01-11,1.0,-0.0,-1.5899922794827255,-0.0,-1.0751302837290098,-1.160200733449141,0.0
2019-01-14,1.0,-0.0,-1.5883148237566393,-0.0,-1.078850796716562,-1.161467889908257,0.0
2019-01-15,1.0,-0.0,-1.5818014705882355,-0.0,-1.0809307275541797,-1.1746807275541795,0.0
2019-01-16,1.0,-0.0,-1.5785838485316848,-0.0,-1.0754926584234932,-1.1759080370942814,0.0
2019-01-17,1.0,-0.0,-1.5730299077160943,-0.0,-1.079625066434749,-1.1789631347538292,0.0
2019-01-18,1.0,-0.0,-1.5661316290188807,-0.0,-1.0979655559350148,-1.2146655608137775,0.0
2019-01-22,1.0,-0.0,-1.7173263061876045,-0.0,-1.114934373891451,-1.2354431662697005,0.0
2019-01-23,1.0,-0.0,-1.6894302313729488,-0.0,-1.1374987259198859,-1.2693914993374782,0.0
2019-01-24,1.0,-0.0,-1.6860304993114703,-0.0,-1.1447952261947263,-1.2693935839241088,0.0
2019-01-25,1.0,-0.0,-1.685824361410175,-0.0,-1.2506333122229258,-1.34119696010133,0.0
2019-01-28,1.0,-0.0,-1.6606253312135666,-0.0,-1.2927927927927927,-1.345998940116587,0.0
2019-01-29,1.0,-0.0,-1.641689809869686,-0.0,-1.326746421704764,-1.372356334116642,0.0
2019-01-30,1.0,-0.0,-1.6368092929077636,-0.0,-1.3178451537272873,-1.3738477114083232,0.0
2019-01-31,1.0,-0.0,-1.65928303905832,-0.0,-1.2700374531835206,-1.4211342964151952,0.0
2019-02-01,1.0,-0.0,-1.657946931117663,-0.0,-1.2820691503618333,-1.420477083891718,0.0
2019-02-04,1.0,-0.0,-1.656325479040309,-0.0,-1.296119370940905,-1.41495357200365,0.0
2019-02-05,1.0,-0.0,-1.6373543780533635,-0.0,-1.2927470875610672,-1.4384495624630913,0.0
2019-02-06,1.0,-0.0,-1.6311774817361409,-0.0,-1.2921143102707349,-1.448431456811345,0.0
2019-02-07,1.0,-0.0,-1.6278383166031456,-0.0,-1.2949702077406195,-1.4451661388158248,0.0
2019-02-08,1.0,-0.0,-1.6225653717852146,-0.0,-1.3128160981383836,-1.445012374905843,0.0
2019-02-11,1.0,-0.0,-1.608003024084674,-0.0,-1.3293552219462144,-1.4627929582028296,0.0
2019-02-12,1.0,-0.0,-1.61735828586927,-0.0,-1.3432058584214808,-1.4639001898562516,0.0
2019-02-13,1.0,-0.0,-1.640787197231834,-0.0,-1.3250432525951557,-1.4407980103806228,0.0
2019-02-14,1.0,-0.0,-1.309031198686371,-0.0,-1.1420595824536712,-1.240441003987802,0.0
2019-02-15,1.0,-0.0,-1.3211349650021138,-0.0,-1.139005026542021,-1.2375628317752618,0.0
2019-02-19,1.0,-0.0,-1.2852179552508454,-0.0,-1.134988650576736,-1.212211052948534,0.0
2019-02-20,1.0,-0.0,-1.283444506207152,-0.0,-1.1353529738743748,-1.2134055957013157,0.0
2019-02-21,1.0,-0.0,-1.2954345307068367,-0.0,-1.136454229432213,-1.2031054461181925,0.0
2019-02-22,1.0,-0.0,-1.3023635261759359,-0.0,-1.1599925411402732,-1.1994778798191226,0.0
2019-02-25,1.0,-0.0,-1.2941259531205875,-0.0,-1.1869528381813048,-1.2256895415607643,0.0
2019-02-26,1.0,-0.0,-1.2937092660810428,-0.0,-1.1904222159251912,-1.238641730424105,0.0
2019-02-27,1.0,-0.0,-1.2872054031077316,-0.0,-1.1947763661266706,-1.240967269635857,0.0
2019-02-28,1.0,-0.0,-1.279734534249822,-0.0,-1.1948803033894289,-1.2658449869637354,0.0
2019-03-01,1.0,-0.0,-1.3030984263512853,-0.0,-1.2295474538168312,-1.3544619294301632,0.0
2019-03-04,1.0,-0.0,-1.3056194062698683,-0.0,-1.2375898664840808,-1.3474348315156255,0.0
2019-03-05,1.0,-0.0,-1.289482733212163,-0.0,-1.2714545365230634,-1.3513287812546053,0.0
2019-03-06,1.0,-0.0,-1.2930337964331462,-0.0,-1.2710611882944134,-1.362449502414031,0.0
2019-03-07,1.0,-0.0,-1.2210416563229234,-0.0,-1.3757013057941512,-1.368253810635023,0.0
2019-03-08,1.0,-0.0,-1.218080808080808,-0.0,-1.4360101010101012,-1.3963636363636363,0.0
2019-03-11,1.0,-0.0,-1.2105909439754412,-0.0,-1.4473266820158608,-1.4585315937579941,0.0
2019-03-12,1.0,-0.0,-1.1522702392743573,-0.0,-1.506490121461711,-1.554188604493562,0.0
2019-03-13,1.0,-0.0,-1.183044619422572,-0.0,-1.5155905511811023,-1.5506561679790025,0.0
2019-03-14,1.0,-0.0,-1.1881458169420405,-0.0,-1.5088906372934696,-1.5482297403619198,0.0
2019-03-15,1.0,-0.0,-1.1777025597630633,-0.0,-1.5379204569494394,-1.5731965305690714,0.0
2019-03-18,1.0,-0.0,-1.2066630843632458,-0.0,-1.565556152606126,-1.601289629231596,0.0
2019-03-19,1.0,-0.0,-1.2099519152844562,-0.0,-1.5712896428764382,-1.6214814414609109,0.0
2019-03-20,1.0,-0.0,-1.20662100456621,-0.0,-1.5799630354424874,-1.6493259404218308,0.0
2019-03-21,1.0,-0.0,-1.2087494572297006,-0.0,-1.6112679114198873,-1.6076856274424665,0.0
2019-03-22,1.0,-0.0,-1.206251713737318,-0.0,-1.6636139292569234,-1.6140937757060596,0.0
2019-03-25,1.0,-0.0,-1.0456123223776983,-0.0,-1.7456340167046318,-1.6323353942943921,0.0
2019-03-26,1.0,-0.0,-1.0721174923279264,-0.0,-1.7559732573432705,-1.6519618588338447,0.0
2019-03-27,1.0,-0.0,-1.065842721207481,-0.0,-1.756152247621131,-1.6466695832877611,0.0
2019-03-28,1.0,-0.0,-1.0645904156157475,-0.0,-1.7543590305954604,-1.6641079065687028,0.0
2019-03-29,1.0,-0.0,-1.0548426017330264,-0.0,-1.757431172534825,-1.67198639903477,0.0
2019-04-01,1.0,-0.0,-1.062369948526996,-0.0,-1.7453729054868032,-1.6680538823787099,0.0
2019-04-02,1.0,-0.0,-1.0856971088156528,-0.0,-1.768650598458764,-1.6110291304585451,0.0
2019-04-03,1.0,-0.0,-1.0949122613398081,-0.0,-1.7737556561085974,-1.6494868116101977,0.0
2019-04-04,1.0,-0.0,-1.090643274853801,-0.0,-1.7643716208760896,-1.661977270219574,0.0
2019-04-05,1.0,-0.0,-1.0808583596040042,-0.0,-1.7799347381228914,-1.669874453846579,0.0
2019-04-08,1.0,-0.0,-1.0682208317182569,-0.0,-1.7943961459660003,-1.6747328202004539,0.0
2019-04-09,1.0,-0.0,-1.0470614351517844,-0.0,-1.8427770686497589,-1.6598590376824465,0.0
2019-04-10,1.0,-0.0,-1.0250553097345134,-0.0,-1.845132743362832,-1.6607300884955756,0.0
2019-04-11,1.0,-0.0,-0.997583877876009,-0.0,-1.8751853275492836,-1.6184723518752404,0.0
2019-04-12,1.0,-0.0,-0.9962094160303246,-0.0,-1.8761193209910454,-1.6212712190298302,0.0
2019-04-15,1.0,-0.0,-0.9965392221489782,-0.0,-1.872170951439244,-1.6245880026367832,0.0
2019-04-16,1.0,-0.0,-1.0004947501511736,-0.0,-1.8779616293771646,-1.6187675224011875,0.0
2019-04-17,1.0,-0.0,-0.9969202001869878,-0.0,-1.8827476214046086,-1.619974701644393,0.0
2019-04-18,1.0,-0.0,-0.9763173475429248,-0.0,-1.843425372732655,-1.5626782926960545,0.0
2019-04-22,1.0,-0.0,-0.9761221506307868,-0.0,-1.8598733012074289,-1.5784828631761332,0.0
2019-04-23,1.0,-0.0,-0.9872608012142896,-0.0,-1.856778880034694,-1.5768959722448095,0.0
2019-04-24,1.0,-0.0,-0.9592133620689656,-0.0,-1.8517241379310345,-1.5770474137931036,0.0
2019-04-25,1.0,-0.0,-0.9328946652890315,-0.0,-1.8895535374408614,-1.6155854043177988,0.0
2019-04-26,1.0,-0.0,-0.9120469375445522,-0.0,-1.9627679991226625,-1.6085430717771563,0.0
2019-04-29,1.0,-0.0,-0.9118534364543909,-0.0,-1.964949810761889,-1.6083593878558498,0.0
2019-04-30,1.0,-0.0,-0.8907782864617397,-0.0,-1.9431000654022237,-1.6163069544364508,0.0
2019-05-01,1.0,-0.0,-0.8912936815133838,-0.0,-1.942811971869378,-1.617565283759472,0.0
2019-05-02,1.0,-0.0,-0.8894584719419751,-0.0,-1.9283961389540272,-1.6356546872443691,0.0
2019-05-03,1.0,-0.0,-0.8633478115603075,-0.0,-2.0109143557188998,-1.6942309834057248,0.0
2019-05-06,1.0,-0.0,-0.8099777034559643,-0.0,-2.043088071348941,-1.7210702341137123,0.0
2019-05-07,1.0,-0.0,-0.8112923882176067,-0.0,-2.0399242719527813,-1.7170221059079014,0.0
2019-05-08,1.0,-0.0,-0.8002209944751382,-0.0,-2.008176795580111,-1.7164640883977902,0.0
2019-05-09,1.0,-0.0,-0.7972651276089242,-0.0,-2.027680894646515,-1.7112329070475556,0.0
2019-05-10,1.0,-0.0,-0.80105702364395,-0.0,-2.051126564673157,-1.7110987482614743,0.0
2019-05-13,1.0,-0.0,-0.7965507649513213,-0.0,-2.052517385257302,-1.7142141863699585,0.0
2019-05-14,1.0,-0.0,-0.7009707678883073,-0.0,-2.0591186736474696,-1.693662739965096,0.0
2019-05-15,1.0,-0.0,-0.7084175452012891,-0.0,-2.0802425301797127,-1.6737313595892283,0.0
2019-05-16,1.0,-0.0,-0.7111013986013985,-0.0,-2.0745738636363638,-1.677666083916084,0.0
2019-05-17,1.0,-0.0,-0.7022348816827345,-0.0,-2.0647458369851006,-1.7106704645048205,0.0
2019-05-20,1.0,-0.0,-0.6816713213953234,-0.0,-2.076008980888232,-1.7185258200536662,0.0
2019-05-21,1.0,-0.0,-0.6759400961958898,-0.0,-2.073349365981635,-1.7163860953213814,0.0
2019-05-22,1.0,-0.0,-0.6551686556590921,-0.0,-2.084573047790311,-1.7094981199934607,0.0
2019-05-23,1.0,-0.0,-0.6459955354712256,-0.0,-2.109380954973594,-1.6891707954483586,0.0
2019-05-24,1.0,-0.0,-0.6023540898242569,-0.0,-2.119928400954654,-1.701887611195487,0.0
2019-05-28,1.0,-0.0,-0.5797156707881692,-0.0,-2.1447246582057846,-1.7224249686802113,0.0
2019-05-29,1.0,-0.0,-0.5927648299356513,-0.0,-2.126426215324717,-1.6882604228627047,0.0
2019-05-30,1.0,-0.0,-0.5909776867521828,-0.0,-2.118465021019726,-1.680230678020912,0.0
2019-05-31,1.0,-0.0,-0.6029720562106283,-0.0,-2.109029235987724,-1.6721585096645668,0.0
2019-06-03,1.0,-0.0,-0.6142384105960266,-0.0,-2.1127430036317025,-1.6137043366801964,0.0
2019-06-04,1.0,-0.0,-0.6008966216576827,-0.0,-2.1138389283236374,-1.6222981267011796,0.0
2019-06-05,1.0,-0.0,-0.5791054212106844,-0.0,-2.162162162162162,-1.5272114219482642,0.0
2019-06-06,1.0,-0.0,-0.570627150039693,-0.0,-2.200899708917703,-1.5209314633500928,0.0
2019-06-07,1.0,-0.0,-0.6024051705869887,-0.0,-2.1802818393727486,-1.5150455605001059,0.0
2019-06-10,1.0,-0.0,-0.6021778200655461,-0.0,-2.1675124220319275,-1.5163336504915954,0.0
2019-06-11,1.0,-0.0,-0.6045469100224145,-0.03356815028284769,-2.1836908955064573,-1.5148895292987512,0.0
2019-06-12,1.0,-0.0,-0.6026010020253704,-0.039121628824219164,-2.1795117791280245,-1.5086877731585118,0.0
2019-06-13,1.0,-0.0,-0.6253603844100374,-0.0601708489054992,-2.157928457020822,-1.4955686065136145,0.0
2019-06-14,1.0,-0.0,-0.6117132027120815,-0.07794565159361486,-2.168063637819657,-1.4810207677112808,0.0
2019-06-17,1.0,-0.0,-0.5991015081826933,-0.08246871323136164,-2.186704460370093,-1.479837415766392,0.0
2019-06-18,1.0,-0.0,-0.5975824998662886,-0.0838102369364069,-2.1858586939081137,-1.481146708028026,0.0
2019-06-19,1.0,-0.0,-0.5870007495449192,-0.11221758218224649,-2.1972373915836814,-1.4574365563764857,0.0
2019-06-20,1.0,-0.0,-0.5987991851613594,-0.10206926128444302,-2.198831349844537,-1.4610807333547764,0.0
2019-06-21,1.0,-0.0,-0.6035452257269854,-0.10651743158571199,-2.191774219461254,-1.4534889948053338,0.0
2019-06-24,1.0,-0.0,-0.5888799355358582,-0.1149610529143164,-2.1860327692720922,-1.4821380607037333,0.0
2019-06-25,1.0,-0.0,-0.5741734650064405,-0.11641262344353799,-2.1909081150708456,-1.485616144267926,0.0
2019-06-26,1.0,-0.0,-0.5737625624764873,-0.10560541731606385,-2.1770301499435694,-1.5179233621755253,0.0
2019-06-27,1.0,-0.0,-0.5763821270150384,-0.13967326625554474,-2.198204046305312,-1.495239640809261,0.0
2019-06-28,1.0,-0.0,-0.597014115092291,-0.13436482084690554,-2.1965798045602605,-1.5008686210640607,0.0
2019-07-01,1.0,-0.0,-0.5799165899366301,-0.14374695336619187,-2.2069544494394195,-1.4855657260466881,0.0
2019-07-02,1.0,-0.0,-0.5925626950812614,-0.13539984931654286,-2.1837800021526204,-1.4697556775374019,0.0
2019-07-03,1.0,-0.0,-0.5999461497038233,-0.1293484114162628,-2.1817447495961226,-1.4739903069466882,0.0
2019-07-05,1.0,-0.0,-0.5829023917259212,-0.13116785175608706,-2.1855203619909505,-1.4871256194785605,0.0
2019-07-08,1.0,-0.0,-0.5947357089030035,-0.11696630423081063,-2.1782753794811067,-1.4926795134029498,0.0
2019-07-09,1.0,-0.0,-0.5826729492396658,-0.11517455557935319,-2.164756907260655,-1.491861212251017,0.0
2019-07-10,1.0,-0.0,-0.5800353451507524,-0.11412199432335457,-2.167728806297863,-1.4934932790660311,0.0
2019-07-11,1.0,-0.0,-0.5836960610457305,-0.11661024235584933,-2.1736794024396797,-1.4997581815250685,0.0
2019-07-12,1.0,-0.0,-0.36973304006555396,-0.0,-1.9536809419071033,-0.9893474791909259,0.0
2019-07-15,1.0,-0.0,-0.35449235526541834,-0.0,-1.946830441504896,-0.9935148599896926,0.0
2019-07-16,1.0,-0.0,-0.36868449197860964,-0.005561497326203208,-1.9533689839572193,-0.9504598930481283,0.0
2019-07-17,1.0,-0.0,-0.36390027322404367,-0.0067879098360655735,-1.9472762978142075,-0.9511612021857924,0.0
2019-07-18,1.0,-0.0,-0.365793991416309,-0.016566523605150214,-1.9657510729613732,-0.9437339055793991,0.0
2019-07-19,1.0,-0.0,-0.37084728302858616,-0.023650098720920252,-1.960382865482016,-0.9373336767104472,0.0
2019-07-22,1.0,-0.0,-0.34780927835051545,-0.008462199312714776,-1.9657646048109965,-0.9734965635738831,0.0
2019-07-23,1.0,-0.0,-0.35091940195909954,-0.011728819384774016,-1.96421206392851,-0.9694105516411755,0.0
2019-07-24,1.0,-0.0,-0.35159836944861617,-0.027762282771937354,-1.9564471143531432,-0.9551169276979189,0.0
2019-07-25,1.0,-0.0,-0.3548373250922826,-0.027126791999313248,-1.9509829169885828,-0.9592668898617908,0.0
2019-07-26,1.0,-0.0,-0.34478617080598806,-0.025522240809848582,-1.9579633680778963,-0.9611804572556084,0.0
2019-07-29,1.0,-0.0,-0.3417514925052613,-0.029205858351586993,-1.9552033672636688,-0.968861401022205,0.0
2019-07-30,1.0,-0.0,-0.35311840915938536,-0.033099470580639605,-1.9513622864029612,-0.9666422760728274,0.0
2019-07-31,1.0,-0.0,-0.3670428116116806,-0.032776294254457744,-1.944138168662245,-0.9630889826858472,0.0
2019-08-01,1.0,-0.0,-0.3847309888788698,-0.01670316458413843,-1.944995491433724,-0.947400060114217,0.0
2019-08-02,1.0,-0.0,-0.36543642817431465,-0.03186075353889578,-1.9269982465894024,-0.9523157849719881,0.0
2019-08-05,1.0,-0.0,-0.36214624151619923,-0.026635932897938277,-1.932214965637939,-0.9476245357920349,0.0
2019-08-06,1.0,-0.0,-0.36871764902320925,-0.04036567039572549,-1.8287694105860746,-0.936466855902488,0.0
2019-08-07,1.0,-0.0,-0.35941137346192215,-0.03246591286997007,-1.8295643498503493,-0.9354838709677419,0.0
2019-08-08,1.0,-0.0,-0.3569344890815136,-0.024962493748958158,-1.8393065510918485,-0.9461576929488248,0.0
2019-08-09,1.0,-0.0,-0.33377428689541133,-0.009301364200082677,-1.8156676312525837,-0.9751963621331128,0.0
2019-08-12,1.0,-0.0,-0.33093703520079326,-0.01817881341926954,-1.8178400264419103,-0.964633944802512,0.0
2019-08-13,1.0,-0.0,-0.29948152415439055,-0.012715002880421364,-1.8257756563245822,-0.9769566290840259,0.0
2019-08-14,1.0,-0.0,-0.3178786266726685,-0.011744485820681754,-1.7933461554200598,-0.9691860703032287,0.0
2019-08-15,1.0,-0.0,-0.34854605815767364,-0.03795848166073357,-1.7311307547698092,-0.8822047118115275,0.0
2019-08-16,1.0,-0.0,-0.3281603492756499,-0.048303234768803334,-1.7187537209763841,-0.8738241714625917,0.0
2019-08-19,1.0,-0.0,-0.32626666139303084,-0.05031048530633232,-1.7148281453941383,-0.8638610924336511,0.0
2019-08-20,1.0,-0.0,-0.34400412551073034,-0.0559720734658257,-1.7248998373596733,-0.842000872704193,0.0
2019-08-21,1.0,-0.0,-0.34287867370007535,-0.06397493356601752,-1.7218498393685797,-0.837504461983897,0.0
2019-08-22,1.0,-0.0,-0.344478296996795,-0.06825465912238357,-1.7264274126538202,-0.8176314644086574,0.0
2019-08-23,1.0,-0.0,-0.3502620070131201,-0.06406366967416573,-1.7178204168472482,-0.8078089909775029,0.0
2019-08-26,1.0,-0.0,-0.32985126791192576,-0.06407518154634771,-1.706768669177896,-0.7826492175061162,0.0
2019-08-27,1.0,-0.0,-0.32334005584858827,-0.06019236735960285,-1.7027614024201054,-0.7920803599131243,0.0
2019-08-28,1.0,-0.0,-0.3131855399351151,-0.06426695504402904,-1.6946547196045112,-0.7900896029661673,0.0
2019-08-29,1.0,-0.0,-0.287303664921466,-0.0721050200184786,-1.6976824761318141,-0.7926162611641515,0.0
2019-08-30,1.0,-0.0,-0.27243442245743216,-0.07654548243595644,-1.7062049394078849,-0.7797591655161835,0.0
2019-09-03,1.0,-0.0,-0.27212186160440904,-0.07183864053888547,-1.7082823025107166,-0.7750688916105327,0.0
2019-09-04,1.0,-0.0,-0.2502966961448643,-0.08181156923548104,-1.7099651621300869,-0.7862639255771219,0.0
2019-09-05,1.0,-0.0,-0.26900875415726905,-0.07358843992507359,-1.7260216369127261,-0.7541572690087542,0.0
2019-09-06,1.0,-0.0,-0.2670200999275335,-0.07666196269880622,-1.730958465235135,-0.739349326824059,0.0
2019-09-09,1.0,-0.0,-0.27985787422633146,-0.08072896767784825,-1.7351952319095287,-0.7247650340032094,0.0
2019-09-10,1.0,-0.0,-0.2623584328129783,-0.1365549433731252,-1.7500382614018979,-0.6771885521885522,0.0
2019-09-11,1.0,-0.0,-0.23322921314889186,-0.0979845307154544,-1.6962293618920126,-0.691134910010412,0.0
2019-09-12,1.0,-0.0,-0.2020559301425887,-0.10872849194944918,-1.6806676246269483,-0.6930105744077227,0.0
