Date,ACIA,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-13,1.0,-1.517474758681904,-3.0579163430600245,-0.41517807611228225,-2.676134472428714,-2.4282702762676136,0.0
2018-11-14,1.0,-1.52003552003552,-3.0576090576090573,-0.41591741591741593,-2.6776556776556775,-2.428793428793429,0.0
2018-11-15,1.0,-1.5255839822024473,-3.0724137931034488,-0.4100111234705228,-2.695773081201335,-2.419688542825362,0.0
2018-11-16,1.0,-1.515625,-3.0469858156028367,-0.39749556737588654,-2.691821808510638,-2.4295212765957444,0.0
2018-11-19,1.0,-1.5158466312056738,-3.0464317375886525,-0.40015514184397166,-2.690492021276596,-2.4285239361702127,0.0
2018-11-20,1.0,-1.435075518852548,-3.0028251657068346,-0.31891774421384333,-2.6719547973486906,-2.4373573834619147,0.0
2018-11-21,1.0,-1.4354231637810515,-2.9788149263361654,-0.32175502742230344,-2.6543714377890093,-2.363587482525003,0.0
2018-11-23,1.0,-1.4302861429643123,-2.9583110063230094,-0.32354517200728755,-2.6491265673561246,-2.355588897224306,0.0
2018-11-26,1.0,-1.4276541095890412,-2.9597602739726026,-0.3210616438356164,-2.643728595890411,-2.349957191780822,0.0
2018-11-27,1.0,-1.4044920012713211,-2.9575166860896283,-0.28096196630999043,-2.623900836953067,-2.327471130416358,0.0
2018-11-28,1.0,-1.4045146248410345,-2.961954217888936,-0.28041543026706234,-2.6232513777024162,-2.3274692666384063,0.0
2018-11-29,1.0,-1.3362545644235784,-2.9305164319248824,-0.20699008868022953,-2.6185706833594153,-2.3405320813771517,0.0
2018-11-30,1.0,-1.3444537992001686,-2.959376973268786,-0.20227320564091772,-2.645864028625553,-2.372026941696485,0.0
2018-12-03,1.0,-1.3405797101449277,-2.9562066792690613,-0.19596723377441713,-2.6418819575719388,-2.36746481831548,0.0
2018-12-04,1.0,-1.3148554128823469,-2.955632111911473,-0.19177367157323313,-2.624282284163274,-2.353063994153878,0.0
2018-12-06,1.0,-1.2300591953446374,-2.7571987558944517,-0.23547707434533965,-2.574596167352263,-2.235878398715762,0.0
2018-12-07,1.0,-1.2297812562713226,-2.758378486855308,-0.23389524382901866,-2.5758579169175198,-2.2362030905077264,0.0
2018-12-10,1.0,-1.1588246778602107,-2.720714564623194,-0.19611479890667707,-2.5259664193674345,-2.160191331511128,0.0
2018-12-11,1.0,-1.1693225144197867,-2.71874083488122,-0.20451657053475414,-2.531136963535047,-2.1524098152312052,0.0
2018-12-12,1.0,-1.1708390377469196,-2.7186583219245057,-0.20614120868374733,-2.531683942890671,-2.151574418149814,0.0
2018-12-13,1.0,-1.1663254362874136,-2.706054401871892,-0.2088329921029541,-2.526274739202496,-2.1419518377693283,0.0
2018-12-14,1.0,-1.167039813102307,-2.685680911126253,-0.2177552808332522,-2.526915214640319,-2.1367662805412246,0.0
2018-12-17,1.0,-1.1348249590124408,-2.675474973478638,-0.18728903462243224,-2.496769215932105,-2.1498698042241298,0.0
2018-12-18,1.0,-1.1043569254185692,-2.6378424657534243,-0.15515601217656014,-2.476788432267884,-2.1387937595129376,0.0
2018-12-19,1.0,-1.1010850942318675,-2.6405863316200264,-0.15514943841614315,-2.480106605749096,-2.141347801256425,0.0
2018-12-20,1.0,-1.0758146543605198,-2.5885289131663214,-0.18543981917498586,-2.4611037860237333,-2.106988133358448,0.0
2018-12-21,1.0,-1.0657241831289206,-2.5906750304278625,-0.16992790937178165,-2.4658739818369066,-2.070218144368505,0.0
2018-12-24,1.0,-1.0120548449434066,-2.5256280482193794,-0.16959602466182017,-2.4277169411981228,-2.067083831784301,0.0
2018-12-26,1.0,-1.0078174711389873,-2.540041814380511,-0.14025997636578494,-2.3745114080538134,-2.0274520498136535,0.0
2018-12-27,1.0,-0.8563770952097337,-2.4017697609121074,-0.08950906151620863,-2.1873564196375392,-1.9735386709776228,0.0
2018-12-28,1.0,-0.8505022986548613,-2.4150349054997444,-0.08360292865656395,-2.1907883534820365,-1.9735229014132472,0.0
2018-12-31,1.0,-0.8510982462114763,-2.4141835518474375,-0.08402860548271752,-2.190618082751575,-1.9736080367784778,0.0
2019-01-02,1.0,-0.8474878857434328,-2.4150301793760094,-0.07132534217461532,-2.1900025503698037,-1.9773017087477684,0.0
2019-01-03,1.0,-0.8495627812208167,-2.406825706766279,-0.08455726292554545,-2.1888105951269208,-1.9600135834960521,0.0
2019-01-04,1.0,-0.7924275423018932,-2.408276093147931,-0.06558887585860278,-2.15572122633607,-1.9546825263863294,0.0
2019-01-07,1.0,-0.7120905782450465,-2.3100687424181157,-0.09454104326728671,-2.0989890820865345,-1.8717347351395068,0.0
2019-01-08,1.0,-0.7120882660868164,-2.27840863332528,-0.10034629942820328,-2.102923411452042,-1.8596279294515583,0.0
2019-01-09,1.0,-0.7087651642966177,-2.2695428617337514,-0.09881899252832008,-2.098979673816984,-1.8578774001767495,0.0
2019-01-10,1.0,-0.7096877759049682,-2.2631029777670757,-0.0990448671642989,-2.1004093426438715,-1.8540813869491934,0.0
2019-01-11,1.0,-0.7103104391185459,-2.2442496380891104,-0.10897539005951423,-2.1071256232909765,-1.8718031204761139,0.0
2019-01-14,1.0,-0.7163712200208551,-2.2322932541910645,-0.120157215047726,-2.092805005213764,-1.8594689981551296,0.0
2019-01-15,1.0,-0.6915418923223957,-2.1991079961771263,-0.14415418923223958,-2.064272061165976,-1.8652437081873208,0.0
2019-01-16,1.0,-0.6747522790328973,-2.205152596115735,-0.11946095917558461,-2.0499405469678953,-1.8778438367023382,0.0
2019-01-17,1.0,-0.6834498468305711,-2.1588249155604426,-0.13046893409787133,-2.02466420548268,-1.8574346084361009,0.0
2019-01-18,1.0,-0.6925458442486306,-2.1476542033817574,-0.16432483924743987,-2.0326268159085497,-1.9011669445105979,0.0
2019-01-22,1.0,-0.5482840527479728,-2.3298386436235563,-0.0,-2.3019084282086983,-2.0106478827094767,0.0
2019-01-23,1.0,-0.5341665981416003,-2.2965216676260174,-0.012663432283529315,-2.3284269385741307,-2.0512293396924597,0.0
2019-01-24,1.0,-0.5367780154681587,-2.291920355438539,-0.018759256211946684,-2.330179364818167,-2.050024683231858,0.0
2019-01-25,1.0,-0.560033941450997,-2.2764531183708105,-0.03182011030971574,-2.4602460755197284,-2.156894357233772,0.0
2019-01-28,1.0,-0.5607809847198642,-2.2419354838709675,-0.07724957555178269,-2.462818336162988,-2.146264855687606,0.0
2019-01-29,1.0,-0.5580251102816424,-2.21360705802511,-0.08966745843230403,-2.463437393959959,-2.1583814048184595,0.0
2019-01-30,1.0,-0.5592875318066157,-2.2113655640373198,-0.09194232400339271,-2.4605597964376593,-2.1586089906700594,0.0
2019-01-31,1.0,-0.5307338668482888,-2.243572279925081,-0.0975651285544015,-2.4429593052954197,-2.198705942448493,0.0
2019-02-01,1.0,-0.5294569672131147,-2.2484631147540983,-0.09614071038251365,-2.4576502732240435,-2.206625683060109,0.0
2019-02-04,1.0,-0.53373606738705,-2.2339828128988346,-0.09776227346209479,-2.4483961541734027,-2.1945886156725942,0.0
2019-02-05,1.0,-0.5116596907832921,-2.2258477833774664,-0.11283847270863587,-2.4592124370035022,-2.2323396258648676,0.0
2019-02-06,1.0,-0.5096137485111452,-2.1995065509613747,-0.11732176280415177,-2.4511655606602005,-2.2300493449038625,0.0
2019-02-07,1.0,-0.5133141112618724,-2.1862279511533242,-0.1201662143826323,-2.441231343283582,-2.219386024423338,0.0
2019-02-08,1.0,-0.4860249697946033,-2.0515505436971404,-0.14579138139347564,-2.2987515102698346,-2.0727345952476846,0.0
2019-02-11,1.0,-0.4894081500646831,-2.048997412677878,-0.14941785252263906,-2.3082147477360935,-2.089424320827943,0.0
2019-02-12,1.0,-0.5048275862068965,-2.063204868154158,-0.14563894523326573,-2.3115618661257606,-2.0882758620689654,0.0
2019-02-13,1.0,-0.4867592443080898,-2.08065557887938,-0.15356047150008073,-2.2904085257548847,-2.0623284353302114,0.0
2019-02-14,1.0,-0.4962442452144415,-2.033034488328891,-0.18835312171876262,-2.2953719408771502,-2.0637266779743157,0.0
2019-02-15,1.0,-0.4952303961196443,-2.0696847210994345,-0.17760711398544865,-2.286580436540016,-2.0549717057396926,0.0
2019-02-19,1.0,-0.5147070674510436,-2.0332017084374248,-0.1845434765089854,-2.2852768152147633,-2.0410186155209926,0.0
2019-02-20,1.0,-0.5147141820527291,-2.037087801338386,-0.18374586793517697,-2.285656695960655,-2.041360961057809,0.0
2019-02-21,1.0,-0.5128801861808843,-2.010111548029853,-0.1814461118690314,-2.2787898242516653,-2.0418104485996307,0.0
2019-02-22,1.0,-0.5099550417469492,-2.0066634553628773,-0.19500642260757867,-2.2805876685934487,-2.0360468850353244,0.0
2019-02-25,1.0,-0.5520182401621347,-2.1102854247593315,-0.21449079547373753,-2.4104880932274955,-2.157236953217362,0.0
2019-02-26,1.0,-0.5482220731298222,-2.08939953035894,-0.2160348876216035,-2.395588728614559,-2.137118416638712,0.0
2019-02-27,1.0,-0.54856084834203,-2.103854569937721,-0.2138528867194075,-2.4077596364248444,-2.1419794647365764,0.0
2019-02-28,1.0,-0.5531271015467384,-2.0991089441829187,-0.21923335574983188,-2.39904169468729,-2.1356758574310692,0.0
2019-03-01,1.0,-0.5505740383809603,-2.099639654738959,-0.21972680801139696,-2.3874130562306206,-2.122768792424369,0.0
2019-03-04,1.0,-0.542455200133981,-2.0968012058281698,-0.21930999832523868,-2.385111371629543,-2.130128956623681,0.0
2019-03-05,1.0,-0.5757882313269262,-2.084471421345473,-0.2266902714550666,-2.403979092901703,-2.139352554375316,0.0
2019-03-06,1.0,-0.5752339205934418,-2.084464300767091,-0.22591250105369637,-2.4047037005816407,-2.139256511843547,0.0
2019-03-07,1.0,-0.5846696331122492,-2.0403828393921586,-0.23658802787339436,-2.412307950633868,-2.1216522542187892,0.0
2019-03-08,1.0,-0.5913146936347413,-2.0270247301776156,-0.3209824084303561,-2.427041726863262,-2.1319792640435113,0.0
2019-03-11,1.0,-0.5855631076314204,-2.0369956121483264,-0.35412544093607506,-2.443861309472598,-2.1831712982878773,0.0
2019-03-12,1.0,-0.5739182692307693,-1.9459134615384615,-0.4302026098901099,-2.4257383241758244,-2.209478021978022,0.0
2019-03-13,1.0,-0.6050900277008311,-1.9546398891966759,-0.4815616343490305,-2.413002077562327,-2.2022160664819945,0.0
2019-03-14,1.0,-0.6004306632213608,-1.954263565891473,-0.48018949181739884,-2.3903531438415158,-2.188027562446167,0.0
2019-03-15,1.0,-0.6115008227245172,-1.949683900580237,-0.4931150948298259,-2.3994977050316098,-2.206460552524465,0.0
2019-03-18,1.0,-0.6213481168602605,-1.9782646955297432,-0.5637979584653291,-2.407426962337205,-2.228880675818374,0.0
2019-03-19,1.0,-0.6065029280657285,-1.9732540861812777,-0.5554584389476445,-2.381784809020191,-2.223494449785858,0.0
2019-03-20,1.0,-0.6140780949045701,-1.9805638241989143,-0.5528804062335843,-2.37804237436526,-2.2295569952722816,0.0
2019-03-21,1.0,-0.6271987398267261,-1.9754966307867332,-0.5595519383915288,-2.3855780169773344,-2.2034654765030193,0.0
2019-03-22,1.0,-0.6277743661724713,-1.9565751381700152,-0.6038248969207826,-2.3955610141240458,-2.188963944205632,0.0
2019-03-25,1.0,-0.5851584643133212,-1.8257321996049127,-0.6523232843768788,-2.379799020870909,-2.1458387013656273,0.0
2019-03-26,1.0,-0.5826600642863349,-1.850925201980714,-0.6794370602032838,-2.3970115541655805,-2.1773086612805144,0.0
2019-03-27,1.0,-0.5866563093388573,-1.8102019678922838,-0.6853961677887105,-2.3871914379423442,-2.16174693595719,0.0
2019-03-28,1.0,-0.5791248702870979,-1.8074195780006916,-0.7045140089934279,-2.384901418194396,-2.1714804565894155,0.0
2019-03-29,1.0,-0.5692174664937311,-1.8117596195417207,-0.7167315175097276,-2.3809770860354518,-2.168093385214008,0.0
2019-04-01,1.0,-0.0,-1.5375890100195349,-0.0,-2.2619572751906234,-1.5020480181485916,0.0
2019-04-02,1.0,-0.0,-1.5453518297658653,-0.032703533990333315,-2.2505178582637626,-1.4484966417676228,0.0
2019-04-03,1.0,-0.0,-1.544534665833854,-0.038226108682073705,-2.2276077451592755,-1.4357276702061212,0.0
2019-04-04,1.0,-0.0,-1.5377534519218807,-0.02064933449434009,-2.214641124517975,-1.4466351536260729,0.0
2019-04-05,1.0,-0.0,-1.502845126175161,-0.030677882236516577,-2.2059623948540326,-1.445509648688768,0.0
2019-04-08,1.0,-0.0,-1.4862822815383663,-0.03691088127825602,-2.2179352201647364,-1.452034433640924,0.0
2019-04-09,1.0,-0.0,-1.4057028210116733,-0.12110894941634243,-2.2010578793774322,-1.3518360894941635,0.0
2019-04-10,1.0,-0.0,-1.358634005068179,-0.1452878001689393,-2.1794376734644625,-1.3502473754072644,0.0
2019-04-11,1.0,-0.0,-1.335521956508644,-0.17980844527438108,-2.187458586832119,-1.3208842840792725,0.0
2019-04-12,1.0,-0.0,-1.336906769453144,-0.18158275114430258,-2.1844133943628044,-1.3196820043363047,0.0
2019-04-15,1.0,-0.0,-1.3404550666908082,-0.17399963787796488,-2.1945802402076167,-1.3263323073209006,0.0
2019-04-16,1.0,-0.0,-1.3362490197261265,-0.17554442902817158,-2.1942450383060867,-1.3264161187187067,0.0
2019-04-17,1.0,-0.0,-1.310421821253998,-0.20270351819443608,-2.2063846478788247,-1.3151288395389538,0.0
2019-04-18,1.0,-0.0,-1.3231206188058982,-0.20207880106357265,-2.200991056321006,-1.3168358714043993,0.0
2019-04-22,1.0,-0.0,-1.3350115249302439,-0.19076792429940553,-2.212119374014315,-1.3278539366735411,0.0
2019-04-23,1.0,-0.0,-1.3140426045501177,-0.18441856254903144,-2.2017379759821374,-1.3344396837849255,0.0
2019-04-24,1.0,-0.0,-1.2939901240515475,-0.1936649403829941,-2.1917379260508247,-1.3425267975430566,0.0
2019-04-25,1.0,-0.0,-1.2930285852128813,-0.2149921601736823,-2.1920757447835,-1.3305391388252321,0.0
2019-04-26,1.0,-0.0,-1.273878437047757,-0.21448383984563435,-2.204232995658466,-1.337313072841293,0.0
2019-04-29,1.0,-0.0,-1.2538396420365219,-0.2050429314306446,-2.21604788970855,-1.3717499092997945,0.0
2019-04-30,1.0,-0.0,-1.2698712649108304,-0.22050312979803946,-2.140250383843156,-1.274654541159797,0.0
2019-05-01,1.0,-0.0,-1.2827431803452543,-0.22111588994285042,-2.1167736994049373,-1.2710775938254875,0.0
2019-05-02,1.0,-0.0,-1.28280664167113,-0.21156936261381892,-2.12729869666131,-1.3297030292209724,0.0
2019-05-03,1.0,-0.0,-1.2956191380743203,-0.203371720289683,-2.115457675412561,-1.3216193755194112,0.0
2019-05-06,1.0,-0.0,-1.2136415218300185,-0.23848772621394015,-2.150510661171833,-1.3700053753807562,0.0
2019-05-07,1.0,-0.0,-1.198153623363302,-0.22820249803897907,-2.199782779219212,-1.4077716768237496,0.0
2019-05-08,1.0,-0.0,-1.1857962697274032,-0.2610593017694883,-2.141499282639885,-1.3895863223338114,0.0
2019-05-09,1.0,-0.0,-1.1784842531404416,-0.27558492587962136,-2.1420491754479967,-1.357266178484253,0.0
2019-05-10,1.0,-0.0,-1.1788434079009995,-0.2793312708234174,-2.1394574012375056,-1.3519157544026652,0.0
2019-05-13,1.0,-0.0,-1.170261804857869,-0.2769339873529933,-2.118196324094321,-1.3444240884108505,0.0
2019-05-14,1.0,-0.0,-1.089417650823201,-0.358892314852522,-2.0575367967886438,-1.3117691546919543,0.0
2019-05-15,1.0,-0.0,-1.1047211293682018,-0.36768109233973617,-2.0503355704697985,-1.2629599629715345,0.0
2019-05-16,1.0,-0.0,-1.1080423831856872,-0.3735162989983209,-2.0433095941173063,-1.26518441317816,0.0
2019-05-17,1.0,-0.0,-1.1065912038674686,-0.37071100106119564,-2.0502888810281807,-1.3679401014031365,0.0
2019-05-20,1.0,-0.0,-1.0927877539005004,-0.38380924345010303,-2.044509861642626,-1.3664409773329407,0.0
2019-05-21,1.0,-0.0,-1.0903851808291678,-0.38823875330785057,-2.0383416642164067,-1.3636577477212586,0.0
2019-05-22,1.0,-0.0,-1.0651853598161136,-0.4179289208463488,-2.049625744091472,-1.3610538103377146,0.0
2019-05-23,1.0,-0.0,-1.0554181389870436,-0.4396937573616019,-2.0567726737338043,-1.3373969375736159,0.0
2019-05-24,1.0,-0.0,-1.0194237427381023,-0.45818907341118476,-2.0526964380024646,-1.3378909688398568,0.0
2019-05-28,1.0,-0.0,-1.0074456234976843,-0.46520490121357805,-2.052940141877235,-1.3371050008794043,0.0
2019-05-29,1.0,-0.0,-1.016844075330448,-0.46812492689203417,-2.0535150309977777,-1.3101532342964088,0.0
2019-05-30,1.0,-0.0,-1.0126870907390084,-0.4649204864359214,-2.052970065481759,-1.316007951356408,0.0
2019-05-31,1.0,-0.0,-1.011234640140433,-0.4746635459332943,-2.0578700994733765,-1.3075482738443533,0.0
2019-06-03,1.0,-0.0,-1.0138420379202047,-0.48988019076422007,-2.0467023380248923,-1.2654995928812376,0.0
2019-06-04,1.0,-0.0,-1.0069787728990987,-0.4957255015993021,-2.057051468450131,-1.2559464960744404,0.0
2019-06-05,1.0,-0.0,-0.9995421769486094,-0.5242646217237038,-2.0525351951470756,-1.1463889206821563,0.0
2019-06-06,1.0,-0.0,-1.0060048038430747,-0.5086926684204507,-2.0448930573029855,-1.1592702733615465,0.0
2019-06-07,1.0,-0.0,-1.0294151245145076,-0.504626456477039,-2.0233607493717156,-1.1542723326479323,0.0
2019-06-10,1.0,-0.0,-1.0360386087155178,-0.4930607116340168,-2.0136501227939916,-1.1685418927408762,0.0
2019-06-11,1.0,-0.0,-1.0361625308040574,-0.5411198349475614,-1.995243280417216,-1.1584618029686513,0.0
2019-06-12,1.0,-0.0,-1.0261938804689734,-0.5365742064626823,-1.9917643694595368,-1.1645982270517587,0.0
2019-06-13,1.0,-0.0,-1.036928722977235,-0.5470497161534492,-1.9818223521990939,-1.168530305636791,0.0
2019-06-14,1.0,-0.0,-1.0196269727403158,-0.5680344332855094,-1.9970731707317075,-1.1541463414634148,0.0
2019-06-17,1.0,-0.0,-1.027699718988358,-0.5654642427022997,-1.9762573837242645,-1.1655101221540403,0.0
2019-06-18,1.0,-0.0,-1.0239816408491107,-0.568215720022949,-1.9757888697647734,-1.1692484222604704,0.0
2019-06-19,1.0,-0.0,-1.0344512369308119,-0.5635033994172428,-1.9679483517111351,-1.1474604353539393,0.0
2019-06-20,1.0,-0.0,-1.0426298924238957,-0.5560769054703594,-1.9709887846189058,-1.1523804074158848,0.0
2019-06-21,1.0,-0.0,-1.0498340771255292,-0.5556699851241561,-1.9605790136171186,-1.155395354159515,0.0
2019-06-24,1.0,-0.0,-1.0242593755351332,-0.5669273360351618,-1.9303042411096525,-1.186597408527884,0.0
2019-06-25,1.0,-0.0,-1.0075355369070047,-0.5719586687218131,-1.9387452189301824,-1.1905006565051095,0.0
2019-06-26,1.0,-0.0,-1.0037720752128938,-0.5604389323884095,-1.9303880665256903,-1.2206092472995371,0.0
2019-06-27,1.0,-0.0,-0.9961604584527222,-0.5587392550143268,-1.9312893982808024,-1.2444699140401148,0.0
2019-06-28,1.0,-0.0,-0.9698774481731761,-0.5668880998740121,-1.9453098155995876,-1.2447027831863475,0.0
2019-07-01,1.0,-0.0,-0.9464742314904255,-0.5771350644923007,-1.9352235922495595,-1.223308142508097,0.0
2019-07-02,1.0,-0.0,-0.9363480251860332,-0.5825414997137951,-1.9706926159129936,-1.2344590726960503,0.0
2019-07-03,1.0,-0.0,-0.9518321004644762,-0.5709042949710419,-1.9674866678135217,-1.2441080337175296,0.0
2019-07-05,1.0,-0.0,-0.9518217231897342,-0.5654789184234648,-1.9635655362053164,-1.2478230980751606,0.0
2019-07-08,1.0,-0.0,-0.941885838980131,-0.576605030435282,-1.974158722866659,-1.2498564373492593,0.0
2019-07-09,1.0,-0.0,-0.9323998622747619,-0.5773556754275221,-1.9739469757833124,-1.254849076093194,0.0
2019-07-10,1.0,-0.4729599047831585,-1.1822509856430856,-0.9863125790374174,-2.0863646507476012,-1.7109276203228447,0.0
2019-07-11,1.0,-0.4799314915481421,-1.1770049892024723,-0.9944150718594087,-2.0880929332042597,-1.7072008340159357,0.0
2019-07-12,1.0,-0.4707021070657434,-1.1887424614697342,-0.9940436304072666,-2.0849527213163577,-1.7070210706574342,0.0
2019-07-15,1.0,-0.47813432835820896,-1.211865671641791,-1.0191044776119402,-2.0794029850746267,-1.674179104477612,0.0
2019-07-16,1.0,-0.48965723246956916,-1.210589201702636,-1.0341273989993278,-2.074378313792846,-1.6589500410723619,0.0
2019-07-17,1.0,-0.491073429446478,-1.2214835287965937,-1.0292821393889595,-2.0720101591095843,-1.6561589601852544,0.0
2019-07-18,1.0,-0.4917543466905455,-1.2202074472054325,-1.0317140511902096,-2.06984553391538,-1.6485336915155586,0.0
2019-07-19,1.0,-0.5015676321289937,-1.2211854284861154,-1.0301582561958795,-2.0675574798447296,-1.6444461033144224,0.0
2019-07-22,1.0,-0.49996382316764343,-1.2274799218580421,-1.0089718544244266,-1.959988423413646,-1.538962448448014,0.0
2019-07-23,1.0,-0.4985911422585073,-1.2319919080991257,-1.007802904414421,-1.954410808467596,-1.5320424824795895,0.0
2019-07-24,1.0,-0.5000361089044558,-1.2305914638549866,-1.018776630317036,-1.9505308008955007,-1.5218458871957823,0.0
2019-07-25,1.0,-0.5067484662576687,-1.2032479249368457,-1.0337062432334896,-1.9647780584626489,-1.5091302778780222,0.0
2019-07-26,1.0,-0.5026649380581966,-1.1846009795447998,-1.037381158167675,-1.968164794007491,-1.5097234226447709,0.0
2019-07-29,1.0,-0.5001440922190201,-1.163328530259366,-1.0393371757925072,-1.9719020172910662,-1.5298270893371757,0.0
2019-07-30,1.0,-0.49556820638466526,-1.1609137421632918,-1.0439576277293363,-1.9706708942855082,-1.5350580096562656,0.0
2019-07-31,1.0,-0.491750126089776,-1.1729231212623388,-1.043086677714533,-1.9644787088406948,-1.5328193673895816,0.0
2019-08-01,1.0,-0.49501948895625814,-1.1984264472354555,-1.0358019344593619,-1.9635484336653675,-1.5253356431355567,0.0
2019-08-02,1.0,-0.48252504143546876,-1.1872883188008934,-1.0474886502846434,-1.9613028752612236,-1.527563594436838,0.0
2019-08-05,1.0,-0.4716967560958067,-1.1839171401855715,-1.0358196072790047,-1.9677048119110985,-1.5335539092282244,0.0
2019-08-06,1.0,-0.4208556904829145,-1.1685964416831405,-1.0158147415984187,-1.9327167466817285,-1.5220982773227902,0.0
2019-08-07,1.0,-0.40466788887321953,-1.1926385559159498,-0.9940064870963193,-1.9256099280778451,-1.534268791425751,0.0
2019-08-08,1.0,-0.4017775269803202,-1.1921422021584256,-0.9913239754531988,-1.9282640897227903,-1.5401706990195385,0.0
2019-08-09,1.0,-0.3792315680166148,-1.161993769470405,-0.9576323987538942,-1.8828660436137072,-1.541017653167186,0.0
2019-08-12,1.0,-0.379031710463774,-1.134854349154614,-0.9726352957153527,-1.8325524546750864,-1.4712432946289127,0.0
2019-08-13,1.0,-0.375814332247557,-1.124728555917481,-0.9713626492942454,-1.8386943539630838,-1.4755021715526604,0.0
