Date,IWF,IWM,MTUM,MU,SPY,VLUE,VXX
2019-02-12,-0.0,-0.9961089494163424,-0.0,1.0,-0.9594486897004361,-1.7324082321503913,0.0
2019-02-13,-0.0,-1.0254197542444423,-0.0,1.0,-0.9474720945502298,-1.7170997092205236,0.0
2019-02-14,-0.0,-1.0072003388394746,-0.0,1.0,-0.9659278083674525,-1.7329756694432679,0.0
2019-02-15,-0.0,-1.0140288108464364,-0.0,1.0,-0.9637510592222955,-1.7298747763864044,0.0
2019-02-19,-0.0,-0.9919434165534685,-0.0,1.0,-0.9725514075600731,-1.719612159820132,0.0
2019-02-20,-0.0,-0.9794190560830721,-0.0,1.0,-0.9811497263669956,-1.7169652462697038,0.0
2019-02-21,-0.0,-0.9766136576239477,-0.0,1.0,-0.9818989710009355,-1.718709073900842,0.0
2019-02-22,-0.0,-0.9858977352323138,-0.0,1.0,-0.9671258463693672,-1.7166005136586504,0.0
2019-02-25,-0.0,-0.9785791122959637,-0.0,1.0,-0.9783452598101118,-1.7201253449324165,0.0
2019-02-26,-0.0,-0.9395770392749245,-0.0,1.0,-0.9575208276114622,-1.6803991577405475,0.0
2019-02-27,-0.0,-0.9304754053311349,-0.0,1.0,-0.9750847302372446,-1.6744526884675275,0.0
2019-02-28,-0.0,-0.9163335630599586,-0.0,1.0,-0.9679761084309672,-1.7102687801516196,0.0
2019-03-01,-0.0,-0.9146190235612915,-0.0,1.0,-0.9714325081522988,-1.706792816791439,0.0
2019-03-04,-0.0,-0.9072817314746883,-0.0,1.0,-0.978585840058694,-1.699605649303008,0.0
2019-03-05,-0.0,-0.8899402847955902,-0.0,1.0,-1.0041341295360586,-1.6994028479559027,0.0
2019-03-06,-0.0,-0.8948093706936151,-0.0,1.0,-0.9971520440973817,-1.7015617822691775,0.0
2019-03-07,-0.0,-0.9004643464668292,-0.0,1.0,-0.9894257735276539,-1.7075996505907773,0.0
2019-03-08,-0.0,-0.8845529962460027,-0.0,1.0,-1.0182138388098438,-1.7317514019557863,0.0
2019-03-11,-0.0,-0.8910789828459857,-0.0,1.0,-1.0191529914927246,-1.7385523685556226,0.0
2019-03-12,-0.0,-0.8281587093143232,-0.0,1.0,-1.0488697120345185,-1.8129631366663541,0.0
2019-03-13,-0.0,-0.835142118863049,-0.0,1.0,-1.0559548978153628,-1.807047216349542,0.0
2019-03-14,-0.0,-0.8445028882731415,-0.0,1.0,-1.0463062978443618,-1.8055699056027803,0.0
2019-03-15,-0.0,-0.8339062867906757,-0.0,1.0,-1.0508594301860135,-1.8244407817282786,0.0
2019-03-18,-0.0,-0.8491059539661403,-0.0,1.0,-1.0669107856191744,-1.8395472703062583,0.0
2019-03-19,-0.0,-0.8489963286129786,-0.0,1.0,-1.0712821246364372,-1.8477566394888665,0.0
2019-03-20,-0.0,-0.838089774845834,-0.0,1.0,-1.079831731918352,-1.862421721879631,0.0
2019-03-21,-0.0,-0.8400281888653981,-0.0,1.0,-1.085553206483439,-1.7725628376791167,0.0
2019-03-22,-0.0,-0.8484411085450346,-0.0,1.0,-1.1399153194765204,-1.8229888375673595,0.0
2019-03-25,-0.006771255543369415,-0.7692527776453196,-0.012255018835534785,1.0,-1.159172190167374,-1.8210385770826378,0.0
2019-03-26,-0.0,-0.7595439957848349,-0.014944675959189538,1.0,-1.1651578291900175,-1.8503616419983713,0.0
2019-03-27,-0.020825354270394482,-0.7317598621217924,-0.019197625430869395,1.0,-1.1681348142474146,-1.8475201072386056,0.0
2019-03-28,-0.02871088142405972,-0.7328452483491243,-0.009378887931859509,1.0,-1.1715953679777968,-1.8426165183271128,0.0
2019-03-29,-0.018662965975977414,-0.7263722065368236,-0.02282624300138776,1.0,-1.168923768962052,-1.8485907068000191,0.0
2019-04-01,-0.02700884275278739,-0.7191945405613226,-0.006055363321799309,1.0,-1.1701268742791235,-1.8834102268358326,0.0
2019-04-02,-0.027447786932362522,-0.72360605479977,-0.055901513699942514,1.0,-1.1529028549530562,-1.8303314811266527,0.0
2019-04-03,-0.04571292094578457,-0.7156914258418915,-0.045187485072844515,1.0,-1.1586816336278958,-1.811464055409601,0.0
2019-04-04,-0.040944881889763786,-0.7203531376759724,-0.05163445478406108,1.0,-1.1501312335958007,-1.8090193271295634,0.0
2019-04-05,-0.06044508255563533,-0.7047140464225891,-0.06369944962909788,1.0,-1.15831538645609,-1.7987078248384782,0.0
2019-04-08,-0.06734070965280427,-0.691959175887066,-0.057611598626478445,1.0,-1.149561236169401,-1.8027470431133155,0.0
2019-04-09,-0.06390690576115986,-0.6966329645173598,-0.05780236550934758,1.0,-1.148893552079359,-1.801983975581839,0.0
2019-04-10,-0.06258042991277822,-0.691387445784281,-0.06138887564939708,1.0,-1.1505171345503074,-1.8003431676278538,0.0
2019-04-11,-0.04724670647332006,-0.6922566581366694,-0.05335987110226518,1.0,-1.1359112880295705,-1.8101601743910527,0.0
2019-04-12,-0.057615489449692185,-0.6771934771370836,-0.05526575496968842,1.0,-1.1148080266929836,-1.7945862117580713,0.0
2019-04-15,-0.05365532794587483,-0.6798064273632777,-0.06328697613230595,1.0,-1.101531666979891,-1.8001785378688215,0.0
2019-04-16,-0.050901577761081895,-0.6755728775356874,-0.06188955672426747,1.0,-1.1047145003756573,-1.8026389932381668,0.0
2019-04-17,-0.050749494854565105,-0.6783985714957004,-0.050373572670457216,1.0,-1.1045063671819935,-1.8149992951459046,0.0
2019-04-18,-0.05622622011367373,-0.6734933533749824,-0.018601155526328152,1.0,-1.104701958758044,-1.8442388087744845,0.0
2019-04-22,-0.0685318637840893,-0.6731194950779521,-0.006829635909754604,1.0,-1.1132777542273091,-1.8483349818661392,0.0
2019-04-23,-0.07442451631125548,-0.6654427340771077,-0.0012239325895589135,1.0,-1.1159440756955232,-1.8503507037612388,0.0
2019-04-24,-0.0527060154629455,-0.6322364699226853,-0.021780124457854044,1.0,-1.1257307184612484,-1.8818593249104278,0.0
2019-04-25,-0.05436874970655899,-0.651298183013287,-0.019625334522747544,1.0,-1.1078923893140522,-1.86187144936382,0.0
2019-04-26,-0.05554773633591367,-0.6424114473375557,-0.035937133474079286,1.0,-1.1150832746891859,-1.8425521932911093,0.0
2019-04-29,-0.05693499178596574,-0.6229523586012674,-0.021450363764374564,1.0,-1.1229758272705939,-1.8693733865289839,0.0
2019-04-30,-0.059595202398800604,-0.6298725637181409,-0.024409670164917543,1.0,-1.119284107946027,-1.8519490254872566,0.0
2019-05-01,-0.0890042561152425,-0.6075955287404705,-0.017445395444553573,1.0,-1.1298816706421588,-1.8331228660960666,0.0
2019-05-02,-0.09887755577290297,-0.5880024218713613,-0.019421545340226352,1.0,-1.123562013879186,-1.827581388850077,0.0
2019-05-03,-0.09025455221107395,-0.6215161649944259,-0.014817911557041992,1.0,-1.1014957264957266,-1.8169825343738388,0.0
2019-05-06,-0.09230697976008523,-0.6009448381269974,-0.027696725487471634,1.0,-1.0983743226344311,-1.8121902644620445,0.0
2019-05-07,-0.10070843172662869,-0.5933231467333426,-0.014677964532110942,1.0,-1.105338704449692,-1.8161781728943833,0.0
2019-05-08,-0.15467560710402317,-0.6202881478796666,-0.032076839434577745,1.0,-1.0105563610003625,-1.7130300833635375,0.0
2019-05-09,-0.14892942827395772,-0.6206599972839618,-0.032547191163822375,1.0,-1.0072427685482777,-1.7173509574034675,0.0
2019-05-10,-0.14559248554913293,-0.6151553468208093,-0.03355310693641619,1.0,-1.0120122832369942,-1.7095375722543353,0.0
2019-05-13,-0.15784481979947612,-0.6158431939300877,-0.020278204317586486,1.0,-1.008445488212447,-1.7138469876253273,0.0
2019-05-14,-0.05448460508701473,-0.5209727800089247,-0.1643462739848282,1.0,-1.0051316376617583,-1.7173583221775992,0.0
2019-05-15,-0.022974120591784736,-0.5400259241049479,-0.17909980780404952,1.0,-1.0233763911858043,-1.7041970231976042,0.0
2019-05-16,-0.05643529515263482,-0.5307468989179204,-0.15311867687164601,1.0,-0.9756752001407584,-1.6826779273335093,0.0
2019-05-17,-0.04251369984090507,-0.5296977196393848,-0.15357079724235462,1.0,-0.9646455718578751,-1.7288757291850805,0.0
2019-05-20,-0.04396479278163563,-0.5322216816312088,-0.15117873413242514,1.0,-0.9640850988544384,-1.731567075058605,0.0
2019-05-21,-0.0560308524314021,-0.5315838468017199,-0.1389689259275677,1.0,-0.9704330865729863,-1.73580389201649,0.0
2019-05-22,-0.04921958141184818,-0.5262061014544165,-0.14761440227030861,1.0,-0.9712664065271374,-1.739890031926215,0.0
2019-05-23,-0.05056727530579684,-0.5283194469065768,-0.15484843112923238,1.0,-0.9672043963836199,-1.730943095195887,0.0
2019-05-24,-0.04225849139832377,-0.50414644905161,-0.1701808557565064,1.0,-0.9520952801058667,-1.7424349360388176,0.0
2019-05-28,-0.04477085263111464,-0.5005513651801862,-0.16898240042344845,1.0,-0.9522297207886727,-1.7443429932512902,0.0
2019-05-29,-0.05419087867582321,-0.506999471737982,-0.16622644831836592,1.0,-0.9433879204085226,-1.731422785701708,0.0
2019-05-30,-0.05366584420162143,-0.5003524850193867,-0.16593232287627777,1.0,-0.9425449418399718,-1.7435671483961932,0.0
2019-05-31,-0.06426339187464238,-0.5052599146089176,-0.16642457854659098,1.0,-0.9363968484528369,-1.729257449711695,0.0
2019-06-03,-0.060106895645316745,-0.5138876719530361,-0.19083501270481032,1.0,-0.9287654429159731,-1.6873740471392273,0.0
2019-06-04,-0.08201243541465977,-0.501795253524827,-0.1856116997985813,1.0,-0.9335318329100621,-1.6756721254050266,0.0
2019-06-05,-0.08706597222222223,-0.47925347222222225,-0.20794270833333334,1.0,-0.923046875,-1.64296875,0.0
2019-06-06,-0.08121518105849582,-0.5113596796657381,-0.16821901114206128,1.0,-0.9049878133704736,-1.6865424791086352,0.0
2019-06-07,-0.0782506629570056,-0.5271921053775595,-0.17728122418814934,1.0,-0.8879276616093552,-1.6766508716254402,0.0
2019-06-10,-0.08751731301939057,-0.5186980609418282,-0.14019217451523547,1.0,-0.9061634349030471,-1.6757271468144044,0.0
2019-06-11,-0.09052876735961356,-0.5136289139998275,-0.11485379108082464,1.0,-0.9077891831277495,-1.6861468127318209,0.0
2019-06-12,-0.09500645716745587,-0.5054240206629359,-0.11089108910891089,1.0,-0.9066724063710718,-1.6867412828239345,0.0
2019-06-13,-0.10906178291553015,-0.47993245876087803,-0.08555223622115425,1.0,-0.9289518119236264,-1.7261116162272154,0.0
2019-06-14,-0.10916010725715768,-0.4753914021278436,-0.08450826053109592,1.0,-0.930499091774068,-1.7253265288469855,0.0
2019-06-17,-0.10855931836858268,-0.47766100082176377,-0.08477141992128367,1.0,-0.9304528350849877,-1.7236278707668353,0.0
2019-06-18,-0.10175408352368229,-0.4576994354178339,-0.08572167392147569,1.0,-0.9348791104598544,-1.7297763220273241,0.0
2019-06-19,-0.08886408517214733,-0.5020606164677599,-0.059672018545548204,1.0,-0.932514810680862,-1.7098394436335536,0.0
2019-06-20,-0.09333390602181943,-0.5011596941843485,-0.05089768920195859,1.0,-0.9393522893222233,-1.7104630186410101,0.0
2019-06-21,-0.09825646311088207,-0.5068710813364253,-0.048011680838271925,1.0,-0.9312891866357468,-1.7099974233444988,0.0
2019-06-24,-0.08351279179946594,-0.5115858385735206,-0.06288224653286244,1.0,-0.9283745369971573,-1.7206477732793524,0.0
2019-06-25,-0.08163616052247143,-0.514264844891295,-0.06818767723640112,1.0,-0.9199106298874281,-1.7126407149609006,0.0
2019-06-26,-0.07327141382868937,-0.514748882008944,-0.06871345029239767,1.0,-0.9184726522187824,-1.7248022015823874,0.0
2019-06-27,-0.08867933082468152,-0.4725030602529809,-0.01137960738087682,1.0,-1.0216711248129846,-1.9394749965997191,0.0
2019-06-28,-0.08035876064504438,-0.47884580539952887,-0.017530349701032795,1.0,-1.0152654466388837,-1.93780576191339,0.0
2019-07-01,-0.09971045964531307,-0.46828628302569675,-0.013165038002171553,1.0,-1.0172819399203765,-1.925579080709374,0.0
2019-07-02,-0.10448505736701283,-0.4593895968436805,-0.012879234501836652,1.0,-1.0280712892839328,-1.930071198585098,0.0
2019-07-03,-0.10277576197387518,-0.46507619738751815,-0.009660740203193033,1.0,-1.0266690856313498,-1.9313769956458635,0.0
2019-07-05,-0.10387435502851454,-0.4814881868380556,-0.0,1.0,-1.0137593916900516,-1.9270390151172265,0.0
2019-07-08,-0.10783426813823051,-0.47842409987334905,-0.0,1.0,-1.0137506784874255,-1.9232404559435499,0.0
2019-07-09,-0.09738728113943573,-0.4605370588768938,-0.009162659892951104,1.0,-1.0247210378299918,-1.9441622062959267,0.0
2019-07-10,-0.11559591373439274,-0.4316004540295119,-0.0,1.0,-1.0482633371169126,-1.9448354143019297,0.0
2019-07-11,-0.12903960982724827,-0.41797711837367246,-0.003464150599389216,1.0,-1.0626281963626418,-1.9450293996991659,0.0
2019-07-12,-0.13399899694524234,-0.4104773628778553,-0.0024620434961017644,1.0,-1.0648338120640133,-1.9476131856107235,0.0
2019-07-15,-0.1326316748678695,-0.4463732458538363,-0.02606160014579916,1.0,-1.0377710953162018,-1.9133406232914159,0.0
2019-07-16,-0.12640590137061153,-0.4457447292928373,-0.016620372478484587,1.0,-1.041346022494422,-1.9235007513319067,0.0
2019-07-17,-0.1330808887266755,-0.45152607326976596,-0.012226835165837857,1.0,-1.0463981021031983,-1.9190656508052375,0.0
2019-07-18,-0.14337832907697923,-0.4517511856986501,-0.01869755563662897,1.0,-1.0376687340386719,-1.9088836191171106,0.0
2019-07-19,-0.1332967886345987,-0.4519208807272395,-0.02626650221552236,1.0,-1.039788040747339,-1.9167694486318578,0.0
2019-07-22,-0.1280691326413973,-0.4222943623976956,-0.008504412235380185,1.0,-1.0454940331946414,-1.9679484248548307,0.0
2019-07-23,-0.14040482856749437,-0.41566071510533803,-0.014274567402579518,1.0,-1.0538394455409188,-1.9656675999449211,0.0
2019-07-24,-0.14020836201753178,-0.41755013997888846,-0.03419156455092019,1.0,-1.0476387167836982,-1.949928863187847,0.0
2019-07-25,-0.14447501146263184,-0.4044933516735443,-0.03654287024300779,1.0,-1.0580926180651078,-1.9414488766620817,0.0
2019-07-26,-0.14168650430324117,-0.3992858450833181,-0.04326130745284747,1.0,-1.0559421351400842,-1.9377403405969602,0.0
2019-07-29,-0.13271619082535174,-0.3805966729297466,-0.05105173915035975,1.0,-1.06049218642592,-1.9578846065716513,0.0
2019-07-30,-0.12683418928833456,-0.3882061628760088,-0.05566764490095378,1.0,-1.0603448275862069,-1.9544203961848863,0.0
2019-07-31,-0.110433945836961,-0.42986757091142375,-0.05805801218897494,1.0,-1.043715346194382,-1.9402465288915365,0.0
2019-08-01,-0.1234596074851666,-0.4119580100410772,-0.042948425376540394,1.0,-1.0433135554541306,-1.942446371519854,0.0
2019-08-02,-0.09811251937631076,-0.40325522020607274,-0.054344852740038294,1.0,-1.0321418801860125,-1.9712318774505333,0.0
2019-08-05,-0.08143887519401077,-0.39797315803889344,-0.04428010590705743,1.0,-1.0606226604583218,-1.9805989226695881,0.0
2019-08-06,-0.08296549860372938,-0.4036573281686335,-0.04215836411134132,1.0,-1.014593279884695,-1.9607693000630575,0.0
2019-08-07,-0.09478354396343103,-0.3873353051895671,-0.025410056466792147,1.0,-1.0061844581876849,-1.9677780765438737,0.0
2019-08-08,-0.08203195117573146,-0.3839526117393645,-0.020552863040746723,1.0,-1.0189373541554478,-1.982049901274457,0.0
2019-08-09,-0.07321540248369515,-0.36647904940587867,-0.018717055302421157,1.0,-1.0031716251228446,-2.0054945054945055,0.0
2019-08-12,-0.07102386794557217,-0.3610528663841178,-0.02203881329466875,1.0,-1.0071380771804597,-2.0,0.0
