Date,EVX,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-12-12,1.0,-0.0,-0.5442584319308753,-0.0,-0.5043202906377338,-0.40613186705287446,0.0
2018-12-13,1.0,-0.0,-0.5426560047095762,-0.0,-0.5050039246467818,-0.4052443092621664,0.0
2018-12-14,1.0,-0.0,-0.5391442932450656,-0.0,-0.5072943484124065,-0.40546769645703074,0.0
2018-12-17,1.0,-0.0,-0.5365031274433151,-0.0,-0.4987539093041439,-0.40805805316653637,0.0
2018-12-18,1.0,-0.0,-0.532409999269771,-0.0,-0.49538738651023545,-0.40627510162354263,0.0
2018-12-19,1.0,-0.0,-0.532409999269771,-0.0,-0.49538738651023545,-0.40632378356011006,0.0
2018-12-20,1.0,-0.0,-0.5245190676939477,-0.0,-0.4959538692639434,-0.40235983912390366,0.0
2018-12-21,1.0,-0.0,-0.5238244893025504,-0.0,-0.49517708207421735,-0.3985011483137918,0.0
2018-12-24,1.0,-0.0,-0.513813748827815,-0.0,-0.48895140541970233,-0.40171680011541516,0.0
2018-12-26,1.0,-0.0,-0.5139398297974349,-0.0,-0.484765671820688,-0.3985137240800671,0.0
2018-12-27,1.0,-0.0,-0.5153474509049828,-0.0,-0.48734466264452087,-0.40098069850731916,0.0
2018-12-28,1.0,-0.0,-0.5309818181818182,-0.0,-0.491709090909091,-0.4015515151515152,0.0
2018-12-31,1.0,-0.0,-0.5346681228006309,-0.0,-0.4912510617643489,-0.40097075597621645,0.0
2019-01-02,1.0,-0.0,-0.5344380018923313,-0.0,-0.4907688202042747,-0.4008588272398651,0.0
2019-01-03,1.0,-0.0,-0.5341013824884793,-0.0,-0.49861751152073736,-0.3926752364782925,0.0
2019-01-04,1.0,-0.0,-0.5347614222994161,-0.0,-0.485043662855213,-0.3925314806773773,0.0
2019-01-07,1.0,-0.0,-0.518058261654707,-0.0,-0.47835384688494986,-0.3796749512902152,0.0
2019-01-08,1.0,-0.0,-0.5129300118623963,-0.0,-0.48113879003558724,-0.37838671411625147,0.0
2019-01-09,1.0,-0.0,-0.5142185719711356,-0.0,-0.48146126091910374,-0.3780383592859856,0.0
2019-01-10,1.0,-0.0,-0.5136212624584717,-0.0,-0.48175130517323206,-0.3776696725201709,0.0
2019-01-11,1.0,-0.0,-0.5121034859941979,-0.0,-0.48399676606268127,-0.38179483521187046,0.0
2019-01-14,1.0,-0.0,-0.5126204353514928,-0.0,-0.4852384917330796,-0.38111097894611634,0.0
2019-01-15,1.0,-0.0,-0.5110518292682927,-0.0,-0.48463700457317077,-0.38617092225609756,0.0
2019-01-16,1.0,-0.0,-0.5114274830968479,-0.0,-0.4812398819160079,-0.3880582801637939,0.0
2019-01-17,1.0,-0.0,-0.5099728661874613,-0.0,-0.481839386871043,-0.3883229399723901,0.0
2019-01-18,1.0,-0.0,-0.5138497822058575,-0.0,-0.48807546988183764,-0.4046398575313455,0.0
2019-01-22,1.0,-0.0,-0.5336416853364169,-0.0,-0.5442412854424129,-0.3311411433114114,0.0
2019-01-23,1.0,-0.0,-0.4596789468699687,-0.0,-0.5294061937683493,-0.37853963443507904,0.0
2019-01-24,1.0,-0.0,-0.4562973484848485,-0.0,-0.5347301136363636,-0.3763967803030303,0.0
2019-01-25,1.0,-0.0,-0.4160876024344659,-0.0,-0.6102937652753151,-0.36974648967268897,0.0
2019-01-28,1.0,-0.0,-0.3910308344850593,-0.0,-0.6358242386693991,-0.356026307010437,0.0
2019-01-29,1.0,-0.0,-0.3799636832799732,-0.0,-0.64407225115879,-0.36519806947961964,0.0
2019-01-30,1.0,-0.0,-0.37893378575354253,-0.0,-0.6429066405409927,-0.3677268274032833,0.0
2019-01-31,1.0,-0.0,-0.3698370594922319,-0.0,-0.6333364910951118,-0.36514778325123154,0.0
2019-02-01,1.0,-0.0,-0.36924353806023236,-0.0,-0.6421863884277922,-0.3599241166706189,0.0
2019-02-04,1.0,-0.0,-0.3581723397730758,-0.0,-0.6394451914231123,-0.36126247257802,0.0
2019-02-05,1.0,-0.0,-0.3576805984943242,-0.0,-0.6349326221886579,-0.36735657140160005,0.0
2019-02-06,1.0,-0.0,-0.3492768692693071,-0.0,-0.6434918234237641,-0.3704036298326874,0.0
2019-02-07,1.0,-0.0,-0.34957697216051425,-0.0,-0.6453892328780072,-0.36829418159474403,0.0
2019-02-08,1.0,-0.0,-0.3342181297127152,-0.0,-0.6482112236029222,-0.36656409292711,0.0
2019-02-11,1.0,-0.0,-0.33431195246259715,-0.0,-0.6466636916645138,-0.3677102661061137,0.0
2019-02-12,1.0,-0.0,-0.34118449845878723,-0.0,-0.649144685757312,-0.3626908868443964,0.0
2019-02-13,1.0,-0.0,-0.3503403764162721,-0.0,-0.6453489741596589,-0.359856782795091,0.0
2019-02-14,1.0,-0.0,-0.3491809074837949,-0.0,-0.6487448438420742,-0.35917501473187974,0.0
2019-02-15,1.0,-0.0,-0.37492936522885667,-0.0,-0.6336409870032021,-0.34592201921265775,0.0
2019-02-19,1.0,-0.0,-0.37097533421201284,-0.0,-0.6373799661080776,-0.3452504236490303,0.0
2019-02-20,1.0,-0.0,-0.3789686742450987,-0.0,-0.631763515262774,-0.3428181411659489,0.0
2019-02-21,1.0,-0.0,-0.38218958862844765,-0.0,-0.631083498070225,-0.34013461357431984,0.0
2019-02-22,1.0,-0.0,-0.3879660738199845,-0.0,-0.623687240091159,-0.3378051359161713,0.0
2019-02-25,1.0,-0.0,-0.38521446554198724,-0.0,-0.6266676078209925,-0.341003741088445,0.0
2019-02-26,1.0,-0.0,-0.38450319909672565,-0.0,-0.6289753481369966,-0.33877493413624393,0.0
2019-02-27,1.0,-0.0,-0.3870216071176387,-0.0,-0.6319258108553405,-0.33476910040954666,0.0
2019-02-28,1.0,-0.0,-0.39208438301980086,-0.0,-0.6363336708026276,-0.32601888258423,0.0
2019-03-01,1.0,-0.0,-0.38752763015566943,-0.0,-0.6372101773032968,-0.3267412876828293,0.0
2019-03-04,1.0,-0.0,-0.3913596233078281,-0.0,-0.638964096527369,-0.3240023543260741,0.0
2019-03-05,1.0,-0.0,-0.3894515664471044,-0.0,-0.642703685341266,-0.3287296078570248,0.0
2019-03-06,1.0,-0.0,-0.39023410739174597,-0.0,-0.6409487137086296,-0.3311521107462616,0.0
2019-03-07,1.0,-0.0,-0.3768519392280834,-0.0,-0.6535104274794753,-0.32879588562800793,0.0
2019-03-08,1.0,-0.0,-0.3668273683710547,-0.0,-0.68494549599829,-0.32315291994205236,0.0
2019-03-11,1.0,-0.0,-0.36617906322961835,-0.0,-0.6867346452565875,-0.3295135083623195,0.0
2019-03-12,1.0,-0.0,-0.33465532160369194,-0.0,-0.6995721565234111,-0.3693875588885684,0.0
2019-03-13,1.0,-0.0,-0.3448434066597445,-0.0,-0.7009634655784416,-0.3688938256103156,0.0
2019-03-14,1.0,-0.0,-0.3449616146009367,-0.0,-0.7010284389937715,-0.36821012988267104,0.0
2019-03-15,1.0,-0.0,-0.3392005423334867,-0.0,-0.7010628767886109,-0.38084400648863276,0.0
2019-03-18,1.0,-0.0,-0.34628674323535136,-0.0,-0.7028907922912205,-0.38417364220362077,0.0
2019-03-19,1.0,-0.0,-0.34716705251614477,-0.0,-0.7020835871816743,-0.38771780187644694,0.0
2019-03-20,1.0,-0.0,-0.35099370086430004,-0.0,-0.6984716050588408,-0.39206015918746034,0.0
2019-03-21,1.0,-0.0,-0.3479074970211318,-0.0,-0.6962770225907643,-0.3875446830240985,0.0
2019-03-22,1.0,-0.0,-0.343022829039125,-0.0,-0.717120555922582,-0.386698964985686,0.0
2019-03-25,1.0,-0.0,-0.3084739170596529,-0.0,-0.7346249209976177,-0.3877436919636346,0.0
2019-03-26,1.0,-0.0,-0.31588068736574887,-0.0,-0.7279339972661589,-0.3971148213239602,0.0
2019-03-27,1.0,-0.0,-0.3237802797679973,-0.0,-0.7208656236291856,-0.3923575571477312,0.0
2019-03-28,1.0,-0.0,-0.32056786027905165,-0.0,-0.7176797736364523,-0.40101473314469704,0.0
2019-03-29,1.0,-0.0,-0.3213379525714843,-0.0,-0.7176490680199082,-0.4007758368302918,0.0
2019-04-01,1.0,-0.0,-0.32201116773548566,-0.0,-0.7172465923776549,-0.399112433249616,0.0
2019-04-02,1.0,-0.0,-0.3320027261220913,-0.0,-0.7309171453607244,-0.37111771005744326,0.0
2019-04-03,1.0,-0.0,-0.3326921672226145,-0.0,-0.727788463879623,-0.3743030362055952,0.0
2019-04-04,1.0,-0.0,-0.3313759411320387,-0.0,-0.7255671158110182,-0.3796691113764284,0.0
2019-04-05,1.0,-0.0,-0.32599838989046376,-0.0,-0.7295991803078725,-0.38393793759605765,0.0
2019-04-08,1.0,-0.0,-0.325860512770473,-0.0,-0.7297343448881517,-0.3838460224916449,0.0
2019-04-09,1.0,-0.0,-0.3126374431901481,-0.0,-0.759004056101256,-0.37179299222987827,0.0
2019-04-10,1.0,-0.0,-0.2998757219094963,-0.0,-0.7501766698345396,-0.3867729122499208,0.0
2019-04-11,1.0,-0.0,-0.30053684724255736,-0.0,-0.7596144460712543,-0.3800634455832113,0.0
2019-04-12,1.0,-0.0,-0.30333675313889297,-0.0,-0.7610777272949338,-0.37830377644242513,0.0
2019-04-15,1.0,-0.0,-0.3029139979465115,-0.0,-0.7635065760524129,-0.37820857575905736,0.0
2019-04-16,1.0,-0.0,-0.30293024165932886,-0.0,-0.7667058017806477,-0.3763330398199785,0.0
2019-04-17,1.0,-0.0,-0.30318667612316275,-0.0,-0.7676636748269706,-0.3748196336422999,0.0
2019-04-18,1.0,-0.0,-0.30594478272564984,-0.0,-0.759005208715428,-0.38045631281637443,0.0
2019-04-22,1.0,-0.0,-0.3056681150222135,-0.0,-0.7557974906019626,-0.3795830688863936,0.0
2019-04-23,1.0,-0.0,-0.3101916269986574,-0.0,-0.75503478579275,-0.3758574392774319,0.0
2019-04-24,1.0,-0.0,-0.30605077677243125,-0.0,-0.7534326756578786,-0.3793624856717801,0.0
2019-04-25,1.0,-0.0,-0.3045261461842684,-0.0,-0.7589229041550706,-0.3778379961915922,0.0
2019-04-26,1.0,-0.0,-0.2984428854286343,-0.0,-0.7630839179642621,-0.38292307316238483,0.0
2019-04-29,1.0,-0.0,-0.2973426777631771,-0.0,-0.7560957804058985,-0.38000681364676103,0.0
2019-04-30,1.0,-0.0,-0.3169056512832872,-0.0,-0.7423785998313049,-0.35062055669357756,0.0
2019-05-01,1.0,-0.0,-0.33570581257413995,-0.0,-0.6870225385527877,-0.3497508896797153,0.0
2019-05-02,1.0,-0.0,-0.3375044520954529,-0.0,-0.6871660928410305,-0.34978036329098894,0.0
2019-05-03,1.0,-0.0,-0.3350346595764885,-0.0,-0.6890846073497293,-0.3498243281739626,0.0
2019-05-06,1.0,-0.0,-0.3206088770864947,-0.0,-0.6945656297420333,-0.35586589529590285,0.0
2019-05-07,1.0,-0.0,-0.3234415029888984,-0.0,-0.6930923237498814,-0.3556314640857766,0.0
2019-05-08,1.0,-0.0,-0.32657311214709994,-0.0,-0.6779705137610337,-0.36192820124476416,0.0
2019-05-09,1.0,-0.0,-0.32624281286231455,-0.0,-0.6809265788041549,-0.3589901332134491,0.0
2019-05-10,1.0,-0.0,-0.3252914968243435,-0.0,-0.6814626978860555,-0.3631386861313869,0.0
2019-05-13,1.0,-0.0,-0.3243979901403109,-0.0,-0.6817880166856276,-0.3639315510049298,0.0
2019-05-14,1.0,-0.0,-0.33638545234267614,-0.0,-0.6544348920109038,-0.3390414948393561,0.0
2019-05-15,1.0,-0.0,-0.3275905692926969,-0.0,-0.6349626221966648,-0.3375963197239793,0.0
2019-05-16,1.0,-0.0,-0.3291308148897989,-0.0,-0.6334606358993236,-0.3380343256798417,0.0
2019-05-17,1.0,-0.0,-0.32151000760070936,-0.0,-0.6324020544947832,-0.34933321049358546,0.0
2019-05-20,1.0,-0.0,-0.3161122042740127,-0.0,-0.6282432617947192,-0.3436370292408365,0.0
2019-05-21,1.0,-0.0,-0.3324867340922491,-0.0,-0.600843575672366,-0.33434622885391624,0.0
2019-05-22,1.0,-0.0,-0.329929585437091,-0.0,-0.6028482803903367,-0.331333348427559,0.0
2019-05-23,1.0,-0.0,-0.32925973702672734,-0.0,-0.606762169868966,-0.32710978342046304,0.0
2019-05-24,1.0,-0.0,-0.3237380812508473,-0.0,-0.6090876225767092,-0.3266528085317909,0.0
2019-05-28,1.0,-0.0,-0.31945856778071546,-0.0,-0.611167604456195,-0.3290850337830204,0.0
2019-05-29,1.0,-0.0,-0.32347366996074184,-0.0,-0.6119534317043456,-0.3207887730698073,0.0
2019-05-30,1.0,-0.0,-0.3232355130489703,-0.0,-0.6118692621749036,-0.3205512823404687,0.0
2019-05-31,1.0,-0.0,-0.3261619646843921,-0.0,-0.612723541483436,-0.3162844191867939,0.0
2019-06-03,1.0,-0.0,-0.33365538005257595,-0.0,-0.623834453007392,-0.28932527467589364,0.0
2019-06-04,1.0,-0.0,-0.34355649286547607,-0.0,-0.6062774836220048,-0.2937270034999551,0.0
2019-06-05,1.0,-0.0,-0.3289015932105741,-0.0,-0.6140397527089012,-0.2729508741607392,0.0
2019-06-06,1.0,-0.0,-0.33137524383755984,-0.0,-0.6166430218123781,-0.2686646568540521,0.0
2019-06-07,1.0,-0.0,-0.3359723238640144,-0.0,-0.6125119198101701,-0.2691326813474375,0.0
2019-06-10,1.0,-0.0,-0.33635396818363095,-0.0,-0.6080781672353437,-0.27119244915141577,0.0
2019-06-11,1.0,-0.0,-0.3376240040835349,-0.0,-0.6136398943607271,-0.2680485585565592,0.0
2019-06-12,1.0,-0.0,-0.34196971715287955,-0.0,-0.6143155277296746,-0.263864837262999,0.0
2019-06-13,1.0,-0.0,-0.3575982406646378,-0.0,-0.6109247617566697,-0.25286003065508583,0.0
2019-06-14,1.0,-0.0,-0.35420691492905204,-0.0,-0.6222325849932272,-0.24415428685630539,0.0
2019-06-17,1.0,-0.0,-0.3513789581205311,-0.0,-0.6263489807700847,-0.24281653861526847,0.0
2019-06-18,1.0,-0.0,-0.35170667791867466,-0.0,-0.6253969663994315,-0.2436874014523973,0.0
2019-06-19,1.0,-0.0,-0.35050677548847836,-0.0,-0.6280467519794184,-0.2392823083235379,0.0
2019-06-20,1.0,-0.0,-0.33341663022427687,-0.0,-0.557360321525999,-0.1916453218383624,0.0
2019-06-21,1.0,-0.0,-0.3335210445084053,-0.0,-0.5613815542485296,-0.19079798106202814,0.0
2019-06-24,1.0,-0.0,-0.3303041698002841,-0.0,-0.5585777554942759,-0.20019637336007354,0.0
2019-06-25,1.0,-0.0,-0.2956388520069452,-0.0,-0.5502195894188541,-0.19683382698396487,0.0
2019-06-26,1.0,-0.0,-0.2943352270405035,-0.0,-0.5434871459516901,-0.20574651571504476,0.0
2019-06-27,1.0,-0.0,-0.2937626577746865,-0.0,-0.5509890964138863,-0.20094920524517726,0.0
2019-06-28,1.0,-0.0,-0.29953124680162935,-0.0,-0.5463738153235216,-0.201031666427855,0.0
2019-07-01,1.0,-0.0,-0.30139287177386315,-0.0,-0.5437935272429332,-0.2031544448996313,0.0
2019-07-02,1.0,-0.0,-0.3047260372106351,-0.0,-0.5394518697423092,-0.2026117035429928,0.0
2019-07-03,1.0,-0.0,-0.30600757343158325,-0.0,-0.537283798997032,-0.2035820284515403,0.0
2019-07-05,1.0,-0.0,-0.3060126064178127,-0.0,-0.5363457760314341,-0.20413801571709234,0.0
2019-07-08,1.0,-0.0,-0.30625524339587895,-0.0,-0.5362484909250885,-0.20369953551185777,0.0
2019-07-09,1.0,-0.0,-0.3059909154151491,-0.0,-0.5364815648402013,-0.20360518885296885,0.0
2019-07-10,1.0,-0.0,-0.3051610526746613,-0.0,-0.5362419678303934,-0.20498915401301518,0.0
2019-07-11,1.0,-0.0,-0.30716228097078246,-0.0,-0.5317017317876055,-0.20574945306589787,0.0
2019-07-12,1.0,-0.0,-0.30145199445305493,-0.0,-0.5444571335345461,-0.1934089240557957,0.0
2019-07-15,1.0,-0.0,-0.31635651322233105,-0.0,-0.5381366307541626,-0.18599004244205025,0.0
2019-07-16,1.0,-0.0,-0.3176326530612245,-0.0,-0.541469387755102,-0.18173469387755103,0.0
2019-07-17,1.0,-0.0,-0.32366025876494836,-0.0,-0.5384882249704094,-0.17856414023917389,0.0
2019-07-18,1.0,-0.0,-0.32269748890969024,-0.0,-0.5387448618289853,-0.17347686296854015,0.0
2019-07-19,1.0,-0.0,-0.3235036734029347,-0.0,-0.5414249954209659,-0.17019761076174778,0.0
2019-07-22,1.0,-0.0,-0.3081209705302121,-0.0,-0.5400150501332139,-0.18566576501454166,0.0
2019-07-23,1.0,-0.0,-0.3071623104751839,-0.0,-0.5380269094752246,-0.18722816145685134,0.0
2019-07-24,1.0,-0.0,-0.30735622840886,-0.0,-0.5385084332452754,-0.18624263361105467,0.0
2019-07-25,1.0,-0.0,-0.3042904424455319,-0.0,-0.5414120083656521,-0.1848159353489411,0.0
2019-07-26,1.0,-0.0,-0.30297556223106276,-0.0,-0.5426037184379313,-0.18415604449135342,0.0
2019-07-29,1.0,-0.0,-0.30139018739075646,-0.0,-0.5444290882484452,-0.18663875452217388,0.0
2019-07-30,1.0,-0.0,-0.30353113374397755,-0.0,-0.543554715293448,-0.18580634668943505,0.0
2019-07-31,1.0,-0.0,-0.3133857947497916,-0.0,-0.5380345269322272,-0.1819679131336546,0.0
2019-08-01,1.0,-0.0,-0.3264771041238999,-0.0,-0.5334850917664274,-0.17251681876384625,0.0
2019-08-02,1.0,-0.0,-0.3280235265286117,-0.0,-0.5280807090634317,-0.18614957317322223,0.0
2019-08-05,1.0,-0.0,-0.3266874605019061,-0.0,-0.5309766986728641,-0.18094713880904328,0.0
2019-08-06,1.0,-0.0,-0.32707171112688915,-0.0,-0.5196673090577137,-0.18186428643878688,0.0
2019-08-07,1.0,-0.0,-0.3284095302040733,-0.0,-0.5265620867159047,-0.1796577753362225,0.0
2019-08-08,1.0,-0.0,-0.33099924685000104,-0.0,-0.5288944979339264,-0.17564679300588273,0.0
2019-08-09,1.0,-0.0,-0.3292145107204552,-0.0,-0.526470887104969,-0.17662839142363582,0.0
2019-08-12,1.0,-0.0,-0.32917589225862803,-0.0,-0.5315566028154137,-0.17059050559629485,0.0
2019-08-13,1.0,-0.0,-0.32422834182275706,-0.0,-0.5334131542098748,-0.17172311626113604,0.0
2019-08-14,1.0,-0.0,-0.32760925033412985,-0.0,-0.5287756672471752,-0.16864444534445752,0.0
2019-08-15,1.0,-0.0,-0.3311614959454553,-0.0,-0.5213014886835841,-0.1647234437406705,0.0
2019-08-16,1.0,-0.0,-0.331484469544171,-0.0,-0.5213594191206131,-0.16409842678499395,0.0
2019-08-19,1.0,-0.0,-0.3299444354968594,-0.0,-0.5230109518440973,-0.16023111612175872,0.0
2019-08-20,1.0,-0.0,-0.32900624874017337,-0.0,-0.5247732312033865,-0.16196331384801452,0.0
2019-08-21,1.0,-0.0,-0.32272588986918166,-0.0,-0.5323192373998581,-0.1731670216002434,0.0
2019-08-22,1.0,-0.0,-0.3249387614632468,-0.0,-0.5224203899022208,-0.1770755309026864,0.0
2019-08-23,1.0,-0.0,-0.32315418573569316,-0.0,-0.5219918188813738,-0.17986310801506622,0.0
2019-08-26,1.0,-0.0,-0.3252690363606718,-0.0,-0.5258437958584705,-0.18704141529430948,0.0
2019-08-27,1.0,-0.0,-0.3259507236318357,-0.0,-0.530527261221907,-0.18479658698891588,0.0
2019-08-28,1.0,-0.0,-0.3181103968982757,-0.0,-0.5410468319559228,-0.1814712784409754,0.0
2019-08-29,1.0,-0.0,-0.3110843570175081,-0.0,-0.5445047545198548,-0.1849773497122801,0.0
2019-08-30,1.0,-0.0,-0.31069702962222995,-0.0,-0.5447187621047481,-0.18329901531059511,0.0
2019-09-03,1.0,-0.0,-0.33149137721641975,-0.0,-0.5307060157072302,-0.16193020808031738,0.0
2019-09-04,1.0,-0.0,-0.33345468519305055,-0.0,-0.5293974880165039,-0.15965859676799546,0.0
2019-09-05,1.0,-0.0,-0.32845167154832844,-0.0,-0.5283910716089284,-0.16315523684476316,0.0
2019-09-06,1.0,-0.0,-0.32712637185280824,-0.0,-0.5346392834086507,-0.1556649451258877,0.0
2019-09-09,1.0,-0.0,-0.3301055094918195,-0.0,-0.534507454255684,-0.1527769371986524,0.0
2019-09-10,1.0,-0.0,-0.3245796411053471,-0.0,-0.5650067620758563,-0.12896388849639692,0.0
2019-09-11,1.0,-0.0,-0.3222870290015944,-0.0,-0.5808795333911886,-0.11503763950836546,0.0
2019-09-12,1.0,-0.0,-0.32775892712877686,-0.0,-0.5779003069962837,-0.11405315883018258,0.0
2019-09-13,1.0,-0.0,-0.3275834175935288,-0.0,-0.5867542972699697,-0.10790697674418605,0.0
2019-09-16,1.0,-0.0,-0.32854803162343044,-0.0,-0.5860040034777686,-0.10740643387184827,0.0
2019-09-17,1.0,-0.0,-0.3369637697266059,-0.0,-0.582351633696377,-0.10133565034654166,0.0
2019-09-18,1.0,-0.0,-0.3242462793562327,-0.0,-0.5859938208032957,-0.10910522808505484,0.0
2019-09-19,1.0,-0.0,-0.32823733742628647,-0.0,-0.5789441796591001,-0.11238791501736813,0.0
2019-09-20,1.0,-0.0,-0.3346468626856623,-0.0,-0.5775689602909972,-0.10861877336566636,0.0
2019-09-23,1.0,-0.0,-0.33496870583484756,-0.0,-0.5748839087421764,-0.10912578235412881,0.0
