Date,IWF,IWM,JKS,MTUM,SPY,VLUE,VXX
2018-11-30,-0.5952109464082098,-2.251180974100016,1.0,-0.0,-2.3050171037628275,-1.993321387848184,0.0
2018-12-03,-0.5891270682207189,-2.257233678376396,1.0,-0.0,-2.3085826065694026,-1.9956801695329696,0.0
2018-12-04,-0.5699691908545483,-2.2565266742338252,1.0,-0.0,-2.2956056429382197,-1.9854872709583264,0.0
2018-12-06,-0.5357393405565516,-2.075531997817445,1.0,-0.0,-2.284979343674488,-1.8985891339932968,0.0
2018-12-07,-0.5559383073671025,-2.0834572927268455,1.0,-0.0,-2.295780161277695,-1.893916855867846,0.0
2018-12-10,-0.47559459039328467,-2.1138660034198664,1.0,-0.0,-2.319524327685372,-1.8634385201305768,0.0
2018-12-11,-0.4928032365984594,-2.1102466350268423,1.0,-0.0,-2.326538551310978,-1.8506963354858788,0.0
2018-12-12,-0.49657427592650266,-2.111024602927437,1.0,-0.0,-2.3291030831516664,-1.8490345686701963,0.0
2018-12-13,-0.4956873105913435,-2.1003963011889035,1.0,-0.0,-2.3318828191778693,-1.8426451161706427,0.0
2018-12-14,-0.5115264797507789,-2.0647196261682246,1.0,-0.0,-2.3624610591900312,-1.8494548286604362,0.0
2018-12-17,-0.5012833475927511,-2.0640896009955667,1.0,-0.0,-2.3625262502916704,-1.849964999611107,0.0
2018-12-18,-0.46472901087040325,-2.03268830467967,1.0,-0.0,-2.3561020738570657,-1.8559864312697558,0.0
2018-12-19,-0.46314572089437156,-2.033384734001542,1.0,-0.0,-2.3569776407093292,-1.856669236700077,0.0
2018-12-20,-0.45758826226501603,-1.994421519180804,1.0,-0.0,-2.3544245758826223,-1.8352437719700443,0.0
2018-12-21,-0.4427781564795879,-1.9865182155570704,1.0,-0.0,-2.351889722032871,-1.7929258501855638,0.0
2018-12-24,-0.4038619863782651,-1.9396003293166677,1.0,-0.0,-2.3335079709602575,-1.8074245939675173,0.0
2018-12-26,-0.4014982940216585,-1.9689215249962915,1.0,-0.0,-2.2757009345794397,-1.7711022103545468,0.0
2018-12-27,-0.2824914173614517,-1.860856161984166,1.0,-0.0,-2.1005394801373223,-1.762348490156239,0.0
2018-12-28,-0.26938460458915164,-1.8795873973756227,1.0,-0.0,-2.1062381587257035,-1.7618412742965408,0.0
2018-12-31,-0.27208926942241557,-1.876342199452593,1.0,-0.0,-2.106603972208576,-1.763000912344726,0.0
2019-01-02,-0.2649285113540791,-1.8751051303616484,1.0,-0.0,-2.1029576675077095,-1.7656994673395008,0.0
2019-01-03,-0.2652417659425368,-1.8747021723896284,1.0,-0.0,-2.1030133146461107,-1.764751226348984,0.0
2019-01-04,-0.18145048814504883,-1.909065550906555,1.0,-0.0,-2.086680613668061,-1.7963040446304044,0.0
2019-01-07,-0.14499323410013534,-1.8329499323410015,1.0,-0.0,-2.052368064952639,-1.7356562922868741,0.0
2019-01-08,-0.1471064346418454,-1.814582490219884,1.0,-0.0,-2.0551733441251856,-1.7280453257790367,0.0
2019-01-09,-0.14084696694270518,-1.7915572611593618,1.0,-0.0,-2.0569581902645933,-1.7432841850131287,0.0
2019-01-10,-0.141405987218298,-1.7880255634039692,1.0,-0.0,-2.057046754120417,-1.7407332660612176,0.0
2019-01-11,-0.14614288622023205,-1.7843137254901962,1.0,-0.0,-2.0796526222945926,-1.7746115747337,0.0
2019-01-14,-0.16749035271816398,-1.7791618712341748,1.0,-0.0,-2.076501252454133,-1.746936564890664,0.0
2019-01-15,-0.16095541833480356,-1.7689489041188842,1.0,-0.0,-2.0797312885933366,-1.7760059713645926,0.0
2019-01-16,-0.14104649586552798,-1.767520672360038,1.0,-0.0,-2.071370475803172,-1.7978853192354616,0.0
2019-01-17,-0.13562766750220176,-1.7728473680644943,1.0,-0.0,-2.0709978998712826,-1.7951358309057652,0.0
2019-01-18,-0.142253136933988,-1.756478450627387,1.0,-0.0,-2.071262956901255,-1.8494271685761048,0.0
2019-01-22,-0.0,-1.8066411781365053,1.0,-0.0,-2.4209855564995753,-1.8524497309544037,0.0
2019-01-23,-0.0,-1.6859614573076382,1.0,-0.0,-2.423336615557744,-1.9240399493599665,0.0
2019-01-24,-0.0,-1.6779028804310283,1.0,-0.0,-2.3379153139462594,-1.8916902673205773,0.0
2019-01-25,-0.0,-1.5953940266282836,1.0,-0.0,-2.5522849946023753,-2.0491543720762864,0.0
2019-01-28,-0.0,-1.6115466334530002,1.0,-0.0,-2.6228295113195106,-2.092241189830757,0.0
2019-01-29,-0.0,-1.6011825572801182,1.0,-0.0,-2.636289726533629,-2.1535107169253513,0.0
2019-01-30,-0.0,-1.6061009921516363,1.0,-0.0,-2.6426773285946985,-2.1553383681326816,0.0
2019-01-31,-0.0,-1.6328362638177907,1.0,-0.0,-2.5976704503301433,-2.1884412790266343,0.0
2019-02-01,-0.0,-1.6350918967185057,1.0,-0.0,-2.6172334251060345,-2.188704516705112,0.0
2019-02-04,-0.0,-1.6721435602332098,1.0,-0.0,-2.6982660710229425,-2.2013326266373894,0.0
2019-02-05,-0.0,-1.68854451534488,1.0,-0.0,-2.7044211485870555,-2.2034336068064415,0.0
2019-02-06,-0.0,-1.6815451296479358,1.0,-0.0,-2.7010113299368874,-2.2213519884419437,0.0
2019-02-07,-0.0,-1.6757025045815517,1.0,-0.0,-2.698610262675626,-2.2616065974343313,0.0
2019-02-08,-0.0,-1.632342883197811,1.0,-0.0,-2.699293259366213,-2.267649517440535,0.0
2019-02-11,-0.0,-1.6259908536585364,1.0,-0.0,-2.7128048780487806,-2.2831554878048776,0.0
2019-02-12,-0.0,-1.6497551270278545,1.0,-0.0,-2.7163299663299667,-2.286118763391491,0.0
2019-02-13,-0.0,-1.697582182899855,1.0,-0.0,-2.685760048813973,-2.2439173213332317,0.0
2019-02-14,-0.0,-1.6211161157340257,1.0,-0.0,-2.7396747843346825,-2.273379647301321,0.0
2019-02-15,-0.0,-1.658715596330275,1.0,-0.0,-2.7253058103975536,-2.2612385321100916,0.0
2019-02-19,-0.0,-1.6100522594528126,1.0,-0.0,-2.797571472486935,-2.2775899169996925,0.0
2019-02-20,-0.0,-1.7135408310604843,1.0,-0.0,-2.8754211455158027,-2.432857372051981,0.0
2019-02-21,-0.0,-1.719404186795491,1.0,-0.0,-2.892914653784219,-2.439291465378422,0.0
2019-02-22,-0.0,-1.7306234373739817,1.0,-0.0,-2.904669731429954,-2.4298733768852325,0.0
2019-02-25,-0.0,-1.7894867755575823,1.0,-0.0,-3.007710803415969,-2.49407180167482,0.0
2019-02-26,-0.0,-1.7931292008961912,1.0,-0.0,-3.016928055763007,-2.4880922745000413,0.0
2019-02-27,-0.0,-1.784635805541729,1.0,-0.0,-3.037000165920027,-2.474365355898457,0.0
2019-02-28,-0.0,-1.7772519717725197,1.0,-0.0,-3.032295558322956,-2.4925695309256954,0.0
2019-03-01,-0.0,-1.7815852948515345,1.0,-0.0,-3.0588871329950926,-2.4769192381269236,0.0
2019-03-04,-0.0,-1.7612646253422952,1.0,-0.0,-3.056924736536387,-2.4798771886150526,0.0
2019-03-05,-0.0,-1.7220105995362702,1.0,-0.0,-3.0753560781715796,-2.483521033454786,0.0
2019-03-06,-0.0,-1.7270088730408824,1.0,-0.0,-3.074384277303259,-2.491168421925533,0.0
2019-03-07,-0.0,-1.741780139488542,1.0,-0.0,-3.0694951843241447,-2.491614081700432,0.0
2019-03-08,-0.0,-1.7291085762568652,1.0,-0.0,-3.1819180397127167,-2.5384875369666244,0.0
2019-03-11,-0.0,-1.7222127514490284,1.0,-0.0,-3.1743948175929084,-2.62708830548926,0.0
2019-03-12,-0.0,-1.6591284682960772,1.0,-0.0,-3.262590240932417,-2.7762024876054623,0.0
2019-03-13,-0.0,-1.6975151461936957,1.0,-0.0,-3.289050838528404,-2.7938361576960222,0.0
2019-03-14,-0.0,-1.7086400280406588,1.0,-0.0,-3.267087276550999,-2.7868909919383107,0.0
2019-03-15,-0.0,-1.693322706340772,1.0,-0.0,-3.326160113354587,-2.8363443145589797,0.0
2019-03-18,-0.0,-1.7405085643651774,1.0,-0.0,-3.2813879569132967,-2.8073459297192302,0.0
2019-03-19,-0.0,-1.748583569405099,1.0,-0.0,-3.264872521246459,-2.839146600566572,0.0
2019-03-20,-0.0,-1.7421888948402071,1.0,-0.0,-3.2930726655954294,-2.891715765041957,0.0
2019-03-21,-0.0,-1.7492143306096797,1.0,-0.0,-3.4028014725689144,-2.8270629433420136,0.0
2019-03-22,-0.0,-1.7881228924690895,1.0,-0.0,-3.673847883102286,-2.9047396028475085,0.0
2019-03-25,-0.0,-1.6853571100284954,1.0,-0.0,-3.640683886386616,-2.8660722492876185,0.0
2019-03-26,-0.0,-1.7252655889145498,1.0,-0.0,-3.6206928406466514,-2.891916859122402,0.0
2019-03-27,-0.0,-1.6998978928803488,1.0,-0.0,-3.673721340388007,-2.9088461895479436,0.0
2019-03-28,-0.0,-1.6880222841225625,1.0,-0.0,-3.6563602599814296,-2.9405756731662023,0.0
2019-03-29,-0.0,-1.6905137972684194,1.0,-0.0,-3.659202824491313,-2.9414661339775154,0.0
2019-04-01,-0.0,-1.700037043897018,1.0,-0.0,-3.6330802000370435,-2.9278570105575104,0.0
2019-04-02,-0.0,-1.7233944531465955,1.0,-0.0,-3.6520777665161703,-2.8385699806505116,0.0
2019-04-03,-0.0,-1.7200663655636463,1.0,-0.0,-3.6749930869204532,-2.822379942851876,0.0
2019-04-04,-0.0,-1.7200775766531216,1.0,-0.0,-3.672700406353897,-2.842537864794976,0.0
2019-04-05,-0.0,-1.6933456561922364,1.0,-0.0,-3.692236598890943,-2.856654343807763,0.0
2019-04-08,-0.0,-1.6726685133887351,1.0,-0.0,-3.699353647276085,-2.861588180978763,0.0
2019-04-09,-0.0,-1.6318706697459584,1.0,-0.0,-3.776905311778291,-2.8290993071593538,0.0
2019-04-10,-0.0,-1.5844215560051498,1.0,-0.0,-3.782048924038992,-2.8297774508000733,0.0
2019-04-11,-0.0,-1.5103537932955706,1.0,-0.0,-3.92376265205683,-2.851796824217662,0.0
2019-04-12,-0.0,-1.5270358916690097,1.0,-0.0,-3.9723549807890546,-2.8718020804048354,0.0
2019-04-15,-0.0,-1.5293896713615023,1.0,-0.0,-3.976525821596244,-2.883755868544601,0.0
2019-04-16,-0.0,-1.541494941925815,1.0,-0.0,-3.9651554889471714,-2.8601536155863623,0.0
2019-04-17,-0.0,-1.4832491109863373,1.0,-0.0,-3.9937301141680703,-2.8811529103499907,0.0
2019-04-18,-0.0,-1.4579149854555693,1.0,-0.0,-3.9986863094679554,-2.9268086703575116,0.0
2019-04-22,-0.0,-1.4561387066541707,1.0,-0.0,-3.991096532333646,-2.9248359887535145,0.0
2019-04-23,-0.0,-1.4473461719116958,1.0,-0.0,-4.021982151244716,-2.9247534053546267,0.0
2019-04-24,-0.0,-1.407772458462405,1.0,-0.0,-4.020557589411434,-2.9586970806345634,0.0
2019-04-25,-0.0,-1.412323612417686,1.0,-0.0,-4.039134524929445,-2.9559736594543744,0.0
2019-04-26,-0.0,-1.3945109874563801,1.0,-0.0,-4.088182589833067,-2.948599452985004,0.0
2019-04-29,-0.0,-1.3713262999246418,1.0,-0.0,-4.08232856066315,-2.966183119819141,0.0
2019-04-30,-0.0,-1.3721850560633186,1.0,-0.0,-4.0959200979930275,-2.954301328559314,0.0
2019-05-01,-0.0,-1.3454117647058823,1.0,-0.0,-4.126870588235294,-2.939482352941176,0.0
2019-05-02,-0.0,-1.3428060600357579,1.0,-0.0,-4.1058624258963015,-2.9613249270725506,0.0
2019-05-03,-0.0,-1.3642951251646904,1.0,-0.0,-4.092320722755506,-2.954169019386411,0.0
2019-05-06,-0.0,-1.33564988730278,1.0,-0.0,-4.099737039819684,-2.9559541697971445,0.0
2019-05-07,-0.0,-1.3054738639597763,1.0,-0.0,-4.169718243050943,-3.01157385447301,0.0
2019-05-08,-0.0,-1.312488138166635,1.0,-0.0,-4.12165496299108,-3.055323590814196,0.0
2019-05-09,-0.0,-1.3164497264667043,1.0,-0.0,-4.101207319373703,-3.0146198830409356,0.0
2019-05-10,-0.0,-1.3145146088595665,1.0,-0.0,-4.105749293119699,-3.0049010367577758,0.0
2019-05-13,-0.0,-1.312888637648389,1.0,-0.0,-4.099114377237611,-3.0095157339363103,0.0
2019-05-14,-0.0,-1.1819608567208273,1.0,-0.0,-4.084010339734121,-2.965934268833087,0.0
2019-05-15,-0.0,-1.201985841684288,1.0,-0.0,-4.096993656339064,-2.8948239404247493,0.0
2019-05-16,-0.0,-1.2127659574468086,1.0,-0.01473703601363176,-4.0820668693009114,-2.9010776457584972,0.0
2019-05-17,-0.0,-1.0630709768095574,1.0,-0.09284961349262122,-3.8243148278285317,-2.803847505270555,0.0
2019-05-20,-0.0,-1.0281266127644932,1.0,-0.1396869086530191,-3.701617065198693,-2.7319800447273352,0.0
2019-05-21,-0.0,-1.0466228332337117,1.0,-0.1722312355904705,-3.619844590555888,-2.7002817863547093,0.0
2019-05-22,-0.0,-1.00519959745052,1.0,-0.1889466621938947,-3.5478866152297885,-2.64449849043945,0.0
2019-05-23,-0.0,-0.9886801945329532,1.0,-0.22840851920174407,-3.565571021298004,-2.6023813516686234,0.0
2019-05-24,-0.0,-0.9648858791070981,1.0,-0.22640247470947247,-3.573279826101497,-2.5958531895326478,0.0
2019-05-28,-0.0,-0.9645413684035292,1.0,-0.23813883802230731,-3.5488596637256538,-2.5720825703346097,0.0
2019-05-29,-0.0,-1.0269201648860098,1.0,-0.25994784218053335,-3.610498864305544,-2.515184655506015,0.0
2019-05-30,-0.0,-1.0216861393628647,1.0,-0.25216441119609984,-3.6099016558796335,-2.5217281667647304,0.0
2019-05-31,-0.0,-1.0120339981486157,1.0,-0.26609442060085836,-3.6206345199023815,-2.5166203820584023,0.0
2019-06-03,-0.0,-1.0288639033394866,1.0,-0.3378083571068971,-3.6175532807518045,-2.4063601275381776,0.0
2019-06-04,-0.0,-0.9991616364855801,1.0,-0.30608651911468815,-3.6028672032193163,-2.4755197853789404,0.0
2019-06-05,-0.0,-0.9939254637990478,1.0,-0.33508455097685114,-3.5576260055820064,-2.3221966836315873,0.0
2019-06-06,-0.0,-0.9924891827904319,1.0,-0.2835333496611968,-3.5250224508123114,-2.362886766266634,0.0
2019-06-07,-0.0,-1.026186842316652,1.0,-0.29078640854687127,-3.419391115752269,-2.2964093501486063,0.0
2019-06-10,-0.0,-1.0311246590726775,1.0,-0.2704957484357452,-3.410316059682336,-2.3098828814375096,0.0
2019-06-11,-0.0,-1.0262649049307122,1.0,-0.31944892039961326,-3.404608443441831,-2.3063164679342574,0.0
2019-06-12,-0.0,-1.0205016883743365,1.0,-0.3227206946454414,-3.393954011899019,-2.302701398938736,0.0
2019-06-13,-0.0,-1.0542217209152434,1.0,-0.35522075410892684,-3.3735900741218177,-2.2736867547534647,0.0
2019-06-14,-0.0,-1.044045414284564,1.0,-0.36589097350833405,-3.379901763427007,-2.2623399629599805,0.0
2019-06-17,-0.0,-1.0313980566931662,1.0,-0.36673893840841565,-3.3940415964024733,-2.238095238095238,0.0
2019-06-18,-0.0,-0.9720774991859329,1.0,-0.3870888961250407,-3.4636926082709216,-2.3178117876913054,0.0
2019-06-19,-0.0,-0.9552057128945872,1.0,-0.4125618761665179,-3.4579242067678324,-2.289215288484947,0.0
2019-06-20,-0.0,-0.9796892701084318,1.0,-0.38655122188056323,-3.4435992879106654,-2.282165398931866,0.0
2019-06-21,-0.0,-1.0078093223785896,1.0,-0.3766371105507199,-3.4387863011469944,-2.311396729846254,0.0
2019-06-24,-0.0,-1.0064337486766024,1.0,-0.384803322746152,-3.431061161332356,-2.3216874338301166,0.0
2019-06-25,-0.0,-0.955881155881156,1.0,-0.3956043956043956,-3.455433455433455,-2.333170533170533,0.0
2019-06-26,-0.0,-0.9469851918514276,1.0,-0.3875480651231285,-3.4829419946003433,-2.3638223022171316,0.0
2019-06-27,-0.0,-0.9043492478744277,1.0,-0.4150588620013081,-3.4672988881621976,-2.3885709614126878,0.0
2019-06-28,-0.0,-0.8749285655971916,1.0,-0.42607559800800066,-3.4775900073475388,-2.3853375785778432,0.0
2019-07-01,-0.0,-0.840652138292643,1.0,-0.4507619203670326,-3.539324922169425,-2.3619531378010814,0.0
2019-07-02,-0.0,-0.8486111111111112,1.0,-0.445343137254902,-3.527532679738562,-2.3484477124183005,0.0
2019-07-03,-0.0,-0.8427416060779348,1.0,-0.4512703210522016,-3.526999428151295,-2.348255861449228,0.0
2019-07-05,-0.0,-0.8309490721818034,1.0,-0.44617019537317093,-3.5315131202485084,-2.365895528488515,0.0
2019-07-08,-0.0,-0.8383747547416612,1.0,-0.4420372792674951,-3.529185742315239,-2.365598430346632,0.0
2019-07-09,-0.0,-0.8316201664219286,1.0,-0.4379996736824931,-3.5230053842388647,-2.365394028389623,0.0
2019-07-10,-0.0,-0.8840038935756002,1.0,-0.44768007787151204,-3.442975340687865,-2.3368754055807917,0.0
2019-07-11,-0.0,-0.8916653101090672,1.0,-0.45466384502685986,-3.447094253622009,-2.3460035813120625,0.0
2019-07-12,-0.0,-0.9641977336179997,1.0,-0.4445721793397931,-3.4586138939070454,-2.344145179832485,0.0
2019-07-15,-0.0,-1.0125584831322334,1.0,-0.48756463925141597,-3.4338832799803005,-2.2740704260034477,0.0
2019-07-16,-0.0,-1.0082088327039895,1.0,-0.49294040387456906,-3.4302249220160896,-2.2773764570678052,0.0
2019-07-17,-0.0,-1.018059431948777,1.0,-0.4901494007552126,-3.425463799047775,-2.275160072237728,0.0
2019-07-18,-0.0,-1.021124445175078,1.0,-0.5051783659378596,-3.4321880650994574,-2.2611375965806344,0.0
2019-07-19,-0.0,-1.0286561264822134,1.0,-0.5097990777338604,-3.441205533596838,-2.2548583662714097,0.0
2019-07-22,-0.0,-0.9916077011683397,1.0,-0.4886457133454007,-3.448000658219516,-2.2994898798749386,0.0
2019-07-23,-0.0,-0.9885493038965318,1.0,-0.49452178927424006,-3.455144575335695,-2.299777576406623,0.0
2019-07-24,-0.0,-0.9948088332234675,1.0,-0.534030982201714,-3.4395187870797628,-2.2715062623599214,0.0
2019-07-25,-0.0,-0.9339879528013862,1.0,-0.5690238468520504,-3.507220067662348,-2.241274032510933,0.0
2019-07-26,-0.0,-0.9119802387813915,1.0,-0.5609715932482503,-3.5154384520378756,-2.2453684643886374,0.0
2019-07-29,-0.0,-0.8772652388797364,1.0,-0.5610378912685339,-3.5197693574958815,-2.2792421746293248,0.0
2019-07-30,-0.0,-0.8555375909458366,1.0,-0.5563459983831851,-3.4405820533548908,-2.2316895715440586,0.0
2019-07-31,-0.0,-0.9004449388209121,1.0,-0.5346416653424441,-3.3418878118544413,-2.1682822183378354,0.0
2019-08-01,-0.0,-0.9303782412179843,1.0,-0.5249385457140591,-3.3289191975259693,-2.1453492982317024,0.0
2019-08-02,-0.0,-0.8979461869129118,1.0,-0.5990288170673459,-3.3314758796370003,-2.132064957809266,0.0
2019-08-05,-0.0,-0.8885996055226824,1.0,-0.5566074950690335,-3.3072189349112424,-2.137199211045365,0.0
2019-08-06,-0.0,-0.8877747782491323,1.0,-0.5494022367913615,-3.166910913999229,-2.1089857308137296,0.0
2019-08-07,-0.0,-0.9165577174498192,1.0,-0.5129585480273783,-3.140813658386526,-2.1202030300699835,0.0
2019-08-08,-0.0,-0.9190733590733591,1.0,-0.5266409266409267,-3.157528957528957,-2.118841698841699,0.0
2019-08-09,-0.0,-0.8818571866380631,1.0,-0.5114924915721728,-3.1232761262641744,-2.1450352436408213,0.0
2019-08-12,-0.0,-0.8714654910307084,1.0,-0.5090453025235634,-3.1113560352690786,-2.1091517178473698,0.0
2019-08-13,-0.0,-0.8467374810318665,1.0,-0.502731411229135,-3.1204097116843705,-2.1173748103186645,0.0
2019-08-14,-0.0,-0.8824778224277806,1.0,-0.5043596936841307,-3.0836302979755854,-2.11168397907347,0.0
2019-08-15,-0.0,-0.9251222041179084,1.0,-0.5279217893645386,-2.981262035254036,-1.9720041475336987,0.0
2019-08-16,-0.0,-0.933052538239858,1.0,-0.5300376856572822,-2.96549176088081,-1.9607625803591218,0.0
2019-08-19,-0.0,-0.9003012269487913,1.0,-0.5325839394607302,-2.9725222246712217,-1.941664829916979,0.0
2019-08-20,-0.0,-0.9123076923076923,1.0,-0.538021978021978,-2.962344322344322,-1.9134065934065934,0.0
2019-08-21,-0.0,-0.9240172754556768,1.0,-0.5448356635678208,-2.9587145889759165,-1.892540809603982,0.0
2019-08-22,-0.0,-0.9262935123695539,1.0,-0.5539662847551631,-2.95409764285193,-1.863241625921331,0.0
2019-08-23,-0.0,-0.9296732217267345,1.0,-0.5573506835294978,-2.964178668031289,-1.859273338694349,0.0
2019-08-26,-0.0,-0.8896815103040785,1.0,-0.5616803574002018,-2.9447326704136043,-1.8095546908776483,0.0
2019-08-27,-0.0,-0.8845517935446768,1.0,-0.5516497735604917,-2.935590539860542,-1.816763712170225,0.0
2019-08-28,-0.0,-0.8534780109226789,1.0,-0.5819919517102616,-2.9547283702213276,-1.795774647887324,0.0
2019-08-29,-0.0,-0.809411428162769,1.0,-0.5891439605234927,-2.954802259887005,-1.798255023957663,0.0
2019-08-30,-0.0,-0.7868548617051612,1.0,-0.6003706871970346,-2.96293128029655,-1.7784431137724552,0.0
2019-09-03,-0.0,-0.7701232254810118,1.0,-0.6049578439143907,-2.9761475823304746,-1.8550118901779922,0.0
2019-09-04,-0.0,-0.7654908749909832,1.0,-0.6062179903339826,-2.985140301522037,-1.8565966962417946,0.0
2019-09-05,-0.0,-0.7685325264750379,1.0,-0.6027663712988978,-2.9895540667098914,-1.8431669188098843,0.0
2019-09-06,-0.0,-0.7496407013509628,1.0,-0.6353118712273642,-3.0201207243460764,-1.7808996838171887,0.0
2019-09-09,-0.0,-0.7842428623057462,1.0,-0.6459703650162631,-3.0389591615468015,-1.758872425009035,0.0
2019-09-10,-0.0,-0.7193508297390161,1.0,-0.8530594341691644,-3.1166751955552305,-1.6213173477593392,0.0
