Date,IWF,IWM,MTUM,SABR,SPY,VLUE,VXX
2018-12-13,-0.30518044831456853,-0.7542773563726658,-0.0,1.0,-0.7796523691282017,-0.5623660668730229,0.0
2018-12-14,-0.2974698753819218,-0.7884925675443716,-0.0,1.0,-0.7756874592330668,-0.5713550070376601,0.0
2018-12-17,-0.2876107708625586,-0.7875594484551955,-0.0,1.0,-0.7677832141512985,-0.5785403907345947,0.0
2018-12-18,-0.2796638998503198,-0.7795278269152265,-0.0,1.0,-0.7645938222887467,-0.5780378282759558,0.0
2018-12-19,-0.28516967902243096,-0.778549303924572,-0.0,1.0,-0.7625514823513394,-0.5774873208754553,0.0
2018-12-20,-0.28343495934959345,-0.7657859078590786,-0.0,1.0,-0.7661924119241191,-0.5721205962059621,0.0
2018-12-21,-0.28108930987821384,-0.766001353179973,-0.0,1.0,-0.7671177266576455,-0.5687753721244926,0.0
2018-12-24,-0.26966556759302873,-0.7533140434694838,-0.0,1.0,-0.7638113182154633,-0.5777202072538861,0.0
2018-12-26,-0.2699308640325974,-0.7566213553321531,-0.0,1.0,-0.7471360342005945,-0.5662135533215323,0.0
2018-12-27,-0.22647362978283353,-0.7293174767321613,-0.0,1.0,-0.6941895036194415,-0.5816959669079628,0.0
2018-12-28,-0.2249208707447839,-0.7307667463342161,-0.0,1.0,-0.6936890381758284,-0.5803888637684904,0.0
2018-12-31,-0.2264431307943276,-0.7285589688923345,-0.0,1.0,-0.694059501889718,-0.5812255709532578,0.0
2019-01-02,-0.22401161852509277,-0.7282556075520412,-0.0,1.0,-0.6927222849766015,-0.58237857027594,0.0
2019-01-03,-0.2361299489762966,-0.7253762190789899,-0.0,1.0,-0.7037718788348512,-0.564070270619389,0.0
2019-01-04,-0.21730744503021726,-0.7311624019544811,-0.0,1.0,-0.6974411726886973,-0.5686961553298187,0.0
2019-01-07,-0.20166977641440814,-0.7089908605040954,-0.0,1.0,-0.697606021314949,-0.5541886720850069,0.0
2019-01-08,-0.20255924170616113,-0.7052448657187993,-0.0,1.0,-0.6987677725118483,-0.552954186413902,0.0
2019-01-09,-0.20054268946803813,-0.6971351044361709,-0.0,1.0,-0.6991544140846848,-0.5583075661008393,0.0
2019-01-10,-0.2008138544525409,-0.6964764518469448,-0.0,1.0,-0.6992839342607488,-0.5578688369452067,0.0
2019-01-11,-0.20115541244436025,-0.6944786438109669,-0.0,1.0,-0.7005398238469552,-0.5606907219749345,0.0
2019-01-14,-0.2057783391221977,-0.6938743290179982,-0.0,1.0,-0.699936848752763,-0.557972844963688,0.0
2019-01-15,-0.20466774922787914,-0.7064667112427165,-0.0,1.0,-0.7051612697806221,-0.5677078358327761,0.0
2019-01-16,-0.20621811224489797,-0.7099489795918368,-0.0,1.0,-0.7077168367346939,-0.5648915816326531,0.0
2019-01-17,-0.20520913032389695,-0.7109474623820454,-0.0,1.0,-0.7077276205049732,-0.5640780413159907,0.0
2019-01-18,-0.20731199333525585,-0.7061424589060848,-0.0,1.0,-0.7094107468999328,-0.5813066743567561,0.0
2019-01-22,-0.0,-0.788798324004059,-0.0,1.0,-0.9198664440734557,-0.5647648040852401,0.0
2019-01-23,-0.0,-0.728325396307652,-0.0,1.0,-0.9246200013047164,-0.6088459782112335,0.0
2019-01-24,-0.0015325420633885483,-0.7232946393635059,-0.0,1.0,-0.9301552106430155,-0.6057454023738098,0.0
2019-01-25,-0.0,-0.7006600660066007,-0.0,1.0,-1.0227392739273928,-0.5769306930693069,0.0
2019-01-28,-0.0,-0.6864034363125724,-0.0,1.0,-1.0426565339501075,-0.5750867338509831,0.0
2019-01-29,-0.0,-0.689407422055237,-0.0,1.0,-1.035165776811021,-0.5711884516511765,0.0
2019-01-30,-0.0,-0.6889562666842436,-0.0,1.0,-1.033615660943216,-0.5730811060211581,0.0
2019-01-31,-0.0,-0.6086268302334784,-0.0,1.0,-0.9746735259200632,-0.46074700922346346,0.0
2019-02-01,-0.0,-0.6027026213621453,-0.0,1.0,-0.9426069160622385,-0.46429108857254636,0.0
2019-02-04,-0.0,-0.5912599489412824,-0.0,1.0,-0.9374981228412673,-0.4746959002853281,0.0
2019-02-05,-0.0,-0.5870760356896085,-0.0,1.0,-0.9324661279178057,-0.4846336407606573,0.0
2019-02-06,-0.0,-0.5683958020989505,-0.0,1.0,-0.9341529235382308,-0.4959520239880059,0.0
2019-02-07,-0.0,-0.5686303917451556,-0.0,1.0,-0.9417481552582638,-0.4891715159877617,0.0
2019-02-08,-0.0,-0.5726167242155832,-0.0,1.0,-0.9532502627233147,-0.4766851824050443,0.0
2019-02-11,-0.0,-0.5641396343483629,-0.0,1.0,-0.9686756422999306,-0.47914219451221346,0.0
2019-02-12,-0.0,-0.5527927819185853,-0.0,1.0,-0.9777905187241618,-0.4869790880835269,0.0
2019-02-13,-0.0,-0.5607975626677928,-0.0,1.0,-0.9728213326898132,-0.48288136104491564,0.0
2019-02-14,-0.0,-0.5581282432555458,-0.0,1.0,-0.9972081449336935,-0.47928868388310625,0.0
2019-02-15,-0.0,-0.5488793957404656,-0.0,1.0,-1.0341134224863795,-0.5125990589400693,0.0
2019-02-19,-0.0,-0.5443159624267601,-0.0,1.0,-1.0419753851877112,-0.5138109557615401,0.0
2019-02-20,-0.0,-0.5469457364341085,-0.0,1.0,-1.043627906976744,-0.5102015503875968,0.0
2019-02-21,-0.0,-0.5589030033854087,-0.0,1.0,-1.0469608969779793,-0.5000465881914464,0.0
2019-02-22,-0.0,-0.5535087446801902,-0.0,1.0,-1.0606380665403374,-0.49231151564101777,0.0
2019-02-25,-0.0,-0.5579438082723234,-0.0,1.0,-1.0745885739315437,-0.49615168012014266,0.0
2019-02-26,-0.0,-0.5686848650861119,-0.0,1.0,-1.0871509083467146,-0.49271118667548247,0.0
2019-02-27,-0.0,-0.5625647953253119,-0.0,1.0,-1.0791052747321794,-0.499952876127046,0.0
2019-02-28,-0.0,-0.5708351689848323,-0.0,1.0,-1.086411983132985,-0.48958398892315436,0.0
2019-03-01,-0.0,-0.5725073152314131,-0.0,1.0,-1.0874681433470723,-0.4863606330428216,0.0
2019-03-04,-0.0,-0.5712982478215735,-0.0,1.0,-1.086570826386486,-0.4878731636729686,0.0
2019-03-05,-0.0,-0.5680161560064372,-0.0,1.0,-1.0920766148117762,-0.4953772364393676,0.0
2019-03-06,-0.0,-0.5724153157131142,-0.0,1.0,-1.085819718665237,-0.49574213082697277,0.0
2019-03-07,-0.0,-0.5646070068305582,-0.0,1.0,-1.0968554250999403,-0.486260190751991,0.0
2019-03-08,-0.0,-0.5553401760462677,-0.0,1.0,-1.139184594362706,-0.483173917188344,0.0
2019-03-11,-0.0,-0.5533905909498783,-0.0,1.0,-1.137963081656198,-0.5133636713241893,0.0
2019-03-12,-0.0,-0.5260268664427796,-0.0,1.0,-1.155321622319814,-0.5477912684060966,0.0
2019-03-13,-0.0,-0.5341550437885176,-0.0,1.0,-1.1573467401881283,-0.552092118066818,0.0
2019-03-14,-0.0,-0.5375863074978119,-0.0,1.0,-1.1527440111510907,-0.551298259262861,0.0
2019-03-15,-0.0,-0.5295169364800728,-0.0,1.0,-1.1582146804499056,-0.5630648202327547,0.0
2019-03-18,-0.0,-0.543614931237721,-0.0,1.0,-1.16188605108055,-0.5688932547478717,0.0
2019-03-19,-0.0,-0.544403952854657,-0.0,1.0,-1.1572934108145374,-0.5814045109819758,0.0
2019-03-20,-0.0,-0.550904902928595,-0.0,1.0,-1.1536360644948997,-0.5860480421191182,0.0
2019-03-21,-0.0,-0.5534305993690851,-0.0,1.0,-1.1780362776025237,-0.5545478443743428,0.0
2019-03-22,-0.0,-0.5515051273569302,-0.0,1.0,-1.1965597088984452,-0.559907376778035,0.0
2019-03-25,-0.0,-0.4974421197612645,-0.0,1.0,-1.2232898275070505,-0.558601692136158,0.0
2019-03-26,-0.0,-0.5002964817499012,-0.0077414679140861775,1.0,-1.2093820002635394,-0.5768546580577151,0.0
2019-03-27,-0.0,-0.4944497513093316,-0.009255904344675384,1.0,-1.2130175565730095,-0.5771929246681379,0.0
2019-03-28,-0.0,-0.4839283948175255,-0.027264035868526028,1.0,-1.1971450235716876,-0.5884020703524214,0.0
2019-03-29,-0.0,-0.4887158506005015,-0.02263428797677181,1.0,-1.2019268839910253,-0.58614887158506,0.0
2019-04-01,-0.0,-0.494174340693798,-0.02079413803346866,1.0,-1.2023302637224806,-0.5833910948278707,0.0
2019-04-02,-0.0,-0.4974014867442931,-0.05680547332412341,1.0,-1.1865995658180384,-0.5484178672455758,0.0
2019-04-03,-0.0,-0.4965308605438821,-0.05570352832856532,1.0,-1.1920686593666765,-0.5439807964223472,0.0
2019-04-04,-0.0,-0.4964305688061322,-0.044642563410862916,1.0,-1.1900845478172188,-0.5586406553278284,0.0
2019-04-05,-0.0,-0.4934688908630277,-0.05119599907873524,1.0,-1.1882999374856054,-0.5572664758332511,0.0
2019-04-08,-0.0,-0.48646693195645735,-0.05298122142927615,1.0,-1.1907455520110501,-0.5585227085868386,0.0
2019-04-09,-0.0,-0.4710183111579502,-0.07047819786589381,1.0,-1.2077789487551047,-0.5441312080094849,0.0
2019-04-10,-0.0,-0.4607920531543977,-0.07936977830405893,1.0,-1.2090980856522595,-0.5399973685941715,0.0
2019-04-11,-0.0,-0.45884482474905375,-0.08537107125226263,1.0,-1.2103998683560968,-0.5364818166858647,0.0
2019-04-12,-0.0,-0.46050381478558267,-0.08524072612470401,1.0,-1.2065903709550119,-0.536273349118653,0.0
2019-04-15,-0.0,-0.46293858205516425,-0.08593904285432165,1.0,-1.2001843196629585,-0.5423276940293595,0.0
2019-04-16,-0.0,-0.3791410690704484,-0.08652465981512315,1.0,-0.9993397255554918,-0.40575299994258485,0.0
2019-04-17,-0.0,-0.38257096885415465,-0.07694517871509023,1.0,-0.9996839443742098,-0.4140041374554649,0.0
2019-04-18,-0.0,-0.3830411037654498,-0.07128485196895659,1.0,-0.9970681230238575,-0.4230238574302961,0.0
2019-04-22,-0.0,-0.3869006454587367,-0.0633068234209313,1.0,-1.0041205624711849,-0.42721300138312585,0.0
2019-04-23,-0.0,-0.3956461644782308,-0.0693964524303156,1.0,-0.9964869845657682,-0.417991246256623,0.0
2019-04-24,-0.0,-0.4066542377742721,-0.08059658683493474,1.0,-0.9704574788469811,-0.4104689516707299,0.0
2019-04-25,-0.0,-0.41657816939812287,-0.08702390861341523,1.0,-0.9682844924083694,-0.39832381389741967,0.0
2019-04-26,-0.0,-0.4050676549168318,-0.10057743686977505,1.0,-0.982360883679508,-0.3848142721709903,0.0
2019-04-29,-0.0,-0.40559721863057785,-0.09990518058788037,1.0,-0.9837083010085337,-0.38413355170531277,0.0
2019-04-30,-0.0,-0.4121879210020925,-0.10313297216728293,1.0,-0.9822283372029694,-0.3688193309828876,0.0
2019-05-01,-0.05477284484070231,-0.468642546328698,-0.0,1.0,-1.1439917232145576,-0.3754982807412592,0.0
2019-05-02,-0.05286880253380437,-0.4663174564502376,-0.0,1.0,-1.134577902302351,-0.3916737726885126,0.0
2019-05-03,-0.03567054500918555,-0.5046540110226576,-0.0,1.0,-1.1316595223515002,-0.3898958971218616,0.0
2019-05-06,-0.0377923864852469,-0.49558171533404677,-0.0,1.0,-1.1340467818376394,-0.3901849870050451,0.0
2019-05-07,-0.03207733037803226,-0.48180642777983007,-0.0,1.0,-1.1598325329392931,-0.40472232483684273,0.0
2019-05-08,-0.06178846860080793,-0.4778124617456237,-0.0,1.0,-1.1069286326355736,-0.4138205410698984,0.0
2019-05-09,-0.06637912575326543,-0.47688966382184705,-0.0,1.0,-1.106543085252822,-0.40913401241932035,0.0
2019-05-10,-0.0644124847001224,-0.47561199510403923,-0.0,1.0,-1.1098531211750307,-0.4100979192166463,0.0
2019-05-13,-0.06504114785694619,-0.4748982776027167,-0.0,1.0,-1.1068008688469422,-0.41257992474072264,0.0
2019-05-14,-0.027725535400109205,-0.4272583874294728,-0.0547837165564521,1.0,-1.1019231935933993,-0.42173754777649697,0.0
2019-05-15,-0.004254413954477771,-0.4283283192026013,-0.07809888473577051,1.0,-1.1192451454097914,-0.40894034703862403,0.0
2019-05-16,-0.0,-0.4311062498101054,-0.0874122687084131,1.0,-1.1122960532312463,-0.40746817366997845,0.0
2019-05-17,-0.0,-0.43079306260061356,-0.08547216231813624,1.0,-1.103453512741852,-0.417641162712997,0.0
2019-05-20,-0.0,-0.426305574088676,-0.0864014071692849,1.0,-1.104082004003154,-0.4159337659974526,0.0
2019-05-21,-0.0,-0.44087415222305953,-0.09666917859834213,1.0,-1.0714393368500377,-0.40533534287867373,0.0
2019-05-22,-0.0,-0.44738581730769234,-0.09032451923076923,1.0,-1.0661358173076925,-0.4009615384615385,0.0
2019-05-23,-0.0,-0.4468360138283481,-0.08657748384187584,1.0,-1.0661957011874341,-0.40652337291447466,0.0
2019-05-24,-0.0,-0.4171466282697384,-0.10580153587712984,1.0,-1.06272498200144,-0.414116870650348,0.0
2019-05-28,-0.0,-0.4128541934711708,-0.11184584542652821,1.0,-1.05888513210257,-0.4085455252685437,0.0
2019-05-29,-0.0,-0.42415528396836805,-0.1144560268392044,1.0,-1.072729451234124,-0.38413611310807566,0.0
2019-05-30,-0.0023678925756077094,-0.4192668525012739,-0.10850343194556845,1.0,-1.0735245631388064,-0.3936096873782334,0.0
2019-05-31,-0.006682448832818915,-0.4204548859788439,-0.10976596446016003,1.0,-1.07200863024782,-0.3877018968565521,0.0
2019-06-03,-0.000925096985974336,-0.4249179349447926,-0.12855863921217547,1.0,-1.0721277230677408,-0.35762458967472394,0.0
2019-06-04,-0.0,-0.4373865158505729,-0.13186486084238724,1.0,-1.0591754725405564,-0.34820657835987495,0.0
2019-06-05,-0.0005040322580645161,-0.43210388994307397,-0.14009131878557873,1.0,-1.054405834914611,-0.337790559772296,0.0
2019-06-06,-0.00038531076795399974,-0.4407362399596905,-0.1309760218145173,1.0,-1.045229556299831,-0.34660185541954414,0.0
2019-06-07,-0.0,-0.4538798980378208,-0.13379571995968936,1.0,-1.0308257750904024,-0.3453968818542889,0.0
2019-06-10,-0.00859147392829538,-0.4505321362744515,-0.13365836256614544,1.0,-1.0370117129436944,-0.3430346631785481,0.0
2019-06-11,-0.0016981469343979026,-0.4514389560865161,-0.1413037001727939,1.0,-1.0433474349043674,-0.34144670201990107,0.0
2019-06-12,-0.0027106729022072624,-0.4543206934556611,-0.1401805129427184,1.0,-1.03958773941795,-0.3419618122784546,0.0
2019-06-13,-0.003844549085056923,-0.4629850390415449,-0.1490135304285629,1.0,-1.0282827680753412,-0.33614472194075223,0.0
2019-06-14,-0.006198778125465653,-0.46207718670838915,-0.15496945313664132,1.0,-1.0268216361198033,-0.3301147369989569,0.0
2019-06-17,-0.007450232447252354,-0.4573250685421385,-0.155054237692216,1.0,-1.03188699487424,-0.3284062462748838,0.0
2019-06-18,-0.006421118344778382,-0.45218347751122207,-0.1525907428877196,1.0,-1.0344243289039508,-0.327090579387021,0.0
2019-06-19,-0.006800095023161895,-0.4518054400760185,-0.15509561705665756,1.0,-1.0328126855921131,-0.3229599714930514,0.0
2019-06-20,-0.005643173245418635,-0.4522260833407586,-0.15887017731444356,1.0,-1.0302652291425347,-0.32305681784430784,0.0
2019-06-21,-0.005815160955347871,-0.45518469069870937,-0.1583741284675864,1.0,-1.0215991692627207,-0.3259457053849577,0.0
2019-06-24,-0.0032689450222882616,-0.44787518573551266,-0.16237741456166419,1.0,-1.0188707280832094,-0.33934621099554235,0.0
2019-06-25,-0.003149325568958346,-0.43609245944500563,-0.16367579773010874,1.0,-1.0252243151702418,-0.34294967021213385,0.0
2019-06-26,-0.0,-0.43300930467612,-0.1565444870537174,1.0,-1.0103451351110317,-0.37284104759356695,0.0
2019-06-27,-0.0,-0.4332390171258377,-0.17200297840655251,1.0,-1.016500372300819,-0.3566939687267312,0.0
2019-06-28,-0.0,-0.4202769093345244,-0.17540568706267679,1.0,-1.0246836385291054,-0.35712371594461817,0.0
2019-07-01,-0.004526234292180335,-0.4096837591566911,-0.17851825382645464,1.0,-1.0413614436305163,-0.34369602763385143,0.0
2019-07-02,-0.007493208347016151,-0.40206585664387856,-0.17837418276263545,1.0,-1.0526614323670775,-0.3447472908021614,0.0
2019-07-03,-0.008267916306002447,-0.40220278781004687,-0.17768558039578544,1.0,-1.0523535205802466,-0.3442975255947229,0.0
2019-07-05,-0.009845162445180345,-0.39365732867925657,-0.17989796831647722,1.0,-1.0518213550523583,-0.34816074465228675,0.0
2019-07-08,-0.010497122237795604,-0.3954015447469657,-0.17892821996242506,1.0,-1.050547222139385,-0.34676289028717977,0.0
2019-07-09,-0.011591179976162097,-0.392103694874851,-0.17848629320619785,1.0,-1.0511025029797378,-0.34645411203814064,0.0
2019-07-10,-0.014126903704586774,-0.3804726850058117,-0.17369534765892766,1.0,-1.0624981372753555,-0.34959616129705245,0.0
2019-07-11,-0.021489672438973505,-0.3756370898035826,-0.1789812524216864,1.0,-1.0601472385323836,-0.34425203421656586,0.0
2019-07-12,-0.016184316413817772,-0.37998867395904745,-0.18062054782271766,1.0,-1.0590444398080536,-0.3446991147804835,0.0
2019-07-15,-0.01759198521080565,-0.3829685729620132,-0.1830460969646371,1.0,-1.0521199833025225,-0.34599558709523526,0.0
2019-07-16,-0.03677586360796215,-0.38501591835520244,-0.20104733851051804,1.0,-1.0331161296081406,-0.3194382457079949,0.0
2019-07-17,-0.08089580852238068,-0.4269904435472158,-0.1655677230081041,1.0,-0.9686873674732042,-0.26255555232811456,0.0
2019-07-18,-0.08826258408721874,-0.42701809324982604,-0.1665796798886569,1.0,-0.9609429366736255,-0.25675597309209,0.0
2019-07-19,-0.08986255292002551,-0.42710085251986313,-0.16664733515049585,1.0,-0.959635794235342,-0.2564518935220089,0.0
2019-07-22,-0.08866152686800766,-0.4283519795953858,-0.16596139354240333,1.0,-0.9584371920468379,-0.25697061039939717,0.0
2019-07-23,-0.08543121179640198,-0.4284017497610012,-0.16498160433384512,1.0,-0.9584286914452911,-0.259712042643182,0.0
2019-07-24,-0.08365724894123108,-0.42800371294308753,-0.16223820850496026,1.0,-0.9633056796426293,-0.26353193711202644,0.0
2019-07-25,-0.08458216180179136,-0.42218615032319773,-0.16501927592104118,1.0,-0.9667236731499462,-0.2601234818400533,0.0
2019-07-26,-0.0814499304589708,-0.4175649049605934,-0.16779670839128422,1.0,-0.970995595734817,-0.2597357440890125,0.0
2019-07-29,-0.08296854616611103,-0.4126974923902015,-0.16840121756776347,1.0,-0.9685751558196841,-0.2662994636903899,0.0
2019-07-30,-0.08263743910925539,-0.41075156576200417,-0.1710739967524936,1.0,-0.9645673857573649,-0.2705288796102992,0.0
2019-07-31,-0.08245776977999651,-0.4078481453532246,-0.17191037325129158,1.0,-0.9656063156672664,-0.27459801474429674,0.0
2019-08-01,-0.08444212540220888,-0.4171087340928196,-0.16865234658086212,1.0,-0.9613589587500362,-0.2672406296199669,0.0
2019-08-02,-0.07948379527789999,-0.39128904531456227,-0.22064818888400062,1.0,-0.9798210881360904,-0.261739257955712,0.0
2019-08-05,-0.06635238656452563,-0.38497348261638187,-0.21823806717737185,1.0,-1.0180023571007661,-0.2588096641131409,0.0
2019-08-06,-0.05655108215033744,-0.3856760530602746,-0.22620432860134976,1.0,-0.9709681172911334,-0.26960670235047707,0.0
2019-08-07,-0.05443776674505705,-0.3924745231251633,-0.21354121301861045,1.0,-0.9659146996486949,-0.2769503237232529,0.0
2019-08-08,-0.0558555420077803,-0.3892179062881031,-0.2101259943099344,1.0,-0.9677756488416652,-0.28011960750159676,0.0
2019-08-09,-0.049147152356172306,-0.37872217403873953,-0.20864411679676206,1.0,-0.9596415148886962,-0.2948250939577913,0.0
2019-08-12,-0.04671925110513999,-0.37704775938285523,-0.21608737106700182,1.0,-0.964375487561758,-0.28505388460316083,0.0
2019-08-13,-0.04736340808728029,-0.3665829653361042,-0.21366929315669467,1.0,-0.9706756717753341,-0.2879325771351055,0.0
2019-08-14,-0.037070082026190825,-0.37501798819974097,-0.21744135846884446,1.0,-0.9660094977694633,-0.28257303209094836,0.0
2019-08-15,-0.046979293890419514,-0.38895674155707677,-0.21734314198880905,1.0,-0.9349277132388446,-0.25216576249041384,0.0
2019-08-16,-0.046023082608448465,-0.39274546591619763,-0.21575984990619138,1.0,-0.9287338677582581,-0.2593950764682472,0.0
2019-08-19,-0.05871502355411771,-0.3669618025994665,-0.21976275611555704,1.0,-0.942533628469266,-0.2498722969521539,0.0
2019-08-20,-0.056647595309579114,-0.36973885458562283,-0.22381464906814708,1.0,-0.939981872769501,-0.24222511754376028,0.0
2019-08-21,-0.05786971532061803,-0.3716112966212009,-0.21925406078442466,1.0,-0.9418756013356726,-0.23920425604165485,0.0
2019-08-22,-0.05883351247383605,-0.37251796119251007,-0.21689200656219945,1.0,-0.9408553487582734,-0.23946370990552693,0.0
