Date,CUT,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-05,1.0,-0.15524388410404003,-0.2860671406172813,-0.021692905775467685,-0.336218561395219,-0.3485899611245946,0.0
2018-11-06,1.0,-0.1593667432818508,-0.28919725903808563,-0.019676497755246707,-0.334500461839194,-0.3453483126758748,0.0
2018-11-07,1.0,-0.15815461239561193,-0.2889375496447049,-0.021682660312144435,-0.33324746141130507,-0.3447757669436036,0.0
2018-11-08,1.0,-0.1530236934393978,-0.2895603455649645,-0.016658113078436405,-0.331857839363613,-0.347297066119237,0.0
2018-11-09,1.0,-0.1548067860508954,-0.290934795647331,-0.015380001713649217,-0.3322123211378631,-0.34872761545711595,0.0
2018-11-12,1.0,-0.15473485660393535,-0.2924293736871436,-0.014939769365970763,-0.3320829939555022,-0.349273374201569,0.0
2018-11-13,1.0,-0.1508273726913633,-0.2909789687199744,-0.010398206469520659,-0.3334472082844027,-0.34952492793850753,0.0
2018-11-14,1.0,-0.15130876638626756,-0.29057602801144367,-0.010418890644348606,-0.33346855117639523,-0.34926768862889107,0.0
2018-11-15,1.0,-0.1525054466230937,-0.29386133538382675,-0.007689350249903883,-0.3397411252082533,-0.34215472681447306,0.0
2018-11-16,1.0,-0.15179504682267114,-0.2910471639753408,-0.006762089635017812,-0.33951236161180914,-0.34403464237718384,0.0
2018-11-19,1.0,-0.15175504107542942,-0.29168889363064116,-0.005334471353888829,-0.3404672996906007,-0.3445641736903873,0.0
2018-11-20,1.0,-0.13727282389201828,-0.288659793814433,-0.0,-0.34439366563928153,-0.3552981188224041,0.0
2018-11-21,1.0,-0.13749470114455278,-0.2869224247562526,-0.0,-0.3438109368376431,-0.3512929207291225,0.0
2018-11-23,1.0,-0.1371279351195278,-0.29219566048150825,-0.0,-0.34242707316037535,-0.35132266145811214,0.0
2018-11-26,1.0,-0.13732820698005394,-0.2911612889521422,-0.0,-0.34341610552923935,-0.35227393419291797,0.0
2018-11-27,1.0,-0.13460030932858746,-0.29174346914129534,-0.0,-0.3417233415962202,-0.3506430220979258,0.0
2018-11-28,1.0,-0.13182726229438518,-0.3058826029668041,-0.0,-0.3383771836613253,-0.34913078590555535,0.0
2018-11-29,1.0,-0.11834631870104095,-0.30149278942589897,-0.0,-0.3386541669305969,-0.3529486286184836,0.0
2018-11-30,1.0,-0.11873033304470866,-0.3021266710312348,-0.0,-0.34022512724124093,-0.3508056852020021,0.0
2018-12-03,1.0,-0.11717512931489496,-0.3028607621661564,-0.0,-0.34048347936239837,-0.3507231077800063,0.0
2018-12-04,1.0,-0.11727560718057023,-0.30268215417106653,-0.0,-0.34097148891235485,-0.35100316789862723,0.0
2018-12-06,1.0,-0.11481830558173631,-0.2919886899151744,-0.0,-0.3407477222745837,-0.3469054351240968,0.0
2018-12-07,1.0,-0.11489005235602094,-0.2919162303664921,-0.0,-0.34073298429319376,-0.34672251308900526,0.0
2018-12-10,1.0,-0.10874324916070648,-0.2921367057989449,-0.0,-0.3409095648184832,-0.34341180640990887,0.0
2018-12-11,1.0,-0.1043757694635144,-0.2941385138659934,-0.0,-0.3400454896396302,-0.3481209440143564,0.0
2018-12-12,1.0,-0.1037714190303258,-0.2944503579404337,-0.0,-0.3399077494625676,-0.34896583390729025,0.0
2018-12-13,1.0,-0.10420108320612283,-0.2972961669559398,-0.0,-0.3388678613998034,-0.350766399698877,0.0
2018-12-14,1.0,-0.10255443886097153,-0.3034338358458961,-0.0,-0.33645309882747065,-0.3513609715242881,0.0
2018-12-17,1.0,-0.09576911832268303,-0.3031574990602681,-0.0,-0.3309944451405421,-0.358371966754375,0.0
2018-12-18,1.0,-0.09511970918815026,-0.3038064596999958,-0.0,-0.331592362010613,-0.35862616470981495,0.0
2018-12-19,1.0,-0.10125708548599636,-0.3028927607772595,-0.0,-0.3293940471459349,-0.3580915727164341,0.0
2018-12-20,1.0,-0.10090766823161189,-0.2988002086593636,-0.0,-0.33070422535211264,-0.3561606677099635,0.0
2018-12-21,1.0,-0.09953592907830935,-0.29856616652446255,-0.0,-0.3312384242399018,-0.35169500343370863,0.0
2018-12-24,1.0,-0.09457328963199602,-0.2931377836783803,-0.0,-0.32997967058042565,-0.3567605692237481,0.0
2018-12-26,1.0,-0.09477272727272727,-0.29462809917355376,-0.0,-0.3234710743801653,-0.35326446280991736,0.0
2018-12-27,1.0,-0.084476651874771,-0.2867117208809999,-0.0,-0.30747465700443755,-0.35691894312583966,0.0
2018-12-28,1.0,-0.08356732999633745,-0.28759207260000813,-0.0,-0.3072884873641802,-0.3563057013795629,0.0
2018-12-31,1.0,-0.08235964662296952,-0.2898668729389733,-0.0,-0.30737287790579326,-0.35600293123804094,0.0
2019-01-02,1.0,-0.08073801338513803,-0.28977399865741776,-0.0,-0.30661730303708373,-0.357086189710938,0.0
2019-01-03,1.0,-0.07814472451846723,-0.29109826118825594,-0.0,-0.3050250437757055,-0.3618316569613552,0.0
2019-01-04,1.0,-0.07256507691369815,-0.292637824876552,-0.0,-0.30318424742435635,-0.36367885228912233,0.0
2019-01-07,1.0,-0.07273171526307216,-0.29446978335233753,-0.0,-0.30379540641798336,-0.36518569799641637,0.0
2019-01-08,1.0,-0.07363860127341891,-0.29070973778962145,-0.0,-0.30568156390488005,-0.3641856018226571,0.0
2019-01-09,1.0,-0.0734956175136762,-0.2897525064567954,-0.0,-0.3056555426758587,-0.36473267850243024,0.0
2019-01-10,1.0,-0.07260248864631488,-0.2921613750687331,-0.0,-0.3053581247581614,-0.3664134574262265,0.0
2019-01-11,1.0,-0.07282792997078712,-0.29686829686829685,-0.0,-0.3066944495515924,-0.36646850932565217,0.0
2019-01-14,1.0,-0.07588391579807889,-0.2973022685469037,-0.0,-0.3074187614960147,-0.3631310034743511,0.0
2019-01-15,1.0,-0.07487265511527526,-0.2966266391178937,-0.0,-0.3074483971932983,-0.3667532680072827,0.0
2019-01-16,1.0,-0.07472181312387498,-0.29643266241204386,-0.0,-0.3075192276223204,-0.36679757813778435,0.0
2019-01-17,1.0,-0.07310282707936704,-0.2989006939753117,-0.0,-0.30788757190525906,-0.367233720239923,0.0
2019-01-18,1.0,-0.07407940161104717,-0.29847525891829685,-0.0,-0.30959230642774943,-0.3727601512411639,0.0
2019-01-22,1.0,-0.0,-0.2957446808510638,-0.0,-0.3250253292806484,-0.4055724417426545,0.0
2019-01-23,1.0,-0.0,-0.29242381318547894,-0.0,-0.3257112792909466,-0.4054190780687199,0.0
2019-01-24,1.0,-0.0,-0.29465531536268225,-0.0,-0.3210046308466967,-0.40654385148935307,0.0
2019-01-25,1.0,-0.0,-0.2780822194811235,-0.0,-0.31049683537904677,-0.4335429599822053,0.0
2019-01-28,1.0,-0.0,-0.27394308943089435,-0.0,-0.32455284552845526,-0.43402439024390244,0.0
2019-01-29,1.0,-0.0,-0.275766186320276,-0.0,-0.32019484473310333,-0.43367160543941546,0.0
2019-01-30,1.0,-0.0,-0.27420959652364607,-0.0,-0.31924787296688123,-0.4371230734867098,0.0
2019-01-31,1.0,-0.0,-0.27127260942658643,-0.0,-0.3156913977841243,-0.43851653804865204,0.0
2019-02-01,1.0,-0.0,-0.27017721518987337,-0.0,-0.31351898734177214,-0.4416405063291139,0.0
2019-02-04,1.0,-0.0,-0.2674750501022288,-0.0,-0.3143788335796271,-0.4424785926840624,0.0
2019-02-05,1.0,-0.0,-0.2644069169400235,-0.0,-0.310715587413437,-0.4497428421010003,0.0
2019-02-06,1.0,-0.0,-0.26021008232956155,-0.0,-0.3185910694731719,-0.44902056211217906,0.0
2019-02-07,1.0,-0.0,-0.26140649714077135,-0.0,-0.3202741614957213,-0.4461410552784199,0.0
2019-02-08,1.0,-0.0,-0.25753324386970844,-0.0,-0.3221503802204059,-0.45358057826033915,0.0
2019-02-11,1.0,-0.0,-0.25451399491094145,-0.0,-0.3179643765903308,-0.46316539440203564,0.0
2019-02-12,1.0,-0.0,-0.2528616236913927,-0.0,-0.3213165505723247,-0.46256466658519696,0.0
2019-02-13,1.0,-0.0,-0.254314648409642,-0.0,-0.3215355461825295,-0.46176416651384555,0.0
2019-02-14,1.0,-0.0,-0.2504590899816364,-0.0,-0.32440318302387267,-0.4655376453784942,0.0
2019-02-15,1.0,-0.0,-0.24731731200783386,-0.0,-0.32588028887347503,-0.4668693133134767,0.0
2019-02-19,1.0,-0.0,-0.2415185948305759,-0.0,-0.33234052102246064,-0.46618658071360086,0.0
2019-02-20,1.0,-0.0,-0.23029168108449186,-0.0,-0.3378045553542714,-0.46736143621893383,0.0
2019-02-21,1.0,-0.0,-0.22986047459008047,-0.0,-0.337570017313372,-0.4694571748650575,0.0
2019-02-22,1.0,-0.0,-0.23051206784083497,-0.0,-0.3349029680365297,-0.4730715916503588,0.0
2019-02-25,1.0,-0.0,-0.23092316174218447,-0.0,-0.33724705449941805,-0.4737712617156392,0.0
2019-02-26,1.0,-0.0,-0.2289639381797367,-0.0,-0.33764003598004744,-0.4777169024450078,0.0
2019-02-27,1.0,-0.0,-0.22663804558928755,-0.0,-0.33950730859654504,-0.47821731575181436,0.0
2019-02-28,1.0,-0.0,-0.22327494474912007,-0.0,-0.3366211017434722,-0.48643283948596217,0.0
2019-03-01,1.0,-0.0,-0.22507444296128967,-0.0,-0.3282061813327857,-0.50031830783448,0.0
2019-03-04,1.0,-0.0,-0.22839290485684335,-0.0,-0.3286128296302386,-0.49838653320453,0.0
2019-03-05,1.0,-0.0,-0.22248508537337996,-0.0,-0.33953918946718786,-0.4951656037852294,0.0
2019-03-06,1.0,-0.0,-0.2220508073639823,-0.0,-0.34026535020055537,-0.4946621413144091,0.0
2019-03-07,1.0,-0.0,-0.20478166207944787,-0.0,-0.3550712730559093,-0.49412562132851334,0.0
2019-03-08,1.0,-0.0,-0.20131606004523955,-0.0,-0.3546781821920625,-0.5003701418877236,0.0
2019-03-11,1.0,-0.0,-0.20056199508254305,-0.0,-0.35482138060703733,-0.5107750160127276,0.0
2019-03-12,1.0,-0.0,-0.19683211012978397,-0.0,-0.3579839946925405,-0.5184102500310984,0.0
2019-03-13,1.0,-0.0,-0.20198723678466754,-0.0,-0.3602802087014364,-0.5164113330700314,0.0
2019-03-14,1.0,-0.0,-0.202431421446384,-0.0,-0.3603699085619285,-0.5153366583541147,0.0
2019-03-15,1.0,-0.0,-0.20310811933848583,-0.0,-0.3598853153826976,-0.5146264439458157,0.0
2019-03-18,1.0,-0.0,-0.2072190285761893,-0.0,-0.3618470382404399,-0.5137257352328585,0.0
2019-03-19,1.0,-0.0,-0.20944254360343817,-0.0,-0.3603229575231578,-0.516544271050655,0.0
2019-03-20,1.0,-0.0,-0.2077024289384098,-0.0,-0.3606232117123702,-0.5201645746747144,0.0
2019-03-21,1.0,-0.0,-0.20687784316180463,-0.0,-0.3676182129293435,-0.5122073369224991,0.0
2019-03-22,1.0,-0.0,-0.20461541683245033,-0.0,-0.38418528678826463,-0.5053295080937323,0.0
2019-03-25,1.0,-0.0,-0.20441074831926614,-0.0,-0.3847781012419628,-0.5051835717427273,0.0
2019-03-26,1.0,-0.0,-0.202341487977844,-0.0,-0.38389073056103395,-0.5118543074147119,0.0
2019-03-27,1.0,-0.0,-0.2024817640647271,-0.0,-0.3836882703110589,-0.5099354405969648,0.0
2019-03-28,1.0,-0.0,-0.20325476050666894,-0.0,-0.38125996141263313,-0.5126247798003523,0.0
2019-03-29,1.0,-0.0,-0.20841023489932886,-0.0,-0.3786703020134228,-0.510234899328859,0.0
2019-04-01,1.0,-0.0,-0.2091813184507574,-0.0,-0.37845663211782976,-0.5104485753850028,0.0
2019-04-02,1.0,-0.0,-0.20650095602294455,-0.0,-0.3747399827705755,-0.5199083898892694,0.0
2019-04-03,1.0,-0.0,-0.2055574224985298,-0.0,-0.37811896160631775,-0.5166134587919012,0.0
2019-04-04,1.0,-0.0,-0.20636023066885548,-0.0,-0.3688176116513028,-0.5294649997895358,0.0
2019-04-05,1.0,-0.0,-0.2035702242454898,-0.0,-0.3782035069971337,-0.5257966616084977,0.0
2019-04-08,1.0,-0.0,-0.20359988197108292,-0.0,-0.3767019348311765,-0.5273363402605067,0.0
2019-04-09,1.0,-0.0,-0.19883905013192613,-0.0,-0.38938258575197887,-0.5225963060686015,0.0
2019-04-10,1.0,-0.0,-0.19803548795944234,-0.0,-0.38635403464300805,-0.5280101394169835,0.0
2019-04-11,1.0,-0.0,-0.1936254306427409,-0.0,-0.39807241138799065,-0.5218861623655232,0.0
2019-04-12,1.0,-0.0,-0.19295798461408403,-0.0,-0.3985332657029334,-0.5219587454560825,0.0
2019-04-15,1.0,-0.0,-0.19156277120419954,-0.0,-0.40444086954681113,-0.5206908960057575,0.0
2019-04-16,1.0,-0.0,-0.19424094854965065,-0.0,-0.4032818124073682,-0.5197755663773026,0.0
2019-04-17,1.0,-0.0,-0.19393282773564463,-0.0,-0.4301616637987806,-0.5002867886049328,0.0
2019-04-18,1.0,-0.0,-0.20268890401633766,-0.0,-0.4301182777399592,-0.49449029952348533,0.0
2019-04-22,1.0,-0.0,-0.20359243160317053,-0.0,-0.43164578539163045,-0.4955254410636665,0.0
2019-04-23,1.0,-0.0,-0.2052975898736335,-0.0,-0.43090331791932146,-0.4947471604833038,0.0
2019-04-24,1.0,-0.0,-0.20382206314713025,-0.0,-0.431079296092718,-0.49556862243810984,0.0
2019-04-25,1.0,-0.0,-0.2010741001214756,-0.0,-0.43143021545936966,-0.49864671909298214,0.0
2019-04-26,1.0,-0.0,-0.19410057201400152,-0.0,-0.45522069495432427,-0.48503799197472897,0.0
2019-04-29,1.0,-0.0,-0.20067089716471168,-0.0,-0.4579193641433242,-0.47804627908467406,0.0
2019-04-30,1.0,-0.0,-0.19715390696779986,-0.0,-0.46016110766863955,-0.47939146599431637,0.0
2019-05-01,1.0,-0.0,-0.19742186497926378,-0.0,-0.46393603830860664,-0.47639916199923044,0.0
2019-05-02,1.0,-0.0,-0.19632321504916633,-0.0,-0.4678281316802052,-0.4735143223599829,0.0
2019-05-03,1.0,-0.0,-0.20238120684864158,-0.0,-0.46345894876343974,-0.4716884338328025,0.0
2019-05-06,1.0,-0.0,-0.20262864971316036,-0.0,-0.46089134343693805,-0.4770742358078603,0.0
2019-05-07,1.0,-0.0,-0.19676278272054884,-0.0,-0.46594490299067426,-0.48114481723657415,0.0
2019-05-08,1.0,-0.0,-0.20760227638784495,-0.0,-0.46573606786212823,-0.47421883388811337,0.0
2019-05-09,1.0,-0.0,-0.20770997445748995,-0.0,-0.47015389898903176,-0.46854407692803024,0.0
2019-05-10,1.0,-0.0,-0.20811605399257493,-0.0,-0.4707397154445374,-0.4671344878645465,0.0
2019-05-13,1.0,-0.0,-0.20854249796198568,-0.0,-0.46957995452010126,-0.46715579010597674,0.0
2019-05-14,1.0,-0.0,-0.21285149150005347,-0.0,-0.4646637442531808,-0.4608574788837806,0.0
2019-05-15,1.0,-0.0,-0.21126489811610918,-0.0,-0.4666581229441668,-0.4580076039130249,0.0
2019-05-16,1.0,-0.0,-0.21394991024873922,-0.0,-0.4634156765535516,-0.4595905632960082,0.0
2019-05-17,1.0,-0.0,-0.21477068921342557,-0.0,-0.45915535058502005,-0.4611837048424289,0.0
2019-05-20,1.0,-0.0,-0.21183820550544785,-0.0,-0.4596473272351223,-0.4607560928804452,0.0
2019-05-21,1.0,-0.0,-0.2137767220902613,-0.0,-0.46322569600479335,-0.4628833108643085,0.0
2019-05-22,1.0,-0.0,-0.2149420609591535,-0.0,-0.4625056225501746,-0.46445477327735774,0.0
2019-05-23,1.0,-0.0,-0.2125117752847478,-0.0,-0.4675216237047187,-0.4609060546373212,0.0
2019-05-24,1.0,-0.0,-0.21309860361518035,-0.0,-0.4681744196007881,-0.4604214854793112,0.0
2019-05-28,1.0,-0.0,-0.21347352191695754,-0.0,-0.46829696567378315,-0.45960298935737376,0.0
2019-05-29,1.0,-0.0,-0.21862504009408745,-0.0,-0.4675505185501978,-0.45217577247941837,0.0
2019-05-30,1.0,-0.0,-0.2179155531801176,-0.0,-0.46678781400320685,-0.4532121859967932,0.0
2019-05-31,1.0,-0.0,-0.2264142890676682,-0.0,-0.46349843153155074,-0.4440579586436482,0.0
2019-06-03,1.0,-0.0,-0.23396017699115043,-0.0,-0.47500425459496254,-0.418354322668482,0.0
2019-06-04,1.0,-0.0,-0.23809928957331858,-0.0,-0.46475517930829113,-0.4241715233760156,0.0
2019-06-05,1.0,-0.0,-0.2455004970073811,-0.0,-0.4629147896707062,-0.4065097392297443,0.0
2019-06-06,1.0,-0.0,-0.2485305932597573,-0.0,-0.45486067064146474,-0.41084189606325844,0.0
2019-06-07,1.0,-0.0,-0.2484646392165967,-0.0,-0.45241964417618136,-0.40959837916552355,0.0
2019-06-10,1.0,-0.0,-0.25032189973614777,-0.0,-0.45184168865435353,-0.40865435356200525,0.0
2019-06-11,1.0,-0.0,-0.2517549052774019,-0.0,-0.45705767929634644,-0.40553112313937756,0.0
2019-06-12,1.0,-0.0,-0.24324324324324323,-0.0,-0.45787212427776247,-0.4153103769391944,0.0
2019-06-13,1.0,-0.0,-0.24924816807149816,-0.0,-0.4573679528993181,-0.41122029734423315,0.0
2019-06-14,1.0,-0.0,-0.2523485378628835,-0.0,-0.4564327671395551,-0.41179464342515426,0.0
2019-06-17,1.0,-0.0,-0.2552722026562566,-0.0,-0.4509483599949081,-0.41536894810540165,0.0
2019-06-18,1.0,-0.0,-0.25448218794424055,-0.0,-0.4491735800216418,-0.41809000445566613,0.0
2019-06-19,1.0,-0.0,-0.24655992525269685,-0.0,-0.4511806676293213,-0.42574110252272146,0.0
2019-06-20,1.0,-0.0,-0.2509890670863998,-0.0,-0.4502701323010167,-0.42576679287020885,0.0
2019-06-21,1.0,-0.0,-0.2519572802314696,-0.0,-0.44968513318015485,-0.42583609905539954,0.0
2019-06-24,1.0,-0.0,-0.2512656881514571,-0.0,-0.4500957243139757,-0.4258455647734525,0.0
2019-06-25,1.0,-0.0,-0.25646152864345123,-0.0,-0.4462336999298007,-0.42455699972345723,0.0
2019-06-26,1.0,-0.0,-0.2576263259709615,-0.0,-0.4301779298909462,-0.43800089283816246,0.0
2019-06-27,1.0,-0.0,-0.2576427569199371,-0.0,-0.4303754411327012,-0.4379012713125558,0.0
2019-06-28,1.0,-0.0,-0.25584559136127877,-0.0,-0.4317234929002636,-0.43807924496216305,0.0
2019-07-01,1.0,-0.0,-0.2563541312478749,-0.0,-0.43239969398163897,-0.43637368242094526,0.0
2019-07-02,1.0,-0.0,-0.25449171822840255,-0.0,-0.43509600051030173,-0.43666943080096104,0.0
2019-07-03,1.0,-0.0,-0.25438782882155453,-0.0,-0.43304576941056483,-0.4374229739492584,0.0
2019-07-05,1.0,-0.0,-0.25682537659081733,-0.0,-0.43136380053965623,-0.43642042195168596,0.0
2019-07-08,1.0,-0.0,-0.2548220765166465,-0.0,-0.4342521272306745,-0.43285165616313365,0.0
2019-07-09,1.0,-0.0,-0.25435082140964493,-0.0,-0.4314573396926338,-0.43395866454689985,0.0
2019-07-10,1.0,-0.0,-0.27334519120823275,-0.0,-0.4096472282217422,-0.43448524118070553,0.0
2019-07-11,1.0,-0.0,-0.2747878351780915,-0.0,-0.4064464244142981,-0.4351230661784936,0.0
2019-07-12,1.0,-0.0,-0.2806119210342566,-0.0,-0.4018958549332431,-0.4334017477412666,0.0
2019-07-15,1.0,-0.0,-0.294941798941799,-0.0,-0.3982433862433863,-0.42321693121693127,0.0
2019-07-16,1.0,-0.0,-0.29989205663851676,-0.0,-0.40275573052257285,-0.41388871251084725,0.0
2019-07-17,1.0,-0.0,-0.30148786217697726,-0.0,-0.4015534720311541,-0.41340557472115813,0.0
2019-07-18,1.0,-0.0,-0.3017410988174068,-0.0,-0.4011297044574668,-0.4126806152023525,0.0
2019-07-19,1.0,-0.0,-0.30364963503649633,-0.0,-0.400528932613985,-0.4115730455939913,0.0
2019-07-22,1.0,-0.0,-0.3101328658034262,-0.0,-0.39616822627320925,-0.4060328256690818,0.0
2019-07-23,1.0,-0.0,-0.31402741693597785,-0.0,-0.3938702659316055,-0.4043258771096044,0.0
2019-07-24,1.0,-0.0,-0.311050766913465,-0.0,-0.3961855866941044,-0.4142393448883043,0.0
2019-07-25,1.0,-0.0,-0.3078782737779663,-0.0,-0.4011451595801081,-0.41164245573109953,0.0
2019-07-26,1.0,-0.0,-0.3074037177557812,-0.0,-0.40136501409525427,-0.4108183725810212,0.0
2019-07-29,1.0,-0.0,-0.30774434977483667,-0.0,-0.3958857481130679,-0.4106006469481384,0.0
2019-07-30,1.0,-0.0,-0.30793623948247434,-0.0,-0.3960086254281003,-0.41013064986681325,0.0
2019-07-31,1.0,-0.0,-0.2935818682482525,-0.0,-0.404935395043423,-0.4196780343147638,0.0
2019-08-01,1.0,-0.0,-0.29019076454023834,-0.0,-0.40587749571256165,-0.42120641104359424,0.0
2019-08-02,1.0,-0.0,-0.2910123550978023,-0.0,-0.40428507851738826,-0.42393031979146795,0.0
2019-08-05,1.0,-0.0,-0.2909414305679075,-0.0,-0.40539109812391483,-0.42116630669546434,0.0
2019-08-06,1.0,-0.0,-0.29225100021057066,-0.0,-0.39623078542851126,-0.417203621815119,0.0
2019-08-07,1.0,-0.0,-0.296437204414083,-0.0,-0.3848239621650026,-0.42068313189700474,0.0
2019-08-08,1.0,-0.0,-0.2934969944091807,-0.0,-0.3847996973391063,-0.42353608810794907,0.0
2019-08-09,1.0,-0.0,-0.2928253381500462,-0.0,-0.384293875493573,-0.4232126354700496,0.0
2019-08-12,1.0,-0.0,-0.29257229257229256,-0.0,-0.38322938322938327,-0.42417942417942417,0.0
2019-08-13,1.0,-0.0,-0.2983999329814861,-0.0,-0.3784661137639273,-0.4174834548043897,0.0
2019-08-14,1.0,-0.0,-0.29687860302287067,-0.0,-0.38068884556526844,-0.41873676707963864,0.0
2019-08-15,1.0,-0.0,-0.3007543936639291,-0.0,-0.3767997826677533,-0.4121998620776127,0.0
2019-08-16,1.0,-0.0,-0.30496483502723465,-0.0,-0.3716217626312165,-0.41035540622326105,0.0
2019-08-19,1.0,-0.0,-0.30467886272137507,-0.0,-0.3717432570558418,-0.4095621519013746,0.0
2019-08-20,1.0,-0.0,-0.30476606908613907,-0.0,-0.37035417577612595,-0.40704187228017574,0.0
2019-08-21,1.0,-0.0,-0.30584464241112314,-0.0,-0.3723461826658896,-0.4032345350095746,0.0
2019-08-22,1.0,-0.0,-0.30665001561036526,-0.0,-0.3666562597564783,-0.40809657612654804,0.0
2019-08-23,1.0,-0.0,-0.30834547346514046,-0.0,-0.3671800208116546,-0.405639958376691,0.0
2019-08-26,1.0,-0.0,-0.3060060558297731,-0.0,-0.3655273964079804,-0.4023808536231283,0.0
2019-08-27,1.0,-0.0,-0.30545650551455344,-0.0,-0.3646653951405589,-0.4029977610083755,0.0
2019-08-28,1.0,-0.0,-0.29778238341968916,-0.0,-0.3780310880829016,-0.39670466321243525,0.0
2019-08-29,1.0,-0.004388052905015213,-0.2968352203340716,-0.0,-0.3783246745182456,-0.3903090265559994,0.0
2019-08-30,1.0,-0.0027135074673239846,-0.2984651076081778,-0.0,-0.3784825071980446,-0.39171862377529676,0.0
2019-09-03,1.0,-0.007090434133598706,-0.2987933822614753,-0.0,-0.3705062818758552,-0.3968155243189451,0.0
2019-09-04,1.0,-0.006794805194805195,-0.30842597402597405,-0.0,-0.3710337662337662,-0.39166753246753244,0.0
2019-09-05,1.0,-0.005638315579227697,-0.30723618508655126,-0.0,-0.3723368841544607,-0.39534786950732353,0.0
2019-09-06,1.0,-0.0054689124558120195,-0.3067581617799959,-0.0,-0.37510917030567686,-0.3920981493033895,0.0
2019-09-09,1.0,-0.003058994901675164,-0.3014254500052024,-0.0,-0.3777546561231922,-0.3987098116741234,0.0
2019-09-10,1.0,-0.011437364831142905,-0.29895192147729166,-0.0,-0.37814007652636833,-0.39099151555481615,0.0
