Date,IWF,IWM,LSCC,MTUM,SPY,VLUE,VXX
2018-12-06,-0.4953040257506945,-0.8208474800476211,1.0,-0.0,-1.1675558887076152,-0.9256580977997266,0.0
2018-12-07,-0.5294754408912543,-0.8486761986378603,1.0,-0.0,-1.2005773307473728,-0.9316223896080467,0.0
2018-12-10,-0.5052208835341365,-0.8456046407853637,1.0,-0.0,-1.1985274431057564,-0.9129406514948684,0.0
2018-12-11,-0.4897922636103152,-0.8561067335243553,1.0,-0.0,-1.198737464183381,-0.9324409025787966,0.0
2018-12-12,-0.4905981375358166,-0.8559276504297993,1.0,-0.0,-1.198737464183381,-0.931814111747851,0.0
2018-12-13,-0.49084888351904055,-0.8546113572291583,1.0,-0.0,-1.198550140958518,-0.9309079518503602,0.0
2018-12-14,-0.4931347555794087,-0.8485621002728208,1.0,-0.0,-1.200411467418042,-0.9303188872489825,0.0
2018-12-17,-0.4452940105588931,-0.8850810121973421,1.0,-0.0,-1.2045330420535227,-1.0163389768796651,0.0
2018-12-18,-0.42715112075198847,-0.8681760665220535,1.0,-0.0,-1.2022324656543746,-1.0216467823571944,0.0
2018-12-19,-0.43192297260645507,-0.8672362354217521,1.0,-0.0,-1.2002531416689268,-1.0209293915559172,0.0
2018-12-20,-0.43266281796860906,-0.8622587046725599,1.0,-0.0,-1.1978621685008117,-1.017409345119971,0.0
2018-12-21,-0.4268801291537737,-0.8607112426566214,1.0,-0.0,-1.2009955603390285,-0.9959190995111888,0.0
2018-12-24,-0.39567447045707915,-0.8300111482720178,1.0,-0.0,-1.2014269788182832,-1.032196209587514,0.0
2018-12-26,-0.39655858804794974,-0.8464634847613571,1.0,-0.0,-1.1677798911841466,-1.012562480647587,0.0
2018-12-27,-0.3419198777796639,-0.8001612629434731,1.0,-0.0,-1.085851298591071,-1.015786793413682,0.0
2018-12-28,-0.3353702524931042,-0.8079779333757692,1.0,-0.0,-1.0866963717377465,-1.013579461065139,0.0
2018-12-31,-0.3357946106513898,-0.8076808826649693,1.0,-0.0,-1.086569064290261,-1.0135370252493103,0.0
2019-01-02,-0.3334887664264519,-0.8067401441288682,1.0,-0.0,-1.0848664688427299,-1.0140313692242475,0.0
2019-01-03,-0.3394052359569601,-0.8042446835550283,1.0,-0.0,-1.088155553672795,-1.0044056595780735,0.0
2019-01-04,-0.3035624052551794,-0.8148054573016675,1.0,-0.0,-1.0774381000505304,-1.0150749536803099,0.0
2019-01-07,-0.27008539922062846,-0.7827294585855237,1.0,-0.0,-1.0912859630213083,-1.0014509576320372,0.0
2019-01-08,-0.2731370440823753,-0.7685468530311801,1.0,-0.0,-1.0964767182201638,-0.9971879910677363,0.0
2019-01-09,-0.2698786227396582,-0.7560895054083066,1.0,-0.0,-1.0971843778383288,-1.0053257369333664,0.0
2019-01-10,-0.2677631851514273,-0.764096615155156,1.0,-0.0,-1.0994324066785433,-1.0117247379541783,0.0
2019-01-11,-0.26556738617060943,-0.7632265815967187,1.0,-0.0,-1.1012139039648672,-1.0130090732071095,0.0
2019-01-14,-0.2681138406727702,-0.761216288992916,1.0,-0.0,-1.099175607937363,-1.0142093707278679,0.0
2019-01-15,-0.26394190871369294,-0.7555601659751038,1.0,-0.0,-1.1006224066390042,-1.029253112033195,0.0
2019-01-16,-0.2400865476636292,-0.7607456414097283,1.0,-0.0,-1.0970748554071486,-1.063038322306828,0.0
2019-01-17,-0.24228305183459523,-0.7565521258008153,1.0,-0.0,-1.098011481820451,-1.06323321407771,0.0
2019-01-18,-0.24693219416174558,-0.7548268207898815,1.0,-0.0,-1.0999706830841394,-1.0863592578632157,0.0
2019-01-22,-0.0,-0.747707215781277,1.0,-0.0,-1.3759300917113688,-1.2023706523620004,0.0
2019-01-23,-0.0,-0.6997614400346996,1.0,-0.0,-1.388939492517892,-1.2487529819995662,0.0
2019-01-24,-0.0,-0.6886731111014782,1.0,-0.0,-1.404655598422125,-1.2414495643504269,0.0
2019-01-25,-0.0,-0.5974606264377986,1.0,-0.0,-1.5133162272164218,-1.3132631392673864,0.0
2019-01-28,-0.0,-0.5961717399973415,1.0,-0.0,-1.5201382427223182,-1.3145465018388054,0.0
2019-01-29,-0.0,-0.584045584045584,1.0,-0.0,-1.538951210826211,-1.3285701566951567,0.0
2019-01-30,-0.0,-0.5799742233678503,1.0,-0.0,-1.5317097017910317,-1.3325185547309009,0.0
2019-01-31,-0.0,-0.5882504398575291,1.0,-0.0,-1.4114920825644768,-1.2915504441488221,0.0
2019-02-01,-0.0,-0.5851804123711339,1.0,-0.0,-1.4227233676975946,-1.2876288659793815,0.0
2019-02-04,-0.0,-0.5853490870032223,1.0,-0.0,-1.4286143931256712,-1.2824489795918366,0.0
2019-02-05,-0.0,-0.5790196583397716,1.0,-0.0,-1.4141127993819211,-1.2991243883595158,0.0
2019-02-06,-0.0,-0.5533199195171027,1.0,-0.0,-1.415514362772379,-1.3122137077785865,0.0
2019-02-07,-0.0,-0.5544190027819388,1.0,-0.0,-1.4085170126257223,-1.3169698266638132,0.0
2019-02-08,-0.0,-0.5582761578044597,1.0,-0.0,-1.4246569468267583,-1.3052744425385936,0.0
2019-02-11,-0.0,-0.5481707579209837,1.0,-0.0,-1.4351919521946606,-1.3156786036713812,0.0
2019-02-12,-0.0,-0.5568436476469574,1.0,-0.0,-1.4440182727116013,-1.308739872435787,0.0
2019-02-13,-0.0,-0.5782649896623019,1.0,-0.0,-1.4333218470020674,-1.29578738800827,0.0
2019-02-14,-0.0,-1.038457142857143,1.0,-0.0,-1.8377142857142859,-1.8381714285714288,0.0
2019-02-15,-0.0,-1.102733325546081,1.0,-0.0,-1.8698750146010978,-1.867830860880738,0.0
2019-02-19,-0.0,-1.0839428975932044,1.0,-0.0,-1.9237848041529024,-1.8912222746578573,0.0
2019-02-20,-0.0,-1.0891708468574801,1.0,-0.0,-1.922041900265565,-1.8902331071112422,0.0
2019-02-21,-0.0,-1.0947387131176678,1.0,-0.0,-1.9299680056878774,-1.900225145159379,0.0
2019-02-22,-0.0,-1.0984956171523337,1.0,-0.0,-1.929815209665956,-1.894456289978678,0.0
2019-02-25,-0.0,-1.107142857142857,1.0,-0.0,-1.9490818030050083,-1.9061531123300737,0.0
2019-02-26,-0.0,-1.1091169280305289,1.0,-0.0,-1.9496154075487448,-1.9039413272911572,0.0
2019-02-27,-0.0,-1.115196371015877,1.0,-0.0,-1.9503402172615496,-1.9031276113167006,0.0
2019-02-28,-0.0,-1.1174222062951682,1.0,-0.0,-1.9513229409305382,-1.9038404109179956,0.0
2019-03-01,-0.0,-1.1193806791009087,1.0,-0.0,-1.9505619320899092,-1.9081181252988997,0.0
2019-03-04,-0.0,-1.13247453565009,1.0,-0.0,-1.94619532654284,-1.9129418813660874,0.0
2019-03-05,-0.0008424599831508003,-1.1238416175231678,1.0,-0.0,-1.9733421591045854,-1.9195450716090987,0.0
2019-03-06,-0.0013837083383467694,-1.1214655276140055,1.0,-0.0,-1.978281795211166,-1.9149921790398265,0.0
2019-03-07,-0.02050974512743628,-1.0768215892053972,1.0,-0.0,-1.9968815592203897,-1.9027286356821589,0.0
2019-03-08,-0.031234807972775884,-1.0824623237724842,1.0,-0.0,-2.03749392318911,-1.9256198347107436,0.0
2019-03-11,-0.03462723351817622,-1.0995686999383858,1.0,-0.0,-2.057732593961799,-1.9695009242144177,0.0
2019-03-12,-0.04805591961555264,-1.0612244897959182,1.0,-0.0,-2.094613992385945,-2.0371341197029267,0.0
2019-03-13,-0.08429481117205724,-1.0879515793455645,1.0,-0.0,-2.0919866338818487,-2.0405396885442277,0.0
2019-03-14,-0.08162237057563924,-1.0893059579292101,1.0,-0.0,-2.0883612545660664,-2.0387328378889027,0.0
2019-03-15,-0.09743006882616656,-1.0758982130454,1.0,-0.0,-2.085622276946391,-2.0553766496179833,0.0
2019-03-18,-0.12043492165014391,-1.1094339622641511,1.0,-0.0,-2.0949152542372884,-2.0711224816117686,0.0
2019-03-19,-0.11279309456325691,-1.117881989178047,1.0,-0.0,-2.113179592888431,-2.097719659881474,0.0
2019-03-20,-0.12398295234405268,-1.1155882732790907,1.0,-0.0,-2.1082913599380086,-2.1095828490249255,0.0
2019-03-21,-0.13326459595308673,-1.1133522361129011,1.0,-0.0,-2.113674442582807,-2.083838123469519,0.0
2019-03-22,-0.14565132351023602,-1.1225061937671144,1.0,-0.0,-2.162993871430434,-2.0886034685095844,0.0
2019-03-25,-0.11740216486261448,-0.9889835393582271,1.0,-0.06033433677063985,-2.1677448280279252,-2.0703900595657463,0.0
2019-03-26,-0.10390281726544326,-1.0055569914706644,1.0,-0.08471181183768416,-2.1734944430085292,-2.093951925562161,0.0
2019-03-27,-0.1177268324184695,-0.9780432676783986,1.0,-0.08982886664514046,-2.179851469163707,-2.0924765902486278,0.0
2019-03-28,-0.11119741100323625,-0.9758576051779935,1.0,-0.10601941747572814,-2.1781229773462782,-2.101359223300971,0.0
2019-03-29,-0.10052532589662105,-0.9632271872365264,1.0,-0.1262079252869836,-2.1814644270056425,-2.1140800311304235,0.0
2019-04-01,-0.09589750226478581,-0.9717225313834605,1.0,-0.11932185841853242,-2.1744532159958587,-2.1094862171606055,0.0
2019-04-02,-0.10612218566544093,-0.973033997806593,1.0,-0.17747242113412037,-2.1474098445261594,-2.047158247854977,0.0
2019-04-03,-0.10441896418448854,-0.9737181138881732,1.0,-0.1795928884308168,-2.138301984024736,-2.045606802370523,0.0
2019-04-04,-0.11308405158447281,-0.9842524787764888,1.0,-0.16052102909727173,-2.146328818611885,-2.0762750307821918,0.0
2019-04-05,-0.13008763388510225,-0.9746186303148329,1.0,-0.16280428432327168,-2.1469003570269396,-2.0770529049010062,0.0
2019-04-08,-0.13122259478978593,-0.9566675264379675,1.0,-0.15604849110136704,-2.133672942997163,-2.0706087180809907,0.0
2019-04-09,-0.15656728965918645,-0.9365582357886569,1.0,-0.16937204940826492,-2.1464786910690035,-2.058074112397336,0.0
2019-04-10,-0.15947830578512398,-0.9171616735537191,1.0,-0.18640237603305787,-2.1487603305785123,-2.0447443181818183,0.0
2019-04-11,-0.1826215972132628,-0.8961424332344213,1.0,-0.20429621984260093,-2.147013288607922,-2.020707005547671,0.0
2019-04-12,-0.18720183194453283,-0.8907830290693977,1.0,-0.20749316201259466,-2.094014375675848,-1.981362508746263,0.0
2019-04-15,-0.1813435211716014,-0.8920089143584845,1.0,-0.20598535498248963,-2.0997771410378863,-1.9882839859917223,0.0
2019-04-16,-0.18407452306514388,-0.8996363172334587,1.0,-0.20385376124545396,-2.1011293306961014,-1.9916416767689655,0.0
2019-04-17,-0.18236383372709278,-0.8895983653661963,1.0,-0.2093736032181853,-2.1085499010280313,-1.9953387395440905,0.0
2019-04-18,-0.178368,-0.908864,1.0,-0.213056,-2.105216,-1.9944959999999998,0.0
2019-04-22,-0.19741058838610437,-0.9122548391231895,1.0,-0.20016664530188438,-2.103768747596462,-1.9958979617997694,0.0
2019-04-23,-0.2034104750304507,-0.9191614847105585,1.0,-0.20680812872620039,-2.104301557792166,-1.9769857042118086,0.0
2019-04-24,-0.19691638410850232,-0.8996865203761756,1.0,-0.21438167743586461,-2.1020408163265305,-1.984517945109078,0.0
2019-04-25,-0.18656237979228105,-0.9015258366457237,1.0,-0.23797922810616745,-2.1073855622515705,-1.9776894473650466,0.0
2019-04-26,-0.18828155214644837,-0.906407116153152,1.0,-0.22186412272785871,-2.119827252803919,-2.009410854711873,0.0
2019-04-29,-0.18594935081630032,-0.892788276128037,1.0,-0.21050263530016713,-2.1195526417277284,-2.018768479238977,0.0
2019-04-30,-0.18856408609058786,-0.8920655316415034,1.0,-0.21657565049791194,-2.1181496948281398,-2.009380019274012,0.0
2019-05-01,-0.1926168885458872,-0.8835294874268442,1.0,-0.2322335841533218,-2.1148626921345426,-2.0080391021930675,0.0
2019-05-02,-0.19242493028082236,-0.8869576496530255,1.0,-0.22816006226084704,-2.127051040923536,-2.050911213437966,0.0
2019-05-03,-0.19049474094273472,-0.8944292948967667,1.0,-0.23308661212829504,-2.1252434748733933,-2.049409167640566,0.0
2019-05-06,-0.18138114727473525,-0.8898200480737998,1.0,-0.2277009030078607,-2.137789904502046,-2.0598973559410116,0.0
2019-05-07,-0.16860125802477138,-0.8865832306594903,1.0,-0.23876532001815703,-2.1307956682446014,-2.0599182932364957,0.0
2019-05-08,-0.1567845659163987,-0.8690032154340837,1.0,-0.2486816720257235,-2.1088745980707397,-2.047524115755627,0.0
2019-05-09,-0.15946694135067277,-0.8716281465267496,1.0,-0.2488250820833065,-2.109315650550441,-2.0486705723298786,0.0
2019-05-10,-0.16046601441812566,-0.8721035015447992,1.0,-0.24922760041194644,-2.107041709577755,-2.0478244078269823,0.0
2019-05-13,-0.16350054736299824,-0.87249661922854,1.0,-0.23716916736428617,-2.1111468864704745,-2.0551870693541114,0.0
2019-05-14,-0.08624605678233438,-0.7694006309148265,1.0,-0.34441640378548893,-2.08410094637224,-2.0249842271293375,0.0
2019-05-15,-0.06819187259053276,-0.7760854452379448,1.0,-0.3645958414965556,-2.097326676357201,-2.013651014346205,0.0
2019-05-16,-0.06066746881134824,-0.7777214869229309,1.0,-0.3715407510607308,-2.105186498638465,-2.0176049648533976,0.0
2019-05-17,-0.05631920580374189,-0.7751686394298078,1.0,-0.3803614611174748,-2.097556319205804,-2.0542828051419115,0.0
2019-05-20,-0.06046692103731489,-0.8133609260816141,1.0,-0.36771648451141437,-2.137036797516653,-2.088404578671668,0.0
2019-05-21,-0.07603521356374308,-0.8171503097489404,1.0,-0.35585262471470497,-2.164329964134333,-2.1076622106292797,0.0
2019-05-22,-0.06548279689234185,-0.8129529281190834,1.0,-0.3585558529738199,-2.173793823855846,-2.11797349350395,0.0
2019-05-23,-0.06739300626304802,-0.8111951983298539,1.0,-0.3622781837160752,-2.1713856993736953,-2.111821503131524,0.0
2019-05-24,-0.047278402809390656,-0.772387331729206,1.0,-0.38720166482408797,-2.175326786759446,-2.1209598751381935,0.0
2019-05-28,-0.04590974118871115,-0.7723371049551307,1.0,-0.3875666536610743,-2.176095721160099,-2.1208219534399793,0.0
2019-05-29,-0.0597702641313518,-0.7775975079498993,1.0,-0.3845804400025959,-2.1723667986241804,-2.0953987929132323,0.0
2019-05-30,-0.06677018633540373,-0.7712215320910973,1.0,-0.3715062111801242,-2.1638845755693583,-2.096596790890269,0.0
2019-05-31,-0.06853925312277523,-0.7680409035013914,1.0,-0.3762216037796906,-2.1649084201669795,-2.0943628244126593,0.0
2019-06-03,-0.054789172306090574,-0.7794117647058822,1.0,-0.4409161894846434,-2.1903956272774594,-2.0415148360229045,0.0
2019-06-04,-0.07111284451378055,-0.7791211648465938,1.0,-0.44325273010920435,-2.186882475299012,-2.019825793031721,0.0
2019-06-05,-0.06138107416879794,-0.7563299232736572,1.0,-0.4641304347826087,-2.173401534526854,-1.9385549872122763,0.0
2019-06-06,-0.05782747603833866,-0.7665814696485622,1.0,-0.46217252396166136,-2.165750798722045,-1.937444089456869,0.0
2019-06-07,-0.06270817320010248,-0.7670381757622341,1.0,-0.47226492441711504,-2.1641045349730974,-1.9392134255700744,0.0
2019-06-10,-0.03921443193449335,-0.7792988741044012,1.0,-0.4788254861821904,-2.1511003070624364,-1.948822927328557,0.0
2019-06-11,-0.050919377652050915,-0.7870001285842869,1.0,-0.5063649222065063,-2.1384852770991385,-1.9463803523209462,0.0
2019-06-12,-0.05263157894736842,-0.7875434307038991,1.0,-0.5041822159310256,-2.139106936044267,-1.9507141937974521,0.0
2019-06-13,-0.06695995341916283,-0.8001552694572038,1.0,-0.50993077570033,-2.134372776088503,-1.958141942162127,0.0
2019-06-14,-0.06816571097223119,-0.7851942529476195,1.0,-0.5087945364345081,-2.131628116745055,-1.949101217705045,0.0
2019-06-17,-0.06746287927695287,-0.7939315687540348,1.0,-0.5097482246610716,-2.129567462879277,-1.9550677856681729,0.0
2019-06-18,-0.07565407913390901,-0.8088671220518107,1.0,-0.5052197448124758,-2.1132877948189197,-1.9409717747132362,0.0
2019-06-19,-0.07414070028911018,-0.8036620623193061,1.0,-0.5097333761644715,-2.109090909090909,-1.9280436877610019,0.0
2019-06-20,-0.07904553640339594,-0.8139953691793157,1.0,-0.5015436068947774,-2.1074736300488808,-1.9296372523797272,0.0
2019-06-21,-0.08614039598868604,-0.8242478786320391,1.0,-0.4962715350989972,-2.0933401902802777,-1.9283877603497044,0.0
2019-06-24,-0.07417688831504196,-0.8208521626856037,1.0,-0.5144609425435764,-2.0907036797934153,-1.9555842479018721,0.0
2019-06-25,-0.07634179422592521,-0.8311696699606019,1.0,-0.5121100561906607,-2.0855131434476526,-1.9535619711942132,0.0
2019-06-26,-0.05613332472062528,-0.8303081196305148,1.0,-0.5048123506233447,-2.081196305148246,-1.9871455332342873,0.0
2019-06-27,-0.06340579710144927,-0.8219461697722567,1.0,-0.5234213250517599,-2.081457039337474,-1.9797489648033124,0.0
2019-06-28,-0.07067251839421712,-0.8025687362850136,1.0,-0.5196850393700787,-2.084677939847683,-1.9765070349812832,0.0
2019-07-01,-0.07073312270294668,-0.7967631697723901,1.0,-0.5193113675930104,-2.0869817525307885,-1.9740795667032045,0.0
2019-07-02,-0.06432899316746164,-0.7973443341498002,1.0,-0.5165656826092562,-2.091530230759314,-1.9760861157664047,0.0
2019-07-03,-0.060320330663911126,-0.8136786360113665,1.0,-0.5083311805734952,-2.091255489537587,-1.9846938775510206,0.0
2019-07-05,-0.06147197316648391,-0.8079081468102948,1.0,-0.50583757982326,-2.088499000193511,-1.9866477455976261,0.0
2019-07-08,-0.05954070442523546,-0.812282286156625,1.0,-0.5015481873306671,-2.087730615404464,-1.9896787511288867,0.0
2019-07-09,-0.061345349211458004,-0.8038622465400709,1.0,-0.5001609269391697,-2.083875120695205,-1.9878982941744447,0.0
2019-07-10,-0.0683969858955368,-0.7896567269916919,1.0,-0.4973272364268693,-2.0955754492174923,-1.9895021575320413,0.0
2019-07-11,-0.08043085655314756,-0.7761222910216719,1.0,-0.5073529411764706,-2.101973684210526,-1.9839396284829718,0.0
2019-07-12,-0.10890133230353351,-0.7534273025680632,1.0,-0.5027354058054965,-2.100148033725944,-1.971036879706507,0.0
2019-07-15,-0.11383185785144723,-0.8176053242920827,1.0,-0.5319897030200289,-1.9757644251899291,-1.8394550134990897,0.0
2019-07-16,-0.1340782122905028,-0.8113112798945452,1.0,-0.5567760969179587,-1.9637185361873077,-1.8112485091959072,0.0
2019-07-17,-0.1405276081344834,-0.821633192721778,1.0,-0.5537366996159416,-1.9711011773594411,-1.809041113139835,0.0
2019-07-18,-0.1472199483659719,-0.8209810465335935,1.0,-0.5607959196524148,-1.967949121591839,-1.799886657011523,0.0
2019-07-19,-0.16994205089443185,-0.8219954648526077,1.0,-0.5595867976820358,-1.95779793398841,-1.789493575207861,0.0
2019-07-22,-0.1649549492785584,-0.8061873857979964,1.0,-0.547728561527314,-1.962762270808393,-1.8192300422153613,0.0
2019-07-23,-0.16355729232320687,-0.8113576200680702,1.0,-0.5479642001764781,-1.961616034287155,-1.8182906844825415,0.0
2019-07-24,-0.1648698064434777,-0.8109829140659479,1.0,-0.5659794464409558,-1.9579471660046655,-1.8049933799886513,0.0
2019-07-25,-0.16625747560591753,-0.7962228517469312,1.0,-0.5705382436260623,-1.964872521246459,-1.7973559962228518,0.0
2019-07-26,-0.16166572309240737,-0.7850537837327798,1.0,-0.5744480090583128,-1.9703088633075423,-1.7989557778197145,0.0
2019-07-29,-0.15905799382910396,-0.7669542220263208,1.0,-0.5800012593665386,-1.9718531578615954,-1.8189660600717839,0.0
2019-07-30,-0.15104657740901375,-0.7744044251681438,1.0,-0.583631906468037,-1.9624112137783642,-1.8142560814633226,0.0
2019-07-31,-0.1476450984091052,-0.7867069106457901,1.0,-0.5843551531157642,-1.956800603659687,-1.8126768534238824,0.0
2019-08-01,-0.19099798876482416,-0.9491642971079826,1.0,-0.6338164921284416,-2.1955752826132184,-1.9656702961370414,0.0
2019-08-02,-0.17922762254732028,-0.9311516328087084,1.0,-0.6576301740275948,-2.1957290438882344,-1.9695625043333564,0.0
2019-08-05,-0.16784037558685444,-0.9270229218447943,1.0,-0.6417426125379729,-2.1934548467274233,-1.9741093620546812,0.0
2019-08-06,-0.11859473363568673,-0.9125431530494823,1.0,-0.6247207743857036,-2.143572734041833,-1.9696067149529548,0.0
2019-08-07,-0.10259871751603104,-0.9319608504893688,1.0,-0.6012149848126898,-2.1339183260209245,-1.98022274721566,0.0
2019-08-08,-0.09170896785109983,-0.9333333333333333,1.0,-0.598849407783418,-2.1476818950930627,-1.99668358714044,0.0
2019-08-09,-0.07350771294433266,-0.9108651911468811,1.0,-0.5870556673373574,-2.133199195171026,-2.0022803487592222,0.0
2019-08-12,-0.0707780902638275,-0.9015668943350744,1.0,-0.6047274675237713,-2.1358644703361453,-1.9831927146109547,0.0
2019-08-13,-0.06683564567769477,-0.8714647812166488,1.0,-0.5981189967982924,-2.139474386339381,-1.994263607257204,0.0
2019-08-14,-0.04738992881624045,-0.8787898760875297,1.0,-0.5899683627735303,-2.1111916688636962,-1.9637490113366727,0.0
2019-08-15,-0.041187863137508066,-0.8914783731439637,1.0,-0.5903808908973531,-2.069335054874112,-1.8633957391865719,0.0
2019-08-16,-0.044765529252402764,-0.895504095981423,1.0,-0.5880152228600917,-2.0613429658775724,-1.8607366316196865,0.0
