Date,ESE,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-05,1.0,-0.12267937782237832,-0.835535485309695,-0.0,-0.40430395272342085,-0.4250153314378101,0.0
2018-11-06,1.0,-0.1228813559322034,-0.8352196699375558,-0.0,-0.40441012488849243,-0.4251505352363961,0.0
2018-11-07,1.0,-0.12218165602965356,-0.8360692288397759,-0.0,-0.4034447200468214,-0.42529472422730696,0.0
2018-11-08,1.0,-0.10860593302495637,-0.8368002659058803,-0.0,-0.3975292911946376,-0.4268897321552226,0.0
2018-11-09,1.0,-0.1082121589807506,-0.8365600332363938,-0.0,-0.3981996953330564,-0.42675529705027004,0.0
2018-11-12,1.0,-0.10802375362518989,-0.8215163651429361,-0.0,-0.4070984670625604,-0.4254108548543019,0.0
2018-11-13,1.0,-0.10353305157316096,-0.8268832352697439,-0.0,-0.40686721361288364,-0.42507113063175045,0.0
2018-11-14,1.0,-0.10390829995856926,-0.826515674630576,-0.0,-0.40682226211849193,-0.4248308244717581,0.0
2018-11-15,1.0,-0.10312724459914913,-0.8273109011547599,-0.0,-0.40670755290347527,-0.42543786949555223,0.0
2018-11-16,1.0,-0.10565566953146659,-0.832630995286942,-0.0,-0.4092597726642639,-0.42484058774604927,0.0
2018-11-19,1.0,-0.08952403105283052,-0.881691041781758,-0.0,-0.4680312854359899,-0.4683220422760445,0.0
2018-11-20,1.0,-0.052831062118450366,-0.877817319098458,-0.0,-0.47365680062494575,-0.48896218499551547,0.0
2018-11-21,1.0,-0.05740623743610362,-0.8753948653150307,-0.0,-0.4719430245247258,-0.46700361840215954,0.0
2018-11-23,1.0,-0.05849446325090366,-0.8663721383900396,-0.0,-0.47587354409317806,-0.4680704572838373,0.0
2018-11-26,1.0,-0.05816054374946227,-0.8677908744156702,-0.0,-0.474863058877513,-0.46706243368034644,0.0
2018-11-27,1.0,-0.05306472353193314,-0.8692956136590941,-0.0,-0.47149592798971285,-0.46369481354479214,0.0
2018-11-28,1.0,-0.05169207883971737,-0.8776782904711503,-0.0,-0.46886174442886974,-0.4624252653259719,0.0
2018-11-29,1.0,-0.0415861284820921,-0.8711768050028424,-0.0,-0.4664013644115975,-0.46335986355884023,0.0
2018-11-30,1.0,-0.04097358469106315,-0.8716767607836446,-0.0,-0.4663197702522108,-0.4644146833859365,0.0
2018-12-03,1.0,-0.041089657917934425,-0.8716410270992693,-0.0,-0.46637472630591176,-0.46446953109449207,0.0
2018-12-04,1.0,-0.032727788816349704,-0.8776610843031506,-0.0,-0.46400794777178545,-0.46409310246948626,0.0
2018-12-06,1.0,-0.02598385469223007,-0.863241394775199,-0.0,-0.4606458123107972,-0.45316178943827784,0.0
2018-12-07,1.0,-0.027998878923766818,-0.8632286995515694,-0.0,-0.46042600896860986,-0.45103699551569504,0.0
2018-12-10,1.0,-0.007366021792305982,-0.8703024238381142,-0.0,-0.46216922392706244,-0.4397931954636424,0.0
2018-12-11,1.0,-0.01287112198376515,-0.8683142444123207,-0.0,-0.46380518180807295,-0.43494940509284996,0.0
2018-12-12,1.0,-0.015078592293782169,-0.8682709695367923,-0.0,-0.465405480595354,-0.433300876338851,0.0
2018-12-13,1.0,-0.015208385464453527,-0.8663497094558901,-0.0,-0.4663719520671727,-0.4323963633330553,0.0
2018-12-14,1.0,-0.016401189781224807,-0.8639813193228255,-0.0,-0.46715592249742866,-0.4323520418091346,0.0
2018-12-17,1.0,-0.0021615030759851465,-0.8656819819320511,-0.0,-0.4570193426813723,-0.44626725045724097,0.0
2018-12-18,1.0,-0.0,-0.8599829045688918,-0.0,-0.45200871315520996,-0.4453635536438084,0.0
2018-12-19,1.0,-0.0,-0.8599238956598468,-0.0,-0.45207632493244365,-0.4454034081508852,0.0
2018-12-20,1.0,-0.0,-0.8539455595270827,-0.0,-0.45279076161671705,-0.44275501787187244,0.0
2018-12-21,1.0,-0.0,-0.8612392880685563,-0.0,-0.46231597451109646,-0.4230938255328499,0.0
2018-12-24,1.0,-0.0,-0.836531355213095,-0.0,-0.453425669942244,-0.4472942271371089,0.0
2018-12-26,1.0,-0.0,-0.8378718285214349,-0.0,-0.4508147419072617,-0.4453466754155731,0.0
2018-12-27,1.0,-0.0,-0.8102636409587911,-0.0,-0.4033626858921493,-0.44672643592540373,0.0
2018-12-28,1.0,-0.0,-0.8143784243842759,-0.0,-0.40161710729294114,-0.4437470078195649,0.0
2018-12-31,1.0,-0.0,-0.8142139000452163,-0.0,-0.4017341809186903,-0.4438386041439476,0.0
2019-01-02,1.0,-0.0,-0.814017175826221,-0.0,-0.40099970753237085,-0.443779745287283,0.0
2019-01-03,1.0,-0.0,-0.8151542601374754,-0.0,-0.42127138061490915,-0.42782543826930247,0.0
2019-01-04,1.0,-0.0,-0.816411018523433,-0.0,-0.410036622259965,-0.42733931319993634,0.0
2019-01-07,1.0,-0.0,-0.7954462278454542,-0.0,-0.40576148899461495,-0.41289799759502277,0.0
2019-01-08,1.0,-0.0,-0.7836412986741832,-0.0,-0.41499634617392217,-0.4112381250652469,0.0
2019-01-09,1.0,-0.0,-0.7801449880045895,-0.0,-0.41462396995931994,-0.4129289663085428,0.0
2019-01-10,1.0,-0.0,-0.7783511872181823,-0.0,-0.41603461307894807,-0.41202074699611646,0.0
2019-01-11,1.0,-0.0,-0.7676093081498487,-0.0,-0.41915370969425025,-0.4219972868621517,0.0
2019-01-14,1.0,-0.0,-0.7678962746530315,-0.0,-0.42272774705207133,-0.4181623708650735,0.0
2019-01-15,1.0,-0.0,-0.765349559948813,-0.0,-0.42237079209213657,-0.4238593925465514,0.0
2019-01-16,1.0,-0.0,-0.7627879072436551,-0.0,-0.41763831285703107,-0.42801992852857557,0.0
2019-01-17,1.0,-0.0,-0.7607385963539629,-0.0,-0.4190073807474637,-0.42826591555173044,0.0
2019-01-18,1.0,-0.0,-0.7533557046979866,-0.0,-0.4243917785234899,-0.4438968120805369,0.0
2019-01-22,1.0,-0.0,-0.8472163975676242,-0.0,-0.40275739148668477,-0.37112078003774374,0.0
2019-01-23,1.0,-0.0,-0.8055963110459022,-0.0,-0.40054495912806537,-0.4138807377908195,0.0
2019-01-24,1.0,-0.0,-0.7432368532390932,-0.0,-0.405465269654812,-0.34003633558149376,0.0
2019-01-25,1.0,-0.0,-0.7854625769307128,-0.0,-0.3849265435775263,-0.31122195751439347,0.0
2019-01-28,1.0,-0.0,-0.7659537471744046,-0.0,-0.4120277218868768,-0.30603373326378025,0.0
2019-01-29,1.0,-0.0,-0.762734217533033,-0.0,-0.4170254062258939,-0.30860726105456987,0.0
2019-01-30,1.0,-0.0,-0.7581859612621985,-0.0,-0.40595432704215584,-0.3127260117897657,0.0
2019-01-31,1.0,-0.0,-0.7606330365974283,-0.0,-0.38516320474777455,-0.32700296735905043,0.0
2019-02-01,1.0,-0.0,-0.7614317562546445,-0.0,-0.39105771612583606,-0.3245974733713153,0.0
2019-02-04,1.0,-0.0,-0.764871959978206,-0.0,-0.392639556193967,-0.31908465005696174,0.0
2019-02-05,1.0,-0.0,-0.7568784639746635,-0.0,-0.39051365795724463,-0.32687549485352335,0.0
2019-02-06,1.0,-0.0,-0.7562068368028911,-0.0,-0.39397014777593503,-0.3251318101933216,0.0
2019-02-07,1.0,-0.0,-0.7585959530994905,-0.0,-0.3917033592242616,-0.32338099243061397,0.0
2019-02-08,1.0,-0.0,-0.7533886755048941,-0.0,-0.3985627555445422,-0.32608103085119566,0.0
2019-02-11,1.0,-0.0,-0.756187964874748,-0.0,-0.417099927858902,-0.3143113012761511,0.0
2019-02-12,1.0,-0.0,-0.7390218938013332,-0.0,-0.43480540230172005,-0.32261527323563927,0.0
2019-02-13,1.0,-0.0,-0.7254707138953748,-0.0,-0.4341994137811119,-0.324283372248994,0.0
2019-02-14,1.0,-0.0,-0.70586328962457,-0.0,-0.44605374682155857,-0.34095328314304235,0.0
2019-02-15,1.0,-0.0,-0.6984871935693244,-0.0,-0.45191971641120376,-0.34597333865894453,0.0
2019-02-19,1.0,-0.0,-0.6995147816517432,-0.0,-0.45380421189535286,-0.3478065129308188,0.0
2019-02-20,1.0,-0.0,-0.7000325154448364,-0.0,-0.45354043170505987,-0.3476151171806608,0.0
2019-02-21,1.0,-0.0,-0.704721352536005,-0.0,-0.45267376330619913,-0.3472761427676894,0.0
2019-02-22,1.0,-0.0,-0.701651504899381,-0.0,-0.4554294163346114,-0.34899631606646114,0.0
2019-02-25,1.0,-0.0,-0.6976621417797889,-0.0,-0.4629462041226747,-0.3532176973353444,0.0
2019-02-26,1.0,-0.0,-0.694650929181316,-0.0,-0.46695128076343545,-0.3496735308890005,0.0
2019-02-27,1.0,-0.0,-0.6933239563972472,-0.0,-0.46915657808810973,-0.3491987743004973,0.0
2019-02-28,1.0,-0.0,-0.6924736578023081,-0.0,-0.4679377822378324,-0.3483692925238334,0.0
2019-03-01,1.0,-0.0,-0.6955027715769143,-0.0,-0.46529885374601826,-0.34743785898818635,0.0
2019-03-04,1.0,-0.0,-0.6884501530279464,-0.0,-0.46204405197932874,-0.35816065425718735,0.0
2019-03-05,1.0,-0.0,-0.6781684300469956,-0.0,-0.47636400190997963,-0.35859867809303614,0.0
2019-03-06,1.0,-0.0,-0.6741220473429225,-0.0,-0.47852498933152593,-0.3575821472500439,0.0
2019-03-07,1.0,-0.0,-0.6664327426752551,-0.0,-0.4892353191809319,-0.3506604175543247,0.0
2019-03-08,1.0,-0.0,-0.6688181224571802,-0.0,-0.4965342307499121,-0.34607463961022655,0.0
2019-03-11,1.0,-0.0,-0.6670364580706974,-0.0,-0.49740305582169336,-0.3568403005395593,0.0
2019-03-12,1.0,-0.0,-0.6576141875505254,-0.0,-0.5019957558609539,-0.36666329830234434,0.0
2019-03-13,1.0,-0.0,-0.6592424242424243,-0.0,-0.49749999999999994,-0.368510101010101,0.0
2019-03-14,1.0,-0.0,-0.6588464063841608,-0.0,-0.49823223395120964,-0.36830142936511945,0.0
2019-03-15,1.0,-0.0,-0.6557878504436635,-0.0,-0.5016811183861264,-0.3705286042925399,0.0
2019-03-18,1.0,-0.0,-0.6534555676551776,-0.0,-0.5030769620381391,-0.37594651404259627,0.0
2019-03-19,1.0,-0.0,-0.651452913433744,-0.0,-0.5058572949946752,-0.3783153303920077,0.0
2019-03-20,1.0,-0.0,-0.6513693936086504,-0.0,-0.5058506992918242,-0.3810188593040079,0.0
2019-03-21,1.0,-0.0,-0.6531777242166689,-0.0,-0.5244703792972218,-0.35943168844348594,0.0
2019-03-22,1.0,-0.0,-0.6511046481963365,-0.0,-0.5340833716005919,-0.3659625491096484,0.0
2019-03-25,1.0,-0.0,-0.6283370164342503,-0.0,-0.545302141278671,-0.36643044019406135,0.0
2019-03-26,1.0,-0.0,-0.6143789177433798,-0.0,-0.5483433542279648,-0.39580401688627354,0.0
2019-03-27,1.0,-0.0,-0.6023044424529509,-0.0,-0.5623607732684676,-0.39582639866854435,0.0
2019-03-28,1.0,-0.0,-0.5983228188952147,-0.0,-0.5611119659434785,-0.4050623172795815,0.0
2019-03-29,1.0,-0.0,-0.5915995278903885,-0.0,-0.5625032072663828,-0.41171037101657515,0.0
2019-04-01,1.0,-0.0,-0.58984375,-0.0,-0.562268708881579,-0.4177888569078947,0.0
2019-04-02,1.0,-0.0,-0.5900159456818065,-0.0,-0.5634483822848619,-0.41839411552903655,0.0
2019-04-03,1.0,-0.0,-0.5900779260859501,-0.0,-0.5650541367692822,-0.4167116734819844,0.0
2019-04-04,1.0,-0.0,-0.5885062795964587,-0.0,-0.5642629194976323,-0.42083590693843936,0.0
2019-04-05,1.0,-0.0,-0.5902132805063162,-0.0,-0.5612441791659163,-0.4212868867220665,0.0
2019-04-08,1.0,-0.0,-0.5914296744305753,-0.0,-0.5605970917513834,-0.4216445759876464,0.0
2019-04-09,1.0,-0.0,-0.5884671871376672,-0.0,-0.5689108757826389,-0.4192368143052227,0.0
2019-04-10,1.0,-0.0,-0.5802564498686853,-0.0,-0.5700087543127864,-0.42455842216386014,0.0
2019-04-11,1.0,-0.0,-0.5848039215686275,-0.0,-0.5814499484004128,-0.41372549019607846,0.0
2019-04-12,1.0,-0.0,-0.5829292199752373,-0.0,-0.5820522080066033,-0.4144397441188609,0.0
2019-04-15,1.0,-0.0,-0.581834555512672,-0.0,-0.5817573652386466,-0.4094172134311077,0.0
2019-04-16,1.0,-0.0,-0.5844139137593907,-0.0,-0.5808634352166306,-0.4075331892559432,0.0
2019-04-17,1.0,-0.0,-0.5841008489837921,-0.0,-0.583354772317983,-0.40522253666066377,0.0
2019-04-18,1.0,-0.0,-0.5770982935680643,-0.0,-0.5820914729879288,-0.41463979615473706,0.0
2019-04-22,1.0,-0.0,-0.5734789230491236,-0.0,-0.5874441777020574,-0.42042902501355217,0.0
2019-04-23,1.0,-0.0,-0.5718896031807503,-0.0,-0.5841788655668293,-0.4257093434539024,0.0
2019-04-24,1.0,-0.0,-0.566960602310231,-0.0,-0.5891089108910891,-0.42228754125412543,0.0
2019-04-25,1.0,-0.0,-0.5672404449147075,-0.0,-0.595034710573176,-0.4184366048156082,0.0
2019-04-26,1.0,-0.0,-0.5572771407912406,-0.0,-0.5699566160520607,-0.45514409668422684,0.0
2019-04-29,1.0,-0.0,-0.5479639527977896,-0.0,-0.5684664445993751,-0.46574741136674674,0.0
2019-04-30,1.0,-0.0,-0.5474450663349918,-0.0,-0.5640547263681592,-0.47973673300165837,0.0
2019-05-01,1.0,-0.0,-0.5338009872694206,-0.0,-0.5744349181605611,-0.48984151727721487,0.0
2019-05-02,1.0,-0.0,-0.5354768335757324,-0.0,-0.5635778100976522,-0.49807812175358407,0.0
2019-05-03,1.0,-0.0,-0.5282578234469875,-0.0,-0.5681664850277648,-0.4984171467123359,0.0
2019-05-06,1.0,-0.0,-0.5244675324675324,-0.0,-0.5643116883116883,-0.5086493506493507,0.0
2019-05-07,1.0,-0.0,-0.5250084444098007,-0.0,-0.5640865746875569,-0.509184919583236,0.0
2019-05-08,1.0,-0.0,-0.5145518044237485,-0.0,-0.5555814254300867,-0.5168542232570171,0.0
2019-05-09,1.0,-0.0,-0.5186429203770244,-0.0,-0.5549914075925637,-0.5301255012237671,0.0
2019-05-10,1.0,-0.0,-0.5201585563031346,-0.0,-0.5626923277525686,-0.5249569707401033,0.0
2019-05-13,1.0,-0.0,-0.5224941421504816,-0.0,-0.5582140067690705,-0.5227805259047124,0.0
2019-05-14,1.0,-0.0,-0.5042292868413565,-0.0,-0.5632840994335084,-0.5192063943712978,0.0
2019-05-15,1.0,-0.0,-0.4970778301279576,-0.0,-0.5642748641899025,-0.5132463118869236,0.0
2019-05-16,1.0,-0.0,-0.4966075558982267,-0.0,-0.5602672834746851,-0.5131585710614237,0.0
2019-05-17,1.0,-0.0,-0.4918968976693935,-0.0,-0.5517055101095848,-0.5287853063744405,0.0
2019-05-20,1.0,-0.0,-0.49264592440215993,-0.0,-0.5509128310619696,-0.5278220622267935,0.0
2019-05-21,1.0,-0.0,-0.4918673073464039,-0.0,-0.549991006501015,-0.5277128247295526,0.0
2019-05-22,1.0,-0.0,-0.4891541522269285,-0.0,-0.5524066230265691,-0.5255037864202284,0.0
2019-05-23,1.0,-0.0,-0.4941814164975467,-0.0,-0.5465615125748196,-0.5281681095383667,0.0
2019-05-24,1.0,-0.0,-0.49906128642337266,-0.0,-0.5475143378854512,-0.5252681120283929,0.0
2019-05-28,1.0,-0.0,-0.503074745915348,-0.0,-0.5452463656245979,-0.5246880226424804,0.0
2019-05-29,1.0,-0.0,-0.507224764745205,-0.0,-0.5442998920141924,-0.5195659998971563,0.0
2019-05-30,1.0,-0.0,-0.5042275963095268,-0.0,-0.5418776181542494,-0.5238621469507337,0.0
2019-05-31,1.0,-0.0,-0.5022369639000309,-0.0,-0.5477218965339915,-0.5212640131646611,0.0
2019-06-03,1.0,-0.0,-0.5081984013117442,-0.0,-0.5549292887886862,-0.49884709981553593,0.0
2019-06-04,1.0,-0.0,-0.5054840859002614,-0.0,-0.5517912972169545,-0.5053815796217518,0.0
2019-06-05,1.0,-0.0,-0.503761315823027,-0.0,-0.5577712609970674,-0.48853754940711464,0.0
2019-06-06,1.0,-0.0,-0.49682260163846564,-0.0,-0.5719061838042008,-0.48337289130490263,0.0
2019-06-07,1.0,-0.0,-0.4967226912188528,-0.0,-0.5705067714045244,-0.4832308908668928,0.0
2019-06-10,1.0,-0.0,-0.4982929936305732,-0.0,-0.5633630573248408,-0.4861146496815286,0.0
2019-06-11,1.0,-0.0,-0.49855819531987644,-0.0,-0.563120422589124,-0.49018807257508873,0.0
2019-06-12,1.0,-0.0,-0.49910659587502554,-0.0,-0.5665203185623852,-0.4869562997753727,0.0
2019-06-13,1.0,-0.0,-0.5154784120248472,-0.0,-0.5696209003297631,-0.4712032516168614,0.0
2019-06-14,1.0,-0.0,-0.5140120066419721,-0.0,-0.579512070507089,-0.46108059777749394,0.0
2019-06-17,1.0,-0.0,-0.5170474876041508,-0.0,-0.573863926800593,-0.46493380360885345,0.0
2019-06-18,1.0,-0.0,-0.5124792438370163,-0.0,-0.5753480648869588,-0.4667773662025801,0.0
2019-06-19,1.0,-0.0,-0.5179973488324665,-0.0,-0.5746660548587743,-0.456536147649638,0.0
2019-06-20,1.0,-0.0,-0.5152778483908689,-0.0,-0.5731608114291524,-0.4536326198586608,0.0
2019-06-21,1.0,-0.0,-0.5172369959831189,-0.0,-0.5707530380841003,-0.4543143336553617,0.0
2019-06-24,1.0,-0.0,-0.5206108037831086,-0.0,-0.56823106533765,-0.46039717541489283,0.0
2019-06-25,1.0,-0.0,-0.5248375175226201,-0.0,-0.5649292723333759,-0.4589779533579712,0.0
2019-06-26,1.0,-0.0,-0.5232878811092385,-0.0,-0.5386854603952811,-0.49152239415760174,0.0
2019-06-27,1.0,-0.0,-0.5246160507347885,-0.0,-0.5270101622392583,-0.4952754501693707,0.0
2019-06-28,1.0,-0.0,-0.541397533763946,-0.0,-0.5148969848604764,-0.4967448747734178,0.0
2019-07-01,1.0,-0.0,-0.5443679455350515,-0.0,-0.502572240280515,-0.5125028793734483,0.0
2019-07-02,1.0,-0.0,-0.5436241610738255,-0.0,-0.5062759362672268,-0.5116809262769609,0.0
2019-07-03,1.0,-0.0,-0.5477233709995644,-0.0,-0.5006021472314038,-0.514003126040946,0.0
2019-07-05,1.0,-0.0,-0.5441568426447976,-0.0,-0.49892362890825215,-0.5197078421322399,0.0
2019-07-08,1.0,-0.0,-0.5430915149961548,-0.0,-0.49915406306075366,-0.521225326839272,0.0
2019-07-09,1.0,-0.0,-0.5431909400005113,-0.0,-0.49612700360457085,-0.5171408850371961,0.0
2019-07-10,1.0,-0.0,-0.5515162353422067,-0.0,-0.4865748665150857,-0.5166185524870347,0.0
2019-07-11,1.0,-0.0,-0.5495744191396366,-0.0,-0.49231909618383046,-0.5141732484727654,0.0
2019-07-12,1.0,-0.0,-0.5603589324061765,-0.0,-0.487012987012987,-0.5091267000715819,0.0
2019-07-15,1.0,-0.0,-0.5562230004345492,-0.0,-0.4868740574116204,-0.5130492574320697,0.0
2019-07-16,1.0,-0.0,-0.5501686771621345,-0.0,-0.4844101410754446,-0.5211357595583725,0.0
2019-07-17,1.0,-0.0,-0.5428367201061983,-0.0,-0.48588277340957825,-0.524149902991933,0.0
2019-07-18,1.0,-0.0,-0.5465776804136843,-0.0,-0.48256361922714425,-0.5181496293654635,0.0
2019-07-19,1.0,-0.0,-0.5481371999388411,-0.0,-0.4857295754548698,-0.5143978390499975,0.0
2019-07-22,1.0,-0.0,-0.5268436728355778,-0.0,-0.4800295293129343,-0.538757223226332,0.0
2019-07-23,1.0,-0.0,-0.5278258655804481,-0.0,-0.4793788187372709,-0.5385947046843177,0.0
2019-07-24,1.0,-0.0,-0.5261201629327903,-0.0,-0.47464358452138494,-0.5450356415478615,0.0
2019-07-25,1.0,-0.0,-0.5202954801552523,-0.0,-0.468085639163641,-0.5156879929886066,0.0
2019-07-26,1.0,-0.0,-0.520624498797113,-0.0,-0.46774759422614276,-0.5176423416198878,0.0
2019-07-29,1.0,-0.0,-0.5121028365240052,-0.0,-0.46694898266011825,-0.526711436303498,0.0
2019-07-30,1.0,-0.0,-0.5151705115346038,-0.0,-0.46695085255767305,-0.5254012036108325,0.0
2019-07-31,1.0,-0.0,-0.5281942184958077,-0.0,-0.45954198473282437,-0.5150794643974471,0.0
2019-08-01,1.0,-0.0,-0.5327862700457832,-0.0,-0.45713142027970277,-0.5118961246904005,0.0
2019-08-02,1.0,-0.0,-0.5295132809764395,-0.0,-0.4569556300335151,-0.5146816067230253,0.0
2019-08-05,1.0,-0.0,-0.5309515475773788,-0.0,-0.4581729086454323,-0.5110005500275013,0.0
2019-08-06,1.0,-0.0,-0.5311282598446688,-0.0,-0.44465397880945884,-0.5055457680950846,0.0
2019-08-07,1.0,-0.0,-0.5308415841584159,-0.0,-0.43462871287128707,-0.5097772277227722,0.0
2019-08-08,1.0,-0.0,-0.5386250710701308,-0.0,-0.43455367957877045,-0.498825797839468,0.0
2019-08-09,1.0,-0.0,-0.5349112426035503,-0.0,-0.4281065088757396,-0.502465483234714,0.0
2019-08-12,1.0,-0.0,-0.5397536110900306,-0.0,-0.43052288077711165,-0.5594090713617161,0.0
2019-08-13,1.0,-0.0,-0.5337317666126418,-0.0,-0.4324604943273906,-0.5662226499189628,0.0
2019-08-14,1.0,-0.0,-0.5360717896865521,-0.0,-0.4250252780586451,-0.5667087967644084,0.0
2019-08-15,1.0,-0.0,-0.5454385832894374,-0.0,-0.42049815636993004,-0.5424285750119145,0.0
2019-08-16,1.0,-0.0,-0.5436844482360617,-0.0,-0.42550308626486677,-0.5399458021779495,0.0
2019-08-19,1.0,-0.0,-0.5389483690214129,-0.0,-0.4293075845507304,-0.5332449469681809,0.0
2019-08-20,1.0,-0.0,-0.5430612448796084,-0.0,-0.4263412928364472,-0.5283245079428515,0.0
2019-08-21,1.0,-0.0,-0.5420343474239432,-0.0,-0.42861785366097543,-0.5291603129765268,0.0
2019-08-22,1.0,-0.0,-0.5434174369223083,-0.0,-0.42295778166375214,-0.5317511866100425,0.0
2019-08-23,1.0,-0.0,-0.5471641567393422,-0.0,-0.42384056342249193,-0.5264603781124347,0.0
2019-08-26,1.0,-0.0,-0.5434982253220482,-0.0,-0.42080965027675044,-0.5177591898533098,0.0
2019-08-27,1.0,-0.0,-0.5418918248971295,-0.0,-0.4189182489712954,-0.5179713450002479,0.0
2019-08-28,1.0,-0.0,-0.5312507741471995,-0.0,-0.43099561523026236,-0.5150246488468304,0.0
2019-08-29,1.0,-0.0,-0.5250600797760325,-0.0,-0.4346059509947229,-0.5178752818175061,0.0
2019-08-30,1.0,-0.0,-0.5185780326815159,-0.0,-0.4407060394057008,-0.5128426985735829,0.0
2019-09-03,1.0,-0.0,-0.523379738384313,-0.0,-0.4397764644791178,-0.5095571326129423,0.0
2019-09-04,1.0,-0.0,-0.5261634379870853,-0.0,-0.4392736089462877,-0.5086469234765828,0.0
2019-09-05,1.0,-0.0,-0.524154112126451,-0.0,-0.4377130155593974,-0.5078784885156828,0.0
2019-09-06,1.0,-0.0,-0.5210890042055041,-0.0,-0.44241410688374605,-0.4958559799316298,0.0
2019-09-09,1.0,-0.0,-0.5210654467645539,-0.0,-0.44223911065200816,-0.49615091369684444,0.0
2019-09-10,1.0,-0.0,-0.5169379025517479,-0.0,-0.4694921087565761,-0.4719012734156055,0.0
2019-09-11,1.0,-0.0,-0.5094033483295228,-0.0,-0.4832706443444698,-0.46571772746269385,0.0
2019-09-12,1.0,-0.0,-0.5268246959867788,-0.0,-0.4760612713055919,-0.4637527441355665,0.0
2019-09-13,1.0,-0.0,-0.529513247073321,-0.0,-0.4762045594577942,-0.4588293284041898,0.0
2019-09-16,1.0,-0.0,-0.5264726896449777,-0.0,-0.4786518514868561,-0.45862179408214054,0.0
2019-09-17,1.0,-0.0,-0.5192141783134906,-0.0,-0.48204293919002195,-0.46367916389361336,0.0
