Date,IWF,IWM,MTUM,NUVA,SPY,VLUE,VXX
2018-10-24,-0.3768209515354506,-1.0788507324159637,-0.0,1.0,-0.7918970178765989,-0.7877809612202897,0.0
2018-10-25,-0.3285258902192505,-1.0151998134038251,-0.0,1.0,-0.799525734722438,-0.7441688695381744,0.0
2018-10-26,-0.3028263795423957,-0.9986541049798116,-0.0,1.0,-0.8104210728706017,-0.7335127860026918,0.0
2018-10-29,-0.2823785684258799,-1.0043948484732679,-0.0,1.0,-0.7994802613979439,-0.7353919058355943,0.0
2018-10-30,-0.28768171384850805,-1.005355776587605,-0.0,1.0,-0.8002677888293801,-0.7322876817138485,0.0
2018-10-31,-0.29042779126213586,-0.9839957524271845,-0.0,1.0,-0.7939927184466018,-0.7240973907766989,0.0
2018-11-01,-0.21894798266088697,-1.1946898966322108,-0.0,1.0,-0.9146382127375792,-0.839779926642214,0.0
2018-11-02,-0.22404529674326334,-1.1596958174904943,-0.0,1.0,-0.9187882294594147,-0.8303851876343197,0.0
2018-11-05,-0.22453703703703703,-1.1588541666666667,-0.0,1.0,-0.9188988095238095,-0.8313492063492063,0.0
2018-11-06,-0.2346778201093258,-1.1691237369554415,-0.0,1.0,-0.9144856716912374,-0.8228010601292033,0.0
2018-11-07,-0.234009102192801,-1.1684733140256516,-0.0,1.0,-0.9129913115432354,-0.8219280099296649,0.0
2018-11-08,-0.21140074477227155,-1.1624994884805826,-0.0,1.0,-0.8989646846994311,-0.819249498710971,0.0
2018-11-09,-0.2101876895336448,-1.164330792557987,-0.0,1.0,-0.9029997541185149,-0.8205065158593559,0.0
2018-11-12,-0.20851670741646292,-1.1466992665036675,-0.0,1.0,-0.9050122249388753,-0.8147514262428688,0.0
2018-11-13,-0.17306451612903226,-1.1425403225806452,-0.0,1.0,-0.9077822580645161,-0.8088306451612903,0.0
2018-11-14,-0.1745583608937646,-1.1418085020569493,-0.0,1.0,-0.9083245946599984,-0.8085423892877309,0.0
2018-11-15,-0.1752706922421834,-1.1553996512429539,-0.0,1.0,-0.9272476580558822,-0.7974370412425484,0.0
2018-11-16,-0.1732821341956346,-1.146645109135004,-0.0,1.0,-0.9235650767987065,-0.7985448666127729,0.0
2018-11-19,-0.17072775843924554,-1.1492754796405733,-0.0,1.0,-0.9269408240913138,-0.8006557111632803,0.0
2018-11-20,-0.11511716708870934,-1.1399573937859238,-0.0,1.0,-0.9348044535552071,-0.8295751436954861,0.0
2018-11-21,-0.12448182397959184,-1.1352439413265307,-0.0,1.0,-0.9358657525510204,-0.7903778698979592,0.0
2018-11-23,-0.12502492522432704,-1.1368295114656033,-0.0,1.0,-0.9354735792622134,-0.7906679960119641,0.0
2018-11-26,-0.12408817315741222,-1.1412683860166621,-0.0,1.0,-0.9328337385897079,-0.7878981145613266,0.0
2018-11-27,-0.10635155096011817,-1.160884666054533,-0.0,1.0,-0.9363647251387281,-0.7885743941873928,0.0
2018-11-28,-0.10911342842302929,-1.153022493907068,-0.0,1.0,-0.9412681289703942,-0.7919213712093971,0.0
2018-11-29,-0.05853909872775554,-1.1431572272204829,-0.0,1.0,-0.9493083904720385,-0.8123736673140186,0.0
2018-11-30,-0.05828512560424757,-1.1435137491084872,-0.0,1.0,-0.9503130200491323,-0.8102068309691735,0.0
2018-12-03,-0.05878389091485651,-1.1437688282860312,-0.0,1.0,-0.9506897098462026,-0.8106072617726335,0.0
2018-12-04,-0.04093008440834527,-1.1657509157509158,-0.0,1.0,-0.9561634018155758,-0.8186415034241121,0.0
2018-12-06,-0.028723036105663857,-1.0975891106240625,-0.0,1.0,-0.9405544661052793,-0.7782135578882607,0.0
2018-12-07,-0.020181362145475595,-1.1032992475400347,-0.0,1.0,-0.9466718116920703,-0.788616631294617,0.0
2018-12-10,-0.0,-1.101470812376162,-0.0,1.0,-0.9399862825788751,-0.7689757658893461,0.0
2018-12-11,-0.0,-1.1011240236235473,-0.0,1.0,-0.9413221566012573,-0.7678033911221185,0.0
2018-12-12,-0.0005719296907766804,-1.1017272276661456,-0.0,1.0,-0.9437221184275747,-0.7668433293933732,0.0
2018-12-13,-0.0,-1.0960307786073442,-0.0,1.0,-0.9489562699984764,-0.7641322565899742,0.0
2018-12-14,-0.003616017052375152,-1.0872031059683311,-0.0,1.0,-0.9520401948842875,-0.7634744214372716,0.0
2018-12-17,-0.0,-1.0824875018936526,-0.0,1.0,-0.9358809271322527,-0.7689365247689743,0.0
2018-12-18,-0.0,-1.0715844116761961,-0.0,1.0,-0.9263842913030393,-0.7636924465844116,0.0
2018-12-19,-0.0,-1.0746313685560205,-0.0,1.0,-0.9303842817814987,-0.7661500169702454,0.0
2018-12-20,-0.0,-1.0560491883177743,-0.0,1.0,-0.9350279308664192,-0.7580699583848834,0.0
2018-12-21,-0.0,-1.0533223954060706,-0.0,1.0,-0.9316503840704006,-0.7438660601088821,0.0
2018-12-24,-0.0,-1.0373759075418583,-0.0,1.0,-0.9206919543636095,-0.7461846199436954,0.0
2018-12-26,-0.0,-1.0430753452254498,-0.0,1.0,-0.8922750082414564,-0.727482509798176,0.0
2018-12-27,-0.0,-0.9878921878290166,-0.0,1.0,-0.7921667719519898,-0.7294167193093282,0.0
2018-12-28,-0.0,-0.9906381486676017,-0.0,1.0,-0.7897615708274894,-0.7259116409537166,0.0
2018-12-31,-0.0,-0.9888826541348109,-0.0,1.0,-0.7909447990460826,-0.7271866451567651,0.0
2019-01-02,-0.0,-0.9897174942972452,-0.0,1.0,-0.7921740656255484,-0.7275311458150553,0.0
2019-01-03,-0.0,-0.9930971331971543,-0.0,1.0,-0.8198563076706346,-0.7089173769106148,0.0
2019-01-04,-0.0,-1.0007360157016683,-0.0,1.0,-0.7892892191223889,-0.7148114397869059,0.0
2019-01-07,-0.0,-0.9653163342244158,-0.0,1.0,-0.7742819932826103,-0.6876071012406608,0.0
2019-01-08,-0.0,-0.9644360574829437,-0.0,1.0,-0.9098200029031789,-0.7547176658440992,0.0
2019-01-09,-0.0,-0.9455524821662541,-0.0,1.0,-0.9170184888630077,-0.7769689911195224,0.0
2019-01-10,-0.0,-0.9419873426929511,-0.0,1.0,-0.9199461700734705,-0.7752236851676729,0.0
2019-01-11,-0.0,-0.9393151437465664,-0.0,1.0,-0.9308185314045047,-0.7921992309100897,0.0
2019-01-14,-0.0,-0.9434951598709298,-0.0,1.0,-0.9389850396010558,-0.7842475799354649,0.0
2019-01-15,-0.0,-0.9407021916000881,-0.0,1.0,-0.9386865059004619,-0.7854943927288719,0.0
2019-01-16,-0.0,-0.937564121354243,-0.0,1.0,-0.9478601788069764,-0.7786530851531585,0.0
2019-01-17,-0.0,-0.9333431160350709,-0.0,1.0,-0.9532264573168495,-0.7819435782677281,0.0
2019-01-18,-0.0,-0.9178001400715102,-0.0,1.0,-0.949537395407129,-0.8187179770725055,0.0
2019-01-22,-0.0,-0.9406456484802719,-0.0,1.0,-1.0754011704738533,-0.7597130451198792,0.0
2019-01-23,-0.0,-0.8716145049653926,-0.0,1.0,-1.081740896780018,-0.8083433644297321,0.0
2019-01-24,-0.0,-0.8730110964829791,-0.0,1.0,-1.078991912732744,-0.8095166447244688,0.0
2019-01-25,-0.0,-0.8240461264608003,-0.0,1.0,-1.1972757526507238,-0.8483863478058974,0.0
2019-01-28,-0.0,-0.8048213316797147,-0.0,1.0,-1.2248662894349274,-0.84598093171072,0.0
2019-01-29,-0.0,-0.7875913543772352,-0.0,1.0,-1.2328953506453115,-0.8668947286580625,0.0
2019-01-30,-0.0,-0.7883231553152592,-0.0,1.0,-1.2333424092730172,-0.8680228713680035,0.0
2019-01-31,-0.0,-0.8094923166699085,-0.0,1.0,-1.178603384555534,-0.9021980159502042,0.0
2019-02-01,-0.0,-0.8103508703609953,-0.0,1.0,-1.181627010397601,-0.9022547606994041,0.0
2019-02-04,-0.0,-0.8148842294326656,-0.0,1.0,-1.1957752528210535,-0.8939127718558432,0.0
2019-02-05,-0.0,-0.8271890303623899,-0.0,1.0,-1.2010577864838394,-0.8894809010773752,0.0
2019-02-06,-0.0,-0.8234510326449034,-0.0,1.0,-1.1993572912176196,-0.8961868558216091,0.0
2019-02-07,-0.0,-0.8234140986434565,-0.0,1.0,-1.208852818944562,-0.8883792048929664,0.0
2019-02-08,-0.0,-0.8320141760189014,-0.0,1.0,-1.2346524906477652,-0.8711163614884819,0.0
2019-02-11,-0.0,-0.8161988836546455,-0.0,1.0,-1.2352638454534657,-0.9072087407466055,0.0
2019-02-12,-0.0,-0.9853457619770215,-0.0,1.0,-1.3269889442878822,-1.0232386733145458,0.0
2019-02-13,-0.0,-1.0079340992846304,-0.0,1.0,-1.315629742033384,-1.0120095382614351,0.0
2019-02-14,-0.0,-0.9845075938900735,-0.0,1.0,-1.345315287871535,-1.0219765873188564,0.0
2019-02-15,-0.0,-1.02143043819148,-0.0,1.0,-1.3276853384441154,-1.0066207857827336,0.0
2019-02-19,-0.0,-1.000739741525608,-0.0,1.0,-1.3461555197772075,-1.0045254775684263,0.0
2019-02-20,-0.0,-0.9895942180424939,-0.0,1.0,-1.365508533611982,-0.998780912574016,0.0
2019-02-21,-0.0,-0.991184597166791,-0.0,1.0,-1.3858164115608964,-1.0087715451076706,0.0
2019-02-22,-0.0,-0.9930230504283317,-0.0,1.0,-1.4191468692042746,-1.0036209485118786,0.0
2019-02-25,-0.0,-0.992975904685694,-0.0,1.0,-1.4366942295723304,-1.0159598115052904,0.0
2019-02-26,-0.0,-0.998847824160241,-0.0,1.0,-1.4227155898254011,-1.0098821235487017,0.0
2019-02-27,-0.0,-0.9902421715603654,-0.0,1.0,-1.4391466335491883,-1.0059877583606849,0.0
2019-02-28,-0.0,-0.9885475852272727,-0.0,1.0,-1.4375443892045454,-1.0128284801136365,0.0
2019-03-01,-0.0,-0.9936483965532557,-0.0,1.0,-1.4463889135648929,-1.0016434218708359,0.0
2019-03-04,-0.0,-0.9746762462302643,-0.0,1.0,-1.4503725385843533,-1.0099343622494235,0.0
2019-03-05,-0.0,-0.9628509142679184,-0.0,1.0,-1.4729278818347644,-1.0132135071406327,0.0
2019-03-06,-0.0,-0.9595195729537367,-0.0,1.0,-1.4784697508896796,-1.010364768683274,0.0
2019-03-07,-0.0,-0.9062930230492516,-0.0,1.0,-1.532841852822312,-1.001954079140205,0.0
2019-03-08,-0.0,-0.8904984703976966,-0.0,1.0,-1.5978945474176713,-1.0104372863055604,0.0
2019-03-11,-0.0,-0.8892539356605065,-0.0,1.0,-1.6064339493497601,-1.0673967602099017,0.0
2019-03-12,-0.0,-0.8296817823891797,-0.0,1.0,-1.6500995877530225,-1.1522071425262865,0.0
2019-03-13,-0.0,-0.8819381580828053,-0.0,1.0,-1.6885511458382962,-1.1939587402925342,0.0
2019-03-14,-0.0,-0.8781600456187036,-0.0,1.0,-1.6884147500475197,-1.1854210226192738,0.0
2019-03-15,-0.0,-0.8706764762086756,-0.0,1.0,-1.6969711446588955,-1.209726734186891,0.0
2019-03-18,-0.0,-0.9019823788546256,-0.0,1.0,-1.6790365830300709,-1.2073357594330587,0.0
2019-03-19,-0.0,-0.9029182317249349,-0.0,1.0,-1.6844842531060387,-1.2281614177020128,0.0
2019-03-20,-0.0,-0.9009632605644029,-0.0,1.0,-1.6898204172515612,-1.2497216709424466,0.0
2019-03-21,-0.0,-0.9012966905360944,-0.0,1.0,-1.71308302690149,-1.2240178053028836,0.0
2019-03-22,-0.0,-0.8944159960985125,-0.0,1.0,-1.759863447939527,-1.2225798585710803,0.0
2019-03-25,-0.0,-0.7592539039907461,-0.0,1.0,-1.8276942355889725,-1.2327935222672066,0.0
2019-03-26,-0.0,-0.7872361124623017,-0.0,1.0,-1.830625547232221,-1.24642474948925,0.0
2019-03-27,-0.0,-0.7630032538487689,-0.0,1.0,-1.8465834587926764,-1.2469525520858626,0.0
2019-03-28,-0.0,-0.7542352312994515,-0.0,1.0,-1.8337459346633658,-1.2661521285374497,0.0
2019-03-29,-0.0,-0.7385146972941405,-0.0,1.0,-1.8436344169748882,-1.2845045746544677,0.0
2019-04-01,-0.0,-0.7476403619733385,-0.0,1.0,-1.835847037073076,-1.2816969932859785,0.0
2019-04-02,-0.0,-0.7798480722373512,-0.0,1.0,-1.8498399503129328,-1.1478668004395394,0.0
2019-04-03,-0.0,-0.7791097526029228,-0.0,1.0,-1.8504155124653738,-1.1465278441111852,0.0
2019-04-04,-0.0,-0.776688348957337,-0.0,1.0,-1.8533097378993688,-1.1529079778075377,0.0
2019-04-05,-0.0,-0.7612304453906139,-0.0,1.0,-1.8573888915466679,-1.1653829593838205,0.0
2019-04-08,-0.0,-0.7629576453697057,-0.0,1.0,-1.8580043072505386,-1.1648719789423307,0.0
2019-04-09,-0.0,-0.7530626951717512,-0.0,1.0,-1.8914724957963007,-1.1596925294258948,0.0
2019-04-10,-0.0,-0.752274250694245,-0.0,1.0,-1.8950971942928279,-1.1405247534233458,0.0
2019-04-11,-0.0,-0.7386303733167201,-0.0,1.0,-1.9193942588776538,-1.1341831600134182,0.0
2019-04-12,-0.0,-0.7380655674846626,-0.0,1.0,-1.918903374233129,-1.1359758435582823,0.0
2019-04-15,-0.0,-0.7419308357348703,-0.0,1.0,-1.9143131604226706,-1.1468780019212295,0.0
2019-04-16,-0.0,-0.7437301816085328,-0.0,1.0,-1.9170270010569808,-1.1437493994426828,0.0
2019-04-17,-0.0,-0.8071645639561654,-0.0,1.0,-1.794410166682015,-1.002900819596648,0.0
2019-04-18,-0.0,-0.8336629110140262,-0.0,1.0,-1.7680846171533684,-0.9970108070820878,0.0
2019-04-22,-0.0,-0.8378365895339707,-0.0,1.0,-1.774144381321879,-1.006743337490185,0.0
2019-04-23,-0.0,-0.8506493506493507,-0.0,1.0,-1.8030148423005565,-0.9845547309833023,0.0
2019-04-24,-0.0,-0.8530706836616454,-0.0,1.0,-1.7977752027809966,-0.9841483198146002,0.0
2019-04-25,-0.0,-0.8701347130937398,-0.0,1.0,-1.8195590360322564,-0.9716589754346712,0.0
2019-04-26,-0.0,-0.8512010468268062,-0.0,1.0,-1.855687447424993,-0.9664454621927283,0.0
2019-04-29,-0.0,-0.845147423017616,-0.0,1.0,-1.855754403999813,-0.9717770197654314,0.0
2019-04-30,-0.0,-0.8421175591066256,-0.0,1.0,-1.8558078684235118,-0.974535090178488,0.0
2019-05-01,-0.0,-0.8393024125677951,-0.0,1.0,-1.8571628950813541,-0.9791004301477465,0.0
2019-05-02,-0.0,-0.8331930808789153,-0.0,1.0,-1.8503506311360447,-0.9915381019167835,0.0
2019-05-03,-0.0,-0.8500023444460074,-0.0,1.0,-1.8480330097997844,-0.9908566605711071,0.0
2019-05-06,-0.0,-0.8267580675247156,-0.0,1.0,-1.8564167132997575,-0.9801343033016229,0.0
2019-05-07,-0.0,-0.8541401574060984,-0.0,1.0,-1.8687025778783166,-0.9899146990904378,0.0
2019-05-08,-0.0,-0.8596474823507411,-0.0,1.0,-1.819954182056197,-0.995698723642994,0.0
2019-05-09,-0.0,-0.8583099906629319,-0.0,1.0,-1.8134920634920635,-0.9966853408029879,0.0
2019-05-10,-0.0,-0.8585160989267383,-0.0,1.0,-1.8144657022865145,-0.9933737750816614,0.0
2019-05-13,-0.0,-0.8582364748167857,-0.0,1.0,-1.8120711384960089,-0.9975727022359147,0.0
2019-05-14,-0.0,-0.7870591476855252,-0.0,1.0,-1.8179188096987509,-0.9872336517266715,0.0
2019-05-15,-0.0,-0.7913808186380589,-0.0,1.0,-1.845941341682398,-0.9668953450895529,0.0
2019-05-16,-0.0,-0.7980397570403092,-0.0,1.0,-1.8381649180931343,-0.9653046199153321,0.0
2019-05-17,-0.0,-0.7859679874532959,-0.0,1.0,-1.8412288389685871,-0.9855620646708796,0.0
2019-05-20,-0.0,-0.7765085214187012,-0.0,1.0,-1.8444495624136343,-0.9852141870105943,0.0
2019-05-21,-0.0,-0.7783923303834809,-0.0,1.0,-1.8426898967551624,-0.9880162241887906,0.0
2019-05-22,-0.0,-0.7663288807001382,-0.0,1.0,-1.8548134500230309,-0.9849838783970521,0.0
2019-05-23,-0.0,-0.7614577581446713,-0.0,1.0,-1.872538192527149,-0.967467329284005,0.0
2019-05-24,-0.0,-0.7354140886383427,-0.0,1.0,-1.8800586644667492,-0.96773454328796,0.0
2019-05-28,-0.0,-0.7308309271735643,-0.0,1.0,-1.8821669187405472,-0.9701636188642927,0.0
2019-05-29,-0.0,-0.739102622681166,-0.0,1.0,-1.8870967741935483,-0.9429315544183496,0.0
2019-05-30,-0.0,-0.7409343052308257,-0.0,1.0,-1.8986384266263239,-0.9448035575115756,0.0
2019-05-31,-0.0,-0.7342119714442614,-0.0,1.0,-1.89332784184514,-0.9486545853926415,0.0
2019-06-03,-0.0,-0.7373755738375528,-0.0,1.0,-1.8935048406890596,-0.9143675287486931,0.0
2019-06-04,-0.0,-0.7366937866460616,-0.0,1.0,-1.9075042043543473,-0.9010499522748966,0.0
2019-06-05,-0.0,-0.7198694155002012,-0.007289477214793613,1.0,-1.9234828496042216,-0.821430168597111,0.0
2019-06-06,-0.0,-0.7180667948316717,-0.00616980372870747,1.0,-1.9239504627352795,-0.8226404971609961,0.0
2019-06-07,-0.0,-0.7271346231178231,-0.012063804119565704,1.0,-1.9057236048433939,-0.8231982485143647,0.0
2019-06-10,-0.0,-0.7204224410676886,-0.0,1.0,-1.900138140011586,-0.8355688249186757,0.0
2019-06-11,-0.0,-0.723105161839101,-0.0,1.0,-1.9213860410977301,-0.8323409589470385,0.0
2019-06-12,-0.0,-0.7284984769754524,-0.0,1.0,-1.9226393119512633,-0.8283461745206953,0.0
2019-06-13,-0.0,-0.7510885666831261,-0.01984109170893747,1.0,-1.9068546034026126,-0.8111505139830318,0.0
2019-06-14,-0.0,-0.7418139409706648,-0.027316766843096797,1.0,-1.913025926258186,-0.8033551628240783,0.0
2019-06-17,-0.0,-0.7503595828838547,-0.02795756921970514,1.0,-1.9099694354548722,-0.8065444084861559,0.0
2019-06-18,-0.0,-0.747616477783774,-0.03269472926785393,1.0,-1.9057834142831442,-0.8110721352761289,0.0
2019-06-19,-0.0,-0.7362188831576587,-0.053285490020183894,1.0,-1.903520968827091,-0.7922852657546534,0.0
2019-06-20,-0.0,-0.7466618711504743,-0.052465944342040195,1.0,-1.9017218900328194,-0.7949467248123006,0.0
2019-06-21,-0.0,-0.7610707353405859,-0.04811989346815329,1.0,-1.8913014038730647,-0.8135241276576536,0.0
2019-06-24,-0.0,-0.7465145754119138,-0.05481622306717363,1.0,-1.8850715191019372,-0.840077856237552,0.0
2019-06-25,-0.0,-0.7198729582577131,-0.06338475499092558,1.0,-1.9048094373865698,-0.849092558983666,0.0
2019-06-26,-0.0,-0.7154464164132359,-0.048068630566020606,1.0,-1.8803958059098544,-0.8951477463574055,0.0
2019-06-27,-0.0,-0.7082120771189523,-0.06593306656966169,1.0,-1.8818661331393234,-0.8910512913786831,0.0
2019-06-28,-0.0,-0.6811343907648957,-0.07180838976503205,1.0,-1.899468254328955,-0.892469208744262,0.0
2019-07-01,-0.0,-0.6705178741334784,-0.07783969915273437,1.0,-1.8994608309546464,-0.8830139096552038,0.0
2019-07-02,-0.0,-0.6890205011389522,-0.06464692482915717,1.0,-1.9014123006833714,-0.9007289293849658,0.0
2019-07-03,-0.0,-0.6833325737204321,-0.06996034820655395,1.0,-1.9039241602479378,-0.9005059021922429,0.0
2019-07-05,-0.0,-0.6605466970387244,-0.07430523917995445,1.0,-1.907380410022779,-0.9135307517084282,0.0
2019-07-08,-0.0,-0.6582197712045941,-0.07620436625495647,1.0,-1.9091199124925937,-0.9141789344150222,0.0
2019-07-09,-0.0,-0.6532247052933413,-0.07500796504483183,1.0,-1.9102453233808203,-0.9129306813526923,0.0
2019-07-10,-0.0,-0.620526579055068,-0.0656177527170206,1.0,-1.9397026056113864,-0.9214224000727571,0.0
2019-07-11,-0.0,-0.6127973748974569,-0.0756539969009206,1.0,-1.9501412815604775,-0.9188314647707593,0.0
2019-07-12,-0.0,-0.6130428838353917,-0.0757872670099804,1.0,-1.949870118033086,-0.9185617281137493,0.0
2019-07-15,-0.0,-0.6537028623353022,-0.10931394820536121,1.0,-1.9163107678328033,-0.8640617900954112,0.0
2019-07-16,-0.0,-0.6653532849300514,-0.2062156897467682,1.0,-1.8238002479192492,-0.7317602266690277,0.0
2019-07-17,-0.0,-0.6671244407034954,-0.20595401585965534,1.0,-1.8256323926815223,-0.731360474903646,0.0
2019-07-18,-0.0,-0.6627311113844135,-0.15631533636699052,1.0,-1.696880252531464,-0.5836100520641166,0.0
2019-07-19,-0.0,-0.6649309114764853,-0.16462339579318544,1.0,-1.6872770511296076,-0.5834187543564722,0.0
2019-07-22,-0.0,-0.6441692635722486,-0.15175496145645398,1.0,-1.6916926357224864,-0.6127603739544037,0.0
2019-07-23,-0.0,-0.6495884015235287,-0.155465454396527,1.0,-1.6857926854240897,-0.6047016422983986,0.0
2019-07-24,-0.0,-0.6497320734650469,-0.1622284942937784,1.0,-1.6813923998854667,-0.597128482022334,0.0
2019-07-25,-0.0,-0.6359885620915032,-0.16924019607843138,1.0,-1.6913807189542482,-0.5883169934640523,0.0
2019-07-26,-0.0,-0.6221742495214044,-0.16561443525721967,1.0,-1.6957354079263574,-0.5896297503156694,0.0
2019-07-29,-0.0,-0.599282686664493,-0.16767199217476364,1.0,-1.6939191392239974,-0.6147701336811217,0.0
2019-07-30,-0.0,-0.6069265477013129,-0.17149709361408072,1.0,-1.6753790496321288,-0.611072720621113,0.0
2019-07-31,-0.0,-0.6541193761737568,-0.1676737160120846,1.0,-1.66550992079693,-0.5952886421164367,0.0
2019-08-01,-0.0,-0.7321483839589689,-0.1490029623734359,1.0,-1.8507759649820932,-0.6895697926338594,0.0
2019-08-02,-0.0,-0.7093322678032321,-0.18851003374178654,1.0,-1.8649440596696856,-0.6769223938909608,0.0
2019-08-05,-0.0,-0.7070362662179516,-0.1861577292653766,1.0,-1.865828277908161,-0.669131647699597,0.0
2019-08-06,-0.0,-0.7039297152254825,-0.1848004847225829,1.0,-1.7735220289102398,-0.6656712542196832,0.0
2019-08-07,-0.0,-0.7250043170436885,-0.15955793472629942,1.0,-1.7588931099982732,-0.6735883267138664,0.0
2019-08-08,-0.0,-0.7187351710452526,-0.15163280272637075,1.0,-1.7623053362667702,-0.6812044346663215,0.0
2019-08-09,-0.0,-0.695518039249293,-0.13814379981146627,1.0,-1.7434227440226242,-0.7078155797411946,0.0
2019-08-12,-0.0,-0.6869736223333761,-0.16655978795263135,1.0,-1.7496900517292977,-0.6718823479115899,0.0
2019-08-13,-0.0,-0.6727831356149185,-0.15968251258854657,1.0,-1.7621404796449602,-0.6726977895365708,0.0
2019-08-14,-0.0,-0.6915205299138041,-0.15740308267164876,1.0,-1.7340240329497687,-0.6631565538618318,0.0
2019-08-15,-0.0,-0.7258786472148541,-0.17179210875331566,1.0,-1.6776773872679045,-0.5691727453580903,0.0
2019-08-16,-0.0,-0.7249129208824017,-0.17299718029523967,1.0,-1.6725825178304858,-0.5761320285287775,0.0
2019-08-19,-0.0,-0.7020127031262888,-0.18130825703208775,1.0,-1.681596964447744,-0.559432483708653,0.0
2019-08-20,-0.0,-0.7115092246373834,-0.1803426880880963,1.0,-1.6782265685992521,-0.5388913999260385,0.0
2019-08-21,-0.0,-0.7184266710461488,-0.19921169321727705,1.0,-1.6695270159303661,-0.5185991131548695,0.0
2019-08-22,-0.0,-0.7195226965186369,-0.19817935785459465,1.0,-1.6679378357321524,-0.514905482429163,0.0
2019-08-23,-0.0,-0.718996062992126,-0.19873687664041995,1.0,-1.6681840551181104,-0.515132874015748,0.0
2019-08-26,-0.0,-0.7029742927478914,-0.1993623632914968,1.0,-1.651479075023205,-0.4818596392106219,0.0
2019-08-27,-0.0,-0.7000965095705324,-0.1901640662699051,1.0,-1.642512465819527,-0.488499276178221,0.0
2019-08-28,-0.0,-0.6971242670093983,-0.19214394730500442,1.0,-1.6458751706964414,-0.4812434733713551,0.0
2019-08-29,-0.0,-0.6874096675766822,-0.19648305765215995,1.0,-1.6496707885016861,-0.4812108559498956,0.0
2019-08-30,-0.0,-0.6775302915183748,-0.20302315351701525,1.0,-1.6509777262366536,-0.4673491422401727,0.0
2019-09-03,-0.0,-0.6842063142731384,-0.21075587211396105,1.0,-1.6487935656836463,-0.45768476651594575,0.0
2019-09-04,-0.0,-0.6683877681716298,-0.21457732949087416,1.0,-1.6551392891450527,-0.4644572526416907,0.0
2019-09-05,-0.0,-0.6898248140148788,-0.2071834253259739,1.0,-1.6726661867050636,-0.43000559955203577,0.0
2019-09-06,-0.0,-0.6850591185954855,-0.21609140491261594,1.0,-1.6804411003622755,-0.3994585771726581,0.0
2019-09-09,-0.0,-0.6883607992994188,-0.2169413263275217,1.0,-1.679643340498368,-0.3956293288750896,0.0
2019-09-10,-0.0,-0.6821998487802936,-0.23630068844761032,1.0,-1.6815631342273865,-0.37936248955390184,0.0
2019-09-11,-0.0,-0.6827248477127045,-0.21547159294501733,1.0,-1.6807341641119562,-0.4024365967273162,0.0
2019-09-12,-0.0,-0.693752991862135,-0.2129806925163555,1.0,-1.679511728099569,-0.4029041008456997,0.0
