Date,IWF,IWM,MTUM,PTR,SPY,VLUE,VXX
2019-01-15,-0.0,-0.5770080131238564,-0.0,1.0,-0.8976591583065179,-0.6800744526468547,0.0
2019-01-16,-0.0,-0.579877762106253,-0.0,1.0,-0.8754113775270334,-0.6790158282400878,0.0
2019-01-17,-0.0,-0.580553206152304,-0.0,1.0,-0.8747298186260689,-0.6772859693637816,0.0
2019-01-18,-0.0,-0.5704664190847862,-0.0,1.0,-0.8711839869075344,-0.705576886762762,0.0
2019-01-22,-0.0,-0.5065606742649171,-0.0,1.0,-1.0246145005267695,-0.661367046579191,0.0
2019-01-23,-0.0,-0.48170849732240795,-0.0,1.0,-1.0362604038970258,-0.7080456803664753,0.0
2019-01-24,-0.0,-0.4900295653267912,-0.0,1.0,-0.9583569226898158,-0.6968610429640812,0.0
2019-01-25,-0.0,-0.42432008200659893,-0.0,1.0,-1.0586219047313963,-0.7204087516417337,0.0
2019-01-28,-0.0,-0.4023448761892558,-0.0,1.0,-1.0882211615465933,-0.712816734471602,0.0
2019-01-29,-0.0,-0.38668122972148156,-0.0,1.0,-1.099457097883003,-0.7263002345080151,0.0
2019-01-30,-0.0,-0.38308601528875186,-0.0,1.0,-1.0950407914177427,-0.7337958501959273,0.0
2019-01-31,-0.0,-0.38494609856262835,-0.0,1.0,-1.071611909650924,-0.7518608829568788,0.0
2019-02-01,-0.0,-0.383110625722729,-0.0,1.0,-1.0781510985481177,-0.7508672748297572,0.0
2019-02-04,-0.0,-0.38480565371024733,-0.0,1.0,-1.0762287182781882,-0.751300995823964,0.0
2019-02-05,-0.0,-0.37140195322539193,-0.0,1.0,-1.069230274993575,-0.7719416602415832,0.0
2019-02-06,-0.0,-0.34583986938566447,-0.0,1.0,-1.0700451387777317,-0.7854467458462722,0.0
2019-02-07,-0.0,-0.34869411953212626,-0.0,1.0,-1.0808844736420444,-0.7750360519147573,0.0
2019-02-08,-0.0,-0.3525355229816852,-0.0,1.0,-1.093370112582994,-0.7615870673894217,0.0
2019-02-11,-0.0,-0.3410150098029762,-0.0,1.0,-1.0981261851958988,-0.7749172371677434,0.0
2019-02-12,-0.0,-0.3254310344827586,-0.0,1.0,-1.1084019557385487,-0.7828422542460114,0.0
2019-02-13,-0.0,-0.3347257478872787,-0.0,1.0,-1.1031779184473507,-0.7753285562803253,0.0
2019-02-14,-0.0,-0.30621978730261035,-0.0,1.0,-1.123074444086368,-0.7933934901708024,0.0
2019-02-15,-0.0,-0.3268728433680545,-0.0,1.0,-1.113289690089974,-0.784707665516463,0.0
2019-02-19,-0.0,-0.310541402299591,-0.0,1.0,-1.1285709684691938,-0.7816032722470934,0.0
2019-02-20,-0.0,-0.31965302951838426,-0.0,1.0,-1.121633868461937,-0.7954104091144484,0.0
2019-02-21,-0.0,-0.3508069722401549,-0.0,1.0,-1.109328599096191,-0.7677533892834086,0.0
2019-02-22,-0.0,-0.3557856705055002,-0.0,1.0,-1.1010677763798833,-0.7690570663569792,0.0
2019-02-25,-0.0,-0.3558075490037259,-0.0,1.0,-1.1109347156973919,-0.7731734974890653,0.0
2019-02-26,-0.0,-0.36228408464854,-0.0,1.0,-1.1092458761383153,-0.7692257834527011,0.0
2019-02-27,-0.0,-0.355325012157562,-0.0,1.0,-1.1146377046522937,-0.7720538174744691,0.0
2019-02-28,-0.0,-0.3546023408877217,-0.0,1.0,-1.1121162014071264,-0.7754757967772267,0.0
2019-03-01,-0.0,-0.3555649405496719,-0.0,1.0,-1.106653238905854,-0.786466116561627,0.0
2019-03-04,-0.0,-0.3501997336884154,-0.0,1.0,-1.1018804196031309,-0.7956220973661134,0.0
2019-03-05,-0.0,-0.3394961265542608,-0.0,1.0,-1.1202395677364756,-0.7952607252132023,0.0
2019-03-06,-0.0,-0.34004220094140564,-0.0,1.0,-1.120792079207921,-0.7854244440837527,0.0
2019-03-07,-0.0,-0.2908651522474625,-0.0,1.0,-1.147091992911229,-0.7842113742548735,0.0
2019-03-08,-0.0,-0.2748530414731577,-0.0,1.0,-1.185378844467539,-0.7874378876944561,0.0
2019-03-11,-0.0,-0.27163973648847956,-0.0,1.0,-1.182327685097178,-0.8235390514896267,0.0
2019-03-12,-0.0,-0.2401918623883559,-0.0,1.0,-1.2017863049950381,-0.8659940456500166,0.0
2019-03-13,-0.0,-0.25324869553657486,-0.0,1.0,-1.2039948153810363,-0.8662634185250424,0.0
2019-03-14,-0.0,-0.25096204883227174,-0.0,1.0,-1.2063097133757963,-0.86010483014862,0.0
2019-03-15,-0.0,-0.23945863261505723,-0.0,1.0,-1.2071029529130088,-0.8788241553604683,0.0
2019-03-18,-0.0,-0.251497206330088,-0.0,1.0,-1.2104118572049918,-0.8837699488105992,0.0
2019-03-19,-0.0,-0.2582868284811403,-0.0,1.0,-1.2082969138707726,-0.8952464196866805,0.0
2019-03-20,-0.0,-0.2520841067872693,-0.0,1.0,-1.211920753316008,-0.9110668601707786,0.0
2019-03-21,-0.0,-0.25313588261148867,-0.0,1.0,-1.2618588768299692,-0.866010751597525,0.0
2019-03-22,-0.0,-0.2513017731341252,-0.0,1.0,-1.298199639247184,-0.8538270428479052,0.0
2019-03-25,-0.0,-0.2189768698294783,-0.0,1.0,-1.3058585176430861,-0.8518318419719736,0.0
2019-03-26,-0.0,-0.21681054992862486,-0.0,1.0,-1.3036503296852697,-0.8783563319964652,0.0
2019-03-27,-0.0,-0.17606370415359177,-0.0,1.0,-1.318284576711543,-0.8798461382731044,0.0
2019-03-28,-0.0,-0.17527513334683684,-0.0,1.0,-1.316352710823037,-0.8842414421713591,0.0
2019-03-29,-0.0,-0.17593030323495643,-0.0,1.0,-1.316809617073006,-0.8840413318025258,0.0
2019-04-01,-0.0,-0.1858392196434578,-0.0,1.0,-1.301513622603431,-0.8762865792129161,0.0
2019-04-02,-0.0,-0.19658090951837173,-0.0,1.0,-1.3137301000873245,-0.8483240411096931,0.0
2019-04-03,-0.0,-0.19263076871590643,-0.0,1.0,-1.3103979117164752,-0.8436129982262977,0.0
2019-04-04,-0.0,-0.18511748479510784,-0.0,1.0,-1.2787397387749677,-0.859616471135631,0.0
2019-04-05,-0.0,-0.18053474511370826,-0.0,1.0,-1.2792594812373057,-0.8698764692171944,0.0
2019-04-08,-0.0,-0.18010851113404122,-0.0,1.0,-1.2803315248144327,-0.8681223579535998,0.0
2019-04-09,-0.0,-0.16878566423065372,-0.0,1.0,-1.3079387326058665,-0.8602796409383655,0.0
2019-04-10,-0.0,-0.15075929132809376,-0.0,1.0,-1.31284134807513,-0.8666577860663383,0.0
2019-04-11,-0.0,-0.13317998466513317,-0.0,1.0,-1.3414008067473413,-0.8591192452578591,0.0
2019-04-12,-0.0,-0.134936539746159,-0.0,1.0,-1.3484969939879758,-0.8565798263193054,0.0
2019-04-15,-0.0,-0.13779738037957764,-0.0,1.0,-1.3393143544506818,-0.8642408446939321,0.0
2019-04-16,-0.0,-0.1414418635785528,-0.0,1.0,-1.3371376932860297,-0.8683646830443805,0.0
2019-04-17,-0.0,-0.14879679144385025,-0.0,1.0,-1.3367312834224598,-0.8567179144385026,0.0
2019-04-18,-0.0,-0.15349909765390013,-0.0,1.0,-1.3344027805627967,-0.8541207138560257,0.0
2019-04-22,-0.0,-0.150993999128365,-0.0,1.0,-1.339803546883905,-0.8616782325924436,0.0
2019-04-23,-0.0,-0.14360952700436097,-0.0,1.0,-1.350687688695069,-0.8603153304260317,0.0
2019-04-24,-0.0,-0.12432957897559668,-0.0,1.0,-1.3532783588093324,-0.8744971842316975,0.0
2019-04-25,-0.0,-0.12934382156726076,-0.0,1.0,-1.3249361080686382,-0.864781439808822,0.0
2019-04-26,-0.0,-0.12786221543771156,-0.0,1.0,-1.3302913652352824,-0.8603238866396761,0.0
2019-04-29,-0.0,-0.11510122801194823,-0.0,1.0,-1.3290076335877863,-0.8748091603053434,0.0
2019-04-30,-0.0,-0.12363419641083372,-0.0,1.0,-1.3277266406198265,-0.8596781670088073,0.0
2019-05-01,-0.0,-0.12690523525513586,-0.0,1.0,-1.3330019880715704,-0.8535122597746851,0.0
2019-05-02,-0.0,-0.1269956939383902,-0.0,1.0,-1.3208347134812852,-0.8644915534945347,0.0
2019-05-03,-0.0,-0.11725282017252821,-0.0,1.0,-1.330690112806901,-0.8699071001990709,0.0
2019-05-06,-0.0,-0.062359641985353945,-0.0,1.0,-1.290480065093572,-0.9018388934092758,0.0
2019-05-07,-0.0,-0.05968156806563995,-0.0,1.0,-1.2908865952528243,-0.9053820857617295,0.0
2019-05-08,-0.0,-0.08526729202505763,-0.0,1.0,-1.262066279333961,-0.898471225940472,0.0
2019-05-09,-0.0,-0.08595131676259687,-0.0,1.0,-1.2661500369786811,-0.8634361233480176,0.0
2019-05-10,-0.0,-0.0864392063543107,-0.0,1.0,-1.2652345885455187,-0.8640704891147055,0.0
2019-05-13,-0.0,-0.08300509174752618,-0.0,1.0,-1.2516732314983827,-0.8676786114580333,0.0
2019-05-14,-0.0,-0.02510208603716248,-0.0,1.0,-1.2686208097242886,-0.871735620904688,0.0
2019-05-15,-0.0,-0.02378392055158454,-0.0,1.0,-1.2665253969258017,-0.8724460750205578,0.0
2019-05-16,-0.0,-0.029703283827860284,-0.0,1.0,-1.260932898445169,-0.8760252066246556,0.0
2019-05-17,-0.0,-0.016114734375989363,-0.0,1.0,-1.2538149813208384,-0.8960298866586462,0.0
2019-05-20,-0.0,-0.015084911925619051,-0.0,1.0,-1.2514468233136207,-0.8959235950792195,0.0
2019-05-21,-0.0,-0.01643541199152944,-0.0,1.0,-1.2479218685799172,-0.8962988716457536,0.0
2019-05-22,-0.0,-0.012200874186346342,-0.0,1.0,-1.24700481116946,-0.8853495173107764,0.0
2019-05-23,-0.0,-0.018965679655854557,-0.0,1.0,-1.2512638553081925,-0.8697836530913431,0.0
2019-05-24,-0.0,-0.01378206134430038,-0.0,1.0,-1.2568360907920761,-0.868772172165887,0.0
2019-05-28,-0.0,-0.025249190327956486,-0.0,1.0,-1.2506367323837375,-0.8684715278432853,0.0
2019-05-29,-0.0,-0.032631545919487935,-0.0,1.0,-1.2535220106052525,-0.8514950895798689,0.0
2019-05-30,-0.0,-0.030143555569395568,-0.0,1.0,-1.2389063619095069,-0.8449848970821784,0.0
2019-05-31,-0.0,-0.043086296941059435,-0.0,1.0,-1.2296692365083313,-0.8359238995274806,0.0
2019-06-03,-0.0,-0.05555897372792715,-0.0,1.0,-1.2210053528579339,-0.7997600442995139,0.0
2019-06-04,-0.0,-0.04489368903658574,-0.0,1.0,-1.2131757900243085,-0.8189482753315487,0.0
2019-06-05,-0.0,-0.046818764106630884,-0.0,1.0,-1.2517232965290064,-0.7515402915878729,0.0
2019-06-06,-0.0,-0.06569968481287676,-0.0,1.0,-1.205636647388231,-0.7887328253618531,0.0
2019-06-07,-0.0,-0.06648716458097481,-0.0,1.0,-1.203500290670991,-0.7897071872227152,0.0
2019-06-10,-0.0,-0.07643118148599269,-0.0,1.0,-1.1807247259439706,-0.7879110840438488,0.0
2019-06-11,-0.0,-0.0715983182012065,-0.0,1.0,-1.1937724696849674,-0.7813356894765706,0.0
2019-06-12,-0.0,-0.06456027247293517,-0.0,1.0,-1.1920690913514171,-0.7843632161537525,0.0
2019-06-13,-0.0,-0.08582554991024978,-0.0,1.0,-1.1785268794304664,-0.7780279290516902,0.0
2019-06-14,-0.0,-0.08476071678481244,-0.0,1.0,-1.184337825914996,-0.7732818156925979,0.0
2019-06-17,-0.0,-0.08520437535981577,-0.0,1.0,-1.163530588128352,-0.7812623094870164,0.0
2019-06-18,-0.0,-0.10438930145505042,-0.0,1.0,-1.145716355732657,-0.7686711344563184,0.0
2019-06-19,-0.0,-0.0851218185115773,-0.0,1.0,-1.1494770570098543,-0.7882232029502448,0.0
2019-06-20,-0.0,-0.10857550365484044,-0.0,1.0,-1.0949664230106377,-0.7678730611517204,0.0
2019-06-21,-0.0,-0.10594168730788743,-0.0,1.0,-1.1110746366647766,-0.7672864006684772,0.0
2019-06-24,-0.0,-0.10912076429317807,-0.0,1.0,-1.110016420361248,-0.7663830422451111,0.0
2019-06-25,-0.0,-0.1194528060084046,-0.0,1.0,-1.1000804697046465,-0.7608261556343695,0.0
2019-06-26,-0.0,-0.12669937344839816,-0.0,1.0,-1.0913524057217165,-0.7373803050005912,0.0
2019-06-27,-0.0,-0.12295542606998137,-0.0,1.0,-1.087077405424591,-0.7477298944068148,0.0
2019-06-28,-0.0,-0.10198107628622118,-0.0,1.0,-1.106475458308693,-0.7483737433471318,0.0
2019-07-01,-0.0,-0.08575547187573547,-0.0,1.0,-1.1197634737585316,-0.736349729348082,0.0
2019-07-02,-0.0,-0.08767493825708574,-0.0,1.0,-1.118987416206045,-0.7334764200870282,0.0
2019-07-03,-0.0,-0.09308002235096903,-0.0,1.0,-1.1109902067464634,-0.7368173396465018,0.0
2019-07-05,-0.0,-0.09037172097400306,-0.0,1.0,-1.1077226208681332,-0.7427655569932949,0.0
2019-07-08,-0.0,-0.09261862917398947,-0.0,1.0,-1.0918863503222027,-0.744639718804921,0.0
2019-07-09,-0.0,-0.08739141879441958,-0.0,1.0,-1.0891170190985933,-0.7482378403673482,0.0
2019-07-10,-0.0,-0.10400793998306916,-0.0,1.0,-1.072802638876726,-0.742330034737426,0.0
2019-07-11,-0.0,-0.10881386489865946,-0.0,1.0,-1.0556282532205066,-0.7434354008549245,0.0
2019-07-12,-0.0,-0.10881702919623125,-0.0,1.0,-1.0526637199022915,-0.7465394905199488,0.0
2019-07-15,-0.0,-0.14984638571677006,-0.0003478059242942438,1.0,-1.0430119993043883,-0.7051765115065793,0.0
2019-07-16,-0.0,-0.159775631758515,-0.03189151679870468,1.0,-1.0280460301856242,-0.671659052795929,0.0
2019-07-17,-0.0,-0.16838696620117385,-0.028478908260329023,1.0,-1.0276982681354265,-0.6666955792638852,0.0
2019-07-18,-0.0,-0.17016498229247645,-0.03901413722610924,1.0,-1.0110851976620312,-0.6590365955486454,0.0
2019-07-19,-0.0,-0.17317087188918903,-0.052589229266049774,1.0,-0.9893097304442784,-0.6586585435944594,0.0
2019-07-22,-0.0,-0.15985954005123335,-0.0421092018536108,1.0,-0.9906455976743516,-0.6857208646346027,0.0
2019-07-23,-0.0,-0.16538539057326307,-0.040281016958912785,1.0,-0.9888284241743688,-0.6848060810227174,0.0
2019-07-24,-0.0,-0.1686681689819437,-0.04273041047437031,1.0,-0.9703910773882534,-0.6707077045953733,0.0
2019-07-25,-0.0,-0.14487088029676132,-0.05113425595662719,1.0,-1.0023398487658726,-0.6551291197032387,0.0
2019-07-26,-0.0,-0.13160146002053152,-0.05184213528002738,1.0,-1.0090680962701037,-0.6590909090909091,0.0
2019-07-29,-0.0,-0.12751716084194933,-0.05582614144521347,1.0,-1.0001139309009086,-0.6648152895269019,0.0
2019-07-30,-0.0,-0.12847764926539545,-0.05763164625309045,1.0,-0.9941174798942852,-0.6615987950780073,0.0
2019-07-31,-0.0,-0.12421566678969931,-0.05826069674342012,1.0,-0.9945487067374577,-0.6621617784844269,0.0
2019-08-01,-0.0,-0.12861945252690754,-0.043475804401254266,1.0,-0.999152518432724,-0.6536907822254865,0.0
2019-08-02,-0.0,-0.1258381192180383,-0.038362520157297644,1.0,-1.0019520751407474,-0.6629416923642742,0.0
2019-08-05,-0.0,-0.124346326709444,-0.03595556434971875,1.0,-1.0051163185120278,-0.6612488339881845,0.0
2019-08-06,-0.0,-0.13000533153744703,-0.041670174257092345,1.0,-0.9775514212756404,-0.6568734741981648,0.0
2019-08-07,-0.0,-0.13981686315140995,-0.03195093948643275,1.0,-0.9682450785472264,-0.6602167399400746,0.0
2019-08-08,-0.0,-0.12961152847208646,-0.020359147652693605,1.0,-0.9715698047867735,-0.6711816125338621,0.0
2019-08-09,-0.0,-0.12167437224883033,-0.025857534398272472,1.0,-0.9535450292073864,-0.6673956977935274,0.0
2019-08-12,-0.0,-0.11824902079770508,-0.02132178518232471,1.0,-0.958459756164837,-0.660285761571137,0.0
2019-08-13,-0.0,-0.13077175877745523,-0.015473517007175329,1.0,-0.9515802158076353,-0.6408500848989429,0.0
2019-08-14,-0.0,-0.13597818677573278,-0.015978186775732785,1.0,-0.9353237900477164,-0.6393728698023177,0.0
2019-08-15,-0.0,-0.15567819540814962,-0.015833043105526832,1.0,-0.899509738259169,-0.6080049294076674,0.0
2019-08-16,-0.0,-0.1683055474568634,-0.014710169895836095,1.0,-0.8792705876116514,-0.5881947573484587,0.0
2019-08-19,-0.0,-0.1599144305937038,-0.019992605113036133,1.0,-0.8819195013733362,-0.5792309317557575,0.0
2019-08-20,-0.0,-0.15659825592117396,-0.02768922728350502,1.0,-0.8734093843032905,-0.5768896382748899,0.0
2019-08-21,-0.0,-0.16229154610973748,-0.01575569467094534,1.0,-0.880267241832816,-0.5720185175443211,0.0
2019-08-22,-0.0,-0.16761006289308178,-0.0020440251572327044,1.0,-0.871069182389937,-0.5798218029350105,0.0
2019-08-23,-0.0,-0.16925217208704096,-0.0044885424049137725,1.0,-0.8748457883822873,-0.5762658477045437,0.0
2019-08-26,-0.0,-0.1620241290356203,-0.005289626599265186,1.0,-0.870443234228835,-0.5679703989368632,0.0
2019-08-27,-0.0,-0.1603061383870464,-0.0042953090019263816,1.0,-0.8685375123652835,-0.5701046493465924,0.0
2019-08-28,-0.0,-0.15753726506804924,-0.008399222294232015,1.0,-0.8700972132209981,-0.5563188593648737,0.0
2019-08-29,-0.0,-0.1616704568947695,-0.012559437667976016,1.0,-0.8675315278064916,-0.5425108538350217,0.0
2019-08-30,-0.0,-0.16020344934421152,-0.012960859237839514,1.0,-0.8680419291541878,-0.5406382319529072,0.0
2019-09-03,-0.0,-0.17199979388880302,-0.031972999433194205,1.0,-0.842324934302056,-0.5300922347606534,0.0
2019-09-04,-0.0,-0.15591660453996248,-0.024165145633563846,1.0,-0.8516414303709607,-0.5390627008406386,0.0
2019-09-05,-0.0,-0.16582940332171414,-0.03237133483698995,1.0,-0.8409370514660652,-0.523887635841706,0.0
2019-09-06,-0.0,-0.16760462498720965,-0.03026194617824619,1.0,-0.8426532282820014,-0.5175483474879771,0.0
2019-09-09,-0.0,-0.16609545245281088,-0.03051306972223643,1.0,-0.8424727607550259,-0.5186198782546422,0.0
2019-09-10,-0.0,-0.17857694883816785,-0.0,1.0,-0.8143644700911948,-0.5832088206502138,0.0
2019-09-11,-0.0,-0.17105872664573576,-0.0,1.0,-0.8066550002573473,-0.5957589170827114,0.0
