Date,IWF,IWM,JKHY,MTUM,SPY,VLUE,VXX
2019-01-11,-0.21447531410369847,-0.38413555122987086,1.0,-0.12316404176251991,-0.377831357281897,-0.11236949212528756,0.0
2019-01-14,-0.2133162101720435,-0.38325620530079935,1.0,-0.12441600425126763,-0.3771671501007462,-0.11606846312246752,0.0
2019-01-15,-0.21176548760769895,-0.3808500741987641,1.0,-0.12540698575826706,-0.37721765709096544,-0.1196704245941217,0.0
2019-01-16,-0.21393123006026235,-0.37898794753633464,1.0,-0.12885501595179016,-0.3790987238567884,-0.1146534916696207,0.0
2019-01-17,-0.2132277947762849,-0.3819786262250011,1.0,-0.12669061238969448,-0.38016052503214937,-0.11513901822535585,0.0
2019-01-18,-0.21024384812381694,-0.3783765727647255,1.0,-0.1291838325353524,-0.38093753479567977,-0.1281817169580225,0.0
2019-01-22,-0.19039873389897569,-0.4252648700927595,1.0,-0.0817250626456236,-0.5007033894579505,-0.0,0.0
2019-01-23,-0.1865816102067752,-0.4047734271887374,1.0,-0.09630444346678399,-0.5032116146062472,-0.008864936207655081,0.0
2019-01-24,-0.18387593488781345,-0.40413550373955126,1.0,-0.09931808183018039,-0.5026176858776946,-0.009810822701275848,0.0
2019-01-25,-0.1616738521712076,-0.4034623761056047,1.0,-0.06420285346015378,-0.5929819103071248,-0.0,0.0
2019-01-28,-0.15717494273833088,-0.3965176010140319,1.0,-0.07371744979875025,-0.5963219106495586,-0.0,0.0
2019-01-29,-0.1519948348027429,-0.3953379641998397,1.0,-0.07556327366639949,-0.6034820553922878,-0.0,0.0
2019-01-30,-0.1556020755851502,-0.3955637707948244,1.0,-0.07482796249693784,-0.6010288844843329,-0.0,0.0
2019-01-31,-0.14882250812447137,-0.39943462582914124,1.0,-0.07429995993411388,-0.6033477273739039,-0.0,0.0
2019-02-01,-0.14452925076214423,-0.39965286276953205,1.0,-0.07612541445069983,-0.6049311288635706,-0.0,0.0
2019-02-04,-0.14168094528138142,-0.3970270811544538,1.0,-0.08133247290771935,-0.6051981575023921,-0.0,0.0
2019-02-05,-0.1336976806185017,-0.3917399804496578,1.0,-0.09453034746289878,-0.6016395627832578,-0.0,0.0
2019-02-06,-0.13088982017339632,-0.39785804563294086,1.0,-0.09782922016009224,-0.5907891527528327,-0.0,0.0
2019-02-07,-0.141742319216493,-0.4060641295112026,1.0,-0.07542149277760386,-0.6127856535933098,-0.0,0.0
2019-02-08,-0.13438408227140622,-0.40579029733959315,1.0,-0.08441761681198302,-0.611021685669573,-0.0,0.0
2019-02-11,-0.13253659191620787,-0.3974083523566537,1.0,-0.0885591513361085,-0.6195335929457052,-0.0,0.0
2019-02-12,-0.13836266738322361,-0.3859330914953648,1.0,-0.09093555465985938,-0.6240091361010345,-0.0,0.0
2019-02-13,-0.13824843610366397,-0.3829758713136729,1.0,-0.09687220732797142,-0.6160634495084897,-0.0,0.0
2019-02-14,-0.13748155435317266,-0.36137816929750033,1.0,-0.10980190493225417,-0.6271519921298574,-0.0,0.0
2019-02-15,-0.1378076062639821,-0.356241610738255,1.0,-0.10975391498881432,-0.6333333333333334,-0.0,0.0
2019-02-19,-0.14372474155446893,-0.3521557594837788,1.0,-0.10947373121664769,-0.6274588608301516,-0.0,0.0
2019-02-20,-0.14657733109994417,-0.34981574539363486,1.0,-0.10927973199329984,-0.6277163595756561,-0.0,0.0
2019-02-21,-0.14693075497398567,-0.34935131634772126,1.0,-0.11046602505415001,-0.6262421007971775,-0.0,0.0
2019-02-22,-0.15113783699199715,-0.3488621630080029,1.0,-0.10367952787588858,-0.6317566057137747,-0.0,0.0
2019-02-25,-0.14560039436241007,-0.34896591902126417,1.0,-0.10643303681462726,-0.6396737547334692,-0.0,0.0
2019-02-26,-0.1454618761759699,-0.3502598333482663,1.0,-0.10843562404802437,-0.6357629244691336,-0.0,0.0
2019-02-27,-0.14937071706901955,-0.34167151878891033,1.0,-0.11130021946522148,-0.6370985801943836,-0.0,0.0
2019-02-28,-0.14399265594912902,-0.3414983655008732,1.0,-0.1149970892481304,-0.6385517889928798,-0.0,0.0
2019-03-01,-0.14201276167021157,-0.3416993171386992,1.0,-0.11722825478562632,-0.6379491772081048,-0.0,0.0
2019-03-04,-0.14116198365610655,-0.3420575394604276,1.0,-0.11740736594649054,-0.6382626217396171,-0.0,0.0
2019-03-05,-0.15206711680387627,-0.33717669754817287,1.0,-0.10886291751721662,-0.6451019538347652,-0.0,0.0
2019-03-06,-0.15252450485611108,-0.3364286835789427,1.0,-0.10831482852208241,-0.6457394073974384,-0.0,0.0
2019-03-07,-0.15345302938605337,-0.33109183421872546,1.0,-0.1091385918902562,-0.6478156591128146,-0.0,0.0
2019-03-08,-0.13683594979982905,-0.32783050694975485,1.0,-0.11573928298322161,-0.6687283523008412,-0.0,0.0
2019-03-11,-0.13905631522130263,-0.32914267722202234,1.0,-0.1157565671104714,-0.665054875854624,-0.0,0.0
2019-03-12,-0.12954458043935657,-0.31727788964050585,1.0,-0.1349516979253863,-0.6805954616411393,-0.0,0.0
2019-03-13,-0.1342362576283491,-0.3176796206810499,1.0,-0.1494816125592686,-0.6672792032487125,-0.0,0.0
2019-03-14,-0.13527622679195606,-0.31637841027736163,1.0,-0.14959825684325206,-0.6684824549457533,-0.0,0.0
2019-03-15,-0.13652574907430545,-0.3140092228709025,1.0,-0.15145044410622202,-0.6696576633879285,-0.0,0.0
2019-03-18,-0.1229946524064171,-0.3191416426710544,1.0,-0.17557932263814616,-0.667580785227844,-0.0,0.0
2019-03-19,-0.11793825774070084,-0.3256021818348498,1.0,-0.1728279054843811,-0.6754979029633534,-0.0,0.0
2019-03-20,-0.11787011076894792,-0.3344440869605184,1.0,-0.16794594843039024,-0.6778737877464723,-0.0,0.0
2019-03-21,-0.1029123527105864,-0.3433025111259714,1.0,-0.17160513754698273,-0.6852675997878571,-0.0028131989761800446,0.0
2019-03-22,-0.10114499384536776,-0.341872401700072,1.0,-0.17441995494344706,-0.6912000371600436,-0.013842116264486611,0.0
2019-03-25,-0.09081053651335518,-0.309360151312451,1.0,-0.2057018960188218,-0.688402454214144,-0.012294136642524335,0.0
2019-03-26,-0.08589141548497536,-0.30666913414605934,1.0,-0.20939646996229383,-0.6896065141455967,-0.021675264290175574,0.0
2019-03-27,-0.08119252241191595,-0.30716486367532253,1.0,-0.21033612082744563,-0.694155528272603,-0.023651231207579514,0.0
2019-03-28,-0.06596972717368628,-0.3043972091513873,1.0,-0.22973505482024062,-0.6854732157344521,-0.03238218863725922,0.0
2019-03-29,-0.06426866294296243,-0.30268616589797664,1.0,-0.2318353535587642,-0.6857255429114423,-0.033142512805061766,0.0
2019-04-01,-0.06329260390632231,-0.3041747662686291,1.0,-0.2340784967138758,-0.6841849486253819,-0.028441173748032955,0.0
2019-04-02,-0.06642911682361924,-0.3045882597931465,1.0,-0.24040352622689096,-0.679654781461857,-0.022698350262615977,0.0
2019-04-03,-0.07664174440406472,-0.3027476215828337,1.0,-0.23288812758963914,-0.6876229716904702,-0.014860767111872411,0.0
2019-04-04,-0.07815032649469736,-0.30317695549483625,1.0,-0.23102394294447273,-0.685592553142222,-0.017598295743991108,0.0
2019-04-05,-0.08323683357265274,-0.29915697809069436,1.0,-0.23488813747741905,-0.6834499050442354,-0.015262402149242672,0.0
2019-04-08,-0.08367668163510948,-0.29579649090319887,1.0,-0.23688718114902088,-0.6840424054441924,-0.014281746215452988,0.0
2019-04-09,-0.09351317527636793,-0.2889522352777585,1.0,-0.23868455815893763,-0.6889615054810077,-0.007416162599364992,0.0
2019-04-10,-0.09205504799352376,-0.2759569792991789,1.0,-0.24457037122701514,-0.6854631664160981,-0.014895339424077716,0.0
2019-04-11,-0.08723266663587233,-0.2779112199177791,1.0,-0.24225137419742251,-0.6823409857268234,-0.019885445055198854,0.0
2019-04-12,-0.08962797241506561,-0.27384274742256154,1.0,-0.23959222270913577,-0.6830269621975691,-0.020365800216804668,0.0
2019-04-15,-0.08723050644014588,-0.2746410599695305,1.0,-0.2397396242094086,-0.6853792530354094,-0.021305572226582338,0.0
2019-04-16,-0.0846223000852908,-0.2708098015260137,1.0,-0.23630160669417488,-0.6880662040985684,-0.025356722989327125,0.0
2019-04-17,-0.09760215372681436,-0.29727818210855333,1.0,-0.22431612329173417,-0.658301202345372,-0.003992607971527002,0.0
2019-04-18,-0.10086533875400304,-0.29903018465102543,1.0,-0.20388834631720001,-0.6472779304549274,-0.020168525290149675,0.0
2019-04-22,-0.1008084661852205,-0.3010628150974247,1.0,-0.20413771176817913,-0.6446382340918381,-0.020347912976336466,0.0
2019-04-23,-0.10448944459545166,-0.3105916462806922,1.0,-0.2118555766965661,-0.6380356981063695,-0.0,0.0
2019-04-24,-0.10422611767903248,-0.30996059247180324,1.0,-0.21239298817774155,-0.6375186846038865,-0.0007247361507451194,0.0
2019-04-25,-0.09803699338108622,-0.309162208722459,1.0,-0.21989754284159943,-0.6396545471030919,-0.0,0.0
2019-04-26,-0.09875898994940673,-0.3027656147196951,1.0,-0.22190711709054609,-0.6453252263085056,-0.0,0.0
2019-04-29,-0.10021988982839525,-0.30081835286650194,1.0,-0.22170335275315664,-0.6441638519257362,-0.0,0.0
2019-04-30,-0.1015541931543108,-0.2924688369567677,1.0,-0.22274506255231546,-0.6392552541682691,-0.006266542994819356,0.0
2019-05-01,-0.09902244750181029,-0.290821868211441,1.0,-0.2270320419985518,-0.6347302679217959,-0.011269007965242578,0.0
2019-05-02,-0.06233741885589745,-0.31482740034215273,1.0,-0.22345386796653466,-0.7217548217759133,-0.021115043003444967,0.0
2019-05-03,-0.06422578901605057,-0.30493737221817496,1.0,-0.22010199045895704,-0.7336968016356072,-0.02704862171879773,0.0
2019-05-06,-0.05745586195547405,-0.274937113571714,1.0,-0.23652349719068105,-0.7426710863483555,-0.039306956296870955,0.0
2019-05-07,-0.048709927793588445,-0.2773478843756615,1.0,-0.24503139920502387,-0.7419149987063998,-0.0389726462356234,0.0
2019-05-08,-0.06184259954921111,-0.2704498497370398,1.0,-0.24823910593538692,-0.706635048835462,-0.06069214876033058,0.0
2019-05-09,-0.0568525774889134,-0.2714282362326662,1.0,-0.24826955113916327,-0.7036063727445506,-0.06621459912245711,0.0
2019-05-10,-0.055964895813778864,-0.2707199174019148,1.0,-0.2482400976159189,-0.7055565984606721,-0.06603153745072274,0.0
2019-05-13,-0.0561694939114521,-0.270828934093522,1.0,-0.2476713357265198,-0.7062715562750758,-0.0653433753314094,0.0
2019-05-14,-0.01991511589944499,-0.24087029522876735,1.0,-0.3008022013898605,-0.6967258989785924,-0.07366727298167064,0.0
2019-05-15,-0.017161561842412906,-0.24461070844049568,1.0,-0.2983867196633154,-0.7014028524666822,-0.07652560205751695,0.0
2019-05-16,-0.0,-0.250040886895166,1.0,-0.31524964369991354,-0.6950304899418238,-0.07604962500876149,0.0
2019-05-17,-0.0,-0.24045542748930399,1.0,-0.32700535384471513,-0.6835386809435859,-0.08692399410843288,0.0
2019-05-20,-0.0,-0.23457941745761524,1.0,-0.32930668594482404,-0.6830764207924255,-0.08504932254378396,0.0
2019-05-21,-0.0,-0.2347019620636622,1.0,-0.33264202824253153,-0.6787062497087197,-0.0841683366733467,0.0
2019-05-22,-0.0,-0.2329248157019604,1.0,-0.33494569893723397,-0.6771005325457546,-0.08055626613334572,0.0
2019-05-23,-0.0,-0.23314182038100997,1.0,-0.3338838361517527,-0.6763973854992905,-0.08262194412784071,0.0
2019-05-24,-0.0,-0.24101331964823064,1.0,-0.324873451678369,-0.6877230632858243,-0.07907812171965756,0.0
2019-05-28,-0.0,-0.23867055393586006,1.0,-0.3240349854227405,-0.688396501457726,-0.0812594752186589,0.0
2019-05-29,-0.0,-0.23820628220973347,1.0,-0.3235547886108715,-0.6901802579110604,-0.07998507567101182,0.0
2019-05-30,-0.0,-0.23557804411696123,1.0,-0.3228792612973931,-0.6893624959194142,-0.08396679569090146,0.0
2019-05-31,-0.0,-0.23132850185258544,1.0,-0.32363153356791646,-0.6887190361894996,-0.0866171090345583,0.0
2019-06-03,-0.0,-0.2324976183284151,1.0,-0.3310407323930572,-0.6875014522387712,-0.07251899528312848,0.0
2019-06-04,-0.0,-0.22709635446920234,1.0,-0.33072329747438367,-0.692952903180836,-0.0727015032877158,0.0
2019-06-05,-0.0,-0.2174133831913764,1.0,-0.34316644738360685,-0.689910671006163,-0.057729150797497866,0.0
2019-06-06,-0.0,-0.23461927533566304,1.0,-0.34458340996873277,-0.6670038624241309,-0.05285543498252713,0.0
2019-06-07,-0.0,-0.24448685814151355,1.0,-0.3452755996044795,-0.6570929243222112,-0.052682410835422085,0.0
2019-06-10,-0.0,-0.2452973370740008,1.0,-0.3500896840362415,-0.6523018902635331,-0.05190176148645541,0.0
2019-06-11,-0.0,-0.24570018905334992,1.0,-0.35385253838705216,-0.6537326508968507,-0.05224327938396274,0.0
2019-06-12,-0.0,-0.24582680070091306,1.0,-0.3536613483353315,-0.6534169510283132,-0.05270681545697685,0.0
2019-06-13,-0.0,-0.2555745348783528,1.0,-0.36205623009094684,-0.6480771894187711,-0.04258806149300587,0.0
2019-06-14,-0.0,-0.2493076070901034,1.0,-0.36745291728212703,-0.6540805022156573,-0.0371122599704579,0.0
2019-06-17,-0.0,-0.24775065750011535,1.0,-0.3671849766991187,-0.6526784478383242,-0.039403866562081856,0.0
2019-06-18,-0.0,-0.24305731895934807,1.0,-0.36939910893603267,-0.6520002770147049,-0.04399916895588541,0.0
2019-06-19,-0.0,-0.22821806121743934,1.0,-0.3835647988207927,-0.6469978580805638,-0.04438149197355996,0.0
2019-06-20,-0.0,-0.23010970775329584,1.0,-0.38310131833686734,-0.6464921176362128,-0.04508158937955195,0.0
2019-06-21,-0.0,-0.23307144667419302,1.0,-0.38223164297398793,-0.641038637882174,-0.047669515932078424,0.0
2019-06-24,-0.0,-0.23280276816608997,1.0,-0.3850519031141869,-0.6372318339100346,-0.05171856978085351,0.0
2019-06-25,-0.0,-0.22796170261852577,1.0,-0.3854423808974507,-0.6401891798361979,-0.05350098050524858,0.0
2019-06-26,-0.0,-0.22422787498268779,1.0,-0.3799916901343428,-0.6306264715387101,-0.07344997922533586,0.0
2019-06-27,-0.0,-0.226924320081267,1.0,-0.3834326083945145,-0.6331440181003831,-0.06522140647365747,0.0
2019-06-28,-0.0,-0.21338806004565683,1.0,-0.3839094242165702,-0.643046556137155,-0.06555675974819564,0.0
2019-07-01,-0.0,-0.20691483231531635,1.0,-0.38723060965771583,-0.6530367638584764,-0.05773884983289155,0.0
2019-07-02,-0.0,-0.20323250981297622,1.0,-0.3883860540290926,-0.6598014315400601,-0.05751558531516971,0.0
2019-07-03,-0.0,-0.2081707119927946,1.0,-0.3845176785755525,-0.6563358813884206,-0.06041430913835708,0.0
2019-07-05,-0.0,-0.20330406654343808,1.0,-0.38729205175600734,-0.6576016635859518,-0.06236136783733826,0.0
2019-07-08,-0.0,-0.20305495216527245,1.0,-0.3871608818228035,-0.6576928409668622,-0.0629708369921893,0.0
2019-07-09,-0.0,-0.203094688221709,1.0,-0.38704387990762124,-0.6584757505773672,-0.06085450346420323,0.0
2019-07-10,-0.0,-0.2081948291782087,1.0,-0.38878116343490304,-0.6529316712834718,-0.058494921514312105,0.0
2019-07-11,-0.0,-0.20628651931915287,1.0,-0.391764243977921,-0.6544954848841774,-0.05697591168387261,0.0
2019-07-12,-0.0,-0.19549880878032985,1.0,-0.39326440450581734,-0.662086831818287,-0.062105336201512734,0.0
2019-07-15,-0.00037032750839023263,-0.20212938317324386,1.0,-0.39710681634070133,-0.6548084712417545,-0.060108783705589634,0.0
2019-07-16,-0.0,-0.1981950711558487,1.0,-0.39164641906745346,-0.6558370936017587,-0.06835589494388523,0.0
2019-07-17,-0.0008559861191440139,-0.20661654135338345,1.0,-0.3878311162521689,-0.6544592249855407,-0.06371312897628686,0.0
2019-07-18,-0.0,-0.2071984660521635,1.0,-0.3877376579573544,-0.6581421673943678,-0.057084113013144824,0.0
2019-07-19,-0.0,-0.20586537351345108,1.0,-0.38584459069391525,-0.6590924835469346,-0.058399722895739525,0.0
2019-07-22,-0.0,-0.2062795798222325,1.0,-0.38561699180422493,-0.6588248874523838,-0.05794759321251299,0.0
2019-07-23,-0.0,-0.21078499559512218,1.0,-0.3776603143691751,-0.6637919042982334,-0.06614271804145222,0.0
2019-07-24,-0.0,-0.21142843907071548,1.0,-0.38206749588863415,-0.6610613114678155,-0.061705232436939754,0.0
2019-07-25,-0.0,-0.1861604551259724,1.0,-0.39284802043422734,-0.693324045048183,-0.049738766980146294,0.0
2019-07-26,-0.0,-0.17042892014413577,1.0,-0.3967918168080902,-0.703522027199814,-0.05402766476810415,0.0
2019-07-29,-0.0,-0.17338023903268643,1.0,-0.39575518952542926,-0.7069636325513128,-0.053677515551103144,0.0
2019-07-30,-0.0,-0.17008831822524642,1.0,-0.3980378906158972,-0.7019784214573672,-0.060168247384242535,0.0
2019-07-31,-0.0,-0.15059917307108317,1.0,-0.40005606297741125,-0.712653881193207,-0.07262491532154453,0.0
2019-08-01,-0.0,-0.16600532188039774,1.0,-0.396153307501984,-0.7098174688389897,-0.06220531254376546,0.0
2019-08-02,-0.0,-0.15776948203453103,1.0,-0.40860942603826417,-0.7054129724685021,-0.061362575828278115,0.0
2019-08-05,-0.0,-0.1577326801959412,1.0,-0.40909727081875435,-0.7057849311873104,-0.060018661068346156,0.0
2019-08-06,-0.0,-0.1597013884043815,1.0,-0.40917230633270546,-0.6939463708458337,-0.06281541431196075,0.0
2019-08-07,-0.0,-0.16771210854009852,1.0,-0.406630424681721,-0.6878542886348853,-0.06100734132515565,0.0
2019-08-08,-0.028074572395902036,-0.13399727388647056,1.0,-0.3630127951457591,-0.6202128127335884,-0.05320318339708922,0.0
2019-08-09,-0.026850364240596874,-0.13632061975922707,1.0,-0.3604331271870942,-0.6247771639852984,-0.05246825274555979,0.0
2019-08-12,-0.02522799692341501,-0.13457861773431493,1.0,-0.3624876387210197,-0.629754971981101,-0.04553345786177343,0.0
