Date,IWF,IWM,MTUM,PAAS,SPY,VLUE,VXX
2019-01-22,-0.0,-1.2953489559401645,-0.0,1.0,-1.3954153264920612,-1.4146627865420944,0.0
2019-01-23,-0.0,-1.2265994651306316,-0.0,1.0,-1.4079407529314956,-1.5084859082493314,0.0
2019-01-24,-0.0,-1.2263471822295353,-0.0,1.0,-1.4076511723570548,-1.507867132867133,0.0
2019-01-25,-0.0,-1.121570101487408,-0.0,1.0,-1.598990495623691,-1.6491435321913763,0.0
2019-01-28,-0.0,-1.085824493731919,-0.0,1.0,-1.6375227686703095,-1.6339869281045751,0.0
2019-01-29,-0.0,-1.090386596540693,-0.0,1.0,-1.6475627609391097,-1.6841620126877406,0.0
2019-01-30,-0.0,-1.0874789322024683,-0.0,1.0,-1.649812428641331,-1.69961398358071,0.0
2019-01-31,-0.0,-1.0978929602003593,-0.0,1.0,-1.6101159688571896,-1.7365383568356292,0.0
2019-02-01,-0.0,-1.0925704340258893,-0.0,1.0,-1.62591101925378,-1.7204394648101817,0.0
2019-02-04,-0.0,-1.102161313038297,-0.0,1.0,-1.6186555441200368,-1.6960078002275065,0.0
2019-02-05,-0.0,-1.08851908065915,-0.0,1.0,-1.6112315698178663,-1.7208911535125757,0.0
2019-02-06,-0.0,-1.1000107365256604,-0.0,1.0,-1.5799334335409063,-1.6883186600815976,0.0
2019-02-07,-0.0,-1.1048627367525006,-0.0,1.0,-1.5592679293466696,-1.6561502447329222,0.0
2019-02-08,-0.0,-1.0911168996863536,-0.0,1.0,-1.5749295624900326,-1.6499920259422678,0.0
2019-02-11,-0.0,-1.0739690859496176,-0.0,1.0,-1.6024495908434508,-1.6720329464619994,0.0
2019-02-12,-0.0,-1.0694098538170005,-0.0,1.0,-1.6523551705468327,-1.692365998917163,0.0
2019-02-13,-0.0,-1.104731929672238,-0.0,1.0,-1.6481983937486433,-1.6735945300629478,0.0
2019-02-14,-0.0,-1.038540987171124,-0.0,1.0,-1.707871276364427,-1.6894977168949772,0.0
2019-02-15,-0.0,-1.0858792136361162,-0.0,1.0,-1.6879594837444865,-1.6718945706039319,0.0
2019-02-19,-0.0,-1.0492354408415574,-0.0,1.0,-1.711853378158551,-1.6613707840798178,0.0
2019-02-20,-0.0,-1.0587559494501888,-0.0,1.0,-1.722796651895618,-1.689206192898955,0.0
2019-02-21,-0.0,-1.0725107036996377,-0.0,1.0,-1.7331210890328248,-1.683390053792952,0.0
2019-02-22,-0.0,-1.0776464118779214,-0.0,1.0,-1.7293373659609566,-1.6920538905691502,0.0
2019-02-25,-0.0,-1.0677956721456638,-0.0,1.0,-1.756655044551442,-1.7099452100282253,0.0
2019-02-26,-0.0,-1.071967176757596,-0.0,1.0,-1.7686848525171879,-1.7038145930361501,0.0
2019-02-27,-0.0,-1.0624896127638357,-0.0,1.0,-1.7894299484793086,-1.6879397263309512,0.0
2019-02-28,-0.0,-1.0571428571428572,-0.0,1.0,-1.7934280144806463,-1.718964076858814,0.0
2019-03-01,-0.0,-1.052763399565871,-0.0,1.0,-1.7928980909445096,-1.7201536149607615,0.0
2019-03-04,-0.0,-1.0416477530640036,-0.0,1.0,-1.821777122106219,-1.8106559237403541,0.0
2019-03-05,-0.0,-1.010772299800513,-0.0,1.0,-1.87534910230835,-1.8135651182673125,0.0
2019-03-06,-0.0,-0.9992609016999261,-0.0,1.0,-1.880720905111149,-1.8053897322190007,0.0
2019-03-07,-0.0,-0.923163082437276,-0.0,1.0,-1.8942652329749103,-1.7829301075268815,0.0
2019-03-08,-0.0,-0.8981826520667316,-0.0,1.0,-2.0094020523992433,-1.8253740755603969,0.0
2019-03-11,-0.0,-0.8829416137702294,-0.0,1.0,-1.9439011837364901,-1.8916909704351803,0.0
2019-03-12,-0.0,-0.7721273975013198,-0.0,1.0,-2.0362484603202535,-2.057070795941111,0.0
2019-03-13,-0.0,-0.8071860547847741,-0.0,1.0,-2.0649235147634295,-2.0569785367010556,0.0
2019-03-14,-0.0,-0.8105836391618326,-0.0,1.0,-2.057061678702498,-2.051675150941162,0.0
2019-03-15,-0.0,-0.8069502696225285,-0.0,1.0,-2.0826842420611147,-2.1019772318753747,0.0
2019-03-18,-0.0,-0.8485808259227677,-0.0,1.0,-2.102935802168352,-2.139298331100012,0.0
2019-03-19,-0.0,-0.8454534343681251,-0.0,1.0,-2.0976533854803225,-2.167868491811293,0.0
2019-03-20,-0.0,-0.8550190441086128,-0.0,1.0,-2.099275095220543,-2.18902813613466,0.0
2019-03-21,-0.0,-0.8651307596513077,-0.0,1.0,-2.2296388542963888,-2.131942714819427,0.0
2019-03-22,-0.0,-0.8583948048672845,-0.0,1.0,-2.324884937897989,-2.121492970178425,0.0
2019-03-25,-0.0,-0.6476344823287415,-0.0,1.0,-2.4381973446362903,-2.1474163186436455,0.0
2019-03-26,-0.0,-0.6985065141404513,-0.0,1.0,-2.472831267874166,-2.1838576421989195,0.0
2019-03-27,-0.0,-0.6460791117279666,-0.0,1.0,-2.4858999432212476,-2.176771181628919,0.0
2019-03-28,-0.0,-0.6320493454179255,-0.0,1.0,-2.462172708962739,-2.1998363544813695,0.0
2019-03-29,-0.0,-0.6140317700453858,-0.0,1.0,-2.467788703983863,-2.221759959657085,0.0
2019-04-01,-0.0,-0.6364841826103428,-0.0,1.0,-2.46770221632885,-2.210203952768832,0.0
2019-04-02,-0.0,-0.6882056515915035,-0.0,1.0,-2.562097340052306,-2.1284684569751864,0.0
2019-04-03,-0.0,-0.6836948915325403,-0.0,1.0,-2.5654303708887336,-2.112602582861505,0.0
2019-04-04,-0.0,-0.6754480400227979,-0.0,1.0,-2.53023874358812,-2.127097713887658,0.0
2019-04-05,-0.0,-0.6660092881226541,-0.0,1.0,-2.5445002862777533,-2.1512818881608244,0.0
2019-04-08,-0.0,-0.6453126982113409,-0.0,1.0,-2.543891919320056,-2.1535582899911203,0.0
2019-04-09,-0.0,-0.6124203821656051,-0.0,1.0,-2.6221019108280252,-2.134968152866242,0.0
2019-04-10,-0.0,-0.5756959450870726,-0.0,1.0,-2.648023388839456,-2.1319435617134865,0.0
2019-04-11,-0.0,-0.5420245593942864,-0.0,1.0,-2.7075777820194693,-2.112935038493351,0.0
2019-04-12,-0.0,-0.5455471385829779,-0.0,1.0,-2.708511044624101,-2.1117193965242853,0.0
2019-04-15,-0.0,-0.5468043076530937,-0.0,1.0,-2.70311603899828,-2.1222838208118273,0.0
2019-04-16,-0.0,-0.5474429281979339,-0.0,1.0,-2.708710623644943,-2.120647876546359,0.0
2019-04-17,-0.0,-0.5011812783347168,-0.0,1.0,-2.778366643253943,-2.1057403741778944,0.0
2019-04-18,-0.0,-0.5116709183673469,-0.0,1.0,-2.75280612244898,-2.113073979591837,0.0
2019-04-22,-0.0,-0.5274372633335472,-0.0,1.0,-2.7647776137603493,-2.125858417303126,0.0
2019-04-23,-0.0,-0.5422467440816064,-0.0,1.0,-2.759992301276705,-2.1133637005196637,0.0
2019-04-24,-0.0,-0.5039172874389931,-0.0,1.0,-2.7698433085024403,-2.148022090932443,0.0
2019-04-25,-0.0,-0.5154412714821036,-0.0,1.0,-2.8061765085928414,-2.13916526683034,0.0
2019-04-26,-0.0,-0.49090121317157714,-0.0,1.0,-2.707043822728398,-1.9916439712800198,0.0
2019-04-29,-0.0,-0.498262380538662,-0.0,1.0,-2.7175747796946754,-1.9899466302594018,0.0
2019-04-30,-0.0,-0.4754719324391456,-0.0,1.0,-2.731122702434178,-2.003042722305018,0.0
2019-05-01,-0.0,-0.4822703844004223,-0.0,1.0,-2.7260758864807797,-2.001676706203813,0.0
2019-05-02,-0.0,-0.4808515920799454,-0.0,1.0,-2.711749736205077,-2.0143380299174476,0.0
2019-05-03,-0.0,-0.4560598441035957,-0.0,1.0,-2.774704551169223,-2.055380940407342,0.0
2019-05-06,-0.0,-0.39541421966762463,-0.0,1.0,-2.774459577658378,-2.0777833312507807,0.0
2019-05-07,-0.0,-0.40112711333750783,-0.0,1.0,-2.7806512210394487,-2.0800250469630557,0.0
2019-05-08,-0.0,-0.4139364919354838,-0.0,1.0,-2.76398689516129,-2.1225428427419355,0.0
2019-05-09,-0.0,-0.41477093704707296,-0.0,1.0,-2.7614846556178714,-2.1253387106938058,0.0
2019-05-10,-0.0,-0.4077900933057799,-0.0,1.0,-2.750015655332206,-2.10432713382178,0.0
2019-05-13,-0.0,-0.41328459793294686,-0.0,1.0,-2.761910763801361,-2.1267960675573483,0.0
2019-05-14,-0.0,-0.29943645919078077,-0.0,1.0,-2.8747546381308178,-2.15772810738935,0.0
2019-05-15,-0.0,-0.3042442197462485,-0.0,1.0,-2.983061763379919,-2.1530881689959425,0.0
2019-05-16,-0.0,-0.3138961038961039,-0.0,1.0,-3.0003246753246753,-2.1792857142857143,0.0
2019-05-17,-0.0,-0.2946194225721785,-0.0,1.0,-2.9982939632545933,-2.268766404199475,0.0
2019-05-20,-0.0,-0.2603659339212847,-0.0,1.0,-3.0308674476767146,-2.290311965249441,0.0
2019-05-21,-0.0,-0.25746219592373437,-0.0,1.0,-3.0292570677186057,-2.2879026955950033,0.0
2019-05-22,-0.0,-0.24095911949685536,-0.0,1.0,-3.0326912997903563,-2.2777777777777777,0.0
2019-05-23,-0.0,-0.2387679026878556,-0.0,1.0,-3.0294944738735206,-2.2714668759400958,0.0
2019-05-24,-0.0,-0.17202970297029704,-0.0,1.0,-3.0515242313705055,-2.2903204794163625,0.0
2019-05-28,-0.0,-0.17435730556459486,-0.0,1.0,-3.0484868206963878,-2.285388870810283,0.0
2019-05-29,-0.0,-0.18579552798242216,-0.0,1.0,-3.038193098100039,-2.2384645211322223,0.0
2019-05-30,-0.0,-0.178428589859373,-0.0,1.0,-3.02922203586634,-2.243129918720165,0.0
2019-05-31,-0.0,-0.17617785820461448,-0.0,1.0,-3.0454339817747043,-2.241323595941317,0.0
2019-06-03,-0.0,-0.21311367380560134,-0.0,1.0,-3.2022405271828664,-2.1744316309719935,0.0
2019-06-04,-0.0,-0.207535805113104,-0.0,1.0,-3.205260339981261,-2.279681434881542,0.0
2019-06-05,-0.0,-0.1954852680622088,-0.0,1.0,-3.255069230264453,-2.1116214974735876,0.0
2019-06-06,-0.0,-0.2070614437311673,-0.0,1.0,-3.2245512904493645,-2.1188261496135206,0.0
2019-06-07,-0.0,-0.2562156503533107,-0.0,1.0,-3.1824784087935094,-2.1040957864433394,0.0
2019-06-10,-0.0,-0.26552462526766596,-0.0,1.0,-3.12789565894491,-2.0954513010187528,0.0
2019-06-11,-0.0,-0.2658219361759185,-0.0,1.0,-3.2943818718155002,-2.1440064360418343,0.0
2019-06-12,-0.0,-0.26213396162908115,-0.0,1.0,-3.3065634466509595,-2.1630427465499835,0.0
2019-06-13,-0.0,-0.3347514856834144,-0.0,1.0,-3.301661264181524,-2.1166936790923825,0.0
2019-06-14,-0.0,-0.32814395471087743,-0.0,1.0,-3.3168216740800642,-2.0944871276452353,0.0
2019-06-17,-0.0,-0.3204835460040295,-0.0,1.0,-3.302887844190732,-2.0924781732706514,0.0
2019-06-18,-0.0,-0.34289360558839327,-0.0,1.0,-3.2931891456206337,-2.0808033315421817,0.0
2019-06-19,-0.0,-0.3013326261353842,-0.0,1.0,-3.2811111847775645,-2.0474706623350793,0.0
2019-06-20,-0.0,-0.31429141451087317,-0.0,1.0,-3.281505619471969,-2.054532154020084,0.0
2019-06-21,-0.0,-0.32398628202541857,-0.0,1.0,-3.3317866989442537,-2.0687243628538767,0.0
2019-06-24,-0.0,-0.2714382174206617,-0.0,1.0,-3.3345712356515866,-2.1461850101282915,0.0
2019-06-25,-0.0,-0.2121937867798002,-0.0,1.0,-3.4360886820856713,-2.1944026276173534,0.0
2019-06-26,-0.0,-0.20879345603271984,-0.0,1.0,-3.401226993865031,-2.2066121336059985,0.0
2019-06-27,-0.0,-0.20498425304669315,-0.0,1.0,-3.4396823223332875,-2.2018348623853212,0.0
2019-06-28,-0.0,-0.1518935236004391,-0.0,1.0,-3.496363885839737,-2.212335345773875,0.0
2019-07-01,-0.0,-0.1268113477107286,-0.0,1.0,-3.4994217293693444,-2.176882781141574,0.0
2019-07-02,-0.0,-0.14658786337708749,-0.0,1.0,-3.514741254896571,-2.2110507868874993,0.0
2019-07-03,-0.0,-0.12726641194859326,-0.0,1.0,-3.5872177839527613,-2.2324418200764153,0.0
2019-07-05,-0.0,-0.11148953916730381,-0.0,1.0,-3.5898380482379926,-2.2493918120525476,0.0
2019-07-08,-0.0,-0.11475182228392918,-0.0,1.0,-3.576466504685873,-2.2508156889968762,0.0
2019-07-09,-0.0,-0.10389430725600056,-0.0,1.0,-3.5642249429342185,-2.2490143183233036,0.0
2019-07-10,-0.0,-0.0992005561348627,-0.0,1.0,-3.5958985053875563,-2.256586722280153,0.0
2019-07-11,-0.0,-0.09159986057859883,-0.0,1.0,-3.6237713489020567,-2.2556988497734403,0.0
2019-07-12,-0.0,-0.12651828968616163,-0.0,1.0,-3.6415081092466477,-2.2529663694446396,0.0
2019-07-15,-0.0,-0.16991584852734923,-0.0,1.0,-3.632398316970547,-2.2103085553997195,0.0
2019-07-16,-0.0,-0.17414192461570854,-0.0,1.0,-3.6445567487892188,-2.200322874991226,0.0
2019-07-17,-0.0,-0.20895414436568785,-0.0,1.0,-3.7516996962245046,-2.272096050918559,0.0
2019-07-18,-0.0,-0.22205460853824105,-0.0,1.0,-3.9643988535224013,-2.356162317091567,0.0
2019-07-19,-0.0,-0.22838992664297061,-0.0,1.0,-3.9676321560916588,-2.3665582696816156,0.0
2019-07-22,-0.0,-0.19440030268634131,-0.0,1.0,-3.964964055996974,-2.40779417328793,0.0
2019-07-23,-0.0,-0.20313209260099865,-0.0,1.0,-3.9646693902254504,-2.3977152367983052,0.0
2019-07-24,-0.0,-0.20914096085677653,-0.0,1.0,-3.9662116298363372,-2.3666943208386755,0.0
2019-07-25,-0.0,-0.2122011914636905,-0.0,1.0,-3.9624462710202852,-2.366337380288063,0.0
2019-07-26,-0.0,-0.15878378378378377,-0.0,1.0,-3.7667481311098334,-2.2624353076480737,0.0
2019-07-29,-0.0,-0.1293812202509736,-0.0,1.0,-3.7758546083946345,-2.3067214769940865,0.0
2019-07-30,-0.0,-0.12326000721240535,-0.0,1.0,-3.7727371078254603,-2.316336098088713,0.0
2019-07-31,-0.0,-0.16804108796296297,-0.0,1.0,-3.761284722222222,-2.304470486111111,0.0
2019-08-01,-0.0,-0.1759850714131917,-0.0,1.0,-3.723318739682767,-2.277973157252566,0.0
2019-08-02,-0.0,-0.1270859085290482,-0.09803770086526575,1.0,-4.042181705809642,-2.458359085290482,0.0
2019-08-05,-0.0,-0.1225806451612903,-0.09055299539170507,1.0,-4.027496159754223,-2.4398617511520735,0.0
2019-08-06,-0.0,-0.12483553904496555,-0.08846064546087765,1.0,-3.995046823001316,-2.5309186595464745,0.0
2019-08-07,-0.0,-0.16566682048915551,-0.03684048607906476,1.0,-3.9492385786802036,-2.539301645900631,0.0
2019-08-08,-0.0,-0.15986132511556242,-0.03474576271186441,1.0,-3.9615562403697995,-2.5479969183359015,0.0
2019-08-09,-0.0,-0.11246724073380757,-0.022014226881317857,1.0,-3.8283040059902658,-2.5250467989517036,0.0
2019-08-12,-0.0,-0.09472511144130757,-0.03105497771173848,1.0,-3.8277860326894504,-2.475705794947994,0.0
2019-08-13,-0.0,-0.058447827701448206,-0.013665057556628297,1.0,-3.8639435573709617,-2.4905310063126627,0.0
2019-08-14,-0.0,-0.09065995111473224,-0.005777349825938819,1.0,-3.8278646026220287,-2.482556847640916,0.0
2019-08-15,-0.0,-0.1753116492334145,-0.05373262645078091,1.0,-3.6953001862731045,-2.2400057314801547,0.0
2019-08-16,-0.0,-0.1722034871206142,-0.06206500681638803,1.0,-3.699504914974528,-2.2413001363277605,0.0
2019-08-19,-0.0,-0.09653572981591536,-0.08994057109726047,1.0,-3.810117408320046,-2.250833454123786,0.0
2019-08-20,-0.0,-0.09617039586919104,-0.12299196787148593,1.0,-3.7580321285140563,-2.194348823866896,0.0
2019-08-21,-0.0,-0.11276395036644657,-0.15492344532327118,1.0,-3.8059647340541325,-2.1827153327044484,0.0
2019-08-22,-0.0,-0.12421553776238908,-0.13395368967755897,1.0,-3.783308086272812,-2.1720406838346675,0.0
2019-08-23,-0.0,-0.12292358803986711,-0.1376570850787231,1.0,-3.7876643073811933,-2.173985266502961,0.0
2019-08-26,-0.0,-0.0506764168190128,-0.16343692870201093,1.0,-3.9205850091407672,-2.177915904936014,0.0
2019-08-27,-0.0,-0.04106596767147226,-0.15290519877675843,1.0,-3.900320372797437,-2.186908402504733,0.0
2019-08-28,-0.0,-0.0,-0.23215775502464922,1.0,-4.1267349260523325,-2.2254076602199473,0.0
2019-08-29,-0.0,-0.0,-0.2515356032456207,1.0,-4.138014711458255,-2.193751421854857,0.0
2019-08-30,-0.0,-0.0,-0.27106591221899373,1.0,-4.204159657439975,-2.17120354794311,0.0
2019-09-03,-0.0,-0.0,-0.31618150034202325,1.0,-4.13855742190469,-2.1457779128980774,0.0
2019-09-04,-0.0,-0.0,-0.3219015540075021,1.0,-4.169562887544974,-2.1638214805174925,0.0
2019-09-05,-0.0,-0.0,-0.3148683609800639,1.0,-4.1865773854816615,-2.1076700654390503,0.0
2019-09-06,-0.0,-0.0,-0.37911055433761354,1.0,-4.392186031944879,-2.058409019730661,0.0
2019-09-09,-0.0,-0.0,-0.38302536799248355,1.0,-4.396257438145945,-2.0503445036016283,0.0
2019-09-10,-0.0,-0.0,-0.49069547390001583,1.0,-4.444488251064501,-1.9500078851916103,0.0
2019-09-11,-0.0,-0.0,-0.5152876280535855,1.0,-4.439479905437352,-1.925453112687155,0.0
2019-09-12,-0.0,-0.0,-0.5316934720908231,1.0,-4.44386628823715,-1.9083885209713023,0.0
2019-09-13,-0.0,-0.0,-0.5086179633143579,1.0,-4.457463630613535,-1.9402277039848197,0.0
2019-09-16,-0.0,-0.0,-0.5209405431082258,1.0,-4.460375267199746,-1.9357137202121764,0.0
2019-09-17,-0.0,-0.0,-0.5188926895235065,1.0,-4.498448810754913,-1.9374751411979956,0.0
2019-09-18,-0.0,-0.0,-0.5383513685550605,1.0,-4.493555060471038,-1.9248090388287715,0.0
2019-09-19,-0.0,-0.0,-0.5442685546098163,1.0,-4.4516744889030315,-1.9587940497971523,0.0
2019-09-20,-0.0,-0.0,-0.6052694610778443,1.0,-4.41620758483034,-1.9625548902195609,0.0
2019-09-23,-0.0,-0.0,-0.6190971666399873,1.0,-4.407395549863935,-1.9772690891627982,0.0
