Date,ACN,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-23,1.0,-0.31999377948266033,-0.2646570939816495,-0.27297703592348765,-0.4072624539940905,-0.32696594266756523,0.0
2018-10-24,1.0,-0.32,-0.2637564766839378,-0.27246113989637305,-0.4075647668393782,-0.32691709844559586,0.0
2018-10-25,1.0,-0.30760803098247047,-0.24286587851610275,-0.27265083571137383,-0.4110782715042805,-0.31369751324908274,0.0
2018-10-26,1.0,-0.30432465357088473,-0.23993705903253643,-0.2684889091924268,-0.4133546520481194,-0.3118623420130958,0.0
2018-10-29,1.0,-0.29890176628371884,-0.24206690621995042,-0.2648919479730756,-0.41074953185889973,-0.31388228149197833,0.0
2018-10-30,1.0,-0.2989852468557836,-0.2420730318597059,-0.26494926234278915,-0.4107346205430574,-0.3138143077662778,0.0
2018-10-31,1.0,-0.30067550536875537,-0.2329989413721833,-0.266068457932147,-0.40943691082320915,-0.3113626052326461,0.0
2018-11-01,1.0,-0.30081669691470053,-0.23285944746924783,-0.26623311151441825,-0.40940713853599514,-0.3113530953821335,0.0
2018-11-02,1.0,-0.30581646491536496,-0.21748957757797982,-0.2627706062584761,-0.4158169672007635,-0.30953337686473453,0.0
2018-11-05,1.0,-0.30518518518518517,-0.21908349026993093,-0.2627997489014438,-0.41586942875078464,-0.30807281858129315,0.0
2018-11-06,1.0,-0.3043248945147679,-0.21863070122563794,-0.2632358850713281,-0.41634016475788627,-0.30899638336347196,0.0
2018-11-07,1.0,-0.3036328487861214,-0.2184228364841455,-0.2643920564384525,-0.41555572292937665,-0.3086038512716226,0.0
2018-11-08,1.0,-0.3001176735685136,-0.217996544903733,-0.2614356175358654,-0.4144613304624321,-0.309656743696953,0.0
2018-11-09,1.0,-0.29898843206970804,-0.21811307526666335,-0.26205618708998946,-0.4152686664329711,-0.30945465471480793,0.0
2018-11-12,1.0,-0.2998226640357669,-0.20481055024102707,-0.26095861328271347,-0.4235332317606214,-0.30856457776556684,0.0
2018-11-13,1.0,-0.29339725755166934,-0.20086446740858507,-0.2558376391096979,-0.42686804451510335,-0.3071343402225755,0.0
2018-11-14,1.0,-0.293044753124767,-0.20147603309892403,-0.25567179385234695,-0.4271301841314017,-0.30758144273538257,0.0
2018-11-15,1.0,-0.2931055885200725,-0.2012463070086149,-0.255393629434693,-0.42811390550907424,-0.30482385362099357,0.0
2018-11-16,1.0,-0.29265690895559415,-0.1996526916397916,-0.25484991317290995,-0.4277598610766559,-0.30585462664351276,0.0
2018-11-19,1.0,-0.29273695738749506,-0.20522202309836718,-0.24464854639585823,-0.4356581043409,-0.3107825567502987,0.0
2018-11-20,1.0,-0.2787548059035098,-0.20225722435817933,-0.22974079126875852,-0.443904253999752,-0.32578444747612556,0.0
2018-11-21,1.0,-0.2789903489235338,-0.19955456570155902,-0.2310071764414749,-0.443652561247216,-0.32145508537490713,0.0
2018-11-23,1.0,-0.27869907430325236,-0.18504034453739912,-0.23508737191228157,-0.45183406762041484,-0.32443938418890156,0.0
2018-11-26,1.0,-0.2785944073249196,-0.18822073744122741,-0.2341994555803019,-0.45058153922296457,-0.32301410541945064,0.0
2018-11-27,1.0,-0.2770430319778919,-0.1910777733912357,-0.2275463876825898,-0.45023193841294906,-0.3215554678247138,0.0
2018-11-28,1.0,-0.27727194216201545,-0.18940459446788557,-0.22802082562242457,-0.450810570730624,-0.3219828756137883,0.0
2018-11-29,1.0,-0.26795220921959717,-0.18640367017492213,-0.2187385000367999,-0.45303108363386574,-0.3272245528814308,0.0
2018-11-30,1.0,-0.2676547087402463,-0.18628846248221034,-0.2188742209353683,-0.45296167247386754,-0.32796780684104626,0.0
2018-12-03,1.0,-0.2680815483363254,-0.1866561739173204,-0.22177409438555934,-0.45368024985859384,-0.329046061530138,0.0
2018-12-04,1.0,-0.2658544972245419,-0.1867662229208626,-0.22284717787493247,-0.452497912266051,-0.3281917767843985,0.0
2018-12-06,1.0,-0.2540734670266101,-0.14659660624758966,-0.25043386039336674,-0.44940705746239873,-0.3098245275742383,0.0
2018-12-07,1.0,-0.24616021225324344,-0.15789986125648078,-0.23622909719348636,-0.4635737409634156,-0.3302339167052066,0.0
2018-12-10,1.0,-0.2333075472610356,-0.16039742783928831,-0.23364598945994294,-0.46794468887492136,-0.32214862447420584,0.0
2018-12-11,1.0,-0.2330158116145254,-0.16079976790290607,-0.2333784633238238,-0.4677723514336831,-0.3227358444949471,0.0
2018-12-12,1.0,-0.23351063829787233,-0.16068665377176017,-0.23375241779497097,-0.46786750483558986,-0.32200193423597673,0.0
2018-12-13,1.0,-0.23254409277603286,-0.15837158733993717,-0.23505677699927519,-0.4694612225175163,-0.32060884271563184,0.0
2018-12-14,1.0,-0.23350964905924693,-0.14578653720744872,-0.24140762746660868,-0.4748689708475231,-0.3197111320435717,0.0
2018-12-17,1.0,-0.23503518997750744,-0.14554864923694585,-0.2423875976491644,-0.47846276634338647,-0.31714513749486056,0.0
2018-12-18,1.0,-0.23365117682558842,-0.14266747133373567,-0.24166566083283042,-0.4788412794206397,-0.3171514785757393,0.0
2018-12-19,1.0,-0.23488798764001545,-0.14245365005793742,-0.24152665121668598,-0.47824932406334497,-0.31694186944766317,0.0
2018-12-20,1.0,-0.2297515094657333,-0.1349017343821414,-0.2502225108849919,-0.47790527050107046,-0.31274205576002495,0.0
2018-12-21,1.0,-0.2310071854828888,-0.14017781025453657,-0.24613323590305686,-0.4859822189745463,-0.33245646084520764,0.0
2018-12-24,1.0,-0.23989502599823406,-0.1513293436672226,-0.2388894339252428,-0.49462866673207095,-0.32794564897478656,0.0
2018-12-26,1.0,-0.24111811562332014,-0.15195719102770855,-0.23796608512925768,-0.48871133264917166,-0.32365733274690905,0.0
2018-12-27,1.0,-0.22229945114205593,-0.14116913932363445,-0.2392924765716751,-0.46319775663303214,-0.33080075737602765,0.0
2018-12-28,1.0,-0.22199856218547806,-0.141456985382219,-0.23920440929786727,-0.46316798466331177,-0.3305295950155763,0.0
2018-12-31,1.0,-0.2228772737076713,-0.1405325089270736,-0.23886212763917847,-0.4633211110312268,-0.3309368035085197,0.0
2019-01-02,1.0,-0.22275721643310578,-0.14049586776859505,-0.2373457899149599,-0.4632411067193676,-0.33163253084201705,0.0
2019-01-03,1.0,-0.22349899454179833,-0.13860959494398162,-0.24257876089246386,-0.4638992626639855,-0.32533754668198794,0.0
2019-01-04,1.0,-0.22398601733467413,-0.137695733371642,-0.24246995163530144,-0.4650912225254992,-0.3250251400660825,0.0
2019-01-07,1.0,-0.21816147234589653,-0.13075879145734626,-0.24916073426823174,-0.462727077926716,-0.3201352348753601,0.0
2019-01-08,1.0,-0.21877228852646094,-0.12331795920308117,-0.25115305976891256,-0.46605011649469835,-0.31812562407874095,0.0
2019-01-09,1.0,-0.22003718535469108,-0.1303155987795576,-0.25071510297482835,-0.46717677345537756,-0.31543192219679633,0.0
2019-01-10,1.0,-0.2203369635154779,-0.1295426923718514,-0.25084002573695874,-0.46743559802683315,-0.3148964564020685,0.0
2019-01-11,1.0,-0.2210189867379067,-0.12663390897815094,-0.2509779601183093,-0.4684906020417899,-0.318147123366091,0.0
2019-01-14,1.0,-0.22483357591085873,-0.12884445610937464,-0.25045930662594545,-0.46846889837990024,-0.3134022094438214,0.0
2019-01-15,1.0,-0.22181887657623234,-0.1282718761941154,-0.2533674054260604,-0.4671379442109286,-0.31763469621704243,0.0
2019-01-16,1.0,-0.2208530352963653,-0.13058222285905335,-0.24970148540860676,-0.4664230787600898,-0.3205807899890147,0.0
2019-01-17,1.0,-0.22037461773700306,-0.13254969418960244,-0.2481125764525994,-0.46719705657492355,-0.3209336773700306,0.0
2019-01-18,1.0,-0.21937014667817084,-0.13469466014763684,-0.248561978717285,-0.4659907966637906,-0.32806058863004506,0.0
2019-01-22,1.0,-0.15103593473371932,-0.06634288721948418,-0.2497727163979138,-0.6171587157280253,-0.30814871524953347,0.0
2019-01-23,1.0,-0.1424024886336444,-0.05209380234505863,-0.26202440775305097,-0.6210337401292175,-0.31536252692031586,0.0
2019-01-24,1.0,-0.1498588043842435,-0.049992820561910685,-0.25728712966065187,-0.6224333508830708,-0.3135739242808596,0.0
2019-01-25,1.0,-0.10732769044740026,-0.0,-0.2504715840386941,-0.7436517533252721,-0.3169286577992745,0.0
2019-01-28,1.0,-0.10693648606174899,-0.0,-0.25115446918594814,-0.7427770121612147,-0.31686854766567546,0.0
2019-01-29,1.0,-0.09536619650041202,-0.0,-0.25403518976297806,-0.7453346905142746,-0.328801318404343,0.0
2019-01-30,1.0,-0.09516890664729387,-0.0,-0.25315413488315774,-0.7469669451507447,-0.32631069136699364,0.0
2019-01-31,1.0,-0.08303878371180942,-0.0,-0.2535951193531206,-0.745969108604077,-0.33835278167820654,0.0
2019-02-01,1.0,-0.07591071039046027,-0.0,-0.25478077510361374,-0.7520783344240045,-0.34094379408129133,0.0
2019-02-04,1.0,-0.0743701550387597,-0.0,-0.2583333333333333,-0.7457364341085272,-0.34404069767441864,0.0
2019-02-05,1.0,-0.08249097035367124,-0.0,-0.2515938234795045,-0.7476789566819383,-0.3423023780088721,0.0
2019-02-06,1.0,-0.08323231343645444,-0.0,-0.2511273820491684,-0.7473694418852737,-0.3427483877224458,0.0
2019-02-07,1.0,-0.08422430722234345,-0.0,-0.2505879215458094,-0.7477149853322667,-0.3418915315053216,0.0
2019-02-08,1.0,-0.08193935273980918,-0.0,-0.2506980018937095,-0.7517783874335381,-0.3434169317050669,0.0
2019-02-11,1.0,-0.08008652747733515,-0.0,-0.25131857181051453,-0.7539557154315435,-0.34521060690761485,0.0
2019-02-12,1.0,-0.08490818436093882,-0.0,-0.24893591146783411,-0.7518667153107138,-0.34651587012039403,0.0
2019-02-13,1.0,-0.08189990281827016,-0.0,-0.25498056365403304,-0.7477648202137998,-0.3449222546161322,0.0
2019-02-14,1.0,-0.09003418098955177,-0.006399844852246006,-0.24835761557295583,-0.7344791641414754,-0.34491285059756127,0.0
2019-02-15,1.0,-0.0899287549071875,-0.004725439829399505,-0.24967285416565693,-0.7339698541171908,-0.34500557359569617,0.0
2019-02-19,1.0,-0.09546764855502532,-0.0,-0.2493156658026695,-0.734865918945762,-0.34277270414960875,0.0
2019-02-20,1.0,-0.09587946028439233,-0.006807005644243114,-0.24803178217581937,-0.7306024563358445,-0.3411012330127661,0.0
2019-02-21,1.0,-0.09632571996027806,-0.0018165524257030058,-0.24780197156489936,-0.7315862135781238,-0.3445394434083367,0.0
2019-02-22,1.0,-0.09522771845718021,-0.0,-0.25130142127309263,-0.7341952979346748,-0.34052444250744535,0.0
2019-02-25,1.0,-0.09377881302470034,-0.0,-0.2517591109817053,-0.7390935119134274,-0.34170427524627556,0.0
2019-02-26,1.0,-0.09365295031055901,-0.0,-0.25235345496894407,-0.7388878105590061,-0.3413237577639751,0.0
2019-02-27,1.0,-0.0966263248526594,-0.0,-0.253910892289782,-0.7427906187092236,-0.33203172370303896,0.0
2019-02-28,1.0,-0.09734448890505638,-0.0,-0.25425003031405363,-0.7403176912816781,-0.33321207711895234,0.0
2019-03-01,1.0,-0.09552766740963271,-0.0024469425331912005,-0.2567109216009303,-0.7396550053299739,-0.3283748425235003,0.0
2019-03-04,1.0,-0.09104582615657068,-0.01431309284102763,-0.2531476674510565,-0.7372698381892725,-0.3301472550399068,0.0
2019-03-05,1.0,-0.10484478693147288,-0.008459537642511608,-0.24236089165471472,-0.7423001191141795,-0.3329362860685028,0.0
2019-03-06,1.0,-0.10747254882907395,-0.009547177145078224,-0.2358371392478865,-0.7481051404139539,-0.32834515596151975,0.0
2019-03-07,1.0,-0.10662523366754874,-0.006530552790658154,-0.23694496370566387,-0.7521788740258795,-0.32545944502439855,0.0
2019-03-08,1.0,-0.12430124772979219,-0.0,-0.21560487770361111,-0.7246975021817582,-0.29407741113758046,0.0
2019-03-11,1.0,-0.11684312750183566,-0.0,-0.22103792131504774,-0.7232525640114641,-0.30744451550249885,0.0
2019-03-12,1.0,-0.10968735196589292,-0.0,-0.2271435338702037,-0.7237801989578398,-0.30791094268119373,0.0
2019-03-13,1.0,-0.11344746750017759,-0.0,-0.22668182141081195,-0.7173640216902275,-0.31043546210129996,0.0
2019-03-14,1.0,-0.11199962146304533,-0.0,-0.2269565628844516,-0.7144885019400019,-0.31241128040124916,0.0
2019-03-15,1.0,-0.11298667852878513,-0.005572074075808302,-0.22620747781705802,-0.7067871608175497,-0.2896307915622878,0.0
2019-03-18,1.0,-0.11869318314598865,-0.0047206188217148465,-0.2214484354186628,-0.7020868874295996,-0.29001425533406555,0.0
2019-03-19,1.0,-0.11201161810175209,-0.006324369905368687,-0.22285205659139884,-0.7042771479434086,-0.29687060807645455,0.0
2019-03-20,1.0,-0.11322746358283878,-0.009875442752926275,-0.22021533625765288,-0.7039947456076564,-0.2983744223686988,0.0
2019-03-21,1.0,-0.1215820426907847,-0.007450971203636449,-0.21835094542983668,-0.7087092012465147,-0.28700297570233607,0.0
2019-03-22,1.0,-0.11918822647169104,-0.008084926884139483,-0.22279246344206974,-0.7081458567679041,-0.2852455943007124,0.0
2019-03-25,1.0,-0.11238264281376992,-0.0,-0.23800738007380073,-0.7038395067494979,-0.2812368630015414,0.0
2019-03-26,1.0,-0.11314149688440804,-0.0,-0.23638824710028242,-0.7053140096618358,-0.27890965950197205,0.0
2019-03-27,1.0,-0.11515335135639042,-0.0,-0.23377924862496502,-0.7034119511513004,-0.2782464808427333,0.0
2019-03-28,1.0,-0.11196830206269666,-0.0,-0.2373383055587927,-0.7017597016664725,-0.27968768208833467,0.0
2019-03-29,1.0,-0.09787081339712919,-0.04423444976076555,-0.21435406698564594,-0.7551196172248803,-0.2807655502392345,0.0
2019-04-01,1.0,-0.0952050533569412,-0.04780590515384984,-0.2146001818442839,-0.7565440015313204,-0.2785328037517347,0.0
2019-04-02,1.0,-0.0871897575280738,-0.051164675869632595,-0.23546241327515913,-0.7501609326943708,-0.26021028538731134,0.0
2019-04-03,1.0,-0.08373068853709709,-0.05094888422658783,-0.23719721533473204,-0.7499523173755483,-0.2623021171085257,0.0
2019-04-04,1.0,-0.08861303413702555,-0.05242301265218429,-0.23053234662210553,-0.7453091429935546,-0.27032704702793026,0.0
2019-04-05,1.0,-0.08827036825033391,-0.053162564396107614,-0.2350219423774089,-0.7416046556000764,-0.26695764167143676,0.0
2019-04-08,1.0,-0.0881588671418695,-0.052804729778053255,-0.23694185519822633,-0.7411495458554843,-0.26492955396095075,0.0
2019-04-09,1.0,-0.09507563105406307,-0.0471441523118767,-0.23755785656343942,-0.7439996182659732,-0.2620365510330677,0.0
2019-04-10,1.0,-0.09348691898595311,-0.040161217237843126,-0.2390355584174,-0.7414562018554292,-0.27073048579809683,0.0
2019-04-11,1.0,-0.09434907010014307,-0.03817358130662852,-0.23958035288507393,-0.7413447782546494,-0.27088698140200285,0.0
2019-04-12,1.0,-0.09486769583164324,-0.037364892271718644,-0.23633413662284367,-0.7434563718355562,-0.27400920999260336,0.0
2019-04-15,1.0,-0.09229961581597346,-0.03834681556780491,-0.2391247285656334,-0.7399241176891689,-0.27654091201947173,0.0
2019-04-16,1.0,-0.09212378611820286,-0.03724559184939515,-0.24115387368471283,-0.7391854167163753,-0.2763236381856792,0.0
2019-04-17,1.0,-0.09042324760223315,-0.036050007157513005,-0.2444767857994942,-0.7418046476117764,-0.27308297943407933,0.0
2019-04-18,1.0,-0.09205250596658712,-0.03649164677804296,-0.23579952267303103,-0.7399522673031026,-0.2823150357995227,0.0
2019-04-22,1.0,-0.09509011808576756,-0.03984797055027012,-0.23131902280441746,-0.7408328154133001,-0.2832863221303246,0.0
2019-04-23,1.0,-0.09164278892072587,-0.04976122254059217,-0.23985195797516715,-0.7337392550143267,-0.2727554918815664,0.0
2019-04-24,1.0,-0.0888772147667033,-0.05310664310616553,-0.24272887912507762,-0.7311237403887483,-0.27205215148765466,0.0
2019-04-25,1.0,-0.08790343741800052,-0.05779919372152382,-0.2430046993153789,-0.729252641874001,-0.26747930631425776,0.0
2019-04-26,1.0,-0.08801909307875896,-0.05957040572792363,-0.23992840095465393,-0.7277088305489261,-0.2714081145584726,0.0
2019-04-29,1.0,-0.08822967877428285,-0.05784926733807456,-0.2390100711183237,-0.7281514008877857,-0.27330437687938525,0.0
2019-04-30,1.0,-0.0886721823513984,-0.050547197253284375,-0.24007534393552848,-0.7249946353210462,-0.2800123983691376,0.0
2019-05-01,1.0,-0.07939422847603148,-0.04951108991175769,-0.2501550202718817,-0.7191509658955401,-0.2867159551633675,0.0
2019-05-02,1.0,-0.07731393129770993,-0.052552480916030535,-0.24904580152671757,-0.7150047709923664,-0.29157919847328245,0.0
2019-05-03,1.0,-0.08067134603447453,-0.04084897101656878,-0.24867497493195817,-0.7221983478966719,-0.29501504082509666,0.0
2019-05-06,1.0,-0.0718160743732524,-0.005711827545826064,-0.2672848505126305,-0.7325717563272232,-0.31250149367875146,0.0
2019-05-07,1.0,-0.06984081457048616,-0.005330082699937857,-0.268057746546202,-0.7347626559586979,-0.31218031454658446,0.0
2019-05-08,1.0,-0.07917113254733833,-0.005621055138740026,-0.27488388710253664,-0.7007264499225915,-0.32137668214838633,0.0
2019-05-09,1.0,-0.08207729123508822,-0.004905112269924043,-0.27506726670952686,-0.7010024525561349,-0.31804652713289044,0.0
2019-05-10,1.0,-0.0809227912291979,-0.004809180296645478,-0.2770754469918815,-0.70314025188677,-0.31483465466752375,0.0
2019-05-13,1.0,-0.0868209303432843,-0.004594581726420036,-0.27053278103128126,-0.7012331571680236,-0.31743084321287435,0.0
2019-05-14,1.0,-0.07168034822928249,-0.0,-0.30056066807030823,-0.6817676421187103,-0.31167940195405835,0.0
2019-05-15,1.0,-0.07125941363141192,-0.0002841850992279638,-0.29919954530384124,-0.6837730308340833,-0.3136929853644674,0.0
2019-05-16,1.0,-0.06930880819190291,-0.000900730065421447,-0.30243197117663795,-0.6845785531430739,-0.31309851142504985,0.0
2019-05-17,1.0,-0.0707329210208289,-0.002962015118125163,-0.3002298523731665,-0.6881590483637828,-0.3075282576242269,0.0
2019-05-20,1.0,-0.06684510978989507,-0.0,-0.3076248904469764,-0.6869033801549139,-0.3073169576237061,0.0
2019-05-21,1.0,-0.05548714062425993,-0.0,-0.31636906171553064,-0.6877042580400701,-0.308648699853171,0.0
2019-05-22,1.0,-0.05599792075230962,-0.0,-0.31876284762422324,-0.6849703470925974,-0.30302672305838435,0.0
2019-05-23,1.0,-0.05253221314957285,-0.0,-0.31767121347996413,-0.6923349223580498,-0.2973993486571954,0.0
2019-05-24,1.0,-0.047685272487271356,-0.0,-0.3202196869696398,-0.6936168206675467,-0.29563454648312276,0.0
2019-05-28,1.0,-0.047256528707457335,-0.0,-0.32092014707268784,-0.6936221363250683,-0.29513528801734706,0.0
2019-05-29,1.0,-0.05612664957305168,-0.0,-0.3191174049069653,-0.6924090235468467,-0.28467925948578016,0.0
2019-05-30,1.0,-0.05728664487453849,-0.0,-0.3170049149871834,-0.6922371422524282,-0.28513980669284855,0.0
2019-05-31,1.0,-0.06131709496155926,-0.0,-0.31801189664495805,-0.6913220323043285,-0.280488091599464,0.0
2019-06-03,1.0,-0.05727409073865767,-0.0,-0.33162260967379076,-0.691694788151481,-0.2628655793025872,0.0
2019-06-04,1.0,-0.09097297044081136,-0.0,-0.3257132149716588,-0.6947580456270201,-0.23080526537686796,0.0
2019-06-05,1.0,-0.08914096711077985,-0.0,-0.3360663374638964,-0.6931193515326564,-0.2109615205441163,0.0
2019-06-06,1.0,-0.09141435282079903,-0.0,-0.3371238547044323,-0.6820380447421049,-0.21489698153574252,0.0
2019-06-07,1.0,-0.09535207994422495,-0.0,-0.3353009528236114,-0.676528003718336,-0.2167789914013479,0.0
2019-06-10,1.0,-0.09555901559340939,-0.0,-0.3335734702888615,-0.6780228207571286,-0.21677395366131394,0.0
2019-06-11,1.0,-0.09286760092030956,-0.0,-0.3319389249111065,-0.6840967719445026,-0.21506425898812428,0.0
2019-06-12,1.0,-0.0921178029334511,-0.0,-0.33439483043164964,-0.6844331837939611,-0.21352362799563004,0.0
2019-06-13,1.0,-0.09178642853820752,-0.0,-0.34205385796009485,-0.6814334217013163,-0.2102227803357983,0.0
2019-06-14,1.0,-0.10980241443233711,-0.0,-0.3059637383008545,-0.6295609711986255,-0.21535470452593028,0.0
2019-06-17,1.0,-0.11068434965319356,-0.0,-0.30613858701791646,-0.6327014753394636,-0.20980095343530422,0.0
2019-06-18,1.0,-0.1093884192921394,-0.0,-0.30897708267414004,-0.6297518419744157,-0.21195136283505853,0.0
2019-06-19,1.0,-0.11035385448636938,-0.0,-0.3164831196966962,-0.6247291929951255,-0.20518144069326594,0.0
2019-06-20,1.0,-0.11259623851346774,-0.0,-0.3110564222979838,-0.6278702219412522,-0.20627215461380413,0.0
2019-06-21,1.0,-0.11898413846084324,-0.0,-0.3093452031271183,-0.6273216141714493,-0.20380496181481317,0.0
2019-06-24,1.0,-0.11623699683401177,-0.0,-0.3123473541383989,-0.6258706467661692,-0.20696517412935325,0.0
2019-06-25,1.0,-0.11248586292693961,-0.0,-0.3144989821307396,-0.6292241574304456,-0.20570006785795067,0.0
2019-06-26,1.0,-0.10223027284048455,-0.0,-0.3152949167893128,-0.6259255066228915,-0.22076304766217594,0.0
2019-06-27,1.0,-0.09718287514448247,-0.0,-0.32402601817646126,-0.6327992203612629,-0.21238356412755252,0.0
2019-06-28,1.0,-0.09670548783251008,-0.0,-0.32480627180858296,-0.6370598631440613,-0.20725517741423843,0.0
2019-07-01,1.0,-0.09244859558840197,-0.0,-0.3266078755865884,-0.6375960644737141,-0.21035569359116774,0.0
2019-07-02,1.0,-0.09287932715195756,-0.0,-0.3265625354220036,-0.6381401464487316,-0.2094262202171794,0.0
2019-07-03,1.0,-0.08965064117087318,-0.0,-0.33132448230549644,-0.6364130681045811,-0.20823326838551817,0.0
2019-07-05,1.0,-0.08723539277457958,-0.0,-0.33606817460677213,-0.6368025021531208,-0.20633697475182447,0.0
2019-07-08,1.0,-0.08748470150945108,-0.0,-0.3350709396672862,-0.6368251665835638,-0.20708490095643897,0.0
2019-07-09,1.0,-0.08434936318723656,-0.0,-0.33619634682500116,-0.6379912069981417,-0.20767801296287902,0.0
2019-07-10,1.0,-0.08676833828094903,-0.0,-0.3299644224886129,-0.6464456479865848,-0.2029277799179678,0.0
2019-07-11,1.0,-0.08615259114907887,-0.0,-0.33047064421834993,-0.6463710317010718,-0.2030092225419773,0.0
2019-07-12,1.0,-0.06647897556988466,-0.0,-0.3372990645717918,-0.6489419671237854,-0.21773680864589956,0.0
2019-07-15,1.0,-0.0679860355458832,-0.0,-0.32941149800507796,-0.6487350380848748,-0.22080159593761334,0.0
2019-07-16,1.0,-0.06120228488530238,-0.0,-0.3210399854927917,-0.6535724000362679,-0.2309592891467948,0.0
2019-07-17,1.0,-0.06470481545297904,-0.0,-0.31855899156615575,-0.6541217012786795,-0.22975423959372449,0.0
2019-07-18,1.0,-0.06403226537363484,-0.0,-0.31932297095210044,-0.6554583767616803,-0.22701318711197715,0.0
2019-07-19,1.0,-0.06863344889311854,-0.0,-0.3206444157433213,-0.6498085332970792,-0.22679174314005393,0.0
2019-07-22,1.0,-0.06686006980644577,-0.0,-0.31848057658311046,-0.650695798014596,-0.23040659988214496,0.0
2019-07-23,1.0,-0.06695528003807882,-0.0,-0.3187968902286996,-0.6504680523130624,-0.23037693510732335,0.0
2019-07-24,1.0,-0.0673129190070665,-0.0,-0.32417557528537777,-0.647581083529625,-0.22583348432687078,0.0
2019-07-25,1.0,-0.06663950382543347,-0.0,-0.3270406084476436,-0.6527457105346552,-0.21716691565937796,0.0
2019-07-26,1.0,-0.06240666153776531,-0.0,-0.33042947006380957,-0.6550436710865729,-0.21489342444675746,0.0
2019-07-29,1.0,-0.06472506567623879,-0.0,-0.3283358999909412,-0.654678865839297,-0.21695805779509011,0.0
2019-07-30,1.0,-0.06406016400126852,-0.0,-0.3295428804421692,-0.6523127803198477,-0.21927241426176775,0.0
2019-07-31,1.0,-0.06405605187973334,-0.0,-0.3293274681420344,-0.65341707859054,-0.22067026438710263,0.0
2019-08-01,1.0,-0.0612999863828242,-0.0,-0.3347782669874268,-0.6515818619218374,-0.22184648903817347,0.0
2019-08-02,1.0,-0.06761743067345784,-0.0,-0.34727787209960387,-0.6458404074702887,-0.20301075268817204,0.0
2019-08-05,1.0,-0.0700989472733023,-0.0,-0.3476934893597795,-0.645484118736728,-0.19579361134956852,0.0
2019-08-06,1.0,-0.07480101302460201,-0.0,-0.3489734081041968,-0.6362156295224313,-0.20122557887120116,0.0
2019-08-07,1.0,-0.07267671858399077,-0.0,-0.3495038090286412,-0.6347175441372607,-0.20365305061373964,0.0
2019-08-08,1.0,-0.07123801772472418,-0.0,-0.34918158799059507,-0.6358970880810274,-0.20448996201844818,0.0
2019-08-09,1.0,-0.07053284440219114,-0.0,-0.3488161528362533,-0.6404997962786907,-0.20372130924894744,0.0
