Date,IWF,IWM,MTUM,PRK,SPY,VLUE,VXX
2018-11-29,-0.0,-0.8343949044585987,-0.0,1.0,-0.4457237737492515,-0.44185856606238777,0.0
2018-11-30,-0.0,-0.8346486692429107,-0.0,1.0,-0.4459260871931639,-0.44083709791541936,0.0
2018-12-03,-0.0,-0.8345124074880278,-0.0,1.0,-0.44574444928167173,-0.4406835002176752,0.0
2018-12-04,-0.0,-0.8374915162209854,-0.0,1.0,-0.4396362155558572,-0.4376815528709108,0.0
2018-12-06,-0.0,-0.8384440351067288,-0.0,1.0,-0.4363690540686965,-0.43403944089283786,0.0
2018-12-07,-0.0,-0.8395382864574866,-0.0,1.0,-0.4382214274101772,-0.43182680322982714,0.0
2018-12-10,-0.0,-0.8439104373303228,-0.0,1.0,-0.4322232078058221,-0.41182162728812194,0.0
2018-12-11,-0.0,-0.8434055594386796,-0.0,1.0,-0.4360180654873918,-0.4088929512339374,0.0
2018-12-12,-0.0,-0.8433433702548662,-0.0,1.0,-0.43596085600602213,-0.4091837832024949,0.0
2018-12-13,-0.0,-0.8423457321006234,-0.0,1.0,-0.43641152440335407,-0.40883680928832505,0.0
2018-12-14,-0.0,-0.8516393221800156,-0.0,1.0,-0.4324200544195695,-0.4099787170990598,0.0
2018-12-17,-0.0,-0.8556216216216216,-0.0,1.0,-0.43945945945945947,-0.40764864864864864,0.0
2018-12-18,-0.0,-0.8502581755593803,-0.0,1.0,-0.4336273666092943,-0.40541630808950085,0.0
2018-12-19,-0.0,-0.8511010606794809,-0.0,1.0,-0.4349593495934959,-0.4059925698594734,0.0
2018-12-20,-0.0,-0.8524059846340477,-0.0,1.0,-0.4357190996091117,-0.4076560183313115,0.0
2018-12-21,-0.0,-0.8590499259857355,-0.0,1.0,-0.4440317588480689,-0.388346117615395,0.0
2018-12-24,-0.0,-0.8373169883033109,-0.0,1.0,-0.43384813040336184,-0.4054227670565563,0.0
2018-12-26,-0.0,-0.8398253414627652,-0.0,1.0,-0.4238398253414628,-0.3988125349450199,0.0
2018-12-27,-0.0,-0.8177413051973427,-0.0,1.0,-0.39119447700924836,-0.3962485345838218,0.0
2018-12-28,-0.0,-0.8218946162060793,-0.0,1.0,-0.38947203917380774,-0.39324876930690494,0.0
2018-12-31,-0.0,-0.8341455745951893,-0.0,1.0,-0.39155269087669653,-0.39443483728973433,0.0
2019-01-02,-0.0,-0.8334554973821989,-0.0,1.0,-0.38918848167539266,-0.39515706806282724,0.0
2019-01-03,-0.0,-0.8338179436804192,-0.0,1.0,-0.3871643745907007,-0.3985330713817944,0.0
2019-01-04,-0.0,-0.8382809038546744,-0.0,1.0,-0.3668325992337564,-0.4011571841851495,0.0
2019-01-07,-0.0,-0.82284729899982,-0.0,1.0,-0.35970483120355845,-0.3886046332244877,0.0
2019-01-08,-0.0,-0.8173975557153127,-0.0,1.0,-0.36279141419328337,-0.38733696210331725,0.0
2019-01-09,-0.0,-0.8141867624422781,-0.0,1.0,-0.3624166239096973,-0.38878912262698817,0.0
2019-01-10,-0.0,-0.8111547243387465,-0.0,1.0,-0.3665563508555889,-0.387798558198004,0.0
2019-01-11,-0.0,-0.7946730986349173,-0.0,1.0,-0.37011187519244587,-0.40118546648876113,0.0
2019-01-14,-0.0,-0.7927341668374667,-0.0,1.0,-0.37433387989342076,-0.3949323631891781,0.0
2019-01-15,-0.0,-0.785406514490895,-0.0,1.0,-0.37273659912798146,-0.40661708130289814,0.0
2019-01-16,-0.0,-0.7845609718591419,-0.0,1.0,-0.36985493874621966,-0.4085293966887077,0.0
2019-01-17,-0.0,-0.7943269726663228,-0.0,1.0,-0.3720990201134606,-0.41224858174316664,0.0
2019-01-18,-0.0,-0.7871606730794161,-0.0,1.0,-0.3783608597578366,-0.42726023490367915,0.0
2019-01-22,-0.0,-0.9115656800454568,-0.0,1.0,-0.30887442533188697,-0.3623379306782375,0.0
2019-01-23,-0.0,-0.8969136606328949,-0.0,1.0,-0.3114988930850371,-0.3960932413074619,0.0
2019-01-24,-0.0,-0.8913117191371711,-0.0,1.0,-0.32270012259057357,-0.39432431727483763,0.0
2019-01-25,-0.0,-0.9263166201925607,-0.0,1.0,-0.3166728047561425,-0.38762035039722215,0.0
2019-01-28,-0.0,-0.9206378395418483,-0.0,1.0,-0.32075868228865656,-0.3856197131298272,0.0
2019-01-29,-0.0,-0.918130654323585,-0.0,1.0,-0.3186145592257521,-0.39317273301073,0.0
2019-01-30,-0.0,-0.9168266827998002,-0.0,1.0,-0.31738432806376093,-0.39619117763105977,0.0
2019-01-31,-0.0,-0.9225511330774488,-0.0,1.0,-0.2899206057100794,-0.41645196908354803,0.0
2019-02-01,-0.0,-0.9232086406743941,-0.0,1.0,-0.29823498419388833,-0.41290832455216014,0.0
2019-02-04,-0.0,-0.9204986661736351,-0.0,1.0,-0.2949208948522226,-0.4258207654314466,0.0
2019-02-05,-0.0,-0.9278306878306878,-0.0,1.0,-0.3017724867724868,-0.4158994708994709,0.0
2019-02-06,-0.0,-0.9128332496631174,-0.0,1.0,-0.2985705604142997,-0.43081353872169525,0.0
2019-02-07,-0.0,-0.9036360285405862,-0.0,1.0,-0.29520023169479476,-0.43405913483057323,0.0
2019-02-08,-0.0,-0.9127530952192393,-0.0,1.0,-0.3139040680024287,-0.4131886697816847,0.0
2019-02-11,-0.0,-0.9079727013014496,-0.0,1.0,-0.3099671992381759,-0.4272563749867739,0.0
2019-02-12,-0.0,-0.9156099113917334,-0.0,1.0,-0.3113758157796997,-0.42595638563166555,0.0
2019-02-13,-0.0,-0.9135923357857408,-0.0,1.0,-0.31082940771714396,-0.4220875456518287,0.0
2019-02-14,-0.0,-0.8898320821285514,-0.0,1.0,-0.3320953922062763,-0.43083003952569165,0.0
2019-02-15,-0.0,-0.8884021029154054,-0.0,1.0,-0.3341564441612235,-0.4326376719239552,0.0
2019-02-19,-0.0,-0.8914471060537579,-0.0,1.0,-0.33302315688724643,-0.43418498923244625,0.0
2019-02-20,-0.0,-0.9047112906225918,-0.0,1.0,-0.32527303164775595,-0.4272845640793984,0.0
2019-02-21,-0.0,-0.9005128477665879,-0.0,1.0,-0.325777907687402,-0.43095155847261707,0.0
2019-02-22,-0.0,-0.8966617901316665,-0.0,1.0,-0.329299108924059,-0.4339672828833621,0.0
2019-02-25,-0.0,-0.8909580854299513,-0.0,1.0,-0.3355033216829861,-0.44153037539019774,0.0
2019-02-26,-0.0,-0.8913345072301372,-0.0,1.0,-0.33570780641374526,-0.44093164719065153,0.0
2019-02-27,-0.0,-0.8909202519483292,-0.0,1.0,-0.33903597736735347,-0.43898793637237105,0.0
2019-02-28,-0.0,-0.8930192810981146,-0.0,1.0,-0.3420659082412007,-0.4354270149014581,0.0
2019-03-01,-0.0,-0.8973489601409615,-0.0,1.0,-0.34402114424540137,-0.4283311530555036,0.0
2019-03-04,-0.0,-0.8832251596221835,-0.0,1.0,-0.3535961162999314,-0.40156192285367526,0.0
2019-03-05,-0.0,-0.8686052059587552,-0.0,1.0,-0.3825478449875418,-0.3995387796214812,0.0
2019-03-06,-0.0,-0.8670835762361546,-0.0,1.0,-0.381922730404367,-0.40086915045842386,0.0
2019-03-07,-0.0,-0.8892494281610726,-0.0,1.0,-0.364514069897335,-0.4059790414383744,0.0
2019-03-08,-0.0,-0.8958873359878143,-0.0,1.0,-0.37043371369017397,-0.40597525453622296,0.0
2019-03-11,-0.0,-0.8961729648832113,-0.0,1.0,-0.36896680741888926,-0.40737078411459726,0.0
2019-03-12,-0.0,-0.8809619994075033,-0.0,1.0,-0.38046376343217264,-0.4317416713797097,0.0
2019-03-13,-0.0,-0.8878962614039362,-0.0,1.0,-0.38772029562251276,-0.4315493110262866,0.0
2019-03-14,-0.0,-0.883418360461036,-0.0,1.0,-0.3911247874321807,-0.4247037546899884,0.0
2019-03-15,-0.0,-0.8734916941723933,-0.0,1.0,-0.3934040365781073,-0.4386126291867323,0.0
2019-03-18,-0.0,-0.88079849464125,-0.0,1.0,-0.40082903815211757,-0.4454989227958221,0.0
2019-03-19,-0.0,-0.8828197690328936,-0.0,1.0,-0.39959498659077225,-0.4541623337529418,0.0
2019-03-20,-0.0,-0.8975022007042253,-0.0,1.0,-0.3994828345070422,-0.45389524647887325,0.0
2019-03-21,-0.0,-0.902341471544038,-0.0,1.0,-0.38271810682443125,-0.49245896175318726,0.0
2019-03-22,-0.0,-0.8963797354853174,-0.0,1.0,-0.4248206680116566,-0.48086191436897563,0.0
2019-03-25,-0.0,-0.8888982196842459,-0.0,1.0,-0.4294311947150375,-0.4808812003135147,0.0
2019-03-26,-0.0,-0.9179655455291224,-0.0,1.0,-0.43789426041696133,-0.47291448615314985,0.0
2019-03-27,-0.0,-0.919736991270831,-0.0,1.0,-0.43832898764312433,-0.476079809545403,0.0
2019-03-28,-0.0,-0.9219675289717507,-0.0,1.0,-0.43575213215085146,-0.47570339727424704,0.0
2019-03-29,-0.0,-0.9178846589621572,-0.0,1.0,-0.4361545433945162,-0.4785010197144799,0.0
2019-04-01,-0.0,-0.9228612692209668,-0.0,1.0,-0.43728938351315383,-0.4716676578030754,0.0
2019-04-02,-0.0,-0.9362327026263766,-0.0,1.0,-0.4572719570742728,-0.43052809940694714,0.0
2019-04-03,-0.0,-0.936940245797429,-0.0,1.0,-0.45373640344681454,-0.4345811555304422,0.0
2019-04-04,-0.0,-0.9323448685662545,-0.0,1.0,-0.4603152146232421,-0.4369146317308508,0.0
2019-04-05,-0.0,-0.9280916073807431,-0.0,1.0,-0.46271364190357417,-0.4435531872679345,0.0
2019-04-08,-0.0,-0.9317985931548364,-0.0,1.0,-0.4411821947896683,-0.407345622376067,0.0
2019-04-09,-0.0,-0.9220330481790063,-0.0,1.0,-0.4658511438682531,-0.39864017610834,0.0
2019-04-10,-0.0,-0.9167781121141201,-0.0,1.0,-0.4656469408224674,-0.4036832720383372,0.0
2019-04-11,-0.0,-0.9214662609229739,-0.0,1.0,-0.4685222926379854,-0.40182584661771686,0.0
2019-04-12,-0.0,-0.9222693768148315,-0.0,1.0,-0.46864529819075273,-0.401133571588117,0.0
2019-04-15,-0.0,-0.923136992414101,-0.0,1.0,-0.4651104417670683,-0.40068607764390896,0.0
2019-04-16,-0.0,-0.9159619450317125,-0.0,1.0,-0.4625292088572382,-0.4033047735618115,0.0
2019-04-17,-0.0,-0.9023107480557265,-0.0,1.0,-0.4616460583002294,-0.4335310244502881,0.0
2019-04-18,-0.0,-0.8917177828193709,-0.0,1.0,-0.4595412150239475,-0.4496540906926588,0.0
2019-04-22,-0.0,-0.9034778439060164,-0.0,1.0,-0.46571517219981384,-0.45147096155473443,0.0
2019-04-23,-0.0,-0.9122406405051872,-0.0,1.0,-0.4641689219666216,-0.4427153811456924,0.0
2019-04-24,-0.0,-0.9116601793873752,-0.0,1.0,-0.4681559203474925,-0.440740113950471,0.0
2019-04-25,-0.0,-0.9254114790660908,-0.0,1.0,-0.4693543378221959,-0.42841817001213967,0.0
2019-04-26,-0.0,-0.9136562632396554,-0.0,1.0,-0.47950854399096177,-0.4312950148284141,0.0
2019-04-29,-0.0,-0.9126934809626029,-0.0,1.0,-0.4793808609196701,-0.4324652581629194,0.0
2019-04-30,-0.0,-0.907848287158632,-0.0,1.0,-0.47414499138637073,-0.44214747663023524,0.0
2019-05-01,-0.0,-0.902455565288649,-0.0,1.0,-0.49164994772386905,-0.431659555229026,0.0
2019-05-02,-0.0,-0.9039265536723164,-0.0,1.0,-0.48621468926553674,-0.4347175141242938,0.0
2019-05-03,-0.0,-0.9078891619354291,-0.0,1.0,-0.4848176708188571,-0.431940795977742,0.0
2019-05-06,-0.0,-0.9029057805586087,-0.0,1.0,-0.48704940672472585,-0.42848284997604347,0.0
2019-05-07,-0.0,-0.9071688326332703,-0.0,1.0,-0.48467848786400924,-0.4271981507061709,0.0
2019-05-08,-0.0,-0.8980090421498976,-0.0,1.0,-0.4812277105388785,-0.42888433349246025,0.0
2019-05-09,-0.0,-0.8975467355302307,-0.0,1.0,-0.4864986246000112,-0.42286532307865043,0.0
2019-05-10,-0.0,-0.8976366902436286,-0.0,1.0,-0.4898675199281464,-0.41924890535533854,0.0
2019-05-13,-0.0,-0.8970394275291146,-0.0,1.0,-0.4885926757401431,-0.42059772695383757,0.0
2019-05-14,-0.0,-0.8836989725076368,-0.0,1.0,-0.48414329352957514,-0.4091641210774785,0.0
2019-05-15,-0.0,-0.8834452895131293,-0.0,1.0,-0.4869538666518625,-0.4053738966302115,0.0
2019-05-16,-0.0,-0.8851535172949865,-0.0,1.0,-0.4842040974959747,-0.4067236688690245,0.0
2019-05-17,-0.0,-0.8852071992000888,-0.0,1.0,-0.48755693811798684,-0.4047050327741362,0.0
2019-05-20,-0.0,-0.8794562352614788,-0.0,1.0,-0.4896379525593009,-0.40521570259397977,0.0
2019-05-21,-0.0,-0.8830753841451554,-0.0,1.0,-0.4870377059657117,-0.40851371252327107,0.0
2019-05-22,-0.0,-0.8763293072330972,-0.0,1.0,-0.49487713452728027,-0.40541441066222406,0.0
2019-05-23,-0.0,-0.8749028749028749,-0.0,1.0,-0.5009157509157509,-0.39921189921189915,0.0
2019-05-24,-0.0,-0.8717948717948718,-0.0,1.0,-0.5,-0.39724206678850305,0.0
2019-05-28,-0.0,-0.8783114186851211,-0.0,1.0,-0.4926782006920415,-0.39717647058823524,0.0
2019-05-29,-0.0,-0.8898146104612668,-0.0,1.0,-0.4896546016331935,-0.37933127344956963,0.0
2019-05-30,-0.0,-0.887301412180053,-0.0,1.0,-0.4873124448367167,-0.3835503089143866,0.0
2019-05-31,-0.0,-0.8917158783597329,-0.0,1.0,-0.48186986036756996,-0.3859760472432254,0.0
2019-06-03,-0.0,-0.8985766102440097,-0.0,1.0,-0.48043526049681246,-0.3688448010551769,0.0
2019-06-04,-0.0,-0.892348705546089,-0.0,1.0,-0.478041004782059,-0.3779200791513219,0.0
2019-06-05,-0.0,-0.8815108799781032,-0.0,1.0,-0.4789927466812645,-0.3765977829478582,0.0
2019-06-06,-0.0,-0.8891077731264878,-0.0,1.0,-0.4601767490218611,-0.3867684478371502,0.0
2019-06-07,-0.0,-0.8921434437448673,-0.0,1.0,-0.45825349028196,-0.3871064878182316,0.0
2019-06-10,-0.0,-0.8960052461883162,-0.0,1.0,-0.4460079785780643,-0.3904038472047653,0.0
2019-06-11,-0.0,-0.9010621071987265,-0.0,1.0,-0.44775914592310007,-0.3956692373137195,0.0
2019-06-12,-0.0,-0.9062165793731318,-0.0,1.0,-0.4436888145446568,-0.39229988756958345,0.0
2019-06-13,-0.0,-0.8994650939514471,-0.0,1.0,-0.44468522836373614,-0.398957618982307,0.0
2019-06-14,-0.0,-0.894100222167366,-0.0,1.0,-0.45813105131791876,-0.390603143256809,0.0
2019-06-17,-0.0,-0.8911756645656344,-0.0,1.0,-0.4652781583995615,-0.38402302000548094,0.0
2019-06-18,-0.0,-0.8822447859495061,-0.0,1.0,-0.46984083424807904,-0.3921514818880351,0.0
2019-06-19,-0.0,-0.8861303479046343,-0.0,1.0,-0.4717105083075576,-0.3793830235677333,0.0
2019-06-20,-0.0,-0.8920006570302235,-0.0,1.0,-0.4657249233464739,-0.37990035041611914,0.0
2019-06-21,-0.0,-0.898647538739528,-0.0,1.0,-0.4561682089470514,-0.3829600832283853,0.0
2019-06-24,-0.0,-0.9060954618726264,-0.0,1.0,-0.45392202398841563,-0.3721756236168411,0.0
2019-06-25,-0.0,-0.8949236776712816,-0.0,1.0,-0.46011851123672215,-0.37563146828322547,0.0
2019-06-26,-0.0,-0.8928336980306346,-0.0,1.0,-0.4365426695842451,-0.40582603938730855,0.0
2019-06-27,-0.0,-0.8902429005668593,-0.0,1.0,-0.4437385327381767,-0.40446915135416384,0.0
2019-06-28,-0.0,-0.8929060531361271,-0.0,1.0,-0.44130375239660374,-0.40476581758422353,0.0
2019-07-01,-0.0,-0.8935286401399212,-0.0,1.0,-0.44416812418014867,-0.39514101442938343,0.0
2019-07-02,-0.0,-0.8972972972972973,-0.0,1.0,-0.441031941031941,-0.39167349167349164,0.0
2019-07-03,-0.0,-0.9061628479247552,-0.0,1.0,-0.4313446710778149,-0.3966752337726253,0.0
2019-07-05,-0.0,-0.9071953652337879,-0.0,1.0,-0.42890716803760287,-0.39668789112671826,0.0
2019-07-08,-0.0,-0.9130980306584474,-0.0,1.0,-0.41478915498336155,-0.39973269325186844,0.0
2019-07-09,-0.0,-0.9131264656159678,-0.0,1.0,-0.4133173365326934,-0.40025631237388887,0.0
2019-07-10,-0.0,-0.9198637602179837,-0.0,1.0,-0.40656675749318805,-0.3983651226158038,0.0
2019-07-11,-0.0,-0.9165169579182318,-0.0,1.0,-0.41572758451739344,-0.38970548206216993,0.0
2019-07-12,-0.0,-0.9105971976601823,-0.0,1.0,-0.42462250034008975,-0.3854985716229085,0.0
2019-07-15,-0.0,-0.9178029993739963,-0.0,1.0,-0.42581856781252553,-0.37813342042949294,0.0
2019-07-16,-0.0,-0.925852303670624,-0.0,1.0,-0.43140725411175246,-0.36575536433939654,0.0
2019-07-17,-0.0,-0.9389852629289248,-0.0,1.0,-0.42381314916526186,-0.3561912012616238,0.0
2019-07-18,-0.0,-0.9400809057095539,-0.0,1.0,-0.4239133385822496,-0.3509624521488882,0.0
2019-07-19,-0.0,-0.9396844363577112,-0.0,1.0,-0.42372973413355786,-0.35227982510930667,0.0
2019-07-22,-0.0,-0.9230497801422288,-0.0,1.0,-0.4206883448238423,-0.37055534444384125,0.0
2019-07-23,-0.0,-0.9237932345115926,-0.0,1.0,-0.41809198023565186,-0.372970624966064,0.0
2019-07-24,-0.0,-0.9294859332907489,-0.0,1.0,-0.4783514316660649,-0.3694003943677618,0.0
2019-07-25,-0.0,-0.9230641178592237,-0.0,1.0,-0.48591959603806567,-0.36548012096662325,0.0
2019-07-26,-0.0,-0.9143388166107244,-0.0,1.0,-0.49277372465255626,-0.3668895114982385,0.0
2019-07-29,-0.0,-0.9003108348134993,-0.0,1.0,-0.49553174955595025,-0.37946825044404975,0.0
2019-07-30,-0.0,-0.8945160573397044,-0.0,1.0,-0.4974441604622736,-0.3861540171130126,0.0
2019-07-31,-0.0,-0.8973390367201822,-0.0,1.0,-0.4958613410366091,-0.38442308760624405,0.0
2019-08-01,-0.0,-0.9038584051186882,-0.0,1.0,-0.4904578566878099,-0.37556435753261497,0.0
2019-08-02,-0.0,-0.904422965076024,-0.0,1.0,-0.4895726590411832,-0.3755504472816905,0.0
2019-08-05,-0.0,-0.9028304235951637,-0.0,1.0,-0.4836621199125695,-0.3802949395456935,0.0
2019-08-06,-0.0,-0.8995685653432364,-0.0,1.0,-0.44899240893452025,-0.38201081317241004,0.0
2019-08-07,-0.0,-0.9018667393377845,-0.0,1.0,-0.4407957487396103,-0.3825044283962393,0.0
2019-08-08,-0.0,-0.9038650239860445,-0.0,1.0,-0.44006214566070656,-0.3817597034452682,0.0
2019-08-09,-0.0,-0.8966583487034826,-0.0,1.0,-0.42671151133774543,-0.38903656287295213,0.0
2019-08-12,-0.0,-0.895246097137901,-0.0,1.0,-0.4433000867302689,-0.37177471812662616,0.0
2019-08-13,-0.0,-0.8855217944208448,-0.0,1.0,-0.4421385860007035,-0.37804053139965915,0.0
2019-08-14,-0.0,-0.8903192723935983,-0.0,1.0,-0.4343777831754514,-0.3741397457695733,0.0
2019-08-15,-0.0,-0.9062125529251991,-0.0,1.0,-0.4204723990094001,-0.3362181450217027,0.0
2019-08-16,-0.0,-0.9038333466528143,-0.0,1.0,-0.424172194251312,-0.33591731266149866,0.0
2019-08-19,-0.0,-0.9051616169691156,-0.0,1.0,-0.4236949396434567,-0.33586484397900185,0.0
2019-08-20,-0.0,-0.9119891515328779,-0.0,1.0,-0.42223935760057435,-0.3246829216410966,0.0
2019-08-21,-0.0,-0.9139470606994791,-0.0,1.0,-0.4232486446263421,-0.32039970234931436,0.0
2019-08-22,-0.0,-0.9153257925760713,-0.0,1.0,-0.41614890340396155,-0.32372152302055124,0.0
2019-08-23,-0.0,-0.9159275585532954,-0.0,1.0,-0.41683042115885066,-0.32274682670348925,0.0
2019-08-26,-0.0,-0.9122973507315144,-0.0,1.0,-0.410623434822723,-0.31316725978647686,0.0
2019-08-27,-0.0,-0.9135375102396746,-0.0,1.0,-0.41762016753428644,-0.3113125280765267,0.0
2019-08-28,-0.0,-0.906617045424552,-0.0,1.0,-0.4233642146382664,-0.30942011771847866,0.0
2019-08-29,-0.0,-0.8902756931827159,-0.0,1.0,-0.4272322721647313,-0.3156647444505885,0.0
2019-08-30,-0.0,-0.8827392366492423,-0.0,1.0,-0.435682576374478,-0.3083874018230056,0.0
2019-09-03,-0.0,-0.8946207186383694,-0.0,1.0,-0.4389052321916369,-0.2931025425509561,0.0
2019-09-04,-0.0,-0.8906717789799884,-0.0,1.0,-0.4398077630127633,-0.29573507011922895,0.0
2019-09-05,-0.0,-0.8960977656561419,-0.0,1.0,-0.43847686982062306,-0.2878946816322249,0.0
2019-09-06,-0.0,-0.893960012561499,-0.0,1.0,-0.44760808123102686,-0.27543703548623466,0.0
2019-09-09,-0.0,-0.8958207939706382,-0.0,1.0,-0.44780572056629936,-0.2732839609556957,0.0
2019-09-10,-0.0,-0.9035099250690154,-0.0,1.0,-0.407729722623899,-0.31791770737478636,0.0
2019-09-11,-0.0,-0.9035279261266476,-0.0,1.0,-0.3984899108152903,-0.32879955802267763,0.0
2019-09-12,-0.0,-0.9017070412162341,-0.0,1.0,-0.3989847181672322,-0.3295983587153792,0.0
2019-09-13,-0.0,-0.9002579083109638,-0.0,1.0,-0.4056266119269435,-0.3258066214011264,0.0
2019-09-16,-0.0,-0.899121191390833,-0.0,1.0,-0.40588328158711784,-0.32615902752197024,0.0
2019-09-17,-0.0,-0.8849373486364116,-0.0,1.0,-0.4125250078972307,-0.33494787827735073,0.0
2019-09-18,-0.0,-0.8984050113175764,-0.0,1.0,-0.402326683160499,-0.331236511028057,0.0
2019-09-19,-0.0,-0.8886669470142977,-0.0,1.0,-0.416657905803196,-0.32293418839360805,0.0
2019-09-20,-0.0,-0.8950167162450313,-0.0,1.0,-0.41693210835285754,-0.32053070787374627,0.0
2019-09-23,-0.0,-0.8999709984444619,-0.0,1.0,-0.41029291571093357,-0.326241134751773,0.0
