Date,IWF,IWM,MTUM,MUSA,SPY,VLUE,VXX
2018-11-14,-0.15147215324583185,-0.807346254313264,-0.0,1.0,-0.6201747879647845,-0.6458770034506112,0.0
2018-11-15,-0.15052967124963776,-0.8080303957239914,-0.0,1.0,-0.6223073703190907,-0.6390185787423125,0.0
2018-11-16,-0.1467300526789156,-0.7987279969163562,-0.0,1.0,-0.6216112039059489,-0.6450597455993833,0.0
2018-11-19,-0.14838606070338844,-0.7981371446924682,-0.0,1.0,-0.6206198811626786,-0.6446764091858037,0.0
2018-11-20,-0.11068190524837185,-0.7914059507087218,-0.0,1.0,-0.6253032818286297,-0.6650172391776273,0.0
2018-11-21,-0.1131054131054131,-0.7857866413421969,-0.0,1.0,-0.6213358657803102,-0.6452991452991452,0.0
2018-11-23,-0.11322010266810316,-0.7893085746878763,-0.0,1.0,-0.62069839660308,-0.6455098548703974,0.0
2018-11-26,-0.11240653909517172,-0.7940058294259283,-0.0,1.0,-0.6185527816499811,-0.6432011151945255,0.0
2018-11-27,-0.11197437686306844,-0.7949197691380732,-0.0,1.0,-0.6199340394494831,-0.6443838396651234,0.0
2018-11-28,-0.11325721535045986,-0.7911830003171582,-0.0,1.0,-0.6216936251189343,-0.6454487789406913,0.0
2018-11-29,-0.08521122340091646,-0.780553637561986,-0.0,1.0,-0.6207080534806352,-0.6520620174502542,0.0
2018-11-30,-0.0840727455792587,-0.782738657101504,-0.0,1.0,-0.6219558240513499,-0.6576678623120006,0.0
2018-12-03,-0.08186306884297262,-0.7835644872157752,-0.0,1.0,-0.6221027140925245,-0.6574205113689972,0.0
2018-12-04,-0.07267934475616644,-0.7893052155902844,-0.0,1.0,-0.619280738090755,-0.6568756668549551,0.0
2018-12-06,-0.06466363859562975,-0.7522403633685244,-0.0,1.0,-0.6138288730665357,-0.6382580407561993,0.0
2018-12-07,-0.05579518146527821,-0.757347957360281,-0.0,1.0,-0.6192001971778914,-0.6485612175734796,0.0
2018-12-10,-0.03894437826445523,-0.7588503008644124,-0.0,1.0,-0.6177647454106723,-0.6388710711994868,0.0
2018-12-11,-0.04462976539589443,-0.7569342619745846,-0.0,1.0,-0.6193792766373412,-0.6337976539589443,0.0
2018-12-12,-0.04744134830085951,-0.7574404306732327,-0.0,1.0,-0.6218456550331876,-0.6320313216896584,0.0
2018-12-13,-0.04823741998713669,-0.7595785733974457,-0.0,1.0,-0.6213285963676457,-0.6335487427643869,0.0
2018-12-14,-0.052009673370679896,-0.7494107202987724,-0.0,1.0,-0.6265344231181313,-0.6332384363424862,0.0
2018-12-17,-0.03784575035833003,-0.7494434448476717,-0.0,1.0,-0.6160836814979721,-0.6462443963282608,0.0
2018-12-18,-0.02587486744432662,-0.7401302832904105,-0.0,1.0,-0.6137857900318133,-0.6500530222693531,0.0
2018-12-19,-0.021016558500636866,-0.7423727785527993,-0.0,1.0,-0.6173651968217384,-0.6519682173833931,0.0
2018-12-20,-0.01988833559680097,-0.7308586087218953,-0.0,1.0,-0.6204617473970122,-0.6467481515014335,0.0
2018-12-21,-0.014296893811702384,-0.7367264627979774,-0.0,1.0,-0.6300264868769565,-0.628822537924392,0.0
2018-12-24,-0.004342227412930853,-0.7273081184679424,-0.0,1.0,-0.6269277992393616,-0.636061450004492,0.0
2018-12-26,-0.0034776922390987726,-0.7302559224801594,-0.0,1.0,-0.611806319293761,-0.6268465951312309,0.0
2018-12-27,-0.0,-0.7028160055510582,-0.0,1.0,-0.5664681392390424,-0.6218630738984618,0.0
2018-12-28,-0.0,-0.7055271445494208,-0.0,1.0,-0.5646181849700963,-0.6191095316517871,0.0
2018-12-31,-0.0,-0.7109702809850392,-0.0,1.0,-0.5643429695864803,-0.6184564632346558,0.0
2019-01-02,-0.0,-0.7119930475086906,-0.0,1.0,-0.5660486674391657,-0.61882966396292,0.0
2019-01-03,-0.0,-0.7117284129420967,-0.0,1.0,-0.5767459374909482,-0.6081452944413869,0.0
2019-01-04,-0.0,-0.7153930382664822,-0.0,1.0,-0.5550368833563855,-0.611082295988935,0.0
2019-01-07,-0.0,-0.6892251884600125,-0.0,1.0,-0.5503599161140396,-0.5943717054922633,0.0
2019-01-08,-0.0,-0.6813385759950213,-0.0,1.0,-0.5549206528811067,-0.5925433509660264,0.0
2019-01-09,-0.0,-0.6790489921691686,-0.0,1.0,-0.5545472535549714,-0.5934187091849716,0.0
2019-01-10,-0.0,-0.6778851588108964,-0.0,1.0,-0.5551881993896237,-0.5927433028145135,0.0
2019-01-11,-0.0,-0.6568145889792231,-0.0,1.0,-0.558180894308943,-0.6079494128274616,0.0
2019-01-14,-0.0,-0.6566498150083317,-0.0,1.0,-0.5591549693563419,-0.6084954952410541,0.0
2019-01-15,-0.0,-0.6523250883392225,-0.0,1.0,-0.5596325088339222,-0.6148975265017668,0.0
2019-01-16,-0.0,-0.6525560233984231,-0.0,1.0,-0.5459914657925227,-0.6273490264786503,0.0
2019-01-17,-0.0,-0.6448959581653775,-0.0,1.0,-0.5002178886588953,-0.5785216254493953,0.0
2019-01-18,-0.0,-0.6446594005449591,-0.0,1.0,-0.5022615803814714,-0.5778746594005449,0.0
2019-01-22,-0.0,-0.6759759922136909,-0.0,1.0,-0.44641505353087485,-0.5811614577700877,0.0
2019-01-23,-0.0,-0.6560476770960315,-0.0,1.0,-0.4505485574969525,-0.6023296762833537,0.0
2019-01-24,-0.0,-0.6584897495537404,-0.0,1.0,-0.44287877968302053,-0.6032347054687077,0.0
2019-01-25,-0.0,-0.6451595219822388,-0.0,1.0,-0.46022914154149763,-0.6355388663523737,0.0
2019-01-28,-0.0,-0.6403335527759492,-0.0,1.0,-0.4680985297344744,-0.6346006144393241,0.0
2019-01-29,-0.0,-0.6410537569560569,-0.0,1.0,-0.46558293812878637,-0.6346665204638285,0.0
2019-01-30,-0.0,-0.6455782498432004,-0.0,1.0,-0.4667448392462709,-0.6146546317253415,0.0
2019-01-31,-0.0,-0.6567107131156492,-0.0,1.0,-0.4293163699901715,-0.6441247133340614,0.0
2019-02-01,-0.0,-0.6766901942483813,-0.0,1.0,-0.500204164965292,-0.7397771685235955,0.0
2019-02-04,-0.0,-0.678953661310548,-0.0,1.0,-0.5010352570645359,-0.7362281648245896,0.0
2019-02-05,-0.0,-0.6743290548424737,-0.0,1.0,-0.4969369894982497,-0.7458868144690781,0.0
2019-02-06,-0.0,-0.6709076484588488,-0.0,1.0,-0.5229630064936973,-0.7444539123791613,0.0
2019-02-07,-0.0,-0.6722491552813281,-0.0,1.0,-0.5239900102835316,-0.7419127368884972,0.0
2019-02-08,-0.0,-0.6748084855627579,-0.0,1.0,-0.542899233942251,-0.7286977018267532,0.0
2019-02-11,-0.0,-0.6611978242875723,-0.0,1.0,-0.5420066217334752,-0.7528970083954121,0.0
2019-02-12,-0.0,-0.653557329850702,-0.0,1.0,-0.5606244991243953,-0.7539699029414385,0.0
2019-02-13,-0.0,-0.6743434702709111,-0.0,1.0,-0.552166696306835,-0.7375363092062363,0.0
2019-02-14,-0.0,-0.6524710986953549,-0.0,1.0,-0.572647032601266,-0.7467383874706529,0.0
2019-02-15,-0.0,-0.6805155465803463,-0.0,1.0,-0.5564695750304398,-0.7327532444391649,0.0
2019-02-19,-0.0,-0.6797595667440338,-0.0,1.0,-0.5611200380884365,-0.7347795036600607,0.0
2019-02-20,-0.0,-0.6668151183159645,-0.0,1.0,-0.5651554288768148,-0.737032748433835,0.0
2019-02-21,-0.0,-0.6957490419748685,-0.0,1.0,-0.5567834120547783,-0.7181178148115142,0.0
2019-02-22,-0.0,-0.687728257964904,-0.0,1.0,-0.5649514534279522,-0.7164998960776745,0.0
2019-02-25,-0.0,-0.6869039103481164,-0.0,1.0,-0.5726633285646162,-0.7208810205054841,0.0
2019-02-26,-0.0,-0.6999013128383025,-0.0,1.0,-0.575196626693382,-0.7154221119052603,0.0
2019-02-27,-0.0,-0.6966977745872218,-0.0,1.0,-0.5794149318018664,-0.7150634122995931,0.0
2019-02-28,-0.0,-0.697812228773232,-0.0,1.0,-0.5808816927543172,-0.7141531739143447,0.0
2019-03-01,-0.0,-0.698306301992938,-0.0,1.0,-0.5861811000059849,-0.7079119037644384,0.0
2019-03-04,-0.0,-0.6901181525241675,-0.0,1.0,-0.5916577157178661,-0.7018737319489199,0.0
2019-03-05,-0.0,-0.6762175082163131,-0.0,1.0,-0.6084254556319092,-0.7031072602330446,0.0
2019-03-06,-0.0,-0.6542546948356808,-0.0,1.0,-0.5967723004694836,-0.6832159624413146,0.0
2019-03-07,-0.0,-0.6242888145932313,-0.0,1.0,-0.6388937767611003,-0.6695407355270104,0.0
2019-03-08,-0.0,-0.6188576662825399,-0.0,1.0,-0.6604910912153178,-0.6754720326212215,0.0
2019-03-11,-0.0,-0.6110563863765262,-0.0,1.0,-0.661681740843557,-0.7122473956001314,0.0
2019-03-12,-0.0,-0.5946213347724411,-0.0,1.0,-0.6716735623913174,-0.7318462553217006,0.0
2019-03-13,-0.0,-0.6052338026470501,-0.0,1.0,-0.6803340468509753,-0.7292954264524104,0.0
2019-03-14,-0.0,-0.607220281825846,-0.0,1.0,-0.6746055642538841,-0.7291340479344814,0.0
2019-03-15,-0.0,-0.6000604047115675,-0.0,1.0,-0.6819087888855331,-0.7382663847780127,0.0
2019-03-18,-0.0,-0.6086163942395334,-0.0,1.0,-0.6884912195418363,-0.7411132041076746,0.0
2019-03-19,-0.0,-0.6116700201207245,-0.0,1.0,-0.6822754710078655,-0.7546491067617829,0.0
2019-03-20,-0.0,-0.6098523071277865,-0.0,1.0,-0.6825061920924687,-0.7654649420542458,0.0
2019-03-21,-0.0,-0.6134713756241003,-0.0,1.0,-0.6816246515759489,-0.7679725549055044,0.0
2019-03-22,-0.0,-0.6102286773794808,-0.0,1.0,-0.7073238566131026,-0.7726514215080346,0.0
2019-03-25,-0.0,-0.5428328060355317,-0.0,1.0,-0.733603066439523,-0.7656668289121441,0.0
2019-03-26,-0.0,-0.5613191658756163,-0.0,1.0,-0.7356462626695655,-0.7651345806412101,0.0
2019-03-27,-0.0,-0.5655389505210721,-0.0,1.0,-0.7304788973442132,-0.7600929066960056,0.0
2019-03-28,-0.0,-0.5645764374157166,-0.0,1.0,-0.7262780433983081,-0.7739977933063625,0.0
2019-03-29,-0.0,-0.5496767305296875,-0.0,1.0,-0.6818316626134409,-0.734236906103565,0.0
2019-04-01,-0.0,-0.5528368478808909,-0.0,1.0,-0.6818518848058842,-0.7311741851291633,0.0
2019-04-02,-0.0,-0.5685097575399172,-0.0,1.0,-0.7033707865168539,-0.6849497338852749,0.0
2019-04-03,-0.0,-0.5686048231986981,-0.0,1.0,-0.7000443852640924,-0.6903683976919663,0.0
2019-04-04,-0.0,-0.5659376481744902,-0.0,1.0,-0.7134305357989569,-0.6841216216216216,0.0
2019-04-05,-0.0,-0.5657481481481481,-0.0,1.0,-0.7151407407407406,-0.6821037037037037,0.0
2019-04-08,-0.0,-0.5489478227222669,-0.0,1.0,-0.7343215168020955,-0.6931868916867578,0.0
2019-04-09,-0.0,-0.5428451707521474,-0.0,1.0,-0.7667235341653946,-0.6834575439226601,0.0
2019-04-10,-0.0,-0.5402775705118639,-0.0,1.0,-0.7820623787494403,-0.6622892105655872,0.0
2019-04-11,-0.0,-0.5312406933110966,-0.0,1.0,-0.8084757877181487,-0.6384239680743343,0.0
2019-04-12,-0.0,-0.5318110095567001,-0.0,1.0,-0.8040132186132365,-0.641340915180565,0.0
2019-04-15,-0.0,-0.5331293082956976,-0.0,1.0,-0.7957273591632992,-0.6423817447111956,0.0
2019-04-16,-0.0,-0.5244954210011559,-0.0,1.0,-0.7951453720992264,-0.6441421416081325,0.0
2019-04-17,-0.0,-0.4994521602653321,-0.0,1.0,-0.8187983061387664,-0.6430453966655809,0.0
2019-04-18,-0.0,-0.4934115920763023,-0.0,1.0,-0.7793983859134263,-0.6618928833455613,0.0
2019-04-22,-0.0,-0.5123932637571157,-0.0,1.0,-0.7871501423149905,-0.665352229601518,0.0
2019-04-23,-0.0,-0.5209969475150402,-0.0,1.0,-0.7855851584032243,-0.6570251607740865,0.0
2019-04-24,-0.0,-0.5074900280691388,-0.0,1.0,-0.7882405081991433,-0.6589156448515291,0.0
2019-04-25,-0.0,-0.49630854645325145,-0.0,1.0,-0.7980036619219185,-0.6588506290236844,0.0
2019-04-26,-0.0,-0.4946572997225338,-0.0,1.0,-0.8043568097290277,-0.6527835173268788,0.0
2019-04-29,-0.0,-0.4794472005669738,-0.0,1.0,-0.8030061422159226,-0.6705055516182377,0.0
2019-04-30,-0.0,-0.49675524886213474,-0.0,1.0,-0.7920129202760241,-0.6476581999706357,0.0
2019-05-01,-0.0,-0.46297786120794965,-0.0,1.0,-0.8313816632400702,-0.6852894729000923,0.0
2019-05-02,-0.0,-0.4656163445215475,-0.0,1.0,-0.8175239002888882,-0.6950889001399767,0.0
2019-05-03,-0.0,-0.4738139797403678,-0.0,1.0,-0.8058996524373941,-0.6908772242521463,0.0
2019-05-06,-0.0,-0.45038122645147893,-0.0,1.0,-0.8196220369656155,-0.696739549648441,0.0
2019-05-07,-0.0,-0.46068785113403293,-0.0,1.0,-0.8155227252459796,-0.6963526649029458,0.0
2019-05-08,-0.0,-0.44607237422771406,-0.0,1.0,-0.7913209767578699,-0.7046484260076493,0.0
2019-05-09,-0.0,-0.44459479335196356,-0.0,1.0,-0.7947933519635241,-0.7021914987498162,0.0
2019-05-10,-0.0,-0.4437615784985444,-0.0,1.0,-0.7995706766254006,-0.6972388037756932,0.0
2019-05-13,-0.0,-0.4437222434634276,-0.0,1.0,-0.7959177671244965,-0.7014499573541955,0.0
2019-05-14,-0.0,-0.41638752148204244,-0.0,1.0,-0.80073403046809,-0.6956977658675833,0.0
2019-05-15,-0.0,-0.41706975930998313,-0.0,1.0,-0.8110903898828603,-0.6857625735765488,0.0
2019-05-16,-0.0,-0.4184888630077158,-0.0,1.0,-0.8048624253894309,-0.6882806813218809,0.0
2019-05-17,-0.0,-0.40924727421141627,-0.0,1.0,-0.792198705614833,-0.7138650807533089,0.0
2019-05-20,-0.0,-0.40112748089384825,-0.0,1.0,-0.7924621509313341,-0.7122599017813036,0.0
2019-05-21,-0.0,-0.37649368385114373,-0.0,1.0,-0.7781950608853988,-0.6904233526800956,0.0
2019-05-22,-0.0,-0.372689003925138,-0.0,1.0,-0.7800216167017463,-0.6916206837704079,0.0
2019-05-23,-0.0,-0.3647215984992752,-0.0,1.0,-0.7751186652644744,-0.702441520052298,0.0
2019-05-24,-0.0,-0.3561973185495276,-0.0,1.0,-0.7688521807999095,-0.7034847542003733,0.0
2019-05-28,-0.0,-0.33574796886540537,-0.0,1.0,-0.7889608544969036,-0.716038861428328,0.0
2019-05-29,-0.0,-0.341609977324263,-0.0,1.0,-0.7914682539682539,-0.701360544217687,0.0
2019-05-30,-0.0,-0.33953765085840554,-0.0,1.0,-0.7895631480537141,-0.7039209020341095,0.0
2019-05-31,-0.0,-0.3554910034406904,-0.0,1.0,-0.7762423148513734,-0.6885047097975069,0.0
2019-06-03,-0.0,-0.36655713764147496,-0.0,1.0,-0.7906029713258629,-0.6512764344089645,0.0
2019-06-04,-0.0,-0.33723972831533233,-0.0,1.0,-0.7714619752811491,-0.6749526778755149,0.0
2019-06-05,-0.0,-0.30651868654136966,-0.0,1.0,-0.7307733851803846,-0.663102181896738,0.0
2019-06-06,-0.0,-0.2881922172332692,-0.0,1.0,-0.7099101988454138,-0.6745509942270687,0.0
2019-06-07,-0.0,-0.29410978316087805,-0.0,1.0,-0.706665597176546,-0.6729766583781182,0.0
2019-06-10,-0.0,-0.2972517777896594,-0.0,1.0,-0.6933914345292199,-0.6827246965727424,0.0
2019-06-11,-0.0,-0.29484902309058614,-0.0,1.0,-0.7207869099520965,-0.6755745734431347,0.0
2019-06-12,-0.0,-0.30098573769170855,-0.0,1.0,-0.711369557626709,-0.6735784695549408,0.0
2019-06-13,-0.0,-0.29794621157492723,-0.0,1.0,-0.7096920652725477,-0.6630878935982694,0.0
2019-06-14,-0.0,-0.2977376532492855,-0.0,1.0,-0.7118779881941291,-0.6613958706162024,0.0
2019-06-17,-0.0,-0.2986077772443591,-0.0,1.0,-0.7145143222915668,-0.6539446311409826,0.0
2019-06-18,-0.0,-0.3009628463979943,-0.0,1.0,-0.7131464540047476,-0.6530285653321953,0.0
2019-06-19,-0.0,-0.29062059050611005,-0.0,1.0,-0.7185112217459599,-0.6532041212960251,0.0
2019-06-20,-0.0,-0.2948266666666667,-0.0,1.0,-0.7181866666666666,-0.6536533333333333,0.0
2019-06-21,-0.0,-0.298930111247139,-0.0,1.0,-0.7057539788151381,-0.6567307180497152,0.0
2019-06-24,-0.0,-0.3122527531273388,-0.0,1.0,-0.7071260558109698,-0.6535603549663209,0.0
2019-06-25,-0.0,-0.3025387493319081,-0.0,1.0,-0.7130946018172102,-0.6567343666488509,0.0
2019-06-26,-0.0,-0.29662422426706614,-0.0,1.0,-0.6741386689492832,-0.7042050074898352,0.0
2019-06-27,-0.0,-0.3072041304757039,-0.0,1.0,-0.7045741791486273,-0.6773334767526287,0.0
2019-06-28,-0.0,-0.3071384433518713,-0.0,1.0,-0.7034738454098494,-0.6760430939523389,0.0
2019-07-01,-0.0,-0.30172923043875194,-0.0,1.0,-0.7169593469738469,-0.6664787068363676,0.0
2019-07-02,-0.0,-0.3041564923390668,-0.0,1.0,-0.7131510451605979,-0.6660316097351544,0.0
2019-07-03,-0.0,-0.30359147025813693,-0.0,1.0,-0.7042381486825932,-0.6643685532574422,0.0
2019-07-05,-0.0,-0.2917946116258578,-0.0,1.0,-0.7088729272916611,-0.6694881311580465,0.0
2019-07-08,-0.0,-0.29447099340577193,-0.0,1.0,-0.7035801051872814,-0.6716768561283605,0.0
2019-07-09,-0.0,-0.28408999705717114,-0.0,1.0,-0.7099708392412852,-0.6812381283608443,0.0
2019-07-10,-0.0,-0.2681523891058912,-0.0,1.0,-0.7226175825351812,-0.6846005671785542,0.0
2019-07-11,-0.0,-0.26904627917571083,-0.0,1.0,-0.7257550178202964,-0.6849425194951363,0.0
2019-07-12,-0.0,-0.2747079000964734,-0.0,1.0,-0.7259084574981242,-0.6792260692464359,0.0
2019-07-15,-0.0,-0.28446635761944317,-0.0,1.0,-0.7309145475495056,-0.6642460944827031,0.0
2019-07-16,-0.0,-0.2950455275843599,-0.0,1.0,-0.7386716657739689,-0.6443760042849491,0.0
2019-07-17,-0.0,-0.3117228414126494,-0.0,1.0,-0.733154290318249,-0.640768094534712,0.0
2019-07-18,-0.0,-0.31160781367392937,-0.0,1.0,-0.7338735644520769,-0.6377857679510572,0.0
2019-07-19,-0.0,-0.30651280429971545,-0.0,1.0,-0.7112445990093792,-0.6168985140689219,0.0
2019-07-22,-0.0,-0.3299774526768392,-0.0,1.0,-0.7080383828850088,-0.5837921451418384,0.0
2019-07-23,-0.0,-0.33639888906356447,-0.0,1.0,-0.7036367447466332,-0.5801236702824504,0.0
2019-07-24,-0.0,-0.3383879317106329,-0.0,1.0,-0.7023451593505713,-0.5737143454730843,0.0
2019-07-25,-0.0,-0.33484872237027746,-0.0,1.0,-0.7060406542300256,-0.5718764696660918,0.0
2019-07-26,-0.0,-0.3348384402568252,-0.0,1.0,-0.7055123453567886,-0.569661220441614,0.0
2019-07-29,-0.0,-0.3295570231538281,-0.0,1.0,-0.7048474248871023,-0.575974314129839,0.0
2019-07-30,-0.0,-0.33087045062920994,-0.0,1.0,-0.7040885593441595,-0.5758707117121821,0.0
2019-07-31,-0.0,-0.3503584930256811,-0.0,1.0,-0.6942250032590275,-0.5626385086690131,0.0
2019-08-01,-0.0,-0.3771583814424911,-0.0,1.0,-0.6890885818029833,-0.5460149943836369,0.0
2019-08-02,-0.0,-0.3792477165644495,-0.0,1.0,-0.6870311389539628,-0.5659498302229475,0.0
2019-08-05,-0.0,-0.37598948060486526,-0.0,1.0,-0.689888231426693,-0.5639710716633793,0.0
2019-08-06,-0.0,-0.37514617603492634,-0.0,1.0,-0.6467867259166862,-0.5767521634053169,0.0
2019-08-07,-0.0,-0.3569067899078378,-0.0,1.0,-0.737404949351103,-0.5926323991724212,0.0
2019-08-08,-0.0,-0.35254291931973886,-0.0,1.0,-0.7363585072942693,-0.597753956100051,0.0
2019-08-09,-0.0,-0.33792845502391067,-0.0,1.0,-0.7203654724693436,-0.6132884507493789,0.0
2019-08-12,-0.0,-0.3365215537912293,-0.0015452656258325783,1.0,-0.7336281771194118,-0.5925294399744231,0.0
2019-08-13,-0.0,-0.31673486740713186,-0.0006377212095445608,1.0,-0.7348142636977202,-0.604958282404209,0.0
2019-08-14,-0.0,-0.31950185479597243,-0.00026497085320614734,1.0,-0.7258346581875994,-0.6041070482246953,0.0
2019-08-15,-0.0,-0.34262688435658023,-0.021542955505711753,1.0,-0.7009806478535289,-0.5429815867716864,0.0
2019-08-16,-0.0,-0.3439985397272419,-0.021904091371352578,1.0,-0.6987405147461472,-0.5429867793162795,0.0
2019-08-19,-0.0,-0.3367742270989885,-0.02371356509529629,1.0,-0.7008242544007904,-0.5388595647312723,0.0
2019-08-20,-0.0,-0.34862005638757404,-0.01595923540518869,1.0,-0.6993611132665994,-0.5226196942655389,0.0
2019-08-21,-0.0,-0.3482939700442352,-0.013839666813255037,1.0,-0.7012701451224874,-0.5234498279742349,0.0
2019-08-22,-0.0,-0.35100734030923003,-0.010776198656879586,1.0,-0.7261960539330522,-0.5149669425789993,0.0
2019-08-23,-0.0,-0.35537469447189146,-0.009932913828072184,1.0,-0.7262208123147329,-0.5087368037859483,0.0
2019-08-26,-0.0,-0.34419730202862736,-0.0123056327875605,1.0,-0.7219132942024509,-0.4959581917413242,0.0
2019-08-27,-0.0,-0.34518640322704963,-0.009172426196654761,1.0,-0.7187893425143239,-0.4961588859484597,0.0
2019-08-28,-0.0,-0.3392069354673233,-0.012516671796450189,1.0,-0.7167077049348518,-0.49643480045142097,0.0
2019-08-29,-0.0,-0.3254425742320601,-0.016217047113980476,1.0,-0.71990367125253,-0.5003714805421055,0.0
2019-08-30,-0.0,-0.31589706896992303,-0.019702041755040502,1.0,-0.7268290189865331,-0.4929343520813635,0.0
2019-09-03,-0.0,-0.3205757529273406,-0.02283070000511326,1.0,-0.7299176765352559,-0.4833052104105947,0.0
2019-09-04,-0.0,-0.3313172731932343,-0.018631471040492058,1.0,-0.7355458739108149,-0.4772936955407483,0.0
2019-09-05,-0.0,-0.3424626065649089,-0.026877329113277858,1.0,-0.7231609576803308,-0.45997753841441624,0.0
2019-09-06,-0.0,-0.34226236032450635,-0.02658298892800653,1.0,-0.7213378233583346,-0.46096739629572936,0.0
2019-09-09,-0.0,-0.356687898089172,-0.02864963036860819,1.0,-0.7256030491392321,-0.44706213388586197,0.0
2019-09-10,-0.0,-0.343105876328255,-0.06501088208936115,1.0,-0.7414159518627575,-0.410958904109589,0.0
2019-09-11,-0.0,-0.33650842423311317,-0.08726378860039945,1.0,-0.744481999283044,-0.3923285706969836,0.0
2019-09-12,-0.0,-0.3257504030297602,-0.09063691496711788,1.0,-0.7484070728524271,-0.3941247217175465,0.0
2019-09-13,-0.0,-0.3230650552841347,-0.10575983543327333,1.0,-0.7596554384160453,-0.3829004885574697,0.0
