Date,IWF,IWM,MTUM,SPRO,SPY,VLUE,VXX
2018-11-02,-1.409919867366676,-4.2573915446255866,-0.0,1.0,-3.6340149212489634,-3.514506769825919,0.0
2018-11-05,-1.39822763777347,-4.3125173082248685,-0.0,1.0,-3.6456660204929383,-3.4900304624757683,0.0
2018-11-06,-1.4125467386788533,-4.324331809998615,-0.0,1.0,-3.6364769422517655,-3.4751419470987397,0.0
2018-11-07,-1.4203546000279212,-4.3663269579785,-0.0,1.0,-3.6666201312299314,-3.5073293312857743,0.0
2018-11-08,-1.2740280777537798,-4.2656587473002165,-0.0,1.0,-3.5292926565874736,-3.42994060475162,0.0
2018-11-09,-1.2860073861304886,-4.322938038572015,-0.0,1.0,-3.5904800984817404,-3.4787306797975655,0.0
2018-11-12,-1.2566169555286848,-4.215370146446325,-0.0,1.0,-3.547897353217789,-3.415692597071074,0.0
2018-11-13,-1.1332980692938375,-4.178259719650886,-0.0,1.0,-3.5316053953980426,-3.3808516265538215,0.0
2018-11-14,-1.1360751124041257,-4.176276117429251,-0.0,1.0,-3.5320021158423693,-3.3797937053689493,0.0
2018-11-15,-1.1229939489607998,-4.160747171796896,-0.0,1.0,-3.5176269402788733,-3.353064982899237,0.0
2018-11-16,-1.1029431000654022,-4.112230215827338,-0.0,1.0,-3.5024198822759973,-3.362851536952256,0.0
2018-11-19,-1.1151324416469972,-4.119853134015211,-0.0,1.0,-3.5079989509572513,-3.3701809598741153,0.0
2018-11-20,-0.93527339162208,-4.097481404149811,-0.0,1.0,-3.5405193788333547,-3.4763147592326766,0.0
2018-11-21,-0.9516983081492962,-4.071935942141289,-0.0,1.0,-3.5288647810925995,-3.362391837788971,0.0
2018-11-23,-0.9497493895386195,-4.024675491582059,-0.0,1.0,-3.525767896157306,-3.351625755044339,0.0
2018-11-26,-0.9498194014447884,-4.061790505675954,-0.0,1.0,-3.5323787409700724,-3.3557791537667696,0.0
2018-11-27,-0.9198583420776495,-4.177072402938091,-0.0,1.0,-3.603751311647429,-3.415792235047219,0.0
2018-11-28,-0.9224918032786885,-4.171409836065574,-0.0,1.0,-3.604590163934426,-3.4162622950819674,0.0
2018-11-29,-0.7771994414117048,-4.04367144852101,-0.0,1.0,-3.511489145613812,-3.362701536117811,0.0
2018-11-30,-0.7800687285223368,-4.056637393407153,-0.0,1.0,-3.527427771414026,-3.363370243095329,0.0
2018-12-03,-0.7715522730166815,-4.064306634407233,-0.0,1.0,-3.532025977333503,-3.366229466445944,0.0
2018-12-04,-0.7447447447447447,-4.21060190625408,-0.0,1.0,-3.6333725029377204,-3.467815641728685,0.0
2018-12-06,-0.6575960951799878,-3.8229408175716904,-0.0,1.0,-3.490420988407566,-3.2316046369737648,0.0
2018-12-07,-0.6552776082977425,-3.8239170225747405,-0.0,1.0,-3.491397193410616,-3.2319707138499085,0.0
2018-12-10,-0.5335076045627377,-3.7896863117870723,-0.0,1.0,-3.433578897338403,-3.125356463878327,0.0
2018-12-11,-0.5417062737642585,-3.786596958174905,-0.0,1.0,-3.434529467680608,-3.1192965779467676,0.0
2018-12-12,-0.5465033301617507,-3.7887725975261657,-0.0,1.0,-3.4392245480494763,-3.118934348239771,0.0
2018-12-13,-0.546971864568431,-3.782546494992847,-0.0,1.0,-3.4694802098235575,-3.122675250357654,0.0
2018-12-14,-0.5698731754008136,-3.7434793012682457,-0.0,1.0,-3.5138789184015313,-3.1372337879875567,0.0
2018-12-17,-0.5155440414507773,-3.6986575600565237,-0.0,1.0,-3.438177107866227,-3.1234102684879885,0.0
2018-12-18,-0.4566493955094992,-3.610592976396086,-0.0,1.0,-3.368796776050662,-3.0780656303972367,0.0
2018-12-19,-0.4601036269430052,-3.60944156591825,-0.0,1.0,-3.3672999424294763,-3.077259643062752,0.0
2018-12-20,-0.45004005951699666,-3.5546526267597574,-0.0,1.0,-3.384571363168135,-3.056312235321048,0.0
2018-12-21,-0.42858773832629293,-3.5731247859344677,-0.0,1.0,-3.411348327434639,-3.003653385089622,0.0
2018-12-24,-0.34676874577797795,-3.480184643098401,-0.0,1.0,-3.3793064625084437,-3.0525782481423103,0.0
2018-12-26,-0.32819722650231126,-3.4670922298040945,-0.0,1.0,-3.25214615892582,-2.958397534668721,0.0
2018-12-27,-0.10491837371321618,-3.316002911510866,-0.0,1.0,-3.00519912654674,-2.972132681709472,0.0
2018-12-28,-0.1158658395542004,-3.341499316580801,-0.0,1.0,-3.0444748186310586,-3.012406686994007,0.0
2018-12-31,-0.11123998312948125,-3.359552931252636,-0.0,1.0,-3.053458456347533,-3.0198228595529315,0.0
2019-01-02,-0.09196515004840272,-3.430891685489943,-0.0,1.0,-3.1255243626976443,-3.107669140582984,0.0
2019-01-03,-0.10650633455013958,-3.4203349796006015,-0.0,1.0,-3.1291604036933647,-3.0805239424522224,0.0
2019-01-04,-0.0,-3.4798499464094323,-0.0,1.0,-3.1040728831725617,-3.134190782422294,0.0
2019-01-07,-0.0,-3.277976129756197,-0.0,1.0,-2.9619504233397937,-2.9611343466285827,0.0
2019-01-08,-0.0,-3.3005229160258382,-0.0,1.0,-2.9741617963703475,-2.978570696196042,0.0
2019-01-09,-0.0,-3.266088730239674,-0.0,1.0,-2.9578786333503313,-2.9750127485976545,0.0
2019-01-10,-0.0,-3.255470737913486,-0.0,1.0,-2.955826972010178,-2.966819338422392,0.0
2019-01-11,-0.0,-3.232177559578603,-0.0,1.0,-2.9834305001534216,-3.0124782653165596,0.0
2019-01-14,-0.0,-3.2306041091689663,-0.0,1.0,-2.9883471327813553,-3.0029643258714094,0.0
2019-01-15,-0.0,-3.2026584867075667,-0.0,1.0,-2.979959100204499,-3.0423312883435587,0.0
2019-01-16,-0.0,-3.201944728761515,-0.0,1.0,-2.9555783009211876,-3.0779938587512796,0.0
2019-01-17,-0.0,-3.181549137667109,-0.0,1.0,-2.9496887437493626,-3.073885090315338,0.0
2019-01-18,-0.0,-3.189211618257261,-0.0,1.0,-3.0041493775933614,-3.180082987551867,0.0
2019-01-22,-0.0,-3.3905475377327305,-0.0,1.0,-3.2884212845653846,-3.3378869670596014,0.0
2019-01-23,-0.0,-3.3346819510002246,-0.0,1.0,-3.411440773207462,-3.4924702180265226,0.0
2019-01-24,-0.0,-3.3454339194554734,-0.0,1.0,-3.474985819625638,-3.523879750425411,0.0
2019-01-25,-0.0,-3.2055114432508174,-0.0,1.0,-3.710999532928538,-3.760275572162541,0.0
2019-01-28,-0.0,-3.135330458095349,-0.0,1.0,-3.774332672805688,-3.746707075416715,0.0
2019-01-29,-0.0,-3.064909428704134,-0.0,1.0,-3.765908035299582,-3.7807710171853226,0.0
2019-01-30,-0.0,-3.057003823427181,-0.0,1.0,-3.751593094658788,-3.777661916348048,0.0
2019-01-31,-0.0,-3.004632182640344,-0.0,1.0,-3.38755928090879,-3.6369251130473144,0.0
2019-02-01,-0.0,-3.0166481687014426,-0.0,1.0,-3.4439511653718093,-3.6381798002219754,0.0
2019-02-04,-0.0,-3.0184219287537455,-0.0,1.0,-3.4452336033736546,-3.633891909887915,0.0
2019-02-05,-0.0,-3.0041010862336512,-0.0,1.0,-3.42584792728885,-3.6540678341831083,0.0
2019-02-06,-0.0,-2.994785310107622,-0.0,1.0,-3.427493620326195,-3.672805946965494,0.0
2019-02-07,-0.0,-2.9931210473760124,-0.0,1.0,-3.4279374237212914,-3.674026406302008,0.0
2019-02-08,-0.0,-3.0003348588012053,-0.0,1.0,-3.4737135841053686,-3.6879115972764818,0.0
2019-02-11,-0.0,-2.961960170060416,-0.0,1.0,-3.4973148355336763,-3.7289102707540835,0.0
2019-02-12,-0.0,-2.9294478527607364,-0.0,1.0,-3.4200262927256793,-3.6058282208588954,0.0
2019-02-13,-0.0,-2.9902482269503547,-0.0,1.0,-3.464317375886525,-3.6269946808510634,0.0
2019-02-14,-0.0,-2.8992015968063876,-0.0,1.0,-3.5337103570636508,-3.6560212907518297,0.0
2019-02-15,-0.0,-2.918165667332889,-0.0,1.0,-3.5318676437930265,-3.653786364645792,0.0
2019-02-19,-0.0,-2.8700953225448904,-0.0,1.0,-3.5648414985590784,-3.649080026601641,0.0
2019-02-20,-0.0,-2.8978935698447894,-0.0,1.0,-3.552660753880266,-3.6359201773835914,0.0
2019-02-21,-0.0,-2.938172938172938,-0.0,1.0,-3.5452325452325453,-3.6166056166056166,0.0
2019-02-22,-0.0,-2.941006875138612,-0.0,1.0,-3.5439121756487024,-3.6040141938345536,0.0
2019-02-25,-0.0,-2.9403085177733064,-0.0,1.0,-3.5947909680304044,-3.643080706460988,0.0
2019-02-26,-0.0,-2.931111358822874,-0.0,1.0,-3.5913499052502513,-3.6246795229071456,0.0
2019-02-27,-0.0,-2.918510158013544,-0.0,1.0,-3.6941309255079005,-3.674040632054176,0.0
2019-02-28,-0.0,-2.8667554963357764,-0.0,1.0,-3.6059293804130577,-3.6311347990228735,0.0
2019-03-01,-0.0,-2.8710389753781604,-0.0,1.0,-3.57347907695705,-3.596665562548305,0.0
2019-03-04,-0.0,-2.8527559924886776,-0.0,1.0,-3.5710814094775216,-3.6222246769026842,0.0
2019-03-05,-0.0,-2.818796409176549,-0.0,1.0,-3.628948243378034,-3.6350437770142965,0.0
2019-03-06,-0.0,-2.8110358609970025,-0.0,1.0,-3.6553791495503494,-3.63606084156767,0.0
2019-03-07,-0.0,-2.724015922158337,-0.0,1.0,-3.718266253869969,-3.6147722246793452,0.0
2019-03-08,-0.0,-2.6946803755029056,-0.0,1.0,-3.8296826106392485,-3.651318730442557,0.0
2019-03-11,-0.0,-2.7267428571428574,-0.0,1.0,-3.9029714285714285,-3.798857142857143,0.0
2019-03-12,-0.0,-2.6321249562886115,-0.0,1.0,-4.027742161091036,-3.9965030889381046,0.0
2019-03-13,-0.0,-2.6991630319462456,-0.0,1.0,-4.072026405752682,-4.016975126724036,0.0
2019-03-14,-0.0,-2.6949770615221738,-0.0,1.0,-4.063757205034702,-4.0045876955652275,0.0
2019-03-15,-0.0,-2.6696312107197913,-0.0,1.0,-4.117277362741611,-4.071267639037116,0.0
2019-03-18,-0.0,-2.7376362112321875,-0.0,1.0,-4.1350736438749855,-4.101903963597175,0.0
2019-03-19,-0.0,-2.734236394150084,-0.0,1.0,-4.122392711579957,-4.130903859985615,0.0
2019-03-20,-0.0,-2.7489721886336156,-0.0,1.0,-4.155622732769045,-4.187303506650545,0.0
2019-03-21,-0.0,-2.7498189717595944,-0.0,1.0,-4.203717113202993,-4.115013275404296,0.0
2019-03-22,-0.0,-2.7573529411764706,-0.0,1.0,-4.357843137254902,-4.139705882352941,0.0
2019-03-25,-0.0,-2.4458313136209404,-0.0,1.0,-4.494183228308289,-4.17825981580223,0.0
2019-03-26,-0.0,-2.4883579178349384,-0.0,1.0,-4.479824454467877,-4.222479580641228,0.0
2019-03-27,-0.0,-2.444050385226856,-0.0,1.0,-4.53956218662101,-4.245811422282011,0.0
2019-03-28,-0.0,-2.3473485295854495,-0.0,1.0,-4.392582969174442,-4.0706271406637535,0.0
2019-03-29,-0.0,-2.261937876680575,-0.0,1.0,-4.315136764024108,-4.013096893834029,0.0
2019-04-01,-0.0,-2.1721374464815018,-0.0,1.0,-4.006806455154243,-3.7993193544845756,0.0
2019-04-02,-0.0,-2.200891886012617,-0.0,1.0,-4.008266260604743,-3.6675005438329347,0.0
2019-04-03,-0.0,-2.201280381944444,-0.0,1.0,-3.9964192708333335,-3.6529947916666665,0.0
2019-04-04,-0.0,-2.1929253472222223,-0.0,1.0,-3.9896918402777777,-3.668077256944444,0.0
2019-04-05,-0.0,-2.180590349635116,-0.0,1.0,-4.013179392223069,-3.6983988672257926,0.0
2019-04-08,-0.0,-2.1599522206537083,-0.0,1.0,-4.005429471169508,-3.6936692366163535,0.0
2019-04-09,-0.0,-2.098757428417072,-0.0,1.0,-4.06936790923825,-3.636952998379255,0.0
2019-04-10,-0.0,-2.079091789518993,-0.0,1.0,-4.070267943613472,-3.6113203486495213,0.0
2019-04-11,-0.0,-2.0203138435081684,-0.0,1.0,-4.145098882201204,-3.582760103181428,0.0
2019-04-12,-0.0,-2.0102651839178782,-0.0,1.0,-4.12382378100941,-3.5587040205303677,0.0
2019-04-15,-0.0,-2.036,-0.0,1.0,-4.153621621621622,-3.6210810810810816,0.0
2019-04-16,-0.0,-2.00986172151356,-0.0,1.0,-4.107407010397685,-3.601886590202594,0.0
2019-04-17,-0.0,-1.9992489270386264,-0.0,1.0,-4.131330472103004,-3.599034334763948,0.0
2019-04-18,-0.0,-2.017102291061633,-0.0,1.0,-4.132193180595891,-3.6069699903194583,0.0
2019-04-22,-0.0,-2.013629534234814,-0.0,1.0,-4.1169778922515565,-3.6013092938398796,0.0
2019-04-23,-0.0,-2.02885443583118,-0.0,1.0,-4.149978466838932,-3.587639965546942,0.0
2019-04-24,-0.0,-1.9948613638796702,-0.0,1.0,-4.117867466010063,-3.5927630874638687,0.0
2019-04-25,-0.0,-1.9916264090177134,-0.0,1.0,-4.145786366076222,-3.598067632850242,0.0
2019-04-26,-0.0,-1.9274347549331639,-0.0,1.0,-4.124018671758965,-3.557394440908127,0.0
2019-04-29,-0.0,-1.9032258064516128,-0.0,1.0,-4.123196095076401,-3.584783531409168,0.0
2019-04-30,-0.0,-1.8704094554664417,-0.0,1.0,-4.100253271422541,-3.5823132123258756,0.0
2019-05-01,-0.0,-1.8494905997269193,-0.0,1.0,-4.133809473794769,-3.5197983405104503,0.0
2019-05-02,-0.0,-1.855260405772851,-0.0,1.0,-4.070069023216901,-3.5327337377117756,0.0
2019-05-03,-0.0,-1.8530334728033473,-0.0,1.0,-4.072803347280335,-3.534414225941423,0.0
2019-05-06,-0.0,-1.7833142619369604,-0.0,1.0,-4.073234162072194,-3.546031415791117,0.0
2019-05-07,-0.0,-1.800667570668614,-0.0,1.0,-4.075623239803901,-3.5545008866172947,0.0
2019-05-08,-0.0,-1.787448559670782,-0.0,1.0,-3.9854938271604943,-3.5151234567901235,0.0
2019-05-09,-0.0,-1.7790376953723566,-0.0,1.0,-3.98140770252324,-3.455000510777403,0.0
2019-05-10,-0.0,-1.7840828342300272,-0.0,1.0,-3.943356004466552,-3.42381484113288,0.0
2019-05-13,-0.0,-1.8020099461251555,-0.0,1.0,-4.059365934521343,-3.4991711562370496,0.0
2019-05-14,-0.0,-1.5886647064787591,-0.0,1.0,-4.085369563013282,-3.4647673121768223,0.0
2019-05-15,-0.0,-1.6056779147302485,-0.0,1.0,-4.093857344918166,-3.403515861790261,0.0
2019-05-16,-0.0,-1.644354922012189,-0.0,1.0,-4.184588368970148,-3.5005681231277768,0.0
2019-05-17,-0.0,-1.645518526185055,-0.0,1.0,-4.166735665493687,-3.537259366590768,0.0
2019-05-20,-0.0,-1.599173126614987,-0.041033591731266146,1.0,-4.157105943152454,-3.5386046511627907,0.0
2019-05-21,-0.0,-1.5927606476229763,-0.05145921418995565,1.0,-4.139012065587295,-3.5291327214602455,0.0
2019-05-22,-0.0,-1.5564741138782683,-0.09507078640074404,1.0,-4.1565567841273126,-3.5256794461093315,0.0
2019-05-23,-0.0,-1.5297786092921735,-0.15299864878910716,1.0,-4.218584346741503,-3.4925683400893877,0.0
2019-05-24,-0.0,-1.4798279746057752,-0.16240016383370878,1.0,-4.158099528978087,-3.4392791316813436,0.0
2019-05-28,-0.0,-1.4572157062723101,-0.1800101988781234,1.0,-4.13901070882203,-3.422641509433962,0.0
2019-05-29,-0.0,-1.480800487606664,-0.18549370174725718,1.0,-4.129622104835433,-3.362555871596912,0.0
2019-05-30,-0.0,-1.4786921753213886,-0.1633768600060735,1.0,-4.1257212268448225,-3.354792995242433,0.0
2019-05-31,-0.0,-1.4580880860564238,-0.1864217576618632,1.0,-4.145118733509235,-3.358534605236452,0.0
2019-06-03,-0.0,-1.4722867238768298,-0.258354366481575,1.0,-4.129227662796567,-3.236042402826855,0.0
2019-06-04,-0.0,-1.4856769524575335,-0.277716353402352,1.0,-4.107146446879083,-3.180822193185245,0.0
2019-06-05,-0.0,-1.2619926199261993,-0.29860913993755317,1.0,-4.044942757119879,-2.856088560885609,0.0
2019-06-06,-0.0,-1.2516171369644697,-0.2596793850192181,1.0,-3.9993437705071715,-2.8640667479141277,0.0
2019-06-07,-0.0,-1.2994387277829749,-0.25042095416276894,1.0,-3.958933582787652,-2.8457436856875584,0.0
2019-06-10,-0.0,-1.30483034658419,-0.28590921495497135,1.0,-3.751660147366506,-2.7542072227781316,0.0
2019-06-11,-0.0,-1.289794811533942,-0.37892072674681365,1.0,-3.677031546596764,-2.693392389044563,0.0
2019-06-12,-0.0,-1.3043987741121328,-0.38606453939066165,1.0,-3.652514872904273,-2.6708130521002347,0.0
2019-06-13,-0.0,-1.349428208386277,-0.4306589217643855,1.0,-3.6508440733345435,-2.6451261571973133,0.0
2019-06-14,-0.0,-1.3755498533724342,-0.41074046920821117,1.0,-3.683101173020528,-2.6948313782991202,0.0
2019-06-17,-0.0,-1.3740381091975085,-0.4104067423964822,1.0,-3.6803774276291685,-2.695950897764749,0.0
2019-06-18,-0.0,-1.3836816646892396,-0.39244318700374187,1.0,-3.6773751939399473,-2.6730856986401386,0.0
2019-06-19,-0.0,-1.3447275364946958,-0.4284159941971167,1.0,-3.6530963822649376,-2.6408559252878776,0.0
2019-06-20,-0.0,-1.3309333093330935,-0.43893438934389345,1.0,-3.6159661596615966,-2.6143461434614346,0.0
2019-06-21,-0.0,-1.331850929467224,-0.437071955883661,1.0,-3.5607933825491416,-2.5647069287556703,0.0
2019-06-24,-0.0,-1.299928353931578,-0.4432204907755687,1.0,-3.5868708579616695,-2.625738850080602,0.0
2019-06-25,-0.0,-1.0501905456904241,-0.25516905862320605,1.0,-3.4216330171085705,-2.3813346306656937,0.0
2019-06-26,-0.0,-1.0552665799739924,-0.2384590377113134,1.0,-3.3932867360208063,-2.4403446033810146,0.0
2019-06-27,-0.0,-1.0579496019042929,-0.29377000738734305,1.0,-3.445046376097842,-2.4113929245670196,0.0
2019-06-28,-0.0,-0.8539731682146543,-0.390436876504988,1.0,-3.775885792913657,-2.579635362917097,0.0
2019-07-01,-0.0,-0.8355015405682985,-0.3978945566586785,1.0,-3.766432728517631,-2.55896953098254,0.0
2019-07-02,-0.0,-0.8439207650273224,-0.3875512295081967,1.0,-3.755208333333333,-2.551571038251366,0.0
2019-07-03,-0.0,-0.8726790450928381,-0.36561991956875156,1.0,-3.7468126978694274,-2.571404124240609,0.0
2019-07-05,-0.0,-0.8534955448937628,-0.37491432488005483,1.0,-3.760195339273475,-2.5789067854694996,0.0
2019-07-08,-0.0,-0.8439722388827008,-0.3863422157484363,1.0,-3.7632593608088425,-2.5747579470482393,0.0
2019-07-09,-0.0,-0.8415239726027397,-0.37988013698630135,1.0,-3.76986301369863,-2.570376712328767,0.0
2019-07-10,-0.0,-0.7941503463610706,-0.36748481997776444,1.0,-3.8065509279055845,-2.5838535876165225,0.0
2019-07-11,-0.0,-0.7859775434987573,-0.3792748778606325,1.0,-3.821633667609497,-2.584297591497386,0.0
2019-07-12,-0.0,-0.8441896821261072,-0.3760639221816918,1.0,-3.871287128712871,-2.593538301198541,0.0
2019-07-15,-0.0,-0.8787720671362728,-0.41534046438820765,1.0,-3.863553352465432,-2.5388294634316027,0.0
2019-07-16,-0.0,-0.8708271594177635,-0.45620151660420116,1.0,-3.8669049071733634,-2.522182515471106,0.0
2019-07-17,-0.0,-0.8687325905292479,-0.45917479108635095,1.0,-3.856633008356546,-2.5201949860724233,0.0
2019-07-18,-0.0,-0.8690548647943657,-0.46926354230066947,1.0,-3.8536648987044604,-2.5029127901921573,0.0
2019-07-19,-0.0,-0.878870036732552,-0.4722756690571978,1.0,-3.88875284239986,-2.5059471750918316,0.0
2019-07-22,-0.0,-0.8358638743455498,-0.45130890052356026,1.0,-3.8945898778359513,-2.5443280977312392,0.0
2019-07-23,-0.0,-0.8294050644002453,-0.46166652063436436,1.0,-3.9173749233330413,-2.553491632349076,0.0
2019-07-24,-0.0,-0.8302679978980556,-0.4912418987563496,1.0,-3.9076020318794886,-2.5289017341040463,0.0
2019-07-25,-0.0,-0.7887250196352212,-0.5138319225063269,1.0,-3.9223317916048526,-2.5018762544724673,0.0
2019-07-26,-0.0,-0.7809640024405126,-0.5114616926697464,1.0,-3.9258258520003486,-2.4978645515558267,0.0
2019-07-29,-0.0,-0.7540983606557377,-0.5116846878269968,1.0,-3.929455877223578,-2.524677363097314,0.0
2019-07-30,-0.0,-0.7684035670571778,-0.5172232907851023,1.0,-3.930232558139535,-2.526840356705718,0.0
2019-07-31,-0.0,-0.84018544436669,-0.5083974807557732,1.0,-3.8990552834149756,-2.499737578726382,0.0
2019-08-01,-0.0,-0.8876542129670137,-0.4870067372473532,1.0,-3.8993787732960015,-2.4755446670749848,0.0
2019-08-02,-0.0,-0.8635610224199598,-0.4936753031492629,1.0,-3.881357410799965,-2.4852132949489665,0.0
2019-08-05,-0.0,-0.8572671888598782,-0.4771975630983464,1.0,-3.8834638816362053,-2.485291557876414,0.0
2019-08-06,-0.0,-0.858750419885791,-0.46397379912663755,1.0,-3.66224386966745,-2.412747732616728,0.0
2019-08-07,-0.0,-0.8508370117431499,-0.4338302656783543,1.0,-3.638544182560173,-2.4052635962355295,0.0
2019-08-08,-0.0,-0.8445591541087337,-0.4276080259761885,1.0,-3.6413287819498796,-2.412205478311548,0.0
2019-08-09,-0.0,-0.7904738196000332,-0.40843083561530164,1.0,-3.6191187453323375,-2.480126130611567,0.0
2019-08-12,-0.0,-0.7738842975206612,-0.4473553719008264,1.0,-3.616115702479339,-2.427107438016529,0.0
2019-08-13,-0.0,-0.7467086196903204,-0.4409207584665066,1.0,-3.6458557588805163,-2.446716899892357,0.0
2019-08-14,-0.0,-0.760568004596569,-0.4283838135106296,1.0,-3.601001395387015,-2.4182056964622833,0.0
2019-08-15,-0.0,-0.8278405901691925,-0.4738192606847887,1.0,-3.504209766658648,-2.2127335418170153,0.0
2019-08-16,-0.0,-0.8158358711331944,-0.48164769995191536,1.0,-3.5030453598333064,-2.213575893572688,0.0
2019-08-19,-0.0,-0.7838996506827565,-0.48420133375674823,1.0,-3.4918228008891714,-2.1791044776119404,0.0
2019-08-20,-0.0,-0.7997765541457186,-0.5201500279307317,1.0,-3.5027531721331098,-2.1574495251775594,0.0
2019-08-21,-0.0,-0.8162725450901804,-0.5632865731462926,1.0,-3.5086172344689377,-2.127855711422846,0.0
2019-08-22,-0.0,-0.8256748071979435,-0.552940231362468,1.0,-3.530125321336761,-2.124598329048843,0.0
2019-08-23,-0.0,-0.8260659694288013,-0.5566371681415929,1.0,-3.538294448913918,-2.12413515687852,0.0
2019-08-26,-0.0,-0.7695841584158416,-0.5694257425742574,1.0,-3.523089108910891,-2.058772277227723,0.0
2019-08-27,-0.0,-0.7595594020456334,-0.5665617623918175,1.0,-3.4973249409913456,-2.044453186467349,0.0
2019-08-28,-0.0,-0.7276435519297144,-0.5879353624097897,1.0,-3.498588013806087,-2.0302008158142453,0.0
2019-08-29,-0.0,-0.6820669168230143,-0.607098186366479,1.0,-3.505784865540963,-2.0224358974358974,0.0
2019-08-30,-0.0,-0.6531296281861408,-0.6234312884870217,1.0,-3.5196040221373455,-1.9987528256294333,0.0
2019-09-03,-0.0,-0.686124031007752,-0.664031007751938,1.0,-3.461472868217054,-1.94031007751938,0.0
2019-09-04,-0.0,-0.6451863354037267,-0.6787267080745342,1.0,-3.475077639751553,-1.9649844720496894,0.0
2019-09-05,-0.0,-0.6845076958774847,-0.6777786371722485,1.0,-3.4752107664939285,-1.8970531363601206,0.0
2019-09-06,-0.0,-0.66073629081947,-0.7134165126309303,1.0,-3.4934534812076397,-1.8341805298829328,0.0
2019-09-09,-0.0,-0.6577556491765607,-0.7135197242435848,1.0,-3.4692454998085025,-1.8193795480658752,0.0
2019-09-10,-0.0,-0.7135918587618534,-0.5413614987279316,1.0,-3.47744969547452,-1.9771027677125899,0.0
2019-09-11,-0.0,-0.733018721955748,-0.49930372891845887,1.0,-3.4831347671360047,-2.0209654958997367,0.0
2019-09-12,-0.0,-0.7483736059479553,-0.4920229244114002,1.0,-3.4864467162329613,-2.0178903345724906,0.0
