Date,IWF,IWM,MTUM,MUI,SPY,VLUE,VXX
2018-12-27,-0.015277777777777777,-0.13172657952069716,-0.0,1.0,-0.14598311546840959,-0.06868191721132896,0.0
2018-12-28,-0.012650815698450309,-0.1349919655745295,-0.0,1.0,-0.1464580439578397,-0.0676798213361658,0.0
2018-12-31,-0.01152902698282911,-0.13701281002998092,-0.0,1.0,-0.14664758789860996,-0.06757972199509403,0.0
2019-01-02,-0.011417671503508415,-0.1369575584167859,-0.0,1.0,-0.1465358675659105,-0.06757953539069418,0.0
2019-01-03,-0.00501356127229391,-0.14094134407276512,-0.0,1.0,-0.14439330429303307,-0.07947727459521657,0.0
2019-01-04,-0.0,-0.14371404422390055,-0.0,1.0,-0.13755214439567032,-0.0819859857676473,0.0
2019-01-07,-0.0,-0.13945900574027945,-0.0,1.0,-0.13579010072565798,-0.07859038232427164,0.0
2019-01-08,-0.0,-0.14119975061668155,-0.0,1.0,-0.13499227453850532,-0.07915209671735654,0.0
2019-01-09,-0.0,-0.14202025955005898,-0.0,1.0,-0.13515859132392224,-0.07886850277314457,0.0
2019-01-10,-0.0,-0.14101556145963237,-0.0,1.0,-0.13612210594805615,-0.07837661985577184,0.0
2019-01-11,-0.0,-0.1341534538648293,-0.0,1.0,-0.1378155135699657,-0.08433587869088147,0.0
2019-01-14,-0.0,-0.13210549940830013,-0.0,1.0,-0.13248636369819225,-0.09563774365112832,0.0
2019-01-15,-0.0,-0.133514912161242,-0.0,1.0,-0.1328339915565845,-0.09549230559716738,0.0
2019-01-16,-0.0,-0.13423457730388422,-0.0,1.0,-0.1250952018278751,-0.10068273310847567,0.0
2019-01-17,-0.0,-0.1351645363067718,-0.0,1.0,-0.12463965189012782,-0.09999999999999999,0.0
2019-01-18,-0.0,-0.13467617236141707,-0.0,1.0,-0.1269311293257981,-0.10677486008292396,0.0
2019-01-22,-0.0,-0.1220572163291546,-0.0,1.0,-0.10486660237865636,-0.05883638701382192,0.0
2019-01-23,-0.0,-0.11874037968188815,-0.0,1.0,-0.10619548486403285,-0.0577732170343766,0.0
2019-01-24,-0.0,-0.1133987474440915,-0.0,1.0,-0.11756536052777099,-0.055027584521803986,0.0
2019-01-25,-0.0,-0.10705435321328266,-0.0,1.0,-0.11367535487806428,-0.05009594733698484,0.0
2019-01-28,-0.0,-0.09836107293734411,-0.0,1.0,-0.12634244413905432,-0.047755382501145215,0.0
2019-01-29,-0.0,-0.09614576033637,-0.0,1.0,-0.12857233866343887,-0.049410715423329296,0.0
2019-01-30,-0.0,-0.09982136021436774,-0.0,1.0,-0.13335459997448004,-0.04282250861298967,0.0
2019-01-31,-0.0,-0.10290197078895338,-0.0,1.0,-0.12079852031379552,-0.05189106448115313,0.0
2019-02-01,-0.0,-0.10297895180769083,-0.0,1.0,-0.1264936293115567,-0.048511802067758056,0.0
2019-02-04,-0.0,-0.10258409160617524,-0.0,1.0,-0.12809273080462122,-0.047311113383089666,0.0
2019-02-05,-0.0,-0.09556265984654731,-0.0,1.0,-0.1251918158567775,-0.05800511508951406,0.0
2019-02-06,-0.0,-0.09551215644144317,-0.0,1.0,-0.12527337605033956,-0.058179539321387926,0.0
2019-02-07,-0.0,-0.09398409735893437,-0.0,1.0,-0.12616010022243246,-0.05820315496126608,0.0
2019-02-08,-0.0,-0.09611721237071225,-0.0,1.0,-0.13126302466215783,-0.05111420790876663,0.0
2019-02-11,-0.0,-0.09935584868860031,-0.0,1.0,-0.14190576399938407,-0.04190833033927013,0.0
2019-02-12,-0.0,-0.09318673395818314,-0.0,1.0,-0.14938459161602638,-0.04488103821196828,0.0
2019-02-13,-0.0,-0.0936088629257434,-0.0,1.0,-0.14884774245017177,-0.04426315992639963,0.0
2019-02-14,-0.0,-0.09093148376223503,-0.0,1.0,-0.14806508070266416,-0.05743177545861153,0.0
2019-02-15,-0.0,-0.1086665887880794,-0.0,1.0,-0.13940267123554378,-0.049894214918941374,0.0
2019-02-19,-0.0,-0.10578345138942945,-0.0,1.0,-0.14221218961625282,-0.04932409641680289,0.0
2019-02-20,-0.0,-0.1047092563034479,-0.0,1.0,-0.14203033960109523,-0.0509336759190771,0.0
2019-02-21,-0.0,-0.10703395658435946,-0.0,1.0,-0.14144467944309644,-0.04905993330651754,0.0
2019-02-22,-0.0,-0.10709838107098381,-0.0,1.0,-0.1417211498547115,-0.04841220423412204,0.0
2019-02-25,-0.0,-0.10605351431468914,-0.0,1.0,-0.14438203708037547,-0.04971786670827158,0.0
2019-02-26,-0.0,-0.10659212066051228,-0.0,1.0,-0.1430503185541542,-0.05057859836172149,0.0
2019-02-27,-0.0,-0.10946814880379037,-0.0,1.0,-0.14318069403587327,-0.048980813786999186,0.0
2019-02-28,-0.0,-0.11298101991865679,-0.0,1.0,-0.1470956304098446,-0.04350036500156429,0.0
2019-03-01,-0.0,-0.10916888686724285,-0.0,1.0,-0.15036714536357138,-0.0400935733316005,0.0
2019-03-04,-0.0,-0.11091611091611091,-0.0,1.0,-0.14844714844714846,-0.04063804063804064,0.0
2019-03-05,-0.0,-0.11033997838513522,-0.0,1.0,-0.1497024700842459,-0.04205783929478249,0.0
2019-03-06,-0.0,-0.10934062357612445,-0.0,1.0,-0.15110330013669207,-0.04138514613031309,0.0
2019-03-07,-0.0,-0.10799099532850134,-0.0,1.0,-0.15211648817811552,-0.041145623235175476,0.0
2019-03-08,-0.0,-0.10520886381739597,-0.0,1.0,-0.16231180057716665,-0.038299317062979066,0.0
2019-03-11,-0.0,-0.10595175668589407,-0.0,1.0,-0.16099895123230204,-0.04400891452543262,0.0
2019-03-12,-0.0,-0.09747478077404892,-0.0,1.0,-0.1655831739961759,-0.05558119601766994,0.0
2019-03-13,-0.0,-0.10132987178128643,-0.0,1.0,-0.1677042492317474,-0.05555261205891703,0.0
2019-03-14,-0.0,-0.1003394595168006,-0.0,1.0,-0.16958389688917178,-0.05609038109634815,0.0
2019-03-15,-0.0,-0.10220884069169486,-0.0,1.0,-0.16790120167328343,-0.062121979163891186,0.0
2019-03-18,-0.0,-0.10618793994058293,-0.0,1.0,-0.1696598238899446,-0.06237454165886037,0.0
2019-03-19,-0.0,-0.10458375825237506,-0.0,1.0,-0.17238741881809885,-0.06487842842574204,0.0
2019-03-20,-0.0,-0.10168854022540735,-0.0,1.0,-0.1736227717851242,-0.06799833429603858,0.0
2019-03-21,-0.0,-0.10170834564452444,-0.0,1.0,-0.18446641059389185,-0.05686427247575815,0.0
2019-03-22,-0.0,-0.10079421012685677,-0.0,1.0,-0.19119321262062233,-0.06333351404098449,0.0
2019-03-25,-0.0,-0.09566769913299879,-0.0,1.0,-0.19340483951685986,-0.06350344230587153,0.0
2019-03-26,-0.0,-0.09587311071578919,-0.0,1.0,-0.1908363774630291,-0.07126658428278494,0.0
2019-03-27,-0.0,-0.09402499897991104,-0.0,1.0,-0.19247038341743397,-0.07362321994477918,0.0
2019-03-28,-0.0,-0.09206565415786964,-0.0,1.0,-0.1919362528093714,-0.07810392971463598,0.0
2019-03-29,-0.0,-0.08656114087829088,-0.0,1.0,-0.19361391740630157,-0.0832072204725483,0.0
2019-04-01,-0.0,-0.08467416713373707,-0.0,1.0,-0.19339448537955736,-0.08896665800877637,0.0
2019-04-02,-0.0,-0.08792484262559229,-0.0,1.0,-0.19818934087091883,-0.07939043873663512,0.0
2019-04-03,-0.0,-0.08808785565010722,-0.0,1.0,-0.19671907227056043,-0.08109437106445752,0.0
2019-04-04,-0.0,-0.08762316028260245,-0.0,1.0,-0.19717944162783388,-0.08176066250324555,0.0
2019-04-05,-0.0,-0.08823609782757207,-0.0,1.0,-0.19687115726192103,-0.08121328050280092,0.0
2019-04-08,-0.0,-0.085708822203707,-0.0,1.0,-0.19863958586589814,-0.08152923661098439,0.0
2019-04-09,-0.0,-0.08305520599660776,-0.0,1.0,-0.20477923072714344,-0.08000492422169941,0.0
2019-04-10,-0.0,-0.07268153292954704,-0.0,1.0,-0.2137378488125675,-0.0808028328844287,0.0
2019-04-11,-0.0,-0.06710776339352846,-0.0,1.0,-0.218520594386953,-0.08140695274158931,0.0
2019-04-12,-0.0,-0.0676576465596299,-0.0,1.0,-0.2211637169958527,-0.07993539468101124,0.0
2019-04-15,-0.0,-0.0690831381251798,-0.0,1.0,-0.2171947560925492,-0.08359018616693378,0.0
2019-04-16,-0.0,-0.06974066560666703,-0.0,1.0,-0.2165414770546631,-0.08440703985964143,0.0
2019-04-17,-0.0,-0.06786635211499426,-0.0,1.0,-0.22510561255280628,-0.07861963021890603,0.0
2019-04-18,-0.0,-0.06540837336993822,-0.0,1.0,-0.2232120796156486,-0.08406314344543582,0.0
2019-04-22,-0.0,-0.06402367678436231,-0.0,1.0,-0.22564526120173448,-0.08688829238075572,0.0
2019-04-23,-0.0,-0.06099693019286098,-0.0,1.0,-0.2217694753795961,-0.0938149580826783,0.0
2019-04-24,-0.0,-0.06695046439628483,-0.0,1.0,-0.22462406015037592,-0.09055727554179566,0.0
2019-04-25,-0.0,-0.07024318675691014,-0.0,1.0,-0.2295671912414013,-0.08429182410829217,0.0
2019-04-26,-0.0,-0.06835169702674271,-0.0,1.0,-0.23599191628370522,-0.07986822435081115,0.0
2019-04-29,-0.0,-0.06722479761987131,-0.0,1.0,-0.23556355081989896,-0.08099356534975437,0.0
2019-04-30,-0.0,-0.0651373862032707,-0.0,1.0,-0.2361991200641966,-0.0821965189960984,0.0
2019-05-01,-0.0,-0.06505763987876943,-0.0,1.0,-0.23309207157585907,-0.08576094327350227,0.0
2019-05-02,-0.0,-0.06626106194690265,-0.0,1.0,-0.2242533185840708,-0.09222898230088496,0.0
2019-05-03,-0.0,-0.06249221442511316,-0.0,1.0,-0.2276709712245152,-0.09395285747899625,0.0
2019-05-06,-0.0,-0.0661267058692999,-0.0,1.0,-0.22661710862088094,-0.09414179518473316,0.0
2019-05-07,-0.0,-0.064901911817753,-0.0,1.0,-0.2276284025638891,-0.09485557312911014,0.0
2019-05-08,-0.0,-0.06413568928154693,-0.0,1.0,-0.22344001778074124,-0.10154470189476024,0.0
2019-05-09,-0.0,-0.06326845329887883,-0.0,1.0,-0.22644104530488057,-0.09959849400519596,0.0
2019-05-10,-0.0,-0.06306694264242155,-0.0,1.0,-0.2273743870421048,-0.09869837609568395,0.0
2019-05-13,-0.0,-0.062426236792046765,-0.0,1.0,-0.2261146054622957,-0.09994307215950904,0.0
2019-05-14,-0.0,-0.0459935123196908,-0.0025536613983021604,1.0,-0.23132031196079783,-0.10050383049209745,0.0
2019-05-15,-0.0,-0.04571815194277982,-0.007028251083924774,1.0,-0.23430725470161,-0.09375604098202205,0.0
2019-05-16,-0.0,-0.046535391753431465,-0.009776574884697175,1.0,-0.2311579993924162,-0.0933883841033997,0.0
2019-05-17,-0.0,-0.045048903133115985,-0.011092998839586673,1.0,-0.22800740454218932,-0.09729513178979943,0.0
2019-05-20,-0.0,-0.04171613152591039,-0.014825653626349355,1.0,-0.22604290328814777,-0.09781618398166811,0.0
2019-05-21,-0.0,-0.043043250255306226,-0.015649581849797135,1.0,-0.22385526206839446,-0.09749937898484723,0.0
2019-05-22,-0.0,-0.04313752591568763,-0.015342087076710436,1.0,-0.22445058742225293,-0.09923980649619903,0.0
2019-05-23,-0.0,-0.0481879509429277,-0.021617669375198312,1.0,-0.21588698663208575,-0.09386510684674494,0.0
2019-05-24,-0.0,-0.04922894424673784,-0.01998675825540015,1.0,-0.2175370355044277,-0.09260945129520816,0.0
2019-05-28,-0.0,-0.04728341080566628,-0.019876136222568584,1.0,-0.21820990634353576,-0.09397370998220664,0.0
2019-05-29,-0.0,-0.04824591632779654,-0.019973809359707766,1.0,-0.21808532634916256,-0.09216348473361362,0.0
2019-05-30,-0.0,-0.04781539053587873,-0.023158647040228703,1.0,-0.21337566486620213,-0.09005071537541748,0.0
2019-05-31,-0.0,-0.04929480658730377,-0.02160943557034064,1.0,-0.212850191075798,-0.09089159541418085,0.0
2019-06-03,-0.0,-0.050650239561943866,-0.029171800136892537,1.0,-0.2107734428473648,-0.07834360027378508,0.0
2019-06-04,-0.0,-0.051245171365168075,-0.02657461439412619,1.0,-0.20654228651269826,-0.08546341196131613,0.0
2019-06-05,-0.0,-0.048972928853217246,-0.03313834852401034,1.0,-0.20938647803019997,-0.0688613794041627,0.0
2019-06-06,-0.0,-0.05006324207434004,-0.030886613080909057,1.0,-0.20791001944863793,-0.07118473485930338,0.0
2019-06-07,-0.0,-0.052909548764717894,-0.0325869461648404,1.0,-0.20449193493500306,-0.07120397468182127,0.0
2019-06-10,-0.0,-0.05450021076678315,-0.04110632164370895,1.0,-0.1947077140642635,-0.06947145129927523,0.0
2019-06-11,-0.0,-0.05408300229130795,-0.038653958268367754,1.0,-0.19627967514947736,-0.06678688124516995,0.0
2019-06-12,-0.0,-0.053639690931272875,-0.0395689304595364,1.0,-0.19682797885319234,-0.06552799240883828,0.0
2019-06-13,-0.0,-0.0547815244497452,-0.041092919874227474,1.0,-0.19658733600780656,-0.06285915645668437,0.0
2019-06-14,-0.0,-0.0556866254474455,-0.04031077123332249,1.0,-0.19600824384423474,-0.06390335177351122,0.0
2019-06-17,-0.0,-0.055265548520060194,-0.040418694832752566,1.0,-0.1967648773609209,-0.06342792835545673,0.0
2019-06-18,-0.0,-0.05038596681635034,-0.04133711386360245,1.0,-0.19793517928124701,-0.06699135814193267,0.0
2019-06-19,-0.0,-0.046882833565940835,-0.04821072885191257,1.0,-0.19891329385780682,-0.0609883334914161,0.0
2019-06-20,-0.0,-0.04970089933668832,-0.047394907828162934,1.0,-0.19819318782979067,-0.06119016291151774,0.0
2019-06-21,-0.0,-0.05123751628310899,-0.04743812418584455,1.0,-0.19702561875814156,-0.06122448979591837,0.0
2019-06-24,-0.0,-0.05000475717994374,-0.05014067660690742,1.0,-0.19297840240305547,-0.06605684150435621,0.0
2019-06-25,-0.0,-0.04215007548658243,-0.05194292942344572,1.0,-0.197992464942943,-0.06803313248915305,0.0
2019-06-26,-0.0,-0.04139771767845957,-0.05147479369229512,1.0,-0.19874989786747282,-0.07014461965846883,0.0
2019-06-27,-0.0,-0.03766712141882674,-0.05081855388813097,1.0,-0.19748976807639837,-0.07828103683492497,0.0
2019-06-28,-0.0,-0.03611861308890526,-0.0513953678697111,1.0,-0.19825681315983304,-0.0782388084131271,0.0
2019-07-01,-0.0,-0.03531737915047385,-0.05196700074998296,1.0,-0.1977773232426536,-0.07855730551578374,0.0
2019-07-02,-0.0,-0.037369553963107274,-0.05088417209340345,1.0,-0.1953625241819024,-0.07874444838015313,0.0
2019-07-03,-0.0,-0.03624777025830962,-0.05168915698743175,1.0,-0.19614918503792264,-0.07758820245373713,0.0
2019-07-05,-0.0,-0.03640224893475095,-0.05128170222034661,1.0,-0.1956518779694243,-0.07801843255237759,0.0
2019-07-08,-0.0,-0.03629185951538252,-0.05145657500680642,1.0,-0.19567111353117342,-0.07785189218622379,0.0
2019-07-09,-0.0,-0.034884669785659884,-0.05174899358067675,1.0,-0.19447013382656947,-0.07892231530845392,0.0
2019-07-10,-0.0,-0.03158424733962932,-0.050131997931578805,1.0,-0.19803772147075632,-0.08104945159622241,0.0
2019-07-11,-0.0,-0.02978926549819273,-0.05058992020732456,1.0,-0.20203232626338405,-0.08157948578053605,0.0
2019-07-12,-0.0,-0.030293110738300804,-0.050520343167341816,1.0,-0.20169946942728154,-0.08144086637478347,0.0
2019-07-15,-0.0,-0.034833744934575875,-0.05399025801257999,1.0,-0.19930141490769673,-0.07629859054999932,0.0
2019-07-16,-0.0,-0.03464738780521075,-0.04937934797435548,1.0,-0.19997271859227939,-0.08007093166007366,0.0
2019-07-17,-0.0,-0.03514132925897632,-0.049178762414056526,1.0,-0.20008457928625994,-0.0797773654916512,0.0
2019-07-18,-0.0,-0.03612463752256935,-0.05292170487497949,1.0,-0.2036439240575587,-0.0751354160967336,0.0
2019-07-19,-0.0,-0.03620651936119011,-0.052040035003281554,1.0,-0.2047555239553708,-0.07429993436884708,0.0
2019-07-22,-0.0,-0.04022768321383613,-0.05488205352744786,1.0,-0.20658420447704012,-0.06658092058453287,0.0
2019-07-23,-0.0,-0.04077611450151884,-0.054021510084562546,1.0,-0.20637092580936484,-0.06715743958840754,0.0
2019-07-24,-0.0,-0.04065352143511994,-0.054446436146193954,1.0,-0.20623691520367812,-0.06700784061520779,0.0
2019-07-25,-0.0,-0.04114950393431406,-0.054108792336640434,1.0,-0.20596647280191585,-0.06723229558672597,0.0
2019-07-26,-0.0,-0.04634764154172656,-0.05317998220031491,1.0,-0.20421715615800642,-0.06547545697268432,0.0
2019-07-29,-0.0,-0.039941335307098695,-0.05303123757829954,1.0,-0.20517565141110514,-0.07252217059363734,0.0
2019-07-30,-0.0,-0.038439377726561856,-0.05384530962767854,1.0,-0.20461217658517847,-0.07495815842181798,0.0
2019-07-31,-0.0,-0.04462889285224311,-0.05351900123473728,1.0,-0.20093291260803953,-0.07283577994237893,0.0
2019-08-01,-0.0,-0.048090639745418634,-0.05547020739602765,1.0,-0.19735542631405684,-0.07075057610007682,0.0
2019-08-02,-0.0,-0.0434025874355882,-0.06339765376603443,1.0,-0.19398914592698172,-0.06967437780945072,0.0
2019-08-05,-0.0,-0.04193141980718668,-0.060897787028922,1.0,-0.19811294916739702,-0.0684706397896582,0.0
2019-08-06,-0.0,-0.042762800304380906,-0.06056364822263289,1.0,-0.18688172627459507,-0.0686351777367105,0.0
2019-08-07,-0.0,-0.0527720210763,-0.056618852181451226,1.0,-0.17684586939737496,-0.06828125211643438,0.0
2019-08-08,-0.0,-0.05426377584876021,-0.05909835732567745,1.0,-0.175331446447192,-0.0655444659615671,0.0
2019-08-09,-0.0,-0.04837622053190915,-0.05758752764740789,1.0,-0.1687570804337271,-0.07393321465177752,0.0
2019-08-12,-0.0,-0.047586336943052636,-0.05892732072625397,1.0,-0.169737621895372,-0.07064543936210334,0.0
2019-08-13,-0.0,-0.04385964912280701,-0.05902217199440318,1.0,-0.16997632117102573,-0.07252986761381983,0.0
2019-08-14,-0.0,-0.04412773109243698,-0.059025210084033615,1.0,-0.1690890756302521,-0.07228235294117648,0.0
2019-08-15,-0.0,-0.0508659884534873,-0.06295916054452608,1.0,-0.16161117851761977,-0.057892561432514235,0.0
2019-08-16,-0.0,-0.050722897994024754,-0.0630868544600939,1.0,-0.16157170294494239,-0.058392018779342726,0.0
2019-08-19,-0.0,-0.04986635816013085,-0.06522519647345115,1.0,-0.16022393319237777,-0.05445406311086289,0.0
2019-08-20,-0.0,-0.046746666666666666,-0.0658,1.0,-0.16190666666666667,-0.05886666666666667,0.0
2019-08-21,-0.0,-0.0481632435600309,-0.06891499507179201,1.0,-0.15955406377367537,-0.055302485415168225,0.0
2019-08-22,-0.0,-0.050057912744797844,-0.0646359485042536,1.0,-0.16139682877797454,-0.05523677658993783,0.0
2019-08-23,-0.0,-0.05330789143604388,-0.06515705478903686,1.0,-0.16522110432067466,-0.05066584825598463,0.0
2019-08-26,-0.0,-0.045805571377478704,-0.06804604400407985,1.0,-0.1667969215688872,-0.043990833587220016,0.0
2019-08-27,-0.0,-0.04505207988670805,-0.06794870098071655,1.0,-0.16571594954802335,-0.044787379064812,0.0
2019-08-28,-0.0,-0.04389817950889077,-0.06881085944115158,1.0,-0.166106583403895,-0.04421570702794242,0.0
2019-08-29,-0.0,-0.04114371867271501,-0.07070212794096253,1.0,-0.16797376112573237,-0.04269107164111992,0.0
2019-08-30,-0.0,-0.04159031888108201,-0.0729115859687051,1.0,-0.16365889347341778,-0.040074348462278704,0.0
2019-09-03,-0.0,-0.03769082711524772,-0.06956785403538376,1.0,-0.16394652885806946,-0.04711682969915891,0.0
2019-09-04,-0.0,-0.032393884371463906,-0.07753743322544143,1.0,-0.15624588826609825,-0.049577642693613325,0.0
2019-09-05,-0.0,-0.03482796221606211,-0.07726263515377642,1.0,-0.15641709473573578,-0.045272409579988696,0.0
