Date,IWF,IWM,MTUM,RH,SPY,VLUE,VXX
2018-12-11,-1.0051174266654483,-2.5641049072466418,-0.0,1.0,-2.440738371561729,-2.1282098144932835,0.0
2018-12-12,-1.0047553726566072,-2.5663465935070873,-0.0,1.0,-2.4419753086419753,-2.1318701417466848,0.0
2018-12-13,-1.0028305332359386,-2.5546018991964936,-0.0,1.0,-2.447498173849525,-2.1258217677136595,0.0
2018-12-14,-1.0046562585592989,-2.553729571806811,-0.0,1.0,-2.4460878298183144,-2.1255363827261937,0.0
2018-12-17,-0.9626176683562636,-2.54045981173063,-0.0,1.0,-2.408490224475018,-2.1397538015930486,0.0
2018-12-18,-0.9234004474272931,-2.501923937360179,-0.0,1.0,-2.389261744966443,-2.133959731543624,0.0
2018-12-19,-0.9244742729306488,-2.501565995525727,-0.0,1.0,-2.388724832214765,-2.133780760626398,0.0
2018-12-20,-0.9141185854825844,-2.4567047770982895,-0.0,1.0,-2.3833200389967204,-2.108747673491093,0.0
2018-12-21,-0.8981782979846872,-2.454281439760627,-0.0,1.0,-2.383261462641908,-2.064771627211124,0.0
2018-12-24,-0.8541396314560084,-2.392940565792889,-0.0,1.0,-2.3443204429448916,-2.0598667704818756,0.0
2018-12-26,-0.8380030565461029,-2.382238070979793,-0.0,1.0,-2.2689760570555273,-2.001188656817796,0.0
2018-12-27,-0.6955632473253618,-2.214443045940843,-0.0,1.0,-2.044918187539333,-1.9116582756450597,0.0
2018-12-28,-0.6874508570529958,-2.223462808617707,-0.0,1.0,-2.044189337946218,-1.907847145777638,0.0
2018-12-31,-0.6880012580594433,-2.2230696650416735,-0.0,1.0,-2.043953451800598,-1.907847145777638,0.0
2019-01-02,-0.6799623115577889,-2.221812185929648,-0.0,1.0,-2.040122487437186,-1.9098618090452262,0.0
2019-01-03,-0.6988993710691824,-2.2190251572327044,-0.0,1.0,-2.056132075471698,-1.8875786163522013,0.0
2019-01-04,-0.6301860356503464,-2.2319607690511405,-0.0,1.0,-2.0266988401961545,-1.8951506188215146,0.0
2019-01-07,-0.5677438931876803,-2.1607495069033535,-0.0,1.0,-2.011303292368381,-1.8462297071764528,0.0
2019-01-08,-0.5660919540229885,-2.147005444646098,-0.0,1.0,-2.0102843315184513,-1.838626739261948,0.0
2019-01-09,-0.5591852131271219,-2.124858543945681,-0.0,1.0,-2.0104111655978874,-1.8499434175782725,0.0
2019-01-10,-0.5580518697225573,-2.122738238841978,-0.0,1.0,-2.010328709288299,-1.8480850422195414,0.0
2019-01-11,-0.5622778492021479,-2.099447931634274,-0.0,1.0,-2.0244271345383047,-1.8764274370415188,0.0
2019-01-14,-0.5732334695112725,-2.0971402632773493,-0.0,1.0,-2.023377212891512,-1.871690119533969,0.0
2019-01-15,-0.5688254498519475,-2.090805557664566,-0.0,1.0,-2.032419709968871,-1.9003112899552048,0.0
2019-01-16,-0.546142208774584,-2.077004538577912,-0.0,1.0,-2.019969742813918,-1.9211800302571858,0.0
2019-01-17,-0.5487897125567321,-2.071936459909228,-0.0,1.0,-2.0220877458396367,-1.9214069591527987,0.0
2019-01-18,-0.5589688997034447,-2.0521633335867997,-0.0,1.0,-2.0245608698958253,-1.9682913846855756,0.0
2019-01-22,-0.20913270968764863,-2.241319169177105,-0.0,1.0,-2.354288885365467,-2.1228793404154116,0.0
2019-01-23,-0.20050922978994273,-2.198360916613622,-0.0,1.0,-2.3839115213239976,-2.173933800127308,0.0
2019-01-24,-0.2032132347092977,-2.1973276067764256,-0.0,1.0,-2.3804978923089157,-2.1725920623558417,0.0
2019-01-25,-0.13209425821440424,-2.2142383006969797,-0.0,1.0,-2.620063060073017,-2.3309824095585796,0.0
2019-01-28,-0.15227668574272207,-2.180724890105333,-0.0,1.0,-2.6378037654474578,-2.3232147300323467,0.0
2019-01-29,-0.1545446971590436,-2.16812463550779,-0.0,1.0,-2.656669166041823,-2.3519953344997084,0.0
2019-01-30,-0.15240396633613865,-2.166402799766686,-0.0,1.0,-2.6564452962253142,-2.3574702108157655,0.0
2019-01-31,-0.11378097789685197,-2.207970529135968,-0.0,1.0,-2.6399028801071664,-2.410833891493637,0.0
2019-02-01,-0.11305439330543933,-2.2025941422594144,-0.0,1.0,-2.649205020920502,-2.4034309623430965,0.0
2019-02-04,-0.11983920944644502,-2.20350054434302,-0.0,1.0,-2.6526254082572644,-2.3986265806883846,0.0
2019-02-05,-0.11511754371287543,-2.191834685852924,-0.0,1.0,-2.6496277085250566,-2.409520622437882,0.0
2019-02-06,-0.11901973904315824,-2.174891267982603,-0.0,1.0,-2.654148544663767,-2.415941786550686,0.0
2019-02-07,-0.12009701430124613,-2.175629338462825,-0.0,1.0,-2.6536756711549723,-2.413899807644058,0.0
2019-02-08,-0.12626346313173156,-2.1352112676056336,-0.0,1.0,-2.632560066280033,-2.390969345484673,0.0
2019-02-11,-0.1287684810440241,-2.0949037746758075,-0.0,1.0,-2.629057570000826,-2.406872057487404,0.0
2019-02-12,-0.15345629777334663,-2.094882020604852,-0.0,1.0,-2.646477234961781,-2.4135094715852445,0.0
2019-02-13,-0.13537696768848384,-2.12079536039768,-0.0,1.0,-2.6341342170671087,-2.3946975973487987,0.0
2019-02-14,-0.1628350900489667,-2.073118101087227,-0.0,1.0,-2.654743132210142,-2.408747613909868,0.0
2019-02-15,-0.14488356838307642,-2.1256969498196128,-0.0,1.0,-2.5865857658248608,-2.3421613643817647,0.0
2019-02-19,-0.1761666397545616,-2.0515097690941384,-0.0,1.0,-2.5550621669626996,-2.290892943646052,0.0
2019-02-20,-0.18605401047964532,-2.041354292623942,-0.0,1.0,-2.5510681176944785,-2.282789197904071,0.0
2019-02-21,-0.18603527422082627,-2.0504147539663364,-0.0,1.0,-2.545784005798502,-2.2713215752597247,0.0
2019-02-22,-0.18779682846333415,-2.0458826370441923,-0.0,1.0,-2.5480962730419385,-2.267809707800048,0.0
2019-02-25,-0.187304640538591,-2.024204536346878,-0.0,1.0,-2.544361625390719,-2.258796184980364,0.0
2019-02-26,-0.1892433472266752,-2.024927861494069,-0.0,1.0,-2.5399166399487014,-2.2613016992625843,0.0
2019-02-27,-0.1968409236690186,-2.020525978191148,-0.0,1.0,-2.5438582424631173,-2.256654906991661,0.0
2019-02-28,-0.19120949631055503,-2.026066730830927,-0.0,1.0,-2.5478825794032725,-2.255373756817453,0.0
2019-03-01,-0.1913733664715786,-2.026136454742243,-0.0,1.0,-2.549747454501724,-2.2500601298805423,0.0
2019-03-04,-0.1871345029239766,-2.0187454938716654,-0.0,1.0,-2.5483457502202995,-2.256669069935112,0.0
2019-03-05,-0.2146933526243871,-2.007153765774455,-0.0,1.0,-2.554939313560003,-2.2612330198537096,0.0
2019-03-06,-0.21844621193861974,-2.0038563509279346,-0.0,1.0,-2.5559572587772155,-2.2558046115529846,0.0
2019-03-07,-0.2366968072337361,-1.955509322237337,-0.0,1.0,-2.5723773705689363,-2.2373369608706093,0.0
2019-03-08,-0.2615062761506276,-1.9359510782104925,-0.0,1.0,-2.6062922433215316,-2.2425973607981975,0.0
2019-03-11,-0.2595606183889341,-1.944833197721725,-0.0,1.0,-2.626281529698942,-2.306021155410903,0.0
2019-03-12,-0.28286983709066976,-1.875596511436564,-0.0,1.0,-2.671713016290933,-2.397564587790028,0.0
2019-03-13,-0.33222591362126247,-1.8967607973421927,-0.0,1.0,-2.67358803986711,-2.4030730897009964,0.0
2019-03-14,-0.3007262487031273,-1.66303542315103,-0.0,1.0,-2.382095746257596,-2.064843634207796,0.0
2019-03-15,-0.3125886127900903,-1.6650996194313858,-0.0,1.0,-2.392582643086337,-2.091784195209313,0.0
2019-03-18,-0.32590168924060264,-1.7095571450311977,-0.027012631258560342,1.0,-2.4207122203621974,-2.126084309846294,0.0
2019-03-19,-0.3093416167891507,-1.7092203954845064,-0.024547314190468975,1.0,-2.401772861580423,-2.131373588908251,0.0
2019-03-20,-0.3156012176560122,-1.725951293759513,-0.019710806697108067,1.0,-2.405403348554034,-2.143683409436834,0.0
2019-03-21,-0.33191392289559735,-1.7194890122424151,-0.02592958710364231,1.0,-2.410234963120675,-2.116417002509315,0.0
2019-03-22,-0.3260036775973031,-1.7086270303401778,-0.07753600980692615,1.0,-2.4377873122893043,-2.111630401471039,0.0
2019-03-25,-0.28790613718411556,-1.538808664259928,-0.17734657039711194,1.0,-2.437274368231047,-2.079648014440433,0.0
2019-03-26,-0.2676003028009084,-1.5639666919000759,-0.21642694928084785,1.0,-2.428463285389856,-2.093565480696442,0.0
2019-03-27,-0.28878589879957456,-1.5471812794408146,-0.21979942258015503,1.0,-2.444385351770248,-2.097401610697463,0.0
2019-03-28,-0.27082066869300914,-1.5371580547112462,-0.2522036474164134,1.0,-2.4310030395136777,-2.107674772036474,0.0
2019-03-29,-0.2642699703579844,-1.5339363076689216,-0.2565934483544881,1.0,-2.4342935319601735,-2.111423576803223,0.0
2019-04-01,-0.3080903915818527,-1.8006727617733311,-0.3719165085388994,1.0,-2.7550457132999826,-2.389511816456788,0.0
2019-04-02,-0.3232740091135758,-1.796148224572264,-0.44862866477516977,1.0,-2.722551801220875,-2.3071103086578972,0.0
2019-04-03,-0.32149307645996383,-1.7971961813021418,-0.44990109228519826,1.0,-2.722370344886901,-2.309710157392277,0.0
2019-04-04,-0.33218112685793294,-1.8077255444175595,-0.4255098513653647,1.0,-2.732630487383339,-2.3435879709643967,0.0
2019-04-05,-0.359584595413241,-1.7871916919082649,-0.4274340112505409,1.0,-2.734487234963219,-2.3455646906101255,0.0
2019-04-08,-0.3625594466061392,-1.7735408560311283,-0.43605706874189365,1.0,-2.734543882403804,-2.3401642888024208,0.0
2019-04-09,-0.3833420456525527,-1.7630249172329677,-0.4478132078759366,1.0,-2.765202997037812,-2.3529360515769295,0.0
2019-04-10,-0.3886317995285078,-1.7351785558368984,-0.4781280013970139,1.0,-2.784772548677202,-2.3446258622195058,0.0
2019-04-11,-0.40711289758825586,-1.716445298846557,-0.4944075498077595,1.0,-2.7894966794826983,-2.330740999650472,0.0
2019-04-12,-0.4100538287897204,-1.7112345893384266,-0.49010244834172595,1.0,-2.758117728772356,-2.3124674422642815,0.0
2019-04-15,-0.3979148566463945,-1.7201563857515205,-0.49539530842745444,1.0,-2.750304083405734,-2.3244135534317985,0.0
2019-04-16,-0.40118147858570063,-1.7219181652332551,-0.49865346190600296,1.0,-2.745634610372687,-2.319954825818782,0.0
2019-04-17,-0.3997394702561876,-1.6876248371689102,-0.5056882327399045,1.0,-2.755536257056014,-2.3357359965262696,0.0
2019-04-18,-0.3986050566695728,-1.7052310374891022,-0.5200523103748911,1.0,-2.7605928509154314,-2.3339145597210114,0.0
2019-04-22,-0.41535485005716294,-1.7293114062087767,-0.5213261806349485,1.0,-2.7755694310087065,-2.3527394248526954,0.0
2019-04-23,-0.40751165449907645,-1.747295276629431,-0.5321488257542439,1.0,-2.767173893922069,-2.341718708769461,0.0
2019-04-24,-0.40283986326584276,-1.7181172758348673,-0.5371198176877904,1.0,-2.7613287755280918,-2.3456919975457975,0.0
2019-04-25,-0.3926844280313022,-1.7223248043612065,-0.5646707113338609,1.0,-2.771652158621296,-2.3415105952694977,0.0
2019-04-26,-0.40112497802777286,-1.6989804886623308,-0.571717349270522,1.0,-2.7790472842327296,-2.338020741782387,0.0
2019-04-29,-0.4011970777220315,-1.685591057125253,-0.5626265293548104,1.0,-2.7899832761200596,-2.3626441334389576,0.0
2019-04-30,-0.4012144680102086,-1.6855583912699112,-0.5632315409662941,1.0,-2.7897562263486755,-2.36064419607498,0.0
2019-05-01,-0.417415037858778,-1.6818101778482126,-0.5655044902271527,1.0,-2.7857897517168517,-2.3539355520338088,0.0
2019-05-02,-0.414369992075372,-1.6848639605529627,-0.5591265298934578,1.0,-2.777141850840891,-2.3697279211059255,0.0
2019-05-03,-0.4079272598870056,-1.704007768361582,-0.5592337570621468,1.0,-2.7820444915254234,-2.3744703389830506,0.0
2019-05-06,-0.40326710816777045,-1.6465342163355408,-0.5858719646799118,1.0,-2.799646799116998,-2.3947902869757174,0.0
2019-05-07,-0.3995037220843673,-1.6452499113789438,-0.5898617511520737,1.0,-2.816022686990429,-2.411467564693371,0.0
2019-05-08,-0.38148925013109597,-1.603303618248558,-0.6043523859465129,1.0,-2.765862611431568,-2.3848103478412868,0.0
2019-05-09,-0.38281522878099894,-1.5995459308417745,-0.6067935731749913,1.0,-2.7632727907789034,-2.379671673070206,0.0
2019-05-10,-0.382057771184222,-1.5969107251941708,-0.6112226197748495,1.0,-2.7646391482677375,-2.371934723797888,0.0
2019-05-13,-0.37875751503006017,-1.5937962882286312,-0.6029450204757341,1.0,-2.763352792541605,-2.3742267142981617,0.0
2019-05-14,-0.29678350165492656,-1.4694050751082066,-0.7116184333361621,1.0,-2.701858609861665,-2.307222269371128,0.0
2019-05-15,-0.25764596848934196,-1.4830230010952903,-0.725756171539304,1.0,-2.6952565506782373,-2.2636279383267337,0.0
2019-05-16,-0.24635605358496923,-1.4877411744881623,-0.7327491785323111,1.0,-2.6921391861150896,-2.266408290504676,0.0
2019-05-17,-0.24170616113744076,-1.4777420446851726,-0.7490690589031822,1.0,-2.6838185511171293,-2.3107650643195665,0.0
2019-05-20,-0.23899264768021633,-1.463703202907124,-0.7586410884813657,1.0,-2.6811459477731763,-2.308543902645145,0.0
2019-05-21,-0.2353386621792175,-1.4528397139251157,-0.7597812368531763,1.0,-2.6693310896087503,-2.2965923432898614,0.0
2019-05-22,-0.23089854585189543,-1.4426325964528872,-0.7691014541481045,1.0,-2.670337059762965,-2.2924266621837432,0.0
2019-05-23,-0.23267534649307012,-1.4445191096178076,-0.7765644687106258,1.0,-2.6638387232255356,-2.28215035699286,0.0
2019-05-24,-0.2134146341463415,-1.4129635816906116,-0.7883394587370532,1.0,-2.659622452388908,-2.2784831272970267,0.0
2019-05-28,-0.21457085828343314,-1.4048569527611443,-0.7921656686626747,1.0,-2.64354624085163,-2.2615602129075185,0.0
2019-05-29,-0.0,-1.0683285263013322,-0.35716247768163717,1.0,-2.53852492789452,-1.9031726411207253,0.0
2019-05-30,-0.0,-1.065450054884742,-0.3504390779363337,1.0,-2.5388995609220637,-1.9058040614709109,0.0
2019-05-31,-0.0,-1.073334705357755,-0.3476023873224943,1.0,-2.5361185429100637,-1.9031350758043493,0.0
2019-06-03,-0.0,-1.0636813224036312,-0.38459453966533436,1.0,-2.5032179391640135,-1.823114965110765,0.0
2019-06-04,-0.0,-1.0814439946018892,-0.38481781376518215,1.0,-2.475033738191633,-1.8063427800269904,0.0
2019-06-05,-0.0,-1.0608591885441527,-0.407584195173694,1.0,-2.446101829753381,-1.7150623176876159,0.0
2019-06-06,-0.0,-1.0869651741293533,-0.37592039800995025,1.0,-2.428789386401327,-1.7418242122719734,0.0
2019-06-07,-0.0,-1.127920133111481,-0.37577371048252917,1.0,-2.412445923460899,-1.739434276206323,0.0
2019-06-10,-0.0,-1.1336252653927814,-0.3762606157112527,1.0,-2.3852839702760087,-1.7396496815286624,0.0
2019-06-11,-0.0,-1.1391246241229536,-0.4112261944537253,1.0,-2.3812896759104576,-1.7506849315068493,0.0
2019-06-12,-0.0,-1.1420454545454546,-0.410427807486631,1.0,-2.3794117647058823,-1.7526069518716574,0.0
2019-06-13,-0.0,-1.180977896851976,-0.44467515070328206,1.0,-2.3545880776959147,-1.7176155391828534,0.0
2019-06-14,-0.0,-1.2594958927192303,-0.46780874815698936,1.0,-2.4466053499964895,-1.847082777504739,0.0
2019-06-17,-0.0,-1.2449223416965352,-0.4737507906388362,1.0,-2.4677770749877013,-1.8414505587181107,0.0
2019-06-18,-0.0,-1.259100491918482,-0.4734364019676739,1.0,-2.460997891777934,-1.8338721011946593,0.0
2019-06-19,-0.0,-1.2457627118644068,-0.49145538590839055,1.0,-2.4544754167250318,-1.812018489984592,0.0
2019-06-20,-0.0,-1.2635257933734099,-0.4767230532643646,1.0,-2.442471690199916,-1.8072836572067665,0.0
2019-06-21,-0.0,-1.2812543749125018,-0.4720005599888003,1.0,-2.4305613887722246,-1.8159736805263895,0.0
2019-06-24,-0.0,-1.2582637378061619,-0.4784195382132079,1.0,-2.4298547266474837,-1.8514983507614569,0.0
2019-06-25,-0.0,-1.2411735804028916,-0.4866287639503053,1.0,-2.437565803327016,-1.853723590931424,0.0
2019-06-26,-0.0,-1.2412169758291174,-0.48362844294547497,1.0,-2.434724564362001,-1.866779089376054,0.0
2019-06-27,-0.0,-1.23301175973523,-0.5127103725089782,1.0,-2.4408844447574114,-1.85508062812478,0.0
2019-06-28,-0.0,-1.231867979475801,-0.5150464568021079,1.0,-2.376369435584524,-1.8105671890167803,0.0
2019-07-01,-0.0,-1.2126337590610976,-0.5245426303072144,1.0,-2.3734898170521226,-1.7930272695892302,0.0
2019-07-02,-0.0,-1.2160446989032214,-0.5192108712147342,1.0,-2.3723529006001245,-1.7903704214665104,0.0
2019-07-03,-0.0,-1.2119296316657502,-0.5215090709180868,1.0,-2.3556899395272124,-1.7827789994502472,0.0
2019-07-05,-0.0,-1.1713757953068347,-0.533830471368954,1.0,-2.351166450023945,-1.7849763973455564,0.0
2019-07-08,-0.0,-1.1737198331852055,-0.5333287755520612,1.0,-2.347644766527654,-1.7819785328502082,0.0
2019-07-09,-0.0,-1.1695586828801747,-0.5306052739445279,1.0,-2.3496379286787814,-1.781800792457986,0.0
2019-07-10,-0.0,-1.1771096686026647,-0.5333105568841817,1.0,-2.344926545951486,-1.777519644687393,0.0
2019-07-11,-0.0,-1.1698810012310217,-0.5511557926412256,1.0,-2.347900424018602,-1.770140883600055,0.0
2019-07-12,-0.0,-1.1616872906269227,-0.5547959253435427,1.0,-2.353866137964039,-1.7663909208997057,0.0
2019-07-15,-0.0,-1.1945184881416173,-0.5838972045656483,1.0,-2.333606725445971,-1.722780397785524,0.0
2019-07-16,-0.0,-1.1880347730850844,-0.6026422068587857,1.0,-2.3353412280101304,-1.7190772811280717,0.0
2019-07-17,-0.0,-1.210540744294428,-0.5926941265163457,1.0,-2.3345898156397777,-1.7157151668836954,0.0
2019-07-18,-0.0,-1.2098681063349963,-0.5984418779471059,1.0,-2.3222169069910477,-1.7032734230848083,0.0
2019-07-19,-0.0,-1.2128604619379528,-0.6076944102774361,1.0,-2.3128331283312833,-1.6999453327866612,0.0
2019-07-22,-0.0,-1.2093722248787486,-0.6021586173918985,1.0,-2.311701618963044,-1.7078352346471755,0.0
2019-07-23,-0.0,-1.2115686676227548,-0.5993990302533634,1.0,-2.308406747251246,-1.7098272211978418,0.0
2019-07-24,-0.0,-1.2109678739512995,-0.6114180478821363,1.0,-2.3017529500034106,-1.6966100538844553,0.0
2019-07-25,-0.0,-1.1964322189691563,-0.615850752366038,1.0,-2.3110914414107713,-1.685368012528086,0.0
2019-07-26,-0.0,-1.1722731906218145,-0.617329255861366,1.0,-2.3179068977234114,-1.6883452259599048,0.0
2019-07-29,-0.0,-1.1526644915715063,-0.6178629690048939,1.0,-2.320214790647091,-1.7064980967917347,0.0
2019-07-30,-0.0,-1.1458235016517226,-0.6166655430459111,1.0,-2.284231106316996,-1.6950043821209464,0.0
2019-07-31,-0.0,-1.2182448036951503,-0.6118733867681022,1.0,-2.2799891319114254,-1.682380111397908,0.0
2019-08-01,-0.0,-1.246267643865364,-0.6011807817589577,1.0,-2.273412052117264,-1.6653094462540718,0.0
2019-08-02,-0.0,-1.2299505118297065,-0.6129753914988815,1.0,-2.267236119585113,-1.6690393871601925,0.0
2019-08-05,-0.0,-1.223314797233148,-0.6007052760070528,1.0,-2.284348297843483,-1.6731316967313168,0.0
2019-08-06,-0.0,-1.2109432203953936,-0.5777807362044864,1.0,-2.203687678892365,-1.664048459029488,0.0
2019-08-07,-0.0,-1.2368543200053046,-0.5471122604601817,1.0,-2.180027849612095,-1.666865592467343,0.0
2019-08-08,-0.0,-1.2277090090686436,-0.5351161713113126,1.0,-2.180512345270404,-1.676176606870987,0.0
2019-08-09,-0.0,-1.2024379054983945,-0.5097319614653647,1.0,-2.1500753653581492,-1.691198636870044,0.0
2019-08-12,-0.0,-1.1924333507579719,-0.5360690015682175,1.0,-2.147412441191845,-1.658324621014114,0.0
2019-08-13,-0.0,-1.1635863153755408,-0.5374885306068947,1.0,-2.168829466509372,-1.6840346047974835,0.0
2019-08-14,-0.0,-1.1790199778746666,-0.5282748747315676,1.0,-2.140756165809852,-1.6593349385045877,0.0
2019-08-15,-0.0,-1.2064290260980268,-0.5416931890515595,1.0,-2.083004455760662,-1.5342457033736474,0.0
2019-08-16,-0.0,-1.2047494747564782,-0.5450436111287962,1.0,-2.082510982364551,-1.5343477430445025,0.0
2019-08-19,-0.0,-1.164448669201521,-0.5566539923954373,1.0,-2.097782002534854,-1.518250950570342,0.0
2019-08-20,-0.0,-1.1571868518634907,-0.572559864244862,1.0,-2.065614983344856,-1.4895983910502169,0.0
2019-08-21,-0.0,-1.1665056166203647,-0.41061722430245196,1.0,-2.0129242662157263,-1.4493900229496317,0.0
2019-08-22,-0.0,-1.1680641853170055,-0.40544127405441277,1.0,-2.012125233757616,-1.4468239126500573,0.0
2019-08-23,-0.0,-1.1690675667530588,-0.4031101199445482,1.0,-2.0089807727080946,-1.446266047857272,0.0
