Date,HIG,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-17,1.0,-0.13838879796326606,-0.42399916868001974,-0.014054503416205543,-0.5065856129685917,-0.5148468552723872,0.0
2018-10-18,1.0,-0.13731195926108758,-0.422406401829094,-0.014913351866767129,-0.5083790173815895,-0.5151341941853517,0.0
2018-10-19,1.0,-0.12804421373414943,-0.414297151416544,-0.007334521319180807,-0.5143203946179076,-0.5185816482012345,0.0
2018-10-22,1.0,-0.13033034584291137,-0.4095100343518351,-0.0018338197690936798,-0.5188160239687992,-0.5223803497171785,0.0
2018-10-23,1.0,-0.12811157687729646,-0.4111421621901361,-0.0,-0.5231071779744346,-0.5252290017078093,0.0
2018-10-24,1.0,-0.1265318785873106,-0.40718237757898545,-0.0,-0.524199803505869,-0.5275350328352034,0.0
2018-10-25,1.0,-0.10718805365730194,-0.38187800556821055,-0.0,-0.5291824854467223,-0.512730954188813,0.0
2018-10-26,1.0,-0.09996730628976687,-0.3758519226416518,-0.0,-0.5308704071624375,-0.5081860020622186,0.0
2018-10-29,1.0,-0.08841287736439936,-0.3787548540648879,-0.0,-0.5267693849430038,-0.5113866967305524,0.0
2018-10-30,1.0,-0.09353528261196649,-0.379281809519033,-0.0,-0.5270826019359044,-0.5077486333316615,0.0
2018-10-31,1.0,-0.09520479520479522,-0.37102897102897103,-0.0,-0.5258241758241758,-0.5054445554445555,0.0
2018-11-01,1.0,-0.0899812850904554,-0.37477230193387395,-0.0,-0.5252900810979414,-0.5052776044915783,0.0
2018-11-02,1.0,-0.09268741300457346,-0.3614287134619209,-0.0,-0.5288079140982302,-0.5026595744680851,0.0
2018-11-05,1.0,-0.09612557618039119,-0.3545035505170051,-0.0,-0.5297620530708858,-0.5111747851002866,0.0
2018-11-06,1.0,-0.09338191255739668,-0.3529646636055101,-0.0,-0.5332401676981433,-0.5159462966660011,0.0
2018-11-07,1.0,-0.09392417085301542,-0.35367773862187896,-0.0,-0.5348529154482516,-0.516857864087376,0.0
2018-11-08,1.0,-0.08470570675157967,-0.3527538683516593,-0.0,-0.5317926264988307,-0.5184586297825763,0.0
2018-11-09,1.0,-0.08561328387562547,-0.3533321715750952,-0.0,-0.5315292887550102,-0.5190071946028032,0.0
2018-11-12,1.0,-0.08544971574687818,-0.33981281497480204,-0.0,-0.5393361634517514,-0.5179613217149525,0.0
2018-11-13,1.0,-0.07667004674399623,-0.3367051665718596,-0.0,-0.5415131204709025,-0.5183142482625578,0.0
2018-11-14,1.0,-0.07669288222782807,-0.33667210763219074,-0.0,-0.5414997279517239,-0.5183014294900332,0.0
2018-11-15,1.0,-0.07608965757169127,-0.33882510809601907,-0.0,-0.5425923164852641,-0.5274837234729884,0.0
2018-11-16,1.0,-0.07339517809306478,-0.33257267586070044,-0.0,-0.5422412937791448,-0.5321956543307867,0.0
2018-11-19,1.0,-0.07505332605784017,-0.33210972766506275,-0.0,-0.5412966913041322,-0.531846817798502,0.0
2018-11-20,1.0,-0.044098765432098765,-0.3260987654320987,-0.0,-0.5479012345679012,-0.551037037037037,0.0
2018-11-21,1.0,-0.05160006876734534,-0.32359947933295674,-0.0,-0.551759707247587,-0.5290173637546971,0.0
2018-11-23,1.0,-0.05197387803201414,-0.321761759795738,-0.0,-0.5522930374153,-0.529043503879014,0.0
2018-11-26,1.0,-0.051714404928453965,-0.3227793731438529,-0.0,-0.5515794124144024,-0.5283116118106177,0.0
2018-11-27,1.0,-0.04916105327617881,-0.32264543784445804,-0.0,-0.5505205143906919,-0.5271524800979792,0.0
2018-11-28,1.0,-0.046804017385752524,-0.3361245487807873,-0.0,-0.547110969231147,-0.5255997839059009,0.0
2018-11-29,1.0,-0.037176263822100715,-0.33148631825615743,-0.0,-0.5453901921058413,-0.5269607244855615,0.0
2018-11-30,1.0,-0.03631831068530648,-0.3320705836347639,-0.0,-0.5456056310489783,-0.5300371492814546,0.0
2018-12-03,1.0,-0.03591673182173573,-0.3321198201720094,-0.0,-0.5454456606724003,-0.5298328772478499,0.0
2018-12-04,1.0,-0.02715042605659594,-0.33908733549820547,-0.0,-0.5445223038796787,-0.5308250115975292,0.0
2018-12-06,1.0,-0.02178811121764142,-0.3063998082454458,-0.0,-0.5484899328859061,-0.5202540747842761,0.0
2018-12-07,1.0,-0.018468770987239758,-0.3072531900604432,-0.0,-0.5496498129137485,-0.5231938981099491,0.0
2018-12-10,1.0,-0.005765885968883276,-0.3076409902075243,-0.0,-0.5516189750065521,-0.5175478306449691,0.0
2018-12-11,1.0,-0.007838559039359573,-0.30706185075764797,-0.0,-0.5519155627561232,-0.5157247688935481,0.0
2018-12-12,1.0,-0.00736327892291195,-0.3073751936137257,-0.0,-0.5516978434409627,-0.5165018467770761,0.0
2018-12-13,1.0,-0.007310394094535063,-0.305322062150256,-0.0,-0.5533754018335516,-0.5152280033337302,0.0
2018-12-14,1.0,-0.009521315845849898,-0.29985003927542786,-0.0,-0.556044845397634,-0.5149127609435624,0.0
2018-12-17,1.0,-0.0,-0.2991432707596649,-0.0,-0.5472625008899542,-0.5268054204143626,0.0
2018-12-18,1.0,-0.0,-0.2879325853335227,-0.0,-0.5454717606400606,-0.5336836623585665,0.0
2018-12-19,1.0,-0.0,-0.28909121084951517,-0.0,-0.5465775185527658,-0.5352680370818218,0.0
2018-12-20,1.0,-0.0,-0.278177344563263,-0.0,-0.5556212737768524,-0.5320573483486325,0.0
2018-12-21,1.0,-0.0,-0.27751861276034306,-0.0,-0.557817359344077,-0.5207096409386486,0.0
2018-12-24,1.0,-0.0,-0.26252021279088844,-0.0,-0.5513815003163741,-0.5296102739565514,0.0
2018-12-26,1.0,-0.0,-0.26130158655761526,-0.0,-0.5521548592721053,-0.5300789763539641,0.0
2018-12-27,1.0,-0.0,-0.25538532961931293,-0.0,-0.5376508820798515,-0.5282497678737232,0.0
2018-12-28,1.0,-0.0,-0.2547479784680633,-0.0,-0.5420734975415376,-0.5334514016731526,0.0
2018-12-31,1.0,-0.0,-0.254520879940343,-0.0,-0.5422259507829977,-0.53360365398956,0.0
2019-01-02,1.0,-0.0,-0.25526653446868075,-0.0,-0.5438236323340722,-0.5337921381080136,0.0
2019-01-03,1.0,-0.0,-0.258204305357101,-0.0,-0.5679417207373919,-0.5162914900096038,0.0
2019-01-04,1.0,-0.0,-0.2580788165846146,-0.0,-0.5580858162812945,-0.5170442614153387,0.0
2019-01-07,1.0,-0.0,-0.24844375535139887,-0.0,-0.5549950246453613,-0.5106565154004582,0.0
2019-01-08,1.0,-0.0,-0.2382272748278571,-0.0,-0.5632191875779842,-0.5091963584269144,0.0
2019-01-09,1.0,-0.0,-0.22636407755771765,-0.0,-0.5649511219985672,-0.5197014166531857,0.0
2019-01-10,1.0,-0.0,-0.22677576682153341,-0.0,-0.5647551025125396,-0.51991308970714,0.0
2019-01-11,1.0,-0.0,-0.22609762307033582,-0.0,-0.5660656838012359,-0.5222764829772953,0.0
2019-01-14,1.0,-0.0,-0.2271959263974077,-0.0,-0.5639393588705012,-0.5234347876403194,0.0
2019-01-15,1.0,-0.0,-0.22287872468603734,-0.0,-0.5625608230223829,-0.5316279716390936,0.0
2019-01-16,1.0,-0.0,-0.22487152182971437,-0.0,-0.5563914996064633,-0.5336821149127274,0.0
2019-01-17,1.0,-0.0,-0.22667253521126762,-0.0,-0.556083209785026,-0.5337750185322462,0.0
2019-01-18,1.0,-0.0,-0.23011058746675375,-0.0,-0.5571601885119686,-0.5457981428771406,0.0
2019-01-22,1.0,-0.0,-0.12129404968226458,-0.0,-0.6116464471403812,-0.5778856152512999,0.0
2019-01-23,1.0,-0.0,-0.0845470939103898,-0.0,-0.6154344106903408,-0.6119434040782356,0.0
2019-01-24,1.0,-0.0,-0.07445285806630345,-0.0,-0.6304137039431157,-0.6037261058269462,0.0
2019-01-25,1.0,-0.0,-0.0027160152833402384,-0.0,-0.6688763062192147,-0.6301385628136077,0.0
2019-01-28,1.0,-0.0,-0.0,-0.0,-0.6756912309781983,-0.6264935423717107,0.0
2019-01-29,1.0,-0.0,-0.0,-0.0,-0.6713219026548674,-0.6332503687315635,0.0
2019-01-30,1.0,-0.0,-0.0,-0.0,-0.6766828863316653,-0.6294306205751448,0.0
2019-01-31,1.0,-0.0,-0.0,-0.0,-0.6706982111944605,-0.6374379688401616,0.0
2019-02-01,1.0,-0.0,-0.0,-0.0,-0.6783577089253946,-0.6321249509022435,0.0
2019-02-04,1.0,-0.0,-0.0,-0.0,-0.6783008408019957,-0.6315947519172134,0.0
2019-02-05,1.0,-0.0,-0.0,-0.0,-0.6751998521325262,-0.6352294256272816,0.0
2019-02-06,1.0,-0.0,-0.0,-0.0,-0.6918930222831517,-0.6316890117805609,0.0
2019-02-07,1.0,-0.0,-0.0,-0.0,-0.6977111286503551,-0.6236594085147872,0.0
2019-02-08,1.0,-0.0,-0.0,-0.0,-0.7139638593394342,-0.6087007014446975,0.0
2019-02-11,1.0,-0.0,-0.0,-0.0,-0.710184043370018,-0.616533655971521,0.0
2019-02-12,1.0,-0.0,-0.0,-0.0,-0.7108874443745486,-0.6189743948183873,0.0
2019-02-13,1.0,-0.0,-0.0,-0.0,-0.7084282460136674,-0.6159639254334992,0.0
2019-02-14,1.0,-0.0,-0.0,-0.0,-0.7115755701764582,-0.6133029549206054,0.0
2019-02-15,1.0,-0.0,-0.0,-0.0,-0.712872669723276,-0.6145181185561012,0.0
2019-02-19,1.0,-0.0,-0.0,-0.0,-0.6915525585449208,-0.6020550930067203,0.0
2019-02-20,1.0,-0.0,-0.0,-0.0,-0.6906705806806714,-0.6026740665993946,0.0
2019-02-21,1.0,-0.0,-0.0,-0.0,-0.6909899786731487,-0.6022198270919806,0.0
2019-02-22,1.0,-0.0,-0.0,-0.0,-0.6926940011007154,-0.6004632177582095,0.0
2019-02-25,1.0,-0.0,-0.0,-0.0,-0.6838216850986204,-0.5963972181051191,0.0
2019-02-26,1.0,-0.0,-0.0,-0.0,-0.6759800687128847,-0.5992810174967578,0.0
2019-02-27,1.0,-0.0,-0.0,-0.0,-0.667045170667454,-0.6039788340562761,0.0
2019-02-28,1.0,-0.0,-0.0,-0.0,-0.6701866739337784,-0.6007857564609166,0.0
2019-03-01,1.0,-0.0,-0.0,-0.0,-0.6775930216709827,-0.5939757394030257,0.0
2019-03-04,1.0,-0.0,-0.0,-0.0,-0.677685387131952,-0.5942157397310069,0.0
2019-03-05,1.0,-0.0,-0.0,-0.0,-0.6812626595962584,-0.5946198138328137,0.0
2019-03-06,1.0,-0.0,-0.0,-0.0,-0.6814499613161608,-0.5940699949938562,0.0
2019-03-07,1.0,-0.0,-0.0,-0.0,-0.6832291074474134,-0.590767481523593,0.0
2019-03-08,1.0,-0.0,-0.0,-0.0,-0.6872141443101918,-0.588231278585569,0.0
2019-03-11,1.0,-0.0,-0.0,-0.0,-0.6858000545801873,-0.588374420085509,0.0
2019-03-12,1.0,-0.0,-0.0,-0.0,-0.6859947494578245,-0.5968496746946697,0.0
2019-03-13,1.0,-0.0,-0.0,-0.0,-0.6929159122682373,-0.5989274173217519,0.0
2019-03-14,1.0,-0.0,-0.0,-0.0,-0.6947551407854708,-0.5925798851757818,0.0
2019-03-15,1.0,-0.0,-0.0,-0.0,-0.693342808674522,-0.5990555224428041,0.0
2019-03-18,1.0,-0.0,-0.0,-0.0,-0.6979317643269606,-0.6026410840407666,0.0
2019-03-19,1.0,-0.0,-0.0,-0.0,-0.6960555773536132,-0.6119740577469015,0.0
2019-03-20,1.0,-0.0,-0.0,-0.0,-0.6959457902136585,-0.6088920644432665,0.0
2019-03-21,1.0,-0.0,-0.0,-0.0,-0.6849039595035018,-0.6265399995377112,0.0
2019-03-22,1.0,-0.0,-0.0,-0.0,-0.6922363201967014,-0.6273572870033169,0.0
2019-03-25,1.0,-0.0,-0.0,-0.0,-0.6942996817783518,-0.611654291380344,0.0
2019-03-26,1.0,-0.0,-0.0,-0.0,-0.6951033430434179,-0.6168215656355481,0.0
2019-03-27,1.0,-0.0,-0.0,-0.0,-0.6952819492329408,-0.6186454404516741,0.0
2019-03-28,1.0,-0.0,-0.0,-0.0,-0.6934524498345175,-0.6209873400143495,0.0
2019-03-29,1.0,-0.0,-0.0,-0.0,-0.6931050439611292,-0.6206385932438686,0.0
2019-04-01,1.0,-0.0,-0.0,-0.0,-0.6934774557911304,-0.6211230441625775,0.0
2019-04-02,1.0,-0.0,-0.0,-0.0,-0.7139161566000692,-0.5958193786811411,0.0
2019-04-03,1.0,-0.0,-0.0,-0.0,-0.7110176541269988,-0.599731953045568,0.0
2019-04-04,1.0,-0.0,-0.0,-0.0,-0.7024203056011467,-0.6092373841281583,0.0
2019-04-05,1.0,-0.0,-0.0,-0.0,-0.7012962962962963,-0.6135185185185186,0.0
2019-04-08,1.0,-0.0,-0.0,-0.0,-0.7017564158933655,-0.6123620206882189,0.0
2019-04-09,1.0,-0.0,-0.0,-0.0,-0.7026338934407259,-0.6118594639633383,0.0
2019-04-10,1.0,-0.0,-0.0,-0.0,-0.708757825675145,-0.6013814771178414,0.0
2019-04-11,1.0,-0.0,-0.0,-0.0,-0.7111624682227872,-0.5999075571989831,0.0
2019-04-12,1.0,-0.0,-0.0,-0.0,-0.6723128067120469,-0.5891585065243446,0.0
2019-04-15,1.0,-0.0,-0.0,-0.0,-0.6744233378561737,-0.5869968340117595,0.0
2019-04-16,1.0,-0.0,-0.0,-0.0,-0.6738304225861913,-0.5884082888426387,0.0
2019-04-17,1.0,-0.0,-0.0,-0.0,-0.6485843231470463,-0.5967622426297237,0.0
2019-04-18,1.0,-0.0,-0.0,-0.0,-0.661871961102107,-0.5891635152169998,0.0
2019-04-22,1.0,-0.0,-0.0,-0.0,-0.661273263271598,-0.58910367486554,0.0
2019-04-23,1.0,-0.0,-0.0,-0.0,-0.6634111213628283,-0.5869658167743097,0.0
2019-04-24,1.0,-0.0,-0.0,-0.0,-0.6604753659688336,-0.5881810618155653,0.0
2019-04-25,1.0,-0.0,-0.0,-0.0,-0.6667567020055372,-0.5841267697571297,0.0
2019-04-26,1.0,-0.0,-0.0,-0.0,-0.6679736794663783,-0.5854966648638904,0.0
2019-04-29,1.0,-0.0,-0.0,-0.0,-0.6739841617219051,-0.5821808090607585,0.0
2019-04-30,1.0,-0.0,-0.0,-0.0,-0.6721267090835251,-0.5840891656513695,0.0
2019-05-01,1.0,-0.0,-0.0,-0.0,-0.6784302207360882,-0.5808951447097896,0.0
2019-05-02,1.0,-0.0,-0.0,-0.0,-0.6823084243440432,-0.5835183758553496,0.0
2019-05-03,1.0,-0.0,-0.0,-0.0,-0.6843168406718112,-0.5853154788924194,0.0
2019-05-06,1.0,-0.0,-0.0,-0.0,-0.6791014295439074,-0.5900158838211935,0.0
2019-05-07,1.0,-0.0,-0.0,-0.0,-0.6790238365493757,-0.5911237230419978,0.0
2019-05-08,1.0,-0.0,-0.0,-0.0,-0.6708004254452465,-0.5922062051641811,0.0
2019-05-09,1.0,-0.0,-0.0,-0.0,-0.6788266690790663,-0.582798082142211,0.0
2019-05-10,1.0,-0.0,-0.0,-0.0,-0.67900899679009,-0.5814910258149103,0.0
2019-05-13,1.0,-0.0,-0.0,-0.0,-0.6810994231421785,-0.5810881122045017,0.0
2019-05-14,1.0,-0.0,-0.0,-0.0,-0.6729173208918398,-0.5701404154142928,0.0
2019-05-15,1.0,-0.0,-0.0,-0.0,-0.6630335246688853,-0.5704554083934514,0.0
2019-05-16,1.0,-0.0,-0.0,-0.0,-0.6609326193663543,-0.5702141900937082,0.0
2019-05-17,1.0,-0.0,-0.0,-0.0,-0.6644972266952943,-0.5720388262658794,0.0
2019-05-20,1.0,-0.0,-0.0,-0.0,-0.6646175168775428,-0.5708186167121205,0.0
2019-05-21,1.0,-0.0,-0.0,-0.0,-0.6630682580126056,-0.5719681730812213,0.0
2019-05-22,1.0,-0.0,-0.0,-0.0,-0.6640509725016768,-0.5715850659512632,0.0
2019-05-23,1.0,-0.0,-0.0,-0.0,-0.6882971582009397,-0.5493398970686955,0.0
2019-05-24,1.0,-0.0,-0.0,-0.0,-0.6875629011696821,-0.5489007671147094,0.0
2019-05-28,1.0,-0.0,-0.0,-0.0,-0.6848139456922562,-0.550094982679629,0.0
2019-05-29,1.0,-0.0,-0.0,-0.0,-0.6843328788251335,-0.5509533495764133,0.0
2019-05-30,1.0,-0.0,-0.0,-0.0,-0.6816329272662128,-0.5577078108204944,0.0
2019-05-31,1.0,-0.0,-0.0,-0.0,-0.6803798177054174,-0.5591337648086355,0.0
2019-06-03,1.0,-0.0,-0.0,-0.0,-0.6905700728463543,-0.5371471852792443,0.0
2019-06-04,1.0,-0.0,-0.0,-0.0,-0.6723284739868931,-0.5567295261022692,0.0
2019-06-05,1.0,-0.0,-0.0,-0.0042478815903006705,-0.6822717316754795,-0.525918715015819,0.0
2019-06-06,1.0,-0.0,-0.0,-0.026479371750912507,-0.6793275080190244,-0.5063377944917598,0.0
2019-06-07,1.0,-0.0,-0.0,-0.026530296671011068,-0.6754732819368663,-0.5070136296361749,0.0
2019-06-10,1.0,-0.0,-0.0,-0.027576165368748483,-0.6663725209027332,-0.5121445432283968,0.0
2019-06-11,1.0,-0.0,-0.0,-0.04155155265775224,-0.6618189855232621,-0.506840534865731,0.0
2019-06-12,1.0,-0.0,-0.0,-0.04411732201666556,-0.6608315098468271,-0.5053599451848905,0.0
2019-06-13,1.0,-0.0,-0.0,-0.044507701134207156,-0.6583918089942187,-0.5037071362372567,0.0
2019-06-14,1.0,-0.0,-0.0,-0.04928738472399947,-0.6618938357675507,-0.49505802409213256,0.0
2019-06-17,1.0,-0.0,-0.0,-0.04843053286830604,-0.6676084941062205,-0.4913690344797139,0.0
2019-06-18,1.0,-0.0,-0.0,-0.04921146795070019,-0.6662985377921102,-0.49324115386314443,0.0
2019-06-19,1.0,-0.0,-0.0,-0.05710063739220573,-0.6589179771068129,-0.48949074788822483,0.0
2019-06-20,1.0,-0.0,-0.0,-0.05698200684402251,-0.6592118335357103,-0.4915332818191853,0.0
2019-06-21,1.0,-0.0,-0.0,-0.05777257569399969,-0.6581126741900576,-0.49254654270002873,0.0
2019-06-24,1.0,-0.0,-0.0,-0.05390155008123655,-0.662626794888684,-0.47905414306415495,0.0
2019-06-25,1.0,-0.0,-0.0,-0.05368317049072346,-0.6640904599846306,-0.47785706444176085,0.0
2019-06-26,1.0,-0.0,-0.0,-0.04932361208713985,-0.6510014054813773,-0.4957396345748419,0.0
2019-06-27,1.0,-0.0,-0.0,-0.0705344724816213,-0.6666004371150408,-0.47053888778506303,0.0
2019-06-28,1.0,-0.0,-0.0,-0.0701459902378691,-0.6657022329217925,-0.47280075976765246,0.0
2019-07-01,1.0,-0.0,-0.0,-0.06898376852505293,-0.6679604798870853,-0.46841919548341565,0.0
2019-07-02,1.0,-0.0,-0.0,-0.06739245416078984,-0.6661891748942173,-0.4702045133991537,0.0
2019-07-03,1.0,-0.0,-0.0,-0.0701503063428395,-0.6679375854013312,-0.46581742848327234,0.0
2019-07-05,1.0,-0.0,-0.0,-0.06759224625404299,-0.6656252062751656,-0.46705098021958674,0.0
2019-07-08,1.0,-0.0,-0.0,-0.06957612019093289,-0.6655154967994544,-0.4645960273641143,0.0
2019-07-09,1.0,-0.0,-0.0,-0.06942123317794001,-0.6644163954613422,-0.465124461254288,0.0
2019-07-10,1.0,-0.0,-0.0,-0.0659819209536587,-0.6698044735742406,-0.4636329645677084,0.0
2019-07-11,1.0,-0.0,-0.0,-0.07106241612214816,-0.6698127736343036,-0.45919961278683474,0.0
2019-07-12,1.0,-0.0,-0.0,-0.07436021245774987,-0.6787234976515517,-0.44172775558579513,0.0
2019-07-15,1.0,-0.0,-0.0,-0.060862344019755675,-0.6778557223715553,-0.4466443759697546,0.0
2019-07-16,1.0,-0.0,-0.0,-0.08815961622328827,-0.6680113388573921,-0.42437854339293496,0.0
2019-07-17,1.0,-0.0,-0.0,-0.08584393202294989,-0.6696917472021641,-0.42601278387399377,0.0
2019-07-18,1.0,-0.0,-0.0,-0.08604823585851978,-0.6696323433206857,-0.4249858258101095,0.0
2019-07-19,1.0,-0.0,-0.0,-0.08785552259640553,-0.6681861804222649,-0.4250785203280405,0.0
2019-07-22,1.0,-0.0,-0.0,-0.08725873789591028,-0.6752278738333078,-0.4233535159238453,0.0
2019-07-23,1.0,-0.0,-0.0,-0.08729013641133263,-0.675017488632389,-0.42377142357467645,0.0
2019-07-24,1.0,-0.0,-0.0,-0.09476374598597549,-0.6718439390960526,-0.4178736046486226,0.0
2019-07-25,1.0,-0.0,-0.0,-0.09569566071935533,-0.6670743159136076,-0.4210652748356664,0.0
2019-07-26,1.0,-0.0,-0.0,-0.09704098110243094,-0.6669576223104788,-0.41819054685113255,0.0
2019-07-29,1.0,-0.0,-0.0,-0.09898527004909984,-0.6657937806873977,-0.41743589743589743,0.0
2019-07-30,1.0,-0.0,-0.0,-0.10031005720773833,-0.6655530809205643,-0.4176383248176776,0.0
2019-07-31,1.0,-0.0,-0.0,-0.1013575450696233,-0.6615522283818587,-0.4196167445108909,0.0
2019-08-01,1.0,-0.0,-0.0,-0.10169861102025686,-0.6609973615926387,-0.41782778395586667,0.0
2019-08-02,1.0,-0.0,-0.0,-0.09899069169228085,-0.6645303337475202,-0.4164105247095241,0.0
2019-08-05,1.0,-0.0,-0.0,-0.09225534884735338,-0.6759285511766373,-0.41279361409783866,0.0
2019-08-06,1.0,-0.0,-0.0,-0.09640455754221347,-0.6502713337513242,-0.41534603160876055,0.0
2019-08-07,1.0,-0.0,-0.0,-0.09701847764940066,-0.6538578043186638,-0.4127828984378381,0.0
2019-08-08,1.0,-0.0,-0.0011031205583487134,-0.12376164110396913,-0.615604913129256,-0.38091601434056727,0.0
2019-08-09,1.0,-0.0,-0.0,-0.12318426895020615,-0.6084364097684746,-0.3827677344328153,0.0
2019-08-12,1.0,-0.0,-0.0,-0.12895865463841294,-0.6102085225952295,-0.3735026303002134,0.0
2019-08-13,1.0,-0.0,-0.0,-0.12702054217881797,-0.6105825896615592,-0.367128304428355,0.0
2019-08-14,1.0,-0.0,-0.0,-0.1267013063508425,-0.6094200307129184,-0.36750320802743125,0.0
2019-08-15,1.0,-0.0,-0.0034596997399983223,-0.13408957477145014,-0.6013377505661327,-0.35790069613352343,0.0
2019-08-16,1.0,-0.0,-0.0005457255000734629,-0.1370400688453708,-0.6070146716201751,-0.35436475452847216,0.0
2019-08-19,1.0,-0.0,-0.0,-0.13739370837347634,-0.6079252712269091,-0.34909730658065596,0.0
2019-08-20,1.0,-0.0,-0.0,-0.13668613047027062,-0.6088612628450639,-0.34733471463552457,0.0
2019-08-21,1.0,-0.0,-0.0,-0.12772057592499583,-0.6147664490205927,-0.35026368658965346,0.0
2019-08-22,1.0,-0.0,-0.0,-0.12749937254245797,-0.6153266962268887,-0.3486990713628378,0.0
2019-08-23,1.0,-0.0,-0.0,-0.12589724809040492,-0.6152139792822016,-0.3515747619545883,0.0
2019-08-26,1.0,-0.0,-0.0,-0.12725906757377187,-0.6130681581034266,-0.34659209482866565,0.0
2019-08-27,1.0,-0.0,-0.0,-0.1277083811231831,-0.6114111734406606,-0.34625570871478323,0.0
2019-08-28,1.0,-0.0,-0.0,-0.13118476698402118,-0.6101747880252495,-0.3419303764504906,0.0
2019-08-29,1.0,-0.0,-0.0,-0.1355981598284727,-0.6130019359270593,-0.33306271987343616,0.0
2019-08-30,1.0,-0.0,-0.0,-0.13596445699337723,-0.6163763572570432,-0.3237901467809911,0.0
2019-09-03,1.0,-0.0,-0.0,-0.13971840345558,-0.6162935581675457,-0.3206794866470075,0.0
2019-09-04,1.0,-0.0,-0.0,-0.13906142883852338,-0.6159710825352639,-0.3223715644930095,0.0
2019-09-05,1.0,-0.0,-0.0,-0.14371704927560297,-0.6130391464984017,-0.31890074307775335,0.0
2019-09-06,1.0,-0.0,-0.0,-0.14784879383238,-0.6177153278620575,-0.30688883362347674,0.0
2019-09-09,1.0,-0.0,-0.0,-0.14745569489066224,-0.6171416727121982,-0.3081770131619857,0.0
2019-09-10,1.0,-0.0,-0.0,-0.15970755146845614,-0.6145975725943416,-0.296860113499855,0.0
2019-09-11,1.0,-0.0,-0.0,-0.19581130119232762,-0.6183100051840331,-0.25951270088128564,0.0
2019-09-12,1.0,-0.0,-0.0,-0.20094454916419827,-0.6163183296393728,-0.2540961534478116,0.0
2019-09-13,1.0,-0.0,-0.0,-0.20848459703350278,-0.6194585623897936,-0.24655118763613734,0.0
2019-09-16,1.0,-0.0,-0.0,-0.20370139839827378,-0.6236150877629777,-0.2474791485123864,0.0
2019-09-17,1.0,-0.0,-0.0,-0.20693727854789581,-0.618221752553822,-0.24690744079070057,0.0
2019-09-18,1.0,-0.0,-0.0,-0.21375692097132076,-0.6179831200879249,-0.2419592310723099,0.0
2019-09-19,1.0,-0.0,-0.0,-0.2168380036478196,-0.6079837506217873,-0.24778229149394793,0.0
2019-09-20,1.0,-0.0,-0.0,-0.23310670756985327,-0.5937111350634277,-0.24597877456263992,0.0
2019-09-23,1.0,-0.0,-0.0,-0.23619549215169927,-0.5903746863789993,-0.24695709872063368,0.0
2019-09-24,1.0,-0.0,-0.0,-0.24707369118896186,-0.5807661231846527,-0.24388323768878578,0.0
2019-09-25,1.0,-0.0,-0.0,-0.24563544597054443,-0.5811062386232004,-0.24176733410557671,0.0
2019-09-26,1.0,-0.0,-0.0,-0.23449895938510992,-0.5977662840775619,-0.22835830122194978,0.0
