Date,ENB,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-02,1.0,-0.21398407530382643,-0.6324747751523162,-0.0,-0.730601850359434,-0.646594242609845,0.0
2018-11-05,1.0,-0.2127734991782941,-0.6354203589727065,-0.0,-0.730544903812071,-0.6436696419940064,0.0
2018-11-06,1.0,-0.20617988457298486,-0.6346216198690097,-0.0,-0.7427858115556707,-0.6587445690940924,0.0
2018-11-07,1.0,-0.20748210800260247,-0.6372153545868575,-0.0,-0.7469095640858816,-0.6614834092387768,0.0
2018-11-08,1.0,-0.17688831504196256,-0.6408327953518399,-0.0,-0.7393156875403486,-0.6708521626856035,0.0
2018-11-09,1.0,-0.17743914250661846,-0.6409569316200685,-0.0,-0.7391037644476012,-0.6710143991735004,0.0
2018-11-12,1.0,-0.176892404656248,-0.6235449225030549,-0.0,-0.7467682809183871,-0.6684031127403691,0.0
2018-11-13,1.0,-0.14746352520512085,-0.6205663569900711,-0.0,-0.7557705200651278,-0.6687418191105576,0.0
2018-11-14,1.0,-0.14726355450539624,-0.6209208761734465,-0.0,-0.7558911807905996,-0.669008238073951,0.0
2018-11-15,1.0,-0.1462333354595905,-0.6206225680933852,-0.0,-0.7568093385214009,-0.6657204822351216,0.0
2018-11-16,1.0,-0.14294347784598746,-0.6118833296224435,-0.0,-0.7553357295079359,-0.6706002099303413,0.0
2018-11-19,1.0,-0.1426662849508541,-0.6120494958170309,-0.0,-0.7555746413461845,-0.670706492349779,0.0
2018-11-20,1.0,-0.07149020485123518,-0.6127001374197053,-0.0,-0.7839634399667635,-0.7276533188456744,0.0
2018-11-21,1.0,-0.07699616761156684,-0.6057707534919077,-0.0,-0.7831058182624394,-0.7013904285307067,0.0
2018-11-23,1.0,-0.07736153773077045,-0.6049273251211248,-0.0,-0.7831153614743975,-0.7012888311852813,0.0
2018-11-26,1.0,-0.08053648206378747,-0.6059808765962909,-0.0,-0.8029583520503112,-0.7191490727074376,0.0
2018-11-27,1.0,-0.07217646683266297,-0.6074826023111792,-0.0,-0.7983464215029049,-0.7142309902317564,0.0
2018-11-28,1.0,-0.07120950737972015,-0.6144655293591463,-0.0,-0.7959555299980832,-0.7130534790109258,0.0
2018-11-29,1.0,-0.04467049977885891,-0.6031149301825993,-0.0,-0.7932330827067668,-0.718139887533961,0.0
2018-11-30,1.0,-0.04606641691535971,-0.6098482443329736,-0.0,-0.8031303574830148,-0.7157914788240524,0.0
2018-12-03,1.0,-0.042390924401792235,-0.6131113158981855,-0.0,-0.8052368998061584,-0.7169595474911817,0.0
2018-12-04,1.0,-0.03999619083896772,-0.6131479541630956,-0.0,-0.8047170110783101,-0.7164397041551599,0.0
2018-12-06,1.0,-0.031751914998764515,-0.553063998023227,-0.0,-0.8105077835433654,-0.6933531010625155,0.0
2018-12-07,1.0,-0.026142375398323172,-0.5553630541719519,-0.0,-0.8133217832503171,-0.6989450236673576,0.0
2018-12-10,1.0,-0.0013473787359137678,-0.5580903968642822,-0.0,-0.8167871141597256,-0.6859688878000979,0.0
2018-12-11,1.0,-0.0,-0.5611080434382477,-0.0,-0.8123197742192773,-0.6942450457083257,0.0
2018-12-12,1.0,-0.0,-0.5612996256979812,-0.0,-0.8131557955451924,-0.6935939129901209,0.0
2018-12-13,1.0,-0.0,-0.5592409797369793,-0.0,-0.8139848563808589,-0.6922841114619417,0.0
2018-12-14,1.0,-0.002150405505038093,-0.5402740231014992,-0.0,-0.8332821332022611,-0.6963013025313345,0.0
2018-12-17,1.0,-0.0,-0.5358235438081252,-0.0,-0.8191997063142438,-0.7042339696524718,0.0
2018-12-18,1.0,-0.0,-0.525990814247042,-0.0,-0.8133953827904006,-0.7022538552787663,0.0
2018-12-19,1.0,-0.0,-0.5276610004264912,-0.0,-0.8154511667580575,-0.7032839822092244,0.0
2018-12-20,1.0,-0.0,-0.5136025375137245,-0.0,-0.8343296327924851,-0.7019641332194705,0.0
2018-12-21,1.0,-0.0,-0.5117238450571783,-0.0,-0.8357448357448357,-0.6858676858676859,0.0
2018-12-24,1.0,-0.0,-0.4884505345580485,-0.0,-0.8251468152386688,-0.697967173618431,0.0
2018-12-26,1.0,-0.0,-0.48770121179236753,-0.0,-0.8276361005606802,-0.6990715620666788,0.0
2018-12-27,1.0,-0.0,-0.4528735632183908,-0.0,-0.7618216208351519,-0.6952422522915757,0.0
2018-12-28,1.0,-0.0,-0.4542044661549197,-0.0,-0.7603221679460339,-0.6931263084438242,0.0
2018-12-31,1.0,-0.0,-0.4612717099895092,-0.0,-0.7601993239305279,-0.6926215176594008,0.0
2019-01-02,1.0,-0.0,-0.4601903874705249,-0.0,-0.7580565340164771,-0.6928764810340311,0.0
2019-01-03,1.0,-0.0,-0.4610610960580369,-0.0,-0.7554992279229671,-0.6969379133525625,0.0
2019-01-04,1.0,-0.0,-0.46704380620829705,-0.0,-0.730461270670148,-0.7035973310124746,0.0
2019-01-07,1.0,-0.0,-0.44324663472507414,-0.0,-0.7217944330367327,-0.6868868355007985,0.0
2019-01-08,1.0,-0.0,-0.4473609048326288,-0.0,-0.7204672683651319,-0.6883354278533075,0.0
2019-01-09,1.0,-0.0,-0.44858424526415036,-0.0,-0.7207063058944542,-0.687933940969742,0.0
2019-01-10,1.0,-0.0,-0.44764652119273396,-0.0,-0.7212098709014053,-0.6873357705929396,0.0
2019-01-11,1.0,-0.0,-0.4280126759357067,-0.0,-0.7245267936163531,-0.702401004939047,0.0
2019-01-14,1.0,-0.0,-0.4312701538110321,-0.0,-0.7258796335930142,-0.6964871729018635,0.0
2019-01-15,1.0,-0.0,-0.4268383192509705,-0.0,-0.7277631879424526,-0.6999314912080383,0.0
2019-01-16,1.0,-0.0,-0.42794659958263054,-0.0,-0.7338555215688516,-0.6968925988393699,0.0
2019-01-17,1.0,-0.0,-0.4290558832749138,-0.0,-0.7298452594682397,-0.6908324071699296,0.0
2019-01-18,1.0,-0.0,-0.43089059105979194,-0.0,-0.7305076026066079,-0.6967245912884417,0.0
2019-01-22,1.0,-0.0,-0.34135559921414543,-0.0,-0.8380908355483648,-0.7097538425979429,0.0
2019-01-23,1.0,-0.0,-0.32081150696032185,-0.0,-0.8466992735797181,-0.7265939281683211,0.0
2019-01-24,1.0,-0.0,-0.3185541052875293,-0.0,-0.851127253784042,-0.7244233496367898,0.0
2019-01-25,1.0,-0.0,-0.22761787038672082,-0.0,-0.9594443463417505,-0.7559891694625933,0.0
2019-01-28,1.0,-0.0,-0.20738561129910255,-0.0,-0.9864646167426806,-0.7486243931146094,0.0
2019-01-29,1.0,-0.0,-0.20347021740411245,-0.0,-0.9846520945030343,-0.7577328698521181,0.0
2019-01-30,1.0,-0.0,-0.2015092559839642,-0.0,-0.9839936328263177,-0.7622627048697087,0.0
2019-01-31,1.0,-0.0,-0.21689019896831246,-0.0,-0.9386293294030951,-0.792129697862933,0.0
2019-02-01,1.0,-0.0,-0.21532060550621143,-0.0,-0.9443477234500869,-0.7911416683879725,0.0
2019-02-04,1.0,-0.0,-0.21862551270323702,-0.0,-0.9397149517542566,-0.792440024786804,0.0
2019-02-05,1.0,-0.0,-0.22095564349418229,-0.0,-0.9373043529620224,-0.7949028409426497,0.0
2019-02-06,1.0,-0.0,-0.2142793843972469,-0.0,-0.9392963695979677,-0.8003721974418812,0.0
2019-02-07,1.0,-0.0,-0.20764834128807966,-0.0,-0.942961522597372,-0.7955924812916151,0.0
2019-02-08,1.0,-0.0,-0.20421058847845983,-0.0,-0.9531992795346501,-0.7952874479581894,0.0
2019-02-11,1.0,-0.0,-0.18870056497175142,-0.0,-0.9474873624739816,-0.8373178709485579,0.0
2019-02-12,1.0,-0.0,-0.19119044790305334,-0.0,-0.942497326838541,-0.8364916240940953,0.0
2019-02-13,1.0,-0.0,-0.18528602290550739,-0.0,-0.9445414459471457,-0.8295404101683881,0.0
2019-02-14,1.0,-0.0,-0.15737802165208364,-0.0,-0.9673439122052498,-0.8413169212516685,0.0
2019-02-15,1.0,-0.0,-0.19278573759307052,-0.0,-0.948622111476966,-0.8249829432529442,0.0
2019-02-19,1.0,-0.0,-0.1775867180551438,-0.0,-0.9640972428105544,-0.8230062259116514,0.0
2019-02-20,1.0,-0.0,-0.17941185198373838,-0.0,-0.9615715599869432,-0.8264636932846671,0.0
2019-02-21,1.0,-0.0,-0.19369863826504882,-0.0,-0.9573085709199871,-0.8157356038804996,0.0
2019-02-22,1.0,-0.0,-0.19972133285900628,-0.0,-0.955591130084193,-0.8092315901814301,0.0
2019-02-25,1.0,-0.0,-0.19316625989642242,-0.0,-0.9666646824215728,-0.8165366986130126,0.0
2019-02-26,1.0,-0.0,-0.18859636104597668,-0.0,-0.9716838324775162,-0.8078715383930426,0.0
2019-02-27,1.0,-0.0,-0.18085169567025006,-0.0,-0.9877056482746334,-0.8010928312644771,0.0
2019-02-28,1.0,-0.0,-0.18061948742315803,-0.0,-0.9856264663083184,-0.8035221097021352,0.0
2019-03-01,1.0,-0.0,-0.15398291993354513,-0.0,-0.9781981404296249,-0.7825060479757497,0.0
2019-03-04,1.0,-0.0,-0.15260657982923917,-0.0,-0.974706413730804,-0.7866946411399598,0.0
2019-03-05,1.0,-0.0,-0.18763618996447867,-0.0,-0.9703590937583952,-0.8270200889525685,0.0
2019-03-06,1.0,-0.0,-0.17495538370017846,-0.0,-0.9799821534800713,-0.8194527067221893,0.0
2019-03-07,1.0,-0.0,-0.09339561666372877,-0.0,-1.0326399905987427,-0.8118867148481108,0.0
2019-03-08,1.0,-0.0,-0.07354555433589463,-0.0,-1.0730115406295428,-0.8201857181000979,0.0
2019-03-11,1.0,-0.0,-0.0740041928721174,-0.0,-1.079694519317161,-0.8412099430967357,0.0
2019-03-12,1.0,-0.0,-0.02577039274924471,-0.0,-1.096404833836858,-0.8989728096676737,0.0
2019-03-13,1.0,-0.0,-0.044875865614321574,-0.0,-1.0951948955214854,-0.8839094015543258,0.0
2019-03-14,1.0,-0.0,-0.046817384996675336,-0.0,-1.0929396119204497,-0.8826694069999397,0.0
2019-03-15,1.0,-0.0,-0.048277315986025776,-0.0,-1.090501144440429,-0.8729068786893145,0.0
2019-03-18,1.0,-0.0,-0.06720364741641338,-0.0,-1.0990881458966564,-0.8732218844984801,0.0
2019-03-19,1.0,-0.0,-0.07047010497489731,-0.0,-1.084466757949186,-0.8877833561539631,0.0
2019-03-20,1.0,-0.0,-0.06903064643879851,-0.0,-1.0855114847986351,-0.8917930908426248,0.0
2019-03-21,1.0,-0.0,-0.0665815395840934,-0.0,-1.101544448498115,-0.8721573634926426,0.0
2019-03-22,1.0,-0.0,-0.06362438321738331,-0.0,-1.1431548622391123,-0.8579790983480952,0.0
2019-03-25,1.0,-0.0,-0.0,-0.0,-1.174822415153907,-0.8608159796005099,0.0
2019-03-26,1.0,-0.0,-0.0,-0.0,-1.1766895499618613,-0.8743859649122807,0.0
2019-03-27,1.0,-0.0,-0.0,-0.0,-1.180127442909845,-0.8687459983536084,0.0
2019-03-28,1.0,-0.0,-0.0,-0.0,-1.1727453074927514,-0.8792919273615138,0.0
2019-03-29,1.0,-0.0,-0.0,-0.0,-1.1706446099377366,-0.8814552557685265,0.0
2019-04-01,1.0,-0.0,-0.0,-0.0,-1.1838044308632545,-0.8719633307868602,0.0
2019-04-02,1.0,-0.0,-0.011615853658536585,-0.0,-1.1995121951219512,-0.8376524390243902,0.0
2019-04-03,1.0,-0.0,-0.011160918488701857,-0.0,-1.2061110602872565,-0.8321288079773123,0.0
2019-04-04,1.0,-0.0,-0.012141948767637618,-0.0,-1.205656149700236,-0.8101192999454975,0.0
2019-04-05,1.0,-0.0,-0.015592892542004109,-0.0,-1.2054575123897013,-0.8008582134654901,0.0
2019-04-08,1.0,-0.0,-0.01011351286076561,-0.0,-1.205832628909552,-0.8029827315541601,0.0
2019-04-09,1.0,-0.0,-0.023911947073308213,-0.0,-1.1402676002017387,-0.8025335983623579,0.0
2019-04-10,1.0,-0.0,-0.013333728406767607,-0.0,-1.141663456695013,-0.8080535719576877,0.0
2019-04-11,1.0,-0.0,-0.0,-0.0,-1.16451641605125,-0.8013465017646884,0.0
2019-04-12,1.0,-0.0,-0.0,-0.0,-1.1602727542247258,-0.8042988437592647,0.0
2019-04-15,1.0,-0.0,-0.001242640314802213,-0.0,-1.150832864877659,-0.806591911003284,0.0
2019-04-16,1.0,-0.0,-0.0,-0.0,-1.1478919046774287,-0.8087930932529123,0.0
2019-04-17,1.0,-0.0,-0.0,-0.0,-1.164624400639318,-0.7951518380394246,0.0
2019-04-18,1.0,-0.0,-0.0,-0.0,-1.1540578123613126,-0.804580017160271,0.0
2019-04-22,1.0,-0.0,-0.0,-0.0,-1.1572203932734229,-0.8086425245425156,0.0
2019-04-23,1.0,-0.0,-0.0,-0.0,-1.1595337663493193,-0.8063588100957974,0.0
2019-04-24,1.0,-0.0,-0.0,-0.0,-1.150325443786982,-0.8082544378698224,0.0
2019-04-25,1.0,-0.0,-0.0,-0.0,-1.1460402605440774,-0.8012319844380913,0.0
2019-04-26,1.0,-0.0,-0.0036072496920640505,-0.0,-1.1444072966156373,-0.7847087805736406,0.0
2019-04-29,1.0,-0.0,-0.0,-0.0,-1.1355356410706965,-0.7930650735078779,0.0
2019-04-30,1.0,-0.0,-0.0,-0.0,-1.1370119790293765,-0.7918460592215095,0.0
2019-05-01,1.0,-0.0,-0.0,-0.0,-1.1456903127383675,-0.7880654814293259,0.0
2019-05-02,1.0,-0.0,-0.0029268007141393746,-0.0,-1.1207305294582492,-0.8031433839669857,0.0
2019-05-03,1.0,-0.0,-0.0,-0.0,-1.1271827024493144,-0.8026192429391774,0.0
2019-05-06,1.0,-0.0,-0.0,-0.0,-1.1270880623945057,-0.783132530120482,0.0
2019-05-07,1.0,-0.0,-0.0,-0.0,-1.1243453974165019,-0.7850285115791924,0.0
2019-05-08,1.0,-0.0,-0.0,-0.0,-1.096860908775581,-0.7936466643542606,0.0
2019-05-09,1.0,-0.0,-0.0,-0.0,-1.0996792000231208,-0.7904106817722032,0.0
2019-05-10,1.0,-0.0,-0.0,-0.0,-1.0985903287307182,-0.7900803050436189,0.0
2019-05-13,1.0,-0.0,-0.0,-0.0,-1.0983086070542054,-0.7879986145586791,0.0
2019-05-14,1.0,-0.0,-0.0,-0.0,-1.0986753640603095,-0.7623093868909679,0.0
2019-05-15,1.0,-0.0,-0.0,-0.0,-1.112135088723526,-0.7498855180309102,0.0
2019-05-16,1.0,-0.0,-0.0,-0.0,-1.1122373017236442,-0.7509591708183015,0.0
2019-05-17,1.0,-0.0,-0.0,-0.0,-1.0984239581247677,-0.7619061239667058,0.0
2019-05-20,1.0,-0.0,-0.0,-0.0,-1.1023520659265194,-0.7590420052649651,0.0
2019-05-21,1.0,-0.0,-0.0,-0.0,-1.1012799268613223,-0.7556996743043255,0.0
2019-05-22,1.0,-0.0,-0.0,-0.0,-1.0958405595200864,-0.7472493105507065,0.0
2019-05-23,1.0,-0.0,-0.0,-0.0,-1.0992019539348499,-0.7408480304450313,0.0
2019-05-24,1.0,-0.0,-0.0,-0.0,-1.0965275024075227,-0.7358805868690874,0.0
2019-05-28,1.0,-0.0,-0.0,-0.0,-1.0905482999324478,-0.724133078135555,0.0
2019-05-29,1.0,-0.0,-0.0,-0.0,-1.097141091889463,-0.7111884969669737,0.0
2019-05-30,1.0,-0.0,-0.0,-0.0,-1.0976630526374924,-0.7111398236054155,0.0
2019-05-31,1.0,-0.0,-0.0,-0.0,-1.0905563833675391,-0.7208805420450393,0.0
2019-06-03,1.0,-0.0,-0.0,-0.0,-1.1061168653507913,-0.6856975348278846,0.0
2019-06-04,1.0,-0.0,-0.0,-0.0,-1.22256687535572,-0.6232214001138304,0.0
2019-06-05,1.0,-0.0,-0.0,-0.0,-1.2329570979335132,-0.574769766397125,0.0
2019-06-06,1.0,-0.0,-0.0,-0.0,-1.2134894560974925,-0.5945020076938197,0.0
2019-06-07,1.0,-0.0,-0.0,-0.0,-1.206008583690987,-0.5991191898790991,0.0
2019-06-10,1.0,-0.0,-0.0,-0.0,-1.191514948122046,-0.605140252258299,0.0
2019-06-11,1.0,-0.0,-0.0,-0.0,-1.20557393596142,-0.5982448270061124,0.0
2019-06-12,1.0,-0.0,-0.0,-0.0,-1.2041523458239025,-0.5901584374214099,0.0
2019-06-13,1.0,-0.0,-0.0,-0.0,-1.198655838700644,-0.6016802016241949,0.0
2019-06-14,1.0,-0.0,-0.0,-0.0,-1.1492779535139597,-0.6013478201072755,0.0
2019-06-17,1.0,-0.0,-0.0,-0.0,-1.0140436337254495,-0.5770326993833238,0.0
2019-06-18,1.0,-0.0,-0.0,-0.0,-1.0048795600650609,-0.5768982521364212,0.0
2019-06-19,1.0,-0.0,-0.0,-0.0,-1.0040969878121055,-0.5726506738127753,0.0
2019-06-20,1.0,-0.0,-0.0,-0.0,-1.004180860947662,-0.5765975018065449,0.0
2019-06-21,1.0,-0.0,-0.0,-0.0,-1.0037417423616846,-0.5767702312138728,0.0
2019-06-24,1.0,-0.0,-0.0,-0.0,-0.9932018507508983,-0.5916457724817122,0.0
2019-06-25,1.0,-0.0,-0.0,-0.0,-0.9925082022268723,-0.5908703402309541,0.0
2019-06-26,1.0,-0.0,-0.0,-0.0,-0.9857338536686223,-0.598712945494017,0.0
2019-06-27,1.0,-0.0,-0.0,-0.0,-0.983139384535816,-0.6028704422032584,0.0
2019-06-28,1.0,-0.0,-0.0,-0.0,-0.9811135258201388,-0.6060488461140433,0.0
2019-07-01,1.0,-0.0,-0.0,-0.0,-0.9787256069154718,-0.6093741912107252,0.0
2019-07-02,1.0,-0.0,-0.0,-0.0,-0.9673019623959724,-0.6012791533956642,0.0
2019-07-03,1.0,-0.0,-0.0,-0.0,-0.9600267002130882,-0.6073014813483607,0.0
2019-07-05,1.0,-0.0,-0.0,-0.0,-0.9517465805664311,-0.59058321045406,0.0
2019-07-08,1.0,-0.0,-0.0,-0.0,-0.9500659028693096,-0.5846851870627598,0.0
2019-07-09,1.0,-0.0,-0.0,-0.0,-0.95123002789754,-0.5848846056302308,0.0
2019-07-10,1.0,-0.0,-0.0,-0.0,-0.9582846103004728,-0.5837866693782093,0.0
2019-07-11,1.0,-0.0,-0.0,-0.0,-0.9628367206776386,-0.5808256810724188,0.0
2019-07-12,1.0,-0.0,-0.0,-0.0,-0.9674007018257641,-0.5754462696434929,0.0
2019-07-15,1.0,-0.0,-0.0,-0.0,-0.9881064561314147,-0.558690946135235,0.0
2019-07-16,1.0,-0.0,-0.0,-0.0,-1.0014252627828255,-0.5437123005268382,0.0
2019-07-17,1.0,-0.0,-0.0,-0.0,-1.0043312101910828,-0.5434394904458598,0.0
2019-07-18,1.0,-0.0,-0.0,-0.0,-1.00728068835599,-0.5384145410111502,0.0
2019-07-19,1.0,-0.0,-0.0,-0.0,-1.0076895656159293,-0.5385242144930489,0.0
2019-07-22,1.0,-0.0,-0.0,-0.0,-1.015533090575743,-0.5308752005296529,0.0
2019-07-23,1.0,-0.0,-0.0,-0.0,-1.0095816601433438,-0.5319727545366747,0.0
2019-07-24,1.0,-0.0,-0.0,-0.0,-1.0132248992931518,-0.520280712421778,0.0
2019-07-25,1.0,-0.0,-0.0,-0.0,-1.038988382121658,-0.49766627771295213,0.0
2019-07-26,1.0,-0.0,-0.0,-0.0,-1.0557384639127527,-0.5164103091722825,0.0
2019-07-29,1.0,-0.0,-0.0,-0.0,-1.0504180064308681,-0.5219292604501607,0.0
2019-07-30,1.0,-0.0,-0.0,-0.0,-1.0499305090852937,-0.5237813352550574,0.0
2019-07-31,1.0,-0.0,-0.0,-0.0,-1.0488839744908454,-0.5226033737914009,0.0
2019-08-01,1.0,-0.0,-0.0,-0.0,-1.0483009957909866,-0.5181706190329535,0.0
2019-08-02,1.0,-0.0,-0.0,-0.0,-1.0528450068013244,-0.5137181428534764,0.0
2019-08-05,1.0,-0.0,-0.0,-0.0,-1.049027573249378,-0.4899456659726807,0.0
2019-08-06,1.0,-0.0,-0.0,-0.0,-1.0141314424594723,-0.49141840595324593,0.0
2019-08-07,1.0,-0.0,-0.0,-0.0,-0.9939774090363854,-0.5050229908036785,0.0
2019-08-08,1.0,-0.0,-0.0,-0.0,-1.002962962962963,-0.5080225988700565,0.0
2019-08-09,1.0,-0.0,-0.0,-0.0,-0.9892026993251687,-0.5101724568857785,0.0
2019-08-12,1.0,-0.0,-0.0,-0.0,-0.9988287188177536,-0.4932589029830288,0.0
2019-08-13,1.0,-0.0,-0.0,-0.0,-0.9978349591877365,-0.4907176985865021,0.0
2019-08-14,1.0,-0.0,-0.0,-0.0,-0.9881477808083312,-0.4914207785767419,0.0
2019-08-15,1.0,-0.0,-0.0,-0.0,-0.9829145975711688,-0.47544127046560797,0.0
2019-08-16,1.0,-0.0,-0.0,-0.0,-0.9890742654658202,-0.4717013632560657,0.0
2019-08-19,1.0,-0.0,-0.0,-0.0,-0.9858213341169556,-0.4629983348026251,0.0
2019-08-20,1.0,-0.0,-0.0,-0.0,-0.9871722823563905,-0.45622694065042635,0.0
2019-08-21,1.0,-0.0,-0.0,-0.027634945777994396,-0.9664189106859997,-0.4429145851102717,0.0
2019-08-22,1.0,-0.0,-0.0,-0.03048542742957403,-0.9651281801345161,-0.4412954478994054,0.0
2019-08-23,1.0,-0.0,-0.0,-0.03179910191331511,-0.9715687231550176,-0.43708512299882857,0.0
2019-08-26,1.0,-0.0,-0.0,-0.033892145937303164,-0.9643635835069528,-0.4243664906245458,0.0
2019-08-27,1.0,-0.0,-0.0,-0.02931446647188081,-0.9592157052133388,-0.4261463791563036,0.0
2019-08-28,1.0,-0.0,-0.0,-0.03423979924233284,-0.9604034456964987,-0.4183094853171826,0.0
2019-08-29,1.0,-0.0,-0.0,-0.03682801533897692,-0.9613390251549575,-0.41364590116489397,0.0
2019-08-30,1.0,-0.0,-0.0,-0.03889730821967237,-0.957783069928556,-0.4088186476149238,0.0
2019-09-03,1.0,-0.0,-0.0,-0.05493079584775087,-0.9425221068819685,-0.40546905036524417,0.0
2019-09-04,1.0,-0.0,-0.0,-0.0535658523696284,-0.9435036391150824,-0.40498666858831156,0.0
2019-09-05,1.0,-0.0,-0.0,-0.052453671517272794,-0.94879294224822,-0.3960875506436842,0.0
2019-09-06,1.0,-0.0,-0.0,-0.05245901639344262,-0.9522077300466675,-0.3885365561804475,0.0
2019-09-09,1.0,-0.0,-0.0,-0.051646115168203034,-0.9515144259547467,-0.3911648509517538,0.0
2019-09-10,1.0,-0.0,-0.0,-0.07066125566961089,-0.9408928145142038,-0.37565051324898546,0.0
2019-09-11,1.0,-0.0,-0.0,-0.0718840717650978,-0.9322324275448531,-0.3753628706039118,0.0
2019-09-12,1.0,-0.0,-0.0,-0.07800511508951406,-0.9219238420005683,-0.3681680401629251,0.0
2019-09-13,1.0,-0.0,-0.0,-0.07453283755299243,-0.9218672287615755,-0.3719773583118206,0.0
2019-09-16,1.0,-0.0,-0.0,-0.0719818091380658,-0.922546720670788,-0.37407328454013594,0.0
2019-09-17,1.0,-0.0,-0.0,-0.06475616360939082,-0.9225751760190266,-0.36746179386347044,0.0
2019-09-18,1.0,-0.0,-0.0,-0.06740118181604163,-0.9209925371377452,-0.365821503401841,0.0
2019-09-19,1.0,-0.0,-0.0,-0.0645221971407073,-0.9279768623024831,-0.35891647855530473,0.0
2019-09-20,1.0,-0.0,-0.0,-0.08013551984565795,-0.914217819918594,-0.3584452862150907,0.0
2019-09-23,1.0,-0.0,-0.0,-0.08118793241398786,-0.9108344707488116,-0.36125100014119643,0.0
2019-09-24,1.0,-0.0,-0.0,-0.08072033898305085,-0.9112758945386064,-0.36202919020715635,0.0
2019-09-25,1.0,-0.0,-0.0,-0.08060986800310581,-0.9177195830686337,-0.35455636337968516,0.0
2019-09-26,1.0,-0.0,-0.0,-0.08139837629293001,-0.956282988946484,-0.3292148926601813,0.0
2019-09-27,1.0,-0.0,-0.0,-0.09144458695548904,-0.9541351954776496,-0.32962804617357844,0.0
2019-09-30,1.0,-0.0,-0.0,-0.1024034682356304,-0.9511922059979514,-0.3284342917033896,0.0
2019-10-01,1.0,-0.0,-0.0,-0.11411505061651393,-0.9552367701386556,-0.3295350957155879,0.0
2019-10-02,1.0,-0.0,-0.0,-0.11189981118998112,-0.9629549962954996,-0.31514543151454316,0.0
