Date,AIZ,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-15,1.0,-0.1384699202844526,-0.6510294201984286,-0.0,-0.5295348970579802,-0.54843149624362,0.0
2018-10-16,1.0,-0.1370778140948449,-0.6531624519754574,-0.0,-0.5290154251963989,-0.5478811858478124,0.0
2018-10-17,1.0,-0.12324929971988795,-0.6283846872082166,-0.0,-0.5253091135444076,-0.5524714936479642,0.0
2018-10-18,1.0,-0.12234299174163521,-0.6271816556460539,-0.0,-0.5327354769134716,-0.5556375400857053,0.0
2018-10-19,1.0,-0.10512502116611164,-0.6174013659197382,-0.0,-0.5396794039622962,-0.5599424281763279,0.0
2018-10-22,1.0,-0.10546213745626905,-0.6143493962306737,-0.0,-0.5406838957228304,-0.5608283489448145,0.0
2018-10-23,1.0,-0.1014521470829677,-0.6171200498202509,-0.0,-0.546947094290486,-0.5652050839301385,0.0
2018-10-24,1.0,-0.10502059509750267,-0.6432007373909037,-0.0,-0.5591496961142955,-0.5730621885531584,0.0
2018-10-25,1.0,-0.08468798422313002,-0.617467248908297,-0.0,-0.5594872517255951,-0.5556557261586139,0.0
2018-10-26,1.0,-0.0676748476547213,-0.608318890814558,-0.0,-0.5694359031698999,-0.549896572930061,0.0
2018-10-29,1.0,-0.050929533563397536,-0.6147445174217968,-0.0,-0.5629244127796951,-0.554408326839586,0.0
2018-10-30,1.0,-0.051153599955470204,-0.6147616264506971,-0.0,-0.5629400795970053,-0.5542567699201246,0.0
2018-10-31,1.0,-0.053265413471387836,-0.6034993494089311,-0.0,-0.5608648708507517,-0.5508429999169459,0.0
2018-11-01,1.0,-0.04487764413106595,-0.6095119590764551,-0.0,-0.5600995437577768,-0.5506152357251486,0.0
2018-11-02,1.0,-0.051229113331681675,-0.5829548269881907,-0.0,-0.5710353180829687,-0.5475541608170232,0.0
2018-11-05,1.0,-0.05033298475425175,-0.5852551048489185,-0.0,-0.5710275744399802,-0.5453519731410645,0.0
2018-11-06,1.0,-0.05216673545191911,-0.5862979777135782,-0.0,-0.5695969184206906,-0.5433484660888706,0.0
2018-11-07,1.0,-0.05229261848406451,-0.5864204326526119,-0.0,-0.5699620190455221,-0.5435680079264601,0.0
2018-11-08,1.0,-0.05722033147948313,-0.589386015882239,-0.0,-0.5755789823192496,-0.5447275946985418,0.0
2018-11-09,1.0,-0.05618630926007975,-0.5901639344262295,-0.0,-0.5777857775808596,-0.5449988923349579,0.0
2018-11-12,1.0,-0.056652360515021455,-0.5723660528866121,-0.0,-0.5936314550740689,-0.5462827080160597,0.0
2018-11-13,1.0,-0.03761919155835234,-0.5691517133357149,-0.0,-0.5966035558242422,-0.5445577203154627,0.0
2018-11-14,1.0,-0.03743095061423035,-0.5693791738807815,-0.0,-0.596696622420095,-0.5447275125731716,0.0
2018-11-15,1.0,-0.03691303024433438,-0.5737292122084175,-0.0,-0.5992694872575335,-0.5572096626912754,0.0
2018-11-16,1.0,-0.033880053015241884,-0.5661309918268169,-0.0,-0.5987132759001547,-0.5624861939474266,0.0
2018-11-19,1.0,-0.03556242752222652,-0.5656027389695731,-0.0,-0.5977414545253741,-0.5621514164227732,0.0
2018-11-20,1.0,-0.005849880530608882,-0.5598857488121722,-0.0,-0.6025102304248716,-0.5781769245557662,0.0
2018-11-21,1.0,-0.005082244931417017,-0.55675173506749,-0.0,-0.6015082791409366,-0.5690474889338215,0.0
2018-11-23,1.0,-0.005490003277613897,-0.5548454058778542,-0.0,-0.6019611056484213,-0.5690210859827378,0.0
2018-11-26,1.0,-0.005078359635231803,-0.5567902582864632,-0.0,-0.6006934964233059,-0.5677387648118823,0.0
2018-11-27,1.0,-0.0016067538126361654,-0.5568899782135076,-0.0,-0.5989651416122004,-0.5658769063180827,0.0
2018-11-28,1.0,-0.00032728760398199923,-0.5669439519978181,-0.0,-0.5955543433792445,-0.5645711168689486,0.0
2018-11-29,1.0,-0.0,-0.5525483304042179,-0.0,-0.5859132080573205,-0.5653102609165878,0.0
2018-11-30,1.0,-0.0,-0.5525156127497364,-0.0,-0.5860390927032361,-0.5649517424099056,0.0
2018-12-03,1.0,-0.0,-0.5534647308513803,-0.0,-0.5857193067834645,-0.5644685970746479,0.0
2018-12-04,1.0,-0.0,-0.5553937039734563,-0.0,-0.5802918723530522,-0.5618138167300586,0.0
2018-12-06,1.0,-0.0,-0.5133102920613145,-0.0,-0.5807455874205208,-0.5442577104714666,0.0
2018-12-07,1.0,-0.0,-0.5193470213842507,-0.0,-0.5852573832920561,-0.5584405208915875,0.0
2018-12-10,1.0,-0.0,-0.5169909962242231,-0.0,-0.578961265281335,-0.5444511921421593,0.0
2018-12-11,1.0,-0.0,-0.5171776387018405,-0.0,-0.5784150624521376,-0.5450896511658612,0.0
2018-12-12,1.0,-0.0,-0.5175146615945475,-0.0,-0.577851746182702,-0.5463623395149786,0.0
2018-12-13,1.0,-0.0,-0.5150587303682196,-0.0,-0.579569750560908,-0.5449386300646694,0.0
2018-12-14,1.0,-0.0,-0.5110952795588275,-0.0,-0.5823372648354839,-0.5451331169687855,0.0
2018-12-17,1.0,-0.0,-0.5079836906484283,-0.0,-0.5652505589898724,-0.5573326318558464,0.0
2018-12-18,1.0,-0.0,-0.49684893177479666,-0.0,-0.5594780471221986,-0.5586673988650924,0.0
2018-12-19,1.0,-0.0,-0.4981668674383282,-0.0,-0.5612004399518148,-0.5593934949981669,0.0
2018-12-20,1.0,-0.0,-0.4882138200782269,-0.0,-0.5644067796610169,-0.55496740547588,0.0
2018-12-21,1.0,-0.0,-0.486936175744183,-0.0,-0.56375926166645,-0.5490705836474717,0.0
2018-12-24,1.0,-0.0,-0.4748182829354096,-0.0,-0.5572311751467963,-0.554696189761763,0.0
2018-12-26,1.0,-0.0,-0.4748529866914268,-0.0,-0.5525121221500051,-0.5518157433199216,0.0
2018-12-27,1.0,-0.0,-0.4606995206330687,-0.0,-0.5268724478149491,-0.5487356380145585,0.0
2018-12-28,1.0,-0.0,-0.46085964244960065,-0.0,-0.5265880562951694,-0.5483707366552555,0.0
2018-12-31,1.0,-0.0,-0.4615794278758369,-0.0,-0.5263491580442281,-0.5480827754108338,0.0
2019-01-02,1.0,-0.0,-0.46178432814997084,-0.0,-0.5268258035057457,-0.5481088759798077,0.0
2019-01-03,1.0,-0.0,-0.46163990971112634,-0.0,-0.5281391868928962,-0.5464252200157245,0.0
2019-01-04,1.0,-0.0,-0.4617172304039205,-0.0,-0.5176446813347816,-0.5467198827898048,0.0
2019-01-07,1.0,-0.0,-0.4436833715253562,-0.0,-0.5125037361761482,-0.5345969911328086,0.0
2019-01-08,1.0,-0.0,-0.43485504003182657,-0.0,-0.5186483664031031,-0.5329454473121488,0.0
2019-01-09,1.0,-0.0,-0.4270636733882984,-0.0,-0.5184513757822589,-0.5378215953114136,0.0
2019-01-10,1.0,-0.0,-0.4261704979891763,-0.0,-0.5190407626235043,-0.5372871257633682,0.0
2019-01-11,1.0,-0.0,-0.4213065426603337,-0.0,-0.5217218312486012,-0.5437545072488996,0.0
2019-01-14,1.0,-0.0,-0.42241336449062794,-0.0,-0.5219758365236414,-0.54156515686372,0.0
2019-01-15,1.0,-0.0,-0.41791044776119407,-0.0,-0.5247721459259443,-0.5407405567834703,0.0
2019-01-16,1.0,-0.0,-0.41631093020947085,-0.0,-0.5243969026109402,-0.541174426685198,0.0
2019-01-17,1.0,-0.0,-0.40718088399158103,-0.0,-0.5254921381701126,-0.5434938714869382,0.0
2019-01-18,1.0,-0.0,-0.40627646326276456,-0.0,-0.5276961394769614,-0.5566874221668742,0.0
2019-01-22,1.0,-0.0,-0.36087334077657857,-0.0,-0.543704255055204,-0.5764793449944176,0.0
2019-01-23,1.0,-0.0,-0.33604457378802577,-0.0,-0.5479690570355445,-0.6033878068800835,0.0
2019-01-24,1.0,-0.0,-0.33341627889616043,-0.0,-0.5535123298579142,-0.6014631597282704,0.0
2019-01-25,1.0,-0.0,-0.2922326454033771,-0.0,-0.5727829893683553,-0.636547842401501,0.0
2019-01-28,1.0,-0.0,-0.2863828727906398,-0.0,-0.5705252676126462,-0.6325118247448344,0.0
2019-01-29,1.0,-0.0,-0.26980722711289556,-0.0,-0.5786677972019252,-0.6453776902167137,0.0
2019-01-30,1.0,-0.0,-0.2689239054552708,-0.0,-0.5782138226787673,-0.6461304477909644,0.0
2019-01-31,1.0,-0.0,-0.2728836803391098,-0.0,-0.55923201595811,-0.6613389851639446,0.0
2019-02-01,1.0,-0.0,-0.27227339673980877,-0.0,-0.565665643176315,-0.6584038543148855,0.0
2019-02-04,1.0,-0.0,-0.2731926582594581,-0.0,-0.5633162691971533,-0.6606817330503185,0.0
2019-02-05,1.0,-0.0,-0.27196746669327876,-0.0,-0.5633950401676563,-0.6595229778953146,0.0
2019-02-06,1.0,-0.0,-0.2709783666442099,-0.0,-0.5622177308680789,-0.6620006487511539,0.0
2019-02-07,1.0,-0.0,-0.26953397864484585,-0.0,-0.5650384193194292,-0.6601886039317433,0.0
2019-02-08,1.0,-0.0,-0.2704369538077403,-0.0,-0.5719850187265917,-0.6544569288389513,0.0
2019-02-11,1.0,-0.0,-0.2581532613045218,-0.0,-0.5747298919567828,-0.6681172468987595,0.0
2019-02-12,1.0,-0.0,-0.2615696684363418,-0.0,-0.5767053991786036,-0.6659821696884705,0.0
2019-02-13,1.0,-0.0,-0.2583753557341854,-0.0,-0.5753157921014529,-0.6627140646063208,0.0
2019-02-14,1.0,-0.0,-0.23776381343414366,-0.0,-0.6017575044438325,-0.6640462659289487,0.0
2019-02-15,1.0,-0.0,-0.23743422701077424,-0.0,-0.6030318215985968,-0.6651465798045602,0.0
2019-02-19,1.0,-0.0,-0.23424794213020703,-0.0,-0.599326515340484,-0.660813170366675,0.0
2019-02-20,1.0,-0.0,-0.22891536237663246,-0.0,-0.6038032100488486,-0.6595553783271857,0.0
2019-02-21,1.0,-0.0,-0.2391141889198884,-0.0,-0.6006875249103228,-0.6512554802710243,0.0
2019-02-22,1.0,-0.0,-0.23035749850627366,-0.0,-0.6093158733320055,-0.6498954391555467,0.0
2019-02-25,1.0,-0.0,-0.22938426340395904,-0.0,-0.6078036407042674,-0.6496319506614942,0.0
2019-02-26,1.0,-0.0,-0.23328542399762106,-0.0,-0.5947861426376567,-0.6499975219309113,0.0
2019-02-27,1.0,-0.0,-0.22946674269281306,-0.0,-0.6028460222624389,-0.6468007040682252,0.0
2019-02-28,1.0,-0.0,-0.23868741777744681,-0.0,-0.6119343708888724,-0.6315436741380593,0.0
2019-03-01,1.0,-0.0,-0.2460718643392515,-0.0,-0.6272566547971812,-0.6167733260290346,0.0
2019-03-04,1.0,-0.0,-0.24476081437602665,-0.0,-0.632012544178406,-0.612150928368759,0.0
2019-03-05,1.0,-0.0,-0.23568133649170928,-0.0,-0.6449569879067447,-0.6128163570627103,0.0
2019-03-06,1.0,-0.0,-0.23714577673653517,-0.0,-0.6430974752635645,-0.6121177379557861,0.0
2019-03-07,1.0,-0.0,-0.24097407619950598,-0.0,-0.6387883929239753,-0.6153097632176452,0.0
2019-03-08,1.0,-0.0,-0.2305471887550201,-0.0,-0.6587851405622491,-0.6207329317269077,0.0
2019-03-11,1.0,-0.0,-0.2307866982893475,-0.0,-0.6604430539435837,-0.6318564868547206,0.0
2019-03-12,1.0,-0.0,-0.2212556732223903,-0.0,-0.6631114473020676,-0.6370902672718104,0.0
2019-03-13,1.0,-0.0,-0.22899159663865545,-0.0,-0.6660423205426749,-0.6360990179204211,0.0
2019-03-14,1.0,-0.0,-0.22654947719351418,-0.0,-0.6685608930646058,-0.6304995706420164,0.0
2019-03-15,1.0,-0.0,-0.23049808429118773,-0.0,-0.6693742017879949,-0.6544061302681992,0.0
2019-03-18,1.0,-0.0,-0.2325189553496209,-0.0,-0.6681984120905772,-0.652191672410712,0.0
2019-03-19,1.0,-0.0,-0.23389033675711585,-0.0,-0.6674331851397619,-0.6537125044713578,0.0
2019-03-20,1.0,-0.0,-0.2540839989693378,-0.0,-0.6715279567121877,-0.651017778922958,0.0
2019-03-21,1.0,-0.0,-0.2568277718812291,-0.0,-0.6595045173315384,-0.6724222734215226,0.0
2019-03-22,1.0,-0.0,-0.25669781931464175,-0.0,-0.6700415368639668,-0.6692886812045691,0.0
2019-03-25,1.0,-0.0,-0.21259984540066992,-0.0,-0.6922700334965216,-0.6717856222623035,0.0
2019-03-26,1.0,-0.0,-0.21842411696209083,-0.0,-0.6904903609781343,-0.6787682753266916,0.0
2019-03-27,1.0,-0.0,-0.21220900155199174,-0.0,-0.6948266942576307,-0.6796171753750646,0.0
2019-03-28,1.0,-0.0,-0.21236809435133458,-0.0,-0.6936685288640596,-0.6803227808814402,0.0
2019-03-29,1.0,-0.0,-0.2067154719714411,-0.0,-0.6948806167059006,-0.685257521276871,0.0
2019-04-01,1.0,-0.0,-0.21216118352989863,-0.0,-0.6955565901096628,-0.6786933581626319,0.0
2019-04-02,1.0,-0.0,-0.2189494354442808,-0.0,-0.7040797870966076,-0.66074981267602,0.0
2019-04-03,1.0,-0.0,-0.22005117469178878,-0.0,-0.6996976040939754,-0.6648574603913056,0.0
2019-04-04,1.0,-0.0,-0.21818416968442833,-0.0,-0.7004138644593896,-0.6680548370408691,0.0
2019-04-05,1.0,-0.0,-0.20821152303831528,-0.0,-0.7022482084184928,-0.6766357074483222,0.0
2019-04-08,1.0,-0.0,-0.20327936688563597,-0.0,-0.7054518181347954,-0.6774944395593028,0.0
2019-04-09,1.0,-0.0,-0.19525599481529488,-0.0,-0.7289176928062217,-0.6682047958522359,0.0
2019-04-10,1.0,-0.0,-0.19176732852921355,-0.0,-0.7289128518844937,-0.6714448649489345,0.0
2019-04-11,1.0,-0.0,-0.18174979897803023,-0.0,-0.7479314190854149,-0.6641506497548829,0.0
2019-04-12,1.0,-0.0,-0.1813698772353292,-0.0,-0.7462430896208051,-0.6678605725557372,0.0
2019-04-15,1.0,-0.0,-0.18160114181912546,-0.0,-0.7441546645906318,-0.6692876605683145,0.0
2019-04-16,1.0,-0.0,-0.18893124821701807,-0.0,-0.7398272776783631,-0.6646697269120051,0.0
2019-04-17,1.0,-0.0,-0.20686097498065514,-0.0,-0.721305132834666,-0.6511477946866134,0.0
2019-04-18,1.0,-0.0,-0.21556129032258062,-0.0,-0.7244129032258064,-0.6406451612903226,0.0
2019-04-22,1.0,-0.0,-0.22119362846503932,-0.0,-0.7237277616880431,-0.6409029788994621,0.0
2019-04-23,1.0,-0.0,-0.2321308420889188,-0.0,-0.7180011386574193,-0.6377257905905492,0.0
2019-04-24,1.0,-0.0,-0.23562847177367266,-0.0,-0.7105800284201007,-0.6374628600955949,0.0
2019-04-25,1.0,-0.0,-0.2312626079759996,-0.0,-0.7180210003620752,-0.6369420162416594,0.0
2019-04-26,1.0,-0.0,-0.23027387694933663,-0.0,-0.7210282669976983,-0.6348824579098457,0.0
2019-04-29,1.0,-0.0,-0.23521644573322284,-0.0,-0.7239281275890638,-0.6299192212096105,0.0
2019-04-30,1.0,-0.0,-0.2335344849913237,-0.0,-0.721996322291575,-0.6344047033228872,0.0
2019-05-01,1.0,-0.0,-0.20967990942774806,-0.0,-0.7444936187731577,-0.6188760806916427,0.0
2019-05-02,1.0,-0.0,-0.19006054490413726,-0.0,-0.7507063572149345,-0.581912209889001,0.0
2019-05-03,1.0,-0.0,-0.1917265733383781,-0.0,-0.7498297389330305,-0.5808046411905662,0.0
2019-05-06,1.0,-0.0,-0.16001105083383566,-0.0,-0.7482419127988749,-0.603325296363271,0.0
2019-05-07,1.0,-0.0,-0.1597926526932612,-0.0,-0.745724087847144,-0.5986777852903613,0.0
2019-05-08,1.0,-0.0,-0.14627359554786795,-0.0,-0.736456844902359,-0.6241257426487178,0.0
2019-05-09,1.0,-0.0,-0.14605981664245277,-0.0,-0.7425479685386502,-0.6162767396423025,0.0
2019-05-10,1.0,-0.0,-0.1415414565966156,-0.0,-0.7440473219188338,-0.6102930165227374,0.0
2019-05-13,1.0,-0.0,-0.13926489353716814,-0.0,-0.7513949007931544,-0.611379387995096,0.0
2019-05-14,1.0,-0.0,-0.1319741422178021,-0.0,-0.7485579313774242,-0.6057931377424167,0.0
2019-05-15,1.0,-0.0,-0.13847877505290676,-0.0,-0.7545624299763476,-0.5966886592804681,0.0
2019-05-16,1.0,-0.0,-0.1378857029467209,-0.0,-0.7465026292290902,-0.5960164698878857,0.0
2019-05-17,1.0,-0.0,-0.13473522182775144,-0.0,-0.74388639241292,-0.6040616698527769,0.0
2019-05-20,1.0,-0.0,-0.1375556163157764,-0.0,-0.7436056772140885,-0.6044841042976808,0.0
2019-05-21,1.0,-0.0,-0.1381010483328768,-0.0,-0.7438930252247317,-0.6080828705894071,0.0
2019-05-22,1.0,-0.0,-0.14576364962402233,-0.0,-0.7470512788270502,-0.6220858587128738,0.0
2019-05-23,1.0,-0.0,-0.15861015845995946,-0.0,-0.7593811800635842,-0.5853255563621799,0.0
2019-05-24,1.0,-0.0,-0.1394756554307116,-0.0,-0.7642946317103619,-0.5931086142322097,0.0
2019-05-28,1.0,-0.0,-0.14643369087044633,-0.0,-0.7373090801245613,-0.5877119272403737,0.0
2019-05-29,1.0,-0.0,-0.14796371166551622,-0.0,-0.7388324622818263,-0.5784439404397989,0.0
2019-05-30,1.0,-0.0,-0.14570367272637819,-0.0,-0.7336350889277017,-0.5806253228702861,0.0
2019-05-31,1.0,-0.0,-0.15534838076545632,-0.0,-0.729784102060844,-0.5682531894013738,0.0
2019-06-03,1.0,-0.0,-0.16023071659008697,-0.0,-0.7349447648841528,-0.5488561931762636,0.0
2019-06-04,1.0,-0.0,-0.16125557024631507,-0.0,-0.7170804563929288,-0.5701238920718867,0.0
2019-06-05,1.0,-0.0,-0.1344179509778233,-0.0,-0.6945046568685833,-0.5531073580905648,0.0
2019-06-06,1.0,-0.0,-0.12568604623535842,-0.0,-0.6917484378341135,-0.55845945496448,0.0
2019-06-07,1.0,-0.0,-0.13521661721068248,-0.0,-0.6836083086053413,-0.5550860534124629,0.0
2019-06-10,1.0,-0.0,-0.136427233275629,-0.0,-0.6757096445255995,-0.5592733998909151,0.0
2019-06-11,1.0,-0.0,-0.13794005708848717,-0.0,-0.6876546146527117,-0.5530922930542341,0.0
2019-06-12,1.0,-0.0,-0.14387156529793146,-0.0,-0.6814306409860593,-0.5495998290070534,0.0
2019-06-13,1.0,-0.0,-0.1667932229130084,-0.0,-0.6737459066964074,-0.5324142185942765,0.0
2019-06-14,1.0,-0.0,-0.16748036510295056,-0.0,-0.6510295054128635,-0.5400363216113588,0.0
2019-06-17,1.0,-0.0,-0.1593229129830021,-0.0,-0.6689770610839993,-0.5292217742886107,0.0
2019-06-18,1.0,-0.0,-0.1645954677293843,-0.0,-0.6677671139198716,-0.5257386752187139,0.0
2019-06-19,1.0,-0.0,-0.145091959692763,-0.0,-0.6733610504310243,-0.5304300847955277,0.0
2019-06-20,1.0,-0.0,-0.15095048993115118,-0.0,-0.6685151678924736,-0.5303475338957163,0.0
2019-06-21,1.0,-0.0,-0.15557904627672067,-0.0,-0.6629081512802443,-0.5305849189570119,0.0
2019-06-24,1.0,-0.0,-0.1598430930401898,-0.0,-0.6619688534986964,-0.5270946374462687,0.0
2019-06-25,1.0,-0.0,-0.1687524947756463,-0.0,-0.6550048134494822,-0.5242903097043837,0.0
2019-06-26,1.0,-0.0,-0.1634200150206534,-0.0,-0.6297643634998122,-0.5537927149831018,0.0
2019-06-27,1.0,-0.0,-0.1745214771945637,-0.0,-0.678802684945803,-0.5185123692512037,0.0
2019-06-28,1.0,-0.0,-0.18454528194418074,-0.0,-0.6706379343079552,-0.5180842984621227,0.0
2019-07-01,1.0,-0.0,-0.1884051078401065,-0.0,-0.66535086676337,-0.5241956578603191,0.0
2019-07-02,1.0,-0.0,-0.18348229221430962,-0.0,-0.6823591263203174,-0.5238493523873249,0.0
2019-07-03,1.0,-0.0,-0.18382352941176472,-0.0,-0.681340718105424,-0.5221543162719634,0.0
2019-07-05,1.0,-0.0,-0.1996667856717839,-0.0,-0.6657622277757944,-0.514649529929787,0.0
2019-07-08,1.0,-0.0,-0.20105190509055426,-0.0,-0.6625574145029629,-0.5162426521335586,0.0
2019-07-09,1.0,-0.0,-0.1957644259369423,-0.0,-0.6635098155859607,-0.5202617489589529,0.0
2019-07-10,1.0,-0.0,-0.1937648738695859,-0.0,-0.6656592099000476,-0.5203950499762018,0.0
2019-07-11,1.0,-0.0,-0.19484663745475328,-0.0,-0.6659839969518003,-0.5205991617450942,0.0
2019-07-12,1.0,-0.0,-0.18640486252908495,-0.0,-0.6806116149864666,-0.5072653022460706,0.0
2019-07-15,1.0,-0.0,-0.19010385721415501,-0.0,-0.6771870618152436,-0.5093043705587376,0.0
2019-07-16,1.0,-0.0,-0.19127995435526818,-0.0,-0.6860022822365918,-0.5000237732978319,0.0
2019-07-17,1.0,-0.0,-0.19322936477748193,-0.0,-0.6849324838341574,-0.4991679345758843,0.0
2019-07-18,1.0,-0.0,-0.19463166888171635,-0.0,-0.6826704006075565,-0.49596544522498576,0.0
2019-07-19,1.0,-0.0,-0.19707145738899304,-0.0,-0.680898023115077,-0.4952417115599117,0.0
2019-07-22,1.0,-0.0,-0.18269207946642613,-0.0,-0.6825615342621822,-0.5082955543424083,0.0
2019-07-23,1.0,-0.0,-0.1909860086972963,-0.0,-0.6752694271128757,-0.4971402911703536,0.0
2019-07-24,1.0,-0.0,-0.19128729712490256,-0.0,-0.6755179664060101,-0.4956412861159016,0.0
2019-07-25,1.0,-0.0,-0.1912298910223145,-0.0,-0.6760154738878144,-0.4915789970278813,0.0
2019-07-26,1.0,-0.0,-0.19624894237096926,-0.0,-0.6698082166024255,-0.48422957600827293,0.0
2019-07-29,1.0,-0.0,-0.1910228662839936,-0.0,-0.6718029547379316,-0.4896725322292274,0.0
2019-07-30,1.0,-0.0,-0.19644118062420562,-0.0,-0.6692086805065198,-0.4880901944169844,0.0
2019-07-31,1.0,-0.0,-0.21049417512213453,-0.0,-0.661053175497933,-0.47719372416384814,0.0
2019-08-01,1.0,-0.0,-0.21251730692511675,-0.0,-0.6592589115997466,-0.4749254922206838,0.0
2019-08-02,1.0,-0.0,-0.20860648061434725,-0.0,-0.6408737591309234,-0.49175875632140853,0.0
2019-08-05,1.0,-0.0,-0.2063644228296196,-0.0,-0.634501625008768,-0.49727606443919664,0.0
2019-08-06,1.0,-0.0,-0.2089198606271777,-0.0,-0.6161672473867595,-0.49779326364692217,0.0
2019-08-07,1.0,-0.0,-0.2126207280832095,-0.0,-0.611627043090639,-0.49746935364041606,0.0
2019-08-08,1.0,-0.0,-0.21245869538612164,-0.0,-0.70826092277567,-0.5269612042589646,0.0
2019-08-09,1.0,-0.0,-0.20529575266982006,-0.0,-0.699005217730531,-0.5338908665333788,0.0
2019-08-12,1.0,-0.0,-0.2015690860804522,-0.0,-0.7148600248519844,-0.520039958092732,0.0
2019-08-13,1.0,-0.0,-0.19582105545137957,-0.0,-0.7177994788495726,-0.5216618366899642,0.0
2019-08-14,1.0,-0.0,-0.19835854600199113,-0.0,-0.7084476604424157,-0.5214044630065804,0.0
2019-08-15,1.0,-0.0,-0.21392414173643934,-0.0,-0.700957224767891,-0.4842021927404458,0.0
2019-08-16,1.0,-0.0,-0.21707468979063865,-0.0,-0.6987016720164806,-0.4796387677861352,0.0
2019-08-19,1.0,-0.0,-0.21578126873725867,-0.0,-0.6993164648039334,-0.48327137546468407,0.0
2019-08-20,1.0,-0.0,-0.2208547827127978,-0.00035915240033520884,-0.7003471806536573,-0.47278821980126895,0.0
2019-08-21,1.0,-0.0,-0.22056043456411975,-0.011893081911507812,-0.6929096173634209,-0.4676110938285195,0.0
2019-08-22,1.0,-0.0,-0.22308556673918764,-0.005546656465919143,-0.6903913739928755,-0.47177660362923474,0.0
2019-08-23,1.0,-0.0,-0.22054886211512714,-0.0067890610059284755,-0.6889223560910308,-0.47425415949512334,0.0
2019-08-26,1.0,-0.0,-0.22086762647944783,-0.012072768672469819,-0.6782571570883044,-0.4606626977538484,0.0
2019-08-27,1.0,-0.0,-0.22098988267705313,-0.014748491901391726,-0.6808530850710113,-0.4583669785778749,0.0
2019-08-28,1.0,-0.0,-0.2172489082969432,-0.016399278526675526,-0.6803920637934308,-0.4592035314220619,0.0
2019-08-29,1.0,-0.0,-0.22073989970668936,-0.021004825432869714,-0.6785410161793926,-0.44512252814835834,0.0
2019-08-30,1.0,-0.0,-0.21200471698113207,-0.022476415094339623,-0.685188679245283,-0.4387971698113208,0.0
2019-09-03,1.0,-0.0,-0.21373108966038093,-0.02853366689481013,-0.6762880271884073,-0.441552004909018,0.0
2019-09-04,1.0,-0.0,-0.20369846211906784,-0.026747806396829887,-0.6808189451835079,-0.4474242853099349,0.0
2019-09-05,1.0,-0.0,-0.20951147733961153,-0.02335491465567981,-0.6848499117127721,-0.43658622719246615,0.0
2019-09-06,1.0,-0.0,-0.20391612994217476,-0.03269709933712566,-0.6964881763903906,-0.4174933007380941,0.0
2019-09-09,1.0,-0.0,-0.20110957004160887,-0.032652389571922236,-0.6967018500669974,-0.42029666893909123,0.0
2019-09-10,1.0,-0.0,-0.1961267605633803,-0.057535211267605635,-0.6938262910798122,-0.39990610328638504,0.0
2019-09-11,1.0,-0.0,-0.18427916813535428,-0.08391493361532135,-0.7014686875807778,-0.38023733991305375,0.0
2019-09-12,1.0,-0.0,-0.19713161509627247,-0.07888058485250635,-0.6857116248748574,-0.36651067495518147,0.0
2019-09-13,1.0,-0.0,-0.1944489719887303,-0.08356811884415674,-0.6874519756909679,-0.3629822804852492,0.0
2019-09-16,1.0,-0.0,-0.1895216612794456,-0.08494756179801409,-0.6887426458619166,-0.36220728786363743,0.0
