Date,IWF,IWM,MTUM,PRTS,SPY,VLUE,VXX
2018-11-06,-0.837172979304959,-2.9612456071846935,-0.0,1.0,-2.5512495119094107,-2.412143693869582,0.0
2018-11-07,-0.8325219084712756,-2.9557935735150926,-0.0,1.0,-2.5427458617332035,-2.405939629990263,0.0
2018-11-08,-0.7293436293436294,-2.9717181467181466,-0.0,1.0,-2.5176640926640927,-2.4337837837837837,0.0
2018-11-09,-0.7304314255380755,-2.9708522343403145,-0.0,1.0,-2.51703503522826,-2.433355853682077,0.0
2018-11-12,-0.719298245614035,-2.9025553012967205,-0.0,1.0,-2.5088672768878717,-2.403985507246377,0.0
2018-11-13,-0.6241906727972224,-2.8772637702918273,-0.0,1.0,-2.5014544430890493,-2.38059491414094,0.0
2018-11-14,-0.6281232387751268,-2.8779823407852714,-0.0,1.0,-2.504884463648319,-2.382115348487695,0.0
2018-11-15,-0.6233608092918697,-2.8774822030723115,-0.0,1.0,-2.5088984638441363,-2.3570625702510304,0.0
2018-11-16,-0.6099813432835821,-2.8444962686567163,-0.0,1.0,-2.5026119402985074,-2.371082089552239,0.0
2018-11-19,-0.6183448533532598,-2.8461610311974592,-0.0,1.0,-2.502802167009154,-2.373155240052307,0.0
2018-11-20,-0.4773043720412141,-2.825953773322194,-0.0,1.0,-2.52650143878214,-2.452705838670751,0.0
2018-11-21,-0.46786585917020695,-2.7574798879146702,-0.0,1.0,-2.4627135496700716,-2.3510801771671335,0.0
2018-11-23,-0.47910761634817595,-2.805705403675597,-0.0,1.0,-2.483222090152693,-2.3752400109719303,0.0
2018-11-26,-0.47703406081636385,-2.8087845858825675,-0.0,1.0,-2.4767601132316686,-2.3690073965847867,0.0
2018-11-27,-0.454800673778776,-2.920082350739285,-0.0,1.0,-2.5514692120531537,-2.4315927381620814,0.0
2018-11-28,-0.4644803608344296,-2.90819394850592,-0.0,1.0,-2.5747979703063333,-2.4492576583348993,0.0
2018-11-29,-0.3557158712541621,-2.863485016648169,-0.0,1.0,-2.5634480207177215,-2.466426193118757,0.0
2018-11-30,-0.3914508520265717,-2.984788678155386,-0.0,1.0,-2.6981804178299797,-2.5529989409839224,0.0
2018-12-03,-0.3893430797345388,-2.9826873136481673,-0.0,1.0,-2.6956814465711263,-2.5505434259882658,0.0
2018-12-04,-0.3626918310933181,-2.9725478981984557,-0.0,1.0,-2.668001143837575,-2.5287389190734917,0.0
2018-12-06,-0.3115550261156419,-2.7482818656648034,-0.0,1.0,-2.6714927151104186,-2.4320535141574267,0.0
2018-12-07,-0.3108566193311956,-2.7483279890059555,-0.0,1.0,-2.671919377004123,-2.43069170865781,0.0
2018-12-10,-0.20719728265858808,-2.8187827044891214,-0.0,1.0,-2.734049389516203,-2.4200862939502437,0.0
2018-12-11,-0.22202829322065037,-2.81535917692449,-0.0,1.0,-2.7392981811501014,-2.4094249494763917,0.0
2018-12-12,-0.22532622679654477,-2.8154750964896156,-0.0,1.0,-2.7407645653372543,-2.40792133798934,0.0
2018-12-13,-0.22482974415608317,-2.807104730351555,-0.0,1.0,-2.76320633167679,-2.407785753727222,0.0
2018-12-14,-0.23481855764813964,-2.7777675700505284,-0.0,1.0,-2.77060174552136,-2.4037666513550757,0.0
2018-12-17,-0.18845839760457309,-2.7540150621540698,-0.0,1.0,-2.7181743943380816,-2.412938934760911,0.0
2018-12-18,-0.1564220998401137,-2.6904423521051695,-0.0,1.0,-2.6623734233434004,-2.373334517676319,0.0
2018-12-19,-0.15286171347316033,-2.6930323498044793,-0.0,1.0,-2.6657483114113045,-2.3756665481692143,0.0
2018-12-20,-0.1463371889239397,-2.633193130038556,-0.0,1.0,-2.646424815983176,-2.336838415702769,0.0
2018-12-21,-0.1254976631469621,-2.6187467543707807,-0.0,1.0,-2.634239224510992,-2.276527609485892,0.0
2018-12-24,-0.05032101336109665,-2.5754815200416448,-0.0,1.0,-2.665538781884435,-2.3846954711087975,0.0
2018-12-26,-0.048631689036081574,-2.658880948230783,-0.0,1.0,-2.631601882516995,-2.3762419382952764,0.0
2018-12-27,-0.0,-2.920261312325872,-0.0,1.0,-2.8206359880872323,-2.866173503698722,0.0
2018-12-28,-0.0,-2.9254819219334416,-0.0,1.0,-2.8110674211182505,-2.854032799462933,0.0
2018-12-31,-0.0,-2.9335509890531974,-0.0,1.0,-2.8132321874399846,-2.8556750528135204,0.0
2019-01-02,-0.0,-2.9492179957520754,-0.0,1.0,-2.8238076848812512,-2.881444294265302,0.0
2019-01-03,-0.0,-2.957978311386522,-0.0,1.0,-2.826878388845856,-2.8975600309837337,0.0
2019-01-04,-0.0,-3.139332659251769,-0.0,1.0,-2.8920121334681497,-3.079979777553084,0.0
2019-01-07,-0.0,-3.014023306340115,-0.0,1.0,-2.8612482717756267,-3.000296267035355,0.0
2019-01-08,-0.0,-2.957444727059284,-0.0,1.0,-2.8553120720015652,-2.970064566621013,0.0
2019-01-09,-0.0,-2.9281431239555684,-0.0,1.0,-2.8801730069792586,-3.021625872407353,0.0
2019-01-10,-0.0,-2.91500833251642,-0.0,1.0,-2.87677678658955,-3.011175374963239,0.0
2019-01-11,-0.0,-2.9283504640255464,-0.0,1.0,-2.951202474802914,-3.099491068755613,0.0
2019-01-14,-0.0,-2.928614217252396,-0.0,1.0,-2.956269968051118,-3.099241214057508,0.0
2019-01-15,-0.0,-2.8949676133532636,-0.0,1.0,-2.9371200797209767,-3.1330343796711513,0.0
2019-01-16,-0.0,-2.881477069684336,-0.0,1.0,-2.9133412745681952,-3.131725233273774,0.0
2019-01-17,-0.0,-2.86616511581865,-0.0,1.0,-2.906058206295783,-3.12680657295585,0.0
2019-01-18,-0.0,-2.8733642037447154,-0.0,1.0,-2.9576202939400043,-3.2354539963760818,0.0
2019-01-22,-0.0,-2.9837982832618026,-0.0,1.0,-3.2790772532188837,-3.4668454935622317,0.0
2019-01-23,-0.0,-2.868205349439172,-0.0,1.0,-3.3322907679033653,-3.5847713546160485,0.0
2019-01-24,-0.0,-2.8769114796467803,-0.0,1.0,-3.30885203532199,-3.5831359035106614,0.0
2019-01-25,-0.0,-2.832572298325723,-0.0,1.0,-3.8088045896265075,-4.066853998360847,0.0
2019-01-28,-0.0,-2.812089356110381,-0.0,1.0,-3.989487516425755,-4.144427189105244,0.0
2019-01-29,-0.0,-2.721165279429251,-0.0,1.0,-3.9646848989298458,-4.204756242568371,0.0
2019-01-30,-0.0,-2.7205286973088834,-0.0,1.0,-3.9689211717075494,-4.2181471778995,0.0
2019-01-31,-0.0,-2.893222028407675,-0.0,1.0,-4.011088960877149,-4.555195614253676,0.0
2019-02-01,-0.0,-2.8790703455132984,-0.0,1.0,-4.027467064379816,-4.52199850857569,0.0
2019-02-04,-0.0,-2.893943170488534,-0.0,1.0,-4.0509720837487535,-4.517696909272183,0.0
2019-02-05,-0.0,-2.8718683784120653,-0.0,1.0,-4.0330300386389135,-4.559267107067182,0.0
2019-02-06,-0.0,-2.857017982017982,-0.0,1.0,-4.037837162837163,-4.5926573426573425,0.0
2019-02-07,-0.0,-2.8242371619945423,-0.0,1.0,-4.003349044902009,-4.57628380054577,0.0
2019-02-08,-0.0,-2.8603422244589836,-0.0,1.0,-4.121665827881228,-4.599773527931556,0.0
2019-02-11,-0.0,-2.7969319753552115,-0.0,1.0,-4.138689802590218,-4.638249717087891,0.0
2019-02-12,-0.0,-2.820457706410419,-0.0,1.0,-4.190289543557972,-4.633076242255658,0.0
2019-02-13,-0.0,-2.91193363114231,-0.0,1.0,-4.219017230376516,-4.632291001914486,0.0
2019-02-14,-0.0,-2.846074513342787,-0.0,1.0,-4.337243779811783,-4.708134588113961,0.0
2019-02-15,-0.0,-2.9151444487627933,-0.0,1.0,-4.334499287472471,-4.7054022541780025,0.0
2019-02-19,-0.0,-2.805242966751918,-0.0,1.0,-4.337851662404092,-4.64462915601023,0.0
2019-02-20,-0.0,-2.8405907817672524,-0.0,1.0,-4.284568372803666,-4.607206518971225,0.0
2019-02-21,-0.0,-2.845280612244898,-0.0,1.0,-4.298086734693878,-4.611862244897959,0.0
2019-02-22,-0.0,-2.8424141891029735,-0.0,1.0,-4.316702819956616,-4.600867678958785,0.0
2019-02-25,-0.0,-2.866876723119338,-0.0,1.0,-4.493501378495471,-4.76815019036366,0.0
2019-02-26,-0.0,-2.868242360929747,-0.0,1.0,-4.4540349960825285,-4.735962392269522,0.0
2019-02-27,-0.0,-2.8615324267782425,-0.0,1.0,-4.48574790794979,-4.728164225941422,0.0
2019-02-28,-0.0,-2.8574415261988766,-0.0,1.0,-4.4768064811185155,-4.732523193518881,0.0
2019-03-01,-0.0,-2.871677360219982,-0.0,1.0,-4.503077124525337,-4.719392431583083,0.0
2019-03-04,-0.0,-2.8443192242170094,-0.0,1.0,-4.503996854933822,-4.755995282400733,0.0
2019-03-05,-0.0,-2.785592217694229,-0.0,1.0,-4.5968187196003685,-4.763375838043907,0.0
2019-03-06,-0.0,-2.7773990561090716,-0.0,1.0,-4.588227582590457,-4.743838489774515,0.0
2019-03-07,-0.0,-2.6575844904375163,-0.0,1.0,-4.716924286088551,-4.72478386167147,0.0
2019-03-08,-0.0,-2.6409739036857682,-0.0,1.0,-4.9619316653214955,-4.84880279795534,0.0
2019-03-11,-0.0,-2.709022135051835,-0.0,1.0,-5.1580274586718975,-5.1424768842813116,0.0
2019-03-12,-0.0,-2.501770789063607,-0.0,1.0,-5.268734948292959,-5.395806771497379,0.0
2019-03-13,-0.0,-2.595255109332571,-0.0,1.0,-5.305130770330141,-5.391310561669287,0.0
2019-03-14,-0.0,-2.6242807825086305,-0.0,1.0,-5.338032220943613,-5.422036823935558,0.0
2019-03-15,-0.0,-2.5777168422571797,-0.0,1.0,-5.364121806898543,-5.490258334536008,0.0
2019-03-18,-0.0,-2.7281654515697067,-0.0,1.0,-5.515994643654218,-5.634578187769677,0.0
2019-03-19,-0.0,-2.7188195165356666,-0.0,1.0,-5.46151564585496,-5.649859113154382,0.0
2019-03-20,-0.0,-2.7412524403063525,-0.0,1.0,-5.522450818441208,-5.753566601591832,0.0
2019-03-21,-0.0,-2.7790130977764242,-0.0,1.0,-5.743374961925069,-5.707584526347853,0.0
2019-03-22,-0.0,-2.81805315301148,-0.0,1.0,-6.09687057713477,-5.810819311212455,0.0
2019-03-25,-0.0,-2.292371577976007,-0.0,1.0,-6.27683789603199,-5.810827437711474,0.0
2019-03-26,-0.0,-2.3382352941176467,-0.0,1.0,-6.168811274509803,-5.811427696078431,0.0
2019-03-27,-0.0,-2.251832620647526,-0.0,1.0,-6.210598656078192,-5.809560171044595,0.0
2019-03-28,-0.0,-2.2495773782080835,-0.0,1.0,-6.230828338712156,-5.887659443676041,0.0
2019-03-29,-0.0,-2.2219329146883138,-0.0,1.0,-6.20661663348139,-5.887731658753254,0.0
2019-04-01,-0.0,-2.2686129131912263,-0.0,1.0,-6.272474513438368,-5.905313561940067,0.0
2019-04-02,-0.0,-2.3217935031264294,-0.0,1.0,-6.25911239896294,-5.669971023333842,0.0
2019-04-03,-0.0,-2.318756666158769,-0.0,1.0,-6.266798720097516,-5.651378942556758,0.0
2019-04-04,-0.0,-2.3078682525160112,-0.0,1.0,-6.263799939005795,-5.676883196096371,0.0
2019-04-05,-0.0,-2.278457772337821,-0.0,1.0,-6.294828641370869,-5.726591187270502,0.0
2019-04-08,-0.0,-2.2566125290023202,-0.0,1.0,-6.407269914926528,-5.803866976024748,0.0
2019-04-09,-0.0,-2.230539861895794,-0.0,1.0,-6.612052730696798,-5.851224105461394,0.0
2019-04-10,-0.0,-2.160638797557539,-0.0,1.0,-6.661499921715986,-5.834664161578206,0.0
2019-04-11,-0.0,-2.0522734302505414,-0.0,1.0,-6.700433034333438,-5.7128054438601925,0.0
2019-04-12,-0.0,-2.053657027988248,-0.0,1.0,-6.698005257460955,-5.711458172259162,0.0
2019-04-15,-0.0,-2.083867939289626,-0.0,1.0,-6.7646690658738855,-5.798310123611329,0.0
2019-04-16,-0.0,-2.0886869319962393,-0.0,1.0,-6.780633030397994,-5.799749294891884,0.0
2019-04-17,-0.0,-2.0263364163662017,-0.0,1.0,-6.851700893556984,-5.7985577676751845,0.0
2019-04-18,-0.0,-2.032789457169752,-0.0,1.0,-6.831502980859742,-5.824443049890179,0.0
2019-04-22,-0.0,-2.0854328165374674,-0.0,1.0,-7.059593023255814,-6.00484496124031,0.0
2019-04-23,-0.0,-2.1116637253329054,-0.0,1.0,-7.0073800738007375,-5.924755334509866,0.0
2019-04-24,-0.0,-1.976428348423353,-0.0,1.0,-6.824539494224164,-5.809397439900093,0.0
2019-04-25,-0.0,-1.649258900124671,-0.0,1.0,-6.059565036708685,-5.143648704806759,0.0
2019-04-26,-0.0,-1.5640571817562967,-0.0,1.0,-5.996732471068754,-5.053778080326753,0.0
2019-04-29,-0.0,-1.5033959248901319,-0.0,1.0,-5.843387934478625,-4.970568650952191,0.0
2019-04-30,-0.0,-1.5019941504918906,-0.0,1.0,-5.837676149960117,-4.954666312151025,0.0
2019-05-01,-0.0,-1.31222734637916,-0.0,1.0,-5.542565125264864,-4.609373052474138,0.0
2019-05-02,-0.0,-1.3095705521472394,-0.0,1.0,-5.3676073619631905,-4.592760736196318,0.0
2019-05-03,-0.0,-1.3074092247301277,-0.0,1.0,-5.364818449460255,-4.594700686947989,0.0
2019-05-06,-0.0,-1.1711441592708085,-0.0,1.0,-5.2584552650515715,-4.563564403933798,0.0
2019-05-07,-0.0,-1.1565269461077845,-0.0,1.0,-5.2499401197604785,-4.569580838323353,0.0
2019-05-08,-0.0,-1.1894231894231895,-0.0,1.0,-5.062010062010062,-4.448695448695449,0.0
2019-05-09,-0.0,-1.1852889667250437,-0.0,1.0,-5.070869819030939,-4.419147694103911,0.0
2019-05-10,-0.0,-1.1818923327895596,-0.0,1.0,-5.065019808902354,-4.405383360522023,0.0
2019-05-13,-0.0,-1.1773140592212636,-0.0,1.0,-5.06505012823502,-4.415481464210772,0.0
2019-05-14,-0.0,-0.9683776351970669,-0.0,1.0,-5.111136571952337,-4.377864344637947,0.0
2019-05-15,-0.0,-0.9913172626528048,-0.0,1.0,-5.126242431166458,-4.3070947103850115,0.0
2019-05-16,-0.0,-1.004448500057032,-0.0,1.0,-5.102543629519791,-4.299418273069465,0.0
2019-05-17,-0.0,-0.9719615472648204,-0.0,1.0,-5.076447699702449,-4.395857175555047,0.0
2019-05-20,-0.0,-0.9225762247344982,-0.0,1.0,-5.090327737809752,-4.406531917323284,0.0
2019-05-21,-0.0,-0.9190329570076404,-0.0,1.0,-5.080738966814915,-4.404036948340745,0.0
2019-05-22,-0.0,-0.8834863425138842,-0.0,1.0,-5.075031168536778,-4.375495863085118,0.0
2019-05-23,-0.0,-0.8506827848668009,-0.0,1.0,-5.03570629057533,-4.306805462278934,0.0
2019-05-24,-0.0,-0.7471366618481041,-0.0,1.0,-5.046925386411654,-4.325697764928278,0.0
2019-05-28,-0.0,-0.7300211181504946,-0.0,1.0,-5.0509058575080585,-4.333889074135823,0.0
2019-05-29,-0.0,-0.7438418203910305,-0.0,1.0,-5.039655362863139,-4.262454434993924,0.0
2019-05-30,-0.0,-0.7311602209944752,-0.0,1.0,-5.039226519337017,-4.279447513812155,0.0
2019-05-31,-0.0,-0.7401435670900054,-0.0,1.0,-5.040088348978465,-4.263390392048592,0.0
2019-06-03,-0.0,-0.7935272891294542,-0.0,1.0,-5.266463689670727,-4.216508795669824,0.0
2019-06-04,-0.0,-0.7841050605683233,-0.0,1.0,-5.348239556209668,-4.188724102796331,0.0
2019-06-05,-0.0,-0.750829498019908,-0.0,1.0,-5.1249063469977525,-3.8274644118591454,0.0
2019-06-06,-0.0,-0.7467774581868541,-0.0,1.0,-5.072760200276979,-3.83338659848727,0.0
2019-06-07,-0.0,-0.7983354673495519,-0.0,1.0,-5.045988049509177,-3.82565087494665,0.0
2019-06-10,-0.0,-0.7954714574253215,-0.0,1.0,-5.003295418305517,-3.8316147549697033,0.0
2019-06-11,-0.0,-0.8132753684656983,-0.0195101261796204,1.0,-4.966917612130208,-3.803626338670342,0.0
2019-06-12,-0.0,-0.8256464379947229,-0.021952506596306067,1.0,-4.926860158311346,-3.779630606860158,0.0
2019-06-13,-0.0,-1.092311343141908,-0.29639297579496915,1.0,-5.397840531561462,-4.0786663502610345,0.0
2019-06-14,-0.0,-1.0569828320954584,-0.3621088518202849,1.0,-5.605016437355413,-4.151588944356508,0.0
2019-06-17,-0.0,-1.0350024307243557,-0.36655323286339325,1.0,-5.604521147301895,-4.14742343218279,0.0
2019-06-18,-0.0,-1.041094224924012,-0.3717933130699088,1.0,-5.597811550151976,-4.147355623100304,0.0
2019-06-19,-0.0,-1.0346038114343028,-0.46602306920762293,1.0,-5.822843530591776,-4.21426780341023,0.0
2019-06-20,-0.0,-1.0858974358974358,-0.4923076923076923,1.0,-5.938205128205128,-4.304102564102564,0.0
2019-06-21,-0.0,-1.1320877124691837,-0.49292850655248477,1.0,-5.978980147917477,-4.371091215777865,0.0
2019-06-24,-0.0,-1.0956294846705805,-0.5210697977821266,1.0,-5.9714285714285715,-4.458186562296152,0.0
2019-06-25,-0.0,-1.024523871641012,-0.5406991912340203,1.0,-6.004696060527002,-4.474563005478736,0.0
2019-06-26,-0.0,-1.019454236845541,-0.49392871132001565,1.0,-5.951951951951951,-4.591199895547722,0.0
2019-06-27,-0.0,-0.9898384575299637,-0.5793381969775926,1.0,-5.9323866597186035,-4.526055237102658,0.0
2019-06-28,-0.0,-0.9485151082868629,-0.5842303203216185,1.0,-5.9276358448969,-4.507975619245234,0.0
2019-07-01,-0.0,-0.9261546378489645,-0.5878039367039753,1.0,-5.904412710665124,-4.446803036150778,0.0
2019-07-02,-0.0,-0.9701550892740779,-0.5678352665189625,1.0,-5.9743255571484415,-4.520526521569138,0.0
2019-07-03,-0.0,-0.9510627131986356,-0.5910522172658095,1.0,-6.031356599317765,-4.546575701915508,0.0
2019-07-05,-0.0,-0.947389345348529,-0.584018022793533,1.0,-6.1012456930824275,-4.6195335276967935,0.0
2019-07-08,-0.0,-0.9499404052443386,-0.5838961726923586,1.0,-6.094027281154815,-4.615547609588134,0.0
2019-07-09,-0.0,-0.9264492275188168,-0.5808794401162023,1.0,-6.083322329327875,-4.614419648752145,0.0
2019-07-10,-0.0,-0.9015742823124752,-0.5740177272125943,1.0,-6.118534197645191,-4.635136922873396,0.0
2019-07-11,-0.0,-0.885028510807585,-0.6068160721389736,1.0,-6.139371436149052,-4.62949210979976,0.0
2019-07-12,-0.0,-0.9052799150968426,-0.6049349960201645,1.0,-6.136773680021226,-4.6189970814539665,0.0
2019-07-15,-0.0,-0.9704078912290056,-0.6504932018128499,1.0,-6.119168221807518,-4.58970941082378,0.0
2019-07-16,-0.0,-0.9776149233844104,-0.7085942704863424,1.0,-6.099267155229846,-4.53910726182545,0.0
2019-07-17,-0.0,-1.0127490039840636,-0.6900398406374502,1.0,-6.072244355909694,-4.505179282868525,0.0
2019-07-18,-0.0,-1.0147940823670532,-0.711848593895775,1.0,-6.101692656270825,-4.499666799946688,0.0
2019-07-19,-0.0,-1.0293172690763053,-0.7305220883534136,1.0,-6.124497991967871,-4.502543507362784,0.0
2019-07-22,-0.0,-0.985516963926512,-0.698404183988199,1.0,-6.1444280541772835,-4.582003486656832,0.0
2019-07-23,-0.0,-1.0005378512841199,-0.6966518757563533,1.0,-6.156245798036843,-4.592846577921204,0.0
2019-07-24,-0.0,-0.9951833021139952,-0.7275889751137276,1.0,-6.115199357773616,-4.5416109178485415,0.0
2019-07-25,-0.0,-0.9302170728459181,-0.7558929284858169,1.0,-6.140631242508989,-4.490611266480223,0.0
2019-07-26,-0.0,-0.8168944099378882,-0.6108074534161491,1.0,-5.816645962732919,-4.1781366459627325,0.0
2019-07-29,-0.0,-0.74025,-0.624,1.0,-5.852875,-4.282875,0.0
2019-07-30,-0.0,-0.7368098910515363,-0.6206390011017261,1.0,-5.685763251315951,-4.19806585873424,0.0
2019-07-31,-0.0,-0.7842511958788175,-0.6202624800686863,1.0,-5.670182754814178,-4.190727339629584,0.0
2019-08-01,-0.0,-0.8402074288470815,-0.6143270622286542,1.0,-5.526772793053547,-4.078388808490111,0.0
2019-08-02,-0.0,-0.7838783637021842,-0.6716543984554121,1.0,-5.524918547121998,-4.086641728007723,0.0
2019-08-05,-0.0,-0.7705846895720314,-0.6412296564195299,1.0,-5.549005424954792,-4.094635322483424,0.0
2019-08-06,-0.0,-0.8596287703016241,-0.6704281797089222,1.0,-4.509280742459397,-3.5070660198270405,0.0
2019-08-07,-0.0,-0.8716945208377406,-0.7228686270361752,1.0,-4.482018193357309,-3.5008462026655383,0.0
2019-08-08,-0.0,-0.8711839166046166,-0.7148175725986597,1.0,-4.517498138495905,-3.533666631209446,0.0
2019-08-09,-0.0,-0.8194889945802455,-0.7182833757327729,1.0,-4.709324189802013,-3.8136268111934517,0.0
2019-08-12,-0.0,-0.7991511814636385,-0.8524891030052765,1.0,-4.952282633631567,-3.866597843542097,0.0
2019-08-13,-0.0,-0.772700155112755,-0.8899892614246511,1.0,-5.204987471662093,-4.063834864574633,0.0
2019-08-14,-0.0,-0.7849184941949103,-0.8586841796645948,1.0,-5.095109651694617,-3.988741644189046,0.0
2019-08-15,-0.0,-0.8264159341270724,-0.8651385334371869,1.0,-4.823856681873818,-3.611661288527873,0.0
2019-08-16,-0.0,-0.824997215105269,-0.873788570792024,1.0,-4.8259997772084215,-3.614904756600201,0.0
2019-08-19,-0.0,-0.7374112875971612,-0.9264391123127181,1.0,-4.958995156021178,-3.6422214712177534,0.0
2019-08-20,-0.0,-0.7404944019510032,-0.8971289214056092,1.0,-4.884380889036692,-3.5632413257953663,0.0
2019-08-21,-0.0,-0.7475083056478405,-0.9599114064230342,1.0,-4.856810631229235,-3.5098560354374304,0.0
2019-08-22,-0.0,-0.7549690812720848,-0.9390459363957597,1.0,-4.851479681978799,-3.4969081272084805,0.0
2019-08-23,-0.0,-0.7495573262505534,-0.9410137228862329,1.0,-4.861996458610005,-3.514276228419655,0.0
2019-08-26,-0.0,-0.6540757625094974,-0.9272766742646261,1.0,-4.838706176055574,-3.434169108867904,0.0
2019-08-27,-0.0,-0.6389700313750947,-0.9124743048793682,1.0,-4.821378340365682,-3.4462836741317755,0.0
2019-08-28,-0.0,-0.5970585054612307,-0.9463609819400888,1.0,-4.843516816264735,-3.4273818535741323,0.0
2019-08-29,-0.0,-0.5861518825781749,-0.9447989789406509,1.0,-4.771112529249096,-3.3339714954265047,0.0
2019-08-30,-0.0,-0.5615118835724008,-0.9377028583394409,1.0,-4.702439535127212,-3.268348863993299,0.0
2019-09-03,-0.0,-0.5731590691743704,-0.9791733078312612,1.0,-4.736266071618319,-3.3373711614068644,0.0
2019-09-04,-0.0,-0.4782135076252723,-1.0528322440087146,1.0,-4.881263616557733,-3.481045751633987,0.0
2019-09-05,-0.0,-0.5486745377589664,-1.0735130318556472,1.0,-5.0426598351525955,-3.4734907551793275,0.0
2019-09-06,-0.0,-0.5115273775216138,-1.122589226335624,1.0,-5.0650631788960325,-3.384947905120816,0.0
2019-09-09,-0.0,-0.4976571864443718,-1.102974828375286,1.0,-4.97210417347717,-3.324071047183175,0.0
2019-09-10,-0.0,-0.48963196178482254,-1.106720225816958,1.0,-4.962653349256324,-3.2975789816523724,0.0
2019-09-11,-0.0,-0.48263512046885176,-1.1173214673323204,1.0,-4.961471673540265,-3.291512915129151,0.0
2019-09-12,-0.0,-0.42443419500160895,-1.1243162072294326,1.0,-4.9111873860345385,-3.2662233186742466,0.0
2019-09-13,-0.0,-0.4214991408934708,-1.1081400343642613,1.0,-4.9188144329896915,-3.2904853951890036,0.0
2019-09-16,-0.0,-0.425621168118748,-1.0913197805743788,1.0,-4.938044530493708,-3.3011724212111435,0.0
2019-09-17,-0.0,-0.39782865742233686,-1.0947006342040202,1.0,-4.949263678383317,-3.307427711490917,0.0
2019-09-18,-0.0,-0.3848719604045621,-1.104153217129331,1.0,-4.958898213901442,-3.3117064772971814,0.0
