Date,IWF,IWM,MTUM,PMX,SPY,VLUE,VXX
2018-11-09,-0.014553216260793636,-0.19003266388538534,-0.0,1.0,-0.22525144723650595,-0.18717053135409595,0.0
2018-11-12,-0.014433222184635707,-0.1818328259153659,-0.0,1.0,-0.22877301502923697,-0.18581162712028224,0.0
2018-11-13,-0.0,-0.17954164337618783,-0.0,1.0,-0.23245228779046556,-0.185035534616306,0.0
2018-11-14,-0.002460439984561945,-0.18165444487327934,-0.0,1.0,-0.23671684034478324,-0.18729898366139203,0.0
2018-11-15,-0.002097552317795311,-0.18266453684431322,-0.0,1.0,-0.23707181696435775,-0.19166787679300384,0.0
2018-11-16,-0.0,-0.17786835067822276,-0.0,1.0,-0.237200760382769,-0.19592744144086094,0.0
2018-11-19,-0.0006604700613753885,-0.17765033748409234,-0.0,1.0,-0.23678657151602042,-0.1958052096589719,0.0
2018-11-20,-0.0,-0.16998799519807922,-0.0,1.0,-0.23202881152460983,-0.1986234493797519,0.0
2018-11-21,-0.0,-0.16764064266492573,-0.0,1.0,-0.23085619655737968,-0.1938344930813204,0.0
2018-11-23,-0.0,-0.16033681395644975,-0.0,1.0,-0.2357538520310709,-0.19567362791289952,0.0
2018-11-26,-0.0,-0.16128313655602586,-0.0,1.0,-0.2349711994399007,-0.19492091779906437,0.0
2018-11-27,-0.0,-0.16274045386166502,-0.0,1.0,-0.23925359280478828,-0.19834843004833083,0.0
2018-11-28,-0.0,-0.15980272849548455,-0.0,1.0,-0.24157753154422598,-0.1998494844040223,0.0
2018-11-29,-0.0,-0.15277976275546662,-0.0,1.0,-0.23602178711511285,-0.1991806012100424,0.0
2018-11-30,-0.0,-0.15625997064641695,-0.0,1.0,-0.24152893880416057,-0.19749856422691597,0.0
2018-12-03,-0.0,-0.15620514783274328,-0.0,1.0,-0.24126877810735817,-0.19726979874334197,0.0
2018-12-04,-0.0,-0.15591826325353056,-0.0,1.0,-0.2410341419873123,-0.1969938474289904,0.0
2018-12-06,-0.0,-0.12240483082765274,-0.0,1.0,-0.24818688330687583,-0.18573162760295078,0.0
2018-12-07,-0.0,-0.12225973581441663,-0.0,1.0,-0.2482846607440138,-0.18531887417733728,0.0
2018-12-10,-0.0,-0.12046819651932851,-0.0,1.0,-0.24441706453103343,-0.17523486831972895,0.0
2018-12-11,-0.0,-0.12043868701960844,-0.0,1.0,-0.24571402165709094,-0.17418092758891576,0.0
2018-12-12,-0.0,-0.12069842346160367,-0.0,1.0,-0.2453882784447287,-0.1750065496463191,0.0
2018-12-13,-0.0,-0.11841010630103219,-0.0,1.0,-0.24832845478354645,-0.17385610845786476,0.0
2018-12-14,-0.0,-0.13528268139046581,-0.0,1.0,-0.24337817870752002,-0.17665448324130958,0.0
2018-12-17,-0.0,-0.13559374805405067,-0.0,1.0,-0.24568777632480227,-0.17549349274550094,0.0
2018-12-18,-0.0,-0.1309531182262959,-0.0,1.0,-0.2428160029726884,-0.17452158295658637,0.0
2018-12-19,-0.0,-0.13099219620958752,-0.0,1.0,-0.24280007432181347,-0.17459432676823983,0.0
2018-12-20,-0.0,-0.12446782254581354,-0.0,1.0,-0.24602023816869253,-0.17205528475350157,0.0
2018-12-21,-0.0,-0.12522857585619093,-0.0,1.0,-0.24741980474198047,-0.17700294436696112,0.0
2018-12-24,-0.0,-0.11423777343329074,-0.0,1.0,-0.24214528717230338,-0.1830021089576823,0.0
2018-12-26,-0.0,-0.13640377376028257,-0.0,1.0,-0.2319716193397469,-0.18078728447274248,0.0
2018-12-27,-0.0,-0.12022367194780988,-0.0,1.0,-0.19843369509665393,-0.18451432522622735,0.0
2018-12-28,-0.0,-0.12256367871365241,-0.0,1.0,-0.19746036516642873,-0.1827184611916748,0.0
2018-12-31,-0.0,-0.12227599266584509,-0.0,1.0,-0.19767651567525327,-0.1829631188193213,0.0
2019-01-02,-0.0,-0.12186331486236879,-0.0,1.0,-0.1968133831899206,-0.18302773648090584,0.0
2019-01-03,-0.0,-0.1378041395587162,-0.0,1.0,-0.19118674595903917,-0.223731813735385,0.0
2019-01-04,-0.0,-0.137274006712136,-0.0,1.0,-0.1857900678946473,-0.22351103481340573,0.0
2019-01-07,-0.0,-0.12326975145264824,-0.0,1.0,-0.1831857868638009,-0.2146420857290621,0.0
2019-01-08,-0.0,-0.12296577946768063,-0.0,1.0,-0.18339163498098862,-0.21455513307984792,0.0
2019-01-09,-0.0,-0.12449572987867072,-0.0,1.0,-0.183775061273577,-0.21405410342675338,0.0
2019-01-10,-0.0,-0.12671091783016708,-0.0,1.0,-0.18352025635156788,-0.2156710154879072,0.0
2019-01-11,-0.0,-0.11765874228442216,-0.0,1.0,-0.1862739106520809,-0.2239045407321396,0.0
2019-01-14,-0.0,-0.12262518944902866,-0.0,1.0,-0.192082178778647,-0.2161938733332313,0.0
2019-01-15,-0.0,-0.1231487862776629,-0.0,1.0,-0.1923424458228042,-0.216034918447048,0.0
2019-01-16,-0.0,-0.1238554585821467,-0.0,1.0,-0.19072117593017915,-0.21658245291685804,0.0
2019-01-17,-0.0,-0.12918212763347545,-0.0,1.0,-0.18924223373915178,-0.21487932779294058,0.0
2019-01-18,-0.0,-0.13004967014716512,-0.0,1.0,-0.19142228851743068,-0.21630349536360702,0.0
2019-01-22,-0.0,-0.08750073112241913,-0.0,1.0,-0.16902088085629055,-0.20572322629701117,0.0
2019-01-23,-0.0,-0.08529213252340288,-0.0,1.0,-0.16954250667605716,-0.2124159990609502,0.0
2019-01-24,-0.0,-0.0733796907549218,-0.0,1.0,-0.18969867675967492,-0.20392864477892203,0.0
2019-01-25,-0.0,-0.05165660902866427,-0.0,1.0,-0.17907914587443427,-0.21987060461877686,0.0
2019-01-28,-0.0,-0.040563912506358546,-0.0,1.0,-0.1957561223748274,-0.21706271346559117,0.0
2019-01-29,-0.0,-0.04081247459202044,-0.0,1.0,-0.1920988442999013,-0.21897322724896917,0.0
2019-01-30,-0.0,-0.040581851900146335,-0.0,1.0,-0.19163732776980918,-0.2166297213891424,0.0
2019-01-31,-0.0,-0.04780807232057486,-0.0,1.0,-0.17226842059513808,-0.2286529713441312,0.0
2019-02-01,-0.0,-0.048104024407961646,-0.0,1.0,-0.17980531744878686,-0.2249455179427575,0.0
2019-02-04,-0.0,-0.047620431169736764,-0.0,1.0,-0.181213318612354,-0.22389447382183744,0.0
2019-02-05,-0.0,-0.05703483109982191,-0.0,1.0,-0.18808209979270682,-0.2146944614755774,0.0
2019-02-06,-0.0,-0.056133481386242766,-0.0,1.0,-0.1910028636549588,-0.21392671380982992,0.0
2019-02-07,-0.0,-0.05193894690717885,-0.0,1.0,-0.1876871394142993,-0.2209742204045863,0.0
2019-02-08,-0.0,-0.053772855287542505,-0.0,1.0,-0.1907951378248625,-0.2146682426418013,0.0
2019-02-11,-0.0,-0.05084026853490515,-0.0,1.0,-0.18784279884746455,-0.2239253484664551,0.0
2019-02-12,-0.0,-0.055168672755794686,-0.0,1.0,-0.18798105821812372,-0.2229324575935727,0.0
2019-02-13,-0.0,-0.05682916117698726,-0.0,1.0,-0.1877909530083443,-0.21929439320743666,0.0
2019-02-14,-0.0,-0.048559223757027724,-0.0,1.0,-0.19680577778430192,-0.2225680019963889,0.0
2019-02-15,-0.0,-0.04710467045993361,-0.0,1.0,-0.20510312944523468,-0.22953710289236604,0.0
2019-02-19,-0.0,-0.04292918089998965,-0.0,1.0,-0.20784348520473805,-0.2280141372018396,0.0
2019-02-20,-0.0,-0.03946133563735494,-0.0,1.0,-0.20989438245765613,-0.24029852969655438,0.0
2019-02-21,-0.0,-0.038181845331422,-0.0,1.0,-0.21061983902999898,-0.24442652570592363,0.0
2019-02-22,-0.0,-0.038226162755985435,-0.0,1.0,-0.21169920592274166,-0.2427010567795092,0.0
2019-02-25,-0.0,-0.0362541385147788,-0.0,1.0,-0.21646117661158634,-0.2454045632275172,0.0
2019-02-26,-0.0,-0.036192045539659955,-0.0,1.0,-0.2188000898809078,-0.2430229945322448,0.0
2019-02-27,-0.0,-0.03047710467505587,-0.0,1.0,-0.22322379373959472,-0.24615661512156342,0.0
2019-02-28,-0.0,-0.03561981483708068,-0.0,1.0,-0.22900384754118075,-0.2383371407959601,0.0
2019-03-01,-0.0,-0.03758675600156236,-0.0,1.0,-0.22805936964816872,-0.23662229967250548,0.0
2019-03-04,-0.0,-0.03496629483387632,-0.0,1.0,-0.2273935171978921,-0.23898389058207092,0.0
2019-03-05,-0.0,-0.029548053198531623,-0.0,1.0,-0.23901727146897755,-0.23591803574652465,0.0
2019-03-06,-0.0,-0.027994644764354593,-0.0,1.0,-0.2416474871008018,-0.23463754381214558,0.0
2019-03-07,-0.0,-0.011170667987928472,-0.0,1.0,-0.25877212738164945,-0.23149107397564675,0.0
2019-03-08,-0.0,-0.003153384230061257,-0.0,1.0,-0.2724282567367754,-0.2332146413591237,0.0
2019-03-11,-0.0,-0.002101608187134503,-0.0,1.0,-0.2761482699805068,-0.24465460526315788,0.0
2019-03-12,-0.0,-0.0,-0.0,1.0,-0.2803037289802945,-0.2567862522672077,0.0
2019-03-13,-0.0,-0.0,-0.0,1.0,-0.2865106080726352,-0.25758932707451904,0.0
2019-03-14,-0.0,-0.0,-0.0,1.0,-0.28731429629286803,-0.2553956279600747,0.0
2019-03-15,-0.0,-0.0,-0.0,1.0,-0.28739895828503426,-0.25817220753929615,0.0
2019-03-18,-0.0,-0.0,-0.0,1.0,-0.29324069602604647,-0.26456155655601077,0.0
2019-03-19,-0.0,-0.0,-0.0,1.0,-0.29312607405092955,-0.2691298234650836,0.0
2019-03-20,-0.0,-0.0,-0.0,1.0,-0.29320731688234464,-0.2715664950631386,0.0
2019-03-21,-0.0,-0.0,-0.0,1.0,-0.3149211914414062,-0.2502934777504735,0.0
2019-03-22,-0.0,-0.0,-0.0,1.0,-0.3281804558719142,-0.24923101190945657,0.0
2019-03-25,-0.0,-0.0,-0.0,1.0,-0.3310951464212487,-0.23407052636521575,0.0
2019-03-26,-0.0,-0.0,-0.0,1.0,-0.33034116945481934,-0.2389755500455102,0.0
2019-03-27,-0.0,-0.0,-0.0,1.0,-0.33116760828625236,-0.23818267419962333,0.0
2019-03-28,-0.0,-0.0,-0.0,1.0,-0.32633347992712197,-0.24431425519884398,0.0
2019-03-29,-0.0,-0.0,-0.0,1.0,-0.33014429355950337,-0.24339506852763923,0.0
2019-04-01,-0.0,-0.0,-0.0,1.0,-0.33244634787674576,-0.24208404843255502,0.0
2019-04-02,-0.0,-0.0,-0.0,1.0,-0.3410395533537784,-0.23164268302272548,0.0
2019-04-03,-0.0,-0.0,-0.0,1.0,-0.33634897036029476,-0.24527884098313982,0.0
2019-04-04,-0.0,-0.0,-0.0,1.0,-0.3684836408047824,-0.23852606543678087,0.0
2019-04-05,-0.0,-0.0,-0.0,1.0,-0.3676802164530052,-0.24284932036333184,0.0
2019-04-08,-0.0,-0.0,-0.0,1.0,-0.3684650908330249,-0.24062303892384188,0.0
2019-04-09,-0.0,-0.0,-0.0,1.0,-0.38054739695962303,-0.23324080947616435,0.0
2019-04-10,-0.0,-0.0,-0.0,1.0,-0.3807437004575627,-0.23039247277179864,0.0
2019-04-11,-0.0,-0.0,-0.0,1.0,-0.38151509777684633,-0.23063405826307048,0.0
2019-04-12,-0.0,-0.0,-0.0,1.0,-0.38127176576808974,-0.23100735199277697,0.0
2019-04-15,-0.0,-0.0,-0.0,1.0,-0.3795050495273126,-0.23376246249153035,0.0
2019-04-16,-0.0,-0.0,-0.0,1.0,-0.37989547712755667,-0.2331279437383057,0.0
2019-04-17,-0.0,-0.0,-0.0,1.0,-0.3838406662577875,-0.23015591206946642,0.0
2019-04-18,-0.0,-0.0,-0.0,1.0,-0.3851562121187633,-0.23110988993227846,0.0
2019-04-22,-0.0,-0.0,-0.0,1.0,-0.38795270609987514,-0.2339231555216764,0.0
2019-04-23,-0.0,-0.0,-0.0,1.0,-0.38590712918194503,-0.23657396891326216,0.0
2019-04-24,-0.0,-0.0,-0.0,1.0,-0.38346486039766003,-0.23699178428481144,0.0
2019-04-25,-0.0,-0.0,-0.0,1.0,-0.3898316083190033,-0.23243892151455176,0.0
2019-04-26,-0.0,-0.0,-0.0,1.0,-0.38668336396311415,-0.23966041602289911,0.0
2019-04-29,-0.0,-0.0,-0.0,1.0,-0.3830652375453378,-0.24341687946261567,0.0
2019-04-30,-0.0,-0.0,-0.0,1.0,-0.38115000895138584,-0.24635841348892468,0.0
2019-05-01,-0.0,-0.0,-0.0,1.0,-0.37899877899877904,-0.24901912901912907,0.0
2019-05-02,-0.0,-0.0,-0.0,1.0,-0.3746950326924953,-0.2518135389219609,0.0
2019-05-03,-0.0,-0.0,-0.0,1.0,-0.3764981761334028,-0.25195414278269934,0.0
2019-05-06,-0.0,-0.0,-0.0,1.0,-0.3723724211929573,-0.2533693160572905,0.0
2019-05-07,-0.0,-0.0,-0.0,1.0,-0.3750896641669384,-0.2551679165308119,0.0
2019-05-08,-0.0,-0.0,-0.0,1.0,-0.36807897180276594,-0.26087735587808886,0.0
2019-05-09,-0.0,-0.0,-0.0,1.0,-0.3726324368378158,-0.25734311328443354,0.0
2019-05-10,-0.0,-0.0,-0.0,1.0,-0.37237041503039,-0.25711678534765114,0.0
2019-05-13,-0.0,-0.0,-0.0,1.0,-0.3705706977729265,-0.2585979374725078,0.0
2019-05-14,-0.0,-0.0,-0.0,1.0,-0.36671949799456593,-0.2505660499417777,0.0
2019-05-15,-0.0,-0.0,-0.0,1.0,-0.37089186698782717,-0.2456877738081767,0.0
2019-05-16,-0.0,-0.0,-0.0,1.0,-0.3708075940360296,-0.2463210323749151,0.0
2019-05-17,-0.0,-0.0,-0.0,1.0,-0.3597962560425656,-0.26236901015475456,0.0
2019-05-20,-0.0,-0.0,-0.0,1.0,-0.3595757103931491,-0.26234267548981444,0.0
2019-05-21,-0.0,-0.0,-0.0,1.0,-0.3596536740385239,-0.26172255010052536,0.0
2019-05-22,-0.0,-0.0,-0.0,1.0,-0.3610476329394986,-0.2596716422748416,0.0
2019-05-23,-0.0,-0.0,-0.0,1.0,-0.36760064099451273,-0.2510723708703605,0.0
2019-05-24,-0.0,-0.0,-0.0,1.0,-0.3653247277127874,-0.24821298910851147,0.0
2019-05-28,-0.0,-0.0,-0.0,1.0,-0.3652501171035841,-0.24998788583611956,0.0
2019-05-29,-0.0,-0.0,-0.0,1.0,-0.3680751324967379,-0.24282745622372215,0.0
2019-05-30,-0.0,-0.0,-0.0,1.0,-0.36557825317677334,-0.2429145890300788,0.0
2019-05-31,-0.0,-0.0,-0.0,1.0,-0.3668564810346492,-0.24173985780008364,0.0
2019-06-03,-0.0,-0.0,-0.0,1.0,-0.37028448978939116,-0.22885516447315812,0.0
2019-06-04,-0.0,-0.0,-0.0,1.0,-0.3568748195901087,-0.2467686583918663,0.0
2019-06-05,-0.0,-0.0,-0.0,1.0,-0.3638082526971416,-0.2250822250822251,0.0
2019-06-06,-0.0,-0.0,-0.0,1.0,-0.3596035641111164,-0.22868124712123378,0.0
2019-06-07,-0.0,-0.0,-0.0,1.0,-0.35861981277515537,-0.23072521813760546,0.0
2019-06-10,-0.0,-0.0,-0.0,1.0,-0.3547721464738655,-0.2325042459643498,0.0
2019-06-11,-0.0,-0.0,-0.0,1.0,-0.3594000986052133,-0.23100656837953462,0.0
2019-06-12,-0.0,-0.0,-0.0,1.0,-0.3602652376484806,-0.22988853022087236,0.0
2019-06-13,-0.0,-0.0,-0.0,1.0,-0.36444699213400844,-0.22787490844240627,0.0
2019-06-14,-0.0,-0.0,-0.0,1.0,-0.36875706484532966,-0.22333667669675694,0.0
2019-06-17,-0.0,-0.0,-0.0,1.0,-0.3705654851904315,-0.2210055545829288,0.0
2019-06-18,-0.0,-0.0,-0.0,1.0,-0.36917306378041603,-0.22017196713234474,0.0
2019-06-19,-0.0,-0.0,-0.0,1.0,-0.3729396475212375,-0.21194687460377837,0.0
2019-06-20,-0.0,-0.0,-0.0,1.0,-0.37129898345940976,-0.21456777201579524,0.0
2019-06-21,-0.0,-0.0,-0.0,1.0,-0.36850695654929805,-0.21612841885082246,0.0
2019-06-24,-0.0,-0.0,-0.0,1.0,-0.35969921949362266,-0.22669585633606193,0.0
2019-06-25,-0.0,-0.0,-0.0,1.0,-0.369256008792189,-0.2235477756717583,0.0
2019-06-26,-0.0,-0.0,-0.0,1.0,-0.3686709619658188,-0.23007562071336074,0.0
2019-06-27,-0.0,-0.0,-0.0,1.0,-0.382107572336712,-0.21913179933067525,0.0
2019-06-28,-0.0,-0.0,-0.0,1.0,-0.3799342369075307,-0.2240436281979309,0.0
2019-07-01,-0.0,-0.0,-0.0,1.0,-0.3828550381141503,-0.21859586189225547,0.0
2019-07-02,-0.0,-0.0,-0.0,1.0,-0.37509359417565435,-0.21799875738796576,0.0
2019-07-03,-0.0,-0.0,-0.0,1.0,-0.37192071130373816,-0.22150164122502308,0.0
2019-07-05,-0.0,-0.0,-0.0,1.0,-0.3708054759630691,-0.22104425342247694,0.0
2019-07-08,-0.0,-0.0,-0.0,1.0,-0.37028132910888567,-0.22186310879014154,0.0
2019-07-09,-0.0,-0.0,-0.0,1.0,-0.3690207186276694,-0.2222717290983737,0.0
2019-07-10,-0.0,-0.0,-0.0,1.0,-0.37032085561497324,-0.22122485357779478,0.0
2019-07-11,-0.0,-0.0,-0.0,1.0,-0.37884541741128414,-0.2167634669389839,0.0
2019-07-12,-0.0,-0.0,-0.0,1.0,-0.3821617391026562,-0.21510374239302316,0.0
2019-07-15,-0.0,-0.0,-0.0,1.0,-0.3841910000959478,-0.21493907314420954,0.0
2019-07-16,-0.0,-0.0,-0.0,1.0,-0.37101948953694397,-0.22517518236524128,0.0
2019-07-17,-0.0,-0.0,-0.0,1.0,-0.37065951434455674,-0.2258409566230822,0.0
2019-07-18,-0.0,-0.0,-0.0,1.0,-0.3632890523445674,-0.2219650613487207,0.0
2019-07-19,-0.0,-0.0,-0.0,1.0,-0.36413215803158094,-0.22125689644238694,0.0
2019-07-22,-0.0,-0.0,-0.0,1.0,-0.35843612264958624,-0.227003202587437,0.0
2019-07-23,-0.0,-0.0,-0.0,1.0,-0.35654282634882395,-0.22844417675775058,0.0
2019-07-24,-0.0,-0.0,-0.0,1.0,-0.3570308664460035,-0.22667595774670193,0.0
2019-07-25,-0.0,-0.0,-0.0,1.0,-0.36176642774639645,-0.22047119507602728,0.0
2019-07-26,-0.0,-0.0,-0.0,1.0,-0.3632585071785516,-0.22316173554374552,0.0
2019-07-29,-0.0,-0.0,-0.0,1.0,-0.36224384514039903,-0.2250829378244099,0.0
2019-07-30,-0.0,-0.0,-0.0,1.0,-0.36239136996965504,-0.22634764787188408,0.0
2019-07-31,-0.0,-0.0,-0.0,1.0,-0.362512725884449,-0.22822283023670142,0.0
2019-08-01,-0.0,-0.0,-0.0,1.0,-0.36269339517743115,-0.22576802109476762,0.0
2019-08-02,-0.0,-0.0,-0.0,1.0,-0.3620730719763731,-0.22575779227996634,0.0
2019-08-05,-0.0,-0.0,-0.0,1.0,-0.3673527866660299,-0.22457296591686965,0.0
2019-08-06,-0.0,-0.0,-0.0,1.0,-0.3532670454545454,-0.2250157828282828,0.0
2019-08-07,-0.0,-0.0,-0.0,1.0,-0.3454817380352645,-0.22882556675062973,0.0
2019-08-08,-0.0,-0.0,-0.0,1.0,-0.34556647144026703,-0.22885572139303484,0.0
2019-08-09,-0.0,-0.0,-0.0,1.0,-0.3383908118115919,-0.23063043273605927,0.0
2019-08-12,-0.0,-0.0,-0.0,1.0,-0.3389018856667347,-0.23116295865977926,0.0
2019-08-13,-0.0,-0.0,-0.0,1.0,-0.33565206492448457,-0.2310741367424955,0.0
2019-08-14,-0.0,-0.0,-0.0,1.0,-0.3310902590204375,-0.2302143671251698,0.0
2019-08-15,-0.0,-0.0,-0.0,1.0,-0.3288430571039267,-0.21954354019571412,0.0
2019-08-16,-0.0,-0.0,-0.0,1.0,-0.3297549338538278,-0.2193357499148,0.0
2019-08-19,-0.0,-0.0,-0.0,1.0,-0.32966574461838016,-0.215666579097835,0.0
2019-08-20,-0.0,-0.0,-0.0,1.0,-0.32939721792890264,-0.21618238021638328,0.0
2019-08-21,-0.0,-0.0,-0.0,1.0,-0.33348779734321904,-0.21115230151374728,0.0
2019-08-22,-0.0,-0.0,-0.0,1.0,-0.33801646533815494,-0.20080018465799798,0.0
2019-08-23,-0.0,-0.0,-0.0,1.0,-0.3399953807067519,-0.19976903533759335,0.0
2019-08-26,-0.0,-0.0,-0.0,1.0,-0.33425017572812565,-0.19382048225909967,0.0
2019-08-27,-0.0,-0.0,-0.0,1.0,-0.3307189741559173,-0.19220870200874157,0.0
2019-08-28,-0.0,-0.0,-0.0,1.0,-0.3352507913318724,-0.18654127100073045,0.0
2019-08-29,-0.0,-0.0,-0.0,1.0,-0.33334858188472094,-0.19152180542848427,0.0
2019-08-30,-0.0,-0.0,-0.0,1.0,-0.3252273655857028,-0.1880362574338332,0.0
2019-09-03,-0.0,-0.0,-0.0,1.0,-0.3251028806584362,-0.1878479786976519,0.0
2019-09-04,-0.0,-0.0,-0.0,1.0,-0.32171982602392174,-0.18847408481333816,0.0
2019-09-05,-0.0,-0.0,-0.0,1.0,-0.32348420925747345,-0.1832660318225651,0.0
2019-09-06,-0.0,-0.0,-0.0,1.0,-0.330752559599432,-0.16390404304611014,0.0
2019-09-09,-0.0,-0.0,-0.0,1.0,-0.32869404541932407,-0.1614263575132622,0.0
2019-09-10,-0.0,-0.0,-0.0,1.0,-0.3426902844235742,-0.14332629952150266,0.0
2019-09-11,-0.0,-0.0,-0.0,1.0,-0.35124531890863697,-0.13480057064732806,0.0
2019-09-12,-0.0,-0.0,-0.0,1.0,-0.35027888209814273,-0.13315136770901323,0.0
2019-09-13,-0.0,-0.0,-0.0,1.0,-0.345358042461317,-0.15398224781096317,0.0
2019-09-16,-0.0,-0.0,-0.0,1.0,-0.38623424313023624,-0.15666610093654051,0.0
2019-09-17,-0.0,-0.0,-0.0,1.0,-0.393217033264709,-0.15469869820286983,0.0
2019-09-18,-0.0,-0.0,-0.0,1.0,-0.4317093155174587,-0.14398714231690407,0.0
2019-09-19,-0.0,-0.0,-0.0,1.0,-0.4285444234404537,-0.14675488342785128,0.0
2019-09-20,-0.0,-0.0,-0.0,1.0,-0.42618073047858945,-0.14812657430730478,0.0
2019-09-23,-0.0,-0.0,-0.0,1.0,-0.4149379529126365,-0.14012689329145026,0.0
2019-09-24,-0.0,-0.0,-0.0,1.0,-0.4152398724826996,-0.13984915636420184,0.0
2019-09-25,-0.0,-0.0,-0.0,1.0,-0.417013061821805,-0.1398190961032491,0.0
2019-09-26,-0.0,-0.0,-0.0,1.0,-0.4447902911400365,-0.1272401433691756,0.0
2019-09-27,-0.0,-0.0,-0.0,1.0,-0.4531418255526699,-0.1304554380186229,0.0
2019-09-30,-0.0,-0.0,-0.0,1.0,-0.45512942519984767,-0.1309795711204162,0.0
2019-10-01,-0.0,-0.0,-0.0,1.0,-0.4551567728736143,-0.13081058791810063,0.0
2019-10-02,-0.0,-0.0,-0.0,1.0,-0.474102253915701,-0.11763020501719086,0.0
2019-10-03,-0.0,-0.0,-0.0,1.0,-0.47268841038632037,-0.1105921469284357,0.0
2019-10-04,-0.0,-0.0,-0.0,1.0,-0.4718453995906516,-0.11477620702238724,0.0
2019-10-07,-0.0,-0.0,-0.0,1.0,-0.46610115844780653,-0.11647781224283092,0.0
2019-10-08,-0.0,-0.0,-0.0,1.0,-0.46591214879303516,-0.11699248120300752,0.0
2019-10-09,-0.0,-0.0,-0.0,1.0,-0.46566510073462175,-0.11079231957625248,0.0
