Date,IWF,IWM,MTUM,SIGI,SPY,VLUE,VXX
2019-02-05,-0.0,-0.6177032050637999,-0.0,1.0,-0.45950969556917515,-0.434592585150206,0.0
2019-02-06,-0.0,-0.6057547454052425,-0.0,1.0,-0.46299086070101436,-0.4420508185196344,0.0
2019-02-07,-0.0,-0.6024169032484988,-0.0,1.0,-0.4584579051830264,-0.45149863075647567,0.0
2019-02-08,-0.0,-0.6042426835099021,-0.0,1.0,-0.47067112911749165,-0.4415058255114623,0.0
2019-02-11,-0.0,-0.6015168312840153,-0.0,1.0,-0.4755593630316468,-0.4426022979238057,0.0
2019-02-12,-0.0,-0.6088900113650713,-0.0,1.0,-0.4761459780275287,-0.44053542113903266,0.0
2019-02-13,-0.0,-0.6053221217995518,-0.0,1.0,-0.4768006847763148,-0.43543717429067746,0.0
2019-02-14,-0.0,-0.591873372272371,-0.0,1.0,-0.48458873802118885,-0.45202154289615415,0.0
2019-02-15,-0.0,-0.5935492031368581,-0.0,1.0,-0.4843663040728561,-0.45180875284593985,0.0
2019-02-19,-0.0,-0.5879800171569863,-0.0,1.0,-0.48617348740979965,-0.4489327345208659,0.0
2019-02-20,-0.0,-0.5906636386575826,-0.0,1.0,-0.48612162503154177,-0.44655563966691897,0.0
2019-02-21,-0.0,-0.5746804809801105,-0.0,1.0,-0.48728226070735337,-0.45889737578461776,0.0
2019-02-22,-0.0,-0.5681061446877207,-0.0,1.0,-0.49326505902532536,-0.4610785995358692,0.0
2019-02-25,-0.0,-0.5658665326127937,-0.0,1.0,-0.4880231242930753,-0.4596204599723514,0.0
2019-02-26,-0.0,-0.5681138289046985,-0.0,1.0,-0.4883481233816838,-0.4574272857537897,0.0
2019-02-27,-0.0,-0.5688502337740686,-0.0,1.0,-0.48675280277512445,-0.45812176361168366,0.0
2019-02-28,-0.0,-0.5677279814898647,-0.0,1.0,-0.48606709924048086,-0.4611438056435793,0.0
2019-03-01,-0.0,-0.5711771066462142,-0.0,1.0,-0.4889229763371639,-0.4545477405889305,0.0
2019-03-04,-0.0,-0.5636029966313038,-0.0,1.0,-0.4882849816481472,-0.4620644577404595,0.0
2019-03-05,-0.0,-0.5581143389856131,-0.0,1.0,-0.4968379147874726,-0.4646375570057194,0.0
2019-03-06,-0.0,-0.560036248300861,-0.0,1.0,-0.49441172028394503,-0.462820319186427,0.0
2019-03-07,-0.0,-0.5619876276215863,-0.0,1.0,-0.4940652818991098,-0.45863300306794746,0.0
2019-03-08,-0.0,-0.561020542068339,-0.0,1.0,-0.5038106293847474,-0.458764447584919,0.0
2019-03-11,-0.0,-0.5612978335695484,-0.0,1.0,-0.5034419923061348,-0.46613686981170277,0.0
2019-03-12,-0.0,-0.5514769215179612,-0.0,1.0,-0.5073719410244719,-0.47446420428636576,0.0
2019-03-13,-0.0,-0.5593039230651808,-0.0,1.0,-0.5095914109805119,-0.47524550959141093,0.0
2019-03-14,-0.0,-0.5560984253961825,-0.0,1.0,-0.5107083185661486,-0.4647106475621488,0.0
2019-03-15,-0.0,-0.5461145947043742,-0.0,1.0,-0.5166408570485644,-0.475920895636059,0.0
2019-03-18,-0.0,-0.5519707768155925,-0.0,1.0,-0.521010549978287,-0.481492834699977,0.0
2019-03-19,-0.0,-0.5489599058414144,-0.0,1.0,-0.5265460686231865,-0.48317682880024565,0.0
2019-03-20,-0.0,-0.5613039122505074,-0.0,1.0,-0.5243391815869917,-0.4831359654756094,0.0
2019-03-21,-0.0,-0.5622511623128099,-0.0,1.0,-0.5458375073848604,-0.4605584238781434,0.0
2019-03-22,-0.0,-0.5597508557897718,-0.0,1.0,-0.5619385890407433,-0.4521401178802152,0.0
2019-03-25,-0.0,-0.49117519348164795,-0.0,1.0,-0.6037904523511531,-0.4592219866670072,0.0
2019-03-26,-0.0,-0.5076516201920608,-0.0,1.0,-0.6005238021876445,-0.4594823601910338,0.0
2019-03-27,-0.0,-0.49048864277290666,-0.0,1.0,-0.6113931190073322,-0.46182638568425366,0.0
2019-03-28,-0.0,-0.48728345951494934,-0.0,1.0,-0.603669960220711,-0.475452329013217,0.0
2019-03-29,-0.0,-0.48555447221224407,-0.0,1.0,-0.6039410889310823,-0.4763432031610818,0.0
2019-04-01,-0.0,-0.49870476288183846,-0.0,1.0,-0.6117109954089615,-0.4544102182666906,0.0
2019-04-02,-0.0,-0.506120671993444,-0.0,1.0,-0.6220549067813973,-0.43277504609711126,0.0
2019-04-03,-0.0,-0.5054036058184799,-0.0,1.0,-0.6272536365498873,-0.42829338250358534,0.0
2019-04-04,-0.0,-0.5063453403409819,-0.0,1.0,-0.6226893987950263,-0.4347391360082041,0.0
2019-04-05,-0.0,-0.49974295702241417,-0.0,1.0,-0.6220183014600041,-0.4486685173761053,0.0
2019-04-08,-0.0,-0.5036852512904799,-0.0,1.0,-0.6212023934872493,-0.44325740260407304,0.0
2019-04-09,-0.0,-0.4993946575307179,-0.0,1.0,-0.6402462584683547,-0.4363102444553206,0.0
2019-04-10,-0.0,-0.49492477328936524,-0.0,1.0,-0.6383707749381698,-0.44296166529266284,0.0
2019-04-11,-0.0,-0.5116604840592492,-0.0,1.0,-0.645801447508366,-0.4366131417157384,0.0
2019-04-12,-0.0,-0.509415828982571,-0.0,1.0,-0.646899919478428,-0.4411543156965116,0.0
2019-04-15,-0.0,-0.5098668876573264,-0.0,1.0,-0.6406225721241001,-0.43921893613715235,0.0
2019-04-16,-0.0,-0.513450534655516,-0.0,1.0,-0.6389715972348082,-0.43668280558216604,0.0
2019-04-17,-0.0,-0.5205135505914632,-0.0,1.0,-0.6235601687676339,-0.4443869230968343,0.0
2019-04-18,-0.0,-0.511702452426987,-0.0,1.0,-0.6179403683728504,-0.41436857637122215,0.0
2019-04-22,-0.0,-0.5074972633079606,-0.0,1.0,-0.6193834169191211,-0.4188793564318627,0.0
2019-04-23,-0.0,-0.5075836753422213,-0.0,1.0,-0.614366922429835,-0.4271839710418313,0.0
2019-04-24,-0.0,-0.4920962199312715,-0.0,1.0,-0.6176403207331043,-0.4357642866233932,0.0
2019-04-25,-0.0,-0.5003188694165965,-0.0,1.0,-0.6254177189357414,-0.4252187444197852,0.0
2019-04-26,-0.0,-0.4866797782942964,-0.0,1.0,-0.6481571351945032,-0.41937626114275495,0.0
2019-04-29,-0.0,-0.4829127503064978,-0.0,1.0,-0.6476297507151615,-0.42357989374744587,0.0
2019-04-30,-0.0,-0.4734252721201152,-0.0,1.0,-0.6438604093910117,-0.4318488873027607,0.0
2019-05-01,-0.0,-0.4616879298442973,-0.0,1.0,-0.6509089049676579,-0.44409787027331066,0.0
2019-05-02,-0.0,-0.458938925643056,-0.0,1.0,-0.6489054637410917,-0.4464992720120565,0.0
2019-05-03,-0.0,-0.4457822046516404,-0.0,1.0,-0.6649124608512605,-0.45646146737177185,0.0
2019-05-06,-0.0,-0.435627052545156,-0.0,1.0,-0.6643062397372742,-0.4657481527093596,0.0
2019-05-07,-0.0,-0.4463675817262012,-0.0,1.0,-0.6605634164505277,-0.46105647004442624,0.0
2019-05-08,-0.0,-0.44200209831367226,-0.0,1.0,-0.6482509787865605,-0.4686660354666189,0.0
2019-05-09,-0.0,-0.44265274258363413,-0.0,1.0,-0.6487496480585632,-0.46814610048887867,0.0
2019-05-10,-0.0,-0.44339501906882695,-0.0,1.0,-0.6516163710358596,-0.4645626967672579,0.0
2019-05-13,-0.0,-0.44220178786404035,-0.0,1.0,-0.6541328347122256,-0.46510079147562816,0.0
2019-05-14,-0.0,-0.4253985176160016,-0.0,1.0,-0.6546857548989745,-0.45821910853893805,0.0
2019-05-15,-0.0,-0.41941516920666205,-0.0,1.0,-0.6556726565066848,-0.45224555816715944,0.0
2019-05-16,-0.0,-0.4192847213446228,-0.0,1.0,-0.6559838240869456,-0.45221786932895236,0.0
2019-05-17,-0.0,-0.4171957605038828,-0.0,1.0,-0.6555535881415526,-0.4567829408342397,0.0
2019-05-20,-0.0,-0.4153519953555292,-0.0,1.0,-0.6543150667642679,-0.45450185526415426,0.0
2019-05-21,-0.0,-0.41741544674406866,-0.0,1.0,-0.6511105502271579,-0.4554770318021202,0.0
2019-05-22,-0.0,-0.41113549786826104,-0.0,1.0,-0.6585181260879436,-0.45311435707257997,0.0
2019-05-23,-0.0,-0.40847594527739917,-0.0,1.0,-0.6805997273966379,-0.43502953203089506,0.0
2019-05-24,-0.0,-0.3982773384375157,-0.0,1.0,-0.6831964942326096,-0.4370372235934115,0.0
2019-05-28,-0.0,-0.40209640436414945,-0.0,1.0,-0.6807266863204576,-0.43686849598105176,0.0
2019-05-29,-0.0,-0.4173131788377797,-0.0,1.0,-0.6724310526052355,-0.41288352770408926,0.0
2019-05-30,-0.0,-0.41634143900730514,-0.0,1.0,-0.6714450115080557,-0.4139397578304813,0.0
2019-05-31,-0.0,-0.42026773426748404,-0.0,1.0,-0.667058676341799,-0.4148630051294883,0.0
2019-06-03,-0.0,-0.4283791530619875,-0.0,1.0,-0.6819869893571944,-0.38209416515041994,0.0
2019-06-04,-0.0,-0.4306369188582824,-0.0,1.0,-0.6733890066060076,-0.3888321076903901,0.0
2019-06-05,-0.0,-0.4232622501173738,-0.0,1.0,-0.688601151498678,-0.3591638043934864,0.0
2019-06-06,-0.0,-0.43632284784538017,-0.0,1.0,-0.6766098017946948,-0.3523321171482102,0.0
2019-06-07,-0.0,-0.4351829058145832,-0.0,1.0,-0.6735758948353108,-0.35296144946088326,0.0
2019-06-10,-0.0,-0.4381729681891932,-0.0,1.0,-0.6659865283445597,-0.35417178819017653,0.0
2019-06-11,-0.0,-0.43841346390433544,-0.0,1.0,-0.6742286304807834,-0.34786673884159247,0.0
2019-06-12,-0.0,-0.4455725453562122,-0.0,1.0,-0.6709277742268548,-0.3418309651408624,0.0
2019-06-13,-0.0,-0.4453874267212833,-0.0,1.0,-0.6710245529691677,-0.3364566214525742,0.0
2019-06-14,-0.0,-0.4424340492301657,-0.0,1.0,-0.6754927919976463,-0.33377463959988235,0.0
2019-06-17,-0.0,-0.43098702320094373,-0.0,1.0,-0.6990267400707825,-0.32771333071175773,0.0
2019-06-18,-0.0,-0.4178216848520594,-0.0,1.0,-0.7038238474393,-0.3358399685441856,0.0
2019-06-19,-0.0,-0.4142822085889571,-0.0,1.0,-0.7138159509202455,-0.3258895705521473,0.0
2019-06-20,-0.0,-0.41885652536961543,-0.0,1.0,-0.7104965862763397,-0.3265386315634363,0.0
2019-06-21,-0.0,-0.41692952193198624,-0.0,1.0,-0.7209955643173978,-0.3263183834401183,0.0
2019-06-24,-0.0,-0.4317041212390912,-0.0,1.0,-0.7216494845360825,-0.3188953991446018,0.0
2019-06-25,-0.0,-0.4352557127312296,-0.0,1.0,-0.7191858739736868,-0.3186022356316154,0.0
2019-06-26,-0.0,-0.43196159461532746,-0.0,1.0,-0.7031996238647892,-0.33941253619064116,0.0
2019-06-27,-0.0,-0.4457946271654532,-0.0,1.0,-0.7635450665327643,-0.3013306552849611,0.0
2019-06-28,-0.0,-0.4534740545294635,-0.0,1.0,-0.7577082548058801,-0.3016710642040457,0.0
2019-07-01,-0.0,-0.4543764912721336,-0.0,1.0,-0.7584076353133241,-0.298832098455356,0.0
2019-07-02,-0.0,-0.45507974381514504,-0.0,1.0,-0.7590104232073339,-0.2975009418560844,0.0
2019-07-03,-0.0,-0.45061076760669583,-0.0,1.0,-0.7658472829638567,-0.29696375609510883,0.0
2019-07-05,-0.0,-0.456608040201005,-0.0,1.0,-0.7611557788944723,-0.2947989949748744,0.0
2019-07-08,-0.0,-0.4601210051966962,-0.0,1.0,-0.7529184344638867,-0.29741671478422416,0.0
2019-07-09,-0.0,-0.45720737674068496,-0.0,1.0,-0.7527788232342241,-0.29910927110776564,0.0
2019-07-10,-0.0,-0.45473937812131404,-0.0,1.0,-0.7543102366552062,-0.30052450623635407,0.0
2019-07-11,-0.0,-0.45256445660633143,-0.0,1.0,-0.7613285466823989,-0.29658825596866917,0.0
2019-07-12,-0.0,-0.45456136403410086,-0.00042501062526563167,1.0,-0.7796444911122778,-0.26540663516587915,0.0
2019-07-15,-0.0,-0.44916164821709686,-0.0,1.0,-0.7783302931107724,-0.27132112246682827,0.0
2019-07-16,-0.0,-0.45718711740749074,-0.013892012093046498,1.0,-0.7730305074582116,-0.254453689128751,0.0
2019-07-17,-0.0,-0.4551810237203495,-0.014481897627965042,1.0,-0.7717353308364544,-0.2554806491885143,0.0
2019-07-18,-0.0,-0.45568420001996207,-0.01494660145723126,1.0,-0.77148418005789,-0.2531440263499351,0.0
2019-07-19,-0.0,-0.45247203879236825,-0.0,1.0,-0.7545992836082751,-0.22965959209532397,0.0
2019-07-22,-0.0,-0.43112605369585344,-0.0,1.0,-0.7605613214442334,-0.24460361545583006,0.0
2019-07-23,-0.0,-0.43027898144992455,-0.0,1.0,-0.7573883830760992,-0.24672574127270072,0.0
2019-07-24,-0.0,-0.4325913380111299,-0.0,1.0,-0.7527703847084443,-0.2341882409871764,0.0
2019-07-25,-0.0,-0.4248373914935803,-0.002732306501922286,1.0,-0.7613705055976013,-0.22903015209033536,0.0
2019-07-26,-0.0,-0.4176129499879198,-0.0018603527422082627,1.0,-0.7655230732060885,-0.23102198598695337,0.0
2019-07-29,-0.0,-0.4118002659896023,-0.0027324386410349415,1.0,-0.7653971708378673,-0.23815741748277114,0.0
2019-07-30,-0.0,-0.4180254391278013,-0.0038764385221078134,1.0,-0.7640702604482131,-0.23682616596002423,0.0
2019-07-31,-0.0,-0.42115459124370397,-0.00372917473847346,1.0,-0.7620350639287099,-0.2345989926385122,0.0
2019-08-01,-0.0,-0.43879645504817566,-0.007437637342735022,1.0,-0.7471927748665813,-0.2213663036391297,0.0
2019-08-02,-0.0,-0.41239038050553933,-0.05627748163796703,1.0,-0.7735881500405315,-0.2142032474391412,0.0
2019-08-05,-0.0,-0.4106239874318818,-0.05159801659384358,1.0,-0.7778732387451519,-0.21459079974471007,0.0
2019-08-06,-0.0,-0.4102296704096234,-0.05507724395508452,1.0,-0.7410084155894551,-0.21892658792714575,0.0
2019-08-07,-0.0,-0.4152567023803752,-0.05284336064381635,1.0,-0.738425364813109,-0.21748194114510105,0.0
2019-08-08,-0.0,-0.41891728230592223,-0.05772072181179606,1.0,-0.7344313915465666,-0.21114206128133706,0.0
2019-08-09,-0.0,-0.4150788475935183,-0.05493974739790866,1.0,-0.7295273974256804,-0.2154121084788331,0.0
2019-08-12,-0.0,-0.4128205746821395,-0.06207628652078458,1.0,-0.7339863446645275,-0.20369610847065067,0.0
2019-08-13,-0.0,-0.4040384569046529,-0.0601190332763066,1.0,-0.7388978578829426,-0.20652514397243438,0.0
2019-08-14,-0.0,-0.41221392377704663,-0.06008501236761846,1.0,-0.7272639946206864,-0.20191638049038207,0.0
2019-08-15,-0.0,-0.41950151165281974,-0.07129764086937891,1.0,-0.7098340752731688,-0.17992239388673315,0.0
2019-08-16,-0.0,-0.4134849134849135,-0.07543257543257542,1.0,-0.7158348825015491,-0.1785833452500119,0.0
2019-08-19,-0.0,-0.4080331223528292,-0.07471565221529529,1.0,-0.7188407176509779,-0.17786608290106123,0.0
2019-08-20,-0.0,-0.4113178883402962,-0.081869540448158,1.0,-0.712566464109381,-0.16798803646031144,0.0
2019-08-21,-0.0,-0.4109663666508763,-0.10831359545239222,1.0,-0.693391757460919,-0.15587399336807198,0.0
2019-08-22,-0.0,-0.41187471887502664,-0.106531568854904,1.0,-0.6931654080159088,-0.15579650102980513,0.0
2019-08-23,-0.0,-0.41087749206800206,-0.10617038405076479,1.0,-0.6930671970450348,-0.15762182128143204,0.0
2019-08-26,-0.0,-0.41166753197715583,-0.10945391041676499,1.0,-0.6886298201727474,-0.1501628357011375,0.0
2019-08-27,-0.0,-0.41072901689961583,-0.1130647936455559,1.0,-0.686426096589436,-0.1467461757842883,0.0
2019-08-28,-0.0,-0.4053341493844307,-0.11835879569689978,1.0,-0.6914620653939408,-0.13883853958240153,0.0
2019-08-29,-0.0,-0.4090269306559069,-0.12278314722717462,1.0,-0.6891948953739326,-0.12487097682274562,0.0
2019-08-30,-0.0,-0.3995090016366612,-0.12466682253916296,1.0,-0.6967032967032967,-0.117231704465747,0.0
2019-09-03,-0.0,-0.4014827287822446,-0.12827708786454314,1.0,-0.6931640122547299,-0.11576510208377183,0.0
2019-09-04,-0.0,-0.4004861744150714,-0.13727415094780637,1.0,-0.6856929154103266,-0.11392375476240563,0.0
2019-09-05,-0.0,-0.40075508634552187,-0.12773544011745785,1.0,-0.6928150271504812,-0.1092078584912256,0.0
2019-09-06,-0.0,-0.39721343505768514,-0.134094715295869,1.0,-0.6996417938221065,-0.09506419799032377,0.0
2019-09-09,-0.0,-0.4009070822188627,-0.13515525061053613,1.0,-0.6997092685195953,-0.09005698337015931,0.0
2019-09-10,-0.0,-0.37438031989523896,-0.2330932560097278,1.0,-0.718641848283603,-0.01230006547563371,0.0
2019-09-11,-0.0,-0.35868573167021595,-0.2547564999648967,1.0,-0.7268025555217523,-0.0,0.0
2019-09-12,-0.0,-0.34440911004068653,-0.25976242809708644,1.0,-0.7304634522751718,-0.003671140625730721,0.0
2019-09-13,-0.0,-0.3433729305022916,-0.25755308203161537,1.0,-0.7307782246749602,-0.006711252455336264,0.0
2019-09-16,-0.0,-0.33911723493694534,-0.2579635684259692,1.0,-0.7321812237272303,-0.006071929005137785,0.0
