Date,IWF,IWM,MTUM,SPY,TSC,VLUE,VXX
2018-11-19,-0.0,-0.912000721305563,-0.0,-0.5224356084512969,1.0,-0.5709734619661587,0.0
2018-11-20,-0.0,-0.8960141241247231,-0.0,-0.5114010413549585,1.0,-0.5849841402836795,0.0
2018-11-21,-0.0,-0.8930681312156746,-0.0,-0.5086833902330414,1.0,-0.5669289001039038,0.0
2018-11-23,-0.0,-0.8830698970967645,-0.0,-0.5138934195308561,1.0,-0.5685477892114705,0.0
2018-11-26,-0.0,-0.8841159729633582,-0.0,-0.5128661211905609,1.0,-0.5675619589707103,0.0
2018-11-27,-0.0,-0.8839625704755438,-0.0,-0.5059775068630634,1.0,-0.5619151636803731,0.0
2018-11-28,-0.0,-0.8886591848789132,-0.0,-0.5039279385705847,1.0,-0.5607501476668636,0.0
2018-11-29,-0.0,-0.8728761514841352,-0.0,-0.4923819271823366,1.0,-0.5591168299458985,0.0
2018-11-30,-0.0,-0.8734306868397179,-0.0,-0.4920839308185303,1.0,-0.5609727546750168,0.0
2018-12-03,-0.0,-0.8732159569489939,-0.0,-0.4912845109967244,1.0,-0.5601895180159101,0.0
2018-12-04,-0.0,-0.8814457126134037,-0.0,-0.48589405911618383,1.0,-0.5592039800995025,0.0
2018-12-06,-0.0,-0.8670582108552252,-0.0,-0.477925008679551,1.0,-0.5482004397639162,0.0
2018-12-07,-0.0,-0.867362878963203,-0.0,-0.477985420041657,1.0,-0.5474716500809997,0.0
2018-12-10,-0.0,-0.8667412250516174,-0.0,-0.4686281257169076,1.0,-0.5322608396421198,0.0
2018-12-11,-0.0,-0.8671505206689807,-0.0,-0.46662267993918355,1.0,-0.5349551048509711,0.0
2018-12-12,-0.0,-0.8670606460496874,-0.0,-0.4665786906879339,1.0,-0.5351425784611854,0.0
2018-12-13,-0.0,-0.8627214863237571,-0.0,-0.47127128849131256,1.0,-0.5331441022994439,0.0
2018-12-14,-0.0,-0.8983533238463102,-0.0,-0.46484477100455956,1.0,-0.5409636104899369,0.0
2018-12-17,-0.0,-0.9006949896769317,-0.0,-0.46759138096484343,1.0,-0.5396202273982961,0.0
2018-12-18,-0.0,-0.8890950200011595,-0.0,-0.46341816916922723,1.0,-0.5462345643225694,0.0
2018-12-19,-0.0,-0.8892722528269064,-0.0,-0.4638155987242679,1.0,-0.5463032763119745,0.0
2018-12-20,-0.0,-0.894724583672994,-0.0,-0.46611156399208103,1.0,-0.5505415162454873,0.0
2018-12-21,-0.0,-0.8954886564482949,-0.0,-0.46510010720598033,1.0,-0.5368701648654131,0.0
2018-12-24,-0.0,-0.888218656199492,-0.0,-0.4585257446317248,1.0,-0.5393962133456477,0.0
2018-12-26,-0.0,-0.8900422693159272,-0.0,-0.4507001754032837,1.0,-0.5347499784340224,0.0
2018-12-27,-0.0,-0.861569033558174,-0.0,-0.4055249237314226,1.0,-0.5317529177978673,0.0
2018-12-28,-0.0,-0.8646153846153846,-0.0,-0.4036083916083916,1.0,-0.528979020979021,0.0
2018-12-31,-0.0,-0.8636007608817275,-0.0,-0.4042184178135839,1.0,-0.5295401141322591,0.0
2019-01-02,-0.0,-0.8640828319574647,-0.0,-0.40470127326150834,1.0,-0.5295928361550301,0.0
2019-01-03,-0.0,-0.8642777155655095,-0.0,-0.40333146696528555,1.0,-0.5319148936170213,0.0
2019-01-04,-0.0,-0.8716082433977522,-0.0,-0.3790959033994255,1.0,-0.5379960400457346,0.0
2019-01-07,-0.0,-0.8485139548286178,-0.0,-0.3734734762205329,1.0,-0.5223249814758912,0.0
2019-01-08,-0.0,-0.8464344487109161,-0.0,-0.37452002194185413,1.0,-0.5217772901810203,0.0
2019-01-09,-0.0,-0.8408393600701294,-0.0,-0.37401380670611445,1.0,-0.5245726495726496,0.0
2019-01-10,-0.0,-0.8376979126718896,-0.0,-0.37812962252780363,1.0,-0.5234755930531967,0.0
2019-01-11,-0.0,-0.8277299402182856,-0.0,-0.38147863763505735,1.0,-0.5330719025941973,0.0
2019-01-14,-0.0,-0.8247848066675775,-0.0,-0.3795600491870474,1.0,-0.5282688891925126,0.0
2019-01-15,-0.0,-0.8179006432188312,-0.0,-0.38089503216094156,1.0,-0.5383057342274531,0.0
2019-01-16,-0.0,-0.8164214211476396,-0.0,-0.3797658771402002,1.0,-0.5388654887588207,0.0
2019-01-17,-0.0,-0.8194619472905594,-0.0,-0.37997917922305624,1.0,-0.5401347871349514,0.0
2019-01-18,-0.0,-0.8053789192611557,-0.0,-0.3830484212844441,1.0,-0.5643460786742643,0.0
2019-01-22,-0.0,-0.910399650340099,-0.0,-0.24640096156472807,1.0,-0.5749173655311826,0.0
2019-01-23,-0.0,-0.8905555860253387,-0.0,-0.24620194153458017,1.0,-0.6055229528876214,0.0
2019-01-24,-0.0,-0.8963352794452212,-0.0,-0.23564399857467863,1.0,-0.6090233807526794,0.0
2019-01-25,-0.0,-0.9220246995624964,-0.0,-0.19657196655036827,1.0,-0.6503848922855402,0.0
2019-01-28,-0.0,-0.9172537643320902,-0.0,-0.19806603121978175,1.0,-0.6474927476170742,0.0
2019-01-29,-0.0,-0.9040659857732015,-0.0,-0.19892607046970578,1.0,-0.6648398793213208,0.0
2019-01-30,-0.0,-0.9039393184397752,-0.0,-0.19843313124602052,1.0,-0.6659469036348034,0.0
2019-01-31,-0.0,-0.9104448689200787,-0.0,-0.17398887135619967,1.0,-0.6838856130443208,0.0
2019-02-01,-0.0,-0.9111710042393105,-0.0,-0.1891967770010388,1.0,-0.7071226031050843,0.0
2019-02-04,-0.0,-0.9117887208942198,-0.0,-0.18484106202663514,1.0,-0.7189233324886675,0.0
2019-02-05,-0.0,-0.9151544183949505,-0.0,-0.18910617673579805,1.0,-0.7135933273219117,0.0
2019-02-06,-0.0,-0.9051531836792319,-0.0,-0.2023718763235917,1.0,-0.7161372299872936,0.0
2019-02-07,-0.0,-0.9037011942068264,-0.0,-0.20445498433132886,1.0,-0.7150278083622709,0.0
2019-02-08,-0.0,-0.9129448461647526,-0.0,-0.2290372890968382,1.0,-0.693690628101517,0.0
2019-02-11,-0.0,-0.9107882640031779,-0.0,-0.2253277339538051,1.0,-0.7014074116111457,0.0
2019-02-12,-0.0,-0.8982911553830022,-0.0,-0.23311701193073936,1.0,-0.7024966701618159,0.0
2019-02-13,-0.0,-0.9038221970554926,-0.0,-0.2328992072480181,1.0,-0.6945356738391846,0.0
2019-02-14,-0.0,-0.8609545390171365,-0.0,-0.2668743803993769,1.0,-0.7046310720861068,0.0
2019-02-15,-0.0,-0.8596973475402402,-0.0,-0.26822149172523235,1.0,-0.7059056903196553,0.0
2019-02-19,-0.0,-0.8584007953415709,-0.0,-0.27402357619656303,1.0,-0.708081238460446,0.0
2019-02-20,-0.0,-0.8504734013818201,-0.0,-0.2759375621961275,1.0,-0.716840578886014,0.0
2019-02-21,-0.0,-0.8603937611863973,-0.0,-0.2729623000653427,1.0,-0.7076337395948747,0.0
2019-02-22,-0.0,-0.8557916264273135,-0.0,-0.282792705788786,1.0,-0.7018405953530649,0.0
2019-02-25,-0.0,-0.8519718149789749,-0.0,-0.2836685987043982,1.0,-0.7055915444936924,0.0
2019-02-26,-0.0,-0.8539807921804853,-0.0,-0.28428141160425074,1.0,-0.7031312155481049,0.0
2019-02-27,-0.0,-0.8552407449466274,-0.0,-0.2948841698841699,1.0,-0.6888485123779241,0.0
2019-02-28,-0.0,-0.8605422882750015,-0.0,-0.3000453797719666,1.0,-0.6756197175109195,0.0
2019-03-01,-0.0,-0.8716527902790279,-0.0,-0.27984360936093605,1.0,-0.6612567506750675,0.0
2019-03-04,-0.0,-0.8685224237311964,-0.0,-0.27484886826936594,1.0,-0.6683537185435118,0.0
2019-03-05,-0.0,-0.8696838433843385,-0.0,-0.2743024302430243,1.0,-0.6687668766876688,0.0
2019-03-06,-0.0,-0.8676429254033392,-0.0,-0.2697734555062117,1.0,-0.6733374557310697,0.0
2019-03-07,-0.0,-0.8639545671792853,-0.0,-0.2686327982231718,1.0,-0.6788495600101212,0.0
2019-03-08,-0.0,-0.867383106019792,-0.0,-0.277199648396518,1.0,-0.6909575523860834,0.0
2019-03-11,-0.0,-0.8648394808743168,-0.0,-0.28506375227686703,1.0,-0.6962090163934426,0.0
2019-03-12,-0.0,-0.8430979707490198,-0.0,-0.2974899109877215,1.0,-0.7215432611122242,0.0
2019-03-13,-0.0,-0.8439959636730575,-0.0,-0.3161597232232954,1.0,-0.7229061553985874,0.0
2019-03-14,-0.0,-0.8368641014555411,-0.0,-0.32604121631358984,1.0,-0.7193543738290821,0.0
2019-03-15,-0.0,-0.8247318356607974,-0.0,-0.333651371902738,1.0,-0.7328765142972793,0.0
2019-03-18,-0.0,-0.8341257109523116,-0.0,-0.34294881143357153,1.0,-0.7396529094356132,0.0
2019-03-19,-0.0,-0.8356938023058466,-0.0,-0.34189734886170775,1.0,-0.7486100544273424,0.0
2019-03-20,-0.0,-0.8391343870040758,-0.0,-0.34067384101105475,1.0,-0.7524851186112659,0.0
2019-03-21,-0.0,-0.8400739610237143,-0.0,-0.3388119276825546,1.0,-0.7561047194177036,0.0
2019-03-22,-0.0,-0.8358200083219404,-0.0,-0.3953516019734887,1.0,-0.7409498900315045,0.0
2019-03-25,-0.0,-0.8619653109688279,-0.0,-0.39946493522108995,1.0,-0.7445215979799802,0.0
2019-03-26,-0.0,-0.8752524186985744,-0.0,-0.4022725217758221,1.0,-0.7364296693691794,0.0
2019-03-27,-0.0,-0.8852049266720873,-0.0,-0.3932303429999699,1.0,-0.732977986569097,0.0
2019-03-28,-0.0,-0.8866638518607878,-0.0,-0.3908559020447554,1.0,-0.7383135291633995,0.0
2019-03-29,-0.0,-0.8859977084966532,-0.0,-0.39042995839112343,1.0,-0.73870831574504,0.0
2019-04-01,-0.0,-0.888319208613566,-0.0,-0.39086769008052596,1.0,-0.7367675000753989,0.0
2019-04-02,-0.0,-0.8951571587861255,-0.0,-0.40249525359370764,1.0,-0.715938884368502,0.0
2019-04-03,-0.0,-0.8952464257706462,-0.0,-0.411715026844423,1.0,-0.7092658502744766,0.0
2019-04-04,-0.0,-0.8868748892956251,-0.0,-0.33571470744523824,1.0,-0.7294975497431658,0.0
2019-04-05,-0.0,-0.880675599727867,-0.0,-0.33916052888455056,1.0,-0.7381311562694117,0.0
2019-04-08,-0.0,-0.8775648985867187,-0.0,-0.3405771391402046,1.0,-0.7384838270947903,0.0
2019-04-09,-0.0,-0.8622445957950844,-0.0,-0.3742374888954693,1.0,-0.7247557003257329,0.0
2019-04-10,-0.0,-0.8554006452949708,-0.0,-0.3745078885830151,1.0,-0.7301601397152414,0.0
2019-04-11,-0.0,-0.8436018957345971,-0.0,-0.3957938388625592,1.0,-0.7226895734597156,0.0
2019-04-12,-0.0,-0.8452849158707159,-0.0,-0.3885619658751515,1.0,-0.723245704823018,0.0
2019-04-15,-0.0,-0.845362658209088,-0.0,-0.39318848741737555,1.0,-0.7255239055043423,0.0
2019-04-16,-0.0,-0.8447810749118074,-0.0,-0.393324044703999,1.0,-0.7263806954614176,0.0
2019-04-17,-0.0,-0.8299135908780474,-0.0,-0.39849155209787096,1.0,-0.741010184992725,0.0
2019-04-18,-0.0,-0.8174633827505273,-0.0,-0.4026263406518316,1.0,-0.7508838646424434,0.0
2019-04-22,-0.0,-0.7955357683687686,-0.0,-0.4483614997879945,1.0,-0.7847537706705434,0.0
2019-04-23,-0.0,-0.8002487411272219,-0.0,-0.4440635806588606,1.0,-0.7891160589698476,0.0
2019-04-24,-0.0,-0.810289193302892,-0.0,-0.44885844748858444,1.0,-0.7850228310502283,0.0
2019-04-25,-0.0,-0.8135051169590644,-0.0,-0.4510843079922028,1.0,-0.7811890838206628,0.0
2019-04-26,-0.0,-0.8066868002806504,-0.0,-0.45529422531344377,1.0,-0.7885665476953113,0.0
2019-04-29,-0.0,-0.8080724876441515,-0.0,-0.45557996216974794,1.0,-0.7871743242418696,0.0
2019-04-30,-0.0,-0.8049903913613764,-0.0,-0.4554494707622853,1.0,-0.789952109324955,0.0
2019-05-01,-0.0,-0.8019173230750443,-0.0,-0.47658301276180004,1.0,-0.774592416193442,0.0
2019-05-02,-0.0,-0.8004332438369539,-0.0,-0.4696424212838663,1.0,-0.7809372711740299,0.0
2019-05-03,-0.0,-0.800792924672156,-0.0,-0.46941140591643793,1.0,-0.779505946935041,0.0
2019-05-06,-0.0,-0.8090189728392044,-0.0,-0.4683327732119398,1.0,-0.7778253032293544,0.0
2019-05-07,-0.0,-0.8133809262310087,-0.0,-0.46329855390810903,1.0,-0.7741472939166513,0.0
2019-05-08,-0.0,-0.8146206139682347,-0.0,-0.4724872725055635,1.0,-0.7613937749596074,0.0
2019-05-09,-0.0,-0.8177543671695979,-0.0,-0.4539773234532631,1.0,-0.7042228372466743,0.0
2019-05-10,-0.0,-0.8180005950609938,-0.0,-0.45429931567985715,1.0,-0.7030050580184468,0.0
2019-05-13,-0.0,-0.8183468221851941,-0.0,-0.4502499404903595,1.0,-0.7068852654129969,0.0
2019-05-14,-0.0,-0.7997918834547347,-0.0,-0.4638025865913483,1.0,-0.7094990337446113,0.0
2019-05-15,-0.0,-0.8013684367098022,-0.0,-0.4679161088799643,1.0,-0.7055778670236501,0.0
2019-05-16,-0.0,-0.8044662795891022,-0.0,-0.46434420128033355,1.0,-0.7087092451987496,0.0
2019-05-17,-0.0,-0.7971727655005815,-0.0,-0.46467448033163344,1.0,-0.7204676269720557,0.0
2019-05-20,-0.0,-0.7916542473919522,-0.0,-0.4666766020864381,1.0,-0.722295081967213,0.0
2019-05-21,-0.0,-0.7898406077759571,-0.0,-0.46622970356025617,1.0,-0.7232533889468196,0.0
2019-05-22,-0.0,-0.7763350347750814,-0.0,-0.4885227306647563,1.0,-0.720157607235605,0.0
2019-05-23,-0.0,-0.7790933492394871,-0.0,-0.4938264240978229,1.0,-0.7094840441395766,0.0
2019-05-24,-0.0,-0.7934926161604033,-0.0,-0.4985892664185376,1.0,-0.7094789290431024,0.0
2019-05-28,-0.0,-0.8335026630953482,-0.0,-0.518857178042548,1.0,-0.7263631045842185,0.0
2019-05-29,-0.0,-0.8423736101726151,-0.0,-0.5160943546900916,1.0,-0.7129737698875853,0.0
2019-05-30,-0.0,-0.8403585791913547,-0.0,-0.5134313695391889,1.0,-0.7162066742394007,0.0
2019-05-31,-0.0,-0.8431493157004459,-0.0,-0.5033369214208827,1.0,-0.7290173765954175,0.0
2019-06-03,-0.0,-0.8441451094443594,-0.0,-0.5023725700290831,1.0,-0.7148936170212766,0.0
2019-06-04,-0.0,-0.8495648697684431,-0.0,-0.4707401826624435,1.0,-0.7548202589255513,0.0
2019-06-05,-0.0,-0.8421373487365503,-0.0,-0.4826104185082452,1.0,-0.7233822050172221,0.0
2019-06-06,-0.0,-0.8562688338964478,-0.0,-0.45855781815968105,1.0,-0.7290354001156668,0.0
2019-06-07,-0.0,-0.8648582823393309,-0.0,-0.4541662861144093,1.0,-0.7254239352147837,0.0
2019-06-10,-0.0,-0.866979894438173,-0.0,-0.4424443969856912,1.0,-0.7414955609116148,0.0
2019-06-11,-0.0,-0.8739529195964537,-0.0,-0.44393151941302356,1.0,-0.7392846224396209,0.0
2019-06-12,-0.0,-0.872036464865857,-0.0,-0.4437884303588363,1.0,-0.74330814647129,0.0
2019-06-13,-0.0,-0.8718537571192357,-0.0,-0.4464449751975014,1.0,-0.74376875497581,0.0
2019-06-14,-0.0,-0.8630598615280928,-0.0,-0.4653513877826114,1.0,-0.7351265241100423,0.0
2019-06-17,-0.0,-0.8548248836639727,-0.0,-0.469079108498653,1.0,-0.7376010286554004,0.0
2019-06-18,-0.0,-0.8263799546651964,-0.0,-0.4810083930650004,1.0,-0.7557740611407218,0.0
2019-06-19,-0.0,-0.8278401767630271,-0.0,-0.48078929601669435,1.0,-0.760173080464003,0.0
2019-06-20,-0.0,-0.829725075342887,-0.0,-0.48207146810996987,1.0,-0.7634540869672182,0.0
2019-06-21,-0.0,-0.8369244028564392,-0.0,-0.47223590248707215,1.0,-0.7689300664860872,0.0
2019-06-24,-0.0,-0.823915859601505,-0.0,-0.4786873110850657,1.0,-0.7817222873357597,0.0
2019-06-25,-0.0,-0.8126347563605002,-0.0,-0.48201195096408544,1.0,-0.7854986755374854,0.0
2019-06-26,-0.0,-0.8087664139078972,-0.0,-0.46100733616916345,1.0,-0.8126502681708896,0.0
2019-06-27,-0.0,-0.7992352995590638,-0.0,-0.46652893836144427,1.0,-0.8177052819832876,0.0
2019-06-28,-0.0,-0.7915575412109075,-0.0,-0.4717300878138962,1.0,-0.8179017100600833,0.0
2019-07-01,-0.0,-0.7900885391047713,-0.0,-0.4793408755533694,1.0,-0.804814313821938,0.0
2019-07-02,-0.0,-0.7924603662283397,-0.0,-0.4790770554258327,1.0,-0.8008479783704068,0.0
2019-07-03,-0.0,-0.8003011770490794,-0.0,-0.46968253480438854,1.0,-0.8032822151879283,0.0
2019-07-05,-0.0,-0.7313843302543868,-0.0,-0.4602875676322004,1.0,-0.7975966281051027,0.0
2019-07-08,-0.0,-0.7394359905899169,-0.0,-0.4380453232482654,1.0,-0.8003930794199101,0.0
2019-07-09,-0.0,-0.7412154761552352,-0.0,-0.42787365678931943,1.0,-0.7911547911547911,0.0
2019-07-10,-0.0,-0.7677086405190209,-0.0,-0.4012090828664111,1.0,-0.780064877617222,0.0
2019-07-11,-0.0,-0.767437727690075,-0.0,-0.4144181500459082,1.0,-0.7799366170067826,0.0
2019-07-12,-0.0,-0.7774484230495613,-0.0,-0.41712117619160544,1.0,-0.7696229547071377,0.0
2019-07-15,-0.0,-0.7976709040803627,-0.0,-0.4172222716093283,1.0,-0.7483628174356239,0.0
2019-07-16,-0.0,-0.8001244960872659,-0.0,-0.41071852027507705,1.0,-0.753319895660422,0.0
2019-07-17,-0.0,-0.7984994958780618,-0.0,-0.41290552161793487,1.0,-0.7540181483897752,0.0
2019-07-18,-0.0,-0.7982742260704543,-0.0,-0.4127920768592101,1.0,-0.7541809986952912,0.0
2019-07-19,-0.0,-0.7984797648386235,-0.0,-0.41245286380236945,1.0,-0.7582766709225334,0.0
2019-07-22,-0.0,-0.7756161214745395,-0.0,-0.4062991191909606,1.0,-0.7837717607283728,0.0
2019-07-23,-0.0,-0.7775668219169954,-0.0,-0.4083182532854728,1.0,-0.7806817170488594,0.0
2019-07-24,-0.0,-0.7755897313859059,-0.0,-0.4108338043251926,1.0,-0.7882321444507242,0.0
2019-07-25,-0.0,-0.7811467848960038,-0.0,-0.40473710834052434,1.0,-0.7896569167137799,0.0
2019-07-26,-0.0,-0.7814230425721941,-0.0,-0.40398928252456084,1.0,-0.791693956534683,0.0
2019-07-29,-0.0,-0.7819353683645153,-0.0,-0.4115417897532301,1.0,-0.7904096917614061,0.0
2019-07-30,-0.0,-0.7917378149246578,-0.0,-0.41874120008388,1.0,-0.7852371109313682,0.0
2019-07-31,-0.0,-0.8292814857108513,-0.0,-0.40823992547405114,1.0,-0.7675571716200378,0.0
2019-08-01,-0.0,-0.8386835473418938,-0.0,-0.4032461298451938,1.0,-0.7581903276131046,0.0
2019-08-02,-0.0,-0.8375108816377992,-0.0,-0.39699216522078473,1.0,-0.7673280701227749,0.0
2019-08-05,-0.0,-0.834147803927447,-0.0,-0.4011092789686703,1.0,-0.7627642032678758,0.0
2019-08-06,-0.0,-0.832291512368538,-0.0,-0.37144126796030213,1.0,-0.7588209154199377,0.0
2019-08-07,-0.0,-0.8372691000443327,-0.0,-0.3528299098566573,1.0,-0.7654204226392789,0.0
2019-08-08,-0.0,-0.8368028860370218,-0.0,-0.3523863031521675,1.0,-0.7678159559997635,0.0
2019-08-09,-0.0,-0.828471343204498,-0.0,-0.33731712342880693,1.0,-0.7778987960319095,0.0
2019-08-12,-0.0,-0.8269615339371839,-0.0,-0.3523409010704623,1.0,-0.7615280555228797,0.0
2019-08-13,-0.0,-0.8202507855401874,-0.0,-0.34898540510380877,1.0,-0.767362640589669,0.0
2019-08-14,-0.0,-0.8268370420187725,-0.0,-0.3313839585952805,1.0,-0.7658118658440306,0.0
2019-08-15,-0.0,-0.844315525153693,-0.0,-0.31783415591537506,1.0,-0.7241030969492308,0.0
2019-08-16,-0.0,-0.8420475214366139,-0.0,-0.31734850015878974,1.0,-0.7276900424401651,0.0
2019-08-19,-0.0,-0.8339861751152073,-0.0,-0.3180875576036866,1.0,-0.7281105990783411,0.0
2019-08-20,-0.0,-0.8411480779176004,-0.0,-0.31368154915819113,1.0,-0.718209504108487,0.0
2019-08-21,-0.0,-0.8403001379944802,-0.0,-0.31396619135234594,1.0,-0.72061867525299,0.0
2019-08-22,-0.0,-0.8427140437989724,-0.0,-0.3033495020234781,1.0,-0.7241181366780518,0.0
2019-08-23,-0.0,-0.8405822065282922,-0.0,-0.3030459621623174,1.0,-0.7272127006000058,0.0
2019-08-26,-0.0,-0.8309206222803674,-0.0,-0.29782998208242084,1.0,-0.7153095759506272,0.0
2019-08-27,-0.0,-0.8305325712985868,-0.0,-0.2977906679177685,1.0,-0.7150899940288322,0.0
2019-08-28,-0.0,-0.8198146990280225,-0.0,-0.31066333200704827,1.0,-0.7115614164724605,0.0
2019-08-29,-0.0,-0.7975460122699386,-0.0,-0.30674846625766866,1.0,-0.7228520539424953,0.0
2019-08-30,-0.0,-0.7899441655856974,-0.0,-0.3134622976707461,1.0,-0.7165416502171338,0.0
2019-09-03,-0.0,-0.7969481581767924,-0.0,-0.3156766514356631,1.0,-0.7079314040728831,0.0
2019-09-04,-0.0,-0.8045798509148407,-0.0,-0.3134741359837362,1.0,-0.705528574655523,0.0
2019-09-05,-0.0,-0.8121548517975882,-0.0,-0.31294376197452944,1.0,-0.6924377324467486,0.0
2019-09-06,-0.0,-0.8133619109393948,-0.0,-0.31244535942919993,1.0,-0.6943512225387066,0.0
2019-09-09,-0.0,-0.8187175727498308,-0.0,-0.311950146627566,1.0,-0.6890931648996165,0.0
2019-09-10,-0.0,-0.8282862651695588,-0.0,-0.265878416695021,1.0,-0.7412668708177385,0.0
2019-09-11,-0.0,-0.8338482469317763,-0.0,-0.2603951135171905,1.0,-0.7401150761032851,0.0
2019-09-12,-0.0,-0.8221989765627209,-0.0,-0.262079104351022,1.0,-0.7428967233044018,0.0
2019-09-13,-0.0,-0.8252789154074284,-0.0,-0.26225109447818107,1.0,-0.7369298121734218,0.0
2019-09-16,-0.0,-0.8265083458497464,-0.0,-0.2652251537393374,1.0,-0.7421713378864737,0.0
2019-09-17,-0.0,-0.8177148370984221,-0.0,-0.26972414576001813,1.0,-0.750567601316835,0.0
2019-09-18,-0.0,-0.8500720400033901,-0.0,-0.25010594118145607,1.0,-0.7249201909766364,0.0
2019-09-19,-0.0,-0.8410008754836341,-0.0,-0.26527154113361007,1.0,-0.7178683385579938,0.0
2019-09-20,-0.0,-0.8539395826845219,-0.0,-0.26731972480960337,1.0,-0.7099459245208232,0.0
2019-09-23,-0.0,-0.8579923545235735,-0.0,-0.2627495398555854,1.0,-0.7108877247628486,0.0
