Date,IWF,IWM,MTUM,SKX,SPY,VLUE,VXX
2018-10-23,-0.9811959654178675,-1.8726945244956772,-0.0,1.0,-1.6503602305475504,-1.7003602305475503,0.0
2018-10-24,-0.9765400115141046,-1.8694588370754175,-0.0,1.0,-1.6496833621185953,-1.7006332757628095,0.0
2018-10-25,-0.885042410868216,-1.7542238466312667,-0.0,1.0,-1.6365078270464106,-1.6203020481346113,0.0
2018-10-26,-0.8440166564270598,-1.7291282681411702,-0.0,1.0,-1.649600655334835,-1.6036589528295444,0.0
2018-10-29,-0.8002042205582028,-1.75357385976855,-0.0,1.0,-1.6341729067392783,-1.6194009530292715,0.0
2018-10-30,-0.7792765174739423,-1.7564547993732542,-0.0,1.0,-1.6373049935281694,-1.6393487294774847,0.0
2018-10-31,-0.775959595959596,-1.7173737373737372,-0.0,1.0,-1.6206734006734007,-1.61993265993266,0.0
2018-11-01,-0.7551870006043108,-1.727724434297992,-0.0,1.0,-1.6152554891559792,-1.6163969650171222,0.0
2018-11-02,-0.7619618819139011,-1.6713314674130348,-0.0,1.0,-1.6263494602159136,-1.6043582566973211,0.0
2018-11-05,-0.7550720768820075,-1.6992124933262147,-0.0,1.0,-1.6305392418579818,-1.5888948211425522,0.0
2018-11-06,-0.7540096230954291,-1.6988104784816893,-0.0,1.0,-1.6351242983159584,-1.5947607591553061,0.0
2018-11-07,-0.7519364316239316,-1.6990518162393162,-0.0,1.0,-1.632545405982906,-1.5938167735042736,0.0
2018-11-08,-0.6903355704697987,-1.7391275167785238,-0.0,1.0,-1.6419463087248323,-1.6400000000000001,0.0
2018-11-09,-0.6898521505376345,-1.7419354838709677,-0.0,1.0,-1.6467741935483873,-1.6419354838709679,0.0
2018-11-12,-0.6844002403043855,-1.7103664641879714,-0.0,1.0,-1.6487550897803884,-1.631666777918697,0.0
2018-11-13,-0.6300516761627137,-1.706174638929376,-0.0,1.0,-1.657943553729959,-1.6310454485225918,0.0
2018-11-14,-0.6295314467492876,-1.7072701968321295,-0.0,1.0,-1.6586254887666512,-1.631851017297369,0.0
2018-11-15,-0.6281040990662871,-1.7105489702668695,-0.0,1.0,-1.665187735911529,-1.6182372028342493,0.0
2018-11-16,-0.6224768503097728,-1.704083671973886,-0.0,1.0,-1.6831656785024316,-1.6520551595496635,0.0
2018-11-19,-0.6255579985342128,-1.7034445999067227,-0.0,1.0,-1.6819241788260377,-1.651742287960557,0.0
2018-11-20,-0.5619851051209385,-1.6810123245238253,-0.0,1.0,-1.6775192776642718,-1.6701377446780465,0.0
2018-11-21,-0.5664819041408543,-1.6656667753505054,-0.0,1.0,-1.669709814150636,-1.6192370394522335,0.0
2018-11-23,-0.5666275889019148,-1.658655724892536,-0.0,1.0,-1.6696626286309755,-1.6179497199426858,0.0
2018-11-26,-0.5654126529549597,-1.659984379067951,-0.0,1.0,-1.6675344962249414,-1.6157901588128092,0.0
2018-11-27,-0.5468043899289864,-1.6553260167850226,-0.0,1.0,-1.6524854744996769,-1.6011620400258229,0.0
2018-11-28,-0.5454721862871929,-1.6714747736093143,-0.0,1.0,-1.6503880983182406,-1.6009702457956017,0.0
2018-11-29,-0.4879740391957241,-1.6399847289386615,-0.0,1.0,-1.6347671163145838,-1.6002163400356324,0.0
2018-11-30,-0.4870229007633588,-1.6400127226463104,-0.0,1.0,-1.635178117048346,-1.5991094147582696,0.0
2018-12-03,-0.4844633665882951,-1.639003622037237,-0.0,1.0,-1.6335387939251447,-1.59738196606723,0.0
2018-12-04,-0.47649220631098727,-1.63743505259156,-0.0,1.0,-1.6288176403497658,-1.5935876314789001,0.0
2018-12-06,-0.43960528720229025,-1.516598647743193,-0.0,1.0,-1.6041907778522262,-1.530852165438265,0.0
2018-12-07,-0.4373096137443645,-1.5174241501157548,-0.0,1.0,-1.6053369075179724,-1.5323504325575728,0.0
2018-12-10,-0.3976474824461381,-1.5077116965732462,-0.0,1.0,-1.5917901938426453,-1.5041709176018723,0.0
2018-12-11,-0.395341857254337,-1.5090941833243294,-0.0,1.0,-1.5910919022750467,-1.507233327330572,0.0
2018-12-12,-0.3978262174983486,-1.509157509157509,-0.0,1.0,-1.592205608599051,-1.5057947516963908,0.0
2018-12-13,-0.3971294739370646,-1.5023420610136922,-0.0,1.0,-1.6021498919048764,-1.5036031707902955,0.0
2018-12-14,-0.3981142273737313,-1.5026725121614317,-0.0,1.0,-1.6014053210017416,-1.5033931895982224,0.0
2018-12-17,-0.3721194029850746,-1.4977910447761194,-0.0,1.0,-1.5822686567164177,-1.5179701492537312,0.0
2018-12-18,-0.3455795212135577,-1.4773050485897132,-0.0,1.0,-1.5783360986015644,-1.5244133680967054,0.0
2018-12-19,-0.3535203748739546,-1.4768372975858592,-0.0,1.0,-1.576902544634913,-1.5243490123969394,0.0
2018-12-20,-0.34932313125367864,-1.452030606238964,-0.0,1.0,-1.5743378457916422,-1.5101824602707474,0.0
2018-12-21,-0.33935695846045527,-1.4586364703121333,-0.0,1.0,-1.5860126730814363,-1.483219901431589,0.0
2018-12-24,-0.3022403258655804,-1.4220541169624672,-0.0,1.0,-1.5802153040442248,-1.5145184754146057,0.0
2018-12-26,-0.29771036391948785,-1.4399907722475347,-0.0,1.0,-1.5398811926870064,-1.4897052886556317,0.0
2018-12-27,-0.2176695842450766,-1.3615973741794312,-0.0,1.0,-1.4211706783369804,-1.4700218818380746,0.0
2018-12-28,-0.21067600087508204,-1.369558083570335,-0.0,1.0,-1.421406694377598,-1.4675672719317436,0.0
2018-12-31,-0.211004156639685,-1.369831546707504,-0.0,1.0,-1.4211879238678626,-1.4673485014220082,0.0
2019-01-02,-0.20389518026150225,-1.3719568904207013,-0.0,1.0,-1.4211390119809617,-1.4737677115815964,0.0
2019-01-03,-0.20849505275241895,-1.369321598425627,-0.0,1.0,-1.4228940031706117,-1.4659159241239819,0.0
2019-01-04,-0.16470524431910624,-1.3783285427626226,-0.0,1.0,-1.406475405390748,-1.4737241715928195,0.0
2019-01-07,-0.1251590330788804,-1.3311068702290076,-0.0,1.0,-1.4003922815945717,-1.444391433418151,0.0
2019-01-08,-0.12574183976261127,-1.3294828317083511,-0.0,1.0,-1.400169563374311,-1.4435142009325985,0.0
2019-01-09,-0.12281907581685524,-1.3173310775087237,-0.0,1.0,-1.3988579887913715,-1.4481336576081207,0.0
2019-01-10,-0.12387089958269504,-1.3133484760445828,-0.0,1.0,-1.3995562833447786,-1.4456182980296868,0.0
2019-01-11,-0.1262367070525369,-1.2964922490873498,-0.0,1.0,-1.4060102640071952,-1.461986138299561,0.0
2019-01-14,-0.13348859365902715,-1.2947652569734824,-0.0,1.0,-1.4045942941830307,-1.4601175038374001,0.0
2019-01-15,-0.13055923668168565,-1.2892658362046117,-0.0,1.0,-1.4051417969785316,-1.4758547574874104,0.0
2019-01-16,-0.11010143702451396,-1.2948013524936601,-0.0,1.0,-1.389740067624683,-1.4885355029585798,0.0
2019-01-17,-0.11132234896493452,-1.2924059991550485,-0.0,1.0,-1.3894169835234473,-1.4878010139416982,0.0
2019-01-18,-0.12300780832174564,-1.2934003636752593,-0.0,1.0,-1.4008450101615144,-1.5309658787036047,0.0
2019-01-22,-0.0,-1.3416440930952511,-0.0,1.0,-1.559013765271712,-1.6276189949693185,0.0
2019-01-23,-0.0,-1.3043309488160595,-0.0,1.0,-1.57466866300671,-1.6664448511063052,0.0
2019-01-24,-0.0,-1.296836039230897,-0.0,1.0,-1.5824790823959662,-1.6617720396741842,0.0
2019-01-25,-0.0,-1.2636145678730448,-0.0,1.0,-1.6855234615823722,-1.7592761730791187,0.0
2019-01-28,-0.0,-1.2555675185583952,-0.0,1.0,-1.667025556751856,-1.7440924803082678,0.0
2019-01-29,-0.0,-1.2222033706594275,-0.0,1.0,-1.6658749010292953,-1.7673905666779777,0.0
2019-01-30,-0.0,-1.222561665535189,-0.0,1.0,-1.6663272233537,-1.7685562344421815,0.0
2019-01-31,-0.0,-1.2429800724637683,-0.0,1.0,-1.6349071557971016,-1.7833446557971016,0.0
2019-02-01,-0.0,-1.2352343308865048,-0.0,1.0,-1.6405985319028795,-1.7706945228684356,0.0
2019-02-04,-0.0,-1.2396362814865016,-0.0,1.0,-1.6432282841974473,-1.7649384389472496,0.0
2019-02-05,-0.0,-1.2334764433397354,-0.0,1.0,-1.6390803299062253,-1.7764659360524235,0.0
2019-02-06,-0.0,-1.2211049598915376,-0.0,1.0,-1.6447858998983163,-1.7831883403005309,0.0
2019-02-07,-0.0,-1.2153377348908074,-0.0,1.0,-1.643417414367135,-1.7842672535409967,0.0
2019-02-08,-0.0,-1.2278853777324727,-0.0,1.0,-1.6628157209196965,-1.7724544115981424,0.0
2019-02-11,-0.0,-1.3443330294743239,-0.0,1.0,-1.867942874506229,-1.8649042844120327,0.0
2019-02-12,-0.0,-1.3639296366181752,-0.0,1.0,-1.8693773205916369,-1.8535516464787878,0.0
2019-02-13,-0.0,-1.3948717948717948,-0.0,1.0,-1.8675213675213675,-1.8426129426129425,0.0
2019-02-14,-0.0,-1.357042382728885,-0.0,1.0,-1.897009357225858,-1.8617821539966977,0.0
2019-02-15,-0.0,-1.385383484440088,-0.0,1.0,-1.8874050477824063,-1.853160989953443,0.0
2019-02-19,-0.0,-1.3536771437290205,-0.0,1.0,-1.9028379615501985,-1.8466280134269148,0.0
2019-02-20,-0.0,-1.3620036652412948,-0.0,1.0,-1.8993280390959069,-1.847403787416005,0.0
2019-02-21,-0.0,-1.363303200586367,-0.0,1.0,-1.8993403371610067,-1.8453457121915464,0.0
2019-02-22,-0.0,-1.3558742752517547,-0.0,1.0,-1.9069270674397316,-1.8403417760146474,0.0
2019-02-25,-0.0,-1.3552365175777656,-0.0,1.0,-1.9247806613902694,-1.8553285477636665,0.0
2019-02-26,-0.0,-1.3575761289136694,-0.0,1.0,-1.9164266895410822,-1.853072728386741,0.0
2019-02-27,-0.0,-1.3558222113383125,-0.0,1.0,-1.924145953226399,-1.8422309293498225,0.0
2019-02-28,-0.0,-1.3619316092658413,-0.0,1.0,-1.9276872165706582,-1.8385831597009439,0.0
2019-03-01,-0.0,-1.364761379648349,-0.0,1.0,-1.9259939962016788,-1.8356307051399867,0.0
2019-03-04,-0.0,-1.361031167717837,-0.0,1.0,-1.9219276223133914,-1.84030371685751,0.0
2019-03-05,-0.0,-1.3546068796068795,-0.0,1.0,-1.943058968058968,-1.8448402948402949,0.0
2019-03-06,-0.0,-1.356169429097606,-0.0,1.0,-1.9393492940454267,-1.843216697360344,0.0
2019-03-07,-0.0,-1.312817375344142,-0.0,1.0,-1.967941266442337,-1.8372591006423982,0.0
2019-03-08,-0.0,-1.3168721729970878,-0.0,1.0,-2.0172253547307766,-1.8620732387384595,0.0
2019-03-11,-0.0,-1.3312397939957292,-0.0,1.0,-2.0374324833563624,-1.9118829292802413,0.0
2019-03-12,-0.0,-1.282625286186721,-0.0,1.0,-2.0846476723480034,-1.9924319511574664,0.0
2019-03-13,-0.0,-1.310973270239161,-0.0,1.0,-2.092531014196189,-1.99117534211536,0.0
2019-03-14,-0.0,-1.3137944259780108,-0.0,1.0,-2.0896190232677068,-1.9887496803886475,0.0
2019-03-15,-0.0,-1.3063791554357593,-0.0,1.0,-2.102040816326531,-2.0092414324220256,0.0
2019-03-18,-0.0,-1.3478034832336887,-0.0,1.0,-2.1210683649597093,-2.029698466337406,0.0
2019-03-19,-0.0,-1.3568210017632079,-0.0,1.0,-2.126297916802717,-2.0472800888134266,0.0
2019-03-20,-0.0,-1.3659847888801468,-0.0,1.0,-2.1315892997639656,-2.0588775242591137,0.0
2019-03-21,-0.0,-1.3653518542786005,-0.0,1.0,-2.1463110994627175,-2.0406237714585242,0.0
2019-03-22,-0.0,-1.3685670872696043,-0.0,1.0,-2.1958776507894564,-2.0418841249917423,0.0
2019-03-25,-0.0,-1.2627338877338878,-0.0,1.0,-2.207575363825364,-2.0265072765072762,0.0
2019-03-26,-0.0,-1.2926397271057466,-0.0,1.0,-2.2208081868276044,-2.046510102335345,0.0
2019-03-27,-0.0,-1.2633540372670808,-0.0,1.0,-2.229029094475319,-2.0457012095456033,0.0
2019-03-28,-0.0,-1.270949904548746,-0.0,1.0,-2.238496478177869,-2.073464551379106,0.0
2019-03-29,-0.0,-1.270494501876605,-0.0,1.0,-2.239020214657273,-2.0750641996444323,0.0
2019-04-01,-0.0,-1.2796995453646967,-0.0,1.0,-2.2365421361270346,-2.072675759372735,0.0
2019-04-02,-0.0,-1.2952562167836756,-0.0,1.0,-2.240994685388098,-2.0249983596876846,0.0
2019-04-03,-0.0,-1.295965890455887,-0.0,1.0,-2.2406034765496883,-2.022892751721876,0.0
2019-04-04,-0.0,-1.2944535608795535,-0.0,1.0,-2.236888743025927,-2.0324909747292415,0.0
2019-04-05,-0.0,-1.0237007577793305,-0.0,1.0,-1.8031386037512762,-1.547482130381039,0.0
2019-04-08,-0.0,-0.9967513447302551,-0.0,1.0,-1.7856952654843692,-1.5432177664163607,0.0
2019-04-09,-0.0,-0.9795057906815392,-0.0,1.0,-1.8263329241607513,-1.531194961840209,0.0
2019-04-10,-0.0,-0.9651001705029838,-0.0,1.0,-1.8350383631713554,-1.5280797101449273,0.0
2019-04-11,-0.0,-0.9470964304741609,-0.0,1.0,-1.8649440596696856,-1.5156100159829515,0.0
2019-04-12,-0.0,-0.9470964304741609,-0.0,1.0,-1.8653169952051145,-1.5152370804475226,0.0
2019-04-15,-0.0,-0.9501173708920188,-0.0,1.0,-1.861929150661545,-1.5229940247545881,0.0
2019-04-16,-0.0,-0.9548266666666666,-0.0,1.0,-1.8629866666666668,-1.5155200000000002,0.0
2019-04-17,-0.0,-0.9429501547657169,-0.0,1.0,-1.8774148788558012,-1.516383818977479,0.0
2019-04-18,-0.0,-0.9342084200416201,-0.0,1.0,-1.8747665546128809,-1.52691958806894,0.0
2019-04-22,-0.0,-1.0077484809632644,-0.0,1.0,-1.9688945872122194,-1.5978036679859524,0.0
2019-04-23,-0.0,-1.0210822998872604,-0.0,1.0,-1.9805524239007892,-1.6353438556933482,0.0
2019-04-24,-0.0,-0.988195615514334,-0.0,1.0,-1.984204609331085,-1.6486790331646992,0.0
2019-04-25,-0.0,-1.0072889592044298,-0.0,1.0,-2.009492598033676,-1.6335744151881568,0.0
2019-04-26,-0.0,-0.9941732194376873,-0.0,1.0,-2.0214968603269785,-1.641341856649884,0.0
2019-04-29,-0.0,-0.9903335217637084,-0.0,1.0,-2.0204070096099493,-1.6421707179197285,0.0
2019-04-30,-0.0,-0.9888625056535504,-0.0,1.0,-2.020070104025328,-1.6446178199909542,0.0
2019-05-01,-0.0,-0.9741982836495032,-0.0,1.0,-2.0361901535682025,-1.6355013550135502,0.0
2019-05-02,-0.0,-0.9707110609480812,-0.0,1.0,-2.0281038374717832,-1.644469525959368,0.0
2019-05-03,-0.0,-0.9735342249308729,-0.0,1.0,-2.026240054173015,-1.6431916934710231,0.0
2019-05-06,-0.0,-0.9338810421473186,-0.0,1.0,-2.0342130437229193,-1.6590512632941308,0.0
2019-05-07,-0.0,-0.9173422529621862,-0.0,1.0,-2.0650263620386644,-1.686830319179092,0.0
2019-05-08,-0.0,-0.9097655591162084,-0.0,1.0,-2.0338449429358523,-1.6784730421094056,0.0
2019-05-09,-0.0,-0.9087843533974035,-0.0,1.0,-2.0374304501770357,-1.6739729106952173,0.0
2019-05-10,-0.0,-0.9083759339362958,-0.0,1.0,-2.0398853996966464,-1.6694005954721645,0.0
2019-05-13,-0.0,-0.9035495990579263,-0.0,1.0,-2.0326361240397017,-1.6713957270229352,0.0
2019-05-14,-0.0,-0.8671405741995922,-0.0,1.0,-2.00606160797928,-1.6373505262577837,0.0
2019-05-15,-0.0,-0.8779816008373271,-0.0,1.0,-2.020327218641547,-1.6104225196937145,0.0
2019-05-16,-0.0,-0.880101338326816,-0.0,1.0,-2.0159718015090595,-1.6113895467312882,0.0
2019-05-17,-0.0,-0.8717524408406421,-0.0,1.0,-2.0094875613657677,-1.6348392078989462,0.0
2019-05-20,-0.0,-0.8544422398589065,-0.0,1.0,-2.0168650793650795,-1.6401014109347445,0.0
2019-05-21,-0.0,-0.8549799042008479,-0.0,1.0,-2.011947365523316,-1.6387711281176018,0.0
2019-05-22,-0.0,-0.8362534796135582,-0.0,1.0,-1.9992358495715299,-1.622728017029638,0.0
2019-05-23,-0.0,-0.8304648103486079,-0.0,1.0,-2.0528392896294676,-1.5979500109625084,0.0
2019-05-24,-0.0,-0.8101743074148954,-0.0,1.0,-2.055680017485383,-1.598327960220753,0.0
2019-05-28,-0.0,-0.8142154182613449,-0.0,1.0,-2.0542372881355933,-1.5990158556588299,0.0
2019-05-29,-0.0,-0.8170273069166621,-0.0,1.0,-2.052597154848204,-1.5808579059246746,0.0
2019-05-30,-0.0,-0.8120300751879699,-0.0,1.0,-2.0501797973193856,-1.5861937452326467,0.0
2019-05-31,-0.0,-0.8157048662198244,-0.0,1.0,-2.0465914664051006,-1.5869979837611028,0.0
2019-06-03,-0.0,-0.826070460704607,-0.0,1.0,-2.063956639566396,-1.5300271002710026,0.0
2019-06-04,-0.0,-0.8180093245147999,-0.0,1.0,-2.086848097148433,-1.5163721131952728,0.0
2019-06-05,-0.0,-0.8093229389149936,-0.0,1.0,-2.0873024348568987,-1.4429730884237504,0.0
2019-06-06,-0.0,-0.8199765233166151,-0.0,1.0,-2.07448511364849,-1.4411482232419166,0.0
2019-06-07,-0.0,-0.8306088980585092,-0.0,1.0,-2.0396233402105484,-1.4199862455694863,0.0
2019-06-10,-0.0,-0.831325937665082,-0.0,1.0,-2.0305863708399365,-1.420760697305864,0.0
2019-06-11,-0.0,-0.8399127473930624,-0.0,1.0,-2.059853160246861,-1.4205682060012772,0.0
2019-06-12,-0.0,-0.8372920984111801,-0.0,1.0,-2.058345289335246,-1.418141240235932,0.0
2019-06-13,-0.0,-0.8620854846436364,-0.008250385905147175,1.0,-2.05062010965029,-1.4018204077287484,0.0
2019-06-14,-0.0,-0.8490073979456064,-0.024801745702272608,1.0,-2.0600351269359733,-1.3884187556549044,0.0
2019-06-17,-0.0,-0.8308744921958521,-0.031216591832371177,1.0,-2.090175326063716,-1.3929869574513578,0.0
2019-06-18,-0.0,-0.8265889773881435,-0.03228737905596836,1.0,-2.0910888972042554,-1.3956807612123805,0.0
2019-06-19,-0.0,-0.8082169881700949,-0.050996483001172335,1.0,-2.0843013961419588,-1.3853245230736437,0.0
2019-06-20,-0.0,-0.817924477914864,-0.03770763232387972,1.0,-2.092559952998985,-1.3928857554879026,0.0
2019-06-21,-0.0,-0.8250840941854877,-0.03919056009397191,1.0,-2.0827593571466707,-1.3923327460088633,0.0
2019-06-24,-0.0,-0.8050906368643388,-0.04646810330998342,1.0,-2.073151168386717,-1.4225977220469492,0.0
2019-06-25,-0.0,-0.8094423354542052,-0.045768058600224565,1.0,-2.0702561086456717,-1.421215847724964,0.0
2019-06-26,-0.0,-0.806423982869379,-0.0354389721627409,1.0,-2.0613490364025697,-1.4501070663811564,0.0
2019-06-27,-0.0,-0.7906003540962497,-0.04732013520038628,1.0,-2.0597671548902836,-1.4674070497344276,0.0
2019-06-28,-0.0,-0.7627318537579071,-0.057467567277795645,1.0,-2.0733890854508417,-1.4671920231585718,0.0
2019-07-01,-0.0,-0.7546977889608651,-0.06167353712725521,1.0,-2.0793404357835,-1.4578938915359494,0.0
2019-07-02,-0.0,-0.7547966436855326,-0.054727165838276956,1.0,-2.0774410774410774,-1.4574849019293463,0.0
2019-07-03,-0.0,-0.7523753603074623,-0.055407280879683996,1.0,-2.0768122130885023,-1.453293477100459,0.0
2019-07-05,-0.0,-0.7288081410837018,-0.06292290478981298,1.0,-2.0775214449357984,-1.4586285896957751,0.0
2019-07-08,-0.0,-0.621595686346189,-0.0,1.0,-1.8237982087369766,-1.124154633522208,0.0
2019-07-09,-0.0,-0.6180158081221041,-0.0,1.0,-1.813164349959117,-1.1113382393022622,0.0
2019-07-10,-0.0,-0.5976363636363637,-0.0,1.0,-1.8281363636363637,-1.1196818181818182,0.0
2019-07-11,-0.0,-0.5962981490745372,-0.0,1.0,-1.8315066624221201,-1.1199235981627178,0.0
2019-07-12,-0.0,-0.5793270328265534,-0.0,1.0,-1.845865863123773,-1.140391727160663,0.0
2019-07-15,-0.0,-0.6274295598343119,-0.0,1.0,-1.8283945559652237,-1.0960899449223906,0.0
2019-07-16,-0.0,-0.630900896799745,-0.0,1.0,-1.8373014066554378,-1.0840351436245277,0.0
2019-07-17,-0.0,-0.6545033172771062,-0.0,1.0,-1.8211851313278198,-1.0685267654276105,0.0
2019-07-18,-0.0,-0.6551974580118021,-0.0,1.0,-1.823604176123468,-1.0604630049931911,0.0
2019-07-19,-0.0,-0.6570247933884298,-0.0,1.0,-1.8236309145400056,-1.0602579238942875,0.0
2019-07-22,-0.0,-0.6297601235580867,-0.0,1.0,-1.9304985761861093,-1.26622906510932,0.0
2019-07-23,-0.0,-0.6259409380428489,-0.0,1.0,-1.9323007141478477,-1.2670816444701793,0.0
2019-07-24,-0.0,-0.6294421138917016,-0.0,1.0,-1.937171512609094,-1.2552196345050388,0.0
2019-07-25,-0.0,-0.599102576473994,-0.0,1.0,-1.9848499469265657,-1.2409051432982725,0.0
2019-07-26,-0.0,-0.5790184167389837,-0.0,1.0,-1.99643235946389,-1.2456850834056503,0.0
2019-07-29,-0.0,-0.5498695273992461,-0.0,1.0,-2.000724847781966,-1.281724171257369,0.0
2019-07-30,-0.0,-0.5459469916811762,-0.0033855678080866704,1.0,-1.9970980847359259,-1.2901431611530276,0.0
2019-07-31,-0.0,-0.5103401294340908,-0.010753734611454431,1.0,-2.024281056882877,-1.3205683421731305,0.0
2019-08-01,-0.0,-0.5274218598330421,-0.0,1.0,-2.01980198019802,-1.3062026790914385,0.0
2019-08-02,-0.0,-0.5269358623386782,-0.0,1.0,-2.0272780602268283,-1.3343273367227222,0.0
2019-08-05,-0.0,-0.523986140256698,-0.0,1.0,-2.027231467473525,-1.328973695768874,0.0
2019-08-06,-0.0,-0.5214521452145214,-0.0,1.0,-1.9439422203089873,-1.3176926388291004,0.0
2019-08-07,-0.0,-0.5476201820000953,-0.0,1.0,-1.8994235075515749,-1.3173567106579638,0.0
2019-08-08,-0.0,-0.5459614010007148,-0.0,1.0,-1.9007862759113652,-1.3185132237312365,0.0
2019-08-09,-0.0,-0.5220602158682067,-0.0,1.0,-1.8719466010225336,-1.3399450861579247,0.0
2019-08-12,-0.0,-0.5181775259678942,-0.0,1.0,-1.8874881964117094,-1.3157695939565628,0.0
2019-08-13,-0.0,-0.5045254229256504,-0.0,1.0,-1.906316637444913,-1.3278206890015638,0.0
2019-08-14,-0.0,-0.5100991033506371,-0.0,1.0,-1.8895233600755075,-1.3195847097687587,0.0
2019-08-15,-0.0,-0.5327797001153403,-0.0,1.0,-1.8498731257208765,-1.230957324106113,0.0
2019-08-16,-0.0,-0.5351371317757873,-0.0,1.0,-1.843291162618894,-1.2388032135931295,0.0
2019-08-19,-0.0,-0.4980475031010245,-0.0,1.0,-1.8659438599715166,-1.230164928561584,0.0
2019-08-20,-0.0,-0.5095395340304532,-0.0,1.0,-1.8664006604292789,-1.2103742432581177,0.0
2019-08-21,-0.0,-0.5095020557332115,-0.0,1.0,-1.850708085883965,-1.208085883965281,0.0
2019-08-22,-0.0,-0.5106596667427528,-0.0,1.0,-1.8471581830632275,-1.2073499201095639,0.0
2019-08-23,-0.0,-0.5107286340394448,-0.0,1.0,-1.847379474068663,-1.2072680788897006,0.0
2019-08-26,-0.0,-0.4967948717948718,-0.0,1.0,-1.828322499097147,-1.189192849404117,0.0
2019-08-27,-0.0,-0.49254134931722926,-0.0,1.0,-1.822885213394024,-1.1912659425841634,0.0
2019-08-28,-0.0,-0.4529134136121036,-0.0,1.0,-1.7947157161130962,-1.1632923117639276,0.0
2019-08-29,-0.0,-0.4428672191853288,-0.0,1.0,-1.8050608358314228,-1.1604655263621935,0.0
2019-08-30,-0.0,-0.4311382506699469,-0.0,1.0,-1.8107015771207662,-1.1512542283530292,0.0
2019-09-03,-0.0,-0.44502985598876016,-0.0,1.0,-1.8026431331225852,-1.142913593256059,0.0
2019-09-04,-0.0,-0.43360695316272335,-0.0,1.0,-1.8080417892103067,-1.1479741890171633,0.0
2019-09-05,-0.0,-0.44050433412135537,-0.0,1.0,-1.8088170913230013,-1.1285789335434726,0.0
2019-09-06,-0.0,-0.4516227268772296,-0.0,1.0,-1.768989819890368,-1.1298616549203864,0.0
2019-09-09,-0.0,-0.445765295014152,-0.0,1.0,-1.769301110385369,-1.1393860222077075,0.0
2019-09-10,-0.0,-0.44860505666957284,-0.0,1.0,-1.7521360069747167,-1.158413251961639,0.0
2019-09-11,-0.0,-0.4266759776536313,-0.0,1.0,-1.8052112430167597,-1.13268156424581,0.0
2019-09-12,-0.0,-0.4193337402982472,-0.0,1.0,-1.8087119560477896,-1.1322490625272523,0.0
2019-09-13,-0.0,-0.4196642685851319,-0.0,1.0,-1.808851100937432,-1.1316328755177676,0.0
