Date,INSW,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-02,1.0,-0.16211862338296315,-1.3886746399804735,-0.0,-1.1963387844764461,-1.134488650231877,0.0
2018-11-05,1.0,-0.1579666308908186,-1.3992584642404138,-0.0,-1.1964094057956876,-1.1248902331934822,0.0
2018-11-06,1.0,-0.16423589093214966,-1.4037364031022876,-0.0,-1.1917955221696501,-1.1180430222915956,0.0
2018-11-07,1.0,-0.16421114255049274,-1.4039418479851693,-0.0,-1.1921163040296614,-1.1182066543077374,0.0
2018-11-08,1.0,-0.11437428618045357,-1.6265296133137543,-0.0,-1.3594931201392289,-1.338228095937347,0.0
2018-11-09,1.0,-0.12180961770182934,-1.6381312301456898,-0.0,-1.367893526125534,-1.3492715521962977,0.0
2018-11-12,1.0,-0.12050035505544326,-1.6303599715955646,-0.0,-1.3660894739717047,-1.3454416343475173,0.0
2018-11-13,1.0,-0.06966970203135944,-1.6194299261813674,-0.0,-1.3639204698529017,-1.3352551322808341,0.0
2018-11-14,1.0,-0.06919053011918243,-1.6215283395351345,-0.0,-1.3652591274335328,-1.3368926279458555,0.0
2018-11-15,1.0,-0.0675078183974981,-1.6271433193141376,-0.0,-1.374905640030195,-1.3224954168014664,0.0
2018-11-16,1.0,-0.06158389261744966,-1.6094496644295304,-0.0,-1.369986577181208,-1.3281073825503356,0.0
2018-11-19,1.0,-0.07085172822224615,-1.611661462259072,-0.0,-1.3706256056853665,-1.3307849682351676,0.0
2018-11-20,1.0,-0.009379163335997868,-1.5952038369304555,-0.0,-1.37095656807887,-1.3535305089261922,0.0
2018-11-21,1.0,-0.009090431401397718,-1.5777415795281384,-0.0,-1.357364300352057,-1.3104408596500445,0.0
2018-11-23,1.0,-0.010866125118683406,-1.5917290853465553,-0.0,-1.3583711361958013,-1.3139044202974999,0.0
2018-11-26,1.0,-0.00951223378956825,-1.6069333615177297,-0.0,-1.3567087671088094,-1.3113671193785341,0.0
2018-11-27,1.0,-0.0,-1.6057379628658344,-0.0,-1.3417077520193013,-1.2974929193328437,0.0
2018-11-28,1.0,-0.03153947948831055,-1.620313189236877,-0.0,-1.465979267754742,-1.396118217909131,0.0
2018-11-29,1.0,-0.0,-1.5956284153005464,-0.0,-1.458688524590164,-1.4101092896174863,0.0
2018-11-30,1.0,-0.0,-1.5974636492839183,-0.0,-1.4620640647206735,-1.406745380999235,0.0
2018-12-03,1.0,-0.0,-1.5969089618262247,-0.0,-1.4597782753536126,-1.404510949702365,0.0
2018-12-04,1.0,-0.0,-1.5977155289638292,-0.0,-1.4456894207234159,-1.3958661952678815,0.0
2018-12-06,1.0,-0.0,-1.4767811539062905,-0.0,-1.4087142335956635,-1.3263668108615208,0.0
2018-12-07,1.0,-0.0,-1.478027420111557,-0.0,-1.41135380284627,-1.3235677422718033,0.0
2018-12-10,1.0,-0.0,-1.4764972683228534,-0.0,-1.3952169879393876,-1.2823935676734357,0.0
2018-12-11,1.0,-0.0,-1.478691569497472,-0.0,-1.3917036425549478,-1.2889794654834383,0.0
2018-12-12,1.0,-0.0,-1.479124735511173,-0.0,-1.3935077669401867,-1.2881250967642048,0.0
2018-12-13,1.0,-0.0,-1.4760014435221942,-0.0,-1.393308243542816,-1.286126720626901,0.0
2018-12-14,1.0,-0.0,-1.451666236114699,-0.0,-1.4212348230431413,-1.2937225523120641,0.0
2018-12-17,1.0,-0.0,-1.441785219043706,-0.0,-1.3968465923681372,-1.2972625956550767,0.0
2018-12-18,1.0,-0.0,-1.4158833392612165,-0.0,-1.37670850058432,-1.288450790102129,0.0
2018-12-19,1.0,-0.0,-1.4232123717654264,-0.0,-1.3859541673046498,-1.2946970856938704,0.0
2018-12-20,1.0,-0.0,-1.3971886735004566,-0.0,-1.3936872018674513,-1.2837206942048105,0.0
2018-12-21,1.0,-0.0,-1.3930496096701082,-0.0,-1.3906824477461595,-1.2527826743893224,0.0
2018-12-24,1.0,-0.0,-1.347335297937166,-0.0,-1.3695120123869937,-1.2779081963937866,0.0
2018-12-26,1.0,-0.0,-1.3698569094419963,-0.0,-1.3274248650789722,-1.2539981185324551,0.0
2018-12-27,1.0,-0.0,-1.2794131433392708,-0.0,-1.180228742851786,-1.2277116340114371,0.0
2018-12-28,1.0,-0.0,-1.304976605699702,-0.0,-1.1895174630181011,-1.231674464766766,0.0
2018-12-31,1.0,-0.0,-1.3029214332986667,-0.0,-1.1910749740001891,-1.2332419400586176,0.0
2019-01-02,1.0,-0.0,-1.3008828667201737,-0.0,-1.1861101930975875,-1.2341721354043718,0.0
2019-01-03,1.0,-0.0,-1.3099467984039521,-0.0,-1.1812179365380961,-1.2590252707581226,0.0
2019-01-04,1.0,-0.0,-1.3192324053504751,-0.0,-1.1405208677978917,-1.266862031478943,0.0
2019-01-07,1.0,-0.0,-1.2660778360474747,-0.0,-1.10980771000092,-1.2243536663906525,0.0
2019-01-08,1.0,-0.0,-1.248681615994864,-0.0,-1.1175769248406475,-1.219470812124547,0.0
2019-01-09,1.0,-0.0,-1.2282937563032914,-0.0,-1.1202438800770147,-1.2357201797011095,0.0
2019-01-10,1.0,-0.0,-1.2266549960842124,-0.0,-1.1396784447413275,-1.2404754226747132,0.0
2019-01-11,1.0,-0.0,-1.2063248102091193,-0.0,-1.1671091239346094,-1.2839644171207674,0.0
2019-01-14,1.0,-0.0,-1.2077571355403456,-0.0,-1.1697164408436933,-1.278716766773758,0.0
2019-01-15,1.0,-0.0,-1.2000279889909968,-0.0,-1.1697998787143722,-1.295003965107058,0.0
2019-01-16,1.0,-0.0,-1.1941792782305007,-0.0,-1.1579045401629802,-1.3045401629802096,0.0
2019-01-17,1.0,-0.0,-1.1957807479159874,-0.0,-1.157406976202673,-1.3038234061379406,0.0
2019-01-18,1.0,-0.0,-1.1813070976809557,-0.0,-1.1624736472241741,-1.3411103302881238,0.0
2019-01-22,1.0,-0.0,-1.1918379216750679,-0.0,-1.2176715781310585,-1.4373788290034897,0.0
2019-01-23,1.0,-0.0,-1.147532998879743,-0.0,-1.229652720276655,-1.493497637718572,0.0
2019-01-24,1.0,-0.0,-1.1637272192827748,-0.0,-1.2281990985694689,-1.5071526553008037,0.0
2019-01-25,1.0,-0.0,-1.0855755613999596,-0.0,-1.3332490390451144,-1.6387821161238112,0.0
2019-01-28,1.0,-0.0,-1.0595352604667645,-0.0,-1.3697159925074673,-1.6332202703386827,0.0
2019-01-29,1.0,-0.0,-1.0450409231864166,-0.0,-1.3767474963143715,-1.6618372223069495,0.0
2019-01-30,1.0,-0.0,-1.0436263792139115,-0.0,-1.375451263537906,-1.6655819392891644,0.0
2019-01-31,1.0,-0.0,-1.0654986248344709,-0.0,-1.336355302027096,-1.6914026688397679,0.0
2019-02-01,1.0,-0.0,-1.0636238602210788,-0.0,-1.3362029443227548,-1.6941572003463907,0.0
2019-02-04,1.0,-0.0,-1.0688811901365396,-0.0,-1.3404829834929692,-1.6853984104340736,0.0
2019-02-05,1.0,-0.0,-1.059521989502115,-0.0,-1.3318554757172707,-1.7046832798246956,0.0
2019-02-06,1.0,-0.0,-1.0545501153550372,-0.0,-1.3295565239682132,-1.7427839015637017,0.0
2019-02-07,1.0,-0.0,-1.0561572814537241,-0.0,-1.3450028232636926,-1.7319952774498228,0.0
2019-02-08,1.0,-0.0,-1.0332154390281407,-0.0,-1.3508637039315188,-1.741760213234917,0.0
2019-02-11,1.0,-0.0,-1.0147580603692086,-0.0,-1.3606725973157814,-1.7668020774412505,0.0
2019-02-12,1.0,-0.0,-1.0256581998042145,-0.0,-1.3743108867020453,-1.7522283476737595,0.0
2019-02-13,1.0,-0.0,-1.047261232315904,-0.0,-1.3803181841737056,-1.754573249727937,0.0
2019-02-14,1.0,-0.0,-1.0108961993639538,-0.0,-1.4391324748448986,-1.7634117095041968,0.0
2019-02-15,1.0,-0.0,-1.021233305509182,-0.0,-1.435778380634391,-1.760016694490818,0.0
2019-02-19,1.0,-0.0,-1.0100926022266152,-0.0,-1.4379356986785974,-1.7542919571324525,0.0
2019-02-20,1.0,-0.0,-1.0250404298607125,-0.0,-1.4299128801711096,-1.761855078512181,0.0
2019-02-21,1.0,-0.0,-1.0557104529433425,-0.0,-1.4516281761270977,-1.7533273712451993,0.0
2019-02-22,1.0,-0.0,-1.0711896299393686,-0.0,-1.4212837131507423,-1.7343717332218274,0.0
2019-02-25,1.0,-0.0,-1.0815068493150686,-0.0,-1.4413066385669127,-1.7458377239199157,0.0
2019-02-26,1.0,-0.0,-1.0814486794243239,-0.0,-1.4580631556750487,-1.732247350941009,0.0
2019-02-27,1.0,-0.0,-1.0848324980216302,-0.0,-1.4623054603007122,-1.7285149037193352,0.0
2019-02-28,1.0,-0.0,-1.082457345095346,-0.0,-1.4620992023664887,-1.737837409539908,0.0
2019-03-01,1.0,-0.0,-1.0731900094846665,-0.0,-1.46158710085362,-1.7344820318263252,0.0
2019-03-04,1.0,-0.0,-1.0440300846129742,-0.0,-1.4612451687036458,-1.7177478324454196,0.0
2019-03-05,1.0,-0.0,-1.0209738617200674,-0.0,-1.5244519392917368,-1.7243887015177066,0.0
2019-03-06,1.0,-0.0,-1.0072662173546756,-0.0,-1.5407013479359728,-1.7174073294018535,0.0
2019-03-07,1.0,-0.0,-0.9639880484352886,-0.0,-1.564711432615191,-1.7132672852125597,0.0
2019-03-08,1.0,-0.0,-0.9490740740740741,-0.0,-1.627767134951043,-1.7445721583652618,0.0
2019-03-11,1.0,-0.0,-0.9405182567726736,-0.0,-1.6092729414284186,-1.8041010814862404,0.0
2019-03-12,1.0,-0.0,-0.8627387328896824,-0.0,-1.6451874695666289,-1.9024509008277877,0.0
2019-03-13,1.0,-0.0,-0.8903932584269663,-0.0,-1.7619662921348316,-1.9656179775280902,0.0
2019-03-14,1.0,-0.0,-0.9022282090138632,-0.0,-1.7469832182746814,-1.9634618622663746,0.0
2019-03-15,1.0,-0.0,-0.8916906413944828,-0.0,-1.7568116432560499,-1.9925537315958706,0.0
2019-03-18,1.0,-0.0,-0.9271644525881815,-0.0,-1.7821232249198353,-2.01677737059093,0.0
2019-03-19,1.0,-0.0,-0.9329695577254451,-0.0,-1.771970132107984,-2.038943136128662,0.0
2019-03-20,1.0,-0.0,-0.952625801606101,-0.0,-1.7753191981050322,-2.0493962678375413,0.0
2019-03-21,1.0,-0.0,-0.9476080691642652,-0.0,-1.8096253602305479,-2.006455331412104,0.0
2019-03-22,1.0,-0.0,-0.931916864470561,-0.0,-1.8836913101372084,-1.973774098303711,0.0
2019-03-25,1.0,-0.0,-0.8042041699897459,-0.0,-1.9229805172610233,-1.9695226159279935,0.0
2019-03-26,1.0,-0.0,-0.8474870017331022,-0.0,-1.9474870017331023,-1.9820335066435586,0.0
2019-03-27,1.0,-0.0,-0.796271791036189,-0.0,-1.9729014441056327,-1.98423565962833,0.0
2019-03-28,1.0,-0.0,-0.7905140617796218,-0.0,-1.9693983402489625,-2.003169663439373,0.0
2019-03-29,1.0,-0.0,-0.7720728534258458,-0.0,-1.9817866435385951,-2.028158427291125,0.0
2019-04-01,1.0,-0.0,-0.7954782608695653,-0.0,-1.9862608695652175,-2.015304347826087,0.0
2019-04-02,1.0,-0.0,-0.8234410217881293,-0.0,-2.013928220539791,-1.9420331734381322,0.0
2019-04-03,1.0,-0.0,-0.821936005544646,-0.0,-2.0156520734665593,-1.9381425436063302,0.0
2019-04-04,1.0,-0.0,-0.8174878556557947,-0.0,-2.0184478371501275,-1.947085357390701,0.0
2019-04-05,1.0,-0.0,-0.7909001787670837,-0.0,-2.023009053687792,-1.9528285565999652,0.0
2019-04-08,1.0,-0.0,-0.7844345872458092,-0.0,-2.0259807592603263,-1.9502851546748086,0.0
2019-04-09,1.0,-0.0,-0.7560580648892488,-0.0,-2.089179341854144,-1.9381180961193682,0.0
2019-04-10,1.0,-0.0,-0.7194005481369176,-0.0,-2.166540323050907,-1.9453029331156335,0.0
2019-04-11,1.0,-0.0,-0.7164126817306008,-0.0,-2.194838559000409,-1.927482921702575,0.0
2019-04-12,1.0,-0.0,-0.7074778348110126,-0.0,-2.1951703219785346,-1.9302963135790947,0.0
2019-04-15,1.0,-0.0,-0.7068047510385583,-0.0,-2.206014861623076,-1.938154584284126,0.0
2019-04-16,1.0,-0.0,-0.7134841311590391,-0.0,-2.202115845461453,-1.9292769887193875,0.0
2019-04-17,1.0,-0.0,-0.6726273959794297,-0.0,-2.2545582047685833,-1.9166666666666667,0.0
2019-04-18,1.0,-0.0,-0.6577436738519212,-0.0,-2.253514526710403,-1.9463448922211808,0.0
2019-04-22,1.0,-0.0,-0.6682960893854749,-0.0,-2.2237546554934826,-1.92725791433892,0.0
2019-04-23,1.0,-0.0,-0.6668414001980313,-0.0,-2.2355408002795736,-1.9220688450113577,0.0
2019-04-24,1.0,-0.0,-0.6119280567109965,-0.0,-2.2702560196848087,-1.976389946686976,0.0
2019-04-25,1.0,-0.0,-0.6266548984995587,-0.0,-2.296557811120918,-1.9608708443659901,0.0
2019-04-26,1.0,-0.0,-0.6127679678733833,-0.0,-2.2874269178527133,-2.0054922340990964,0.0
2019-04-29,1.0,-0.0,-0.5907207953603978,-0.0,-2.2920463960231983,-2.035092910403598,0.0
2019-04-30,1.0,-0.0,-0.5818343195266272,-0.0,-2.296153846153846,-2.039112426035503,0.0
2019-05-01,1.0,-0.0,-0.6026967886924124,-0.0,-2.283517653320717,-2.0277958483647764,0.0
2019-05-02,1.0,-0.0,-0.600579984612653,-0.0,-2.2626501745872045,-2.0550393560987157,0.0
2019-05-03,1.0,-0.0,-0.6125812167749557,-0.0,-2.246603662138216,-2.0474305965741286,0.0
2019-05-06,1.0,-0.0,-0.5878855662820814,-0.0,-2.2505297857311044,-2.0480927713680246,0.0
2019-05-07,1.0,-0.0,-0.5947390053431978,-0.0,-2.239739298925489,-2.0371088015970877,0.0
2019-05-08,1.0,-0.0,-0.6111853961978955,-0.0,-2.190977268763444,-2.011452822510319,0.0
2019-05-09,1.0,-0.0,-0.6074717333022497,-0.0,-2.2163422310292575,-2.004371138827369,0.0
2019-05-10,1.0,-0.0,-0.6191393705844572,-0.0,-2.2236819057628305,-1.9959712734279207,0.0
2019-05-13,1.0,-0.0,-0.615339612706956,-0.0,-2.235301000409524,-1.9997074825952144,0.0
2019-05-14,1.0,-0.0,-0.466203519161779,-0.0,-2.2482204885826547,-1.9800125277603784,0.0
2019-05-15,1.0,-0.0,-0.4628291906034924,-0.0,-2.2594846709515957,-1.9656447301063649,0.0
2019-05-16,1.0,-0.0,-0.4716532759986421,-0.0,-2.235147674550187,-1.9512277922371846,0.0
2019-05-17,1.0,-0.0,-0.44492647473097074,-0.0,-2.2017578455124234,-1.9873795706800381,0.0
2019-05-20,1.0,-0.0,-0.44734033589844413,-0.0,-2.1881143627478514,-1.9815761388530022,0.0
2019-05-21,1.0,-0.0,-0.4553330333033303,-0.0,-2.1829995499549955,-1.9872299729972998,0.0
2019-05-22,1.0,-0.0,-0.4379603080901782,-0.0,-2.205262270197335,-1.9788609658739529,0.0
2019-05-23,1.0,-0.0,-0.4505599104143337,-0.0,-2.2173572228443446,-1.9311870100783872,0.0
2019-05-24,1.0,-0.0,-0.41920205059623317,-0.0,-2.216984286191909,-1.936086035885434,0.0
2019-05-28,1.0,-0.0,-0.3964245810055866,-0.0,-2.2395530726256987,-1.9506703910614525,0.0
2019-05-29,1.0,-0.0,-0.4104004449388209,-0.0,-2.23420467185762,-1.917130144605117,0.0
2019-05-30,1.0,-0.0,-0.4036838912480009,-0.0,-2.2066398279380137,-1.9044835383003365,0.0
2019-05-31,1.0,-0.0,-0.42279026113840884,-0.0,-2.1927897090487494,-1.9052614144537072,0.0
2019-06-03,1.0,-0.0,-0.4464688721307866,-0.0,-2.228546265206143,-1.8294159740188252,0.0
2019-06-04,1.0,-0.0,-0.4005981511691136,-0.0,-2.2232191408374113,-1.8139749864056551,0.0
2019-06-05,1.0,-0.0,-0.3745933550210655,-0.0,-2.2382806250333314,-1.7202282544930936,0.0
2019-06-06,1.0,-0.0,-0.3802388823717607,-0.0,-2.206462621307454,-1.7454409725925135,0.0
2019-06-07,1.0,-0.0,-0.41352662154239733,-0.0,-2.1814741779033207,-1.7346373181260992,0.0
2019-06-10,1.0,-0.0,-0.43864576418322015,-0.0,-2.0105703926875353,-1.6572537404891998,0.0
2019-06-11,1.0,-0.0,-0.44367886490072983,-0.0,-2.026489052212525,-1.6336957076506915,0.0
2019-06-12,1.0,-0.0,-0.4419841472769113,-0.0,-2.0280746612119662,-1.6437228330350293,0.0
2019-06-13,1.0,-0.0,-0.4500180813142533,-0.0,-2.0410187529059254,-1.675052952420313,0.0
2019-06-14,1.0,-0.0,-0.4428505082821611,-0.0,-2.0607874503328345,-1.6565870271943857,0.0
2019-06-17,1.0,-0.0,-0.4362982005141388,-0.0,-2.0684318766066836,-1.6366580976863754,0.0
2019-06-18,1.0,-0.0,-0.4551823614259221,-0.0,-2.068668864619823,-1.6276014836183805,0.0
2019-06-19,1.0,-0.0,-0.4367137355584082,-0.0,-2.0843132220795892,-1.6138125802310654,0.0
2019-06-20,1.0,-0.0,-0.4471640870057078,-0.0,-2.079806653982619,-1.61521057232478,0.0
2019-06-21,1.0,-0.0,-0.45167439464193715,-0.0,-2.086604842864503,-1.6137042761463163,0.0
2019-06-24,1.0,-0.0,-0.44126918505503593,-0.0,-2.0817528809880628,-1.6446695261226811,0.0
2019-06-25,1.0,-0.0,-0.44338793860782394,-0.0,-2.0801508965944913,-1.6441010800475429,0.0
2019-06-26,1.0,-0.0,-0.44909870357936055,-0.0,-2.040906977945354,-1.6750167863230203,0.0
2019-06-27,1.0,-0.0,-0.4245195288282703,-0.0,-2.041227526348419,-1.7006096300888613,0.0
2019-06-28,1.0,-0.0,-0.4076823923691673,-0.0,-2.0490848156741426,-1.6992008249548853,0.0
2019-07-01,1.0,-0.0,-0.3894633945567732,-0.0,-2.0718732314657613,-1.6834902505530691,0.0
2019-07-02,1.0,-0.0,-0.39104508302061375,-0.0,-2.0673932041330385,-1.6821569937798797,0.0
2019-07-03,1.0,-0.0,-0.4011322696860525,-0.0,-2.0574369531652086,-1.688111168296449,0.0
2019-07-05,1.0,-0.0,-0.3862756234832447,-0.0,-2.067950637682656,-1.7092476893685133,0.0
2019-07-08,1.0,-0.0,-0.3953512450173422,-0.0,-2.0652792876740693,-1.7161049852461563,0.0
2019-07-09,1.0,-0.0,-0.384571694118862,-0.0,-2.058140135281665,-1.7207104869107244,0.0
2019-07-10,1.0,-0.0,-0.3649744357795796,-0.0,-2.074007126994784,-1.7255074110416775,0.0
2019-07-11,1.0,-0.0,-0.3672511603919546,-0.0,-2.065085095410005,-1.7249613202681795,0.0
2019-07-12,1.0,-0.0,-0.35097435897435897,-0.0,-2.079846153846154,-1.6973846153846153,0.0
2019-07-15,1.0,-0.0,-0.36028695874967975,-0.0,-2.083525493210351,-1.6803996925441969,0.0
2019-07-16,1.0,-0.0,-0.37743230721713167,-0.0,-2.0878719242252655,-1.6824873880366522,0.0
2019-07-17,1.0,-0.0,-0.38859409613105966,-0.0,-2.083045695739529,-1.6800267889341096,0.0
2019-07-18,1.0,-0.0,-0.3833376589670387,-0.0,-2.1059953283155983,-1.7014274591227616,0.0
2019-07-19,1.0,-0.0,-0.38583004363183043,-0.0,-2.1133908165385416,-1.695096613338874,0.0
2019-07-22,1.0,-0.0,-0.34270331832065015,-0.0,-2.0992390122689857,-1.7348449552207899,0.0
2019-07-23,1.0,-0.0,-0.35022540027980725,-0.0,-2.096067153738536,-1.7353748898906678,0.0
2019-07-24,1.0,-0.0,-0.3516267521853825,-0.0,-2.0965706305281127,-1.724305591475715,0.0
2019-07-25,1.0,-0.0,-0.3373929198059655,-0.0,-2.1069769842088966,-1.7161213747548767,0.0
2019-07-26,1.0,-0.0,-0.34666117065127783,-0.0,-2.097846248969497,-1.7079554822753504,0.0
2019-07-29,1.0,-0.0,-0.31737944521640676,-0.0,-2.0955689362359116,-1.7335186042921102,0.0
2019-07-30,1.0,-0.0,-0.3309797454001958,-0.0,-2.095243003659228,-1.7276194402927383,0.0
2019-07-31,1.0,-0.0,-0.3587303220495936,-0.0,-2.0712521864389344,-1.7145796892684433,0.0
2019-08-01,1.0,-0.0,-0.38669203476114566,-0.0,-2.061191957628426,-1.6942973209235357,0.0
2019-08-02,1.0,-0.0,-0.3714505381855459,-0.0,-2.0414146591491544,-1.712711430035879,0.0
2019-08-05,1.0,-0.0,-0.36769601065191787,-0.0,-2.033799354739591,-1.7195677779484817,0.0
2019-08-06,1.0,-0.0,-0.37215113954418233,-0.0,-1.9371251499400237,-1.6887245101959216,0.0
2019-08-07,1.0,-0.0,-0.3642291801483399,-0.0,-1.9233411319627656,-1.6902782617352778,0.0
2019-08-08,1.0,-0.0,-0.34780236134537157,-0.0,-1.9109534676059132,-1.7020537751761087,0.0
2019-08-09,1.0,-0.0,-0.3230095031759319,-0.0,-1.8788714363090255,-1.7220936530602196,0.0
2019-08-12,1.0,-0.0,-0.3141113953946073,-0.0,-1.90799055304074,-1.6982385357213148,0.0
2019-08-13,1.0,-0.0,-0.2821582875098193,-0.0,-1.912558915946583,-1.7148959151610368,0.0
2019-08-14,1.0,-0.0,-0.288163743832739,-0.0,-1.8920424014459478,-1.7047530653119047,0.0
2019-08-15,1.0,-0.0,-0.33895948213857585,-0.0,-1.8677535363222246,-1.5883481179573242,0.0
2019-08-16,1.0,-0.0,-0.333477114785526,-0.0,-1.8681524083393244,-1.5910855499640546,0.0
2019-08-19,1.0,-0.0,-0.3160070318810282,-0.0,-1.8734736542024992,-1.5617902788996056,0.0
2019-08-20,1.0,-0.0,-0.30778296327723564,-0.0,-1.855843115070947,-1.5504171970018386,0.0
2019-08-21,1.0,-0.0,-0.3137604352312166,-0.0,-1.8365537942031704,-1.5397242284963886,0.0
2019-08-22,1.0,-0.0,-0.31378859968280626,-0.0,-1.83421961003825,-1.5166060266815935,0.0
2019-08-23,1.0,-0.0,-0.3029696518339229,-0.0,-1.8261031465276485,-1.5255539005771737,0.0
2019-08-26,1.0,-0.0,-0.2762506871907642,-0.0,-1.805937328202309,-1.4991295583654023,0.0
2019-08-27,1.0,-0.0,-0.27122285714285715,-0.0,-1.7981257142857143,-1.5020799999999999,0.0
2019-08-28,1.0,-0.0,-0.24557390548515484,-0.0,-1.8342559128962896,-1.4949448739649573,0.0
2019-08-29,1.0,-0.0,-0.21991871774966895,-0.0,-1.851043426640486,-1.4954564135348647,0.0
2019-08-30,1.0,-0.0,-0.21196837513631406,-0.0,-1.8504634678298801,-1.4813249727371867,0.0
2019-09-03,1.0,-0.0,-0.22525224979547315,-0.0,-1.851877102081629,-1.4678665575856742,0.0
2019-09-04,1.0,-0.0,-0.20063564131668557,-0.0,-1.858433598183882,-1.4811804767309875,0.0
2019-09-05,1.0,-0.0,-0.22755299518430172,-0.0,-1.8385615914307574,-1.4344930014852155,0.0
2019-09-06,1.0,-0.0,-0.22001346196993493,-0.0,-1.8651110612519632,-1.4022436616558223,0.0
2019-09-09,1.0,-0.0,-0.23600571377555576,-0.0,-1.8447013659494689,-1.3832247120792787,0.0
2019-09-10,1.0,-0.0,-0.23395805443998213,-0.0,-1.8583668005354752,-1.3699687639446676,0.0
2019-09-11,1.0,-0.0,-0.223869301994302,-0.0,-1.828792735042735,-1.3989049145299144,0.0
2019-09-12,1.0,-0.0,-0.17211483168929978,-0.0,-1.8424381828637149,-1.4088556641748131,0.0
2019-09-13,1.0,-0.0,-0.17154108225299766,-0.0,-1.8457147913809124,-1.4073271094199373,0.0
2019-09-16,1.0,-0.0,-0.16728525980911982,-0.0,-1.8451749734888654,-1.4060622127960412,0.0
2019-09-17,1.0,-0.0,-0.28667471125667987,-0.0,-1.7190139631098087,-1.3039131184278572,0.0
2019-09-18,1.0,-0.0,-0.3115474037716352,-0.0,-1.7008094376991303,-1.2931197795573925,0.0
2019-09-19,1.0,-0.0,-0.31545850023689537,-0.0,-1.6953094715079469,-1.2963776543050354,0.0
2019-09-20,1.0,-0.0,-0.3192662130738093,-0.0,-1.6915855654121092,-1.2954095254500042,0.0
2019-09-23,1.0,-0.0,-0.3220747889022919,-0.0,-1.6877046355333447,-1.2983370670342929,0.0
2019-09-24,1.0,-0.0,-0.3240425623572998,-0.0,-1.6877611683108604,-1.2961271701201913,0.0
