Date,IWF,IWM,MTUM,SPY,STRO,VLUE,VXX
2019-09-03,-0.0,-0.6309092373359105,-1.0070065233148104,-3.356124667794153,1.0,-2.0594346460497706,0.0
2019-09-04,-0.0,-0.6097521725136787,-1.0066784679755392,-3.362407467009977,1.0,-2.0675088509816546,0.0
2019-09-05,-0.0,-0.6318236472945892,-0.9989579158316633,-3.3629659318637275,1.0,-2.0223647294589178,0.0
2019-09-06,-0.0,-0.61812375249501,-1.0,-3.3665469061876245,1.0,-1.9993612774451095,0.0
2019-09-09,-0.0,-0.5767135539474755,-1.008862509147085,-3.453370192698593,1.0,-2.091796080982194,0.0
2019-09-10,-0.0,-0.5587709315558446,-1.0649487888148268,-3.4586246138839214,1.0,-2.0464965046333927,0.0
2019-09-11,-0.0,-0.5054178295846331,-1.1947135117386307,-3.5230668198982107,1.0,-1.9856345427680184,0.0
2019-09-12,-0.0,-0.5556938911022575,-1.1837649402390438,-3.557768924302789,1.0,-2.0029050464807434,0.0
2019-09-13,-0.0,-0.5488715496266465,-1.228207064351036,-3.6168302709958886,1.0,-1.996140615823475,0.0
2019-09-16,-0.0,-0.5599932733540739,-1.2128983435634406,-3.6302026402085263,1.0,-2.005297233666863,0.0
2019-09-17,-0.0,-0.5049163795276914,-1.2244726447600638,-3.6447600638709137,1.0,-2.0299184805445836,0.0
2019-09-18,-0.0,-0.5159771274806593,-1.239656912209889,-3.6420282542885976,1.0,-2.0112680793810966,0.0
2019-09-19,-0.0,-0.5264883955600403,-1.2410023545240496,-3.625378405650858,1.0,-2.0161453077699294,0.0
2019-09-20,-0.0,-0.5616265364539486,-1.2779087388449235,-3.588988045125442,1.0,-1.9904024246506145,0.0
2019-09-23,-0.0,-0.568990162280333,-1.292525014714538,-3.558647944168839,1.0,-1.9880602034810395,0.0
2019-09-24,-0.0,-0.5691337258200168,-1.2932716568544995,-3.55878889823381,1.0,-1.9891505466778805,0.0
2019-09-25,-0.0,-0.5630782169890663,-1.2804878048780486,-3.5698906644238857,1.0,-1.996972245584525,0.0
2019-09-26,-0.0,-0.47619047619047616,-1.5514234419081814,-3.6165683508591946,1.0,-1.905018380781397,0.0
2019-09-27,-0.0,-0.43843895700224483,-1.5491279571749266,-3.679243653945778,1.0,-1.967363149715075,0.0
2019-09-30,-0.0,-0.3133166046551873,-1.66280176516397,-3.6827031236480052,1.0,-1.9939430648092065,0.0
2019-10-01,-0.0,-0.28337236533957844,-1.695637089079712,-3.6880041634139995,1.0,-2.006765547749154,0.0
2019-10-02,-0.0,-0.35711190084077316,-1.7952674005374014,-3.6285862875964288,1.0,-1.8867123168934732,0.0
2019-10-03,-0.0,-0.420569565963287,-1.7629953679876478,-3.5875793446560302,1.0,-1.8066563733058842,0.0
2019-10-04,-0.0,-0.46787733424704475,-1.8001541887956143,-3.51901661812575,1.0,-1.7789960596196677,0.0
2019-10-07,-0.0,-0.4973991643216509,-1.7920184190330009,-3.4760808390892812,1.0,-1.7619169438048947,0.0
2019-10-08,-0.0,-0.5136785960082588,-1.7833792154163801,-3.5203028217481074,1.0,-1.7854439091534757,0.0
2019-10-09,-0.0,-0.5391613238606827,-1.773349506151447,-3.578842488303587,1.0,-1.7726563853751518,0.0
2019-10-10,-0.0,-0.6490841845720324,-1.9077139837971118,-3.4312257837266644,1.0,-1.8178936245156747,0.0
2019-10-11,-0.0,-0.6690755265708997,-2.0450339296730413,-3.2893275755706357,1.0,-1.8094650568432185,0.0
2019-10-14,-0.0,-0.6052724699221514,-2.13225406935598,-3.342887473460722,1.0,-1.7660120311394196,0.0
2019-10-15,-0.0,-0.6100044267374946,-2.1441345728198318,-3.3395307658255864,1.0,-1.7598052235502435,0.0
2019-10-16,-0.0,-0.675301942937161,-2.147295641519342,-3.2428671451076494,1.0,-1.6865044635042885,0.0
2019-10-17,-0.0,-0.5873236984154623,-2.24351384293923,-3.1901445237680655,1.0,-1.6852690231586278,0.0
2019-10-18,-0.0,-0.6883094154707734,-2.285964298214911,-3.114893244662233,1.0,-1.6612705635281761,0.0
2019-10-21,-0.0,-0.620381719488706,-2.2899667308702503,-3.1115391350026265,1.0,-1.7331465592715811,0.0
2019-10-22,-0.0,-0.58499207327814,-2.2971639950678173,-3.145411308789854,1.0,-1.7798132816628502,0.0
2019-10-23,-0.0,-0.5821119547942787,-2.3220907646123963,-3.159632703514039,1.0,-1.765407028076991,0.0
2019-10-24,-0.0,-0.5708512931034483,-2.448724856321839,-3.1795079022988504,1.0,-1.7807112068965518,0.0
2019-10-25,-0.0,-0.5852836879432624,-2.3603723404255317,-3.1382978723404253,1.0,-1.7812943262411347,0.0
2019-10-28,-0.0,-0.6330185317177477,-2.39460085531005,-3.1535103349964357,1.0,-1.7283499643620812,0.0
2019-10-29,-0.0,-0.624765645924471,-2.514775466476207,-3.067136862780109,1.0,-1.7210963306847604,0.0
2019-10-30,-0.0,-0.6306716684530189,-2.51643444087174,-3.0651125401929256,1.0,-1.719542693819221,0.0
2019-10-31,-0.0,-0.6556232882763495,-2.462673381040728,-3.029419560031805,1.0,-1.6869864829048504,0.0
2019-11-01,-0.0,-0.6569710900892936,-2.4617628856864995,-3.0417292900716117,1.0,-1.6805764300238706,0.0
2019-11-04,-0.0,-0.6388888888888888,-2.4699294532627865,-3.048765432098765,1.0,-1.660758377425044,0.0
2019-11-05,-0.0,-0.6830229226361032,-2.6570558739255015,-3.0152220630372493,1.0,-1.5988538681948423,0.0
2019-11-06,-0.0,-0.6825711199135758,-2.65835433921498,-3.0333093266114513,1.0,-1.6281958948505582,0.0
2019-11-07,-0.0,-0.7132955261499686,-2.6529840669727247,-3.017553335133676,1.0,-1.6178773967053741,0.0
2019-11-08,-0.0,-0.6341355512298709,-2.6094496549283317,-2.979915059281543,1.0,-1.62440276057335,0.0
2019-11-11,-0.0,-0.5988620199146515,-2.6834992887624467,-2.965682788051209,1.0,-1.642514224751067,0.0
2019-11-12,-0.0,-0.5258802816901408,-2.662852112676056,-2.9629401408450704,1.0,-1.6510563380281689,0.0
2019-11-13,-0.0,-0.5511170688114388,-2.871224307417337,-2.897319034852547,1.0,-1.6168900804289545,0.0
2019-11-14,-0.0,-0.544571224817258,-2.8675343198431094,-2.8737742913175253,1.0,-1.628365127473703,0.0
2019-11-15,-0.0,-0.5371179039301309,-2.8935032528295164,-2.8548257731040017,1.0,-1.626414758042955,0.0
2019-11-18,-0.0,-0.5488809310653537,-2.918889883616831,-2.8644583706356315,1.0,-1.6203222918531783,0.0
2019-11-19,-0.0,-0.6686362783717876,-3.0146314012380415,-2.9822734946539105,1.0,-1.7135621834552617,0.0
2019-11-20,-0.0,-0.6600056290458767,-3.0094755605591517,-2.9844263064077303,1.0,-1.7278356318603996,0.0
2019-11-21,-0.0,-0.5750377073906486,-3.1361236802413273,-2.905448717948718,1.0,-1.8101432880844646,0.0
2019-11-22,-0.0,-0.5526339405905053,-2.8830656017230547,-2.7386700170510636,1.0,-1.79996410302432,0.0
2019-11-25,-0.0,-0.525115720898337,-2.768472484141951,-2.609206240356592,1.0,-1.6692096691239497,0.0
2019-11-26,-0.0,-0.4817224552692407,-2.7780155808578035,-2.614074137488229,1.0,-1.687013098193648,0.0
2019-11-27,-0.0,-0.5052613568312089,-2.758405338352297,-2.601077936521516,1.0,-1.6903071263581146,0.0
2019-11-29,-0.0,-0.5021496130696474,-2.839724849527085,-2.641874462596733,1.0,-1.6147033533963888,0.0
2019-12-02,-0.0,-0.5304840819886611,-2.9569995638901,-2.6398604448320975,1.0,-1.5949411251635413,0.0
2019-12-03,-0.0,-0.5135040947900331,-2.9339606203171287,-2.6441017598884824,1.0,-1.6207527443805543,0.0
2019-12-04,-0.0,-0.5713911219853198,-2.9342887102411743,-2.6272282418734707,1.0,-1.6052953512757777,0.0
2019-12-05,-0.0,-0.5638609901342103,-3.013065505288419,-2.6395875922140255,1.0,-1.671584748022398,0.0
2019-12-06,-0.04207830223197951,-0.6781924624954262,-3.094859129162093,-2.7233809001097695,1.0,-1.6088547383827296,0.0
2019-12-09,-0.0,-0.5605597256973404,-3.20767306088407,-2.8211472523399124,1.0,-1.6776017051246408,0.0
2019-12-10,-0.17282082324455206,-0.5527643260694108,-3.677461662631154,-3.089689265536723,1.0,-1.596045197740113,0.0
2019-12-11,-0.19865488857659103,-0.5216823930937563,-3.664424814294318,-3.0547078899819318,1.0,-1.5987753463160008,0.0
2019-12-12,-0.1868142929038752,-0.5205837946653247,-3.6835430296930047,-3.0678409662808255,1.0,-1.6067438349270258,0.0
2019-12-13,-0.19915168652797416,-0.5268632599474854,-3.7403554837406583,-3.0593819430418097,1.0,-1.5732175318117552,0.0
2019-12-16,-0.22556684910086006,-0.5076231430805317,-3.6839327599687257,-2.9424354964816266,1.0,-1.4137021110242378,0.0
2019-12-17,-0.3684532300794783,-0.45832484206235985,-3.8759934787038923,-3.07132667617689,1.0,-1.4153250458528632,0.0
2019-12-18,-0.0,-0.2978025582158085,-4.501257242811851,-3.634962282715645,1.0,-1.4986334317262493,0.0
2019-12-19,-0.0,-0.33828056288478453,-4.531882145998241,-3.6190633245382586,1.0,-1.5046174142480213,0.0
2019-12-20,-0.0,-0.3944082219029727,-4.567134489998895,-3.6215051386893578,1.0,-1.468007514642502,0.0
2019-12-23,-0.0,-0.4193904593639576,-4.556095406360424,-3.6179328621908127,1.0,-1.4489840989399294,0.0
2019-12-24,-0.0,-0.43566217112535927,-4.52730488613752,-3.648573955339377,1.0,-1.4430687596727834,0.0
2019-12-26,-0.0,-0.40993449781659386,-4.4667030567685595,-3.5686681222707426,1.0,-1.471834061135371,0.0
2019-12-27,-0.0,-0.40711890078978685,-4.424212917883804,-3.5268852104295143,1.0,-1.4607811316672077,0.0
2019-12-30,-0.0,-0.39526076606795063,-4.431724734905864,-3.5337589266392553,1.0,-1.4594243670201255,0.0
2019-12-31,-0.0,-0.42148492380849456,-4.422241435210202,-3.520479844374797,1.0,-1.4430995352858533,0.0
2020-01-02,-0.0,-0.4407029359149742,-4.291171209091865,-3.40218878248974,1.0,-1.3888245817110385,0.0
2020-01-03,-0.0,-0.3862342961451734,-4.349618812412756,-3.53742080962096,1.0,-1.464511972511543,0.0
2020-01-06,-0.0,-0.41892477780186427,-4.382180793409929,-3.5570127899414703,1.0,-1.480815087795361,0.0
2020-01-07,-0.0,-0.43824786324786325,-4.297863247863248,-3.4878205128205124,1.0,-1.4599358974358974,0.0
2020-01-08,-0.0,-0.43384156093400145,-4.277534918434801,-3.460070369975477,1.0,-1.490670647190532,0.0
2020-01-09,-0.0,-0.4563975423089361,-4.317236175487765,-3.478495203190686,1.0,-1.5272178505982537,0.0
2020-01-10,-0.0,-0.46054907047124943,-4.339386078685689,-3.4834630350194553,1.0,-1.5249675745784694,0.0
2020-01-13,-0.0,-0.4645558677328723,-4.3578992867949,-3.4724443483898857,1.0,-1.5111303220229089,0.0
2020-01-14,-0.11475230162209557,-0.42667689609820253,-4.450789127575625,-3.5094256904866286,1.0,-1.4584612012275318,0.0
2020-01-15,-0.15479842243645925,-0.42714723926380366,-4.43908851884312,-3.5,1.0,-1.4343777388255914,0.0
2020-01-16,-0.15615418309242227,-0.41009636443276387,-4.416776171703898,-3.504708716600964,1.0,-1.4627682873412178,0.0
2020-01-17,-0.17620712256936857,-0.39676644090015295,-4.388791785012017,-3.5096132838103564,1.0,-1.4529167577015514,0.0
2020-01-21,-0.19091802204999453,-0.40530509769675804,-4.3652439689990175,-3.5102063093548743,1.0,-1.4440563257286323,0.0
2020-01-22,-0.18656471873293282,-0.3948661933369743,-4.384817039868924,-3.508574549426543,1.0,-1.4481703986892407,0.0
2020-01-23,-0.2327955218966085,-0.37712655032378445,-4.345845681044891,-3.5363845900559765,1.0,-1.4835912633080892,0.0
2020-01-24,-0.23049021763024838,-0.3832710485821059,-4.3554627390635305,-3.5444053638162227,1.0,-1.47790723235876,0.0
2020-01-27,-0.21285054260234235,-0.2957988610723111,-4.279681959815193,-3.4861931879230688,1.0,-1.4700762866659502,0.0
2020-01-28,-0.17647674905739424,-0.3290741516547968,-4.181713447842481,-3.397360703812317,1.0,-1.3886677838290744,0.0
2020-01-29,-0.13853486685317584,-0.3347839602113771,-4.13770593720858,-3.3570614444099056,1.0,-1.3935343487721479,0.0
2020-01-30,-0.15602909537957177,-0.3568281938325991,-4.07396783116484,-3.3045794488269644,1.0,-1.3533449441655567,0.0
2020-01-31,-0.12272727272727273,-0.41250000000000003,-4.093595041322314,-3.328615702479339,1.0,-1.3730371900826446,0.0
2020-02-03,-0.1564639966798091,-0.36947499481220175,-4.130421249221831,-3.338659472919693,1.0,-1.3806806391367503,0.0
2020-02-04,-0.29178287921046986,-0.4538725595365802,-4.221948079811199,-3.3718086247586356,1.0,-1.388006865479511,0.0
2020-02-05,-0.20146949206687254,-0.47236716004685336,-4.241614311574913,-3.381216057927803,1.0,-1.3516132467255884,0.0
2020-02-06,-0.25023908192540645,-0.46530655615768785,-4.275634895335246,-3.342365317182021,1.0,-1.2923175007969399,0.0
2020-02-07,-0.2573684210526316,-0.4711578947368421,-4.201263157894736,-3.3054736842105266,1.0,-1.2910526315789472,0.0
2020-02-10,-0.2621938455097341,-0.44107180238643495,-4.1812853255181075,-3.2943269834624243,1.0,-1.2880468913544065,0.0
2020-02-11,-0.23781818181818182,-0.4623376623376623,-4.12187012987013,-3.2824935064935064,1.0,-1.284987012987013,0.0
2020-02-12,-0.2373884160265726,-0.4629437409175836,-4.122379074112518,-3.2788042350010382,1.0,-1.278389038820843,0.0
2020-02-13,-0.22637979420018708,-0.48331774243841596,-4.144579565533728,-3.2865606485812284,1.0,-1.2530921941586113,0.0
2020-02-14,-0.23576048403922384,-0.4787189651575214,-4.147193824327144,-3.2750886709785103,1.0,-1.2951178802420196,0.0
2020-02-18,-0.22871173336119527,-0.4877233308954132,-4.136767317939609,-3.271549472364434,1.0,-1.32347717061958,0.0
2020-02-19,-0.22405289117431001,-0.564907125616539,-4.150068212824011,-3.240319026130759,1.0,-1.3150383041242524,0.0
2020-02-20,-0.2639588581024349,-0.5644416456759026,-4.119017632241813,-3.2349916036943744,1.0,-1.3129722921914355,0.0
2020-02-21,-0.23111203233495697,-0.5714581821950461,-4.076070059073479,-3.1931806404808785,1.0,-1.2920509897398693,0.0
2020-02-24,-0.10298864938040195,-0.5858585858585859,-4.163178173487451,-3.2537748620222846,1.0,-1.3076122045194207,0.0
2020-02-25,-0.07817268878605887,-0.7039480161464999,-4.002658265235798,-2.892783302156149,1.0,-1.1678645269272423,0.0
2020-02-26,-0.08666296707362191,-0.6250462449130596,-3.7711801701812804,-2.744358120606733,1.0,-1.021920088790233,0.0
2020-02-27,-0.12736502076603598,-0.6041532071988925,-3.742593447161975,-2.7541301338255653,1.0,-1.0011075219197045,0.0
2020-02-28,-0.12519902790580742,-0.7744909075672505,-3.270510349451102,-2.314673594234476,1.0,-0.8951646694041733,0.0
2020-03-02,-0.2573610521849809,-0.6627916843445057,-3.2454815443360205,-2.3983029274501484,1.0,-0.9214255409418753,0.0
2020-03-03,-0.17725040916530277,-0.9329787234042553,-2.9434533551554827,-2.2734042553191487,1.0,-0.8562193126022913,0.0
2020-03-04,-0.007148659626320065,-1.0813160032493907,-3.094476035743298,-2.189195775792039,1.0,-0.751340373679935,0.0
2020-03-05,-0.016367235079171743,-1.2369062119366627,-2.738580998781973,-1.9596528623629719,1.0,-0.6611601705237514,0.0
2020-03-06,-0.06767811988695524,-1.3601814666071694,-2.59645991372899,-1.8293916406366206,1.0,-0.5834448906738064,0.0
2020-03-09,-0.05520656270785603,-1.329539575788929,-2.611558643115808,-1.8255856921144038,1.0,-0.568472396718646,0.0
2020-03-10,-0.6673792756539236,-0.7574823943661972,-2.0720573440643864,-1.4363053319919519,1.0,-0.35456488933601615,0.0
2020-03-11,-0.5065248912518124,-0.9613339777670373,-2.0622281295311744,-1.2837723537941035,1.0,-0.22776703721604638,0.0
2020-03-12,-0.5482596748339821,-0.7948248225326311,-1.907258987863522,-1.2564689718342112,1.0,-0.21799862605907946,0.0
2020-03-13,-0.7470555243970837,-0.5432621220618977,-1.6568092591648398,-1.151532147045327,1.0,-0.0,0.0
2020-03-16,-0.7847696990867807,-0.5812665302659813,-1.4231748091222116,-1.0228554319077798,1.0,-0.1782025051150257,0.0
2020-03-17,-0.7710706688726069,-0.6064287402505317,-1.0251004490664146,-0.8534625384069959,1.0,-0.47099976364925555,0.0
2020-03-18,-0.7578598749883385,-0.6091519731318221,-0.9881518798395373,-0.839443977983021,1.0,-0.470006530459931,0.0
2020-03-19,-0.7617671345995045,-0.5378933847141939,-0.9724745389485273,-0.8344343517753922,1.0,-0.481053307642903,0.0
2020-03-20,-0.7820567075751164,-0.6740019748906757,-0.9586213382235388,-0.8512719236375605,1.0,-0.4362157332957164,0.0
2020-03-23,-0.7934649164227028,-0.7789687411464727,-0.8723203324204363,-0.8572103125885353,1.0,-0.41986967607894987,0.0
2020-03-24,-0.8222960151802656,-0.8101043643263758,-0.8283681214421252,-0.853225806451613,1.0,-0.4297912713472486,0.0
2020-03-25,-0.8001087843350557,-0.7953041428700933,-0.7267246849786964,-0.8203245399329163,1.0,-0.3902184752062369,0.0
2020-03-26,-0.8128705254106893,-0.795628365841517,-0.7128569489070914,-0.8168529664660361,1.0,-0.38729239263248405,0.0
2020-03-27,-0.8084926634059582,-0.780613606047132,-0.6783459315251223,-0.8124499777678968,1.0,-0.36651845264562033,0.0
2020-03-30,-0.805418828433329,-0.7785020619928162,-0.682453106292404,-0.8128242649993348,1.0,-0.35523923551062037,0.0
2020-03-31,-0.7928480091714802,-0.7859253053485604,-0.6681952467039993,-0.8020635830503992,1.0,-0.3603774416861414,0.0
2020-04-01,-0.7944561588473028,-0.7915129151291513,-0.6424617817606747,-0.8022315937445088,1.0,-0.36219469337550514,0.0
2020-04-02,-0.8044573811799461,-0.7515422712659658,-0.6325484403510296,-0.8068902597966809,1.0,-0.3489877487183943,0.0
2020-04-03,-0.8120784927990253,-0.7466388199973893,-0.6317713092285602,-0.8184745246486533,1.0,-0.34203541748248706,0.0
2020-04-06,-0.813453657685936,-0.7548609294620281,-0.6327927456622199,-0.8179440230185718,1.0,-0.3405266370215363,0.0
2020-04-07,-0.7906072390068801,-0.7207811631981539,-0.6159565830520063,-0.8222725524550233,1.0,-0.32366138199222255,0.0
2020-04-08,-0.793218454697054,-0.7227091974173686,-0.6199170479326122,-0.8224654722709197,1.0,-0.3175268311455082,0.0
2020-04-09,-0.7957979626485568,-0.7087011884550085,-0.62937181663837,-0.8144312393887946,1.0,-0.2961799660441426,0.0
2020-04-13,-0.8114486674293463,-0.6635735773907885,-0.644845557391636,-0.8174229905512479,1.0,-0.299817804330325,0.0
2020-04-14,-0.8117163673331074,-0.6560487970179599,-0.6518129447644866,-0.8166299559471365,1.0,-0.2996441884107082,0.0
2020-04-15,-0.788265090755593,-0.6723934149430139,-0.6310257492612917,-0.8162515829463908,1.0,-0.31325453777965384,0.0
2020-04-16,-0.8027480401247576,-0.652912416757987,-0.6419118266880215,-0.8197336255584591,1.0,-0.29747955829048306,0.0
2020-04-17,-0.8106726381612304,-0.6503295588980903,-0.6510478282913639,-0.8211931722156498,1.0,-0.2919131316545547,0.0
2020-04-20,-0.8426818950930626,-0.6076988155668359,-0.6805414551607445,-0.8239424703891709,1.0,-0.27521150592216587,0.0
2020-04-21,-0.8479143751586429,-0.6155343091632117,-0.6819527878839158,-0.8201624502919028,1.0,-0.2649547339030375,0.0
2020-04-22,-0.8390486725663717,-0.6551650782845473,-0.6653761061946902,-0.8390486725663717,1.0,-0.25595643294758336,0.0
2020-04-23,-0.8256678133095511,-0.6690873572004926,-0.6540960631927634,-0.8361574722894636,1.0,-0.2618167919480189,0.0
