Date,GLNG,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-12-14,1.0,-0.18167821401077752,-1.2935431100846804,-0.0,-1.2236335642802154,-1.112490377213241,0.0
2018-12-17,1.0,-0.16535697172975564,-1.2918064206995687,-0.0,-1.2126976521322472,-1.1216578821274557,0.0
2018-12-18,1.0,-0.1423599523241955,-1.2780452920143026,-0.0,-1.2145411203814063,-1.1326340882002384,0.0
2018-12-19,1.0,-0.11778671447260042,-1.309511119724793,-0.0,-1.2554387324967295,-1.1624109695237173,0.0
2018-12-20,1.0,-0.11569212985261536,-1.2913495809652251,-0.0,-1.256237356709373,-1.1531644350255275,0.0
2018-12-21,1.0,-0.10661236224245328,-1.293483469094394,-0.0,-1.2614278869190225,-1.1300431241015811,0.0
2018-12-24,1.0,-0.06557455573118744,-1.2643579058293815,-0.0,-1.2728840350625088,-1.1871437467069024,0.0
2018-12-26,1.0,-0.062316089226388226,-1.2782629330802089,-0.0,-1.2391077361177028,-1.1663977218794495,0.0
2018-12-27,1.0,-0.006191104839076797,-1.2266126462420905,-0.0,-1.1543679155096283,-1.1651113033186142,0.0
2018-12-28,1.0,-0.0,-1.2413289521723256,-0.0,-1.1578587075575026,-1.164521723256663,0.0
2018-12-31,1.0,-0.0005946935041171088,-1.2376944190301924,-0.0,-1.164775846294602,-1.1715004574565415,0.0
2019-01-02,1.0,-0.0,-1.2360977838702307,-0.0,-1.1611149188942198,-1.1721270276445055,0.0
2019-01-03,1.0,-0.0,-1.2401484604105573,-0.0,-1.1560208944281527,-1.1859879032258065,0.0
2019-01-04,1.0,-0.0,-1.244680366337085,-0.0,-1.122978083564952,-1.1888185173372214,0.0
2019-01-07,1.0,-0.0,-1.200553620859005,-0.0,-1.1064827216715778,-1.157648004286097,0.0
2019-01-08,1.0,-0.0,-1.1874304039909136,-0.0,-1.1124671506837114,-1.154247026858492,0.0
2019-01-09,1.0,-0.0,-1.1820082751256842,-0.0,-1.1112248075810829,-1.155714730613516,0.0
2019-01-10,1.0,-0.0,-1.1780505158306651,-0.0,-1.1148167911775169,-1.153948772678762,0.0
2019-01-11,1.0,-0.0,-1.1673511293634498,-0.0,-1.1251227568967057,-1.1714132666726185,0.0
2019-01-14,1.0,-0.0,-1.1785090664875757,-0.0,-1.1402731139467206,-1.1584956346541302,0.0
2019-01-15,1.0,-0.0,-1.1733189983425165,-0.0,-1.1413788469291761,-1.165031581776643,0.0
2019-01-16,1.0,-0.0,-1.1724462365591397,-0.0,-1.1255824372759857,-1.1823028673835125,0.0
2019-01-17,1.0,-0.0,-1.1588793412101683,-0.0,-1.1296097386322952,-1.1869405656999643,0.0
2019-01-18,1.0,-0.0,-1.1553332432067054,-0.0,-1.139335766752287,-1.211662385651841,0.0
2019-01-22,1.0,-0.0,-1.1725285390765816,-0.0,-1.204325923187133,-1.244812127374405,0.0
2019-01-23,1.0,-0.0,-1.1597067557535263,-0.0,-1.2130196733481813,-1.2672141796585006,0.0
2019-01-24,1.0,-0.0,-1.166937770135242,-0.0,-1.2086257377887253,-1.2719709996746758,0.0
2019-01-25,1.0,-0.0,-1.1212524983344436,-0.0,-1.296897306557533,-1.3405824688303036,0.0
2019-01-28,1.0,-0.0,-1.0839303506191582,-0.0,-1.3305973335863737,-1.3299805475162498,0.0
2019-01-29,1.0,-0.0,-1.0871736876825937,-0.0,-1.3112807463952505,-1.3136367920082932,0.0
2019-01-30,1.0,-0.0,-1.0854278452414572,-0.0,-1.3095170855690483,-1.3117763343688222,0.0
2019-01-31,1.0,-0.0,-1.097267450092029,-0.0,-1.2996837981971778,-1.3225258388786634,0.0
2019-02-01,1.0,-0.0,-1.0947950122803702,-0.0,-1.3092291706026828,-1.3191951634233894,0.0
2019-02-04,1.0,-0.0,-1.1015952190485154,-0.0,-1.2971154298621241,-1.3069502611641803,0.0
2019-02-05,1.0,-0.0,-1.085237713801065,-0.0,-1.2927955519954766,-1.333883051406493,0.0
2019-02-06,1.0,-0.0,-1.0864314021513493,-0.0,-1.2880260426495564,-1.3434138516701264,0.0
2019-02-07,1.0,-0.0,-1.0846001321877066,-0.0,-1.2845340383344348,-1.3518553488811254,0.0
2019-02-08,1.0,-0.0,-1.0824103001041372,-0.0,-1.2964120041654834,-1.3546814351983338,0.0
2019-02-11,1.0,-0.0,-1.0608947019239883,-0.0,-1.3025779546962373,-1.37541465263956,0.0
2019-02-12,1.0,-0.0,-1.066479756700247,-0.0,-1.312725717544193,-1.372742824558069,0.0
2019-02-13,1.0,-0.0,-1.0849294235064872,-0.0,-1.3049759992395797,-1.3627204030226698,0.0
2019-02-14,1.0,-0.0,-1.0521225403782934,-0.0,-1.3317451998665968,-1.3805326599647436,0.0
2019-02-15,1.0,-0.0,-1.065347006916289,-0.0,-1.3276413069401383,-1.37686620558073,0.0
2019-02-19,1.0,-0.0,-1.0469590893937228,-0.0,-1.340953469543268,-1.3746725722722295,0.0
2019-02-20,1.0,-0.0,-1.060717177008429,-0.0,-1.3335873136816039,-1.3678270393828276,0.0
2019-02-21,1.0,-0.0,-1.070020524079996,-0.0,-1.339458737053124,-1.3635625984439883,0.0
2019-02-22,1.0,-0.0,-1.0675669227465763,-0.0,-1.344514959202176,-1.3595934532614402,0.0
2019-02-25,1.0,-0.0,-1.0635536398467431,-0.0,-1.3547413793103449,-1.3709770114942528,0.0
2019-02-26,1.0,-0.0,-1.0566073819085866,-0.0,-1.3566647542551156,-1.3677089309619428,0.0
2019-02-27,1.0,-0.0,-1.0567246986799312,-0.0,-1.3613449397359862,-1.3647885976659653,0.0
2019-02-28,1.0,-0.0,-1.053639846743295,-0.0,-1.3607758620689654,-1.3749042145593868,0.0
2019-03-01,1.0,-0.0,-1.0512303928622824,-0.0,-1.3603396172111095,-1.3852832541852544,0.0
2019-03-04,1.0,-0.0,-1.0492471468303444,-0.0,-1.3558070394168984,-1.3901889325788817,0.0
2019-03-05,1.0,-0.0,-1.0366218958353464,-0.0,-1.3989274326021837,-1.3958353464102813,0.0
2019-03-06,1.0,-0.0,-1.0314838958906756,-0.0,-1.4037857936163023,-1.3935486986334444,0.0
2019-03-07,1.0,-0.0,-1.0020692974013474,-0.0,-1.4167468719923002,-1.3935033686236764,0.0
2019-03-08,1.0,-0.0,-0.9950389105058366,-0.0,-1.459727626459144,-1.408998054474708,0.0
2019-03-11,1.0,-0.0,-0.9957262857984968,-0.0,-1.4656383553568797,-1.4509505329861965,0.0
2019-03-12,1.0,-0.0,-0.9518371400198611,-0.0,-1.4984111221449852,-1.5149950347567032,0.0
2019-03-13,1.0,-0.0,-0.969294064522603,-0.0,-1.5241583462947168,-1.523857307711605,0.0
2019-03-14,1.0,-0.0,-0.973963548968556,-0.0,-1.513018225515722,-1.5200781093530944,0.0
2019-03-15,1.0,-0.0,-0.9708747614743397,-0.0,-1.5198855076830369,-1.5307823641659133,0.0
2019-03-18,1.0,-0.0,-0.9978702905532174,-0.0,-1.528979260686578,-1.5438872268140562,0.0
2019-03-19,1.0,-0.0,-1.0027479517581803,-0.0,-1.5316268892168339,-1.5544247112106255,0.0
2019-03-20,1.0,-0.0,-1.012062910367995,-0.0,-1.5200285030793506,-1.5576932865068456,0.0
2019-03-21,1.0,-0.0,-1.00660871333435,-0.0,-1.5571653703421282,-1.5198515581312593,0.0
2019-03-22,1.0,-0.0,-1.006095686917324,-0.0,-1.600297100706895,-1.516084417580166,0.0
2019-03-25,1.0,-0.0,-0.9172525416013354,-0.0,-1.627181225026554,-1.5135299175560164,0.0
2019-03-26,1.0,-0.0,-0.9263725639851421,-0.0,-1.6335928356993843,-1.528316287589681,0.0
2019-03-27,1.0,-0.0,-0.9089800274432077,-0.0,-1.6434415815419017,-1.5296539106571123,0.0
2019-03-28,1.0,-0.0,-0.9020684047364943,-0.0,-1.6359709305280274,-1.5440361843776997,0.0
2019-03-29,1.0,-0.0,-0.8859519314180742,-0.0,-1.6495892228402307,-1.5672807062305456,0.0
2019-04-01,1.0,-0.0,-0.8933401377902526,-0.0,-1.6448073488134727,-1.5651441694309773,0.0
2019-04-02,1.0,-0.0,-0.9165309446254072,-0.0,-1.665971091205212,-1.5070745114006514,0.0
2019-04-03,1.0,-0.0,-0.9116527037319117,-0.0,-1.6697131251586697,-1.4960649911144963,0.0
2019-04-04,1.0,-0.0,-0.8935613682092555,-0.0,-1.6440140845070423,-1.4925553319919516,0.0
2019-04-05,1.0,-0.0,-0.8563552376694978,-0.0,-1.6231063428202455,-1.4875080713256843,0.0
2019-04-08,1.0,-0.0,-0.8457457358191194,-0.0,-1.6230166600555336,-1.4896370487901625,0.0
2019-04-09,1.0,-0.0,-0.833291913116954,-0.0,-1.6534619016849743,-1.48362244644366,0.0
2019-04-10,1.0,-0.0,-0.8304748686428075,-0.0,-1.6580747496778032,-1.4683255675622087,0.0
2019-04-11,1.0,-0.0,-0.8454527343360894,-0.0,-1.666998705050304,-1.4680745094132883,0.0
2019-04-12,1.0,-0.0,-0.8397231627165903,-0.0,-1.668293168691496,-1.4710714997012548,0.0
2019-04-15,1.0,-0.0,-0.8445848465250485,-0.0,-1.651062136212129,-1.4792298890602458,0.0
2019-04-16,1.0,-0.0,-0.8411475165315965,-0.0,-1.6506239745438274,-1.4801372246805549,0.0
2019-04-17,1.0,-0.0,-0.82015033102693,-0.0,-1.6854497486186468,-1.4722484942008065,0.0
2019-04-18,1.0,-0.0,-0.8117963534920792,-0.0,-1.6795357178439774,-1.4902361263325696,0.0
2019-04-22,1.0,-0.0,-0.8165958510372406,-0.0,-1.685378655336166,-1.4967758060484877,0.0
2019-04-23,1.0,-0.0,-0.8224855028994201,-0.0,-1.6852129574085184,-1.4913017396520696,0.0
2019-04-24,1.0,-0.0,-0.8026197828468971,-0.0,-1.6851778065544378,-1.4928279709134378,0.0
2019-04-25,1.0,-0.0,-0.7837123478954718,-0.0,-1.7000797925393973,-1.5031917015759027,0.0
2019-04-26,1.0,-0.0,-0.7624471524496395,-0.0,-1.7042029345933847,-1.5072370057199702,0.0
2019-04-29,1.0,-0.0,-0.7366022237804267,-0.0,-1.7202243814484623,-1.5516377842331965,0.0
2019-04-30,1.0,-0.0,-0.7354399318944363,-0.0,-1.7223696729931395,-1.549952426260704,0.0
2019-05-01,1.0,-0.0,-0.7190161306482317,-0.0,-1.738903917443142,-1.5516481314497548,0.0
2019-05-02,1.0,-0.0,-0.7226449094003403,-0.0,-1.7198918810691761,-1.562969266192812,0.0
2019-05-03,1.0,-0.0,-0.7297540942555217,-0.0,-1.717684178895177,-1.5607752792106977,0.0
2019-05-06,1.0,-0.0,-0.7133063103638092,-0.0,-1.7166091177500875,-1.5743381874593403,0.0
2019-05-07,1.0,-0.0,-0.6986646510456035,-0.0,-1.7429579239103048,-1.597430083144369,0.0
2019-05-08,1.0,-0.0,-0.692365494439435,-0.0,-1.724025648732592,-1.5930768460074143,0.0
2019-05-09,1.0,-0.0,-0.6904344340331713,-0.0,-1.7321240667434985,-1.58816455379065,0.0
2019-05-10,1.0,-0.0,-0.6915480248646481,-0.0,-1.7304491678363747,-1.5910868257469422,0.0
2019-05-13,1.0,-0.0,-0.6891519133356738,-0.0,-1.7357941722252872,-1.5903505692361701,0.0
2019-05-14,1.0,-0.0,-0.5918973800208014,-0.056460799366054186,-1.7286910009410132,-1.5756525184488137,0.0
2019-05-15,1.0,-0.0,-0.586263246508864,-0.07224918292562148,-1.7321976824799445,-1.5612558185599683,0.0
2019-05-16,1.0,-0.0,-0.3624047749941098,-0.0,-1.3139480091101863,-1.2504908505458259,0.0
2019-05-17,1.0,-0.0,-0.3522664564446197,-0.0,-1.328301143082381,-1.2610957824201814,0.0
2019-05-20,1.0,-0.0,-0.34828950977702894,-0.0,-1.3185861514949648,-1.2517340021160706,0.0
2019-05-21,1.0,-0.0,-0.3433987388869306,-0.0,-1.3200172326009478,-1.2530842439196335,0.0
2019-05-22,1.0,-0.0,-0.3557156503741442,-0.0,-1.3348590988696067,-1.2896433688903042,0.0
2019-05-23,1.0,-0.0,-0.3615819209039548,-0.0,-1.3333333333333333,-1.2837590514840456,0.0
2019-05-24,1.0,-0.0,-0.35712581517416897,-0.0,-1.3364084619055194,-1.2829250835056465,0.0
2019-05-28,1.0,-0.0,-0.35219500556704314,-0.0,-1.3389136313026881,-1.285310959121998,0.0
2019-05-29,1.0,-0.0,-0.3435793166686601,-0.0,-1.3434995813897859,-1.2996850456484472,0.0
2019-05-30,1.0,-0.0,-0.33646053734680026,-0.0,-1.3432871571719431,-1.3124276418220289,0.0
2019-05-31,1.0,-0.0,-0.32629779791716346,-0.0,-1.323475633993163,-1.325105334287304,0.0
2019-06-03,1.0,-0.0,-0.3349556821779044,-0.0,-1.337369420702754,-1.2846232985121875,0.0
2019-06-04,1.0,-0.0,-0.3312061516508779,-0.0,-1.318601609259186,-1.3139244520195013,0.0
2019-06-05,1.0,-0.0,-0.32343208320201705,-0.0,-1.3853608572329024,-1.2306965017333753,0.0
2019-06-06,1.0,-0.0,-0.3378437190900099,-0.0,-1.3383580613254207,-1.280276953511375,0.0
2019-06-07,1.0,-0.0,-0.354130400379807,-0.0,-1.327543915176452,-1.2746478873239437,0.0
2019-06-10,1.0,-0.0,-0.3677938681292665,-0.0,-1.2912046719015113,-1.2868642228623288,0.0
2019-06-11,1.0,-0.0,-0.3674206349206349,-0.0,-1.319920634920635,-1.2809126984126984,0.0
2019-06-12,1.0,-0.0,-0.3536692136262337,-0.0,-1.3252546959567015,-1.300740210124164,0.0
2019-06-13,1.0,-0.0,-0.37682956090538267,-0.0,-1.309685675437895,-1.3124850035991362,0.0
2019-06-14,1.0,-0.0,-0.380123278898495,-0.0,-1.313800832532821,-1.3086375280179314,0.0
2019-06-17,1.0,-0.0,-0.3862599087196733,-0.0,-1.2999439506765953,-1.3173192409320202,0.0
2019-06-18,1.0,-0.0,-0.397179600176275,-0.0,-1.2991066063058372,-1.3099635431272785,0.0
2019-06-19,1.0,-0.0,-0.3846954294404867,-0.0,-1.304010245737613,-1.313535579924758,0.0
2019-06-20,1.0,-0.0,-0.3890092258323305,-0.0,-1.3044123545928599,-1.3178098676293621,0.0
2019-06-21,1.0,-0.0,-0.4020825795038797,-0.0,-1.2893901017167209,-1.32895107144293,0.0
2019-06-24,1.0,-0.0,-0.37607767303198775,-0.0,-1.2877286278301505,-1.3648376440254615,0.0
2019-06-25,1.0,-0.0,-0.37111782477341393,-0.0,-1.291560926485398,-1.3655589123867071,0.0
2019-06-26,1.0,-0.0,-0.3745712786991082,-0.0,-1.256345075253198,-1.404107654440544,0.0
2019-06-27,1.0,-0.0,-0.36104053236539624,-0.0,-1.2629965718894938,-1.4090340794515024,0.0
2019-06-28,1.0,-0.0,-0.3767366720516963,-0.0,-1.2514135702746367,-1.4106219709208403,0.0
2019-07-01,1.0,-0.0,-0.3780758818538123,-0.0,-1.2320901854620387,-1.4304012283324579,0.0
2019-07-02,1.0,-0.0,-0.3869703946039824,-0.0,-1.2182640655923098,-1.433700876448968,0.0
2019-07-03,1.0,-0.0,-0.39767872974933505,-0.0,-1.2010961553961474,-1.4312081889256065,0.0
2019-07-05,1.0,-0.0,-0.38492830675044304,-0.0,-1.2043257612373126,-1.438456581279201,0.0
2019-07-08,1.0,-0.0,-0.38792340494005956,-0.0,-1.2010218038458444,-1.4339045780030573,0.0
2019-07-09,1.0,-0.0,-0.37613353663429905,-0.0,-1.1940052965251584,-1.4424203514966698,0.0
2019-07-10,1.0,-0.0,-0.3684993167751788,-0.0,-1.1987380435656296,-1.4516919861747446,0.0
2019-07-11,1.0,-0.0,-0.3615114448346857,-0.0,-1.219934600944653,-1.4555326793427796,0.0
2019-07-12,1.0,-0.0,-0.38627561723414555,-0.0,-1.1974745844763595,-1.4504598999515896,0.0
2019-07-15,1.0,-0.0,-0.4019295200419812,-0.0,-1.1942840996245914,-1.44047955435353,0.0
2019-07-16,1.0,-0.0,-0.4132034282018111,-0.0,-1.1951811125485123,-1.4342658473479948,0.0
2019-07-17,1.0,-0.0,-0.42492723156532985,-0.0,-1.1891575032341528,-1.428606080206986,0.0
2019-07-18,1.0,-0.0,-0.423187350883578,-0.0,-1.1894536778680902,-1.4311941445266692,0.0
2019-07-19,1.0,-0.0,-0.42624873609706776,-0.0,-1.1889585439838222,-1.4293225480283114,0.0
2019-07-22,1.0,-0.0,-0.4078622087132725,-0.0,-1.2018642350557245,-1.4429584599797365,0.0
2019-07-23,1.0,-0.0,-0.41385873967276854,-0.0,-1.1993358172687512,-1.4367001457962094,0.0
2019-07-24,1.0,-0.0,-0.4165419010237527,-0.0,-1.2028082385788856,-1.4271031440942015,0.0
2019-07-25,1.0,-0.0,-0.4228182481160359,-0.0,-1.1948383437322745,-1.4338384247629852,0.0
2019-07-26,1.0,-0.0,-0.4266471924699773,-0.0,-1.1943768257059395,-1.4361002921129504,0.0
2019-07-29,1.0,-0.0,-0.38530539019815707,-0.0,-1.2076164070782027,-1.4843839191062544,0.0
2019-07-30,1.0,-0.0,-0.39719759794109233,-0.0,-1.2107112218636382,-1.4772253768536296,0.0
2019-07-31,1.0,-0.0,-0.44130648330058936,-0.0,-1.193639489194499,-1.4580468238375899,0.0
2019-08-01,1.0,-0.0,-0.45114802149487054,-0.0,-1.1813629702002932,-1.4384872170656244,0.0
2019-08-02,1.0,-0.0,-0.44547270577683556,-0.0,-1.1752619348526232,-1.4560724040931141,0.0
2019-08-05,1.0,-0.0,-0.44500224480633443,-0.0,-1.1657483368025794,-1.4707562956614015,0.0
2019-08-06,1.0,-0.0,-0.46216403041515874,-0.0,-1.1612654007237833,-1.4427682673931608,0.0
2019-08-07,1.0,-0.0,-0.47645744464757256,-0.0,-1.145724151939874,-1.44038188096689,0.0
2019-08-08,1.0,-0.0,-0.45334952438777576,-0.0,-1.13070228698644,-1.463711799230925,0.0
2019-08-09,1.0,-0.0,-0.4235598078398127,-0.0,-1.1045577489806628,-1.5088611683016429,0.0
2019-08-12,1.0,-0.0,-0.4228231388900134,-0.0,-1.0995020847670325,-1.5257256203699956,0.0
2019-08-13,1.0,-0.0,-0.40596023808559745,-0.0,-1.1021581568611571,-1.5409159007166864,0.0
2019-08-14,1.0,-0.0,-0.40213609515332954,-0.0,-1.1057933489764544,-1.5377053159640746,0.0
2019-08-15,1.0,-0.0,-0.42395650087957776,-0.0,-1.0873580681272987,-1.486806332960179,0.0
2019-08-16,1.0,-0.0,-0.43159154367770247,-0.0,-1.0788193059433586,-1.4784603111288392,0.0
2019-08-19,1.0,-0.0,-0.4225906488549618,-0.0,-1.0817430025445292,-1.4714933206106868,0.0
2019-08-20,1.0,-0.0,-0.41995709859378716,-0.0,-1.080162071979026,-1.4722332565345198,0.0
2019-08-21,1.0,-0.0,-0.42631725012885063,-0.0,-1.0832176981326567,-1.4551005035087023,0.0
2019-08-22,1.0,-0.0,-0.4276843978643464,-0.0,-1.0878386395095907,-1.4393909432469842,0.0
2019-08-23,1.0,-0.0,-0.42348248489396156,-0.0,-1.0863709964061452,-1.43943762094704,0.0
2019-08-26,1.0,-0.0,-0.41408759695996245,-0.0,-1.074238031810703,-1.4292486092611456,0.0
2019-08-27,1.0,-0.0,-0.41638252008622384,-0.0,-1.0748187340779933,-1.4280227317264356,0.0
2019-08-28,1.0,-0.0,-0.39105004906771346,-0.0,-1.1154857703631011,-1.4188812561334643,0.0
2019-08-29,1.0,-0.0,-0.3766075431627797,-0.0,-1.1150351988044205,-1.441223895858733,0.0
2019-08-30,1.0,-0.0,-0.3259205405636573,-0.0,-1.4441260744985671,-1.5066073643245093,0.0
2019-09-03,1.0,-0.0,-0.3418759610456176,-0.0,-1.4306338629762516,-1.4988040321202802,0.0
2019-09-04,1.0,-0.0,-0.3551725612624556,-0.0,-1.4306547491767523,-1.490826668947526,0.0
2019-09-05,1.0,-0.0,-0.38086535192111526,-0.0,-1.4186926215572935,-1.4506970418225094,0.0
2019-09-06,1.0,-0.0,-0.378560815113564,-0.0,-1.4241562300997663,-1.4426661006155805,0.0
2019-09-09,1.0,-0.0,-0.4019989835676775,-0.0,-1.4138573606640692,-1.4192783330509908,0.0
2019-09-10,1.0,-0.0,-0.4277326886548092,-0.0,-1.333534795372129,-1.5557762044551888,0.0
2019-09-11,1.0,-0.0,-0.403876941716066,-0.0,-1.4013240448271385,-1.5217861624334732,0.0
2019-09-12,1.0,-0.0,-0.35110325805895537,-0.0,-1.4235907602137563,-1.5349077745216342,0.0
2019-09-13,1.0,-0.0,-0.35159718929171874,-0.0,-1.4289347760486268,-1.5303703065051515,0.0
2019-09-16,1.0,-0.0,-0.3531321702238192,-0.0,-1.4363392354647389,-1.5396770422962034,0.0
2019-09-17,1.0,-0.0,-0.4131783282002342,-0.0,-1.4232420943044288,-1.5013664165184573,0.0
