Date,EPZM,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-23,1.0,-0.7146307260828919,-2.2405733873480838,-0.0,-1.988080398878155,-1.8473044562168899,0.0
2018-11-26,1.0,-0.7189671509791535,-2.3016424510423246,-0.0,-2.0105811749842073,-1.8652084649399874,0.0
2018-11-27,1.0,-0.6941158034944763,-2.3016532163284498,-0.0,-1.9924782574629791,-1.8469795502624775,0.0
2018-11-28,1.0,-0.6923378866384049,-2.3214790390956193,-0.0,-1.989872821479039,-1.846836238027948,0.0
2018-11-29,1.0,-0.6233626136538758,-2.277392510402219,-0.0,-1.9644783479734935,-1.8401140391431652,0.0
2018-11-30,1.0,-0.6230935140964413,-2.277769218918503,-0.0,-1.9656447388692038,-1.8365429055615468,0.0
2018-12-03,1.0,-0.6170952050034747,-2.288085862095591,-0.0,-1.9735927727588605,-1.8427148482742648,0.0
2018-12-04,1.0,-0.5951151860698052,-2.3016411125664535,-0.0,-1.967100701132599,-1.8408968333461748,0.0
2018-12-06,1.0,-0.5597874224977857,-2.1469589607322117,-0.0,-1.9240478299379984,-1.7503690581635667,0.0
2018-12-07,1.0,-0.5609594095940958,-2.1468634686346864,-0.0,-1.9240590405904057,-1.7482656826568264,0.0
2018-12-10,1.0,-0.4959237152423933,-2.1537341680011646,-0.0,-1.9200029116319697,-1.7094191294220409,0.0
2018-12-11,1.0,-0.5281721059563881,-2.1544709498024295,-0.0,-1.941972779159959,-1.6928874579247768,0.0
2018-12-12,1.0,-0.5245047688921496,-2.161628760088041,-0.0,-1.947028613352898,-1.7035216434336022,0.0
2018-12-13,1.0,-0.5239355834987867,-2.155379071990587,-0.0,-1.9693359805868078,-1.7048312375909993,0.0
2018-12-14,1.0,-0.5213574326816672,-2.1769826632239027,-0.0,-1.967982294356326,-1.7111029140538547,0.0
2018-12-17,1.0,-0.4779633581046281,-2.182400117724965,-0.0,-1.9437863291884336,-1.7536605106320358,0.0
2018-12-18,1.0,-0.44156989563427906,-2.1680876084080554,-0.0,-1.9578127296780834,-1.7822284286344263,0.0
2018-12-19,1.0,-0.42601890135853515,-2.1833284111045477,-0.0,-1.9775546367395158,-1.7963673951565267,0.0
2018-12-20,1.0,-0.42004248772983666,-2.148121016775328,-0.0,-1.978902644494909,-1.7784045124899277,0.0
2018-12-21,1.0,-0.40563912506358546,-2.1442482377734176,-0.0,-1.9763825303393647,-1.7406438485575175,0.0
2018-12-24,1.0,-0.35312387143373064,-2.097941495124594,-0.0,-1.9759479956663055,-1.795738533766703,0.0
2018-12-26,1.0,-0.35558129433907626,-2.1606341392789923,-0.0,-1.9399160272187634,-1.7829014043723757,0.0
2018-12-27,1.0,-0.2488218017894952,-2.0502014889693325,-0.0,-1.7722833139812852,-1.7588279489105936,0.0
2018-12-28,1.0,-0.23778278996650948,-2.0649306267514183,-0.0,-1.7750666393274555,-1.7570227598933772,0.0
2018-12-31,1.0,-0.22846700227570513,-2.100751672298462,-0.0,-1.7942210882008138,-1.7726363699055239,0.0
2019-01-02,1.0,-0.2231171692138235,-2.0985818532286933,-0.0,-1.7901005094313642,-1.772476937904447,0.0
2019-01-03,1.0,-0.2038234271810914,-2.1251998609662843,-0.0,-1.7986096628432395,-1.824052832811957,0.0
2019-01-04,1.0,-0.18402104680144002,-2.1263500415397396,-0.0,-1.7902243145942949,-1.8226945444475213,0.0
2019-01-07,1.0,-0.553726297221814,-2.1165662207849483,-0.0,-1.8050124944877262,-1.8744671468469793,0.0
2019-01-08,1.0,-0.5510413611029626,-2.1064095042534463,-0.0,-1.8061014960398942,-1.8700498679964799,0.0
2019-01-09,1.0,-0.5477519835439318,-2.1154128709961797,-0.0,-1.8108286805759624,-1.8724654716426683,0.0
2019-01-10,1.0,-0.5431142583167368,-2.12982223205724,-0.0,-1.81883897617467,-1.884413955889946,0.0
2019-01-11,1.0,-0.5482705214248839,-2.0994911129139315,-0.0,-1.8228482926469505,-1.9045652334242942,0.0
2019-01-14,1.0,-0.5516987250350062,-2.094701157049156,-0.0,-1.8216522956739627,-1.9017613678237157,0.0
2019-01-15,1.0,-0.540498786139925,-2.0815125432207755,-0.0,-1.8121091738394763,-1.9226072243066286,0.0
2019-01-16,1.0,-0.5258917454039405,-2.066505529920164,-0.0,-1.7998242144583607,-1.9321760785175417,0.0
2019-01-17,1.0,-0.5368104900739873,-2.0520108416965788,-0.0,-1.8016995091934658,-1.9349498205259688,0.0
2019-01-18,1.0,-0.5316205533596838,-2.0180061484409313,-0.0,-1.7962962962962963,-1.9736495388669302,0.0
2019-01-22,1.0,-0.24613305301096258,-2.1708214446613607,-0.0,-2.0000750863493018,-2.09160534614807,0.0
2019-01-23,1.0,-0.24514435695538056,-2.1073115860517433,-0.0,-2.0089988751406076,-2.137607799025122,0.0
2019-01-24,1.0,-0.25309243571482115,-2.1003073693680188,-0.0,-2.0106454756728387,-2.1328435414948643,0.0
2019-01-25,1.0,-0.22049665564695936,-2.083724148535404,-0.0,-2.141923579610979,-2.242100407472899,0.0
2019-01-28,1.0,-0.23192423192423192,-2.0645260645260644,-0.0,-2.161315161315161,-2.242319242319242,0.0
2019-01-29,1.0,-0.2417505809450039,-2.0618900077459332,-0.0,-2.18280402788536,-2.259488768396592,0.0
2019-01-30,1.0,-0.2236749941629699,-2.0710561133162115,-0.0,-2.2038290917581134,-2.2841466261965913,0.0
2019-01-31,1.0,-0.22339017363544345,-2.0761504321420228,-0.0,-2.1973059254068366,-2.289574087051312,0.0
2019-02-01,1.0,-0.22495141857753598,-2.0684026428293825,-0.0,-2.201710066070735,-2.2778857364943645,0.0
2019-02-04,1.0,-0.2128901689110298,-2.0783062193508215,-0.0,-2.2044835370125324,-2.288238499260528,0.0
2019-02-05,1.0,-0.20087370309696542,-2.0902566502847337,-0.0,-2.213121148295499,-2.2966690069428193,0.0
2019-02-06,1.0,-0.20374561061256344,-2.0894264533749514,-0.0,-2.214592274678112,-2.2955911041747954,0.0
2019-02-07,1.0,-0.2014517639712769,-2.0861692163596626,-0.0,-2.214486418982204,-2.3030752419606615,0.0
2019-02-08,1.0,-0.21203101746690686,-2.0916425158612046,-0.0,-2.232552674864886,-2.2964674551578286,0.0
2019-02-11,1.0,-0.21667059470500435,-2.081703197423207,-0.0,-2.2475449760389665,-2.310157907141174,0.0
2019-02-12,1.0,-0.22057431366361624,-2.103423792994635,-0.0,-2.2548122436099716,-2.3100347112653834,0.0
2019-02-13,1.0,-0.20031409501374167,-2.1316843345111898,-0.0,-2.236513545347468,-2.2838633686690226,0.0
2019-02-14,1.0,-0.2211561148250098,-2.090601651592607,-0.0,-2.259614628391663,-2.2933543059378687,0.0
2019-02-15,1.0,-0.2137404580152672,-2.1237113402061856,-0.0,-2.249311403163611,-2.282993625560715,0.0
2019-02-19,1.0,-0.2277111267936956,-2.0915862934211558,-0.0,-2.2507645259938838,-2.271151885830785,0.0
2019-02-20,1.0,-0.23056913132587106,-2.119265331861895,-0.0,-2.262099952703768,-2.2707709285826896,0.0
2019-02-21,1.0,-0.23149023314429742,-2.1290957781978577,-0.0,-2.256379962192817,-2.2595305608065535,0.0
2019-02-22,1.0,-0.2274194818489645,-2.134577525789432,-0.0,-2.251830852823057,-2.260729191274904,0.0
2019-02-25,1.0,-0.23132320354542577,-2.1335074390629947,-0.0,-2.2713675213675213,-2.27769863880975,0.0
2019-02-26,1.0,-0.2299770260635348,-2.130872217380971,-0.0,-2.2769547651113045,-2.2842430484037073,0.0
2019-02-27,1.0,-0.24965550782199888,-2.1273405203858315,-0.0,-2.3799951365810164,-2.3487071411202076,0.0
2019-02-28,1.0,-0.24241688910458625,-2.125697646202378,-0.0,-2.375556094798997,-2.3449809916686886,0.0
2019-03-01,1.0,-0.23040650406504065,-2.1420325203252033,-0.0,-2.3852845528455284,-2.372357723577236,0.0
2019-03-04,1.0,-0.21098616616778576,-2.1368821292775664,-0.0,-2.358466143515897,-2.383706819836583,0.0
2019-03-05,1.0,-0.2334980157123188,-2.1113630841499957,-0.0,-2.372074188061877,-2.3821981048027863,0.0
2019-03-06,1.0,-0.23074431035879162,-2.1139548068356686,-0.0,-2.371588240058314,-2.3828460354742047,0.0
2019-03-07,1.0,-0.2572259002099144,-2.057645729048926,-0.0,-2.3901986113353786,-2.368561278863233,0.0
2019-03-08,1.0,-0.268606831336105,-2.0529061710279612,-0.0,-2.439553273008886,-2.3908861172250755,0.0
2019-03-11,1.0,-0.26337854500616525,-2.059350595972051,-0.0,-2.4528565556925606,-2.444636251541307,0.0
2019-03-12,1.0,-0.2838522208385222,-2.0070568700705684,-0.0,-2.4914072229140722,-2.5198837691988376,0.0
2019-03-13,1.0,-0.3220112105747511,-2.019493014306032,-0.0,-2.4990378984355393,-2.5254747762068104,0.0
2019-03-14,1.0,-0.32112699607056266,-2.0209848674859963,-0.0,-2.495610734888387,-2.522782376055514,0.0
2019-03-15,1.0,-0.3392557827690245,-2.0046094535702315,-0.0,-2.497569560844787,-2.5393060677170634,0.0
2019-03-18,1.0,-0.3684120757291489,-2.0557734947978847,-0.0,-2.5325771789186424,-2.571294559099437,0.0
2019-03-19,1.0,-0.36223572712488233,-2.0643670290165197,-0.0,-2.5408713515364205,-2.59205683471711,0.0
2019-03-20,1.0,-0.3689270386266094,-2.07519313304721,-0.0,-2.5388841201716734,-2.600772532188841,0.0
2019-03-21,1.0,-0.3836328025206506,-2.061568594056033,-0.0,-2.5306139827982626,-2.53989610831985,0.0
2019-03-22,1.0,-0.40454935622317595,-2.0671244635193133,-0.0,-2.568497854077253,-2.5435193133047207,0.0
2019-03-25,1.0,-0.37373399179710387,-1.892776429229095,-0.08546078513434335,-2.5346111994643006,-2.4837197622834184,0.0
2019-03-26,1.0,-0.3778712663020614,-1.907951198990324,-0.10660496424063946,-2.5342027766091713,-2.487252839713925,0.0
2019-03-27,1.0,-0.39071744021331556,-1.8445962836430299,-0.12357303558036829,-2.511290725772852,-2.4623781351554035,0.0
2019-03-28,1.0,-0.36769358867610324,-1.8320566194837635,-0.16153205661948378,-2.4929225645295587,-2.47210657785179,0.0
2019-03-29,1.0,-0.36075949367088606,-1.8276982011992005,-0.16780479680213192,-2.4949200532978013,-2.4766822118587606,0.0
2019-04-01,1.0,-0.35764294049008166,-1.837806301050175,-0.1663610601766961,-2.4964994165694283,-2.4764127354559093,0.0
2019-04-02,1.0,-0.3652694610778443,-1.835163007318696,-0.22446773120425814,-2.473303393213573,-2.4184963406520295,0.0
2019-04-03,1.0,-0.3758120939530235,-1.8358320839580209,-0.21964017991004497,-2.4833416625020823,-2.4146260203231718,0.0
2019-04-04,1.0,-0.3812343619683069,-1.8339449541284403,-0.2202668890742285,-2.488740617180984,-2.4160967472894077,0.0
2019-04-05,1.0,-0.4004009020295665,-1.8200116929758623,-0.22158189259166458,-2.4914390712436316,-2.4186920571285393,0.0
2019-04-08,1.0,-0.39485766758494034,-1.821270556807747,-0.21095250020869857,-2.4957008097503968,-2.4252441773102933,0.0
2019-04-09,1.0,-0.3607724408804517,-1.8252188855249163,-0.18893707552573438,-2.418869159643237,-2.3889207102528434,0.0
2019-04-10,1.0,-0.3625377643504532,-1.807789662774557,-0.20494815056748591,-2.4234506409732997,-2.3665387441822485,0.0
2019-04-11,1.0,-0.3941080196399345,-1.7574468085106383,-0.23715220949263502,-2.4442716857610476,-2.3504909983633384,0.0
2019-04-12,1.0,-0.39391460821200724,-1.7549484704727631,-0.23589072468509736,-2.4444626206445284,-2.350073613610339,0.0
2019-04-15,1.0,-0.3877584509353463,-1.7645224811289792,-0.2427797833935018,-2.4447817525434856,-2.3649491302920906,0.0
2019-04-16,1.0,-0.38013503619946315,-1.7411535019930042,-0.2359066135198894,-2.426502887822338,-2.3509314243878627,0.0
2019-04-17,1.0,-0.37831678333062024,-1.7291225785446849,-0.24654077812143904,-2.4351294155949863,-2.3502360410223018,0.0
2019-04-18,1.0,-0.37754769280939177,-1.7387086254687754,-0.25648133050709276,-2.4348605902494698,-2.345018751019077,0.0
2019-04-22,1.0,-0.3941575975779396,-1.7424106046968333,-0.250715980688978,-2.441616888961623,-2.353653547172899,0.0
2019-04-23,1.0,-0.39653056214712384,-1.747565665657475,-0.2557892152851649,-2.439243924392439,-2.3435070779805254,0.0
2019-04-24,1.0,-0.3940705651747795,-1.7144723946422737,-0.26249591636720027,-2.4408689970597846,-2.3553577262332572,0.0
2019-04-25,1.0,-0.40429163618629604,-1.7128342680646997,-0.26196862553848654,-2.4133951068845,-2.335690481996261,0.0
2019-04-26,1.0,-0.4115359688917693,-1.678305249513934,-0.2695236552171095,-2.4186649384316268,-2.323071937783539,0.0
2019-04-29,1.0,-0.4165993864040045,-1.6640561924753754,-0.2701437106410463,-2.4032778943968998,-2.319554335540126,0.0
2019-04-30,1.0,-0.419227357044923,-1.6644890716993306,-0.27469957254617305,-2.398580530687959,-2.3081700137107832,0.0
2019-05-01,1.0,-0.4328141392946493,-1.662496973609878,-0.27294003712371884,-2.399887014768784,-2.3022354935033493,0.0
2019-05-02,1.0,-0.4310150072615782,-1.6645957721478135,-0.26932386638696143,-2.3943843795384865,-2.30910117798935,0.0
2019-05-03,1.0,-0.4383748994368463,-1.6455349959774739,-0.2772325020112631,-2.3847144006436043,-2.299195494770716,0.0
2019-05-06,1.0,-0.43197688418011077,-1.6014126334376755,-0.2916766995746047,-2.390641303475399,-2.3104583032346095,0.0
2019-05-07,1.0,-0.42137503022487305,-1.6194083984847263,-0.3125654872249537,-2.3909889578463774,-2.3155476746997663,0.0
2019-05-08,1.0,-0.4137076135636596,-1.6015674984005117,-0.33141394753678816,-2.3581253998720406,-2.292626359564939,0.0
2019-05-09,1.0,-0.4105691056910569,-1.59644508209788,-0.3324565598597162,-2.345209628566874,-2.285907859078591,0.0
2019-05-10,1.0,-0.4096519869395557,-1.5936131241538587,-0.3335987895197898,-2.3452257704865813,-2.2815162857370397,0.0
2019-05-13,1.0,-0.40848658546294087,-1.5933444789427595,-0.3269644136613327,-2.346628453148635,-2.285646047289229,0.0
2019-05-14,1.0,-0.3405626276913405,-1.5194090837655192,-0.44908062234794904,-2.311095395253811,-2.237780920949237,0.0
2019-05-15,1.0,-0.3255078649909098,-1.52406924353806,-0.4915816931467868,-2.3359418227808075,-2.2274128527389134,0.0
2019-05-16,1.0,-0.3099327265532252,-1.5311436485951722,-0.503205381875742,-2.337237831420657,-2.2329244163039177,0.0
2019-05-17,1.0,-0.30458628089976947,-1.5107702090453858,-0.5304029886336539,-2.351879818774342,-2.2508544630792464,0.0
2019-05-20,1.0,-0.30550269584522677,-1.4911195686647636,-0.5450364732001268,-2.342134475103076,-2.245163336504916,0.0
2019-05-21,1.0,-0.30387572323056194,-1.4996433383530157,-0.5431560592850915,-2.335578980740271,-2.24356027581834,0.0
2019-05-22,1.0,-0.2859535774108638,-1.5104091888011484,-0.5368908032224614,-2.3676318098428646,-2.275664034458004,0.0
2019-05-23,1.0,-0.287208559565634,-1.4954487384222295,-0.5633982753114022,-2.383583519642287,-2.255030341743852,0.0
2019-05-24,1.0,-0.2709626093874304,-1.4618138424821001,-0.5837708830548926,-2.3819411296738267,-2.2569610182975337,0.0
2019-05-28,1.0,-0.26618361334501156,-1.467632773309977,-0.5814953419858269,-2.386734612628394,-2.26037104865037,0.0
2019-05-29,1.0,-0.2903715541350379,-1.486935677187375,-0.5848182181382341,-2.3949660407510986,-2.233320015980823,0.0
2019-05-30,1.0,-0.2895558223289315,-1.4822729091636655,-0.5875150060024009,-2.398239295718287,-2.245698279311725,0.0
2019-05-31,1.0,-0.29312830370014414,-1.4803780233861925,-0.5933845907416306,-2.400848950824924,-2.2413102674995993,0.0
2019-06-03,1.0,-0.2926152137701277,-1.4813992226540813,-0.6148964860791625,-2.370905052748473,-2.172285238359642,0.0
2019-06-04,1.0,-0.2939170433817115,-1.482274565786343,-0.6154334205726069,-2.369815211356967,-2.169402807518439,0.0
2019-06-05,1.0,-0.281638798636976,-1.4535224661225137,-0.6801648308106824,-2.415009113241937,-2.0942229970679134,0.0
2019-06-06,1.0,-0.28607514998421224,-1.4542153457530786,-0.646984527944427,-2.395405746763499,-2.1113040732554467,0.0
2019-06-07,1.0,-0.29453026481715006,-1.4635876418663305,-0.6457282471626734,-2.3768127364438842,-2.1008039092055486,0.0
2019-06-10,1.0,-0.2894384500275656,-1.4629440025202805,-0.6394423879656612,-2.3811924076553517,-2.102937701819328,0.0
2019-06-11,1.0,-0.2916534935188113,-1.4636421119190643,-0.6900885235535884,-2.367056591843187,-2.0915270312993997,0.0
2019-06-12,1.0,-0.2898230088495575,-1.4720290771175726,-0.6950063211125157,-2.3617256637168142,-2.0828065739570163,0.0
2019-06-13,1.0,-0.3128869338546758,-1.4821603128054741,-0.6990876507005539,-2.4523460410557183,-2.1994949494949494,0.0
2019-06-14,1.0,-0.32460349735664906,-1.4574217161447742,-0.7289955266368442,-2.4545750305002034,-2.167791785278568,0.0
2019-06-17,1.0,-0.325938566552901,-1.4573378839590443,-0.7275312855517634,-2.446448886721924,-2.168860718348773,0.0
2019-06-18,1.0,-0.32894414001799294,-1.4918622720209371,-0.7209454485973665,-2.464954608652981,-2.171914615195878,0.0
2019-06-19,1.0,-0.31667206740116655,-1.5073720025923527,-0.7063350615683733,-2.440294880103694,-2.13050874918989,0.0
2019-06-20,1.0,-0.32066623544631306,-1.5197283311772314,-0.6887936610608021,-2.430142302716688,-2.1260510996119018,0.0
2019-06-21,1.0,-0.3263804672972755,-1.5260732476352172,-0.6860700137440375,-2.4211334788584367,-2.125070741369553,0.0
2019-06-24,1.0,-0.356935817805383,-1.507577639751553,-0.6902691511387163,-2.512795031055901,-2.213995859213251,0.0
2019-06-25,1.0,-0.35574693607154684,-1.493540907585293,-0.7002318648559125,-2.5173898641934414,-2.2139781384564423,0.0
2019-06-26,1.0,-0.3650606469002695,-1.49991576819407,-0.7172338274932615,-2.592318059299191,-2.248736522911051,0.0
2019-06-27,1.0,-0.3685946220192795,-1.4984779299847792,-0.7480974124809741,-2.6046845932690683,-2.2361745306950787,0.0
2019-06-28,1.0,-0.3903957693619925,-1.424172637325145,-0.7792562265438416,-2.6724667349027635,-2.263135448652337,0.0
2019-07-01,1.0,-0.4105155865115094,-1.4145077720207255,-0.7688779410515587,-2.6610889323027265,-2.2389365497324385,0.0
2019-07-02,1.0,-0.4039342038324572,-1.4185178904527727,-0.7630998812955739,-2.6587247753094796,-2.23444124130914,0.0
2019-07-03,1.0,-0.4025103892799593,-1.414807904333814,-0.7674497498091765,-2.661182257654143,-2.2350097532015942,0.0
2019-07-05,1.0,-0.39925373134328357,-1.406970827679783,-0.7682327001356852,-2.667656037991859,-2.2382123473541387,0.0
2019-07-08,1.0,-0.3997621474685695,-1.4024804621134896,-0.7744648318042813,-2.6756710839279645,-2.242354740061162,0.0
2019-07-09,1.0,-0.3966717609101715,-1.3931057904567838,-0.7767023263712006,-2.676430633384276,-2.2474953302767875,0.0
2019-07-10,1.0,-0.41195394514053507,-1.3534541144598713,-0.7662546562817473,-2.6904842533017272,-2.2438198442262105,0.0
2019-07-11,1.0,-0.4185947961691669,-1.349860157640478,-0.7745571658615137,-2.6914145266548015,-2.240867870158488,0.0
2019-07-12,1.0,-0.45413076533198177,-1.3370501773948302,-0.7693022470011827,-2.67849298868052,-2.2083966886298363,0.0
2019-07-15,1.0,-0.46851321771341975,-1.3259808048493014,-0.7727731941404277,-2.664505809058764,-2.1872369085704664,0.0
2019-07-16,1.0,-0.4802021903959562,-1.32620050547599,-0.7889637742207245,-2.658972198820556,-2.1702611625947767,0.0
2019-07-17,1.0,-0.48484336739001943,-1.3206113315882801,-0.7970953305750232,-2.665456387739593,-2.1758844887275184,0.0
2019-07-18,1.0,-0.48204047217537943,-1.318718381112985,-0.7959527824620574,-2.665177065767285,-2.169814502529511,0.0
2019-07-19,1.0,-0.4719432067064421,-1.1912997507741105,-0.6634695264708104,-2.3335850766558415,-1.8919265916471566,0.0
2019-07-22,1.0,-0.46914044859250337,-1.161749209694415,-0.6445130212253499,-2.331702544031311,-1.9196898991419538,0.0
2019-07-23,1.0,-0.47269714543948177,-1.16268735407095,-0.6470588235294118,-2.333735030503879,-1.9156435941854335,0.0
2019-07-24,1.0,-0.4767187382084372,-1.1640630895781452,-0.6715719568334466,-2.3320504112897145,-1.902271526677232,0.0
2019-07-25,1.0,-0.47342630983791933,-1.1645684131172258,-0.6634753109687147,-2.3364493026762156,-1.9007161703731628,0.0
2019-07-26,1.0,-0.4692678517625791,-1.149141307622778,-0.6683489002711661,-2.3427237119614346,-1.902907502259717,0.0
2019-07-29,1.0,-0.4631864815932408,-1.122359686179843,-0.6740343995171997,-2.3509354254677124,-1.9332377791188893,0.0
2019-07-30,1.0,-0.4586823635952004,-1.1267828843106182,-0.6776092370387141,-2.349483057882424,-1.9341181797600184,0.0
2019-07-31,1.0,-0.4481349776802602,-1.1650904138609366,-0.6792010289778315,-2.345010214118181,-1.9286524930014375,0.0
2019-08-01,1.0,-0.43386915887850463,-1.1870654205607476,-0.6823177570093457,-2.29211214953271,-1.8813457943925234,0.0
2019-08-02,1.0,-0.42214920468971695,-1.1732506907624525,-0.6989022477783586,-2.288178627436338,-1.8853707714136363,0.0
2019-08-05,1.0,-0.41155396327810123,-1.1744290192566056,-0.6886102403343783,-2.2911628601283778,-1.898044484251381,0.0
2019-08-06,1.0,-0.3802239625265315,-1.1593354314572204,-0.665080875356803,-2.2394788845787894,-1.8749908512039817,0.0
2019-08-07,1.0,-0.37241178186060075,-1.1562408865558471,-0.6477836103820356,-2.237095363079615,-1.877296587926509,0.0
2019-08-08,1.0,-0.37453511266681255,-1.155035367899074,-0.6474877853132064,-2.2377306205790126,-1.8775614380514838,0.0
2019-08-09,1.0,-0.3527962909301652,-1.1316285134743551,-0.6318458417849899,-2.2257316719791365,-1.902274702984642,0.0
2019-08-12,1.0,-0.34874954693729615,-1.1301920985864444,-0.6355926060166727,-2.2321855744835086,-1.9023559260601668,0.0
2019-08-13,1.0,-0.35210242979775935,-1.1246908191473883,-0.6385857704059362,-2.2455259711916193,-1.9138658518841845,0.0
2019-08-14,1.0,-0.33502833066976606,-1.123347377596978,-0.6310475083539154,-2.256501525497603,-1.9182769141362779,0.0
2019-08-15,1.0,-0.340665660268852,-1.1517504133419596,-0.6558838329379627,-2.2285960750485225,-1.8116598375386386,0.0
2019-08-16,1.0,-0.3408110440034512,-1.1473971814782857,-0.659117054932413,-2.230227207362669,-1.8125539257981016,0.0
