Date,ATNI,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-29,1.0,-0.219821328866555,-1.7442211055276382,-0.0,-1.2304857621440535,-1.3889447236180905,0.0
2018-10-30,1.0,-0.21348063832161593,-1.7433322173864525,-0.0,-1.229829260127218,-1.3931480861510994,0.0
2018-10-31,1.0,-0.21297781711567187,-1.719643746196825,-0.0,-1.2185650273828623,-1.380760081871992,0.0
2018-11-01,1.0,-0.17587354409317807,-1.758624514697726,-0.0,-1.2236272878535774,-1.3881863560732115,0.0
2018-11-02,1.0,-0.19574042150920315,-1.7058332869932713,-0.0,-1.2651392982261025,-1.3940944225101484,0.0
2018-11-05,1.0,-0.19180974606878926,-1.7149524920820138,-0.0,-1.2645440906817804,-1.3851753069956105,0.0
2018-11-06,1.0,-0.19701177516107532,-1.718118195956454,-0.0,-1.2603310375472117,-1.3788602532770495,0.0
2018-11-07,1.0,-0.19499472837245432,-1.7182731257976802,-0.0,-1.2578103323899894,-1.3779479496143388,0.0
2018-11-08,1.0,-0.14995349855024892,-1.7106515673723945,-0.0,-1.2342578915695606,-1.3758958367525576,0.0
2018-11-09,1.0,-0.15053881078715606,-1.710081505388108,-0.0,-1.2340134565942782,-1.3755265029265358,0.0
2018-11-12,1.0,-0.1470812044787477,-1.6826285465811501,-0.0,-1.2379606478965104,-1.3677030111968693,0.0
2018-11-13,1.0,-0.09323858742463392,-1.6810938845822565,-0.0,-1.2428940568475453,-1.3660637381567613,0.0
2018-11-14,1.0,-0.09339505840555526,-1.6808957312806159,-0.0,-1.2427733218495989,-1.3659363729342735,0.0
2018-11-15,1.0,-0.09038182696955052,-1.6804145856828314,-0.0,-1.2435422372590086,-1.3558885129692282,0.0
2018-11-16,1.0,-0.08549430572635407,-1.665294337806769,-0.0,-1.23803667860771,-1.357963963000588,0.0
2018-11-19,1.0,-0.0821103374397429,-1.6696839850026781,-0.0,-1.242956614890198,-1.361435457953937,0.0
2018-11-20,1.0,-0.009832057823129252,-1.6574723639455782,-0.0,-1.2498405612244898,-1.397480867346939,0.0
2018-11-21,1.0,-0.007134239101925196,-1.6420290615328124,-0.0,-1.235639720925353,-1.3609610239731418,0.0
2018-11-23,1.0,-0.00927381326626847,-1.6224457717698837,-0.0,-1.2443152048622026,-1.3634601278423977,0.0
2018-11-26,1.0,-0.007858752030177607,-1.6301671294598417,-0.0,-1.2411589039660502,-1.3600356263425366,0.0
2018-11-27,1.0,-0.0,-1.6350224168491296,-0.0,-1.2289646543634658,-1.3492336565530185,0.0
2018-11-28,1.0,-0.0,-1.6234099356122076,-0.0,-1.2482856095901167,-1.3630843323038266,0.0
2018-11-29,1.0,-0.0,-1.5858122390060319,-0.0,-1.2181780687735217,-1.3514976542764345,0.0
2018-11-30,1.0,-0.0,-1.5872426072147392,-0.0,-1.2188677297827322,-1.3546472622180936,0.0
2018-12-03,1.0,-0.0,-1.5955661452398215,-0.0,-1.2249041748679166,-1.3592665492592975,0.0
2018-12-04,1.0,-0.0,-1.621524336167771,-0.0,-1.2274505712348063,-1.3677291460170067,0.0
2018-12-06,1.0,-0.0,-1.5147774599829393,-0.0,-1.1945907973305234,-1.3083948015454865,0.0
2018-12-07,1.0,-0.0,-1.518060788746546,-0.0,-1.199748806832454,-1.3060035167043458,0.0
2018-12-10,1.0,-0.0,-1.5092881557437956,-0.0,-1.1758062119185615,-1.2685886956952495,0.0
2018-12-11,1.0,-0.0,-1.5111562871876238,-0.0,-1.1728976596588656,-1.2743454978183262,0.0
2018-12-12,1.0,-0.0,-1.5115563932149587,-0.0,-1.1747346493403432,-1.2735839698442615,0.0
2018-12-13,1.0,-0.0,-1.513277411028937,-0.0,-1.1752618255819725,-1.274978905047898,0.0
2018-12-14,1.0,-0.0,-1.51046938572988,-0.0,-1.1764910191525255,-1.27483377989481,0.0
2018-12-17,1.0,-0.0,-1.5038537549407114,-0.0,-1.145602766798419,-1.2912549407114626,0.0
2018-12-18,1.0,-0.0,-1.4872347723820256,-0.0,-1.1296613906992699,-1.283432155632871,0.0
2018-12-19,1.0,-0.0,-1.4912772126394418,-0.0,-1.1345029239766082,-1.2884171212344588,0.0
2018-12-20,1.0,-0.0,-1.4688551777962051,-0.0,-1.1330666796741622,-1.275888981025316,0.0
2018-12-21,1.0,-0.0,-1.465010412126495,-0.0,-1.1272700857184368,-1.2505206063247614,0.0
2018-12-24,1.0,-0.0,-1.4297021154122895,-0.0,-1.1051949920851922,-1.2619561567611646,0.0
2018-12-26,1.0,-0.0,-1.4289168049300782,-0.0,-1.071533538753259,-1.2400094809196491,0.0
2018-12-27,1.0,-0.0,-1.350293453724605,-0.0,-0.9466817155756208,-1.2176975169300226,0.0
2018-12-28,1.0,-0.0,-1.3561272850372377,-0.0,-0.9440306928458587,-1.2134958248702323,0.0
2018-12-31,1.0,-0.0,-1.359830179305361,-0.0,-0.9438146425184047,-1.2128630143173298,0.0
2019-01-02,1.0,-0.0,-1.3606942686675103,-0.0,-0.9411950822636052,-1.2181341529560659,0.0
2019-01-03,1.0,-0.0,-1.3594850948509483,-0.0,-0.9486449864498644,-1.2085817524841913,0.0
2019-01-04,1.0,-0.0,-1.36123940630465,-0.0,-0.9144881395453118,-1.2083763059952468,0.0
2019-01-07,1.0,-0.0,-1.3138363126533474,-0.0,-0.8934454959691552,-1.1740711531720995,0.0
2019-01-08,1.0,-0.0,-1.2943310459373225,-0.0,-0.9057651121115433,-1.1706805367367457,0.0
2019-01-09,1.0,-0.0,-1.2960598242008134,-0.0,-0.9065028206585909,-1.1705077185463768,0.0
2019-01-10,1.0,-0.0,-1.2922268447558574,-0.0,-0.9162688854828115,-1.1707466608276769,0.0
2019-01-11,1.0,-0.0,-1.2744616464190168,-0.0,-0.9231174071312662,-1.1881935002850752,0.0
2019-01-14,1.0,-0.0,-1.275020841560265,-0.0,-0.9286121714711948,-1.1840200078978542,0.0
2019-01-15,1.0,-0.0,-1.267738675805105,-0.0,-0.927287904749352,-1.1984534950134003,0.0
2019-01-16,1.0,-0.0,-1.2671611657303372,-0.0,-0.9128335674157304,-1.2090502106741574,0.0
2019-01-17,1.0,-0.0,-1.2648710300052641,-0.0,-0.9134058606773118,-1.2084576241445868,0.0
2019-01-18,1.0,-0.0,-1.257140330710054,-0.0,-0.9273587408258909,-1.2368025466442656,0.0
2019-01-22,1.0,-0.0,-1.342950759989078,-0.0,-0.8952853372167107,-1.312642213525075,0.0
2019-01-23,1.0,-0.0,-1.3012680167852582,-0.0,-0.9048987411056377,-1.3550446998722863,0.0
2019-01-24,1.0,-0.0,-1.3021592565597668,-0.0,-0.899189139941691,-1.353999635568513,0.0
2019-01-25,1.0,-0.0,-1.2783872480075011,-0.0,-0.9585091420534458,-1.4513830285982185,0.0
2019-01-28,1.0,-0.0,-1.250399699050127,-0.0,-1.0013166556945359,-1.4506254114549046,0.0
2019-01-29,1.0,-0.0,-1.2342231864918405,-0.0,-1.0085369304782568,-1.4738232242241298,0.0
2019-01-30,1.0,-0.0,-1.23539129613896,-0.0,-1.0092513924289626,-1.475408288492401,0.0
2019-01-31,1.0,-0.0,-1.2541530597756638,-0.0,-0.9666335368450945,-1.5120450565573382,0.0
2019-02-01,1.0,-0.0,-1.253661310962605,-0.0,-0.9733636665244798,-1.512488743542348,0.0
2019-02-04,1.0,-0.0,-1.25488336810165,-0.0,-0.9785700739616916,-1.5076332258676275,0.0
2019-02-05,1.0,-0.0,-1.2358190534959892,-0.0,-0.9767883419566146,-1.534152940618028,0.0
2019-02-06,1.0,-0.0,-1.234981241392411,-0.0,-0.974212850833452,-1.5398204872488956,0.0
2019-02-07,1.0,-0.0,-1.236517790956264,-0.0,-0.9242494440326168,-1.4722942920681987,0.0
2019-02-08,1.0,-0.0,-1.2527702765620634,-0.0,-0.9524164261104385,-1.4507402923922152,0.0
2019-02-11,1.0,-0.0,-1.2380796712277589,-0.0,-0.9600242843132677,-1.472002988838556,0.0
2019-02-12,1.0,-0.0,-1.231151537884471,-0.0,-0.9818548387096775,-1.475665791447862,0.0
2019-02-13,1.0,-0.0,-1.2500468164794007,-0.0,-0.9722846441947565,-1.4593632958801497,0.0
2019-02-14,1.0,-0.0,-1.2017811108507148,-0.0,-1.0164049683618466,-1.468947738457933,0.0
2019-02-15,1.0,-0.0,-1.2390805673891674,-0.0,-0.9938205140208792,-1.4484808763634662,0.0
2019-02-19,1.0,-0.0,-1.2296025839067548,-0.0,-1.0029490240134813,-1.4484388896690539,0.0
2019-02-20,1.0,-0.0,-1.2398236728568748,-0.0,-0.9974207465766272,-1.452307259425999,0.0
2019-02-21,1.0,-0.0,-1.2320738716668236,-0.0,-1.0138038254970319,-1.4653255441439743,0.0
2019-02-22,1.0,-0.0,-1.3714789702882972,-0.0,-1.3750068904691033,-1.765889421751833,0.0
2019-02-25,1.0,-0.0,-1.3611876170540926,-0.0,-1.3829459072380743,-1.7642943703866916,0.0
2019-02-26,1.0,-0.0,-1.3921392979116511,-0.0,-1.4242763563070377,-1.7823750069984885,0.0
2019-02-27,1.0,-0.0,-1.3965140391189823,-0.0,-1.427898895925573,-1.780025780418091,0.0
2019-02-28,1.0,-0.0,-1.3927592188461753,-0.0,-1.4220804655587262,-1.780818085165911,0.0
2019-03-01,1.0,-0.0,-1.3954843408594317,-0.0,-1.4347022242142415,-1.7724242254468034,0.0
2019-03-04,1.0,-0.0,-1.3837953091684436,-0.0,-1.4355291213107397,-1.7917742116485245,0.0
2019-03-05,1.0,-0.0,-1.3610720908018206,-0.0,-1.4668202506040344,-1.791032196437602,0.0
2019-03-06,1.0,-0.0,-1.3572271220717937,-0.0,-1.4717150721869556,-1.7887759114656478,0.0
2019-03-07,1.0,-0.0,-1.3083660864682762,-0.0,-1.5217855137563165,-1.7846715328467153,0.0
2019-03-08,1.0,-0.0,-1.3021407075123503,-0.0,-1.5723695417636705,-1.8037022315598206,0.0
2019-03-11,1.0,-0.0,-1.3046122074346032,-0.0,-1.5791073887104177,-1.8528568150527764,0.0
2019-03-12,1.0,-0.0,-1.2278684755116118,-0.0,-1.5971487698321452,-1.9234306737180962,0.0
2019-03-13,1.0,-0.0,-1.254542298345099,-0.0,-1.6110403888438838,-1.9207846314084018,0.0
2019-03-14,1.0,-0.0,-1.2574784470288722,-0.0,-1.6118729387259154,-1.916623271422785,0.0
2019-03-15,1.0,-0.0,-1.246978149697815,-0.0,-1.6264528126452813,-1.9378777312877729,0.0
2019-03-18,1.0,-0.0,-1.2864143590954715,-0.0,-1.6575544665525181,-1.9602645096534217,0.0
2019-03-19,1.0,-0.0,-1.291649356044869,-0.0,-1.6662116446079884,-1.9772093299305595,0.0
2019-03-20,1.0,-0.0,-1.3028605482717521,-0.0,-1.6691895113230035,-1.9874255065554232,0.0
2019-03-21,1.0,-0.0,-1.305744655440105,-0.0,-1.7103785978741193,-1.9554520482503284,0.0
2019-03-22,1.0,-0.0,-1.295455906124648,-0.0,-1.7519008561336284,-1.9395916901155479,0.0
2019-03-25,1.0,-0.0,-1.155954071969697,-0.0,-1.807350852272727,-1.9552556818181817,0.0
2019-03-26,1.0,-0.0,-1.1775366638845832,-0.0,-1.8077381662096101,-1.9763324192202218,0.0
2019-03-27,1.0,-0.0,-1.1435446497534312,-0.0,-1.8203909452795437,-1.9774226130354704,0.0
2019-03-28,1.0,-0.0,-1.1401035159735857,-0.0,-1.8154560057112261,-1.9936938544827176,0.0
2019-03-29,1.0,-0.0,-1.13825295831599,-0.0,-1.81292739489802,-1.995183445323185,0.0
2019-04-01,1.0,-0.0,-1.1490550338761443,-0.0,-1.8124925710210391,-1.981635564008083,0.0
2019-04-02,1.0,-0.0,-1.1648520710059171,-0.0,-1.8192307692307692,-1.933076923076923,0.0
2019-04-03,1.0,-0.0,-1.164506775548849,-0.0,-1.818036570211255,-1.934966566068998,0.0
2019-04-04,1.0,-0.0,-1.1639111111111111,-0.0,-1.8188444444444443,-1.9431703703703702,0.0
2019-04-05,1.0,-0.0,-1.1550056376476174,-0.0,-1.8283781377959765,-1.9509821375586018,0.0
2019-04-08,1.0,-0.0,-1.150735294117647,-0.0,-1.828806925996205,-1.9502490512333965,0.0
2019-04-09,1.0,-0.0,-1.1356395625297195,-0.0,-1.8667974322396577,-1.9414526866381359,0.0
2019-04-10,1.0,-0.0,-1.1209586521919677,-0.0,-1.875185382926974,-1.9361096280476953,0.0
2019-04-11,1.0,-0.0,-1.0829621058721435,-0.0,-1.8565808504483654,-1.8458200752097194,0.0
2019-04-12,1.0,-0.0,-1.061525327262379,-0.0,-1.8203187250996016,-1.8096755833807627,0.0
2019-04-15,1.0,-0.0,-1.0531597046056713,-0.0,-1.7922092564406111,-1.7918710186594509,0.0
2019-04-16,1.0,-0.0,-1.0600877686508383,-0.0,-1.7845729717564984,-1.7815348261505568,0.0
2019-04-17,1.0,-0.0,-1.0457207207207206,-0.0,-1.8068693693693694,-1.7780405405405404,0.0
2019-04-18,1.0,-0.0,-1.043811240004505,-0.0,-1.800540601419079,-1.7869129406464692,0.0
2019-04-22,1.0,-0.0,-1.0440843155031732,-0.0,-1.8186196736174072,-1.803660471441523,0.0
2019-04-23,1.0,-0.0,-1.0544105990261579,-0.0,-1.8163288415807948,-1.791133506964104,0.0
2019-04-24,1.0,-0.0,-1.0386852657141243,-0.0,-1.8095103631332239,-1.799288417010222,0.0
2019-04-25,1.0,-0.0,-1.0418151983251287,-0.0,-1.8205737565778306,-1.795903355400894,0.0
2019-04-26,1.0,-0.0,-1.0234650871397653,-0.0,-1.8797699054562023,-1.792174507347078,0.0
2019-04-29,1.0,-0.0,-1.0063915996119386,-0.0,-1.8853506819608514,-1.8149860183758488,0.0
2019-04-30,1.0,-0.0,-0.9959433207633412,-0.0,-1.8958404753742428,-1.821791795223403,0.0
2019-05-01,1.0,-0.0,-0.9901629968544466,-0.0,-1.9045467543608805,-1.8244209322276237,0.0
2019-05-02,1.0,-0.0,-0.9915394729320299,-0.0,-1.8884125078602871,-1.8365631967072542,0.0
2019-05-03,1.0,-0.0,-0.9845001143902997,-0.0,-1.8948181194234728,-1.8401967513154887,0.0
2019-05-06,1.0,-0.0,-0.970071827613727,-0.0,-1.8943678029871167,-1.8361076274085053,0.0
2019-05-07,1.0,-0.0,-0.9817153305525398,-0.0,-1.8949202902691273,-1.8372664419176046,0.0
2019-05-08,1.0,-0.0,-0.9746391168978205,-0.0,-1.8678177186527032,-1.818454571185961,0.0
2019-05-09,1.0,-0.0,-0.973861386138614,-0.0,-1.8712871287128714,-1.8126166902404528,0.0
2019-05-10,1.0,-0.0,-0.97599093997735,-0.0,-1.8776330690826726,-1.808890147225368,0.0
2019-05-13,1.0,-0.0,-0.972020842772995,-0.0,-1.879417761667422,-1.812358405074762,0.0
2019-05-14,1.0,-0.0,-0.8856776923933624,-0.0,-1.8872925715558526,-1.7955785722240787,0.0
2019-05-15,1.0,-0.0,-0.8911382521889465,-0.0,-1.9040209692710948,-1.7818303496737495,0.0
2019-05-16,1.0,-0.0,-0.8946546144403528,-0.0,-1.902466242606852,-1.7826135475951346,0.0
2019-05-17,1.0,-0.0,-0.8889262685730305,-0.0,-1.8952060555088308,-1.8228202971684888,0.0
2019-05-20,1.0,-0.0,-0.8777864904223143,-0.0,-1.8983421082110452,-1.8249131847205107,0.0
2019-05-21,1.0,-0.0,-0.8805126483098276,-0.0,-1.8922095366017462,-1.823875083948959,0.0
2019-05-22,1.0,-0.0,-0.8679340229242382,-0.0,-1.9017053396701145,-1.8216382443388313,0.0
2019-05-23,1.0,-0.0,-0.8684195835426785,-0.0082063305978898,-1.9083905543460056,-1.7975213532071679,0.0
2019-05-24,1.0,-0.0,-0.8435173869570047,-0.011998666814798355,-1.9044550605488277,-1.7950227752471946,0.0
2019-05-28,1.0,-0.0,-0.8539810767443148,-0.0,-1.8892270237370665,-1.789962928124827,0.0
2019-05-29,1.0,-0.0,-0.871139451067369,-0.0014416412531189351,-1.9052952592181867,-1.766897698918769,0.0
2019-05-30,1.0,-0.0,-0.8691412742382272,-0.0,-1.9038227146814406,-1.7667036011080333,0.0
2019-05-31,1.0,-0.0,-0.8714127423822716,-0.001772853185595568,-1.902880886426593,-1.7640997229916897,0.0
2019-06-03,1.0,-0.0,-0.8644523744166894,-0.018391435629975295,-1.884820203129289,-1.7223167718912984,0.0
2019-06-04,1.0,-0.0,-0.8569232458548369,-0.02552981223234874,-1.8960689579444383,-1.711760184473482,0.0
2019-06-05,1.0,-0.0,-0.8272900244631693,-0.06800761076379451,-1.9135091057352542,-1.6273987496602338,0.0
2019-06-06,1.0,-0.0,-0.8454731844178267,-0.07936764864573218,-1.8769288874500918,-1.5937736052659974,0.0
2019-06-07,1.0,-0.0,-0.8547229864595134,-0.0862059664454874,-1.8644332955710199,-1.5891999784215354,0.0
2019-06-10,1.0,-0.0,-0.8492783173257499,-0.06149058324837688,-1.8683264473896013,-1.5865214358534099,0.0
2019-06-11,1.0,-0.0,-0.8394500264410365,-0.12712850343733476,-1.7888418826017982,-1.5327340031729244,0.0
2019-06-12,1.0,-0.0,-0.8387881351451383,-0.12779569608205996,-1.7873949135515255,-1.5333897319304182,0.0
2019-06-13,1.0,-0.0,-0.8724817945038007,-0.1601020570881837,-1.7774942858661564,-1.5053952054430448,0.0
2019-06-14,1.0,-0.0,-0.8480714706039694,-0.1971326164874552,-1.8130851120740383,-1.4913069063285722,0.0
2019-06-17,1.0,-0.0,-0.8409200320941428,-0.2002139609521262,-1.8173308371222252,-1.4905589729874298,0.0
2019-06-18,1.0,-0.0,-0.8102288751491485,-0.21819069313374556,-1.8566547347868534,-1.5385074303069748,0.0
2019-06-19,1.0,-0.0,-0.7905705315578653,-0.24428927140846599,-1.856284507957129,-1.5219227021760313,0.0
2019-06-20,1.0,-0.0,-0.7973962571196094,-0.24551125576349334,-1.8570111201518846,-1.5245457011120152,0.0
2019-06-21,1.0,-0.0,-0.8088283201216201,-0.24443479205125418,-1.84580301878597,-1.5304050385492454,0.0
2019-06-24,1.0,-0.0,-0.7940680272108844,-0.25099319727891156,-1.8425034013605444,-1.5546122448979593,0.0
2019-06-25,1.0,-0.0,-0.787276882890727,-0.25293861558554637,-1.8453417501088376,-1.5563234653896387,0.0
2019-06-26,1.0,-0.0,-0.7843286835222321,-0.24340671316477772,-1.8392000871839582,-1.5820074106364428,0.0
2019-06-27,1.0,-0.0,-0.7891592677847199,-0.2720596295078373,-1.856790529431108,-1.562643867148964,0.0
2019-06-28,1.0,-0.0,-0.7768287341217697,-0.2735983355234341,-1.8626259307928164,-1.562198861147613,0.0
2019-07-01,1.0,-0.0,-0.7703537645579309,-0.2762316146317459,-1.8664224397178633,-1.5547596916179123,0.0
2019-07-02,1.0,-0.0,-0.7764025952783382,-0.26977809279755743,-1.857968485905894,-1.5481707649528378,0.0
2019-07-03,1.0,-0.0,-0.7724867724867724,-0.2731140566192113,-1.8606883761522937,-1.5483554246440845,0.0
2019-07-05,1.0,-0.0,-0.7759202788063603,-0.2685144848616859,-1.8540622957961228,-1.5469396645610978,0.0
2019-07-08,1.0,-0.0,-0.7782255868416752,-0.2661075104841784,-1.8536572082130602,-1.5483361472686672,0.0
2019-07-09,1.0,-0.0,-0.7744761904761904,-0.2637278911564626,-1.8539319727891157,-1.5500408163265307,0.0
2019-07-10,1.0,-0.0,-0.7630016881773132,-0.25992484888090184,-1.8652725589500627,-1.5575341719762565,0.0
2019-07-11,1.0,-0.0,-0.7529392553886349,-0.27585456128891794,-1.8667537557152187,-1.5474635314609189,0.0
2019-07-12,1.0,-0.0,-0.5619025944469731,-0.13964497041420118,-1.6873918980427856,-1.1627218934911243,0.0
2019-07-15,1.0,-0.0,-0.5477204749388199,-0.13672618508112028,-1.6866219523248438,-1.1607903562041149,0.0
2019-07-16,1.0,-0.0,-0.5569568755085436,-0.17417050899557002,-1.6698761413977037,-1.1193382153512341,0.0
2019-07-17,1.0,-0.0,-0.5668038160690871,-0.16995975946104805,-1.6683546593118415,-1.116245422073518,0.0
2019-07-18,1.0,-0.0,-0.5676042326128244,-0.1754996834584426,-1.67106810165506,-1.1078502306231348,0.0
2019-07-19,1.0,-0.0,-0.5691027496382055,-0.1757869030390738,-1.6722594066570187,-1.1052821997105644,0.0
2019-07-22,1.0,-0.0,-0.5529028757460662,-0.16621450533550372,-1.6763429191535542,-1.1261530113944656,0.0
2019-07-23,1.0,-0.0,-0.5506522717049033,-0.15299145299145298,-1.6641925326135854,-1.1305892937471884,0.0
2019-07-24,1.0,-0.0,-0.5495912316952655,-0.1591501212829036,-1.6597789955978797,-1.1234390441110411,0.0
2019-07-25,1.0,-0.0,-0.5286835613366225,-0.17093518726171786,-1.6729760035882484,-1.1126710024669209,0.0
2019-07-26,1.0,-0.0,-0.4978846582052995,-0.1685593409040303,-1.673391226898241,-1.1134713872188822,0.0
2019-07-29,1.0,-0.0,-0.47518014411529225,-0.16835690774842096,-1.6718708299973313,-1.1325504848323105,0.0
2019-07-30,1.0,-0.0,-0.48668055493994056,-0.1693630601480431,-1.653561455609237,-1.122822569921546,0.0
2019-07-31,1.0,-0.0,-0.5035700031043505,-0.1690097121823584,-1.6459266486318684,-1.1162801011131314,0.0
2019-08-01,1.0,-0.0,-0.5190596360738478,-0.16350112896799043,-1.6401027139505027,-1.104661973701687,0.0
2019-08-02,1.0,-0.0,-0.5113817537643933,-0.1616917626217892,-1.6414083259521701,-1.1142161204605845,0.0
2019-08-05,1.0,-0.0,-0.5058443283449925,-0.15549455414858762,-1.655228902860179,-1.1109094129106527,0.0
2019-08-06,1.0,-0.0,-0.5016734037466858,-0.1429999565349676,-1.604294345199287,-1.0974920676315905,0.0
2019-08-07,1.0,-0.0,-0.499327869563332,-0.13338536923810762,-1.6052642990329995,-1.0983478600234162,0.0
2019-08-08,1.0,-0.0,-0.5017578887972568,-0.13216719475671687,-1.6069273840010416,-1.0996136985112202,0.0
2019-08-09,1.0,-0.0,-0.4903543222131112,-0.1261059082473782,-1.5966078287514567,-1.1027146001467352,0.0
2019-08-12,1.0,-0.0,-0.4844396551724138,-0.13918103448275862,-1.6007327586206894,-1.0860344827586208,0.0
2019-08-13,1.0,-0.0,-0.46683025528434285,-0.13323862413362605,-1.6113048344741487,-1.0935468595290372,0.0
2019-08-14,1.0,-0.0,-0.4717862962010119,-0.12799073835863134,-1.6012777634851212,-1.0867421318926336,0.0
2019-08-15,1.0,-0.0,-0.49069316937589486,-0.13720205508296132,-1.5662848479743956,-1.0170555040848985,0.0
2019-08-16,1.0,-0.0,-0.49608750525872947,-0.1366007572570467,-1.5583508624316367,-1.0159865376525032,0.0
2019-08-19,1.0,-0.0,-0.47003682624707066,-0.13968865082022094,-1.567835621024439,-1.0072397053900233,0.0
2019-08-20,1.0,-0.0,-0.47644481535572714,-0.13749217609013145,-1.566492802002921,-0.992322136448988,0.0
2019-08-21,1.0,-0.0,-0.47876463968657523,-0.14629266869503604,-1.5614137456758221,-0.9814112449464427,0.0
2019-08-22,1.0,-0.0,-0.48314045458329863,-0.13645824660727665,-1.5621929897593874,-0.9810590292232121,0.0
2019-08-23,1.0,-0.0,-0.48166035222115827,-0.13747449935467757,-1.5620966734668387,-0.9820975061409717,0.0
2019-08-26,1.0,-0.0,-0.46077665913293603,-0.13125128415861928,-1.5565235257859051,-0.9607561125950277,0.0
2019-08-27,1.0,-0.0,-0.4668507131802401,-0.14987242230309114,-1.597356422805036,-0.9688375789517714,0.0
2019-08-28,1.0,-0.0,-0.4497971814494208,-0.163216660393928,-1.6067829214234934,-0.9619872036130974,0.0
2019-08-29,1.0,-0.0,-0.44417475728155337,-0.16370940743220624,-1.6096417810512218,-0.9672748577167727,0.0
2019-08-30,1.0,-0.0,-0.4302602447888383,-0.17398387568403026,-1.6175696562095327,-0.9554701533063202,0.0
2019-09-03,1.0,-0.0,-0.4431538043705344,-0.18969623532361177,-1.608197885764426,-0.9372832490703213,0.0
2019-09-04,1.0,-0.0,-0.420269253282047,-0.19892967639434733,-1.6118822644033781,-0.9498285809850322,0.0
2019-09-05,1.0,-0.0,-0.4240353362780232,-0.1868489040753396,-1.6193432786065507,-0.9367863988665722,0.0
2019-09-06,1.0,-0.0,-0.4132839793711529,-0.20337714190650474,-1.6357095325237065,-0.9067126933954418,0.0
2019-09-09,1.0,-0.0,-0.4153046371386983,-0.20365980453316698,-1.6351008525681014,-0.9048450821376586,0.0
2019-09-10,1.0,-0.0,-0.41057840242837534,-0.21555989854047983,-1.6386959956754958,-0.8933427585346584,0.0
2019-09-11,1.0,-0.0,-0.41479540918163676,-0.21240851630073188,-1.635271124417831,-0.8958333333333334,0.0
2019-09-12,1.0,-0.0,-0.3905295950155764,-0.2214330218068536,-1.6404569055036347,-0.9012253374870197,0.0
