Date,IWF,IWM,MTUM,PS,SPY,VLUE,VXX
2019-03-27,-0.2103820028665794,-1.2538792297625725,-0.3474792796161276,1.0,-2.3308406555742502,-1.0891132298872064,0.0
2019-03-28,-0.20877750763668101,-1.2537871703759118,-0.3462377657253288,1.0,-2.335889283710492,-1.089395922947447,0.0
2019-03-29,-0.2058841862494546,-1.240790375864863,-0.35367449978183635,1.0,-2.3354110827152033,-1.0974256685158637,0.0
2019-04-01,-0.2009840558046836,-1.2460762331838564,-0.35525660189337316,1.0,-2.337007972097658,-1.088876432486298,0.0
2019-04-02,-0.17894606169697722,-1.2543603748991372,-0.4375892247532741,1.0,-2.3233194711687664,-1.012662156290733,0.0
2019-04-03,-0.19257511795381177,-1.2518624286069033,-0.4302210081946859,1.0,-2.3303327539111,-1.0031040476781723,0.0
2019-04-04,-0.1895984608701049,-1.248557065723329,-0.4380934649041147,1.0,-2.3356916775274623,-0.994228262893316,0.0
2019-04-05,-0.19381301271212975,-1.2362076523263823,-0.47535850710752087,1.0,-2.3733483624522513,-0.9834053478614817,0.0
2019-04-08,-0.19705698184095177,-1.2194113963681903,-0.48096430807764556,1.0,-2.378522229179712,-0.9857232310582341,0.0
2019-04-09,-0.19566578980333207,-1.2222848553175498,-0.48133533759238384,1.0,-2.3785544281598394,-0.985406488788676,0.0
2019-04-10,-0.19623420492931315,-1.1980482922557236,-0.506255473539347,1.0,-2.3906543225322157,-0.9642186913549355,0.0
2019-04-11,-0.20021252656582073,-1.1800850106263283,-0.5110013751718965,1.0,-2.3972371546443303,-0.9623077884735591,0.0
2019-04-12,-0.1941313519299792,-1.1824822114476419,-0.49297903154713174,1.0,-2.432718342673635,-0.9945217555569548,0.0
2019-04-15,-0.19054513408032228,-1.1851945108900919,-0.50176255822737,1.0,-2.4170338662973685,-1.0003147425406018,0.0
2019-04-16,-0.18970838319581787,-1.1802607545506079,-0.5119355041884488,1.0,-2.4182780122189333,-0.9982364426528941,0.0
2019-04-17,-0.19075836853054276,-1.1815545609279456,-0.5023639916787493,1.0,-2.4187102061400747,-1.0105906827207969,0.0
2019-04-18,-0.18375070964486218,-1.1896171071721442,-0.5089888349208351,1.0,-2.421939065161168,-1.0037216930549424,0.0
2019-04-22,-0.18112373737373735,-1.2010732323232323,-0.5070075757575757,1.0,-2.4219065656565655,-1.002020202020202,0.0
2019-04-23,-0.19061453925345795,-1.1973094170403586,-0.5042000884229142,1.0,-2.4284721783616496,-0.9953262173940505,0.0
2019-04-24,-0.18631346578366448,-1.1850520340586566,-0.5099337748344371,1.0,-2.4259854935351624,-0.9998107852412488,0.0
2019-04-25,-0.18722786647314948,-1.1816116615132202,-0.5062787909383479,1.0,-2.4309964031046887,-1.00416482615006,0.0
2019-04-26,-0.18882089458078352,-1.1640275061510315,-0.5343511450381678,1.0,-2.446028641726074,-0.9755220490820767,0.0
2019-04-29,-0.19126372932710517,-1.147582375962631,-0.5260068173210453,1.0,-2.4500694356773134,-0.9974119429364979,0.0
2019-04-30,-0.19146518527870715,-1.1484123477053216,-0.5252824947919955,1.0,-2.449403446752099,-0.998232434821034,0.0
2019-05-01,-0.1604251012145749,-1.1360070850202428,-0.5552252024291499,1.0,-2.455845141700405,-1.0184084008097165,0.0
2019-05-02,-0.16245259165613146,-1.1262958280657396,-0.5530973451327433,1.0,-2.4512642225031605,-1.0280025284450063,0.0
2019-05-03,-0.1655796872031913,-1.1130247578040904,-0.5501804596973343,1.0,-2.465965934274679,-1.0371683657316533,0.0
2019-05-06,-0.1493658105635136,-1.0188679245283019,-0.5890073831009024,1.0,-2.4679750110431,-1.0851265223701647,0.0
2019-05-07,-0.13192182410423453,-1.0053871210223002,-0.6181408168378852,1.0,-2.4363568028063143,-1.0723502881483338,0.0
2019-05-08,-0.1577704592058659,-0.9927918970981172,-0.6467408189896229,1.0,-2.3460510781084944,-1.070527558565836,0.0
2019-05-09,-0.14309504718435823,-0.9930919632393758,-0.6452846481218776,1.0,-2.3084561771418,-1.0780238080552642,0.0
2019-05-10,-0.14236368122378487,-0.9937083641746854,-0.6511226252158895,1.0,-2.3103873673821864,-1.0707500616827041,0.0
2019-05-13,-0.14879447493371153,-0.9930320034531663,-0.6418573102300055,1.0,-2.307023493864463,-1.0755996793488314,0.0
2019-05-14,-0.06397224420232517,-0.8988982896098363,-0.781788301174752,1.0,-2.2757319374277194,-1.0664069632966098,0.0
2019-05-15,-0.03257209330802669,-0.9254270495316231,-0.7849139778362824,1.0,-2.3098634666013593,-1.0697361170636135,0.0
2019-05-16,-0.01947813303932378,-0.9297439666789172,-0.7950508391522725,1.0,-2.3084037731226266,-1.0725836089672915,0.0
2019-05-17,-0.015771709113224914,-0.9158023933722,-0.8135624424670144,1.0,-2.302301319423136,-1.0894139306535746,0.0
2019-05-20,-0.010212145158349038,-0.8989119202480094,-0.8179441979210992,1.0,-2.2832046684092155,-1.0683849006139445,0.0
2019-05-21,-0.0,-0.9145573452827903,-0.8354123773767712,1.0,-2.2505147147874527,-1.0549230955552864,0.0
2019-05-22,-0.009029073617046891,-0.9023656172876662,-0.8444591584903389,1.0,-2.230241377234696,-1.0332871847348462,0.0
2019-05-23,-0.017981299448573487,-0.9127906976744187,-0.8735315272116999,1.0,-2.197674418604651,-0.9917286022536562,0.0
2019-05-24,-0.0,-0.8712551575674221,-0.9119775159959338,1.0,-2.198289780541769,-0.9983256592716617,0.0
2019-05-28,-0.0037811650714876526,-0.8566111308046793,-0.9315845444877703,1.0,-2.1568001890582535,-0.9592343140730238,0.0
2019-05-29,-0.04662634329672911,-0.8815549944212814,-0.9245404897527747,1.0,-2.1276058488460863,-0.8919490281284868,0.0
2019-05-30,-0.0481864068552647,-0.8779199436553585,-0.9210588097194505,1.0,-2.126540673788003,-0.8955276440896819,0.0
2019-05-31,-0.041591214440095794,-0.8633681873941234,-0.9202640341141423,1.0,-2.110754132834862,-0.9054851334774228,0.0
2019-06-03,-0.03220546269873624,-0.8602876943684118,-0.9348902218857376,1.0,-2.1124570496767805,-0.8839322112864714,0.0
2019-06-04,-0.1431415022539664,-0.8331479421579533,-0.9306246706867279,1.0,-2.152215912417306,-0.7952695977987237,0.0
2019-06-05,-0.1367545871559633,-0.8479357798165138,-0.9548165137614679,1.0,-2.133887614678899,-0.6605504587155964,0.0
2019-06-06,-0.13261240751280592,-0.9120091064314172,-0.9223107569721116,1.0,-2.0568013659647124,-0.6677859988616961,0.0
2019-06-07,-0.1315564667691782,-0.9144028703229113,-0.9330257987356911,1.0,-2.0466996981604875,-0.6694572583860129,0.0
2019-06-10,-0.10662303960284328,-0.933036217984881,-0.9752341193726729,1.0,-1.9668283876791155,-0.6597653164842604,0.0
2019-06-11,-0.08709439945636786,-0.9350472846707061,-1.0220284274307718,1.0,-1.9684580100798459,-0.6502633218189026,0.0
2019-06-12,-0.08629757394107335,-0.9458802239439009,-1.0262964429112709,1.0,-1.9573601764406492,-0.6392580444494713,0.0
2019-06-13,-0.10204661739624787,-0.9385446276293348,-1.013757816941444,1.0,-1.9583285957930643,-0.6723706651506538,0.0
2019-06-14,-0.10781640536241763,-0.9313792319927289,-1.0285730515791867,1.0,-1.9575664621676894,-0.6551920018177687,0.0
2019-06-17,-0.1084166288050886,-0.9296910495229442,-1.0279418446160837,1.0,-1.955985915492958,-0.6572012721490232,0.0
2019-06-18,-0.11979966991064822,-0.9606169256160719,-1.0172443230322692,1.0,-1.952763075522167,-0.6407717261396619,0.0
2019-06-19,-0.1632331419565462,-0.8875942812113025,-1.0465495891027805,1.0,-1.8975008443093548,-0.6338511764043678,0.0
2019-06-20,-0.17176152676912682,-0.8998479986488769,-1.031863986939143,1.0,-1.8929234926532679,-0.6332826662162923,0.0
2019-06-21,-0.18132208157524615,-0.9082981715893109,-1.0254289732770745,1.0,-1.8779184247538678,-0.6328551336146273,0.0
2019-06-24,-0.18573752711496747,-0.831290672451193,-1.0504880694143166,1.0,-1.7095444685466379,-0.6459327548806941,0.0
2019-06-25,-0.19042958129418164,-0.8772702555736813,-1.0367047308319737,1.0,-1.692441544317564,-0.6409461663947797,0.0
2019-06-26,-0.16643067204008277,-0.8753948371637076,-1.034909051301601,1.0,-1.6915913299204879,-0.6777039538176669,0.0
2019-06-27,-0.17150956768249467,-0.8670882625524723,-1.04944665539988,1.0,-1.6903996074796925,-0.6732813607370659,0.0
2019-06-28,-0.17847025495750707,-0.8547069078230551,-1.0471235563303551,1.0,-1.6954129439965133,-0.6720963172804533,0.0
2019-07-01,-0.21111472918701832,-0.8519483338760447,-1.0312059046998807,1.0,-1.683707804189732,-0.649137088896125,0.0
2019-07-02,-0.19823907524442286,-0.8550748122940637,-1.0288986117863124,1.0,-1.6702857451520554,-0.6491114352076919,0.0
2019-07-03,-0.20450008093670752,-0.8523714455295959,-1.0271407759132358,1.0,-1.6672422165866292,-0.6445259806831058,0.0
2019-07-05,-0.21836930968155588,-0.9032913015601624,-0.9899016883949562,1.0,-1.6141803804231674,-0.6173327634109853,0.0
2019-07-08,-0.22047748758211821,-0.8993216899001228,-0.9934305399775677,1.0,-1.6136302942904448,-0.6141109864872082,0.0
2019-07-09,-0.21867492392290855,-0.8919438364209065,-0.9958891676899259,1.0,-1.61470289893759,-0.6175858202979019,0.0
2019-07-10,-0.2263647046255742,-0.8806751415447067,-0.9923619271445359,1.0,-1.6253071253071254,-0.616600790513834,0.0
2019-07-11,-0.24867894315452363,-0.8646917534027223,-1.003789698425407,1.0,-1.6198025086736056,-0.600640512409928,0.0
2019-07-12,-0.22502802840211414,-0.8898617265495702,-1.0088623138113288,1.0,-1.6150766109657786,-0.5999145801078426,0.0
2019-07-15,-0.24301646309081254,-0.8589484864577801,-0.9910249601699416,1.0,-1.6176314391927775,-0.6000531067445566,0.0
2019-07-16,-0.27730425115146384,-0.8728889830059823,-1.0284292445338556,1.0,-1.5809730530996877,-0.5344909735825083,0.0
2019-07-17,-0.2779748980564529,-0.8654874755070698,-1.031933485145369,1.0,-1.5829052586983001,-0.53746756341683,0.0
2019-07-18,-0.27587851804738434,-0.8679705305559972,-1.0401759686224625,1.0,-1.591084963163195,-0.5251497323368846,0.0
2019-07-19,-0.29129854119580856,-0.8589993836038627,-0.979196630367783,1.0,-1.5626669406205054,-0.4444729813026505,0.0
2019-07-22,-0.29116724111322595,-0.8438191264982767,-0.9763362312876176,1.0,-1.5779103863367456,-0.4550131179587427,0.0
2019-07-23,-0.291019442444193,-0.8437403559304597,-0.9757740973150909,1.0,-1.5767410760209855,-0.4562287830470116,0.0
2019-07-24,-0.291763013205899,-0.8440470684959662,-0.9911618108010893,1.0,-1.568778582806639,-0.4428343867221623,0.0
2019-07-25,-0.2939877804590029,-0.8332905478256405,-0.9954818503876367,1.0,-1.576320788622478,-0.43517995584535607,0.0
2019-07-26,-0.2888523917060152,-0.8229829603777458,-1.0004619174707452,1.0,-1.5838123588585504,-0.4363067132005748,0.0
2019-07-29,-0.29852347621723807,-0.7872579573902826,-0.9896285699688347,1.0,-1.5791651765186736,-0.4545036529913657,0.0
2019-07-30,-0.28254649499284695,-0.7835172695687717,-0.9997956264050684,1.0,-1.5782239934600448,-0.46520539546290623,0.0
2019-07-31,-0.2802976251146672,-0.8107736214453165,-0.996993170930588,1.0,-1.56120680868413,-0.44704923045561107,0.0
2019-08-01,-0.2798431452434304,-0.820737421063353,-0.9968425341210022,1.0,-1.5557139947036054,-0.4395498064778977,0.0
2019-08-02,-0.680276677187563,-1.1108051843395341,-1.0287421932711034,1.0,-1.6242696931032168,-1.2714391243032706,0.0
2019-08-05,-0.6704416002144341,-1.107954164712189,-1.0170207062923005,1.0,-1.6282918984118475,-1.2774241104335589,0.0
2019-08-06,-0.6360997493072965,-1.0959229449795487,-0.9981527906056208,1.0,-1.6035096978493206,-1.2635571975194617,0.0
2019-08-07,-0.6290899456881706,-1.113061332626838,-0.9781428003709101,1.0,-1.610809378725659,-1.2922903695853756,0.0
2019-08-08,-0.6184333023008378,-1.1168373453916742,-0.9763931373852904,1.0,-1.6270115706875912,-1.3110786008777762,0.0
2019-08-09,-0.6058765269065698,-1.1012215252558601,-0.969098712446352,1.0,-1.6157147573456587,-1.31099372730274,0.0
2019-08-12,-0.6042833607907744,-1.0945634266886326,-0.9742339373970346,1.0,-1.6172652388797364,-1.2994398682042834,0.0
2019-08-13,-0.5991180729235225,-1.0831907331841517,-0.9724891404501778,1.0,-1.6232723443464527,-1.3034750559431356,0.0
2019-08-14,-0.5861865407319953,-1.0869736324281778,-0.9698281516463333,1.0,-1.6177357995539812,-1.2983077528532074,0.0
2019-08-15,-0.579220442311434,-1.099811920358,-0.9778844283027434,1.0,-1.5986121019521369,-1.2299111485829173,0.0
2019-08-16,-0.5764652312495935,-1.1082417225004877,-0.9759318285305405,1.0,-1.6003382553828138,-1.243999219410655,0.0
2019-08-19,-0.5854670383094575,-1.076813379140468,-0.9819796460750634,1.0,-1.6060154274972454,-1.231931030012316,0.0
2019-08-20,-0.5804950559038324,-1.0834356621211143,-0.9792541847088475,1.0,-1.6019517869837783,-1.2177987462030633,0.0
2019-08-21,-0.587133445291306,-1.0820953365198294,-0.9981268569952202,1.0,-1.5918485983723032,-1.1999095724066657,0.0
2019-08-22,-0.5850638462530633,-1.0846124081000903,-0.9887140461756739,1.0,-1.5900296659357667,-1.2006965045788727,0.0
2019-08-23,-0.5840263005221428,-1.0805131180300394,-0.9896860697479534,1.0,-1.5889898794559403,-1.203055501837169,0.0
2019-08-26,-0.5781459063395986,-1.0502707868748007,-0.9826059254539662,1.0,-1.581841350748646,-1.1785919082510354,0.0
2019-08-27,-0.5740387063916476,-1.047746371275783,-0.975553857906799,1.0,-1.5804048892284186,-1.1885026737967914,0.0
2019-08-28,-0.5768692777212615,-1.0327441505595116,-0.9847405900305187,1.0,-1.5816378433367244,-1.1820320447609358,0.0
2019-08-29,-0.5891133130081301,-1.0128302845528454,-0.9902820121951219,1.0,-1.5835873983739839,-1.1758765243902438,0.0
2019-08-30,-0.5866386981947623,-1.0118230358504958,-0.9893211289092296,1.0,-1.5907704042715485,-1.1779811848461736,0.0
2019-09-03,-0.5870046141204728,-1.0049933632513748,-0.9761077049491184,1.0,-1.5821376651286265,-1.1704696289741485,0.0
2019-09-04,-0.5815907511529472,-0.9903341967275255,-0.988438941183903,1.0,-1.5822225030008215,-1.1748689114915662,0.0
2019-09-05,-0.5892145072472942,-1.0058864485093995,-0.9809481612760302,1.0,-1.5946578897398571,-1.1588075194632572,0.0
2019-09-06,-0.5856863116669825,-0.9937464468447981,-0.9982944855031268,1.0,-1.6030572926536542,-1.1359358221211546,0.0
2019-09-09,-0.584746835443038,-0.9891772151898734,-0.998987341772152,1.0,-1.6091139240506331,-1.1471518987341771,0.0
2019-09-10,-0.59770842565044,-0.9749319491042604,-1.0237386845603595,1.0,-1.610685573210103,-1.1233145533962146,0.0
2019-09-11,-0.5959021058622652,-0.988743438942642,-1.012900777841017,1.0,-1.6015936254980079,-1.1247707582368938,0.0
2019-09-12,-0.5884695619192111,-1.0012643024211392,-1.0089133320690309,1.0,-1.6009229407674315,-1.1219419685188696,0.0
2019-09-13,-0.5903111560839869,-0.9994308120414874,-1.0120161902352642,1.0,-1.602453832532254,-1.1200354161396409,0.0
2019-09-16,-0.5912168575586914,-0.9977219515281909,-1.0163892931721825,1.0,-1.6028602164146049,-1.1197241030184142,0.0
2019-09-17,-0.5919959408891989,-0.9980972918120125,-1.0198515887613369,1.0,-1.6110230227690747,-1.1213927823936067,0.0
2019-09-18,-0.5967231781376519,-0.972672064777328,-1.0211918016194332,1.0,-1.6104504048582995,-1.1248734817813766,0.0
2019-09-19,-0.594847775175644,-0.9743654661687449,-1.0258877144123046,1.0,-1.6090891828596747,-1.125387682764732,0.0
2019-09-20,-0.5972704871422253,-0.9750426486384028,-1.0201554305932898,1.0,-1.5988500663423264,-1.1269349845201238,0.0
2019-09-23,-0.5904087055548526,-0.981526002783753,-1.0282803998481589,1.0,-1.594457800835126,-1.1320384664051626,0.0
2019-09-24,-0.5910012674271229,-0.9831432192648923,-1.026362484157161,1.0,-1.5996831432192649,-1.1370088719898606,0.0
2019-09-25,-0.5873718840946476,-0.9727318739719093,-1.030621283057067,1.0,-1.6039478678982666,-1.1320384664051626,0.0
2019-09-26,-0.6326609525037056,-0.9539215054456404,-1.1284397757298448,1.0,-1.6133917638718824,-1.116001804472514,0.0
2019-09-27,-0.6197466709970769,-0.9553101656381943,-1.1370574861968172,1.0,-1.6386489119844105,-1.1448522247482948,0.0
2019-09-30,-0.6305649570424369,-0.9367352252017703,-1.1506769070554543,1.0,-1.6401978651392866,-1.1506118198385837,0.0
2019-10-01,-0.6332182185443409,-0.9307356486609761,-1.1560565582850069,1.0,-1.6423405225777026,-1.1535153450185704,0.0
2019-10-02,-0.6608946608946609,-0.9313262495080676,-1.1845074117801389,1.0,-1.6455463728191,-1.1367571822117275,0.0
2019-10-03,-0.6502543367679665,-0.9643276379287857,-1.1716447110995174,1.0,-1.6305595408895264,-1.1046693622016435,0.0
2019-10-04,-0.6580273578113751,-0.9791871195758883,-1.1788729628902415,1.0,-1.6208521500098174,-1.1079913606911447,0.0
2019-10-07,-0.6526550121128789,-0.9894585215740195,-1.162901852943102,1.0,-1.6224055522818046,-1.1200811890263864,0.0
2019-10-08,-0.6523532107089088,-0.991490475878772,-1.1601099692347976,1.0,-1.6216534659946324,-1.1202461216207371,0.0
2019-10-09,-0.6380761263593993,-0.9958570688762299,-1.1560072501294665,1.0,-1.6002071465561885,-1.083117555670637,0.0
2019-10-10,-0.6720500988793672,-1.0354647330257085,-1.2027027027027026,1.0,-1.572050098879367,-1.1096901779828607,0.0
2019-10-11,-0.687557422233889,-1.0365533534584592,-1.2535109594434968,1.0,-1.5020343877149234,-1.0828848930305814,0.0
2019-10-14,-0.7104691715470158,-1.00967296176877,-1.2802526814502864,1.0,-1.5127327762058302,-1.0671185102322829,0.0
2019-10-15,-0.7146712301717896,-1.0077009148950176,-1.2791417099980253,1.0,-1.5116171921279535,-1.0689133153425918,0.0
2019-10-16,-0.7089527585067724,-1.0206144697720514,-1.3008919722497523,1.0,-1.5142385199867854,-1.062438057482656,0.0
2019-10-17,-0.7272968667020712,-1.0084306956983538,-1.3206319702602232,1.0,-1.5186537440254912,-1.0632634094530007,0.0
2019-10-18,-0.7119297778959968,-1.042625349115574,-1.339340337810879,1.0,-1.4934166777497007,-1.0625083122755685,0.0
2019-10-21,-0.7134113890367216,-1.0385843533794572,-1.3398749334752527,1.0,-1.4937466737626395,-1.0667908461947844,0.0
2019-10-22,-0.7032952431570556,-1.0262423598192931,-1.344738240765347,1.0,-1.496213127823545,-1.0731464257241563,0.0
2019-10-23,-0.7023778071334214,-1.0229854689564069,-1.3162483487450463,1.0,-1.490554821664465,-1.0728533685601056,0.0
2019-10-24,-0.7200956937799042,-1.023989898989899,-1.32914673046252,1.0,-1.4948830409356726,-1.0772195640616693,0.0
2019-10-25,-0.7206087592211072,-1.0242573270419353,-1.3281717285837709,1.0,-1.4948494716554794,-1.0778892802552005,0.0
2019-10-28,-0.7232,-1.0332666666666666,-1.3335333333333335,1.0,-1.4924000000000002,-1.0842,0.0
2019-10-29,-0.7488231338264963,-1.0333557498318762,-1.3679892400806994,1.0,-1.4867518493611298,-1.0880295897780765,0.0
2019-10-30,-0.7551858836206896,-1.0283539870689655,-1.3680630387931034,1.0,-1.4913119612068964,-1.0919989224137931,0.0
2019-10-31,-0.7616443904414744,-1.0250438774132578,-1.376265694613204,1.0,-1.4929796138787634,-1.0944376940731741,0.0
2019-11-01,-0.7612963959117806,-1.0182221624529317,-1.3657208176438946,1.0,-1.4875605164066703,-1.09124529316837,0.0
2019-11-04,-0.7773722627737225,-0.9933765882670992,-1.4128142741281426,1.0,-1.5020275750202756,-1.0729927007299271,0.0
2019-11-05,-0.8030840611353712,-1.0035480349344978,-1.4221479257641922,1.0,-1.5016375545851528,-1.0927947598253276,0.0
2019-11-06,-0.8049838232257176,-1.0070214084119227,-1.433537550767536,1.0,-1.5120121153713775,-1.1261788394024919,0.0
2019-11-07,-0.8049969112499142,-0.9960875832246552,-1.4285812341272568,1.0,-1.509712403047567,-1.1245795867938777,0.0
2019-11-08,-0.8059578557210516,-0.9849680829157801,-1.4332486787013523,1.0,-1.512595236460979,-1.1271878646441076,0.0
2019-11-11,-0.8159021829234596,-0.9821083172147002,-1.454130975407571,1.0,-1.5189969604863223,-1.1368471953578336,0.0
2019-11-12,-0.8167665495625818,-0.9620444995522491,-1.451883998071227,1.0,-1.5197354825377145,-1.1380450506302955,0.0
2019-11-13,-0.8436211114994756,-0.9732960503320516,-1.5011534428521494,1.0,-1.5276476756378887,-1.1448444599790282,0.0
2019-11-14,-0.8289773119095235,-0.9573132887387077,-1.4803117026411972,1.0,-1.4945176194745189,-1.1348872491552306,0.0
2019-11-15,-0.8330455204807625,-0.9551011949989638,-1.488844373834358,1.0,-1.494922981280652,-1.1355253160185121,0.0
2019-11-18,-0.8356240071828165,-0.9578009531044961,-1.4892603080323226,1.0,-1.49167760204434,-1.1321914496857517,0.0
2019-11-19,-0.880759385665529,-1.039462457337884,-1.5004266211604098,1.0,-1.512727531285552,-1.1769766780432311,0.0
2019-11-20,-0.8672798019101521,-1.0342412451361866,-1.4793066855323664,1.0,-1.509515387336399,-1.1843650512911212,0.0
