Date,IWF,IWM,MTUM,MYGN,SPY,VLUE,VXX
2018-11-21,-0.4844561332524108,-1.9865803493155305,-0.0,1.0,-1.8022118821228672,-1.4702946928316136,0.0
2018-11-23,-0.49409047683738627,-1.9603314767015354,-0.0,1.0,-1.8431598967531586,-1.4949055834805054,0.0
2018-11-26,-0.49239543726235746,-1.9682916892992939,-0.0,1.0,-1.8387425312330257,-1.4902906029331884,0.0
2018-11-27,-0.4685710435895708,-1.970962743380718,-0.0,1.0,-1.8237553055312268,-1.4738934177726875,0.0
2018-11-28,-0.47052482651755034,-1.9659772283231154,-0.0,1.0,-1.825506972983898,-1.4752408542747422,0.0
2018-11-29,-0.3973610926932767,-1.9332316668876806,-0.0,1.0,-1.8151438801219997,-1.4847500331521017,0.0
2018-11-30,-0.3993087863884089,-1.9399840489166553,-0.0,1.0,-1.8245380832114846,-1.4824538083211483,0.0
2018-12-03,-0.39515433123133087,-1.939595087952207,-0.0,1.0,-1.8228343843345503,-1.4803849983405244,0.0
2018-12-04,-0.37649468190526525,-1.9440443945299595,-0.0,1.0,-1.8125784501552487,-1.4731452731716983,0.0
2018-12-06,-0.3459418361528227,-1.7924982576189572,-0.0,1.0,-1.802635747323069,-1.3948552239751633,0.0
2018-12-07,-0.3558827262342937,-1.794453610864323,-0.0,1.0,-1.8059398400812285,-1.3896433557558066,0.0
2018-12-10,-0.29544744894772995,-1.7979141947167927,-0.0,1.0,-1.8022856429151317,-1.3492787110472741,0.0
2018-12-11,-0.29467241271625755,-1.7983886078321152,-0.0,1.0,-1.80138654674911,-1.35125850977453,0.0
2018-12-12,-0.2938199087671062,-1.7995375867024932,-0.0,1.0,-1.8015997000562394,-1.3538086608760858,0.0
2018-12-13,-0.2935087609902101,-1.79123277420964,-0.0,1.0,-1.8022073953981417,-1.3486312901415476,0.0
2018-12-14,-0.3018632766249143,-1.7685548700691718,-0.0,1.0,-1.8128622172368667,-1.3483517168318067,0.0
2018-12-17,-0.2636967177514426,-1.7699323695476825,-0.0,1.0,-1.789538996091084,-1.3814605695849103,0.0
2018-12-18,-0.23192511393028697,-1.74732109865747,-0.0,1.0,-1.7882744180317776,-1.390873260253726,0.0
2018-12-19,-0.21476051438156177,-1.76921165434553,-0.0,1.0,-1.816487544262906,-1.4118779896875193,0.0
2018-12-20,-0.21057171020207,-1.736076885165106,-0.0,1.0,-1.8184450468210942,-1.3955766387382949,0.0
2018-12-21,-0.19813049853372436,-1.7335654936461389,-0.0,1.0,-1.819953567937439,-1.3578323558162269,0.0
2018-12-24,-0.16541036000723633,-1.6922752216124946,-0.0,1.0,-1.8017246577820658,-1.3709220285834889,0.0
2018-12-26,-0.16233456539883154,-1.711696673423155,-0.0,1.0,-1.7504471205436984,-1.3371288899487301,0.0
2018-12-27,-0.07198879551820729,-1.613669467787115,-0.0,1.0,-1.5960784313725491,-1.3204481792717087,0.0
2018-12-28,-0.06416932639005543,-1.6220953020885829,-0.0,1.0,-1.5961699983201747,-1.3169830337644886,0.0
2018-12-31,-0.06434091163624146,-1.622690110874678,-0.0,1.0,-1.5958114010527495,-1.3168887893381118,0.0
2019-01-02,-0.06003018277346151,-1.6206472528086746,-0.0,1.0,-1.592308982169806,-1.3164719691464981,0.0
2019-01-03,-0.07233424565715244,-1.6158185778919734,-0.0,1.0,-1.6000670278724236,-1.2973803273194437,0.0
2019-01-04,-0.0,-1.6522878002563675,-0.0,1.0,-1.5899236471047202,-1.3309925876386335,0.0
2019-01-07,-0.0,-1.5820516971561167,-0.0,1.0,-1.5436835572823915,-1.2706275969996224,0.0
2019-01-08,-0.0,-1.5966515323496029,-0.0,1.0,-1.7124290578887629,-1.3662883087400681,0.0
2019-01-09,-0.0,-1.5866364665911665,-0.0,1.0,-1.7087202718006793,-1.3671574178935446,0.0
2019-01-10,-0.0,-1.5969292010235996,-0.0,1.0,-1.7133920955359683,-1.376343474552175,0.0
2019-01-11,-0.0,-1.5764169752207347,-0.0,1.0,-1.7223013386499573,-1.397607519225292,0.0
2019-01-14,-0.0035627438783011937,-1.5679466153933157,-0.0,1.0,-1.7065543177062716,-1.377085336198609,0.0
2019-01-15,-0.0,-1.5633355993655107,-0.0,1.0,-1.6993541808293677,-1.402390663947428,0.0
2019-01-16,-0.0,-1.5401336853339325,-0.0,1.0,-1.6855024434084145,-1.3913947087569511,0.0
2019-01-17,-0.010894107021901106,-1.524779860013547,-0.0,1.0,-1.7011740799277486,-1.4077105441408895,0.0
2019-01-18,-0.027093315080994752,-1.520362765229295,-0.0,1.0,-1.7067077344284736,-1.4496919917864477,0.0
2019-01-22,-0.0,-1.568128916741271,-0.0,1.0,-1.9726051924798569,-1.427633542226201,0.0
2019-01-23,-0.0,-1.5317108260400434,-0.0,1.0,-2.0000599448507375,-1.462714302841386,0.0
2019-01-24,-0.0,-1.5397014215190625,-0.0,1.0,-1.9515850829715102,-1.4565514780229585,0.0
2019-01-25,-0.0,-1.468835192069393,-0.0,1.0,-2.2150557620817843,-1.511895910780669,0.0
2019-01-28,-0.0,-1.4345634451428215,-0.0,1.0,-2.2707698052150103,-1.5178293608812,0.0
2019-01-29,-0.0,-1.4106585030613519,-0.0,1.0,-2.2866425090591025,-1.5503561164563289,0.0
2019-01-30,-0.0,-1.4069745640897442,-0.0,1.0,-2.283857258921317,-1.5587150803074805,0.0
2019-01-31,-0.0,-1.4327562413749844,-0.0,1.0,-2.258248651361184,-1.5817965123572952,0.0
2019-02-01,-0.0,-1.431577620967742,-0.0,1.0,-2.281502016129032,-1.5873235887096775,0.0
2019-02-04,-0.0,-1.4518541996830427,-0.0,1.0,-2.3088431061806656,-1.578446909667195,0.0
2019-02-05,-0.0,-1.4510624801776084,-0.0,1.0,-2.3012369172216935,-1.5909292737075797,0.0
2019-02-06,-0.0,-1.423420003795787,-0.0,1.0,-2.2998671474663124,-1.6030239767191752,0.0
2019-02-07,-0.0,-1.4148551872742252,-0.0,1.0,-2.295962988782559,-1.6266556816021294,0.0
2019-02-08,-0.0,-1.4121273755799912,-0.0,1.0,-2.3186296319837285,-1.625373418928367,0.0
2019-02-11,-0.0,-1.40784741844336,-0.0,1.0,-2.3695735936295916,-1.6444258926277937,0.0
2019-02-12,-0.0,-1.4163923846402064,-0.0,1.0,-2.387479832203937,-1.6497579864472411,0.0
2019-02-13,-0.0,-1.443134222565887,-0.0,1.0,-2.369160384045364,-1.631419550228752,0.0
2019-02-14,-0.0,-1.416601866251944,-0.0,1.0,-2.4119362363919126,-1.651568170036288,0.0
2019-02-15,-0.0,-1.4381985963088122,-0.0,1.0,-2.4094099298154408,-1.6509617884065506,0.0
2019-02-19,-0.0,-1.4061466640731375,-0.0,1.0,-2.432081955520975,-1.6455942423652987,0.0
2019-02-20,-0.0,-1.4382652403660265,-0.0,1.0,-2.39051424152597,-1.6153499162263176,0.0
2019-02-21,-0.0,-1.425516841630708,-0.0,1.0,-2.392606427513364,-1.6222708829780383,0.0
2019-02-22,-0.0,-1.401103129810159,-0.0,1.0,-2.405271934325295,-1.6072344792201128,0.0
2019-02-25,-0.0,-1.4022371653950603,-0.0,1.0,-2.432949696107591,-1.6306090779774993,0.0
2019-02-26,-0.0,-1.4055400944922658,-0.0,1.0,-2.4406834509093263,-1.625784738851854,0.0
2019-02-27,-0.0,-1.371019009037083,-0.0,1.0,-2.2985976939856654,-1.5628544717980677,0.0
2019-02-28,-0.0,-1.375031179845348,-0.0,1.0,-2.2998253928660515,-1.5611124968820156,0.0
2019-03-01,-0.0,-1.3790071098914805,-0.0,1.0,-2.3067855806411375,-1.55095422227766,0.0
2019-03-04,-0.0,-1.3567604581673307,-0.0,1.0,-2.3088271912350598,-1.559511952191235,0.0
2019-03-05,-0.0,-1.3459614903725932,-0.0,1.0,-2.3340835208802204,-1.5715178794698674,0.0
2019-03-06,-0.0,-1.3486232790988737,-0.0,1.0,-2.3333541927409263,-1.5758448060075094,0.0
2019-03-07,-0.0,-1.2940336499658533,-0.0,1.0,-2.3497237226050784,-1.5647854969888868,0.0
2019-03-08,-0.0,-1.2909495077802475,-0.0,1.0,-2.453985392187996,-1.606287710384249,0.0
2019-03-11,-0.0,-1.2956829896907216,-0.0,1.0,-2.4592139175257732,-1.68840206185567,0.0
2019-03-12,-0.0,-1.235406258217197,-0.0,1.0,-2.5333289508282935,-1.8050223507757033,0.0
2019-03-13,-0.0,-1.2695412350329613,-0.0,1.0,-2.604533835598009,-1.852751244450424,0.0
2019-03-14,-0.0,-1.266890530557421,-0.0,1.0,-2.603223640026864,-1.8458697112155809,0.0
2019-03-15,-0.0,-1.244041944709247,-0.0,1.0,-2.66212719596895,-1.9030369058967727,0.0
2019-03-18,-0.0,-1.3006857380342176,-0.0,1.0,-2.6894784234951863,-1.9364826487497402,0.0
2019-03-19,-0.0,-1.3079495575837805,-0.0,1.0,-2.692468473489863,-1.9667665296453702,0.0
2019-03-20,-0.0,-1.3255179171332587,-0.0,1.0,-2.6914893617021276,-1.981872900335946,0.0
2019-03-21,-0.0,-1.326803764377832,-0.0,1.0,-2.7150923666782854,-1.9291739281979783,0.0
2019-03-22,-0.0,-1.332271536773554,-0.0,1.0,-2.800665392510795,-1.9457775890139448,0.0
2019-03-25,-0.0,-1.134171029668412,-0.0,1.0,-2.889842931937173,-1.9567888307155326,0.0
2019-03-26,-0.0,-1.156630699617125,-0.0,1.0,-2.84051514096763,-1.9642185868430213,0.0
2019-03-27,-0.0,-1.116677059516386,-0.0,1.0,-2.8506893923647194,-1.9612000277142656,0.0
2019-03-28,-0.0,-1.119632542278516,-0.0,1.0,-2.854547985246015,-1.9851764214628713,0.0
2019-03-29,-0.0,-1.109842684115272,-0.0,1.0,-2.8565362661840457,-1.9945009049143811,0.0
2019-04-01,-0.0,-1.1547501759324421,-0.0,1.0,-2.887755102040816,-1.994792399718508,0.0
2019-04-02,-0.0,-1.1918154971171424,-0.0,1.0,-2.922936295879623,-1.9166080720011247,0.0
2019-04-03,-0.0,-1.1936775553213907,-0.0,1.0,-2.915068493150685,-1.916192483315771,0.0
2019-04-04,-0.0,-1.1900077843040127,-0.0,1.0,-2.954851036727762,-1.9317104238907368,0.0
2019-04-05,-0.0,-1.1768668888731295,-0.0,1.0,-2.9657471101340334,-1.9491525423728813,0.0
2019-04-08,-0.0,-1.1709389604871832,-0.0,1.0,-2.966222914601331,-1.9439881036680355,0.0
2019-04-09,-0.0,-1.155691606748772,-0.0,1.0,-3.021214494198049,-1.9420516836335158,0.0
2019-04-10,-0.0,-1.1275220233020744,-0.0,1.0,-3.040068201193521,-1.9366297243535096,0.0
2019-04-11,-0.0,-1.1130385326318784,-0.0,1.0,-3.0628465804066543,-1.9334565619223658,0.0
2019-04-12,-0.0,-1.1124937779990045,-0.0,1.0,-3.0626466614520376,-1.9356467325606201,0.0
2019-04-15,-0.0,-1.124686492296668,-0.0,1.0,-3.0715872447151558,-1.9695449659620206,0.0
2019-04-16,-0.0,-1.1297398035983084,-0.0,1.0,-3.0756218192244287,-1.962583327360046,0.0
2019-04-17,-0.0,-1.1053764984566794,-0.0,1.0,-3.1144210752996915,-1.9584380159356833,0.0
2019-04-18,-0.0,-1.1209288949600977,-0.0,1.0,-3.106262132432238,-1.9623984470486737,0.0
2019-04-22,-0.0,-1.129325915757532,-0.0,1.0,-3.1163933241817787,-1.9791922548948775,0.0
2019-04-23,-0.0,-1.1203663637674888,-0.0,1.0,-3.1102697245059856,-1.9812490985143518,0.0
2019-04-24,-0.0,-0.9331670168067225,-0.0,1.0,-2.8929227941176467,-1.7390362394957983,0.0
2019-04-25,-0.0,-0.9187857283658586,-0.0,1.0,-2.911229384322229,-1.7406531309547275,0.0
2019-04-26,-0.0,-0.9054205361259304,-0.0,1.0,-2.9317657906869528,-1.7491273134426661,0.0
2019-04-29,-0.0,-0.8938587848932676,-0.0,1.0,-2.9219704433497538,-1.7522495894909689,0.0
2019-04-30,-0.0,-0.8849865423751068,-0.0,1.0,-2.9237838902382984,-1.7559902842512967,0.0
2019-05-01,-0.0,-0.8950203652608067,-0.0,1.0,-2.920838260412561,-1.753580344238602,0.0
2019-05-02,-0.0,-0.8823529411764707,-0.0,1.0,-2.9232593373295566,-1.7815690665964032,0.0
2019-05-03,-0.0,-0.9125389563026324,-0.0,1.0,-2.929580266560573,-1.7887407996817186,0.0
2019-05-06,-0.0,-0.8675946694814619,-0.0,1.0,-2.926243567753002,-1.8033381712626995,0.0
2019-05-07,-0.0,-0.8840013249420338,-0.0,1.0,-2.9318979794633986,-1.8088771116263664,0.0
2019-05-08,-0.0,-0.8826186579378069,-0.0,1.0,-2.8619967266775777,-1.8019639934533551,0.0
2019-05-09,-0.0,-1.1434205536594615,-0.0,1.0,-3.148122866894198,-2.29290860826697,0.0
2019-05-10,-0.0,-1.14584601339014,-0.0,1.0,-3.171028606208156,-2.2911594643944,0.0
2019-05-13,-0.0,-1.1402814758463293,-0.0,1.0,-3.1733739064282998,-2.2937999239254467,0.0
2019-05-14,-0.0,-0.9540749380376148,-0.05015308353987462,1.0,-3.082373523837294,-2.2030908295669924,0.0
2019-05-15,-0.0,-0.9606447865233807,-0.08096137089747313,1.0,-3.0793639268080164,-2.1401394133023524,0.0
2019-05-16,-0.0,-0.9648255813953488,-0.09084302325581396,1.0,-3.0711482558139536,-2.1405523255813956,0.0
2019-05-17,-0.0,-0.9711975745325923,-0.06561755576409443,1.0,-3.042084746986213,-2.1397531220674226,0.0
2019-05-20,-0.0,-0.9477364475201845,-0.08239619377162628,1.0,-3.039071510957324,-2.1395617070357553,0.0
2019-05-21,-0.0,-0.9491037362320928,-0.08573896767691311,1.0,-3.0292995464689367,-2.1347635159455765,0.0
2019-05-22,-0.0,-0.9251988249623845,-0.10582503403310167,1.0,-3.0152611592749157,-2.118578491079745,0.0
2019-05-23,-0.0,-0.9234679266895761,-0.1093213058419244,1.0,-3.0128150057273766,-2.1136168384879723,0.0
2019-05-24,-0.0,-0.8726690391459073,-0.12690391459074732,1.0,-3.0075444839857646,-2.1103202846975084,0.0
2019-05-28,-0.0,-0.8701252490748648,-0.12496441787645886,1.0,-3.0086820381440362,-2.1126530031312267,0.0
2019-05-29,-0.0,-0.8724037711774296,-0.12107464379386121,1.0,-3.0043949812149995,-2.0908059828453958,0.0
2019-05-30,-0.0,-0.8659384309831182,-0.11732160590154632,1.0,-3.007093204709888,-2.102780536246276,0.0
2019-05-31,-0.0,-0.8613642836798632,-0.13749643976075193,1.0,-3.0248504699515806,-2.0967673027627454,0.0
2019-06-03,-0.0,-0.8676250800654758,-0.20140915237349655,1.0,-3.0359405024553414,-2.011956444381183,0.0
2019-06-04,-0.0,-0.8456275390207398,-0.22072553631245104,1.0,-3.0756182738222506,-1.9851044116598962,0.0
2019-06-05,-0.0,-0.8167119659906613,-0.25987873719422955,1.0,-3.042860129625758,-1.8497456268729526,0.0
2019-06-06,-0.0,-0.8347360367253251,-0.2524170550184322,1.0,-3.020936217569729,-1.8474647005634,0.0
2019-06-07,-0.0,-0.8732492509232805,-0.25775207302626996,1.0,-2.994495157131907,-1.8426590481499547,0.0
2019-06-10,-0.0,-0.8784234672598361,-0.24774085916863617,1.0,-2.976296399277075,-1.8487418323369942,0.0
2019-06-11,-0.0,-0.8819390698656159,-0.3242102300710617,1.0,-2.98255118553437,-1.8470414409343556,0.0
2019-06-12,-0.0,-0.8927766826246128,-0.3327935792734441,1.0,-2.977119121374261,-1.8375809631089834,0.0
2019-06-13,-0.0,-0.9339200794946413,-0.3731279721768756,1.0,-2.974022286890482,-1.8166654837106966,0.0
2019-06-14,-0.0,-0.9472631127626125,-0.37294554809203945,1.0,-2.989995712448192,-1.8357153065599543,0.0
2019-06-17,-0.0,-0.9756168149916793,-0.37428550756095796,1.0,-3.0088271470950003,-1.8767093553288474,0.0
2019-06-18,-0.0,-0.9978232477144101,-0.37070091423595997,1.0,-3.0154549412276883,-1.8718618487882746,0.0
2019-06-19,-0.0,-0.9825966649675962,-0.4106167625427802,1.0,-3.03953979465521,-1.8489769169154588,0.0
2019-06-20,-0.0,-0.9981775769062545,-0.3991106575302522,1.0,-3.039291441901152,-1.853185595567867,0.0
2019-06-21,-0.0,-1.0176874725917264,-0.39687180236807484,1.0,-3.0272620961847685,-1.867051600643181,0.0
2019-06-24,-0.0,-0.9926056080240135,-0.40881470092978994,1.0,-3.0124460062962153,-1.90731385899407,0.0
2019-06-25,-0.0,-0.9879235892556538,-0.410524774939618,1.0,-3.0131742662665593,-1.907414184293347,0.0
2019-06-26,-0.0,-0.9172198889039425,-0.291017477306598,1.0,-2.730185611705731,-1.8357268662782822,0.0
2019-06-27,-0.0,-0.9327194415565127,-0.35177484033863066,1.0,-2.9304916084954704,-2.2110500519827716,0.0
2019-06-28,-0.0,-0.8946509384969212,-0.3624897989465094,1.0,-2.950144669485867,-2.2115883967653387,0.0
2019-07-01,-0.0,-0.8873583648078204,-0.36399318669925196,1.0,-2.9505295119603048,-2.2038806191216764,0.0
2019-07-02,-0.0,-0.9014814814814814,-0.34955555555555556,1.0,-2.9447407407407407,-2.2115555555555555,0.0
2019-07-03,-0.0,-0.8918397626112758,-0.3586053412462908,1.0,-2.954747774480712,-2.2132789317507418,0.0
2019-07-05,-0.0,-0.8598905163485723,-0.3656606006805741,1.0,-2.952063914780293,-2.2199289835774527,0.0
2019-07-08,-0.0,-0.8597646710575002,-0.3642418411899652,1.0,-2.953156219936358,-2.223118478502183,0.0
2019-07-09,-0.0,-0.849781917646189,-0.3623124122126118,1.0,-2.9540918163672654,-2.2263620906335477,0.0
2019-07-10,-0.0,-0.8447931315224632,-0.35881874028569316,1.0,-2.962549034120346,-2.235215750129524,0.0
2019-07-11,-0.0,-0.8352836616797512,-0.37801807139683014,1.0,-2.9665975411050214,-2.2264109020885794,0.0
2019-07-12,-0.0,-0.8751585702559511,-0.37579285127975526,1.0,-2.9835086933810913,-2.227744198194165,0.0
2019-07-15,-0.0,-0.9100134308312192,-0.40434263542754817,1.0,-2.9595582748843454,-2.1876585584241157,0.0
2019-07-16,-0.0,-0.9069593787335722,-0.4424283154121863,1.0,-2.9545997610513735,-2.1631571087216246,0.0
2019-07-17,-0.0,-0.9158264246769736,-0.4393905444768093,1.0,-2.951826125924266,-2.161849279259093,0.0
2019-07-18,-0.0,-0.9167974882260597,-0.44755924347761084,1.0,-2.9596322045301635,-2.151453988188682,0.0
2019-07-19,-0.0,-0.92018814394505,-0.4598327609377333,1.0,-2.941690309093624,-2.144318351500672,0.0
2019-07-22,-0.0,-0.9100190476190476,-0.44205714285714287,1.0,-3.0086095238095236,-2.258361904761905,0.0
2019-07-23,-0.0,-0.9210727383863081,-0.43765281173594134,1.0,-3.014822738386308,-2.267038508557457,0.0
2019-07-24,-0.0,-0.9181277633785639,-0.4470955938405245,1.0,-3.0055648726940083,-2.2523250495502363,0.0
2019-07-25,-0.0,-0.8847089223286213,-0.46466028271773824,1.0,-3.018467852257182,-2.2320261437908497,0.0
2019-07-26,-0.0,-0.869146110056926,-0.4651992409867172,1.0,-3.023833017077799,-2.231954459203036,0.0
2019-07-29,-0.0,-0.8546683886651979,-0.46828230646509156,1.0,-3.0255260958748007,-2.2484995821621214,0.0
2019-07-30,-0.0,-0.8571862886676295,-0.4761723797218211,1.0,-3.016189100858859,-2.2508930607281297,0.0
2019-07-31,-0.0,-0.9090147070029717,-0.4729863598262592,1.0,-3.000838222967309,-2.2373695039244073,0.0
2019-08-01,-0.0,-0.9441743885766368,-0.4677198845511165,1.0,-2.9762266443870575,-2.2071244113626007,0.0
2019-08-02,-1.9499016393442625,-2.2811803278688525,-2.2801311475409833,1.0,-2.8494426229508196,-2.7540983606557377,0.0
2019-08-05,-1.9609788359788358,-2.2997354497354494,-2.2960317460317463,1.0,-2.88505291005291,-2.785714285714286,0.0
2019-08-06,-1.8735381056419482,-2.229919033543246,-2.22130831512659,1.0,-2.8063230947179023,-2.7206014651073125,0.0
2019-08-07,-1.8668467773060595,-2.2458510227711312,-2.2103434967194135,1.0,-2.807924868133282,-2.7340795059822462,0.0
2019-08-08,-1.8320993851173295,-2.187727443844899,-2.1507089973647884,1.0,-2.721295018195508,-2.656920567197892,0.0
2019-08-09,-1.7974463865129537,-2.1518532292054044,-2.1181356142308165,1.0,-2.6891037560431386,-2.639519028139333,0.0
2019-08-12,-1.792783887310021,-2.1378969479797356,-2.12393426417892,1.0,-2.6817002347707897,-2.6199184480415174,0.0
2019-08-13,-1.789922193404965,-2.129924663455601,-2.122391009015685,1.0,-2.6845745337779428,-2.623317278004199,0.0
2019-08-14,-1.779591836734694,-2.1426097711811996,-2.1256648113790972,1.0,-2.689672232529375,-2.631168831168831,0.0
2019-08-15,-1.891463885670143,-2.2402471996910003,-2.228015964980044,1.0,-2.7839577700527873,-2.7314278357152055,0.0
2019-08-16,-1.9057905009759273,-2.2687052700065062,-2.2485361093038385,1.0,-2.8180871828236826,-2.771112556929083,0.0
2019-08-19,-1.8775589030513709,-2.2316209604737995,-2.2244109694862884,1.0,-2.797476503154371,-2.7439165701042874,0.0
2019-08-20,-1.8744048385021235,-2.2338180414361086,-2.2266117616780337,1.0,-2.7961652297001676,-2.7374855230987003,0.0
2019-08-21,-1.8709636084059458,-2.2269349051768326,-2.216555612506407,1.0,-2.7794720656073806,-2.7201435161455665,0.0
2019-08-22,-1.8634969325153374,-2.222776073619632,-2.2069274028629855,1.0,-2.7736451942740286,-2.714340490797546,0.0
2019-08-23,-1.8760788355017388,-2.240499806775731,-2.2251706814375884,1.0,-2.801751900038645,-2.7381167074584565,0.0
2019-08-26,-1.84325422007869,-2.1899987308034015,-2.194567838558193,1.0,-2.7688792994034777,-2.695265896687397,0.0
2019-08-27,-1.8384810126582278,-2.181392405063291,-2.1860759493670887,1.0,-2.760886075949367,-2.6913924050632914,0.0
2019-08-28,-1.8372915613946441,-2.170414350682163,-2.1865841334007077,1.0,-2.756568974229409,-2.6817837291561397,0.0
2019-08-29,-1.8356872635561161,-2.1586380832282472,-2.184615384615385,1.0,-2.7546027742749057,-2.676796973518285,0.0
2019-08-30,-1.8282270215971874,-2.1401305876444,-2.180562531391261,1.0,-2.7466097438473125,-2.661099949773983,0.0
2019-09-03,-1.8370044052863435,-2.1477658904971677,-2.190560100692259,1.0,-2.7487728130899933,-2.6624292007551915,0.0
2019-09-04,-1.838774738434388,-2.1404260683221987,-2.2004285894365307,1.0,-2.755073742594227,-2.6708685238875587,0.0
2019-09-05,-1.8372766171658697,-2.1434684117795118,-2.196199345582683,1.0,-2.7514472690661966,-2.656682607601309,0.0
