Date,IWF,IWM,MTUM,SPY,THFF,VLUE,VXX
2018-12-10,-0.0,-0.8200644015101044,-0.0,-0.4533089051743282,1.0,-0.5025538529868976,0.0
2018-12-11,-0.0,-0.8229253631658039,-0.0,-0.44801580675683195,1.0,-0.5119385540156954,0.0
2018-12-12,-0.0,-0.8234884562898599,-0.0,-0.4504971175536803,1.0,-0.5110145654050742,0.0
2018-12-13,-0.0,-0.8192623521224774,-0.0,-0.4552261656228253,1.0,-0.5090883785664578,0.0
2018-12-14,-0.0,-0.8326116713691091,-0.0,-0.45020532446853084,1.0,-0.51074112355784,0.0
2018-12-17,-0.0,-0.8306402184209061,-0.0,-0.4309633922103973,1.0,-0.5243773332590406,0.0
2018-12-18,-0.0,-0.8269812630117974,-0.0,-0.4260097154753643,1.0,-0.5228313671061762,0.0
2018-12-19,-0.0,-0.8292839052628649,-0.0,-0.4292950377111686,1.0,-0.5245609640700231,0.0
2018-12-20,-0.0,-0.8347680268306317,-0.0,-0.431442146450531,1.0,-0.5286472889882616,0.0
2018-12-21,-0.0,-0.8464794259446126,-0.0,-0.44716335912097765,1.0,-0.509362036102702,0.0
2018-12-24,-0.0,-0.8227219463199598,-0.0,-0.4371686847832152,1.0,-0.5301322470844261,0.0
2018-12-26,-0.0,-0.8240367227709,-0.0,-0.43124217554597305,1.0,-0.5267492001669217,0.0
2018-12-27,-0.0,-0.7945101853352785,-0.0,-0.3824769006321932,1.0,-0.524720376073918,0.0
2018-12-28,-0.0,-0.806959448455567,-0.0,-0.3840453829868085,1.0,-0.523288637967537,0.0
2018-12-31,-0.0,-0.8244239252541304,-0.0,-0.38901827547469653,1.0,-0.5265364276515878,0.0
2019-01-02,-0.0,-0.8249280131633074,-0.0,-0.38689153983271635,1.0,-0.5305635540929659,0.0
2019-01-03,-0.0,-0.8274050232455777,-0.0,-0.38114494786938463,1.0,-0.5423784765205909,0.0
2019-01-04,-0.0,-0.8315726093382233,-0.0,-0.36006349553889105,1.0,-0.54524057145985,0.0
2019-01-07,-0.0,-0.8208186500406615,-0.0,-0.3536188669015994,1.0,-0.5363242071021957,0.0
2019-01-08,-0.0,-0.8078703077214539,-0.0,-0.3639070069555333,1.0,-0.5346558770196758,0.0
2019-01-09,-0.0,-0.8098495212038304,-0.0,-0.45155281310941003,1.0,-0.649241784789126,0.0
2019-01-10,-0.0,-0.8136888785155794,-0.0,-0.4516279612556891,1.0,-0.6521764499941649,0.0
2019-01-11,-0.0,-0.8032326893286178,-0.0,-0.45631777394557627,1.0,-0.6633443427936749,0.0
2019-01-14,-0.0,-0.80243196632662,-0.0,-0.4585074975884949,1.0,-0.6620677559849171,0.0
2019-01-15,-0.0,-0.7927772245328335,-0.0,-0.4585261554683381,1.0,-0.6776404428563061,0.0
2019-01-16,-0.0,-0.8007363770250367,-0.0,-0.4714580265095729,1.0,-0.6733136966126656,0.0
2019-01-17,-0.0,-0.8082264641569646,-0.0,-0.47213521659476393,1.0,-0.6745464216062881,0.0
2019-01-18,-0.0,-0.8026879162702187,-0.0,-0.4806731684110371,1.0,-0.6899976213130351,0.0
2019-01-22,-0.0,-0.8798947897272217,-0.0,-0.35387297928303335,1.0,-0.7215769719537783,0.0
2019-01-23,-0.0,-0.8641515017014353,-0.0,-0.35694629383044835,1.0,-0.7378902204468117,0.0
2019-01-24,-0.0,-0.8501029714621948,-0.0,-0.3675786996175346,1.0,-0.7243601059135041,0.0
2019-01-25,-0.0,-0.8519127807854515,-0.0,-0.3298238267579936,1.0,-0.8093201328029191,0.0
2019-01-28,-0.0,-0.8366277328541479,-0.0,-0.35220125786163525,1.0,-0.8060497154836778,0.0
2019-01-29,-0.0,-0.8194252804607354,-0.0,-0.35611014457975887,1.0,-0.8240446337512749,0.0
2019-01-30,-0.0,-0.821289238341036,-0.0,-0.35808174779425,1.0,-0.821649360782666,0.0
2019-01-31,-0.0,-0.8400755124056094,-0.0,-0.3101702025650246,1.0,-0.8462783171521036,0.0
2019-02-01,-0.0,-0.8389080545972702,-0.0,-0.31495425228738566,1.0,-0.8459577021148942,0.0
2019-02-04,-0.0,-0.8309175850503114,-0.0,-0.3125898418782942,1.0,-0.8512218495448012,0.0
2019-02-05,-0.0,-0.8171648469661714,-0.0,-0.30973688920708786,1.0,-0.8562436608794225,0.0
2019-02-06,-0.0,-0.7950807438583923,-0.0,-0.32658726605175964,1.0,-0.8633175129100624,0.0
2019-02-07,-0.0,-0.7864242352100941,-0.0,-0.3241875967146768,1.0,-0.8652243780502321,0.0
2019-02-08,-0.0,-0.7875264585755597,-0.0,-0.33601645648868617,1.0,-0.8577050353277882,0.0
2019-02-11,-0.0,-0.7816356410792721,-0.0,-0.3342098186273045,1.0,-0.8721427077419546,0.0
2019-02-12,-0.0,-0.7819449848843127,-0.0,-0.3423927684156964,1.0,-0.8688377383339818,0.0
2019-02-13,-0.0,-0.7828411025173948,-0.0,-0.3429091886403679,1.0,-0.860483172574432,0.0
2019-02-14,-0.0,-0.7575730337078652,-0.0,-0.36557303370786515,1.0,-0.8731086142322098,0.0
2019-02-15,-0.0,-0.7599208727970267,-0.0,-0.36482436158733966,1.0,-0.8724973024817169,0.0
2019-02-19,-0.0,-0.7566269400498333,-0.0,-0.3715589444928102,1.0,-0.8738254630602503,0.0
2019-02-20,-0.0,-0.7638417400186258,-0.0,-0.3720070898548983,1.0,-0.8683269744945474,0.0
2019-02-21,-0.0,-0.7450933317327891,-0.0,-0.37287677810455555,1.0,-0.8830502370806074,0.0
2019-02-22,-0.0,-0.7382045052341102,-0.0,-0.38012537868562346,1.0,-0.881130207864663,0.0
2019-02-25,-0.0,-0.7331848015896911,-0.0,-0.38878183898356117,1.0,-0.8888119467694345,0.0
2019-02-26,-0.0,-0.7347086282186418,-0.0,-0.3914771871706068,1.0,-0.8853787080258996,0.0
2019-02-27,-0.0,-0.7407039112878925,-0.0,-0.3868498764539264,1.0,-0.8857349484722473,0.0
2019-02-28,-0.0,-0.7480846956626651,-0.0,-0.39515593895155937,1.0,-0.8729866682753212,0.0
2019-03-01,-0.0,-0.7549025523441744,-0.0,-0.4008930187654619,1.0,-0.8611898871658722,0.0
2019-03-04,-0.0,-0.7497888768247074,-0.0,-0.3963385209313548,1.0,-0.869917963566172,0.0
2019-03-05,-0.0,-0.7444316668684178,-0.0,-0.4085159181697131,1.0,-0.8733506839365694,0.0
2019-03-06,-0.0,-0.7397007707420282,-0.0,-0.41091128910382346,1.0,-0.8718754722683996,0.0
2019-03-07,-0.0,-0.7316815548044423,-0.0,-0.41782351521004346,1.0,-0.8683606953162724,0.0
2019-03-08,-0.0,-0.729228058450041,-0.0,-0.4272564328462496,1.0,-0.8814594282589544,0.0
2019-03-11,-0.0,-0.7306926446711394,-0.0,-0.43271145421683055,1.0,-0.9000398247710076,0.0
2019-03-12,-0.0,-0.7002942542976615,-0.0,-0.45188167879820346,1.0,-0.9452377264983738,0.0
2019-03-13,-0.0,-0.7141211989168663,-0.0,-0.4610787761835102,1.0,-0.9372529490491456,0.0
2019-03-14,-0.0,-0.7110523861339966,-0.0,-0.4646354733405876,1.0,-0.9332815171770559,0.0
2019-03-15,-0.0,-0.6829523750847144,-0.0,-0.4496950280327768,1.0,-0.9478467130799089,0.0
2019-03-18,-0.0,-0.6989377562430116,-0.0,-0.45536712635109944,1.0,-0.9517020747918996,0.0
2019-03-19,-0.0,-0.6963841175006223,-0.0,-0.46153846153846156,1.0,-0.9538523773960669,0.0
2019-03-20,-0.0,-0.7133919354334157,-0.0,-0.4648230988206588,1.0,-0.9500109487909407,0.0
2019-03-21,-0.0,-0.7173885828743114,-0.0,-0.4654794692038057,1.0,-0.9468577866800199,0.0
2019-03-22,-0.0,-0.7117554364954302,-0.0,-0.5046328395839899,1.0,-0.9352032776552158,0.0
2019-03-25,-0.0,-0.6704165494828287,-0.0,-0.520921221211837,1.0,-0.9335958251304647,0.0
2019-03-26,-0.0,-0.6812035264957801,-0.0,-0.5224484673548144,1.0,-0.9337997678285697,0.0
2019-03-27,-0.0,-0.690116570569065,-0.0,-0.5135058912008021,1.0,-0.9299949862120831,0.0
2019-03-28,-0.0,-0.6911068618538604,-0.0,-0.5109557694116171,1.0,-0.9326353405849346,0.0
2019-03-29,-0.0,-0.6803641500549364,-0.0,-0.5148328362894365,1.0,-0.9440276251765813,0.0
2019-04-01,-0.0,-0.6856272378918274,-0.0,-0.5148564608329669,1.0,-0.9404171116276149,0.0
2019-04-02,-0.0,-0.6950565812983919,-0.0,-0.5278831384596093,1.0,-0.9117582520924109,0.0
2019-04-03,-0.0,-0.6966925582560761,-0.0,-0.5227386619894763,1.0,-0.9126158857429215,0.0
2019-04-04,-0.0,-0.691308566242058,-0.0,-0.5193890645050232,1.0,-0.919094864010516,0.0
2019-04-05,-0.0,-0.6841560883874,-0.0,-0.5251527973671838,1.0,-0.9249960821187901,0.0
2019-04-08,-0.0,-0.6778115501519756,-0.0,-0.5313821953435903,1.0,-0.9243255099802589,0.0
2019-04-09,-0.0,-0.6630468897118825,-0.0,-0.5654070679806666,1.0,-0.9101123595505618,0.0
2019-04-10,-0.0,-0.6482408914486041,-0.0,-0.5594403405533993,1.0,-0.9224364592462753,0.0
2019-04-11,-0.0,-0.641989607462593,-0.0,-0.5809491016089651,1.0,-0.9073123395730294,0.0
2019-04-12,-0.0,-0.6436993713445719,-0.0,-0.577299596534576,1.0,-0.9066399774809997,0.0
2019-04-15,-0.0,-0.6437015261446085,-0.0,-0.5764323242431825,1.0,-0.9072429321991494,0.0
2019-04-16,-0.0,-0.6497153937574279,-0.0,-0.5739663476574716,1.0,-0.9038906611621942,0.0
2019-04-17,-0.0,-0.632199730938898,-0.0,-0.5882739417451428,1.0,-0.9081437912586426,0.0
2019-04-18,-0.0,-0.6307393969723508,-0.0,-0.5902352058050794,1.0,-0.9067934442637308,0.0
2019-04-22,-0.0,-0.6334870009721831,-0.0,-0.5943801549220686,1.0,-0.9082071063442784,0.0
2019-04-23,-0.0,-0.6436380772855795,-0.0,-0.589286836317939,1.0,-0.9087653157398681,0.0
2019-04-24,-0.0,-0.6362467059856945,-0.0,-0.5863345463671729,1.0,-0.9145752290124232,0.0
2019-04-25,-0.0,-0.6430569085252804,-0.0,-0.5925902649027432,1.0,-0.9067341231184991,0.0
2019-04-26,-0.0,-0.6397929227564001,-0.0,-0.5851510464345465,1.0,-0.9317213295874237,0.0
2019-04-29,-0.0,-0.655771000602964,-0.0,-0.5974104281044714,1.0,-0.9203452762527371,0.0
2019-04-30,-0.0,-0.6479913757569993,-0.0,-0.5960556770981958,1.0,-0.9266305209423253,0.0
2019-05-01,-0.0,-0.6552953156822809,-0.0,-0.6145621181262729,1.0,-0.9124236252545823,0.0
2019-05-02,-0.0,-0.6512108307379394,-0.0,-0.6111358291489226,1.0,-0.9156867730248522,0.0
2019-05-03,-0.0,-0.6514184059214079,-0.0,-0.6109469805267003,1.0,-0.9143873693573492,0.0
2019-05-06,-0.0,-0.6365596853989598,-0.0,-0.6151528605860713,1.0,-0.9196371939616897,0.0
2019-05-07,-0.0,-0.6396496461553108,-0.0,-0.6126114690108215,1.0,-0.9212338548443401,0.0
2019-05-08,-0.0,-0.6408864195971968,-0.0,-0.609066228928594,1.0,-0.9068122987562346,0.0
2019-05-09,-0.0,-0.6413825757575757,-0.0,-0.6110479797979798,1.0,-0.904135101010101,0.0
2019-05-10,-0.0,-0.6424985000157893,-0.0,-0.6158777276028673,1.0,-0.8994852685761202,0.0
2019-05-13,-0.0,-0.6439585439838221,-0.0,-0.6119817997977756,1.0,-0.903848584428716,0.0
2019-05-14,-0.0,-0.6261927854081281,-0.0,-0.6130525920595689,1.0,-0.889403372649626,0.0
2019-05-15,-0.0,-0.6283147052377821,-0.0,-0.6233993926301618,1.0,-0.8790582636736481,0.0
2019-05-16,-0.0,-0.6335569207622869,-0.0,-0.61891925777332,1.0,-0.8819270310932799,0.0
2019-05-17,-0.0,-0.6309516341509316,-0.0,-0.6163666018443008,1.0,-0.8892164857913556,0.0
2019-05-20,-0.0,-0.6225468681422033,-0.0,-0.6200075239826949,1.0,-0.892438397391686,0.0
2019-05-21,-0.0,-0.620110330992979,-0.0,-0.6202670511534605,1.0,-0.893994483450351,0.0
2019-05-22,-0.0,-0.6114801353553077,-0.0,-0.6295275097129965,1.0,-0.8922170698082467,0.0
2019-05-23,-0.0,-0.6076115896632733,-0.0,-0.6299138606108067,1.0,-0.8948159749412686,0.0
2019-05-24,-0.0,-0.6044750430292599,-0.0,-0.6284149585354404,1.0,-0.8965107181974652,0.0
2019-05-28,-0.0,-0.6133917396745933,-0.0,-0.6193366708385483,1.0,-0.8961827284105132,0.0
2019-05-29,-0.0,-0.6255498362189986,-0.0,-0.6184994540633286,1.0,-0.8755888316955233,0.0
2019-05-30,-0.0,-0.6231215314585022,-0.0,-0.6153582340836814,1.0,-0.8793103448275862,0.0
2019-05-31,-0.0,-0.6184620174346201,-0.0,-0.6099937733499378,1.0,-0.8848692403486924,0.0
2019-06-03,-0.0,-0.62477536097168,-0.0,-0.6148912437255994,1.0,-0.8588027514407882,0.0
2019-06-04,-0.0,-0.6146666666666666,-0.0,-0.6041240310077519,1.0,-0.8819844961240311,0.0
2019-06-05,-0.0,-0.6027817863612638,-0.0,-0.6087690748871627,1.0,-0.8588535110073998,0.0
2019-06-06,-0.0,-0.6038170046945476,-0.0,-0.5943972262280999,1.0,-0.8701175171059495,0.0
2019-06-07,-0.0,-0.6200620031308511,-0.0,-0.5857147242088461,1.0,-0.8636851959851438,0.0
2019-06-10,-0.0,-0.6216290842153704,-0.0,-0.5742291762540267,1.0,-0.8720969473845682,0.0
2019-06-11,-0.0,-0.6313954555185174,-0.0,-0.5642374384537754,1.0,-0.8625646044221537,0.0
2019-06-12,-0.0,-0.6294484529778648,-0.0,-0.5645102115690351,1.0,-0.8633667604255839,0.0
2019-06-13,-0.0,-0.631178823313895,-0.0,-0.567154153817971,1.0,-0.8548224590113883,0.0
2019-06-14,-0.0,-0.6272810497406164,-0.0,-0.5733902960024413,1.0,-0.8509307293256027,0.0
2019-06-17,-0.0,-0.6196684273196349,-0.0,-0.583183219857723,1.0,-0.8502732574115349,0.0
2019-06-18,-0.0,-0.6007026118833054,-0.0,-0.591415915686574,1.0,-0.8627157476706889,0.0
2019-06-19,-0.0,-0.5966742944317316,-0.0,-0.5941723874904653,1.0,-0.8602593440122044,0.0
2019-06-20,-0.0,-0.598796726117762,-0.0,-0.5941546542878084,1.0,-0.8610432445638896,0.0
2019-06-21,-0.0,-0.604,-0.0,-0.5851908396946565,1.0,-0.8642442748091603,0.0
2019-06-24,-0.0,-0.5935091153799095,-0.0,-0.5824972470329133,1.0,-0.8828459561972348,0.0
2019-06-25,-0.0,-0.5702725071268737,-0.0,-0.6045428072218987,1.0,-0.8904760445084755,0.0
2019-06-26,-0.0,-0.5648574057037719,-0.0,-0.5750689972401104,1.0,-0.9266482674026373,0.0
2019-06-27,-0.0,-0.5595541499063469,-0.0,-0.5809254767095525,1.0,-0.9301440108084872,0.0
2019-06-28,-0.0,-0.5542730844793713,-0.0,-0.5851854125736738,1.0,-0.9302554027504911,0.0
2019-07-01,-0.0,-0.5488036809815952,-0.0,-0.5987423312883435,1.0,-0.9199386503067485,0.0
2019-07-02,-0.0,-0.5530089471748989,-0.0,-0.5926277730113985,1.0,-0.9184642725824245,0.0
2019-07-03,-0.0,-0.5579841206584715,-0.0,-0.5863400876735845,1.0,-0.9211857392477238,0.0
2019-07-05,-0.0,-0.5476518702325154,-0.0,-0.5904788162852679,1.0,-0.9253438715804307,0.0
2019-07-08,-0.0,-0.5524074981622152,-0.0,-0.5820877235971575,1.0,-0.928479539328596,0.0
2019-07-09,-0.0,-0.5475920766616661,-0.0,-0.5818204084131893,1.0,-0.9321556501239936,0.0
2019-07-10,-0.0,-0.5681103684033819,-0.0,-0.5591063089460673,1.0,-0.925006867502976,0.0
2019-07-11,-0.0,-0.5715679995120018,-0.0,-0.5519260682587611,1.0,-0.9264952572665995,0.0
2019-07-12,-0.0,-0.5642572116116847,-0.0,-0.5633129245484175,1.0,-0.9185476255749488,0.0
2019-07-15,-0.0,-0.6093939393939394,-0.0,-0.5484242424242424,1.0,-0.8724848484848484,0.0
2019-07-16,-0.0,-0.611887370048192,-0.0,-0.5460249143757767,1.0,-0.8730336738095961,0.0
2019-07-17,-0.0,-0.6108654836169827,-0.0,-0.5421839985464236,1.0,-0.8752346920234995,0.0
2019-07-18,-0.0,-0.6109648724698193,-0.0,-0.5417082690387582,1.0,-0.8729539196998577,0.0
2019-07-19,-0.0,-0.6131824234354194,-0.0,-0.5421256506476213,1.0,-0.8709901948916596,0.0
2019-07-22,-0.0,-0.5846307023895727,-0.0,-0.5349082790248612,1.0,-0.8976285300506879,0.0
2019-07-23,-0.0,-0.5935526753074111,-0.0,-0.5308015347895707,1.0,-0.8968851022689508,0.0
2019-07-24,-0.0,-0.5878539538866124,-0.0,-0.5475811876949422,1.0,-0.9224818053941656,0.0
2019-07-25,-0.0,-0.6151035699910209,-0.0,-0.5310709973062514,1.0,-0.9500882434901076,0.0
2019-07-26,-0.0,-0.5954996896337679,-0.0,-0.5501862197392924,1.0,-0.9579764121663563,0.0
2019-07-29,-0.0,-0.582129879809932,-0.0,-0.5538060188204603,1.0,-0.9697506133730862,0.0
2019-07-30,-0.0,-0.5838763731148762,-0.0,-0.5499596599019425,1.0,-0.9692174020976851,0.0
2019-07-31,-0.0,-0.5927167737729347,-0.0,-0.5460867405544689,1.0,-0.9657259942255751,0.0
2019-08-01,-0.0,-0.6081847775538677,-0.0,-0.538273135947915,1.0,-0.9538366144783754,0.0
2019-08-02,-0.0,-0.6062100626589738,-0.0,-0.5355791302189963,1.0,-0.960140207208884,0.0
2019-08-05,-0.0,-0.6024167312161115,-0.0,-0.5321146398140977,1.0,-0.9638419829589466,0.0
2019-08-06,-0.0,-0.6024837121096259,-0.0,-0.49811886336524636,1.0,-0.9581561802220658,0.0
2019-08-07,-0.0,-0.6042213139754774,-0.0,-0.48261453059232606,1.0,-0.9632465076557067,0.0
2019-08-08,-0.0,-0.6028065893837706,-0.0,-0.4821232458816352,1.0,-0.9657107992678463,0.0
2019-08-09,-0.0,-0.5963968890509175,-0.0,-0.4675841536031109,1.0,-0.9740551707376353,0.0
2019-08-12,-0.0,-0.5945052612426843,-0.0,-0.4843982169390787,1.0,-0.9535433787185008,0.0
2019-08-13,-0.0,-0.5761356753482738,-0.0,-0.4841308298001212,1.0,-0.9682010902483343,0.0
2019-08-14,-0.0,-0.5859594101504779,-0.0,-0.46446126473869903,1.0,-0.9651699285305027,0.0
2019-08-15,-0.0,-0.6083016401236034,-0.0,-0.45035060613263606,1.0,-0.9126158782980746,0.0
2019-08-16,-0.0,-0.6053491827637444,-0.0,-0.452332838038633,1.0,-0.9140861812778602,0.0
2019-08-19,-0.0,-0.59553923165783,-0.0,-0.4558810461775421,1.0,-0.9105772933266195,0.0
2019-08-20,-0.0,-0.6012291691289445,-0.0,-0.4515423708781468,1.0,-0.9019619430327384,0.0
2019-08-21,-0.0,-0.5973983739837398,-0.0,-0.4475092387287509,1.0,-0.9114855875831485,0.0
2019-08-22,-0.0,-0.5985930064142354,-0.0,-0.43980373030652364,1.0,-0.9174721409358281,0.0
2019-08-23,-0.0,-0.6010003847633705,-0.0,-0.4444904845058751,1.0,-0.9141977683724509,0.0
2019-08-26,-0.0,-0.5938160056324806,-0.0,-0.43373034498943913,1.0,-0.9060079793475709,0.0
2019-08-27,-0.0,-0.5923940113093669,-0.0,-0.4291113650347192,1.0,-0.908353110075884,0.0
2019-08-28,-0.0,-0.5823326108605237,-0.0,-0.4440864624216508,1.0,-0.9024954601370746,0.0
2019-08-29,-0.0,-0.5745584487859172,-0.0,-0.448551594856624,1.0,-0.905948859142966,0.0
2019-08-30,-0.0,-0.5692500949431801,-0.0,-0.4520756039846922,1.0,-0.9000029213286203,0.0
2019-09-03,-0.0,-0.5858907349548865,-0.0,-0.45601074546675624,1.0,-0.8780623120273308,0.0
2019-09-04,-0.0,-0.5849637155297533,-0.0,-0.4413642960812772,1.0,-0.8764296081277213,0.0
2019-09-05,-0.0,-0.5960903562119896,-0.0,-0.44147118447726613,1.0,-0.858441934549667,0.0
2019-09-06,-0.0,-0.5930259432599526,-0.0,-0.45091581441035417,1.0,-0.8450915814410355,0.0
2019-09-09,-0.0,-0.6085903020163268,-0.0,-0.4461591715464275,1.0,-0.8298093287564543,0.0
2019-09-10,-0.0,-0.6161071891658262,-0.0,-0.41504106036594146,1.0,-0.8502809393459155,0.0
2019-09-11,-0.0,-0.607847094095941,-0.0,-0.44317919741697415,1.0,-0.831843865313653,0.0
2019-09-12,-0.0,-0.6074712478021502,-0.0,-0.4428847317902747,1.0,-0.8320698700025941,0.0
2019-09-13,-0.0,-0.6098829648894668,-0.0,-0.46068487212830517,1.0,-0.8191879786158069,0.0
2019-09-16,-0.0,-0.6106984943502008,-0.0,-0.459815622922868,1.0,-0.8194087217871283,0.0
2019-09-17,-0.0,-0.6198318453670799,-0.0,-0.45693565629424177,1.0,-0.8124873595099825,0.0
2019-09-18,-0.0,-0.6141623089590617,-0.0,-0.45878716089330596,1.0,-0.8161384450928842,0.0
2019-09-19,-0.0,-0.6048103020153607,-0.0,-0.4737541144540048,1.0,-0.8087428538430445,0.0
2019-09-20,-0.0,-0.6241380305259817,-0.0,-0.4699789376496725,1.0,-0.7911365013416428,0.0
2019-09-23,-0.0,-0.6284979928957172,-0.0,-0.4628469113697403,1.0,-0.7966038062783376,0.0
2019-09-24,-0.0,-0.6382654673984884,-0.0,-0.45475444696686684,1.0,-0.7806258800540244,0.0
