Date,CDXS,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-02,1.0,-0.6722554120896769,-2.0378364488983105,-0.0,-1.4145307380998267,-1.2991584762638915,0.0
2018-11-05,1.0,-0.6666024653312789,-2.0524524910118127,-0.0,-1.4146122239342578,-1.2864663585002567,0.0
2018-11-06,1.0,-0.6766651679619757,-2.0610186909885027,-0.0,-1.4087609994219281,-1.2766394758815596,0.0
2018-11-07,1.0,-0.6752729608220938,-2.063198458574181,-0.0,-1.4070006422607577,-1.2771355170199101,0.0
2018-11-08,1.0,-0.6388042650418888,-2.0542650418888044,-0.0,-1.3835364305661335,-1.27011931962427,0.0
2018-11-09,1.0,-0.6396470737590453,-2.0540180271677033,-0.0,-1.3834581693538148,-1.2704709914942236,0.0
2018-11-12,1.0,-0.637082990441223,-2.045261758561752,-0.0,-1.3822244730012028,-1.2657466607583718,0.0
2018-11-13,1.0,-0.5905876462857501,-2.0392390011890607,-0.0,-1.3773077163777458,-1.2510795418987422,0.0
2018-11-14,1.0,-0.5932999373825923,-2.0385097056981842,-0.0,-1.378772698810269,-1.2510958046336882,0.0
2018-11-15,1.0,-0.5934541350554894,-2.0484669885259263,-0.0,-1.39319079566117,-1.2348109599347923,0.0
2018-11-16,1.0,-0.5876217836622533,-2.03185111166625,-0.0,-1.3876467649263051,-1.2381963527354483,0.0
2018-11-19,1.0,-0.5815309384991536,-2.04212902012413,-0.0,-1.399222619271519,-1.2463168453388502,0.0
2018-11-20,1.0,-0.5058794251228768,-2.0293038014060847,-0.0,-1.405213712437006,-1.2812169476762272,0.0
2018-11-21,1.0,-0.5273947074170704,-2.0364020375201886,-0.0,-1.4206733755746053,-1.227481674742204,0.0
2018-11-23,1.0,-0.5281860465116278,-2.0233798449612403,-0.0,-1.4231317829457364,-1.2268527131782945,0.0
2018-11-26,1.0,-0.5269647527712044,-2.049196662099888,-0.0,-1.4245858761987793,-1.22667829119442,0.0
2018-11-27,1.0,-0.5107922567876801,-2.0495392417589215,-0.0,-1.4113426928072237,-1.2130001855402313,0.0
2018-11-28,1.0,-0.5140452914243286,-2.040032174235862,-0.0,-1.4166563544115827,-1.2166811038237841,0.0
2018-11-29,1.0,-0.47790307832977746,-2.010728436452301,-0.0,-1.3977445900640049,-1.2093264248704665,0.0
2018-11-30,1.0,-0.4800806550164976,-2.017169742148356,-0.0,-1.4070023218868386,-1.2059758034950507,0.0
2018-12-03,1.0,-0.4822095658031723,-2.0206993692204054,-0.0,-1.4112927919652152,-1.2098107661216242,0.0
2018-12-04,1.0,-0.4694649502775914,-2.024159599780367,-0.0,-1.403270087242999,-1.2039533890549692,0.0
2018-12-06,1.0,-0.45074008288928363,-1.9107756068679693,-0.0,-1.410242747187685,-1.1489638839550032,0.0
2018-12-07,1.0,-0.45773855357460164,-1.9109755375229518,-0.0,-1.4108866907540127,-1.1435171474264052,0.0
2018-12-10,1.0,-0.4180011689070719,-1.9126826417299825,-0.0,-1.4019286966686149,-1.1119228521332554,0.0
2018-12-11,1.0,-0.4187025131502045,-1.9120981881940387,-0.0,-1.4015780245470484,-1.112156633547633,0.0
2018-12-12,1.0,-0.414104670265196,-1.920265195963389,-0.0,-1.4075921145271064,-1.1252053508566064,0.0
2018-12-13,1.0,-0.41308301554708127,-1.9119389850396011,-0.0,-1.4191845115869757,-1.1226166031094162,0.0
2018-12-14,1.0,-0.41390845070422533,-1.9135563380281693,-0.0,-1.4177230046948357,-1.1232981220657277,0.0
2018-12-17,1.0,-0.38613803573513955,-1.9131729534041808,-0.0,-1.3965899801471449,-1.143115730468294,0.0
2018-12-18,1.0,-0.36317860863525875,-1.8944322259520778,-0.0,-1.3876027317976618,-1.1424933441370528,0.0
2018-12-19,1.0,-0.36503067484662577,-1.8937377011228151,-0.0,-1.3867345757610836,-1.142203958791527,0.0
2018-12-20,1.0,-0.3603639923976271,-1.8670160686517308,-0.0,-1.398894200311006,-1.133041525082071,0.0
2018-12-21,1.0,-0.35504153207198896,-1.8730387632671899,-0.0,-1.403553299492386,-1.1367097369635442,0.0
2018-12-24,1.0,-0.34585514583213484,-1.8686647874360005,-0.0,-1.4007938790772592,-1.1374331243168612,0.0
2018-12-26,1.0,-0.34355444305381727,-1.8808169302537263,-0.0,-1.3569803163044716,-1.1075776538855389,0.0
2018-12-27,1.0,-0.23899233296823655,-1.8299014238773272,-0.0,-1.2571193866374588,-1.1504928806133623,0.0
2018-12-28,1.0,-0.23536491957544592,-1.8329685961264908,-0.0,-1.255443702812124,-1.1472808841229893,0.0
2018-12-31,1.0,-0.2347469220246238,-1.8348016415868673,-0.0,-1.2553761969904242,-1.1470861833105337,0.0
2019-01-02,1.0,-0.22924296255807597,-1.8343809784094016,-0.0,-1.2525826728614375,-1.1497130363487291,0.0
2019-01-03,1.0,-0.2573186137199978,-1.8335804910199374,-0.0,-1.2851650464107212,-1.1163288844949744,0.0
2019-01-04,1.0,-0.21675575433620595,-1.845423802770808,-0.0,-1.2692811170502891,-1.1228318970219264,0.0
2019-01-07,1.0,-0.17730382723968355,-1.801154586273252,-0.0,-1.272343382510156,-1.0945050245884114,0.0
2019-01-08,1.0,-0.18133361761100156,-1.7808219178082192,-0.0,-1.2797292255210277,-1.088374820105538,0.0
2019-01-09,1.0,-0.177218557139817,-1.7647903809321133,-0.0,-1.2802191955735265,-1.0981059799957438,0.0
2019-01-10,1.0,-0.18118112763453514,-1.7614742698191934,-0.0,-1.3025569701508506,-1.1040440783138974,0.0
2019-01-11,1.0,-0.1817645797598628,-1.7481239279588334,-0.0,-1.3102487135506002,-1.1200686106346485,0.0
2019-01-14,1.0,-0.1976905805623864,-1.7403506896183043,-0.0,-1.3076552977654228,-1.1001817598631456,0.0
2019-01-15,1.0,-0.19311970849855323,-1.7377022827135356,-0.0,-1.3073089700996676,-1.120351516450541,0.0
2019-01-16,1.0,-0.19149730623566438,-1.7242758841414625,-0.0,-1.30127487064597,-1.117192084066784,0.0
2019-01-17,1.0,-0.187496666133248,-1.72950338720862,-0.0,-1.3013815543820344,-1.1158051954979464,0.0
2019-01-18,1.0,-0.19504426689699852,-1.7259231267544808,-0.0,-1.3156985532282446,-1.1617361261066725,0.0
2019-01-22,1.0,-0.0,-1.9559293987865416,-0.0,-1.5246552675124105,-1.0351351351351352,0.0
2019-01-23,1.0,-0.0,-1.8903724137931035,-0.0,-1.5361103448275863,-1.0907034482758622,0.0
2019-01-24,1.0,-0.0,-1.8866685067623516,-0.0,-1.5419265801821695,-1.091691967982335,0.0
2019-01-25,1.0,-0.0,-1.8648313212230623,-0.0,-1.696208958591899,-1.0803339726954755,0.0
2019-01-28,1.0,-0.0,-1.8469738845958599,-0.0,-1.7140278639517175,-1.0794179028710023,0.0
2019-01-29,1.0,-0.0,-1.8021718336803014,-0.0,-1.7224441568671582,-1.10189613458617,0.0
2019-01-30,1.0,-0.0,-1.8009566685424874,-0.0,-1.7216657287563308,-1.104839617332583,0.0
2019-01-31,1.0,-0.0,-1.822006655010998,-0.0,-1.6923467373526593,-1.1254300377869269,0.0
2019-02-01,1.0,-0.0,-1.828717366628831,-0.0,-1.7256526674233825,-1.12105561861521,0.0
2019-02-04,1.0,-0.0,-1.8028995317876684,-0.0,-1.7114570993399898,-1.1266993851187452,0.0
2019-02-05,1.0,-0.0,-1.7774462335322598,-0.0,-1.703073978155613,-1.1495327102803738,0.0
2019-02-06,1.0,-0.0,-1.7643088093482329,-0.0,-1.746213625276533,-1.1619490612059673,0.0
2019-02-07,1.0,-0.0,-1.7567429156708774,-0.0,-1.7391601229088427,-1.1943211562535563,0.0
2019-02-08,1.0,-0.0,-1.7555035930192766,-0.0,-1.764628721341394,-1.1830158549104597,0.0
2019-02-11,1.0,-0.0,-1.7308373821091743,-0.0,-1.7722206344669906,-1.2128608173763933,0.0
2019-02-12,1.0,-0.0,-1.7384580265936198,-0.0,-1.7775495063630655,-1.1907778348456315,0.0
2019-02-13,1.0,-0.0,-1.7764158438315742,-0.0,-1.7449778685733743,-1.1533878106911815,0.0
2019-02-14,1.0,-0.0,-1.7452145591680475,-0.0,-1.8034398034398036,-1.1653048397234445,0.0
2019-02-15,1.0,-0.0,-1.6982104428587612,-0.0,-1.8016196624759317,-1.163325404915619,0.0
2019-02-19,1.0,-0.0,-1.6723416289592758,-0.0,-1.8221719457013574,-1.1615384615384614,0.0
2019-02-20,1.0,-0.0,-1.6851547908766766,-0.0,-1.82104250382025,-1.1534325655102156,0.0
2019-02-21,1.0,-0.0,-1.718762328805726,-0.0,-1.8029645493997632,-1.1142985966296568,0.0
2019-02-22,1.0,-0.0,-1.7097064954087093,-0.0,-1.8189961128950483,-1.104839163990761,0.0
2019-02-25,1.0,-0.0,-1.699659863945578,-0.0,-1.840362811791383,-1.1288548752834466,0.0
2019-02-26,1.0,-0.0,-1.6165910909575887,-0.0,-1.7575353427580689,-0.9606828487596691,0.0
2019-02-27,1.0,-0.0,-1.6133525456292028,-0.0,-1.76737111751521,-0.9560251894545843,0.0
2019-02-28,1.0,-0.0,-1.5990848109822682,-0.0,-1.7147834225989287,-0.8860693671675939,0.0
2019-03-01,1.0,-0.0,-1.6127057613168725,-0.0,-1.6707304526748974,-0.8605967078189302,0.0
2019-03-04,1.0,-0.0,-1.6001025115325476,-0.0,-1.6151204510507433,-0.9103536647872885,0.0
2019-03-05,1.0,-0.0,-1.5781881426159907,-0.0,-1.6261701365798764,-0.9109928896618753,0.0
2019-03-06,1.0,-0.0,-1.5836023571611582,-0.0,-1.6223930310017936,-0.9182679989751473,0.0
2019-03-07,1.0,-0.0,-1.5044617527208954,-0.0,-1.7418373136637955,-0.9117965647083098,0.0
2019-03-08,1.0,-0.0,-1.500417101147028,-0.0,-1.801303441084463,-0.912043795620438,0.0
2019-03-11,1.0,-0.0,-1.4974646101838158,-0.0,-1.8224170716247623,-0.9621804352419184,0.0
2019-03-12,1.0,-0.0,-1.4512729995721012,-0.0,-1.8609328198545145,-1.0365318784766795,0.0
2019-03-13,1.0,-0.0,-1.4608433734939759,-0.0,-1.8698364888123924,-1.0479776247848538,0.0
2019-03-14,1.0,-0.0,-1.463713579185034,-0.0,-1.8663584560799915,-1.0456402537361573,0.0
2019-03-15,1.0,-0.0,-1.4477330314302659,-0.0,-1.8704512372634643,-1.0729419375707585,0.0
2019-03-18,1.0,-0.0,-1.4625524266027563,-0.0,-1.8844708317446484,-1.0998965085244294,0.0
2019-03-19,1.0,-0.0,-1.4599200043833216,-0.0,-1.8971563202016328,-1.12207550271218,0.0
2019-03-20,1.0,-0.0,-1.4624347348172575,-0.0,-1.8968947513053036,-1.1366859027205276,0.0
2019-03-21,1.0,-0.0,-1.4658984910836763,-0.0,-1.9418930041152265,-1.0791769547325103,0.0
2019-03-22,1.0,-0.0,-1.4589945622017535,-0.0,-2.0163133947397625,-1.0734657640661414,0.0
2019-03-25,1.0,-0.0,-1.377258583983842,-0.0,-2.0216714886183746,-1.0598285932638245,0.0
2019-03-26,1.0,-0.0,-1.3921514969076676,-0.0,-2.028569864813092,-1.0523780854906681,0.0
2019-03-27,1.0,-0.0,-1.4003375619317253,-0.0,-2.013611368214733,-1.0305983557467198,0.0
2019-03-28,1.0,-0.0,-1.3958549222797927,-0.0,-2.013853286064903,-1.044341423506954,0.0
2019-03-29,1.0,-0.0,-1.3974904528096017,-0.0,-2.014293507910529,-1.0438079650845609,0.0
2019-04-01,1.0,-0.0,-1.4076706086579147,-0.0,-1.9867635890202886,-1.0303244005641747,0.0
2019-04-02,1.0,-0.0,-1.423532593995131,-0.006654043819312957,-1.9998918041655398,-0.9797132810386802,0.0
2019-04-03,1.0,-0.0,-1.425949057730951,-0.0,-2.034812360832021,-0.9701841090533863,0.0
2019-04-04,1.0,-0.0,-1.4241008366836903,-0.001575573182657829,-2.0369988047375855,-0.9703357600782354,0.0
2019-04-05,1.0,-0.0,-1.4052241247682409,-0.020612934889300907,-2.0533318791580326,-0.9740975024539209,0.0
2019-04-08,1.0,-0.0,-1.3973967977344515,-0.028155974294739136,-2.0523363468031803,-0.9680862651127328,0.0
2019-04-09,1.0,-0.0,-1.3418576989619375,-0.09402032871972317,-2.0705557958477505,-0.9000865051903113,0.0
2019-04-10,1.0,-0.0,-1.2954642933733649,-0.11580527557366503,-2.0403710057902638,-0.9097147758953463,0.0
2019-04-11,1.0,-0.0,-1.2590765270552904,-0.1471014104145439,-2.0621011422748965,-0.8945138628197565,0.0
2019-04-12,1.0,-0.0,-1.255114062332655,-0.15224376137945808,-2.0602441897825856,-0.8873835278997537,0.0
2019-04-15,1.0,-0.0,-1.2625261240019292,-0.15776217780397622,-2.0347784148759445,-0.9037029098119073,0.0
2019-04-16,1.0,-0.0,-1.261437908496732,-0.16832744026572377,-2.028768884603022,-0.8987999571413265,0.0
2019-04-17,1.0,-0.0,-1.2194038636485256,-0.2034034355434259,-2.0428105099802,-0.8856959383528655,0.0
2019-04-18,1.0,-0.0,-1.2505651846269783,-0.21084077941651416,-2.0459683496608894,-0.8753902465281516,0.0
2019-04-22,1.0,-0.0,-1.2524182653336937,-0.20383680086463118,-2.0585787624966225,-0.8890570116184815,0.0
2019-04-23,1.0,-0.0,-1.2439169782691162,-0.20018425188316263,-2.0869777271988297,-0.8880940768438736,0.0
2019-04-24,1.0,-0.0,-1.2239987080103358,-0.2294358311800172,-2.036821705426356,-0.8929801894918173,0.0
2019-04-25,1.0,-0.0,-1.1741209716863212,-0.22873756861040162,-2.0880386935492634,-0.9435900222813978,0.0
2019-04-26,1.0,-0.0,-1.1539549559351538,-0.2361005331302361,-2.1076596670656076,-0.9423892938744423,0.0
2019-04-29,1.0,-0.0,-1.1299760191846522,-0.2582467359445777,-2.0300559552358113,-0.9107913669064748,0.0
2019-04-30,1.0,-0.0,-1.151579506238386,-0.25447305548181576,-2.0185293336872845,-0.8846296787894876,0.0
2019-05-01,1.0,-0.0,-1.1325902335456475,-0.2657643312101911,-2.028927813163482,-0.88052016985138,0.0
2019-05-02,1.0,-0.0,-1.1129177004698307,-0.2726600855197171,-2.024705696035475,-0.8687113973499447,0.0
2019-05-03,1.0,-0.0,-1.1500992996759694,-0.2625169854708895,-1.9749137660708684,-0.8387164210306262,0.0
2019-05-06,1.0,-0.0,-1.1098895373072113,-0.2724051688203418,-1.9708732805335554,-0.857388495206336,0.0
2019-05-07,1.0,-0.0,-1.1202890263554608,-0.2751988355772729,-1.9583095077194987,-0.844518376046161,0.0
2019-05-08,1.0,-0.0,-1.1198299989634084,-0.31165129055664975,-1.8920389758474137,-0.8594381673058982,0.0
2019-05-09,1.0,-0.0,-1.1173178567727224,-0.31516219297336506,-1.8953777593533006,-0.854026323971396,0.0
2019-05-10,1.0,-0.0,-1.1183739162037276,-0.3218939826592596,-1.9043144177353202,-0.8472561133897513,0.0
2019-05-13,1.0,-0.0,-1.1227032077234507,-0.31324613308418975,-1.9047544897747328,-0.8498390947783659,0.0
2019-05-14,1.0,-0.0,-1.0235209899268805,-0.39873191184742035,-1.8500281229227389,-0.8409265224727719,0.0
2019-05-15,1.0,-0.0,-1.03241001484819,-0.4049459833085863,-1.858839793149352,-0.8238697455327427,0.0
2019-05-16,1.0,-0.0,-1.0356615963778808,-0.4275830492954164,-1.8237777890827696,-0.8002238388360381,0.0
2019-05-17,1.0,-0.0,-1.0170009162170417,-0.44629950117072176,-1.799297566934745,-0.8274966914384607,0.0
2019-05-20,1.0,-0.0,-1.0174054659270193,-0.45025192121736474,-1.7960710468726144,-0.8255381953280065,0.0
2019-05-21,1.0,-0.0,-1.0300648955587102,-0.4620259582234841,-1.7642973027783413,-0.8136280673291423,0.0
2019-05-22,1.0,-0.0,-1.0164092175234238,-0.4766776399088377,-1.7643454038997217,-0.8071410483666752,0.0
2019-05-23,1.0,-0.0,-1.020077687534682,-0.5442163143822832,-1.7501387277405036,-0.730212379559098,0.0
2019-05-24,1.0,-0.0,-1.01295799821269,-0.5554562605500943,-1.713533909244365,-0.6828021050541159,0.0
2019-05-28,1.0,-0.0,-1.01765873015873,-0.5485119047619047,-1.709920634920635,-0.6842757936507936,0.0
2019-05-29,1.0,-0.0,-1.0343445340723512,-0.5532241302518929,-1.7110407284604345,-0.6501707329143366,0.0
2019-05-30,1.0,-0.0,-1.042840142800476,-0.5363942879809599,-1.7325466084886951,-0.6465688218960729,0.0
2019-05-31,1.0,-0.0,-1.0482095030254934,-0.5305525245511358,-1.7306814800119035,-0.6503819065568892,0.0
2019-06-03,1.0,-0.0,-1.0512365750320227,-0.5699576312937236,-1.7198738791999213,-0.5855256675534536,0.0
2019-06-04,1.0,-0.0,-1.0436067997043608,-0.5761024882976102,-1.7358955407735897,-0.5716678984971668,0.0
2019-06-05,1.0,-0.0,-1.0159286862487213,-0.6197087047591212,-1.7482098494812217,-0.48726192215889713,0.0
2019-06-06,1.0,-0.0,-1.0149638050818637,-0.5761064956517514,-1.7392994218529854,-0.528008550745761,0.0
2019-06-07,1.0,-0.0,-1.070956044494536,-0.556818738668104,-1.7346498750428776,-0.5378056549223306,0.0
2019-06-10,1.0,-0.0,-1.0767573918151556,-0.5499804190327002,-1.7199432151948306,-0.5486097513217153,0.0
2019-06-11,1.0,-0.0,-1.07769253180538,-0.5146644653782655,-1.7380790521511118,-0.5253957463338836,0.0
2019-06-12,1.0,-0.0,-1.0891574451562802,-0.5215977480100951,-1.729712677150068,-0.5129586488060571,0.0
2019-06-13,1.0,-0.0,-1.1089282240809182,-0.5431822602606496,-1.7154736432600661,-0.4952343901964599,0.0
2019-06-14,1.0,-0.0,-1.0958830954461598,-0.5453927565783085,-1.72424507233712,-0.48936789979609674,0.0
2019-06-17,1.0,-0.0,-1.0913503543345306,-0.5462091059120474,-1.7300262110474711,-0.4863120085428599,0.0
2019-06-18,1.0,-0.0,-1.088330671313102,-0.5401965054934418,-1.731958762886598,-0.47959924495426165,0.0
2019-06-19,1.0,-0.0,-1.1027334522489514,-0.5368075977438173,-1.7245335775924406,-0.4568288097189413,0.0
2019-06-20,1.0,-0.0,-1.1015568515930014,-0.5440786619752254,-1.7180797223694992,-0.4562587362028245,0.0
2019-06-21,1.0,-0.0,-1.1043063123884844,-0.5452572696146983,-1.7145199402035012,-0.45821478516661035,0.0
2019-06-24,1.0,-0.0,-1.0821606460660573,-0.5448522655834421,-1.720827893031578,-0.48798297790028533,0.0
2019-06-25,1.0,-0.0,-1.0776450099172754,-0.5420637608243433,-1.725799429151952,-0.4921387451018335,0.0
2019-06-26,1.0,-0.0,-1.073794305636258,-0.5305055200464845,-1.7109238814642649,-0.5268739105171412,0.0
2019-06-27,1.0,-0.0,-1.0642330812487881,-0.5477506302113632,-1.710684506496025,-0.5251114989334885,0.0
2019-06-28,1.0,-0.0,-1.0430804976039498,-0.5573357858560434,-1.7174597027929717,-0.522580957451958,0.0
2019-07-01,1.0,-0.0,-1.017560787340795,-0.5733307603241992,-1.7300752605171748,-0.5034735623311463,0.0
2019-07-02,1.0,-0.0,-1.0154609382525768,-0.5702244485117041,-1.7290723437048452,-0.5017821019169637,0.0
2019-07-03,1.0,-0.0,-1.021342197812786,-0.5655441537794479,-1.7252493134846074,-0.5055162113985643,0.0
2019-07-05,1.0,-0.0,-1.0165703275529865,-0.561223506743738,-1.724470134874759,-0.5146435452793834,0.0
2019-07-08,1.0,-0.0,-1.0138801869969636,-0.5614246469709383,-1.7263964528411007,-0.517856282230469,0.0
2019-07-09,1.0,-0.0,-1.0036099345398537,-0.5631497882171737,-1.7227088948787062,-0.5237293030419715,0.0
2019-07-10,1.0,-0.0,-0.9668686285824196,-0.5560203885362569,-1.7586555106751298,-0.5270725139449894,0.0
2019-07-11,1.0,-0.0,-0.9606484822244673,-0.5710780776446818,-1.7594650502718046,-0.5195073844229566,0.0
2019-07-12,1.0,-0.0,-0.9780114263766864,-0.5653175860579001,-1.735609006673388,-0.5221085985885064,0.0
2019-07-15,1.0,-0.0,-0.9376099671881688,-0.5464358742688668,-1.737838223405773,-0.5334538018926245,0.0
2019-07-16,1.0,-0.0,-0.9443307798448876,-0.5457486796402912,-1.7352143502878623,-0.5327591949374316,0.0
2019-07-17,1.0,-0.0,-0.9175277099380049,-0.5534003381551756,-1.6981025737366147,-0.5276160060116476,0.0
2019-07-18,1.0,-0.0,-0.9185080928923294,-0.5554773633591368,-1.6983345062162796,-0.5192118226600986,0.0
2019-07-19,1.0,-0.0,-0.9215033078402853,-0.5613006146483367,-1.6930981091352697,-0.5161169239431334,0.0
2019-07-22,1.0,-0.0,-0.8696583185923099,-0.538543897216274,-1.689879899450703,-0.5569779350153617,0.0
2019-07-23,1.0,-0.0,-0.8711193856178728,-0.53483825925064,-1.6879683500116358,-0.5604840586455666,0.0
2019-07-24,1.0,-0.0,-0.8712374581939799,-0.549563359345968,-1.6779542920847268,-0.5464046822742474,0.0
2019-07-25,1.0,-0.0,-0.847289504036909,-0.5674740484429066,-1.6704498269896193,-0.5283967704728951,0.0
2019-07-26,1.0,-0.0,-0.8070816418583672,-0.5570139828597204,-1.6385656292286872,-0.5079837618403248,0.0
2019-07-29,1.0,-0.0,-0.7670390810786556,-0.5515771526001705,-1.6332391080001794,-0.5350652846951137,0.0
2019-07-30,1.0,-0.0,-0.7694751443017586,-0.5544767103673542,-1.6166271421540115,-0.5339388786970335,0.0
2019-07-31,1.0,-0.0,-0.7974039876890139,-0.5514964985057318,-1.5921316740264952,-0.5194700923323966,0.0
2019-08-01,1.0,-0.0,-0.8056888888888889,-0.538,-1.5910666666666664,-0.5097333333333334,0.0
2019-08-02,1.0,-0.0,-0.7956191407117786,-0.5500510952148221,-1.5890167503443375,-0.5083751721686587,0.0
2019-08-05,1.0,-0.0,-0.7963373536715147,-0.5558708761972331,-1.5856243348705215,-0.49636395885065626,0.0
2019-08-06,1.0,-0.0,-0.7975390522733223,-0.5512697443057859,-1.5283619862117115,-0.4862117113186142,0.0
2019-08-07,1.0,-0.0,-0.8333695038847172,-0.5351360736143062,-1.4928165284951604,-0.47914406007205174,0.0
2019-08-08,1.0,-0.0,-0.808842959607399,-0.5004246885617214,-1.6989901849754623,-0.7104567761419404,0.0
2019-08-09,1.0,-0.0,-0.7754900113079531,-0.49189596683000375,-1.6853090840557858,-0.758905013192612,0.0
2019-08-12,1.0,-0.0,-0.7668391345249295,-0.5037158984007526,-1.6988240827845718,-0.7342897460018815,0.0
2019-08-13,1.0,-0.0,-0.7882385808073753,-0.49285281929505986,-1.682311309773246,-0.6927410718442986,0.0
2019-08-14,1.0,-0.0,-0.804806755440078,-0.4915325012759245,-1.6606968867443048,-0.6826891848002598,0.0
2019-08-15,1.0,-0.0,-0.822419281491587,-0.519781718963165,-1.6065029558890402,-0.5987721691678035,0.0
2019-08-16,1.0,-0.0,-0.8003269606284911,-0.5316288996866627,-1.615594205531084,-0.5936151855047455,0.0
2019-08-19,1.0,-0.0,-0.7720195528197701,-0.5435412329139133,-1.6308952656829907,-0.5796596361002987,0.0
2019-08-20,1.0,-0.0,-0.7854459881431868,-0.5528352265013351,-1.6287278816128887,-0.5584921030004073,0.0
2019-08-21,1.0,-0.0,-0.7841610013056594,-0.6139750574039889,-1.583449642069245,-0.5206429246769619,0.0
2019-08-22,1.0,-0.0,-0.789159063328689,-0.6008809384691447,-1.5793518809834148,-0.5251921434671221,0.0
2019-08-23,1.0,-0.0,-0.7860866438971778,-0.6069117382707173,-1.5795883516088443,-0.521436275390976,0.0
2019-08-26,1.0,-0.0,-0.7529585138212835,-0.6135846023310856,-1.5930424686285893,-0.5060956548921538,0.0
2019-08-27,1.0,-0.0,-0.756704288939052,-0.6256433408577878,-1.6237020316027089,-0.5086230248306998,0.0
2019-08-28,1.0,-0.0,-0.7610915333875485,-0.6200867443751694,-1.6258697027197977,-0.5108882262582453,0.0
2019-08-29,1.0,-0.0,-0.7552043350643486,-0.6238880108376609,-1.6284940167080604,-0.5081508241137954,0.0
2019-08-30,1.0,-0.0,-0.755159854309996,-0.6280857952246054,-1.6169791807185574,-0.4963802329241423,0.0
2019-09-03,1.0,-0.0,-0.7620546959337892,-0.6396185678301547,-1.6050287873335731,-0.4913188197193235,0.0
