Date,ATRA,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-19,1.0,-0.9387530293016082,-2.322244253506646,-0.0,-1.639347873981053,-1.4434163178379964,0.0
2018-11-20,1.0,-0.8657053382856311,-2.305877212147695,-0.0,-1.6398659966499165,-1.471342218338067,0.0
2018-11-21,1.0,-0.888180764774044,-2.30308516801854,-0.0,-1.645422943221321,-1.4054171494785632,0.0
2018-11-23,1.0,-0.886859720605355,-2.329452852153667,-0.0,-1.648210128055879,-1.4113795110593714,0.0
2018-11-26,1.0,-0.885543920884235,-2.334933100639907,-0.0,-1.643979057591623,-1.4072134962187317,0.0
2018-11-27,1.0,-0.863054329740288,-2.344498299934891,-0.0,-1.6323518773059396,-1.3944874484554728,0.0
2018-11-28,1.0,-0.8625705601389493,-2.3509190910406716,-0.0,-1.6298306556665219,-1.3936170212765957,0.0
2018-11-29,1.0,-0.7933766326457782,-2.3208907287131537,-0.0,-1.6205838269930768,-1.4023981157661836,0.0
2018-11-30,1.0,-0.7952694011719308,-2.3254251822209517,-0.0,-1.6277690438759467,-1.3974560525939688,0.0
2018-12-03,1.0,-0.7887656529516993,-2.3323792486583184,-0.0,-1.6331305903398925,-1.401359570661896,0.0
2018-12-04,1.0,-0.78115848867938,-2.334833226198129,-0.0,-1.6293121919862867,-1.3970430683522606,0.0
2018-12-06,1.0,-0.7672210672210672,-2.1977823977823974,-0.0,-1.6336798336798335,-1.3313236313236312,0.0
2018-12-07,1.0,-0.7621524166146592,-2.200610221205187,-0.0,-1.6359475764510087,-1.3356216628527842,0.0
2018-12-10,1.0,-0.6879668049792531,-2.2444674965421854,-0.0,-1.6699861687413553,-1.3132088520055325,0.0
2018-12-11,1.0,-0.7331658642104528,-2.2483427534714955,-0.0,-1.706370804549578,-1.2899309189868118,0.0
2018-12-12,1.0,-0.7313599553197431,-2.249650935492879,-0.0,-1.7066461882155823,-1.2936330633901143,0.0
2018-12-13,1.0,-0.7301842031816913,-2.2396734579960924,-0.0,-1.7176248953391013,-1.2898409154339938,0.0
2018-12-14,1.0,-0.7408776948301123,-2.2101444219633013,-0.0,-1.7348077862275866,-1.2910765366636432,0.0
2018-12-17,1.0,-0.7056944444444445,-2.2105555555555556,-0.0,-1.708402777777778,-1.3197916666666667,0.0
2018-12-18,1.0,-0.6823529411764706,-2.1881664946680424,-0.0,-1.6951496388028895,-1.3142758857929135,0.0
2018-12-19,1.0,-0.6788466831819433,-2.18944398568676,-0.0,-1.6974263693916873,-1.315648224607762,0.0
2018-12-20,1.0,-0.6738907499829083,-2.157722020920216,-0.0,-1.7035619060641278,-1.3015655978669582,0.0
2018-12-21,1.0,-0.6707291881842594,-2.172622736349239,-0.0,-1.7190663086139226,-1.3232114576878056,0.0
2018-12-24,1.0,-0.6447161691372362,-2.1459116059840153,-0.0,-1.7066739531388757,-1.3337659676207392,0.0
2018-12-26,1.0,-0.6473062830777582,-2.181910707015877,-0.0,-1.6529379834441578,-1.302958338987651,0.0
2018-12-27,1.0,-0.5610608020698578,-2.09379042690815,-0.0,-1.513777490297542,-1.2997412677878397,0.0
2018-12-28,1.0,-0.5543562564632886,-2.1009565667011376,-0.0,-1.5125387797311274,-1.295436918304033,0.0
2018-12-31,1.0,-0.5563958373731498,-2.098119061469847,-0.0,-1.5128304569840347,-1.2963609333591881,0.0
2019-01-02,1.0,-0.550326037833301,-2.0974239783071855,-0.0,-1.50945832526309,-1.2990509393763316,0.0
2019-01-03,1.0,-0.5574193548387097,-2.093741935483871,-0.0,-1.5130322580645161,-1.2874193548387096,0.0
2019-01-04,1.0,-0.6281463771003519,-2.106462110646211,-0.0,-1.5822541010825528,-1.324566646742379,0.0
2019-01-07,1.0,-0.5853055916775033,-2.051235370611183,-0.0,-1.5788686605981794,-1.2865409622886865,0.0
2019-01-08,1.0,-0.5816014072578019,-2.0625447911916086,-0.0,-1.579842335005538,-1.2911590331617695,0.0
2019-01-09,1.0,-0.5796327646829015,-2.0600338585753355,-0.0,-1.579697877327777,-1.291899986977471,0.0
2019-01-10,1.0,-0.5833767587285045,-2.052175612298072,-0.0,-1.5884575299635226,-1.2897993746743095,0.0
2019-01-11,1.0,-0.5817710022705157,-2.0563736620175153,-0.0,-1.5770353551735323,-1.2720077846253648,0.0
2019-01-14,1.0,-0.5877887360498313,-2.0522320269919545,-0.0,-1.5772125616402801,-1.271217233324682,0.0
2019-01-15,1.0,-0.5667284226665814,-1.99980834344854,-0.0,-1.5278860282373987,-1.2941289209736153,0.0
2019-01-16,1.0,-0.5786531130876746,-1.9770648030495552,-0.0,-1.5246505717916137,-1.2728716645489198,0.0
2019-01-17,1.0,-0.5733181444212392,-1.977026770457566,-0.0,-1.5183849123473196,-1.259983545345231,0.0
2019-01-18,1.0,-0.5813569021428118,-1.9654098047943027,-0.0,-1.524575570674636,-1.2868315635531253,0.0
2019-01-22,1.0,-0.1573796163382487,-2.257536212971421,-0.0,-1.8884901474618296,-1.221453738744617,0.0
2019-01-23,1.0,-0.14310838978634707,-2.252800937988536,-0.0,-1.9017066180302242,-1.2161933298593017,0.0
2019-01-24,1.0,-0.1693705386112914,-2.2244646333549642,-0.0,-1.9028552887735237,-1.1925373134328359,0.0
2019-01-25,1.0,-0.030793735067693125,-2.2196708255906556,-0.0,-2.186156092381205,-1.2000265463233342,0.0
2019-01-28,1.0,-0.015735743546394433,-2.221145718187138,-0.0,-2.1191234800702254,-1.1463684244749333,0.0
2019-01-29,1.0,-0.05565946468881007,-2.142857142857143,-0.0,-2.1040954530796516,-1.14692034827475,0.0
2019-01-30,1.0,-0.08444831663451366,-2.1092165038272452,-0.0,-2.0109527661957807,-1.01848279295538,0.0
2019-01-31,1.0,-0.05607767473703865,-2.122736042820688,-0.0,-2.01039397522873,-1.0347918092985622,0.0
2019-02-01,1.0,-0.08125387957790192,-2.111855990068281,-0.0,-2.0207324643078834,-0.9935443823711981,0.0
2019-02-04,1.0,-0.08298780865152545,-2.122965530045176,-0.0,-2.0104585679806917,-0.9721517420632465,0.0
2019-02-05,1.0,-0.06658408175905853,-2.120842366057603,-0.0,-2.0131929389903993,-0.9931867451223287,0.0
2019-02-06,1.0,-0.0582626462757724,-2.131694631911337,-0.0,-2.005077085010216,-0.9965327224320477,0.0
2019-02-07,1.0,-0.06052729298180468,-2.124767916821389,-0.0,-2.002166109667038,-1.001423443495482,0.0
2019-02-08,1.0,-0.056637717121588084,-2.124317617866005,-0.0,-2.0254342431761785,-0.9970843672456576,0.0
2019-02-11,1.0,-0.060980148883374684,-2.0884615384615386,-0.0,-2.037717121588089,-1.0163151364764267,0.0
2019-02-12,1.0,-0.07123764530366133,-2.0888916516441847,-0.0,-2.0435755579038974,-1.0124323988313544,0.0
2019-02-13,1.0,-0.10530526834071885,-2.0545297882816347,-0.0,-2.0044313146233383,-0.9903372722796651,0.0
2019-02-14,1.0,-0.12088724584103511,-2.0367837338262476,-0.0,-2.0087492298213183,-0.9948860135551448,0.0
2019-02-15,1.0,-0.12889928013289853,-2.0251645849996924,-0.0,-2.0030763551344366,-0.9955700486064112,0.0
2019-02-19,1.0,-0.17803306588864576,-1.990335521517141,-0.0,-1.950401167031364,-0.9593970337952833,0.0
2019-02-20,1.0,-0.17898832684824906,-2.0040734435797667,-0.0,-1.9455860894941637,-0.9512402723735408,0.0
2019-02-21,1.0,-0.19405520169851379,-2.0294206854716412,-0.0,-1.9260539884743708,-0.9165301789505611,0.0
2019-02-22,1.0,-0.18626323751891072,-2.046354009077156,-0.0,-1.9045083207261724,-0.9143116490166414,0.0
2019-02-25,1.0,-0.17122040072859743,-2.039222829386764,-0.0,-1.9336369156041284,-0.9275652701882209,0.0
2019-02-26,1.0,-0.15309566177824138,-2.0318463520893415,-0.0,-1.9765601030864577,-0.9745965515125483,0.0
2019-02-27,1.0,-0.10969529085872574,-2.0935672514619883,-0.0,-1.942320714065866,-1.0100954139735303,0.0
2019-02-28,1.0,-0.09493280729873012,-2.0840833436074466,-0.0,-1.942978670940698,-1.0424731845641722,0.0
2019-03-01,1.0,-0.092517258382643,-2.089188856015779,-0.0,-1.9434171597633139,-1.0385848126232742,0.0
2019-03-04,1.0,-0.07635620510279911,-2.117413921228635,-0.0,-1.9591899925687388,-1.0396953183056725,0.0
2019-03-05,1.0,-0.08699146778780759,-2.096698404847286,-0.0,-1.9685297390874243,-1.0306046741684185,0.0
2019-03-06,1.0,-0.08703134603564842,-2.095759065765212,-0.0,-1.9555623847572219,-1.0079287031346034,0.0
2019-03-07,1.0,-0.06432031393708994,-2.122509044086087,-0.0,-1.9556073333742103,-0.9892084125329572,0.0
2019-03-08,1.0,-0.03553047684008185,-2.1253797978545297,-0.0,-2.041917281577479,-0.9979537421715137,0.0
2019-03-11,1.0,-0.021494053518334985,-2.1071605550049552,-0.0,-2.0091055500495543,-1.0565535183349852,0.0
2019-03-12,1.0,-0.023053310781181485,-2.036083442961849,-0.0,-2.0552527720353315,-1.1500970995426925,0.0
2019-03-13,1.0,-0.036886546885912,-2.034410513618183,-0.0,-2.0951685607263033,-1.182401117389372,0.0
2019-03-14,1.0,-0.0366867661059981,-2.034973024436687,-0.0,-2.09330371310695,-1.182291336083783,0.0
2019-03-15,1.0,-0.039067985955952754,-2.032109798914778,-0.0,-2.098372167251835,-1.2141078838174273,0.0
2019-03-18,1.0,-0.05210149138098005,-2.061011040092969,-0.0,-2.1082703854348246,-1.234811801923946,0.0
2019-03-19,1.0,-0.02710376871450697,-2.0709860609189468,-0.0,-2.0964765100671143,-1.2587119256582344,0.0
2019-03-20,1.0,-0.034942409732108194,-2.0692377378025104,-0.0,-2.0936974246149864,-1.2729390449074673,0.0
2019-03-21,1.0,-0.05333333333333333,-2.0685346215780998,-0.0,-2.1057648953301125,-1.2135909822866344,0.0
2019-03-22,1.0,-0.04718387452200402,-2.053405923909521,-0.02281418108756238,-2.147903298982435,-1.2100589798431525,0.0
2019-03-25,1.0,-0.019486327625862512,-1.9109378993099924,-0.1443266036289292,-2.1257347303858936,-1.1884743163812932,0.0
2019-03-26,1.0,-0.022585172897792525,-1.8938369273956872,-0.12734464718642338,-2.1376164348602784,-1.198545361745566,0.0
2019-03-27,1.0,-0.03006228549637727,-1.8492436761154187,-0.14490911402059234,-2.1356298461929577,-1.1958815304436252,0.0
2019-03-28,1.0,-0.008373282198785553,-1.844806647491211,-0.16363055289229786,-2.1552572706935123,-1.2198146372643017,0.0
2019-03-29,1.0,-0.012177835051546392,-1.8849226804123713,-0.12538659793814433,-2.1991623711340207,-1.2215850515463917,0.0
2019-04-01,1.0,-0.015529743951742283,-1.8898799974331002,-0.10960662260155299,-2.17961881537573,-1.2226785599691972,0.0
2019-04-02,1.0,-0.003963180772181028,-1.894208642290974,-0.1861416517514702,-2.1552032728202506,-1.1527103042700075,0.0
2019-04-03,1.0,-0.01195270054330457,-1.8931927133269415,-0.18203899009268135,-2.1577500798977307,-1.1468839884947268,0.0
2019-04-04,1.0,-0.01245051717532882,-1.891967820201762,-0.1888647682288341,-2.1476184395351807,-1.1439790575916229,0.0
2019-04-05,1.0,-0.04823664707385638,-1.8654485049833889,-0.18425760286225404,-2.1449016100178895,-1.146115512394582,0.0
2019-04-08,1.0,-0.04900518201010812,-1.844731623056746,-0.19704433497536947,-2.1589789520824003,-1.147783251231527,0.0
2019-04-09,1.0,-0.08224191063174113,-1.8210066769388802,-0.20948895737031328,-2.1824601951720597,-1.125,0.0
2019-04-10,1.0,-0.07830436734432117,-1.8287051882254857,-0.20740075674982364,-2.1907907394343615,-1.1078689155390238,0.0
2019-04-11,1.0,-0.0840486867392697,-1.8011531069827036,-0.21447789878283155,-2.195771941063421,-1.110762331838565,0.0
2019-04-12,1.0,-0.08137745286648711,-1.8022957547774787,-0.22072592022572785,-2.2004617160446327,-1.1077978709760163,0.0
2019-04-15,1.0,-0.07640982870340668,-1.8057355488548148,-0.2294861102200552,-2.187528068262013,-1.1164431898376852,0.0
2019-04-16,1.0,-0.084070796460177,-1.8116583301269717,-0.23214056688469928,-2.1753879697319483,-1.1094651789149672,0.0
2019-04-17,1.0,-0.07928274095421069,-1.7627281460134485,-0.2571886007044508,-2.187704130643612,-1.1171309638168427,0.0
2019-04-18,1.0,-0.03895179553542543,-1.8140407635069558,-0.29556777741831125,-2.2204464574571334,-1.1013911355548367,0.0
2019-04-22,1.0,-0.06035042180402336,-1.8246593121349775,-0.26703439325113565,-2.229915639195328,-1.1073329007138222,0.0
2019-04-23,1.0,-0.06540904965642422,-1.8140801244651883,-0.26111759367301957,-2.2277972254635032,-1.11415791520809,0.0
2019-04-24,1.0,-0.0417094455852156,-1.8366914784394248,-0.3008213552361396,-2.1556724845995894,-1.0819430184804928,0.0
2019-04-25,1.0,-0.030450982911473728,-1.8216625979699343,-0.3218553257098805,-2.1658743415135553,-1.0844789926763458,0.0
2019-04-26,1.0,-0.03557185128007205,-1.793001415155024,-0.33847935160169823,-2.192396758008491,-1.0730091341824266,0.0
2019-04-29,1.0,-0.057179161372299864,-1.7740152477763658,-0.34764930114358317,-2.1287166454891997,-1.045679796696315,0.0
2019-04-30,1.0,-0.061922248955299485,-1.7951120678738761,-0.34234519437761174,-2.1143472204634675,-1.017791566417627,0.0
2019-05-01,1.0,-0.1258524880020207,-1.7736802222783532,-0.30468552664814347,-2.1345036625410456,-0.9760671886840112,0.0
2019-05-02,1.0,-0.12402171168896745,-1.773163342590255,-0.30188083817217876,-2.1319111335521335,-0.9806235799040647,0.0
2019-05-03,1.0,-0.11507334344967123,-1.7924253920080933,-0.30734699038947905,-2.129236216489631,-0.9786292362164897,0.0
2019-05-06,1.0,-0.10099296128707894,-1.7220965309200602,-0.3318878833584716,-2.1175213675213675,-1.0121292106586224,0.0
2019-05-07,1.0,-0.07368088467614534,-1.753870458135861,-0.3606319115323855,-2.114502369668246,-1.0164928909952606,0.0
2019-05-08,1.0,-0.11099930821960881,-1.7302685365700268,-0.3823029998113326,-2.041443934343752,-1.0238978680586126,0.0
2019-05-09,1.0,-0.12590494176896444,-1.7208057916273214,-0.3890462700661001,-2.0570978910922255,-1.0023921938936105,0.0
2019-05-10,1.0,-0.13130144907816857,-1.732702904959521,-0.3811143615211919,-2.2557997142662765,-1.3023334920742906,0.0
2019-05-13,1.0,-0.16930963773069035,-1.7398496240601502,-0.34292549555707447,-2.2576213260423783,-1.3255639097744358,0.0
2019-05-14,1.0,-0.09054746494066881,-1.6616100323624594,-0.48745954692556637,-2.2092098166127294,-1.2933522114347356,0.0
2019-05-15,1.0,-0.054066824164697935,-1.6807964900438745,-0.5122510968612892,-2.2305771177860274,-1.2721565980425245,0.0
2019-05-16,1.0,-0.017005196032120928,-1.6922194480059385,-0.544233753964505,-2.2222822052770095,-1.2723530602604765,0.0
2019-05-17,1.0,-0.001559427757814089,-1.677401857753068,-0.5596311614346735,-2.203200216963862,-1.3383280222387959,0.0
2019-05-20,1.0,-0.0025033829499323413,-1.6482408660351828,-0.5887686062246279,-2.1896481732070368,-1.3367388362652233,0.0
2019-05-21,1.0,-0.0,-1.6521562795728,-0.5957144788427742,-2.179194267946465,-1.3324320670542111,0.0
2019-05-22,1.0,-0.0,-1.6307137129109863,-0.6132718524458701,-2.1369954557604918,-1.3017241379310345,0.0
2019-05-23,1.0,-0.0,-1.606235489220564,-0.5587396351575457,-2.1302819237147594,-1.3382421227197348,0.0
2019-05-24,1.0,-0.0,-1.5253252327808227,-0.614211186686918,-2.106253714587598,-1.3578551145743907,0.0
2019-05-28,1.0,-0.0,-1.5049029285949327,-0.6104639684106614,-2.09996709443896,-1.365712405396512,0.0
2019-05-29,1.0,-0.0,-1.5036434057638024,-0.6074968817698418,-2.099652071161295,-1.353968358169763,0.0
2019-05-30,1.0,-0.0,-1.494064107637515,-0.5985358132172536,-2.1149584487534625,-1.3878775887086137,0.0
2019-05-31,1.0,-0.0,-1.5035320525516604,-0.5850663497722322,-2.114015976761075,-1.3994190268700073,0.0
2019-06-03,1.0,-0.0,-1.5109330881870116,-0.6156674765250508,-2.102173484798739,-1.3375796178343948,0.0
2019-06-04,1.0,-0.0,-1.51675903932436,-0.588413829506466,-2.089997360781209,-1.4028107680126682,0.0
2019-06-05,1.0,-0.0,-1.4974572956056853,-0.625766071195723,-2.094536445429652,-1.3019950449863085,0.0
2019-06-06,1.0,-0.0,-1.512015149536372,-0.5570719602977667,-2.0883505289277786,-1.3725349353532714,0.0
2019-06-07,1.0,-0.0,-1.5463937749297063,-0.5548943961289479,-2.070097430196822,-1.3675537827764335,0.0
2019-06-10,1.0,-0.0,-1.5396485768008819,-0.48194255332944297,-2.0851974324061464,-1.3769694611943202,0.0
2019-06-11,1.0,-0.0,-1.5405528455284552,-0.5266341463414634,-2.0694634146341464,-1.367479674796748,0.0
2019-06-12,1.0,-0.0,-1.5556852067937248,-0.5308569946842993,-2.0475820044081416,-1.3485025281991443,0.0
2019-06-13,1.0,-0.0,-1.5435907385849177,-0.5320139697322468,-2.035894450911913,-1.3559694735480534,0.0
2019-06-14,1.0,-0.0,-1.5261526540100736,-0.5642515820741315,-2.040746480692238,-1.3262301433552888,0.0
2019-06-17,1.0,-0.0,-1.518583042973287,-0.5640727835849787,-2.0412956510517484,-1.328558523680475,0.0
2019-06-18,1.0,-0.0,-1.5112413837531404,-0.5607807769116794,-2.042710816208207,-1.3273207498550537,0.0
2019-06-19,1.0,-0.0,-1.4764414732917657,-0.6016584174326669,-2.0408819181076043,-1.3089927363887637,0.0
2019-06-20,1.0,-0.0,-1.4861593923007597,-0.5882580146774816,-2.047766190292262,-1.3153727307840866,0.0
2019-06-21,1.0,-0.0,-1.5017091260883586,-0.581747823282812,-2.035665914221219,-1.3304095453079652,0.0
2019-06-24,1.0,-0.0,-1.468717683557394,-0.5845398138572906,-2.0361297828335054,-1.373965873836608,0.0
2019-06-25,1.0,-0.0,-1.4767946145381579,-0.5789371480354716,-2.0397436727296268,-1.3773707036054115,0.0
2019-06-26,1.0,-0.0,-1.4696675721122752,-0.5556202302418833,-2.0142931056784374,-1.427887724744535,0.0
2019-06-27,1.0,-0.0,-1.4787240953680243,-0.5853309946079386,-2.0380692522575194,-1.3944000519716753,0.0
2019-06-28,1.0,-0.0,-1.4912998311907546,-0.5738865082456824,-2.033631995844696,-1.393909881833528,0.0
2019-07-01,1.0,-0.0,-1.4637878493159566,-0.5922323802113726,-2.0534267003825453,-1.3743759320495363,0.0
2019-07-02,1.0,-0.0,-1.478941579866727,-0.5764378598693148,-2.030083457333247,-1.3841625153652066,0.0
2019-07-03,1.0,-0.0,-1.4670852482361318,-0.5887112434461778,-2.0342416984918117,-1.3829374069519065,0.0
2019-07-05,1.0,-0.0,-1.472853167669708,-0.5770400569468711,-2.0305442308936774,-1.3908626156733321,0.0
2019-07-08,1.0,-0.0,-1.4753429976702046,-0.5734532746570024,-2.029381309862801,-1.3934765726119598,0.0
2019-07-09,1.0,-0.0,-1.4813159769444983,-0.56770934524966,-2.038469011074412,-1.3887701573732272,0.0
2019-07-10,1.0,-0.0,-1.4513560748268497,-0.5608777267137032,-2.063758172049971,-1.3969836235355042,0.0
2019-07-11,1.0,-0.0,-1.446403110823072,-0.5764095917044719,-2.0662346079066753,-1.391898898250162,0.0
2019-07-12,1.0,-0.0,-1.4442284010629334,-0.5774191457644695,-2.068442543262687,-1.3911465422256788,0.0
2019-07-15,1.0,-0.0,-1.4457690812491901,-0.5940132175715952,-2.0710768433329014,-1.3683426201891926,0.0
2019-07-16,1.0,-0.0,-1.447900466562986,-0.6008942457231726,-2.0675868325557283,-1.363724727838258,0.0
2019-07-17,1.0,-0.0,-1.415594748707068,-0.6318790611324757,-2.1602572603103036,-1.4227556027052113,0.0
2019-07-18,1.0,-0.0,-1.4149339002192256,-0.6238623530193317,-2.175247458978277,-1.4291503354812993,0.0
2019-07-19,1.0,-0.0,-1.4188068219523526,-0.6396575751542903,-2.153095759506271,-1.424580264118389,0.0
2019-07-22,1.0,-0.0,-1.406810035842294,-0.6290986326828621,-2.155117483074472,-1.4464356829948228,0.0
2019-07-23,1.0,-0.0,-1.4056778986468559,-0.6277527195542584,-2.1518307243300607,-1.4477978243565932,0.0
2019-07-24,1.0,-0.0,-1.4069180719691938,-0.6570176603372726,-2.14692603903864,-1.4284291594741734,0.0
2019-07-25,1.0,-0.0,-1.3813121272365805,-0.6724983432736912,-2.158913187541418,-1.4142478462557984,0.0
2019-07-26,1.0,-0.0,-1.3786060083559917,-0.664433981033225,-2.1701704357052853,-1.4184627627826778,0.0
2019-07-29,1.0,-0.0,-1.3534322820037106,-0.6589583885502253,-2.1765173601908296,-1.437052743175192,0.0
2019-07-30,1.0,-0.0,-1.3468142942385466,-0.6636610753828814,-2.1733739972154082,-1.4460651064111916,0.0
2019-07-31,1.0,-0.0,-1.3422293035915822,-0.6658700126136893,-2.1767908119232557,-1.4538936466839276,0.0
2019-08-01,1.0,-0.0,-1.3575725523897666,-0.6460633304686983,-2.169762676009784,-1.4372975474317446,0.0
2019-08-02,1.0,-0.0,-1.3411067193675892,-0.652635046113307,-2.1463109354413703,-1.447562582345191,0.0
2019-08-05,1.0,-0.0,-1.342970297029703,-0.6540594059405941,-2.153201320132013,-1.4504290429042903,0.0
2019-08-06,1.0,-0.0,-1.3370341514089081,-0.6409557200363589,-2.072652902220491,-1.4420205168159979,0.0
2019-08-07,1.0,-0.0,-1.3501003431086944,-0.6172719621933062,-2.0580047905742216,-1.448436589629054,0.0
2019-08-08,1.0,-0.0,-1.3397680896547257,-0.5983027790373777,-2.070026559564682,-1.46984517717173,0.0
2019-08-09,1.0,-0.0,-1.3183778564531703,-0.5819118120373351,-2.0473125201158675,-1.4894110074026394,0.0
2019-08-12,1.0,-0.0,-1.2928687723868448,-0.6609573428850537,-2.115337023770759,-1.443438619342234,0.0
2019-08-13,1.0,-0.0,-1.3142524120960952,-0.6539532474260182,-2.097131386388655,-1.4100887133329016,0.0
2019-08-14,1.0,-0.0,-1.3216106343163192,-0.6492224301477706,-2.081047944763503,-1.4009808350003226,0.0
2019-08-15,1.0,-0.0,-1.3740589511292587,-0.6878907745310706,-2.0455531453362257,-1.2725532729360725,0.0
2019-08-16,1.0,-0.0,-1.3801203277009728,-0.681131592421915,-2.0414106502816183,-1.2978110599078343,0.0
2019-08-19,1.0,-0.0,-1.3576526060915,-0.6835096215114057,-2.0460685612335925,-1.28463106919842,0.0
2019-08-20,1.0,-0.0,-1.3635034640564418,-0.702408949342147,-2.029746392932054,-1.260471620161444,0.0
2019-08-21,1.0,-0.0,-1.3679400939205484,-0.747049117908364,-2.0046325675847187,-1.2263612133519484,0.0
2019-08-22,1.0,-0.0,-1.3685477230983596,-0.7522959022103997,-2.0062068528722525,-1.2064728608524922,0.0
