Date,IWF,IWM,LYB,MTUM,SPY,VLUE,VXX
2019-01-04,-0.0009862195804568594,-0.4673081536370179,1.0,-0.0,-0.5343710851080843,-0.6627928672335208,0.0
2019-01-07,-0.0,-0.4645022335673261,1.0,-0.0,-0.533370559455435,-0.6611359285258456,0.0
2019-01-08,-0.0016192827373841948,-0.45398317007777866,1.0,-0.0,-0.5400440657269518,-0.6588888004034934,0.0
2019-01-09,-0.002124890435336928,-0.45584212064065444,1.0,-0.0,-0.5402002709235305,-0.6579723233020798,0.0
2019-01-10,-0.0035318798629736833,-0.45258517672677057,1.0,-0.0,-0.5431128342672014,-0.6563188782962,0.0
2019-01-11,-0.00324407690057702,-0.44542239476693163,1.0,-0.0,-0.5464674129816257,-0.6639455420533411,0.0
2019-01-14,-0.014251085479875334,-0.4488692363016435,1.0,-0.0,-0.550757838097014,-0.6499027729682214,0.0
2019-01-15,-0.0,-0.6162881488271039,1.0,-0.0,-0.8536510846318363,-0.924839596700275,0.0
2019-01-16,-0.0,-0.6176700281824047,1.0,-0.0,-0.8342670877050016,-0.9434993718379682,0.0
2019-01-17,-0.0,-0.6186796800867561,1.0,-0.0,-0.8312322082147214,-0.9389995933306221,0.0
2019-01-18,-0.0,-0.6213443836826195,1.0,-0.0,-0.8332597398186203,-0.9420196324853095,0.0
2019-01-22,-0.0,-0.5531995849187131,1.0,-0.0,-0.8876859218263576,-1.01812521618817,0.0
2019-01-23,-0.0,-0.5456992958718763,1.0,-0.0,-0.8885475631644346,-1.0173961065856691,0.0
2019-01-24,-0.0,-0.5581931399869268,1.0,-0.0,-0.8610795747755188,-1.0210548044173806,0.0
2019-01-25,-0.0,-0.4903761876380465,1.0,-0.0,-0.9273218104687446,-1.088244574553869,0.0
2019-01-28,-0.0,-0.4846491999296641,1.0,-0.0,-0.9430982943555478,-1.0890451907860033,0.0
2019-01-29,-0.0,-0.4808945236837472,1.0,-0.0,-0.9412220461348829,-1.0995949991195635,0.0
2019-01-30,-0.0,-0.47802488281112326,1.0,-0.0,-0.9395904557149403,-1.1068621576851232,0.0
2019-01-31,-0.0,-0.4863472800395118,1.0,-0.0,-0.9168842164679321,-1.1246031186057999,0.0
2019-02-01,-0.0,-0.48150629385423643,1.0,-0.0,-0.9272945241705159,-1.117167941892035,0.0
2019-02-04,-0.0,-0.4855438274437815,1.0,-0.0,-0.9212059166166555,-1.1234864263776607,0.0
2019-02-05,-0.0,-0.469210907933364,1.0,-0.0,-0.9138754288543841,-1.1538570367488419,0.0
2019-02-06,-0.0,-0.4603168989177336,1.0,-0.0,-0.9138784749239585,-1.1626229044351701,0.0
2019-02-07,-0.0,-0.46511217099452384,1.0,-0.0,-0.9135488429606075,-1.1543190249072601,0.0
2019-02-08,-0.0,-0.4570323587851264,1.0,-0.0,-0.921977008231621,-1.1691030371842182,0.0
2019-02-11,-0.0,-0.4353504880212955,1.0,-0.0,-0.9274534161490683,-1.1864418811002662,0.0
2019-02-12,-0.0,-0.436256185695468,1.0,-0.0,-0.9409733347573784,-1.1828829791021398,0.0
2019-02-13,-0.0,-0.447283208198413,1.0,-0.0,-0.9367327331601608,-1.1743230260114579,0.0
2019-02-14,-0.0,-0.4178135919560722,1.0,-0.0,-0.9628110960564786,-1.184910504171718,0.0
2019-02-15,-0.0,-0.44019838721187465,1.0,-0.0,-0.9523656604581459,-1.1755512738171696,0.0
2019-02-19,-0.0,-0.4298245614035087,1.0,-0.0,-0.9615960633290543,-1.1743688489516475,0.0
2019-02-20,-0.0,-0.43111871901857995,1.0,-0.0,-0.9636960165471988,-1.1713918904461325,0.0
2019-02-21,-0.0,-0.43857581601314194,1.0,-0.0,-0.9627526605242482,-1.1698450110706378,0.0
2019-02-22,-0.0,-0.43487574978577553,1.0,-0.0,-0.9674021708083406,-1.168130534133105,0.0
2019-02-25,-0.0,-0.4335817152683241,1.0,-0.0,-0.9752812208927419,-1.1735688185140072,0.0
2019-02-26,-0.0,-0.43856319163413676,1.0,-0.0,-0.9727464813952655,-1.170003223149375,0.0
2019-02-27,-0.0,-0.448471365006459,1.0,-0.0,-0.9725491603272571,-1.167288646476245,0.0
2019-02-28,-0.0,-0.45035346467147525,1.0,-0.0,-0.9733735242401407,-1.164746833171852,0.0
2019-03-01,-0.0,-0.4480642962218794,1.0,-0.0,-0.9734849843923792,-1.1663736500304975,0.0
2019-03-04,-0.0,-0.4468390289382149,1.0,-0.0,-0.9647864596406928,-1.1742388926740057,0.0
2019-03-05,-0.0,-0.43430132259919496,1.0,-0.0,-0.9866661874640599,-1.17308798159862,0.0
2019-03-06,-0.0,-0.4354108259650636,1.0,-0.0,-0.9852634605707712,-1.1736395658112284,0.0
2019-03-07,-0.0,-0.32331515173701353,1.0,-0.0,-1.1445253871215726,-1.1929201596075703,0.0
2019-03-08,-0.0,-0.31243770074205335,1.0,-0.0,-1.1715952301842212,-1.2077749473917376,0.0
2019-03-11,-0.0,-0.31573452647278155,1.0,-0.0,-1.1737882177479493,-1.2390380313199105,0.0
2019-03-12,-0.0,-0.26433540139123896,1.0,-0.0,-1.195224666290656,-1.3005828163188566,0.0
2019-03-13,-0.0,-0.2831537152580828,1.0,-0.0,-1.2022688598979012,-1.2960105880128567,0.0
2019-03-14,-0.0,-0.288765404097679,1.0,-0.0,-1.1965676268239207,-1.2948136387691842,0.0
2019-03-15,-0.0,-0.28974621600091044,1.0,-0.0,-1.1983991502598537,-1.3053753651227191,0.0
2019-03-18,-0.0,-0.3151740530593467,1.0,-0.0,-1.2078668915810458,-1.3107268823800031,0.0
2019-03-19,-0.0,-0.3177465871947702,1.0,-0.0,-1.2047298596423766,-1.3229378965583543,0.0
2019-03-20,-0.0,-0.3252382416231171,1.0,-0.0,-1.1910544113126345,-1.326352597602213,0.0
2019-03-21,-0.0,-0.32376530181511187,1.0,-0.0,-1.2051498522583368,-1.3085306420046818,0.0
2019-03-22,-0.0,-0.32599135935812373,1.0,-0.0,-1.2255053232525843,-1.3059327264311062,0.0
2019-03-25,-0.0,-0.26963590565605683,1.0,-0.0,-1.2436836882680713,-1.3031447981070148,0.0
2019-03-26,-0.0,-0.2656063923783181,1.0,-0.0,-1.2483577273251125,-1.3276093888056548,0.0
2019-03-27,-0.0,-0.2517367108040683,1.0,-0.0,-1.2566877758587602,-1.329610439454999,0.0
2019-03-28,-0.0,-0.2501729040190579,1.0,-0.0,-1.255552140167525,-1.3365864904326443,0.0
2019-03-29,-0.0,-0.24683009298393915,1.0,-0.0,-1.2560900637823715,-1.3393529547375702,0.0
2019-04-01,-0.0,-0.2564388406242793,1.0,-0.0,-1.2565157223033752,-1.3311678327054663,0.0
2019-04-02,-0.0,-0.2632591054190223,1.0,-0.0,-1.2610668820429982,-1.321718395446329,0.0
2019-04-03,-0.0,-0.2589199799853739,1.0,-0.0,-1.2857087871906394,-1.304299295639121,0.0
2019-04-04,-0.0,-0.2592878063819948,1.0,-0.0,-1.2823338985663635,-1.312239864344073,0.0
2019-04-05,-0.0,-0.25183411846474635,1.0,-0.0,-1.284230442505213,-1.32527608309522,0.0
2019-04-08,-0.0,-0.24164057365959257,1.0,-0.0,-1.2959526846805056,-1.3280374193049598,0.0
2019-04-09,-0.0,-0.23771729451391846,1.0,-0.0,-1.3066707963916528,-1.3272677997599598,0.0
2019-04-10,-0.0,-0.22508697332817937,1.0,-0.0,-1.3096250483185157,-1.330807885581755,0.0
2019-04-11,-0.0,-0.20537338856412837,1.0,-0.0,-1.3371917463512835,-1.328752274398978,0.0
2019-04-12,-0.0,-0.20433064766036566,1.0,-0.0,-1.3373101952277657,-1.3318872017353578,0.0
2019-04-15,-0.0,-0.20306736556008542,1.0,-0.0,-1.343428460493108,-1.336245389244807,0.0
2019-04-16,-0.0,-0.21111756730582995,1.0,-0.0,-1.337439473174511,-1.3251597908192911,0.0
2019-04-17,-0.0,-0.18784851301115238,1.0,-0.0,-1.3609433085501856,-1.3235749690210654,0.0
2019-04-18,-0.0,-0.19250135564334958,1.0,-0.0,-1.3570764582849175,-1.3236888992176,0.0
2019-04-22,-0.0,-0.19751311443559352,1.0,-0.0,-1.36094812512143,-1.3273363124149988,0.0
2019-04-23,-0.0,-0.20222274034351442,1.0,-0.0,-1.3637600062174553,-1.319888085800886,0.0
2019-04-24,-0.0,-0.18654659783410316,1.0,-0.0,-1.3637386950277528,-1.3312114272406161,0.0
2019-04-25,-0.0,-0.1879858385284384,1.0,-0.0,-1.3382590625721544,-1.3219810667282383,0.0
2019-04-26,-0.0,-0.19088912012949474,1.0,-0.0,-1.3337958145450342,-1.3293251628319267,0.0
2019-04-29,-0.0,-0.1794555409886635,1.0,-0.0,-1.3340016966144828,-1.3424847690290738,0.0
2019-04-30,-0.0,-0.17621196343862083,1.0,-0.0,-1.332292028230938,-1.348181572756373,0.0
2019-05-01,-0.0,-0.1806038143772682,1.0,-0.0,-1.3432167400200759,-1.3369237896687516,0.0
2019-05-02,-0.0,-0.17447103711411724,1.0,-0.0,-1.3476702508960574,-1.331868809496281,0.0
2019-05-03,-0.0,-0.16974880567113576,1.0,-0.0,-1.3506318384959162,-1.3323316381568808,0.0
2019-05-06,-0.0,-0.14520284560661412,1.0,-0.0,-1.3550471063257066,-1.3451643914631801,0.0
2019-05-07,-0.0,-0.13780210461396136,1.0,-0.0,-1.3630651813591335,-1.3536984928497091,0.0
2019-05-08,-0.0,-0.14275864710614009,1.0,-0.0,-1.3423219826100277,-1.3453096870571108,0.0
2019-05-09,-0.0,-0.14225540876890677,1.0,-0.0,-1.3468887612483247,-1.3400727551215776,0.0
2019-05-10,-0.0,-0.13944146901300689,1.0,-0.0,-1.3490053557765875,-1.337107880642693,0.0
2019-05-13,-0.0,-0.13838587930311463,1.0,-0.0,-1.3433342228660745,-1.3305630742251535,0.0
2019-05-14,-0.0,-0.11231215396783548,1.0,-0.0,-1.3401001845504876,-1.313924145983202,0.0
2019-05-15,-0.0,-0.11248822753814278,1.0,-0.0,-1.3512149180636654,-1.303484648709738,0.0
2019-05-16,-0.0,-0.1136765979886248,1.0,-0.0,-1.348450035782892,-1.304493577912539,0.0
2019-05-17,-0.0,-0.10718732314657611,1.0,-0.0,-1.348273910582909,-1.317411809092624,0.0
2019-05-20,-0.0,-0.10651066238913001,1.0,-0.0,-1.3488960181166256,-1.3188526137006982,0.0
2019-05-21,-0.0,-0.09924698795180724,1.0,-0.0,-1.3490587349397591,-1.316754518072289,0.0
2019-05-22,-0.0,-0.09673173116702395,1.0,-0.0,-1.349693482267103,-1.3145285644439428,0.0
2019-05-23,-0.0,-0.09845182624379978,1.0,-0.0,-1.3551781151360287,-1.3040357733353374,0.0
2019-05-24,-0.0,-0.08397404643138433,1.0,-0.0,-1.3581742489592321,-1.3083674005175712,0.0
2019-05-28,-0.0,-0.07335834896810507,1.0,-0.0,-1.3639024390243903,-1.3150844277673546,0.0
2019-05-29,-0.0,-0.07737805562834577,1.0,-0.0,-1.3646539138247296,-1.3014637068094188,0.0
2019-05-30,-0.0,-0.07140718562874251,1.0,-0.0,-1.3623877245508984,-1.3087200598802395,0.0
2019-05-31,-0.0,-0.07909203096368872,1.0,-0.0,-1.358251374294155,-1.3022325268314574,0.0
2019-06-03,-0.0,-0.07499720159695533,1.0,-0.0,-1.3593149509346665,-1.2968919070183946,0.0
2019-06-04,-0.0,-0.07707375875838168,1.0,-0.0,-1.3298048670232805,-1.3601672568371883,0.0
2019-06-05,-0.0,-0.08610136597745764,1.0,-0.0,-1.3183548555646787,-1.3277226244681646,0.0
2019-06-06,-0.0,-0.10360007461294533,1.0,-0.0,-1.285319903003171,-1.3417272896847603,0.0
2019-06-07,-0.0,-0.12573219415737044,1.0,-0.0,-1.2720217886057532,-1.3331716598888184,0.0
2019-06-10,-0.0,-0.1361932682673396,1.0,-0.0,-1.242104872527554,-1.3326900953723977,0.0
2019-06-11,-0.0,-0.14033898305084747,1.0,-0.0,-1.2606026365348397,-1.3655367231638418,0.0
2019-06-12,-0.0,-0.13802328648404236,1.0,-0.0,-1.2605599306680733,-1.3694562719017294,0.0
2019-06-13,-0.0,-0.1749019312009656,1.0,-0.0,-1.2573174411587205,-1.3396197948098971,0.0
2019-06-14,-0.0,-0.17217194570135747,1.0,-0.0,-1.2641779788838612,-1.3344268476621417,0.0
2019-06-17,-0.0,-0.16750235626767201,1.0,-0.0,-1.268350612629595,-1.3341376060320451,0.0
2019-06-18,-0.0,-0.17453273664021662,1.0,-0.0,-1.2564401489225678,-1.3297356248354708,0.0
2019-06-19,-0.0,-0.17251341312422616,1.0,-0.0,-1.26255956177541,-1.3168123663377482,0.0
2019-06-20,-0.0,-0.1763600841599038,1.0,-0.0,-1.262360985873159,-1.3183799218515178,0.0
2019-06-21,-0.0,-0.18348485986926139,1.0,-0.0,-1.2546397174844088,-1.3187692538883462,0.0
2019-06-24,-0.0,-0.17750432753819523,1.0,-0.0,-1.2554752765861368,-1.3301347181455558,0.0
2019-06-25,-0.0,-0.15882995143620826,1.0,-0.0,-1.270074916236871,-1.3357677973120508,0.0
2019-06-26,-0.0,-0.16044046903187012,1.0,-0.0,-1.2576292844257366,-1.340198436560433,0.0
2019-06-27,-0.0,-0.15952882733704649,1.0,-0.0,-1.2720156555772995,-1.3318154448291433,0.0
2019-06-28,-0.0,-0.14430236931177134,1.0,-0.0,-1.284204588191049,-1.3323429860849942,0.0
2019-07-01,-0.0,-0.13091702071662217,1.0,-0.0,-1.3074782870248525,-1.3214272286348085,0.0
2019-07-02,-0.0,-0.12952745561685997,1.0,-0.0,-1.3012048192771084,-1.3225988064407161,0.0
2019-07-03,-0.0,-0.13055065500544275,1.0,-0.0,-1.2997635223903008,-1.3233362111031868,0.0
2019-07-05,-0.0,-0.12419820698450805,1.0,-0.0,-1.2997111669605013,-1.3271690611050677,0.0
2019-07-08,-0.0,-0.12480306099482333,1.0,-0.0,-1.2988971415710107,-1.3275189436566885,0.0
2019-07-09,-0.0,-0.11768454991939414,1.0,-0.0,-1.298953998425374,-1.3324710381284444,0.0
2019-07-10,-0.0,-0.11430186546071228,1.0,-0.0,-1.3064631618616922,-1.347880158281515,0.0
2019-07-11,-0.0,-0.11531932551209023,1.0,-0.0,-1.3087253385642612,-1.3482968048587274,0.0
2019-07-12,-0.0,-0.1072694366940653,1.0,-0.0,-1.3185657190257145,-1.3446195611190708,0.0
2019-07-15,-0.0,-0.11595295536791314,1.0,-0.0,-1.3198130277442701,-1.3338359469240046,0.0
2019-07-16,-0.0,-0.11848752167684536,1.0,-0.0,-1.3201387318102993,-1.3312598959511424,0.0
2019-07-17,-0.0,-0.12565207530052167,1.0,-0.0,-1.3193845921221743,-1.335110002268088,0.0
2019-07-18,-0.0,-0.1235585466369239,1.0,-0.0,-1.3203145676585126,-1.336988165904193,0.0
2019-07-19,-0.0,-0.12890566037735848,1.0,-0.0,-1.3126037735849054,-1.3320754716981131,0.0
2019-07-22,-0.0,-0.1417458945548833,1.0,-0.0,-1.2975837059862463,-1.31847732140844,0.0
2019-07-23,-0.0,-0.14729032501035666,1.0,-0.0,-1.2958987685007346,-1.322863706549166,0.0
2019-07-24,-0.0,-0.14615587448675935,1.0,-0.0,-1.2970203789505408,-1.323765397220025,0.0
2019-07-25,-0.0,-0.12873597831815103,1.0,-0.0,-1.320258977640593,-1.3152149363848527,0.0
2019-07-26,-0.0,-0.1198645598194131,1.0,-0.0,-1.3241911211437172,-1.3181339352896917,0.0
2019-07-29,-0.0,-0.10635894732879032,1.0,-0.0,-1.32528895749407,-1.3332705846918413,0.0
2019-07-30,-0.0,-0.11635184556799757,1.0,-0.0,-1.3250763488293178,-1.3288466613882288,0.0
2019-07-31,-0.0,-0.13516164321551172,1.0,-0.0,-1.3171752989550718,-1.3199290806895771,0.0
2019-08-01,-0.0,-0.14499680126444134,1.0,-0.0,-1.3095247055281676,-1.30865916531818,0.0
2019-08-02,-0.0,-0.13795570955106962,1.0,-0.0,-1.3093928894245255,-1.318846037963242,0.0
2019-08-05,-0.0,-0.14788732394366197,1.0,-0.0,-1.3346984078383342,-1.3446876913655847,0.0
2019-08-06,-0.0,-0.14510945593406177,1.0,-0.0,-1.2874588831335778,-1.3482929411319897,0.0
2019-08-07,-0.0,-0.15188009664753852,1.0,-0.0,-1.2647236484445787,-1.3586907278767744,0.0
2019-08-08,-0.0,-0.15019822541060981,1.0,-0.0,-1.2653577496696244,-1.360128374551633,0.0
2019-08-09,-0.0,-0.13277027027027025,1.0,-0.0,-1.246734234234234,-1.3742117117117116,0.0
2019-08-12,-0.0,-0.12899958738137213,1.0,-0.0,-1.2518474061292624,-1.3702314415394425,0.0
2019-08-13,-0.0,-0.11241692636954155,1.0,-0.0,-1.2586265159764203,-1.3836969173581646,0.0
2019-08-14,-0.0,-0.10928183011438215,1.0,-0.0,-1.2542658916182263,-1.3867241702606412,0.0
2019-08-15,-0.0,-0.12916436081903707,1.0,-0.0,-1.2315071020106991,-1.3286478509500093,0.0
2019-08-16,-0.0,-0.1313634351482957,1.0,-0.0,-1.23004279179578,-1.3275416851114064,0.0
2019-08-19,-0.0,-0.12041288616243614,1.0,-0.0,-1.233258641589832,-1.319692906733277,0.0
2019-08-20,-0.0,-0.1227331013006045,1.0,-0.0,-1.2308115039384502,-1.3101300604506319,0.0
2019-08-21,-0.0,-0.12105880627658014,1.0,-0.0,-1.2351884440533802,-1.309979469130371,0.0
2019-08-22,-0.0,-0.12357699769391266,1.0,-0.0,-1.2257037226838463,-1.3111753724514075,0.0
2019-08-23,-0.0,-0.13330170777988615,1.0,-0.0,-1.2208436724565757,-1.2949569405926142,0.0
2019-08-26,-0.0,-0.12152501985702939,1.0,-0.0,-1.2102317856884974,-1.2786121741641996,0.0
2019-08-27,-0.0,-0.11769582927796403,1.0,-0.0,-1.205219710897228,-1.2818571789048703,0.0
2019-08-28,-0.0,-0.10047588146225393,1.0,-0.0,-1.2276299661114716,-1.2770206936332826,0.0
2019-08-29,-0.0,-0.08795293777970262,1.0,-0.0,-1.2288508733939658,-1.2922621625523314,0.0
2019-08-30,-0.0,-0.08884708606157073,1.0,-0.0,-1.231053069493181,-1.2976160329920776,0.0
2019-09-03,-0.0,-0.08036685275139563,1.0,-0.0,-1.2258391937939535,-1.3188211411585589,0.0
2019-09-04,-0.0,-0.0785954995108164,1.0,-0.0,-1.224843280066674,-1.320143493858028,0.0
2019-09-05,-0.0,-0.08707438733463456,1.0,-0.0,-1.2244632400780742,-1.303007301380756,0.0
2019-09-06,-0.0,-0.08230882936150269,1.0,-0.0,-1.234812705051015,-1.2881710350794966,0.0
2019-09-09,-0.0,-0.08498828617768968,1.0,-0.0,-1.2330510001802129,-1.2862137322040008,0.0
2019-09-10,-0.0,-0.09273726851851852,1.0,-0.0,-1.2044270833333335,-1.3197699652777777,0.0
2019-09-11,-0.0,-0.10107870555333599,1.0,-0.0,-1.1720480877492463,-1.3588784367849487,0.0
2019-09-12,-0.0,-0.08497277676950997,1.0,-0.0,-1.1821778584392013,-1.362649727767695,0.0
2019-09-13,-0.0,-0.07998837589451126,1.0,-0.0,-1.17359875040866,-1.3789458389334885,0.0
2019-09-16,-0.0,-0.08592468375195947,1.0,-0.0,-1.1749115963690715,-1.3846742736320221,0.0
