Date,CCU,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-26,1.0,-0.10823102605220956,-0.4798233392045006,-0.0,-0.5639475275375272,-0.47685270380399064,0.0
2018-10-29,1.0,-0.0907996965495592,-0.4863839694456798,-0.0,-0.5570669945326602,-0.481701415230073,0.0
2018-10-30,1.0,-0.1150070126227209,-0.4955145677313504,-0.0,-0.5647675249411204,-0.47098361957183305,0.0
2018-10-31,1.0,-0.12018194247252457,-0.47704685281590153,-0.0,-0.5644423410632592,-0.46755534521743697,0.0
2018-11-01,1.0,-0.12039861169541438,-0.4769930584770719,-0.0,-0.5644194362641985,-0.46755363904080777,0.0
2018-11-02,1.0,-0.12357170872009414,-0.45972022486599556,-0.0,-0.5678127859850961,-0.4636161589750294,0.0
2018-11-05,1.0,-0.11844655109202326,-0.4765882784266486,-0.0,-0.5708898549206516,-0.45283611794898654,0.0
2018-11-06,1.0,-0.11576406381192275,-0.47533585222502095,-0.0,-0.5747271200671704,-0.4580184718723761,0.0
2018-11-07,1.0,-0.1153704966175468,-0.47522156379464053,-0.0,-0.5738108972678169,-0.45765378362787773,0.0
2018-11-08,1.0,-0.09429596505823627,-0.47592554076539106,-0.0,-0.5671537021630616,-0.46243240432612315,0.0
2018-11-09,1.0,-0.09574412668646143,-0.47741834661665883,-0.0,-0.5674324113142678,-0.4639787466791686,0.0
2018-11-12,1.0,-0.0952008754103486,-0.4782189568026679,-0.0,-0.5676879787400344,-0.4642540774321296,0.0
2018-11-13,1.0,-0.07496836505436046,-0.4739818712393151,-0.0,-0.571675748263306,-0.4617927330010588,0.0
2018-11-14,1.0,-0.07415643180349063,-0.47573367808661926,-0.0,-0.5726179702650291,-0.46314156431803494,0.0
2018-11-15,1.0,-0.07397331260525974,-0.4812281383598912,-0.0,-0.5819665759813447,-0.4538152610441767,0.0
2018-11-16,1.0,-0.07087835392648503,-0.47368557100759967,-0.0,-0.5812697099725999,-0.4590808044253736,0.0
2018-11-19,1.0,-0.07037410481139636,-0.4739781276661754,-0.0,-0.581711005972233,-0.4593190103156752,0.0
2018-11-20,1.0,-0.03865131578947368,-0.46741365131578944,-0.0,-0.5872995476973684,-0.4765368009868421,0.0
2018-11-21,1.0,-0.04481378571974814,-0.46297382038797824,-0.0,-0.5882637844451808,-0.4530831782609804,0.0
2018-11-23,1.0,-0.043948405035915655,-0.4846167709379265,-0.0,-0.5886563167786618,-0.4574032594423419,0.0
2018-11-26,1.0,-0.0432230660316643,-0.488891749259879,-0.0,-0.5868194104775389,-0.45539966533659415,0.0
2018-11-27,1.0,-0.034039605992201925,-0.4943823106915658,-0.0,-0.5845731582187564,-0.4521598604555715,0.0
2018-11-28,1.0,-0.03396787931653753,-0.4961260198060444,-0.0,-0.5836882343886295,-0.45176766381035455,0.0
2018-11-29,1.0,-0.022406470154378293,-0.48872046593250085,-0.0,-0.5798977593529846,-0.4522749815610773,0.0
2018-11-30,1.0,-0.022048725904074057,-0.48875947306851125,-0.0,-0.5801078276791618,-0.4521896139565637,0.0
2018-12-03,1.0,-0.02013320453505516,-0.48957750775331743,-0.0,-0.5803040317250496,-0.45205653566526,0.0
2018-12-04,1.0,-0.014601870864704542,-0.49179912287372934,-0.0,-0.5779146703171344,-0.4507313610667478,0.0
2018-12-06,1.0,-0.009384106287351212,-0.4461648639304588,-0.0,-0.5826542203783277,-0.4313231589865165,0.0
2018-12-07,1.0,-0.007509324901810637,-0.446631919571178,-0.0,-0.5833806783094138,-0.4326507422868858,0.0
2018-12-10,1.0,-0.0,-0.4455134498331042,-0.0,-0.5828097388572551,-0.42602591792656586,0.0
2018-12-11,1.0,-0.003363201178347858,-0.4444089849024181,-0.0,-0.5852461028599485,-0.4218485332024058,0.0
2018-12-12,1.0,-0.0030445137371406124,-0.4446217682732206,-0.0,-0.5850622406639004,-0.4225244911488129,0.0
2018-12-13,1.0,-0.00369139904023625,-0.44796357819613636,-0.0,-0.584446905377138,-0.42483081087732255,0.0
2018-12-14,1.0,-0.007997637620887368,-0.4363018923641017,-0.0,-0.5914560622093167,-0.42505598346334617,0.0
2018-12-17,1.0,-0.0,-0.4349414129528852,-0.0,-0.5835416973084278,-0.4328577732019414,0.0
2018-12-18,1.0,-0.0,-0.42390007547904845,-0.0,-0.5779747266928003,-0.43295756129629176,0.0
2018-12-19,1.0,-0.0,-0.42520856710738153,-0.0,-0.5793530760599112,-0.4348197297165438,0.0
2018-12-20,1.0,-0.0,-0.4147727272727273,-0.0,-0.5829448329448329,-0.4303855866355866,0.0
2018-12-21,1.0,-0.0,-0.41335491508226024,-0.0,-0.583335346556181,-0.41917715555770296,0.0
2018-12-24,1.0,-0.0,-0.39650124784027646,-0.0,-0.5753983490113266,-0.42779324246496453,0.0
2018-12-26,1.0,-0.0,-0.40207902186065325,-0.0,-0.5589333713932302,-0.4177311544042437,0.0
2018-12-27,1.0,-0.0,-0.37578855274669615,-0.0,-0.5085877423216835,-0.4179444674678823,0.0
2018-12-28,1.0,-0.0,-0.3760701463684065,-0.0,-0.5081008929393354,-0.4172190002761668,0.0
2018-12-31,1.0,-0.0,-0.37365498490818183,-0.0,-0.5106103546001244,-0.41982903619732265,0.0
2019-01-02,1.0,-0.0,-0.3728478040696069,-0.0,-0.5085857655832796,-0.42040327778289294,0.0
2019-01-03,1.0,-0.0,-0.37353422259082636,-0.0,-0.506300827055544,-0.42396387679406544,0.0
2019-01-04,1.0,-0.0,-0.3774904280441112,-0.0,-0.48714950592658823,-0.42802118440057774,0.0
2019-01-07,1.0,-0.0,-0.3646760423035985,-0.0,-0.4815997463595805,-0.4183481667685758,0.0
2019-01-08,1.0,-0.0,-0.36318779565876735,-0.0,-0.48231140082841045,-0.41791720422806183,0.0
2019-01-09,1.0,-0.0,-0.3570282304545352,-0.0,-0.4818389349727641,-0.4213999954795109,0.0
2019-01-10,1.0,-0.0,-0.35590999457798667,-0.0,-0.4825591903126695,-0.42072564612326047,0.0
2019-01-11,1.0,-0.0,-0.3518581348533171,-0.0,-0.4847888534527606,-0.42525615796973604,0.0
2019-01-14,1.0,-0.0,-0.353927625772286,-0.0,-0.48690791409238016,-0.422273519360898,0.0
2019-01-15,1.0,-0.0,-0.3485010341614201,-0.0,-0.4913744118917198,-0.4330067959179035,0.0
2019-01-16,1.0,-0.0,-0.34908553902078837,-0.0,-0.4782687720095422,-0.4445984323526071,0.0
2019-01-17,1.0,-0.0,-0.3539966257808581,-0.0,-0.47904792303132554,-0.4468104509598285,0.0
2019-01-18,1.0,-0.0,-0.3534670487106017,-0.0,-0.48139828080229224,-0.4573982808022922,0.0
2019-01-22,1.0,-0.0,-0.315724506823325,-0.0,-0.5259789242690927,-0.4441676000640044,0.0
2019-01-23,1.0,-0.0,-0.2874247384446327,-0.0,-0.533412696595774,-0.4684874430530437,0.0
2019-01-24,1.0,-0.0,-0.28558341921447383,-0.0,-0.5373182182526051,-0.4672621092408107,0.0
2019-01-25,1.0,-0.0,-0.2406618838231891,-0.0,-0.5851191853737561,-0.48847489007174266,0.0
2019-01-28,1.0,-0.0,-0.2234613604812587,-0.0,-0.6080749652938454,-0.48220731142989365,0.0
2019-01-29,1.0,-0.0,-0.2237194896449704,-0.0,-0.6051220414201183,-0.4825490014792899,0.0
2019-01-30,1.0,-0.0,-0.21959404726086051,-0.0,-0.6014997569838221,-0.49334598560418447,0.0
2019-01-31,1.0,-0.0,-0.2299786066412427,-0.0,-0.5551576597525812,-0.5402288159241001,0.0
2019-02-01,1.0,-0.0,-0.23269720398962884,-0.0,-0.5622620354581767,-0.5408890238490107,0.0
2019-02-04,1.0,-0.0,-0.2363568460856169,-0.0,-0.5579804864385416,-0.5398207366602866,0.0
2019-02-05,1.0,-0.0,-0.245553267178431,-0.0,-0.5588607002434002,-0.5359951319977533,0.0
2019-02-06,1.0,-0.0,-0.24702081333551848,-0.0,-0.562006883150329,-0.5321798983915904,0.0
2019-02-07,1.0,-0.0,-0.25379797129902304,-0.0,-0.5649044079839199,-0.5185107278081615,0.0
2019-02-08,1.0,-0.0,-0.2550277433099993,-0.0,-0.5755858872006181,-0.5105939643668204,0.0
2019-02-11,1.0,-0.0,-0.23151682630383363,-0.0,-0.5707594669914053,-0.5395892367860238,0.0
2019-02-12,1.0,-0.0,-0.23659091442106991,-0.0,-0.576842796500856,-0.5318605032951055,0.0
2019-02-13,1.0,-0.0,-0.228416470752543,-0.0,-0.5731942924978469,-0.526081795116501,0.0
2019-02-14,1.0,-0.0,-0.22160018661068345,-0.0,-0.5850711453230697,-0.525962211336599,0.0
2019-02-15,1.0,-0.0,-0.22361205106065205,-0.0,-0.5845604536650253,-0.5254953209960094,0.0
2019-02-19,1.0,-0.0,-0.21371607126200914,-0.0,-0.5942542673258092,-0.5239016882753474,0.0
2019-02-20,1.0,-0.0,-0.20195750220858324,-0.0,-0.6005021620867623,-0.5223415632119774,0.0
2019-02-21,1.0,-0.0,-0.20274291027429103,-0.0,-0.600743840074384,-0.5210134821013482,0.0
2019-02-22,1.0,-0.0,-0.20180904990001397,-0.0,-0.6077291540715248,-0.5157419894898386,0.0
2019-02-25,1.0,-0.0,-0.20939077356497243,-0.0,-0.6196501936847048,-0.5186524239934265,0.0
2019-02-26,1.0,-0.0,-0.21132979472967262,-0.0,-0.6215886138381324,-0.5157358260134342,0.0
2019-02-27,1.0,-0.0,-0.2064775424824312,-0.0,-0.6293040637412743,-0.5145603685336216,0.0
2019-02-28,1.0,-0.0,-0.20217872100136466,-0.0,-0.6250529386852384,-0.525598795350807,0.0
2019-03-01,1.0,-0.0,-0.19467285121934075,-0.0,-0.6297701876449504,-0.5181905498161032,0.0
2019-03-04,1.0,-0.0,-0.19051411172268415,-0.0,-0.6212671272982785,-0.53041339735332,0.0
2019-03-05,1.0,-0.0,-0.15990809879379664,-0.0,-0.6226995979322228,-0.5149224583572659,0.0
2019-03-06,1.0,-0.0,-0.15680874015928759,-0.0,-0.6235396727030688,-0.5148844361816888,0.0
2019-03-07,1.0,-0.0,-0.12879082648600398,-0.0,-0.6475475498386395,-0.5124625208853081,0.0
2019-03-08,1.0,-0.0,-0.11843103012477309,-0.0,-0.6642845653622556,-0.5151083434821572,0.0
2019-03-11,1.0,-0.0,-0.11429959963898083,-0.0,-0.6554349586910742,-0.5444909860915045,0.0
2019-03-12,1.0,-0.0,-0.07032905614680608,-0.0,-0.6657739689341189,-0.5926736685219254,0.0
2019-03-13,1.0,-0.0,-0.07532170831779186,-0.0,-0.6636049981350243,-0.5922696754942186,0.0
2019-03-14,1.0,-0.0,-0.07183281532680799,-0.0,-0.6648188523449459,-0.5828037296469823,0.0
2019-03-15,1.0,-0.0,-0.07192779449201574,-0.0,-0.6656098125433927,-0.5767183522332794,0.0
2019-03-18,1.0,-0.0,-0.07984720022360943,-0.0,-0.6688018261436691,-0.5806391502841703,0.0
2019-03-19,1.0,-0.0,-0.08,-0.0,-0.6686146682188591,-0.579674039580908,0.0
2019-03-20,1.0,-0.0,-0.0823924605766539,-0.0,-0.6649482131193432,-0.5854016982364467,0.0
2019-03-21,1.0,-0.0,-0.08421886651752424,-0.0,-0.6840044742729307,-0.5621271439224459,0.0
2019-03-22,1.0,-0.0,-0.08165896888847209,-0.0,-0.7064215881649591,-0.5564438609242023,0.0
2019-03-25,1.0,-0.0,-0.06071911579536445,-0.0,-0.714988574359931,-0.5560555892365806,0.0
2019-03-26,1.0,-0.0,-0.07011130638547158,-0.0,-0.7120093731693029,-0.5611482132396016,0.0
2019-03-27,1.0,-0.0,-0.054146387120928494,-0.0,-0.7225992137776113,-0.5632019842755521,0.0
2019-03-28,1.0,-0.0,-0.045900564389592745,-0.0,-0.7172665745532891,-0.57867497248308,0.0
2019-03-29,1.0,-0.0,-0.05580665558183649,-0.0,-0.7129341233226387,-0.5731247511767874,0.0
2019-04-01,1.0,-0.0,-0.04527217909455642,-0.0,-0.7227168055456639,-0.6060109678797806,0.0
2019-04-02,1.0,-0.0,-0.05894487255483106,-0.0,-0.7430942501481921,-0.5690337877889745,0.0
2019-04-03,1.0,-0.0,-0.06398194345450225,-0.0,-0.7216916132097885,-0.5901876930387265,0.0
2019-04-04,1.0,-0.0,-0.06385155227786368,-0.0,-0.7162840490067801,-0.5988105150469847,0.0
2019-04-05,1.0,-0.0,-0.062424112563388326,-0.0,-0.7201390376877842,-0.5982429826440968,0.0
2019-04-08,1.0,-0.0,-0.054146120679387316,-0.0,-0.7267919674122776,-0.6011815431525286,0.0
2019-04-09,1.0,-0.0,-0.051303456006869086,-0.0,-0.7339423283325781,-0.5998759749087701,0.0
2019-04-10,1.0,-0.0,-0.03890661460069527,-0.0,-0.738035144530692,-0.6041240059050431,0.0
2019-04-11,1.0,-0.0,-0.021971468104394293,-0.0,-0.7629657903525932,-0.6006727420201345,0.0
2019-04-12,1.0,-0.0,-0.022429014554998808,-0.0,-0.7638033882128371,-0.5998091147697447,0.0
2019-04-15,1.0,-0.0,-0.021569329989251162,-0.0,-0.7669891317329511,-0.6000477726024125,0.0
2019-04-16,1.0,-0.0,-0.02771819438486105,-0.0,-0.7648839315505982,-0.5907335907335907,0.0
2019-04-17,1.0,-0.0,-0.019304190130762622,-0.0,-0.7835019566669847,-0.5833731029874965,0.0
2019-04-18,1.0,-0.0,-0.017090752852437104,-0.0,-0.7771518594548146,-0.5927101732945053,0.0
2019-04-22,1.0,-0.0,-0.01936425870075159,-0.0,-0.7790224520082341,-0.5952415146727943,0.0
2019-04-23,1.0,-0.0,-0.024886931967742706,-0.0,-0.7804685443537773,-0.587618751346048,0.0
2019-04-24,1.0,-0.0,-0.02763681414242489,-0.0,-0.7669454172920687,-0.5878779215209777,0.0
2019-04-25,1.0,-0.0,-0.018273893414232138,-0.0,-0.7747891933210712,-0.5956572629768531,0.0
2019-04-26,1.0,-0.0,-0.0186431776950253,-0.0,-0.7757805786307648,-0.5926429867277762,0.0
2019-04-29,1.0,-0.0,-0.01757024517176347,-0.0,-0.7760509919071833,-0.5936403351715248,0.0
2019-04-30,1.0,-0.0,-0.0100135898719691,-0.0,-0.773812078296736,-0.6003623965858426,0.0
2019-05-01,1.0,-0.0,-0.0113536076326774,-0.0,-0.774597495527728,-0.5992605843768635,0.0
2019-05-02,1.0,-0.0,-0.018734298361047973,-0.0,-0.7704031582725207,-0.6034932408182797,0.0
2019-05-03,1.0,-0.0,-0.02484397790583678,-0.0,-0.764878888596638,-0.6014203390641065,0.0
2019-05-06,1.0,-0.0,-0.015370662084109027,-0.0,-0.7692491288366986,-0.6021051124158671,0.0
2019-05-07,1.0,-0.0,-0.015342465753424657,-0.0,-0.7636926742108398,-0.6033114949374628,0.0
2019-05-08,1.0,-0.0,-0.045732429742666225,-0.0,-0.7436377422870953,-0.580185773186105,0.0
2019-05-09,1.0,-0.0,-0.04603501788802805,-0.0,-0.7456109176202999,-0.5776056104437652,0.0
2019-05-10,1.0,-0.0,-0.04837488763779155,-0.0,-0.7413303685480437,-0.5758149217012821,0.0
2019-05-13,1.0,-0.0,-0.045968028419182946,-0.0,-0.7450088809946714,-0.5772646536412078,0.0
2019-05-14,1.0,-0.0,-0.055341473606016996,-0.0,-0.718835600538558,-0.5471934630205674,0.0
2019-05-15,1.0,-0.0,-0.05934607692665458,-0.0,-0.7238035440212084,-0.5423003581228779,0.0
2019-05-16,1.0,-0.0,-0.05798780911766751,-0.0,-0.7190534683755534,-0.5406169606229865,0.0
2019-05-17,1.0,-0.0,-0.06159495600360285,-0.0,-0.7036421164461073,-0.5443081826370124,0.0
2019-05-20,1.0,-0.0,-0.0668317977684152,-0.0,-0.7030881059308302,-0.5450020834297884,0.0
2019-05-21,1.0,-0.0,-0.07756098684665176,-0.0,-0.6854483886572528,-0.5405312017691368,0.0
2019-05-22,1.0,-0.0,-0.07172956916204205,-0.0,-0.6919197734128538,-0.5390655582932278,0.0
2019-05-23,1.0,-0.0,-0.0601690244350542,-0.0,-0.7040694469961419,-0.5322891787617123,0.0
2019-05-24,1.0,-0.0,-0.04743381461226918,-0.0,-0.7045054115278128,-0.5362332105347459,0.0
2019-05-28,1.0,-0.0,-0.0402252798827812,-0.0,-0.7091966391171959,-0.540030678358021,0.0
2019-05-29,1.0,-0.0,-0.03345362111617984,-0.0,-0.7014139488436486,-0.5346905426567713,0.0
2019-05-30,1.0,-0.0,-0.029038194996705367,-0.0,-0.7009156801708664,-0.5422053577514713,0.0
2019-05-31,1.0,-0.0,-0.038711283060702734,-0.0,-0.6994954636982738,-0.5242878798162854,0.0
2019-06-03,1.0,-0.0,-0.04891953401383537,-0.0,-0.713648347191239,-0.4907501295657856,0.0
2019-06-04,1.0,-0.0,-0.06787330316742082,-0.0,-0.6808610725325926,-0.491308633125756,0.0
2019-06-05,1.0,-0.0,-0.06476321573677317,-0.0,-0.6948113940631869,-0.4606025621100775,0.0
2019-06-06,1.0,-0.0,-0.06921421121540954,-0.0,-0.6824667687459779,-0.46743448061602644,0.0
2019-06-07,1.0,-0.0,-0.08579260339987178,-0.0,-0.6648760970002431,-0.45993324048898027,0.0
2019-06-10,1.0,-0.0,-0.08493628674278396,-0.0,-0.6580464212362802,-0.465449084605022,0.0
2019-06-11,1.0,-0.0,-0.08427575522850504,-0.0,-0.6640256722363616,-0.4648223968131017,0.0
2019-06-12,1.0,-0.0,-0.07976999245148972,-0.0,-0.6657786066338084,-0.47460148306025485,0.0
2019-06-13,1.0,-0.0,-0.08674704145296298,-0.0,-0.6666444636870268,-0.46688425586713733,0.0
2019-06-14,1.0,-0.0,-0.07900351126716743,-0.0,-0.6879861327170097,-0.45533134805991377,0.0
2019-06-17,1.0,-0.0,-0.08231714088980699,-0.0,-0.676884120743653,-0.4619621954199151,0.0
2019-06-18,1.0,-0.0,-0.0795510113358524,-0.0,-0.6763503000666815,-0.4668148477439431,0.0
2019-06-19,1.0,-0.0,-0.05415719926760936,-0.0,-0.6773951600450023,-0.4744435375350202,0.0
2019-06-20,1.0,-0.0,-0.06268755516328332,-0.0,-0.6704986760812003,-0.4733451015004413,0.0
2019-06-21,1.0,-0.0,-0.06500892798095365,-0.0,-0.6648810704759386,-0.4745276987853537,0.0
2019-06-24,1.0,-0.0,-0.06104105474702414,-0.0,-0.6626620436827808,-0.48472869415428105,0.0
2019-06-25,1.0,-0.0,-0.044954006722094465,-0.0,-0.6768087741022467,-0.48945250309570143,0.0
2019-06-26,1.0,-0.0,-0.043710044904550174,-0.0,-0.6665339438582519,-0.5017806976795629,0.0
2019-06-27,1.0,-0.0,-0.04057913262934183,-0.0,-0.6751676960881982,-0.49806291647295836,0.0
2019-06-28,1.0,-0.0,-0.027215092005566724,-0.0,-0.6853475888577173,-0.4964545273807683,0.0
2019-07-01,1.0,-0.0,-0.03568501495182191,-0.0,-0.6759552552885147,-0.5034223059032008,0.0
2019-07-02,1.0,-0.0,-0.04232218036782628,-0.0,-0.6668956348327055,-0.5066253046753822,0.0
2019-07-03,1.0,-0.0,-0.04621792883413834,-0.0,-0.6602339699561306,-0.5091948420259671,0.0
2019-07-05,1.0,-0.0,-0.04202966017157678,-0.0,-0.6640508966770854,-0.5106736716100285,0.0
2019-07-08,1.0,-0.0,-0.04599001663893511,-0.0,-0.6592567942318358,-0.5132778702163062,0.0
2019-07-09,1.0,-0.0,-0.04315367404355243,-0.0,-0.656764360559137,-0.5153629737932257,0.0
2019-07-10,1.0,-0.0,-0.07941066847909496,-0.0,-0.6133608120848041,-0.4996820942316546,0.0
2019-07-11,1.0,-0.0,-0.07668293540869718,-0.0,-0.6206525084641429,-0.5011432088994416,0.0
2019-07-12,1.0,-0.0,-0.0634693022127115,-0.0,-0.6318912837256503,-0.5107326435615168,0.0
2019-07-15,1.0,-0.0,-0.08938289012756395,-0.0,-0.6343166846592787,-0.4794994381898698,0.0
2019-07-16,1.0,-0.0,-0.09655810673835441,-0.0,-0.6389978405535235,-0.4679388303732757,0.0
2019-07-17,1.0,-0.0,-0.09923748236953456,-0.0,-0.636459802538787,-0.4681329337094499,0.0
2019-07-18,1.0,-0.0,-0.09761416958561893,-0.0,-0.6379618002775759,-0.46742889872887894,0.0
2019-07-19,1.0,-0.0,-0.09983254748160227,-0.0,-0.6380822279998238,-0.46542986824130794,0.0
2019-07-22,1.0,-0.0,-0.09713428489487966,-0.0,-0.6430320545346246,-0.46592689007037436,0.0
2019-07-23,1.0,-0.0,-0.1054449455505445,-0.0,-0.6355076449235508,-0.45902540974590256,0.0
2019-07-24,1.0,-0.0,-0.10850426974205475,-0.0,-0.6430583678140681,-0.4493353288141562,0.0
2019-07-25,1.0,-0.0,-0.09191200757492349,-0.0030828176953735715,-0.6664171052341841,-0.44057868892167446,0.0
2019-07-26,1.0,-0.0,-0.08546970930616377,-0.0023986092467486743,-0.6697841251677925,-0.44290649825055567,0.0
2019-07-29,1.0,-0.0,-0.08843492586490939,-0.005074135090609555,-0.662668863261944,-0.44041735310269087,0.0
2019-07-30,1.0,-0.0,-0.08460660344221987,-0.007112750263435195,-0.6604100807867931,-0.44316385669125397,0.0
2019-07-31,1.0,-0.0,-0.0636671952078929,-0.009271494009866104,-0.6727228682170543,-0.45659355179704014,0.0
2019-08-01,1.0,-0.0,-0.07263699081601266,-0.0,-0.6765390868743684,-0.4479720525552577,0.0
2019-08-02,1.0,-0.0,-0.07092823472399665,-0.0,-0.6732455174236751,-0.4585664566721001,0.0
2019-08-05,1.0,-0.0,-0.07052058778171884,-0.0,-0.6728646648013924,-0.4596946531250689,0.0
2019-08-06,1.0,-0.0,-0.07487764376857194,-0.0,-0.6546058381401852,-0.4554492221639574,0.0
2019-08-07,1.0,-0.0,-0.06580348026330082,-0.0,-0.6459994351632595,-0.4606460863331234,0.0
2019-08-08,1.0,-0.0,-0.06175637393767706,-0.0,-0.6529091305295271,-0.4644366964480279,0.0
2019-08-09,1.0,-0.0,-0.05605731654363873,-0.0,-0.6446591402518455,-0.4703647416413374,0.0
2019-08-12,1.0,-0.0,-0.055647370938981436,-0.0,-0.6411734006001827,-0.47775409907363114,0.0
2019-08-13,1.0,-0.0,-0.053698566805362925,-0.0,-0.7310217290799815,-0.5269070735090153,0.0
2019-08-14,1.0,-0.0,-0.06322539128036589,-0.0,-0.710647882144745,-0.5243961297143251,0.0
2019-08-15,1.0,-0.0,-0.0693633710324699,-0.0,-0.7060151404596863,-0.5048112002918643,0.0
2019-08-16,1.0,-0.0,-0.09584107027002842,-0.0,-0.6493881294883553,-0.49195731448130836,0.0
2019-08-19,1.0,-0.0,-0.08739207068115393,-0.0,-0.6500078088396064,-0.49371946185939625,0.0
2019-08-20,1.0,-0.0,-0.09058051354827265,-0.00532174375803805,-0.6445740387600337,-0.47691693644950994,0.0
2019-08-21,1.0,-0.0,-0.09230871472243143,-0.007332417704133623,-0.6430153737096274,-0.4725754286473794,0.0
2019-08-22,1.0,-0.0,-0.09613308361793545,-0.0,-0.6201608460945246,-0.48707722815908344,0.0
2019-08-23,1.0,-0.0,-0.0901113438430162,-0.0,-0.619027670598611,-0.4956675118509536,0.0
2019-08-26,1.0,-0.0,-0.09110772694166722,-0.0,-0.6208038138118254,-0.4951554878721667,0.0
2019-08-27,1.0,-0.0,-0.0840972499003587,-0.0,-0.6195695496213631,-0.5105619768832204,0.0
2019-08-28,1.0,-0.0,-0.08942766295707473,-0.0,-0.6132971206500618,-0.5053656597774244,0.0
2019-08-29,1.0,-0.0,-0.08905560458958517,-0.0,-0.6148278905560459,-0.5026478375992939,0.0
2019-08-30,1.0,-0.0,-0.08634944368705748,-0.0,-0.6162320242754739,-0.49628391749857076,0.0
2019-09-03,1.0,-0.0,-0.08684047997176637,-0.0,-0.6097361919887065,-0.5091979883536263,0.0
2019-09-04,1.0,-0.0,-0.08645583807661034,-0.0,-0.6049711008065403,-0.5062303584379052,0.0
2019-09-05,1.0,-0.0,-0.08659150348343991,-0.0,-0.6053053779037822,-0.5058570141315576,0.0
2019-09-06,1.0,-0.0,-0.08640459538269277,-0.0,-0.5975532218105282,-0.5084738330665848,0.0
2019-09-09,1.0,-0.0,-0.09245609046567073,-0.0,-0.5916139898073012,-0.5032043570506791,0.0
2019-09-10,1.0,-0.0,-0.0766991990896757,-0.05919296249288809,-0.6066129808744366,-0.4457744321414504,0.0
2019-09-11,1.0,-0.0,-0.06652656465488935,-0.07453864845340513,-0.6122239005275716,-0.43580482038484275,0.0
2019-09-12,1.0,-0.0,-0.05706283913880623,-0.07754244705058638,-0.6158323122702608,-0.43755469980745665,0.0
2019-09-13,1.0,-0.0,-0.0561706783369803,-0.07754923413566739,-0.6163238512035011,-0.43811816192560177,0.0
2019-09-16,1.0,-0.0,-0.055812020040693994,-0.07489006060340866,-0.6187236090751964,-0.43842299866541234,0.0
2019-09-17,1.0,-0.0,-0.07961198986279822,-0.06901599230970899,-0.6142619942322818,-0.4218517871187626,0.0
