Date,BGNE,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-13,1.0,-0.6342306293197526,-1.7607008609191221,-0.0,-1.4468291499939372,-1.2210500788165393,0.0
2018-11-14,1.0,-0.641977566447208,-1.7672518897829799,-0.0,-1.4582418922214095,-1.2285418190685198,0.0
2018-11-15,1.0,-0.6593510250282983,-1.8407118601433785,-0.0,-1.5443969312036223,-1.2440573512765691,0.0
2018-11-16,1.0,-0.6526803607214429,-1.8223321643286576,-0.0,-1.5386397795591182,-1.248810120240481,0.0
2018-11-19,1.0,-0.6555416405760801,-1.8211646837820912,-0.0,-1.5368816530995615,-1.2480901690670005,0.0
2018-11-20,1.0,-0.5773580216229651,-1.8057039890642475,-0.0,-1.5452342487883683,-1.2852615881695042,0.0
2018-11-21,1.0,-0.5973632087150285,-1.8066972022777914,-0.0,-1.556263926714533,-1.2293265659816786,0.0
2018-11-23,1.0,-0.5979483376591275,-1.7955753306142628,-0.0,-1.5577184526016563,-1.2284019280682241,0.0
2018-11-26,1.0,-0.5984999999999999,-1.8423749999999999,-0.0,-1.5708125,-1.2382499999999999,0.0
2018-11-27,1.0,-0.583891784561926,-1.8396624472573841,-0.0,-1.5575204765450485,-1.223938942665674,0.0
2018-11-28,1.0,-0.590713885604033,-1.8239248148378662,-0.0,-1.573660297504201,-1.2357005041389182,0.0
2018-11-29,1.0,-0.5274947833558364,-1.797103228182153,-0.0,-1.5667116730084694,-1.2458573708113416,0.0
2018-11-30,1.0,-0.5259204531461642,-1.8031030661248615,-0.0,-1.571542913434306,-1.2563107991626647,0.0
2018-12-03,1.0,-0.5319360039687462,-1.8146471536648892,-0.0,-1.5855140766464098,-1.269130596552152,0.0
2018-12-04,1.0,-0.5106224375698843,-1.838240775251584,-0.0,-1.5875264007951297,-1.2755621816374703,0.0
2018-12-06,1.0,-0.492800771130791,-1.7116693776733538,-0.0,-1.600939815651545,-1.2190493403217062,0.0
2018-12-07,1.0,-0.4762627489072365,-1.7290553666828556,-0.0,-1.6197790189412336,-1.245811073336571,0.0
2018-12-10,1.0,-0.4190819081908191,-1.7423342334233425,-0.0,-1.625922592259226,-1.2132613261326133,0.0
2018-12-11,1.0,-0.416636658264314,-1.743428159884768,-0.0,-1.6248349537870606,-1.216780698595607,0.0
2018-12-12,1.0,-0.41783699435842037,-1.7430080422518306,-0.0,-1.6247749369823552,-1.216060496939143,0.0
2018-12-13,1.0,-0.4185014098026276,-1.741316215729798,-0.0,-1.6241526186333914,-1.2152498650188974,0.0
2018-12-14,1.0,-0.41236738405577444,-1.7912700818429825,-0.0,-1.625522885722946,-1.2332828129736282,0.0
2018-12-17,1.0,-0.36778189325399235,-1.805695549213674,-0.0,-1.6089622927925191,-1.2895743518124962,0.0
2018-12-18,1.0,-0.3375980687990344,-1.7861194930597466,-0.0,-1.6097163548581777,-1.3016294508147255,0.0
2018-12-19,1.0,-0.3364717243044239,-1.7864687066207978,-0.0,-1.610356690204599,-1.3020701309674692,0.0
2018-12-20,1.0,-0.3307048696803708,-1.759766447962439,-0.0,-1.6323361223138504,-1.2965749714079335,0.0
2018-12-21,1.0,-0.3208054493307839,-1.7556763862332694,-0.0,-1.6289435946462714,-1.2697179732313575,0.0
2018-12-24,1.0,-0.28339745486830425,-1.7169576797869193,-0.0,-1.619532406037289,-1.2989641905889318,0.0
2018-12-26,1.0,-0.2817601966177073,-1.733512786002692,-0.0,-1.5698987652876122,-1.26660424834689,0.0
2018-12-27,1.0,-0.21850044365572313,-1.6456299911268855,-0.0,-1.4353371783496005,-1.2462843833185449,0.0
2018-12-28,1.0,-0.21841565496978768,-1.6456011974056213,-0.0,-1.4343367148955044,-1.245190975109485,0.0
2018-12-31,1.0,-0.22079290268921542,-1.642583864707513,-0.0,-1.4349875242583863,-1.2464652065428332,0.0
2019-01-02,1.0,-0.21746594307232253,-1.6413777827001883,-0.0,-1.4324952929449553,-1.246317421641378,0.0
2019-01-03,1.0,-0.24254042340390067,-1.6396066011001835,-0.0,-1.4591320775684837,-1.215202533755626,0.0
2019-01-04,1.0,-0.2137219186399514,-1.6440359882982833,-0.0,-1.4458243638571509,-1.2160953800298062,0.0
2019-01-07,1.0,-0.16273366395988884,-1.6070085563245955,-0.0,-1.475557251076353,-1.2045888059294785,0.0
2019-01-08,1.0,-0.1663135017658245,-1.5886443901113827,-0.0,-1.480304265145341,-1.1980440097799512,0.0
2019-01-09,1.0,-0.16710196974643596,-1.594243116770051,-0.0,-1.4823158123843727,-1.1976275982152573,0.0
2019-01-10,1.0,-0.16787209744956225,-1.5918755777910707,-0.0,-1.482407961281201,-1.1958779705258578,0.0
2019-01-11,1.0,-0.17102254165305458,-1.5665904388544047,-0.0,-1.4894914515953395,-1.2177393008820647,0.0
2019-01-14,1.0,-0.179846730800587,-1.5598130333170284,-0.0,-1.4851894124680691,-1.210228816783521,0.0
2019-01-15,1.0,-0.17834325342652763,-1.565936766231639,-0.0,-1.488669251351499,-1.2275978812865178,0.0
2019-01-16,1.0,-0.1567374753766704,-1.5565138689240272,-0.0,-1.4172389927061704,-1.1934728211680776,0.0
2019-01-17,1.0,-0.17105263157894737,-1.536490517792457,-0.0,-1.4204133816322182,-1.1990730875772428,0.0
2019-01-18,1.0,-0.17627173213135866,-1.5203369821850183,-0.0,-1.4248765829577164,-1.244473062889032,0.0
2019-01-22,1.0,-0.0,-1.6659812149169122,-0.0,-1.6841549491468906,-1.2075251486689267,0.0
2019-01-23,1.0,-0.0,-1.5528835571208452,-0.0,-1.6720228923618754,-1.2780651551837994,0.0
2019-01-24,1.0,-0.0,-1.55683572216097,-0.0,-1.6732635060639471,-1.28257993384785,0.0
2019-01-25,1.0,-0.0,-1.4879053010808028,-0.0,-1.9409847315148396,-1.2896437353462573,0.0
2019-01-28,1.0,-0.0,-1.4602074141981323,-0.0,-1.979774250845127,-1.289692316507191,0.0
2019-01-29,1.0,-0.0,-1.4242685025817554,-0.0,-1.9820424555364313,-1.3309236947791163,0.0
2019-01-30,1.0,-0.0,-1.4289903403863846,-0.0,-1.9875804967801287,-1.3332566697332107,0.0
2019-01-31,1.0,-0.0,-1.4369467754914358,-0.0,-1.9479250488561903,-1.362915277618117,0.0
2019-02-01,1.0,-0.0,-1.4338897493259908,-0.0,-1.9395399529627715,-1.3628176446968394,0.0
2019-02-04,1.0,-0.0,-1.435481094727179,-0.0,-1.9370589247805383,-1.3650238108898962,0.0
2019-02-05,1.0,-0.0,-1.4168389616356536,-0.0,-1.9258557316793017,-1.4004135079255686,0.0
2019-02-06,1.0,-0.0,-1.305813114207984,-0.0,-1.8690800066625952,-1.3772694464493922,0.0
2019-02-07,1.0,-0.0,-1.3126105216622457,-0.0,-1.8551061007957559,-1.358366489832007,0.0
2019-02-08,1.0,-0.0,-1.2974035320821569,-0.0,-1.8694569008470352,-1.3693184963738028,0.0
2019-02-11,1.0,-0.0,-1.273993893977241,-0.0,-1.894143769081321,-1.3828476269775187,0.0
2019-02-12,1.0,-0.0,-1.2946781833379772,-0.0,-1.8965171356923936,-1.3813875731401504,0.0
2019-02-13,1.0,-0.0,-1.2971441271252362,-0.0,-1.8872096899655517,-1.3718190910101122,0.0
2019-02-14,1.0,-0.0,-1.2486215538847119,-0.0,-1.9319409635199112,-1.3889167362851573,0.0
2019-02-15,1.0,-0.0,-1.2343359092678046,-0.0,-1.9337855117584921,-1.3913937843998443,0.0
2019-02-19,1.0,-0.0,-1.1985380280118296,-0.0,-1.982199654037163,-1.3993080743262094,0.0
2019-02-20,1.0,-0.0,-1.2165683796686324,-0.0,-1.9786576804268463,-1.4212299915754,0.0
2019-02-21,1.0,-0.0,-1.205514065921725,-0.0,-1.982200011230277,-1.4273681846257509,0.0
2019-02-22,1.0,-0.0,-1.18399686432611,-0.0,-2.0011198835321125,-1.4142449185284731,0.0
2019-02-25,1.0,-0.0,-1.1721011432111281,-0.0,-2.0242721180379566,-1.4351523342907022,0.0
2019-02-26,1.0,-0.0,-1.167464114832536,-0.0,-2.026737967914438,-1.4347875035181537,0.0
2019-02-27,1.0,-0.0,-1.158664940620251,-0.0,-2.04570270726628,-1.4239882929025722,0.0
2019-02-28,1.0,-0.0,-1.1602365530836383,-0.0,-2.045902562658406,-1.4260771613629961,0.0
2019-03-01,1.0,-0.0,-1.1683263009845288,-0.0,-2.032292545710267,-1.4253164556962028,0.0
2019-03-04,1.0,-0.0,-1.2262151577977425,-0.0,-2.0922598479612993,-1.4405666897028333,0.0
2019-03-05,1.0,-0.0,-1.1765278652843807,-0.0,-2.1250357981556793,-1.426141245203047,0.0
2019-03-06,1.0,-0.0,-1.178484107579462,-0.0,-2.10229146528686,-1.4051856484903622,0.0
2019-03-07,1.0,-0.0,-1.1374037154508383,-0.0,-2.1236406887177166,-1.4027526053466244,0.0
2019-03-08,1.0,-0.0,-1.1244920153397058,-0.0,-2.187796920611299,-1.411481884265354,0.0
2019-03-11,1.0,-0.0,-1.131010534989112,-0.0,-2.253487140250721,-1.5010299570360779,0.0
2019-03-12,1.0,-0.0,-1.0755866021852052,-0.0,-2.3022269986267836,-1.5926921010209565,0.0
2019-03-13,1.0,-0.0,-1.1054806828391734,-0.0,-2.304103024857742,-1.5802336028751125,0.0
2019-03-14,1.0,-0.0,-1.1094217646354605,-0.0,-2.299173949479229,-1.5772776248054594,0.0
2019-03-15,1.0,-0.0,-1.1010519987977156,-0.0,-2.30814547640517,-1.602224226029456,0.0
2019-03-18,1.0,-0.0,-1.137773999635679,-0.0,-2.313376647033821,-1.6209241605440525,0.0
2019-03-19,1.0,-0.0,-1.1377945564147842,-0.0,-2.3076173658893016,-1.6436095719417891,0.0
2019-03-20,1.0,-0.0,-1.13856671957026,-0.0,-2.3031375900378466,-1.6626175070198999,0.0
2019-03-21,1.0,-0.0,-1.1415681014510426,-0.0,-2.3284355566394344,-1.6267528350201195,0.0
2019-03-22,1.0,-0.0,-1.1251451977746532,-0.0,-2.383260989178945,-1.6052454606590454,0.0
2019-03-25,1.0,-0.0,-1.0686879690147664,-0.0,-2.386407649479545,-1.5967683369644152,0.0
2019-03-26,1.0,-0.0,-1.092427752713084,-0.0,-2.3958053895866356,-1.6085843189854896,0.0
2019-03-27,1.0,-0.0,-1.0738723300079565,-0.0,-2.4309321255890812,-1.6155823489809655,0.0
2019-03-28,1.0,-0.0,-1.0689147762109135,-0.0,-2.422378908645003,-1.6399141630901286,0.0
2019-03-29,1.0,-0.0,-1.0673902379200393,-0.0,-2.424699533971057,-1.6398086828550404,0.0
2019-04-01,1.0,-0.0,-1.0648074206032312,-0.0,-2.41845322194238,-1.6596842557896676,0.0
2019-04-02,1.0,-0.0,-1.0798113438686758,-0.0,-2.431826534362367,-1.6134999387480093,0.0
2019-04-03,1.0,-0.0,-1.077758684178225,-0.0,-2.459985270651774,-1.5994231005278017,0.0
2019-04-04,1.0,-0.0,-1.0729613733905579,-0.0,-2.4342734518700184,-1.623973022685469,0.0
2019-04-05,1.0,-0.0,-1.0670065102567252,-0.0,-2.440179339147525,-1.6345657781599312,0.0
2019-04-08,1.0,-0.0,-1.0568990915786889,-0.0,-2.4483795727964646,-1.6326417873803092,0.0
2019-04-09,1.0,-0.0,-1.033337433878706,-0.0,-2.5049821626276296,-1.6124369541148973,0.0
2019-04-10,1.0,-0.0,-1.0,-0.0,-2.5169283611383713,-1.6165358194308148,0.0
2019-04-11,1.0,-0.0,-0.9809143909174594,-0.0,-2.542743172752378,-1.6131942313593126,0.0
2019-04-12,1.0,-0.0,-0.994080651128376,-0.0,-2.5562954741645085,-1.6156122826489085,0.0
2019-04-15,1.0,-0.0,-1.0171603933112043,-0.0,-2.5684223711404774,-1.6772718732385543,0.0
2019-04-16,1.0,-0.0,-1.0174098196392787,-0.0,-2.5673847695390783,-1.6777930861723447,0.0
2019-04-17,1.0,-0.0,-0.9333374597672691,-0.0,-2.590059420648675,-1.6662540232730874,0.0
2019-04-18,1.0,-0.0,-0.9712597200622083,-0.0,-2.5897978227060654,-1.6597822706065317,0.0
2019-04-22,1.0,-0.0,-0.9747637991049228,-0.0,-2.582856787667827,-1.6581924415713576,0.0
2019-04-23,1.0,-0.0,-0.9888177921351805,-0.0,-2.5864446791327573,-1.6370752314095793,0.0
2019-04-24,1.0,-0.0,-0.9624022831616827,-0.0,-2.5864871572155357,-1.6553542623154238,0.0
2019-04-25,1.0,-0.0,-0.9529755249099265,-0.0,-2.6034911169089323,-1.6554851534352093,0.0
2019-04-26,1.0,-0.0,-0.898911639918834,-0.0,-2.6177826969193876,-1.6321711861280208,0.0
2019-04-29,1.0,-0.0,-0.8852982736376482,-0.0,-2.613073662222768,-1.6453277631013086,0.0
2019-04-30,1.0,-0.0,-0.9327356994755459,-0.0,-2.5722649103549218,-1.5933040614709113,0.0
2019-05-01,1.0,-0.0,-0.9403386515068157,-0.0,-2.593068035943517,-1.5794975242985512,0.0
2019-05-02,1.0,-0.0,-0.9461472707290266,-0.0,-2.5432287214556113,-1.616375625839541,0.0
2019-05-03,1.0,-0.0,-0.9350167325829024,-0.0,-2.540249467599635,-1.6093094006693034,0.0
2019-05-06,1.0,-0.0,-0.8813846526264827,-0.0,-2.5340111353183246,-1.6364076494795448,0.0
2019-05-07,1.0,-0.0,-0.8744324029787491,-0.0,-2.5374462674819878,-1.6424895562148087,0.0
2019-05-08,1.0,-0.0,-0.8807851611741402,-0.018428477099465754,-2.4707965664205536,-1.6327510654901256,0.0
2019-05-09,1.0,-0.0,-0.8883664858348403,-0.012296564195298374,-2.4766726943942134,-1.6503918022905364,0.0
2019-05-10,1.0,-0.0,-0.8942406478515742,-0.023871396627787516,-2.482383513627848,-1.6428959932314013,0.0
2019-05-13,1.0,-0.0,-0.8883582459839979,-0.05259567078087204,-2.5660236928611297,-1.6954661043230166,0.0
2019-05-14,1.0,-0.0,-0.7740894140577416,-0.1643927396759654,-2.484590084054087,-1.6678036301620174,0.0
2019-05-15,1.0,-0.0,-0.8038889914466804,-0.14454495107993356,-2.52156790351363,-1.6834656328841302,0.0
2019-05-16,1.0,-0.0,-0.8086136126937451,-0.167371194020707,-2.4843472400906697,-1.6660540341848928,0.0
2019-05-17,1.0,-0.0,-0.7941646191646191,-0.18531941031941032,-2.482002457002457,-1.680958230958231,0.0
2019-05-20,1.0,-0.0,-0.7981223538074491,-0.1881327851751856,-2.4730318463520895,-1.676811683131865,0.0
2019-05-21,1.0,-0.0,-0.7933156890502863,-0.1741860035698898,-2.5017541700006154,-1.6857265956792025,0.0
2019-05-22,1.0,-0.0,-0.7926611162503855,-0.17224791859389454,-2.5097748997841505,-1.692445266728338,0.0
2019-05-23,1.0,-0.0,-0.7938607283464566,-0.2109375,-2.4993233267716533,-1.6474532480314958,0.0
2019-05-24,1.0,-0.0,-0.7380981595092024,-0.24411042944785274,-2.4931288343558284,-1.659570552147239,0.0
2019-05-28,1.0,-0.0,-0.7189502962873383,-0.23213205949933488,-2.44938928528238,-1.6462691982101827,0.0
2019-05-29,1.0,-0.0,-0.7291804860399204,-0.23270819513960078,-2.448471326056805,-1.6198516553096545,0.0
2019-05-30,1.0,-0.0,-0.7110395314787701,-0.26002928257686675,-2.336866764275256,-1.5485212298682283,0.0
2019-05-31,1.0,-0.0,-0.7243863862691113,-0.25153769550700017,-2.333372385917638,-1.5485325991447483,0.0
2019-06-03,1.0,-0.0,-0.7376887340301975,-0.28060394889663187,-2.3128339140534266,-1.4760743321718932,0.0
2019-06-04,1.0,-0.0,-0.7359893141297404,-0.29165456762878217,-2.3276032289912303,-1.4522910738138104,0.0
2019-06-05,1.0,-0.0,-0.7187840550616575,-0.3296816747920849,-2.3344995698308,-1.3526240321193004,0.0
2019-06-06,1.0,-0.0,-0.7221490348817229,-0.3003035683601581,-2.325104530614583,-1.3800904977375565,0.0
2019-06-07,1.0,-0.0,-0.7463626990491464,-0.30461679459273683,-2.302440142055218,-1.3746706381028755,0.0
2019-06-10,1.0,-0.0,-0.7508146115589094,-0.30840907791688105,-2.2819985136911907,-1.3754073057794547,0.0
2019-06-11,1.0,-0.0,-0.7486947042285845,-0.34253256067473753,-2.2776407137529406,-1.3686958517413508,0.0
2019-06-12,1.0,-0.0,-0.7538337832404802,-0.3348457871460571,-2.2775831370972375,-1.3771753489173513,0.0
2019-06-13,1.0,-0.0,-0.7594973028807529,-0.3449443360495811,-2.2613336393894183,-1.372776311259038,0.0
2019-06-14,1.0,-0.0,-0.7376587552439515,-0.36647319119590827,-2.284983621630941,-1.3576805930693638,0.0
2019-06-17,1.0,-0.0,-0.758487074200451,-0.36319472557978133,-2.2855242611763344,-1.376149441906194,0.0
2019-06-18,1.0,-0.0,-0.7361062768302588,-0.37150481494372894,-2.295509919944309,-1.3980740225084116,0.0
2019-06-19,1.0,-0.0,-0.7335570081564182,-0.3835251923410655,-2.2911436339445825,-1.376467866026494,0.0
2019-06-20,1.0,-0.0,-0.7384802643018605,-0.3908885411232829,-2.2885295310960414,-1.3781950965049556,0.0
2019-06-21,1.0,-0.0,-0.7430459770114942,-0.38862068965517244,-2.243505747126437,-1.3718965517241382,0.0
2019-06-24,1.0,-0.0,-0.7153801843317972,-0.392741935483871,-2.2413018433179723,-1.4108870967741935,0.0
2019-06-25,1.0,-0.0,-0.6763861783951325,-0.39662495695098143,-2.251004477097922,-1.4158535185397771,0.0
2019-06-26,1.0,-0.0,-0.6740642787328235,-0.37434600126487666,-2.218996147875582,-1.4820330017823262,0.0
2019-06-27,1.0,-0.0,-0.6560822123433983,-0.37526701691588243,-2.2210611396570634,-1.5209283528664628,0.0
2019-06-28,1.0,-0.0,-0.6265435660703981,-0.3846508944027697,-2.2375072129255624,-1.5216387766878245,0.0
2019-07-01,1.0,-0.0,-0.6016166281755196,-0.40063510392609697,-2.2689376443418015,-1.5025404157043882,0.0
2019-07-02,1.0,-0.0,-0.6043626291188182,-0.3969069190374516,-2.2686825552541983,-1.5007213341796988,0.0
2019-07-03,1.0,-0.0,-0.6035089744329658,-0.39810700063484733,-2.268598141628672,-1.5011254112079413,0.0
2019-07-05,1.0,-0.0,-0.5975201845444059,-0.39896193771626304,-2.2665513264129182,-1.5039792387543254,0.0
2019-07-08,1.0,-0.0,-0.5991257836314487,-0.3918444815091735,-2.2548455742796345,-1.5056651521251512,0.0
2019-07-09,1.0,-0.0,-0.5880800780129639,-0.3934492055297424,-2.2507313715367405,-1.5039866919061549,0.0
2019-07-10,1.0,-0.0,-0.5919701749354745,-0.3944938342414683,-2.247146544307428,-1.5019214224261541,0.0
2019-07-11,1.0,-0.0,-0.5909562211981567,-0.40973502304147463,-2.2554723502304146,-1.504147465437788,0.0
2019-07-12,1.0,-0.0,-0.6154067591686337,-0.404283493580517,-2.238470838850826,-1.4992227531809545,0.0
2019-07-15,1.0,-0.0,-0.6207491800448818,-0.4182058806605673,-2.2391391909776166,-1.4760342942631914,0.0
2019-07-16,1.0,-0.0,-0.6328253356750325,-0.5212169282193644,-2.164296640416974,-1.3470624893773724,0.0
2019-07-17,1.0,-0.0,-0.6033767107920126,-0.5315234462643034,-2.131702939196769,-1.3426071348440656,0.0
2019-07-18,1.0,-0.0,-0.6054026901825083,-0.5492548975833008,-2.103253892950829,-1.3233800301389742,0.0
2019-07-19,1.0,-0.0,-0.6083709524605695,-0.5689683999331215,-2.073789221423396,-1.3220754611826337,0.0
2019-07-22,1.0,-0.0,-0.5780501392757661,-0.5508077994428969,-2.078440111420613,-1.3636768802228412,0.0
2019-07-23,1.0,-0.0,-0.5714845280062671,-0.5614683005987353,-2.095909574170444,-1.3668513233730624,0.0
2019-07-24,1.0,-0.0,-0.573177549194991,-0.5792710196779964,-2.0871533989266546,-1.3507379248658318,0.0
2019-07-25,1.0,-0.0,-0.538085177360169,-0.602134993884132,-2.0906260424774827,-1.329033692872234,0.0
2019-07-26,1.0,-0.0,-0.5110171377698642,-0.6100600934787448,-2.1064433563320724,-1.3367460494101937,0.0
2019-07-29,1.0,-0.0,-0.5138287237587471,-0.6149061423969788,-2.090525380428746,-1.3344440741974897,0.0
2019-07-30,1.0,-0.0,-0.5010830324909747,-0.62154956956401,-2.085531796723133,-1.3457928353235213,0.0
2019-07-31,1.0,-0.0,-0.5244627089465208,-0.6203143222080302,-2.0740823013272616,-1.334536569112012,0.0
2019-08-01,1.0,-0.0,-0.5516858917480035,-0.6002107364685004,-2.0763087843833183,-1.3174911268855367,0.0
2019-08-02,1.0,-0.0,-0.5317710930142374,-0.619965652872417,-2.0656473325577527,-1.3225306077225638,0.0
2019-08-05,1.0,-0.0,-0.523709167544784,-0.6035716266430037,-2.089567966280295,-1.3291553435749544,0.0
2019-08-06,1.0,-0.0,-0.525536317107699,-0.5964826309484917,-2.011869759337907,-1.3110094740280955,0.0
2019-08-07,1.0,-0.0,-0.5353206276809469,-0.572786012922843,-2.000760167236792,-1.3209534669055762,0.0
2019-08-08,1.0,-0.0,-0.5240908351850848,-0.5591566852745108,-2.003251856267953,-1.3332610698607121,0.0
2019-08-09,1.0,-0.0,-0.4976019830791615,-0.5479872824271165,-1.982540281295468,-1.3606186344775555,0.0
2019-08-12,1.0,-0.0,-0.48724572166612845,-0.5632870519857927,-1.9952642342051445,-1.3357012162307609,0.0
2019-08-13,1.0,-0.0,-0.4893124427933021,-0.559468045011576,-2.0043073278414902,-1.3310181446185323,0.0
2019-08-14,1.0,-0.0,-0.5074578817469686,-0.5574095933040026,-1.9790750080480741,-1.321386414851379,0.0
2019-08-15,1.0,-0.0,-0.5751578046432011,-0.6042580507114582,-1.9668342783780892,-1.2030063121857282,0.0
2019-08-16,1.0,-0.0,-0.5700599443374009,-0.6093984157567972,-1.9702954399486192,-1.2024191821879682,0.0
2019-08-19,1.0,-0.0,-0.5413958444326052,-0.6195524773574853,-1.9804475226425147,-1.1862013851891315,0.0
2019-08-20,1.0,-0.0,-0.540942664328604,-0.6234125086348903,-1.9749189648759233,-1.1745044901429407,0.0
2019-08-21,1.0,-0.0,-0.5457628915151836,-0.5986008797498542,-1.9817160421855953,-1.1736181037680853,0.0
2019-08-22,1.0,-0.0,-0.5464342313787639,-0.6045430533544638,-1.9797675647120971,-1.1518753301637612,0.0
2019-08-23,1.0,-0.0,-0.5465694047996618,-0.6070409134157945,-1.9822391373295276,-1.1501744370440852,0.0
2019-08-26,1.0,-0.0,-0.5117813383600376,-0.6123154256990261,-1.9870143470520472,-1.1250392711278667,0.0
2019-08-27,1.0,-0.0,-0.5051551787303082,-0.603810121944837,-1.9843512848694196,-1.1403674046161094,0.0
2019-08-28,1.0,-0.0,-0.4835589941972921,-0.6196351089968112,-1.9911652464843956,-1.1333054524543889,0.0
2019-08-29,1.0,-0.0,-0.4565388037050604,-0.6389659322832173,-2.0116698937673347,-1.1259615887801557,0.0
2019-08-30,1.0,-0.0,-0.45255474452554745,-0.6415537017726799,-2.004744525547445,-1.1149113660062566,0.0
2019-09-03,1.0,-0.0,-0.46479240559148755,-0.6554871687878155,-1.996974754850824,-1.098685583142082,0.0
2019-09-04,1.0,-0.0,-0.42725752508361203,-0.6712479096989967,-2.0047031772575252,-1.1225438963210703,0.0
2019-09-05,1.0,-0.0,-0.4733420707732634,-0.677745740498034,-2.0269462647444296,-1.064429882044561,0.0
2019-09-06,1.0,-0.0,-0.44127543662874535,-0.7443785718100732,-2.138546173156011,-1.0168242268867167,0.0
