Date,BECN,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-12-06,1.0,-0.08573141486810552,-1.5740407673860912,-0.0,-1.205335731414868,-1.1308952837729815,0.0
2018-12-07,1.0,-0.08812069137776002,-1.5739834149265663,-0.0,-1.2053152163053251,-1.1280847237486262,0.0
2018-12-10,1.0,-0.03393440998711979,-1.5950163479639352,-0.0,-1.2182700881799267,-1.1067076191419796,0.0
2018-12-11,1.0,-0.03531976024173974,-1.594293357111012,-0.0,-1.2180115916183683,-1.1061078912171198,0.0
2018-12-12,1.0,-0.0344434532659332,-1.5950540192288634,-0.0,-1.2181088314005353,-1.1082366934284866,0.0
2018-12-13,1.0,-0.03378411849209888,-1.5878040322980136,-0.0,-1.2267300738098776,-1.1053648387576163,0.0
2018-12-14,1.0,-0.040447546908262785,-1.5700282192187733,-0.0,-1.2352591712461014,-1.1050051982771425,0.0
2018-12-17,1.0,-0.010797751701015679,-1.5719850113401046,-0.0,-1.2163494724386155,-1.1312986884922591,0.0
2018-12-18,1.0,-0.0,-1.5523338394475192,-0.0,-1.2089925062447962,-1.1365038938139786,0.0
2018-12-19,1.0,-0.0,-1.5524150093073383,-0.0,-1.209170177329284,-1.1370138140491821,0.0
2018-12-20,1.0,-0.0,-1.528318454558759,-0.0,-1.2210351724474366,-1.1288843358212595,0.0
2018-12-21,1.0,-0.0,-1.5251815980629542,-0.0,-1.2166101694915255,-1.1007748184019372,0.0
2018-12-24,1.0,-0.0,-1.4825851393188854,-0.0,-1.2075754643962848,-1.1473006965944272,0.0
2018-12-26,1.0,-0.0,-1.4848398032755576,-0.0,-1.168743732989543,-1.1212815737955404,0.0
2018-12-27,1.0,-0.0,-1.404164393526096,-0.0,-1.0334606292053101,-1.1087015821058375,0.0
2018-12-28,1.0,-0.0,-1.4113394562153316,-0.0,-1.0310539237973992,-1.104255706101664,0.0
2018-12-31,1.0,-0.0,-1.4191417638483965,-0.0,-1.0317966472303208,-1.1044551749271136,0.0
2019-01-02,1.0,-0.0,-1.417102569934046,-0.0,-1.0274732772344781,-1.1040254719126676,0.0
2019-01-03,1.0,-0.0,-1.4181081573197378,-0.0,-1.0257192279679535,-1.1082483612527314,0.0
2019-01-04,1.0,-0.0,-1.4226230842262308,-0.0,-0.9882001898820019,-1.1101767711017678,0.0
2019-01-07,1.0,-0.0,-1.3773543293193948,-0.0,-0.9607869083851618,-1.0727802037845706,0.0
2019-01-08,1.0,-0.0,-1.3666123993487922,-0.0,-0.9642715712588552,-1.0691688300259603,0.0
2019-01-09,1.0,-0.0,-1.3452354582908785,-0.0,-0.9804633854605059,-1.1043724803969346,0.0
2019-01-10,1.0,-0.0,-1.3474192976232706,-0.0,-0.9807112451223838,-1.106065980844271,0.0
2019-01-11,1.0,-0.0,-1.3354982206405694,-0.0,-0.9898131672597865,-1.1230871886120997,0.0
2019-01-14,1.0,-0.0,-1.3359886075386052,-0.0,-0.9950602999421476,-1.1191313248186552,0.0
2019-01-15,1.0,-0.0,-1.325083612040134,-0.0,-0.995273132664437,-1.1389520624303233,0.0
2019-01-16,1.0,-0.0,-1.3203706178448928,-0.0,-0.9820927435520513,-1.1521225889794644,0.0
2019-01-17,1.0,-0.0,-1.3055047916202362,-0.0,-0.9909070648540228,-1.160909293514598,0.0
2019-01-18,1.0,-0.0,-1.3002022926500336,-0.0,-1.00472016183412,-1.1905147224095303,0.0
2019-01-22,1.0,-0.0,-1.39424813596999,-0.0,-1.0000926226091789,-1.2367897003658594,0.0
2019-01-23,1.0,-0.0,-1.3732217573221754,-0.0,-1.0187819618781961,-1.2569967456996745,0.0
2019-01-24,1.0,-0.0,-1.3761497723682987,-0.0,-1.0116138623060484,-1.2577812877450525,0.0
2019-01-25,1.0,-0.0,-1.3753773901375377,-0.0,-1.0506062203479178,-1.3662721042794845,0.0
2019-01-28,1.0,-0.0,-1.3467830926450128,-0.0,-1.089334548769371,-1.3616561915271315,0.0
2019-01-29,1.0,-0.0,-1.3268273829653605,-0.0,-1.0945456302236822,-1.409729938644379,0.0
2019-01-30,1.0,-0.0,-1.3232748198655642,-0.0,-1.0929445331012138,-1.4196527878524106,0.0
2019-01-31,1.0,-0.0,-1.349971008890607,-0.0,-1.0233861615771163,-1.458494395052184,0.0
2019-02-01,1.0,-0.0,-1.3479355244687545,-0.0,-1.0350936637784984,-1.4574761605111572,0.0
2019-02-04,1.0,-0.0,-1.347434656340755,-0.0,-1.0356727976766698,-1.4571636011616649,0.0
2019-02-05,1.0,-0.0,-1.3357865685372585,-0.0,-1.027792572507626,-1.4783324456495424,0.0
2019-02-06,1.0,-0.0,-1.339787028073572,-0.0,-1.0210067763794772,-1.4794772507260405,0.0
2019-02-07,1.0,-0.0,-1.341869584160333,-0.0,-1.024543738200126,-1.4745606816091397,0.0
2019-02-08,1.0,-0.0,-1.3460007765482431,-0.0,-1.0432440302853816,-1.464181712288876,0.0
2019-02-11,1.0,-0.0,-1.3171330387825233,-0.0,-1.0509081983308788,-1.5411389297987237,0.0
2019-02-12,1.0,-0.0,-1.3459561004548153,-0.0,-1.0604607474787424,-1.5372256278425946,0.0
2019-02-13,1.0,-0.0,-1.3699367713890536,-0.0,-1.0492985575973128,-1.520499901205295,0.0
2019-02-14,1.0,-0.0,-1.347782958039877,-0.0,-1.0859041761729986,-1.5261382799325462,0.0
2019-02-15,1.0,-0.0,-1.3705692269450658,-0.0,-1.08043748446433,-1.520357941834452,0.0
2019-02-19,1.0,-0.0,-1.3516559908634986,-0.0,-1.0959829187149313,-1.5178509359948358,0.0
2019-02-20,1.0,-0.0,-1.3609220527597001,-0.0,-1.090665209399374,-1.5164190968254758,0.0
2019-02-21,1.0,-0.0,-1.3660140487221641,-0.0,-1.0998854182234843,-1.5158670851392417,0.0
2019-02-22,1.0,-0.0,-1.3595909204290346,-0.0,-1.122224993764031,-1.5069593414816664,0.0
2019-02-25,1.0,-0.0,-1.3539334303930919,-0.0,-1.1445353682413775,-1.5218635473668358,0.0
2019-02-26,1.0,-0.0,-1.3479653636318134,-0.0,-1.1492066670003505,-1.5080334351068623,0.0
2019-02-27,1.0,-0.0,-1.3486380933306628,-0.0,-1.1596735429601441,-1.4986981774484276,0.0
2019-02-28,1.0,-0.0,-1.350579304834199,-0.0,-1.1577107471034758,-1.4857670795045945,0.0
2019-03-01,1.0,-0.0,-1.355363649977537,-0.0,-1.1580891528977189,-1.4782608695652173,0.0
2019-03-04,1.0,-0.0,-1.3561842039614829,-0.0,-1.147981839046051,-1.4850571271765705,0.0
2019-03-05,1.0,-0.0,-1.333099297893681,-0.0,-1.1936308926780341,-1.4883149448345034,0.0
2019-03-06,1.0,-0.0,-1.332195905258932,-0.0,-1.189833400240867,-1.4960357286230428,0.0
2019-03-07,1.0,-0.0,-1.2853790072905225,-0.0,-1.2176170977728953,-1.4905123339658444,0.0
2019-03-08,1.0,-0.0,-1.2780169139616142,-0.0,-1.270876588848939,-1.5152175013926164,0.0
2019-03-11,1.0,-0.0,-1.2708120269993863,-0.0,-1.2704540805890774,-1.5722540396809164,0.0
2019-03-12,1.0,-0.0,-1.2102000416753491,-0.0,-1.3300687643259013,-1.6691498228797665,0.0
2019-03-13,1.0,-0.0,-1.238554722324191,-0.0,-1.34270281608894,-1.6628559442026325,0.0
2019-03-14,1.0,-0.0,-1.241354013833578,-0.0,-1.3389226577237476,-1.6597673443722487,0.0
2019-03-15,1.0,-0.0,-1.226373395074721,-0.0,-1.3508208798147758,-1.6848558198274048,0.0
2019-03-18,1.0,-0.0,-1.2527942670731056,-0.0,-1.3773998609551314,-1.7176319589282851,0.0
2019-03-19,1.0,-0.0,-1.2574869616646058,-0.0,-1.3834614764234636,-1.7356309479004248,0.0
2019-03-20,1.0,-0.0,-1.264123455457832,-0.0,-1.3827766686451195,-1.748880375546323,0.0
2019-03-21,1.0,-0.0,-1.2651167808403905,-0.0,-1.4008306812665192,-1.728032795727925,0.0
2019-03-22,1.0,-0.0,-1.259860536064502,-0.0,-1.4639899760296362,-1.723959468293746,0.0
2019-03-25,1.0,-0.0,-1.1221707407999149,-0.0,-1.49603238003941,-1.7075145124354265,0.0
2019-03-26,1.0,-0.0,-1.1598604775959218,-0.0,-1.4891333512208214,-1.717252481888919,0.0
2019-03-27,1.0,-0.0,-1.144578313253012,-0.0,-1.5607588725944501,-1.7462792345854004,0.0
2019-03-28,1.0,-0.0,-1.137313758663974,-0.0,-1.5549855373028434,-1.7653222725536213,0.0
2019-03-29,1.0,-0.0,-1.1349479081437845,-0.0,-1.5517918507609232,-1.7679594174439537,0.0
2019-04-01,1.0,-0.0,-1.1491754941574752,-0.0,-1.5552582723599433,-1.7558698263623458,0.0
2019-04-02,1.0,-0.0,-1.170752921989671,-0.0,-1.5745583038869257,-1.690948627344387,0.0
2019-04-03,1.0,-0.0,-1.1705548893491768,-0.0,-1.5980050147171043,-1.6822195573967076,0.0
2019-04-04,1.0,-0.0,-1.1706479057591623,-0.0,-1.598712914485166,-1.6843913612565447,0.0
2019-04-05,1.0,-0.0,-1.1629816112084064,-0.0,-1.6066659369527145,-1.7032070928196148,0.0
2019-04-08,1.0,-0.0,-1.158519247594051,-0.0,-1.6078849518810148,-1.7016622922134732,0.0
2019-04-09,1.0,-0.0,-1.1521607819449784,-0.0,-1.6394486848607985,-1.6995771786283016,0.0
2019-04-10,1.0,-0.0,-1.130727910545933,-0.0,-1.6544617408463056,-1.6960644595483447,0.0
2019-04-11,1.0,-0.0,-1.1302724077328647,-0.0,-1.670694200351494,-1.6911247803163447,0.0
2019-04-12,1.0,-0.0,-1.130107231234534,-0.0,-1.670552653285675,-1.6983777838878196,0.0
2019-04-15,1.0,-0.0,-1.1309313617303023,-0.0,-1.6801478702273227,-1.7065217391304348,0.0
2019-04-16,1.0,-0.0,-1.1301994144616916,-0.0,-1.6883389493454126,-1.70540794343479,0.0
2019-04-17,1.0,-0.0,-1.1135622270138774,-0.0,-1.7101232929728531,-1.7051473433958093,0.0
2019-04-18,1.0,-0.0,-1.097594768344048,-0.0,-1.7099866991797827,-1.7343715362447352,0.0
2019-04-22,1.0,-0.0,-1.0907671721677075,-0.0,-1.7307091882247991,-1.7539027653880466,0.0
2019-04-23,1.0,-0.0,-1.0985199664898073,-0.0,-1.728455738620497,-1.7581122591454903,0.0
2019-04-24,1.0,-0.0,-1.069964349376114,-0.0,-1.7296122994652405,-1.7708333333333333,0.0
2019-04-25,1.0,-0.0,-1.0150998794106851,-0.0,-1.5952393435746866,-1.6326744612803439,0.0
2019-04-26,1.0,-0.0,-0.9840278861661724,-0.0,-1.5853493574735966,-1.6332656989750793,0.0
2019-04-29,1.0,-0.0,-0.968251493894518,-0.0,-1.5810340348142373,-1.6469212782540918,0.0
2019-04-30,1.0,-0.0,-0.9522896808951513,-0.0,-1.5724720265230003,-1.655511811023622,0.0
2019-05-01,1.0,-0.0,-0.9685300207039338,-0.0,-1.5620600414078674,-1.6453933747412008,0.0
2019-05-02,1.0,-0.0,-0.9760701392470347,-0.0,-1.5161423414130997,-1.6650850954100052,0.0
2019-05-03,1.0,-0.0,-0.9788056930693069,-0.0,-1.514490511551155,-1.6634694719471945,0.0
2019-05-06,1.0,-0.0,-0.9437278380183975,-0.0,-1.513232951333573,-1.68204943727838,0.0
2019-05-07,1.0,-0.0,-0.9400741350906097,-0.0,-1.5176070840197693,-1.6905889621087316,0.0
2019-05-08,1.0,-0.0,-0.9301601877359452,-0.0,-1.4911743699622488,-1.6801856953372103,0.0
2019-05-09,1.0,-0.0,-0.9260019500179607,-0.0,-1.5289167137065736,-1.6767075486221583,0.0
2019-05-10,1.0,-0.0,-0.914948715344775,-0.0,-1.5197522087945567,-1.6429877119935006,0.0
2019-05-13,1.0,-0.0,-0.9164294428629524,-0.0,-1.5166226108174055,-1.6503151687677917,0.0
2019-05-14,1.0,-0.0,-0.8402260339050858,-0.0,-1.528629294394159,-1.6318947842176326,0.0
2019-05-15,1.0,-0.0,-0.8476867614660525,-0.0,-1.548117364310034,-1.6112056879631484,0.0
2019-05-16,1.0,-0.0,-0.8532992634901548,-0.0,-1.5438649230923396,-1.6131068690816175,0.0
2019-05-17,1.0,-0.0,-0.8361632857500627,-0.0,-1.5340345604808414,-1.6386175807663412,0.0
2019-05-20,1.0,-0.0,-0.8294170582941706,-0.0,-1.532846715328467,-1.6371862813718627,0.0
2019-05-21,1.0,-0.0,-0.8364444000798562,-0.0,-1.5199640646835695,-1.6346077061289679,0.0
2019-05-22,1.0,-0.0,-0.825230615806532,-0.0,-1.5286960857641487,-1.6323610072301171,0.0
2019-05-23,1.0,-0.0,-0.8305752168278338,-0.0,-1.5268168677100988,-1.627105971488386,0.0
2019-05-24,1.0,-0.0,-0.8064244286918157,-0.0,-1.5195558419669855,-1.6311406335200516,0.0
2019-05-28,1.0,-0.0,-0.7921267640505076,-0.0,-1.527407774201535,-1.6321366674919535,0.0
2019-05-29,1.0,-0.0,-0.8086960803624187,-0.0,-1.5166929288950166,-1.5988280480598778,0.0
2019-05-30,1.0,-0.0,-0.8050939128724555,-0.0,-1.5114072180155373,-1.6004031861539973,0.0
2019-05-31,1.0,-0.0,-0.8007864340132711,-0.0,-1.5129024330302288,-1.6014745637748833,0.0
2019-06-03,1.0,-0.0,-0.8141614542611416,-0.0,-1.5265832681782645,-1.545885457388585,0.0
2019-06-04,1.0,-0.0,-0.8056601006891833,-0.0,-1.5250501002004009,-1.5570653502126204,0.0
2019-06-05,1.0,-0.0,-0.7862264786563357,-0.0,-1.551373983348573,-1.4749025458395497,0.0
2019-06-06,1.0,-0.0,-0.7943731300067561,-0.0,-1.514766914390503,-1.5166489721069396,0.0
2019-06-07,1.0,-0.0,-0.8143181050701915,-0.0,-1.500892469487192,-1.5089488156688697,0.0
2019-06-10,1.0,-0.0,-0.8102203830237705,-0.0,-1.4900394572225963,-1.5115965739582329,0.0
2019-06-11,1.0,-0.0,-0.8170784778298922,-0.0,-1.509453121222378,-1.5088245249262608,0.0
2019-06-12,1.0,-0.0,-0.8382431190441639,-0.0,-1.5082474725487351,-1.4907367097179898,0.0
2019-06-13,1.0,-0.0,-0.8581398730189501,-0.0,-1.504967770077061,-1.4834973101342508,0.0
2019-06-14,1.0,-0.0,-0.8578962647571124,-0.0,-1.5135958970389007,-1.4669053609444551,0.0
2019-06-17,1.0,-0.0,-0.8578886310904872,-0.0,-1.5055587780355761,-1.4702726218097446,0.0
2019-06-18,1.0,-0.0,-0.8715059483509044,-0.0,-1.5015958990231164,-1.4629557984331174,0.0
2019-06-19,1.0,-0.0,-0.8793875487505416,-0.0,-1.4943425297318118,-1.4411382348692763,0.0
2019-06-20,1.0,-0.0,-0.8859733744935366,-0.0,-1.4931024503183483,-1.444385491028362,0.0
2019-06-21,1.0,-0.0,-0.8928881179531657,-0.0,-1.4849667533969355,-1.4404933988628699,0.0
2019-06-24,1.0,-0.0,-0.8817931500893676,-0.0,-1.4806531085454808,-1.4682382493599342,0.0
2019-06-25,1.0,-0.0,-0.8308026030368764,-0.0,-1.5098095926729331,-1.479874668594842,0.0
2019-06-26,1.0,-0.0,-0.8297800501639976,-0.0,-1.4865425429288057,-1.5071387227474435,0.0
2019-06-27,1.0,-0.0,-0.8262066966226991,-0.0,-1.5007489008068804,-1.504662511475093,0.0
2019-06-28,1.0,-0.0,-0.8190503763752172,-0.0,-1.503570739239529,-1.5026539278131634,0.0
2019-07-01,1.0,-0.0,-0.8157539529502507,-0.0,-1.5077130736598532,-1.4972040107983031,0.0
2019-07-02,1.0,-0.0,-0.812599565532223,-0.0,-1.5153753318851075,-1.499444846729423,0.0
2019-07-03,1.0,-0.0,-0.8225292242295429,-0.0,-1.5050236692107042,-1.5028982706984833,0.0
2019-07-05,1.0,-0.0,-0.7878044085089999,-0.0,-1.5123688516700358,-1.512609490807585,0.0
2019-07-08,1.0,-0.0,-0.7908706921378515,-0.0,-1.4958241336277238,-1.5131035806854183,0.0
2019-07-09,1.0,-0.0,-0.7789999519669533,-0.0,-1.5007445122244105,-1.52360824247082,0.0
2019-07-10,1.0,-0.0,-0.7437659155335606,-0.0,-1.5242396579061164,-1.536731850285879,0.0
2019-07-11,1.0,-0.0,-0.7356112522164183,-0.0,-1.5351032731106533,-1.5215411894378685,0.0
2019-07-12,1.0,-0.0,-0.7348405019637897,-0.0,-1.5405690200210749,-1.514321295143213,0.0
2019-07-15,1.0,-0.0,-0.7819814655584217,-0.0,-1.5216872074137766,-1.4732492595777205,0.0
2019-07-16,1.0,-0.0,-0.7924870961575224,-0.0,-1.5274326132670617,-1.459281208181992,0.0
2019-07-17,1.0,-0.0,-0.8073780283843838,-0.0,-1.5195680221723131,-1.4515697424379985,0.0
2019-07-18,1.0,-0.0,-0.8088095238095239,-0.0,-1.508809523809524,-1.4443333333333335,0.0
2019-07-19,1.0,-0.0,-0.8134249976129094,-0.0,-1.5210063974028454,-1.439749832903657,0.0
2019-07-22,1.0,-0.0,-0.8114711075058453,-0.0,-1.5144820346423629,-1.445769909815336,0.0
2019-07-23,1.0,-0.0,-0.8170970359410052,-0.0,-1.511670087346666,-1.4442747362894375,0.0
2019-07-24,1.0,-0.0,-0.8174447994658783,-0.0,-1.5109924173780345,-1.4405074157089037,0.0
2019-07-25,1.0,-0.0,-0.797184817187432,-0.0,-1.2422538893973067,-1.318473003006929,0.0
2019-07-26,1.0,-0.0,-0.7572027126258045,-0.0,-1.2401192173124271,-1.3221027169452724,0.0
2019-07-29,1.0,-0.0,-0.7481580421388254,-0.0,-1.2306432849325692,-1.329828945667629,0.0
2019-07-30,1.0,-0.0,-0.7546345849210087,-0.0,-1.2156098814060026,-1.3110844714646572,0.0
2019-07-31,1.0,-0.0,-0.7730481374383399,-0.0,-1.1924221806429665,-1.2869535635312128,0.0
2019-08-01,1.0,-0.0,-0.788668988363204,-0.0,-1.1805826892041111,-1.277754183300773,0.0
2019-08-02,1.0,-0.0,-0.7824074074074074,-0.0,-1.1801732925586137,-1.2847859327217124,0.0
2019-08-05,1.0,-0.0,-0.7776177566926465,-0.0,-1.184217214503558,-1.274017282277194,0.0
2019-08-06,1.0,-0.0,-0.775033433634236,-0.0,-1.1292209963223003,-1.274908057505851,0.0
2019-08-07,1.0,-0.0,-0.7918529350323793,-0.0,-1.0968038437434717,-1.2893252559013995,0.0
2019-08-08,1.0,-0.0,-0.866400040500177,-0.0,-1.5911000860628766,-1.605022021971346,0.0
2019-08-09,1.0,-0.0,-0.852002613196643,-0.0,-1.56369666817428,-1.6096788783355946,0.0
2019-08-12,1.0,-0.0,-0.8437752627324171,-0.0,-1.625555780113177,-1.583164915117219,0.0
2019-08-13,1.0,-0.0,-0.835699277404807,-0.0,-1.6739097012248243,-1.6151796238405167,0.0
2019-08-14,1.0,-0.0,-0.8531379257519277,-0.0,-1.6448450186386152,-1.6084869529694121,0.0
2019-08-15,1.0,-0.0,-0.8979211758191976,-0.0,-1.634418885589168,-1.5011325313333668,0.0
2019-08-16,1.0,-0.0,-0.9009403127671344,-0.0,-1.6299089857695983,-1.497561220898074,0.0
2019-08-19,1.0,-0.0,-0.8633684316590257,-0.0,-1.6816464305506573,-1.4930223185047107,0.0
2019-08-20,1.0,-0.0,-0.8721838389906879,-0.0,-1.6650145188745367,-1.4692600380494643,0.0
2019-08-21,1.0,-0.0,-0.8824087956021989,-0.0,-1.6685657171414294,-1.446526736631684,0.0
2019-08-22,1.0,-0.0,-0.8840261490094315,-0.0,-1.667099156644543,-1.4391436698438045,0.0
2019-08-23,1.0,-0.0,-0.8770581778265643,-0.0,-1.665452549645744,-1.4470611715397665,0.0
2019-08-26,1.0,-0.0,-0.8351822503961965,-0.0,-1.578302838207751,-1.388896892858858,0.0
2019-08-27,1.0,-0.0,-0.8282396967806938,-0.0,-1.5707911529050522,-1.3986950055174399,0.0
2019-08-28,1.0,-0.0,-0.8187437113698434,-0.0,-1.581764170379953,-1.3907814671074694,0.0
2019-08-29,1.0,-0.0,-0.7724124935224007,-0.0,-1.5588166014980922,-1.3797522023837565,0.0
2019-08-30,1.0,-0.0,-0.7620901543224354,-0.0,-1.5601106993761436,-1.3684506777991463,0.0
2019-09-03,1.0,-0.0,-0.7575586589551888,-0.0,-1.5579066158837636,-1.386608360370527,0.0
2019-09-04,1.0,-0.0,-0.7667624746737031,-0.0,-1.562078876690383,-1.3830278471469633,0.0
2019-09-05,1.0,-0.0,-0.791994750656168,-0.0,-1.5548368953880765,-1.340082489688789,0.0
2019-09-06,1.0,-0.0,-0.7903496503496503,-0.0,-1.553100233100233,-1.3185547785547787,0.0
2019-09-09,1.0,-0.0,-0.7880411986764225,-0.0,-1.5527799785617746,-1.3197091858134873,0.0
2019-09-10,1.0,-0.0,-0.7919211549139367,-0.0,-1.5283638719230057,-1.3067740144364242,0.0
2019-09-11,1.0,-0.0,-0.7920210798816568,-0.0,-1.5362426035502958,-1.2945173816568047,0.0
2019-09-12,1.0,-0.0,-0.7946420323325635,-0.0,-1.5331177829099307,-1.2911778290993072,0.0
2019-09-13,1.0,-0.0,-0.7928931195416108,-0.0,-1.5389769419158081,-1.2889422854766417,0.0
2019-09-16,1.0,-0.0,-0.7972044102043641,-0.0,-1.5306084790330765,-1.285325460165152,0.0
2019-09-17,1.0,-0.0,-0.7467696693796845,-0.0,-1.5436611946475376,-1.3079045385570425,0.0
2019-09-18,1.0,-0.0,-0.7334497174622133,-0.0,-1.5429319612257086,-1.3177286718426975,0.0
2019-09-19,1.0,-0.0,-0.7275944480191194,-0.0,-1.554232925820388,-1.314137328798603,0.0
2019-09-20,1.0,-0.0,-0.7316624511381926,-0.0,-1.554748217981145,-1.312347666130145,0.0
