Date,IWF,IWM,MTUM,PINS,SPY,VLUE,VXX
2020-01-27,-1.2748477536481673,-1.3905549810410205,-3.708950936458693,1.0,-2.997931747673216,-1.1181201884407674,0.0
2020-01-28,-1.178631995477671,-1.442849067269644,-3.7465234595816845,1.0,-2.9379310344827583,-0.9998869417750141,0.0
2020-01-29,-1.1402877697841727,-1.4502023381294966,-3.746515287769784,1.0,-2.9187275179856114,-0.985161870503597,0.0
2020-01-30,-1.1853603603603604,-1.4483108108108107,-3.736036036036036,1.0,-2.9504504504504503,-0.9409909909909909,0.0
2020-01-31,-1.200880261821465,-1.4590903961178197,-3.721476131362149,1.0,-2.953165556934884,-0.9507956212617087,0.0
2020-02-03,-1.184962740518296,-1.4035146257368478,-3.6891335780224668,1.0,-2.9220331442553666,-0.9225892559225892,0.0
2020-02-04,-1.149933510638298,-1.373116134751773,-3.677859042553192,1.0,-2.930075354609929,-0.9505762411347517,0.0
2020-02-05,-1.0523537175538935,-1.3888033435987681,-3.720413550373955,1.0,-2.931808183018038,-0.9054113506379234,0.0
2020-02-06,-1.118238021638331,-1.3717156105100465,-3.822918966659307,1.0,-2.90914109074851,-0.818061382203577,0.0
2020-02-07,-1.1288248337028823,-1.364079822616408,-3.8450110864745013,1.0,-2.9251662971175163,-0.8233924611973392,0.0
2020-02-10,-1.1995128175385688,-1.3230483702586706,-4.0728453775664075,1.0,-3.1041642500869973,-0.9002435912307157,0.0
2020-02-11,-1.1658256073230842,-1.343856354887924,-4.112076047412276,1.0,-3.153620467081329,-0.9604506513320034,0.0
2020-02-12,-1.1768435885392203,-1.3363081258806953,-4.117073743541568,1.0,-3.1629873179896664,-0.9492719586660403,0.0
2020-02-13,-1.1551562132957482,-1.3379140239605356,-4.146699553676298,1.0,-3.1664317594550155,-0.9392764857881137,0.0
2020-02-14,-1.1656665490057656,-1.325567713848688,-4.134251088363337,1.0,-3.185315919519944,-0.9552888575126486,0.0
2020-02-18,-1.1608342170378225,-1.3336868151290209,-4.125839519264758,1.0,-3.1846353246141157,-0.9777306468716861,0.0
2020-02-19,-1.1593076651359944,-1.3336865654068055,-4.12598610620511,1.0,-3.1841516543035437,-0.9712704580242552,0.0
2020-02-20,-1.1585207867153458,-1.3336473913555529,-4.127900129548934,1.0,-3.186079378165116,-0.9709103756919091,0.0
2020-02-21,-1.1328547893622027,-1.3559661096728641,-4.13003059543422,1.0,-3.1808660861379146,-0.9677571193221934,0.0
2020-02-24,-1.0473696461824953,-1.3500931098696463,-4.122090316573557,1.0,-3.1701582867783986,-0.9490223463687152,0.0
2020-02-25,-0.8982771864369582,-1.4104027213870296,-4.0066937342258315,1.0,-2.8486777131570284,-0.8092834412377921,0.0
2020-02-26,-0.8901649613698058,-1.2878471497181039,-3.8629150135727706,1.0,-2.759761954479014,-0.6399039465441636,0.0
2020-02-27,-0.9139527624596816,-1.2717719279991677,-3.835605035896369,1.0,-2.7570492144417855,-0.6262615752783269,0.0
2020-02-28,-0.7826556668630917,-1.5079552150854452,-3.553329404832057,1.0,-2.4289923394225106,-0.5481241406403458,0.0
2020-03-02,-0.8125733281188894,-1.4615760657019947,-3.523953852170512,1.0,-2.436253421978882,-0.5428236214313649,0.0
2020-03-03,-0.7090627279358134,-1.663293216630197,-3.087436177972283,1.0,-2.211159737417943,-0.4465718453683443,0.0
2020-03-04,-0.577886323268206,-1.7570159857904084,-3.137211367673179,1.0,-2.1024866785079928,-0.3063055062166963,0.0
2020-03-05,-0.5210013440860215,-1.9569892473118278,-2.8198084677419355,1.0,-1.9133904569892473,-0.18943212365591397,0.0
2020-03-06,-0.48442178522295054,-1.9179412478756979,-2.769685198672817,1.0,-1.7935583070324512,-0.12697256615683417,0.0
2020-03-09,-0.472625250501002,-1.8917835671342684,-2.7743486973947897,1.0,-1.7814028056112226,-0.09587174348697394,0.0
2020-03-10,-0.9670952851961755,-1.1242993735575337,-2.1084734586218263,1.0,-1.3639301022090338,-0.03033300362677217,0.0
2020-03-11,-0.7717363751584284,-1.296261089987326,-2.100316856780735,1.0,-1.1688212927756654,-0.0,0.0
2020-03-12,-0.8103479250254506,-1.0883885262590574,-1.948739445475777,1.0,-1.1409066411162345,-0.0,0.0
2020-03-13,-0.8774140245791593,-0.7717649488794796,-1.557781679231643,1.0,-0.9566766497986161,-0.0,0.0
2020-03-16,-0.6837553750597227,-0.9006211180124223,-1.4214524605828953,1.0,-0.771954132823698,-0.0,0.0
2020-03-17,-0.7119851608279584,-0.7118586906116943,-0.9751275241347329,1.0,-0.8150583870831752,-0.0016019560726782177,0.0
2020-03-18,-0.6925295644649553,-0.7283365610449545,-0.8949688903539496,1.0,-0.7983023610367135,-0.006304338868515389,0.0
2020-03-19,-0.6969684622280173,-0.694116208947926,-0.8862358405997881,1.0,-0.7970825523592209,-0.0,0.0
2020-03-20,-0.703347280334728,-0.838744769874477,-0.8489121338912133,1.0,-0.7931380753138076,-0.0,0.0
2020-03-23,-0.6972389848722824,-0.8931553277672151,-0.7687443167727536,1.0,-0.774117549805737,-0.0,0.0
2020-03-24,-0.7273515925145619,-0.9205601685462883,-0.7178088982525715,1.0,-0.7653571281034411,-0.0,0.0
2020-03-25,-0.7115626969124135,-0.8970541902961564,-0.5990075614366731,1.0,-0.7306238185255198,-0.0,0.0
2020-03-26,-0.7306768515966454,-0.898413198409261,-0.5794385163602002,1.0,-0.7289443635075009,-0.0,0.0
2020-03-27,-0.7227508315927903,-0.8834222944225265,-0.5436682911735128,1.0,-0.7179933472576777,-0.0,0.0
2020-03-30,-0.7032670673447372,-0.8708969024503005,-0.5657651410078595,1.0,-0.7127831715210355,-0.0,0.0
2020-03-31,-0.6911866226892689,-0.8816061977448798,-0.5606734678223516,1.0,-0.7018102324154329,-0.0,0.0
2020-04-01,-0.6951691376470138,-0.8958740374669579,-0.5364900586139525,1.0,-0.703444048576792,-0.0,0.0
2020-04-02,-0.7052264279754229,-0.8568231813699462,-0.5241219752711826,1.0,-0.7065538951680195,-0.0,0.0
2020-04-03,-0.7000037926195624,-0.8770053475935828,-0.5322183031820078,1.0,-0.6833921189365494,-0.0,0.0
2020-04-06,-0.7067344152889428,-0.857614136205066,-0.5317382071894433,1.0,-0.6958137418474138,-0.0,0.0
2020-04-07,-0.6851281670809066,-0.8242015061023111,-0.5088474236747412,1.0,-0.6913974106911006,-0.0,0.0
2020-04-08,-0.6772436133402047,-0.836413163513215,-0.48781565191783843,1.0,-0.6795994993742178,-0.0,0.0
2020-04-09,-0.6776813734539413,-0.844268045043382,-0.48480708879453577,1.0,-0.6853609008676389,-0.0,0.0
2020-04-13,-0.685218518251854,-0.7593419252645979,-0.4981280149758801,1.0,-0.657282741738066,-0.0,0.0
2020-04-14,-0.6590301777888624,-0.7409413189867105,-0.5174404104464317,1.0,-0.6455267752164464,-0.0,0.0
2020-04-15,-0.6467956683827445,-0.7511450381679389,-0.5073317947807562,1.0,-0.6452689508254926,-0.0,0.0
2020-04-16,-0.6550700042426815,-0.7318271814453402,-0.5149908075236884,1.0,-0.6336444633008061,-0.0,0.0
2020-04-17,-0.6479101376809042,-0.7553787105179759,-0.4950878552061692,1.0,-0.6228740448607345,-0.0,0.0
2020-04-20,-0.6628791863931264,-0.7244257408381554,-0.5008591969139049,1.0,-0.618726985796949,-0.0,0.0
2020-04-21,-0.6646670876306743,-0.7279169297691714,-0.5040693187399145,1.0,-0.6113800603381744,-0.0,0.0
2020-04-22,-0.6528141247077707,-0.7413029065912976,-0.48801423636553964,1.0,-0.6071740116542796,-0.0,0.0
2020-04-23,-0.6854048295454545,-0.7230823863636363,-0.5133522727272727,1.0,-0.6292613636363635,-0.0,0.0
2020-04-24,-0.6885350771199089,-0.7162200582841708,-0.5172009382329945,1.0,-0.631956784419646,-0.0,0.0
2020-04-27,-0.689900325104498,-0.7194455360651638,-0.5277410596263085,1.0,-0.6354899789217964,-0.0,0.0
2020-04-28,-0.6912061815475136,-0.6820614610286038,-0.5375181653847517,1.0,-0.6336440647928261,-0.0,0.0
2020-04-29,-0.7084961284364566,-0.6629608581373873,-0.5443276266249911,1.0,-0.6361440647865312,-0.0,0.0
2020-04-30,-0.7007430362362221,-0.6467232454132479,-0.5410078529422122,1.0,-0.6330246152762616,-0.0,0.0
2020-05-01,-0.6885211924418805,-0.6047877301461191,-0.5443711354450931,1.0,-0.6166706967425473,-0.0,0.0
2020-05-04,-0.6853777808389007,-0.596184310214202,-0.5465596804187616,1.0,-0.6156415731110958,-0.0,0.0
2020-05-05,-0.6949993064225274,-0.6005340546539047,-0.5634276598696074,1.0,-0.6088916631987793,-0.0,0.0
2020-05-06,-0.6908081859174471,-0.6016302462712452,-0.5603191120360735,1.0,-0.6158862296219216,-0.0,0.0
2020-05-07,-0.691571494645462,-0.6193119151812716,-0.5678656562422173,1.0,-0.6790835023303804,-0.0,0.0
2020-05-08,-0.6956768450544384,-0.608610845125368,-0.5635351278504805,1.0,-0.6786537574919318,-0.0,0.0
2020-05-11,-0.6922039672119513,-0.612930697988006,-0.5623292289130974,1.0,-0.6809907384407934,-0.0,0.0
2020-05-12,-0.6905695345356048,-0.6284125739539526,-0.5428398317770333,1.0,-0.7022239646446646,-0.0,0.0
2020-05-13,-0.6911822291837243,-0.6213377950233171,-0.543982058310491,1.0,-0.7033569470648963,-0.0,0.0
2020-05-14,-0.6931084887161753,-0.6269742236799886,-0.5383792648579272,1.0,-0.7067275125672928,-0.0,0.0
2020-05-15,-0.6908403750846792,-0.6276963668128499,-0.5379541483937675,1.0,-0.7089528291795913,-0.0,0.0
2020-05-18,-0.6973137535816619,-0.6450214899713467,-0.5390759312320917,1.0,-0.7002507163323782,-0.0,0.0
2020-05-19,-0.7085820495406941,-0.5948100225184973,-0.5774028666404546,1.0,-0.6935697179826285,-0.0,0.0
2020-05-20,-0.7111896600971152,-0.5908311910882604,-0.5795844044558698,1.0,-0.6888031990859754,-0.0,0.0
2020-05-21,-0.7003375377509328,-0.5832652336116539,-0.5828033398472199,1.0,-0.6866228459761948,-0.0,0.0
2020-05-22,-0.700060392909162,-0.5841060073181996,-0.5821876443212902,1.0,-0.6861700238019112,-0.0,0.0
2020-05-26,-0.6981613348921245,-0.5821376696071137,-0.5750522549332199,1.0,-0.6873206504410669,-0.0,0.0
2020-05-27,-0.6957739488052188,-0.5946252570375098,-0.558037297029001,1.0,-0.6969439126427002,-0.0,0.0
2020-05-28,-0.7112988534308331,-0.5731780909445884,-0.5685989137765787,1.0,-0.6966383869937169,-0.0,0.0
2020-05-29,-0.7229811454998221,-0.5531483457844183,-0.5780149413020278,1.0,-0.703308431163287,-0.0,0.0
2020-06-01,-0.72288256227758,-0.548612099644128,-0.583238434163701,1.0,-0.7039857651245551,-0.0,0.0
2020-06-02,-0.7218309859154929,-0.5473751600512163,-0.583760136577038,1.0,-0.7037274149950206,-0.0,0.0
2020-06-03,-0.7188899154288962,-0.5472958567266007,-0.5891905337218393,1.0,-0.6979958780470471,-0.0,0.0
2020-06-04,-0.7198222222222221,-0.5493688888888889,-0.5831822222222223,1.0,-0.7031822222222223,-0.0,0.0
2020-06-05,-0.7149658897100625,-0.5535460488914156,-0.5845650938032972,1.0,-0.7000426378624218,-0.0,0.0
2020-06-08,-0.7100237395032422,-0.5408709208801333,-0.5924954824079652,1.0,-0.6998192963186054,-0.0,0.0
2020-06-09,-0.71480208370247,-0.5351713384599028,-0.5949537545625289,1.0,-0.6987845068925193,-0.0,0.0
2020-06-10,-0.7150248051027639,-0.5330616583982991,-0.5979801559177889,1.0,-0.6975194897236002,-0.0,0.0
2020-06-11,-0.7216414472518515,-0.5133066373719835,-0.6115737623586945,1.0,-0.6971898366348914,-0.0,0.0
2020-06-12,-0.7105494428234963,-0.49748655394241925,-0.622947938271171,1.0,-0.6842900833128274,-0.0,0.0
2020-06-15,-0.7151291512915129,-0.49319978914074847,-0.6223159374450886,1.0,-0.6837111228255139,-0.0,0.0
2020-06-16,-0.7175073767036673,-0.4883377827736406,-0.6188703105240972,1.0,-0.6880005620345652,-0.0,0.0
2020-06-17,-0.7175524254452211,-0.488215251677263,-0.6187783202781973,1.0,-0.6880466472303207,-0.0,0.0
2020-06-18,-0.7202838972629212,-0.4825550753662907,-0.6222901514352974,1.0,-0.6884508625838868,-0.0,0.0
2020-06-19,-0.7223296873351387,-0.4823620441036823,-0.6227622832624063,1.0,-0.6895508739844547,-0.0,0.0
2020-06-22,-0.7218978615644344,-0.4818866066404051,-0.6265475520540236,1.0,-0.6868317388857625,-0.0,0.0
2020-06-23,-0.7241634118019635,-0.48133291108061504,-0.6269045356979486,1.0,-0.6863717935184208,-0.0,0.0
2020-06-24,-0.7234865806043126,-0.47894755355446905,-0.6274578775194345,1.0,-0.6876077245066657,-0.0,0.0
2020-06-25,-0.7217501229018892,-0.4744715218765363,-0.6302057728773088,1.0,-0.6850902451014819,-0.0,0.0
2020-06-26,-0.7244385083125373,-0.4705985729851324,-0.629749393694422,1.0,-0.6900636181505044,-0.0,0.0
2020-06-29,-0.7231077095913495,-0.4687543884285915,-0.6303889903103497,1.0,-0.6884917848616768,-0.0,0.0
2020-06-30,-0.7256140350877194,-0.4620701754385965,-0.6334736842105264,1.0,-0.6876140350877193,-0.0,0.0
2020-07-01,-0.7215775635407538,-0.4626117440841367,-0.6285363716038562,1.0,-0.6929710780017528,-0.0,0.0
2020-07-02,-0.7321874231080179,-0.4505606523955147,-0.6359801750500896,1.0,-0.6963337902913986,-0.0,0.0
2020-07-06,-0.7295168436598917,-0.4515788733384907,-0.6376679091356635,1.0,-0.6976580631549335,-0.0,0.0
2020-07-07,-0.7368476727785612,-0.44559238363892806,-0.6444287729196051,1.0,-0.6991889985895627,-0.0,0.0
2020-07-08,-0.7373538114696351,-0.4359588558545864,-0.6498168240101451,1.0,-0.6994856981823305,-0.0,0.0
2020-07-09,-0.7418968010439813,-0.4363559411702465,-0.6508658695728847,1.0,-0.69788029485416,-0.0,0.0
2020-07-10,-0.7488176748782382,-0.430542810757394,-0.655749276487612,1.0,-0.6942189595538929,-0.0,0.0
2020-07-13,-0.7643253561454983,-0.4225317261126233,-0.6578175262469512,1.0,-0.6903036515960268,-0.0,0.0
2020-07-14,-0.777250513492457,-0.4121396699482966,-0.6639280402294779,1.0,-0.688009065797861,-0.0,0.0
2020-07-15,-0.7797606401812902,-0.405672402804334,-0.6684370795269456,1.0,-0.6869555980454641,-0.0,0.0
2020-07-16,-0.7865188438651175,-0.38884953244545195,-0.6756871635024086,1.0,-0.6909889487106828,-0.0,0.0
2020-07-17,-0.7560370886118941,-0.3978534796046598,-0.6392351322895085,1.0,-0.6033012940257446,-0.0,0.0
2020-07-20,-0.7657936859312741,-0.3963832033511562,-0.6407042877090215,1.0,-0.6027994414739638,-0.0,0.0
2020-07-21,-0.7704985017706347,-0.38627077090710976,-0.6498569871969491,1.0,-0.5984404794333968,-0.0,0.0
2020-07-22,-0.7733864379084967,-0.3842252178649237,-0.6508374183006536,1.0,-0.5957244008714596,-0.0,0.0
2020-07-23,-0.7731825304898821,-0.3866253321523472,-0.6521428084758465,1.0,-0.594740069496491,-0.0,0.0
2020-07-24,-0.7706843718079672,-0.3918283963227783,-0.6479741232550221,1.0,-0.594347974123255,-0.0,0.0
2020-07-27,-0.7727984744262073,-0.3897364298849009,-0.6457127290063339,1.0,-0.5970510113736975,-0.0,0.0
2020-07-28,-0.7700851788756389,-0.38862010221465076,-0.6406814310051108,1.0,-0.6077683134582624,-0.0,0.0
2020-07-29,-0.7676020321183811,-0.3900576221487265,-0.6410719765419891,1.0,-0.6108970643390501,-0.0,0.0
2020-07-30,-0.7678400873243281,-0.39046936826306455,-0.6416291444944741,1.0,-0.6111679628871606,-0.0,0.0
2020-07-31,-0.7691572515957266,-0.3938969860395262,-0.6413967300406185,1.0,-0.6088678021640441,-0.0,0.0
2020-08-03,-1.0177734375,-0.3020703125,-0.7359765625,1.0,-0.8504296874999999,-0.0,0.0
2020-08-04,-1.0179310883662787,-0.30404719118681145,-0.7354871474333933,1.0,-0.8490507070864912,-0.0,0.0
2020-08-05,-1.016852617617227,-0.30217679644222517,-0.7337130373722399,1.0,-0.8483264414449558,-0.0,0.0
2020-08-06,-1.014231684017624,-0.30494794712831913,-0.7318984676570359,1.0,-0.8480134128748003,-0.0,0.0
2020-08-07,-1.0125488663017983,-0.3141125879593432,-0.7362392494136043,1.0,-0.8464034401876466,-0.0,0.0
2020-08-10,-1.01666536264768,-0.31014787575307096,-0.7390658007980596,1.0,-0.8462170409201157,-0.0,0.0
2020-08-11,-1.010906532191861,-0.3109729877643564,-0.736640475352801,1.0,-0.8506313279387046,-0.0,0.0
2020-08-12,-1.0109464795339926,-0.3112318698932718,-0.7358379921028968,1.0,-0.8514015403260486,-0.0,0.0
2020-08-13,-1.0090252002344207,-0.3163508497753467,-0.7294393436218011,1.0,-0.8521976948622778,-0.0,0.0
2020-08-14,-1.0069574734208881,-0.31750312695434646,-0.7277595372107567,1.0,-0.8564727954971857,-0.0,0.0
2020-08-17,-1.0067630961688818,-0.3190383111806098,-0.7278342455043002,1.0,-0.8556684910086003,-0.0,0.0
2020-08-18,-1.0030435461214298,-0.31606055876385203,-0.7233884813485251,1.0,-0.8594896207273295,-0.0,0.0
2020-08-19,-1.0088781589501967,-0.3193800864452319,-0.7127448308087692,1.0,-0.8529262879171373,-0.0,0.0
2020-08-20,-1.0103635017727042,-0.31487902754509683,-0.7138738457942104,1.0,-0.8569369228971052,-0.0,0.0
2020-08-21,-0.9969752200721294,-0.3340830651103269,-0.6867801605460117,1.0,-0.8600845387210609,-0.0,0.0
2020-08-24,-0.9969758064516129,-0.32746588089330025,-0.6970766129032259,1.0,-0.8556529156327544,-0.0,0.0
2020-08-25,-0.9992233009708736,-0.3225242718446602,-0.7132427184466019,1.0,-0.8485436893203884,-0.0,0.0
2020-08-26,-1.0013992537313432,-0.32097325870646765,-0.7157571517412935,1.0,-0.8486862562189054,-0.0,0.0
2020-08-27,-0.9912648497554158,-0.33232393819395917,-0.7094494914201415,1.0,-0.8492507182234647,-0.0,0.0
2020-08-28,-0.9915751057964824,-0.3302791474162364,-0.7100982257250456,1.0,-0.8504872461855029,-0.0,0.0
2020-08-31,-0.9908014748690084,-0.33254414903939455,-0.7069280031049874,1.0,-0.8509994178148652,-0.0,0.0
2020-09-01,-0.9934726863004117,-0.3242676198616831,-0.7204911026497786,1.0,-0.8471132178102416,-0.0,0.0
2020-09-02,-0.9933949801849407,-0.32617141969072966,-0.7199860128992152,1.0,-0.8457533607894941,-0.0,0.0
2020-09-03,-0.9954940957116222,-0.32640615288999375,-0.7207893101305158,1.0,-0.8417106898694842,-0.0,0.0
2020-09-04,-0.9758219758219758,-0.33040733040733034,-0.6995071995071994,1.0,-0.8443058443058442,-0.0,0.0
2020-09-08,-0.972572703492845,-0.3295507001077088,-0.7019156793352822,1.0,-0.8427065702415755,-0.0,0.0
2020-09-09,-0.9562035405011878,-0.35010345620354055,-0.6737297877231971,1.0,-0.8516744578128592,-0.0,0.0
2020-09-10,-0.9526833186703898,-0.3550089890219179,-0.6650728684542707,1.0,-0.8523887847607391,-0.0,0.0
2020-09-11,-0.9477503628447025,-0.3574593231991445,-0.6635474753647544,1.0,-0.8506607593002826,-0.0,0.0
2020-09-14,-0.9492321796928718,-0.35732294292917716,-0.6641454656581862,1.0,-0.8493009397203758,-0.0,0.0
2020-09-15,-0.9469375263016947,-0.36501013810780825,-0.6672787788362217,1.0,-0.8464746164734688,-0.0,0.0
2020-09-16,-0.9505803930582691,-0.3565107458912769,-0.672566371681416,1.0,-0.851319771673754,-0.0,0.0
2020-09-17,-0.947616312464101,-0.3597166379475397,-0.6708788052843193,1.0,-0.851005169442849,-0.0,0.0
2020-09-18,-0.9454740389033542,-0.35794149180578955,-0.673648338183489,1.0,-0.8519681421350896,-0.0,0.0
2020-09-21,-0.9405845894865713,-0.3630346621776724,-0.6772132527354809,1.0,-0.8450531792792103,-0.0,0.0
2020-09-22,-0.9442232600872827,-0.3557537707679351,-0.6844422326008728,1.0,-0.8437715335732332,-0.0,0.0
2020-09-23,-0.9650319993831443,-0.3516847867992906,-0.6835530881332409,1.0,-0.8550774924820725,-0.0,0.0
2020-09-24,-0.9617322410676512,-0.3461405330564209,-0.6774739433098727,1.0,-0.8606592054151763,-0.0,0.0
2020-09-25,-0.9607201938983573,-0.34640095410302774,-0.6801061824337321,1.0,-0.8599238256453661,-0.0,0.0
2020-09-28,-0.9596176730259873,-0.34493877394341865,-0.6743311197266899,1.0,-0.8597366703773367,-0.0,0.0
2020-09-29,-0.9614647239263804,-0.34317484662576686,-0.6697085889570553,1.0,-0.8599693251533743,-0.0,0.0
2020-09-30,-0.9617700065186547,-0.34222937996088804,-0.6709229648376087,1.0,-0.8595421603589094,-0.0,0.0
2020-10-01,-0.9617301940332849,-0.3424342357542756,-0.6709486923843853,1.0,-0.8594984277935425,-0.0,0.0
2020-10-02,-0.9649008150084575,-0.3483007842534215,-0.6754959249577118,1.0,-0.8557204367215131,-0.0,0.0
2020-10-05,-0.958144883096972,-0.35300881563817554,-0.6683020314296665,1.0,-0.8534304331161364,-0.0,0.0
2020-10-06,-0.9587814305943587,-0.3466646255118833,-0.6613341497952466,1.0,-0.8604232844731906,-0.0,0.0
2020-10-07,-0.9572051399724645,-0.3489750650145327,-0.6589796542756616,1.0,-0.8592244148692061,-0.0,0.0
2020-10-08,-0.9578508922771218,-0.34426229508196726,-0.6605525621919066,1.0,-0.8586495471741374,-0.0,0.0
2020-10-09,-0.9590004203125596,-0.3434335715104505,-0.6609988154827863,1.0,-0.8575522524932176,-0.0,0.0
2020-10-12,-0.9541477207596194,-0.34691070268617935,-0.6604256619922815,1.0,-0.8595773948263344,-0.0,0.0
2020-10-13,-0.943274586099031,-0.3543907835507744,-0.6605249103532463,1.0,-0.8565651941710537,-0.0,0.0
2020-10-14,-0.9437366493744278,-0.35409673481843146,-0.6613899908452853,1.0,-0.855202929508697,-0.0,0.0
2020-10-15,-0.9423443335111654,-0.3527551253715418,-0.6601630973248991,1.0,-0.8554607118359882,-0.0,0.0
2020-10-16,-0.9146264908976773,-0.37284442967394116,-0.6014179683172703,1.0,-0.8037000110778776,-0.0,0.0
2020-10-19,-0.9137994683992912,-0.3738186650915534,-0.5973124630832841,1.0,-0.8067409923213231,-0.0,0.0
2020-10-20,-0.9131608133086876,-0.3787060998151571,-0.5981515711645101,1.0,-0.8068391866913124,-0.0,0.0
2020-10-21,-0.9115973094833321,-0.376487545273117,-0.6024096385542169,1.0,-0.8053071180427231,-0.0,0.0
2020-10-22,-0.9227932960893854,-0.3693482309124767,-0.6019366852886406,1.0,-0.830316573556797,-0.0,0.0
2020-10-23,-0.9202280263795223,-0.3733745668616565,-0.6012519095346325,1.0,-0.8311039904616416,-0.0,0.0
2020-10-26,-0.9219781449296984,-0.3748927758922911,-0.600082049751986,1.0,-0.8326185059486071,-0.0,0.0
2020-10-27,-0.9247127294433667,-0.37311595284285926,-0.5978585285778242,1.0,-0.8350992389195643,-0.0,0.0
2020-10-28,-0.9312572346066241,-0.36682722825884023,-0.6035995668571001,1.0,-0.8323438258466823,-0.0,0.0
2020-10-29,-0.9297932470623234,-0.3636769299419902,-0.5951584114234717,1.0,-0.8299494273389856,-0.0,0.0
2020-10-30,-1.0057589144840642,-0.38679394130640576,-0.6166771852319344,1.0,-0.9352319343641526,-0.0,0.0
2020-11-02,-1.0105396123633206,-0.3854655982315557,-0.6170212765957447,1.0,-0.9343543993999921,-0.0,0.0
2020-11-03,-1.017175346468196,-0.37983180005527695,-0.618588857740751,1.0,-0.9327989892209895,-0.0,0.0
2020-11-04,-1.0186149234895094,-0.37245622337908185,-0.6179208076983752,1.0,-0.9348477677867171,-0.0,0.0
2020-11-05,-0.9907254578322722,-0.40080955749430164,-0.5922738347873929,1.0,-0.9461211978307003,-0.0,0.0
2020-11-06,-0.9860370254157514,-0.3965327894571697,-0.5924458738625666,1.0,-0.9471681832444304,-0.0,0.0
