Date,IWF,IWM,MTUM,SPY,VLUE,VXX,WNS
2018-12-18,-0.21630413672557777,-0.5054865022334434,-0.0013109341619731987,-0.466789667896679,-0.2377403379296951,0.0,1.0
2018-12-19,-0.21464125288333133,-0.5059851887823237,-0.0015296831370644652,-0.46769454898628143,-0.23824207842661163,0.0,1.0
2018-12-20,-0.2089949007950893,-0.4966528915633534,-0.011624253848570531,-0.4662509968824766,-0.23316174871311535,0.0,1.0
2018-12-21,-0.20971667802550872,-0.5011196572875085,-0.008007983643267453,-0.4717164833025022,-0.2434524389056567,0.0,1.0
2018-12-24,-0.20243778321661376,-0.4937843797707612,-0.011243851018973999,-0.4688007366661012,-0.2469770034167737,0.0,1.0
2018-12-26,-0.20918023311819672,-0.5074896445429149,-0.0026009055004334843,-0.45169058857528177,-0.23728446199788075,0.0,1.0
2018-12-27,-0.168842716084047,-0.4921849408020965,-0.0,-0.41471290186719084,-0.26409752445130796,0.0,1.0
2018-12-28,-0.16612492107663168,-0.4952645979000538,-0.0,-0.4146107616397353,-0.26244650749479687,0.0,1.0
2018-12-31,-0.1633174067828368,-0.5005855349447255,-0.0,-0.41556586097058273,-0.2626709762038598,0.0,1.0
2019-01-02,-0.16248478606872013,-0.5003276846737197,-0.0,-0.4148722029772493,-0.2628967325156821,0.0,1.0
2019-01-03,-0.16546611160484587,-0.4976378689368071,-0.00481781187146265,-0.41734880022451937,-0.2534964217222508,0.0,1.0
2019-01-04,-0.17339287812903983,-0.49766129980021157,-0.0025149841344458807,-0.4240451286872723,-0.2528381713479845,0.0,1.0
2019-01-07,-0.17528986705079463,-0.5024440928519139,-0.0,-0.42709046685715635,-0.25661794223911966,0.0,1.0
2019-01-08,-0.17456376791034192,-0.5056745637679104,-0.0,-0.4262306710171656,-0.2579325672672247,0.0,1.0
2019-01-09,-0.17531098211112428,-0.5105319274967421,-0.0,-0.42717687477787,-0.2563677289420685,0.0,1.0
2019-01-10,-0.17431236205709946,-0.5132306523957567,-0.0,-0.42720174668343736,-0.25849016303960887,0.0,1.0
2019-01-11,-0.17665810257874204,-0.5052573984204015,-0.0,-0.4297506898848606,-0.267223332381768,0.0,1.0
2019-01-14,-0.17944263309455244,-0.5047240534044123,-0.0,-0.42978176539184654,-0.26590351983626453,0.0,1.0
2019-01-15,-0.1718783490914287,-0.49824954154659556,-0.005977756078973065,-0.4275881778561052,-0.27788230250779966,0.0,1.0
2019-01-16,-0.16925750470159734,-0.49927393053538693,-0.0034518056514390456,-0.4262622896183969,-0.28231009117528033,0.0,1.0
2019-01-17,-0.16986751810903547,-0.4933282500953107,-0.009650209683568433,-0.42692051086542127,-0.2830013343499809,0.0,1.0
2019-01-18,-0.16938414459213924,-0.4908673615759778,-0.013435975901310128,-0.42636511427751744,-0.29069044659080046,0.0,1.0
2019-01-22,-0.056236066831267834,-0.5640386413212839,-0.0,-0.5558645156650767,-0.22096507419037803,0.0,1.0
2019-01-23,-0.03798543689320389,-0.5433009708737865,-0.0,-0.5959223300970874,-0.2499757281553398,0.0,1.0
2019-01-24,-0.0350004851072087,-0.5452847579315029,-0.0,-0.593019307266906,-0.2522314931599884,0.0,1.0
2019-01-25,-0.0,-0.5276292774260304,-0.0,-0.7020029070483604,-0.233968121012047,0.0,1.0
2019-01-28,-0.0,-0.5263600811840998,-0.0,-0.7118459482203852,-0.2369189644077026,0.0,1.0
2019-01-29,-0.0,-0.5153066295596859,-0.0,-0.7255243017592685,-0.24401152966901896,0.0,1.0
2019-01-30,-0.0,-0.5141408618718624,-0.0,-0.7242904716934241,-0.24678164918733533,0.0,1.0
2019-01-31,-0.0,-0.5222960033823273,-0.0,-0.6956154094854385,-0.2690939839339451,0.0,1.0
2019-02-01,-0.0,-0.5211428855869982,-0.0,-0.697702780059235,-0.27001667537768487,0.0,1.0
2019-02-04,-0.0,-0.5203187250996016,-0.0,-0.6955926294820717,-0.2741284860557769,0.0,1.0
2019-02-05,-0.0,-0.52655065815716,-0.0,-0.6920372955723973,-0.27445652173913043,0.0,1.0
2019-02-06,-0.0,-0.5130564908342686,-0.0,-0.7007856341189675,-0.2802344431974062,0.0,1.0
2019-02-07,-0.0,-0.5182838121070151,-0.0,-0.6754777462704968,-0.27205030205893227,0.0,1.0
2019-02-08,-0.0,-0.5219042920572274,-0.0,-0.6845091267883573,-0.26028613714849536,0.0,1.0
2019-02-11,-0.0,-0.5076315139540628,-0.0,-0.6926895529760435,-0.26942454927142506,0.0,1.0
2019-02-12,-0.0,-0.5012392187964707,-0.0,-0.7044215326658074,-0.27277684147913156,0.0,1.0
2019-02-13,-0.0,-0.5100381574681397,-0.0,-0.7053395515874006,-0.27857445694191585,0.0,1.0
2019-02-14,-0.0,-0.5046588893607454,-0.0,-0.7143214009142914,-0.2790837101246534,0.0,1.0
2019-02-15,-0.0,-0.5142721455708859,-0.0,-0.7099830033993202,-0.275244951009798,0.0,1.0
2019-02-19,-0.0,-0.5051469118528883,-0.0,-0.7194933040175895,-0.2738356985808515,0.0,1.0
2019-02-20,-0.0,-0.5088210305362587,-0.0,-0.7173771802688791,-0.2726772952171523,0.0,1.0
2019-02-21,-0.0,-0.49685377546943665,-0.0,-0.7189372752696764,-0.28123751498202154,0.0,1.0
2019-02-22,-0.0,-0.49624962496249625,-0.0,-0.7187718771877188,-0.2852285228522852,0.0,1.0
2019-02-25,-0.0,-0.488032881381419,-0.0,-0.7281772386656976,-0.28999273201172904,0.0,1.0
2019-02-26,-0.0,-0.48717177791140515,-0.0,-0.7304068951693726,-0.28793345359791545,0.0,1.0
2019-02-27,-0.0,-0.48585248490012783,-0.0,-0.7368737625623418,-0.2834766045963761,0.0,1.0
2019-02-28,-0.0,-0.47996087479935795,-0.0,-0.7308637640449438,-0.29720104333868375,0.0,1.0
2019-03-01,-0.0,-0.4789279715195427,-0.0,-0.737633815528869,-0.29052072103692933,0.0,1.0
2019-03-04,-0.0,-0.4771304042883623,-0.0,-0.7440008015630479,-0.2837533189719954,0.0,1.0
2019-03-05,-0.0,-0.4707019481823659,-0.0,-0.7524854388431411,-0.28738200441855793,0.0,1.0
2019-03-06,-0.0,-0.47189912764464054,-0.0,-0.7518048731575253,-0.2830642735385541,0.0,1.0
2019-03-07,-0.0,-0.45056673490787436,-0.0,-0.7592999450741499,-0.2867379038298297,0.0,1.0
2019-03-08,-0.0,-0.4459601785445609,-0.0,-0.7833893374793118,-0.2782988113746928,0.0,1.0
2019-03-11,-0.0,-0.4457961815525667,-0.0,-0.7819505314593723,-0.29099289708327036,0.0,1.0
2019-03-12,-0.0,-0.41603373383798614,-0.0,-0.798587649554195,-0.3256026621281784,0.0,1.0
2019-03-13,-0.0,-0.41130322187523805,-0.0,-0.7983598649300531,-0.32922030111458095,0.0,1.0
2019-03-14,-0.0,-0.4166031213461441,-0.0,-0.7955619948147018,-0.32964770474302274,0.0,1.0
2019-03-15,-0.0,-0.4106419306337759,-0.0,-0.7992405901990266,-0.33847251599092787,0.0,1.0
2019-03-18,-0.0,-0.41838359965061916,-0.0,-0.8016492832554077,-0.3489441504392951,0.0,1.0
2019-03-19,-0.0,-0.4191977741711106,-0.0,-0.7987222093412679,-0.35829662261380324,0.0,1.0
2019-03-20,-0.0,-0.42241268038309626,-0.0,-0.7960347987712008,-0.3630637375119395,0.0,1.0
2019-03-21,-0.0,-0.41707885901740177,-0.0,-0.7961505933006997,-0.3496245418898486,0.0,1.0
2019-03-22,-0.0,-0.4144794513484247,-0.0,-0.8120971484556283,-0.3516732841747022,0.0,1.0
2019-03-25,-0.0,-0.36724648031014084,-0.03183023872679045,-0.8027443378902266,-0.34867884105284636,0.0,1.0
2019-03-26,-0.0,-0.36401791426743446,-0.050569417786308385,-0.7762763915547025,-0.36831733845169545,0.0,1.0
2019-03-27,-0.0,-0.37780924185866904,-0.03889818509460677,-0.7829064229630582,-0.3747457845282533,0.0,1.0
2019-03-28,-0.0,-0.3732432642285892,-0.04133343686103994,-0.7893469989906048,-0.38424308305510263,0.0,1.0
2019-03-29,-0.0,-0.38643688916614677,-0.03412871698897899,-0.7984768143065086,-0.3802765647743814,0.0,1.0
2019-04-01,-0.0,-0.40004690798217496,-0.028561749146535323,-0.8074427331717614,-0.36992155942980737,0.0,1.0
2019-04-02,-0.0,-0.4029858496689601,-0.057016746722056345,-0.7954043879008179,-0.34098403219524864,0.0,1.0
2019-04-03,-0.0,-0.39996376905359593,-0.05662379338008851,-0.7985041794984602,-0.33283300121632464,0.0,1.0
2019-04-04,-0.0,-0.4050847016576023,-0.04033412266777694,-0.7965078456374092,-0.36027479247443334,0.0,1.0
2019-04-05,-0.0,-0.39612368770677575,-0.04454633078906922,-0.8004272279678015,-0.36397738817828956,0.0,1.0
2019-04-08,-0.0,-0.39087193105782503,-0.045327917935900436,-0.8018953891015127,-0.3654351844619751,0.0,1.0
2019-04-09,-0.0,-0.3779266830056839,-0.060124107003180896,-0.8175939928038797,-0.3516451999791417,0.0,1.0
2019-04-10,-0.0,-0.36492570328154683,-0.06534467952221094,-0.8132823275301221,-0.3587841882010045,0.0,1.0
2019-04-11,-0.0,-0.3704138988247317,-0.04713847726111395,-0.7697496167603474,-0.3676545733265202,0.0,1.0
2019-04-12,-0.0,-0.37001175208216236,-0.04820908487047162,-0.7699913136784017,-0.36661386745695157,0.0,1.0
2019-04-15,-0.0,-0.3707079759313788,-0.04378440660606837,-0.777518883625656,-0.3684803482268596,0.0,1.0
2019-04-16,-0.0,-0.3775077849813671,-0.05372913369748328,-0.7622900607483792,-0.35890040328755934,0.0,1.0
2019-04-17,-0.0,-0.3660251003246172,-0.052526646729545275,-0.7681159420289855,-0.36939907471308436,0.0,1.0
2019-04-18,-0.0,-0.3453411667697382,-0.032570603999175426,-0.7908936301793444,-0.40800865800865804,0.0,1.0
2019-04-22,-0.0,-0.3430462548801613,-0.02655324870077824,-0.8005791555704942,-0.4153372805543346,0.0,1.0
2019-04-23,-0.0,-0.3389861179329421,-0.024661996225732234,-0.8053925496988341,-0.41607424450016806,0.0,1.0
2019-04-24,-0.0,-0.309925603338777,-0.029188376493765714,-0.8126085491354952,-0.44049563211239856,0.0,1.0
2019-04-25,-0.0,-0.31632520578536,-0.03965100880267976,-0.8120277323362156,-0.42868271402975766,0.0,1.0
2019-04-26,-0.0,-0.3057107951443945,-0.0455667905695199,-0.8237633542148632,-0.42434561097969903,0.0,1.0
2019-04-29,-0.0,-0.2951741371232235,-0.039122286428236765,-0.8289083242230204,-0.43971575823832576,0.0,1.0
2019-04-30,-0.0,-0.2902974006712981,-0.03819634168553066,-0.8268415164051727,-0.4465953737673353,0.0,1.0
2019-05-01,-0.0,-0.2792551113426227,-0.047922906628467245,-0.8265659591092589,-0.45076181794504494,0.0,1.0
2019-05-02,-0.0,-0.2831863012985661,-0.04455200770291722,-0.8112004580112941,-0.46339813152210685,0.0,1.0
2019-05-03,-0.0,-0.27628042894043364,-0.04046755550917108,-0.8229707516894095,-0.46940798914603277,0.0,1.0
2019-05-06,-0.0,-0.258662012191945,-0.04585004949721253,-0.8216276767571511,-0.4789767102589486,0.0,1.0
2019-05-07,-0.0,-0.25997238216826035,-0.051353534300825926,-0.8152731820431985,-0.47883067142596597,0.0,1.0
2019-05-08,-0.0,-0.28011763470223716,-0.05955256800756223,-0.8056401638483351,-0.4804642369499002,0.0,1.0
2019-05-09,-0.0,-0.2773871983210913,-0.06012591815320042,-0.8060073452256035,-0.4797743966421826,0.0,1.0
2019-05-10,-0.0,-0.2719559314954052,-0.05923663324979114,-0.8070697577276525,-0.47243107769423565,0.0,1.0
2019-05-13,-0.0,-0.2735051653970573,-0.056454137535218614,-0.8071585098612126,-0.4716946676406136,0.0,1.0
2019-05-14,-0.0,-0.23701768904520532,-0.09886728043860556,-0.780231716147719,-0.470001034447088,0.0,1.0
2019-05-15,-0.0,-0.23674208144796383,-0.10073691014867486,-0.7808920491273433,-0.46730446024563677,0.0,1.0
2019-05-16,-0.0,-0.2384856086270656,-0.1050195246838553,-0.7747291111743257,-0.46779073676588484,0.0,1.0
2019-05-17,-0.0,-0.23082498511558075,-0.11389816468639176,-0.7651368072273563,-0.47873469493412024,0.0,1.0
2019-05-20,-0.0,-0.22253405082520147,-0.11627487834393264,-0.761502613352558,-0.47442004171065166,0.0,1.0
2019-05-21,-0.0,-0.21723038963709262,-0.11696823275418938,-0.7626195126966177,-0.473347383571502,0.0,1.0
2019-05-22,-0.0,-0.21453732034042117,-0.11991875144627569,-0.761036690407014,-0.47566400123415525,0.0,1.0
2019-05-23,-0.0,-0.20031011758625145,-0.14221475642847914,-0.7923245897402764,-0.44946375500710684,0.0,1.0
2019-05-24,-0.0,-0.18578418748390418,-0.14998712335822817,-0.787792943600309,-0.45176409992274014,0.0,1.0
2019-05-28,-0.0,-0.1832827217046683,-0.14800041175562303,-0.787508363786093,-0.4546811467394102,0.0,1.0
2019-05-29,-0.0,-0.18156812339331618,-0.14709511568123393,-0.7887917737789203,-0.4532647814910026,0.0,1.0
2019-05-30,-0.0,-0.18183921639200967,-0.14373859166516698,-0.7915777566393296,-0.4537110831169499,0.0,1.0
2019-05-31,-0.0,-0.18780149851175204,-0.1497741968592836,-0.7889510417735811,-0.4394180437236991,0.0,1.0
2019-06-03,-0.0,-0.19008222256268834,-0.16699862111230274,-0.7855829630764516,-0.4108319289106787,0.0,1.0
2019-06-04,-0.0,-0.18763571337335547,-0.16377570570954145,-0.7843913654361987,-0.4188018904074594,0.0,1.0
2019-06-05,-0.0,-0.17725650952706293,-0.18267162630633368,-0.7882031427920747,-0.38229712290290746,0.0,1.0
2019-06-06,-0.0,-0.1837699777463079,-0.18733562613797286,-0.7810793040663564,-0.37661845033380537,0.0,1.0
2019-06-07,-0.0,-0.17000127113257912,-0.19405109952968094,-0.791330875810347,-0.38685648913181647,0.0,1.0
2019-06-10,-0.0,-0.1716956212536828,-0.19826272477903079,-0.7829929899420908,-0.38695011683429853,0.0,1.0
2019-06-11,-0.0,-0.1684971464806595,-0.1970830691185796,-0.7932783766645529,-0.37760304375396325,0.0,1.0
2019-06-12,-0.0,-0.1632585751978892,-0.192891211690684,-0.7967576618632027,-0.3841333468642175,0.0,1.0
2019-06-13,-0.0,-0.16186129073158362,-0.19297578293394194,-0.793584379358438,-0.3874223405604159,0.0,1.0
2019-06-14,-0.0,-0.15490642387455741,-0.19092058674759738,-0.7968133535660091,-0.3864188163884674,0.0,1.0
2019-06-17,-0.0,-0.1536185707783341,-0.19099276791584485,-0.7969706164972438,-0.3870935113538664,0.0,1.0
2019-06-18,-0.0,-0.1648435126101489,-0.1875063303960296,-0.7993011242783349,-0.3805327661298491,0.0,1.0
2019-06-19,-0.0,-0.15827920026287187,-0.19892323635720247,-0.798700806308925,-0.37171094204180677,0.0,1.0
2019-06-20,-0.0,-0.1630401781196235,-0.1958556826232163,-0.7987045845562191,-0.37253314441858115,0.0,1.0
2019-06-21,-0.0,-0.17033231252056388,-0.19417377439194147,-0.7900837741388473,-0.37635088962567387,0.0,1.0
2019-06-24,-0.0,-0.15732130640788505,-0.19907771049231002,-0.780626852813743,-0.3967365140497124,0.0,1.0
2019-06-25,-0.0,-0.17284887102075908,-0.19752711825836303,-0.7679587347341272,-0.3901742142658474,0.0,1.0
2019-06-26,-0.0,-0.16887978349394236,-0.18481422465032754,-0.7400915598047398,-0.4354908060803804,0.0,1.0
2019-06-27,-0.0,-0.16419346670043047,-0.18847809572043556,-0.7389718916181313,-0.44064320081033176,0.0,1.0
2019-06-28,-0.0,-0.14801243334765357,-0.18879987869904727,-0.7497409719238837,-0.44054989765232117,0.0,1.0
2019-07-01,-0.0,-0.14146587611959127,-0.19280938564400152,-0.7525924057020311,-0.4361549135864766,0.0,1.0
2019-07-02,-0.0,-0.14858425153173144,-0.1896069186354353,-0.7466528831849928,-0.43649933183732126,0.0,1.0
2019-07-03,-0.0,-0.13808091784387558,-0.19832705769376563,-0.7557554774961461,-0.4349649996209345,0.0,1.0
2019-07-05,-0.0,-0.1759992011383778,-0.17956911401253214,-0.7238185585540604,-0.4170307312080286,0.0,1.0
2019-07-08,-0.0,-0.1748820725285147,-0.18102178850425535,-0.7239623630419048,-0.4159532782589163,0.0,1.0
2019-07-09,-0.0,-0.17309947356602878,-0.1807839125770315,-0.7239340335819964,-0.41713031111998206,0.0,1.0
2019-07-10,-0.0,-0.14083279374408528,-0.17076754495193505,-0.7538974946456144,-0.42488917666982123,0.0,1.0
2019-07-11,-0.0,-0.13890273071556708,-0.17465616902531392,-0.754883396452063,-0.4230615905919873,0.0,1.0
2019-07-12,-0.0,-0.14483583279358278,-0.17393253948482884,-0.7522046734093967,-0.4201584375467092,0.0,1.0
2019-07-15,-0.0,-0.1419348405912705,-0.17137373183438442,-0.7504050651843357,-0.4289951890719645,0.0,1.0
2019-07-16,-0.0,-0.14809362211797583,-0.1661093921549057,-0.751322487274179,-0.4297335063379579,0.0,1.0
2019-07-17,-0.0,-0.15495945102932004,-0.16319401122894572,-0.7506924516531503,-0.4265003119151591,0.0,1.0
2019-07-18,-0.0,-0.15324842978078995,-0.1519326729723691,-0.7566346416424617,-0.4207690970929222,0.0,1.0
2019-07-19,-0.0,-0.14269917193848686,-0.15969757753433114,-0.7951447821838193,-0.47407807437123906,0.0,1.0
2019-07-22,-0.0,-0.13152406210572393,-0.15111877848443495,-0.7962252491181091,-0.4959703375646935,0.0,1.0
2019-07-23,-0.0,-0.12977906107401582,-0.15427054061718526,-0.7988089406790585,-0.4952177163628864,0.0,1.0
2019-07-24,-0.0,-0.12993738888459458,-0.15549715286903198,-0.797711988869135,-0.49341681482054056,0.0,1.0
2019-07-25,-0.0,-0.10553566368717962,-0.168954947064733,-0.8190669998196851,-0.48236779062878343,0.0,1.0
2019-07-26,-0.0,-0.10561566202988151,-0.16821226172076248,-0.8201700154559506,-0.4819938176197836,0.0,1.0
2019-07-29,-0.0,-0.10520475834128971,-0.16783216783216784,-0.8233685134054137,-0.48403994529455785,0.0,1.0
2019-07-30,-0.0,-0.1029612991505951,-0.1704489711615418,-0.8199984509333127,-0.4883690909560323,0.0,1.0
2019-07-31,-0.0,-0.08243884817834657,-0.17267003818763543,-0.8278460109402415,-0.4973165445350397,0.0,1.0
2019-08-01,-0.0,-0.09055300726691748,-0.16999948461578107,-0.8254393650466422,-0.4909292377467402,0.0,1.0
2019-08-02,-0.0,-0.0859735505658529,-0.16998788378747648,-0.8233353097367947,-0.49862081410636494,0.0,1.0
2019-08-05,-0.0,-0.08275577770334683,-0.16468708937727053,-0.8320408110684565,-0.49694689923479246,0.0,1.0
2019-08-06,-0.0,-0.08538663005060136,-0.16746764309507464,-0.7905510209270984,-0.4993770183334605,0.0,1.0
2019-08-07,-0.0,-0.10077362079898543,-0.1633988585922638,-0.7763601775523146,-0.4959036144578313,0.0,1.0
2019-08-08,-0.0,-0.10219607445351726,-0.1652127605619516,-0.7749657655829993,-0.4935081401835979,0.0,1.0
2019-08-09,-0.0,-0.08780968255170847,-0.1611233174230371,-0.7633154026820215,-0.5132206985377681,0.0,1.0
2019-08-12,-0.0,-0.08498940784828005,-0.17277817007969334,-0.7632906284676687,-0.500882679309997,0.0,1.0
2019-08-13,-0.0,-0.07277858978882112,-0.17153873292676783,-0.7678544428204224,-0.5078625069300942,0.0,1.0
2019-08-14,-0.0,-0.07892756821829855,-0.17242676565008025,-0.751028290529695,-0.5056179775280899,0.0,1.0
2019-08-15,-0.0,-0.09875627426254235,-0.1806987612194941,-0.7274435625448162,-0.4657171822070568,0.0,1.0
2019-08-16,-0.0,-0.09437368616297762,-0.18357858291084458,-0.7291455422282676,-0.46603190305428466,0.0,1.0
2019-08-19,-0.0,-0.08138274281772039,-0.18464495146109497,-0.7339230276450008,-0.46392844823338103,0.0,1.0
2019-08-20,-0.0,-0.08335380533582273,-0.20132167248071536,-0.7204834668107896,-0.45145678769714537,0.0,1.0
2019-08-21,-0.0,-0.08562383429861588,-0.20224305487385882,-0.7195935996858741,-0.44664768823009715,0.0,1.0
2019-08-22,-0.0,-0.08833349700481194,-0.19859078856918394,-0.7269468722380437,-0.44120102131002653,0.0,1.0
2019-08-23,-0.0,-0.08798762673998968,-0.19765300861709179,-0.726879925367638,-0.4424913460830285,0.0,1.0
2019-08-26,-0.0,-0.07902159113013033,-0.20185761524995138,-0.7216494845360826,-0.42890488231861507,0.0,1.0
