Date,IWF,IWM,MTUM,NFRA,SPY,VLUE,VXX
2018-10-30,-0.09889608785696644,-0.19798217780395586,-0.0,1.0,-0.3285136136497502,-0.27462902091923014,0.0
2018-10-31,-0.0986825846434614,-0.19875292283710055,-0.0,1.0,-0.3287074881660742,-0.2748892648708249,0.0
2018-11-01,-0.08995935113778823,-0.2057516240550089,-0.0,1.0,-0.32857197127986926,-0.2752155909280857,0.0
2018-11-02,-0.09174746250568096,-0.1972617785184063,-0.0,1.0,-0.3309915164369035,-0.273651719436449,0.0
2018-11-05,-0.09135662217173152,-0.1983148726687494,-0.0,1.0,-0.33104231752343083,-0.27268768342326993,0.0
2018-11-06,-0.08865537451869274,-0.19684755600235201,-0.0,1.0,-0.3342121735171943,-0.27706227120122917,0.0
2018-11-07,-0.08867938844417467,-0.19687772677263932,-0.0,1.0,-0.3342691300883948,-0.2770780378618309,0.0
2018-11-08,-0.08490030645832546,-0.1962468313722523,-0.0,1.0,-0.3330558813514434,-0.2775150391585638,0.0
2018-11-09,-0.08561313163823624,-0.19674738257066585,-0.0,1.0,-0.3328347753649255,-0.27806281830401935,0.0
2018-11-12,-0.08543377702256208,-0.1899745114698386,-0.0,1.0,-0.3356933824223544,-0.2769376003020863,0.0
2018-11-13,-0.07790501220198988,-0.18665290031912898,-0.0,1.0,-0.33701896001501785,-0.2756523371503661,0.0
2018-11-14,-0.07858524039273848,-0.18621285223496725,-0.0,1.0,-0.3371505810351625,-0.2753862616629433,0.0
2018-11-15,-0.0783497421472105,-0.18683544303797467,-0.0,1.0,-0.33948429442100325,-0.27064228785747774,0.0
2018-11-16,-0.07724719101123595,-0.1839700374531835,-0.0,1.0,-0.33898876404494377,-0.27243445692883894,0.0
2018-11-19,-0.07592707103640828,-0.18475837127813066,-0.0,1.0,-0.3401165514269118,-0.27301515918076713,0.0
2018-11-20,-0.05655344785779568,-0.18032939772070208,-0.0,1.0,-0.3439650830955179,-0.28437132784958874,0.0
2018-11-21,-0.05522844152940299,-0.1794365357382425,-0.0,1.0,-0.3446187672355966,-0.2840239994037415,0.0
2018-11-23,-0.05518681482586323,-0.1812402117980461,-0.0,1.0,-0.3440226713401447,-0.2839883660228205,0.0
2018-11-26,-0.05514747007718409,-0.18128938439166262,-0.0,1.0,-0.3439912002684664,-0.2839218464521422,0.0
2018-11-27,-0.05420003725088471,-0.18109517601043024,-0.0,1.0,-0.3437511640901471,-0.28349785807412925,0.0
2018-11-28,-0.055011177347242916,-0.17853949329359162,-0.0,1.0,-0.34502608047690014,-0.2843144560357675,0.0
2018-11-29,-0.048929777052342624,-0.17600252253589052,-0.0,1.0,-0.3443076009941759,-0.28556590125013914,0.0
2018-11-30,-0.0487936054598394,-0.1759054913669999,-0.0,1.0,-0.3444483596372471,-0.2853990096622837,0.0
2018-12-03,-0.04875289754288364,-0.17592953175707,-0.0,1.0,-0.3443857209086694,-0.28535929531757065,0.0
2018-12-04,-0.04648966896245278,-0.17666444493816189,-0.0,1.0,-0.34344219803006737,-0.2848626231207879,0.0
2018-12-06,-0.043865912378023106,-0.16253821790153972,-0.0,1.0,-0.34483074275461817,-0.2795444975375771,0.0
2018-12-07,-0.045579352004393184,-0.16216364634816036,-0.0,1.0,-0.3447739337360424,-0.2779974373055098,0.0
2018-12-10,-0.03759439541442999,-0.16238740787917388,-0.0,1.0,-0.346155945773815,-0.27353289054681107,0.0
2018-12-11,-0.035948961575565624,-0.16321738655599846,-0.0,1.0,-0.3456560913012614,-0.27537814667176325,0.0
2018-12-12,-0.03636959370904325,-0.16318989369448086,-0.0,1.0,-0.3457477792340178,-0.27499271880005827,0.0
2018-12-13,-0.036495021751396996,-0.16305356850324906,-0.0,1.0,-0.3457835053422887,-0.27486849050765394,0.0
2018-12-14,-0.03844964061504868,-0.15778364116094987,-0.0,1.0,-0.34868528796287873,-0.2747520698753526,0.0
2018-12-17,-0.03675695328122159,-0.15720778040356298,-0.0,1.0,-0.34820941646973275,-0.2756953281221596,0.0
2018-12-18,-0.03422583978391314,-0.15454199372767982,-0.0,1.0,-0.34802313144680314,-0.2760183456302232,0.0
2018-12-19,-0.03195444406158757,-0.15543787744146823,-0.0,1.0,-0.3494495928619358,-0.2767088010736113,0.0
2018-12-20,-0.03154334496916204,-0.15135017815478669,-0.0,1.0,-0.3509197127819277,-0.27488288809708983,0.0
2018-12-21,-0.030245064424152743,-0.15061175876132388,-0.0,1.0,-0.35182444869527557,-0.27193489009997474,0.0
2018-12-24,-0.028311917677377497,-0.14880426751247997,-0.0,1.0,-0.35215988754527927,-0.272900935320514,0.0
2018-12-26,-0.02627296398090554,-0.14787357153189645,-0.0,1.0,-0.35807536525386957,-0.2759655721105164,0.0
2018-12-27,-0.02062132241160374,-0.1432225063938619,-0.0,1.0,-0.34659202689893226,-0.2780569813817895,0.0
2018-12-28,-0.020223513634331693,-0.14345999105945462,-0.0,1.0,-0.34658918194009836,-0.2778185069289227,0.0
2018-12-31,-0.019779315771590037,-0.14442834916036268,-0.0,1.0,-0.34649569898242044,-0.27764365041042977,0.0
2019-01-02,-0.01959732503665558,-0.14435146443514643,-0.0,1.0,-0.3464220577191289,-0.2777062546937024,0.0
2019-01-03,-0.020791618993135013,-0.14400386155606407,-0.0,1.0,-0.347075228832952,-0.27588672768878725,0.0
2019-01-04,-0.0065907835907301525,-0.14916546429398458,-0.0,1.0,-0.34405671636473756,-0.2814798981100483,0.0
2019-01-07,-0.005620975488277776,-0.14799530399516167,-0.0,1.0,-0.34430253655412857,-0.28088868333985556,0.0
2019-01-08,-0.006397725253243292,-0.14483739114981342,-0.0,1.0,-0.34586813577394704,-0.2800426515016883,0.0
2019-01-09,-0.006630757470712673,-0.1455566814214353,-0.0,1.0,-0.3458304445985103,-0.2796650845288251,0.0
2019-01-10,-0.007090434133598706,-0.1445631119719937,-0.0,1.0,-0.34634727133794185,-0.2790681143710128,0.0
2019-01-11,-0.007637392960780474,-0.1447900162005305,-0.0,1.0,-0.3472432393939933,-0.2806252336614979,0.0
2019-01-14,-0.01103418818629981,-0.1457936606809162,-0.0,1.0,-0.3459751908736585,-0.2768869351652459,0.0
2019-01-15,-0.010117743458201964,-0.1449081743529454,-0.0,1.0,-0.3457489445839791,-0.2805179999643742,0.0
2019-01-16,-0.007211666874410156,-0.1463167079185883,-0.0,1.0,-0.34395199344717675,-0.28319592585338055,0.0
2019-01-17,-0.006568875280378823,-0.14686509773204687,-0.0,1.0,-0.3440559689536084,-0.282693060846655,0.0
2019-01-18,-0.009490678797609491,-0.14812237980554813,-0.0,1.0,-0.3421461065025421,-0.28418517527428416,0.0
2019-01-22,-0.0,-0.08326892358427372,-0.0,1.0,-0.36988371893303107,-0.26445784167224884,0.0
2019-01-23,-0.0,-0.08077511123327206,-0.0,1.0,-0.37123567710570166,-0.2658775832746388,0.0
2019-01-24,-0.0,-0.08122873930522627,-0.0,1.0,-0.37051163110332264,-0.26629557090334327,0.0
2019-01-25,-0.0,-0.05165425901744984,-0.0,1.0,-0.3936814258339127,-0.2504705862402279,0.0
2019-01-28,-0.0,-0.05079661016949153,-0.0,1.0,-0.3941186440677966,-0.2500169491525424,0.0
2019-01-29,-0.0,-0.05092498475299857,-0.0,1.0,-0.3939655756590093,-0.24922070881615502,0.0
2019-01-30,-0.0,-0.050001694398319155,-0.0,1.0,-0.3931342980107764,-0.25124538276458025,0.0
2019-01-31,-0.0,-0.050345458240195075,-0.0,1.0,-0.3871503082029397,-0.2559269796111901,0.0
2019-02-01,-0.0,-0.05092309780764271,-0.0,1.0,-0.39212991244145795,-0.2538179596823458,0.0
2019-02-04,-0.0,-0.0484984144749114,-0.0,1.0,-0.3941598412779163,-0.2530905021112072,0.0
2019-02-05,-0.0,-0.044576824789723975,-0.0,1.0,-0.39323731997495304,-0.2545482238656941,0.0
2019-02-06,-0.0,-0.0424519515705698,-0.0,1.0,-0.39612225891118447,-0.25476250952501905,0.0
2019-02-07,-0.0,-0.04302313764016396,-0.0,1.0,-0.4004539449168332,-0.25034723398489106,0.0
2019-02-08,-0.0,-0.04553601623266824,-0.0,1.0,-0.4026208995603652,-0.24274602637808587,0.0
2019-02-11,-0.0,-0.044157953507258145,-0.0,1.0,-0.40280174601563296,-0.24489899502588566,0.0
2019-02-12,-0.0,-0.039092012951969776,-0.0,1.0,-0.4000438478143551,-0.24733540205072854,0.0
2019-02-13,-0.0,-0.034205129929068476,-0.0,1.0,-0.3992839614078731,-0.24733586580159345,0.0
2019-02-14,-0.0,-0.03529629380507164,-0.0,1.0,-0.4011064774332414,-0.24517387502522367,0.0
2019-02-15,-0.0,-0.04202203717722264,-0.0,1.0,-0.39789721591386995,-0.24230801581293632,0.0
2019-02-19,-0.0,-0.04531833944985017,-0.0,1.0,-0.39496986633446685,-0.24313996161745396,0.0
2019-02-20,-0.0,-0.047388895437934696,-0.0,1.0,-0.3928024115457807,-0.24384904262306129,0.0
2019-02-21,-0.0,-0.04845339982478604,-0.0,1.0,-0.39237819260057955,-0.2439180537772087,0.0
2019-02-22,-0.0,-0.05043021434945865,-0.0,1.0,-0.3911498762397077,-0.24223341022748318,0.0
2019-02-25,-0.0,-0.049618256282338666,-0.0,1.0,-0.3927831055230647,-0.24301821920347869,0.0
2019-02-26,-0.0,-0.04917756505325604,-0.0,1.0,-0.393824996629365,-0.2423149521369826,0.0
2019-02-27,-0.0,-0.04687447346251053,-0.0,1.0,-0.3936310025273799,-0.24441449031171017,0.0
2019-02-28,-0.0,-0.04563538892073232,-0.0,1.0,-0.39214066556525845,-0.24805286759499642,0.0
2019-03-01,-0.0,-0.04457139005442934,-0.0,1.0,-0.3947896129282308,-0.2457577136309253,0.0
2019-03-04,-0.0,-0.04277219049544314,-0.0,1.0,-0.39387813547615436,-0.24795741311635586,0.0
2019-03-05,-0.0,-0.04536336204716711,-0.0,1.0,-0.39075538173665314,-0.24962492203435543,0.0
2019-03-06,-0.0,-0.04342624111084898,-0.0,1.0,-0.3925718715243841,-0.24913214923662838,0.0
2019-03-07,-0.0,-0.035561542347196495,-0.0,1.0,-0.39898972891059103,-0.24921703990570804,0.0
2019-03-08,-0.0,-0.030110163229663468,-0.0,1.0,-0.4027507221065359,-0.24643984684624168,0.0
2019-03-11,-0.0,-0.030661609776654025,-0.0,1.0,-0.4007922461019806,-0.25417614833544033,0.0
2019-03-12,-0.0,-0.023284209812267875,-0.0,1.0,-0.4059897908999949,-0.26658978750826734,0.0
2019-03-13,-0.0,-0.028841736289540402,-0.0,1.0,-0.4071023839098844,-0.2656332420153482,0.0
2019-03-14,-0.0,-0.0262464514593639,-0.0,1.0,-0.41084875992316455,-0.26280449453482246,0.0
2019-03-15,-0.0,-0.025573881992858358,-0.0,1.0,-0.4115456555007652,-0.26327155245706513,0.0
2019-03-18,-0.0,-0.026668708941761123,-0.0,1.0,-0.4107695973314272,-0.26445760577283095,0.0
2019-03-19,-0.0,-0.027975723686453683,-0.0,1.0,-0.4091172559582666,-0.2677043199563572,0.0
2019-03-20,-0.0,-0.03230595945115707,-0.0,1.0,-0.40830432111406917,-0.2659908526179261,0.0
2019-03-21,-0.0,-0.030857045493269727,-0.0,1.0,-0.4167830976316238,-0.2562105980575907,0.0
2019-03-22,-0.0,-0.030761877123201147,-0.0,1.0,-0.42238686218610766,-0.25394766042438416,0.0
2019-03-25,-0.0,-0.01822633297062024,-0.0,1.0,-0.42733269858541895,-0.25467559847660504,0.0
2019-03-26,-0.0,-0.021709494921954876,-0.0,1.0,-0.42652170949492196,-0.2558107831776975,0.0
2019-03-27,-0.0,-0.02151234147006682,-0.0,1.0,-0.4267523523796536,-0.25635824355652526,0.0
2019-03-28,-0.0,-0.019275382096069868,-0.0,1.0,-0.4241095796943231,-0.26240106441048033,0.0
2019-03-29,-0.0,-0.014367865126358719,-0.0,1.0,-0.42516594713581213,-0.2668634711533539,0.0
2019-04-01,-0.0,-0.015273942245405882,-0.0,1.0,-0.4252667825849783,-0.26414032934437964,0.0
2019-04-02,-0.0,-0.018095773113392236,-0.0,1.0,-0.42801695521168476,-0.2562177621163373,0.0
2019-04-03,-0.0,-0.01806449416011169,-0.0,1.0,-0.4266864167262574,-0.2578574590526782,0.0
2019-04-04,-0.0,-0.01858343827643715,-0.0,1.0,-0.42673836833327655,-0.25647527313569995,0.0
2019-04-05,-0.0,-0.01913981421620334,-0.0,1.0,-0.4292252203205281,-0.2529687978495355,0.0
2019-04-08,-0.0,-0.018540252759776155,-0.0,1.0,-0.42998077937099216,-0.25243659743838337,0.0
2019-04-09,-0.0,-0.015920855469282114,-0.0,1.0,-0.43658902056940474,-0.25025541479362484,0.0
2019-04-10,-0.0,-0.01675406933188041,-0.0,1.0,-0.43654225975618066,-0.2493529932575087,0.0
2019-04-11,-0.0,-0.01650485436893204,-0.0,1.0,-0.4384942939873957,-0.24830522909214786,0.0
2019-04-12,-0.0,-0.01693009946859245,-0.0,1.0,-0.4381046464095926,-0.2481945769178362,0.0
2019-04-15,-0.0,-0.016659852820932134,-0.0,1.0,-0.4387435268465522,-0.24805805396565822,0.0
2019-04-16,-0.0,-0.018395503321410326,-0.0,1.0,-0.4385794583546245,-0.24631238289899507,0.0
2019-04-17,-0.0,-0.019483616050139655,-0.0,1.0,-0.443780230260917,-0.23984944478506712,0.0
2019-04-18,-0.0,-0.021007615899681396,-0.0,1.0,-0.44056361065203686,-0.2422094627979487,0.0
2019-04-22,-0.0,-0.021275144902829866,-0.0,1.0,-0.4405727923627685,-0.24289123764064097,0.0
2019-04-23,-0.0,-0.022554852788243516,-0.0,1.0,-0.44047598752067096,-0.24179552312596964,0.0
2019-04-24,-0.0,-0.02575523179708617,-0.0,1.0,-0.43199088791799123,-0.24228618057562518,0.0
2019-04-25,-0.0,-0.02061452038471359,-0.0,1.0,-0.43603710954123753,-0.24562090390671545,0.0
2019-04-26,-0.0,-0.01920950096132578,-0.0,1.0,-0.44341789597264053,-0.2388511731577425,0.0
2019-04-29,-0.0,-0.02063767524159521,-0.0,1.0,-0.44376956580917387,-0.23696746971553015,0.0
2019-04-30,-0.0,-0.01876456678178323,-0.0,1.0,-0.44429322400095267,-0.23817219849951515,0.0
2019-05-01,-0.0,-0.02055353439189419,-0.0,1.0,-0.4367073543912142,-0.24278331236612152,0.0
2019-05-02,-0.0,-0.02406439864531391,-0.0,1.0,-0.4332612876325329,-0.24454126176415533,0.0
2019-05-03,-0.0,-0.026014019327616718,-0.0,1.0,-0.4313325166734722,-0.24402817476521033,0.0
2019-05-06,-0.0,-0.026708656055834536,-0.0,1.0,-0.43079411013703295,-0.24475274491446078,0.0
2019-05-07,-0.0,-0.02391415431783342,-0.0,1.0,-0.4332481689661046,-0.24612502129109182,0.0
2019-05-08,-0.0,-0.03154520342393343,-0.0,1.0,-0.4251952392320022,-0.2484227398288033,0.0
2019-05-09,-0.0,-0.03204515996998431,-0.0,1.0,-0.4256088409850604,-0.24778293198717513,0.0
2019-05-10,-0.0,-0.03239777648944515,-0.0,1.0,-0.425689731609999,-0.2470586229239846,0.0
2019-05-13,-0.0,-0.0318210513743623,-0.0,1.0,-0.42802299988056447,-0.24637854254466038,0.0
2019-05-14,-0.0,-0.034592209114826446,-0.0,1.0,-0.42177713655266064,-0.24099125859288806,0.0
2019-05-15,-0.0,-0.032308864617729235,-0.0,1.0,-0.4193040386080772,-0.24172381678096685,0.0
2019-05-16,-0.0,-0.0325775918996258,-0.0,1.0,-0.41875074078463914,-0.24189369952081816,0.0
2019-05-17,-0.0,-0.02824092134945808,-0.0,1.0,-0.42095086249300334,-0.24694268704309918,0.0
2019-05-20,-0.0,-0.02546280599443955,-0.0,1.0,-0.4223740421780702,-0.247423204719604,0.0
2019-05-21,-0.0,-0.02850561474229773,-0.0,1.0,-0.41831947290865673,-0.24691316203993835,0.0
2019-05-22,-0.0,-0.02790248530333576,-0.0,1.0,-0.4190285801412913,-0.24720890439968152,0.0
2019-05-23,-0.0,-0.02815708331921526,-0.0,1.0,-0.41918815437264934,-0.24682343374106325,0.0
2019-05-24,-0.0,-0.024025853171581815,-0.0,1.0,-0.42109537586924517,-0.24684026191563876,0.0
2019-05-28,-0.0,-0.02839543777710089,-0.0,1.0,-0.41970420008799536,-0.24411953836260872,0.0
2019-05-29,-0.0,-0.027680430697343692,-0.0,1.0,-0.42016692908053566,-0.24514534342356986,0.0
2019-05-30,-0.0,-0.027703971974479172,-0.0,1.0,-0.42033204149672526,-0.24432635515916667,0.0
2019-05-31,-0.0,-0.02588175589951789,-0.0,1.0,-0.4184217203755392,-0.24731455637317096,0.0
2019-06-03,-0.0,-0.027608086671841777,-0.0,1.0,-0.4222045968476831,-0.23770630125890177,0.0
2019-06-04,-0.0,-0.032426778242677826,-0.0,1.0,-0.4103623970846268,-0.24434809016061543,0.0
2019-06-05,-0.0,-0.03216811409181771,-0.0,1.0,-0.41596815104735346,-0.2316608153735029,0.0
2019-06-06,-0.0,-0.03124002218226427,-0.0,1.0,-0.41984976557379805,-0.22938477826138104,0.0
2019-06-07,-0.0,-0.02995430414622673,-0.0,1.0,-0.4197634567569384,-0.23027686311403803,0.0
2019-06-10,-0.0,-0.03408080774197877,-0.0,1.0,-0.4137329554031162,-0.2293745702161917,0.0
2019-06-11,-0.0,-0.03248637316561845,-0.0,1.0,-0.4201761006289308,-0.22448637316561845,0.0
2019-06-12,-0.0,-0.03164726797034851,-0.0,1.0,-0.42011874014691575,-0.22535471103210006,0.0
2019-06-13,-0.0,-0.032088701019860444,-0.0,1.0,-0.4191156736446591,-0.22619766505636069,0.0
2019-06-14,-0.0,-0.030902597293717197,-0.0,1.0,-0.4202283740505374,-0.2256409396535824,0.0
2019-06-17,-0.0,-0.029816975060337897,-0.0,1.0,-0.41867792973987666,-0.2275576562080987,0.0
2019-06-18,-0.0,-0.03350252106471012,-0.0,1.0,-0.41533075363921135,-0.22629277853158447,0.0
2019-06-19,-0.0,-0.022874175290532168,-0.006731638701898924,1.0,-0.411885863558726,-0.2330285676010583,0.0
2019-06-20,-0.0,-0.022533230655907857,-0.007935179294873942,1.0,-0.4108045669133157,-0.2328154819700673,0.0
2019-06-21,-0.0,-0.021242048878473384,-0.008654168061600267,1.0,-0.4116337462336792,-0.23240709742216267,0.0
2019-06-24,-0.0,-0.01592089827383945,-0.012133400368694485,1.0,-0.4052790346907994,-0.24256745433216023,0.0
2019-06-25,-0.0,-0.014364011196218761,-0.012201867153847443,1.0,-0.4062987110939778,-0.24319930275044838,0.0
2019-06-26,-0.0,-0.01486658621614374,-0.013877715205148832,1.0,-0.4100127379994637,-0.237295521587557,0.0
2019-06-27,-0.0,-0.018772732605889946,-0.016560231977338632,1.0,-0.4133688674343374,-0.22741824642563818,0.0
2019-06-28,-0.0,-0.015166496287979088,-0.01697642070687604,1.0,-0.4160982721925224,-0.2276147542357259,0.0
2019-07-01,-0.0,-0.014528210198233827,-0.01742714948807748,1.0,-0.4153526484240159,-0.22837944266635385,0.0
2019-07-02,-0.0,-0.017196918955123913,-0.016510381781647692,1.0,-0.4129437374413932,-0.22782987273945077,0.0
2019-07-03,-0.0,-0.012518434106448584,-0.020495374715109264,1.0,-0.416057782544577,-0.22675626759619252,0.0
2019-07-05,-0.0,-0.009145522888978387,-0.023409182440596053,1.0,-0.41807625184588537,-0.2274634179084441,0.0
2019-07-08,-0.0,-0.00775571186355319,-0.02427437089761453,1.0,-0.4187580788665245,-0.2279373499639074,0.0
2019-07-09,-0.0,-0.008076296656984065,-0.023574055106872407,1.0,-0.41943012576187516,-0.22798327652500966,0.0
2019-07-10,-0.0,-0.0030734091328955544,-0.022000906907612985,1.0,-0.4252221083922544,-0.22917891271853955,0.0
2019-07-11,-0.0,-0.0030733059030984967,-0.021429171215047442,1.0,-0.42554370644050715,-0.22935594928205558,0.0
2019-07-12,-0.0,-0.0014774768724500932,-0.022447574755292896,1.0,-0.4291566629170095,-0.2258860663857222,0.0
2019-07-15,-0.0,-0.012069023399469567,-0.03038238157585524,1.0,-0.42213045959646817,-0.21398596703259812,0.0
2019-07-16,-0.0,-0.013680464632222108,-0.037029576660959476,1.0,-0.41969651190116486,-0.20817806425621915,0.0
2019-07-17,-0.0,-0.012309397460871901,-0.037700678444280246,1.0,-0.42080338550413116,-0.20850406394841137,0.0
2019-07-18,-0.0,-0.012382134827690346,-0.039595986711855304,1.0,-0.4177544377705446,-0.20806348780242273,0.0
2019-07-19,-0.0,-0.013174014466242636,-0.04423783711212177,1.0,-0.41153271686777315,-0.20927383489687348,0.0
2019-07-22,-0.0,-0.01764103597025698,-0.04709871259042919,1.0,-0.41277674270272086,-0.20098360105409804,0.0
2019-07-23,-0.0,-0.019896237344481944,-0.04593764166624692,1.0,-0.41212914924696525,-0.20104434258466397,0.0
2019-07-24,-0.0,-0.02028489454874918,-0.0488246841495948,1.0,-0.410412576970185,-0.19828526367007263,0.0
2019-07-25,-0.0,-0.01789637879270727,-0.04976434477784673,1.0,-0.41297529394005467,-0.19662535012831048,0.0
2019-07-26,-0.0,-0.01778284793987384,-0.048835726748087505,1.0,-0.41402160783787406,-0.19698698161320627,0.0
2019-07-29,-0.0,-0.02255488019289697,-0.05068568845129853,1.0,-0.4084158001373051,-0.19277975921367693,0.0
2019-07-30,-0.0,-0.021003617848050382,-0.05183907275894412,1.0,-0.4071251507436688,-0.1949785609004422,0.0
2019-07-31,-0.0,-0.01344712529970993,-0.052665112925671935,1.0,-0.41072416626146446,-0.19987927767810734,0.0
2019-08-01,-0.0,-0.014108579088471851,-0.05123994638069705,1.0,-0.41126005361930296,-0.1989946380697051,0.0
2019-08-02,-0.0,-0.012356634575136041,-0.05270824612808707,1.0,-0.4120217664294684,-0.19725408120552534,0.0
2019-08-05,-0.0,-0.011274108024020207,-0.05143602696418714,1.0,-0.4149172841777763,-0.1950721777093823,0.0
2019-08-06,-0.0,-0.01314355647202803,-0.05421717044711563,1.0,-0.4123958490502775,-0.1967342285704706,0.0
2019-08-07,-0.0,-0.014486435733208144,-0.05395526642299051,1.0,-0.4120921498273029,-0.19613695047114452,0.0
2019-08-08,-0.0,-0.016062775607384183,-0.056957462148521994,1.0,-0.4107073992723127,-0.19297127814758303,0.0
2019-08-09,-0.0,-0.013313708436475547,-0.05782096741821101,1.0,-0.40730581387569414,-0.1941359470127785,0.0
2019-08-12,-0.0,-0.011541288081239979,-0.05859166221272047,1.0,-0.4106928113308391,-0.18940406199893103,0.0
2019-08-13,-0.0,-0.009965945512820512,-0.05727497329059829,1.0,-0.4131443643162393,-0.1889523237179487,0.0
2019-08-14,-0.0,-0.009943774296344497,-0.05726012312928576,1.0,-0.4115654770842719,-0.1896324474031066,0.0
2019-08-15,-0.0,-0.009202556637553124,-0.058980022086135925,1.0,-0.4110363751966001,-0.19398989391961988,0.0
2019-08-16,-0.0,-0.008218536062802336,-0.06062634953048893,1.0,-0.4141070920442562,-0.19088428769897728,0.0
2019-08-19,-0.0,-0.011363446186802337,-0.06100112128261343,1.0,-0.4121299348986662,-0.1890616370726156,0.0
2019-08-20,-0.0,-0.010145581574153002,-0.06451720737435024,1.0,-0.408748265891123,-0.18803590232161663,0.0
2019-08-21,-0.0,-0.009843407924862544,-0.06791784347477314,1.0,-0.40682186606948884,-0.18662366094556881,0.0
2019-08-22,-0.0,-0.010977076789413887,-0.06539464011227694,1.0,-0.4062353806054935,-0.1881808460870146,0.0
2019-08-23,-0.0,-0.01305814380656581,-0.06483986240523663,1.0,-0.40658918612029527,-0.18535216912133054,0.0
2019-08-26,-0.0,-0.012362156120184849,-0.06387948149013196,1.0,-0.4062494786540098,-0.18579936937989022,0.0
2019-08-27,-0.0,-0.01294665976178146,-0.06478341491121098,1.0,-0.40834600157030454,-0.18444396184494077,0.0
2019-08-28,-0.0,-0.010767946577629382,-0.06667779632721203,1.0,-0.4107345575959933,-0.18125208681135227,0.0
2019-08-29,-0.0,-0.010161855498081093,-0.06784582012347738,1.0,-0.41134657099949934,-0.17925913565826795,0.0
2019-08-30,-0.0,-0.012044775870410222,-0.06806466142835695,1.0,-0.4086382062959812,-0.17950386200223545,0.0
2019-09-03,-0.0,-0.016917763651834426,-0.07397767656038841,1.0,-0.40392412032634273,-0.17359894555950417,0.0
2019-09-04,-0.0,-0.013713466857733194,-0.07070016996034259,1.0,-0.4072216482820675,-0.17462592061852236,0.0
2019-09-05,-0.0,-0.007016783613060218,-0.06511775196253271,1.0,-0.4116901948365806,-0.1828530475507925,0.0
