Date,IWF,IWM,MAC,MTUM,SPY,VLUE,VXX
2018-11-08,-0.13129717864982066,-0.5948926602066491,1.0,-0.0,-0.49389688955511535,-0.4567160982921998,0.0
2018-11-09,-0.1315754249765761,-0.5948601258198367,1.0,-0.0,-0.49382947396600185,-0.4567795475839915,0.0
2018-11-12,-0.13178999144568004,-0.5780581693755346,1.0,-0.0,-0.5065761334473909,-0.4568006843455945,0.0
2018-11-13,-0.11071324368053898,-0.5760059414869632,1.0,-0.0,-0.5106495848916474,-0.4550807670884061,0.0
2018-11-14,-0.11206347521494532,-0.5754696953614266,1.0,-0.0,-0.511277995966458,-0.45486147967307083,0.0
2018-11-15,-0.11142910141240692,-0.5761454275644593,1.0,-0.0,-0.5135278374009593,-0.44881681108726185,0.0
2018-11-16,-0.10235855487389228,-0.5821949556918882,1.0,-0.0,-0.5459577368779822,-0.4961145194274028,0.0
2018-11-19,-0.09977881543376753,-0.5843095491657793,1.0,-0.0,-0.5488107916222932,-0.4977745009693892,0.0
2018-11-20,-0.048223004118593676,-0.5809671876278537,1.0,-0.0,-0.5642473338242915,-0.5341079562501705,0.0
2018-11-21,-0.04759449705587062,-0.577890538083738,1.0,-0.0,-0.5625864922801399,-0.525438905923534,0.0
2018-11-23,-0.048490269420501976,-0.5707974196346289,1.0,-0.0,-0.5652138559115303,-0.5259391771019678,0.0
2018-11-26,-0.04792998807846537,-0.573723853907012,1.0,-0.0,-0.56356345507749,-0.5242223908095806,0.0
2018-11-27,-0.041236279295558134,-0.5755009574152485,1.0,-0.0,-0.5598586801154292,-0.5203484452115753,0.0
2018-11-28,-0.041162031667251096,-0.5774552909125239,1.0,-0.0,-0.5589242845197313,-0.5198392361017452,0.0
2018-11-29,-0.029863526893229866,-0.5702435108375703,1.0,-0.0,-0.5554723039871555,-0.5203639282847203,0.0
2018-11-30,-0.030228386302176766,-0.5715012450132534,1.0,-0.0,-0.5579801333369033,-0.5177380920506572,0.0
2018-12-03,-0.029543994861913933,-0.5714782701776921,1.0,-0.0,-0.5576696638835367,-0.5173945621922501,0.0
2018-12-04,-0.024985985424841838,-0.5729425268946371,1.0,-0.0,-0.5553775926964043,-0.5161367822535436,0.0
2018-12-06,-0.01899921813917123,-0.5324732864216836,1.0,-0.0,-0.5562939796716184,-0.4984102163148293,0.0
2018-12-07,-0.03289197141656158,-0.5373844052122742,1.0,-0.0,-0.5635508617065995,-0.4933532997057588,0.0
2018-12-10,-0.011608839376350245,-0.5420495067544705,1.0,-0.0,-0.566985085504568,-0.4822093235118041,0.0
2018-12-11,-0.005836981446737544,-0.545002084636231,1.0,-0.0,-0.5660569105691057,-0.48889931207004383,0.0
2018-12-12,-0.0035501722877727894,-0.5470658870209878,1.0,-0.0,-0.5668528766837215,-0.49295186384045114,0.0
2018-12-13,-0.0,-0.5529659323975176,1.0,-0.0,-0.6058919106091681,-0.5045947313746904,0.0
2018-12-14,-0.012287666423613924,-0.5260201463717626,1.0,-0.0,-0.6460071835588322,-0.5162980366739582,0.0
2018-12-17,-0.007601078167115903,-0.5253638814016173,1.0,-0.0,-0.6437196765498653,-0.5187061994609165,0.0
2018-12-18,-0.01168674036187648,-0.5468844525105868,1.0,-0.0,-0.6630094043887147,-0.528268162569433,0.0
2018-12-19,-0.014025245441795233,-0.5462970601985534,1.0,-0.0,-0.6618540824464428,-0.5278442372741523,0.0
2018-12-20,-0.01605924446663338,-0.5574970877017806,1.0,-0.0,-0.664697398346924,-0.5353636212348144,0.0
2018-12-21,-0.012882536698642635,-0.5568241506095707,1.0,-0.0,-0.6656069444060487,-0.529179222071711,0.0
2018-12-24,-0.0,-0.5373560849613938,1.0,-0.0,-0.6621053499299316,-0.5483197318165581,0.0
2018-12-26,-0.0,-0.5411739059349284,1.0,-0.0,-0.645730012534743,-0.5380402201754864,0.0
2018-12-27,-0.0,-0.517142553869016,1.0,-0.0,-0.6028818596751937,-0.5336216962105933,0.0
2018-12-28,-0.0,-0.5174938327276586,1.0,-0.0,-0.602297143160296,-0.5327992784954508,0.0
2018-12-31,-0.0,-0.5172422940209029,1.0,-0.0,-0.6024192264841637,-0.5329990980953897,0.0
2019-01-02,-0.0,-0.5163778025123231,1.0,-0.0,-0.6004664228547199,-0.5332856309959187,0.0
2019-01-03,-0.0,-0.5165831543784299,1.0,-0.0,-0.613324849545322,-0.5213022614597418,0.0
2019-01-04,-0.0,-0.5284623946573382,1.0,-0.0,-0.5883818307097047,-0.5332856309959187,0.0
2019-01-07,-0.0,-0.5058756090570363,1.0,-0.0,-0.5820370515125459,-0.5176789390031006,0.0
2019-01-08,-0.0,-0.5115562403697997,1.0,-0.0,-0.580240787652451,-0.5197827165652504,0.0
2019-01-09,-0.0,-0.5171041955662574,1.0,-0.0,-0.5818043813960792,-0.51841285628288,0.0
2019-01-10,-0.0,-0.5148455280299266,1.0,-0.0,-0.5838281842676641,-0.5172783634603814,0.0
2019-01-11,-0.0,-0.516263879817113,1.0,-0.0,-0.5825473546701503,-0.5138602220770738,0.0
2019-01-14,-0.0,-0.5204981293985297,1.0,-0.0,-0.5887292991130995,-0.5069984041022421,0.0
2019-01-15,-0.0,-0.5192900026102846,1.0,-0.0,-0.5883059253458627,-0.5027146959018534,0.0
2019-01-16,-0.0,-0.522199007573779,1.0,-0.0,-0.5874379733611909,-0.502037085400888,0.0
2019-01-17,-0.0,-0.5230529595015576,1.0,-0.0,-0.5805815160955348,-0.49241952232606434,0.0
2019-01-18,-0.0,-0.5217118997912317,1.0,-0.0,-0.5826722338204593,-0.5051931106471816,0.0
2019-01-22,-0.0,-0.5164961972200368,1.0,-0.0,-0.6448728035667454,-0.46123787044322057,0.0
2019-01-23,-0.0,-0.48991521407130445,1.0,-0.0,-0.6504291958502291,-0.49278529675075045,0.0
2019-01-24,-0.0,-0.48670492839090146,1.0,-0.0,-0.6556444818871103,-0.49033803706823925,0.0
2019-01-25,-0.0,-0.4556233513628734,1.0,-0.0,-0.7232687644880234,-0.4855719272068424,0.0
2019-01-28,-0.0,-0.4660294703305456,1.0,-0.0,-0.703093057214921,-0.4858356564449755,0.0
2019-01-29,-0.0,-0.4597027646087466,1.0,-0.0,-0.700447451126618,-0.503249347467107,0.0
2019-01-30,-0.0,-0.45947097839695267,1.0,-0.0,-0.700061266348792,-0.5042220505580566,0.0
2019-01-31,-0.0,-0.4667892744815822,1.0,-0.0,-0.6719974412282105,-0.5266005650621035,0.0
2019-02-01,-0.0,-0.4643161937273309,1.0,-0.0,-0.6806859398335823,-0.5219490078941753,0.0
2019-02-04,-0.0,-0.4697640905209223,1.0,-0.0,-0.6864058497011102,-0.5124893253629377,0.0
2019-02-05,-0.0,-0.4594500800854245,1.0,-0.0,-0.6808595835557929,-0.5291777896422851,0.0
2019-02-06,-0.0,-0.47116355711476104,1.0,-0.0,-0.6698559506724073,-0.5167171636634242,0.0
2019-02-07,-0.0,-0.47891550268203303,1.0,-0.0,-0.6753146741728184,-0.5012480747782676,0.0
2019-02-08,-0.0,-0.46895844022575683,1.0,-0.0,-0.6827522886230456,-0.5487294428991926,0.0
2019-02-11,-0.0,-0.46665403048929077,1.0,-0.0,-0.6943759984836587,-0.5467222658471202,0.0
2019-02-12,-0.0,-0.4698004698004698,1.0,-0.0,-0.6837216837216838,-0.5465075465075465,0.0
2019-02-13,-0.0,-0.4952501073422069,1.0,-0.0,-0.6643945899527693,-0.5239104765993988,0.0
2019-02-14,-0.0,-0.46626839966631684,1.0,-0.0,-0.6847770512096014,-0.5399477947310353,0.0
2019-02-15,-0.0,-0.4782444498394972,1.0,-0.0,-0.6819076906476762,-0.5373742278330771,0.0
2019-02-19,-0.0,-0.46621730924777566,1.0,-0.0,-0.6941224049609059,-0.5358047991372337,0.0
2019-02-20,-0.0,-0.47315137280311004,1.0,-0.0,-0.6877514105990659,-0.5388083475068167,0.0
2019-02-21,-0.0,-0.4721952272972681,1.0,-0.0,-0.6882086167800454,-0.5390886513335493,0.0
2019-02-22,-0.0,-0.46727356222480343,1.0,-0.0,-0.7029633431481132,-0.5310516221399821,0.0
2019-02-25,-0.0,-0.45721397072748426,1.0,-0.0,-0.7123610096583068,-0.5358601845088331,0.0
2019-02-26,-0.0,-0.4564246868151195,1.0,-0.0,-0.7128439622284154,-0.5364052057685544,0.0
2019-02-27,-0.0,-0.46366463826910076,1.0,-0.0,-0.7214604462474644,-0.5194050033806625,0.0
2019-02-28,-0.0,-0.4579179162951555,1.0,-0.0,-0.7138418308070573,-0.5301667071951582,0.0
2019-03-01,-0.0,-0.4593020105131957,1.0,-0.0,-0.7339998916165393,-0.5162846149677559,0.0
2019-03-04,-0.0,-0.44975699818088016,1.0,-0.0,-0.7272134886372893,-0.5381064863837528,0.0
2019-03-05,-0.0,-0.4438255671783725,1.0,-0.0,-0.7369107458225785,-0.5362586605080831,0.0
2019-03-06,-0.0,-0.4392350736132993,1.0,-0.0,-0.7437659586027054,-0.5333568751018634,0.0
2019-03-07,-0.0,-0.41621694915254237,1.0,-0.0,-0.76824406779661,-0.5274033898305084,0.0
2019-03-08,-0.0,-0.3993016721678169,1.0,-0.0,-0.8064322540167489,-0.5221091682806405,0.0
2019-03-11,-0.0,-0.3959670532492218,1.0,-0.0,-0.8088757885457701,-0.5499297540012672,0.0
2019-03-12,-0.0,-0.36681891605859746,1.0,-0.0,-0.825795131732858,-0.5924358046009024,0.0
2019-03-13,-0.0,-0.3625815405968078,1.0,-0.0,-0.8214018043025676,-0.5918667591950034,0.0
2019-03-14,-0.0,-0.35526025584472876,1.0,-0.0,-0.8232245258050286,-0.5784627260696956,0.0
2019-03-15,-0.0,-0.3394323505097823,1.0,-0.0,-0.8205015155690274,-0.5956737393221273,0.0
2019-03-18,-0.0,-0.3596276061991303,1.0,-0.0,-0.8289664399598616,-0.5987847028654254,0.0
2019-03-19,-0.0,-0.3592601905400497,1.0,-0.0,-0.8302181990892072,-0.6043919202078618,0.0
2019-03-20,-0.0,-0.3490342163355408,1.0,-0.0,-0.8225441501103753,-0.58780353200883,0.0
2019-03-21,-0.0,-0.3501614728532391,1.0,-0.0,-0.8534599354108586,-0.5565983052250959,0.0
2019-03-22,-0.0,-0.3489064499972175,1.0,-0.0,-0.8705826701541544,-0.5630808614836664,0.0
2019-03-25,-0.0,-0.26953038674033153,1.0,-0.0,-0.9196132596685083,-0.5732872928176795,0.0
2019-03-26,-0.0,-0.266042037366548,1.0,-0.0,-0.9189835409252669,-0.5952235320284698,0.0
2019-03-27,-0.0,-0.25609246623033005,1.0,-0.0,-0.9266675950424733,-0.6023952095808384,0.0
2019-03-28,-0.0,-0.24836090729012636,1.0,-0.0,-0.9234439081550093,-0.6181123231872332,0.0
2019-03-29,-0.0,-0.247217961232743,1.0,-0.0,-0.9218519035002092,-0.6199414307627946,0.0
2019-04-01,-0.0,-0.25456219655114687,1.0,-0.0,-0.9206149896757633,-0.6151570958200793,0.0
2019-04-02,-0.0,-0.2684462773071779,1.0,-0.0,-0.9400913954525191,-0.5779090503789568,0.0
2019-04-03,-0.0,-0.26874041009903754,1.0,-0.0,-0.9503696470916446,-0.5706793137118148,0.0
2019-04-04,-0.0,-0.2677459874389393,1.0,-0.0,-0.9523517096999301,-0.5712491277041172,0.0
2019-04-05,-0.0,-0.26139095432436965,1.0,-0.0,-0.9545479957511042,-0.5793872644937664,0.0
2019-04-08,-0.0,-0.25728615213151296,1.0,-0.0,-0.9467818333797715,-0.5822234605739761,0.0
2019-04-09,-0.0,-0.25111179481442114,1.0,-0.0,-0.972841439879171,-0.5730148519005398,0.0
2019-04-10,-0.0,-0.23319023193577165,1.0,-0.0,-0.9722624888492418,-0.5822089652096343,0.0
2019-04-11,-0.0,-0.2235048097030531,1.0,-0.0,-0.9837724801338351,-0.5809563641433152,0.0
2019-04-12,-0.0,-0.22993486420843454,1.0,-0.0,-0.9604217266504748,-0.5696345771693531,0.0
2019-04-15,-0.0,-0.23007186290768378,1.0,-0.0,-0.9618850193477059,-0.5720011055831951,0.0
2019-04-16,-0.0,-0.23063730913919006,1.0,-0.0,-0.9600851958397876,-0.5753761894224386,0.0
2019-04-17,-0.0,-0.2332853554595998,1.0,-0.0,-1.0449580899161799,-0.543984421302176,0.0
2019-04-18,-0.0,-0.23094707756506047,1.0,-0.0,-1.0302252798375955,-0.5583500155073731,0.0
2019-04-22,-0.0,-0.22711078436916815,1.0,-0.0,-1.035429508567551,-0.5650342136515297,0.0
2019-04-23,-0.0,-0.22895575019906722,1.0,-0.0,-1.029632578773746,-0.5852292116937777,0.0
2019-04-24,-0.0,-0.24317025329050232,1.0,-0.0,-1.0202120703869004,-0.5793842567586774,0.0
2019-04-25,-0.0,-0.2400705587800159,1.0,-0.0,-1.0293046546033913,-0.5757368840332309,0.0
2019-04-26,-0.0,-0.23609605841081516,1.0,-0.0,-1.0273230277793624,-0.5886714962067195,0.0
2019-04-29,-0.0,-0.2391068780654728,1.0,-0.0,-1.0283734458765827,-0.5841222767195163,0.0
2019-04-30,-0.0,-0.22891120657771202,1.0,-0.0,-1.0213661839597143,-0.5947537625536999,0.0
2019-05-01,-0.0,-0.26297833627110934,1.0,-0.0,-0.9967021095127082,-0.5833001648945243,0.0
2019-05-02,-0.0,-0.2603012219380506,1.0,-0.0,-0.9910485933503836,-0.5903665814151747,0.0
2019-05-03,-0.0,-0.28418729940394316,1.0,-0.0,-0.9900275103163687,-0.5914144887666208,0.0
2019-05-06,-0.0,-0.27023932211153096,1.0,-0.0,-0.989780144280316,-0.6027138440398488,0.0
2019-05-07,-0.0,-0.28147956841138655,1.0,-0.0,-0.9878902662993572,-0.6002640036730946,0.0
2019-05-08,-0.0,-0.29330928454865585,1.0,-0.0,-0.9666179965072003,-0.6029946462824587,0.0
2019-05-09,-0.0,-0.29101528946916333,1.0,-0.0,-0.9716543549218347,-0.6005268281509477,0.0
2019-05-10,-0.0,-0.2933691705029594,1.0,-0.0,-0.9675463929316902,-0.598433076945072,0.0
2019-05-13,-0.0,-0.2898904826238179,1.0,-0.0,-0.982695679668861,-0.6018856535111673,0.0
2019-05-14,-0.0,-0.23093557933075348,1.0,-0.0,-1.0076542226269065,-0.6068745731846119,0.0
2019-05-15,-0.0,-0.23249060471472496,1.0,-0.0,-1.013409634437991,-0.6011559047944426,0.0
2019-05-16,-0.0,-0.23275493631934352,1.0,-0.0,-1.0153004530301735,-0.6012194774482149,0.0
2019-05-17,-0.0,-0.22420345763680527,1.0,-0.0,-0.9994856408058296,-0.6338619802828975,0.0
2019-05-20,-0.0,-0.21602350189669436,1.0,-0.0,-1.00225321582385,-0.6338666894840421,0.0
2019-05-21,-0.0,-0.21478258380328058,1.0,-0.0,-1.0106203303466637,-0.6372198207998169,0.0
2019-05-22,-0.0,-0.2155558104852587,1.0,-0.0,-1.011787312148675,-0.6406160376276242,0.0
2019-05-23,-0.0,-0.21393049127547648,1.0,-0.0,-1.004081984649438,-0.6566533475148763,0.0
2019-05-24,-0.0,-0.19564781100375583,1.0,-0.0,-1.0094899509733652,-0.6619169127555262,0.0
2019-05-28,-0.0,-0.19464434186759944,1.0,-0.0,-1.0096906448005962,-0.6627196880644514,0.0
2019-05-29,-0.0,-0.18586199982814425,1.0,-0.0,-1.0088505714203877,-0.669578666972188,0.0
2019-05-30,-0.0,-0.19258544572113556,1.0,-0.0,-1.0531824693740315,-0.6779522264128878,0.0
2019-05-31,-0.0,-0.1966201795164167,1.0,-0.0,-1.0497909540098822,-0.677309007981756,0.0
2019-06-03,-0.0,-0.20099580712788256,1.0,-0.0,-1.0545655718611693,-0.6561553692056836,0.0
2019-06-04,-0.0,-0.2009325367914906,1.0,-0.0,-1.0434212443537811,-0.6698236922628588,0.0
2019-06-05,-0.0,-0.19344233930270785,1.0,-0.0,-1.0628082014015052,-0.6275052628543414,0.0
2019-06-06,-0.0,-0.185028492488344,1.0,-0.0,-1.0614171415414724,-0.6315834916249353,0.0
2019-06-07,-0.0,-0.23079382611981514,1.0,-0.0,-1.0465947737115948,-0.6293637182803825,0.0
2019-06-10,-0.0,-0.2367962349660101,1.0,-0.0,-1.027831038289466,-0.640462494916042,0.0
2019-06-11,-0.0,-0.2370469720383707,1.0,-0.0,-1.044056331457562,-0.6345744525760271,0.0
2019-06-12,-0.0,-0.24113682121910654,1.0,-0.0,-1.0465408070963789,-0.6302413118963555,0.0
2019-06-13,-0.0,-0.2581851105464529,1.0,-0.0,-1.0439557230059289,-0.6185052133531938,0.0
2019-06-14,-0.0,-0.2598924542638377,1.0,-0.0,-1.0426091530773278,-0.6199368753287744,0.0
2019-06-17,-0.0,-0.266307530155756,1.0,-0.0,-1.0373287270172153,-0.6240777608619277,0.0
2019-06-18,-0.0,-0.28842938847338323,1.0,-0.0,-1.0325267634550521,-0.6120545534535856,0.0
2019-06-19,-0.0,-0.271812865497076,1.0,-0.0,-1.0434210526315788,-0.6087134502923977,0.0
2019-06-20,-0.0,-0.2722989582114011,1.0,-0.0,-1.043661477232822,-0.6104120332435912,0.0
2019-06-21,-0.0,-0.2831985888578568,1.0,-0.0,-1.030074966926356,-0.6266059091577245,0.0
2019-06-24,-0.0,-0.27286109639050815,1.0,-0.0,-1.0223458752870518,-0.648884178295943,0.0
2019-06-25,-0.0,-0.28997225993035475,1.0,-0.0,-1.0132798205748688,-0.6478191583544827,0.0
2019-06-26,-0.0,-0.2856425702811245,1.0,-0.0,-0.993739664540515,-0.6736061894637373,0.0
2019-06-27,-0.0,-0.28962800616040757,1.0,-0.0,-1.0164672432176283,-0.6556391422817203,0.0
2019-06-28,-0.0,-0.3257467144563919,1.0,-0.0,-0.9986559139784946,-0.6624253285543609,0.0
2019-07-01,-0.0,-0.3197743822370777,1.0,-0.0,-1.0100274561298794,-0.6545899486689746,0.0
2019-07-02,-0.0,-0.33449571621824736,1.0,-0.0,-1.002194498722381,-0.6694724184578386,0.0
2019-07-03,-0.0,-0.3176178660049628,1.0,-0.0,-1.037281365369485,-0.6711856200447861,0.0
2019-07-05,-0.0,-0.2903410632972468,1.0,-0.0,-1.0466813425409367,-0.6785380416754621,0.0
2019-07-08,-0.0,-0.29086031229275944,1.0,-0.0,-1.0462410321335986,-0.6773075299933683,0.0
2019-07-09,-0.0,-0.28021496935479,1.0,-0.0,-1.05238368406751,-0.6866338576733795,0.0
2019-07-10,-0.0,-0.26976983024225215,1.0,-0.0,-1.0627076662840573,-0.6881229988521718,0.0
2019-07-11,-0.0,-0.2681378476420798,1.0,-0.0,-1.067019347037485,-0.6878476420798065,0.0
2019-07-12,-0.0,-0.28462796897721765,1.0,-0.0,-1.0677411536597188,-0.6772297624818225,0.0
2019-07-15,-0.0,-0.27939753205903706,1.0,-0.0,-1.0733728526494073,-0.6716670699249939,0.0
2019-07-16,-0.0,-0.28344314815934235,1.0,-0.0,-1.0906727921175121,-0.6482802393761712,0.0
2019-07-17,-0.0,-0.2684300392415301,1.0,-0.0,-1.0773747116795973,-0.64973189946979,0.0
2019-07-18,-0.0,-0.26496264962649624,1.0,-0.0,-1.082410824108241,-0.6526565265652656,0.0
2019-07-19,-0.0,-0.2655124819971195,1.0,-0.0,-1.082543206913106,-0.6524243879020643,0.0
2019-07-22,-0.0,-0.2721838389906879,1.0,-0.0,-1.0909582457194353,-0.6407629918894563,0.0
2019-07-23,-0.0,-0.28155427064921057,1.0,-0.0,-1.082207375895024,-0.6321040174960305,0.0
2019-07-24,-0.0,-0.27886002886002886,1.0,-0.0,-1.086550024050024,-0.6408429533429534,0.0
2019-07-25,-0.0,-0.2788215842477078,1.0,-0.0,-1.0858860664361942,-0.6414549827145648,0.0
2019-07-26,-0.0,-0.2705528846153846,1.0,-0.0,-1.0909555288461539,-0.6432992788461539,0.0
2019-07-29,-0.0,-0.2482463798657314,1.0,-0.0,-1.0928741307161995,-0.6694162627570219,0.0
2019-07-30,-0.0,-0.24268829524211544,1.0,-0.0,-1.0938008804197068,-0.6786769583308208,0.0
2019-07-31,-0.0,-0.2721727313906085,1.0,-0.0,-1.0818058281745433,-0.6658009965272536,0.0
2019-08-01,-0.0,-0.28052347495703045,1.0,-0.0,-1.0761993788258,-0.658655730784308,0.0
2019-08-02,-0.0,-0.2766336514071748,1.0,-0.0,-1.073136852276845,-0.6698876675927045,0.0
2019-08-05,-0.0,-0.27167943998551686,1.0,-0.0,-1.080924506668276,-0.6647154667793133,0.0
2019-08-06,-0.0,-0.2771882894932382,1.0,-0.0,-1.041402883043543,-0.6536483875761628,0.0
2019-08-07,-0.0,-0.2935643711242323,1.0,-0.0,-1.0118683796694656,-0.6616621665727087,0.0
2019-08-08,-0.0,-0.2937544526240798,1.0,-0.0,-1.0140702920921396,-0.6605913084777962,0.0
2019-08-09,-0.0,-0.2751610424915785,1.0,-0.0,-0.9940606347142603,-0.6856568760711542,0.0
2019-08-12,-0.0,-0.27337428385801193,1.0,-0.0,-1.0011517335065856,-0.6786368200342567,0.0
2019-08-13,-0.0,-0.2638487404872869,1.0,-0.0,-1.0042770338033156,-0.6815527107545277,0.0
2019-08-14,-0.0,-0.27313551113850487,1.0,-0.0,-0.9903143435766487,-0.6716268967743829,0.0
2019-08-15,-0.0,-0.2989285817425708,1.0,-0.0,-0.9746729430791001,-0.6142894273254974,0.0
2019-08-16,-0.0,-0.2978133394956527,1.0,-0.0,-0.9761113839221237,-0.6146624685866143,0.0
2019-08-19,-0.0,-0.28096320377456196,1.0,-0.0,-0.9873414079806668,-0.6086768894387066,0.0
2019-08-20,-0.0,-0.2840941634686981,1.0,-0.0,-0.9842201729766882,-0.5955667564007102,0.0
2019-08-21,-0.0,-0.2767398950585251,1.0,-0.0,-0.9967133713890332,-0.609554287032232,0.0
2019-08-22,-0.0,-0.27971160778658977,1.0,-0.0,-0.9981254506128335,-0.606085075702956,0.0
2019-08-23,-0.0,-0.2703405174931371,1.0,-0.0,-1.01553647567315,-0.6345131709596402,0.0
2019-08-26,-0.0,-0.26403567188811994,1.0,-0.0,-1.0071227958421403,-0.6242869965544199,0.0
2019-08-27,-0.0,-0.26276908870548854,1.0,-0.0,-0.9958446355399089,-0.6270560397068159,0.0
2019-08-28,-0.0,-0.25865151689929633,1.0,-0.0,-1.0025089399007958,-0.6226785096320221,0.0
2019-08-29,-0.0,-0.2535016027955064,1.0,-0.0,-1.0039564501689433,-0.6304617783810321,0.0
2019-08-30,-0.0,-0.2451743013540766,1.0,-0.0,-1.013742437337943,-0.6220973782771535,0.0
2019-09-03,-0.0,-0.25314814281186065,1.0,-0.0,-1.0047834481168776,-0.623663660202288,0.0
2019-09-04,-0.0,-0.23576227688226306,1.0,-0.0,-1.0126012860809137,-0.6352547651316359,0.0
2019-09-05,-0.0,-0.22981437848399516,1.0,-0.0,-1.0085052583184875,-0.6351071777484053,0.0
2019-09-06,-0.0,-0.23012540266912104,1.0,-0.0,-1.0073630924988495,-0.6387195121951219,0.0
2019-09-09,-0.0,-0.2239184284809033,1.0,-0.0,-1.008468229736736,-0.6479635923728325,0.0
2019-09-10,-0.0,-0.2400407095085781,1.0,-0.0,-0.9415527769700495,-0.7262576330328585,0.0
2019-09-11,-0.0,-0.26024717702498446,1.0,-0.0,-0.8860140481906287,-0.8174920719599301,0.0
2019-09-12,-0.0,-0.24438917510511046,1.0,-0.0,-0.8946822999940783,-0.8217859892224789,0.0
2019-09-13,-0.0,-0.24201008004743552,1.0,-0.0,-0.8878742958790395,-0.8348354580492144,0.0
2019-09-16,-0.0,-0.23801628423390084,1.0,-0.0,-0.8887934863064397,-0.833960029607698,0.0
2019-09-17,-0.0,-0.22138353609803746,1.0,-0.0,-0.8974336204599946,-0.8412811177219311,0.0
2019-09-18,-0.0,-0.2251383681485449,1.0,-0.0,-0.8899898827590311,-0.860530857584955,0.0
2019-09-19,-0.0,-0.23885859902809056,1.0,-0.0,-0.8603472798388052,-0.8639326774919994,0.0
