Date,IWF,IWM,MTUM,PCG,SPY,VLUE,VXX
2018-11-06,-0.08456770669187941,-0.6845256854711629,-0.0,1.0,-0.9065027839058725,-0.8262072346535001,0.0
2018-11-07,-0.08362503500420052,-0.6854872584710165,-0.0,1.0,-0.9051386166339961,-0.8262041444973397,0.0
2018-11-08,-0.050727650727650724,-0.6859320859320859,-0.0,1.0,-0.8948371448371447,-0.8335065835065835,0.0
2018-11-09,-0.05354659248956884,-0.689847009735744,-0.0,1.0,-0.8965924895688455,-0.8371001390820583,0.0
2018-11-12,-0.1211241533089318,-0.9853590811561277,-0.0,1.0,-1.0692077916614076,-1.0314695611931506,0.0
2018-11-13,-0.2353871215024914,-1.1603583748562667,-0.0,1.0,-1.2185224223840552,-1.176839785358375,0.0
2018-11-14,-0.23550828782217112,-1.1600555715243843,-0.0,1.0,-1.218405672128006,-1.1766312158666283,0.0
2018-11-15,-0.3865231633130557,-1.4637342068320076,-0.0,1.0,-1.4916939635002342,-1.5074286382779598,0.0
2018-11-16,-0.9155563246236372,-2.1925938743727285,-0.0,1.0,-2.2628482436407684,-2.281190517390552,0.0
2018-11-19,-1.6576780813745378,-2.9532275384798954,-0.4367020641928171,1.0,-2.944994630712326,-2.9391480730223125,0.0
2018-11-20,-1.5712616822429908,-2.9004672897196264,-0.3476635514018692,1.0,-2.919509345794393,-2.9433411214953273,0.0
2018-11-21,-1.5820999883463465,-2.8983801421745716,-0.3503088218156392,1.0,-2.925183545041371,-2.897680922969351,0.0
2018-11-23,-1.5752263756675182,-2.87508706756443,-0.349198978407244,1.0,-2.9201300208962153,-2.8893661481309496,0.0
2018-11-26,-1.5721571809435493,-2.876202619682392,-0.3462385533789266,1.0,-2.913875043468181,-2.883157528689,0.0
2018-11-27,-1.5361624458133698,-2.8482774355464295,-0.30207620351357517,1.0,-2.875998174766142,-2.8451973534109056,0.0
2018-11-28,-1.5590442110123515,-2.862749624841279,-0.30889991919658316,1.0,-2.924506521990073,-2.8880295509638696,0.0
2018-11-29,-1.483054676909173,-2.8100994125621326,-0.2350881156800723,1.0,-2.894374152733845,-2.874265702666064,0.0
2018-11-30,-1.48193315266486,-2.8097335140018065,-0.23249774164408313,1.0,-2.89453477868112,-2.873193315266486,0.0
2018-12-03,-1.4825910015826362,-2.8191272891702464,-0.22055166176803076,1.0,-2.9023287361519334,-2.879945738186751,0.0
2018-12-04,-1.455126766883554,-2.8098496746690604,-0.20910926632263854,1.0,-2.881534664572582,-2.862575723580884,0.0
2018-12-06,-1.3744302148903842,-2.6300195354894726,-0.22639461688734536,1.0,-2.848165834599522,-2.7739309746038634,0.0
2018-12-07,-1.373330437615376,-2.632967748941253,-0.22271690737322183,1.0,-2.8516668476490388,-2.7781518080138996,0.0
2018-12-10,-1.3101713062098501,-2.6345824411134906,-0.17558886509635976,1.0,-2.844860813704497,-2.741327623126338,0.0
2018-12-11,-1.3126338329764455,-2.632869379014989,-0.178372591006424,1.0,-2.844860813704497,-2.7381156316916493,0.0
2018-12-12,-1.3136645962732918,-2.6328978367958875,-0.1794816877275648,1.0,-2.8452559434568427,-2.7375240950953095,0.0
2018-12-13,-1.3083413435864573,-2.6192459681725944,-0.18167254085229093,1.0,-2.8429990387696247,-2.727971803909003,0.0
2018-12-14,-1.31207946171099,-2.5972444729253445,-0.19384812560076897,1.0,-2.8506888817686638,-2.72647655665919,0.0
2018-12-17,-1.2778954054626297,-2.5859623120897735,-0.15922083421554095,1.0,-2.8216176159220834,-2.7416896040652126,0.0
2018-12-18,-1.2363862669847527,-2.5277460844310755,-0.12229021885696505,1.0,-2.778549942951976,-2.707499222072399,0.0
2018-12-19,-1.2338692837753182,-2.5506368761745666,-0.12246815619127167,1.0,-2.803925662977657,-2.7297974524953017,0.0
2018-12-20,-1.2264943796617294,-2.539762580102952,-0.1596806387225549,1.0,-2.838638512448787,-2.7406240151276395,0.0
2018-12-21,-1.218069514237856,-2.54606365159129,-0.14216917922948075,1.0,-2.849560301507538,-2.7131490787269685,0.0
2018-12-24,-1.1586355697112913,-2.4715914928593445,-0.13294975855337512,1.0,-2.8058152676461523,-2.7053323743963835,0.0
2018-12-26,-1.1654181631605953,-2.5164699846074914,-0.1003591585428425,1.0,-2.7832734735761933,-2.696151872755259,0.0
2018-12-27,-1.0099541329169512,-2.412803747438274,-0.020591392602712987,1.0,-2.635795842685664,-2.679808724504733,0.0
2018-12-28,-1.003895218619145,-2.414159119680592,-0.017431103320673873,1.0,-2.6301489921121823,-2.6724121141299055,0.0
2018-12-31,-1.003312226010716,-2.4168533852898197,-0.018119824646858258,1.0,-2.630686799805163,-2.6728689722357526,0.0
2019-01-02,-0.9996105919003114,-2.4196845794392523,-0.0034073208722741432,1.0,-2.6324961059190026,-2.679906542056075,0.0
2019-01-03,-1.0028212861173267,-2.412102344586049,-0.018095145442163636,1.0,-2.6332328047475437,-2.6623212374744623,0.0
2019-01-04,-0.9335721894064103,-2.4422387915173815,-0.0,1.0,-2.6190568412898227,-2.688389658177593,0.0
2019-01-07,-0.8473382780959534,-2.345789127781429,-0.003098300629048916,1.0,-2.574593934841799,-2.6179701436484835,0.0
2019-01-08,-1.0125652220210841,-2.6081354488339903,-0.08827600894473434,1.0,-2.9779576189969124,-2.961665424342456,0.0
2019-01-09,-1.0247288503253795,-2.6340563991323207,-0.08318872017353579,1.0,-3.0514099783080257,-3.0526030368763553,0.0
2019-01-10,-1.0231626799437168,-2.6244182270808527,-0.0817188007360104,1.0,-3.0488148067972722,-3.0454594653100986,0.0
2019-01-11,-1.0245145894348628,-2.599522724807463,-0.09653975485410565,1.0,-3.0580323245471313,-3.0684456014752146,0.0
2019-01-14,-1.037028993376045,-2.5996307959604734,-0.11032685416440438,1.0,-3.055923553045933,-3.0560321424693235,0.0
2019-01-15,-1.9657985117344017,-3.1934745277618775,-1.334430452203778,1.0,-3.3749284487693187,-3.4417572982255296,0.0
2019-01-16,-2.044993182851083,-3.424632631419482,-1.3597939706105138,1.0,-3.5968792607180733,-3.7229207695803668,0.0
2019-01-17,-2.0450968523002424,-3.416464891041162,-1.3613801452784504,1.0,-3.592009685230024,-3.718220338983051,0.0
2019-01-18,-2.1100171901859666,-3.5102359743709948,-1.430379746835443,1.0,-3.7110486013439594,-3.8657602750429754,0.0
2019-01-22,-2.1305546545572493,-3.667693804735647,-1.4349659422640286,1.0,-3.9365877392150503,-4.048005189750243,0.0
2019-01-23,-2.1700680272108843,-3.6971959515513526,-1.5143520822963332,1.0,-4.040152646424423,-4.170233947237432,0.0
2019-01-24,-2.1782803924829537,-3.700149675702644,-1.5198736071844337,1.0,-4.054382171960752,-4.1779477798104105,0.0
2019-01-25,-3.847590500345861,-4.756052570901545,-3.413419414341711,1.0,-4.9490431173622325,-5.091076781185151,0.0
2019-01-28,-4.015677761698022,-4.965750120598168,-3.586107091172215,1.0,-5.209599614085866,-5.342739990352148,0.0
2019-01-29,-4.051107325383304,-5.001216841080554,-3.6254563154052075,1.0,-5.258700413725967,-5.400097347286445,0.0
2019-01-30,-4.15817223198594,-5.176751192568417,-3.7085111724830533,1.0,-5.455686668340447,-5.607833291488828,0.0
2019-01-31,-4.133014835302992,-5.211717374905708,-3.7015338194619063,1.0,-5.453859693236108,-5.644204174000503,0.0
2019-02-01,-4.185336048879837,-5.27774949083503,-3.7507637474541746,1.0,-5.5277494908350295,-5.716395112016293,0.0
2019-02-04,-4.184779842199033,-5.276406210231611,-3.7498091117332653,1.0,-5.526597098498346,-5.714176635276152,0.0
2019-02-05,-4.171370455123316,-5.267226036104756,-3.745995423340961,1.0,-5.522501906941267,-5.719043986778541,0.0
2019-02-06,-4.172861507128309,-5.271894093686353,-3.745926680244399,1.0,-5.534368635437882,-5.733197556008147,0.0
2019-02-07,-4.175751400916964,-5.27457972491085,-3.747325522159959,1.0,-5.537952114111054,-5.735608762098828,0.0
2019-02-08,-4.230967741935484,-5.34141935483871,-3.8144516129032255,1.0,-5.614967741935484,-5.804645161290322,0.0
2019-02-11,-4.238366080661841,-5.339968976215099,-3.8236814891416753,1.0,-5.6282316442606,-5.822905894519132,0.0
2019-02-12,-4.26429313929314,-5.373180873180873,-3.8367983367983367,1.0,-5.661642411642411,-5.851871101871102,0.0
2019-02-13,-4.190769230769231,-5.317179487179487,-3.7743589743589743,1.0,-5.585641025641026,-5.773333333333333,0.0
2019-02-14,-4.204574659470573,-5.298894885633513,-3.802107427396556,1.0,-5.606527884862503,-5.788229246980211,0.0
2019-02-15,-4.201233616037008,-5.318684142893858,-3.7933693138010796,1.0,-5.602415831405808,-5.784631200205602,0.0
2019-02-19,-4.229499742135121,-5.318720990201134,-3.8143372872614747,1.0,-5.624548736462094,-5.799381124290871,0.0
2019-02-20,-4.279088050314465,-5.425314465408805,-3.8469601677148852,1.0,-5.735062893081761,-5.919287211740042,0.0
2019-02-21,-4.271585557299843,-5.421507064364207,-3.8406593406593412,1.0,-5.724228152799582,-5.906593406593407,0.0
2019-02-22,-4.301080938571053,-5.462430793567098,-3.8750329554442398,1.0,-5.773530187186923,-5.952280516741366,0.0
2019-02-25,-4.339637719765584,-5.512519978689399,-3.926212040490144,1.0,-5.840170484816197,-6.01971230687267,0.0
2019-02-26,-4.3405275779376495,-5.514255262456701,-3.9280575539568345,1.0,-5.8419930722089,-6.0207833733013585,0.0
2019-02-27,-4.309033280507132,-5.457739038563128,-3.9025356576862125,1.0,-5.787902799788696,-5.955890121500264,0.0
2019-02-28,-4.31577554261514,-5.46929592376919,-3.9102699841185813,1.0,-5.801482265749073,-5.971942826892535,0.0
2019-03-01,-4.312781159036783,-5.469965599364912,-3.907118285260651,1.0,-5.801005557025668,-5.971156390579519,0.0
2019-03-04,-4.296990496304119,-5.455649419218585,-3.8944033790918695,1.0,-5.788278775079198,-5.963833157338966,0.0
2019-03-05,-4.332625431377754,-5.47332094504911,-3.9076187947969205,1.0,-5.833023626227767,-5.999469073533316,0.0
2019-03-06,-4.33359872611465,-5.467091295116773,-3.9121549893842893,1.0,-5.8312101910828025,-5.995222929936306,0.0
2019-03-07,-4.340137857900318,-5.431601272534465,-3.9202014846235422,1.0,-5.836161187698834,-5.983032873806999,0.0
2019-03-08,-4.358591248665955,-5.439967982924226,-3.994397011739595,1.0,-5.876200640341516,-6.011739594450374,0.0
2019-03-11,-4.426167209554833,-5.530944625407167,-4.080618892508143,1.0,-5.974484256243214,-6.131921824104235,0.0
2019-03-12,-4.457478807765928,-5.510801203171999,-4.166256494394313,1.0,-6.015039649986328,-6.19496855345912,0.0
2019-03-13,-4.469398907103825,-5.501366120218579,-4.198087431693989,1.0,-5.98879781420765,-6.164480874316939,0.0
2019-03-14,-4.466011466011466,-5.496860496860497,-4.196833196833197,1.0,-5.982527982527982,-6.157794157794157,0.0
2019-03-15,-4.502197802197802,-5.517857142857142,-4.2348901098901095,1.0,-6.017857142857142,-6.1997252747252745,0.0
2019-03-18,-4.5672058003346345,-5.6031790295593975,-4.348577802565532,1.0,-6.08979364194088,-6.277467930842164,0.0
2019-03-19,-4.584641255605381,-5.634248878923766,-4.37079596412556,1.0,-6.12079596412556,-6.3164237668161425,0.0
2019-03-20,-4.5960134755755195,-5.647389107243122,-4.3756316676024705,1.0,-6.126614261650759,-6.3281864121280185,0.0
2019-03-21,-4.612485939257593,-5.653824521934758,-4.389482564679415,1.0,-6.142013498312711,-6.3236782902137225,0.0
2019-03-22,-4.643443783630699,-5.676295666949872,-4.454828660436137,1.0,-6.194279241008212,-6.35202492211838,0.0
2019-03-25,-4.63895957025728,-5.564320045236077,-4.5301102629346905,1.0,-6.2015832626519645,-6.337574215436811,0.0
2019-03-26,-4.662870159453303,-5.605922551252847,-4.580296127562643,1.0,-6.235193621867882,-6.389521640091116,0.0
2019-03-27,-4.671790492456589,-5.587247366922858,-4.587532023911187,1.0,-6.234842015371477,-6.384286934244235,0.0
2019-03-28,-4.662208309618668,-5.579112122936825,-4.602731929425157,1.0,-6.227091633466135,-6.3861696072851455,0.0
2019-03-29,-4.660592255125285,-5.575455580865604,-4.617596810933941,1.0,-6.228929384965832,-6.39123006833713,0.0
2019-04-01,-4.6506401137980085,-5.578662873399715,-4.608250355618777,1.0,-6.225035561877667,-6.386913229018492,0.0
2019-04-02,-4.675035663338089,-5.5911554921540665,-4.660199714693296,1.0,-6.235378031383738,-6.368901569186876,0.0
2019-04-03,-4.673987450085567,-5.589845978322875,-4.658585282373075,1.0,-6.233314318311466,-6.366799771819737,0.0
2019-04-04,-4.675698802053622,-5.589560752994866,-4.647746719908728,1.0,-6.234740444951512,-6.374786081003993,0.0
2019-04-05,-4.697940503432495,-5.596967963386728,-4.658466819221968,1.0,-6.254576659038902,-6.39616704805492,0.0
2019-04-08,-4.688267199543248,-5.580359691692834,-4.650299743077362,1.0,-6.243791036254639,-6.383956608621182,0.0
2019-04-09,-4.713470319634703,-5.548801369863013,-4.668949771689498,1.0,-6.245719178082191,-6.361586757990867,0.0
2019-04-10,-4.6932916429789655,-5.515349630471859,-4.655486071631609,1.0,-6.2259806708357015,-6.335133598635588,0.0
2019-04-11,-4.716927453769559,-5.49103840682788,-4.68108108108108,1.0,-6.236415362731152,-6.324039829302987,0.0
2019-04-12,-4.717985202048947,-5.492885600455322,-4.680990324416619,1.0,-6.238474672737621,-6.326977803073421,0.0
2019-04-15,-4.801867522614532,-5.6375838926174495,-4.7636416690983365,1.0,-6.443244820542748,-6.533411146775605,0.0
2019-04-16,-4.811458637825198,-5.647471499561532,-4.775796550716165,1.0,-6.454253142356037,-6.542531423560363,0.0
2019-04-17,-4.835439318248604,-5.66382603585072,-4.811342932706435,1.0,-6.497796062297973,-6.577431677931237,0.0
2019-04-18,-4.834851601528064,-5.659418160446665,-4.802233323538055,1.0,-6.501322362621217,-6.587422862180429,0.0
2019-04-22,-4.872227151730257,-5.700088731144632,-4.824016563146998,1.0,-6.546879621413782,-6.633836143152913,0.0
2019-04-23,-4.876590707309855,-5.70849363717076,-4.831015093222847,1.0,-6.548978987866232,-6.629476176383545,0.0
2019-04-24,-4.845995288574794,-5.665488810365136,-4.816254416961131,1.0,-6.515312131919907,-6.603356890459365,0.0
2019-04-25,-4.86877962085308,-5.695201421800948,-4.857819905213271,1.0,-6.558945497630332,-6.640402843601896,0.0
2019-04-26,-4.891200951248513,-5.703329369797859,-4.881985731272294,1.0,-6.588287752675385,-6.662009512485136,0.0
2019-04-29,-4.883051350549124,-5.687444345503117,-4.869397447313744,1.0,-6.581181359453844,-6.661027010982488,0.0
2019-04-30,-4.883348174532503,-5.685960225586228,-4.871178391214011,1.0,-6.5814781834372225,-6.660433363015732,0.0
2019-05-01,-4.9012198750371905,-5.693246057720916,-4.880095209759,1.0,-6.603986908658137,-6.6747991669146085,0.0
2019-05-02,-4.873260290198401,-5.670417530352383,-4.848978383180338,1.0,-6.5661830026650865,-6.653538643766656,0.0
2019-05-03,-4.875259259259258,-5.672888888888888,-4.850962962962963,1.0,-6.5715555555555545,-6.6589629629629625,0.0
2019-05-06,-4.841671571512654,-5.602118893466745,-4.8313713949381984,1.0,-6.532960565038257,-6.621247792819305,0.0
2019-05-07,-4.846448570586501,-5.611258473327439,-4.846153846153846,1.0,-6.539050987326849,-6.629826112584733,0.0
2019-05-08,-4.786608442503639,-5.532168850072781,-4.806695778748181,1.0,-6.446288209606987,-6.540611353711791,0.0
2019-05-09,-4.786150712830958,-5.526913005528077,-4.805353505964504,1.0,-6.4431189991271465,-6.533604887983707,0.0
2019-05-10,-4.779133972682359,-5.519616390584131,-4.799476896251089,1.0,-6.437372856727695,-6.52600988084859,0.0
2019-05-13,-4.791618160651921,-5.529685681024447,-4.801513387660069,1.0,-6.444121071012805,-6.536670547147846,0.0
2019-05-14,-4.694164989939638,-5.394078758263868,-4.8416211555044555,1.0,-6.369933889048577,-6.44409313020983,0.0
2019-05-15,-4.698096885813148,-5.415801614763552,-4.876297577854671,1.0,-6.395040369088812,-6.4498269896193765,0.0
2019-05-16,-4.6922632794457275,-5.427251732101617,-4.8923210161662825,1.0,-6.399538106235566,-6.457274826789838,0.0
2019-05-17,-4.670212765957447,-5.391316848763658,-4.881828637147787,1.0,-6.364002300172514,-6.44450833812536,0.0
2019-05-20,-4.641223556317896,-5.347341337907376,-4.861349342481419,1.0,-6.328473413379075,-6.409090909090909,0.0
2019-05-21,-4.651249640907785,-5.377765010054582,-4.89571962079862,1.0,-6.359379488652686,-6.4432634300488365,0.0
2019-05-22,-4.609005414648048,-5.320034197777145,-4.867483613565118,1.0,-6.311484753491023,-6.39013964092334,0.0
2019-05-23,-4.623250499857184,-5.3276206798057695,-4.899457297914881,1.0,-6.3261925164238795,-6.3867466438160525,0.0
2019-05-24,-4.605637813211845,-5.280751708428246,-4.910876993166288,1.0,-6.307232346241459,-6.369305239179955,0.0
2019-05-28,-4.6001705029838025,-5.263142938334755,-4.901676612674056,1.0,-6.294685990338165,-6.357487922705314,0.0
2019-05-29,-4.570098730606487,-5.227926657263751,-4.863469675599435,1.0,-6.247108603667136,-6.299858956276445,0.0
2019-05-30,-4.554118639302783,-5.208040483553557,-4.843688501546247,1.0,-6.225752038234468,-6.281979195951646,0.0
2019-05-31,-4.559527160146356,-5.216155361666198,-4.848015761328455,1.0,-6.233323951590205,-6.287925696594427,0.0
2019-06-03,-4.512677626079688,-5.161604903872945,-4.820841460016718,1.0,-6.169127890777376,-6.1986625801058794,0.0
2019-06-04,-4.510893854748604,-5.180167597765363,-4.828212290502794,1.0,-6.186312849162012,-6.227094972067039,0.0
2019-06-05,-4.394385391114746,-5.029708367402562,-4.740528754429,1.0,-6.05233033524121,-6.038430089942763,0.0
2019-06-06,-4.373162765378334,-5.029940119760479,-4.721284703320631,1.0,-6.050353837778987,-6.043821448013064,0.0
2019-06-07,-4.3635127786840675,-5.035889070146819,-4.715606307775966,1.0,-6.038607939097335,-6.035073409461664,0.0
2019-06-10,-4.341020075963105,-5.036082474226804,-4.70618556701031,1.0,-6.017905588714053,-6.028486163863267,0.0
2019-06-11,-4.393573194177424,-5.092282340016479,-4.801153529250206,1.0,-6.087063993408404,-6.090909090909091,0.0
2019-06-12,-4.396096756459593,-5.098955470038482,-4.805662451896646,1.0,-6.091533809785596,-6.095107201759208,0.0
2019-06-13,-4.4125758411472695,-5.1307225592939885,-4.8306674020959735,1.0,-6.102316602316602,-6.102316602316602,0.0
2019-06-14,-4.420413793103449,-5.1191724137931045,-4.8485517241379315,1.0,-6.107310344827587,-6.090758620689655,0.0
2019-06-17,-4.424903368304804,-5.116510215350635,-4.854500276090557,1.0,-6.117890668139149,-6.095251242407509,0.0
2019-06-18,-4.430901050304036,-5.124378109452737,-4.860420121614152,1.0,-6.122996130458818,-6.100884466556109,0.0
2019-06-19,-4.418226872246696,-5.088931718061674,-4.858755506607929,1.0,-6.100770925110132,-6.066079295154185,0.0
2019-06-20,-4.424786088876622,-5.108197626276567,-4.86116478056859,1.0,-6.1197902290919135,-6.087496549820591,0.0
2019-06-21,-4.419203099059214,-5.118151632540122,-4.862479247371334,1.0,-6.15218594355285,-6.118151632540122,0.0
2019-06-24,-4.420265780730897,-5.1057585825027685,-4.86655592469546,1.0,-6.154761904761905,-6.1378737541528245,0.0
2019-06-25,-4.406129210381005,-5.0808945334069575,-4.855328547763666,1.0,-6.143014908890116,-6.123688569850911,0.0
2019-06-26,-4.379139072847682,-5.086644591611479,-4.838852097130243,1.0,-6.134933774834437,-6.15424944812362,0.0
2019-06-27,-4.394031500414479,-5.080132633324123,-4.857695495993369,1.0,-6.141199226305609,-6.159159988947223,0.0
2019-06-28,-4.370044052863436,-5.0437775330396475,-4.839482378854626,1.0,-6.133810572687225,-6.145649779735683,0.0
2019-07-01,-4.411292554663714,-5.055078881815665,-4.871298090229725,1.0,-6.173263216163852,-6.166620536949902,0.0
2019-07-02,-4.388030888030888,-5.047159404302262,-4.849696635410921,1.0,-6.147545504688361,-6.146442360728075,0.0
2019-07-03,-4.3890115958034235,-5.058807288790723,-4.851187189398122,1.0,-6.153506350082827,-6.156819436775262,0.0
2019-07-05,-4.385103448275862,-5.048551724137932,-4.845241379310345,1.0,-6.150344827586207,-6.15696551724138,0.0
2019-07-08,-4.386972122550373,-5.0521667126690595,-4.847364062931272,1.0,-6.15401600883246,-6.161468396356611,0.0
2019-07-09,-4.383066740209597,-5.041643684500827,-4.845284059569774,1.0,-6.149476006618864,-6.159128516271373,0.0
2019-07-10,-4.378445424476295,-5.043274531422271,-4.842613009922823,1.0,-6.143329658213892,-6.155457552370452,0.0
2019-07-11,-4.403872752420471,-5.053665283540802,-4.871369294605809,1.0,-6.164591977869986,-6.169294605809128,0.0
2019-07-12,-4.412171507607193,-5.052282157676348,-4.872475795297372,1.0,-6.163762102351313,-6.161825726141078,0.0
2019-07-15,-4.470884658454647,-5.134098544232923,-4.95548712206047,1.0,-6.231802911534154,-6.203527435610303,0.0
2019-07-16,-4.510002817695126,-5.165680473372781,-5.009298393913778,1.0,-6.270780501549732,-6.221189067342913,0.0
2019-07-17,-4.514954853273138,-5.186230248306997,-5.0093115124153496,1.0,-6.2779345372460496,-6.228273137697517,0.0
2019-07-18,-4.525854761231987,-5.192709805029669,-5.021757558632382,1.0,-6.285108787793162,-6.231138739756994,0.0
2019-07-19,-4.536027126306867,-5.192144673636621,-5.024865781294151,1.0,-6.278892342469624,-6.224639728736932,0.0
2019-07-22,-4.523406655386351,-5.178228990411732,-5.008742244782854,1.0,-6.267061477721377,-6.223068245910886,0.0
2019-07-23,-4.530076249646993,-5.190341711380967,-5.016097147698391,1.0,-6.273651510872635,-6.2304433775769565,0.0
2019-07-24,-4.507172995780591,-5.165963431786217,-4.999718706047821,1.0,-6.251758087201125,-6.204781997187061,0.0
2019-07-25,-4.510817645406013,-5.135712278729981,-5.009553245293622,1.0,-6.255970778308514,-6.185726327620119,0.0
2019-07-26,-4.494957983193277,-5.108963585434173,-4.999159663865545,1.0,-6.240616246498599,-6.16750700280112,0.0
2019-07-29,-4.492014569907537,-5.093583636873074,-5.001961333706921,1.0,-6.2471280470720085,-6.184365368450546,0.0
2019-07-30,-4.483898067768132,-5.089610753290395,-5.0002800336040325,1.0,-6.245029403528424,-6.1845421450574065,0.0
2019-07-31,-4.486122792262405,-5.101485842444631,-5.0047659097280635,1.0,-6.249789739276703,-6.192318474908887,0.0
2019-08-01,-4.475230898404702,-5.116988525048979,-4.992443324937028,1.0,-6.231738035264484,-6.1710047579065215,0.0
2019-08-02,-4.489200561009818,-5.115848527349228,-5.0244039270687235,1.0,-6.24179523141655,-6.178962131837307,0.0
2019-08-05,-4.502253521126761,-5.135774647887325,-5.04056338028169,1.0,-6.27887323943662,-6.211549295774649,0.0
2019-08-06,-4.340896664844177,-4.987971569163477,-4.883542919628212,1.0,-6.080098414434117,-6.044833242208857,0.0
2019-08-07,-4.303969548667754,-4.98694942903752,-4.83442088091354,1.0,-6.038879825992387,-6.024741707449701,0.0
2019-08-08,-4.303780255643188,-4.9891215664944255,-4.836007614903455,1.0,-6.0405221648082685,-6.026380201251021,0.0
2019-08-09,-4.242399784772666,-4.920634920634921,-4.776701641108421,1.0,-5.97497982243745,-5.988431530804412,0.0
2019-08-12,-4.223113964686998,-4.880952380952381,-4.772605671482077,1.0,-5.941680042803639,-5.933921883360086,0.0
2019-08-13,-4.184301246353753,-4.824980111376293,-4.728719172633254,1.0,-5.892336250331478,-5.88782816229117,0.0
2019-08-14,-4.143534369238873,-4.808006320779564,-4.696865946800106,1.0,-5.8438240716355025,-5.844614169080854,0.0
2019-08-15,-4.012238653748088,-4.668536460989292,-4.561703212646609,1.0,-5.6468638449770525,-5.607598164201938,0.0
2019-08-16,-4.03182751540041,-4.701488706365503,-4.589065708418891,1.0,-5.689681724845996,-5.655544147843942,0.0
2019-08-19,-4.033273611466599,-4.660865113898132,-4.59073457896084,1.0,-5.681853084207832,-5.628615305861274,0.0
2019-08-20,-4.333333333333333,-5.047302904564315,-4.9850622406639005,1.0,-6.190871369294605,-6.10567081604426,0.0
