Date,HONE,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-07,1.0,-0.04048676394255724,-0.8033623623046312,-0.0,-0.5289809100870869,-0.5108426091470096,0.0
2018-11-08,1.0,-0.015383735559876474,-0.805959052956651,-0.0,-0.5211883792748484,-0.5168992336726524,0.0
2018-11-09,1.0,-0.01484171694929795,-0.805913809374017,-0.0,-0.522148188395436,-0.5167719980554205,0.0
2018-11-12,1.0,-0.013900757705235573,-0.7962171708539851,-0.0,-0.5242978408249303,-0.5141001538198599,0.0
2018-11-13,1.0,-0.0,-0.7937674971014903,-0.0,-0.5244464553346718,-0.5095721516839634,0.0
2018-11-14,1.0,-0.0,-0.7934573625876499,-0.0,-0.5245419588328433,-0.5094152906582221,0.0
2018-11-15,1.0,-0.0,-0.7936014470225815,-0.0,-0.5243195885029533,-0.5082949438996128,0.0
2018-11-16,1.0,-0.0,-0.7892183136336709,-0.0,-0.522638156224435,-0.5091257863409405,0.0
2018-11-19,1.0,-0.0,-0.7891010633796858,-0.0,-0.5224381575607141,-0.5091247567201647,0.0
2018-11-20,1.0,-0.0,-0.7762047601693252,-0.0,-0.5122368310392195,-0.5149561268257127,0.0
2018-11-21,1.0,-0.0,-0.7726830623871058,-0.0,-0.5103793247186327,-0.4958732805335556,0.0
2018-11-23,1.0,-0.0,-0.7623462787663436,-0.0,-0.5159481442411793,-0.49770979651889075,0.0
2018-11-26,1.0,-0.0,-0.7668073058346749,-0.0,-0.5136290456892244,-0.495336701271304,0.0
2018-11-27,1.0,-0.0,-0.7717496609184267,-0.0,-0.5068785119162953,-0.4893846707448723,0.0
2018-11-28,1.0,-0.0,-0.7749134708569846,-0.0,-0.5054132631870414,-0.48860584244773636,0.0
2018-11-29,1.0,-0.0,-0.76347864280224,-0.0,-0.49618425387064896,-0.48547820357966404,0.0
2018-11-30,1.0,-0.0,-0.7637302284710017,-0.0,-0.49593585237258353,-0.48637961335676627,0.0
2018-12-03,1.0,-0.0,-0.7634821747125174,-0.0,-0.49526580124598624,-0.48574251447704253,0.0
2018-12-04,1.0,-0.0,-0.7641842515805897,-0.0,-0.4900511809946082,-0.48268878123545994,0.0
2018-12-06,1.0,-0.0,-0.7555796904697258,-0.0,-0.48482215585120825,-0.4748031496062992,0.0
2018-12-07,1.0,-0.0,-0.7568250346345041,-0.0,-0.4871105316056828,-0.4724961290848342,0.0
2018-12-10,1.0,-0.0,-0.7579108814982239,-0.0,-0.4794155634484985,-0.45342266709719076,0.0
2018-12-11,1.0,-0.0,-0.7575341728554514,-0.0,-0.481702723065332,-0.45156603164352593,0.0
2018-12-12,1.0,-0.0,-0.7574942145202087,-0.0,-0.4815671922932028,-0.45185942629567843,0.0
2018-12-13,1.0,-0.0,-0.7550883230715457,-0.0,-0.48296722501545997,-0.4506224289516845,0.0
2018-12-14,1.0,-0.0,-0.7644870896447631,-0.0,-0.47903078001185917,-0.45172766966740335,0.0
2018-12-17,1.0,-0.0,-0.7631748763174876,-0.0,-0.47241342224134225,-0.45316197031619704,0.0
2018-12-18,1.0,-0.0,-0.7529980502657514,-0.0,-0.4651318073769397,-0.4527389759888891,0.0
2018-12-19,1.0,-0.0,-0.7532394667236635,-0.0,-0.4656282561650057,-0.4528841272809853,0.0
2018-12-20,1.0,-0.0,-0.7422219858533212,-0.0,-0.4687549859065043,-0.4481465723554752,0.0
2018-12-21,1.0,-0.0,-0.7426250760642379,-0.0,-0.46850279122681693,-0.43458475540386804,0.0
2018-12-24,1.0,-0.0,-0.7278056731249507,-0.0,-0.45929177948947136,-0.4418097216015142,0.0
2018-12-26,1.0,-0.0,-0.7288664116136471,-0.0,-0.4535925790052932,-0.43792254074734027,0.0
2018-12-27,1.0,-0.0,-0.7035610428039386,-0.0,-0.41252997296056326,-0.4347992449364828,0.0
2018-12-28,1.0,-0.0,-0.7099632315391687,-0.0,-0.4114748238177918,-0.4319272801552446,0.0
2018-12-31,1.0,-0.0,-0.7244795553382569,-0.0,-0.4147602995290908,-0.4340598543526929,0.0
2019-01-02,1.0,-0.0,-0.7238923033404479,-0.0,-0.4121685910458508,-0.4354925810682233,0.0
2019-01-03,1.0,-0.0,-0.724105994340108,-0.0,-0.41083097504502186,-0.437741188577309,0.0
2019-01-04,1.0,-0.0,-0.7245418428809433,-0.0,-0.40169165705497883,-0.43688325003203893,0.0
2019-01-07,1.0,-0.0,-0.7109727074788598,-0.0,-0.3949313889310851,-0.42586966428679934,0.0
2019-01-08,1.0,-0.0,-0.6967451506031714,-0.0,-0.4076528160643383,-0.4246225436888293,0.0
2019-01-09,1.0,-0.0,-0.6878236051827343,-0.0,-0.40757204556360976,-0.43030333644836205,0.0
2019-01-10,1.0,-0.0,-0.684643001618123,-0.0,-0.4138602346278317,-0.4297886326860842,0.0
2019-01-11,1.0,-0.0,-0.6649541934504226,-0.0,-0.41916788986182113,-0.44662651212228577,0.0
2019-01-14,1.0,-0.0,-0.6619860591978989,-0.0,-0.4154965147994747,-0.4479997979593898,0.0
2019-01-15,1.0,-0.0,-0.6583049134773272,-0.0,-0.41639509915371986,-0.4515094101300998,0.0
2019-01-16,1.0,-0.0,-0.6585815244825846,-0.0,-0.4071176173649672,-0.4582786471479051,0.0
2019-01-17,1.0,-0.0,-0.6479793032426594,-0.0,-0.4050435787305654,-0.4587195137266722,0.0
2019-01-18,1.0,-0.0,-0.6399777592438143,-0.0,-0.4096342912022645,-0.477771880607577,0.0
2019-01-22,1.0,-0.0,-0.7027950782318092,-0.0,-0.3741708440933718,-0.4548078383715631,0.0
2019-01-23,1.0,-0.0,-0.6816210595724177,-0.0,-0.3798280540691334,-0.47460120209987067,0.0
2019-01-24,1.0,-0.0,-0.6834782167929645,-0.0,-0.37511721621005145,-0.4758091086499227,0.0
2019-01-25,1.0,-0.0,-0.6744425297703249,-0.0,-0.41207787865538437,-0.4854299014943031,0.0
2019-01-28,1.0,-0.0,-0.6542692917891233,-0.0,-0.4558766157767432,-0.49072797732060647,0.0
2019-01-29,1.0,-0.0,-0.6397850864609687,-0.0,-0.4663675960460082,-0.5020213348634621,0.0
2019-01-30,1.0,-0.0,-0.6376520331993527,-0.0,-0.4649736388787389,-0.5074124340971968,0.0
2019-01-31,1.0,-0.0,-0.6320151244399556,-0.0,-0.4393080050760107,-0.5184782327195504,0.0
2019-02-01,1.0,-0.0,-0.6307326405046275,-0.0,-0.43327645933509124,-0.5211726384364821,0.0
2019-02-04,1.0,-0.0,-0.6329025588007237,-0.0,-0.4327733264409408,-0.5189713104161282,0.0
2019-02-05,1.0,-0.0,-0.6293328508284437,-0.0,-0.426758342595704,-0.5287822782846952,0.0
2019-02-06,1.0,-0.0,-0.6279731127197519,-0.0,-0.4271199586349535,-0.5302223371251292,0.0
2019-02-07,1.0,-0.0,-0.6324709159852452,-0.0,-0.42373668326153685,-0.52330590450641,0.0
2019-02-08,1.0,-0.0,-0.6378736684635423,-0.0,-0.43297825694462355,-0.5083954502076294,0.0
2019-02-11,1.0,-0.0,-0.630645536568341,-0.0,-0.441508751066415,-0.5130942840154081,0.0
2019-02-12,1.0,-0.0,-0.6522892819979188,-0.0,-0.4405567117585848,-0.5086368366285119,0.0
2019-02-13,1.0,-0.0,-0.6492661169026502,-0.0,-0.4391629064882527,-0.5047974690109434,0.0
2019-02-14,1.0,-0.0,-0.6178204961683336,-0.0,-0.46333290037667224,-0.5165865696843746,0.0
2019-02-15,1.0,-0.0,-0.6172546771587889,-0.0,-0.467898275053416,-0.5205065402053259,0.0
2019-02-19,1.0,-0.0,-0.6163227016885554,-0.0,-0.46901709401709407,-0.5204815509693559,0.0
2019-02-20,1.0,-0.0,-0.6232542355183125,-0.0,-0.4626830605372386,-0.5245516485237685,0.0
2019-02-21,1.0,-0.0,-0.6237466053895968,-0.0,-0.4624242740756214,-0.5250678922080635,0.0
2019-02-22,1.0,-0.0,-0.6107247962080371,-0.0,-0.4753756803916973,-0.5182696564835795,0.0
2019-02-25,1.0,-0.0,-0.6064359663076643,-0.0,-0.47823819333976586,-0.5230917672829687,0.0
2019-02-26,1.0,-0.0,-0.6094492299660663,-0.0,-0.4813103628295484,-0.5195249282171757,0.0
2019-02-27,1.0,-0.0,-0.6065124294965532,-0.0,-0.4871265928556507,-0.5175997493210779,0.0
2019-02-28,1.0,-0.0,-0.6105287921164754,-0.0,-0.49154403115769657,-0.5118279007763286,0.0
2019-03-01,1.0,-0.0,-0.5203552590054551,-0.0,-0.36675533113926334,-0.36707091655020063,0.0
2019-03-04,1.0,-0.0,-0.5158188655452723,-0.0,-0.36886667117025834,-0.36711027044067646,0.0
2019-03-05,1.0,-0.0,-0.4946942446043166,-0.0,-0.3906474820143885,-0.36285971223021585,0.0
2019-03-06,1.0,-0.0,-0.49678101926886364,-0.0,-0.387493246893571,-0.366761210156672,0.0
2019-03-07,1.0,-0.0,-0.4242727272727273,-0.0,-0.48259090909090907,-0.3658636363636364,0.0
2019-03-08,1.0,-0.0,-0.42198524878405225,-0.0,-0.49544447742789943,-0.36601740004110245,0.0
2019-03-11,1.0,-0.0,-0.4205972136151851,-0.0,-0.4983359728247148,-0.3762767105051757,0.0
2019-03-12,1.0,-0.0,-0.42293298621603403,-0.0,-0.5102624299760582,-0.3912740289625997,0.0
2019-03-13,1.0,-0.0,-0.42971850053685634,-0.0,-0.5125811119929041,-0.39185845665468466,0.0
2019-03-14,1.0,-0.0,-0.42666324770385566,-0.0,-0.5163177770525432,-0.3881299827497786,0.0
2019-03-15,1.0,-0.0,-0.4118524040253448,-0.0,-0.5150251584047708,-0.4026043607901603,0.0
2019-03-18,1.0,-0.0,-0.42817582314425856,-0.0,-0.5154068198352538,-0.4032292131139847,0.0
2019-03-19,1.0,-0.0,-0.4287260322315022,-0.0,-0.5117045053523115,-0.412233854840607,0.0
2019-03-20,1.0,-0.0,-0.4365433147008185,-0.0,-0.5106724215193754,-0.41135404136890025,0.0
2019-03-21,1.0,-0.0,-0.43688541985992874,-0.0,-0.5201499752399368,-0.4010658617681043,0.0
2019-03-22,1.0,-0.0,-0.43330960854092526,-0.0,-0.5486358244365362,-0.3905338078291815,0.0
2019-03-25,1.0,-0.0,-0.37753829501870634,-0.0,-0.5810960257888421,-0.3943622202875362,0.0
2019-03-26,1.0,-0.0,-0.38033662710982935,-0.0,-0.5763793674057964,-0.4072384284430996,0.0
2019-03-27,1.0,-0.0,-0.37934715566731503,-0.0,-0.5795891255871328,-0.413317834606443,0.0
2019-03-28,1.0,-0.0,-0.38036693328270005,-0.0,-0.5772909595803765,-0.4157548714784136,0.0
2019-03-29,1.0,-0.0,-0.38476706340721734,-0.0,-0.5774594350604614,-0.4134654218041004,0.0
2019-04-01,1.0,-0.0,-0.3884917713552922,-0.0,-0.5777862214728442,-0.40851124462703936,0.0
2019-04-02,1.0,-0.0,-0.3975646735525443,-0.0,-0.5896664455605041,-0.38176347957926654,0.0
2019-04-03,1.0,-0.0,-0.39852634571645185,-0.0,-0.5860737300985596,-0.38459533737680063,0.0
2019-04-04,1.0,-0.0,-0.3959429356841556,-0.0,-0.5829186217356273,-0.3909426987060998,0.0
2019-04-05,1.0,-0.0,-0.37752676785504174,-0.0,-0.5764678197434993,-0.399246970231792,0.0
2019-04-08,1.0,-0.0,-0.3671860378064758,-0.0,-0.5697173872356354,-0.4026062137376006,0.0
2019-04-09,1.0,-0.0,-0.3597083509166784,-0.0,-0.5875650583767057,-0.39717259811506544,0.0
2019-04-10,1.0,-0.0,-0.3492178718621207,-0.0,-0.5917946796553016,-0.4006884600974148,0.0
2019-04-11,1.0,-0.0,-0.3456058120459339,-0.0,-0.6031169439887509,-0.3948675884696508,0.0
2019-04-12,1.0,-0.0,-0.3457770903637045,-0.0,-0.6017060367454068,-0.39597394075740533,0.0
2019-04-15,1.0,-0.0,-0.3449957790075978,-0.0,-0.6050558108995404,-0.3949676390582497,0.0
2019-04-16,1.0,-0.0,-0.3429308323563892,-0.0,-0.6062837045720985,-0.39545134818288397,0.0
2019-04-17,1.0,-0.0,-0.3330041848873842,-0.0,-0.6056801617529506,-0.412375981567687,0.0
2019-04-18,1.0,-0.0,-0.31732786460174905,-0.0,-0.6082078118002028,-0.431699785493718,0.0
2019-04-22,1.0,-0.0,-0.31332876356158557,-0.0,-0.6132791263857046,-0.43706715200794194,0.0
2019-04-23,1.0,-0.0,-0.3144648137196925,-0.0,-0.6098639858072147,-0.4411354228267297,0.0
2019-04-24,1.0,-0.0,-0.32709324452901994,-0.0,-0.6155090390104662,-0.4360846812559467,0.0
2019-04-25,1.0,-0.0,-0.33126934984520123,-0.0,-0.6206954036675398,-0.42955465587044533,0.0
2019-04-26,1.0,-0.0,-0.33002876637424816,-0.0,-0.6321945652949147,-0.4151867436939828,0.0
2019-04-29,1.0,-0.0,-0.3177414363588754,-0.0,-0.6321264490942416,-0.4305505963007927,0.0
2019-04-30,1.0,-0.0,-0.30625162988075194,-0.0,-0.6222232758825064,-0.44226073350560674,0.0
2019-05-01,1.0,-0.0,-0.30026084894474747,-0.0,-0.6333886649276737,-0.4377045292862224,0.0
2019-05-02,1.0,-0.0,-0.29805231731589427,-0.0,-0.6324755947303573,-0.4389157425836413,0.0
2019-05-03,1.0,-0.0,-0.29342011834319526,-0.0,-0.6351005917159764,-0.4383431952662722,0.0
2019-05-06,1.0,-0.0,-0.28745541724732504,-0.0,-0.6387556983253418,-0.43578902614734155,0.0
2019-05-07,1.0,-0.0,-0.288326600042526,-0.0,-0.6386703522574244,-0.43556122569518274,0.0
2019-05-08,1.0,-0.0,-0.2916882383395303,-0.0,-0.6248882195133431,-0.4366734127170895,0.0
2019-05-09,1.0,-0.0,-0.2904045753018428,-0.0,-0.6298806749982349,-0.43326508037374384,0.0
2019-05-10,1.0,-0.0,-0.29197063114792676,-0.0,-0.6314538523085612,-0.42987245258154094,0.0
2019-05-13,1.0,-0.0,-0.2911383471735397,-0.0,-0.6292079324378366,-0.43209673245665625,0.0
2019-05-14,1.0,-0.0,-0.2750512677106637,-0.0,-0.6307093586875466,-0.42458985831469054,0.0
2019-05-15,1.0,-0.0,-0.27350088594609717,-0.0,-0.642893779725823,-0.41504243215518044,0.0
2019-05-16,1.0,-0.0,-0.2774818967530951,-0.0,-0.6392431674842327,-0.41920112123335673,0.0
2019-05-17,1.0,-0.0,-0.27186849673813923,-0.0,-0.6327074613603947,-0.4336521149484416,0.0
2019-05-20,1.0,-0.0,-0.2587239217887548,-0.0,-0.6417578819346993,-0.4383712227523623,0.0
2019-05-21,1.0,-0.0,-0.2542733046889595,-0.0,-0.6431907341677564,-0.4376751354380721,0.0
2019-05-22,1.0,-0.0,-0.24570787881619213,-0.0,-0.6553455887505547,-0.4347947957300694,0.0
2019-05-23,1.0,-0.0,-0.23932720571081978,-0.0,-0.6600802500816497,-0.4334437549573088,0.0
2019-05-24,1.0,-0.0,-0.22742295875616794,-0.0,-0.6634857089656456,-0.43662135741551067,0.0
2019-05-28,1.0,-0.0,-0.2284437617817496,-0.0,-0.6613605157206357,-0.4374781819451232,0.0
2019-05-29,1.0,-0.0,-0.2394797245600612,-0.0,-0.6600357051772506,-0.4190025735549836,0.0
2019-05-30,1.0,-0.0,-0.23886611547279926,-0.0,-0.6577966140948146,-0.41925473030871485,0.0
2019-05-31,1.0,-0.0,-0.24534240551736908,-0.0,-0.6539378370246939,-0.4150755629614201,0.0
2019-06-03,1.0,-0.0,-0.2503457814661134,-0.0,-0.6561088059013369,-0.3987551867219917,0.0
2019-06-04,1.0,-0.0,-0.24548178884278468,-0.0,-0.6614568925772244,-0.3982710926694329,0.0
2019-06-05,1.0,-0.0,-0.2303073038691627,-0.0,-0.6671746696085344,-0.3771580647362555,0.0
2019-06-06,1.0,-0.0,-0.22843250857701133,-0.0,-0.6548065344330084,-0.3888169404494127,0.0
2019-06-07,1.0,-0.0,-0.24028228459915132,-0.0,-0.6437631895436702,-0.38512332932446847,0.0
2019-06-10,1.0,-0.0,-0.24096030468590598,-0.0,-0.6363265398653397,-0.38972138468862644,0.0
2019-06-11,1.0,-0.0,-0.2434912990140397,-0.0,-0.641555727202508,-0.3867508746421918,0.0
2019-06-12,1.0,-0.0,-0.25083930677796934,-0.0,-0.6368750567099174,-0.3806596497595499,0.0
2019-06-13,1.0,-0.0,-0.2534600898488905,-0.0,-0.6356128329627444,-0.3798384535100059,0.0
2019-06-14,1.0,-0.0,-0.25001697716006066,-0.0,-0.6331348891957354,-0.3804694750662109,0.0
2019-06-17,1.0,-0.0,-0.2448739419725705,-0.0,-0.6440501516317386,-0.37425881500927893,0.0
2019-06-18,1.0,-0.0,-0.24319123406760093,-0.0,-0.6440877498811437,-0.3766498381290892,0.0
2019-06-19,1.0,-0.0,-0.2443565698791097,-0.0,-0.6495085301095921,-0.36576658004745227,0.0
2019-06-20,1.0,-0.0,-0.2449372536583156,-0.0,-0.6510442622208127,-0.36922937525483623,0.0
2019-06-21,1.0,-0.0,-0.24937723628787536,-0.0,-0.6451379138547942,-0.3700575207210472,0.0
2019-06-24,1.0,-0.0,-0.22121922087467843,-0.0,-0.6782892319000368,-0.39741822859242926,0.0
2019-06-25,1.0,-0.0,-0.22198765460428188,-0.0,-0.6771839647536657,-0.395511599623672,0.0
2019-06-26,1.0,-0.0,-0.22046936713511528,-0.0,-0.6712822632497474,-0.40456507761550475,0.0
2019-06-27,1.0,-0.0,-0.21796668581275128,-0.0,-0.6831246410109132,-0.3964388282596209,0.0
2019-06-28,1.0,-0.0,-0.2255578744581795,-0.0,-0.6725913354585693,-0.3952709675939729,0.0
2019-07-01,1.0,-0.0,-0.23464642319792092,-0.0,-0.658642228605298,-0.3863812519947112,0.0
2019-07-02,1.0,-0.0,-0.23475088359366092,-0.0,-0.660198381028389,-0.38531524341580203,0.0
2019-07-03,1.0,-0.0,-0.2363632217458725,-0.0,-0.6577123050259965,-0.3862993706102344,0.0
2019-07-05,1.0,-0.0,-0.24696918002956897,-0.0,-0.6450813146821335,-0.3824860684635506,0.0
2019-07-08,1.0,-0.0,-0.25117653745595087,-0.0,-0.6368989428214163,-0.38542685006252125,0.0
2019-07-09,1.0,-0.0,-0.2504489758803337,-0.0,-0.6371365568664894,-0.3857100638796062,0.0
2019-07-10,1.0,-0.0,-0.25694554871538583,-0.0,-0.6309715817450763,-0.38370323254810207,0.0
2019-07-11,1.0,-0.0,-0.25469747574580237,-0.0,-0.6379478790357394,-0.3794106286778906,0.0
2019-07-12,1.0,-0.0,-0.25751141189562377,-0.0,-0.630958599232394,-0.3825312833556651,0.0
2019-07-15,1.0,-0.0,-0.263767457704099,-0.0,-0.6332008629499262,-0.3739525377540593,0.0
2019-07-16,1.0,-0.0,-0.2652333817653469,-0.0,-0.621571921540138,-0.3834226298583364,0.0
2019-07-17,1.0,-0.0,-0.2780121575031755,-0.0,-0.6140219560878244,-0.37615677735438213,0.0
2019-07-18,1.0,-0.0,-0.2794663888385577,-0.0,-0.6128148215256386,-0.3726218517847436,0.0
2019-07-19,1.0,-0.0,-0.28133212505663796,-0.0,-0.6138423198912552,-0.3703443588581785,0.0
2019-07-22,1.0,-0.0,-0.2631948216548977,-0.0,-0.6104924859677711,-0.38957541191381495,0.0
2019-07-23,1.0,-0.0,-0.2640954256354542,-0.0,-0.6083836943482492,-0.3909372807315362,0.0
2019-07-24,1.0,-0.0,-0.26465135208465224,-0.0,-0.6087320249615629,-0.3876277471285159,0.0
2019-07-25,1.0,-0.0,-0.26254686723584947,-0.0,-0.6124136061796991,-0.38370149523422326,0.0
2019-07-26,1.0,-0.0,-0.246306086485021,-0.0,-0.6239437892548914,-0.38902444534815417,0.0
2019-07-29,1.0,-0.0,-0.23420981295744103,-0.0,-0.6244239631336406,-0.4003343272792988,0.0
2019-07-30,1.0,-0.0,-0.23871827898673537,-0.0,-0.6215849772896752,-0.3994305470815538,0.0
2019-07-31,1.0,-0.0,-0.2470022356208929,-0.0,-0.6171894406431362,-0.39401124585055214,0.0
2019-08-01,1.0,-0.0,-0.25963685575730233,-0.0,-0.611142438254201,-0.38477500845832857,0.0
2019-08-02,1.0,-0.0,-0.25909664054759973,-0.0,-0.6132351616680176,-0.37931189768531026,0.0
2019-08-05,1.0,-0.0,-0.25454832027379987,-0.0,-0.6161172656038908,-0.38097811402323695,0.0
2019-08-06,1.0,-0.0,-0.2558818287140183,-0.0,-0.5899652437394171,-0.3821183495232154,0.0
2019-08-07,1.0,-0.0,-0.24857250772067807,-0.0,-0.5899264591526139,-0.3832788997756004,0.0
2019-08-08,1.0,-0.0,-0.24251975494983574,-0.0,-0.5883201633667762,-0.38881736659859717,0.0
2019-08-09,1.0,-0.0,-0.2343307991513437,-0.0,-0.5760475601131542,-0.39966407355021216,0.0
2019-08-12,1.0,-0.0,-0.22482210970087665,-0.0,-0.6288505721487364,-0.376904374205349,0.0
2019-08-13,1.0,-0.0,-0.21607648251732667,-0.0,-0.6316047511866824,-0.380830343413634,0.0
2019-08-14,1.0,-0.0,-0.2183601307625592,-0.0,-0.6257477705873196,-0.37974514644072316,0.0
2019-08-15,1.0,-0.0,-0.2137360178970917,-0.0,-0.6353020134228188,-0.38809843400447425,0.0
2019-08-16,1.0,-0.0,-0.2289846408534903,-0.0,-0.6352202703945554,-0.435068518348202,0.0
2019-08-19,1.0,-0.0,-0.21636784135925444,-0.0,-0.6396464472991229,-0.4338348102860021,0.0
2019-08-20,1.0,-0.0,-0.22049583000114248,-0.0,-0.6371529761224722,-0.42730492402604825,0.0
2019-08-21,1.0,-0.0,-0.22379202519800057,-0.0,-0.6369114189852327,-0.4217241458014744,0.0
2019-08-22,1.0,-0.0,-0.22548773531089564,-0.0,-0.639498003422704,-0.4168397033656589,0.0
2019-08-23,1.0,-0.0,-0.22809495603043697,-0.0,-0.6369435458149177,-0.41317719961725974,0.0
2019-08-26,1.0,-0.0,-0.21965761777858078,-0.0,-0.6357107367089752,-0.40306698586205336,0.0
2019-08-27,1.0,-0.0,-0.21491802538277405,-0.0,-0.6294656971229845,-0.41387019556478927,0.0
2019-08-28,1.0,-0.0,-0.21355036799566532,-0.0,-0.6317334176186391,-0.4123357565358739,0.0
2019-08-29,1.0,-0.0,-0.2047121482250457,-0.0,-0.6376294825212702,-0.41443433910315725,0.0
2019-08-30,1.0,-0.0,-0.20045486275304555,-0.0,-0.6416041793330182,-0.4097367650701435,0.0
2019-09-03,1.0,-0.0,-0.20551863948642865,-0.0,-0.6438112400045051,-0.4031760333370875,0.0
2019-09-04,1.0,-0.0,-0.20751994950633426,-0.0,-0.6448987872503494,-0.4017627699382354,0.0
2019-09-05,1.0,-0.0,-0.22304356618060078,-0.0,-0.645651245871436,-0.37814276405958613,0.0
2019-09-06,1.0,-0.0,-0.2208864166517136,-0.0,-0.6557958011842813,-0.36627489682397274,0.0
2019-09-09,1.0,-0.0,-0.2214799704095586,-0.0,-0.653029657692394,-0.36719047725795245,0.0
2019-09-10,1.0,-0.0,-0.22542282118791554,-0.0,-0.6406577714311213,-0.36516578160560487,0.0
2019-09-11,1.0,-0.0,-0.23234263001585423,-0.0,-0.6257731728557712,-0.37489672420338077,0.0
2019-09-12,1.0,-0.0,-0.21569808962685236,-0.0,-0.6361810391001607,-0.3798652026423853,0.0
2019-09-13,1.0,-0.0,-0.21449618286530647,-0.0,-0.6329746863699272,-0.38477164159114247,0.0
2019-09-16,1.0,-0.0,-0.21251283424847106,-0.0,-0.6348377304584617,-0.38469264764965855,0.0
2019-09-17,1.0,-0.0,-0.18727159283358588,-0.0,-0.6450441215794634,-0.396069168375078,0.0
2019-09-18,1.0,-0.0,-0.19032976827094475,-0.0,-0.6429144385026738,-0.3949197860962567,0.0
2019-09-19,1.0,-0.0,-0.1845428673070082,-0.0,-0.6490795090715049,-0.3897856634649591,0.0
2019-09-20,1.0,-0.0,-0.18316589615931722,-0.0,-0.6476262446657183,-0.391825213371266,0.0
2019-09-23,1.0,-0.0,-0.1853210601209534,-0.0,-0.643565457132693,-0.3944992885094273,0.0
