Date,IWF,IWM,MTUM,SPWH,SPY,VLUE,VXX
2019-02-27,-0.0,-1.5352417136119483,-0.0,1.0,-2.088693829424866,-1.9265688458011268,0.0
2019-02-28,-0.0,-1.5292684532824126,-0.0,1.0,-2.0944887074471588,-1.960755909659577,0.0
2019-03-01,-0.0,-1.3772581717116792,-0.0,1.0,-1.9110023563530907,-1.753610053773186,0.0
2019-03-04,-0.0,-1.3610454187132375,-0.0,1.0,-1.908738099569462,-1.7940694924504275,0.0
2019-03-05,-0.0,-1.3688820826952526,-0.0,1.0,-1.9339663093415007,-1.8226646248085756,0.0
2019-03-06,-0.0,-1.3601099572388513,-0.0,1.0,-1.92895540623091,-1.8196090409285277,0.0
2019-03-07,-0.0,-1.3355443315280229,-0.0,1.0,-1.9451713016491206,-1.8046004989959228,0.0
2019-03-08,-0.0,-1.3064526088298856,-0.0,1.0,-2.0414325409076874,-1.8269218894720594,0.0
2019-03-11,-0.0,-1.3100277147896195,-0.0,1.0,-2.074389014865205,-1.9143361048122953,0.0
2019-03-12,-0.0,-1.2127822916000255,-0.0,1.0,-2.136267673213486,-2.0484933785426396,0.0
2019-03-13,-0.0,-1.262740802783326,-0.0,1.0,-2.142581019264223,-2.03756201275691,0.0
2019-03-14,-0.0,-1.2208367105181122,-0.0,1.0,-2.072947191221398,-1.941081114782717,0.0
2019-03-15,-0.0,-1.1987375789013186,-0.0,1.0,-2.0677457658896317,-1.9831260546215859,0.0
2019-03-18,-0.0,-1.2712422520661157,-0.0,1.0,-2.1481792355371905,-2.0371900826446283,0.0
2019-03-19,-0.0,-1.2749902761571372,-0.0,1.0,-2.156229741994036,-2.0512770646959675,0.0
2019-03-20,-0.0,-1.2533195823127499,-0.0,1.0,-2.1494134330282324,-2.0431223411112542,0.0
2019-03-21,-0.0,-1.2472876677152211,-0.0,1.0,-2.1681967002632088,-2.0042370161135006,0.0
2019-03-22,-0.0,-1.212314360379884,-0.0,1.0,-2.2330295111224423,-1.9285486646695136,0.0
2019-03-25,-0.0,-1.0166718896897524,-0.0,1.0,-2.318332811031025,-1.9325603259166406,0.0
2019-03-26,-0.0,-1.0788471305231082,-0.0,1.0,-2.3239588623666836,-1.945594210259015,0.0
2019-03-27,-0.0,-1.0481031962890004,-0.0,1.0,-2.3561669949799833,-1.9502446463747856,0.0
2019-03-28,-0.0,-1.0532355753905007,-0.0,1.0,-2.3590054191903094,-1.963277016257571,0.0
2019-03-29,-0.0,-1.0092431346282653,-0.0,1.0,-2.538111185532485,-2.1506363027461486,0.0
2019-04-01,-0.0,-1.042140693369236,-0.0,1.0,-2.5514641534836757,-2.1381353079771124,0.0
2019-04-02,-0.0,-1.0763597629984687,-0.0,1.0,-2.5679382198255776,-2.013048398908195,0.0
2019-04-03,-0.0,-1.075908030656448,-0.0,1.0,-2.585004998333889,-2.003598800399867,0.0
2019-04-04,-0.0,-1.0740617069587284,-0.0,1.0,-2.5810738613596897,-2.02310671831174,0.0
2019-04-05,-0.0,-1.0514843541053758,-0.0,1.0,-2.579232415084247,-2.055496121957743,0.0
2019-04-08,-0.0,-1.042975755562936,-0.0,1.0,-2.5693789438724677,-2.0300232480903357,0.0
2019-04-09,-0.0,-1.0152687024936657,-0.0,1.0,-2.6497533004400586,-2.002600346712895,0.0
2019-04-10,-0.0,-0.9734454671876034,-0.0,1.0,-2.645718826567777,-2.002913714323555,0.0
2019-04-11,-0.0,-0.9499569735884027,-0.0,1.0,-2.6663136294433043,-2.00317733501026,0.0
2019-04-12,-0.0,-0.9471770461457094,-0.0,1.0,-2.6656749966944333,-1.9982811053814622,0.0
2019-04-15,-0.0,-0.957074404365766,-0.0,1.0,-2.6675762012511646,-2.030480500465859,0.0
2019-04-16,-0.0,-0.9518840964976407,-0.0,1.0,-2.663255133913737,-2.0307702532066196,0.0
2019-04-17,-0.0,-0.9203645798682721,-0.0,1.0,-2.7046770008648795,-2.0278091943317147,0.0
2019-04-18,-0.0,-0.8991463172523327,-0.0,1.0,-2.694130103897823,-2.0244192972007147,0.0
2019-04-22,-0.0,-0.9068745003996803,-0.0,1.0,-2.7121636024513722,-2.042232880362377,0.0
2019-04-23,-0.0,-0.955268845372978,-0.0,1.0,-2.6368458969153186,-1.9570371340624795,0.0
2019-04-24,-0.0,-0.9384684917355373,-0.0,1.0,-2.5699251033057853,-1.9482825413223144,0.0
2019-04-25,-0.0,-0.9394429005364182,-0.0,1.0,-2.5764234472952885,-1.9470044593808566,0.0
2019-04-26,-0.0,-0.9015758202014983,-0.0,1.0,-2.621157323688969,-1.935546370446913,0.0
2019-04-29,-0.0,-0.8794472783624975,-0.0,1.0,-2.6182604765287016,-1.9593207206043777,0.0
2019-04-30,-0.0,-0.8702590941396913,-0.0,1.0,-2.6284163597596435,-1.962525037151903,0.0
2019-05-01,-0.0,-0.8884842967683204,-0.0,1.0,-2.6625268222901357,-1.9513622472202352,0.0
2019-05-02,-0.0,-0.8797714879252142,-0.0,1.0,-2.6532069592313685,-1.9588418592573358,0.0
2019-05-03,-0.0,-0.8711910461279678,-0.0,1.0,-2.6481205926117615,-1.950313773694766,0.0
2019-05-06,-0.0,-0.8522385191827324,-0.0,1.0,-2.6351117658361622,-1.9176327419458146,0.0
2019-05-07,-0.0,-0.8409032589171158,-0.0,1.0,-2.6435719784449576,-1.930715935334873,0.0
2019-05-08,-0.0,-0.8379094868396139,-0.0,1.0,-2.5537461339392795,-1.9202802499526606,0.0
2019-05-09,-0.0,-0.8310159088062131,-0.0,1.0,-2.5231116121758737,-1.9091820117750218,0.0
2019-05-10,-0.0,-0.8033758848085183,-0.0,1.0,-2.439167523746143,-1.8074293665678507,0.0
2019-05-13,-0.0,-0.7986463620981388,-0.0,1.0,-2.434191443074692,-1.810128112158569,0.0
2019-05-14,-0.0,-0.684380126552613,-0.0,1.0,-2.402214670728849,-1.7722638856339348,0.0
2019-05-15,-0.0,-0.6872241511210498,-0.0,1.0,-2.446124874948508,-1.7513682104395927,0.0
2019-05-16,-0.0,-0.6866819275694077,-0.0,1.0,-2.4352292070200154,-1.7476081469742326,0.0
2019-05-17,-0.0,-0.6624327996691676,-0.0,1.0,-2.4097004785254326,-1.8355881136645595,0.0
2019-05-20,-0.0,-0.6435760108292625,-0.0,1.0,-2.4098051909834615,-1.8321464304631865,0.0
2019-05-21,-0.0,-0.6475916014820915,-0.0,1.0,-2.401576192436629,-1.832147268129154,0.0
2019-05-22,-0.0,-0.6427898763978811,-0.0,1.0,-2.4061801059446735,-1.8368452030606242,0.0
2019-05-23,-0.0,-0.6516635205285511,-0.0,1.0,-2.4003657385559225,-1.8469207173194901,0.0
2019-05-24,-0.0,-0.6121746235555037,-0.0,1.0,-2.3894595541029533,-1.8346562390568462,0.0
2019-05-28,-0.0,-0.6319813247738547,-0.0,1.0,-2.3828421359789904,-1.8212430697402977,0.0
2019-05-29,-0.0,-0.6537034890460183,-0.0,1.0,-2.3701170743016116,-1.7719369421583402,0.0
2019-05-30,-0.0,-0.6538261922611152,-0.0,1.0,-2.353209157488034,-1.7596447725044693,0.0
2019-05-31,-0.0,-0.6596260387811634,-0.0,1.0,-2.3452216066481997,-1.7661588180978762,0.0
2019-06-03,-0.0,-0.6616562839343888,-0.0,1.0,-2.334914556781163,-1.7186946333657198,0.0
2019-06-04,-0.0,-0.6580361225422954,-0.0,1.0,-2.3492798353909463,-1.7082190214906265,0.0
2019-06-05,-0.0,-0.6404165493948776,-0.0,1.0,-2.39836757669575,-1.5902617506332675,0.0
2019-06-06,-0.0,-0.6498415572657311,-0.0,1.0,-2.353666817564509,-1.6551607062019014,0.0
2019-06-07,-0.0,-0.678099966151416,-0.0,1.0,-2.3214487193952387,-1.6418819812704504,0.0
2019-06-10,-0.0,-0.6852093128646689,-0.0,1.0,-2.3064068430295137,-1.6730867274684191,0.0
2019-06-11,-0.0,-0.6936844505243958,-0.0,1.0,-2.3222754217966255,-1.6839945280437754,0.0
2019-06-12,-0.0,-0.6999828855040219,-0.0,1.0,-2.325917051742826,-1.678932055450967,0.0
2019-06-13,-0.0,-0.7266335105470759,-0.0,1.0,-2.3194992282627336,-1.6703824386897617,0.0
2019-06-14,-0.0,-0.7316362005158686,-0.0,1.0,-2.2803072782325895,-1.5953796119771224,0.0
2019-06-17,-0.0,-0.7076628783616519,-0.0,1.0,-2.3372904242151455,-1.5811860020254305,0.0
2019-06-18,-0.0,-0.7271046882876828,-0.0,1.0,-2.3096398364420545,-1.5645549767546072,0.0
2019-06-19,-0.0,-0.689168933547993,-0.0,1.0,-2.303725087436851,-1.5586520846055627,0.0
2019-06-20,-0.0,-0.7076525279198987,-0.0,1.0,-2.252681960719591,-1.5411233977003906,0.0
2019-06-21,-0.0,-0.7163042882961826,-0.0,1.0,-2.217646092338025,-1.5428008105591764,0.0
2019-06-24,-0.0,-0.6799185066901603,-0.0,1.0,-2.2299432850613954,-1.5963878641043996,0.0
2019-06-25,-0.0,-0.6858684877189118,-0.0,1.0,-2.226016081066197,-1.5952748100011014,0.0
2019-06-26,-0.0,-0.6822192808294727,-0.0,1.0,-2.195951908228546,-1.6369402161923672,0.0
2019-06-27,-0.0,-0.6718482049012559,-0.0,1.0,-2.206394866404824,-1.6536482823477348,0.0
2019-06-28,-0.0,-0.6246128318584071,-0.0,1.0,-2.2493915929203543,-1.657024336283186,0.0
2019-07-01,-0.0,-0.6198862695301717,-0.0,1.0,-2.2571081543642686,-1.6438469607464252,0.0
2019-07-02,-0.0,-0.6146997013604689,-0.0,1.0,-2.2686649706890827,-1.6469970136046899,0.0
2019-07-03,-0.0,-0.6064398742901251,-0.0,1.0,-2.265534542647626,-1.6415614489717152,0.0
2019-07-05,-0.0,-0.617198961742467,-0.0,1.0,-2.3479291276379644,-1.6775758943685817,0.0
2019-07-08,-0.0,-0.6123216893182074,-0.0,1.0,-2.3274177243625744,-1.6763450522295855,0.0
2019-07-09,-0.0,-0.5964175143741707,-0.0,1.0,-2.272335249889429,-1.659829721362229,0.0
2019-07-10,-0.0,-0.6077207709725521,-0.0,1.0,-2.258021759540509,-1.6569834870492075,0.0
2019-07-11,-0.0,-0.6103537722832386,-0.0,1.0,-2.2517798995529557,-1.6569347094210498,0.0
2019-07-12,-0.0,-0.57865011463401,-0.0,1.0,-2.3006766202538724,-1.7125761896773473,0.0
2019-07-15,-0.0,-0.5833892617449665,-0.0,1.0,-2.295917225950783,-1.7135346756152126,0.0
2019-07-16,-0.0,-0.6105582728959352,-0.0,1.0,-2.315961095181874,-1.6956203969190982,0.0
2019-07-17,-0.0,-0.6404043826951317,-0.0,1.0,-2.313904890997402,-1.6934937309386648,0.0
2019-07-18,-0.0,-0.6436942746593395,-0.0,1.0,-2.2897437335277298,-1.6740873661189932,0.0
2019-07-19,-0.0,-0.6519439599392337,-0.0,1.0,-2.3054070781522533,-1.669217352163394,0.0
2019-07-22,-0.0,-0.6434527834122155,-0.0,1.0,-2.3136691458192473,-1.677315753887762,0.0
2019-07-23,-0.0,-0.6557275192046995,-0.0,1.0,-2.3122458201536378,-1.680411206507004,0.0
2019-07-24,-0.0,-0.6575754202382278,-0.0,1.0,-2.272514750083491,-1.6359790715796507,0.0
2019-07-25,-0.0,-0.6229608596403319,-0.0,1.0,-2.3274873336673907,-1.6172262123489785,0.0
2019-07-26,-0.0,-0.5898556336080535,-0.0,1.0,-2.3236904696056198,-1.6176779689142098,0.0
2019-07-29,-0.0,-0.5809365475200887,-0.0,1.0,-2.3316708229426433,-1.629038514824051,0.0
2019-07-30,-0.0,-0.5820102893179179,-0.0,1.0,-2.317751839353875,-1.6321292249820216,0.0
2019-07-31,-0.0,-0.6220904455774773,-0.0,1.0,-2.302371979605409,-1.617545998669918,0.0
2019-08-01,-0.0,-0.6738972843361402,-0.0,1.0,-2.306362571795015,-1.5960519712262309,0.0
2019-08-02,-0.0,-0.6853594919482877,-0.0,1.0,-2.3347130868677706,-1.6500907235200726,0.0
2019-08-05,-0.0,-0.6767522239220353,-0.0,1.0,-2.340925831491869,-1.648365346478554,0.0
2019-08-06,-0.0,-0.6779186563477688,-0.0,1.0,-2.1873319062517154,-1.623524891596685,0.0
2019-08-07,-0.0,-0.6717403164211675,-0.0,1.0,-2.1596290234588107,-1.6241680305510091,0.0
2019-08-08,-0.0,-0.6578444747612552,-0.0,1.0,-2.1571077762619373,-1.6421282401091406,0.0
2019-08-09,-0.0,-0.6300622652189574,-0.0,1.0,-1.939484382236402,-1.5762877579375287,0.0
2019-08-12,-0.0,-0.6259122211943673,-0.0,1.0,-1.9404358104635626,-1.5729263028060438,0.0
2019-08-13,-0.0,-0.5604919678714859,-0.0,1.0,-1.8836345381526105,-1.5759538152610442,0.0
2019-08-14,-0.0,-0.5671910112359551,-0.0,1.0,-1.8614232209737829,-1.5651435705368288,0.0
2019-08-15,-0.0,-0.6084480996642172,-0.0,1.0,-1.7964377828604796,-1.4615309747432963,0.0
2019-08-16,-0.0,-0.6344232075288639,-0.0,1.0,-1.7529348986125934,-1.4637139807897546,0.0
2019-08-19,-0.0,-0.5991540901662983,-0.0,1.0,-1.7558396616360665,-1.4513121215034126,0.0
2019-08-20,-0.0,-0.6082444646358376,-0.0,1.0,-1.742671321314141,-1.4312084548802066,0.0
2019-08-21,-0.0,-0.6125941462484509,-0.0,1.0,-1.7430641624559062,-1.4112403470302222,0.0
2019-08-22,-0.0,-0.6170760791795851,-0.0,1.0,-1.7472931075602194,-1.4054853326973527,0.0
2019-08-23,-0.0,-0.6085494716618637,-0.0,1.0,-1.762536023054755,-1.431940441882805,0.0
2019-08-26,-0.0,-0.5873779538701005,-0.0,1.0,-1.7285033724824301,-1.4008773171076836,0.0
2019-08-27,-0.0,-0.588705481719718,-0.0,1.0,-1.7443125384287945,-1.3966797521638368,0.0
2019-08-28,-0.0,-0.5918646950441726,-0.0,1.0,-1.740775735815184,-1.39164737563188,0.0
2019-08-29,-0.0,-0.5974069307402641,-0.0,1.0,-1.7492254158920826,-1.4200867534200867,0.0
2019-08-30,-0.0,-0.5815032184778492,-0.0,1.0,-1.7475861416130254,-1.4039663006436955,0.0
2019-09-03,-0.0,-0.58541567695962,-0.0,1.0,-1.7412826603325415,-1.4238479809976248,0.0
2019-09-04,-0.0,-0.5556189389617798,-0.0,1.0,-1.753517779045446,-1.4446187488115612,0.0
2019-09-05,-0.0,-0.5718476460846936,-0.0,1.0,-1.742512420156139,-1.4171279867518334,0.0
2019-09-06,-0.0,-0.5742499409402315,-0.0,1.0,-1.7395227970706355,-1.411008740845736,0.0
2019-09-09,-0.0,-0.5400456577570627,-0.0,1.0,-1.762008941310758,-1.45396176162846,0.0
2019-09-10,-0.0,-0.5324940617577197,-0.0,1.0,-1.8096437054631829,-1.408456057007126,0.0
2019-09-11,-0.0,-0.538915880727827,-0.0,1.0,-1.782318757740307,-1.442078689149281,0.0
2019-09-12,-0.0,-0.47290381212034244,-0.0,1.0,-1.8417754818960157,-1.468407710336251,0.0
2019-09-13,-0.0,-0.4727777246196536,-0.0,1.0,-1.8452301215194715,-1.4661754855994642,0.0
2019-09-16,-0.0,-0.4794192342709282,-0.0,1.0,-1.842541568834156,-1.4698356413819542,0.0
2019-09-17,-0.0,-0.3828019973113117,-0.0,1.0,-1.8870270789322066,-1.531400038409833,0.0
2019-09-18,-0.0,-0.3409210212359819,-0.0,1.0,-1.869386781197805,-1.5618229539489383,0.0
2019-09-19,-0.0,-0.3472521165159994,-0.0,1.0,-1.8651647773473,-1.5706701104893097,0.0
2019-09-20,-0.0,-0.3718566335870508,-0.0,1.0,-1.872820117545043,-1.5727430388284036,0.0
2019-09-23,-0.0,-0.38042263784308966,-0.0,1.0,-1.8799611367500606,-1.597522467816371,0.0
2019-09-24,-0.0,-0.38327560130750843,-0.0,1.0,-1.8963262916524368,-1.599160852807728,0.0
2019-09-25,-0.0,-0.35411983188349133,-0.0,1.0,-1.92688886716841,-1.6060991105463787,0.0
