Date,IWF,IWM,KIDS,MTUM,SPY,VLUE,VXX
2018-11-23,-0.6413188871054041,-1.984884965222044,1.0,-0.0,-1.7097378277153559,-1.3520599250936332,0.0
2018-11-26,-0.6396438612933457,-1.9995983398045254,1.0,-0.0,-1.7067211139376086,-1.3483732762083276,0.0
2018-11-27,-0.6181008112780955,-2.0041228886820055,1.0,-0.0,-1.6937092698497138,-1.3338874850379039,0.0
2018-11-28,-0.6309467892370664,-1.9869824867476347,1.0,-0.0,-1.7303227538079582,-1.3617392471314502,0.0
2018-11-29,-0.5805941637573282,-1.9483564982543968,1.0,-0.0,-1.7056188656873723,-1.352545945589882,0.0
2018-11-30,-0.5804030027657052,-1.94870275253523,1.0,-0.0,-1.7067693928618464,-1.3492032134861056,0.0
2018-12-03,-0.5745003627729042,-1.9560055405316272,1.0,-0.0,-1.7120902315150717,-1.3532088912340876,0.0
2018-12-04,-0.5529233205754256,-1.9769697769565793,1.0,-0.0,-1.711825260657252,-1.3571334301174607,0.0
2018-12-06,-0.5311364650391994,-1.8401427751928103,1.0,-0.0,-1.7133023137229906,-1.2893109822168398,0.0
2018-12-07,-0.533426805174941,-1.8399719584475178,1.0,-0.0,-1.7133388566694285,-1.2863424893250908,0.0
2018-12-10,-0.45003695988172837,-2.0110879645185133,1.0,-0.0,-1.8900611518043142,-1.3687924198642565,0.0
2018-12-11,-0.4257955314827353,-2.0358835477318893,1.0,-0.0,-1.8989844278943806,-1.4098171970209885,0.0
2018-12-12,-0.4228916480086845,-2.0410475608928693,1.0,-0.0,-1.9023678675622497,-1.4184137322749168,0.0
2018-12-13,-0.42203699939011996,-2.031239411804567,1.0,-0.0,-1.9094666937724467,-1.4137019719455173,0.0
2018-12-14,-0.43466757123473543,-2.000271370420624,1.0,-0.0,-1.931886024423338,-1.4174355495251019,0.0
2018-12-17,-0.3781292984869326,-2.0436726272352135,1.0,-0.0,-1.9374828060522697,-1.5182943603851444,0.0
2018-12-18,-0.3426382047071702,-2.0228516694033933,1.0,-0.0,-1.9415708812260533,-1.5347564313081552,0.0
2018-12-19,-0.3438013136288998,-2.0224411603721943,1.0,-0.0,-1.9409551176792554,-1.534551176792556,0.0
2018-12-20,-0.34119241192411925,-1.9890243902439024,1.0,-0.0,-1.9310975609756096,-1.5137533875338751,0.0
2018-12-21,-0.3287689622768157,-1.9811384078399787,1.0,-0.0,-1.9242851389448248,-1.478117868170224,0.0
2018-12-24,-0.2908210638015652,-1.9369942963257727,1.0,-0.0,-1.9070168457355088,-1.497280806473007,0.0
2018-12-26,-0.28591024887321187,-1.940949768110262,1.0,-0.0,-1.8495656149977138,-1.4556796655562088,0.0
2018-12-27,-0.2570056044835869,-1.8209028761470716,1.0,-0.0,-1.6827000061587734,-1.3982262733263535,0.0
2018-12-28,-0.2623740962738676,-1.8215411234010999,1.0,-0.0,-1.6889328307483162,-1.4065377247729098,0.0
2018-12-31,-0.26463135776528024,-1.8187380260799701,1.0,-0.0,-1.6892651875656635,-1.4074531858352388,0.0
2019-01-02,-0.2592249784030606,-1.8172898926323582,1.0,-0.0,-1.6859187955078365,-1.4081204492163395,0.0
2019-01-03,-0.2733440236832367,-1.812075983717775,1.0,-0.0,-1.6952633526581966,-1.3868261995806093,0.0
2019-01-04,-0.2611609888082647,-1.8127536588365516,1.0,-0.0,-1.6901980076251384,-1.3851309801992375,0.0
2019-01-07,-0.21784257259419249,-1.7549196064314856,1.0,-0.0,-1.6822054235661146,-1.3445524358051357,0.0
2019-01-08,-0.21861523718255868,-1.7470052707235266,1.0,-0.0,-1.6830378533780548,-1.3408600862482032,0.0
2019-01-09,-0.20675944333996027,-1.7254051448882461,1.0,-0.0,-1.7067895656364842,-1.3855051509127054,0.0
2019-01-10,-0.2114289177069446,-1.7240940492061567,1.0,-0.0,-1.7309417040358746,-1.3934068597745728,0.0
2019-01-11,-0.21397777642844132,-1.7027141902969214,1.0,-0.0,-1.7400570769324184,-1.4153257635557714,0.0
2019-01-14,-0.2263650075414781,-1.6894117647058822,1.0,-0.0,-1.7180693815987935,-1.3993966817496228,0.0
2019-01-15,-0.22446512752326847,-1.6853620210322737,1.0,-0.0,-1.7186631209960113,-1.4153269672428381,0.0
2019-01-16,-0.20033863457700915,-1.6884561891515997,1.0,-0.0,-1.7124629618431397,-1.4458487029086293,0.0
2019-01-17,-0.21325301204819277,-1.6658433734939757,1.0,-0.0,-1.7033734939759035,-1.441566265060241,0.0
2019-01-18,-0.2249604478520141,-1.66204210782524,1.0,-0.0,-1.7114518680783741,-1.48643057076792,0.0
2019-01-22,-0.0,-1.7936939213951724,1.0,-0.0,-2.040060659673954,-1.4849614558321749,0.0
2019-01-23,-0.0,-1.7368421052631577,1.0,-0.0,-2.074090533934353,-1.537870611389753,0.0
2019-01-24,-0.0,-1.7234042553191486,1.0,-0.0,-2.0953318513813906,-1.532486503651953,0.0
2019-01-25,-0.0,-1.6536796536796536,1.0,-0.0,-2.3336612882067427,-1.5718221172766627,0.0
2019-01-28,-0.0,-1.6137457951322471,1.0,-0.0,-2.401094914583471,-1.58103027504782,0.0
2019-01-29,-0.0,-1.5883559378101222,1.0,-0.0,-2.4142904399603045,-1.6132318888521335,0.0
2019-01-30,-0.0,-1.5862776233955274,1.0,-0.0,-2.413325393674739,-1.6167791451634246,0.0
2019-01-31,-0.0,-1.6141866247873315,1.0,-0.0,-2.3004842298128514,-1.6289752650176677,0.0
2019-02-01,-0.0,-1.614457041745855,1.0,-0.0,-2.3095877842584702,-1.62946457828167,0.0
2019-02-04,-0.0,-1.620888481195125,1.0,-0.0,-2.311099462717861,-1.6202332590748263,0.0
2019-02-05,-0.0,-1.5932693571710268,1.0,-0.0,-2.3017615354278953,-1.67786249507033,0.0
2019-02-06,-0.0,-1.5749967135533063,1.0,-0.0,-2.3095175496253453,-1.6883791244906008,0.0
2019-02-07,-0.0,-1.5783354135190173,1.0,-0.0,-2.3076923076923075,-1.682979701767063,0.0
2019-02-08,-0.0,-1.576216500954764,1.0,-0.0,-2.3312043194837693,-1.6771580957397774,0.0
2019-02-11,-0.0,-1.522630510250868,1.0,-0.0,-2.3278312700596056,-1.6996790463090325,0.0
2019-02-12,-0.0,-1.5506022518984026,1.0,-0.0,-2.320960984550929,-1.6745875883739196,0.0
2019-02-13,-0.0,-1.598431476804466,1.0,-0.0,-2.3551774558022065,-1.6926757942310249,0.0
2019-02-14,-0.0,-1.5893047416089505,1.0,-0.0,-2.3677410761854025,-1.7024507192328182,0.0
2019-02-15,-0.0,-1.6282153805144608,1.0,-0.0,-2.3494602159136346,-1.686325469812075,0.0
2019-02-19,-0.0,-1.603433362166478,1.0,-0.0,-2.367955286446204,-1.6824805376272538,0.0
2019-02-20,-0.0,-1.6362552176505665,1.0,-0.0,-2.330020539322865,-1.6593785198436362,0.0
2019-02-21,-0.0,-1.641295707472178,1.0,-0.0,-2.3290275569687333,-1.6539480657127716,0.0
2019-02-22,-0.0,-1.6215305313243458,1.0,-0.0,-2.3468807824477924,-1.6401004493787998,0.0
2019-02-25,-0.0,-1.6170637561559962,1.0,-0.0,-2.370291494742446,-1.667775855184347,0.0
2019-02-26,-0.0,-1.618246176450945,1.0,-0.0,-2.3744740532959328,-1.6859680758698992,0.0
2019-02-27,-0.0,-1.6091723492445515,1.0,-0.0,-2.3892231581762267,-1.68699023933681,0.0
2019-02-28,-0.0,-1.614859437751004,1.0,-0.0,-2.3935073627844714,-1.685073627844712,0.0
2019-03-01,-0.0,-1.6093029472699323,1.0,-0.0,-2.399919802178707,-1.6739290249281562,0.0
2019-03-04,-0.0,-1.5775605890510465,1.0,-0.0,-2.3933170441788283,-1.6328996896255694,0.0
2019-03-05,-0.0,-1.565856565790345,1.0,-0.0,-2.4166611482683265,-1.6395602940202636,0.0
2019-03-06,-0.0,-1.5723950388008225,1.0,-0.0,-2.4140080917954503,-1.6462160907342311,0.0
2019-03-07,-0.0,-1.561626597787933,1.0,-0.0,-2.4218160143055827,-1.639512550500033,0.0
2019-03-08,-0.0,-1.5572842998585574,1.0,-0.0,-2.508587593453223,-1.6694955209806697,0.0
2019-03-11,-0.0,-1.568495962775421,1.0,-0.0,-2.5290817024770766,-1.7451758587655672,0.0
2019-03-12,-0.0,-1.4195908413494107,1.0,-0.0,-2.52506435442352,-1.829494648421623,0.0
2019-03-13,-0.0,-1.451553681920174,1.0,-0.0,-2.527911878697219,-1.8200176786564222,0.0
2019-03-14,-0.0,-1.4631864406779662,1.0,-0.0,-2.5029830508474578,-1.813491525423729,0.0
2019-03-15,-0.0,-1.443763616557734,1.0,-0.0,-2.520561002178649,-1.8440223311546837,0.0
2019-03-18,-0.0,-1.4785267546907574,1.0,-0.0,-2.5647671994440584,-1.9060458651841559,0.0
2019-03-19,-0.0,-1.4870365207694451,1.0,-0.0,-2.5506690827989966,-1.9319068859771396,0.0
2019-03-20,-0.0,-1.4812732766495678,1.0,-0.0,-2.5739582601363225,-1.9716815402993466,0.0
2019-03-21,-0.0,-1.457868863809458,1.0,-0.0,-2.5531399293775534,-1.9127605068199127,0.0
2019-03-22,-0.0,-1.4527773891143136,1.0,-0.0,-2.63558136280957,-1.9075836015111236,0.0
2019-03-25,-0.0,-1.280809319435929,1.0,-0.0,-2.6608079569452956,-1.8709040125349137,0.0
2019-03-26,-0.0,-1.2787919918561248,1.0,-0.0,-2.658703766542246,-1.8489989820156092,0.0
2019-03-27,-0.0,-1.2086219651624186,1.0,-0.0,-2.6757011231421077,-1.8411460084740066,0.0
2019-03-28,-0.0,-1.1881698821007503,1.0,-0.0,-2.6513263665594855,-1.8593917470525188,0.0
2019-03-29,-0.0,-1.1822621090141217,1.0,-0.0,-2.5945624917513523,-1.8220931767190178,0.0
2019-04-01,-0.0,-1.201004692973759,1.0,-0.0,-2.5954788816180843,-1.8132725229691322,0.0
2019-04-02,-0.0,-1.2507173840507173,1.0,-0.0,-2.6702035368702033,-1.752419085752419,0.0
2019-04-03,-0.0,-1.257039420756235,1.0,-0.0,-2.668342719227675,-1.7788281040493432,0.0
2019-04-04,-0.0,-1.2496625269978403,1.0,-0.0,-2.7070734341252702,-1.7927240820734345,0.0
2019-04-05,-0.0,-1.2510482889219534,1.0,-0.0,-2.7254835655349656,-1.7866224807250104,0.0
2019-04-08,-0.0,-1.227581567440296,1.0,-0.0,-2.7146989572822067,-1.7849310460813992,0.0
2019-04-09,-0.0,-1.2096665316592412,1.0,-0.0,-2.763129472120967,-1.7775752666396654,0.0
2019-04-10,-0.0,-1.1789843802826425,1.0,-0.0179863411995402,-2.796876056528501,-1.7679356278314966,0.0
2019-04-11,-0.0,-1.131791358610866,1.0,-0.05344909448551855,-2.832123719731398,-1.765448009224717,0.0
2019-04-12,-0.0,-1.1317861020629751,1.0,-0.057410423452768734,-2.8337404994571123,-1.7631650380021717,0.0
2019-04-15,-0.0,-1.1372602367024893,1.0,-0.0574071554890491,-2.830431233845735,-1.7766970480206774,0.0
2019-04-16,-0.0,-1.1291833548299504,1.0,-0.0551218518769941,-2.82716719842509,-1.7770008824927026,0.0
2019-04-17,-0.0,-1.1059854609688158,1.0,-0.08193491405666146,-2.842244717711801,-1.7637747129560435,0.0
2019-04-18,-0.0,-1.1279614418573078,1.0,-0.06693367727920713,-2.8277102708573754,-1.765800013576811,0.0
2019-04-22,-0.0,-1.1381793478260869,1.0,-0.051494565217391305,-2.832608695652174,-1.7711956521739132,0.0
2019-04-23,-0.0,-1.149199022535976,1.0,-0.06299212598425197,-2.829690469725767,-1.7460629921259843,0.0
2019-04-24,-0.0,-1.1260071771954772,1.0,-0.07129798903107862,-2.819960728553051,-1.7537409438689149,0.0
2019-04-25,-0.0,-1.098420168067227,1.0,-0.11408403361344538,-2.792403361344538,-1.717714285714286,0.0
2019-04-26,-0.0,-1.0741140008085164,1.0,-0.13818892332569735,-2.8172752998248214,-1.708058213178817,0.0
2019-04-29,-0.0,-1.0761609489789041,1.0,-0.13169778257060052,-2.8257060052571275,-1.7063422524769158,0.0
2019-04-30,-0.0,-1.0836656078934919,1.0,-0.12097046698655133,-2.8355071974048793,-1.7179833750084477,0.0
2019-05-01,-0.0,-1.0951543042772063,1.0,-0.11924742826204657,-2.8396724417975094,-1.7137249593936112,0.0
2019-05-02,-0.0,-1.0989167230873393,1.0,-0.1081922816519973,-2.8226811103588356,-1.7406905890318212,0.0
2019-05-03,-0.0,-1.1185371149409689,1.0,-0.10679875152666576,-2.8202605509567102,-1.7396525987243858,0.0
2019-05-06,-0.0,-1.0729103317791742,1.0,-0.11318332319751334,-2.816609230353402,-1.7545104398945872,0.0
2019-05-07,-0.0,-1.088974723859863,1.0,-0.1334282035644101,-2.8008402791895373,-1.7532018702988412,0.0
2019-05-08,-0.0,-1.0668054250033572,1.0,-0.18611521418020682,-2.715993017322412,-1.7451994091580503,0.0
2019-05-09,-0.0,-1.0640853576701113,1.0,-0.19198765266407192,-2.718762582203731,-1.7356730640182523,0.0
2019-05-10,-0.0,-1.0772240527182866,1.0,-0.1729818780889621,-2.7967462932454694,-1.8173393739703458,0.0
2019-05-13,-0.0,-1.0354194407456723,1.0,-0.1884820239680426,-2.6908788282290277,-1.7430093209054591,0.0
2019-05-14,-0.0,-0.9181332290444533,1.0,-0.31697301525224875,-2.5929474644766,-1.6900013036110024,0.0
2019-05-15,-0.0,-0.9314448324925624,1.0,-0.3359203207864442,-2.5778036476523085,-1.6222998318458155,0.0
2019-05-16,-0.0,-0.9362707039337475,1.0,-0.34795548654244307,-2.5645056935817805,-1.6213121118012421,0.0
2019-05-17,-0.0,-0.9525257540027304,1.0,-0.2652351992056597,-2.4815067643043314,-1.5065781308179222,0.0
2019-05-20,-0.0,-0.9388929708547638,1.0,-0.2866764633847661,-2.424748959098702,-1.4725691893215773,0.0
2019-05-21,-0.0,-0.8946896840093184,1.0,-0.2798518607012723,-2.3809210919299924,-1.4178961830237142,0.0
2019-05-22,-0.0,-0.8784372203996422,1.0,-0.29698777214434835,-2.380316134804653,-1.4090665076051299,0.0
2019-05-23,-0.0,-0.8734885937220799,1.0,-0.31735064625647746,-2.379712907260706,-1.3857287509678955,0.0
2019-05-24,-0.0,-0.8330805134189032,1.0,-0.32491248541423573,-2.3245040840140025,-1.3518669778296384,0.0
2019-05-28,-0.0,-0.8244052712647613,1.0,-0.30532260824918706,-2.2589993724684807,-1.3161047407153859,0.0
2019-05-29,-0.0,-0.8423120728929385,1.0,-0.3100797266514806,-2.262870159453303,-1.279498861047836,0.0
2019-05-30,-0.0,-0.8381683731513083,1.0,-0.3102389078498293,-2.2591581342434583,-1.2806598407281,0.0
2019-05-31,-0.0,-0.8403390023320632,1.0,-0.3033957112792219,-2.255730618281099,-1.288493259769069,0.0
2019-06-03,-0.0,-0.8360369494198491,1.0,-0.33451616537118395,-2.235665202207953,-1.2263151965754195,0.0
2019-06-04,-0.0,-0.8355522960622813,1.0,-0.3237052916619655,-2.230903757192824,-1.251269321900034,0.0
2019-06-05,-0.0,-0.8082245285124429,1.0,-0.3708849458765763,-2.249079343823234,-1.151545586430086,0.0
2019-06-06,-0.0,-0.813945692256118,1.0,-0.39507207509218906,-2.2495809587663427,-1.128561850486088,0.0
2019-06-07,-0.0,-0.8255839946350733,1.0,-0.4035989717223651,-2.2311948139041022,-1.1280876271375881,0.0
2019-06-10,-0.0,-0.8386317681419906,1.0,-0.39114805661649066,-2.2253987867894853,-1.1614805661649068,0.0
2019-06-11,-0.0,-0.8378363133848497,1.0,-0.4434542275368041,-2.2102205426137966,-1.148964972643691,0.0
2019-06-12,-0.0,-0.842600947439657,1.0,-0.44569140536882473,-2.205560568463794,-1.1456688472817504,0.0
2019-06-13,-0.0,-0.856190691369182,1.0,-0.45950067781292364,-2.1895051965657477,-1.1433009489380932,0.0
2019-06-14,-0.0,-0.8473508087005021,1.0,-0.4360847741215839,-2.1601784718349135,-1.133575013943112,0.0
2019-06-17,-0.0,-0.8465453338496433,1.0,-0.43707473585218787,-2.14925042872158,-1.0990208552304035,0.0
2019-06-18,-0.0,-0.8717222222222222,1.0,-0.42894444444444446,-2.1630555555555553,-1.0918333333333334,0.0
2019-06-19,-0.0,-0.84001548415639,1.0,-0.45578720345075485,-2.149809213073052,-1.0844439528839243,0.0
2019-06-20,-0.0,-0.826513284031772,1.0,-0.45949055053410026,-2.1240208162147356,-1.0678718159408382,0.0
2019-06-21,-0.0,-0.8436319851130206,1.0,-0.45427179683651686,-2.1043730501888236,-1.070877346614854,0.0
2019-06-24,-0.0,-0.8376712705662246,1.0,-0.47416497001045504,-2.0864469267594785,-1.104385627029109,0.0
2019-06-25,-0.0,-0.8378214659397544,1.0,-0.47232777135304804,-2.0891568918993335,-1.107605044330635,0.0
2019-06-26,-0.0,-0.8326813949644647,1.0,-0.45727508126274036,-2.0731640130020383,-1.146272932620792,0.0
2019-06-27,-0.0,-0.8395130357440658,1.0,-0.4989715937517372,-2.1070098393462673,-1.1134026349435766,0.0
2019-06-28,-0.0,-0.8512106874478151,1.0,-0.495073754522683,-2.105148900640134,-1.1148900640133592,0.0
2019-07-01,-0.0,-0.8406804158096615,1.0,-0.5010839957751959,-2.1146256045361054,-1.1026182667185502,0.0
2019-07-02,-0.0,-0.8470934428960081,1.0,-0.49597468213869306,-2.1102659485869744,-1.0988284936982955,0.0
2019-07-03,-0.0,-0.865576141990764,1.0,-0.48150002781950707,-2.1053246536471373,-1.111500584209648,0.0
2019-07-05,-0.0,-0.8608953221930364,1.0,-0.4733135863186721,-2.1189850779634494,-1.1355837478343487,0.0
2019-07-08,-0.0,-0.8581016835393478,1.0,-0.4739638682252922,-2.1217070305945525,-1.139381397169864,0.0
2019-07-09,-0.0,-0.8578220258403714,1.0,-0.4706639073773701,-2.124951059902679,-1.1396610548688404,0.0
2019-07-10,-0.0,-0.7973986993496749,1.0,-0.4556166972375077,-2.161747540436885,-1.1435717858929466,0.0
2019-07-11,-0.0,-0.79512439472366,1.0,-0.46440696833082873,-2.1644681916847555,-1.1417598931374187,0.0
2019-07-12,-0.0,-0.8014914575101565,1.0,-0.4671934999165229,-2.169291557682676,-1.1271077967610885,0.0
2019-07-15,-0.0,-0.8011559408691787,1.0,-0.47415805268422806,-2.1644992775369567,-1.1175947538068245,0.0
2019-07-16,-0.0,-0.7856584385122305,1.0,-0.49380096057187534,-2.1774824081313526,-1.1277783983022451,0.0
2019-07-17,-0.0,-0.7843224833900955,1.0,-0.49204399531014464,-2.1712913851822906,-1.1355033219809056,0.0
2019-07-18,-0.0,-0.7808242126423945,1.0,-0.474759883850793,-2.189691757873576,-1.138764797855707,0.0
2019-07-19,-0.0,-0.7873361227336123,1.0,-0.4855788005578801,-2.1778521617852165,-1.1280892608089261,0.0
2019-07-22,-0.0,-0.7479991107158738,1.0,-0.46915295686971986,-2.1832481102712316,-1.1576811916407292,0.0
2019-07-23,-0.0,-0.7538222049257797,1.0,-0.468004670039473,-2.180964029576917,-1.1568354922999944,0.0
2019-07-24,-0.0,-0.7512054536385301,1.0,-0.473812558887103,-2.171700936651333,-1.1456520534279222,0.0
2019-07-25,-0.0,-0.7041393851958718,1.0,-0.5032737764953945,-2.2132393740983245,-1.1281211852180668,0.0
2019-07-26,-0.0,-0.6769239238137179,1.0,-0.4960915996917319,-2.2073654079048777,-1.1244082351645932,0.0
2019-07-29,-0.0,-0.6635637565408978,1.0,-0.49848526576700636,-2.205618286973286,-1.1404571743321401,0.0
2019-07-30,-0.0,-0.6671988548777803,1.0,-0.5024774278793218,-2.1942303457388244,-1.141543712838582,0.0
2019-07-31,-0.0,-0.7117942491307467,1.0,-0.49931011645234286,-2.181632540427176,-1.1263314752469784,0.0
2019-08-01,-0.0,-0.7426813862800022,1.0,-0.5034327456472785,-2.1502718734552646,-1.0960070302630855,0.0
2019-08-02,-0.0,-0.7137801371378014,1.0,-0.559721300597213,-2.1652289316522895,-1.0909643884096438,0.0
2019-08-05,-0.0,-0.7140963323022537,1.0,-0.5649580203269995,-2.162174105170128,-1.0824127264692884,0.0
2019-08-06,-0.0,-0.7116050183863293,1.0,-0.5652714687432403,-2.0658122431321653,-1.0650551589876702,0.0
2019-08-07,-0.0,-0.7427084462756153,1.0,-0.5285156673533556,-2.0570313347067115,-1.0929198742274748,0.0
2019-08-08,-0.0,-0.7359553605287393,1.0,-0.5218592556476516,-2.059645701283926,-1.099951243295953,0.0
2019-08-09,-0.0,-0.7019230769230769,1.0,-0.5021067415730337,-2.0459161624891964,-1.1519014693171996,0.0
2019-08-12,-0.0,-0.6937432578209277,1.0,-0.5142394822006472,-2.0548543689320384,-1.1309061488673138,0.0
2019-08-13,-0.0,-0.6636686772942697,1.0,-0.5111482119775959,-2.0665661352865143,-1.1442266264541145,0.0
2019-08-14,-0.0,-0.6944354227563061,1.0,-0.5120168886001949,-2.0584605391360835,-1.1480459023492477,0.0
2019-08-15,-0.0,-0.7374926740902552,1.0,-0.5350844477596036,-2.0219510895625765,-1.03345942777985,0.0
2019-08-16,-0.0,-0.7065056155965247,1.0,-0.5497457088366179,-2.0219326128417037,-1.0194956558592922,0.0
2019-08-19,-0.0,-0.6700710713345617,1.0,-0.5558304817057119,-2.0333245590944986,-1.0053171887338772,0.0
2019-08-20,-0.0,-0.6720554272517321,1.0,-0.5570018895654,-2.0293932395549024,-0.9903422212891034,0.0
2019-08-21,-0.0,-0.6769021169566127,1.0,-0.5555963110459023,-2.0278767553971915,-0.9796164326137078,0.0
2019-08-22,-0.0,-0.6798387940960955,1.0,-0.5481000732754108,-2.0269025437035486,-0.9791688474824661,0.0
2019-08-23,-0.0,-0.6832704797821078,1.0,-0.5494971715901948,-2.0302744605070187,-0.9748062015503876,0.0
2019-08-26,-0.0,-0.6608507123683667,1.0,-0.5469750154862688,-2.0146087136072683,-0.939655172413793,0.0
2019-08-27,-0.0,-0.6549822155781226,1.0,-0.5405948760245374,-2.01046445693077,-0.9488117944223929,0.0
2019-08-28,-0.0,-0.6435709870183393,1.0,-0.548681228106326,-2.0165876777251186,-0.9426643313414385,0.0
2019-08-29,-0.0,-0.6236747297992794,1.0,-0.5576428203808543,-2.02403499742666,-0.9413278435409161,0.0
2019-08-30,-0.0,-0.6221971368464262,1.0,-0.558058391913387,-2.0182667145569297,-0.9325260403304428,0.0
2019-09-03,-0.0,-0.6251860214501975,1.0,-0.562580181659568,-2.0123672191717557,-0.9315441063272951,0.0
2019-09-04,-0.0,-0.5997124666255905,1.0,-0.5739371534195934,-2.016687204764839,-0.9441877182172931,0.0
