Date,FCF,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-29,1.0,-0.16877537212449256,-1.022767253044655,-0.0,-0.5364343707713126,-0.6550067658998647,0.0
2018-10-30,1.0,-0.1407377160745883,-1.0305566898053629,-0.0,-0.5452225398121683,-0.6862324758404791,0.0
2018-10-31,1.0,-0.14135894651099645,-1.024945696443117,-0.0,-0.5435786043985881,-0.684089057833288,0.0
2018-11-01,1.0,-0.11795463805514056,-1.045973108787179,-0.0,-0.54485264158631,-0.6866087192720359,0.0
2018-11-02,1.0,-0.13076870794535445,-1.007306463671583,-0.0,-0.5718752123971997,-0.6884387956229185,0.0
2018-11-05,1.0,-0.12419948221828588,-1.0314756778852705,-0.0,-0.576611254939365,-0.6742062951355772,0.0
2018-11-06,1.0,-0.12999182227068284,-1.0361864522284312,-0.0,-0.5730203080278042,-0.6681545590840943,0.0
2018-11-07,1.0,-0.13009099894345796,-1.0363654953818888,-0.0,-0.5733615077877372,-0.6683480453972257,0.0
2018-11-08,1.0,-0.10600372061559275,-1.0385591070522575,-0.0,-0.5647217994249957,-0.6730593607305936,0.0
2018-11-09,1.0,-0.10456318914334181,-1.0417302798982186,-0.0,-0.5709923664122137,-0.6753859202714164,0.0
2018-11-12,1.0,-0.10358000067610966,-1.0268077482167608,-0.0,-0.5771610155167167,-0.6729995605287178,0.0
2018-11-13,1.0,-0.07238876193036699,-1.0303804274768114,-0.0,-0.583613388896357,-0.6742841779809114,0.0
2018-11-14,1.0,-0.07392839132627332,-1.0296856614557068,-0.0,-0.584266263237519,-0.6740292486132123,0.0
2018-11-15,1.0,-0.07263678245956216,-1.0307697481252311,-0.0,-0.5843225611191445,-0.6751185391935971,0.0
2018-11-16,1.0,-0.07174752392143696,-1.0262212523082088,-0.0,-0.5831123048514353,-0.6762800067147893,0.0
2018-11-19,1.0,-0.07308312071975293,-1.0257486236068216,-0.0,-0.582315026185041,-0.6759433328857258,0.0
2018-11-20,1.0,-0.02770166410479182,-1.0213860856780057,-0.0,-0.5897881440887521,-0.7026999933168482,0.0
2018-11-21,1.0,-0.029021558872305144,-1.0182752902155887,-0.0,-0.5862354892205638,-0.6832504145936982,0.0
2018-11-23,1.0,-0.030519932398846802,-1.005997945455148,-0.0,-0.5921728468701329,-0.685091294694635,0.0
2018-11-26,1.0,-0.02987942228700146,-1.0090102027295613,-0.0,-0.5904332847489069,-0.6832516231615212,0.0
2018-11-27,1.0,-0.020813405020285648,-1.012765115281855,-0.0,-0.5859418807929544,-0.6789589999010456,0.0
2018-11-28,1.0,-0.020229020229020227,-1.0178200178200176,-0.0,-0.5841005841005841,-0.6778866778866778,0.0
2018-11-29,1.0,-0.0006213414434742797,-1.0079139278589881,-0.0,-0.5811177605546289,-0.6805323915105138,0.0
2018-11-30,1.0,-0.0,-1.0091025179267215,-0.0,-0.581284175370813,-0.6839330735732294,0.0
2018-12-03,1.0,-0.0,-1.0093017162321498,-0.0,-0.5815210271190883,-0.6843311935018996,0.0
2018-12-04,1.0,-0.0,-1.0128133886836859,-0.0,-0.574804693884222,-0.6811035204131665,0.0
2018-12-06,1.0,-0.0,-0.9937401180988029,-0.0,-0.5653254170565648,-0.6676777128843857,0.0
2018-12-07,1.0,-0.0,-0.994030332365279,-0.0,-0.5649564375605034,-0.6678606001936108,0.0
2018-12-10,1.0,-0.0,-0.9989107800736825,-0.0,-0.5580009610764056,-0.6466442415505367,0.0
2018-12-11,1.0,-0.0,-0.9993910841906228,-0.0,-0.5558439893599976,-0.6495849758036087,0.0
2018-12-12,1.0,-0.0,-0.999807605977041,-0.0,-0.5581350606041172,-0.6486243827358429,0.0
2018-12-13,1.0,-0.0,-0.9961234101175791,-0.0,-0.560920129433249,-0.6467497517060199,0.0
2018-12-14,1.0,-0.0,-1.0067435214026523,-0.0,-0.5566295237789409,-0.6478597347548248,0.0
2018-12-17,1.0,-0.0,-1.0049633353613627,-0.0,-0.5459668897499119,-0.6512216209292644,0.0
2018-12-18,1.0,-0.0,-0.9940157881334352,-0.0,-0.537655971479501,-0.6513878278584161,0.0
2018-12-19,1.0,-0.0,-0.9943956183925615,-0.0,-0.53833906508725,-0.6515730480193606,0.0
2018-12-20,1.0,-0.0,-0.9923634975181367,-0.0,-0.538659793814433,-0.6508527427771414,0.0
2018-12-21,1.0,-0.0,-0.9960686091119495,-0.0,-0.5420246663073459,-0.6323515424368281,0.0
2018-12-24,1.0,-0.0,-0.9725655903128154,-0.0,-0.5306508577194753,-0.6501324419778002,0.0
2018-12-26,1.0,-0.0,-0.979408543263965,-0.0,-0.5109685495227664,-0.6390236269754341,0.0
2018-12-27,1.0,-0.0,-0.9460855823000244,-0.0,-0.45602358375881347,-0.6370046194991491,0.0
2018-12-28,1.0,-0.0,-0.9520566685921017,-0.0,-0.45432158817985585,-0.6337822637035235,0.0
2018-12-31,1.0,-0.0,-0.9555798953389315,-0.0,-0.4539065352318364,-0.6329864914202263,0.0
2019-01-02,1.0,-0.0,-0.9553832116788322,-0.0,-0.4530109489051095,-0.6329379562043795,0.0
2019-01-03,1.0,-0.0,-0.9549103070842201,-0.0,-0.4552447552447552,-0.6302827607175433,0.0
2019-01-04,1.0,-0.0,-0.9601137876770366,-0.0,-0.43230238469918897,-0.6338518339184118,0.0
2019-01-07,1.0,-0.0,-0.9456063190018849,-0.0,-0.4242288244621967,-0.6221165065972534,0.0
2019-01-08,1.0,-0.0,-0.9323117364160468,-0.0,-0.4344774023956746,-0.6203363503300773,0.0
2019-01-09,1.0,-0.0,-0.9225835322195705,-0.0,-0.4344272076372315,-0.626282816229117,0.0
2019-01-10,1.0,-0.0,-0.9197160836241091,-0.0,-0.4375354149891146,-0.6250633741910471,0.0
2019-01-11,1.0,-0.0,-0.9095739917007494,-0.0,-0.44090515568558375,-0.6348329701167269,0.0
2019-01-14,1.0,-0.0,-0.9085181978323829,-0.0,-0.4440032245543845,-0.633177081778282,0.0
2019-01-15,1.0,-0.0,-0.9035611854684511,-0.0,-0.44556644359464626,-0.6384440726577437,0.0
2019-01-16,1.0,-0.0,-0.904597014925373,-0.0,-0.4374029850746268,-0.6430746268656716,0.0
2019-01-17,1.0,-0.0,-0.9057849757963305,-0.0,-0.4376381999641427,-0.6446542759815932,0.0
2019-01-18,1.0,-0.0,-0.8940741631107638,-0.0,-0.44539936294248444,-0.6654847046096519,0.0
2019-01-22,1.0,-0.0,-0.9993068113321277,-0.0,-0.3358047016274865,-0.67875226039783,0.0
2019-01-23,1.0,-0.0,-0.9757879483154209,-0.0,-0.3405989614780824,-0.7025721531216037,0.0
2019-01-24,1.0,-0.0,-0.9727934293565238,-0.0,-0.3457438777667059,-0.7010598786121931,0.0
2019-01-25,1.0,-0.0,-0.9873111967223138,-0.0,-0.3314376566990766,-0.7387635296275913,0.0
2019-01-28,1.0,-0.0,-0.982867613376088,-0.0,-0.3344327378225683,-0.7366010077874484,0.0
2019-01-29,1.0,-0.0,-0.9714434378060725,-0.0,-0.3343535749265426,-0.7548971596474044,0.0
2019-01-30,1.0,-0.0,-0.9695939739114459,-0.0,-0.33339457407067186,-0.7590789393104294,0.0
2019-01-31,1.0,-0.0,-0.9770727969348659,-0.0,-0.31635249042145597,-0.7717088122605364,0.0
2019-02-01,1.0,-0.0,-0.9759076819200195,-0.0,-0.3197065954638922,-0.7734708283460701,0.0
2019-02-04,1.0,-0.0,-0.9729389746264535,-0.0,-0.3199153192403277,-0.7752891725217071,0.0
2019-02-05,1.0,-0.0,-0.9709402233951149,-0.0,-0.3206088130600221,-0.7770344912237633,0.0
2019-02-06,1.0,-0.0,-0.962592444839967,-0.0,-0.31991284868198977,-0.7862337742044373,0.0
2019-02-07,1.0,-0.0,-0.958610540515682,-0.0,-0.321335499892694,-0.7859398473188828,0.0
2019-02-08,1.0,-0.0,-0.9627457002457003,-0.0,-0.3349815724815725,-0.7735257985257984,0.0
2019-02-11,1.0,-0.0,-0.9554782929756006,-0.0,-0.33712808836651176,-0.7842527922217778,0.0
2019-02-12,1.0,-0.0,-0.9534260086921678,-0.0,-0.34670036679715194,-0.7822026323089727,0.0
2019-02-13,1.0,-0.0,-0.9575083905533147,-0.0,-0.3465221541398528,-0.7750407981032731,0.0
2019-02-14,1.0,-0.0,-0.9416720674011666,-0.0,-0.3678054501126439,-0.7766564824244669,0.0
2019-02-15,1.0,-0.0,-0.9395697663652355,-0.0,-0.36903182000555534,-0.7777229097867349,0.0
2019-02-19,1.0,-0.0,-0.9361590467076221,-0.0,-0.3731053005278918,-0.7778223690303461,0.0
2019-02-20,1.0,-0.0,-0.937328270198512,-0.0,-0.37244913710598626,-0.7774999228180668,0.0
2019-02-21,1.0,-0.0,-0.9349370059288536,-0.0,-0.3725914031620553,-0.7804471343873518,0.0
2019-02-22,1.0,-0.0,-0.923947222393489,-0.0,-0.3830075836981318,-0.7758493125346816,0.0
2019-02-25,1.0,-0.0,-0.9204605080403716,-0.0,-0.38689465724250743,-0.7791598506126732,0.0
2019-02-26,1.0,-0.0,-0.9213979191750795,-0.0,-0.3897070173813714,-0.7761723935661141,0.0
2019-02-27,1.0,-0.0,-0.9243406830955468,-0.0,-0.38780804150453957,-0.7759866592551418,0.0
2019-02-28,1.0,-0.0,-0.9261386444341515,-0.0,-0.3902115176779373,-0.7714991508414388,0.0
2019-03-01,1.0,-0.0,-0.9307514272488813,-0.0,-0.3893534948310446,-0.7658077457182533,0.0
2019-03-04,1.0,-0.0,-0.9234377410893381,-0.0,-0.3868847400092579,-0.7756210461348557,0.0
2019-03-05,1.0,-0.0,-0.9110616321860407,-0.0,-0.40603642885858304,-0.7753656801805981,0.0
2019-03-06,1.0,-0.0,-0.9084783482211851,-0.0,-0.4073192594195284,-0.7750749544091737,0.0
2019-03-07,1.0,-0.0,-0.8988365274820234,-0.0,-0.41591827917168167,-0.7714100546245718,0.0
2019-03-08,1.0,-0.0,-0.9008482739334431,-0.0,-0.4259080881210577,-0.7804430910729268,0.0
2019-03-11,1.0,-0.0,-0.9002375296912114,-0.0,-0.4314601825228153,-0.7936929616202025,0.0
2019-03-12,1.0,-0.0,-0.8761254171126361,-0.0,-0.447239186551659,-0.8246552918214444,0.0
2019-03-13,1.0,-0.0,-0.8865075345067748,-0.0,-0.45567937191338487,-0.8235722426237811,0.0
2019-03-14,1.0,-0.0,-0.8844756217018991,-0.0,-0.4569153474262964,-0.8184662053275191,0.0
2019-03-15,1.0,-0.0,-0.8751703807018101,-0.0,-0.46527403556598096,-0.8294291057786796,0.0
2019-03-18,1.0,-0.0,-0.8859270623581679,-0.0,-0.4750215744558443,-0.8352670438201171,0.0
2019-03-19,1.0,-0.0,-0.8857124543298506,-0.0,-0.4770207038010384,-0.8421896032305621,0.0
2019-03-20,1.0,-0.0,-0.9027173387486704,-0.0,-0.4793217935080424,-0.8413757534732295,0.0
2019-03-21,1.0,-0.0,-0.9055695548232863,-0.0,-0.47638431220520777,-0.8486140724946697,0.0
2019-03-22,1.0,-0.0,-0.9016633097264636,-0.0,-0.5089337924761225,-0.8380547072964719,0.0
2019-03-25,1.0,-0.0,-0.8617199587416194,-0.0,-0.5219507478081484,-0.8396402784940691,0.0
2019-03-26,1.0,-0.0,-0.8724617028856432,-0.0,-0.5202254104997247,-0.8459694918547787,0.0
2019-03-27,1.0,-0.0,-0.8708454810495628,-0.0,-0.5209912536443149,-0.8475866537091027,0.0
2019-03-28,1.0,-0.0,-0.8715091038683341,-0.0,-0.51895289315104,-0.849348798030195,0.0
2019-03-29,1.0,-0.0,-0.8712425498833894,-0.0,-0.518560507903602,-0.8493780772220783,0.0
2019-04-01,1.0,-0.0,-0.8806783178236763,-0.0,-0.5216108427093804,-0.8401478551279141,0.0
2019-04-02,1.0,-0.0,-0.8881084930088038,-0.0,-0.5314280165717244,-0.8171607975142414,0.0
2019-04-03,1.0,-0.0,-0.8882229062044388,-0.0,-0.5405151466061883,-0.8111777093795561,0.0
2019-04-04,1.0,-0.0,-0.8842248237500808,-0.0,-0.5271651251536122,-0.8225211823297329,0.0
2019-04-05,1.0,-0.0,-0.8695048289673439,-0.0,-0.524887754772441,-0.8356859071675442,0.0
2019-04-08,1.0,-0.0,-0.8664796543496486,-0.0,-0.5272135164764299,-0.8306893660927324,0.0
2019-04-09,1.0,-0.0,-0.8477252223224642,-0.0,-0.5621214073978605,-0.8122180693388323,0.0
2019-04-10,1.0,-0.0,-0.8405008691173631,-0.0,-0.5717826562801778,-0.8066696710229833,0.0
2019-04-11,1.0,-0.0,-0.8336553945249598,-0.0,-0.5843800322061191,-0.8025764895330113,0.0
2019-04-12,1.0,-0.0,-0.833268921095008,-0.0,-0.5843156199677939,-0.8030273752012883,0.0
2019-04-15,1.0,-0.0,-0.8330372428050002,-0.0,-0.5919764850285862,-0.8050647630737428,0.0
2019-04-16,1.0,-0.0,-0.8341960530572632,-0.0,-0.5919120025881592,-0.8090585571012618,0.0
2019-04-17,1.0,-0.0,-0.8292556298267246,-0.0,-0.5880329677461223,-0.8275358556687649,0.0
2019-04-18,1.0,-0.0,-0.8238330195416478,-0.0,-0.5882620268778809,-0.8340258391222489,0.0
2019-04-22,1.0,-0.0,-0.8294954890401589,-0.0,-0.5923199687326971,-0.835195257792398,0.0
2019-04-23,1.0,-0.0,-0.8320565896274081,-0.0,-0.5894318218861037,-0.838282752550771,0.0
2019-04-24,1.0,-0.0,-0.795403127971409,-0.0,-0.6105773959801961,-0.8728155021476114,0.0
2019-04-25,1.0,-0.0,-0.8105470675209462,-0.0,-0.6142270412354197,-0.8609167077378017,0.0
2019-04-26,1.0,-0.0,-0.7924665455146209,-0.0,-0.6640013216586818,-0.8476788369403602,0.0
2019-04-29,1.0,-0.0,-0.7863468146973301,-0.0,-0.6634284959027226,-0.8544805709754163,0.0
2019-04-30,1.0,-0.0,-0.783757856434006,-0.0,-0.6599735362222957,-0.8642739000992391,0.0
2019-05-01,1.0,-0.0,-0.7807493711108169,-0.0,-0.6733417185224414,-0.855885078776645,0.0
2019-05-02,1.0,-0.0,-0.7836112213841472,-0.0,-0.6575360592827841,-0.867043800449914,0.0
2019-05-03,1.0,-0.0,-0.7832054504564095,-0.0,-0.6577589628257706,-0.866351369228734,0.0
2019-05-06,1.0,-0.0,-0.7812469025671523,-0.0,-0.6579112564839594,-0.8647702117818085,0.0
2019-05-07,1.0,-0.0,-0.781960602855632,-0.0,-0.6572580645161291,-0.8658778424114225,0.0
2019-05-08,1.0,-0.0,-0.7808079478913087,-0.0,-0.6519836831370486,-0.8568984801631687,0.0
2019-05-09,1.0,-0.0,-0.7801966523068827,-0.0,-0.6568778979907264,-0.8514255647998946,0.0
2019-05-10,1.0,-0.0,-0.7817511277947907,-0.0,-0.6639994731469591,-0.8470809048700977,0.0
2019-05-13,1.0,-0.0,-0.7819444901721924,-0.0,-0.6617719685246766,-0.8486813946597307,0.0
2019-05-14,1.0,-0.0,-0.7597277848327961,-0.0,-0.6624336556933998,-0.8340008466021948,0.0
2019-05-15,1.0,-0.0,-0.7599062286328264,-0.0,-0.668739621658581,-0.8272718392862956,0.0
2019-05-16,1.0,-0.0,-0.7629487263013878,-0.0,-0.6658088474819207,-0.8288162095250505,0.0
2019-05-17,1.0,-0.0,-0.7593413759373983,-0.0,-0.6635474404955983,-0.8376263449625042,0.0
2019-05-20,1.0,-0.0,-0.7498371547681084,-0.0,-0.6673071912454404,-0.8397602918186556,0.0
2019-05-21,1.0,-0.0,-0.7527987503254361,-0.0,-0.6621973444415516,-0.8393972923717782,0.0
2019-05-22,1.0,-0.0,-0.744235209939181,-0.0,-0.6721306143688816,-0.835983998438872,0.0
2019-05-23,1.0,-0.0,-0.7439630797230978,-0.0,-0.6791575936819525,-0.8269037017777633,0.0
2019-05-24,1.0,-0.0,-0.7444989761757728,-0.0,-0.6782916761465205,-0.8274449897617576,0.0
2019-05-28,1.0,-0.0,-0.7487002859370939,-0.0,-0.6728619703665194,-0.8277229009617886,0.0
2019-05-29,1.0,-0.0,-0.7585793447616579,-0.0,-0.6705013124210117,-0.8114326452574615,0.0
2019-05-30,1.0,-0.0,-0.7542727420139452,-0.0,-0.6695638073617642,-0.8192313928976812,0.0
2019-05-31,1.0,-0.0,-0.7608483824866832,-0.0,-0.6622710146810445,-0.8248993114200337,0.0
2019-06-03,1.0,-0.0,-0.7658934290983209,-0.0,-0.6644019541233945,-0.8049758969879324,0.0
2019-06-04,1.0,-0.0,-0.7638399068172259,-0.0,-0.6657715080726049,-0.8058692205649206,0.0
2019-06-05,1.0,-0.0,-0.7528442777938019,-0.0,-0.6739416081787009,-0.7780341633817263,0.0
2019-06-06,1.0,-0.0,-0.7571282116998783,-0.0,-0.663740629204844,-0.78278977381944,0.0
2019-06-07,1.0,-0.0,-0.7743497642795293,-0.0,-0.6548859882620827,-0.77784548282608,0.0
2019-06-10,1.0,-0.0,-0.7742917574669914,-0.0,-0.6461992052300988,-0.7842584284066145,0.0
2019-06-11,1.0,-0.0,-0.7783919275017674,-0.0,-0.6511343916704158,-0.7840799537245324,0.0
2019-06-12,1.0,-0.0,-0.7783027965284475,-0.0,-0.6506268081002894,-0.7854709096753456,0.0
2019-06-13,1.0,-0.0,-0.7800708306503542,-0.0,-0.6519317450096588,-0.7876046361880231,0.0
2019-06-14,1.0,-0.0,-0.7778600399150196,-0.0,-0.6585978239876392,-0.7824953325178652,0.0
2019-06-17,1.0,-0.0,-0.7714589166747128,-0.0,-0.6703678671429951,-0.7765762286376364,0.0
2019-06-18,1.0,-0.0,-0.7514605726090184,-0.0,-0.6829024240663634,-0.7934540524837805,0.0
2019-06-19,1.0,-0.0,-0.7526251368936416,-0.0,-0.6847258906139276,-0.7836436255878374,0.0
2019-06-20,1.0,-0.0,-0.7542897690620566,-0.0,-0.6853631789446524,-0.7857373242162302,0.0
2019-06-21,1.0,-0.0,-0.7590555752669098,-0.0,-0.6793536109408768,-0.7871173757378319,0.0
2019-06-24,1.0,-0.0,-0.7484979649848181,-0.0,-0.6855093998320304,-0.7961754635312358,0.0
2019-06-25,1.0,-0.0,-0.7367503148919677,-0.0,-0.6932467784129445,-0.7996641152343118,0.0
2019-06-26,1.0,-0.0,-0.7327903820050418,-0.0,-0.6732273285501907,-0.8258677525693233,0.0
2019-06-27,1.0,-0.0,-0.7278900565885206,-0.0,-0.6821988682295876,-0.8235731608730801,0.0
2019-06-28,1.0,-0.0,-0.7396346203679709,-0.0,-0.6749481731018399,-0.8245659497279089,0.0
2019-07-01,1.0,-0.0,-0.7451405986782428,-0.0,-0.6696578981469483,-0.8248347803550602,0.0
2019-07-02,1.0,-0.0,-0.7471748210989866,-0.0,-0.666321277078004,-0.8245312955347601,0.0
2019-07-03,1.0,-0.0,-0.751181765201062,-0.0,-0.6612381014051674,-0.825325390144402,0.0
2019-07-05,1.0,-0.0,-0.7459711345543978,-0.0,-0.661154617824089,-0.8289107501132612,0.0
2019-07-08,1.0,-0.0,-0.7508012042342429,-0.0,-0.6544624647955715,-0.8319251561943608,0.0
2019-07-09,1.0,-0.0,-0.7538739669421488,-0.0,-0.6495996900826447,-0.8248321280991736,0.0
2019-07-10,1.0,-0.0,-0.7448821440103327,-0.0,-0.6575072650952536,-0.8265741039715855,0.0
2019-07-11,1.0,-0.0,-0.7559175850503115,-0.0,-0.6150774636639514,-0.8233828461907043,0.0
2019-07-12,1.0,-0.0,-0.7394178212787593,-0.0,-0.6311173255370535,-0.8072963010041947,0.0
2019-07-15,1.0,-0.0,-0.7582131282963716,-0.0,-0.630456885047976,-0.7885556332210713,0.0
2019-07-16,1.0,-0.0,-0.7600711653323168,-0.0,-0.6167556233320626,-0.8001969754733765,0.0
2019-07-17,1.0,-0.0,-0.7805387610395365,-0.0,-0.6003608622708999,-0.7845272387705359,0.0
2019-07-18,1.0,-0.0,-0.780715052744615,-0.0,-0.6003411028993746,-0.7772724401490746,0.0
2019-07-19,1.0,-0.0,-0.7823023946420673,-0.0,-0.5999241801983952,-0.7769002337777217,0.0
2019-07-22,1.0,-0.0,-0.763035719925465,-0.0,-0.5943214477465811,-0.8009032624830242,0.0
2019-07-23,1.0,-0.0,-0.7674616964144685,-0.0,-0.5919128099826252,-0.7996840941399462,0.0
2019-07-24,1.0,-0.0,-0.7676959020016416,-0.0,-0.591715602702532,-0.7977205278777546,0.0
2019-07-25,1.0,-0.0,-0.7656319010663133,-0.0,-0.5946116474225503,-0.7945611710518014,0.0
2019-07-26,1.0,-0.0,-0.7614438839848676,-0.0,-0.596626733921816,-0.7944829760403531,0.0
2019-07-29,1.0,-0.0,-0.7598951258805319,-0.0,-0.6029314211706731,-0.7960324730707268,0.0
2019-07-30,1.0,-0.0,-0.7618671386132356,-0.0,-0.6029960179508249,-0.7954933316478099,0.0
2019-07-31,1.0,-0.0,-0.7797028137843819,-0.0,-0.5959532089788175,-0.7858994625355674,0.0
2019-08-01,1.0,-0.0,-0.793139391642187,-0.0,-0.5901323478315803,-0.7753877254493193,0.0
2019-08-02,1.0,-0.0,-0.7951448310832225,-0.0,-0.5864866577929898,-0.7875388223363123,0.0
2019-08-05,1.0,-0.0,-0.7944410991030965,-0.0,-0.5842233702025165,-0.7906062814946281,0.0
2019-08-06,1.0,-0.0,-0.7925710169438441,-0.0,-0.5516301794606784,-0.7877478154655643,0.0
2019-08-07,1.0,-0.0,-0.7965873933560425,-0.0,-0.5384543266977093,-0.7900559392481015,0.0
2019-08-08,1.0,-0.0,-0.7963675013285816,-0.0,-0.5380599581106005,-0.7916158679546094,0.0
2019-08-09,1.0,-0.0,-0.7864008211763974,-0.0,-0.5234066378425457,-0.8007403029643223,0.0
2019-08-12,1.0,-0.0,-0.784406948199248,-0.0,-0.5389204810291788,-0.7841272800720923,0.0
2019-08-13,1.0,-0.0,-0.7692093023255814,-0.0,-0.5364031007751938,-0.7951317829457364,0.0
2019-08-14,1.0,-0.0,-0.7774928158699751,-0.0,-0.5210270988474492,-0.7914284831443317,0.0
2019-08-15,1.0,-0.0,-0.793042416844675,-0.0,-0.5067744888617638,-0.7517241379310345,0.0
2019-08-16,1.0,-0.0,-0.7901950608992948,-0.0,-0.5106993497970024,-0.7517018223999512,0.0
2019-08-19,1.0,-0.0,-0.7869422092172642,-0.0,-0.5109119726895879,-0.7501828822238479,0.0
2019-08-20,1.0,-0.0,-0.7927196423683971,-0.0,-0.5065535383024663,-0.7417814676276495,0.0
2019-08-21,1.0,-0.0,-0.7927826589243913,-0.0,-0.5046362447937252,-0.74271121515216,0.0
2019-08-22,1.0,-0.0,-0.7945276200309755,-0.0,-0.49703908409001185,-0.7453004950044033,0.0
2019-08-23,1.0,-0.0,-0.7946794618725136,-0.0,-0.49706945245831935,-0.7450879164262504,0.0
2019-08-26,1.0,-0.0,-0.7852522639068564,-0.0,-0.4890640512650802,-0.7341977797165979,0.0
2019-08-27,1.0,-0.0,-0.7823617788461539,-0.0,-0.4842548076923077,-0.7382211538461539,0.0
2019-08-28,1.0,-0.0,-0.7741112944352783,-0.0,-0.488345582720864,-0.7373931303434829,0.0
2019-08-29,1.0,-0.0,-0.7564348138393393,-0.0,-0.4945528552615827,-0.741978929725847,0.0
2019-08-30,1.0,-0.0,-0.7480526457158205,-0.0,-0.5007610350076104,-0.7356074850031338,0.0
2019-09-03,1.0,-0.0,-0.7549101546176349,-0.0,-0.5007163751417827,-0.7292698943346666,0.0
2019-09-04,1.0,-0.0,-0.7565993788819875,-0.0,-0.4997909698996655,-0.7297240802675585,0.0
2019-09-05,1.0,-0.0,-0.7726920786182251,-0.0,-0.49925550923168555,-0.706015485407981,0.0
2019-09-06,1.0,-0.0,-0.7717753450737743,-0.0,-0.5029152784388385,-0.700083293669681,0.0
2019-09-09,1.0,-0.0,-0.7776951230398429,-0.0,-0.5039723867051508,-0.6939030559109709,0.0
2019-09-10,1.0,-0.0,-0.7833159541188738,-0.0,-0.47978549083867117,-0.7161924623864144,0.0
2019-09-11,1.0,-0.0,-0.7753759118654161,-0.0,-0.4821199940449606,-0.7200238201578086,0.0
2019-09-12,1.0,-0.0,-0.7641638428155282,-0.0,-0.485553772070626,-0.722757267701088,0.0
2019-09-13,1.0,-0.0,-0.7652375572337516,-0.0,-0.4898911815424868,-0.718053160492359,0.0
2019-09-16,1.0,-0.0,-0.7665803802552887,-0.0,-0.48915469070784606,-0.7196584248266833,0.0
2019-09-17,1.0,-0.0,-0.7458589823653611,-0.0,-0.4975763523359205,-0.7303654801201416,0.0
2019-09-18,1.0,-0.0,-0.7482380230172183,-0.0,-0.4950783596514705,-0.7305141701608826,0.0
