Date,IWF,IWM,MTUM,SPY,TG,VLUE,VXX
2018-11-14,-0.22301920105936876,-1.7317369234164641,-0.0,-1.2763186934451556,1.0,-1.286470977709115,0.0
2018-11-15,-0.22533806251385505,-1.7465639547772114,-0.0,-1.2966637109288408,1.0,-1.2733872755486588,0.0
2018-11-16,-0.2224984805790375,-1.735786507541853,-0.0,-1.2923918448533067,1.0,-1.2744350516603127,0.0
2018-11-19,-0.2232902441719147,-1.735333112363275,-0.0,-1.2916804772953265,1.0,-1.2740581151254007,0.0
2018-11-20,-0.15958321908417877,-1.7244310392103097,-0.0,-1.2967918837400603,1.0,-1.3030984370715655,0.0
2018-11-21,-0.16138312886765824,-1.7149060905439149,-0.0,-1.2898708066442297,1.0,-1.262077950276843,0.0
2018-11-23,-0.16233942219090466,-1.7033443547075722,-0.0,-1.2926445877825357,1.0,-1.2620196216597106,0.0
2018-11-26,-0.16133051627932174,-1.7064304675226176,-0.0,-1.2901565631941059,1.0,-1.2594940137602253,0.0
2018-11-27,-0.1410033662721251,-1.7317298295146053,-0.0,-1.2949831686393745,1.0,-1.2617005103702899,0.0
2018-11-28,-0.14192637637094146,-1.7312954718210445,-0.0,-1.294657400369204,1.0,-1.2615376262352047,0.0
2018-11-29,-0.10803427959292983,-1.7080342795929297,-0.0,-1.2815211569362615,1.0,-1.258596679164435,0.0
2018-11-30,-0.10690375448556586,-1.7086926249263563,-0.0,-1.281934550907825,1.0,-1.2583685930051953,0.0
2018-12-03,-0.10250776979959275,-1.7123030757689421,-0.0,-1.284106740970957,1.0,-1.2595648912228057,0.0
2018-12-04,-0.0891369365520188,-1.7173680837427903,-0.0,-1.2780922879726555,1.0,-1.2561952574236275,0.0
2018-12-06,-0.06230577998756992,-1.6289620882535738,-0.0,-1.2750673296043091,1.0,-1.2129169256266832,0.0
2018-12-07,-0.07992507024664378,-1.6338328650223748,-0.0,-1.2824435425122283,1.0,-1.2072015818503488,0.0
2018-12-10,-0.03948586118251928,-1.6384575835475579,-0.0,-1.2791259640102828,1.0,-1.18426735218509,0.0
2018-12-11,-0.056591143151390313,-1.6347064881565396,-0.0,-1.2864057672502573,1.0,-1.1715756951596292,0.0
2018-12-12,-0.05588174701277297,-1.6351462711166047,-0.0,-1.2862587556654306,1.0,-1.1731046559538525,0.0
2018-12-13,-0.05560985647409846,-1.6286846031174442,-0.0,-1.2901898245794536,1.0,-1.169813261999074,0.0
2018-12-14,-0.05356313535270138,-1.646266577222767,-0.0,-1.286598895711853,1.0,-1.1737963775220601,0.0
2018-12-17,-0.027690726945800156,-1.6467505779604419,-0.0,-1.269509375802723,1.0,-1.193475468790136,0.0
2018-12-18,-0.0026037678051769033,-1.6319497625976414,-0.0,-1.2686475723694288,1.0,-1.202225966202073,0.0
2018-12-19,-0.02113579233571026,-1.633919868670805,-0.0,-1.2691735494793004,1.0,-1.2058174729390039,0.0
2018-12-20,-0.017909990815389326,-1.61149096846617,-0.0,-1.2763547300744973,1.0,-1.196805796509848,0.0
2018-12-21,-0.008201314247873261,-1.6232489429983188,-0.0,-1.2928022006010902,1.0,-1.1697824868829911,0.0
2018-12-24,-0.0,-1.5872598584428717,-0.0,-1.2769969666329624,1.0,-1.191354903943377,0.0
2018-12-26,-0.0,-1.6096227172386113,-0.0,-1.2384105960264902,1.0,-1.1690246839253462,0.0
2018-12-27,-0.0,-1.5355493553973445,-0.0,-1.112516836636521,1.0,-1.1623532807388879,0.0
2018-12-28,-0.0,-1.5392934390771447,-0.0,-1.1093487142513818,1.0,-1.1578947368421053,0.0
2018-12-31,-0.0,-1.5400403768506057,-0.0,-1.1091136319938473,1.0,-1.157613920399923,0.0
2019-01-02,-0.0,-1.5394300543034265,-0.0,-1.1051948676053631,1.0,-1.1609880340237397,0.0
2019-01-03,-0.0,-1.5391860073999328,-0.0,-1.1056172216616214,1.0,-1.160347892941233,0.0
2019-01-04,-0.0,-1.538729537536391,-0.0,-1.0770772681716223,1.0,-1.1567794587887177,0.0
2019-01-07,-0.0,-1.4935550158789461,-0.0,-1.0552493928638147,1.0,-1.1215206426303006,0.0
2019-01-08,-0.0,-1.470881708397445,-0.0,-1.0726908192287965,1.0,-1.1190376276402294,0.0
2019-01-09,-0.0,-1.4556414075591138,-0.0,-1.0718674362316143,1.0,-1.1271178551480172,0.0
2019-01-10,-0.0,-1.451813953488372,-0.0,-1.0742790697674418,1.0,-1.1251162790697675,0.0
2019-01-11,-0.0,-1.4244537424453743,-0.0,-1.0791724779172478,1.0,-1.1453277545327754,0.0
2019-01-14,-0.0,-1.425854452452918,-0.0,-1.0850034875610324,1.0,-1.139176935596373,0.0
2019-01-15,-0.0,-1.4166627879916218,-0.0,-1.0815918082383058,1.0,-1.1561554572957877,0.0
2019-01-16,-0.0,-1.402216246290801,-0.0,-1.0678783382789316,1.0,-1.1664039317507418,0.0
2019-01-17,-0.0,-1.4037212323682258,-0.0,-1.0683927245731255,1.0,-1.167826651818857,0.0
2019-01-18,-0.0,-1.3967386225586393,-0.0,-1.0815811606391925,1.0,-1.1941874591159705,0.0
2019-01-22,-0.0,-1.507303989654677,-0.0,-1.0793620384118012,1.0,-1.2028353848364384,0.0
2019-01-23,-0.0,-1.4605604068707418,-0.0,-1.0891469148834085,1.0,-1.2482967085692354,0.0
2019-01-24,-0.0,-1.4622102788041653,-0.0,-1.0870963098037334,1.0,-1.249388166418734,0.0
2019-01-25,-0.0,-1.4282698350353495,-0.0,-1.1673212882953652,1.0,-1.3140710919088767,0.0
2019-01-28,-0.0,-1.409902158414868,-0.0,-1.1938148384876346,1.0,-1.3129455725453563,0.0
2019-01-29,-0.0,-1.3856966707768186,-0.0,-1.212774352651048,1.0,-1.333711467324291,0.0
2019-01-30,-0.0,-1.3825168960584084,-0.0,-1.210251097627152,1.0,-1.3403877460411426,0.0
2019-01-31,-0.0,-1.4055415617128462,-0.0,-1.1556279942707561,1.0,-1.3778337531486144,0.0
2019-02-01,-0.0,-1.4045355515943752,-0.0,-1.163200633788869,1.0,-1.3837393543275895,0.0
2019-02-04,-0.0,-1.4068921126900034,-0.0,-1.164380848640887,1.0,-1.379907907114918,0.0
2019-02-05,-0.0,-1.3950091597762042,-0.0,-1.1603703520324802,1.0,-1.3959003812447393,0.0
2019-02-06,-0.0,-1.3751917272772254,-0.0,-1.1668398396912572,1.0,-1.405769135619217,0.0
2019-02-07,-0.0,-1.3481145421727887,-0.0,-1.1537148153568466,1.0,-1.3764573881652764,0.0
2019-02-08,-0.0,-1.3508390154262777,-0.0,-1.1372890371874849,1.0,-1.347744088205426,0.0
2019-02-11,-0.0,-1.3535691755228807,-0.0,-1.1567428543698743,1.0,-1.3423593924394621,0.0
2019-02-12,-0.0,-1.3709803157279283,-0.0,-1.1615182225687,1.0,-1.3398460339115184,0.0
2019-02-13,-0.0,-1.3623455294402713,-0.0,-1.1547370971650108,1.0,-1.3290525805669977,0.0
2019-02-14,-0.0,-1.3024293264801436,-0.0,-1.2063230373854434,1.0,-1.3402026863210978,0.0
2019-02-15,-0.0,-1.3678514741955652,-0.0,-1.1507383002260592,1.0,-1.2911836852484249,0.0
2019-02-19,-0.0,-1.3510958517543035,-0.0,-1.1009312388298373,1.0,-1.2512463549995296,0.0
2019-02-20,-0.0,-1.3557256235827664,-0.0,-1.101804610733182,1.0,-1.266628873771731,0.0
2019-02-21,-0.0,-1.340326009922041,-0.0,-1.1042286794235767,1.0,-1.280226789510985,0.0
2019-02-22,-0.0,-1.330498812351544,-0.0,-1.1209026128266033,1.0,-1.299144893111639,0.0
2019-02-25,-0.0,-1.3254849625851963,-0.0,-1.1314046041656738,1.0,-1.3093274867737477,0.0
2019-02-26,-0.0,-1.3313756386382085,-0.0,-1.138280093587356,1.0,-1.305209377835076,0.0
2019-02-27,-0.0,-1.332553028855341,-0.0,-1.14298681444678,1.0,-1.3018345117523409,0.0
2019-02-28,-0.0,-1.3340498710232158,-0.0,-1.1443584599216585,1.0,-1.2984618324257189,0.0
2019-03-01,-0.0,-1.342297587771674,-0.0,-1.1490804872223548,1.0,-1.2853116790064485,0.0
2019-03-04,-0.0,-1.3320422703581503,-0.0,-1.142399464447951,1.0,-1.3073208052407592,0.0
2019-03-05,-0.0,-1.3121754183496825,-0.0,-1.1855645316407,1.0,-1.3108770917484132,0.0
2019-03-06,-0.0,-1.3132229421646269,-0.0,-1.1817614590832732,1.0,-1.3046316294696425,0.0
2019-03-07,-0.0,-1.2801532200143642,-0.0,-1.2201101268853243,1.0,-1.287862101987072,0.0
2019-03-08,-0.0,-1.270238901247703,-0.0,-1.265499564754812,1.0,-1.3002708192281653,0.0
2019-03-11,-0.0,-1.2713405690818422,-0.0,-1.2825364231935075,1.0,-1.3351422704605456,0.0
2019-03-12,-0.0,-1.2125894840780054,-0.0,-1.3137003209084175,1.0,-1.4107134040977536,0.0
2019-03-13,-0.0,-1.2344083884112709,-0.0,-1.3245042985638324,1.0,-1.4105252695920092,0.0
2019-03-14,-0.0,-1.2323818019625334,-0.0,-1.3230250768163345,1.0,-1.4004856774705126,0.0
2019-03-15,-0.0,-1.2321366502805502,-0.0,-1.3258850985649733,1.0,-1.407468096727742,0.0
2019-03-18,-0.0,-1.2568327974276527,-0.0,-1.3473673633440513,1.0,-1.4199155948553055,0.0
2019-03-19,-0.0,-1.2673137195430189,-0.0,-1.3435951875442322,1.0,-1.4441916894146194,0.0
2019-03-20,-0.0,-1.2564212788823215,-0.0,-1.5016657710908115,1.0,-1.6154218162278347,0.0
2019-03-21,-0.0,-1.2573193661026054,-0.0,-1.5213537469782432,1.0,-1.5933387053451515,0.0
2019-03-22,-0.0,-1.2563265306122449,-0.0,-1.5961360544217686,1.0,-1.5897142857142856,0.0
2019-03-25,-0.0,-1.200559801916245,-0.0,-1.601840887070729,1.0,-1.580310044138228,0.0
2019-03-26,-0.0,-1.2177213817038122,-0.0,-1.607559242991161,1.0,-1.5974187950761891,0.0
2019-03-27,-0.0,-1.2068946796959827,-0.0,-1.624972855591748,1.0,-1.597014115092291,0.0
2019-03-28,-0.0,-1.2044575227508036,-0.0,-1.6344068443136612,1.0,-1.6104299493215628,0.0
2019-03-29,-0.0,-1.199989101411367,-0.0,-1.6351152525747914,1.0,-1.614189962399869,0.0
2019-04-01,-0.0,-1.222878390201225,-0.0,-1.6480205599300088,1.0,-1.5971675415573054,0.0
2019-04-02,-0.0,-1.231274638633377,-0.0,-1.65856329391152,1.0,-1.5854139290407359,0.0
2019-04-03,-0.0,-1.2334647393780114,-0.0,-1.6515002190100745,1.0,-1.590286903197547,0.0
2019-04-04,-0.0,-1.2314185485639115,-0.0,-1.6519951764963825,1.0,-1.5978403858802894,0.0
2019-04-05,-0.0,-1.2207949055775142,-0.0,-1.6589262187088276,1.0,-1.6099582784365394,0.0
2019-04-08,-0.0,-1.220199583287641,-0.0,-1.6584055269218119,1.0,-1.6044522425704573,0.0
2019-04-09,-0.0,-1.202804509210888,-0.0,-1.6995875721748694,1.0,-1.5966455870222709,0.0
2019-04-10,-0.0,-1.197890921074312,-0.0,-1.703300928214423,1.0,-1.5912011863568958,0.0
2019-04-11,-0.0,-1.1853214030850305,-0.0,-1.7311302629412086,1.0,-1.5728714936597683,0.0
2019-04-12,-0.0,-1.180272857300033,-0.0,-1.7379799757949168,1.0,-1.5829024095059963,0.0
2019-04-15,-0.0,-1.1830342397886162,-0.0,-1.7328525817461193,1.0,-1.5889023450401851,0.0
2019-04-16,-0.0,-1.186155285313377,-0.0,-1.7322401364661861,1.0,-1.584273372585704,0.0
2019-04-17,-0.0,-1.0896036142634324,-0.0,-1.7285537567901899,1.0,-1.560210832033561,0.0
2019-04-18,-0.0,-1.0839341439793393,-0.0,-1.7235553642526633,1.0,-1.572904336597439,0.0
2019-04-22,-0.0,-1.0901382588031974,-0.0,-1.7308813998703825,1.0,-1.5797148412184057,0.0
2019-04-23,-0.0,-1.099557044079516,-0.0,-1.7286084701815039,1.0,-1.5737359550561796,0.0
2019-04-24,-0.0,-1.0711175616835993,-0.0,-1.7276245766811804,1.0,-1.5767349352255013,0.0
2019-04-25,-0.0,-1.072789921395499,-0.0,-1.7367287606331432,1.0,-1.57440508237321,0.0
2019-04-26,-0.0,-1.0698200624932659,-0.0,-1.7435082426462662,1.0,-1.5740221958840641,0.0
2019-04-29,-0.0,-1.0602066071236416,-0.0,-1.7400193694178416,1.0,-1.5801678682879587,0.0
2019-04-30,-0.0,-1.0677290836653386,-0.0,-1.738182405513083,1.0,-1.5779045978249167,0.0
2019-05-01,-0.0,-1.0723222953295222,-0.0,-1.753478589148959,1.0,-1.567360586775968,0.0
2019-05-02,-0.0,-1.0754248718640411,-0.0,-1.7445913137307796,1.0,-1.5752360399244674,0.0
2019-05-03,-0.0,-1.0673563961633796,-0.0,-1.7470632611272767,1.0,-1.5741459208966484,0.0
2019-05-06,-0.0,-1.0340939597315435,-0.0,-1.7428187919463087,1.0,-1.592268456375839,0.0
2019-05-07,-0.0,-1.0291079307005273,-0.0,-1.7508877649843968,1.0,-1.600344345206069,0.0
2019-05-08,-0.0,-1.0180387538807407,-0.0,-1.7315597901723583,1.0,-1.6031474146237017,0.0
2019-05-09,-0.0,-1.0163995726495727,-0.0,-1.7194444444444443,1.0,-1.605982905982906,0.0
2019-05-10,-0.0,-1.0067406188631176,-0.0,-1.714027917838756,1.0,-1.586805371264795,0.0
2019-05-13,-0.0,-1.007749880566909,-0.0,-1.710494187589575,1.0,-1.5899463878125166,0.0
2019-05-14,-0.0,-0.911806172001462,-0.0,-1.7287870085113046,1.0,-1.58111847945277,0.0
2019-05-15,-0.0,-0.9147031102733271,-0.0,-1.7576709603099798,1.0,-1.5637763116556709,0.0
2019-05-16,-0.0,-0.9169024415802158,-0.0,-1.7579901498480561,1.0,-1.5644975374620138,0.0
2019-05-17,-0.0,-0.9078622140415461,-0.0,-1.7445700762555878,1.0,-1.606573757559821,0.0
2019-05-20,-0.0,-0.8989909606895101,-0.0,-1.7475825099852849,1.0,-1.6088396047929368,0.0
2019-05-21,-0.0,-0.8984145317093658,-0.0,-1.743805123897522,1.0,-1.60767534649307,0.0
2019-05-22,-0.0,-0.8864697549971146,-0.0,-1.754420019935995,1.0,-1.6054246891558681,0.0
2019-05-23,-0.0,-0.8784350744703169,-0.0,-1.7806272288651144,1.0,-1.5853262009649676,0.0
2019-05-24,-0.0,-0.8499686454849498,-0.0,-1.7853783444816054,1.0,-1.5904055183946488,0.0
2019-05-28,-0.0,-0.8398829431438127,-0.0,-1.791753762541806,1.0,-1.5941158026755853,0.0
2019-05-29,-0.0,-0.8559816590245936,-0.0,-1.791631929970821,1.0,-1.5628386827844933,0.0
2019-05-30,-0.0,-0.8503231186158016,-0.0,-1.7899207838232227,1.0,-1.5713466750052116,0.0
2019-05-31,-0.0,-0.855259730109936,-0.0,-1.7907570468399938,1.0,-1.5642161204605847,0.0
2019-06-03,-0.0,-0.8659136832288483,-0.0,-1.8008393347494949,1.0,-1.514273871820113,0.0
2019-06-04,-0.0,-0.8628601090059693,-0.0,-1.787282636906307,1.0,-1.5406177004931223,0.0
2019-06-05,-0.0,-0.8567479008806062,-0.0,-1.8070858079049765,1.0,-1.45602088879787,0.0
2019-06-06,-0.0,-0.8578958141438952,-0.0,-1.7807286869307133,1.0,-1.47855900112578,0.0
2019-06-07,-0.0,-0.8824493139463445,-0.0,-1.7650522219946754,1.0,-1.4723018636084375,0.0
2019-06-10,-0.0,-0.8884521135389013,-0.0,-1.746222176842965,1.0,-1.4704921380437004,0.0
2019-06-11,-0.0,-0.8964227142271424,-0.0,-1.759276342763428,1.0,-1.4693521935219354,0.0
2019-06-12,-0.0,-0.9010611575331933,-0.0,-1.7594709591428719,1.0,-1.46578151432819,0.0
2019-06-13,-0.0,-0.9308999435289286,-0.0,-1.7568663689101085,1.0,-1.445916114790287,0.0
2019-06-14,-0.0,-0.9209999486679328,-0.0,-1.7767568399979465,1.0,-1.4354499255685025,0.0
2019-06-17,-0.0,-0.9207000975209158,-0.0,-1.7759072011497201,1.0,-1.4361238002361032,0.0
2019-06-18,-0.0,-0.9232111692844677,-0.0,-1.7739451801663075,1.0,-1.4358382096294013,0.0
2019-06-19,-0.0,-0.9232894938846528,-0.0,-1.7783122665165547,1.0,-1.4157924364157413,0.0
2019-06-20,-0.0,-0.9305626729527519,-0.0,-1.7759044788357077,1.0,-1.418058829558266,0.0
2019-06-21,-0.0,-0.9325559893158003,-0.0,-1.7845695500308199,1.0,-1.41950893774399,0.0
2019-06-24,-0.0,-0.9289136145881626,-0.0,-1.7851954875598826,1.0,-1.4370782465358265,0.0
2019-06-25,-0.0,-0.9228511098521913,-0.0,-1.7892568367925015,1.0,-1.4380182314466705,0.0
2019-06-26,-0.0,-0.9161682821200248,-0.0,-1.7719632914002887,1.0,-1.4675190760981647,0.0
2019-06-27,-0.0,-0.9063774851536278,-0.0,-1.7792925380841724,1.0,-1.4782855667441261,0.0
2019-06-28,-0.0,-0.8899664689192676,-0.0,-1.7900954346143925,1.0,-1.4785659014702088,0.0
2019-07-01,-0.0,-0.8784993824619185,-0.0,-1.7989913544668588,1.0,-1.4686599423631124,0.0
2019-07-02,-0.0,-0.8801334702258726,-0.0,-1.7854209445585216,1.0,-1.4679158110882955,0.0
2019-07-03,-0.0,-0.8869841921576678,-0.0,-1.7766885649763906,1.0,-1.4687435844795729,0.0
2019-07-05,-0.0,-0.8708288482238967,-0.0,-1.7805628171613102,1.0,-1.47444769080937,0.0
2019-07-08,-0.0,-0.8736156685808041,-0.0,-1.777942986054143,1.0,-1.475594749794914,0.0
2019-07-09,-0.0,-0.8639462756959041,-0.0,-1.7807966371046293,1.0,-1.4816732455016148,0.0
2019-07-10,-0.0,-0.884034989001995,-0.0,-1.7587088853649804,1.0,-1.4725561409790784,0.0
2019-07-11,-0.0,-0.8798709611347229,-0.0,-1.7703927492447131,1.0,-1.4703261815761177,0.0
2019-07-12,-0.0,-0.8760457049581719,-0.0,-1.7827994286880229,1.0,-1.4421546623138137,0.0
2019-07-15,-0.0,-0.8897673944093043,-0.0,-1.781779228728831,1.0,-1.4294531728218731,0.0
2019-07-16,-0.0,-0.9042145593869731,-0.0,-1.7883524904214558,1.0,-1.4159897828863344,0.0
2019-07-17,-0.0,-0.9143881208397336,-0.0,-1.7869431643625193,1.0,-1.4189964157706092,0.0
2019-07-18,-0.0,-0.9154526401881102,-0.0,-1.7846444819301743,1.0,-1.4115933139089096,0.0
2019-07-19,-0.0,-0.8944507262764199,-0.0,-1.3205183961033313,1.0,-1.133947986431243,0.0
2019-07-22,-0.0,-0.9459528470508128,-0.0,-1.2572984934888074,1.0,-1.052429994042046,0.0
2019-07-23,-0.0,-0.9479889338157056,-0.0,-1.255416045967227,1.0,-1.052819748882741,0.0
2019-07-24,-0.0,-0.9497178257733271,-0.0,-1.2490346671192771,1.0,-1.0444265286205288,0.0
2019-07-25,-0.0,-0.9300127172530733,-0.0,-1.2780415430267063,1.0,-1.0310300974989401,0.0
2019-07-26,-0.0,-0.9092026099483095,-0.0,-1.2905685958817048,1.0,-1.0371578679772901,0.0
2019-07-29,-0.0,-0.8856222994154028,-0.0,-1.292086757603999,1.0,-1.0585020757434551,0.0
2019-07-30,-0.0,-0.8860599418286051,-0.0,-1.2806137503688404,1.0,-1.0486447751127597,0.0
2019-07-31,-0.0,-0.8924536256323777,-0.0,-1.2773608768971332,1.0,-1.046079258010118,0.0
2019-08-01,-0.0,-0.9125531288137019,-0.0,-1.2646130539073348,1.0,-1.031056684762025,0.0
2019-08-02,-0.0,-0.8995125148498628,-0.0,-1.1616484371799598,1.0,-1.0353529146696163,0.0
2019-08-05,-0.0,-0.8975019420254303,-0.0,-1.1625577497035855,1.0,-1.0284148984014063,0.0
2019-08-06,-0.0,-0.8939112903225807,-0.0,-1.1047983870967741,1.0,-1.033548387096774,0.0
2019-08-07,-0.0,-0.9060499939620819,-0.0,-1.0767218129855491,1.0,-1.0425069436058447,0.0
2019-08-08,-0.0,-0.9085054139999195,-0.0,-1.0778891438232099,1.0,-1.0389244455178521,0.0
2019-08-09,-0.0,-0.8992994746059544,-0.0,-1.0521413787613438,1.0,-1.0288170673459638,0.0
2019-08-12,-0.0,-0.8849777492683317,-0.0,-1.1230004410054926,1.0,-1.0011626508439242,0.0
2019-08-13,-0.0,-0.8907070460373672,-0.0,-1.1644482435787844,1.0,-1.0153864940774209,0.0
2019-08-14,-0.0,-0.9015682619443207,-0.0,-1.1462900676743528,1.0,-1.004498115654253,0.0
2019-08-15,-0.0,-0.9298127013162603,-0.0,-1.1099137074004852,1.0,-0.9368910804469717,0.0
2019-08-16,-0.0,-0.9439274447949527,-0.0,-1.0783123028391166,1.0,-0.9209779179810725,0.0
2019-08-19,-0.0,-0.9331919406150584,-0.0,-1.0826754644358039,1.0,-0.9117081025882723,0.0
2019-08-20,-0.0,-0.9299127318061399,-0.0,-1.0665030388031789,1.0,-0.8994467819853513,0.0
2019-08-21,-0.0,-0.9361413569961637,-0.0,-1.064711124888596,1.0,-0.8740264269384276,0.0
2019-08-22,-0.0,-0.9379790940766551,-0.0,-1.0638792102206738,1.0,-0.8696089818041038,0.0
2019-08-23,-0.0,-0.9406217254628012,-0.0,-1.073543679900648,1.0,-0.8667675709240501,0.0
2019-08-26,-0.0,-0.9283906106167535,-0.0,-1.0639766799631787,1.0,-0.8431650813132863,0.0
2019-08-27,-0.0,-0.924178601516428,-0.0,-1.0578616833882208,1.0,-0.8473232748717163,0.0
2019-08-28,-0.0,-0.9153813770140456,-0.0,-1.0706111982854298,1.0,-0.8411726434230166,0.0
2019-08-29,-0.0,-0.9118434131049775,-0.0,-1.0770318831714962,1.0,-0.8340469454851289,0.0
2019-08-30,-0.0,-0.8949771689497718,-0.0,-1.0894216133942163,1.0,-0.8207762557077626,0.0
2019-09-03,-0.0,-0.9099901088031652,-0.0,-1.0908468386213195,1.0,-0.8034695275051359,0.0
2019-09-04,-0.0,-0.9028934261054712,-0.0,-1.091935667845329,1.0,-0.8073077069312953,0.0
2019-09-05,-0.0,-0.9022921007766622,-0.0,-1.0878575487781776,1.0,-0.7984466755067247,0.0
2019-09-06,-0.0,-0.897344267228408,-0.0,-1.0863677399939813,1.0,-0.7779867589527535,0.0
2019-09-09,-0.0,-0.9086696562032884,-0.0,-1.0639387144992527,1.0,-0.7643124065769805,0.0
2019-09-10,-0.0,-0.9076569905213271,-0.0,-1.0749037322274881,1.0,-0.7200459123222749,0.0
2019-09-11,-0.0,-0.9078479324144064,-0.0,-1.0620275678079145,1.0,-0.7354750259374536,0.0
2019-09-12,-0.0,-0.9223885031007465,-0.0,-1.0571502840803595,1.0,-0.7338928292918416,0.0
2019-09-13,-0.0,-0.9178534342085743,-0.0,-1.0608218365227713,1.0,-0.7299732977303072,0.0
2019-09-16,-0.0,-0.9181507865835561,-0.0,-1.0603294746215495,1.0,-0.7318195310181063,0.0
2019-09-17,-0.0,-0.8898776418242491,-0.0,-1.0720800889877642,1.0,-0.7459028550241008,0.0
2019-09-18,-0.0,-0.9257113333579363,-0.0,-1.0520352806583755,1.0,-0.7126988227479057,0.0
2019-09-19,-0.0,-0.937555358724535,-0.0,-1.0321080602302926,1.0,-0.7209182167109538,0.0
