Date,BIG,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-26,1.0,-0.2686821375345966,-1.0247391952309985,-0.0,-0.947285501383862,-1.0172876304023846,0.0
2018-10-29,1.0,-0.24993652137113836,-1.0264494286923402,-0.0,-0.937071519255184,-1.0184511214557765,0.0
2018-10-30,1.0,-0.22477064220183485,-1.0330445124023104,-0.0,-0.9440621814475025,-1.0454468229697587,0.0
2018-10-31,1.0,-0.22600016916180327,-1.0232597479489132,-0.0,-0.9394400744311935,-1.0403873805294765,0.0
2018-11-01,1.0,-0.17890085374747952,-1.089150113689991,-0.0,-0.9602299540949848,-1.0619074177356387,0.0
2018-11-02,1.0,-0.18146553561532885,-1.0679483353936654,-0.0,-0.959120167100047,-1.0542222601133893,0.0
2018-11-05,1.0,-0.17811195365084775,-1.0763397801823293,-0.0,-0.9591462895118003,-1.0464769532248446,0.0
2018-11-06,1.0,-0.17859577368779822,-1.0760480572597138,-0.0,-0.9591854124062713,-1.04656612133606,0.0
2018-11-07,1.0,-0.17765544317842358,-1.0807835104340031,-0.0,-0.9598856313745572,-1.0491187641360473,0.0
2018-11-08,1.0,-0.1516135836321451,-1.074245939675174,-0.0,-0.9447795823665892,-1.0478801940518878,0.0
2018-11-09,1.0,-0.15049017527479522,-1.0826719857403557,-0.0,-0.9566693544964563,-1.0541102576072656,0.0
2018-11-12,1.0,-0.15007215007215008,-1.082972582972583,-0.0,-0.9567948391477803,-1.054324760207113,0.0
2018-11-13,1.0,-0.10296048451992715,-1.0901698360933465,-0.0,-0.9775104824022702,-1.0646732455211554,0.0
2018-11-14,1.0,-0.10608053634319176,-1.0908473713243094,-0.0,-0.98052361352739,-1.0658123647473163,0.0
2018-11-15,1.0,-0.10479588802514761,-1.0923495178624527,-0.0,-0.9816490378488594,-1.069113461620152,0.0
2018-11-16,1.0,-0.09835300110365905,-1.079251209780117,-0.0,-0.9841242889888784,-1.0830715680448255,0.0
2018-11-19,1.0,-0.10390990225244369,-1.0793880152996174,-0.0,-0.9830429239269017,-1.0835529111772206,0.0
2018-11-20,1.0,-0.0074463048250333575,-1.0921964447122625,-0.0,-1.0320234149700858,-1.1725132354840098,0.0
2018-11-21,1.0,-0.004699649662479707,-1.0841664530462274,-0.0,-1.0255490045287534,-1.1579936768349997,0.0
2018-11-23,1.0,-0.006184160020471702,-1.0704567748539258,-0.0,-1.0298545656160702,-1.15844244466243,0.0
2018-11-26,1.0,-0.004828440798188266,-1.0837072170234587,-0.0,-1.0283297013203436,-1.1560483698671111,0.0
2018-11-27,1.0,-0.0,-1.0817369093231162,-0.0,-1.0233290762026395,-1.1520647083865476,0.0
2018-11-28,1.0,-0.0025986197495100963,-1.0742523643179689,-0.0,-1.0282440146545113,-1.1549373775240692,0.0
2018-11-29,1.0,-0.0,-1.045389594015298,-0.0,-1.0067243842985627,-1.1506262082878036,0.0
2018-11-30,1.0,-0.0,-1.051910263979084,-0.0,-1.0162351353630767,-1.148772876781648,0.0
2018-12-03,1.0,-0.0,-1.0599195426635615,-0.0,-1.0218081727715436,-1.1528265932669912,0.0
2018-12-04,1.0,-0.0,-1.0588036783936556,-0.0,-1.0122753733232093,-1.1472622964650299,0.0
2018-12-06,1.0,-0.0,-0.9775985663082438,-0.0,-0.9892880417073966,-1.1061013359400456,0.0
2018-12-07,1.0,-0.0,-0.984583213743901,-0.0,-0.9952027553405224,-1.1204231415802206,0.0
2018-12-10,1.0,-0.11094689131934181,-1.2008079613755052,-0.0,-1.254803428909252,-1.3600354714750222,0.0
2018-12-11,1.0,-0.09342320463894532,-1.2169797293948554,-0.0,-1.259007781136938,-1.386677900579868,0.0
2018-12-12,1.0,-0.09657738095238096,-1.2175595238095238,-0.0,-1.2611111111111113,-1.3850694444444442,0.0
2018-12-13,1.0,-0.09604519774011301,-1.2108732282684112,-0.0,-1.267271285558529,-1.3817524036078899,0.0
2018-12-14,1.0,-0.1045664138033616,-1.1899449650453666,-0.0,-1.2807774307104962,-1.3828152114631362,0.0
2018-12-17,1.0,-0.09067127344521224,-1.185883514313919,-0.0,-1.2704837117472854,-1.3887956564659427,0.0
2018-12-18,1.0,-0.06503266368682155,-1.1707353013409303,-0.0,-1.273245247801955,-1.4028685102411709,0.0
2018-12-19,1.0,-0.07423988979631999,-1.1706189117386598,-0.0,-1.2718685427531242,-1.4030797992718687,0.0
2018-12-20,1.0,-0.07099203050897179,-1.1484378819733045,-0.0,-1.2769764826675796,-1.3928030117831127,0.0
2018-12-21,1.0,-0.06344337325932417,-1.145242964261369,-0.0,-1.2751971954425942,-1.3851397409679618,0.0
2018-12-24,1.0,-0.027194425626633115,-1.1128423497532178,-0.0,-1.2746540210974546,-1.4242233620439366,0.0
2018-12-26,1.0,-0.023422905589883605,-1.126215452411745,-0.0,-1.2373425300570005,-1.4029793552713512,0.0
2018-12-27,1.0,-0.0,-1.0537414036525938,-0.0,-1.124333925399645,-1.376280912692991,0.0
2018-12-28,1.0,-0.0,-1.0562835562835562,-0.0,-1.1213031213031213,-1.3723723723723724,0.0
2018-12-31,1.0,-0.0,-1.0541672356502343,-0.0,-1.1233556374891893,-1.374345668897082,0.0
2019-01-02,1.0,-0.0,-1.0551152409583675,-0.0,-1.124760863623941,-1.3751024870183108,0.0
2019-01-03,1.0,-0.0,-1.05482945489321,-0.0,-1.1256432442278792,-1.3734687371920395,0.0
2019-01-04,1.0,-0.0,-1.0566362073645164,-0.0,-1.0916040893874965,-1.3753732018456526,0.0
2019-01-07,1.0,-0.0,-1.0075088339222615,-0.0,-1.0686395759717315,-1.3408127208480565,0.0
2019-01-08,1.0,-0.0,-0.9878376591900587,-0.0,-1.0813026043273255,-1.3375049574758737,0.0
2019-01-09,1.0,-0.0,-0.9701867183371499,-0.0,-1.0830984675004403,-1.3504491809054078,0.0
2019-01-10,1.0,-0.0,-0.9724071053907525,-0.0,-1.083351699211002,-1.3520077577467273,0.0
2019-01-11,1.0,-0.0,-0.9650346563065649,-0.0,-1.0881197298132532,-1.3616175886274338,0.0
2019-01-14,1.0,-0.0,-0.9632099637841179,-0.0,-1.088331419485911,-1.3650295910255277,0.0
2019-01-15,1.0,-0.0,-0.9580571024485106,-0.0,-1.090957305754442,-1.370679748961372,0.0
2019-01-16,1.0,-0.0,-0.9527864801659093,-0.0,-1.0814543529100296,-1.3782376560914267,0.0
2019-01-17,1.0,-0.0,-0.9493447469443587,-0.0,-1.08410184000353,-1.3790319022194766,0.0
2019-01-18,1.0,-0.0,-0.9527751813771309,-0.0,-1.096141006809988,-1.4020563493123246,0.0
2019-01-22,1.0,-0.0,-0.9062199643004257,-0.0,-1.132500343265138,-1.5381939676873084,0.0
2019-01-23,1.0,-0.0,-0.8757895707501498,-0.0,-1.1596661902346812,-1.5751763566785006,0.0
2019-01-24,1.0,-0.0,-0.8661446338093046,-0.0,-1.17185628742515,-1.5681713496084753,0.0
2019-01-25,1.0,-0.0,-0.7732212038174431,-0.0,-1.2677407162430314,-1.683549088160257,0.0
2019-01-28,1.0,-0.0,-0.7570009460737938,-0.0,-1.2929990539262064,-1.680321665089877,0.0
2019-01-29,1.0,-0.0,-0.7260520094562648,-0.0,-1.3017966903073288,-1.7003309692671396,0.0
2019-01-30,1.0,-0.0,-0.7229998108568186,-0.0,-1.299271798751655,-1.7063079250993,0.0
2019-01-31,1.0,-0.0,-0.7452101801544181,-0.0,-1.254980459441426,-1.7658469164045372,0.0
2019-02-01,1.0,-0.0,-0.7444868735083532,-0.0,-1.2622911694510741,-1.7664916467780432,0.0
2019-02-04,1.0,-0.0,-0.7521741196597443,-0.0,-1.2526730979423086,-1.7473269020576914,0.0
2019-02-05,1.0,-0.0,-0.7555629516926587,-0.0,-1.2538512742487637,-1.7452453404336248,0.0
2019-02-06,1.0,-0.0,-0.7501664605726244,-0.0,-1.2547797964424998,-1.7510701036811567,0.0
2019-02-07,1.0,-0.0,-0.753357695410754,-0.0,-1.2490152342081535,-1.7434863081960987,0.0
2019-02-08,1.0,-0.0,-0.7645767725928047,-0.0,-1.2761713903998473,-1.730651779749976,0.0
2019-02-11,1.0,-0.0,-0.7444375030035081,-0.0,-1.2824258734201548,-1.7787495795088666,0.0
2019-02-12,1.0,-0.0,-0.7521338670010127,-0.0,-1.297584028548006,-1.7725804118242756,0.0
2019-02-13,1.0,-0.0,-0.7752430455289249,-0.0,-1.2840023101357207,-1.7535373953219753,0.0
2019-02-14,1.0,-0.0,-0.7334264790903835,-0.0,-1.3164867989978801,-1.7679707072653692,0.0
2019-02-15,1.0,-0.0,-0.7652421377580553,-0.0,-1.3030098398610843,-1.7552093382211074,0.0
2019-02-19,1.0,-0.0,-0.737051984241376,-0.0,-1.318487556452388,-1.7489189968290575,0.0
2019-02-20,1.0,-0.0,-0.7386729447941189,-0.0,-1.318791140152789,-1.7472733387786479,0.0
2019-02-21,1.0,-0.0,-0.7584818861414606,-0.0,-1.3070251102165995,-1.7265190722637531,0.0
2019-02-22,1.0,-0.0,-0.7503481392557023,-0.0,-1.316686674669868,-1.7348859543817527,0.0
2019-02-25,1.0,-0.0,-0.6655752614824919,-0.0,-1.223055934515689,-1.6588449295134151,0.0
2019-02-26,1.0,-0.0,-0.668653050084156,-0.0,-1.2173042805804486,-1.6630123277077742,0.0
2019-02-27,1.0,-0.0,-0.6653321201091902,-0.0,-1.2274795268425842,-1.656778889899909,0.0
2019-02-28,1.0,-0.0,-0.6648314146607817,-0.0,-1.226828047504209,-1.6585976247895529,0.0
2019-03-01,1.0,-0.0,-0.6687895191739072,-0.0,-1.2280398489742073,-1.6520948005276805,0.0
2019-03-04,1.0,-0.0,-0.6605429493883862,-0.0,-1.2253194488654449,-1.661497885498613,0.0
2019-03-05,1.0,-0.0,-0.6499133448873483,-0.0,-1.2517559062300463,-1.659126151600839,0.0
2019-03-06,1.0,-0.0,-0.6480339772571585,-0.0,-1.2638260948988445,-1.6549755674293283,0.0
2019-03-07,1.0,-0.0,-0.6242156951895972,-0.0,-1.283531872328817,-1.6389469855415113,0.0
2019-03-08,1.0,-0.0,-0.6200616290300326,-0.0,-1.3222646368946325,-1.6568550797957964,0.0
2019-03-11,1.0,-0.0,-0.7265137799235567,-0.0,-1.4758096962381815,-1.8268457050895195,0.0
2019-03-12,1.0,-0.0,-0.6728040282793347,-0.0,-1.5134021667260056,-1.9000050862112812,0.0
2019-03-13,1.0,-0.0,-0.7076867742266982,-0.0,-1.5284143459048403,-1.9021169458431817,0.0
2019-03-14,1.0,-0.0,-0.7120550618932662,-0.0,-1.524372078689198,-1.8999434999229545,0.0
2019-03-15,1.0,-0.0,-0.7077811581498479,-0.0,-1.5346258959418346,-1.914092713865828,0.0
2019-03-18,1.0,-0.0,-0.7442672503648113,-0.0,-1.5463310402334791,-1.9209922868459453,0.0
2019-03-19,1.0,-0.0,-0.7469051615610575,-0.0,-1.5579101972303817,-1.9406210658833403,0.0
2019-03-20,1.0,-0.0,-0.7465100352947374,-0.0,-1.5657693725965338,-1.9555918453353,0.0
2019-03-21,1.0,-0.0,-0.7477624513004106,-0.0,-1.5853427398125723,-1.931715278509003,0.0
2019-03-22,1.0,-0.0,-0.7535323488792096,-0.0,-1.6250929565494527,-1.9332306384786995,0.0
2019-03-25,1.0,-0.0,-0.6171521716268799,-0.0,-1.686034283310548,-1.954990009464718,0.0
2019-03-26,1.0,-0.0,-0.6502426672293732,-0.0,-1.6688647393964973,-1.9562671449672926,0.0
2019-03-27,1.0,-0.0,-0.6331401475237092,-0.0,-1.675922023182297,-1.9596417281348788,0.0
2019-03-28,1.0,-0.0,-0.6372455470737913,-0.0,-1.6809266327396097,-1.982930449533503,0.0
2019-03-29,1.0,-0.0,-0.6287714088763985,-0.0,-1.6834932923272707,-1.990190360040299,0.0
2019-04-01,1.0,-0.0,-0.6381341541074081,-0.0,-1.6833474846104861,-1.9851942262789215,0.0
2019-04-02,1.0,-0.0,-0.6558548071326525,-0.0,-1.6929467167575005,-1.9425366421503785,0.0
2019-04-03,1.0,-0.0,-0.6568751984757065,-0.0,-1.6909071662961785,-1.9449560707102782,0.0
2019-04-04,1.0,-0.0,-0.6563095490154562,-0.0,-1.6974380690239255,-1.9394452678382383,0.0
2019-04-05,1.0,-0.0,-0.6499840950058318,-0.0,-1.707136040716785,-1.944544587000318,0.0
2019-04-08,1.0,-0.0,-0.6417293631450673,-0.0,-1.7107661333050759,-1.9457984528981669,0.0
2019-04-09,1.0,-0.0,-0.6204864061172473,-0.0,-1.752442650807137,-1.9371813933729825,0.0
2019-04-10,1.0,-0.0,-0.6075593723494487,-0.0,-1.7616094147582697,-1.9319868532654791,0.0
2019-04-11,1.0,-0.0,-0.5941344929995758,-0.0,-1.7842066185829444,-1.9250106067034367,0.0
2019-04-12,1.0,-0.0,-0.5947192619691427,-0.0,-1.7812417157096654,-1.9259848364349719,0.0
2019-04-15,1.0,-0.0,-0.604075536114371,-0.0,-1.7825136029019526,-1.9478822148725061,0.0
2019-04-16,1.0,-0.0,-0.6074756345721324,-0.0,-1.7981150262396919,-1.949448430973546,0.0
2019-04-17,1.0,-0.0,-0.5938606847697756,-0.0,-1.8301491896533217,-1.9425244177310292,0.0
2019-04-18,1.0,-0.0,-0.5968235230992112,-0.0,-1.8207866072865801,-1.948006653431346,0.0
2019-04-22,1.0,-0.0,-0.5934024807527801,-0.0,-1.8104148845166808,-1.942579127459367,0.0
2019-04-23,1.0,-0.0,-0.6075969740865926,-0.0,-1.8095927893127313,-1.947958581468963,0.0
2019-04-24,1.0,-0.0,-0.5949312944447415,-0.0,-1.7982676575950383,-1.9535368657434635,0.0
2019-04-25,1.0,-0.0,-0.6150575826068237,-0.0,-1.8199332687547087,-1.94656118824669,0.0
2019-04-26,1.0,-0.0,-0.6062516841821612,-0.0,-1.8365400161681489,-1.9465912153058476,0.0
2019-04-29,1.0,-0.0,-0.5905239868328747,-0.0,-1.8397819869408019,-1.9661108412929684,0.0
2019-04-30,1.0,-0.0,-0.5903568921764484,-0.0,-1.8481183521408129,-1.9607472598671776,0.0
2019-05-01,1.0,-0.0,-0.5894100501970099,-0.0,-1.8607977546283803,-1.9473741026609814,0.0
2019-05-02,1.0,-0.0,-0.588171810921649,-0.0,-1.8486401899417224,-1.959313619684869,0.0
2019-05-03,1.0,-0.0,-0.5979175658178679,-0.0,-1.8413357790246008,-1.9556538627535607,0.0
2019-05-06,1.0,-0.0,-0.5726109857035364,-0.0,-1.846554874771579,-1.95544448027518,0.0
2019-05-07,1.0,-0.0,-0.5848151740489277,-0.0,-1.845026403707296,-1.9586162301972196,0.0
2019-05-08,1.0,-0.0,-0.5722676063858188,-0.0,-1.8195312082866144,-1.9475679427625605,0.0
2019-05-09,1.0,-0.0,-0.5703275529865125,-0.0,-1.8384178976664527,-1.9434275315778204,0.0
2019-05-10,1.0,-0.0,-0.5634260739793199,-0.0,-1.8372241765270227,-1.9292186334079522,0.0
2019-05-13,1.0,-0.0,-0.5681964400600472,-0.0,-1.844306240617628,-1.9487990564014583,0.0
2019-05-14,1.0,-0.0,-0.5160116064362965,-0.0,-1.8328145608018993,-1.926826694803482,0.0
2019-05-15,1.0,-0.0,-0.5194007728547986,-0.0,-1.8603038483934151,-1.9138213964321633,0.0
2019-05-16,1.0,-0.0,-0.520035948403468,-0.0,-1.853510255868048,-1.9130365827870588,0.0
2019-05-17,1.0,-0.0,-0.4837109742090425,-0.0,-1.795186384045108,-1.9419442414117158,0.0
2019-05-20,1.0,-0.0,-0.47819079802443465,-0.0,-1.7861710423706785,-1.9344944112295295,0.0
2019-05-21,1.0,-0.0,-0.4858534563167167,-0.0,-1.7682143227277436,-1.927816354026324,0.0
2019-05-22,1.0,-0.0,-0.4736163408469593,-0.0,-1.7698457729406303,-1.9145819363491001,0.0
2019-05-23,1.0,-0.0,-0.48607542904120854,-0.0,-1.7586065152605077,-1.8935875038536638,0.0
2019-05-24,1.0,-0.0,-0.4684887954463874,-0.0,-1.760627660119994,-1.89882570124609,0.0
2019-05-28,1.0,-0.0,-0.45523115603673864,-0.0,-1.7706911591153984,-1.905228590486941,0.0
2019-05-29,1.0,-0.0,-0.4561991136761826,-0.0,-1.7790374111099658,-1.9178604555292178,0.0
2019-05-30,1.0,-0.0,-0.45320628380118466,-0.0,-1.7776461498841103,-1.9198042750450683,0.0
2019-05-31,1.0,-0.0,-0.461431442263101,-0.0,-1.7720925439274489,-1.9192559385788635,0.0
2019-06-03,1.0,-0.0,-0.4977041220245949,-0.030136697102443658,-1.8704808149047343,-1.8796115480023223,0.0
2019-06-04,1.0,-0.0,-0.4894695170229612,-0.03752969121140142,-1.8832937450514646,-1.8681974135655846,0.0
2019-06-05,1.0,-0.0,-0.47289360153854154,-0.06180154893705494,-1.8711471490202192,-1.7919330526534643,0.0
2019-06-06,1.0,-0.0,-0.5044645188240823,-0.021147720745652965,-1.8614171583729309,-1.834630045428437,0.0
2019-06-07,1.0,-0.0,-0.5437418683320323,-0.023887587822014056,-1.8235232890970596,-1.8131147540983608,0.0
2019-06-10,1.0,-0.0,-0.5450342821525036,-0.006908373156035737,-1.822408061500104,-1.819914814045294,0.0
2019-06-11,1.0,-0.0,-0.554367201426025,-0.05368564538114712,-1.800828352731467,-1.8338576072140087,0.0
2019-06-12,1.0,-0.0,-0.5530796720622241,-0.0498213159554341,-1.8072314483918437,-1.84528063905823,0.0
2019-06-13,1.0,-0.0,-0.577058668771376,-0.07008681925808997,-1.788371481189161,-1.82620363062352,0.0
2019-06-14,1.0,-0.0,-0.5711506100126209,-0.08277240218763147,-1.7898611695414388,-1.8149453092132941,0.0
2019-06-17,1.0,-0.0,-0.5662688607328742,-0.08532674412491457,-1.7941222858945378,-1.8116818253509281,0.0
2019-06-18,1.0,-0.0,-0.5815323131934584,-0.08502918441394541,-1.7881895146447913,-1.8037019508860492,0.0
2019-06-19,1.0,-0.0,-0.5799517668029779,-0.09730523225332914,-1.784995281535074,-1.7804865261612668,0.0
2019-06-20,1.0,-0.0,-0.5914938304016802,-0.09440798109740088,-1.7831976896823314,-1.7816749803097927,0.0
2019-06-21,1.0,-0.0,-0.6090530642356538,-0.09084681456499973,-1.776624334720978,-1.7930125941929704,0.0
2019-06-24,1.0,-0.0,-0.5993025836107149,-0.09784963279970411,-1.773286838907381,-1.8130184392666562,0.0
2019-06-25,1.0,-0.0,-0.6212451485990749,-0.09139241852304747,-1.7810090913924186,-1.8229570950077092,0.0
2019-06-26,1.0,-0.0,-0.6213654276280755,-0.07215890936201938,-1.7595590584726806,-1.8722973692619023,0.0
2019-06-27,1.0,-0.0,-0.6095762304280448,-0.07892908673114947,-1.7619302089456528,-1.8934964997595254,0.0
2019-06-28,1.0,-0.0,-0.5988694539249146,-0.08399104095563141,-1.7605588737201365,-1.8893451365187715,0.0
2019-07-01,1.0,-0.0,-0.5806520577231428,-0.0982896846606093,-1.7895243185462322,-1.876269374665954,0.0
2019-07-02,1.0,-0.0,-0.5927788178657395,-0.08686814656325222,-1.7844878309708478,-1.8849424979941158,0.0
2019-07-03,1.0,-0.0,-0.6086769989810694,-0.07448919397222073,-1.7847374912854614,-1.894889258325736,0.0
2019-07-05,1.0,-0.0,-0.5760247982470205,-0.0833199722088611,-1.7842980065202287,-1.9008070119181228,0.0
2019-07-08,1.0,-0.0,-0.576452354230132,-0.08326652771097216,-1.783977339532895,-1.9007535674202343,0.0
2019-07-09,1.0,-0.0,-0.5623290976355155,-0.08766285990027343,-1.794809929762479,-1.916787303629832,0.0
2019-07-10,1.0,-0.0,-0.5482762324132746,-0.08232198474922135,-1.8106003651594889,-1.9287938996885405,0.0
2019-07-11,1.0,-0.0,-0.5533996324721652,-0.08804453572586747,-1.823640687493244,-1.9397362447302995,0.0
2019-07-12,1.0,-0.0,-0.5757032692516563,-0.08944281524926685,-1.8347996089931573,-1.930704898446834,0.0
2019-07-15,1.0,-0.0,-0.5882288887678989,-0.11259323787227092,-1.8435781564762892,-1.9001470027767189,0.0
2019-07-16,1.0,-0.0,-0.6084268125854994,-0.13143638850889194,-1.8491928864569085,-1.8829548563611493,0.0
2019-07-17,1.0,-0.0,-0.6283049917718048,-0.12347778387273725,-1.8510696653867253,-1.8826110806363139,0.0
2019-07-18,1.0,-0.0,-0.6344747340425532,-0.14311835106382978,-1.877659574468085,-1.8855274822695034,0.0
2019-07-19,1.0,-0.0,-0.6323725055432372,-0.14162971175166297,-1.878991130820399,-1.8902439024390245,0.0
2019-07-22,1.0,-0.0,-0.6223035545943548,-0.13203571230521824,-1.8808295901957526,-1.910220151943659,0.0
2019-07-23,1.0,-0.0,-0.6225213249141465,-0.12839259997784425,-1.8769247812119196,-1.9111000332336323,0.0
2019-07-24,1.0,-0.0,-0.6232261640798226,-0.14772727272727273,-1.8746674057649666,-1.8976164079822617,0.0
2019-07-25,1.0,-0.0,-0.6179613531919607,-0.14766624217928132,-1.8781352084602183,-1.8930845468135762,0.0
2019-07-26,1.0,-0.0,-0.6084214020915177,-0.14480163780224645,-1.883140596469872,-1.8966967299286226,0.0
2019-07-29,1.0,-0.0,-0.5839335180055402,-0.14986149584487535,-1.8850415512465375,-1.9213296398891968,0.0
2019-07-30,1.0,-0.0,-0.5872250844828542,-0.15561464738795636,-1.8772921167802337,-1.9197274389230514,0.0
2019-07-31,1.0,-0.0,-0.5744290715119187,-0.16080457854086794,-1.888036895038062,-1.9332110907373452,0.0
2019-08-01,1.0,-0.0,-0.6186283855773006,-0.14815230191218529,-1.9128581842651264,-1.927942578365951,0.0
2019-08-02,1.0,-0.0,-0.6068165255899994,-0.1421043780480969,-1.9121026963394812,-1.9446717865351197,0.0
2019-08-05,1.0,-0.0,-0.600718213444058,-0.13399169565705307,-1.9302547413309392,-1.9460778812703403,0.0
2019-08-06,1.0,-0.0,-0.5857127168899626,-0.10311882275422798,-1.8707994728750275,-1.9311992093125412,0.0
2019-08-07,1.0,-0.0,-0.6062229999453164,-0.07677585169792749,-1.8503308361130857,-1.9350358177940614,0.0
2019-08-08,1.0,-0.0,-0.6009515476320683,-0.06759269386415837,-1.8551897626599585,-1.9449852346057093,0.0
2019-08-09,1.0,-0.0,-0.5769501816013444,-0.04689109340272131,-1.8329267631593211,-1.964167615330406,0.0
2019-08-12,1.0,-0.0,-0.5811933122063163,-0.034586384001748446,-1.8518194732816087,-1.9963391979018685,0.0
2019-08-13,1.0,-0.0,-0.5467747198955727,-0.024420754922223432,-1.8546720330686393,-2.0129990209942346,0.0
2019-08-14,1.0,-0.0,-0.5602341082750772,-0.016799436406004443,-1.8349861811087629,-2.007153308405137,0.0
2019-08-15,1.0,-0.0,-0.5885833066837224,-0.027076004690331522,-1.8058842340901822,-1.9083786376718899,0.0
2019-08-16,1.0,-0.0,-0.6161229441898086,-0.019843623618225937,-1.8121326503100568,-1.9441358856834727,0.0
2019-08-19,1.0,-0.0,-0.6095410941145969,-0.015245009074410164,-1.71122634171636,-1.8493647912885665,0.0
2019-08-20,1.0,-0.0,-0.6093030475500595,-0.009209913592383712,-1.7106120970662804,-1.8449837015574069,0.0
2019-08-21,1.0,-0.0,-0.6042559785135065,-0.03816951603739476,-1.693559216982594,-1.8290894065389185,0.0
2019-08-22,1.0,-0.0,-0.6093291458580034,-0.021314935900736236,-1.6859393502548523,-1.8319518097101375,0.0
2019-08-23,1.0,-0.0,-0.6071834038600474,-0.02069357002786665,-1.6902673134482402,-1.842398596346372,0.0
2019-08-26,1.0,-0.0,-0.5736390847749987,-0.004261579828522145,-1.6752574704479732,-1.820151184617726,0.0
2019-08-27,1.0,-0.0,-0.5684460620766353,-0.0040440804772014964,-1.6661106056010515,-1.816499848346982,0.0
2019-08-28,1.0,-0.0,-0.5422855410730525,-0.024047691219561483,-1.676518136809134,-1.8091846013943618,0.0
2019-08-29,1.0,-0.0,-0.5218838241226301,-0.030203711173860427,-1.6795078660750302,-1.8107603872529245,0.0
2019-08-30,1.0,-0.0,-0.5101456554495228,-0.031793068809643395,-1.6795580110497237,-1.801054746358614,0.0
2019-09-03,1.0,-0.0,-0.5101330913490623,-0.040683605565638235,-1.673321234119782,-1.8172010485985077,0.0
2019-09-04,1.0,-0.0,-0.48471549636803873,-0.04978813559322034,-1.676957223567393,-1.8329802259887007,0.0
2019-09-05,1.0,-0.0,-0.5058271530195247,-0.04263155239392563,-1.6934059835527975,-1.8032894404924071,0.0
2019-09-06,1.0,-0.0,-0.49906955690791127,-0.04918774832771715,-1.6975808479605692,-1.7835839662022832,0.0
2019-09-09,1.0,-0.0,-0.5103469110316701,-0.051709380192336736,-1.6991591561351391,-1.7737274054680026,0.0
2019-09-10,1.0,-0.0,-0.5278928751894896,-0.00606366851945427,-1.7022233451238,-1.816877210712481,0.0
2019-09-11,1.0,-0.0,-0.5108124494745351,-0.028698464025869036,-1.708872271624899,-1.8042138237671785,0.0
2019-09-12,1.0,-0.0,-0.48155065367725,-0.03932158901620312,-1.719145929029327,-1.8076826005754378,0.0
