Date,IWF,IWM,MTUM,SPY,TOL,VLUE,VXX
2018-12-27,-0.0,-1.009192675513381,-0.0,-0.8145525984135221,1.0,-0.8829787234042553,0.0
2018-12-28,-0.0,-1.0125935254463294,-0.0,-0.8120601526038965,1.0,-0.8793243943995852,0.0
2018-12-31,-0.0,-1.017091165239313,-0.0,-0.8117005894783672,1.0,-0.8786193601008415,0.0
2019-01-02,-0.0,-1.0166048925129727,-0.0,-0.8082653817642699,1.0,-0.8815789473684211,0.0
2019-01-03,-0.0,-1.0165684421216503,-0.0,-0.8081841432225065,1.0,-0.8817969531858113,0.0
2019-01-04,-0.0,-1.0201488139089434,-0.0,-0.7792102548990718,1.0,-0.8841535288050685,0.0
2019-01-07,-0.0,-0.9917890472401071,-0.0,-0.7637632930622875,1.0,-0.8616436374159011,0.0
2019-01-08,-0.0,-0.9791065242494228,-0.0,-0.7707852193995383,1.0,-0.8586532909930716,0.0
2019-01-09,-0.0,-0.9625207416492316,-0.0,-0.7728518865882692,1.0,-0.8719067888319746,0.0
2019-01-10,-0.0,-0.969794647060954,-0.0,-0.7741479844989315,1.0,-0.8778023251602621,0.0
2019-01-11,-0.0,-0.9504258017756841,-0.0,-0.7791266533792355,1.0,-0.8942562058343904,0.0
2019-01-14,-0.0,-0.9484606778070526,-0.0,-0.7760132818421338,1.0,-0.8847222723499477,0.0
2019-01-15,-0.0,-0.9423924828333935,-0.0,-0.7753885074087459,1.0,-0.8962775569208529,0.0
2019-01-16,-0.0,-0.9407113197328038,-0.0,-0.7706445206716015,1.0,-0.8993681169886262,0.0
2019-01-17,-0.0,-0.9292105642949919,-0.0,-0.7748232068119497,1.0,-0.9039904748159907,0.0
2019-01-18,-0.0,-0.9236707938820101,-0.0,-0.7874362709395484,1.0,-0.9305535324107792,0.0
2019-01-22,-0.0,-0.9680265018983102,-0.0,-0.7885431400282885,1.0,-0.9656070870244918,0.0
2019-01-23,-0.0,-0.9587295690936106,-0.0,-0.7916047548291234,1.0,-0.9643759286775632,0.0
2019-01-24,-0.0,-0.95854845299558,-0.0,-0.791405118300338,1.0,-0.964342755265015,0.0
2019-01-25,-0.0,-0.9451587211286835,-0.0,-0.8093829407972085,1.0,-1.038039974210187,0.0
2019-01-28,-0.0,-0.9247078527654068,-0.0,-0.8437059875908798,1.0,-1.0380647862662251,0.0
2019-01-29,-0.0,-0.9169497347429486,-0.0,-0.8453112476623029,1.0,-1.0543872371283538,0.0
2019-01-30,-0.0,-0.9147189123128627,-0.0,-0.8445233730522456,1.0,-1.0598838985640084,0.0
2019-01-31,-0.0,-0.9266258607498086,-0.0,-0.8184774292272379,1.0,-1.0804896710022953,0.0
2019-02-01,-0.0,-0.9294751009421265,-0.0,-0.8416073831955393,1.0,-1.074293405114401,0.0
2019-02-04,-0.0,-0.9266661542009378,-0.0,-0.8432623568298869,1.0,-1.0735644553770467,0.0
2019-02-05,-0.0,-0.9122105101177195,-0.0,-0.8355774409479111,1.0,-1.0992536739247518,0.0
2019-02-06,-0.0,-0.9056000616237868,-0.0,-0.8438607302418734,1.0,-1.1020258819904483,0.0
2019-02-07,-0.0,-0.9108509158358451,-0.0,-0.8657160522451504,1.0,-1.087719298245614,0.0
2019-02-08,-0.0,-0.9167507568113017,-0.0,-0.8937359310719554,1.0,-1.070635721493441,0.0
2019-02-11,-0.0,-0.9112225851609893,-0.0,-0.8947347954580805,1.0,-1.0826722662933583,0.0
2019-02-12,-0.0,-0.8900643261257072,-0.0,-0.8995582422692397,1.0,-1.0854452452917926,0.0
2019-02-13,-0.0,-0.8959499378109452,-0.0,-0.9029850746268656,1.0,-1.087880907960199,0.0
2019-02-14,-0.0,-0.8691826359014471,-0.0,-0.9500195541650372,1.0,-1.0916308173640985,0.0
2019-02-15,-0.0,-0.8979967133578528,-0.0,-0.9356757179748024,1.0,-1.0789967916112373,0.0
2019-02-19,-0.0,-0.8781928417758654,-0.0,-0.9557989438685704,1.0,-1.0776452180715823,0.0
2019-02-20,-0.0,-0.8766523269456394,-0.0,-0.9567461869378178,1.0,-1.0774344935471256,0.0
2019-02-21,-0.0,-0.8838737434974772,-0.0,-0.9574451441311065,1.0,-1.0699730120858921,0.0
2019-02-22,-0.0,-0.8889237158641226,-0.0,-0.9670885084041844,1.0,-1.062061669866395,0.0
2019-02-25,-0.0,-0.8839507144825415,-0.0,-0.9822068259654373,1.0,-1.0703460221233712,0.0
2019-02-26,-0.0,-0.888604504646401,-0.0,-0.9824381792408252,1.0,-1.0666246653016223,0.0
2019-02-27,-0.0,-0.8836687276020951,-0.0,-0.9958256212341984,1.0,-1.0585594455164808,0.0
2019-02-28,-0.0,-0.8770099956540635,-0.0,-0.9947453676267236,1.0,-1.07909604519774,0.0
2019-03-01,-0.0,-0.8760033213396069,-0.0,-0.9930805424854691,1.0,-1.084891858763987,0.0
2019-03-04,-0.0,-0.8614291354125542,-0.0,-0.9955388866956177,1.0,-1.0908803789972363,0.0
2019-03-05,-0.0,-0.8398714846693904,-0.0,-1.0352623854666614,1.0,-1.09142834477014,0.0
2019-03-06,-0.0,-0.8400571791613722,-0.0,-1.0325206480304954,1.0,-1.0981972681067342,0.0
2019-03-07,-0.0,-0.7855758199153381,-0.0,-1.0775804090675318,1.0,-1.0930490168928275,0.0
2019-03-08,-0.0,-0.7749547738693467,-0.0,-1.13121608040201,1.0,-1.113969849246231,0.0
2019-03-11,-0.0,-0.7716014292675004,-0.0,-1.126928699041741,1.0,-1.1619295111255483,0.0
2019-03-12,-0.0,-0.7167207458824496,-0.0,-1.1556659958105722,1.0,-1.2349365424898344,0.0
2019-03-13,-0.0,-0.7368138005212427,-0.0,-1.1651429280602326,1.0,-1.23489016671493,0.0
2019-03-14,-0.0,-0.7452869191334546,-0.0,-1.1549528691913344,1.0,-1.2340416735571356,0.0
2019-03-15,-0.0,-0.7335411471321696,-0.0,-1.1718620116375726,1.0,-1.2508728179551123,0.0
2019-03-18,-0.0,-0.7575540779395674,-0.0,-1.1886625704906995,1.0,-1.2621833179025335,0.0
2019-03-19,-0.0,-0.7591231626964015,-0.0,-1.1861800979895252,1.0,-1.2783831728332489,0.0
2019-03-20,-0.0,-0.7677228559357837,-0.0,-1.1851288550908323,1.0,-1.2719053654414871,0.0
2019-03-21,-0.0,-0.7670747150696496,-0.0,-1.2023216547066273,1.0,-1.2517940059096664,0.0
2019-03-22,-0.0,-0.7650940986119389,-0.0,-1.2394618070339778,1.0,-1.2532572596440432,0.0
2019-03-25,-0.0,-0.6392322294874498,-0.0,-1.3101033537228433,1.0,-1.269183716515503,0.0
2019-03-26,-0.0,-0.6770602286299267,-0.0,-1.3162003071148267,1.0,-1.2722231701074902,0.0
2019-03-27,-0.0,-0.6665103789267295,-0.0,-1.3263288009888752,1.0,-1.2695963513916713,0.0
2019-03-28,-0.0,-0.6617810443551834,-0.0,-1.3164686778907786,1.0,-1.2948893256986582,0.0
2019-03-29,-0.0,-0.6444625546881703,-0.0,-1.327528523633868,1.0,-1.3173200651968775,0.0
2019-04-01,-0.0,-0.6589630138751665,-0.0,-1.329782207139482,1.0,-1.30697194896688,0.0
2019-04-02,-0.0,-0.678972643855587,-0.0,-1.3542149043821283,1.0,-1.2546093816996828,0.0
2019-04-03,-0.0,-0.6798851067478351,-0.0,-1.353125267941353,1.0,-1.2540512732573095,0.0
2019-04-04,-0.0,-0.6804017952553965,-0.0,-1.3505877324214575,1.0,-1.2434280829237017,0.0
2019-04-05,-0.0,-0.6741264737406216,-0.0,-1.3546838156484458,1.0,-1.2584351554126474,0.0
2019-04-08,-0.0,-0.671136626536995,-0.0,-1.3561544064093225,1.0,-1.2570583950987533,0.0
2019-04-09,-0.0,-0.6593860177143348,-0.0,-1.387694556711669,1.0,-1.2525582595236049,0.0
2019-04-10,-0.0,-0.6615740146360252,-0.0,-1.3908503445029317,1.0,-1.2270723670133095,0.0
2019-04-11,-0.0,-0.6487468993242665,-0.0,-1.400906680352408,1.0,-1.2271405354546232,0.0
2019-04-12,-0.0,-0.6498290598290598,-0.0,-1.3952564102564102,1.0,-1.2284615384615383,0.0
2019-04-15,-0.0,-0.6514944491887276,-0.0,-1.3858667805294622,1.0,-1.2324935952177627,0.0
2019-04-16,-0.0,-0.6444804502622267,-0.0,-1.3861339700677953,1.0,-1.2332324222913913,0.0
2019-04-17,-0.0,-0.6482279182837889,-0.0,-1.375570435450164,1.0,-1.2410969420394933,0.0
2019-04-18,-0.0,-0.6373972661073969,-0.0,-1.3542562704935486,1.0,-1.2667461567942766,0.0
2019-04-22,-0.0,-0.6342852249860855,-0.0,-1.3680267157597292,1.0,-1.2790598107633686,0.0
2019-04-23,-0.0,-0.6431578043123444,-0.0,-1.3645734902499784,1.0,-1.2874323511725798,0.0
2019-04-24,-0.0,-0.6291532690246516,-0.0,-1.3623151125401929,1.0,-1.2958199356913183,0.0
2019-04-25,-0.0,-0.6096709658196058,-0.0,-1.3642361554505598,1.0,-1.2827225130890052,0.0
2019-04-26,-0.0,-0.6028765310912894,-0.0,-1.3687422645213607,1.0,-1.2962741667022322,0.0
2019-04-29,-0.0,-0.5906742388658781,-0.0,-1.3687604082155513,1.0,-1.3105598018702764,0.0
2019-04-30,-0.0,-0.5904025957392307,-0.0,-1.3702770780856424,1.0,-1.308628271357213,0.0
2019-05-01,-0.0,-0.5998561090185789,-0.0,-1.3221888357526768,1.0,-1.3100427440856575,0.0
2019-05-02,-0.0,-0.5925032787578797,-0.0,-1.315606887506875,1.0,-1.322545162245632,0.0
2019-05-03,-0.0,-0.5886354034643009,-0.0,-1.3160118293198142,1.0,-1.3201098436839882,0.0
2019-05-06,-0.0,-0.5497582509985284,-0.0,-1.3114147571999157,1.0,-1.3431574521757408,0.0
2019-05-07,-0.0,-0.5503367003367002,-0.0,-1.3121632996632997,1.0,-1.3462962962962963,0.0
2019-05-08,-0.0,-0.49897005228965297,-0.0,-1.167643796545714,1.0,-1.29476311202662,0.0
2019-05-09,-0.0,-0.4984564236523391,-0.0,-1.1626691997150322,1.0,-1.2967228686772738,0.0
2019-05-10,-0.0,-0.4994448850118953,-0.0,-1.1747422680412372,1.0,-1.290919904837431,0.0
2019-05-13,-0.0,-0.495374397090219,-0.0,-1.164663556574682,1.0,-1.2934688068316598,0.0
2019-05-14,-0.0,-0.4261885229891793,-0.0,-1.193562248525333,1.0,-1.28665182233681,0.0
2019-05-15,-0.0,-0.44486205827650344,-0.0,-1.1890499070055798,1.0,-1.2408555486670803,0.0
2019-05-16,-0.0,-0.44670129467400577,-0.0,-1.1880378323901077,1.0,-1.2415303511900149,0.0
2019-05-17,-0.0,-0.43594022899281976,-0.0,-1.1833495051426355,1.0,-1.2619833106928002,0.0
2019-05-20,-0.0,-0.4310431780269232,-0.0,-1.1845443612522792,1.0,-1.263839857237072,0.0
2019-05-21,-0.0,-0.43778855480116396,-0.0,-1.1785838991270612,1.0,-1.2633559650824442,0.0
2019-05-22,-0.0,-0.4319723934705905,-0.0,-1.1810709162110815,1.0,-1.264278236594161,0.0
2019-05-23,-0.0,-0.4371753310158966,-0.0,-1.173456235597391,1.0,-1.2951607233527322,0.0
2019-05-24,-0.0,-0.4202752471409188,-0.0,-1.1599922465594106,1.0,-1.2964528009304128,0.0
2019-05-28,-0.0,-0.42625620347394544,-0.0,-1.1540012406947893,1.0,-1.2969525434243176,0.0
2019-05-29,-0.0,-0.428312089609888,-0.0,-1.1522595596755503,1.0,-1.2819235225955967,0.0
2019-05-30,-0.0,-0.4266763514030125,-0.0,-1.128756021102531,1.0,-1.2674898692560594,0.0
2019-05-31,-0.0,-0.42851135407905805,-0.0,-1.1279532074317609,1.0,-1.2664959094732013,0.0
2019-06-03,-0.0,-0.4370274685612249,-0.0,-1.1294023783290907,1.0,-1.232817902055393,0.0
2019-06-04,-0.0,-0.4532458668284544,-0.0,-1.0970347338085848,1.0,-1.2415819808888213,0.0
2019-06-05,-0.0,-0.44846827952962326,-0.0,-1.1243727061643323,1.0,-1.1722342895663247,0.0
2019-06-06,-0.0,-0.45700917087778403,-0.0,-1.118585064570466,1.0,-1.1676211865992887,0.0
2019-06-07,-0.0,-0.4742908464935259,-0.0,-1.1069530723748222,1.0,-1.1609909437916324,0.0
2019-06-10,-0.0,-0.4714109419991773,-0.0,-1.1071762462136794,1.0,-1.1609887438764446,0.0
2019-06-11,-0.0,-0.4729886999286706,-0.0,-1.1219731951796375,1.0,-1.1592146262717273,0.0
2019-06-12,-0.0,-0.47830831169808485,-0.0,-1.1305263950031983,1.0,-1.1538172103698685,0.0
2019-06-13,-0.0,-0.4975677815905578,-0.0,-1.1392209359327274,1.0,-1.1340925374259967,0.0
2019-06-14,-0.0,-0.4964576424479952,-0.0,-1.1380388905637624,1.0,-1.133968947844438,0.0
2019-06-17,-0.0,-0.4818058281745433,-0.0,-1.1557451306054658,1.0,-1.1372112335799487,0.0
2019-06-18,-0.0,-0.47328793038214156,-0.0,-1.1610291335603482,1.0,-1.149262202043133,0.0
2019-06-19,-0.0,-0.46420750585214837,-0.0,-1.1748093332326512,1.0,-1.13656271237635,0.0
2019-06-20,-0.0,-0.4681785484420551,-0.0,-1.1765418543898838,1.0,-1.1413319198879341,0.0
2019-06-21,-0.0,-0.4745108428263255,-0.0,-1.1697384854104378,1.0,-1.1402944404496083,0.0
2019-06-24,-0.0,-0.48451218121698153,-0.0,-1.1720573144312263,1.0,-1.1441222302459049,0.0
2019-06-25,-0.0,-0.45764192139737997,-0.0,-1.1884943990886654,1.0,-1.1510537307765334,0.0
2019-06-26,-0.0,-0.4512385373463719,-0.0,-1.1803584338495492,1.0,-1.1734332787945665,0.0
2019-06-27,-0.0,-0.4484966274151138,-0.0,-1.1932091002629475,1.0,-1.169124652261728,0.0
2019-06-28,-0.0,-0.4475098121403803,-0.0,-1.1938802728346607,1.0,-1.1691117631368366,0.0
2019-07-01,-0.0,-0.4383306043181905,-0.0,-1.2119492783976238,1.0,-1.1576482236015384,0.0
2019-07-02,-0.0,-0.4380851305765076,-0.0,-1.1953530682636546,1.0,-1.1569192282909448,0.0
2019-07-03,-0.0,-0.43777474609671063,-0.0,-1.1939896922843718,1.0,-1.1578368955585874,0.0
2019-07-05,-0.0,-0.428187360369571,-0.0,-1.196599644060737,1.0,-1.1618387670869779,0.0
2019-07-08,-0.0,-0.4225832102692264,-0.0,-1.2050437350903103,1.0,-1.1589230943996365,0.0
2019-07-09,-0.0,-0.41177806373476644,-0.0,-1.2051699341457875,1.0,-1.1677768526228143,0.0
2019-07-10,-0.0,-0.3788212091329743,-0.0,-1.22984146248957,1.0,-1.1841007357961009,0.0
2019-07-11,-0.0,-0.36506264344031,-0.0,-1.2404153655141275,1.0,-1.156890778434102,0.0
2019-07-12,-0.0,-0.36771890266816987,-0.0,-1.2512589252160842,1.0,-1.1390078917700113,0.0
2019-07-15,-0.0,-0.37739535582775985,-0.0,-1.2522356654392426,1.0,-1.1277898850229202,0.0
2019-07-16,-0.0,-0.38605263157894737,-0.0,-1.255827067669173,1.0,-1.1175563909774435,0.0
2019-07-17,-0.0,-0.40141774442894307,-0.0,-1.252629991327627,1.0,-1.1165114437615473,0.0
2019-07-18,-0.0,-0.3998944471670373,-0.0,-1.2540430504768727,1.0,-1.1157688392958118,0.0
2019-07-19,-0.0,-0.4063476525733218,-0.0,-1.2490117088965023,1.0,-1.1095591280448778,0.0
2019-07-22,-0.0,-0.39820742637644047,-0.0,-1.2475333283121188,1.0,-1.1201702191760186,0.0
2019-07-23,-0.0,-0.4038040606838252,-0.0,-1.2458298739527514,1.0,-1.1241980526832214,0.0
2019-07-24,-0.0,-0.4093739386391939,-0.0,-1.2544246952715197,1.0,-1.109928676553832,0.0
2019-07-25,-0.0,-0.39472196041470314,-0.0,-1.2750612629594722,1.0,-1.1002450518378888,0.0
2019-07-26,-0.0,-0.37001359927470534,-0.0,-1.2975219099425808,1.0,-1.1100785735871865,0.0
2019-07-29,-0.0,-0.3542777210691467,-0.0,-1.2969263921968923,1.0,-1.1293712903103852,0.0
2019-07-30,-0.0,-0.3513868065967017,-0.0,-1.2790479760119942,1.0,-1.117728635682159,0.0
2019-07-31,-0.0,-0.39052698794275625,-0.0,-1.2637569019269053,1.0,-1.1018668068962927,0.0
2019-08-01,-0.0,-0.4085098406747891,-0.0,-1.2522961574507967,1.0,-1.0880224929709466,0.0
2019-08-02,-0.0,-0.39062558778166495,-0.0,-1.2794267012752512,1.0,-1.0917127487492007,0.0
2019-08-05,-0.0,-0.3879744456971063,-0.0,-1.278316422397595,1.0,-1.0917324314167605,0.0
2019-08-06,-0.0,-0.3908842835017332,-0.0,-1.2169407773434622,1.0,-1.079762519359835,0.0
2019-08-07,-0.0,-0.2773286005390127,-0.0,-1.0449615460461448,1.0,-0.9643725760862422,0.0
2019-08-08,-0.0,-0.2914225872958733,-0.0,-1.0392381451058677,1.0,-0.9419118368949831,0.0
2019-08-09,-0.0,-0.27550921278456014,-0.0,-1.0143130079984457,1.0,-0.9484148829377287,0.0
2019-08-12,-0.0,-0.2742556011768129,-0.0,-1.0229543176748248,1.0,-0.9357925705602793,0.0
2019-08-13,-0.0,-0.26845009519506924,-0.0,-1.0222336958275517,1.0,-0.9362677078963504,0.0
2019-08-14,-0.0,-0.27596724995986516,-0.0,-1.0024401990688714,1.0,-0.9323807994862738,0.0
2019-08-15,-0.0,-0.30206065196124837,-0.0,-0.9835905203698445,1.0,-0.87001798731421,0.0
2019-08-16,-0.0,-0.309384256633264,-0.0,-0.9722379781937355,1.0,-0.8695720678137013,0.0
2019-08-19,-0.0,-0.29587321512631415,-0.0,-0.9807939745802604,1.0,-0.8615722579632826,0.0
2019-08-20,-0.0,-0.296669808356896,-0.0,-0.9818096135721017,1.0,-0.8631793905120955,0.0
2019-08-21,-0.0,-0.3092841689398928,-0.0,-0.9908130310726492,1.0,-0.8353557206910607,0.0
2019-08-22,-0.0,-0.3127984718242598,-0.0,-1.0431391276663484,1.0,-0.827761859280484,0.0
2019-08-23,-0.0,-0.31132135575942915,-0.0,-1.0413799694189603,1.0,-0.8327917940876657,0.0
2019-08-26,-0.0,-0.3018814408622483,-0.0,-1.030569474646245,1.0,-0.819041316063156,0.0
2019-08-27,-0.0,-0.3016508096528259,-0.0,-1.0293932329405835,1.0,-0.8193560582193938,0.0
2019-08-28,-0.0,-0.2928272432568533,-0.0,-1.0437163629496744,1.0,-0.8107827400623171,0.0
2019-08-29,-0.0,-0.27145996860282573,-0.0,-1.0550706436420723,1.0,-0.8131868131868132,0.0
2019-08-30,-0.0,-0.261084514534247,-0.0,-1.0631121123940048,1.0,-0.8047811258174536,0.0
2019-09-03,-0.0,-0.26020073163868307,-0.0,-1.0620329550073477,1.0,-0.8044586186411532,0.0
2019-09-04,-0.0,-0.245019858022954,-0.0,-1.0680489101541732,1.0,-0.8141789411139257,0.0
2019-09-05,-0.0,-0.24855725738528245,-0.0,-1.0676295348909755,1.0,-0.8032255045699846,0.0
2019-09-06,-0.0,-0.24293047130191323,-0.0,-1.096531342354954,1.0,-0.7714730129102504,0.0
2019-09-09,-0.0,-0.24058629489014752,-0.0,-1.096688865376237,1.0,-0.7746934710898113,0.0
2019-09-10,-0.0,-0.23159499657726054,-0.0,-1.1579749828863029,1.0,-0.7219490945298401,0.0
2019-09-11,-0.0,-0.23325649492243472,-0.0,-1.1407388947729113,1.0,-0.7410753224098187,0.0
2019-09-12,-0.0,-0.23871349399090852,-0.0,-1.1340369886045207,1.0,-0.7407684164642878,0.0
2019-09-13,-0.0,-0.23303560352313607,-0.0,-1.128209899516189,1.0,-0.7401066865153206,0.0
2019-09-16,-0.0,-0.23986998916576383,-0.0,-1.117535985141619,1.0,-0.7380900789351494,0.0
2019-09-17,-0.0,-0.2848692697353931,-0.0,-1.1452034106283233,1.0,-0.7162634112575905,0.0
2019-09-18,-0.0,-0.2971672902191342,-0.0,-1.1385544062627724,1.0,-0.7082088848366711,0.0
2019-09-19,-0.0,-0.32540758727255525,-0.0,-1.0955189051117908,1.0,-0.7325533726467157,0.0
2019-09-20,-0.0,-0.3297795161341198,-0.0,-1.0931457590764282,1.0,-0.7313188026369745,0.0
