Date,IWF,IWM,MTUM,RAVN,SPY,VLUE,VXX
2018-09-24,-0.6232173132542136,-1.363468634686347,-0.15523087663309065,1.0,-0.9936172334696319,-0.8510022938067219,0.0
2018-09-25,-0.622751798561151,-1.3677058353317346,-0.15252797761790568,1.0,-0.9973021582733812,-0.8556654676258992,0.0
2018-09-26,-0.6240879560219891,-1.369415292353823,-0.1550224887556222,1.0,-0.996951524237881,-0.8520739630184908,0.0
2018-09-27,-0.6259671541955774,-1.3617031897369338,-0.15699096490790196,1.0,-0.9960565067638396,-0.8509958568362201,0.0
2018-09-28,-0.6257050162216121,-1.361317694035438,-0.15762415772398303,1.0,-0.9957075118542551,-0.8509109059146494,0.0
2018-10-01,-0.6277780552364781,-1.3601857863457023,-0.15756879588473258,1.0,-0.9973031014333518,-0.8514708085701443,0.0
2018-10-02,-0.6322477362549401,-1.3367352043623992,-0.1670418730301666,1.0,-1.0059532743008655,-0.8607734253839611,0.0
2018-10-03,-0.631492126968258,-1.3286678330417394,-0.1662584353911522,1.0,-1.0076980754811296,-0.8646338415396151,0.0
2018-10-04,-0.6334512379989894,-1.356088933804952,-0.1673067205659424,1.0,-1.0116725618999496,-0.884588175846387,0.0
2018-10-05,-0.6291511052790956,-1.359594226304633,-0.15781770465327544,1.0,-1.0147875239729485,-0.885535479963662,0.0
2018-10-08,-0.6263216191722888,-1.3551505387171485,-0.15411338233813313,1.0,-1.015809082670426,-0.8833954284563489,0.0
2018-10-09,-0.624502744347651,-1.3561609345888515,-0.14905080819779445,1.0,-1.0186313510247245,-0.8871544387934942,0.0
2018-10-10,-0.6262209243782096,-1.354596717349713,-0.15094149632464002,1.0,-1.0197361796395126,-0.8832443862652302,0.0
2018-10-11,-0.5558852140077821,-1.3499999999999999,-0.05797665369649806,1.0,-1.0014105058365759,-0.8985408560311283,0.0
2018-10-12,-0.5640755295696348,-1.340697785871753,-0.04960222371321767,1.0,-0.9740247292245758,-0.8641330393942298,0.0
2018-10-15,-0.5421092927552876,-1.3796057038951097,-0.01636520241171404,1.0,-0.9761221169489903,-0.8708967365298115,0.0
2018-10-16,-0.5399157652914712,-1.3889633387575382,-0.009572125969177754,1.0,-0.9765961520053605,-0.870967741935484,0.0
2018-10-17,-0.5142347919891187,-1.3366633835185968,-0.0,1.0,-0.9652924346888044,-0.8740209183434172,0.0
2018-10-18,-0.5141892208827806,-1.3371171255687415,-0.0,1.0,-0.9652891786669169,-0.8740560063792862,0.0
2018-10-19,-0.4892755780951938,-1.321639603591867,-0.0,1.0,-0.9691062206299725,-0.8726562136509561,0.0
2018-10-22,-0.4895833333333333,-1.3169642857142856,-0.0,1.0,-0.9700055803571428,-0.8737444196428571,0.0
2018-10-23,-0.49112040911204086,-1.3166899116689912,-0.0,1.0,-0.9684332868433286,-0.8727568572756857,0.0
2018-10-24,-0.4884574295136792,-1.315527892609968,-0.0,1.0,-0.9683217985043429,-0.8725440104045705,0.0
2018-10-25,-0.43706356311548794,-1.247493285586392,-0.0,1.0,-0.9690689346463742,-0.8226499552372426,0.0
2018-10-26,-0.4093525817022407,-1.2288991231954653,-0.0,1.0,-0.9793198122398371,-0.8107784961473741,0.0
2018-10-29,-0.3749944795300976,-1.250320187254339,-0.0,1.0,-0.9675838007331184,-0.8234332906416995,0.0
2018-10-30,-0.3604486839780957,-1.2511040452216922,-0.0,1.0,-0.9687334393216745,-0.8358947182476595,0.0
2018-10-31,-0.3643767240246946,-1.2240903717325626,-0.0,1.0,-0.9630894522527255,-0.8269188668505626,0.0
2018-11-01,-0.33594605245872927,-1.2492008582563383,-0.0,1.0,-0.9640495686824014,-0.8296623899811709,0.0
2018-11-02,-0.34168079648710925,-1.2132081213860268,-0.0,1.0,-0.9711751662971175,-0.8215729750880397,0.0
2018-11-05,-0.33624663014175143,-1.2294547351943648,-0.0,1.0,-0.9728237238020698,-0.8096356204887382,0.0
2018-11-06,-0.34195652173913044,-1.2337826086956523,-0.0,1.0,-0.968695652173913,-0.803391304347826,0.0
2018-11-07,-0.3414888531571857,-1.233497023162835,-0.0,1.0,-0.9678414671244187,-0.8028768849680588,0.0
2018-11-08,-0.3077253957329663,-1.2330953200275292,-0.0,1.0,-0.9543616655196147,-0.8062198898830008,0.0
2018-11-09,-0.3075434371236883,-1.232625150524686,-0.0,1.0,-0.954584551866506,-0.8059521761568897,0.0
2018-11-12,-0.30609269819491486,-1.2242421643870858,-0.0,1.0,-0.9548085580757193,-0.802512541268276,0.0
2018-11-13,-0.2760465313747134,-1.2201324615776512,-0.0,1.0,-0.9550394837394923,-0.7943449095694999,0.0
2018-11-14,-0.2771503778551414,-1.2193258045342616,-0.0,1.0,-0.9552093062749427,-0.7938778975970111,0.0
2018-11-15,-0.2756516211061666,-1.2196228014409833,-0.0,1.0,-0.956728120364484,-0.7861835134562407,0.0
2018-11-16,-0.2733919364381709,-1.211224748541966,-0.0,1.0,-0.9536810075226101,-0.7878877525145804,0.0
2018-11-19,-0.27691592340533455,-1.2104662467768526,-0.0,1.0,-0.9521494695016275,-0.7875470262501585,0.0
2018-11-20,-0.2509457755359395,-1.2049600672551493,-0.0,1.0,-0.9524590163934427,-0.7950819672131149,0.0
2018-11-21,-0.2497703549060543,-1.1999164926931107,-0.0,1.0,-0.9478496868475992,-0.7778288100208769,0.0
2018-11-23,-0.2533032279645426,-1.1780816189998327,-0.0,1.0,-0.9644589396220103,-0.7854574343535707,0.0
2018-11-26,-0.2524450388698487,-1.182019560310959,-0.0,1.0,-0.962091448633286,-0.7829975758588983,0.0
2018-11-27,-0.2368541762228431,-1.194112005337559,-0.0,1.0,-0.959926608565114,-0.7790751011217214,0.0
2018-11-28,-0.23476807354784787,-1.2094024237358962,-0.0,1.0,-0.9565816966151274,-0.7781027998328458,0.0
2018-11-29,-0.20519169658701664,-1.1925632454294086,-0.0,1.0,-0.949238578680203,-0.7799100326028642,0.0
2018-11-30,-0.205116566948628,-1.1931091396740252,-0.0,1.0,-0.9504023107076542,-0.7775943882814111,0.0
2018-12-03,-0.20305928918941207,-1.1932877051208048,-0.0,1.0,-0.9498639399686649,-0.7768203182980127,0.0
2018-12-04,-0.1947470097414608,-1.196144518886925,-0.0,1.0,-0.9455382465370545,-0.7738912409059148,0.0
2018-12-06,-0.18297412931344717,-1.138270222719821,-0.0,1.0,-0.9377823983365988,-0.7395337678435764,0.0
2018-12-07,-0.1923739335923419,-1.1392638282532945,-0.0,1.0,-0.9398005367084551,-0.7338486802579405,0.0
2018-12-10,-0.1742601787487587,-1.1401787487586894,-0.0,1.0,-0.9372790466732871,-0.7204766633565046,0.0
2018-12-11,-0.17044190112859642,-1.1419488157685584,-0.0,1.0,-0.9362978858687014,-0.7252821491018917,0.0
2018-12-12,-0.17025673634846197,-1.1419998410301246,-0.0,1.0,-0.9360941101661234,-0.7258961926714887,0.0
2018-12-13,-0.1712353292222001,-1.1440222796896755,-0.0,1.0,-0.9355878257409985,-0.7276705788740799,0.0
2018-12-14,-0.16938409408012756,-1.1548335658760214,-0.0,1.0,-0.9323500099661152,-0.7298784133944588,0.0
2018-12-17,-0.14395927781754553,-1.1586733476497255,-0.0,1.0,-0.9176807444523979,-0.756422492642965,0.0
2018-12-18,-0.13231692866735129,-1.1491429022829607,-0.0,1.0,-0.9128683150327829,-0.7553914211233115,0.0
2018-12-19,-0.1317691669629103,-1.149306789904017,-0.0,1.0,-0.913220365762136,-0.7556187541967847,0.0
2018-12-20,-0.13191221584205146,-1.138991583418548,-0.0,1.0,-0.9119405333123575,-0.7501769841894125,0.0
2018-12-21,-0.125440313111546,-1.1424266144814088,-0.0,1.0,-0.9173776908023483,-0.7286497064579256,0.0
2018-12-24,-0.09993389586654741,-1.1192985184897148,-0.0,1.0,-0.9150367461212428,-0.7542092779095539,0.0
2018-12-26,-0.099221939758108,-1.1284184577459362,-0.0,1.0,-0.8876049610969878,-0.736499499268161,0.0
2018-12-27,-0.049252679597967586,-1.090420205466751,-0.0,1.0,-0.8198271705670734,-0.7493231465341395,0.0
2018-12-28,-0.05184717163457964,-1.0893481007953616,-0.0,1.0,-0.822455957778934,-0.7530290641492604,0.0
2018-12-31,-0.051555588596067355,-1.0903616697022638,-0.0,1.0,-0.8223246478087947,-0.7528528416905178,0.0
2019-01-02,-0.04709902681821559,-1.09063219671644,-0.0,1.0,-0.8208899784562811,-0.7558130896664438,0.0
2019-01-03,-0.05274684484038605,-1.088158871566444,-0.0,1.0,-0.8241648106904232,-0.7468819599109132,0.0
2019-01-04,-0.03280263012079347,-1.093864282811865,-0.0,1.0,-0.8168889217243545,-0.7504709837095046,0.0
2019-01-07,-0.01001088139281828,-1.0662314109539355,-0.0,1.0,-0.8182081973159231,-0.7326804497642365,0.0
2019-01-08,-0.013717967279571449,-1.0490082524974664,-0.0,1.0,-0.8277472129723469,-0.7290429998552193,0.0
2019-01-09,-0.013602488966066131,-1.04699370523117,-0.0,1.0,-0.8273641559945011,-0.7297228854641488,0.0
2019-01-10,-0.015113167980331188,-1.0433147733024803,-0.0,1.0,-0.8293802878009979,-0.7277821968327428,0.0
2019-01-11,-0.017739483020780534,-1.0298674969227426,-0.0,1.0,-0.8327782202592137,-0.7399174570994135,0.0
2019-01-14,-0.025053401397487417,-1.0276239093443393,-0.0,1.0,-0.8313239926143151,-0.736396220267188,0.0
2019-01-15,-0.020040588533739218,-1.0227948104660431,-0.0,1.0,-0.8279698485177936,-0.7531709791983764,0.0
2019-01-16,-0.0,-1.0280963302752295,-0.0,1.0,-0.7923236811926605,-0.7632955848623854,0.0
2019-01-17,-0.0,-1.032135835567471,-0.0,1.0,-0.7866309204647006,-0.7558534405719393,0.0
2019-01-18,-0.0,-1.0264984000287636,-0.0,1.0,-0.7930464171430626,-0.7758961636644734,0.0
2019-01-22,-0.0,-1.119057160552297,-0.0,1.0,-0.8008306313526904,-0.7232686072352362,0.0
2019-01-23,-0.0,-1.0938105509450518,-0.0,1.0,-0.8080283698314628,-0.7541037546155815,0.0
2019-01-24,-0.0,-1.0947761467218216,-0.0,1.0,-0.8100816341472342,-0.7558663103561883,0.0
2019-01-25,-0.0,-1.0858027916697768,-0.0,1.0,-0.8715384041203255,-0.7748376502201985,0.0
2019-01-28,-0.0,-1.0731424727164,-0.0,1.0,-0.8907161010614442,-0.7736582448796531,0.0
2019-01-29,-0.0,-1.0505721253048208,-0.0,1.0,-0.9116113299568561,-0.7894954042393546,0.0
2019-01-30,-0.0,-1.0487054409005627,-0.0,1.0,-0.9099437148217635,-0.7936960600375235,0.0
2019-01-31,-0.0,-1.065589782118708,-0.0,1.0,-0.8683320811419984,-0.8226897069872277,0.0
2019-02-01,-0.0,-1.064117027677497,-0.0,1.0,-0.8706001805054152,-0.825812274368231,0.0
2019-02-04,-0.0,-1.0700380314041495,-0.0,1.0,-0.8799186655119179,-0.8155288624468126,0.0
2019-02-05,-0.0,-1.0659084061464297,-0.0,1.0,-0.8770714070503165,-0.8231771617957216,0.0
2019-02-06,-0.0,-1.051998491704374,-0.0,1.0,-0.8894796380090497,-0.8292609351432881,0.0
2019-02-07,-0.0,-1.0529351883271123,-0.0,1.0,-0.8888134826377107,-0.8285638879463108,0.0
2019-02-08,-0.0,-1.044069846549248,-0.0,1.0,-0.8990097513039534,-0.836533373648802,0.0
2019-02-11,-0.0,-1.0345101901659217,-0.0,1.0,-0.9021137964997348,-0.8515417834684446,0.0
2019-02-12,-0.0,-1.0378483030901224,-0.0,1.0,-0.9071824462835016,-0.8511882165363298,0.0
2019-02-13,-0.0,-1.0348846008323875,-0.0,1.0,-0.9035565645100265,-0.8451381006432086,0.0
2019-02-14,-0.0,-1.0081590831467495,-0.0,1.0,-0.9250882319456566,-0.8616750787446397,0.0
2019-02-15,-0.0,-1.0095993322203671,-0.0,1.0,-0.9239262407042039,-0.860676885718622,0.0
2019-02-19,-0.0,-1.0000379420245864,-0.0,1.0,-0.9339808772196083,-0.8601456973744119,0.0
2019-02-20,-0.0,-1.0022008044319648,-0.0,1.0,-0.9333308036730666,-0.858996736738256,0.0
2019-02-21,-0.0,-1.0499511388408629,-0.0,1.0,-0.9031045628805532,-0.8054950011275651,0.0
2019-02-22,-0.0,-1.0813553244890644,-0.0,1.0,-0.7646109716744354,-0.7395123700250986,0.0
2019-02-25,-0.0,-1.0772885993016308,-0.0,1.0,-0.7752258900608374,-0.7473271176068254,0.0
2019-02-26,-0.0,-1.0758796862632223,-0.0,1.0,-0.7823630999496294,-0.7396920198604015,0.0
2019-02-27,-0.0,-1.077495952509444,-0.0,1.0,-0.7797805360676381,-0.7404569167116388,0.0
2019-02-28,-0.0,-1.0812879577388865,-0.0,1.0,-0.7821540230711179,-0.7301541668164013,0.0
2019-03-01,-0.0,-1.0789587073608615,-0.0,1.0,-0.7869299820466785,-0.7247396768402153,0.0
2019-03-04,-0.0,-1.0793732077017615,-0.0,1.0,-0.6307182848559333,-0.7037757749556193,0.0
2019-03-05,-0.0,-1.0266724097942415,-0.0,1.0,-0.6219144494880885,-0.664722838872138,0.0
2019-03-06,-0.0,-1.0234690499834493,-0.0,1.0,-0.6205892088712348,-0.6660708374710361,0.0
2019-03-07,-0.0,-1.0140914954847673,-0.0,1.0,-0.6262115047467831,-0.667592868247825,0.0
2019-03-08,-0.0,-1.0121642338199026,-0.0,1.0,-0.6500033326668,-0.6704992334866361,0.0
2019-03-11,-0.0,-1.0074629374390696,-0.0,1.0,-0.657881467038693,-0.6963727434699297,0.0
2019-03-12,-0.0,-0.9860583446404342,-0.0,1.0,-0.6746268656716418,-0.7314450474898235,0.0
2019-03-13,-0.0,-1.001944596069869,-0.0,1.0,-0.6801651200873362,-0.7294282205240175,0.0
2019-03-14,-0.0,-1.0034782608695652,-0.0,1.0,-0.6786700767263427,-0.7278772378516624,0.0
2019-03-15,-0.0,-0.9927186955184083,-0.0,1.0,-0.6773322394284347,-0.7483676887840564,0.0
2019-03-18,-0.0,-1.0031051614683963,-0.0,1.0,-0.6856196522219156,-0.7614545956389733,0.0
2019-03-19,-0.0,-1.0063367845146993,-0.0,1.0,-0.6816025485647009,-0.7747844454447869,0.0
2019-03-20,-0.0,-1.010722465125963,-0.0,1.0,-0.6782566451523353,-0.7810743285446596,0.0
2019-03-21,-0.0,-1.0085941019509996,-0.0,1.0,-0.6981668226080328,-0.7585681117233254,0.0
2019-03-22,-0.0,-1.0150400946010862,-0.0,1.0,-0.8922434499833708,-0.7880713942574183,0.0
2019-03-25,-0.0,-0.8395550246378976,-0.0,1.0,-1.0456547707928925,-0.8478049873077498,0.0
2019-03-26,-0.0,-0.865072202166065,-0.0,1.0,-1.0471194344163657,-0.8483378459687124,0.0
2019-03-27,-0.0,-0.8562293108636773,-0.0,1.0,-1.0536412879927777,-0.8517529340956965,0.0
2019-03-28,-0.0,-0.8519522572386009,-0.0,1.0,-1.0485334538197975,-0.8647162920290674,0.0
2019-03-29,-0.0,-0.851377804547508,-0.0,1.0,-1.04679265170908,-0.8663228429453396,0.0
2019-04-01,-0.0,-0.8557453532997216,-0.0,1.0,-1.0465046278877266,-0.8602979908194747,0.0
2019-04-02,-0.0,-0.8614755942115918,-0.0,1.0,-1.048924045887381,-0.8385693934168104,0.0
2019-04-03,-0.0,-0.8589287719429576,-0.0,1.0,-1.0459632443762397,-0.8380431934723209,0.0
2019-04-04,-0.0,-0.854963834651276,-0.0,1.0,-1.0513060750290446,-0.8414346212944571,0.0
2019-04-05,-0.0,-0.8436678928008408,-0.0,1.0,-1.052360933863824,-0.8574431348997823,0.0
2019-04-08,-0.0,-0.8439447405961409,-0.0,1.0,-1.050641940085592,-0.8594864479315263,0.0
2019-04-09,-0.0,-0.8364389233954451,-0.0,1.0,-1.075588179936006,-0.8523244871070959,0.0
2019-04-10,-0.0,-0.8307796559123594,-0.0,1.0,-1.0739374317659904,-0.8599179309565939,0.0
2019-04-11,-0.0,-0.8119442351168047,-0.0,1.0,-1.1044084400904293,-0.8515448379804069,0.0
2019-04-12,-0.0,-0.8096116212554568,-0.0,1.0,-1.1053740779768175,-0.8484118621104922,0.0
2019-04-15,-0.0,-0.8087340863586566,-0.0,1.0,-1.117827056023573,-0.8511578708775641,0.0
2019-04-16,-0.0,-0.8049960318959979,-0.0,1.0,-1.1148104757945654,-0.8593401609916481,0.0
2019-04-17,-0.0,-0.7918384327370372,-0.0,1.0,-1.1264702545289513,-0.8636965319012141,0.0
2019-04-18,-0.0,-0.7899754113864196,-0.0,1.0,-1.1225647815396256,-0.870323434840174,0.0
2019-04-22,-0.0,-0.7853914232536939,-0.0,1.0,-1.1322976412048467,-0.8806928248566112,0.0
2019-04-23,-0.0,-0.7544887686875517,-0.0,1.0,-1.1088948989557508,-0.8929456840207346,0.0
2019-04-24,-0.0,-0.7439321754135875,-0.0,1.0,-1.109164572157407,-0.8982631203811382,0.0
2019-04-25,-0.0,-0.7405446009389672,-0.0,1.0,-1.1146291079812207,-0.9006572769953053,0.0
2019-04-26,-0.0,-0.7364987177553175,-0.0,1.0,-1.107633127168502,-0.9272137577311811,0.0
2019-04-29,-0.0,-0.7379838527125934,-0.0,1.0,-1.108994189994718,-0.9257526597751451,0.0
2019-04-30,-0.0,-0.737938844847112,-0.0,1.0,-1.1073612684031708,-0.9297093242733105,0.0
2019-05-01,-0.0,-0.7386672710788758,-0.0,1.0,-1.1143850105772135,-0.9245240253853128,0.0
2019-05-02,-0.0,-0.7373649618493617,-0.0,1.0,-1.1175870665558663,-0.9223388985419658,0.0
2019-05-03,-0.0,-0.7373482163059054,-0.0,1.0,-1.1159212610302436,-0.9177539784297457,0.0
2019-05-06,-0.0,-0.7798564747045593,-0.0,1.0,-1.0220643364632798,-0.7683601699453747,0.0
2019-05-07,-0.0,-0.7809452895082083,-0.0,1.0,-1.0105662518171825,-0.7541750877566217,0.0
2019-05-08,-0.0,-0.7706027493831512,-0.0,1.0,-0.9917518505463517,-0.7624955939372577,0.0
2019-05-09,-0.0,-0.7693148174256308,-0.0,1.0,-0.9971098265895952,-0.758177075990413,0.0
2019-05-10,-0.0,-0.7709258867498767,-0.0,1.0,-0.991855299344193,-0.7630632536492491,0.0
2019-05-13,-0.0,-0.770386039132734,-0.0,1.0,-0.9903049532875021,-0.7647805393971444,0.0
2019-05-14,-0.0,-0.7346589918018489,-0.0,1.0,-0.9963021105878248,-0.7576138147566719,0.0
2019-05-15,-0.0,-0.7385458862969689,-0.0,1.0,-1.0124319038971923,-0.7411649671741863,0.0
2019-05-16,-0.0,-0.7404782684587188,-0.0,1.0,-1.0055507069296563,-0.7449816721941003,0.0
2019-05-17,-0.0,-0.7361791462561231,-0.0,1.0,-0.9901329601119665,-0.7726382085374387,0.0
2019-05-20,-0.0,-0.7443422295288398,-0.0,1.0,-0.985553884361118,-0.7679527090839134,0.0
2019-05-21,-0.0,-0.7404172053530871,-0.0,1.0,-0.9867919913344282,-0.7669729899716972,0.0
2019-05-22,-0.0,-0.7335567658148304,-0.0,1.0,-0.9913769026672253,-0.7661988549085323,0.0
2019-05-23,-0.0,-0.7408078625448715,-0.0,1.0,-1.009026591851671,-0.7353361447042832,0.0
2019-05-24,-0.0,-0.723916365657127,-0.0,1.0,-1.0129202556265628,-0.7363503751041957,0.0
2019-05-28,-0.0,-0.7174380681423913,-0.0,1.0,-1.016653944903199,-0.7354798417875235,0.0
2019-05-29,-0.0,-0.7460012356696644,-0.0,1.0,-1.0006178348321548,-0.6857966636919064,0.0
2019-05-30,-0.0,-0.7443861633926429,-0.0,1.0,-0.9977373238712332,-0.6861393945627208,0.0
