Date,alpha
2018-09-24,0.0
2018-09-25,-0.001665894280410452
2018-09-26,0.012438272707654827
2018-09-27,-0.018420037827114485
2018-09-28,0.005399106452800444
2018-10-01,0.003946957110537054
2018-10-02,-0.0033764116800914143
2018-10-03,-0.011574071826207209
2018-10-04,0.028323111512047104
2018-10-05,0.019989223920958088
2018-10-08,-0.014680942558510572
2018-10-09,0.002854880037236881
2018-10-10,0.07244879011004146
2018-10-11,0.05372977017267934
2018-10-12,-0.027256903268851707
2018-10-15,0.006420872530958368
2018-10-16,-0.0352088381824507
2018-10-17,-0.0004030626367828548
2018-10-18,0.04487651361955722
2018-10-19,-0.010265157321916232
2018-10-22,0.0176069647811795
2018-10-23,0.010739850729348068
2018-10-24,0.06359070695665434
2018-10-25,-0.01649810290817732
2018-10-26,0.040765499803520414
2018-10-29,-0.013097863802528446
2018-10-30,-0.07132270624728705
2018-10-31,0.009853263973452228
2018-11-01,-0.02142014002601611
2018-11-02,-0.0032350587877585423
2018-11-05,0.020916045362308937
2018-11-06,0.01387202921059998
2018-11-07,-0.026949031692964212
2018-11-08,0.001030166979180304
2018-11-09,0.011706921838646724
2018-11-12,0.025079470698870305
2018-11-13,0.009526080632024378
2018-11-14,0.03320804648235183
2018-11-15,0.019814354778892686
2018-11-16,0.015807576502012335
2018-11-19,0.008921598296378005
2018-11-20,-0.13140921137332928
2018-11-21,-0.01788997316440402
2018-11-23,0.03047501231419388
2018-11-26,-0.02445282973626542
2018-11-27,0.002576514816218768
2018-11-28,-0.13444457329900358
2018-11-29,0.03381808813120143
2018-11-30,0.001702830987007486
2018-12-03,-0.030043113520221626
2018-12-04,0.08837969300760246
2018-12-06,0.008246253668843857
2018-12-07,0.04142123261550559
2018-12-10,0.017680300502180762
2018-12-11,0.006418480520020791
2018-12-12,-0.014591862203243506
2018-12-13,0.0012027995750578569
2018-12-14,0.0372087922201991
2018-12-17,0.0330852155716877
2018-12-18,0.0107313609963203
2018-12-19,0.021839626271322195
2018-12-20,0.054397704132680025
2018-12-21,0.03578048936989563
2018-12-24,0.05162568017882196
2018-12-26,-0.09382183240088965
2018-12-27,-0.016690076009882454
2018-12-28,-0.0013601523648255614
2018-12-31,0.004386804596661854
2019-01-02,-0.019070209925081905
2019-01-03,0.007290298149872821
2019-01-04,-0.05179021109765049
2019-01-07,-0.012262113122307199
2019-01-08,-0.045565420523985316
2019-01-09,-0.019869164181390585
2019-01-10,-0.006017723337534102
2019-01-11,-0.012528076979379665
2019-01-14,0.0054480461567642325
2019-01-15,-0.014232016249110671
2019-01-16,-0.012271918390293133
2019-01-17,-0.0011063894467928286
2019-01-18,-0.033543645545205975
2019-01-22,0.028084484508578672
2019-01-23,-0.01844591564956387
2019-01-24,-0.02810570056960862
2019-01-25,-0.01691776569913627
2019-01-28,0.02037010388773343
2019-01-29,0.0009360966437898447
2019-01-30,-0.04224677980731517
2019-01-31,0.01954187324232091
2019-02-01,-0.020874758235047166
2019-02-04,-0.026101979222450628
2019-02-05,-0.013188643462538759
2019-02-06,0.0015464464020307125
2019-02-07,0.03837327702064725
2019-02-08,0.023370141202472796
2019-02-11,0.01646287559274908
2019-02-12,-0.0473815781469778
2019-02-13,-0.008880335240547656
2019-02-14,0.003999258210339749
2019-02-15,0.025297077004790558
2019-02-19,-0.022104779187040242
2019-02-20,-0.0011232233645789187
2019-02-21,-0.0033100861442451673
2019-02-22,-0.013768421971811943
2019-02-25,-0.025567179915428843
2019-02-26,0.013374154822417439
2019-02-27,-0.061526003736317086
2019-02-28,0.03691350466754664
2019-03-01,0.010872394229116164
2019-03-04,0.001269033799187521
2019-03-05,0.012533120072221664
2019-03-06,0.01639133975363478
2019-03-07,0.024844796288750814
2019-03-08,0.007613402423649863
2019-03-11,-0.025551645900772534
2019-03-12,-0.008962176248806464
2019-03-13,-0.013524971540463357
2019-03-14,0.009356727887814172
2019-03-15,-0.01401913987331533
2019-03-18,-0.02050466358657968
2019-03-19,0.0015267170898911897
2019-03-20,0.02819751386862463
2019-03-21,-0.01639842827252837
2019-03-22,0.058599296812094095
2019-03-25,0.007259813947999638
2019-03-26,-0.0072560916984424975
2019-03-27,3.1252978445659406e-05
2019-03-28,-0.011465632362129415
2019-03-29,-0.019631891536620358
2019-04-01,-0.054165165033043715
2019-04-02,0.0036489975201034874
2019-04-03,-0.0024927624933090793
2019-04-04,-0.021774933378850753
2019-04-05,-0.29928937325869776
2019-04-08,0.01728606233216814
2019-04-09,0.020279780608165886
2019-04-10,-0.025976776078609626
2019-04-11,-0.0063867075383134235
2019-04-12,-0.022389776153630945
2019-04-15,0.00924536535319364
2019-04-16,-0.010563804558846025
2019-04-17,-0.02494868918118338
2019-04-18,-0.005971556192790177
2019-04-22,-0.00257271094336796
2019-04-23,-0.027051183226445633
2019-04-24,0.03005872028134735
2019-04-25,0.026367891942125146
2019-04-26,-0.010113106430018363
2019-04-29,-0.020404922852082515
2019-04-30,-0.01494059108258796
2019-05-01,0.031020526575369294
2019-05-02,0.06103611745897437
2019-05-03,-0.025504540703545086
2019-05-06,0.017865516914904594
2019-05-07,0.047138080852278934
2019-05-08,0.013080555822888158
2019-05-09,0.005647590660882465
2019-05-10,-0.011003158654289382
2019-05-13,0.11235544867061316
2019-05-14,-0.029674372176981392
2019-05-15,-0.012560939542971744
2019-05-16,-0.025591490516656944
2019-05-17,0.018248979165859415
2019-05-20,0.031331967715144425
2019-05-21,-0.03917635418870456
2019-05-22,0.020464340132840833
2019-05-23,0.04778857832782071
2019-05-24,-0.001994734547207512
