Date,IWF,IWM,MTUM,PGC,SPY,VLUE,VXX
2019-01-04,-0.0,-0.7207601979271805,-0.0,1.0,-0.2930257748455232,-0.4479948794958273,0.0
2019-01-07,-0.0,-0.7047214467775216,-0.0,1.0,-0.28668527733948296,-0.4360723388760772,0.0
2019-01-08,-0.0,-0.6994158000630257,-0.0,1.0,-0.2898213463263278,-0.43482898213463267,0.0
2019-01-09,-0.0,-0.7036812199504637,-0.0,1.0,-0.29107377009373026,-0.43349035986596085,0.0
2019-01-10,-0.0,-0.7004450280878383,-0.0,1.0,-0.29821745580117215,-0.4331606721626419,0.0
2019-01-11,-0.0,-0.6938884830776723,-0.0,1.0,-0.3009739469198929,-0.4399805210616021,0.0
2019-01-14,-0.0,-0.693517798093756,-0.0,1.0,-0.3074790896712702,-0.43046099980548536,0.0
2019-01-15,-0.0,-0.6815319025241025,-0.0,1.0,-0.2958916719151204,-0.4449639067874618,0.0
2019-01-16,-0.0,-0.6728604824910225,-0.0,1.0,-0.2960981370351625,-0.44108644831658345,0.0
2019-01-17,-0.0,-0.6769320022238875,-0.0,1.0,-0.29674393869805893,-0.4435930285962919,0.0
2019-01-18,-0.0,-0.6738457035537452,-0.0,1.0,-0.30505622088343615,-0.46020634649625597,0.0
2019-01-22,-0.0,-0.7648169211780934,-0.0,1.0,-0.19525180900752642,-0.4600082282616587,0.0
2019-01-23,-0.0,-0.755523825657656,-0.0,1.0,-0.19752668134846688,-0.46702645144115584,0.0
2019-01-24,-0.0,-0.7528742587437977,-0.0,1.0,-0.2023236112791964,-0.4652305458066077,0.0
2019-01-25,-0.0,-0.7775555989075302,-0.0,1.0,-0.17711178306671868,-0.4838568084276239,0.0
2019-01-28,-0.0,-0.765298899113921,-0.0,1.0,-0.19471769961188273,-0.4809724900529695,0.0
2019-01-29,-0.0,-0.7558979886817413,-0.0,1.0,-0.19079350302555184,-0.503172542198486,0.0
2019-01-30,-0.0,-0.7589119120102131,-0.0,1.0,-0.19456447019542375,-0.5015712461946381,0.0
2019-01-31,-0.0,-0.7626204427881432,-0.0,1.0,-0.16799470419496407,-0.5211219261039056,0.0
2019-02-01,-0.0,-0.760966743626271,-0.0,1.0,-0.17347841037480966,-0.5216878714938351,0.0
2019-02-04,-0.0,-0.7446741091015453,-0.0,1.0,-0.1648223078048067,-0.5279578803685467,0.0
2019-02-05,-0.0,-0.7346573886150575,-0.0,1.0,-0.16246254953126507,-0.519039335072968,0.0
2019-02-06,-0.0,-0.7239486348576819,-0.0,1.0,-0.17141060675678943,-0.5229619598075016,0.0
2019-02-07,-0.0,-0.7132225849817553,-0.0,1.0,-0.17133186095640485,-0.5160601113885155,0.0
2019-02-08,-0.0,-0.7171054213246785,-0.0,1.0,-0.18357975718235364,-0.5034499338862845,0.0
2019-02-11,-0.0,-0.7097613255942776,-0.0,1.0,-0.18609860070807543,-0.5125839936417715,0.0
2019-02-12,-0.0,-0.7137858642407278,-0.0,1.0,-0.1892811466904756,-0.5100021717622645,0.0
2019-02-13,-0.0,-0.7140232108317215,-0.0,1.0,-0.1923355899419729,-0.5114361702127659,0.0
2019-02-14,-0.0,-0.6658606765481055,-0.0,1.0,-0.22092995139879587,-0.5311555480329812,0.0
2019-02-15,-0.0,-0.6684406599254923,-0.0,1.0,-0.2201122453916493,-0.5305288112632445,0.0
2019-02-19,-0.0,-0.6622889759589804,-0.0,1.0,-0.22659991292990858,-0.5297489479030619,0.0
2019-02-20,-0.0,-0.6639073651502647,-0.0,1.0,-0.22389182890712242,-0.5397387969121717,0.0
2019-02-21,-0.0,-0.6721104306406143,-0.0,1.0,-0.22195489452707298,-0.5361864489161077,0.0
2019-02-22,-0.0,-0.6669581693630666,-0.0,1.0,-0.22861098965165427,-0.53361997765146,0.0
2019-02-25,-0.0,-0.6696746500170723,-0.0,1.0,-0.2342568655187552,-0.5349982927662066,0.0
2019-02-26,-0.0,-0.6677731133456996,-0.0,1.0,-0.2351850043932442,-0.5377330860099581,0.0
2019-02-27,-0.0,-0.6746767056982913,-0.0,1.0,-0.238712200845821,-0.5311804825579974,0.0
2019-02-28,-0.0,-0.6724618544600939,-0.0,1.0,-0.2378472222222222,-0.5349178403755869,0.0
2019-03-01,-0.0,-0.6798975359843864,-0.0,1.0,-0.22146865089046108,-0.5382532324957306,0.0
2019-03-04,-0.0,-0.6767105936228778,-0.0,1.0,-0.2272671911918739,-0.5319221494166078,0.0
2019-03-05,-0.0,-0.6684324878548934,-0.0,1.0,-0.23960647413519517,-0.5331884871713497,0.0
2019-03-06,-0.0,-0.6648932275777913,-0.0,1.0,-0.24456375838926173,-0.5310555216595485,0.0
2019-03-07,-0.0,-0.6815642458100559,-0.0,1.0,-0.22963577370642338,-0.5283842794759825,0.0
2019-03-08,-0.0,-0.6869279281490025,-0.0,1.0,-0.2295403793771932,-0.53745920345513,0.0
2019-03-11,-0.0,-0.6858517288532917,-0.0,1.0,-0.22992772025786284,-0.5261037311974995,0.0
2019-03-12,-0.0,-0.6769697266102606,-0.0,1.0,-0.23304152198366507,-0.5353108035408617,0.0
2019-03-13,-0.0,-0.6807664940991731,-0.0,1.0,-0.23831489069362316,-0.534484873764016,0.0
2019-03-14,-0.0,-0.6744701583434836,-0.0,1.0,-0.2397563946406821,-0.5218026796589526,0.0
2019-03-15,-0.0,-0.6625124990854327,-0.0,1.0,-0.24017754798429383,-0.5361315025729825,0.0
2019-03-18,-0.0,-0.6735496558505408,-0.0,1.0,-0.24643559488692235,-0.5382251720747296,0.0
2019-03-19,-0.0,-0.6744180323834834,-0.0,1.0,-0.24634578473350066,-0.5400118116049019,0.0
2019-03-20,-0.0,-0.6903925159629758,-0.0,1.0,-0.24857694401821515,-0.5359352571400288,0.0
2019-03-21,-0.0,-0.6937243693301851,-0.0,1.0,-0.2386976512986206,-0.5529762644463775,0.0
2019-03-22,-0.0,-0.6909122580002987,-0.0,1.0,-0.2596675459115115,-0.5378490021400488,0.0
2019-03-25,-0.0,-0.6687472135532769,-0.0,1.0,-0.27054540050527565,-0.5375489176202507,0.0
2019-03-26,-0.0,-0.6807981290739911,-0.0,1.0,-0.26981639050604567,-0.5373190028362442,0.0
2019-03-27,-0.0,-0.673521722893066,-0.0,1.0,-0.2743931283455745,-0.5418399103697249,0.0
2019-03-28,-0.0,-0.6758606955266238,-0.0,1.0,-0.2719872544870678,-0.5415349381394539,0.0
2019-03-29,-0.0,-0.6766668326445251,-0.0,1.0,-0.27154807548673005,-0.5414529701737788,0.0
2019-04-01,-0.0,-0.6807381948595338,-0.0,1.0,-0.2718420003984858,-0.5379557680812911,0.0
2019-04-02,-0.0,-0.68234912394549,-0.0,1.0,-0.2786402435980632,-0.5348924274946338,0.0
2019-04-03,-0.0,-0.6847493088246283,-0.0,1.0,-0.26887344641211486,-0.5370993050885452,0.0
2019-04-04,-0.0,-0.6807245403199722,-0.0,1.0,-0.262198004528377,-0.5452215670174915,0.0
2019-04-05,-0.0,-0.676220700684692,-0.0,1.0,-0.26228197311209955,-0.5603728322254986,0.0
2019-04-08,-0.0,-0.6752552867450627,-0.0,1.0,-0.2638753651411879,-0.5575612313684368,0.0
2019-04-09,-0.0,-0.6647471206810216,-0.0,1.0,-0.2871306960440661,-0.5519028542814222,0.0
2019-04-10,-0.0,-0.6600550964187328,-0.0,1.0,-0.2843976959679439,-0.5599298772852492,0.0
2019-04-11,-0.0,-0.6563228474746209,-0.0,1.0,-0.2974558215315202,-0.5528011028950996,0.0
2019-04-12,-0.0,-0.6556427550585462,-0.0,1.0,-0.2969937065917809,-0.5546974901587143,0.0
2019-04-15,-0.0,-0.6544227886056972,-0.0,1.0,-0.2955272363818091,-0.548775612193903,0.0
2019-04-16,-0.0,-0.6592681463707258,-0.0,1.0,-0.2935912817436513,-0.5466406718656269,0.0
2019-04-17,-0.0,-0.6737251189556813,-0.0,1.0,-0.2718417578037418,-0.5456515781868913,0.0
2019-04-18,-0.0,-0.6674809921475757,-0.0,1.0,-0.2708213885080394,-0.5545057958369687,0.0
2019-04-22,-0.0,-0.6746560806930817,-0.0,1.0,-0.27064140014480814,-0.5513694354979652,0.0
2019-04-23,-0.0,-0.6814030873927294,-0.0,1.0,-0.2655808251394831,-0.5549801095849283,0.0
2019-04-24,-0.0,-0.684863523573201,-0.0,1.0,-0.26974459232523745,-0.5518460034589067,0.0
2019-04-25,-0.0,-0.69689347251918,-0.0,1.0,-0.27963778141114326,-0.5388504590617532,0.0
2019-04-26,-0.0,-0.6967593761041845,-0.0,1.0,-0.2718944020998435,-0.555196607945081,0.0
2019-04-29,-0.0,-0.7233808439315232,-0.0,1.0,-0.29842114690754623,-0.5371427109189079,0.0
2019-04-30,-0.0,-0.7280072746167836,-0.0,1.0,-0.3050402702000519,-0.5650558586645882,0.0
2019-05-01,-0.0,-0.7329950559458757,-0.0,1.0,-0.3118657298985168,-0.5572989851678377,0.0
2019-05-02,-0.0,-0.7415926437260674,-0.0,1.0,-0.3004246007971033,-0.5628956211414728,0.0
2019-05-03,-0.0,-0.7481493066416433,-0.0,1.0,-0.2977009696590554,-0.5607600875821083,0.0
2019-05-06,-0.0,-0.7273271709412837,-0.0,1.0,-0.30907433927873973,-0.5674261163910949,0.0
2019-05-07,-0.0,-0.740884770977424,-0.0,1.0,-0.3051285397363957,-0.5639044760537648,0.0
2019-05-08,-0.0,-0.7306870865239361,-0.0,1.0,-0.31260092722821275,-0.561285617544408,0.0
2019-05-09,-0.0,-0.7305967841682128,-0.0,1.0,-0.27471139971139974,-0.5714801071943929,0.0
2019-05-10,-0.0,-0.7277006172839507,-0.0,1.0,-0.2781121399176955,-0.5662037037037038,0.0
2019-05-13,-0.0,-0.725158616455178,-0.0,1.0,-0.26463364715513715,-0.5685376586164552,0.0
2019-05-14,-0.0,-0.7295661204123502,-0.0,1.0,-0.2544261796813657,-0.5488716091284416,0.0
2019-05-15,-0.0,-0.7313671290543453,-0.0,1.0,-0.25643496563791746,-0.5481449547333451,0.0
2019-05-16,-0.0,-0.7331168501699732,-0.0,1.0,-0.25183926125120504,-0.551955959206454,0.0
2019-05-17,-0.0,-0.7343880733247129,-0.0,1.0,-0.2526305113967699,-0.5484140868639233,0.0
2019-05-20,-0.0,-0.7255721998327124,-0.0,1.0,-0.25726814183965735,-0.5518211542848452,0.0
2019-05-21,-0.0,-0.7243846739406242,-0.0,1.0,-0.25825932504440496,-0.5547830499873129,0.0
2019-05-22,-0.0,-0.7183009351952759,-0.0,1.0,-0.26525077932939656,-0.5508528271282662,0.0
2019-05-23,-0.0,-0.7170475852632646,-0.0,1.0,-0.2678508082906806,-0.5489535296204328,0.0
2019-05-24,-0.0,-0.7050617876727907,-0.0,1.0,-0.2676960400293144,-0.5543453539208005,0.0
2019-05-28,-0.0,-0.7095114384442707,-0.0,1.0,-0.25830453754382426,-0.5544681817035337,0.0
2019-05-29,-0.0,-0.7255771978641798,-0.0,1.0,-0.2504324283673009,-0.5308465568674638,0.0
2019-05-30,-0.0,-0.7226690721391165,-0.0,1.0,-0.24678643914906412,-0.5362449572778071,0.0
2019-05-31,-0.0,-0.7299251807922329,-0.0,1.0,-0.24447614042989765,-0.5279133198208342,0.0
2019-06-03,-0.0,-0.7325969881320434,-0.0,1.0,-0.24548718460157576,-0.5151590705096241,0.0
2019-06-04,-0.0,-0.7221377470897624,-0.0,1.0,-0.23897599521399904,-0.5315950843781938,0.0
2019-06-05,-0.0,-0.7094862152267577,-0.0,1.0,-0.23818892735287525,-0.5427987946106144,0.0
2019-06-06,-0.0,-0.7042670046472327,-0.0,1.0,-0.22435945227267076,-0.5565247645319217,0.0
2019-06-07,-0.0,-0.7105367793240557,-0.0,1.0,-0.22149602385685885,-0.5530815109343937,0.0
2019-06-10,-0.0,-0.7135909079629768,-0.0,1.0,-0.21074964639321075,-0.5571105982778728,0.0
2019-06-11,-0.0,-0.7152245616645587,-0.0,1.0,-0.2068546487116534,-0.5578949978920219,0.0
2019-06-12,-0.0,-0.715799136604972,-0.0,1.0,-0.20522999057212327,-0.5599910683272962,0.0
2019-06-13,-0.0,-0.7145905177760687,-0.0,1.0,-0.208375716376808,-0.55796759868013,0.0
2019-06-14,-0.0,-0.7090985699060649,-0.0,1.0,-0.21389446551168612,-0.5554812005849258,0.0
2019-06-17,-0.0,-0.7069144981412638,-0.0,1.0,-0.21660470879801735,-0.5548203221809169,0.0
2019-06-18,-0.0,-0.683365637890761,-0.0,1.0,-0.229362357735699,-0.572262809999503,0.0
2019-06-19,-0.0,-0.688026981450253,-0.0,1.0,-0.22844955857553814,-0.56343616704692,0.0
2019-06-20,-0.0,-0.6923153296266878,-0.0,1.0,-0.22607227958697376,-0.5637410643367752,0.0
2019-06-21,-0.0,-0.6990303331675783,-0.0,1.0,-0.21660865241173546,-0.5706862257583292,0.0
2019-06-24,-0.0,-0.6876930742401595,-0.0,1.0,-0.22072745391131043,-0.582859990034878,0.0
2019-06-25,-0.0,-0.6725064702369102,-0.0,1.0,-0.22897173004180768,-0.5870744574955207,0.0
2019-06-26,-0.0,-0.6696722128125934,-0.0,1.0,-0.22038457706486003,-0.6007273089568597,0.0
2019-06-27,-0.0,-0.671752484642661,-0.0,1.0,-0.2429206412625481,-0.5824302052639465,0.0
2019-06-28,-0.0,-0.6831824320944425,-0.0,1.0,-0.23463058376269322,-0.5833124906207794,0.0
2019-07-01,-0.0,-0.6890113177444285,-0.0,1.0,-0.22780076781173655,-0.5760831629854913,0.0
2019-07-02,-0.0,-0.6902595298047917,-0.0,1.0,-0.22958789359527312,-0.573234274887188,0.0
2019-07-03,-0.0,-0.6765707986772223,-0.0,1.0,-0.25646357350435917,-0.5722517286301233,0.0
2019-07-05,-0.0,-0.6687218045112782,-0.0,1.0,-0.25834586466165416,-0.5791979949874686,0.0
2019-07-08,-0.0,-0.6697160329832827,-0.0,1.0,-0.25609664402616605,-0.5805158024010626,0.0
2019-07-09,-0.0,-0.6750458300896511,-0.0,1.0,-0.25833103136536,-0.5778609276512393,0.0
2019-07-10,-0.0,-0.6778782004481256,-0.0,1.0,-0.2649480123863951,-0.5747337680320234,0.0
2019-07-11,-0.0,-0.6766055045871561,-0.0,1.0,-0.2724569008972679,-0.5713529589676378,0.0
2019-07-12,-0.0,-0.6789520090691523,-0.0,1.0,-0.2643657891422093,-0.5758911701725657,0.0
2019-07-15,-0.0,-0.6824099303663337,-0.0,1.0,-0.2626904833989303,-0.5778585124634171,0.0
2019-07-16,-0.0,-0.6846196557468073,-0.0,1.0,-0.2558427136439352,-0.5833880167583665,0.0
2019-07-17,-0.0,-0.7018333626738426,-0.0,1.0,-0.24356814123682824,-0.5694992832532757,0.0
2019-07-18,-0.0,-0.7027950076592753,-0.0,1.0,-0.24381607694432583,-0.5646267045026494,0.0
2019-07-19,-0.0,-0.7047578376205789,-0.0,1.0,-0.2454280546623794,-0.5618719855305466,0.0
2019-07-22,-0.0,-0.6873257828783808,-0.0,1.0,-0.23954697270284522,-0.5843650335250244,0.0
2019-07-23,-0.0,-0.6888179556136427,-0.0,1.0,-0.23696182170055546,-0.5876039912534244,0.0
2019-07-24,-0.0,-0.6896915502863459,-0.0,1.0,-0.2370390836933588,-0.5850497337486185,0.0
2019-07-25,-0.0,-0.6971880492091388,-0.0,1.0,-0.2276424805423048,-0.5858398192317349,0.0
2019-07-26,-0.0,-0.7120094349091639,-0.0,1.0,-0.21758004617083207,-0.5796948710227844,0.0
2019-07-29,-0.0,-0.7206712356379762,-0.0,1.0,-0.22780185446482565,-0.571180205603709,0.0
2019-07-30,-0.0,-0.7229003783102144,-0.0,1.0,-0.2299621689785624,-0.5692055485498109,0.0
2019-07-31,-0.0,-0.7248643875362685,-0.0,1.0,-0.22936798284344648,-0.5688154408981961,0.0
2019-08-01,-0.0,-0.733237620271019,-0.0,1.0,-0.22532869880610548,-0.5601984786660622,0.0
2019-08-02,-0.0,-0.7367954850302433,-0.0,1.0,-0.2208134031837623,-0.5732037557259636,0.0
2019-08-05,-0.0,-0.7347258749747118,-0.0,1.0,-0.2205391462674489,-0.5735636253287477,0.0
2019-08-06,-0.0,-0.7321303082019878,-0.0,1.0,-0.20427165947194056,-0.5734113040859351,0.0
2019-08-07,-0.0,-0.733863681991568,-0.0,1.0,-0.2021431439469986,-0.5735294117647058,0.0
2019-08-08,-0.0,-0.7332763733226114,-0.0,1.0,-0.20239232045031913,-0.5772729557219681,0.0
2019-08-09,-0.0,-0.7310035348090952,-0.0,1.0,-0.1943142219659555,-0.5816390483591968,0.0
2019-08-12,-0.0,-0.7266444650324261,-0.0,1.0,-0.21225930841074692,-0.565039937902196,0.0
2019-08-13,-0.0,-0.7265956915079722,-0.0,1.0,-0.20697755785475086,-0.565552056780127,0.0
2019-08-14,-0.0,-0.7263976397639764,-0.0,1.0,-0.2072207220722072,-0.5666566656665667,0.0
2019-08-15,-0.0,-0.7406539173349783,-0.0,1.0,-0.1922023442319556,-0.5347316471314004,0.0
2019-08-16,-0.0,-0.74361754558896,-0.0,1.0,-0.18908329226219814,-0.5315672745194677,0.0
2019-08-19,-0.0,-0.7502088760013761,-0.0,1.0,-0.1826804934388362,-0.5244507789846169,0.0
2019-08-20,-0.0,-0.7598687432657459,-0.0,1.0,-0.17729454402977765,-0.5116563816240571,0.0
2019-08-21,-0.0,-0.7640518084066471,-0.0,1.0,-0.17898338220918866,-0.5007575757575757,0.0
2019-08-22,-0.0,-0.7647863247863249,-0.0,1.0,-0.1792918192918193,-0.49792429792429793,0.0
2019-08-23,-0.0,-0.7636829893759923,-0.0,1.0,-0.17902063744046895,-0.4995970203932104,0.0
2019-08-26,-0.0,-0.757382436808274,-0.0,1.0,-0.17512445024406748,-0.4840027064907447,0.0
2019-08-27,-0.0,-0.7563406452858418,-0.0,1.0,-0.17358044354352178,-0.48324042568594805,0.0
2019-08-28,-0.0,-0.7440856584754142,-0.0,1.0,-0.18776376395688138,-0.47973087033062434,0.0
2019-08-29,-0.0,-0.7326534548435315,-0.0,1.0,-0.18824437050966777,-0.4900188051497179,0.0
2019-08-30,-0.0,-0.7293692826191623,-0.0,1.0,-0.1905392392874338,-0.4874337987481945,0.0
2019-09-03,-0.0,-0.7309720449784498,-0.0,1.0,-0.1941200548987503,-0.48274782692446605,0.0
2019-09-04,-0.0,-0.7531903537289534,-0.0,1.0,-0.19908777718472512,-0.47384637779610855,0.0
2019-09-05,-0.0,-0.7627336109228237,-0.0,1.0,-0.19916238985184467,-0.4589425777089184,0.0
2019-09-06,-0.0,-0.7648445092322642,-0.0,1.0,-0.19577259475218659,-0.4689261418853255,0.0
2019-09-09,-0.0,-0.773653159824225,-0.0,1.0,-0.19378960402049092,-0.4603899099274078,0.0
2019-09-10,-0.0,-0.7817089935605239,-0.0,1.0,-0.1596604201336131,-0.4704194100764537,0.0
2019-09-11,-0.0,-0.7846576398592976,-0.0,1.0,-0.1648677299667518,-0.4597407603719944,0.0
2019-09-12,-0.0,-0.7809090252185852,-0.0,1.0,-0.16713635378278777,-0.46063058506154103,0.0
2019-09-13,-0.0,-0.781010645984874,-0.0,1.0,-0.16248374199142543,-0.46509947492653786,0.0
2019-09-16,-0.0,-0.7823750542194805,-0.0,1.0,-0.16126078365222418,-0.46611884910116147,0.0
2019-09-17,-0.0,-0.7751132748481635,-0.0,1.0,-0.16444133808927022,-0.4705485394774896,0.0
2019-09-18,-0.0,-0.7721433563905425,-0.0,1.0,-0.16550577233616928,-0.47248800944783204,0.0
2019-09-19,-0.0,-0.7660287311993829,-0.0,1.0,-0.17648476667952176,-0.4678220208252989,0.0
