Date,CNST,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-05-10,1.0,-0.0,-1.8672566371681416,-0.0,-6.402807445834605,-5.987946292340555,0.0
2019-05-13,1.0,-0.0,-1.8856749311294767,-0.0,-6.406642179369452,-6.012243648607286,0.0
2019-05-14,1.0,-0.0,-1.773790498329217,-0.0,-6.0820862995786715,-5.672671800087171,0.0
2019-05-15,1.0,-0.0,-1.7428447528187336,-0.0,-6.090199479618386,-5.622000578201792,0.0
2019-05-16,1.0,-0.0,-1.7459217554496897,-0.0,-6.071315143640826,-5.618882633174534,0.0
2019-05-17,1.0,-0.0,-1.7468939612828662,-0.0,-6.035972262351922,-5.663969950881248,0.0
2019-05-20,1.0,-0.0,-1.704113924050633,-0.0,-6.027330264672037,-5.653049482163406,0.0
2019-05-21,1.0,-0.0,-1.7163307040607654,-0.0,-6.145778556821503,-5.7449605609114816,0.0
2019-05-22,1.0,-0.0,-1.6721287703016243,-0.0,-6.122679814385151,-5.70635150812065,0.0
2019-05-23,1.0,-0.0,-1.6735659373151979,-0.0,-6.382170313424009,-5.728562980484919,0.0
2019-05-24,1.0,-0.0,-1.5594219994102034,-0.004423473901503981,-6.410350928929519,-5.770716602772043,0.0
2019-05-28,1.0,-0.0,-1.535024332694293,-0.01622179619525144,-6.416900162217963,-5.778941159121074,0.0
2019-05-29,1.0,-0.0,-1.543354291563094,-0.006287468928205878,-6.378564117561046,-5.693814885217137,0.0
2019-05-30,1.0,-0.0,-1.5277129521586932,-0.0,-6.368144690781797,-5.689906651108519,0.0
2019-05-31,1.0,-0.0,-1.5516066933214865,-0.0,-6.446320154005626,-5.810306530430919,0.0
2019-06-03,1.0,-0.0,-1.5939537640782455,-0.06194427978660343,-6.50177830468287,-5.661529342027268,0.0
2019-06-04,1.0,-0.0,-1.5939078751857356,-0.03417533432392274,-6.5196136701337295,-5.711144130757801,0.0
2019-06-05,1.0,-0.0,-1.5533162881636338,-0.19867649270567003,-6.759211911565649,-5.528650924951121,0.0
2019-06-06,1.0,-0.0,-1.5739156536094854,-0.15698634248836862,-6.726849767372055,-5.55065285907249,0.0
2019-06-07,1.0,-0.0,-1.6062602965403625,-0.1419799311067845,-6.6977684588887225,-5.530627527332634,0.0
2019-06-10,1.0,-0.0,-1.6131484794275492,-0.11091234347048301,-6.652653548002385,-5.530858676207513,0.0
2019-06-11,1.0,-0.0,-1.6030943171675096,-0.10770603986908657,-6.6506991966676585,-5.5151740553406725,0.0
2019-06-12,1.0,-0.0,-1.5972284309342868,-0.09804798092683653,-6.669199821189093,-5.536432722396066,0.0
2019-06-13,1.0,-0.0,-1.5883932567507084,-0.08623004624794868,-6.689840369983589,-5.554378636431448,0.0
2019-06-14,1.0,-0.0,-1.5429599640125957,-0.13675213675213674,-6.764432448642975,-5.550457339931024,0.0
2019-06-17,1.0,-0.0,-1.5346119268804317,-0.13709919089002098,-6.767156128258915,-5.54465088402757,0.0
2019-06-18,1.0,-0.0,-1.5695134809459255,-0.11763819852387407,-6.81955113721946,-5.5558065973791235,0.0
2019-06-19,1.0,-0.0,-1.5555887627017335,-0.14629408248655112,-6.780633592349074,-5.460699342498506,0.0
2019-06-20,1.0,-0.0,-1.554161063797998,-0.14358284775138205,-6.78230987598984,-5.460929329149858,0.0
2019-06-21,1.0,-0.0,-1.5881559220389805,-0.12488755622188907,-6.775562218890555,-5.503898050974513,0.0
2019-06-24,1.0,-0.0,-1.5629318113547612,-0.11294683088014418,-6.811504956443376,-5.532291979573445,0.0
2019-06-25,1.0,-0.0,-1.587347123659973,-0.0886305299713121,-6.859731239619508,-5.563339876189039,0.0
2019-06-26,1.0,-0.0,-1.588775203129702,-0.060788444176948536,-6.808757147156184,-5.588173337345771,0.0
2019-06-27,1.0,-0.0,-1.5805965652304912,-0.04700210906899669,-6.821934317565533,-5.615245555890329,0.0
2019-06-28,1.0,-0.0,-1.5357679591223323,-0.04313195070634205,-6.840246468289751,-5.609407874962429,0.0
2019-07-01,1.0,-0.0,-1.6757716049382718,-0.17391975308641977,-6.842438271604939,-5.739969135802469,0.0
2019-07-02,1.0,-0.0,-1.7749401436552275,-0.17126895450917798,-7.057302474062251,-5.958180367118915,0.0
2019-07-03,1.0,-0.0,-1.7995520716685331,-0.15069588865781475,-7.067029275315949,-5.980163173892177,0.0
2019-07-05,1.0,-0.0,-1.8003519436890099,-0.13261878099504082,-7.064949608062711,-5.999520076787714,0.0
2019-07-08,1.0,-0.0,-1.8094706632653061,-0.1175063775510204,-7.027423469387755,-5.989317602040816,0.0
2019-07-09,1.0,-0.0,-1.7848984771573604,-0.11326142131979695,-6.988578680203046,-5.976205583756346,0.0
2019-07-10,1.0,-0.0,-1.7617460317460318,-0.10952380952380952,-7.016984126984127,-5.984920634920635,0.0
2019-07-11,1.0,-0.0,-1.7506365372374286,-0.14528962444302992,-7.035486950986633,-5.982017823042649,0.0
2019-07-12,1.0,-0.0,-1.7815927515498333,-0.13559052614846606,-7.0068351613416,-5.971705611190591,0.0
2019-07-15,1.0,-0.0,-1.8656050955414014,-0.21719745222929937,-6.988853503184714,-5.851910828025478,0.0
2019-07-16,1.0,-0.0,-1.8671875000000002,-0.25589923469387754,-6.9907525510204085,-5.830038265306122,0.0
2019-07-17,1.0,-0.0,-1.9233216671969455,-0.22430798600063634,-6.964206172446707,-5.796531975819281,0.0
2019-07-18,1.0,-0.0,-1.9194928684627575,-0.23296354992076068,-6.935816164817749,-5.75958795562599,0.0
2019-07-19,1.0,-0.0,-1.921791233049511,-0.2541784925890886,-6.868653421633554,-5.723431094292022,0.0
2019-07-22,1.0,-0.0,-1.871968503937008,-0.22330708661417323,-6.877952755905512,-5.774645669291338,0.0
2019-07-23,1.0,-0.0,-1.8788022064617806,-0.22742316784869973,-6.881639085894404,-5.7725768321513,0.0
2019-07-24,1.0,-0.0,-1.8837614969869965,-0.307802093244529,-6.913098636219473,-5.753409451316207,0.0
2019-07-25,1.0,-0.0,-1.8008239581682777,-0.3557280938044684,-6.9757566154333706,-5.713040722547932,0.0
2019-07-26,1.0,-0.0,-1.7623872091182522,-0.37644451480132973,-6.981161943960741,-5.710305524774418,0.0
2019-07-29,1.0,-0.0,-1.698259493670886,-0.36867088607594933,-6.992879746835443,-5.762974683544303,0.0
2019-07-30,1.0,-0.0,-1.7024845703434088,-0.36762145909162847,-6.989238803608166,-5.765785725589493,0.0
2019-07-31,1.0,-0.0,-1.741706161137441,-0.3867298578199052,-6.936018957345972,-5.733333333333334,0.0
2019-08-01,1.0,-0.0,-1.8024536017615602,-0.3664674425920101,-6.8873859704309535,-5.6720666876376225,0.0
2019-08-02,1.0,-0.0,-1.7447442736115468,-0.43285221211170377,-6.844995293379354,-5.665829934107311,0.0
2019-08-05,1.0,-0.0,-1.7243849268140767,-0.37838679539084397,-6.815633758953597,-5.653223294923699,0.0
2019-08-06,1.0,-0.0,-1.7049132097675788,-0.3489261547513975,-6.258017063842307,-5.398352456604884,0.0
2019-08-07,1.0,-0.0,-1.7416156313794109,-0.28025663458734323,-6.177311169437154,-5.382473024205308,0.0
2019-08-08,1.0,-0.0,-1.737855579868709,-0.27833698030634574,-6.183953318745441,-5.387746170678337,0.0
2019-08-09,1.0,-0.0,-1.661377201921677,-0.24748871742611736,-6.150676954432959,-5.498616974814383,0.0
2019-08-12,1.0,-0.0,-1.6259340659340658,-0.3642490842490842,-6.22989010989011,-5.4319413919413915,0.0
2019-08-13,1.0,-0.0,-1.5572840942134343,-0.3394882233207328,-6.208927013666764,-5.433410875254435,0.0
2019-08-14,1.0,-0.0,-1.6018210724093076,-0.32938285879462353,-6.127330539095245,-5.394421159127042,0.0
2019-08-15,1.0,-0.0,-1.6697120708748616,-0.3795681063122924,-5.81436877076412,-4.9790974529346625,0.0
2019-08-16,1.0,-0.0,-1.649827942188575,-0.3837577426015141,-5.766689607708189,-4.964349621472814,0.0
2019-08-19,1.0,-0.0,-1.5870775078050767,-0.36636351296321434,-5.721053346002444,-4.899687796932265,0.0
2019-08-20,1.0,-0.0,-1.5746069810818013,-0.4223288036237676,-5.554223288036238,-4.771516120436984,0.0
2019-08-21,1.0,-0.0,-1.5758501594048884,-0.4562964930924548,-5.525106269925612,-4.726354941551541,0.0
2019-08-22,1.0,-0.0,-1.5813245033112582,-0.4456953642384106,-5.513907284768212,-4.704105960264901,0.0
2019-08-23,1.0,-0.0,-1.6028575208360893,-0.44966265379018383,-5.503902632623363,-4.67284032279402,0.0
2019-08-26,1.0,-0.0,-1.5355044699872287,-0.43895274584929755,-5.30242656449553,-4.494508301404854,0.0
2019-08-27,1.0,-0.0,-1.5205566905005108,-0.43207354443309504,-5.322906026557711,-4.492594484167518,0.0
2019-08-28,1.0,-0.0,-1.4647096362476069,-0.48040842373962983,-5.345756222080408,-4.472495213784301,0.0
2019-08-29,1.0,-0.0,-1.417454638384871,-0.5192946588295426,-5.3805264502938925,-4.460516227958089,0.0
2019-08-30,1.0,-0.0,-1.381473469907113,-0.5482885863341392,-5.375238579972007,-4.419264537472961,0.0
2019-09-03,1.0,-0.0,-1.4313253012048193,-0.6069752694990488,-5.323272035510462,-4.320862396956246,0.0
2019-09-04,1.0,-0.0,-1.3469861841300892,-0.6341851082039369,-5.058564616701308,-4.186575375962832,0.0
2019-09-05,1.0,-0.0,-1.398163807683015,-0.6421841024402029,-4.977651606668277,-4.062092292824353,0.0
2019-09-06,1.0,-0.0,-1.3563997096540044,-0.7515122187273168,-5.0268570045971455,-3.962980885555287,0.0
2019-09-09,1.0,-0.0,-1.3650066320993608,-0.7462920535391293,-4.999879416375256,-3.9473049559869766,0.0
2019-09-10,1.0,-0.0,-1.3343791480632317,-0.8345601544587908,-5.018824665138168,-3.8793290696271265,0.0
2019-09-11,1.0,-0.0,-1.3062432073421086,-0.9061707523245984,-5.03236324115445,-3.831059050839271,0.0
2019-09-12,1.0,-0.0,-1.2712048192771084,-0.9087951807228914,-5.039277108433735,-3.8287951807228917,0.0
2019-09-13,1.0,-0.0,-1.2480547040792265,-0.8683093609997641,-4.9048573449658095,-3.7683329403442585,0.0
2019-09-16,1.0,-0.0,-1.2527692670280461,-0.8675465472543012,-4.897949563987744,-3.765967475842564,0.0
2019-09-17,1.0,-0.0,-1.2482913033231202,-0.866957341503653,-4.904312986094744,-3.764553382041009,0.0
2019-09-18,1.0,-0.0,-1.2719990576039581,-0.8587583932147487,-4.893273648250678,-3.7559194251384147,0.0
2019-09-19,1.0,-0.0,-1.2862194978191677,-0.8594836732288106,-4.877166096899681,-3.7654131792997756,0.0
2019-09-20,1.0,-0.0,-1.3223746452223275,-0.9037369914853359,-4.854541154210028,-3.74538789025544,0.0
2019-09-23,1.0,-0.0,-1.332036775106082,-0.9210278170674211,-4.8002121640735504,-3.733734087694484,0.0
2019-09-24,1.0,-0.0,-1.3316767246479706,-0.9151579694710685,-4.832682522778369,-3.7535202934563956,0.0
2019-09-25,1.0,-0.0,-1.3009433962264152,-0.9069575471698114,-4.836674528301887,-3.7477594339622637,0.0
2019-09-26,1.0,-0.0,-1.2036947010209043,-1.2393048128342246,-4.997447739426349,-3.7132960622265436,0.0
2019-09-27,1.0,-0.0,-1.1263145171038318,-1.179499576937024,-5.023691526652967,-3.7581288528949597,0.0
2019-09-30,1.0,-0.0,-0.9872293845779616,-1.3001702748722939,-5.06373145220141,-3.811359766480175,0.0
2019-10-01,1.0,-0.0,-0.9545620660250944,-1.333292727494214,-5.06919234985991,-3.8245827750030457,0.0
2019-10-02,1.0,-0.0,-0.9947451392538098,-1.7506568575932737,-5.492511823436679,-3.899238045191803,0.0
2019-10-03,1.0,-0.0,-1.1715290440218806,-1.7026569419119564,-5.412346965355561,-3.7376921073196145,0.0
2019-10-04,1.0,-0.0,-1.2104652661425441,-1.7482923057094983,-5.275808738239463,-3.6538213687330834,0.0
2019-10-07,1.0,-0.0,-1.2534976254652805,-1.7210884353741496,-5.218457194198434,-3.642279553330767,0.0
2019-10-08,1.0,-0.0,-1.2577914582531744,-1.713351288957291,-5.214056688469925,-3.640246248557138,0.0
2019-10-09,1.0,-0.0,-1.2718261532596264,-1.668699961875715,-5.1869360782818665,-3.5807599440843823,0.0
2019-10-10,1.0,-0.0,-1.4163460262703993,-1.90898235372164,-5.204723364733979,-3.7379594002918926,0.0
2019-10-11,1.0,-0.0,-1.4455432313243353,-2.104503541360417,-5.066818121074435,-3.7467593211278905,0.0
2019-10-14,1.0,-0.0,-1.3121448394343862,-2.2035152636447735,-5.075987841945289,-3.62362891502577,0.0
2019-10-15,1.0,-0.0,-1.296206942769066,-2.2950006701514543,-5.174507438681142,-3.6373140329714517,0.0
2019-10-16,1.0,-0.0,-1.474558114622389,-2.296598821638993,-4.996384574183182,-3.6227905731119447,0.0
2019-10-17,1.0,-0.0,-1.4464914657274452,-2.385667840693579,-5.060146301815227,-3.6542942292061773,0.0
2019-10-18,1.0,-0.0,-1.5668320150154176,-2.4177503686821287,-4.822094114492559,-3.5999463735085127,0.0
2019-10-21,1.0,-0.0,-1.436674229280662,-2.410516482049913,-4.785533164286668,-3.7131989857200054,0.0
2019-10-22,1.0,-0.0,-1.4036486486486488,-2.438918918918919,-4.87364864864865,-3.7974324324324322,0.0
2019-10-23,1.0,-0.0,-1.4019924609585352,-2.373182552504039,-4.872913301023155,-3.814485729671513,0.0
2019-10-24,1.0,-0.0,-1.3483130719847016,-2.619314301324956,-4.890178937303647,-3.8015298456495015,0.0
2019-10-25,1.0,-0.0,-1.3544908544908543,-2.5918645918645917,-4.8917553917553915,-3.8119028119028115,0.0
2019-10-28,1.0,-0.0,-1.4510263121642097,-2.6732332277173163,-4.92092574734812,-3.730816916930707,0.0
2019-10-29,1.0,-0.0,-1.4423781346858269,-2.9158918005071848,-4.970132431670893,-3.76007326007326,0.0
2019-10-30,1.0,-0.0,-1.4461343472750317,-2.913392479932404,-4.964793691029432,-3.7583438952260244,0.0
2019-10-31,1.0,-0.0,-1.4289340101522843,-2.9311900733220533,-4.928934010152284,-3.811336717428088,0.0
2019-11-01,1.0,-0.0,-1.4732457998023436,-2.971904560214598,-4.923761118170266,-3.7492587886488775,0.0
2019-11-04,1.0,-0.0,-1.4245841556244714,-3.025937411897378,-4.946997462644488,-3.6989004792782634,0.0
2019-11-05,1.0,-0.0,-1.5031347962382444,-3.435024223425477,-4.816756910800797,-3.4941578797378168,0.0
2019-11-06,1.0,-0.0,-1.471180106367687,-3.412390398160126,-4.824349575966652,-3.6659479660773315,0.0
2019-11-07,1.0,-3.7025952281289243,-3.7823357053160316,-4.156132272917539,-4.201548765173713,-4.08643784010046,0.0
2019-11-08,1.0,-3.728691983122363,-3.8040084388185655,-4.195569620253164,-4.24324894514768,-4.125527426160338,0.0
2019-11-11,1.0,-3.715906703088884,-3.776843874763606,-4.190796385795335,-4.223156125236394,-4.106114729985291,0.0
2019-11-12,1.0,-3.7495227995758222,-3.8072110286320258,-4.2379639448568405,-4.267656415694592,-4.146553552492047,0.0
2019-11-13,1.0,-3.8256189451022604,-3.858557588805167,-4.337997847147471,-4.318406889128095,-4.187944025834231,0.0
2019-11-14,1.0,-3.829920241431343,-3.860745850398793,-4.34899762879931,-4.323992239706833,-4.19271394697133,0.0
2019-11-15,1.0,-3.862796260056534,-3.888888888888889,-4.396173081104588,-4.36616655794738,-4.230050010871929,0.0
2019-11-18,1.0,-3.875381263616558,-3.8925925925925924,-4.408278867102396,-4.3760348583878,-4.234422657952069,0.0
2019-11-19,1.0,-3.9761267291387776,-4.030120481927711,-4.48995983935743,-4.470548862115127,-4.3447121820615795,0.0
2019-11-20,1.0,-3.9754573850959396,-4.030566711289603,-4.489736724676484,-4.470771976796073,-4.345158411423472,0.0
2019-11-21,1.0,-4.048361581920904,-4.062372881355932,-4.568135593220339,-4.519096045197741,-4.40090395480226,0.0
2019-11-22,1.0,-4.041488162344983,-4.050281848928974,-4.558060879368658,-4.5091319052987595,-4.3887260428410375,0.0
2019-11-25,1.0,-4.04557761732852,-4.052797833935018,-4.562274368231047,-4.512409747292419,-4.390342960288809,0.0
2019-11-26,1.0,-4.0512531045382705,-4.038834951456311,-4.572138180176112,-4.51975615263039,-4.3967035448182425,0.0
2019-11-27,1.0,-4.043517474633596,-4.0439684329199554,-4.558060879368658,-4.509582863585119,-4.392784667418264,0.0
2019-11-29,1.0,-4.081234399818471,-4.059223961878829,-4.606988881325164,-4.543680508282279,-4.400045382346267,0.0
2019-12-02,1.0,-4.192513368983957,-4.159032783073704,-4.744943036503139,-4.6561264822134385,-4.497791211346199,0.0
2019-12-03,1.0,-4.16581868640148,-4.135522664199815,-4.715078630897318,-4.632053654024052,-4.478260869565218,0.0
2019-12-04,1.0,-4.2390232448931675,-4.215073961023714,-4.783752054472881,-4.697816388823667,-4.543789621976989,0.0
2019-12-05,1.0,-4.306171074577079,-4.272575649273291,-4.8632356445079825,-4.763640695735049,-4.621157969978556,0.0
2019-12-06,1.0,-4.181169429097606,-4.148941068139964,-4.68024861878453,-4.585405156537753,-4.4244935543278086,0.0
2019-12-09,1.0,-4.342550655542312,-4.289153754469607,-4.862455303933253,-4.7561382598331345,-4.587365911799761,0.0
2019-12-10,1.0,-4.538177339901478,-4.396305418719212,-5.096059113300493,-4.926354679802956,-4.6736453201970445,0.0
2019-12-11,1.0,-4.528125767624662,-4.378285433554409,-5.084500122819946,-4.912060918693196,-4.661262589044461,0.0
2019-12-12,1.0,-4.52837140751658,-4.377794153770572,-5.084500122819946,-4.912306558585113,-4.661262589044461,0.0
2019-12-13,1.0,-4.413215226238927,-4.260952836964329,-4.961694996408905,-4.777591572899209,-4.526933205649988,0.0
2019-12-16,1.0,-4.3942353501667455,-4.239876131491187,-4.936874702239161,-4.75107193901858,-4.498570747975226,0.0
2019-12-17,1.0,-4.432181168057211,-4.204052443384982,-4.967818831942789,-4.759237187127533,-4.4746126340882,0.0
2019-12-18,1.0,-4.736349848331648,-4.485338725985844,-5.261627906976744,-5.042214357937311,-4.75252780586451,0.0
2019-12-19,1.0,-4.786316058207812,-4.541996425836099,-5.310186367117692,-5.089098800102119,-4.802399795762063,0.0
2019-12-20,1.0,-4.826858759969128,-4.589657833804991,-5.346282480061744,-5.125546694108566,-4.838693079495755,0.0
2019-12-23,1.0,-4.823605039856004,-4.59064026742093,-5.342761635381846,-5.1221393674466436,-4.834404731293392,0.0
2019-12-24,1.0,-4.832346124130826,-4.598763842389904,-5.349472057687354,-5.130826680401751,-4.841874839041978,0.0
2019-12-26,1.0,-4.830072090628218,-4.597322348094748,-5.348094747682801,-5.129248197734295,-4.841915550978373,0.0
2019-12-27,1.0,-4.862399585384815,-4.629437678154963,-5.387406063747085,-5.1624773257320555,-4.87146929256284,0.0
2019-12-30,1.0,-4.783969465648855,-4.538931297709924,-5.296437659033079,-5.065648854961832,-4.76030534351145,0.0
2019-12-31,1.0,-4.7658548959918825,-4.530695078640285,-5.277270421106038,-5.048706240487063,-4.745053272450533,0.0
2020-01-02,1.0,-4.778992878942014,-4.5452695829094605,-5.289674465920651,-5.0607833163784335,-4.757375381485249,0.0
2020-01-03,1.0,-4.80460947503201,-4.581818181818181,-5.328809218950064,-5.095006402048655,-4.797951344430217,0.0
2020-01-06,1.0,-4.82481376830208,-4.6015926021063445,-5.34369380940149,-5.106601592602106,-4.810428975083483,0.0
2020-01-07,1.0,-4.858659073259125,-4.636034170333938,-5.391923375614808,-5.148071447061869,-4.851669686771939,0.0
2020-01-08,1.0,-4.844863190500774,-4.623644811564275,-5.374032008260197,-5.131905007743934,-4.83866804336603,0.0
2020-01-09,1.0,-4.845895715023232,-4.630098089829634,-5.367836861125452,-5.128807434176562,-4.84047496128033,0.0
2020-01-10,1.0,-4.9159905783826225,-4.698508243915205,-5.444647997906308,-5.2009945040565295,-4.911018058099974,0.0
2020-01-13,1.0,-4.912679738562091,-4.692549019607844,-5.441045751633987,-5.1945098039215685,-4.903006535947712,0.0
2020-01-14,1.0,-4.973101265822784,-4.723628691983122,-5.501054852320675,-5.241561181434599,-4.9316983122362865,0.0
2020-01-15,1.0,-4.9973523960815465,-4.744241461477363,-5.522372253110935,-5.262377548318772,-4.9499602859412235,0.0
2020-01-16,1.0,-4.989690721649485,-4.736452550885541,-5.5099127676447255,-5.253766851704996,-4.944224160719006,0.0
2020-01-17,1.0,-4.9592962184873945,-4.707720588235294,-5.462184873949579,-5.214810924369748,-4.917016806722688,0.0
2020-01-21,1.0,-4.974190150118515,-4.718988675269951,-5.481432710034238,-5.2312351856729,-4.930734790624177,0.0
2020-01-22,1.0,-4.974190150118515,-4.717408480379247,-5.483012904924941,-5.2317619173031344,-4.929944693178825,0.0
2020-01-23,1.0,-5.014058355437666,-4.749602122015915,-5.516445623342175,-5.272944297082228,-4.971883289124668,0.0
2020-01-24,1.0,-5.018051499867268,-4.753650119458455,-5.520838863817361,-5.27740907884258,-4.976373772232545,0.0
2020-01-27,1.0,-5.0039724576271185,-4.736493644067797,-5.5124470338983045,-5.2624470338983045,-4.967690677966101,0.0
2020-01-28,1.0,-5.011683483802443,-4.764737121614445,-5.539033457249071,-5.272172065852364,-4.96574614976102,0.0
2020-01-29,1.0,-4.98045946659625,-4.749405862160021,-5.501188275679957,-5.236862952204912,-4.93847372590441,0.0
2020-01-30,1.0,-4.980474934036939,-4.743799472295514,-5.496569920844327,-5.234564643799472,-4.929551451187335,0.0
2020-01-31,1.0,-5.026652452025586,-4.803837953091685,-5.549307036247336,-5.288113006396589,-4.98454157782516,0.0
2020-02-03,1.0,-4.928627450980392,-4.708496732026144,-5.435032679738562,-5.181176470588235,-4.890457516339869,0.0
2020-02-04,1.0,-4.9151878914405005,-4.696242171189979,-5.423538622129436,-5.173538622129437,-4.887787056367432,0.0
2020-02-05,1.0,-4.860098267390741,-4.654771140418929,-5.380398241530902,-5.1269718127747606,-4.837341608482027,0.0
2020-02-06,1.0,-4.809900484817555,-4.5876499106915025,-5.322276090839499,-5.04975759122225,-4.746874202602704,0.0
2020-02-07,1.0,-4.7372391249685695,-4.527281870756852,-5.233844606487302,-4.969072164948454,-4.677143575559467,0.0
2020-02-10,1.0,-4.754160363086233,-4.533282904689864,-5.2523953605648,-4.9851235501765,-4.68910741301059,0.0
2020-02-11,1.0,-4.759979787771602,-4.544466902475999,-5.260232440626579,-4.9959575543203645,-4.704648812531581,0.0
2020-02-12,1.0,-4.762699014404852,-4.544351781652767,-5.26105635582512,-4.997978266363407,-4.70558503917109,0.0
2020-02-13,1.0,-4.769425461908377,-4.55403695267021,-5.2718299164768405,-5.005821311060491,-4.708681346494558,0.0
2020-02-14,1.0,-4.79318239633681,-4.580768252353091,-5.303230730094124,-5.029254642584584,-4.732383617400153,0.0
2020-02-18,1.0,-4.784662265109192,-4.574149314372779,-5.290248857287963,-5.019045200609447,-4.72524123920772,0.0
2020-02-19,1.0,-4.829787234042553,-4.632658292745449,-5.336836708536272,-5.063060753652909,-4.771853370930531,0.0
2020-02-20,1.0,-4.833076923076923,-4.633589743589744,-5.336666666666667,-5.064871794871795,-4.772820512820513,0.0
2020-02-21,1.0,-4.675937422398808,-4.493916066550782,-5.147256021852495,-4.892972436056618,-4.622051154705736,0.0
2020-02-24,1.0,-4.470490242741551,-4.314612089481199,-4.912422655878153,-4.676582579723941,-4.424083769633508,0.0
2020-02-25,1.0,-4.335422469823584,-4.220055710306406,-4.81267409470752,-4.54828226555246,-4.296425255338905,0.0
2020-02-26,1.0,-4.232510753905365,-4.096898347294544,-4.702965813900837,-4.437853746887027,-4.16979850577315,0.0
2020-02-27,1.0,-4.179704962002682,-4.044255699597675,-4.63455520786768,-4.3779615556548945,-4.114886008046491,0.0
2020-02-28,1.0,-4.016648648648649,-3.949621621621622,-4.4635675675675675,-4.2123243243243245,-3.9796756756756757,0.0
