Date,IWF,IWM,MTUM,PWR,SPY,VLUE,VXX
2018-11-26,-0.14536545528787262,-0.6559956444807404,-0.0,1.0,-0.4704505240234109,-0.45038791343405477,0.0
2018-11-27,-0.1445720818815331,-0.6564677700348432,-0.0,1.0,-0.47065548780487804,-0.4504028745644599,0.0
2018-11-28,-0.1460505894845754,-0.6515642442889428,-0.0,1.0,-0.47316687995207884,-0.4519835543333243,0.0
2018-11-29,-0.11772815743944635,-0.6453557525951557,-0.0,1.0,-0.47729238754325254,-0.4629649653979238,0.0
2018-11-30,-0.11717461261797237,-0.6456637551042483,-0.0,1.0,-0.47721679872359984,-0.4641823737797128,0.0
2018-12-03,-0.11905988234975196,-0.646723955650736,-0.0,1.0,-0.4790316896635854,-0.4660196806636125,0.0
2018-12-04,-0.11859122088767184,-0.6470460645825991,-0.0,1.0,-0.47946208280237507,-0.46620394219559147,0.0
2018-12-06,-0.11314106039249701,-0.6502493765586034,-0.0,1.0,-0.480727529003578,-0.4664968014745744,0.0
2018-12-07,-0.10280984534959704,-0.6556305815726421,-0.0,1.0,-0.4863319538226966,-0.47794598126769766,0.0
2018-12-10,-0.09893339138006095,-0.6573519808445799,-0.0,1.0,-0.48699390509360035,-0.4776882890727035,0.0
2018-12-11,-0.08710240602324186,-0.6635659337661629,-0.0,1.0,-0.48595122483496095,-0.49129794315019915,0.0
2018-12-12,-0.08756615199956352,-0.6633749795406186,-0.0,1.0,-0.48603306236019417,-0.4909433138741884,0.0
2018-12-13,-0.08826583592938735,-0.66639339782478,-0.0,1.0,-0.48505219434880037,-0.4929769907635132,0.0
2018-12-14,-0.08552649596056416,-0.6773380802409968,-0.0,1.0,-0.4812816650691497,-0.4944543338354101,0.0
2018-12-17,-0.07613949804735505,-0.6776633803970833,-0.0,1.0,-0.4741513504656307,-0.5029904142884453,0.0
2018-12-18,-0.07223826911548313,-0.6762493868875689,-0.0,1.0,-0.4731865496757317,-0.5032971824077607,0.0
2018-12-19,-0.06988470658780561,-0.677069421352449,-0.0,1.0,-0.47466543105562975,-0.5039930224317916,0.0
2018-12-20,-0.06987873185056284,-0.672059383326989,-0.0,1.0,-0.47544727826417965,-0.5016314100821143,0.0
2018-12-21,-0.06578662040550796,-0.67643391521197,-0.0,1.0,-0.4822454732733384,-0.48614875853843653,0.0
2018-12-24,-0.05300496331463099,-0.6646795425118688,-0.0,1.0,-0.48022766508416054,-0.4995414328873543,0.0
2018-12-26,-0.053589132124005255,-0.6719273331368398,-0.0,1.0,-0.4635459928726454,-0.4903673535007101,0.0
2018-12-27,-0.05063828657873085,-0.6626502826508135,-0.0,1.0,-0.45038350274688815,-0.4903527163672072,0.0
2018-12-28,-0.051079193989433724,-0.662224228104176,-0.0,1.0,-0.4506862771125919,-0.4908806116760029,0.0
2018-12-31,-0.05236046943869152,-0.6603472996654453,-0.0,1.0,-0.4509850777972492,-0.49147682013700805,0.0
2019-01-02,-0.05065138369285468,-0.6601926291490886,-0.0,1.0,-0.45002520629361353,-0.4923983125049749,0.0
2019-01-03,-0.0584131363238454,-0.6577446481152346,-0.0,1.0,-0.45642889354590543,-0.48011778125580284,0.0
2019-01-04,-0.03958669168362358,-0.6651251288285194,-0.0,1.0,-0.4512829999207209,-0.4866414735339975,0.0
2019-01-07,-0.03792494131919719,-0.6634754859297941,-0.0,1.0,-0.45080043252367014,-0.48516496558272015,0.0
2019-01-08,-0.04026121073281196,-0.652710851304737,-0.0,1.0,-0.45725044105642887,-0.48292387497695977,0.0
2019-01-09,-0.040088441999420917,-0.6511805427601274,-0.0,1.0,-0.45718722855413124,-0.483746150404043,0.0
2019-01-10,-0.04101660133126365,-0.6488989449867137,-0.0,1.0,-0.4585229813991423,-0.4824909889762951,0.0
2019-01-11,-0.042390988947215706,-0.6468912395473371,-0.0,1.0,-0.4608931915903875,-0.4877205940541824,0.0
2019-01-14,-0.04804749340369393,-0.6462269129287599,-0.0,1.0,-0.4616358839050132,-0.4825857519788918,0.0
2019-01-15,-0.04725698294524526,-0.6436189872749353,-0.0,1.0,-0.461956808701621,-0.4872485347695232,0.0
2019-01-16,-0.03426519891238352,-0.6477125735857027,-0.0,1.0,-0.45566378923470874,-0.5022306697288879,0.0
2019-01-17,-0.03422524804728731,-0.6472187038209837,-0.0,1.0,-0.45580008444162967,-0.5015568925480262,0.0
2019-01-18,-0.04709452918552628,-0.6424478689725543,-0.0,1.0,-0.4450694644305487,-0.48175086994060856,0.0
2019-01-22,-0.0,-0.7059872077173116,-0.0,1.0,-0.4384764601027577,-0.47690573555625465,0.0
2019-01-23,-0.0,-0.6990258209815116,-0.0,1.0,-0.44314670298014985,-0.47656209081862466,0.0
2019-01-24,-0.0,-0.70627252311067,-0.0,1.0,-0.4248707369300674,-0.4802318901133337,0.0
2019-01-25,-0.0,-0.7152677184018541,-0.0,1.0,-0.4205009349732676,-0.4979588611762226,0.0
2019-01-28,-0.0,-0.714637765647358,-0.0,1.0,-0.43359478509724947,-0.5016164078647517,0.0
2019-01-29,-0.0,-0.7124887214054456,-0.0,1.0,-0.42757815402579485,-0.5137200785520939,0.0
2019-01-30,-0.0,-0.7111553256400053,-0.0,1.0,-0.42485740814431616,-0.5168324711500198,0.0
2019-01-31,-0.0,-0.715168390347388,-0.0,1.0,-0.4066030230708035,-0.5300450808804031,0.0
2019-02-01,-0.0,-0.7143880311952889,-0.0,1.0,-0.40795267653456424,-0.5302933842644173,0.0
2019-02-04,-0.0,-0.7176639769912918,-0.0,1.0,-0.42560784000426083,-0.5197464781230859,0.0
2019-02-05,-0.0,-0.7146700764538214,-0.0,1.0,-0.4219877993553371,-0.5272383387943206,0.0
2019-02-06,-0.0,-0.7148376095702448,-0.0,1.0,-0.41835185037167294,-0.531132603309088,0.0
2019-02-07,-0.0,-0.7214472883195256,-0.0,1.0,-0.4038273206108891,-0.5215584553082238,0.0
2019-02-08,-0.0,-0.7125361185483656,-0.0,1.0,-0.4094319115658882,-0.52893460223206,0.0
2019-02-11,-0.0,-0.7022621070518268,-0.0,1.0,-0.4134983007646559,-0.5392948173322005,0.0
2019-02-12,-0.0,-0.7042549233263349,-0.0,1.0,-0.41526031838839134,-0.5381773726313552,0.0
2019-02-13,-0.0,-0.7063941885527261,-0.0,1.0,-0.4160879167664512,-0.5384103669407413,0.0
2019-02-14,-0.0,-0.7078257168697133,-0.0,1.0,-0.41607703356918657,-0.5360695855721658,0.0
2019-02-15,-0.0,-0.7122551107325382,-0.0,1.0,-0.41471465076660985,-0.5348701022146508,0.0
2019-02-19,-0.0,-0.701335674755215,-0.0,1.0,-0.42589931885908894,-0.5334982971477225,0.0
2019-02-20,-0.0,-0.6988881204447518,-0.0,1.0,-0.4299090280363888,-0.5312017875192849,0.0
2019-02-21,-0.0,-0.6947809381503816,-0.0,1.0,-0.4319334009285447,-0.5415176903783553,0.0
2019-02-22,-0.0,-0.6933550471206984,-0.0,1.0,-0.4325760205035107,-0.5437968870972048,0.0
2019-02-25,-0.0,-0.6919993586660254,-0.0,1.0,-0.4345839345839346,-0.5456416011971568,0.0
2019-02-26,-0.0,-0.692373470151248,-0.0,1.0,-0.4342365453476565,-0.5456148789482123,0.0
2019-02-27,-0.0,-0.7003556054650946,-0.0,1.0,-0.425683805245849,-0.5477126280045989,0.0
2019-02-28,-0.0,-0.7019433826084632,-0.0,1.0,-0.4274372477211366,-0.5437461573418162,0.0
2019-03-01,-0.0,-0.7032194234985829,-0.0,1.0,-0.4247820739076956,-0.5459382854698113,0.0
2019-03-04,-0.0,-0.7006708180773445,-0.0,1.0,-0.4261164711227517,-0.5457946922521849,0.0
2019-03-05,-0.0,-0.692451769994381,-0.0,1.0,-0.4391673133010462,-0.5441093837797341,0.0
2019-03-06,-0.0,-0.6930176565008025,-0.0,1.0,-0.43889780631353664,-0.5433119315141787,0.0
2019-03-07,-0.0,-0.6556358497106743,-0.0,1.0,-0.4690541585557718,-0.541905549185355,0.0
2019-03-08,-0.0,-0.6583384385904163,-0.0,1.0,-0.4638680979143915,-0.5414058546200357,0.0
2019-03-11,-0.0,-0.6587610713904599,-0.0,1.0,-0.4633710383096788,-0.5456728204033721,0.0
2019-03-12,-0.0,-0.6479537175916006,-0.0,1.0,-0.46981465609599316,-0.5606117420184272,0.0
2019-03-13,-0.0,-0.6535801738288082,-0.0,1.0,-0.4787019347200172,-0.5585394074751769,0.0
2019-03-14,-0.0,-0.6533710133225676,-0.0,1.0,-0.47893957744583504,-0.5590902974027722,0.0
2019-03-15,-0.0,-0.6477346278317152,-0.0,1.0,-0.4866774541531823,-0.5624595469255663,0.0
2019-03-18,-0.0,-0.6511123168746609,-0.0,1.0,-0.49175257731958766,-0.5700759631036354,0.0
2019-03-19,-0.0,-0.6496388028895769,-0.0,1.0,-0.4939981532779317,-0.5721579490521971,0.0
2019-03-20,-0.0,-0.650236657417986,-0.0,1.0,-0.4931178934769599,-0.5768184538382024,0.0
2019-03-21,-0.0,-0.651344956074741,-0.0,1.0,-0.5080914950907064,-0.560393831424919,0.0
2019-03-22,-0.0,-0.6486250783528194,-0.0,1.0,-0.5228245169378356,-0.5538931131278446,0.0
2019-03-25,-0.0,-0.6042935650667316,-0.0,1.0,-0.5470640786160968,-0.5558082243699072,0.0
2019-03-26,-0.0,-0.6118876373999186,-0.0,1.0,-0.546939883294884,-0.5552720857646899,0.0
2019-03-27,-0.0,-0.6102751796123085,-0.0,1.0,-0.548488545479192,-0.5523654602141792,0.0
2019-03-28,-0.0,-0.6099915923083182,-0.0,1.0,-0.5462558650429877,-0.5559382712701039,0.0
2019-03-29,-0.0,-0.6092050663122779,-0.0,1.0,-0.546120257112636,-0.5568061620243553,0.0
2019-04-01,-0.0,-0.6100181803381,-0.0,1.0,-0.5458985699943016,-0.557566548177896,0.0
2019-04-02,-0.0,-0.6126963421925105,-0.0,1.0,-0.552258274906245,-0.552584379585847,0.0
2019-04-03,-0.0,-0.6133739097356193,-0.0,1.0,-0.5534331440371708,-0.5503355704697986,0.0
2019-04-04,-0.0,-0.61193259037782,-0.0,1.0,-0.5579233487360695,-0.5482739874966023,0.0
2019-04-05,-0.0,-0.6123209091156241,-0.0,1.0,-0.5568605062121089,-0.549438599352962,0.0
2019-04-08,-0.0,-0.6095341572728508,-0.0,1.0,-0.5548553578704333,-0.5519217710172485,0.0
2019-04-09,-0.0,-0.6113371304583671,-0.0,1.0,-0.5431516137781394,-0.5577434228369947,0.0
2019-04-10,-0.0,-0.6148577020304983,-0.0,1.0,-0.5374160754573378,-0.5659300334339069,0.0
2019-04-11,-0.0,-0.6064998640195812,-0.0,1.0,-0.5534131085123742,-0.5596954038618439,0.0
2019-04-12,-0.0,-0.6056111897246109,-0.0,1.0,-0.5526559268531621,-0.5629422009361054,0.0
2019-04-15,-0.0,-0.6043347873500545,-0.0,1.0,-0.5600327153762268,-0.561886586695747,0.0
2019-04-16,-0.0,-0.6022786121180735,-0.0,1.0,-0.559868080351059,-0.5634931450843578,0.0
2019-04-17,-0.0,-0.5988110496032287,-0.0,1.0,-0.5718960486487961,-0.5562160835537618,0.0
2019-04-18,-0.0,-0.6003609330388407,-0.0,1.0,-0.5250767656090072,-0.5680924419544254,0.0
2019-04-22,-0.0,-0.6016463562262933,-0.0,1.0,-0.5227181018481156,-0.5657600946923842,0.0
2019-04-23,-0.0,-0.60343853418355,-0.0,1.0,-0.5216724513681492,-0.5654209379288079,0.0
2019-04-24,-0.0,-0.5991072148869229,-0.0,1.0,-0.524403689461371,-0.5656277731465297,0.0
2019-04-25,-0.0,-0.6009836329920182,-0.0,1.0,-0.5225079953774625,-0.564030207745438,0.0
2019-04-26,-0.0,-0.596077798402066,-0.0,1.0,-0.5280445484625937,-0.5660022059021332,0.0
2019-04-29,-0.0,-0.5968037021093413,-0.0,1.0,-0.528384631941455,-0.5653250107619457,0.0
2019-04-30,-0.0,-0.59684708920693,-0.0,1.0,-0.5313945980845798,-0.5619283331539869,0.0
2019-05-01,-0.0,-0.5918488209324863,-0.0,1.0,-0.5376332507806612,-0.5624528911381501,0.0
2019-05-02,-0.0,-0.5928308081487662,-0.0,1.0,-0.5287009876476763,-0.5696062864985603,0.0
2019-05-03,-0.0,-0.5814392916914107,-0.0,1.0,-0.5408141229822383,-0.5770933434108946,0.0
2019-05-06,-0.0,-0.5317082460483717,-0.0,1.0,-0.5840520173028266,-0.6048099681693283,0.0
2019-05-07,-0.0,-0.5329015403037065,-0.0,1.0,-0.5832199423066456,-0.6052631578947368,0.0
2019-05-08,-0.0,-0.5230289894337579,-0.0,1.0,-0.5760498509888919,-0.6102140341370903,0.0
2019-05-09,-0.0,-0.5237927864597415,-0.0,1.0,-0.5815173308819552,-0.5984156167198399,0.0
2019-05-10,-0.0,-0.5236060786328485,-0.0,1.0,-0.5816343085825537,-0.5987777837867071,0.0
2019-05-13,-0.0,-0.5238481505515898,-0.0,1.0,-0.5788989833441488,-0.6011248107289638,0.0
2019-05-14,-0.0,-0.5106533511115949,-0.0,1.0,-0.5940569811423441,-0.6164521483577784,0.0
2019-05-15,-0.0,-0.5099143206854345,-0.0,1.0,-0.5998640010879913,-0.6101999184006529,0.0
2019-05-16,-0.0,-0.5117240628910288,-0.0,1.0,-0.5970295413742451,-0.6114466024699418,0.0
2019-05-17,-0.0,-0.5049143728389012,-0.0,1.0,-0.5916305916305916,-0.6260992676087016,0.0
2019-05-20,-0.0,-0.5079300196206671,-0.0,1.0,-0.5909363418356224,-0.6262262916939176,0.0
2019-05-21,-0.0,-0.49980965847291714,-0.0,1.0,-0.5948988470741788,-0.6244561670654775,0.0
2019-05-22,-0.0,-0.498000272071827,-0.0,1.0,-0.5967895524418446,-0.6259284451095088,0.0
2019-05-23,-0.0,-0.4998367613450865,-0.0,1.0,-0.5962835999564697,-0.6245238872565023,0.0
2019-05-24,-0.0,-0.4780340696063249,-0.0,1.0,-0.6039612030320319,-0.6348792349281387,0.0
2019-05-28,-0.0,-0.4787095372583098,-0.0,1.0,-0.6005322615685422,-0.6363512926352379,0.0
2019-05-29,-0.0,-0.4863912383430926,-0.0,1.0,-0.6028789850357841,-0.6216384732162221,0.0
2019-05-30,-0.0,-0.4831932773109243,-0.0,1.0,-0.6008403361344538,-0.6267281105990783,0.0
2019-05-31,-0.0,-0.4953442552157836,-0.0,1.0,-0.5993900299587056,-0.6042212086043561,0.0
2019-06-03,-0.0,-0.5004439422067963,-0.0,1.0,-0.5995910350579815,-0.5905238518040197,0.0
2019-06-04,-0.0,-0.49714331913976173,-0.0,1.0,-0.5830323936829623,-0.6148062307982537,0.0
2019-06-05,-0.0,-0.4998919911432737,-0.0,1.0,-0.5807906248312361,-0.6195388021817789,0.0
2019-06-06,-0.0,-0.5048735048735049,-0.0,1.0,-0.5789075789075789,-0.6162216162216162,0.0
2019-06-07,-0.0,-0.519249966275462,-0.0,1.0,-0.5680561176311885,-0.6106569539997303,0.0
2019-06-10,-0.0,-0.5132493132977864,-0.0,1.0,-0.5698820487962514,-0.6098184951796198,0.0
2019-06-11,-0.0,-0.5155866238428113,-0.0,1.0,-0.5782030174624166,-0.6052198321232894,0.0
2019-06-12,-0.0,-0.5180417240169487,-0.0,1.0,-0.576687447710037,-0.6041076296116373,0.0
2019-06-13,-0.0,-0.5247056917593692,-0.0,1.0,-0.577519170536775,-0.5978507398207149,0.0
2019-06-14,-0.0,-0.5268945022288262,-0.0,1.0,-0.5806024584627854,-0.5941375118195327,0.0
2019-06-17,-0.0,-0.5249027657735523,-0.0,1.0,-0.5805693604148661,-0.5954786084701815,0.0
2019-06-18,-0.0,-0.5171947658700119,-0.0,1.0,-0.58397318049097,-0.6024386287444576,0.0
2019-06-19,-0.0,-0.5117713914596526,-0.0,1.0,-0.5856740812902528,-0.6086215294690697,0.0
2019-06-20,-0.0,-0.5172684671018771,-0.0,1.0,-0.582848010401712,-0.60868976352358,0.0
2019-06-21,-0.0,-0.5182353100680605,-0.0,1.0,-0.5859974511239459,-0.6073103934488462,0.0
2019-06-24,-0.0,-0.5222895330200211,-0.0,1.0,-0.5842003748879411,-0.6100893754584228,0.0
2019-06-25,-0.0,-0.5259726146489893,-0.0,1.0,-0.5815583568789393,-0.6092968919800044,0.0
2019-06-26,-0.0,-0.5275992079637616,-0.0,1.0,-0.5770743483331977,-0.6077793148344047,0.0
2019-06-27,-0.0,-0.5275250536378697,-0.0,1.0,-0.5914016457999511,-0.5969148040520356,0.0
2019-06-28,-0.0,-0.5143082102519548,-0.0,1.0,-0.6033340573414423,-0.5973881407471764,0.0
2019-07-01,-0.0,-0.5071980479869865,-0.0,1.0,-0.6117120780805205,-0.5922190592381726,0.0
2019-07-02,-0.0,-0.5043357707885938,-0.0,1.0,-0.6234267540163645,-0.5906162503058145,0.0
2019-07-03,-0.0,-0.506972950931086,-0.0,1.0,-0.6191382356938969,-0.5923882017126546,0.0
2019-07-05,-0.0,-0.49957879290198104,-0.0,1.0,-0.6207777385255034,-0.5971086170819859,0.0
2019-07-08,-0.0,-0.49620583675578644,-0.0,1.0,-0.6259689395381728,-0.5976283079935812,0.0
2019-07-09,-0.0,-0.4936753528773073,-0.0,1.0,-0.6210369163952225,-0.5997014115092291,0.0
2019-07-10,-0.0,-0.504867532608401,-0.0,1.0,-0.6088076578897416,-0.5980421400873174,0.0
2019-07-11,-0.0,-0.511656907395359,-0.0,1.0,-0.5965625677727174,-0.6026621123400564,0.0
2019-07-12,-0.0,-0.5193193518669051,-0.0,1.0,-0.5880344659404975,-0.6022326992900884,0.0
2019-07-15,-0.0,-0.5434305084745763,-0.0,1.0,-0.5765694915254237,-0.591864406779661,0.0
2019-07-16,-0.0,-0.5418970189701897,-0.0,1.0,-0.5683468834688347,-0.5997831978319783,0.0
2019-07-17,-0.0,-0.5359759889679042,-0.0,1.0,-0.5651515561203796,-0.6028175107481816,0.0
2019-07-18,-0.0,-0.5367593418172976,-0.0,1.0,-0.5655345708032747,-0.5996055226824458,0.0
2019-07-19,-0.0,-0.5342907858641278,-0.0,1.0,-0.5637943090742833,-0.5913614114356409,0.0
2019-07-22,-0.0,-0.5223788261875303,-0.0,1.0,-0.562079724568293,-0.6053311097961159,0.0
2019-07-23,-0.0,-0.5258226075717595,-0.0,1.0,-0.5593192956001939,-0.6075179061877323,0.0
2019-07-24,-0.0,-0.5263540041951271,-0.0,1.0,-0.5589738073468509,-0.6038831818426289,0.0
2019-07-25,-0.0,-0.5236699911287938,-0.0,1.0,-0.5630258877926826,-0.6015753111642786,0.0
2019-07-26,-0.0,-0.528252158244359,-0.0,1.0,-0.5606863351531614,-0.6004625769841057,0.0
2019-07-29,-0.0,-0.520469094625854,-0.0,1.0,-0.5607886384420895,-0.6085050298563667,0.0
2019-07-30,-0.0,-0.5153897759291561,-0.0,1.0,-0.5595867435931839,-0.6085066416208238,0.0
2019-07-31,-0.0,-0.5169257201148962,-0.0,1.0,-0.5589648600037582,-0.6086011113795603,0.0
2019-08-01,-0.0,-0.5234578510621157,-0.0,1.0,-0.5559524129226308,-0.6060907162231115,0.0
2019-08-02,-0.0,-0.5277469328061101,-0.0,1.0,-0.5271781816212117,-0.6534138612788777,0.0
2019-08-05,-0.0,-0.536006366979527,-0.0,1.0,-0.5473681321697129,-0.6609857840715737,0.0
2019-08-06,-0.0,-0.535851211354923,-0.0,1.0,-0.5219294667863067,-0.6613100579166328,0.0
2019-08-07,-0.0,-0.5380896770864453,-0.0,1.0,-0.5150321827218164,-0.6627196436815948,0.0
2019-08-08,-0.0,-0.5416044522872269,-0.0,1.0,-0.5137505090267408,-0.6594543233337857,0.0
2019-08-09,-0.0,-0.537855188666468,-0.0,1.0,-0.5073814231925671,-0.6635425413766016,0.0
2019-08-12,-0.0,-0.5318316441594435,-0.0,1.0,-0.5500366817922452,-0.6353014699888595,0.0
2019-08-13,-0.0,-0.5272841255996512,-0.0,1.0,-0.5556312690798082,-0.64277147841256,0.0
2019-08-14,-0.0,-0.5322620115833265,-0.0,1.0,-0.5475161106126112,-0.6393126138619246,0.0
2019-08-15,-0.0,-0.5421329378454901,-0.0,1.0,-0.5341782391802615,-0.6201968450856141,0.0
2019-08-16,-0.0,-0.5417823918026156,-0.0,1.0,-0.5364972360792774,-0.6182014291492517,0.0
2019-08-19,-0.0,-0.5356047150008073,-0.0,1.0,-0.5398030033909252,-0.6158297001991495,0.0
2019-08-20,-0.0,-0.5349698189134808,-0.0,1.0,-0.5360160965794768,-0.61177733065057,0.0
2019-08-21,-0.0,-0.5377419181901035,-0.0,1.0,-0.5381439982844582,-0.6046748512303651,0.0
2019-08-22,-0.0,-0.5396234500120517,-0.0,1.0,-0.5319638983368596,-0.6065775730469483,0.0
2019-08-23,-0.0,-0.5412473233404711,-0.0,1.0,-0.5308886509635974,-0.6045503211991435,0.0
2019-08-26,-0.0,-0.5261313868613139,-0.0,1.0,-0.5326078301260784,-0.5955673523556736,0.0
2019-08-27,-0.0,-0.5217898729476672,-0.0,1.0,-0.5260603167024748,-0.6045993474974138,0.0
2019-08-28,-0.0,-0.5266656074568372,-0.0,1.0,-0.5215019595381846,-0.599857006673022,0.0
2019-08-29,-0.0,-0.508851194250687,-0.0,1.0,-0.526421475375185,-0.6068748678926231,0.0
2019-08-30,-0.0,-0.5063845504432251,-0.0,1.0,-0.5280445335584635,-0.6038149008020262,0.0
2019-09-03,-0.0,-0.5131398416886543,-0.0,1.0,-0.5219261213720316,-0.6034564643799473,0.0
2019-09-04,-0.0,-0.525998731769182,-0.0,1.0,-0.519419784400761,-0.596702599873177,0.0
2019-09-05,-0.0,-0.5282724726523278,-0.0,1.0,-0.5188130846060349,-0.5952280293822332,0.0
2019-09-06,-0.0,-0.5279501465501307,-0.0,1.0,-0.522933115048454,-0.5896860394497109,0.0
2019-09-09,-0.0,-0.5298885779162485,-0.0,1.0,-0.5233141469081691,-0.5871310133600887,0.0
2019-09-10,-0.0,-0.5362480127186009,-0.0,1.0,-0.48770535241123475,-0.6257286698463169,0.0
2019-09-11,-0.0,-0.5753513865523417,-0.0,1.0,-0.4171324686601183,-0.720925815379606,0.0
2019-09-12,-0.0,-0.537627984030852,-0.0,1.0,-0.44480052144156873,-0.7334129980174358,0.0
2019-09-13,-0.0,-0.5345403219239434,-0.0,1.0,-0.443717597242203,-0.7361092261339268,0.0
