Date,IWF,IWM,MTUM,SPY,VLUE,VXX,WRE
2018-11-09,-0.0653359275539862,-0.5423842809444884,-0.0,-0.48074751987701475,-0.3135884316975331,0.0,1.0
2018-11-12,-0.0647693817468106,-0.5342157543263362,-0.0,-0.48316139687402765,-0.31137652887814454,0.0,1.0
2018-11-13,-0.047585142992761356,-0.5320992049365136,-0.0,-0.48622285510857954,-0.3074166370001187,0.0,1.0
2018-11-14,-0.049334600760456274,-0.5319391634980989,-0.0,-0.48752376425855515,-0.30762832699619774,0.0,1.0
2018-11-15,-0.0485875169284136,-0.532158046045285,-0.0,-0.4878709401506332,-0.30730119508660225,0.0,1.0
2018-11-16,-0.046201256370747894,-0.5258741258741259,-0.0,-0.48709256844850063,-0.31134289439374185,0.0,1.0
2018-11-19,-0.043127004871094214,-0.5286681715575621,-0.0,-0.4907686824284187,-0.31357966021147676,0.0,1.0
2018-11-20,-0.017222235346925276,-0.523919771315174,-0.0,-0.49497980108200057,-0.32632474190271443,0.0,1.0
2018-11-21,-0.019062580599779597,-0.5203404534690146,-0.0,-0.49363408286243526,-0.31168374405027083,0.0,1.0
2018-11-23,-0.02033882419101624,-0.5100639688825364,-0.0,-0.4991681702087776,-0.31361154720341167,0.0,1.0
2018-11-26,-0.020121808386038886,-0.5109861794331225,-0.0,-0.4984773951745139,-0.31290700398219723,0.0,1.0
2018-11-27,-0.015020408163265307,-0.5122332361516035,-0.0,-0.49567346938775503,-0.3094344023323615,0.0,1.0
2018-11-28,-0.0061823049774857005,-0.5889010587805769,-0.0,-0.5110867713277352,-0.32780820250699766,0.0,1.0
2018-11-29,-0.0,-0.5775265733085878,-0.0,-0.5040131119091807,-0.32873773771361087,0.0,1.0
2018-11-30,-0.0,-0.5785273411129328,-0.0,-0.5060034718873565,-0.32647796315941746,0.0,1.0
2018-12-03,-0.0,-0.5795350407562823,-0.0,-0.5058602228331646,-0.3262190710461583,0.0,1.0
2018-12-04,-0.0,-0.5795946856647732,-0.0,-0.5031529796861461,-0.3241311254452681,0.0,1.0
2018-12-06,-0.0,-0.5510016497761018,-0.0,-0.4999292953099222,-0.3058684892764553,0.0,1.0
2018-12-07,-0.0,-0.5535090204968357,-0.0,-0.504533862283933,-0.30334372343440064,0.0,1.0
2018-12-10,-0.0,-0.5556596262820213,-0.0,-0.5007727251440078,-0.285158994052358,0.0,1.0
2018-12-11,-0.0,-0.5580172737514082,-0.0,-0.49598666917010886,-0.2929731505820503,0.0,1.0
2018-12-12,-0.0,-0.5579965263108483,-0.0,-0.495822184668826,-0.2932450828521804,0.0,1.0
2018-12-13,-0.0,-0.5542664846801901,-0.0,-0.5062832399868217,-0.2927472113710171,0.0,1.0
2018-12-14,-0.0,-0.5502811037143328,-0.0,-0.5089035778974854,-0.29314765590082564,0.0,1.0
2018-12-17,-0.0,-0.5481488428802551,-0.0,-0.5011137424089662,-0.29548172290088864,0.0,1.0
2018-12-18,-0.0,-0.546592717401479,-0.0,-0.49988299166900685,-0.2936909107928485,0.0,1.0
2018-12-19,-0.0,-0.5467868430293807,-0.0,-0.5000585274493738,-0.29427601545124665,0.0,1.0
2018-12-20,-0.0,-0.5453312125748503,-0.0,-0.49983626497005984,-0.293904378742515,0.0,1.0
2018-12-21,-0.0,-0.5450196041822255,-0.0,-0.4995098954443614,-0.2893017176997759,0.0,1.0
2018-12-24,-0.0,-0.5296368443022124,-0.0,-0.4918834933444645,-0.29748156393488245,0.0,1.0
2018-12-26,-0.0,-0.5302807533431352,-0.0,-0.5012018950267217,-0.30229410254615047,0.0,1.0
2018-12-27,-0.0,-0.5106984163153697,-0.0,-0.4669704910561695,-0.3009912270707531,0.0,1.0
2018-12-28,-0.0,-0.5148117765016863,-0.0,-0.46568225321301615,-0.29824081669856894,0.0,1.0
2018-12-31,-0.0,-0.51171875,-0.0,-0.469983552631579,-0.3026772660818714,0.0,1.0
2019-01-02,-0.0,-0.5110933576808948,-0.0,-0.4677927413832459,-0.3037206117324812,0.0,1.0
2019-01-03,-0.0,-0.5112709832134292,-0.0,-0.4796163069544364,-0.2929998858056412,0.0,1.0
2019-01-04,-0.0,-0.51638505446524,-0.0,-0.46060082323243806,-0.2971368794487526,0.0,1.0
2019-01-07,-0.0,-0.5019964109466128,-0.0,-0.4552938537460745,-0.28586810228802156,0.0,1.0
2019-01-08,-0.0,-0.49404415386682193,-0.0,-0.46063767856343196,-0.2843580672607586,0.0,1.0
2019-01-09,-0.0,-0.5030138095452296,-0.0,-0.4634744276010976,-0.2826233637713103,0.0,1.0
2019-01-10,-0.0,-0.5014049679667303,-0.0,-0.4647184444194672,-0.2818253343823761,0.0,1.0
2019-01-11,-0.0,-0.4869903523961589,-0.0,-0.46778509906222593,-0.29408325274922975,0.0,1.0
2019-01-14,-0.0,-0.48841759625764664,-0.0,-0.4697058294350486,-0.290864519611371,0.0,1.0
2019-01-15,-0.0,-0.48625359971202303,-0.0,-0.46960493160547156,-0.2939614830813535,0.0,1.0
2019-01-16,-0.0,-0.4885727089401748,-0.0,-0.45455971319740085,-0.29751288371050866,0.0,1.0
2019-01-17,-0.0,-0.4908009622238061,-0.0,-0.44799091233071986,-0.28857804704205275,0.0,1.0
2019-01-18,-0.0,-0.4838196405360584,-0.0,-0.4487248442472323,-0.3084801219129577,0.0,1.0
2019-01-22,-0.0,-0.5120454196716281,-0.0,-0.47640237620289794,-0.20362129814331748,0.0,1.0
2019-01-23,-0.0,-0.4841264617477347,-0.0,-0.4818666491147239,-0.2279997367208583,0.0,1.0
2019-01-24,-0.0,-0.48232428518136533,-0.0,-0.4846942134252046,-0.22735950494832238,0.0,1.0
2019-01-25,-0.0,-0.4831623894000088,-0.0,-0.5430954791565787,-0.17473698111546418,0.0,1.0
2019-01-28,-0.0,-0.4924598706144709,-0.0,-0.5355810205118015,-0.17990329204477712,0.0,1.0
2019-01-29,-0.0,-0.47999734624825846,-0.0,-0.5383577699639532,-0.19312678298945135,0.0,1.0
2019-01-30,-0.0,-0.4775094172390871,-0.0,-0.537801905606027,-0.2004874806115666,0.0,1.0
2019-01-31,-0.0,-0.4932166688762208,-0.0,-0.510384904326307,-0.20595253877767467,0.0,1.0
2019-02-01,-0.0,-0.4916999692591454,-0.0,-0.497013745553555,-0.2070616134557112,0.0,1.0
2019-02-04,-0.0,-0.49475166692339856,-0.0,-0.5064366349052659,-0.1993486345531765,0.0,1.0
2019-02-05,-0.0,-0.5097696830378852,-0.0,-0.5184341983113037,-0.18210954422881395,0.0,1.0
2019-02-06,-0.0,-0.5152932868429183,-0.0,-0.51418987509379,-0.17734033631990115,0.0,1.0
2019-02-07,-0.0,-0.517712974809194,-0.0,-0.5146468434287731,-0.17349009573388624,0.0,1.0
2019-02-08,-0.0,-0.5268731268731269,-0.0,-0.5399489399489399,-0.15318015318015318,0.0,1.0
2019-02-11,-0.0,-0.5185342325041311,-0.0,-0.5334286097092582,-0.18109954892590774,0.0,1.0
2019-02-12,-0.0,-0.5113002511166915,-0.0,-0.5269450432231827,-0.1840040889797551,0.0,1.0
2019-02-13,-0.0,-0.5170652632513935,-0.0,-0.5239491039904071,-0.17955721359891635,0.0,1.0
2019-02-14,-0.0,-0.49511473147715385,-0.0,-0.5406067080634751,-0.18991342280385481,0.0,1.0
2019-02-15,-0.0,-0.5109879099592546,-0.0,-0.5326520161200543,-0.18288691470175675,0.0,1.0
2019-02-19,-0.0,-0.5214017409298455,-0.0,-0.5352347106322679,-0.19260442205177805,0.0,1.0
2019-02-20,-0.0,-0.5211533703695373,-0.0,-0.5354355502575291,-0.1925732664582443,0.0,1.0
2019-02-21,-0.0,-0.5123195899464953,-0.0,-0.5374983139247336,-0.19828245132862732,0.0,1.0
2019-02-22,-0.0,-0.5124401591261547,-0.0,-0.5384892005484009,-0.1965927224507226,0.0,1.0
2019-02-25,-0.0,-0.511884683712249,-0.0,-0.5397243023229666,-0.19714857541208483,0.0,1.0
2019-02-26,-0.0,-0.5127899390312493,-0.0,-0.5429368489729802,-0.1940201129384238,0.0,1.0
2019-02-27,-0.0,-0.5135609624344459,-0.0,-0.5452069594183979,-0.19201422494316775,0.0,1.0
2019-02-28,-0.0,-0.5080070371706965,-0.0,-0.5410952724648141,-0.20640111872970046,0.0,1.0
2019-03-01,-0.0,-0.5095845924856796,-0.0,-0.5432547020883136,-0.20235893735059313,0.0,1.0
2019-03-04,-0.0,-0.5014545044537152,-0.0,-0.5431502987935506,-0.2104408614274439,0.0,1.0
2019-03-05,-0.0,-0.47573716651990766,-0.0,-0.6631047859301744,-0.24103381803469856,0.0,1.0
2019-03-06,-0.0,-0.47485009993337773,-0.0,-0.6661511373370135,-0.23838869325211764,0.0,1.0
2019-03-07,-0.0,-0.47137150466045274,-0.0,-0.6704631919345635,-0.23592353053072096,0.0,1.0
2019-03-08,-0.0,-0.4654169670752223,-0.0,-0.7074501321797645,-0.23040134583032923,0.0,1.0
2019-03-11,-0.0,-0.46497969837587005,-0.0,-0.7068107115235885,-0.24506960556844548,0.0,1.0
2019-03-12,-0.0,-0.448821203690145,-0.0,-0.7200419778396057,-0.2717088885634793,0.0,1.0
2019-03-13,-0.0,-0.4587799553582379,-0.0,-0.7225097500551889,-0.27155436728887145,0.0,1.0
2019-03-14,-0.0,-0.45145678291745706,-0.0,-0.7233085266793132,-0.2572352740892067,0.0,1.0
2019-03-15,-0.0,-0.44326024925005486,-0.0,-0.726971197229471,-0.2686388800819452,0.0,1.0
2019-03-18,-0.0,-0.4525394992259872,-0.0,-0.7302749588421752,-0.27434454628105265,0.0,1.0
2019-03-19,-0.0,-0.4529487116322609,-0.0,-0.7297137508006108,-0.28073114253337933,0.0,1.0
2019-03-20,-0.0,-0.45706548498276706,-0.0,-0.728902018709995,-0.2758739537173806,0.0,1.0
2019-03-21,-0.0,-0.4581331756706821,-0.0,-0.7603035006035523,-0.2450422486635627,0.0,1.0
2019-03-22,-0.0,-0.45419287472341696,-0.0,-0.7792556497526292,-0.2526663849041593,0.0,1.0
2019-03-25,-0.0,-0.4073252489401557,-0.0,-0.8037562851227447,-0.25364783594597257,0.0,1.0
2019-03-26,-0.0,-0.40911005923025456,-0.0,-0.800624519838418,-0.2685435305196897,0.0,1.0
2019-03-27,-0.0,-0.39633768615110143,-0.0,-0.8085338355180018,-0.27301335579948954,0.0,1.0
2019-03-28,-0.0,-0.3898506281531309,-0.0,-0.7954050845780988,-0.2877881096053022,0.0,1.0
2019-03-29,-0.0,-0.39494177853593415,-0.0,-0.792355806076788,-0.2849761427971025,0.0,1.0
2019-04-01,-0.0,-0.40141924636534465,-0.0,-0.793343882899812,-0.27776678864602905,0.0,1.0
2019-04-02,-0.0,-0.40401195681711505,-0.0,-0.795128338150646,-0.2712764643395341,0.0,1.0
2019-04-03,-0.0,-0.40403865641760794,-0.0,-0.801255592080872,-0.2663684223534937,0.0,1.0
2019-04-04,-0.0,-0.4028388052332757,-0.0,-0.8119970377684522,-0.2536657615403604,0.0,1.0
2019-04-05,-0.0,-0.3998764211566979,-0.0,-0.8183885318833416,-0.2533119130004943,0.0,1.0
2019-04-08,-0.0,-0.4086805123740828,-0.0,-0.8193259544832732,-0.2592214898644447,0.0,1.0
2019-04-09,-0.0,-0.39156581595884793,-0.0,-0.8607390472403768,-0.2327228448597202,0.0,1.0
2019-04-10,-0.0,-0.39424324054674253,-0.0,-0.85416043100868,-0.2458595230968772,0.0,1.0
2019-04-11,-0.0,-0.40141038100221776,-0.0,-0.8400986768333707,-0.250355087089781,0.0,1.0
2019-04-12,-0.0,-0.40444499627514274,-0.0,-0.831015644400298,-0.24777750186242858,0.0,1.0
2019-04-15,-0.0,-0.4060783777739122,-0.0,-0.8273402748440646,-0.2515842051638876,0.0,1.0
2019-04-16,-0.0,-0.40708316752885,-0.0,-0.8257063270990849,-0.2542777556705133,0.0,1.0
2019-04-17,-0.0,-0.40844365474611477,-0.0,-0.8629094822192748,-0.2312119922920994,0.0,1.0
2019-04-18,-0.0,-0.4109592470211275,-0.0,-0.8554370681886452,-0.23688294783218186,0.0,1.0
2019-04-22,-0.0,-0.4107559818222903,-0.0,-0.8580682417334105,-0.2419091616661227,0.0,1.0
2019-04-23,-0.0,-0.40920651708594596,-0.0,-0.8516783762685401,-0.25730905794364284,0.0,1.0
2019-04-24,-0.0,-0.4224050632911392,-0.0,-0.8560759493670886,-0.25316455696202533,0.0,1.0
2019-04-25,-0.0,-0.4304744988581578,-0.0,-0.8640192844455721,-0.24293326566861204,0.0,1.0
2019-04-26,-0.0,-0.4247251628664495,-0.0,-0.8570846905537459,-0.26297842019543977,0.0,1.0
2019-04-29,-0.0,-0.4241013508356865,-0.0,-0.8571065150474446,-0.26276425246126844,0.0,1.0
2019-04-30,-0.0,-0.41505119540638735,-0.0,-0.8569831550598338,-0.26868060672273175,0.0,1.0
2019-05-01,-0.0,-0.41974151039026864,-0.0,-0.8399645210339585,-0.27450582868727824,0.0,1.0
2019-05-02,-0.0,-0.42524227625819183,-0.0,-0.8207535234432327,-0.28432984995318944,0.0,1.0
2019-05-03,-0.0,-0.42446480085024546,-0.0,-0.8205121716686067,-0.2855154613087707,0.0,1.0
2019-05-06,-0.0,-0.4124011020954981,-0.0,-0.8175728621622305,-0.2977680038421678,0.0,1.0
2019-05-07,-0.0,-0.4154638134652266,-0.0,-0.8154840012112647,-0.2925456747754113,0.0,1.0
2019-05-08,-0.0,-0.4193165758126388,-0.0,-0.798152634766808,-0.3062537855844943,0.0,1.0
2019-05-09,-0.0,-0.4184241691233906,-0.0,-0.7923501398442816,-0.30894247486582505,0.0,1.0
2019-05-10,-0.0,-0.4187616504609804,-0.0,-0.792785530757217,-0.3074462189530959,0.0,1.0
2019-05-13,-0.0,-0.4171139163957971,-0.0,-0.794265124599995,-0.30833774283770504,0.0,1.0
2019-05-14,-0.0,-0.38172150381946174,-0.0,-0.8044834989265565,-0.3101752458934545,0.0,1.0
2019-05-15,-0.0,-0.3796762004854491,-0.0,-0.8246127668092986,-0.2980256737482171,0.0,1.0
2019-05-16,-0.0,-0.3797594939873497,-0.0,-0.8221705542638565,-0.29813245331133276,0.0,1.0
2019-05-17,-0.0,-0.3717566992769034,-0.0,-0.8148972902644681,-0.3154102134260765,0.0,1.0
2019-05-20,-0.0,-0.3735796165590429,-0.0,-0.8148871201882164,-0.3143865445262051,0.0,1.0
2019-05-21,-0.0,-0.36928088198446507,-0.0,-0.8214482585818091,-0.314933600601353,0.0,1.0
2019-05-22,-0.0,-0.3650551102204409,-0.0,-0.8256763527054108,-0.31425350701402804,0.0,1.0
2019-05-23,-0.0,-0.36657654951436863,-0.0,-0.8385651346750777,-0.29813757885250824,0.0,1.0
2019-05-24,-0.0,-0.347695766204571,-0.0,-0.8468340202322968,-0.3032846259522918,0.0,1.0
2019-05-28,-0.0,-0.3465717497189959,-0.0,-0.8471087798176595,-0.30410890470838015,0.0,1.0
2019-05-29,-0.0,-0.34584289849286354,-0.0,-0.8480137738297234,-0.30140233556243134,0.0,1.0
2019-05-30,-0.0,-0.34644064426327303,-0.0,-0.843408232252933,-0.2957098826804534,0.0,1.0
2019-05-31,-0.0,-0.3405204460966542,-0.0,-0.834448574969021,-0.3033457249070632,0.0,1.0
2019-06-03,-0.0,-0.3517304504861094,-0.0,-0.8601043960121713,-0.26200430448012274,0.0,1.0
2019-06-04,-0.0,-0.35083679936621115,-0.0,-0.8513071895424836,-0.2735690235690236,0.0,1.0
2019-06-05,-0.0,-0.3504927195175761,-0.0,-0.86490660391234,-0.23594156003333822,0.0,1.0
2019-06-06,-0.0,-0.3410223062010749,-0.0,-0.8827268042502024,-0.23015386125493853,0.0,1.0
2019-06-07,-0.0,-0.3479690759602405,-0.0,-0.8751503251932753,-0.2311449257577617,0.0,1.0
2019-06-10,-0.0,-0.35076711925885984,-0.0,-0.8639772560168619,-0.2361158766727121,0.0,1.0
2019-06-11,-0.0,-0.3557824464951895,-0.0,-0.8741164343216179,-0.22447476929118396,0.0,1.0
2019-06-12,-0.0,-0.3552592810842664,-0.0,-0.8731830681594972,-0.22687094873305835,0.0,1.0
2019-06-13,-0.0,-0.3664471097129375,-0.0,-0.8694455367675973,-0.22183444750294928,0.0,1.0
2019-06-14,-0.0,-0.3704013583679897,-0.0,-0.8610133622068558,-0.2293968550828063,0.0,1.0
2019-06-17,-0.0,-0.3702993187240217,-0.0,-0.8563171745493002,-0.23288816744140287,0.0,1.0
2019-06-18,-0.0,-0.38522433927473876,-0.0,-0.8489735709895514,-0.22429010448678552,0.0,1.0
2019-06-19,-0.0,-0.37489574645537943,-0.0,-0.8564244713732031,-0.22172889172349505,0.0,1.0
2019-06-20,-0.0,-0.37676099623829074,-0.0,-0.8594153369557201,-0.22245715831141055,0.0,1.0
2019-06-21,-0.0,-0.3805977486113159,-0.0,-0.8514476724180308,-0.22580248734208325,0.0,1.0
2019-06-24,-0.0,-0.38047636677773666,-0.0,-0.8434407009749476,-0.2443292607676169,0.0,1.0
2019-06-25,-0.0,-0.3860086982307008,-0.0,-0.8402441435208066,-0.24481071463872692,0.0,1.0
2019-06-26,-0.0,-0.38123638883389427,-0.0,-0.8322856860027718,-0.26126014650564244,0.0,1.0
2019-06-27,-0.0,-0.38730695580811214,-0.0,-0.8606848872199149,-0.23888985600954962,0.0,1.0
2019-06-28,-0.0,-0.3851566384883143,-0.0,-0.8623818995524615,-0.23876181004475386,0.0,1.0
2019-07-01,-0.0,-0.3787093735280264,-0.0,-0.8657807967870689,-0.2346232987083819,0.0,1.0
2019-07-02,-0.0,-0.3842331652328686,-0.0,-0.8594136260259073,-0.22839414614852172,0.0,1.0
2019-07-03,-0.0,-0.37023223432294,-0.0,-0.8874633248794073,-0.22875329454473123,0.0,1.0
2019-07-05,-0.0,-0.3480956159492164,-0.0,-0.8967962705812338,-0.23479964292799047,0.0,1.0
2019-07-08,-0.0,-0.3482914983769854,-0.0,-0.8966969794583344,-0.23289639963327305,0.0,1.0
2019-07-09,-0.0,-0.3429264909847434,-0.0,-0.8973647711511789,-0.23645234792946304,0.0,1.0
2019-07-10,-0.0,-0.3402363199484753,-0.0,-0.9000966087839679,-0.23679060665362034,0.0,1.0
2019-07-11,-0.0,-0.33717407499379193,-0.0,-0.9088899925502856,-0.2371740749937919,0.0,1.0
2019-07-12,-0.0,-0.3516008935219658,-0.0,-0.8962025316455697,-0.23420203524447755,0.0,1.0
2019-07-15,-0.0,-0.360536113179449,-0.0,-0.9000992802184165,-0.2213452469595433,0.0,1.0
2019-07-16,-0.0,-0.36268182495159607,-0.0,-0.9082063247778385,-0.21138857171225736,0.0,1.0
2019-07-17,-0.0,-0.35276679841897235,-0.0,-0.9036808300395258,-0.21393280632411066,0.0,1.0
2019-07-18,-0.0,-0.3520768508914901,-0.0,-0.9057391218452115,-0.21168568182940684,0.0,1.0
2019-07-19,-0.0,-0.3542196646002618,-0.0,-0.9051841240830842,-0.21042752352490798,0.0,1.0
2019-07-22,-0.0,-0.3585745001606406,-0.0,-0.9105108370610188,-0.20233299557620543,0.0,1.0
2019-07-23,-0.0,-0.36017598497206976,-0.0,-0.9091156260813684,-0.20243215186118937,0.0,1.0
2019-07-24,-0.0,-0.3592629235716052,-0.0,-0.9101162503091764,-0.2040316596586693,0.0,1.0
2019-07-25,-0.0,-0.35633405854430383,-0.0,-0.9141119462025317,-0.20186412183544303,0.0,1.0
2019-07-26,-0.0,-0.35476773220598773,-0.0,-0.91586936636258,-0.20163662884125685,0.0,1.0
2019-07-29,-0.0,-0.3382272839811835,-0.0,-0.9158207477098292,-0.22183708838821492,0.0,1.0
2019-07-30,-0.0,-0.3383693283138498,-0.0,-0.9131662373687339,-0.2251832771943729,0.0,1.0
2019-07-31,-0.0,-0.33795631284362776,-0.0,-0.9130714745653574,-0.2255436128584873,0.0,1.0
2019-08-01,-0.0,-0.3498504067452958,-0.0,-0.9045075785673664,-0.21828252107904952,0.0,1.0
2019-08-02,-0.0,-0.34849309645172466,-0.0,-0.9063690800217746,-0.21952788637600829,0.0,1.0
2019-08-05,-0.0,-0.3474364987287403,-0.0,-0.9084693046333094,-0.21255955172669153,0.0,1.0
2019-08-06,-0.0,-0.34884119331391794,-0.0,-0.8784415457282005,-0.22001419446415899,0.0,1.0
2019-08-07,-0.0,-0.3543716580804258,-0.0,-0.8657372366140098,-0.22150059818834386,0.0,1.0
2019-08-08,-0.0,-0.36175087129243744,-0.0,-0.8647851624381564,-0.21062123760083837,0.0,1.0
2019-08-09,-0.0,-0.3605132450331126,-0.0,-0.8635323334631866,-0.21067880794701987,0.0,1.0
2019-08-12,-0.0,-0.35918079439593315,-0.0,-0.8705518935616472,-0.20256366599372463,0.0,1.0
2019-08-13,-0.0,-0.3506790078468528,-0.0,-0.8746932925199815,-0.20399387799723054,0.0,1.0
2019-08-14,-0.0,-0.35711175616836,-0.0,-0.8662312530237058,-0.19559748427672957,0.0,1.0
2019-08-15,-0.0,-0.3755817005942295,-0.0,-0.8531370068968808,-0.15772140419540365,0.0,1.0
2019-08-16,-0.0,-0.37279999999999996,-0.0,-0.8581492537313433,-0.15708656716417913,0.0,1.0
2019-08-19,-0.0,-0.3671456144113232,-0.0,-0.8615102342316582,-0.1541687516381919,0.0,1.0
2019-08-20,-0.0,-0.3695693506987356,-0.0,-0.860561840479133,-0.1464968152866242,0.0,1.0
2019-08-21,-0.0,-0.37237977805178796,-0.0,-0.863985582851181,-0.13487622118941478,0.0,1.0
2019-08-22,-0.0,-0.37444296956480516,-0.0,-0.8626623684460036,-0.1332369394140514,0.0,1.0
2019-08-23,-0.0,-0.3776018901358535,-0.0,-0.8563024217365622,-0.12876550502067335,0.0,1.0
2019-08-26,-0.0,-0.37054815369845695,-0.0,-0.8537007984639521,-0.11728756409956213,0.0,1.0
2019-08-27,-0.0,-0.36816257805009234,-0.0,-0.8500268936647881,-0.12036668927293563,0.0,1.0
2019-08-28,-0.0,-0.3711166693938615,-0.0,-0.8483835526777156,-0.11809532714649712,0.0,1.0
2019-08-29,-0.0,-0.3663426488456865,-0.0,-0.8542854472380595,-0.11606224880829984,0.0,1.0
2019-08-30,-0.0,-0.36743351280796216,-0.0,-0.8512691420180406,-0.11213668041861874,0.0,1.0
2019-09-03,-0.0,-0.3687613800831038,-0.0,-0.8451841822680798,-0.12043045893832578,0.0,1.0
2019-09-04,-0.0,-0.3571245126193645,-0.0,-0.8507856459106722,-0.12684737689990894,0.0,1.0
2019-09-05,-0.0,-0.35253542132736765,-0.0,-0.8497390007457122,-0.12807606263982102,0.0,1.0
2019-09-06,-0.0,-0.349090318388564,-0.0,-0.8580014851944676,-0.11352455212104334,0.0,1.0
2019-09-09,-0.0,-0.34702263493905977,-0.0,-0.8575043528728961,-0.11700522344747533,0.0,1.0
2019-09-10,-0.0,-0.3452002690354153,-0.0,-0.8712108912957766,-0.10283646821439339,0.0,1.0
2019-09-11,-0.0,-0.34977474339324693,-0.0,-0.8550229901072872,-0.11743532580929822,0.0,1.0
2019-09-12,-0.0,-0.35140715992668387,-0.0,-0.8507923250040603,-0.11790909723672303,0.0,1.0
2019-09-13,-0.0,-0.3511675409683859,-0.0,-0.8550438698296272,-0.11492038438326911,0.0,1.0
2019-09-16,-0.0,-0.34516099185788307,-0.0,-0.8551535899333826,-0.11278682457438934,0.0,1.0
2019-09-17,-0.0,-0.3319996299551321,-0.0,-0.8620657754752764,-0.11873814700032378,0.0,1.0
2019-09-18,-0.0,-0.34139971340082287,-0.0,-0.8576711505570195,-0.11221282300189526,0.0,1.0
2019-09-19,-0.0,-0.35497795526419057,-0.0,-0.8322753399044344,-0.12111908774035689,0.0,1.0
2019-09-20,-0.0,-0.35362559734053606,-0.0,-0.8301821455779486,-0.12475471523882078,0.0,1.0
