Date,IWF,IWM,MTUM,PFS,SPY,VLUE,VXX
2018-12-26,-0.0,-0.8059629718682376,-0.0,1.0,-0.23758114931473912,-0.36088001923539315,0.0
2018-12-27,-0.0,-0.7896118640459804,-0.0,1.0,-0.2164904562548783,-0.3591381063885144,0.0
2018-12-28,-0.0,-0.7931336154919255,-0.0,1.0,-0.21478731705010287,-0.3565128981155274,0.0
2018-12-31,-0.0,-0.7951884181392378,-0.0,1.0,-0.21443947673455868,-0.35592458543278216,0.0
2019-01-02,-0.0,-0.7950530870912058,-0.0,1.0,-0.21374352668542648,-0.35588450897396484,0.0
2019-01-03,-0.0,-0.795526627218935,-0.0,1.0,-0.21124260355029587,-0.360094674556213,0.0
2019-01-04,-0.0,-0.799500694787913,-0.0,1.0,-0.19333945688782117,-0.3623731128853717,0.0
2019-01-07,-0.0,-0.7877927277806229,-0.0,1.0,-0.18732250104753478,-0.35276316402067137,0.0
2019-01-08,-0.0,-0.7717647058823529,-0.0,1.0,-0.2049854397204426,-0.3528945835760047,0.0
2019-01-09,-0.0,-0.7674889457761229,-0.0,1.0,-0.20465441005352572,-0.35506167093320923,0.0
2019-01-10,-0.0,-0.7646798705983663,-0.0,1.0,-0.20855540298368513,-0.3541322410221798,0.0
2019-01-11,-0.0,-0.7259196208792472,-0.0,1.0,-0.20403045848765788,-0.37051692010398213,0.0
2019-01-14,-0.0,-0.7255087008562748,-0.0,1.0,-0.20983334867875889,-0.3664717797624528,0.0
2019-01-15,-0.0,-0.7222337458802922,-0.0,1.0,-0.20936181981608243,-0.3731360483071746,0.0
2019-01-16,-0.0,-0.720782959124928,-0.0,1.0,-0.20260218767990787,-0.37943580886586065,0.0
2019-01-17,-0.0,-0.725798253315466,-0.0,1.0,-0.2032253592717527,-0.3813825608798115,0.0
2019-01-18,-0.0,-0.7168793732710323,-0.0,1.0,-0.2115442731943185,-0.39623869632935815,0.0
2019-01-22,-0.0,-0.8455517633674631,-0.0,1.0,-0.050534698521046646,-0.379226393629124,0.0
2019-01-23,-0.0,-0.8309871987608765,-0.0,1.0,-0.051022732449546714,-0.39581340257847025,0.0
2019-01-24,-0.0,-0.8248446073632203,-0.0,1.0,-0.06026729810341295,-0.3917032854443205,0.0
2019-01-25,-0.0,-0.8720357533746808,-0.0,1.0,-0.0,-0.40815395840933966,0.0
2019-01-28,-0.0,-0.8670129516637558,-0.0,1.0,-0.0,-0.4012293873477442,0.0
2019-01-29,-0.0,-0.848761585352036,-0.0,1.0,-0.0,-0.41732194248680005,0.0
2019-01-30,-0.0,-0.8499479143077132,-0.0,1.0,-0.0,-0.4146700484623398,0.0
2019-01-31,-0.0,-0.8498821182444686,-0.0,1.0,-0.0,-0.41705204932898077,0.0
2019-02-01,-0.0,-0.8503152928367282,-0.0,1.0,-0.0,-0.4179784965748764,0.0
2019-02-04,-0.0,-0.8575643840143521,-0.0,1.0,-0.0,-0.5029860963576706,0.0
2019-02-05,-0.0,-0.8871341536256122,-0.0,1.0,-0.013881256719627286,-0.4881854019830367,0.0
2019-02-06,-0.0,-0.8790270502977686,-0.0,1.0,-0.021764607399966517,-0.4909234411996843,0.0
2019-02-07,-0.0,-0.8780610292710924,-0.0,1.0,-0.02582743447484217,-0.4875406542950067,0.0
2019-02-08,-0.0,-0.8819530876017232,-0.0,1.0,-0.03585447582575395,-0.47570607946385834,0.0
2019-02-11,-0.0,-0.8728829822962146,-0.0,1.0,-0.03607925922372019,-0.48990068608165815,0.0
2019-02-12,-0.0,-0.8684766431417735,-0.0,1.0,-0.04280090258773825,-0.48922175812569013,0.0
2019-02-13,-0.0,-0.8622215842484271,-0.0,1.0,-0.04378095169740903,-0.486399196153018,0.0
2019-02-14,-0.0,-0.8425841455802564,-0.0,1.0,-0.07149373409516493,-0.4866279348922072,0.0
2019-02-15,-0.0,-0.8381039505043454,-0.0,1.0,-0.07744529237583957,-0.49182695779869523,0.0
2019-02-19,-0.0,-0.8318771511781837,-0.0,1.0,-0.08395311334151684,-0.49108238862011694,0.0
2019-02-20,-0.0,-0.8304140127388535,-0.0,1.0,-0.08304381393553367,-0.49917969503956766,0.0
2019-02-21,-0.0,-0.8249427089615247,-0.0,1.0,-0.08457363406103004,-0.5027379085755639,0.0
2019-02-22,-0.0,-0.8213562264878943,-0.0,1.0,-0.0914681199961416,-0.49864956110735986,0.0
2019-02-25,-0.0,-0.8164940489123874,-0.0,1.0,-0.09372057651915694,-0.5040438424953525,0.0
2019-02-26,-0.0,-0.8171674234373489,-0.0,1.0,-0.09767172253888512,-0.500386436093131,0.0
2019-02-27,-0.0,-0.8201414536413449,-0.0,1.0,-0.09117242378159171,-0.5025707871677891,0.0
2019-02-28,-0.0,-0.8235862035673771,-0.0,1.0,-0.09560474041176896,-0.4944365330308223,0.0
2019-03-01,-0.0,-0.828893121489018,-0.0,1.0,-0.09393157653639367,-0.48815005906888154,0.0
2019-03-04,-0.0,-0.8252763928029482,-0.0,1.0,-0.09518992220054436,-0.48818556254064605,0.0
2019-03-05,-0.0,-0.820727140959053,-0.0,1.0,-0.10380480734388212,-0.4912187462253895,0.0
2019-03-06,-0.0,-0.8182520708058635,-0.0,1.0,-0.10676422999830953,-0.4899176507522519,0.0
2019-03-07,-0.0,-0.8106224986739958,-0.0,1.0,-0.11524181493803945,-0.48505231689088196,0.0
2019-03-08,-0.0,-0.8187433645401024,-0.0,1.0,-0.10445420326223338,-0.4897210693948461,0.0
2019-03-11,-0.0,-0.8171675277110771,-0.0,1.0,-0.10810351936743554,-0.5002061655630745,0.0
2019-03-12,-0.0,-0.8059069676917088,-0.0,1.0,-0.11332230439859868,-0.5136239782016349,0.0
2019-03-13,-0.0,-0.812928165981601,-0.0,1.0,-0.12025347426110784,-0.5135055783910746,0.0
2019-03-14,-0.0,-0.8087290144424623,-0.0,1.0,-0.12538794262114805,-0.5096160895383788,0.0
2019-03-15,-0.0,-0.7990451707675358,-0.0,1.0,-0.12569469947361978,-0.5235402130003672,0.0
2019-03-18,-0.0,-0.8071106066961091,-0.0,1.0,-0.13505711677481433,-0.5250795687251734,0.0
2019-03-19,-0.0,-0.8072140225963559,-0.0,1.0,-0.13582536033029247,-0.5292096219931272,0.0
2019-03-20,-0.0,-0.8212634822804313,-0.0,1.0,-0.1348973607038123,-0.5290272876385506,0.0
2019-03-21,-0.0,-0.8212032391077551,-0.0,1.0,-0.14436882110387997,-0.5184062794972428,0.0
2019-03-22,-0.0,-0.8165789670565351,-0.0,1.0,-0.16933090600763112,-0.5079179031896057,0.0
2019-03-25,-0.0,-0.7910632810950209,-0.0,1.0,-0.18081729815512793,-0.507786153540964,0.0
2019-03-26,-0.0,-0.8010108806613052,-0.0,1.0,-0.18029031695839456,-0.5085526479595648,0.0
2019-03-27,-0.0,-0.8054461124133461,-0.0,1.0,-0.1778464914468106,-0.5103735474539923,0.0
2019-03-28,-0.0,-0.8064837656674391,-0.0,1.0,-0.17624778849268646,-0.5091325907652439,0.0
2019-03-29,-0.0,-0.8040192245436661,-0.0,1.0,-0.17590955499663818,-0.5102970839455139,0.0
2019-04-01,-0.0,-0.812233711224617,-0.0,1.0,-0.17994269340974214,-0.4994393920518251,0.0
2019-04-02,-0.0,-0.8179849668973069,-0.0,1.0,-0.18990492309223952,-0.4810592861765145,0.0
2019-04-03,-0.0,-0.8185664509706322,-0.0,1.0,-0.18865107018417124,-0.48155798904927827,0.0
2019-04-04,-0.0,-0.8142533542428996,-0.0,1.0,-0.1888581883354492,-0.48614741244119186,0.0
2019-04-05,-0.0,-0.8093253126326037,-0.0,1.0,-0.19054988393280586,-0.4961934952449891,0.0
2019-04-08,-0.0,-0.8109446545888911,-0.0,1.0,-0.18947839936293054,-0.4881296038224169,0.0
2019-04-09,-0.0,-0.8011621527258217,-0.0,1.0,-0.216594343857549,-0.47610853409147585,0.0
2019-04-10,-0.0,-0.7946717838807755,-0.0,1.0,-0.22095399491601456,-0.4765239495588895,0.0
2019-04-11,-0.0,-0.7991654798490869,-0.0,1.0,-0.228668515603528,-0.4707043450016241,0.0
2019-04-12,-0.0,-0.7992154511156085,-0.0,1.0,-0.227269320140919,-0.4720535691977113,0.0
2019-04-15,-0.0,-0.7989268779635639,-0.0,1.0,-0.2270277015223359,-0.46967806338906914,0.0
2019-04-16,-0.0,-0.7983264643436994,-0.0,1.0,-0.22662670163606846,-0.4728362682652679,0.0
2019-04-17,-0.0,-0.7989746154808053,-0.0,1.0,-0.21828185569588596,-0.4837063898962111,0.0
2019-04-18,-0.0,-0.7912965141012487,-0.0,1.0,-0.22011461174645278,-0.49102875303420834,0.0
2019-04-22,-0.0,-0.7936918174290517,-0.0,1.0,-0.22349634908287958,-0.49205831430507113,0.0
2019-04-23,-0.0,-0.7976928114452673,-0.0,1.0,-0.21865397209208604,-0.502392826557856,0.0
2019-04-24,-0.0,-0.7925420828825201,-0.0,1.0,-0.22174974209294718,-0.5018745439448457,0.0
2019-04-25,-0.0,-0.7950945581828712,-0.0,1.0,-0.22495026566946186,-0.4981491274457958,0.0
2019-04-26,-0.0,-0.7895241217562354,-0.0,1.0,-0.22908733261039518,-0.5032658310846594,0.0
2019-04-29,-0.0,-0.7993071710326691,-0.0,1.0,-0.23477799130170932,-0.4945129968645696,0.0
2019-04-30,-0.0,-0.7965392129500419,-0.0,1.0,-0.24999365691523104,-0.4907010377286682,0.0
2019-05-01,-0.0,-0.7997761440818092,-0.0,1.0,-0.26290351301162523,-0.4811375950751698,0.0
2019-05-02,-0.0,-0.8014447779417002,-0.0,1.0,-0.2593732512590935,-0.48283054382662666,0.0
2019-05-03,-0.0,-0.8021413494061698,-0.0,1.0,-0.2589964649932606,-0.4820325017166399,0.0
2019-05-06,-0.0,-0.7833485725896576,-0.0,1.0,-0.26516306004266993,-0.4913644214162349,0.0
2019-05-07,-0.0,-0.7903790531283301,-0.0,1.0,-0.25978078855229103,-0.4870096919876187,0.0
2019-05-08,-0.0,-0.7854465325971328,-0.0,1.0,-0.2677675902943113,-0.4795856339597791,0.0
2019-05-09,-0.0,-0.7866896359536898,-0.0,1.0,-0.269069997213285,-0.47761761203860864,0.0
2019-05-10,-0.0,-0.7857414207927061,-0.0,1.0,-0.2736735469165506,-0.47319235152589595,0.0
2019-05-13,-0.0,-0.7858101435697465,-0.0,1.0,-0.2715924341022459,-0.4746917175195604,0.0
2019-05-14,-0.0,-0.7678432747952,-0.0,1.0,-0.2754465515945587,-0.4619084600546133,0.0
2019-05-15,-0.0,-0.7636409102275569,-0.0,1.0,-0.28267066766691673,-0.4542885721430358,0.0
2019-05-16,-0.0,-0.7658514606122806,-0.0,1.0,-0.27893063656161604,-0.458409472076898,0.0
2019-05-17,-0.0,-0.7640913873440554,-0.0,1.0,-0.27934766270855255,-0.4616964777794479,0.0
2019-05-20,-0.0,-0.7645881793852081,-0.0,1.0,-0.2769815662439659,-0.45964333058202644,0.0
2019-05-21,-0.0,-0.7684365781710915,-0.0,1.0,-0.2713864306784661,-0.46005199740013003,0.0
2019-05-22,-0.0,-0.761279368804774,-0.0,1.0,-0.2801178497415795,-0.4554193403410652,0.0
2019-05-23,-0.0,-0.7620665534126111,-0.0,1.0,-0.278405116418507,-0.45775457179974016,0.0
2019-05-24,-0.0,-0.7636154978419779,-0.0,1.0,-0.2756031235186987,-0.45560462041264377,0.0
2019-05-28,-0.0,-0.7672476126361982,-0.0,1.0,-0.2700027426633755,-0.4560550527339367,0.0
2019-05-29,-0.0,-0.7790804540599617,-0.0,1.0,-0.26637522044760176,-0.4384609652500062,0.0
2019-05-30,-0.0,-0.7766713022747591,-0.0,1.0,-0.26398132512168476,-0.44270885070030797,0.0
2019-05-31,-0.0,-0.7806563898557931,-0.0,1.0,-0.25721034311287916,-0.44843361511685725,0.0
2019-06-03,-0.0,-0.7883273105291817,-0.0,1.0,-0.26043265184891834,-0.42638978268402555,0.0
2019-06-04,-0.0,-0.7838700893630716,-0.0,1.0,-0.27187662450181943,-0.41968463004678563,0.0
2019-06-05,-0.0,-0.7755628114796357,-0.0,1.0,-0.28060786094812556,-0.3988412343799867,0.0
2019-06-06,-0.0,-0.778336727933057,-0.0,1.0,-0.2682388162253687,-0.4073519668229001,0.0
2019-06-07,-0.0,-0.7806207641685493,-0.0,1.0,-0.2680483253118554,-0.4068853747176112,0.0
2019-06-10,-0.0,-0.7822457897579418,-0.0,1.0,-0.25762262483429077,-0.4150832228605097,0.0
2019-06-11,-0.0,-0.7882509290478182,-0.0,1.0,-0.257524672064578,-0.41527822213471804,0.0
2019-06-12,-0.0,-0.7902793158607113,-0.0,1.0,-0.2557647348345023,-0.41488864279561954,0.0
2019-06-13,-0.0,-0.7811297483966453,-0.0,1.0,-0.25897878638381844,-0.4265663542180563,0.0
2019-06-14,-0.0,-0.774342397473227,-0.0,1.0,-0.27569955090559145,-0.41750974682919606,0.0
2019-06-17,-0.0,-0.7733031005077142,-0.0,1.0,-0.28030265687386013,-0.41102676590920295,0.0
2019-06-18,-0.0,-0.7674498793162898,-0.0,1.0,-0.28205507117875966,-0.41342790995517464,0.0
2019-06-19,-0.0,-0.7653349723417333,-0.0,1.0,-0.28685925015365704,-0.4062937922556853,0.0
2019-06-20,-0.0,-0.7667470591130581,-0.0,1.0,-0.28677954422404883,-0.4074666535413693,0.0
2019-06-21,-0.0,-0.7716746646979206,-0.0,1.0,-0.2798080472499077,-0.4094499815430048,0.0
2019-06-24,-0.0,-0.7692535034357068,-0.0,1.0,-0.2801763416496318,-0.41341772775410685,0.0
2019-06-25,-0.0,-0.744365902317677,-0.0,1.0,-0.29824388561858084,-0.42040836432600187,0.0
2019-06-26,-0.0,-0.7420357037183154,-0.0,1.0,-0.27803530920209096,-0.445655390077917,0.0
2019-06-27,-0.0,-0.7357950338154712,-0.0,1.0,-0.28301327936022114,-0.4494742558128055,0.0
2019-06-28,-0.0,-0.733348134991119,-0.0,1.0,-0.2840684823366884,-0.44952634695085847,0.0
2019-07-01,-0.0,-0.7325229459386304,-0.0,1.0,-0.29048450995349295,-0.4376584069489899,0.0
2019-07-02,-0.0,-0.7353512503380953,-0.0,1.0,-0.2884506626668962,-0.4350733974280164,0.0
2019-07-03,-0.0,-0.7409758618144239,-0.0,1.0,-0.28092320562978274,-0.4386703083093428,0.0
2019-07-05,-0.0,-0.7338189693360241,-0.0,1.0,-0.2860412462469853,-0.4411576512280357,0.0
2019-07-08,-0.0,-0.7404168309026409,-0.0,1.0,-0.27717284193929836,-0.4459745762711864,0.0
2019-07-09,-0.0,-0.7401836488515792,-0.0,1.0,-0.2760148691563477,-0.4455577164520815,0.0
2019-07-10,-0.0,-0.7401344132345338,-0.0,1.0,-0.2753255705177125,-0.446296250707762,0.0
2019-07-11,-0.0,-0.7369055823569952,-0.0,1.0,-0.28364674608644286,-0.4408043713694989,0.0
2019-07-12,-0.0,-0.7318551367331855,-0.0,1.0,-0.2858832224685883,-0.4459226410445923,0.0
2019-07-15,-0.0,-0.6875241779497099,-0.0,1.0,-0.27243713733075436,-0.4578094777562862,0.0
2019-07-16,-0.0,-0.6851780372479012,-0.0,1.0,-0.25576570491170514,-0.4714850911898099,0.0
2019-07-17,-0.0,-0.6965184917479822,-0.0,1.0,-0.24989760269847008,-0.46293217684616317,0.0
2019-07-18,-0.0,-0.6992508370871775,-0.0,1.0,-0.25230650639558694,-0.45730253173704627,0.0
2019-07-19,-0.0,-0.6997253144426775,-0.0,1.0,-0.25218061780155177,-0.45759240518529226,0.0
2019-07-22,-0.0,-0.6777753732958235,-0.0,1.0,-0.24573805573589172,-0.4809685253312174,0.0
2019-07-23,-0.0,-0.682531669911781,-0.0,1.0,-0.24290281483618184,-0.4783538857239009,0.0
2019-07-24,-0.0,-0.6831483350151362,-0.0,1.0,-0.24311662101773102,-0.4763346307241363,0.0
2019-07-25,-0.0,-0.6775973325017391,-0.0,1.0,-0.2516132127521769,-0.46961882601290567,0.0
2019-07-26,-0.0,-0.675575263662512,-0.0,1.0,-0.2523250239693193,-0.4690316395014381,0.0
2019-07-29,-0.0,-0.6287174721189591,-0.0,1.0,-0.2853404421835257,-0.5316229700645666,0.0
2019-07-30,-0.0,-0.6252080274106706,-0.0,1.0,-0.287493881546745,-0.534654919236417,0.0
2019-07-31,-0.0,-0.6155313218250281,-0.0,1.0,-0.2915545992469069,-0.5380458702137023,0.0
2019-08-01,-0.0,-0.6287391463862052,-0.0,1.0,-0.2900819371407607,-0.5270637152990094,0.0
2019-08-02,-0.0,-0.6263827501159923,-0.0,1.0,-0.29286220116724865,-0.522722277844253,0.0
2019-08-05,-0.0,-0.6238623886787849,-0.0,1.0,-0.2919116750030499,-0.5241429791387093,0.0
2019-08-06,-0.0,-0.6223788036002992,-0.0,1.0,-0.2680919861972443,-0.5226225235877513,0.0
2019-08-07,-0.0,-0.6208914252690891,-0.0,1.0,-0.26285246454284955,-0.5241879168773628,0.0
2019-08-08,-0.0,-0.6196050096339113,-0.0,1.0,-0.2623795761078998,-0.5264932562620424,0.0
2019-08-09,-0.0,-0.6146483063045773,-0.0,1.0,-0.25218309183379717,-0.5321706170233184,0.0
2019-08-12,-0.0,-0.6146105374128471,-0.0,1.0,-0.25988930685003714,-0.5214557826389055,0.0
2019-08-13,-0.0,-0.6044676169520712,-0.0,1.0,-0.257390222902516,-0.5298000573997895,0.0
2019-08-14,-0.0,-0.6114645129011508,-0.0,1.0,-0.24365663640912016,-0.5273628284849784,0.0
2019-08-15,-0.0,-0.6256470588235294,-0.0,1.0,-0.2367529411764706,-0.49054117647058826,0.0
2019-08-16,-0.0,-0.622872077417532,-0.0,1.0,-0.24341315250406162,-0.4882625791716701,0.0
2019-08-19,-0.0,-0.6210051031206641,-0.0,1.0,-0.24353879077205276,-0.48714813159936976,0.0
2019-08-20,-0.0,-0.6258857759632079,-0.0,1.0,-0.23982824158806137,-0.48071237505279457,0.0
2019-08-21,-0.0,-0.6280797993295356,-0.0,1.0,-0.23874158989145977,-0.47743629416039574,0.0
2019-08-22,-0.0,-0.6292400674662669,-0.0,1.0,-0.2344687031484258,-0.478869940029985,0.0
2019-08-23,-0.0,-0.6299350968860563,-0.0,1.0,-0.23547880690737835,-0.47765880175261843,0.0
2019-08-26,-0.0,-0.6268476059682037,-0.0,1.0,-0.23044156327832221,-0.47040338912036495,0.0
2019-08-27,-0.0,-0.6287632459238812,-0.0,1.0,-0.24183021825071932,-0.4686425413459964,0.0
2019-08-28,-0.0,-0.6302680200196454,-0.0,1.0,-0.23525422143224659,-0.47322138547172454,0.0
2019-08-29,-0.0,-0.6237482452035563,-0.0,1.0,-0.23766963032288255,-0.478310715956949,0.0
2019-08-30,-0.0,-0.6156611039794608,-0.0,1.0,-0.24646983311938384,-0.47186369471350215,0.0
2019-09-03,-0.0,-0.6194867963295898,-0.0,1.0,-0.2471923229587429,-0.46818744308762755,0.0
2019-09-04,-0.0,-0.6173188270451998,-0.0,1.0,-0.2468014568546881,-0.47058274187523347,0.0
2019-09-05,-0.0,-0.6185663266497048,-0.0,1.0,-0.24595597675124298,-0.4696902499941645,0.0
2019-09-06,-0.0,-0.6172741679873216,-0.0,1.0,-0.25254031882166494,-0.46072993381187655,0.0
2019-09-09,-0.0,-0.6185362899468928,-0.0,1.0,-0.2529115811050033,-0.4578170129507128,0.0
2019-09-10,-0.0,-0.6197707136711391,-0.0,1.0,-0.2503778806129805,-0.45527056251889403,0.0
2019-09-11,-0.0,-0.614166453503244,-0.0,1.0,-0.25963304885705646,-0.4516429086342813,0.0
2019-09-12,-0.0,-0.6108839111441584,-0.0,1.0,-0.2599683985500511,-0.45278371595873224,0.0
2019-09-13,-0.0,-0.6099574448294304,-0.0,1.0,-0.26693486500941793,-0.4485268469641653,0.0
2019-09-16,-0.0,-0.6092285508291276,-0.0,1.0,-0.26659999534851264,-0.44991511035653653,0.0
2019-09-17,-0.0,-0.573850554664062,-0.0,1.0,-0.2802855880369311,-0.47149933719388826,0.0
2019-09-18,-0.0,-0.5775679635357317,-0.0,1.0,-0.27687728192367617,-0.47105881258575377,0.0
2019-09-19,-0.0,-0.5706953411677272,-0.0,1.0,-0.2866134051744159,-0.46514004366203726,0.0
2019-09-20,-0.0,-0.5813926463068843,-0.0,1.0,-0.28640821828661744,-0.4563752149862874,0.0
2019-09-23,-0.0,-0.5813666620118233,-0.0,1.0,-0.29008983847693526,-0.4559651817716334,0.0
