Date,IWF,IWM,MTUM,SPY,UNM,VLUE,VXX
2018-11-26,-0.06409740758345826,-0.5995466013382573,-0.0,-0.9600351018318769,1.0,-1.0327617097517277,0.0
2018-11-27,-0.056324182625791884,-0.5993956163984563,-0.0,-0.9560547586106458,1.0,-1.0290905119056288,0.0
2018-11-28,-0.0553430247385871,-0.6071337486792728,-0.0,-0.9534011003024011,1.0,-1.0275439938791124,0.0
2018-11-29,-0.03257575757575758,-0.5958874458874459,-0.0,-0.9491341991341992,1.0,-1.0299062049062049,0.0
2018-11-30,-0.03213590132006059,-0.5957945610618193,-0.0,-0.9497583495635865,1.0,-1.029070186828248,0.0
2018-12-03,-0.028231046931407943,-0.5994945848375451,-0.0,-0.952057761732852,1.0,-1.0302888086642596,0.0
2018-12-04,-0.01733208417411358,-0.6057581435572211,-0.0,-0.9496973191121362,1.0,-1.0305203228596138,0.0
2018-12-06,-0.004104015566955599,-0.5662833893507871,-0.0,-0.9489474615248541,1.0,-1.018609587829471,0.0
2018-12-07,-0.0,-0.5712152456801536,-0.0,-0.9534238782621063,1.0,-1.0307900163549741,0.0
2018-12-10,-0.0,-0.5703149800712497,-0.0,-0.9475503509576382,1.0,-1.0093471129766147,0.0
2018-12-11,-0.0,-0.578979106807137,-0.0,-0.939874428008939,1.0,-1.0283778510872263,0.0
2018-12-12,-0.0,-0.5818311111111112,-0.0,-0.94016,1.0,-1.0336,0.0
2018-12-13,-0.0,-0.5774833025436976,-0.0,-0.9440812846383401,1.0,-1.0310856899246836,0.0
2018-12-14,-0.0,-0.5651216480198898,-0.0,-0.9542532409873912,1.0,-1.03235659740721,0.0
2018-12-17,-0.0,-0.5598272444066836,-0.0,-0.9420489946190881,1.0,-1.0381973945058056,0.0
2018-12-18,-0.0,-0.5437917692578262,-0.0,-0.9341188884980653,1.0,-1.0395005276116778,0.0
2018-12-19,-0.0,-0.543916423370502,-0.0,-0.9341517464560836,1.0,-1.0394667417074115,0.0
2018-12-20,-0.0,-0.5302335352403628,-0.0,-0.9381324183326916,1.0,-1.032912012884703,0.0
2018-12-21,-0.0,-0.5276490470051222,-0.0,-0.9391964876824975,1.0,-1.0175964319314261,0.0
2018-12-24,-0.0,-0.4995497991411552,-0.0,-0.9278293392436625,1.0,-1.0357043911899155,0.0
2018-12-26,-0.0,-0.5013058419243986,-0.0,-0.9094501718213059,1.0,-1.0256701030927837,0.0
2018-12-27,-0.0,-0.46899289455249027,-0.0,-0.8492177335957568,1.0,-1.017713580411649,0.0
2018-12-28,-0.0,-0.46969191784475856,-0.0,-0.8481595092024539,1.0,-1.0163710322752733,0.0
2018-12-31,-0.0,-0.4701253667644705,-0.0,-0.8480261403040811,1.0,-1.0160709522539344,0.0
2019-01-02,-0.0,-0.4694061187762448,-0.0,-0.8470639205492235,1.0,-1.0161967606478706,0.0
2019-01-03,-0.0,-0.47118112338550877,-0.0,-0.8428061275573207,1.0,-1.0234622701331642,0.0
2019-01-04,-0.0,-0.47455825694167664,-0.0,-0.8181546432841769,1.0,-1.0286302643815597,0.0
2019-01-07,-0.0,-0.454461972385294,-0.0,-0.8095831556852842,1.0,-1.015611163950018,0.0
2019-01-08,-0.0,-0.4419784608334152,-0.0,-0.8181282529706374,1.0,-1.0133228583587024,0.0
2019-01-09,-0.0,-0.43429225237005553,-0.0,-0.8174566851912389,1.0,-1.017293233082707,0.0
2019-01-10,-0.0,-0.4369926682377585,-0.0,-0.8170659858601728,1.0,-1.0190494893951296,0.0
2019-01-11,-0.0,-0.4322633475270226,-0.0,-0.819226989846053,1.0,-1.023976416639371,0.0
2019-01-14,-0.0,-0.43503620932594944,-0.0,-0.8204607268080086,1.0,-1.0213651407412263,0.0
2019-01-15,-0.0,-0.43088871411718443,-0.0,-0.822519334119806,1.0,-1.0235614104076551,0.0
2019-01-16,-0.0,-0.4281879194630872,-0.0,-0.8154198723195286,1.0,-1.0302177115730888,0.0
2019-01-17,-0.0,-0.43295182500901847,-0.0,-0.815498639031909,1.0,-1.0310235135932837,0.0
2019-01-18,-0.0,-0.431606029620345,-0.0,-0.8175281195368934,1.0,-1.0493452518389024,0.0
2019-01-22,-0.0,-0.28565706465502855,-0.0,-0.8460896558630127,1.0,-1.2061817817684168,0.0
2019-01-23,-0.0,-0.24222170236941484,-0.0,-0.85322327306754,1.0,-1.2464325101092806,0.0
2019-01-24,-0.0,-0.24117647058823527,-0.0,-0.8571524064171123,1.0,-1.2439171122994652,0.0
2019-01-25,-0.0,-0.1294129582037062,-0.0,-0.8795482212904099,1.0,-1.3726498038685244,0.0
2019-01-28,-0.0,-0.12646164244677258,-0.0,-0.8835417370733356,1.0,-1.3695505238256167,0.0
2019-01-29,-0.0,-0.12224740384940634,-0.0,-0.8815749416500356,1.0,-1.3787842911747792,0.0
2019-01-30,-0.0,-0.12406511218653762,-0.0,-0.8834139903211615,1.0,-1.3766963349013503,0.0
2019-01-31,-0.0,-0.12489021012093778,-0.0,-0.8549422336328627,1.0,-1.398351462739004,0.0
2019-02-01,-0.0,-0.12484335309060117,-0.0,-0.8724132091447925,1.0,-1.3896697713801862,0.0
2019-02-04,-0.0,-0.12276959539529372,-0.0,-0.8737091586253597,1.0,-1.3893685457931269,0.0
2019-02-05,-0.0,-0.11747375550287842,-0.0,-0.8670504571622079,1.0,-1.4018625126989501,0.0
2019-02-06,-0.0,-0.11418603075672379,-0.0,-0.8664385881715332,1.0,-1.4066458911997832,0.0
2019-02-07,-0.0,-0.10680111122543472,-0.0,-0.8605137702781493,1.0,-1.4623932503343966,0.0
2019-02-08,-0.0,-0.09880837580934013,-0.0,-0.8677848188455711,1.0,-1.4773729163796667,0.0
2019-02-11,-0.0,-0.09102515441151099,-0.0,-0.8719505883164831,1.0,-1.4875608157068423,0.0
2019-02-12,-0.0,-0.10251443987133815,-0.0,-0.8787396672776953,1.0,-1.477432296890672,0.0
2019-02-13,-0.0,-0.11070749005362396,-0.0,-0.8778066078533127,1.0,-1.4710949662688118,0.0
2019-02-14,-0.0,-0.11735788963511735,-0.0,-0.8864155646333864,1.0,-1.458145814581458,0.0
2019-02-15,-0.0,-0.1329660047822019,-0.0,-0.8798558408704994,1.0,-1.4525071906296567,0.0
2019-02-19,-0.0,-0.13060516733136812,-0.0,-0.8842379053233916,1.0,-1.4531645569620253,0.0
2019-02-20,-0.0,-0.13721067425478017,-0.0,-0.8791338446056148,1.0,-1.4537946351112192,0.0
2019-02-21,-0.0,-0.13627679160732276,-0.0,-0.8795636919442803,1.0,-1.4579150310904228,0.0
2019-02-22,-0.0,-0.12887546436135125,-0.0,-0.8882408082491408,1.0,-1.4547095788633126,0.0
2019-02-25,-0.0,-0.12726513860387464,-0.0,-0.8929776355605024,1.0,-1.4578971166220305,0.0
2019-02-26,-0.0,-0.1303153576023087,-0.0,-0.8899551475957027,1.0,-1.456660060498592,0.0
2019-02-27,-0.0,-0.128190860402031,-0.0,-0.8949015789107602,1.0,-1.4546497878556026,0.0
2019-02-28,-0.0,-0.13237340011129659,-0.0,-0.8974332220367278,1.0,-1.4482122982749026,0.0
2019-03-01,-0.0,-0.13669865109164234,-0.0,-0.8976150743985536,1.0,-1.442254206647198,0.0
2019-03-04,-0.0,-0.13386620330147697,-0.0,-0.8979669852302345,1.0,-1.4434057341442224,0.0
2019-03-05,-0.0,-0.12891876828758533,-0.0,-0.9117667549115228,1.0,-1.4426988992615297,0.0
2019-03-06,-0.0,-0.12827298050139274,-0.0,-0.913649025069638,1.0,-1.4400069637883008,0.0
2019-03-07,-0.0,-0.1097319286533848,-0.0,-0.9237856819999305,1.0,-1.443412955043288,0.0
2019-03-08,-0.0,-0.09281594126900891,-0.0,-0.9396259395210628,1.0,-1.4634854046495367,0.0
2019-03-11,-0.0,-0.0979432274424174,-0.0,-0.94389659787279,1.0,-1.4800309924631962,0.0
2019-03-12,-0.0,-0.05996090279011907,-0.0,-0.9666962857650614,1.0,-1.5275990758841302,0.0
2019-03-13,-0.0,-0.07826397570994821,-0.0,-0.9741739596356493,1.0,-1.519628505090195,0.0
2019-03-14,-0.0,-0.08130690948044991,-0.0,-0.9717907516514908,1.0,-1.5176932690590965,0.0
2019-03-15,-0.0,-0.07172013749641937,-0.0,-0.9778358636493842,1.0,-1.5310799197937555,0.0
2019-03-18,-0.0,-0.09274441113799703,-0.0,-0.9856982917404022,1.0,-1.5330636714940948,0.0
2019-03-19,-0.0,-0.09747436315541545,-0.0,-0.9832228140739937,1.0,-1.542848860383375,0.0
2019-03-20,-0.0,-0.10887345959504162,-0.0,-0.9814969646297576,1.0,-1.5448035188483769,0.0
2019-03-21,-0.0,-0.11546912766424962,-0.0,-0.9684684684684685,1.0,-1.578297810005127,0.0
2019-03-22,-0.0,-0.11717685195417542,-0.0,-1.003278446973883,1.0,-1.5631561498508124,0.0
2019-03-25,-0.0,-0.07034992138652235,-0.0,-1.0196350872061135,1.0,-1.5664558119126841,0.0
2019-03-26,-0.0,-0.07858690463075171,-0.0,-1.0201608460945246,1.0,-1.5735375123939628,0.0
2019-03-27,-0.0,-0.07654782863849766,-0.0,-1.019036091549296,1.0,-1.572256455399061,0.0
2019-03-28,-0.0,-0.07833290568527547,-0.0,-1.0163850298742716,1.0,-1.5708368461566657,0.0
2019-03-29,-0.0,-0.0726066559155549,-0.0,-1.0171895616478521,1.0,-1.5753188682011434,0.0
2019-04-01,-0.0,-0.07946169924095192,-0.0,-1.0166843900113673,1.0,-1.5707161453558725,0.0
2019-04-02,-0.0,-0.09143819319887257,-0.0,-1.0280390936710715,1.0,-1.5409788059592227,0.0
2019-04-03,-0.0,-0.09086915135095555,-0.0,-1.025701105660101,1.0,-1.5445559053965,0.0
2019-04-04,-0.0,-0.08741092636579573,-0.0,-1.003983190206468,1.0,-1.5629088251416043,0.0
2019-04-05,-0.0,-0.07710024128098267,-0.0,-1.0086276230167432,1.0,-1.5700446004240696,0.0
2019-04-08,-0.0,-0.07242299119377352,-0.0,-1.0105967040596338,1.0,-1.5710161873789599,0.0
2019-04-09,-0.0,-0.06261220003663674,-0.0,-1.0334493496977468,1.0,-1.567613115955303,0.0
2019-04-10,-0.0,-0.05590130326548543,-0.0,-1.0377068384829402,1.0,-1.5672499633914188,0.0
2019-04-11,-0.0,-0.05948800704173695,-0.0,-1.0495488887258857,1.0,-1.5585344384948285,0.0
2019-04-12,-0.0,-0.05948529411764705,-0.0,-1.0489705882352942,1.0,-1.5679779411764705,0.0
2019-04-15,-0.0,-0.05783905334168909,-0.0,-1.0566962804585838,1.0,-1.571791941607992,0.0
2019-04-16,-0.0,-0.06296978629329404,-0.0,-1.0556005895357408,1.0,-1.5659911569638911,0.0
2019-04-17,-0.0,-0.12936010037641155,-0.0,-0.5994667503136764,1.0,-1.4079360100376415,0.0
2019-04-18,-0.0,-0.13156575153566505,-0.0,-0.6041118214867744,1.0,-1.398364046634073,0.0
2019-04-22,-0.0,-0.1466225791213982,-0.0,-0.6084081247047709,1.0,-1.3940796724925208,0.0
2019-04-23,-0.0,-0.15389943641572998,-0.0,-0.6075690312017884,1.0,-1.387047007336041,0.0
2019-04-24,-0.0,-0.17162035591632846,-0.0,-0.5748985326256635,1.0,-1.3755541679675305,0.0
2019-04-25,-0.0,-0.15121875,-0.0,-0.58675,1.0,-1.38703125,0.0
2019-04-26,-0.0,-0.13859308443998997,-0.0,-0.6197694813329993,1.0,-1.3736845402154847,0.0
2019-04-29,-0.0,-0.14173795869762779,-0.0,-0.6212591269468208,1.0,-1.370718560997775,0.0
2019-04-30,-0.0,-0.1397674199918503,-0.0,-0.6190326928502022,1.0,-1.3757013447011255,0.0
2019-05-01,-0.0,-0.13640211972029725,-0.0,-0.6349753849048321,1.0,-1.3643347652942834,0.0
2019-05-02,-0.0,-0.13820372811146678,-0.0,-0.630107324421013,1.0,-1.3698299127596811,0.0
2019-05-03,-0.0,-0.13892722710163113,-0.0,-0.6297365119196989,1.0,-1.3680991217063991,0.0
2019-05-06,-0.0,-0.11999122779535701,-0.0,-0.6354522384786492,1.0,-1.3774867633697798,0.0
2019-05-07,-0.0,-0.11924391084918967,-0.0,-0.6332716842732202,1.0,-1.3822137237077208,0.0
2019-05-08,-0.0,-0.1402120539204954,-0.0,-0.6399462046101397,1.0,-1.3474806868295124,0.0
2019-05-09,-0.0,-0.13962134466383405,-0.0,-0.6497125718570358,1.0,-1.3348850287428145,0.0
2019-05-10,-0.0,-0.140196844243087,-0.0,-0.6544289954694579,1.0,-1.3299172004374318,0.0
2019-05-13,-0.0,-0.13728003000656394,-0.0,-0.6554871378113963,1.0,-1.332947832338324,0.0
2019-05-14,-0.0,-0.15547375259071364,-0.0,-0.6386611810560832,1.0,-1.2992544931481425,0.0
2019-05-15,-0.0,-0.15474276527331188,-0.0,-0.6388511006678209,1.0,-1.2981696759831807,0.0
2019-05-16,-0.0,-0.1630068871799623,-0.0,-0.6283393557552734,1.0,-1.2971061490472218,0.0
2019-05-17,-0.0,-0.15737218149763385,-0.0,-0.6290866351179982,1.0,-1.3065169651418145,0.0
2019-05-20,-0.0,-0.153926992860013,-0.0,-0.6281643124285229,1.0,-1.3088121657960623,0.0
2019-05-21,-0.0,-0.1593294640652013,-0.0,-0.6190108668807113,1.0,-1.308810817485799,0.0
2019-05-22,-0.0,-0.15580045687472988,-0.0,-0.6221831203309255,1.0,-1.309007840958202,0.0
2019-05-23,-0.0,-0.1601679478867587,-0.0,-0.6199870334352136,1.0,-1.3071223488005927,0.0
2019-05-24,-0.0,-0.16503050385556348,-0.0,-0.6198631197547305,1.0,-1.3119135362794587,0.0
2019-05-28,-0.0,-0.17663304887509698,-0.0,-0.6161675717610551,1.0,-1.3103801396431343,0.0
2019-05-29,-0.0,-0.17801290803028422,-0.0,-0.614496710934591,1.0,-1.3103822762814943,0.0
2019-05-30,-0.0,-0.17567148439923083,-0.0,-0.612058805285032,1.0,-1.3137832640655047,0.0
2019-05-31,-0.0,-0.1807942910331989,-0.0,-0.605895128762023,1.0,-1.3160099286379152,0.0
2019-06-03,-0.0,-0.17774472436552943,-0.0,-0.6055281831985374,1.0,-1.3154535031452388,0.0
2019-06-04,-0.0,-0.18583165400713067,-0.0,-0.5819252829018757,1.0,-1.3325375910711519,0.0
2019-06-05,-0.0,-0.18133439970469717,-0.0,-0.6001107385647052,1.0,-1.2946261035405582,0.0
2019-06-06,-0.0,-0.1961187705345902,-0.0,-0.5817238308717413,1.0,-1.29275033008874,0.0
2019-06-07,-0.0,-0.19160662602376993,-0.0,-0.594002093724983,1.0,-1.2933986082886877,0.0
2019-06-10,-0.0,-0.19417864065721052,-0.0,-0.5811821174733085,1.0,-1.3014676471493183,0.0
2019-06-11,-0.0,-0.1963377416073245,-0.0,-0.5857455531921453,1.0,-1.3006257899442029,0.0
2019-06-12,-0.0,-0.20035133136094674,-0.0,-0.5829943293885602,1.0,-1.298539201183432,0.0
2019-06-13,-0.0,-0.1876172031110701,-0.0,-0.5822189430969289,1.0,-1.3043438162870054,0.0
2019-06-14,-0.0,-0.18364463013025314,-0.0,-0.5864770213811747,1.0,-1.301886212828705,0.0
2019-06-17,-0.0,-0.1802991676137236,-0.0,-0.5892434806646804,1.0,-1.3020241422735508,0.0
2019-06-18,-0.0,-0.1585939662330473,-0.0,-0.5996863179260079,1.0,-1.3170341667435495,0.0
2019-06-19,-0.0,-0.15156730178242164,-0.0,-0.6036263060848187,1.0,-1.3179471419791027,0.0
2019-06-20,-0.0,-0.15241234826545075,-0.0,-0.6073695236921561,1.0,-1.3211226816193236,0.0
2019-06-21,-0.0,-0.1559765865680838,-0.0,-0.6042513863216267,1.0,-1.320455945779421,0.0
2019-06-24,-0.0,-0.16648223287839667,-0.0,-0.6017767121603345,1.0,-1.3056067871634083,0.0
2019-06-25,-0.0,-0.14599772790076454,-0.0,-0.6131290490957659,1.0,-1.3113082993030183,0.0
2019-06-26,-0.0,-0.15018057170839202,-0.0,-0.599038991246863,1.0,-1.3113178674175185,0.0
2019-06-27,-0.0,-0.1496936274509804,-0.0,-0.6086397058823529,1.0,-1.3053921568627451,0.0
2019-06-28,-0.0,-0.146117322714045,-0.0,-0.6115484760300199,1.0,-1.305559810078113,0.0
2019-07-01,-0.0,-0.1508261933904529,-0.0,-0.6071603427172584,1.0,-1.3020195838433293,0.0
2019-07-02,-0.0,-0.1459567285560841,-0.0,-0.6193340494092374,1.0,-1.303575264692343,0.0
2019-07-03,-0.0,-0.1523534649513341,-0.0,-0.6113789186035801,1.0,-1.3066412846571893,0.0
2019-07-05,-0.0,-0.17018930343686822,-0.0,-0.5957850885253937,1.0,-1.2972186485327453,0.0
2019-07-08,-0.0,-0.17230288549898917,-0.0,-0.5917110825215953,1.0,-1.2991178092262452,0.0
2019-07-09,-0.0,-0.1697847884568354,-0.0,-0.588713621912448,1.0,-1.2984837368549769,0.0
2019-07-10,-0.0,-0.17465994192266546,-0.0,-0.5859697386519945,1.0,-1.296072138162922,0.0
2019-07-11,-0.0,-0.1785625697631155,-0.0,-0.6150936376038696,1.0,-1.3068956963909215,0.0
2019-07-12,-0.0,-0.17806607424838222,-0.0,-0.6280149859120043,1.0,-1.2901817506269933,0.0
2019-07-15,-0.0,-0.20961306486035075,-0.0,-0.6206117967275989,1.0,-1.2628127803037332,0.0
2019-07-16,-0.0,-0.22300556586270873,-0.0,-0.6297464440321583,1.0,-1.2393939393939393,0.0
2019-07-17,-0.0,-0.22665841966908917,-0.0,-0.6264110097417659,1.0,-1.239554662130818,0.0
2019-07-18,-0.0,-0.2288699833549103,-0.0,-0.6170396399728747,1.0,-1.2365143949201653,0.0
2019-07-19,-0.0,-0.2480760123135212,-0.0,-0.5100935354013735,1.0,-1.2018115084063463,0.0
2019-07-22,-0.0,-0.2505840948747523,-0.0,-0.5023511667110283,1.0,-1.2045071422234053,0.0
2019-07-23,-0.0,-0.25948168747411393,-0.0,-0.4969232589787587,1.0,-1.201999881663807,0.0
2019-07-24,-0.0,-0.2589436307146028,-0.0,-0.49661192484095285,1.0,-1.2034916407752627,0.0
2019-07-25,-0.0,-0.24274429750599097,-0.0,-0.5216117866335316,1.0,-1.1941362681577468,0.0
2019-07-26,-0.0,-0.2416474484063627,-0.0,-0.5209626870084559,1.0,-1.1940452959612087,0.0
2019-07-29,-0.0,-0.2524435257640632,-0.0,-0.5190609774103055,1.0,-1.1814262512918943,0.0
2019-07-30,-0.0,-0.2599568315543597,-0.0,-0.5211259276780698,1.0,-1.1756600928417253,0.0
2019-07-31,-0.0,-0.27884757594581006,-0.0,-0.5131777442541486,1.0,-1.1659715443547194,0.0
2019-08-01,-0.0,-0.2828489319467899,-0.0,-0.5127840488252896,1.0,-1.1670666311142712,0.0
2019-08-02,-0.0,-0.29136939703181913,-0.0,-0.5181974171407929,1.0,-1.2007586020048768,0.0
2019-08-05,-0.0,-0.28783275680553466,-0.0,-0.515506091141525,1.0,-1.2046322755301548,0.0
2019-08-06,-0.0,-0.2910928277588983,-0.0,-0.4914147737435164,1.0,-1.1985035473677936,0.0
2019-08-07,-0.0,-0.2958588683286726,-0.0,-0.4730766942345451,1.0,-1.2060153507467126,0.0
2019-08-08,-0.0,-0.2984990172136518,-0.0,-0.4727500148907022,1.0,-1.2068914169992255,0.0
2019-08-09,-0.0,-0.29470247811247957,-0.0,-0.4663599940644012,1.0,-1.20673690458525,0.0
2019-08-12,-0.0,-0.2925512987783181,-0.0,-0.4656031313011505,1.0,-1.2071225240185033,0.0
2019-08-13,-0.0,-0.291881787431013,-0.0,-0.4629398848733013,1.0,-1.2123316123672185,0.0
2019-08-14,-0.0,-0.2948752109423572,-0.0,-0.45234923172573055,1.0,-1.2133996506498503,0.0
2019-08-15,-0.0,-0.3044502694901776,-0.0,-0.4478543869466616,1.0,-1.1929431861691162,0.0
2019-08-16,-0.0,-0.305894848645778,-0.0,-0.43907476249483685,1.0,-1.2054050864459784,0.0
2019-08-19,-0.0,-0.3045544437557189,-0.0,-0.4383541426842587,1.0,-1.2087428790696302,0.0
2019-08-20,-0.0,-0.3101620029455081,-0.0,-0.4341973490427099,1.0,-1.2011487481590573,0.0
2019-08-21,-0.0,-0.3096002592276195,-0.0,-0.4371225734232774,1.0,-1.1990161133531683,0.0
2019-08-22,-0.0,-0.3101429664058363,-0.0,-0.4405777490145319,1.0,-1.1910042948755661,0.0
2019-08-23,-0.0,-0.3082467857247933,-0.0,-0.44026008414487033,1.0,-1.1936214657683368,0.0
2019-08-26,-0.0,-0.2998221418782984,-0.0,-0.43604396886025015,1.0,-1.1798408024025426,0.0
2019-08-27,-0.0,-0.29754449331507965,-0.0,-0.43249541230957445,1.0,-1.1827794121930615,0.0
2019-08-28,-0.0,-0.3092253294760527,-0.0,-0.4122906986937845,1.0,-1.2006370357382894,0.0
2019-08-29,-0.0,-0.31277314841792436,-0.0,-0.4215954781189907,1.0,-1.1792144979896275,0.0
2019-08-30,-0.0,-0.29977083514634645,-0.0,-0.42978562933310127,1.0,-1.1712644678444002,0.0
2019-09-03,-0.0,-0.30165912518853694,-0.0,-0.4332869242371505,1.0,-1.1656224620025524,0.0
2019-09-04,-0.0,-0.299018768897256,-0.0,-0.3983969422100519,1.0,-1.155028809401563,0.0
2019-09-05,-0.0,-0.3201932641750746,-0.0,-0.3970157737672304,1.0,-1.1249111837430723,0.0
2019-09-06,-0.0,-0.32174383507033427,-0.0,-0.3941568426447975,1.0,-1.1316134176205934,0.0
2019-09-09,-0.0,-0.3297700399807185,-0.0,-0.38095103070859443,1.0,-1.1247908809935634,0.0
2019-09-10,-0.0,-0.3390891246835263,-0.0,-0.34025545472648133,1.0,-1.1653912895058742,0.0
2019-09-11,-0.0,-0.3486437200820606,-0.0,-0.31698769090494644,1.0,-1.1836961477091408,0.0
2019-09-12,-0.0,-0.3499159472319571,-0.0,-0.3157249907399493,1.0,-1.1835769438983388,0.0
2019-09-13,-0.0,-0.35129052475642414,-0.0,-0.3175032761666002,1.0,-1.1800467209845593,0.0
2019-09-16,-0.0,-0.3550061311204266,-0.0,-0.3149684888926912,1.0,-1.181709299341261,0.0
2019-09-17,-0.0,-0.36737717998404196,-0.0,-0.30841787301949164,1.0,-1.1738857859341159,0.0
2019-09-18,-0.0,-0.3776632106642361,-0.0,-0.3037199498689757,1.0,-1.1669704910561696,0.0
2019-09-19,-0.0,-0.3764464458758479,-0.0,-0.30824260388759045,1.0,-1.1654221056831784,0.0
