Date,AUY,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-01-03,1.0,-0.0,-2.3263014357904868,-0.0,-2.4248014758963663,-2.27007299270073,0.0
2019-01-04,1.0,-0.0,-2.4019224503095473,-0.0,-2.3989084392310196,-2.3451449983708046,0.0
2019-01-07,1.0,-0.0,-2.3129611806223935,-0.0,-2.4072024382418995,-2.3003689444979147,0.0
2019-01-08,1.0,-0.0,-2.2614107883817427,-0.0,-2.4313756782636453,-2.2867858282796045,0.0
2019-01-09,1.0,-0.0,-2.2231154978906313,-0.0,-2.4293560455305263,-2.3074106503223755,0.0
2019-01-10,1.0,-0.0,-2.2135544798031903,-0.0,-2.4237758908023173,-2.29862709308785,0.0
2019-01-11,1.0,-0.0,-2.2160141490473513,-0.0,-2.4689283704477853,-2.354288929978294,0.0
2019-01-14,1.0,-0.0,-2.2086233101351893,-0.0,-2.456763458923286,-2.333973282137429,0.0
2019-01-15,1.0,-0.0,-2.2081480882709563,-0.0,-2.4817718858620967,-2.3935009295934035,0.0
2019-01-16,1.0,-0.0,-2.21580226904376,-0.0,-2.4474068071312804,-2.440518638573744,0.0
2019-01-17,1.0,-0.0,-2.2046594402200292,-0.0,-2.44563986409966,-2.439006633230869,0.0
2019-01-18,1.0,-0.0,-2.2621147224321825,-0.0,-2.5502645502645502,-2.5860418241370624,0.0
2019-01-22,1.0,-0.0,-2.4617807042656743,-0.0,-3.1722492604256134,-2.908865349747113,0.0
2019-01-23,1.0,-0.0,-2.3028033794162823,-0.0,-3.2403033794162823,-3.0575076804915513,0.0
2019-01-24,1.0,-0.0,-2.3015369836695485,-0.0,-3.247262247838617,-3.057252641690682,0.0
2019-01-25,1.0,-0.0,-2.085093231688472,-0.0,-3.8031317605851447,-3.4135160193674663,0.0
2019-01-28,1.0,-0.0,-2.0045871559633026,-0.0,-3.83302752293578,-3.3560652395514783,0.0
2019-01-29,1.0,-0.0,-2.0175916230366493,-0.0,-3.9496335078534033,-3.5040837696335077,0.0
2019-01-30,1.0,-0.0,-2.035562180579216,-0.0,-4.018206984667803,-3.593590289608177,0.0
2019-01-31,1.0,-0.0,-2.0989510111387477,-0.0,-3.9645290364442523,-3.750729966475614,0.0
2019-02-01,1.0,-0.0,-2.084555651423641,-0.0,-3.983390854184642,-3.7172131147540988,0.0
2019-02-04,1.0,-0.0,-2.018435067595248,-0.0,-3.744776730848013,-3.4784924211388772,0.0
2019-02-05,1.0,-0.0,-1.9868202573682026,-0.0,-3.78403902034039,-3.606890826068908,0.0
2019-02-06,1.0,-0.0,-1.9450935787405645,-0.0,-3.777479061110536,-3.6176196877261915,0.0
2019-02-07,1.0,-0.0,-1.9378548570248788,-0.0,-3.7862083204294414,-3.598947042427996,0.0
2019-02-08,1.0,-0.0,-1.9278542593934376,-0.0,-3.838422523548287,-3.5846185695062625,0.0
2019-02-11,1.0,-0.0,-1.877939646201873,-0.0,-3.891259105098855,-3.6366285119667014,0.0
2019-02-12,1.0,-0.0,-1.9129701822779477,-0.0,-3.966389210831314,-3.6568327889579604,0.0
2019-02-13,1.0,-0.0,-2.060047951176984,-0.0,-4.098735832606801,-3.7392109851787274,0.0
2019-02-14,1.0,-0.0,-1.9021833117163855,-0.0,-4.164504971897967,-3.7417855598789447,0.0
2019-02-15,1.0,-0.0,-1.9857773946772976,-0.0,-4.102036418489386,-3.686994935890529,0.0
2019-02-19,1.0,-0.0,-1.8819993672888327,-0.0,-4.066856480016872,-3.596330275229358,0.0
2019-02-20,1.0,-0.0,-1.9330490405117273,-0.0,-4.0863539445629,-3.641577825159915,0.0
2019-02-21,1.0,-0.0,-1.9538543328017015,-0.0,-4.072727272727273,-3.6060606060606064,0.0
2019-02-22,1.0,-0.0,-1.9221012577951593,-0.0,-4.0764189831941655,-3.5712926751928973,0.0
2019-02-25,1.0,-0.0,-1.8039971593791213,-0.0,-3.9181292482499743,-3.422948158668966,0.0
2019-02-26,1.0,-0.0,-1.8091471453199472,-0.0,-3.9153229895548116,-3.4165906094716556,0.0
2019-02-27,1.0,-0.0,-1.8073608435567272,-0.0,-3.938051302849032,-3.3934908242928117,0.0
2019-02-28,1.0,-0.0,-1.7967990275526744,-0.0,-3.920684764991896,-3.4121758508914097,0.0
2019-03-01,1.0,-0.0,-1.8004457050243112,-0.0,-3.9353727714748783,-3.3937398703403563,0.0
2019-03-04,1.0,-0.0,-1.7926854325046229,-0.0,-3.9733922334086706,-3.5071912882679275,0.0
2019-03-05,1.0,-0.0,-1.7399149642227523,-0.0,-4.097894846002282,-3.5324069273047805,0.0
2019-03-06,1.0,-0.0,-1.7326014913007455,-0.0,-4.097659486329743,-3.5259942004971,0.0
2019-03-07,1.0,-0.0,-1.545024174053183,-0.0,-4.103847703464948,-3.4235495568090255,0.0
2019-03-08,1.0,-0.0,-1.5231711179140717,-0.0,-4.4432597909849045,-3.5898870473978675,0.0
2019-03-11,1.0,-0.0,-1.5182629008282014,-0.0,-4.357400722021661,-3.742301974941601,0.0
2019-03-12,1.0,-0.0,-1.3379860418743768,-0.0,-4.617148554336989,-4.12274288246372,0.0
2019-03-13,1.0,-0.0,-1.4344646326134156,-0.0,-4.772825962747114,-4.2198605873614445,0.0
2019-03-14,1.0,-0.0,-1.4438874330636893,-0.0,-4.745812920132164,-4.203714253161673,0.0
2019-03-15,1.0,-0.0,-1.4372087604846224,-0.0,-4.857875116495806,-4.354496738117428,0.0
2019-03-18,1.0,-0.0,-1.5149107656879677,-0.0,-4.731491076568797,-4.267702936096718,0.0
2019-03-19,1.0,-0.0,-1.507801743919229,-0.0,-4.676342358880221,-4.289008719596145,0.0
2019-03-20,1.0,-0.0,-1.4858769677347328,-0.0,-4.4907893267835215,-4.18778608909233,0.0
2019-03-21,1.0,-0.0,-1.5110808046368904,-0.0,-4.714967609955677,-4.138879418115695,0.0
2019-03-22,1.0,-0.0,-1.4604834176503654,-0.0,-4.780213603147836,-4.001573917931422,0.0
2019-03-25,1.0,-0.0,-1.0625278148642634,-0.0,-5.004339118825101,-4.059078771695594,0.0
2019-03-26,1.0,-0.0,-1.1819123230928548,-0.0,-5.133701530318721,-4.190541939937867,0.0
2019-03-27,1.0,-0.0,-1.0385129118432768,-0.0,-5.026046304541406,-4.066228851291185,0.0
2019-03-28,1.0,-0.0,-0.9945468426218781,-0.0,-4.877958337877631,-4.033809575744357,0.0
2019-03-29,1.0,-0.0,-0.9692510432681749,-0.0,-4.920272347902482,-4.092356687898089,0.0
2019-04-01,1.0,-0.0,-1.0079251513483765,-0.0,-4.921298844248762,-4.0779306549257015,0.0
2019-04-02,1.0,-0.0,-1.11193610079874,-0.0,-5.15142310721116,-3.9866126673416584,0.0
2019-04-03,1.0,-0.0,-1.111211064882492,-0.0,-5.157089845946251,-3.9764983695041045,0.0
2019-04-04,1.0,-0.0,-1.1052334124562,-0.0,-5.184808409630383,-4.013224821973551,0.0
2019-04-05,1.0,-0.0,-1.0806085376930064,-0.0,-5.2124205267938235,-4.060286103542234,0.0
2019-04-08,1.0,-0.0,-1.0462284361258314,-0.0,-5.186379524185364,-4.042620363062352,0.0
2019-04-09,1.0,-0.0,-0.9703513090176773,-0.0,-5.271872902215261,-3.945961065115238,0.0
2019-04-10,1.0,-0.0,-0.9051414458913335,-0.0,-5.36304445442299,-3.957678491243825,0.0
2019-04-11,1.0,-0.0,-0.8422673357664234,-0.0,-5.559876824817518,-4.002965328467154,0.0
2019-04-12,1.0,-0.0,-0.8473900159562343,-0.0,-5.5528835194894,-3.9969227262366083,0.0
2019-04-15,1.0,-0.0,-0.8582795202952028,-0.0,-5.607011070110701,-4.066074723247232,0.0
2019-04-16,1.0,-0.0,-0.8711946494464945,-0.0,-5.59940036900369,-4.060770295202952,0.0
2019-04-17,1.0,-0.0,-0.8124332661051132,-0.0,-5.924902123620833,-4.126468145687507,0.0
2019-04-18,1.0,-0.0,-0.8127654554034923,-0.0,-5.843558282208589,-4.141812175554507,0.0
2019-04-22,1.0,-0.0,-0.8307367927843504,-0.0,-5.776736558510015,-4.1062434110343204,0.0
2019-04-23,1.0,-0.0,-0.8507795100222718,-0.0,-5.776462313913961,-4.094713398194819,0.0
2019-04-24,1.0,-0.0,-0.7812097812097811,-0.0,-5.779571779571779,-4.139230139230139,0.0
2019-04-25,1.0,-0.0,-0.7877858995519924,-0.0,-5.858641829757132,-4.143126621079934,0.0
2019-04-26,1.0,-0.0,-0.7461693787860791,-0.0,-5.964960209050957,-4.166765649126974,0.0
2019-04-29,1.0,-0.0,-0.7381938690969346,-0.0,-5.94188661380045,-4.155639720677003,0.0
2019-04-30,1.0,-0.0,-0.7226780830063028,-0.0,-5.990129623022952,-4.179212748245927,0.0
2019-05-01,1.0,-0.0,-0.7362322303189582,-0.0,-6.023414167960817,-4.186238203320989,0.0
2019-05-02,1.0,-0.0,-0.737085308056872,-0.0,-5.909715639810426,-4.201421800947868,0.0
2019-05-03,1.0,-0.0,-0.7193548387096774,-0.0,-5.9793309438470725,-4.248745519713261,0.0
2019-05-06,1.0,-0.0,-0.5916676529766837,-0.0,-5.969937270682921,-4.274115279914783,0.0
2019-05-07,1.0,-0.0,-0.619552130989646,-0.0,-6.072959306525403,-4.346978088129063,0.0
2019-05-08,1.0,-0.0,-0.6411960132890365,-0.0,-5.8998576174655915,-4.324276222116754,0.0
2019-05-09,1.0,-0.0,-0.6413842142687841,-0.0,-5.897961602275421,-4.311803744963261,0.0
2019-05-10,1.0,-0.0,-0.6300679634403562,-0.0,-5.840637450199203,-4.247129130536677,0.0
2019-05-13,1.0,-0.0,-0.625029349612585,-0.0,-5.847734209908428,-4.266964076074196,0.0
2019-05-14,1.0,-0.0,-0.39383113016553534,-0.0,-6.1257591997141825,-4.389543884720733,0.0
2019-05-15,1.0,-0.0,-0.41420765027322404,-0.0,-6.32896174863388,-4.400242865816636,0.0
2019-05-16,1.0,-0.0,-0.4311603016297738,-0.0,-6.322670882996838,-4.408538068596449,0.0
2019-05-17,1.0,-0.0,-0.38638845080674517,-0.0,-6.24845323304622,-4.496663835982045,0.0
2019-05-20,1.0,-0.0,-0.34007220216606504,-0.0,-6.218772563176896,-4.474849578820699,0.0
2019-05-21,1.0,-0.0,-0.3312170579779588,-0.0,-6.190584571154767,-4.457115476760901,0.0
2019-05-22,1.0,-0.0,-0.28011717319663126,-0.0,-6.383620163554253,-4.541926034419626,0.0
2019-05-23,1.0,-0.0,-0.27473059692456714,-0.0,-6.366630342656496,-4.4666424506598865,0.0
2019-05-24,1.0,-0.0,-0.16736003803637228,-0.0,-6.296683703791751,-4.422322595982409,0.0
2019-05-28,1.0,-0.0,-0.16126735493058028,-0.0,-6.289782840868636,-4.415569004390649,0.0
2019-05-29,1.0,-0.0,-0.18873436952202877,-0.0,-6.214327451209536,-4.283276849363095,0.0
2019-05-30,1.0,-0.0,-0.17766674413200093,-0.0,-6.172321636067861,-4.269695561236347,0.0
2019-05-31,1.0,-0.0,-0.1523125072446969,-0.0,-6.175843282717051,-4.263359221050192,0.0
2019-06-03,1.0,-0.0,-0.21969604863221884,-0.0,-6.65434650455927,-4.284012158054711,0.0
2019-06-04,1.0,-0.0,-0.1943596630448053,-0.0,-6.665852765230132,-4.348309119765596,0.0
2019-06-05,1.0,-0.0,-0.15434606011372867,-0.0,-6.522339561332251,-3.9281652547290244,0.0
2019-06-06,1.0,-0.0,-0.19512479589456494,-0.0,-6.462561231630511,-4.005598320503849,0.0
2019-06-07,1.0,-0.0,-0.2767898923724848,-0.0,-6.421268132896584,-4.000584932147871,0.0
2019-06-10,1.0,-0.0,-0.2853470437017995,-0.0,-6.371698995092312,-4.027927085767703,0.0
2019-06-11,1.0,-0.0,-0.298792270531401,-0.0,-6.646980676328503,-4.131521739130435,0.0
2019-06-12,1.0,-0.0,-0.30841685786740736,-0.0,-6.638932496075354,-4.128486897717668,0.0
2019-06-13,1.0,-0.0,-0.4201350521792511,-0.0,-6.734929404542665,-4.1224063842848375,0.0
2019-06-14,1.0,-0.0,-0.40168436470157454,-0.0,-6.7424630782375194,-4.0612718174051015,0.0
2019-06-17,1.0,-0.0,-0.39098660170523747,-0.0,-6.737028014616321,-4.05225334957369,0.0
2019-06-18,1.0,-0.0,-0.4414038532335256,-0.0,-6.772610136213031,-4.057307645109828,0.0
2019-06-19,1.0,-0.0,-0.3445953790781377,-0.0,-6.426100081272494,-3.839660977592012,0.0
2019-06-20,1.0,-0.0,-0.3646493079990617,-0.0,-6.4831104855735395,-3.8810696692470095,0.0
2019-06-21,1.0,-0.0,-0.39969515769726816,-0.0,-6.456794465939734,-3.868097080548716,0.0
2019-06-24,1.0,-0.0,-0.3322732626619552,-0.0,-6.46266195524146,-3.983510011778563,0.0
2019-06-25,1.0,-0.0,-0.26189628574819035,-0.0,-6.569241723033108,-4.035481191408568,0.0
2019-06-26,1.0,-0.0,-0.2483542788749252,-0.0,-6.564811490125674,-4.1555954518252545,0.0
2019-06-27,1.0,-0.0,-0.22949441575597454,-0.0,-6.61378647772307,-4.1658460429926745,0.0
2019-06-28,1.0,-0.0,-0.15106357408965268,-0.0,-6.6892200456675885,-4.177502704001922,0.0
2019-07-01,1.0,-0.0,-0.1310205054840248,-0.0,-6.677396280400573,-4.113376251788269,0.0
2019-07-02,1.0,-0.0,-0.16759505933640106,-0.0,-6.750544926132235,-4.191329619762654,0.0
2019-07-03,1.0,-0.0,-0.1494281146230476,-0.0,-6.892387160250893,-4.2567949821670155,0.0
2019-07-05,1.0,-0.0,-0.13613466027767537,-0.0,-6.877871974444035,-4.272515050989065,0.0
2019-07-08,1.0,-0.0,-0.14043021266194083,-0.0,-6.824615008555366,-4.256905402102175,0.0
2019-07-09,1.0,-0.0,-0.10821667681071212,-0.0,-6.805721241631162,-4.25891661594644,0.0
2019-07-10,1.0,-0.0,-0.05403431909456006,-0.0,-6.846415966897895,-4.269441401971522,0.0
2019-07-11,1.0,-0.0,-0.04056695992179864,-0.0,-6.906647116324535,-4.271749755620724,0.0
2019-07-12,1.0,-0.0,-0.0832821520697703,-0.0,-6.927158825697089,-4.272939442328952,0.0
2019-07-15,1.0,-0.0,-0.26200382323175536,-0.0,-6.261554031260542,-3.7211289778477457,0.0
2019-07-16,1.0,-0.0,-0.2798925212718316,-0.03605015673981191,-6.229175996417377,-3.650582176444246,0.0
2019-07-17,1.0,-0.0,-0.29320780094149296,-0.029141448105805875,-6.236045729657028,-3.6498542927594713,0.0
2019-07-18,1.0,-0.0,-0.29679516953088714,-0.06154203437064561,-6.493613562470971,-3.7597538318625174,0.0
2019-07-19,1.0,-0.0,-0.3059214293895316,-0.09872866796472339,-6.347039285305234,-3.701752376589165,0.0
2019-07-22,1.0,-0.0,-0.2654958677685951,-0.07162534435261708,-6.372130394857667,-3.7692837465564737,0.0
2019-07-23,1.0,-0.0,-0.2830899132816066,-0.07622090369694204,-6.31960292104062,-3.731401186672752,0.0
2019-07-24,1.0,-0.0,-0.2842979017754208,-0.1382291906848052,-6.3780262854507725,-3.7280378141572514,0.0
2019-07-25,1.0,-0.0,-0.2502569960022844,-0.15259851513420902,-6.350314106225014,-3.6688749286122215,0.0
2019-07-26,1.0,-0.0,-0.20961494645705173,-0.15675552517657781,-6.358851674641149,-3.6667805878332196,0.0
2019-07-29,1.0,-0.0,-0.1590883190883191,-0.16763532763532765,-6.344387464387465,-3.724900284900285,0.0
2019-07-30,1.0,-0.0,-0.14442038071355295,-0.17200501538812263,-6.34480793343212,-3.737376040123105,0.0
2019-07-31,1.0,-0.0,-0.2646787934607414,-0.16233018650702277,-6.358392816025788,-3.7274925166935295,0.0
2019-08-01,1.0,-0.0,-0.31010928961748635,-0.13490437158469945,-6.287909836065573,-3.6515255009107466,0.0
2019-08-02,1.0,-0.0,-0.22514757969303426,-0.2744982290436836,-6.505312868949233,-3.8014167650531285,0.0
2019-08-05,1.0,-0.0,-0.2078136032007531,-0.2474699929395152,-6.527065191809838,-3.7851259119792893,0.0
2019-08-06,1.0,-0.0,-0.25193598347960766,-0.3297625193598348,-7.000516262261229,-4.324341765616934,0.0
2019-08-07,1.0,-0.0,-0.29741434212202267,-0.250159215386575,-6.8830722200993515,-4.3065851483887405,0.0
2019-08-08,1.0,-0.0,-0.29199131434410525,-0.24971260697407077,-6.909566994507601,-4.3217524588069995,0.0
2019-08-09,1.0,-0.0,-0.196439764322427,-0.2106054907860098,-6.7663281935564745,-4.362667669549956,0.0
2019-08-12,1.0,-0.0,-0.16703924490809738,-0.24341778440139097,-6.7454048683556875,-4.263288623944361,0.0
2019-08-13,1.0,-0.0,-0.10133562063472613,-0.22460482783972552,-6.690356573949272,-4.237103296164685,0.0
2019-08-14,1.0,-0.0,-0.1508647123758126,-0.21059732613761806,-6.666380473445358,-4.237458604194774,0.0
2019-08-15,1.0,-0.0,-0.287926786342837,-0.285462865188314,-6.376627947905667,-3.7829402792443974,0.0
2019-08-16,1.0,-0.0,-0.27444720350005913,-0.3094477947262622,-6.432541090221118,-3.808206219699657,0.0
2019-08-19,1.0,-0.0,-0.15135849963933637,-0.3562154364029815,-6.657489781197403,-3.857056984852128,0.0
2019-08-20,1.0,-0.0,-0.1527777777777778,-0.39173789173789175,-6.57110636277303,-3.755104463437797,0.0
2019-08-21,1.0,-0.0,-0.17525155725922378,-0.3900335409678965,-6.662913272640154,-3.7507187350263536,0.0
2019-08-22,1.0,-0.0,-0.1845836868258393,-0.37571203490486,-6.780996242879651,-3.7784510968367466,0.0
2019-08-23,1.0,-0.0,-0.1797112000970756,-0.37944424220361606,-6.788739230675889,-3.786676374226429,0.0
2019-08-26,1.0,-0.0,-0.07109779351675292,-0.5280577499318987,-7.749795695995641,-4.271451920457641,0.0
2019-08-27,1.0,-0.0,-0.0463811738951977,-0.5033520317416884,-7.791626761526885,-4.340402243809002,0.0
2019-08-28,1.0,-0.0,-0.0,-0.5610597488615979,-7.914309369394231,-4.323306195667172,0.0
2019-08-29,1.0,-0.0,-0.0,-0.5892047795632468,-7.891635764318089,-4.253536602115093,0.0
2019-08-30,1.0,-0.0,-0.0,-0.6226048319911135,-8.030685920577618,-4.231880033324076,0.0
2019-09-03,1.0,-0.0,-0.0,-0.7011995637949837,-7.820201744820066,-4.110005452562705,0.0
2019-09-04,1.0,-0.0,-0.0,-0.7239917976760082,-7.827751196172248,-4.118796992481203,0.0
2019-09-05,1.0,-0.0,-0.0,-0.7047043010752688,-7.760349462365593,-3.9758064516129035,0.0
2019-09-06,1.0,-0.0,-0.0,-0.8176733780760626,-8.197287472035793,-3.967142058165548,0.0
2019-09-09,1.0,-0.0,-0.0,-0.8286276162382357,-8.245259165613147,-3.9730299199325745,0.0
2019-09-10,1.0,-0.0,-0.0,-0.9561910128187069,-8.288632201718553,-3.8416678405409215,0.0
2019-09-11,1.0,-0.0,-0.0,-1.029465670379247,-8.293951783448469,-3.7749894261948396,0.0
2019-09-12,1.0,-0.0,-0.0,-1.0477126017401066,-8.256806062307044,-3.728599494807746,0.0
2019-09-13,1.0,-0.0,-0.0,-1.0206286836935168,-8.256946393488633,-3.755543081672748,0.0
2019-09-16,1.0,-0.0,-0.0,-1.0242602720516056,-8.2483522647595,-3.7506661057355206,0.0
2019-09-17,1.0,-0.0,-0.0,-1.0288393237675806,-8.388691575507885,-3.78903253303026,0.0
2019-09-18,1.0,-0.0,-0.0,-1.0437367303609342,-8.347912243453644,-3.762632696390658,0.0
2019-09-19,1.0,-0.0,-0.0,-1.0501554111330884,-8.287651879061883,-3.7904775360271263,0.0
2019-09-20,1.0,-0.0,-0.0,-1.165884194053208,-8.252952055768956,-3.808080808080808,0.0
2019-09-23,1.0,-0.0,-0.0,-1.1968244886282362,-8.258189100271778,-3.8492347303676158,0.0
2019-09-24,1.0,-0.0,-0.0,-1.2317547142651502,-8.290341154455161,-3.872606880667914,0.0
2019-09-25,1.0,-0.0,-0.0,-1.2241057319350666,-8.328832064358568,-3.81281425082603,0.0
