Date,IWF,IWM,MTUM,SPY,VLUE,VXX,WIA
2018-10-18,-0.0939994472533368,-0.19087642860626552,-0.0,-0.1858854513826795,-0.15498041000796603,0.0,1.0
2018-10-19,-0.0894020512158937,-0.18512545958846674,-0.0,-0.18502870412178288,-0.15303489647165064,0.0,1.0
2018-10-22,-0.09000711007691811,-0.18924116088164955,-0.0,-0.18423178850753025,-0.15243035356473403,0.0,1.0
2018-10-23,-0.08873289554556335,-0.18964513311551773,-0.0,-0.18569857341571505,-0.15334972341733252,0.0,1.0
2018-10-24,-0.08811276884324744,-0.18686624039268876,-0.0,-0.18570367499838533,-0.15399147452044176,0.0,1.0
2018-10-25,-0.07881726714157099,-0.17148678744609944,-0.0,-0.1858286869580326,-0.14335581494527017,0.0,1.0
2018-10-26,-0.07260379252474237,-0.16718164280000627,-0.0,-0.18821462741346048,-0.1404551657072949,0.0,1.0
2018-10-29,-0.06967731854051097,-0.16685678568638174,-0.0,-0.18617079459332758,-0.13991718102976794,0.0,1.0
2018-10-30,-0.06852696706455846,-0.16684894694081617,-0.0,-0.18619148803199798,-0.1408349478157615,0.0,1.0
2018-10-31,-0.07034722869843639,-0.1595946408032578,-0.0,-0.18534924927725452,-0.13900027977245175,0.0,1.0
2018-11-01,-0.06426719252208749,-0.1642470071269972,-0.0,-0.1851156002049594,-0.13909289939909633,0.0,1.0
2018-11-02,-0.06540247678018576,-0.15839009287925696,-0.0,-0.18637770897832814,-0.13780185758513933,0.0,1.0
2018-11-05,-0.06594087312034441,-0.15717095380422158,-0.0,-0.18640918030755887,-0.1391138711226054,0.0,1.0
2018-11-06,-0.06288164825432341,-0.15598440000621513,-0.0,-0.19052502369520968,-0.14440870740688946,0.0,1.0
2018-11-07,-0.06309584908007901,-0.15623882175461515,-0.0,-0.19115382820883686,-0.14474564145632127,0.0,1.0
2018-11-08,-0.05759623861298854,-0.15542014012403915,-0.0,-0.18845600631022164,-0.14515056374406485,0.0,1.0
2018-11-09,-0.057130039293338694,-0.15556449367284428,-0.0,-0.18913399956684507,-0.1451378360818044,0.0,1.0
2018-11-12,-0.056994738709826735,-0.15180596485273018,-0.0,-0.1899927483683829,-0.14410689213583694,0.0,1.0
2018-11-13,-0.04871301051601859,-0.1482636341403766,-0.0,-0.18999144044998775,-0.14153827341648323,0.0,1.0
2018-11-14,-0.04761904761904762,-0.1506607794437801,-0.0,-0.19145739429062034,-0.14337840738355873,0.0,1.0
2018-11-15,-0.04744190318728759,-0.15050059704234406,-0.0,-0.19197207678883071,-0.14096322831511587,0.0,1.0
2018-11-16,-0.04649669845928099,-0.14800379065786254,-0.0,-0.19155050134507212,-0.14244008314991438,0.0,1.0
2018-11-19,-0.04646896973402629,-0.1480434118006726,-0.0,-0.191592785081015,-0.14247936410883522,0.0,1.0
2018-11-20,-0.03125189911880887,-0.1439987845639623,-0.0,-0.193451838347007,-0.1505925250683683,0.0,1.0
2018-11-21,-0.033303669738608425,-0.14098251859002398,-0.0,-0.192008929244785,-0.1420232582693555,0.0,1.0
2018-11-23,-0.034373443231737695,-0.13207433238228947,-0.0,-0.19846625303805687,-0.1446794378273931,0.0,1.0
2018-11-26,-0.033731627365972294,-0.1363313645221227,-0.0,-0.1972839468874152,-0.14324989803471352,0.0,1.0
2018-11-27,-0.032141458565533035,-0.13624725125764375,-0.0,-0.1959514413953068,-0.14183510558182968,0.0,1.0
2018-11-28,-0.03082656848839666,-0.14286145396384706,-0.0,-0.19416362374385127,-0.14103570027461748,0.0,1.0
2018-11-29,-0.021210623286747856,-0.1393220389760182,-0.0,-0.1938764810737129,-0.14351623002142033,0.0,1.0
2018-11-30,-0.021386209788534116,-0.13948960642185348,-0.0,-0.19454262265620317,-0.1422302761636614,0.0,1.0
2018-12-03,-0.02127882599580713,-0.13950284516322253,-0.0,-0.19450434261755017,-0.1421832884097035,0.0,1.0
2018-12-04,-0.020169851380042465,-0.13960407882539397,-0.0,-0.19375915791991868,-0.14163751083998685,0.0,1.0
2018-12-06,-0.02023433847592333,-0.11069717157550259,-0.0,-0.19898316970546984,-0.1310483870967742,0.0,1.0
2018-12-07,-0.019836690573920155,-0.11065017017484917,-0.0,-0.19903884076600592,-0.1312026176251479,0.0,1.0
2018-12-10,-0.013079942639454206,-0.11054941553080232,-0.0,-0.19898025696365715,-0.12588901603487984,0.0,1.0
2018-12-11,-0.012995291561028613,-0.11069902209344441,-0.0,-0.19892792466497644,-0.126128214415067,0.0,1.0
2018-12-12,-0.012378067340164944,-0.11108373313234675,-0.0,-0.1989042366616903,-0.12707086226138883,0.0,1.0
2018-12-13,-0.012328866352770735,-0.11023542194856936,-0.0,-0.19959434987323432,-0.12659181455994203,0.0,1.0
2018-12-14,-0.012174795275019929,-0.11121095731574754,-0.0,-0.19923182839336184,-0.12677730270309445,0.0,1.0
2018-12-17,-0.007639871754137662,-0.11046763525028162,-0.0,-0.19511279281361021,-0.13098986164466653,0.0,1.0
2018-12-18,-0.006204384815811824,-0.10845437401931853,-0.0,-0.19430808873277958,-0.13055119697122375,0.0,1.0
2018-12-19,-0.002335707488681911,-0.11023962628680181,-0.0,-0.19716543152916752,-0.13205398079529398,0.0,1.0
2018-12-20,-0.002391276163586338,-0.10926403434218299,-0.0,-0.19726587821777902,-0.13159221538771806,0.0,1.0
2018-12-21,-0.00144817401029494,-0.10869908091134595,-0.0,-0.19782630514890384,-0.1258620936868216,0.0,1.0
2018-12-24,-0.0,-0.10305365296803654,-0.0,-0.19531963470319635,-0.1285673515981735,0.0,1.0
2018-12-26,-0.0,-0.10495891187305185,-0.0,-0.1878719183904789,-0.1239869651459337,0.0,1.0
2018-12-27,-0.0,-0.09359469523928182,-0.0,-0.16434791035065136,-0.126389523374448,0.0,1.0
2018-12-28,-0.0,-0.09335234903975297,-0.0,-0.16460586256075102,-0.1266944517522604,0.0,1.0
2018-12-31,-0.0,-0.09522489815148409,-0.0,-0.16423246404123826,-0.1262367319790483,0.0,1.0
2019-01-02,-0.0,-0.09498220295555587,-0.0,-0.16373280888605737,-0.1262689915931471,0.0,1.0
2019-01-03,-0.0,-0.09485897844177063,-0.0,-0.16629051687135676,-0.12346482422496988,0.0,1.0
2019-01-04,-0.0,-0.09709647635977785,-0.0,-0.15509804732178537,-0.12584232502377113,0.0,1.0
2019-01-07,-0.0,-0.09173283767715837,-0.0,-0.15307028933018083,-0.12189588486927526,0.0,1.0
2019-01-08,-0.0,-0.09282129131962964,-0.0,-0.15257320258756274,-0.12223908970308675,0.0,1.0
2019-01-09,-0.0,-0.09235355248044633,-0.0,-0.15251873324946671,-0.12251818629327792,0.0,1.0
2019-01-10,-0.0,-0.09280310802861794,-0.0,-0.1523508570334195,-0.12281637734093924,0.0,1.0
2019-01-11,-0.0,-0.09176019709827539,-0.0,-0.15287434984943882,-0.12410347659457979,0.0,1.0
2019-01-14,-0.0,-0.09163204585030096,-0.0,-0.15159118643138222,-0.12789820794427761,0.0,1.0
2019-01-15,-0.0,-0.09094528182741675,-0.0,-0.15142904208879004,-0.13037091947395876,0.0,1.0
2019-01-16,-0.0,-0.09103752880500383,-0.0,-0.14787940305058708,-0.13276363436848457,0.0,1.0
2019-01-17,-0.0,-0.08664620948519137,-0.0,-0.14897668429272035,-0.13429135044795748,0.0,1.0
2019-01-18,-0.0,-0.08825179609989738,-0.0,-0.14876496749914472,-0.1314403010605542,0.0,1.0
2019-01-22,-0.0,-0.05184747569448904,-0.0,-0.13531459101241924,-0.09714498542311495,0.0,1.0
2019-01-23,-0.0,-0.03926082148092899,-0.0,-0.13687919549394306,-0.10983513798513413,0.0,1.0
2019-01-24,-0.0,-0.03737476367471351,-0.0,-0.1407148277236891,-0.10803441667845613,0.0,1.0
2019-01-25,-0.0,-0.021302879039983864,-0.0,-0.1347627691221701,-0.10445973881913981,0.0,1.0
2019-01-28,-0.0,-0.021199151531886583,-0.0,-0.1307469280684799,-0.1031842656859915,0.0,1.0
2019-01-29,-0.0,-0.015984606484392688,-0.0,-0.12924767965389744,-0.11239530145634732,0.0,1.0
2019-01-30,-0.0,-0.014479979853941073,-0.0,-0.12830521279274743,-0.11634349030470914,0.0,1.0
2019-01-31,-0.0,-0.01625278754204936,-0.0,-0.12480628945080696,-0.11884693401872219,0.0,1.0
2019-02-01,-0.0,-0.016325655862738424,-0.0,-0.1259912005345234,-0.11833894330774176,0.0,1.0
2019-02-04,-0.0,-0.017973279556339802,-0.0,-0.12446433072851022,-0.11796067557348124,0.0,1.0
2019-02-05,-0.0,-0.014684435504148855,-0.0,-0.11547648981644455,-0.12706814181543877,0.0,1.0
2019-02-06,-0.0,-0.01203834155177619,-0.0,-0.11740213344067625,-0.12848445204790176,0.0,1.0
2019-02-07,-0.0,-0.010662508958770795,-0.0,-0.11849467503237732,-0.12822672919993464,0.0,1.0
2019-02-08,-0.0,-0.00961671596702121,-0.0,-0.12559632450122726,-0.12353200327270439,0.0,1.0
2019-02-11,-0.0,-0.01060203991800083,-0.0,-0.12381623130808798,-0.1232377095569278,0.0,1.0
2019-02-12,-0.0,-0.011459331349906714,-0.0,-0.12878826080379205,-0.12041752811255106,0.0,1.0
2019-02-13,-0.0,-0.007467182048643358,-0.0,-0.12837278180768555,-0.11914861574759669,0.0,1.0
2019-02-14,-0.0,-0.009480994060251404,-0.0,-0.1259528085090352,-0.12031444250499165,0.0,1.0
2019-02-15,-0.0,-0.011367061897106111,-0.0,-0.12508792202572347,-0.11957395498392284,0.0,1.0
2019-02-19,-0.0,-0.005283104106013453,-0.0,-0.1312619214938259,-0.11836161028009236,0.0,1.0
2019-02-20,-0.0,-0.0,-0.0,-0.13288683024536804,-0.11899098647971958,0.0,1.0
2019-02-21,-0.0,-0.0011512663930323356,-0.0,-0.13317148863750125,-0.11705375913504855,0.0,1.0
2019-02-22,-0.0,-0.0024137672277945925,-0.0,-0.13183171164861554,-0.1164111158358138,0.0,1.0
2019-02-25,-0.0,-0.002143689904599531,-0.0,-0.13423761110205717,-0.11723852624453109,0.0,1.0
2019-02-26,-0.0,-0.001604874807226952,-0.0,-0.13501009315796733,-0.11719347518086186,0.0,1.0
2019-02-27,-0.0,-0.0,-0.0,-0.13284313111447935,-0.11980308401498166,0.0,1.0
2019-02-28,-0.0,-0.0,-0.0,-0.13168842886143206,-0.12141299716799078,0.0,1.0
2019-03-01,-0.0,-0.0,-0.0,-0.1314579287012092,-0.12159639120355867,0.0,1.0
2019-03-04,-0.0,-0.00030041682834933473,-0.0,-0.12509857427180213,-0.12633779368874315,0.0,1.0
2019-03-05,-0.0,-0.0,-0.0,-0.12701691138733462,-0.1247512110856585,0.0,1.0
2019-03-06,-0.0,-0.0,-0.0,-0.12749318051002276,-0.1237768712930754,0.0,1.0
2019-03-07,-0.0,-0.0,-0.0,-0.1308330625609238,-0.11888575070609114,0.0,1.0
2019-03-08,-0.0,-0.0,-0.0,-0.13729595546751586,-0.11643389082520497,0.0,1.0
2019-03-11,-0.0,-0.0,-0.0,-0.1376440863323822,-0.11937953314142773,0.0,1.0
2019-03-12,-0.0,-0.0,-0.0,-0.1371866207401239,-0.12453158711533366,0.0,1.0
2019-03-13,-0.0,-0.0,-0.0,-0.14156824978458107,-0.12560190582391403,0.0,1.0
2019-03-14,-0.0,-0.0,-0.0,-0.1418864958738449,-0.12576216613637228,0.0,1.0
2019-03-15,-0.0,-0.0,-0.0,-0.14091747290777276,-0.12212342435648066,0.0,1.0
2019-03-18,-0.0,-0.0,-0.0,-0.14407522714276635,-0.12666624309041236,0.0,1.0
2019-03-19,-0.0,-0.0,-0.0,-0.14331206134484822,-0.130459704230196,0.0,1.0
2019-03-20,-0.0,-0.0,-0.0,-0.142201015539282,-0.13360210252353857,0.0,1.0
2019-03-21,-0.0,-0.0,-0.0,-0.15756431196406698,-0.11845396080032665,0.0,1.0
2019-03-22,-0.0,-0.0,-0.0,-0.16801559714223413,-0.1146441260597976,0.0,1.0
2019-03-25,-0.0,-0.0,-0.0,-0.168907251307896,-0.11020862379922998,0.0,1.0
2019-03-26,-0.0,-0.0,-0.0,-0.17019940537215503,-0.11132612261636252,0.0,1.0
2019-03-27,-0.0,-0.0,-0.0,-0.17385234142842504,-0.10701660006148171,0.0,1.0
2019-03-28,-0.0,-0.0,-0.0,-0.1723151154285421,-0.11093715913611457,0.0,1.0
2019-03-29,-0.0,-0.0,-0.0,-0.17096484475237364,-0.11207338978701566,0.0,1.0
2019-04-01,-0.0,-0.0,-0.0,-0.1725361264164674,-0.12697525730325399,0.0,1.0
2019-04-02,-0.0,-0.0,-0.002846965836409963,-0.19073371119546564,-0.10639072331132025,0.0,1.0
2019-04-03,-0.0,-0.0,-0.0020276329984272846,-0.1938079207663413,-0.10394218646424996,0.0,1.0
2019-04-04,-0.0,-0.0,-0.0036109054540259,-0.1943134733533362,-0.10096247515878891,0.0,1.0
2019-04-05,-0.0,-0.0,-0.002494802494802495,-0.19413981288981288,-0.102741683991684,0.0,1.0
2019-04-08,-0.0,-0.0,-0.0028835288158048557,-0.1940796737196223,-0.10192365143072388,0.0,1.0
2019-04-09,-0.0,-0.0,-0.0028838284771567015,-0.19433366674893807,-0.10180434133097777,0.0,1.0
2019-04-10,-0.0,-0.0,-0.003311817343532865,-0.19451407197683024,-0.10093899762328401,0.0,1.0
2019-04-11,-0.0,-0.0,-0.007455695214302443,-0.1957998282457647,-0.09789991412288235,0.0,1.0
2019-04-12,-0.0,-0.0,-0.007286282047951789,-0.19274229160713824,-0.0987739304361379,0.0,1.0
2019-04-15,-0.0,-0.0,-0.009626001896621156,-0.18732381558606892,-0.10211875966172593,0.0,1.0
2019-04-16,-0.0,-0.0,-0.008666502085417667,-0.18785650247521535,-0.10280264542702336,0.0,1.0
2019-04-17,-0.0,-0.0,-0.012700144142740271,-0.18873608892698066,-0.09714701260924331,0.0,1.0
2019-04-18,-0.0,-0.0,-0.00755349853090304,-0.18955251046569077,-0.10297979666658,0.0,1.0
2019-04-22,-0.0,-0.0,-0.00431590888347046,-0.1941246267586351,-0.10544639015294746,0.0,1.0
2019-04-23,-0.0,-0.0,-0.0025417101147028154,-0.19478623566214806,-0.10611313868613138,0.0,1.0
2019-04-24,-0.0,-0.0,-0.002126632483985022,-0.19652432580531526,-0.10601850039792816,0.0,1.0
2019-04-25,-0.0,-0.0,-0.006381146257438146,-0.1952448063472179,-0.10331193235202005,0.0,1.0
2019-04-26,-0.0,-0.0,-0.01018934218231505,-0.19290780141843974,-0.0982236970525083,0.0,1.0
2019-04-29,-0.0,-0.0,-0.009564832647962105,-0.19427671646452555,-0.09749622612045182,0.0,1.0
2019-04-30,-0.0,-0.0,-0.01079969812891977,-0.19390012230983425,-0.09645561714419548,0.0,1.0
2019-05-01,-0.0,-0.0,-0.013017213380967846,-0.18580058460539137,-0.10030529392659954,0.0,1.0
2019-05-02,-0.0,-0.0,-0.01268320546273578,-0.1819786839064792,-0.10350378419078032,0.0,1.0
2019-05-03,-0.0,-0.0,-0.01111168804195441,-0.1828106339893037,-0.1041720753933226,0.0,1.0
2019-05-06,-0.0,-0.0,-0.012883157280798392,-0.18103816991769814,-0.10215799364914782,0.0,1.0
2019-05-07,-0.0,-0.0,-0.014373663404834425,-0.17928844533730803,-0.10244313395113733,0.0,1.0
2019-05-08,-0.0,-0.0,-0.017116027416858505,-0.17625866531403228,-0.1072482994524432,0.0,1.0
2019-05-09,-0.0,-0.0,-0.015457138020392483,-0.17492479783313583,-0.1118200877684164,0.0,1.0
2019-05-10,-0.0,-0.0,-0.016302932444398146,-0.17676701911557896,-0.10909422365748216,0.0,1.0
2019-05-13,-0.0,-0.0,-0.015649819024555374,-0.17663984584537668,-0.10969195114964977,0.0,1.0
2019-05-14,-0.0,-0.0,-0.03722572052909916,-0.1572298581569454,-0.09856605334953905,0.0,1.0
2019-05-15,-0.0,-0.0,-0.03931181682944182,-0.15927818381734687,-0.09498738762046438,0.0,1.0
2019-05-16,-0.0,-0.0,-0.040985625218732585,-0.16107791416609418,-0.09412954153650728,0.0,1.0
2019-05-17,-0.0,-0.0,-0.04054999740811777,-0.15828624747291484,-0.0971048675548183,0.0,1.0
2019-05-20,-0.0,-0.0,-0.041394053248688216,-0.15740104942670208,-0.09679341841031287,0.0,1.0
2019-05-21,-0.0,-0.0,-0.04242612672133484,-0.15568769188916093,-0.09734043242262899,0.0,1.0
2019-05-22,-0.0,-0.0,-0.044683909906876144,-0.1541789169656387,-0.0963100156717481,0.0,1.0
2019-05-23,-0.0,-0.0,-0.046317043791366065,-0.1529913090781924,-0.09591099252658437,0.0,1.0
2019-05-24,-0.0,-0.0,-0.04569638441921578,-0.1538531243122888,-0.09496563062305013,0.0,1.0
2019-05-28,-0.0,-0.0,-0.04544806952557345,-0.154347291118911,-0.09539043375772253,0.0,1.0
2019-05-29,-0.0,-0.0,-0.048371900933107906,-0.15358207606829885,-0.08865170424480208,0.0,1.0
2019-05-30,-0.0,-0.0,-0.047571098459909894,-0.1522016962937144,-0.09116610510824523,0.0,1.0
2019-05-31,-0.0,-0.0,-0.04772783004865709,-0.1517017075153909,-0.09120945780255804,0.0,1.0
2019-06-03,-0.0,-0.0,-0.05236545166810339,-0.15011000604711605,-0.08413211018617399,0.0,1.0
2019-06-04,-0.0,-0.0,-0.0545891361323809,-0.14775939154118917,-0.08240402898401768,0.0,1.0
2019-06-05,-0.0,-0.0,-0.05873186184344983,-0.14921827099938687,-0.06938483547925609,0.0,1.0
2019-06-06,-0.0,-0.0,-0.05759897828863346,-0.14803320561941252,-0.07150702426564495,0.0,1.0
2019-06-07,-0.0,-0.0,-0.05802937905112568,-0.1480842250604073,-0.07233536608752349,0.0,1.0
2019-06-10,-0.0,-0.0,-0.06074796248672578,-0.14708478869995778,-0.07159764070676441,0.0,1.0
2019-06-11,-0.0,-0.0,-0.0640151466693958,-0.14477606212181302,-0.07050109378398087,0.0,1.0
2019-06-12,-0.0,-0.0,-0.0632181704308703,-0.1448163912215448,-0.07013305724912765,0.0,1.0
2019-06-13,-0.0,-0.0,-0.06776840461347432,-0.14232133027816535,-0.07000857665868739,0.0,1.0
2019-06-14,-0.0,-0.0,-0.06733218148077046,-0.1422921866001152,-0.07021181288795034,0.0,1.0
2019-06-17,-0.0,-0.0,-0.06698374950455807,-0.13842967281653945,-0.07313362228785496,0.0,1.0
2019-06-18,-0.0,-0.0,-0.06896771886811727,-0.1351261620185923,-0.07284962713249565,0.0,1.0
2019-06-19,-0.0,-0.0,-0.06941021744959587,-0.13481108826946894,-0.07264067826908589,0.0,1.0
2019-06-20,-0.0,-0.0,-0.06873826583394,-0.13550966192829864,-0.07292744294161972,0.0,1.0
2019-06-21,-0.0,-0.0,-0.069254244242704,-0.14177822229060882,-0.07121608452582448,0.0,1.0
2019-06-24,-0.0,-0.0,-0.0689208263826511,-0.1410496599512383,-0.07321955601180546,0.0,1.0
2019-06-25,-0.0,-0.0,-0.06967733658348836,-0.14139457309641415,-0.07188402078388607,0.0,1.0
2019-06-26,-0.0,-0.0,-0.06713132324438112,-0.13521249695149345,-0.08122505038058198,0.0,1.0
2019-06-27,-0.0,-0.0,-0.06807231237713449,-0.13375477007285203,-0.08304102583869766,0.0,1.0
2019-06-28,-0.0,-0.0,-0.06912004519832048,-0.13297551329626728,-0.08194763671849921,0.0,1.0
2019-07-01,-0.0,-0.0,-0.06769663646454477,-0.1295593587857198,-0.09344588141149746,0.0,1.0
2019-07-02,-0.0,-0.0,-0.06499709546246692,-0.12696056283482865,-0.09894791196024011,0.0,1.0
2019-07-03,-0.0,-0.0,-0.06617874845105329,-0.12616171003717472,-0.09844847170590666,0.0,1.0
2019-07-05,-0.0,-0.0,-0.06692664282117171,-0.12631225546530997,-0.09803339230143461,0.0,1.0
2019-07-08,-0.0,-0.0,-0.06996289160988349,-0.1278235347357805,-0.09518883903750922,0.0,1.0
2019-07-09,-0.0,-0.0,-0.06995347635047815,-0.1269061773067976,-0.09545102093564227,0.0,1.0
2019-07-10,-0.0,-0.0,-0.07186696471257091,-0.12490793741036012,-0.0953316191386818,0.0,1.0
2019-07-11,-0.0,-0.0,-0.07034436470648975,-0.12385771077494967,-0.09650730548815117,0.0,1.0
2019-07-12,-0.0,-0.0,-0.07132078878470924,-0.12753911036021512,-0.09085984755665037,0.0,1.0
2019-07-15,-0.0,-0.0,-0.07009382026827944,-0.12630844382414516,-0.09590085549611022,0.0,1.0
2019-07-16,-0.0,-0.0,-0.07319627618308767,-0.12573054047064908,-0.09406516679596587,0.0,1.0
2019-07-17,-0.0,-0.0,-0.07390685640362225,-0.12602846054333766,-0.09372574385510996,0.0,1.0
2019-07-18,-0.0,-0.0,-0.07436242305105789,-0.12496766851171692,-0.09392943975997102,0.0,1.0
2019-07-19,-0.0,-0.0,-0.07652757271997306,-0.1223482788095423,-0.09622607299194447,0.0,1.0
2019-07-22,-0.0,-0.0,-0.0738097705019945,-0.12086204216961094,-0.10045070714396725,0.0,1.0
2019-07-23,-0.0,-0.0,-0.0724454041194192,-0.11945798476875137,-0.1010589467423488,0.0,1.0
2019-07-24,-0.0,-0.0,-0.07609845455249103,-0.11568925926881499,-0.09823524858742486,0.0,1.0
2019-07-25,-0.0,-0.0,-0.07453112747933618,-0.1179926214440888,-0.09295180800329078,0.0,1.0
2019-07-26,-0.0,-0.0,-0.07378850379737074,-0.11821324389272267,-0.09307734813729647,0.0,1.0
2019-07-29,-0.0,-0.0,-0.07320838210890566,-0.11874654283031247,-0.09444665989168607,0.0,1.0
2019-07-30,-0.0,-0.0,-0.07278436398590195,-0.11696251201537967,-0.09190644024351169,0.0,1.0
2019-07-31,-0.0,-0.0,-0.07282231304370108,-0.11680524771629534,-0.09155317540645459,0.0,1.0
2019-08-01,-0.0,-0.0,-0.06767761864644763,-0.11927191034183451,-0.08950499093717292,0.0,1.0
2019-08-02,-0.0,-0.0,-0.07273767158108795,-0.11694204372140314,-0.08129130655821047,0.0,1.0
2019-08-05,-0.0,-0.0,-0.0717562878893789,-0.11693758499294638,-0.08224139903155701,0.0,1.0
2019-08-06,-0.0,-0.0,-0.0720517943400521,-0.10898813889380643,-0.08347032194431098,0.0,1.0
2019-08-07,-0.0,-0.0,-0.07346112481811856,-0.10768646802049725,-0.08411463275763902,0.0,1.0
2019-08-08,-0.0,-0.0,-0.07217421012007946,-0.10817274234161278,-0.08497931191557744,0.0,1.0
2019-08-09,-0.0,-0.0,-0.0723689188166755,-0.10289778315805403,-0.08573554260926584,0.0,1.0
2019-08-12,-0.0,-0.0,-0.07518068041600563,-0.10395104630958675,-0.07997783989322857,0.0,1.0
2019-08-13,-0.0,-0.0,-0.07525883164962038,-0.10197653259710109,-0.07770596724603125,0.0,1.0
2019-08-14,-0.0,-0.0,-0.07648721669084906,-0.09573722919897934,-0.07858858257867614,0.0,1.0
2019-08-15,-0.0,-0.0,-0.07817068939882042,-0.09098230658670763,-0.0698691579521237,0.0,1.0
2019-08-16,-0.0,-0.0,-0.07719106835116606,-0.08961404465824417,-0.07301288170896512,0.0,1.0
2019-08-19,-0.0,-0.0,-0.07828248475779423,-0.08932612755221923,-0.06908151024597767,0.0,1.0
2019-08-20,-0.0,-0.0,-0.08329120479402227,-0.08374742604900062,-0.06599178801741039,0.0,1.0
2019-08-21,-0.0,-0.0,-0.06814636483116947,-0.09180352032230725,-0.06834289364106469,0.0,1.0
2019-08-22,-0.0,-0.0,-0.06454106991642428,-0.09194555919639678,-0.07076322668532087,0.0,1.0
2019-08-23,-0.0,-0.0,-0.06382586691889103,-0.09147637239125894,-0.0730631748332494,0.0,1.0
2019-08-26,-0.0,-0.0,-0.06507653185974864,-0.08872071983960095,-0.06876864394346911,0.0,1.0
2019-08-27,-0.0,-0.0,-0.06286153620853774,-0.08662224500256278,-0.07087940250421029,0.0,1.0
2019-08-28,-0.0,-0.0,-0.06409881239788329,-0.087192430560636,-0.0680249713463555,0.0,1.0
2019-08-29,-0.0,-0.0,-0.06459277672174295,-0.08711068869717795,-0.06678607983623337,0.0,1.0
2019-08-30,-0.0,-0.0,-0.06582244605016666,-0.08415444128165828,-0.0664671678466292,0.0,1.0
2019-09-03,-0.0,-0.0,-0.06775555907160156,-0.08366296264742037,-0.06567433029465819,0.0,1.0
2019-09-04,-0.0,-0.0,-0.07217097096122484,-0.07955845483533336,-0.06531898838935814,0.0,1.0
2019-09-05,-0.0,-0.0,-0.07443346044545918,-0.0794369823419397,-0.060576619465157515,0.0,1.0
2019-09-06,-0.0,-0.0,-0.07668614944340699,-0.08211869133946112,-0.053816118157786245,0.0,1.0
2019-09-09,-0.0,-0.0,-0.07605954805547474,-0.0809572301425662,-0.055280768111725345,0.0,1.0
2019-09-10,-0.0,-0.0,-0.07115127987383234,-0.08203324032512434,-0.05995390027902462,0.0,1.0
2019-09-11,-0.0,-0.0,-0.07587536840062584,-0.08289772107069653,-0.05405634861917988,0.0,1.0
2019-09-12,-0.0,-0.0,-0.07737049378976069,-0.08195092396243561,-0.052432596182974855,0.0,1.0
2019-09-13,-0.0,-0.0,-0.07245620845261778,-0.08257314765393761,-0.05804502887088165,0.0,1.0
2019-09-16,-0.0,-0.0,-0.07674201337070335,-0.07886531018333152,-0.05770514080491149,0.0,1.0
2019-09-17,-0.0,-0.0,-0.07440162074947532,-0.08292996566825588,-0.05579211704334535,0.0,1.0
2019-09-18,-0.0,-0.0,-0.07079388554180355,-0.0834252603251185,-0.05800492162971403,0.0,1.0
2019-09-19,-0.0,-0.0,-0.06989704239716381,-0.08206255160021368,-0.062163080957699964,0.0,1.0
